
[00:00:00.000 --> 00:00:02.000]  靜止會,平安
[00:02:06.000 --> 00:02:12.000]  如果有人想著信耶穌最大的好處就是死後有永生
[00:02:12.000 --> 00:02:14.000]  我想告訴你
[00:02:14.000 --> 00:02:18.000]  你只是來到天堂門口
[00:02:18.000 --> 00:02:22.000]  你還未進入到庭院、大廳和其他地方
[00:02:22.000 --> 00:02:26.000]  信耶穌最大的好處
[00:02:26.000 --> 00:02:28.000]  是從信那一刻開始
[00:02:28.000 --> 00:02:32.000]  我們就與上帝和好
[00:02:32.000 --> 00:02:36.000]  時時刻刻都有上帝的同在
[00:02:36.000 --> 00:02:38.000]  一直到永遠
[00:02:38.000 --> 00:02:40.000]  永生不是死後才開始的
[00:02:40.000 --> 00:02:44.000]  永生是從我們信那一刻就開始的
[00:02:44.000 --> 00:02:49.000]  有上帝的同在有什麼好處呢?
[00:02:49.000 --> 00:02:54.000]  我想想好像大概兩年前我換了一部新車
[00:02:54.000 --> 00:02:58.000]  這部新車是有內置的導航儀
[00:02:58.000 --> 00:03:03.000]  無論去哪裏我都不怕迷路
[00:03:03.000 --> 00:03:05.000]  我不用害怕
[00:03:05.000 --> 00:03:09.000]  因為導航儀一定會帶我回家
[00:03:09.000 --> 00:03:13.000]  有時有人會想你沒有油怎麼辦?
[00:03:13.000 --> 00:03:16.000]  就算沒有油也不用怕
[00:03:16.000 --> 00:03:19.000]  導航儀點一點它
[00:03:19.000 --> 00:03:23.000]  它可以帶我去最近的油站加油
[00:03:23.000 --> 00:03:27.000]  開車的時候就真的很安心
[00:03:27.000 --> 00:03:29.000]  很平安
[00:03:29.000 --> 00:03:31.000]  記住
[00:03:31.000 --> 00:03:35.000]  如果我們的人生有上帝與我們同在
[00:03:35.000 --> 00:03:42.000]  我們就不怕在人生旅途中遇到的任何風浪
[00:03:42.000 --> 00:03:48.000]  如果大家記得《藏世紀》記載約瑟的事蹟
[00:03:48.000 --> 00:03:52.000]  當他遇到人生最大的困難的時候
[00:03:52.000 --> 00:03:55.000]  他可能跌到谷底的時候
[00:03:55.000 --> 00:03:58.000]  《聖經》就有一句說話出了
[00:03:58.000 --> 00:04:10.000]  「上帝與他同在,於是乎好像峰迴路轉那樣,他就開始凡事順利又得人賞識」
[00:04:10.000 --> 00:04:13.000]  我們先講今日的經文
[00:04:13.000 --> 00:04:16.000]  今日的經文是選自約翰一書
[00:04:16.000 --> 00:04:20.000]  首先讓我簡單介紹這本書的背景
[00:04:20.000 --> 00:04:23.000]  這本書的作者是仕途約翰
[00:04:23.000 --> 00:04:26.000]  他寫這本書的時候
[00:04:26.000 --> 00:04:28.000]  年紀已經很大
[00:04:28.000 --> 00:04:30.000]  相信會有八九十歲
[00:04:30.000 --> 00:04:35.000]  當時由於耶路撒冷已經被羅馬人佔領了
[00:04:35.000 --> 00:04:39.000]  約翰就在以弗所教會默會
[00:04:39.000 --> 00:04:46.000]  當他聽聞一些異端在以弗所附近一些教會出現的時候
[00:04:46.000 --> 00:04:53.000]  他就寫了這封信去糾正那些異端的錯誤說法
[00:04:53.000 --> 00:05:01.000]  所以約翰一書充滿了一些很簡單又很基本的信仰道理
[00:05:01.000 --> 00:05:06.000]  今日所選的經文可以分為兩大段
[00:05:06.000 --> 00:05:11.000]  第一段是從一章五節到二章二節
[00:05:11.000 --> 00:05:19.000]  第二段是從二章三節到二章十一節
[00:05:19.000 --> 00:05:24.000]  是講論弟兄姊妹要彼此相愛
[00:05:24.000 --> 00:05:29.000]  我都按照經文的脈絡先講我們與上帝相交
[00:05:29.000 --> 00:05:34.000]  然後講弟兄姊妹彼此之間的彼此相愛
[00:05:34.000 --> 00:05:40.000]  第五節一開始說上帝是光在他毫無黑暗
[00:05:40.000 --> 00:05:44.000]  這裡是說上帝就是光只是一個比喻
[00:05:44.000 --> 00:05:48.000]  我們知道上帝的本質是個零
[00:05:48.000 --> 00:05:51.000]  光都是他所造的
[00:05:51.000 --> 00:05:55.000]  記得嗎?在聖經上壯世紀那裡說
[00:05:55.000 --> 00:06:00.000]  上帝說要有光便有了光
[00:06:00.000 --> 00:06:03.000]  光可以代表什麼呢?
[00:06:03.000 --> 00:06:06.000]  光可以代表很多東西
[00:06:06.000 --> 00:06:09.000]  其中一樣就是公義和正直
[00:06:09.000 --> 00:06:13.000]  故此如果我們住在黑暗中
[00:06:13.000 --> 00:06:16.000]  即是仍然犯罪作惡
[00:06:16.000 --> 00:06:22.000]  根本不配與一位住在光中的神交往
[00:06:22.000 --> 00:06:26.000]  黑暗是會令人害怕的
[00:06:26.000 --> 00:06:31.000]  不知道大家有沒有去過岩洞參觀
[00:06:31.000 --> 00:06:35.000]  有時我都曾經去過兩次
[00:06:35.000 --> 00:06:40.000]  導遊帶我們去到岩洞的地方之後
[00:06:40.000 --> 00:06:43.000]  他就將裡面的燈光關掉
[00:06:43.000 --> 00:06:49.000]  讓遊客感受一下「伸手不見五指」
[00:06:49.000 --> 00:06:51.000]  但光就不同
[00:06:51.000 --> 00:06:56.000]  光可以帶給人盼望和安全感
[00:06:56.000 --> 00:06:59.000]  不過假如我們的行為不好
[00:06:59.000 --> 00:07:02.000]  我們就不敢接近光
[00:07:02.000 --> 00:07:07.000]  在壯世紀第三章我們看到亞當夏娃犯罪之後
[00:07:07.000 --> 00:07:11.000]  就躲起來不敢見上帝
[00:07:11.000 --> 00:07:14.000]  在約翰時代教會中
[00:07:14.000 --> 00:07:18.000]  有人教導三種不同的異端
[00:07:18.000 --> 00:07:23.000]  從第六節至二一二節的經文
[00:07:23.000 --> 00:07:26.000]  約翰就是駁斥異端的說法
[00:07:26.000 --> 00:07:29.000]  讓我們一起從這些論點學習
[00:07:29.000 --> 00:07:31.000]  如何與神相交
[00:07:31.000 --> 00:07:34.000]  異端的第一個說法是
[00:07:34.000 --> 00:07:38.000]  靈和我們肉體是分開的
[00:07:38.000 --> 00:07:41.000]  上帝是救我們的靈魂
[00:07:41.000 --> 00:07:43.000]  不用落地獄
[00:07:43.000 --> 00:07:48.000]  故此與我們行為無關重要
[00:07:48.000 --> 00:07:50.000]  我們可以放縱肉體的情慾
[00:07:50.000 --> 00:07:53.000]  而仍然與神相交
[00:07:53.000 --> 00:07:55.000]  相交是什麼意思呢?
[00:07:55.000 --> 00:07:59.000]  相交其實就是團契
[00:07:59.000 --> 00:08:03.000]  在原文希臘文是同一個字
[00:08:03.000 --> 00:08:07.000]  與上帝有團契的意思
[00:08:07.000 --> 00:08:10.000]  是我們可以與上帝相處的時候
[00:08:10.000 --> 00:08:13.000]  完全坦誠開放自己
[00:08:13.000 --> 00:08:16.000]  讓聖靈去管理我們的生命
[00:08:16.000 --> 00:08:20.000]  能夠達至一種很好的關係
[00:08:20.000 --> 00:08:22.000]  所以在第六節
[00:08:22.000 --> 00:08:25.000]  約翰指出如果我們一方面
[00:08:25.000 --> 00:08:29.000]  以為自己與上帝是有團契
[00:08:29.000 --> 00:08:32.000]  但是我們的行為就好像罪人一樣
[00:08:32.000 --> 00:08:34.000]  在黑暗中
[00:08:34.000 --> 00:08:37.000]  這樣就是謊言
[00:08:37.000 --> 00:08:38.000]  這樣就是撒謊
[00:08:38.000 --> 00:08:40.000]  不是真理
[00:08:40.000 --> 00:08:48.000]  第七節說我們要行在光中
[00:08:48.000 --> 00:08:51.000]  我們要行在光明中
[00:08:51.000 --> 00:08:56.000]  才可以真正與上帝有團契
[00:08:56.000 --> 00:09:01.000]  怎樣的行為才算是行在光明中呢?
[00:09:01.000 --> 00:09:03.000]  很簡單
[00:09:03.000 --> 00:09:05.000]  當我們考慮做某件事的時候
[00:09:05.000 --> 00:09:07.000]  我們可以自問
[00:09:07.000 --> 00:09:10.000]  這件事可否見得光呢?
[00:09:10.000 --> 00:09:13.000]  可否讓全世界的人知道呢?
[00:09:13.000 --> 00:09:16.000]  如果是光明正大
[00:09:16.000 --> 00:09:18.000]  不怕人知的話
[00:09:18.000 --> 00:09:20.000]  大概都是可以做的
[00:09:20.000 --> 00:09:25.000]  我記得我從前都幫人報稅
[00:09:25.000 --> 00:09:28.000]  幫過一位弟兄報稅
[00:09:28.000 --> 00:09:31.000]  過了一年他仍然回來找我
[00:09:31.000 --> 00:09:33.000]  今年不行了
[00:09:33.000 --> 00:09:36.000]  我真的要誠誠實實地報稅
[00:09:36.000 --> 00:09:40.000]  否則我過不了上帝的關
[00:09:40.000 --> 00:09:43.000]  我們報稅可以報少一點
[00:09:43.000 --> 00:09:45.000]  騙政府官員
[00:09:45.000 --> 00:09:49.000]  但是沒辦法騙上帝
[00:09:49.000 --> 00:09:51.000]  我是這位弟兄
[00:09:51.000 --> 00:09:56.000]  願意行在光明中感謝主
[00:09:56.000 --> 00:09:59.000]  接著第二個異端的錯誤
[00:09:59.000 --> 00:10:01.000]  是第八節提到的
[00:10:01.000 --> 00:10:04.000]  說自己無罪
[00:10:04.000 --> 00:10:10.000]  原文無罪的罪字是一個單數字
[00:10:10.000 --> 00:10:15.000]  故字很可能是說自己無原罪
[00:10:15.000 --> 00:10:17.000]  但聖經明明告訴我們
[00:10:17.000 --> 00:10:19.000]  羅馬書三章二十三節
[00:10:19.000 --> 00:10:20.000]  說世人都犯了罪
[00:10:20.000 --> 00:10:23.000]  虧欠了神的榮耀
[00:10:23.000 --> 00:10:26.000]  如果我們不同意聖經的判決
[00:10:26.000 --> 00:10:31.000]  約翰又說:真理不在我們心裡了
[00:10:31.000 --> 00:10:37.000]  其實人的良心是會判斷我們有罪
[00:10:37.000 --> 00:10:41.000]  有罪的人是不可以和上帝相交團契
[00:10:41.000 --> 00:10:45.000]  但上帝願意饒恕我們
[00:10:45.000 --> 00:10:48.000]  條件只是要我們認罪
[00:10:48.000 --> 00:10:50.000]  信耶穌
[00:10:50.000 --> 00:10:52.000]  認耶穌為主
[00:10:52.000 --> 00:10:54.000]  因此第九節就告訴我們
[00:10:54.000 --> 00:10:56.000]  我們要認罪
[00:10:56.000 --> 00:10:58.000]  就可以得到上帝的赦免
[00:10:58.000 --> 00:11:02.000]  很多時候很多人都很難明白
[00:11:02.000 --> 00:11:04.000]  也不是很服氣
[00:11:04.000 --> 00:11:06.000]  為何遲早犯了罪
[00:11:06.000 --> 00:11:08.000]  我們自己又無罪
[00:11:08.000 --> 00:11:11.000]  上帝都要將我們看為罪人呢?
[00:11:11.000 --> 00:11:14.000]  我從前不明白
[00:11:14.000 --> 00:11:16.000]  我現在明白了
[00:11:16.000 --> 00:11:19.000]  跟大家分享一下
[00:11:19.000 --> 00:11:21.000]  由於遲早的犯罪
[00:11:21.000 --> 00:11:26.000]  我們都被定為罪人的身份
[00:11:26.000 --> 00:11:29.000]  就好像從前的中國皇帝
[00:11:29.000 --> 00:11:31.000]  簽了約
[00:11:31.000 --> 00:11:34.000]  將香港割讓給英國
[00:11:34.000 --> 00:11:37.000]  所有在香港出生的人
[00:11:37.000 --> 00:11:41.000]  就變成了殖民地的居民
[00:11:41.000 --> 00:11:44.000]  中國皇帝只是一個代表
[00:11:44.000 --> 00:11:46.000]  他代表所有中國人
[00:11:46.000 --> 00:11:48.000]  包括香港人
[00:11:48.000 --> 00:11:52.000]  英國不需要和每一個香港居民簽約
[00:11:52.000 --> 00:11:54.000]  只要當時那些華人
[00:11:54.000 --> 00:11:57.000]  和以後在香港出生的人
[00:11:57.000 --> 00:12:02.000]  自然就會成為殖民地居民
[00:12:02.000 --> 00:12:05.000]  所以原罪的意思
[00:12:05.000 --> 00:12:07.000]  不是說我們一出生
[00:12:07.000 --> 00:12:09.000]  就帶了一樣東西出來
[00:12:09.000 --> 00:12:11.000]  原罪來到這個世界
[00:12:11.000 --> 00:12:13.000]  而是當我們出生的時候
[00:12:13.000 --> 00:12:17.000]  是來到一個在伊甸園外面的世界
[00:12:17.000 --> 00:12:23.000]  是一個沒有上帝與人同在的世界
[00:12:23.000 --> 00:12:25.000]  伊甸園外面的世界
[00:12:25.000 --> 00:12:27.000]  是以人為中心的
[00:12:27.000 --> 00:12:29.000]  人為中心的世界
[00:12:29.000 --> 00:12:31.000]  就是必然會犯罪的世界
[00:12:31.000 --> 00:12:37.000]  我們都不可能不犯罪
[00:12:37.000 --> 00:12:39.000]  二尊的第三個重誤
[00:12:39.000 --> 00:12:42.000]  就是自己沒有犯過罪
[00:12:42.000 --> 00:12:44.000]  第十節
[00:12:44.000 --> 00:12:48.000]  有沒有人敢這樣說呢?
[00:12:48.000 --> 00:12:50.000]  有沒有人敢用攝影機
[00:12:50.000 --> 00:12:52.000]  將自己過去的思想和行為
[00:12:52.000 --> 00:12:54.000]  拍成視頻
[00:12:54.000 --> 00:12:56.000]  放上微信、WhatsApp、YouTube
[00:12:56.000 --> 00:13:00.000]  給別人看呢?
[00:13:00.000 --> 00:13:02.000]  我自己都只能夠向上帝說
[00:13:02.000 --> 00:13:04.000]  主啊!求祢施恩
[00:13:04.000 --> 00:13:09.000]  可憐我這個罪人吧!
[00:13:09.000 --> 00:13:12.000]  因為我們若說
[00:13:12.000 --> 00:13:14.000]  自己沒有犯過罪
[00:13:14.000 --> 00:13:18.000]  就等於說是神說謊
[00:13:18.000 --> 00:13:20.000]  就好像現在中國
[00:13:20.000 --> 00:13:22.000]  時時被西方國家說
[00:13:22.000 --> 00:13:25.000]  他們在新疆做了種族滅絕的事
[00:13:25.000 --> 00:13:26.000]  如果中國說
[00:13:26.000 --> 00:13:30.000]  沒有啊!我們從來沒有做種族滅絕的事
[00:13:30.000 --> 00:13:33.000]  那就是說西方的政客和媒體
[00:13:33.000 --> 00:13:37.000]  在說謊造謠
[00:13:37.000 --> 00:13:41.000]  其實如果有人說自己沒有犯過罪
[00:13:41.000 --> 00:13:44.000]  只不過是自欺欺人
[00:13:44.000 --> 00:13:46.000]  而上帝的道和聖靈
[00:13:46.000 --> 00:13:48.000]  都不會在那個人裡面
[00:13:48.000 --> 00:13:52.000]  就是說堅持說自己沒有犯過罪的人
[00:13:52.000 --> 00:13:57.000]  其實根本是不可能和上帝有團契的
[00:13:57.000 --> 00:14:01.000]  二章一到二節就告訴我們
[00:14:01.000 --> 00:14:03.000]  信了耶穌的人
[00:14:03.000 --> 00:14:07.000]  應該努力遵守上帝的話語
[00:14:07.000 --> 00:14:11.000]  而不要持續犯罪
[00:14:11.000 --> 00:14:13.000]  二章一節說
[00:14:13.000 --> 00:14:15.000]  要你們不犯罪的意思
[00:14:15.000 --> 00:14:20.000]  是要信徒不會重複犯一種罪
[00:14:20.000 --> 00:14:24.000]  比如說姦淫、偷竊等等
[00:14:24.000 --> 00:14:26.000]  不過我們人性裡面
[00:14:26.000 --> 00:14:28.000]  總會有軟弱的時候
[00:14:28.000 --> 00:14:31.000]  有時仍然會犯罪
[00:14:31.000 --> 00:14:33.000]  所以約翰接著就說
[00:14:33.000 --> 00:14:36.000]  若有人犯罪
[00:14:36.000 --> 00:14:39.000]  我們有一位義者耶穌基督
[00:14:39.000 --> 00:14:41.000]  做我們的忠報
[00:14:41.000 --> 00:14:45.000]  或者說耶穌是我們的辯護律師
[00:14:45.000 --> 00:14:49.000]  祂曾經為我們的罪付出贖價
[00:14:49.000 --> 00:14:53.000]  祂現在仍然在天上繼續為我們代求
[00:14:53.000 --> 00:14:57.000]  所以說如果我們犯了罪怎麼辦?
[00:14:57.000 --> 00:14:59.000]  不要緊,我們凝聚祈禱
[00:14:59.000 --> 00:15:01.000]  上帝會赦免我們
[00:15:01.000 --> 00:15:05.000]  聖靈會幫助我們重新再站起來
[00:15:05.000 --> 00:15:09.000]  不要繼續在罪裡面
[00:15:09.000 --> 00:15:11.000]  不要持續犯罪
[00:15:11.000 --> 00:15:14.000]  約翰還有一個小結
[00:15:14.000 --> 00:15:17.000]  信耶穌最大的好處
[00:15:17.000 --> 00:15:20.000]  就是我們可以跟神相交
[00:15:20.000 --> 00:15:22.000]  有團計
[00:15:22.000 --> 00:15:26.000]  相交的基礎是由於耶穌基督的救贖
[00:15:26.000 --> 00:15:30.000]  我們要得到這個救贖的效用
[00:15:30.000 --> 00:15:33.000]  就要承認自己是罪人
[00:15:33.000 --> 00:15:37.000]  接受耶穌做我們生命的主
[00:15:37.000 --> 00:15:42.000]  這樣我們就可以成為上帝的兒女
[00:15:42.000 --> 00:15:48.000]  之後如果我們要維持跟上帝有團計相交
[00:15:48.000 --> 00:15:52.000]  就要在行為上有改變
[00:15:52.000 --> 00:15:54.000]  要按著上帝的指引
[00:15:54.000 --> 00:15:57.000]  行在光明中
[00:15:57.000 --> 00:16:01.000]  跟上帝有團計相交之後
[00:16:01.000 --> 00:16:05.000]  還要再進一步與弟兄姊妹相愛
[00:16:05.000 --> 00:16:08.000]  這是第二段要講的內容
[00:16:08.000 --> 00:16:11.000]  第二段二章三到十一節
[00:16:11.000 --> 00:16:14.000]  我先看看第九節第十二節
[00:16:14.000 --> 00:16:17.000]  我們發現約翰用光和暗
[00:16:17.000 --> 00:16:20.000]  有用來代表愛和恨
[00:16:20.000 --> 00:16:23.000]  如果我們恨弟兄
[00:16:23.000 --> 00:16:27.000]  約翰說你還在黑暗裡
[00:16:27.000 --> 00:16:32.000]  只有愛弟兄的人是活在光明中
[00:16:32.000 --> 00:16:35.000]  所以基督徒彼此之間相愛
[00:16:35.000 --> 00:16:39.000]  也就是與神相交
[00:16:39.000 --> 00:16:43.000]  因為我們跟神一起在光明中
[00:16:43.000 --> 00:16:47.000]  二章三到四節提到誡命
[00:16:47.000 --> 00:16:50.000]  沒有講明是哪條誡命
[00:16:50.000 --> 00:16:55.000]  不過感謝主耶穌基督只給了我們一條誡命
[00:16:55.000 --> 00:16:57.000]  不同摩西,摩西給了十誡
[00:16:57.000 --> 00:16:59.000]  耶穌給了一誡
[00:16:59.000 --> 00:17:01.000]  按照《上文夏利》來說
[00:17:01.000 --> 00:17:03.000]  這裡的誡命應該是指
[00:17:03.000 --> 00:17:07.000]  約翰福音十三章三十四節
[00:17:07.000 --> 00:17:10.000]  那裡耶穌講的命令
[00:17:10.000 --> 00:17:13.000]  你們要彼此相愛
[00:17:13.000 --> 00:17:15.000]  我怎樣愛你們
[00:17:15.000 --> 00:17:20.000]  你們也要怎樣相愛
[00:17:20.000 --> 00:17:23.000]  什麼是命令呢?
[00:17:23.000 --> 00:17:25.000]  命令的意思是
[00:17:25.000 --> 00:17:28.000]  我們無論喜不喜歡也好
[00:17:28.000 --> 00:17:31.000]  都應當進行
[00:17:31.000 --> 00:17:35.000]  所以一個基督徒假如認識神
[00:17:35.000 --> 00:17:38.000]  卻不遵守神的命令
[00:17:38.000 --> 00:17:41.000]  約翰說這是謊話
[00:17:41.000 --> 00:17:44.000]  沒有真理在他心中
[00:17:44.000 --> 00:17:47.000]  因此如果我們說愛神
[00:17:47.000 --> 00:17:51.000]  我們必須遵守神的命令
[00:17:51.000 --> 00:17:54.000]  我們必須愛弟兄姊妹
[00:17:54.000 --> 00:17:58.000]  有一個故事是講到
[00:17:58.000 --> 00:18:01.000]  假如你坐在一隻救生艇上
[00:18:01.000 --> 00:18:06.000]  而海裡有兩個人浸在海裡
[00:18:06.000 --> 00:18:08.000]  都不太會游泳
[00:18:08.000 --> 00:18:11.000]  一位是微信主
[00:18:11.000 --> 00:18:14.000]  另外一位是教會弟兄
[00:18:14.000 --> 00:18:19.000]  你的救生艇上還剩下一個位
[00:18:19.000 --> 00:18:30.000]  你會去救誰呢?
[00:18:30.000 --> 00:18:33.000]  有很多基督徒很有愛心
[00:18:33.000 --> 00:18:37.000]  認為應該救那位非基督徒
[00:18:37.000 --> 00:18:42.000]  聖經也教導我們要愛非基督徒
[00:18:42.000 --> 00:18:46.000]  但愛人要有先後次序
[00:18:46.000 --> 00:18:49.000]  正如《彼得後書》一章七字提到
[00:18:49.000 --> 00:18:51.000]  有了愛弟兄的心
[00:18:51.000 --> 00:18:55.000]  又要加上愛眾人的心
[00:18:55.000 --> 00:18:57.000]  其實在這個比喻裡
[00:18:57.000 --> 00:19:00.000]  應該先救的是基督徒
[00:19:00.000 --> 00:19:04.000]  因為這是耶穌的命令
[00:19:04.000 --> 00:19:11.000]  我們是不能不先去救自己的弟兄
[00:19:11.000 --> 00:19:16.000]  我們可能會想救那位非基督徒
[00:19:16.000 --> 00:19:19.000]  如果他死後落地獄很慘
[00:19:19.000 --> 00:19:21.000]  基督徒不要緊
[00:19:21.000 --> 00:19:23.000]  他死了就上天堂
[00:19:23.000 --> 00:19:26.000]  無所謂的
[00:19:26.000 --> 00:19:30.000]  但你救了那位非基督徒
[00:19:30.000 --> 00:19:34.000]  他是否一定會信主呢?
[00:19:34.000 --> 00:19:35.000]  不是的
[00:19:35.000 --> 00:19:37.000]  沒有保證的
[00:19:37.000 --> 00:19:39.000]  他被救之後
[00:19:39.000 --> 00:19:43.000]  可能會信也可能不信
[00:19:43.000 --> 00:19:46.000]  其實一個人能否最後信耶穌
[00:19:46.000 --> 00:19:48.000]  與我們有少許關係
[00:19:48.000 --> 00:19:53.000]  但不是全部靠我們
[00:19:53.000 --> 00:19:54.000]  一個人信耶穌
[00:19:54.000 --> 00:19:56.000]  是要靠上帝的聖靈
[00:19:56.000 --> 00:19:57.000]  上帝的命令
[00:19:57.000 --> 00:19:59.000]  上帝的旨意去揀選他
[00:19:59.000 --> 00:20:01.000]  使他得救
[00:20:01.000 --> 00:20:03.000]  而我們的責任是做什麼?
[00:20:03.000 --> 00:20:08.000]  我們的責任是遵行耶穌的命令
[00:20:08.000 --> 00:20:11.000]  所以在這緊急的情況下
[00:20:11.000 --> 00:20:17.000]  我們要救的是我們的弟兄
[00:20:17.000 --> 00:20:20.000]  我們應該怎樣愛弟兄姐妹呢?
[00:20:20.000 --> 00:20:22.000]  誰要先愛誰呢?
[00:20:22.000 --> 00:20:26.000]  世上有一種魚果式的愛
[00:20:26.000 --> 00:20:28.000]  如果你高富帥、靚仔有錢
[00:20:28.000 --> 00:20:30.000]  那我就愛你
[00:20:30.000 --> 00:20:34.000]  如果你先愛我,我就愛你
[00:20:34.000 --> 00:20:40.000]  基督徒的愛是否像魚果式的愛呢?
[00:20:40.000 --> 00:20:42.000]  在二章六節
[00:20:42.000 --> 00:20:45.000]  給了我們一個愛的典範
[00:20:45.000 --> 00:20:50.000]  就是耶穌基督的愛
[00:20:50.000 --> 00:20:56.000]  基督徒相愛就要學耶穌的榜樣
[00:20:56.000 --> 00:20:59.000]  耶穌的榜樣是怎樣的呢?
[00:20:59.000 --> 00:21:03.000]  肥勒比書的論述是最簡潔的
[00:21:03.000 --> 00:21:07.000]  「他本有神的形象
[00:21:07.000 --> 00:21:12.000]  不以自己與神同等為強奪的
[00:21:12.000 --> 00:21:18.000]  反倒虛己取了奴僕的形象
[00:21:18.000 --> 00:21:21.000]  成為人的樣式
[00:21:21.000 --> 00:21:25.000]  既有人的樣子
[00:21:25.000 --> 00:21:32.000]  就自己卑微全心信服而致於死
[00:21:32.000 --> 00:21:36.000]  且死在十字架上」
[00:21:36.000 --> 00:21:39.000]  耶穌基督是神
[00:21:39.000 --> 00:21:44.000]  他願意完全降卑自己
[00:21:44.000 --> 00:21:48.000]  在世界上的人其實很喜歡裝模作樣
[00:21:48.000 --> 00:21:52.000]  沒錢的人要借錢買名牌車充油錢
[00:21:52.000 --> 00:21:55.000]  不靚的人要花很多錢買化妝品
[00:21:55.000 --> 00:21:58.000]  甚至整容去裝得靚
[00:21:58.000 --> 00:22:01.000]  但耶穌雖然是神
[00:22:01.000 --> 00:22:04.000]  他沒有畏懼做神的特權
[00:22:04.000 --> 00:22:08.000]  濫用神的權力
[00:22:08.000 --> 00:22:09.000]  舉例來說
[00:22:09.000 --> 00:22:12.000]  他在曠野禁食四十天後
[00:22:12.000 --> 00:22:17.000]  撒旦叫他「你不如用石頭變麵包吧」
[00:22:17.000 --> 00:22:20.000]  耶穌不肯
[00:22:20.000 --> 00:22:27.000]  有人叫耶穌「你行個神蹟證明給我看你是基督吧」
[00:22:27.000 --> 00:22:30.000]  耶穌不肯
[00:22:30.000 --> 00:22:32.000]  最後
[00:22:32.000 --> 00:22:35.000]  當耶穌在十字架上的時候
[00:22:35.000 --> 00:22:41.000]  有人叫他「你不如從十字架上跳下來救你自己
[00:22:41.000 --> 00:22:44.000]  證明你是基督吧」
[00:22:44.000 --> 00:22:47.000]  他依然拒絕
[00:22:47.000 --> 00:22:50.000]  他沒有濫用神的權力
[00:22:50.000 --> 00:22:52.000]  相反的
[00:22:52.000 --> 00:22:57.000]  他信服神成為了人的奴僕
[00:22:57.000 --> 00:22:59.000]  死在十字架上
[00:22:59.000 --> 00:23:02.000]  完成神的心意
[00:23:02.000 --> 00:23:07.000]  耶穌的愛就是信服神的愛
[00:23:07.000 --> 00:23:09.000]  沒有條件的愛
[00:23:09.000 --> 00:23:13.000]  正如《羅馬宣章》七到八節說
[00:23:13.000 --> 00:23:16.000]  為人死是少有的
[00:23:16.000 --> 00:23:18.000]  為人人死
[00:23:18.000 --> 00:23:21.000]  或者有人這樣做
[00:23:21.000 --> 00:23:27.000]  唯有基督在我們還作罪人的時候
[00:23:27.000 --> 00:23:30.000]  為我們死
[00:23:30.000 --> 00:23:35.000]  神的愛就在此向我們顯明了
[00:23:35.000 --> 00:23:40.000]  這麼偉大的愛我們怎樣學呢?
[00:23:40.000 --> 00:23:49.000]  假如我們理解基督的愛
[00:23:49.000 --> 00:23:53.000]  其實是一種為別人而活的愛
[00:23:53.000 --> 00:23:56.000]  那就比較容易學習
