
[00:00:00.000 --> 00:00:02.400]  上個禮拜牧師講到的時候
[00:01:14.960 --> 00:01:16.480]  就講到有一次
[00:01:16.480 --> 00:01:18.280]  主耶穌祂走到一個
[00:01:18.280 --> 00:01:19.400]  寺內去
[00:01:19.400 --> 00:01:22.240]  祂就看到三個姐妹跪在那邊禱告
[00:01:22.240 --> 00:01:24.040]  祂走到第一個姐妹旁邊的時候
[00:01:24.040 --> 00:01:28.520]  祂就很熱情的跟這個姐妹寒暄問候
[00:01:28.520 --> 00:01:30.640]  然後走到第二個姐妹旁邊的時候
[00:01:30.640 --> 00:01:32.720]  祂就輕輕的點了一個頭
[00:01:32.720 --> 00:01:34.720]  當祂走第三個姐妹的時候
[00:01:34.720 --> 00:01:38.720]  祂一句話也沒講就走進去了
[00:01:38.720 --> 00:01:41.640]  所以以前我曾經跟大家討論過
[00:01:41.640 --> 00:01:44.840]  那這三種人是什麼樣的人
[00:01:44.840 --> 00:01:46.920]  我們可以想說
[00:01:46.920 --> 00:01:49.880]  那個第三個那個
[00:01:49.880 --> 00:01:51.560]  理都不理的那個
[00:01:51.560 --> 00:01:54.080]  是做錯什麼事嗎
[00:01:54.080 --> 00:01:58.120]  那誰又是那個點點頭的呢
[00:01:58.120 --> 00:02:00.400]  我不曉得你們在聽主日新聞的時候
[00:02:00.400 --> 00:02:02.400]  你們有沒有注意的聽
[00:02:02.400 --> 00:02:04.760]  裡面牧師每次都講說
[00:02:04.760 --> 00:02:07.680]  在餐廳裡面有一桌
[00:02:07.680 --> 00:02:10.840]  是留給新人做的
[00:02:10.840 --> 00:02:12.440]  新人
[00:02:12.440 --> 00:02:13.840]  什麼是新人
[00:02:13.840 --> 00:02:16.280]  新人是第一次來到我們教會的
[00:02:16.280 --> 00:02:19.120]  新人是剛剛信主的
[00:02:19.120 --> 00:02:20.280]  所以呢
[00:02:20.280 --> 00:02:23.240]  當我們看到教會有剛信主的
[00:02:23.240 --> 00:02:25.240]  有新來的人的時候
[00:02:25.240 --> 00:02:28.560]  我們就要很熱情的去招待他
[00:02:28.560 --> 00:02:29.400]  聚會完
[00:02:29.400 --> 00:02:32.200]  你就帶他去那個新人的桌子上面
[00:02:32.200 --> 00:02:33.560]  你就跟他問候
[00:02:33.560 --> 00:02:37.440]  跟他做朋友關心他
[00:02:37.440 --> 00:02:40.040]  然後他就會從你的身上
[00:02:40.040 --> 00:02:42.280]  感覺到他是被接納
[00:02:42.280 --> 00:02:44.320]  他是被歡迎的
[00:02:44.320 --> 00:02:45.320]  弟兄姊妹
[00:02:45.320 --> 00:02:48.080]  神用我們每一個人
[00:02:48.080 --> 00:02:53.280]  來表達他對人的熱情
[00:02:53.280 --> 00:02:55.120]  所以呢
[00:02:55.120 --> 00:02:57.320]  我們每一個人不見得
[00:02:57.320 --> 00:03:00.320]  都有這種歡迎人的恩賜
[00:03:00.320 --> 00:03:01.960]  但這個道理
[00:03:01.960 --> 00:03:04.960]  我們每一個人都應該要知道
[00:03:04.960 --> 00:03:05.440]  所以呢
[00:03:05.440 --> 00:03:08.000]  今天我想跟大家再來談一下
[00:03:08.000 --> 00:03:09.400]  剛才我們說的
[00:03:09.400 --> 00:03:11.360]  那個主耶穌走過去
[00:03:11.360 --> 00:03:12.600]  一句話都沒有說
[00:03:12.600 --> 00:03:14.400]  就走過去的那個人是誰
[00:03:14.400 --> 00:03:17.280]  那種人是什麼人
[00:03:17.280 --> 00:03:19.200]  約翰義書裡面跟我們講說
[00:03:19.200 --> 00:03:24.440]  那種人是認識那從起初緣有的
[00:03:24.440 --> 00:03:27.880]  他這個是所謂的父老
[00:03:27.880 --> 00:03:31.200]  父老是那認識從起初緣有的
[00:03:31.200 --> 00:03:34.560]  約翰義書裡面有兩次提到父老
[00:03:34.560 --> 00:03:40.160]  他都說他認識那從起初緣有的
[00:03:40.160 --> 00:03:40.640]  你知道嗎
[00:03:40.640 --> 00:03:45.120]  在原文裡面認識這兩個字是很特別的
[00:03:45.120 --> 00:03:47.800]  他說那個認識是很深意義的
[00:03:47.800 --> 00:03:51.040]  是關係很親密的
[00:03:51.040 --> 00:03:53.120]  我以前常常喜歡開玩笑說
[00:03:53.120 --> 00:03:54.960]  我先生下班回來
[00:03:54.960 --> 00:03:57.480]  從他一開關門到他進門來
[00:03:57.480 --> 00:04:00.560]  我就知道他今天開不開心
[00:04:00.560 --> 00:04:01.840]  那個關係
[00:04:01.840 --> 00:04:03.280]  就像蔣阿姨每次講
[00:04:03.280 --> 00:04:05.480]  聞味道都聞得出來
[00:04:05.480 --> 00:04:06.880]  感謝讚美主
[00:04:06.880 --> 00:04:09.160]  所以呢
[00:04:09.160 --> 00:04:11.520]  這是一個很長久的關係
[00:04:11.520 --> 00:04:14.480]  是一個
[00:04:14.480 --> 00:04:17.120]  這個父老是教會裡面
[00:04:17.120 --> 00:04:20.520]  非常體貼神心意的人
[00:04:20.520 --> 00:04:25.480]  所以在創世紀十八章十七節裡面
[00:04:25.480 --> 00:04:26.800]  耶和華說
[00:04:26.800 --> 00:04:32.000]  我所要做的事情豈可以瞞亞伯拉罕
[00:04:32.000 --> 00:04:34.720]  他在初埃及紀三十三章十一節
[00:04:34.720 --> 00:04:35.280]  他說
[00:04:35.280 --> 00:04:38.000]  耶和華與摩西面對面
[00:04:38.000 --> 00:04:41.520]  好像人與朋友說話一樣
[00:04:41.520 --> 00:04:44.880]  在雅各書二章十六節裡面形容說
[00:04:44.880 --> 00:04:47.320]  主是我的良人
[00:04:47.320 --> 00:04:50.520]  良人屬我 我屬良
[00:04:50.520 --> 00:04:51.840]  哈雷路亞
[00:04:51.840 --> 00:04:54.720]  所以這個是教會中的父老
[00:04:54.720 --> 00:04:56.400]  是不必打招呼的
[00:04:56.400 --> 00:04:57.800]  不必寒暄的
[00:04:57.800 --> 00:05:00.560]  因為他們在靈裡面是通的
[00:05:00.560 --> 00:05:01.560]  哈雷路亞
[00:05:01.560 --> 00:05:02.680]  是通的
[00:05:02.680 --> 00:05:05.120]  所以呢
[00:05:05.120 --> 00:05:07.640]  像保羅講的
[00:05:07.640 --> 00:05:10.280]  他說我活著就是基督
[00:05:10.280 --> 00:05:12.800]  我死了也對我有益處
[00:05:12.800 --> 00:05:14.520]  這是那一份信任
[00:05:14.520 --> 00:05:15.280]  基督姐妹
[00:05:15.280 --> 00:05:18.520]  保羅與耶穌之間的那一份信任
[00:05:18.520 --> 00:05:20.160]  所以教會中的父老
[00:05:20.160 --> 00:05:22.520]  就是那個向你傳福音
[00:05:22.520 --> 00:05:24.400]  帶你信主的
[00:05:24.400 --> 00:05:25.920]  教會不是牧師
[00:05:25.920 --> 00:05:26.960]  不是師母
[00:05:26.960 --> 00:05:29.000]  教會不是這個聚會的地方
[00:05:29.000 --> 00:05:31.600]  教會是你跟我
[00:05:31.600 --> 00:05:33.840]  我們大家一起
[00:05:33.840 --> 00:05:37.040]  那父老就是你有事情的時候
[00:05:37.040 --> 00:05:39.200]  你就要去找他為你禱告的
[00:05:39.200 --> 00:05:43.360]  那個父老就是基督身體裡面的精神領袖
[00:05:43.360 --> 00:05:44.000]  哈雷路亞
[00:05:44.000 --> 00:05:46.000]  感謝讚美主
[00:05:46.000 --> 00:05:48.400]  那誰是那個點點頭
[00:05:48.400 --> 00:05:51.200]  點點頭的那個呢
[00:05:51.200 --> 00:05:54.720]  約翰福音裡面約翰講說
[00:05:54.720 --> 00:05:56.280]  約翰一書裡面講說
[00:05:56.280 --> 00:06:01.640]  那個人點點頭的那個就是少年人
[00:06:01.640 --> 00:06:04.600]  少年人就是那能夠勝過惡者的
[00:06:04.600 --> 00:06:06.000]  是剛強的
[00:06:06.000 --> 00:06:09.680]  是神的道常常在他心裡面
[00:06:09.680 --> 00:06:11.080]  我查了一下聖經裡面
[00:06:11.080 --> 00:06:14.760]  講到少年人有講到139次
[00:06:14.760 --> 00:06:17.800]  所以我很認真把每一個少年人都讀一讀
[00:06:17.800 --> 00:06:20.560]  我就發現很好很有意義的
[00:06:20.560 --> 00:06:21.520]  他就講到說
[00:06:21.520 --> 00:06:25.000]  這個誰是那些聖經裡面的少年人
[00:06:25.000 --> 00:06:27.080]  在創世紀41章裡面
[00:06:27.080 --> 00:06:30.360]  他講約瑟就是那個少年人
[00:06:30.360 --> 00:06:33.960]  他講在出埃及紀24章5節裡面
[00:06:33.960 --> 00:06:38.400]  他說那個在聖殿裡面獻梵祭的少年人
[00:06:38.400 --> 00:06:44.720]  他講到說在33章11節裡面的約蘇雅
[00:06:44.720 --> 00:06:50.080]  應該是出埃及紀33章11節裡面的約蘇雅
[00:06:50.080 --> 00:06:53.960]  約蘇雅也是聖經裡面提到的少年人
[00:06:53.960 --> 00:06:56.600]  還有約蘇雅紀23章裡面講到的
[00:06:56.600 --> 00:06:59.280]  有十個探子其中的兩個
[00:06:59.280 --> 00:07:02.720]  那個有見識勇敢的探子
[00:07:02.720 --> 00:07:05.040]  他也叫他是少年人
[00:07:05.040 --> 00:07:09.640]  然後到了撒摩爾紀上面上的時候
[00:07:09.640 --> 00:07:13.200]  他講大衛也是少年人
[00:07:13.200 --> 00:07:17.880]  然後到了再講下來的一個少年人是誰
[00:07:17.880 --> 00:07:23.720]  就是那個背叛他父親的亞撒隆
[00:07:23.720 --> 00:07:26.920]  聖經也叫他是少年人
[00:07:26.920 --> 00:07:31.480]  到了獵王紀上11章28節裡面
[00:07:31.480 --> 00:07:34.600]  他講的一個少年人就是講耶羅伯安
[00:07:34.600 --> 00:07:36.560]  聖經上面說這個耶羅伯安
[00:07:36.560 --> 00:07:38.760]  他是所羅門王所看上來
[00:07:38.760 --> 00:07:43.440]  接管耶穌家一切工程的少年人
[00:07:43.440 --> 00:07:47.600]  還有再講到在獵王紀上12章裡面
[00:07:47.600 --> 00:07:51.000]  有一群不經事的少年人
[00:07:51.000 --> 00:07:53.200]  這群不經事的少年人
[00:07:53.200 --> 00:07:56.760]  就是專門在幫所羅門王兒子羅伯安
[00:07:56.760 --> 00:08:00.280]  出壞主意的少年人
[00:08:00.280 --> 00:08:02.880]  所以有很多不同的少年人
[00:08:02.880 --> 00:08:08.960]  還有一群是在獵王紀下9章6節裡面
[00:08:08.960 --> 00:08:14.080]  那個殺耶喜別的耶護也是少年人
[00:08:14.080 --> 00:08:19.200]  還有蛋儀裡面蛋儀禮記裡面三個朋友
[00:08:19.200 --> 00:08:22.000]  他們也被稱為是少年人
[00:08:22.000 --> 00:08:27.520]  還有約爾紀說那個做看異象的也是少年人
[00:08:27.520 --> 00:08:28.840]  Hallelujah 讚美主
[00:08:28.840 --> 00:08:32.000]  所以想想看這聖經裡面的少年人
[00:08:32.000 --> 00:08:34.440]  你去分析想想看
[00:08:34.440 --> 00:08:39.360]  有一群是剛強有見識的
[00:08:39.360 --> 00:08:43.840]  有一群人是沒有見識不長進的
[00:08:43.840 --> 00:08:46.400]  背叛父母親的
[00:08:46.400 --> 00:08:47.800]  所以弟兄姊妹你看
[00:08:47.800 --> 00:08:54.440]  我們的一生就有兩股勢力在那邊爭來爭去
[00:08:54.440 --> 00:08:57.280]  我們的一生就像一齣戲
[00:08:57.280 --> 00:09:00.360]  是要演給天使跟人看的
[00:09:00.360 --> 00:09:03.080]  我們天父是那個寫劇本的
[00:09:03.080 --> 00:09:05.320]  聖靈是我們的導演
[00:09:05.320 --> 00:09:09.080]  耶穌跟我們都是在戲臺上面的
[00:09:09.080 --> 00:09:12.440]  Hallelujah 讚美主
[00:09:12.440 --> 00:09:14.160]  屬靈的少年人
[00:09:14.160 --> 00:09:17.320]  他其實已經過了那個吃奶的階段了
[00:09:17.320 --> 00:09:20.400]  他已經進入人生的巔峰了
[00:09:20.400 --> 00:09:23.560]  所以他開始要面對征戰
[00:09:23.560 --> 00:09:27.360]  他裡面外面都有一些堅固的淫壘
[00:09:27.360 --> 00:09:30.000]  所以在哥林多後書10章裡面就講說
[00:09:30.000 --> 00:09:32.840]  我們只有靠著在神面前的能力
[00:09:32.840 --> 00:09:35.440]  才能夠攻破人性中的詭詐
[00:09:35.440 --> 00:09:40.760]  挪去男主人的認識神的至高
[00:09:40.760 --> 00:09:44.600]  少年人是願意要將神的道
[00:09:44.600 --> 00:09:47.600]  常常的存在他們心裡面
[00:09:47.600 --> 00:09:50.960]  他們才能夠順服基督
[00:09:50.960 --> 00:09:55.680]  你知道有能力建巴別塔的
[00:09:55.680 --> 00:09:59.600]  都是教會裡面的少年人
[00:09:59.600 --> 00:10:02.320]  他們很有才能很有力量
[00:10:02.320 --> 00:10:04.000]  他們可以建巴別塔
[00:10:04.000 --> 00:10:06.280]  所以我們要小心
[00:10:06.280 --> 00:10:10.280]  所以少年人你們必要穿戴屬靈的軍裝
[00:10:10.280 --> 00:10:13.600]  才能得到征戰的力量
[00:10:13.600 --> 00:10:16.400]  以佛所書6章11節到18節跟我們講說
[00:10:16.400 --> 00:10:21.080]  我們要穿戴神所賜全副的軍裝
[00:10:21.080 --> 00:10:23.360]  就能夠抵擋魔鬼的詭計
[00:10:23.360 --> 00:10:27.640]  因為我們並不是跟屬血氣的征戰
[00:10:27.640 --> 00:10:32.040]  乃是與執政的掌權的管轄幽暗世界
[00:10:32.040 --> 00:10:34.920]  以及天空屬靈的惡魔征戰
[00:10:34.920 --> 00:10:36.760]  這是什麼意思
[00:10:36.760 --> 00:10:37.800]  我講個笑話
[00:10:37.800 --> 00:10:41.800]  這個笑話講的是很難得能夠講得到的
[00:10:41.800 --> 00:10:47.000]  你知道我們喬阿姨的兒子Boris
[00:10:47.000 --> 00:10:48.520]  講你的笑話
[00:10:48.520 --> 00:10:51.600]  Boris他是他們家三個孩子裡面比較調皮的
[00:10:51.600 --> 00:10:52.920]  所以他小時候
[00:10:52.920 --> 00:10:55.760]  喬叔叔是追著他後面管的
[00:10:55.760 --> 00:10:58.400]  所以有一次他不曉得不知道他又幹嘛了
[00:10:58.400 --> 00:11:00.240]  所以喬叔叔就要管教他
[00:11:00.240 --> 00:11:01.280]  他馬上就大叫
[00:11:01.280 --> 00:11:02.480]  爸爸不是我
[00:11:02.480 --> 00:11:05.240]  是我裡面的沙彈
[00:11:05.240 --> 00:11:07.240]  所以你就知道那是什麼意思
[00:11:07.240 --> 00:11:09.080]  有時候弟兄姊妹
[00:11:09.080 --> 00:11:12.000]  我們是罪人
[00:11:12.000 --> 00:11:15.360]  我們裡面有很多的破口
[00:11:15.360 --> 00:11:18.720]  所以沙彈總是會上去的
[00:11:18.720 --> 00:11:20.560]  跳上去我們身上的
[00:11:20.560 --> 00:11:26.880]  所以我們一定要常常的穿戴屬靈的軍裝
[00:11:26.880 --> 00:11:31.000]  所以我們才能夠在磨難的日子裡頭抵擋仇敵
[00:11:31.000 --> 00:11:32.800]  而且能夠成就一切
[00:11:32.800 --> 00:11:33.800]  而且還要怎麼樣
[00:11:33.800 --> 00:11:36.600]  還能夠站立的穩
[00:11:36.600 --> 00:11:39.360]  那什麼叫做屬靈的軍裝呢
[00:11:39.360 --> 00:11:43.400]  所以第一個我們要用真理做腰帶
[00:11:43.400 --> 00:11:44.560]  真理是什麼
[00:11:44.560 --> 00:11:45.720]  是Truth
[00:11:45.720 --> 00:11:47.800]  是真實的事情
[00:11:47.800 --> 00:11:50.680]  在我們的信仰裡面說誠實話
[00:11:50.680 --> 00:11:54.200]  做誠實事是非常非常重要的
[00:11:54.200 --> 00:11:59.480]  所以你要用真的事情誠實的事情來做你的腰帶
[00:11:59.480 --> 00:12:03.840]  然後你要用公義來做護心鏡來遮蓋你的心臟
[00:12:03.840 --> 00:12:04.760]  公義什麼
[00:12:04.760 --> 00:12:08.560]  公義的意思就是說做對的事
[00:12:08.560 --> 00:12:09.960]  Do what is right
[00:12:09.960 --> 00:12:11.920]  你一定要做對的事情
[00:12:11.920 --> 00:12:17.000]  然後你要穿上平安的福音鞋來走路
[00:12:17.000 --> 00:12:18.320]  福音鞋就是什麼
[00:12:18.320 --> 00:12:22.600]  你就要常常的把福音放在你的心裡面
[00:12:22.600 --> 00:12:24.200]  見到人就講
[00:12:24.200 --> 00:12:25.680]  見到人就傳
[00:12:25.680 --> 00:12:26.760]  Hallelujah
[00:12:26.760 --> 00:12:30.080]  然後你還要拿著信德當作臀牌
[00:12:30.080 --> 00:12:32.440]  來滅盡那一切惡者的火箭
[00:12:32.440 --> 00:12:34.760]  戴上救恩的頭盔
[00:12:34.760 --> 00:12:36.320]  拿著聖靈的寶劍
[00:12:36.320 --> 00:12:37.280]  就是神的道
[00:12:37.280 --> 00:12:40.720]  靠著聖靈隨時多方的禱告祈禱
[00:12:40.720 --> 00:12:41.880]  警醒不倦
[00:12:41.880 --> 00:12:44.800]  你才能夠勝過那惡者
[00:12:44.800 --> 00:12:46.880]  你才能夠勝過那惡者
[00:12:46.880 --> 00:12:49.320]  所以親愛的弟兄姊妹
[00:12:49.320 --> 00:12:52.840]  神的國是靠少年人打出來的
[00:12:52.840 --> 00:12:54.600]  所以願神賜給我們
[00:12:54.600 --> 00:12:56.920]  像約瑟那麼聰明智慧
[00:12:56.920 --> 00:12:59.400]  能夠像大衛那麼勇敢與信心
[00:12:59.400 --> 00:13:03.200]  能夠像但以禮一般的敬虔與聖潔
[00:13:03.200 --> 00:13:05.760]  這是我們講的少年人
[00:13:05.760 --> 00:13:09.120]  但是我們再來談一談小子的條件
[00:13:09.120 --> 00:13:10.920]  這個約翰一書裡面告訴我們
[00:13:10.920 --> 00:13:12.080]  有父老
[00:13:12.080 --> 00:13:13.200]  有少年
[00:13:13.200 --> 00:13:14.440]  還有小子
[00:13:14.440 --> 00:13:17.080]  你一邊聽你一邊想
[00:13:17.080 --> 00:13:19.000]  你自己是誰
[00:13:19.000 --> 00:13:21.720]  小子的條件是一群剛剛信主
[00:13:21.720 --> 00:13:23.240]  認識神的
[00:13:23.240 --> 00:13:25.760]  他被主的愛深深的吸引了
[00:13:25.760 --> 00:13:27.160]  我在準備這個獎章的時候
[00:13:27.160 --> 00:13:29.880]  我本來是要看加拉太書四章十九節的
[00:13:29.880 --> 00:13:31.960]  但是我眼睛就瞄到那個加拉太書
[00:13:31.960 --> 00:13:33.040]  四章十五節裡面
[00:13:33.040 --> 00:13:35.120]  他說你們當初很熱情的時候
[00:13:35.120 --> 00:13:36.160]  我叫你們做什麼
[00:13:36.160 --> 00:13:38.520]  甚至把眼睛朝出來你們都願意
[00:13:38.520 --> 00:13:41.160]  那是愛主的火熱跟熱情
[00:13:41.160 --> 00:13:42.080]  Hallelujah
[00:13:42.080 --> 00:13:47.520]  但是你剛剛開始信主的熱情
[00:13:47.520 --> 00:13:50.840]  經過環境的磨練
[00:13:50.840 --> 00:13:52.640]  經過罪的挫折
[00:13:52.640 --> 00:13:55.200]  處世的誘惑
[00:13:55.200 --> 00:13:58.280]  我們這群小子們不知不覺
[00:13:58.280 --> 00:14:00.240]  我們就離開了
[00:14:00.240 --> 00:14:03.920]  離棄了那個起初的愛
[00:14:03.920 --> 00:14:05.800]  起初的火熱
[00:14:05.800 --> 00:14:08.040]  所以剛信主的小子們
[00:14:08.040 --> 00:14:09.880]  在罪得赦免之後
[00:14:09.880 --> 00:14:13.240]  你還要經過屬靈成長的操練
[00:14:13.240 --> 00:14:15.320]  你要讀經 禱告
[00:14:15.320 --> 00:14:16.760]  你要參加小組
[00:14:16.760 --> 00:14:19.360]  你要接受屬靈的遮蓋
[00:14:19.360 --> 00:14:20.320]  弟兄姊妹
[00:14:20.320 --> 00:14:22.200]  我想要在這裡再來強調一下
[00:14:22.200 --> 00:14:25.920]  什麼叫做屬靈的遮蓋
[00:14:25.920 --> 00:14:28.000]  有的教會叫這個
[00:14:28.000 --> 00:14:30.920]  所謂的屬靈的遮蓋叫做會友制
[00:14:30.920 --> 00:14:33.200]  就是說你在這個教會受洗之後
[00:14:33.200 --> 00:14:37.560]  你馬上就成為這個教會的會員
[00:14:37.560 --> 00:14:41.160]  但是你成為這個教會的會員之後
[00:14:41.160 --> 00:14:42.320]  會友之後
[00:14:42.320 --> 00:14:43.240]  你就開始
[00:14:43.240 --> 00:14:45.280]  你要在這個教會裡面聚會
[00:14:45.280 --> 00:14:49.480]  你要在這個教會裡面服事
[00:14:49.480 --> 00:14:51.400]  當你在這個教會裡面聚會
[00:14:51.400 --> 00:14:53.640]  當你在這個教會裡面服事的時候
[00:14:53.640 --> 00:14:56.240]  牧師跟所有的弟兄姊妹
[00:14:56.240 --> 00:14:57.760]  就成為你的遮蓋
[00:14:57.760 --> 00:15:00.680]  成為你的保護
[00:15:00.680 --> 00:15:03.640]  我們在這個教會裡面
[00:15:03.640 --> 00:15:05.720]  我們應該是要彼此關心
[00:15:05.720 --> 00:15:06.760]  彼此帶導
[00:15:06.760 --> 00:15:08.800]  彼此看顧的
[00:15:08.800 --> 00:15:10.880]  所以我們要了解
[00:15:10.880 --> 00:15:12.920]  當你
[00:15:12.920 --> 00:15:14.640]  我那天碰到一個姐妹
[00:15:14.640 --> 00:15:15.320]  我說
[00:15:15.320 --> 00:15:16.000]  她跟我說
[00:15:16.000 --> 00:15:16.760]  對不起
[00:15:16.760 --> 00:15:18.360]  我最近很忙
[00:15:18.360 --> 00:15:20.520]  不能來參加小組
[00:15:20.520 --> 00:15:21.240]  我跟她說
[00:15:21.240 --> 00:15:22.760]  你知道
[00:15:22.760 --> 00:15:25.160]  不是只有小組
[00:15:25.160 --> 00:15:27.720]  還有主日聚會
[00:15:27.720 --> 00:15:29.400]  她說
[00:15:29.400 --> 00:15:30.760]  不好意思
[00:15:30.760 --> 00:15:32.200]  我先到外國教會去
[00:15:32.200 --> 00:15:34.800]  外國人的教會去了
[00:15:34.800 --> 00:15:36.040]  弟兄姊妹
[00:15:36.040 --> 00:15:40.080]  教會是沒有約束力的地方
[00:15:40.080 --> 00:15:42.440]  都是一切看你自己的心
[00:15:42.440 --> 00:15:44.400]  你可以去哪裡都可以
[00:15:44.400 --> 00:15:45.960]  但是你覺不覺得
[00:15:45.960 --> 00:15:48.240]  你應該來跟我講一聲
[00:15:48.240 --> 00:15:49.600]  跟牧師講一聲
[00:15:49.600 --> 00:15:52.040]  你不要就失蹤了
[00:15:52.040 --> 00:15:53.720]  你失蹤了也沒關係
[00:15:53.720 --> 00:15:56.320]  我知道你失蹤了
[00:15:56.320 --> 00:15:57.320]  過兩天
[00:15:57.320 --> 00:15:59.840]  你離開了那個遮蓋
[00:15:59.840 --> 00:16:01.840]  你在外面你可能會碰到
[00:16:01.840 --> 00:16:02.640]  難處的時候
[00:16:02.640 --> 00:16:04.640]  我不曉得
[00:16:04.640 --> 00:16:07.240]  我不知道你在外面碰到難處了
[00:16:07.240 --> 00:16:08.560]  所以那個屬靈的遮蓋
[00:16:08.560 --> 00:16:10.520]  是非常非常重要的
[00:16:10.520 --> 00:16:12.200]  弟兄姊妹
[00:16:12.200 --> 00:16:14.760]  保羅在加大太書
[00:16:14.760 --> 00:16:16.840]  四章十九節裡面就說
[00:16:16.840 --> 00:16:17.360]  他說
[00:16:17.360 --> 00:16:20.240]  他把自己比喻成一個受難的婦人
[00:16:20.240 --> 00:16:23.040]  他說等待小子們心中的基督
[00:16:23.040 --> 00:16:25.840]  得以成形
[00:16:25.840 --> 00:16:26.280]  弟兄姊妹
[00:16:26.280 --> 00:16:32.640]  我們要讓自己願意成熟長大
[00:16:32.640 --> 00:16:34.680]  所以我今天想要再花一點時間
[00:16:34.680 --> 00:16:36.240]  跟大家來討論一下
[00:16:36.240 --> 00:16:38.000]  基督徒的權利
[00:16:38.000 --> 00:16:38.760]  責任
[00:16:38.760 --> 00:16:41.520]  與義務
[00:16:41.520 --> 00:16:45.040]  第一個我想講的是主日聚會
[00:16:45.040 --> 00:16:45.640]  聖經
[00:16:45.640 --> 00:16:47.360]  舊約聖經告訴我們說
[00:16:47.360 --> 00:16:49.760]  我們要守安息日
[00:16:49.760 --> 00:16:52.280]  但是我們知道到新約時代的時候
[00:16:52.280 --> 00:16:53.800]  變成主的日子
[00:16:53.800 --> 00:16:56.840]  因為主是在禮拜天復活的
[00:16:56.840 --> 00:16:57.200]  弟兄姊妹
[00:16:57.200 --> 00:16:59.120]  我跟你們講的每一句話
[00:16:59.120 --> 00:17:01.800]  都是要你們從心來想
[00:17:01.800 --> 00:17:04.240]  不要用你們腦袋想
[00:17:04.240 --> 00:17:05.080]  你知道嗎
[00:17:05.080 --> 00:17:09.240]  新約的基督徒應該每一天都是主日
[00:17:09.240 --> 00:17:11.000]  每一天都是主日
[00:17:11.000 --> 00:17:12.160]  主在你心目中
[00:17:12.160 --> 00:17:13.760]  每一天你早上起來
[00:17:13.760 --> 00:17:14.600]  第一件事是什麼
[00:17:14.600 --> 00:17:16.440]  敬拜讚美他
[00:17:16.440 --> 00:17:17.240]  做你的
[00:17:17.240 --> 00:17:19.200]  做你的弟兄
[00:17:19.200 --> 00:17:20.280]  所以我跟你講說
[00:17:20.280 --> 00:17:22.640]  你應該每個禮拜天來教會裡面聚會
[00:17:22.640 --> 00:17:23.920]  我甚至鼓勵你
[00:17:23.920 --> 00:17:26.160]  就像主耶穌說的
[00:17:26.160 --> 00:17:30.240]  你偷人家的東西
[00:17:30.240 --> 00:17:32.960]  你沒有偷之前你心裡面就犯罪了
[00:17:32.960 --> 00:17:34.760]  所以我們在新約的基督徒
