
[00:00:00.000 --> 00:00:02.440]  我們繼續看詩篇
[00:03:55.400 --> 00:03:56.400]  這裡不是講科學
[00:03:56.400 --> 00:03:57.400]  不是講宇宙學
[00:03:57.400 --> 00:03:59.400]  不是講現代的科學
[00:03:59.400 --> 00:04:01.400]  是以往的詩歌
[00:04:01.400 --> 00:04:03.400]  或者以往的希伯來人
[00:04:03.400 --> 00:04:05.400]  所想的這個世界
[00:04:05.400 --> 00:04:07.400]  是一種現象的世界
[00:04:07.400 --> 00:04:09.400]  你看上天 天是什麼顏色
[00:04:09.400 --> 00:04:11.400]  白色
[00:04:11.400 --> 00:04:13.400]  我們最近下雪太多
[00:04:13.400 --> 00:04:15.400]  通常是藍色
[00:04:15.400 --> 00:04:16.400]  通常是藍天
[00:04:16.400 --> 00:04:18.400]  藍天白雲
[00:04:18.400 --> 00:04:20.400]  現象來說
[00:04:20.400 --> 00:04:21.400]  純粹我們觀察的現象
[00:04:21.400 --> 00:04:22.400]  就是藍色
[00:04:22.400 --> 00:04:24.400]  藍色就是水
[00:04:24.400 --> 00:04:26.400]  就是水包住這個世界
[00:04:26.400 --> 00:04:28.400]  當水包住這個世界的時候
[00:04:28.400 --> 00:04:30.400]  我們不再有一個空間的時候
[00:04:30.400 --> 00:04:32.400]  我們就不能夠在這裡生存
[00:04:32.400 --> 00:04:34.400]  不能夠在這裡生活
[00:04:34.400 --> 00:04:36.400]  哪一個能夠頂得住這些水
[00:04:36.400 --> 00:04:39.400]  有個窮倉有隻鑊在上面
[00:04:39.400 --> 00:04:41.400]  能夠將它頂住
[00:04:41.400 --> 00:04:43.400]  能夠將水分開的時候
[00:04:43.400 --> 00:04:47.400]  這個就是值得我們去敬拜的上帝
[00:04:47.400 --> 00:04:49.400]  所以無論是以色列人
[00:04:49.400 --> 00:04:51.400]  希伯來人
[00:04:51.400 --> 00:04:53.400]  或者埃及
[00:04:53.400 --> 00:04:55.400]  亞述 巴比倫等等
[00:04:55.400 --> 00:04:57.400]  他們都是這樣看這個世界的
[00:04:57.400 --> 00:04:59.400]  大家都是用一個現象的世界
[00:04:59.400 --> 00:05:01.400]  現象的方法來看這個世界
[00:05:01.400 --> 00:05:02.400]  因為水是包住的
[00:05:02.400 --> 00:05:03.400]  哪一個能夠頂得住
[00:05:03.400 --> 00:05:04.400]  我們就去敬拜他
[00:05:04.400 --> 00:05:06.400]  哪一個能夠征服水
[00:05:06.400 --> 00:05:08.400]  他就是那個贏家
[00:05:08.400 --> 00:05:11.400]  在巴比倫 古代巴比倫
[00:05:11.400 --> 00:05:13.400]  一個神話叫做Eluma Elish
[00:05:13.400 --> 00:05:17.400]  中文可以翻做創世史詩
[00:05:17.400 --> 00:05:20.400]  講到世界的開頭的時候是怎樣呢
[00:05:20.400 --> 00:05:22.400]  就是巴比倫那個假神
[00:05:22.400 --> 00:05:25.400]  叫做馬杜克
[00:05:25.400 --> 00:05:28.400]  他就是其中一個很年輕的神
[00:05:28.400 --> 00:05:30.400]  因為多神論
[00:05:30.400 --> 00:05:32.400]  天庭裡面有很多的神神怪怪
[00:05:32.400 --> 00:05:34.400]  他其中一個是
[00:05:34.400 --> 00:05:36.400]  年輕的時候他長大
[00:05:36.400 --> 00:05:40.400]  然後他就成為一個英雄
[00:05:40.400 --> 00:05:41.400]  為什麼呢
[00:05:41.400 --> 00:05:45.400]  因為有點像那些Marvel的movie
[00:05:45.400 --> 00:05:46.400]  有一個很大的威脅
[00:05:46.400 --> 00:05:48.400]  威脅整個宇宙的
[00:05:48.400 --> 00:05:49.400]  就是那個大水
[00:05:49.400 --> 00:05:52.400]  突然間那個大水的神發電
[00:05:52.400 --> 00:05:55.400]  就想剿滅所有的神明
[00:05:55.400 --> 00:05:58.400]  這個馬杜克年輕力壯
[00:05:58.400 --> 00:06:00.400]  他突然間興起
[00:06:00.400 --> 00:06:06.400]  他就去到戰勝了海神或者水神
[00:06:06.400 --> 00:06:08.400]  然後那個故事是寫得
[00:06:08.400 --> 00:06:10.400]  很好的
[00:06:10.400 --> 00:06:11.400]  好像天龍八部一樣
[00:06:11.400 --> 00:06:13.400]  他就將這個水神斬開
[00:06:13.400 --> 00:06:14.400]  好像一條魚一樣
[00:06:14.400 --> 00:06:16.400]  你們有沒有宰過魚啊
[00:06:16.400 --> 00:06:19.400]  吃魚的時候將它分開一半
[00:06:19.400 --> 00:06:21.400]  然後有一半的那條魚
[00:06:21.400 --> 00:06:23.400]  一半的水就頂在上面
[00:06:23.400 --> 00:06:25.400]  然後一半的水就頂在下面
[00:06:25.400 --> 00:06:28.400]  然後弄到有旱地有陸地出現
[00:06:28.400 --> 00:06:30.400]  然後他這樣頂著的時候
[00:06:30.400 --> 00:06:32.400]  他就說我就是統治者
[00:06:32.400 --> 00:06:34.400]  我將大水戰勝征服之後
[00:06:34.400 --> 00:06:36.400]  我就是最大的權兵
[00:06:36.400 --> 00:06:37.400]  你們應該要警戒我
[00:06:37.400 --> 00:06:39.400]  然後這個馬杜克
[00:06:39.400 --> 00:06:44.400]  去到安立了宇宙萬物的秩序
[00:06:44.400 --> 00:06:45.400]  那個order
[00:06:45.400 --> 00:06:47.400]  然後就建立了他的聖城巴比倫
[00:06:47.400 --> 00:06:48.400]  當然
[00:06:48.400 --> 00:06:50.400]  這個就是那個所謂Eluma Elish
[00:06:50.400 --> 00:06:52.400]  那個神話
[00:06:52.400 --> 00:06:54.400]  你看看這裡詩篇第46篇
[00:06:54.400 --> 00:06:56.400]  其實都是用一種這樣的
[00:06:56.400 --> 00:06:59.400]  當時人熟悉的一種語言
[00:06:59.400 --> 00:07:02.400]  來表達上帝的權威
[00:07:02.400 --> 00:07:05.400]  本身這個世界是有水包住
[00:07:05.400 --> 00:07:09.400]  有混沌來壓制著我們的
[00:07:09.400 --> 00:07:12.400]  但是耶和華是掌權
[00:07:12.400 --> 00:07:14.400]  他將重水分開
[00:07:14.400 --> 00:07:17.400]  然後將大水來制服
[00:07:17.400 --> 00:07:20.400]  阻止重水去威脅我們
[00:07:20.400 --> 00:07:22.400]  這裡就顯明上帝有他的大能
[00:07:22.400 --> 00:07:25.400]  用這樣的方法來宣講
[00:07:25.400 --> 00:07:28.400]  上帝是值得我們去信靠的
[00:07:28.400 --> 00:07:30.400]  因為宇宙最大的能力
[00:07:30.400 --> 00:07:31.400]  是哪一位?
[00:07:31.400 --> 00:07:33.400]  是耶和華
[00:07:33.400 --> 00:07:34.400]  是他自己
[00:07:34.400 --> 00:07:38.400]  所以我們值得想一想
[00:07:38.400 --> 00:07:40.400]  這一位的上帝
[00:07:40.400 --> 00:07:42.400]  既然是最終極權能的
[00:07:42.400 --> 00:07:46.400]  我們就需要敬畏和去敬拜他
[00:07:46.400 --> 00:07:48.400]  第四節到第七節
[00:07:48.400 --> 00:07:49.400]  剛才我講到什麼?
[00:07:49.400 --> 00:07:52.400]  說這個馬杜克
[00:07:52.400 --> 00:07:53.400]  就是那個假神
[00:07:53.400 --> 00:07:54.400]  他戰勝了大水之後
[00:07:54.400 --> 00:07:56.400]  他做了什麼?
[00:07:56.400 --> 00:07:57.400]  創造世界
[00:07:57.400 --> 00:07:59.400]  然後他做了什麼?
[00:07:59.400 --> 00:08:01.400]  聖城
[00:08:01.400 --> 00:08:02.400]  敬拜他的聖城
[00:08:02.400 --> 00:08:04.400]  巴比倫
[00:08:04.400 --> 00:08:06.400]  但是這裡說到什麼?
[00:08:06.400 --> 00:08:08.400]  就說到另一個城
[00:08:08.400 --> 00:08:10.400]  詩篇四十六篇
[00:08:10.400 --> 00:08:12.400]  一至三節說到上帝戰勝大水
[00:08:12.400 --> 00:08:14.400]  值得我們去信靠
[00:08:14.400 --> 00:08:17.400]  四節到第七節就說到一個城市
[00:08:17.400 --> 00:08:19.400]  說到城市的時候
[00:08:19.400 --> 00:08:22.400]  我們生命裡面都有不同的代表性的城市
[00:08:22.400 --> 00:08:24.400]  可能你的家鄉
[00:08:24.400 --> 00:08:25.400]  在某某城市
[00:08:25.400 --> 00:08:26.400]  可能你的家鄉
[00:08:26.400 --> 00:08:28.400]  或者你很愛的那個城市
[00:08:28.400 --> 00:08:31.400]  或者很多有代表性的市鎮
[00:08:31.400 --> 00:08:34.400]  就是你那個安全感的地方
[00:08:34.400 --> 00:08:36.400]  無論是香港也好
[00:08:36.400 --> 00:08:38.400]  台灣也好
[00:08:38.400 --> 00:08:39.400]  台北也好
[00:08:39.400 --> 00:08:40.400]  北京也好
[00:08:40.400 --> 00:08:41.400]  哪裡都好
[00:08:41.400 --> 00:08:44.400]  總之是你覺得有安全感
[00:08:44.400 --> 00:08:46.400]  有那種家的感覺
[00:08:46.400 --> 00:08:47.400]  對於希伯來講
[00:08:47.400 --> 00:08:49.400]  舊約的神的子民
[00:08:49.400 --> 00:08:51.400]  那個城市是誰?
[00:08:51.400 --> 00:08:53.400]  一定是耶路撒冷
[00:08:53.400 --> 00:08:55.400]  耶路撒冷又叫什麼?
[00:08:55.400 --> 00:08:56.400]  石安
[00:08:56.400 --> 00:08:58.400]  Jerusalem就是Zion
[00:08:58.400 --> 00:09:00.400]  Zion就是Jerusalem
[00:09:00.400 --> 00:09:04.400]  這裡說到最重要的城市就是石安城
[00:09:04.400 --> 00:09:06.400]  就是耶路撒冷
[00:09:06.400 --> 00:09:10.400]  所以有一些人說詩篇第四十六篇
[00:09:10.400 --> 00:09:12.400]  可以叫做Song of Zion
[00:09:12.400 --> 00:09:15.400]  因為詩篇一百五十首的詩歌裡面
[00:09:15.400 --> 00:09:19.400]  有好幾首都是去歌頌這個城市的
[00:09:19.400 --> 00:09:22.400]  就不是因為這個城市是世界之盡
[00:09:22.400 --> 00:09:24.400]  不一定的
[00:09:24.400 --> 00:09:27.400]  而是因為這個城市就是上帝揀選
[00:09:27.400 --> 00:09:29.400]  他會住在那裡
[00:09:29.400 --> 00:09:31.400]  所以上帝的子民知道上帝
[00:09:31.400 --> 00:09:33.400]  在這裡和他同在的時候
[00:09:33.400 --> 00:09:35.400]  就不需要懼怕
[00:09:35.400 --> 00:09:36.400]  四字到第七節
[00:09:36.400 --> 00:09:37.400]  他說有一道河
[00:09:37.400 --> 00:09:39.400]  這條河是分岔的
[00:09:39.400 --> 00:09:41.400]  在上帝的城歡喜
[00:09:41.400 --> 00:09:45.400]  這個城就是至高者上帝居住的城鎖
[00:09:45.400 --> 00:09:47.400]  就是耶路撒冷聖殿的地方
[00:09:47.400 --> 00:09:49.400]  有一條河走出來
[00:09:49.400 --> 00:09:52.400]  上帝在其中成就不會動搖
[00:09:52.400 --> 00:09:54.400]  雖然冰淋盛夏
[00:09:54.400 --> 00:09:57.400]  但上帝必幫助這個城市
[00:09:57.400 --> 00:09:59.400]  耶和華與我們同在
[00:09:59.400 --> 00:10:02.400]  亞國的神是我們的避難所
[00:10:02.400 --> 00:10:05.400]  這裡說到耶和華戰勝大水之後
[00:10:05.400 --> 00:10:07.400]  他所建立的是什麼
[00:10:07.400 --> 00:10:09.400]  是安穩
[00:10:09.400 --> 00:10:10.400]  是平安
[00:10:10.400 --> 00:10:13.400]  他所建立的城市不是巴比倫
[00:10:13.400 --> 00:10:15.400]  不是埃及的城市
[00:10:15.400 --> 00:10:17.400]  而是耶路撒冷
[00:10:17.400 --> 00:10:19.400]  是安穩的
[00:10:19.400 --> 00:10:21.400]  你留意到四字到第七節
[00:10:21.400 --> 00:10:23.400]  那裡說的動詞
[00:10:23.400 --> 00:10:25.400]  那些意象
[00:10:25.400 --> 00:10:29.400]  是和開頭三節完全相反
[00:10:29.400 --> 00:10:31.400]  頭三節你感覺應該是
[00:10:31.400 --> 00:10:32.400]  很澎湃
[00:10:32.400 --> 00:10:33.400]  很多聲音
[00:10:33.400 --> 00:10:34.400]  很多噪音
[00:10:34.400 --> 00:10:36.400]  很多東西煩擾和威脅你
[00:10:36.400 --> 00:10:39.400]  四字到第七節突然靜下來
[00:10:39.400 --> 00:10:41.400]  並且將每件事都反轉
[00:10:41.400 --> 00:10:44.400]  你記得頭三節說什麼震動
[00:10:44.400 --> 00:10:46.400]  澎湃等等
[00:10:46.400 --> 00:10:48.400]  四字到第七節出現的時候
[00:10:48.400 --> 00:10:51.400]  意境就將那些東西全部反轉
[00:10:51.400 --> 00:10:53.400]  本身是混沌
[00:10:53.400 --> 00:10:54.400]  但現在我們見到
[00:10:54.400 --> 00:10:58.400]  是上帝給我們的平靜
[00:10:58.400 --> 00:11:00.400]  有一條河
[00:11:00.400 --> 00:11:02.400]  河水走出來
[00:11:02.400 --> 00:11:05.400]  地理上耶路撒冷就不是一條河
[00:11:05.400 --> 00:11:08.400]  不過地理上耶路撒冷山腳那裡
[00:11:08.400 --> 00:11:10.400]  確實有個水泉
[00:11:10.400 --> 00:11:12.400]  叫做積分泉
[00:11:12.400 --> 00:11:14.400]  流出來的
[00:11:14.400 --> 00:11:17.400]  這不是說實際的地理
[00:11:17.400 --> 00:11:20.400]  是說你的心靈的地理
[00:11:20.400 --> 00:11:21.400]  在你的生命裡
[00:11:21.400 --> 00:11:22.400]  在你的心靈裡
[00:11:22.400 --> 00:11:24.400]  有一個這樣的地理
[00:11:24.400 --> 00:11:25.400]  有一個這樣的地圖
[00:11:25.400 --> 00:11:28.400]  有一條河出來分岔
[00:11:28.400 --> 00:11:31.400]  這是聖殿
[00:11:31.400 --> 00:11:32.400]  這是伊甸園
[00:11:32.400 --> 00:11:33.400]  有一條河出來
[00:11:33.400 --> 00:11:36.400]  然後去滋潤大地
[00:11:36.400 --> 00:11:38.400]  敬拜上帝來到聖殿的時候
[00:11:38.400 --> 00:11:39.400]  這些人
[00:11:39.400 --> 00:11:41.400]  這些詩篇就想起
[00:11:41.400 --> 00:11:45.400]  上帝仍然與我們同在
[00:11:45.400 --> 00:11:46.400]  幾年前
[00:11:46.400 --> 00:11:49.400]  我收到一個電郵
[00:11:49.400 --> 00:11:51.400]  那個電郵就是
[00:11:51.400 --> 00:11:54.400]  講到中東一些教會的狀況
[00:11:54.400 --> 00:11:56.400]  有什麼代討等等
[00:11:56.400 --> 00:11:58.400]  那個就講到
[00:11:58.400 --> 00:12:01.400]  一些宣教士去到敘利亞
[00:12:01.400 --> 00:12:04.400]  在一個村莊那裡
[00:12:04.400 --> 00:12:05.400]  去探訪
[00:12:05.400 --> 00:12:07.400]  去慰問當中的人
[00:12:07.400 --> 00:12:08.400]  因為當時
[00:12:08.400 --> 00:12:09.400]  好幾年前
[00:12:09.400 --> 00:12:14.400]  ISIS威脅很多的村莊
[00:12:14.400 --> 00:12:16.400]  Wipe out了很多東西
[00:12:16.400 --> 00:12:17.400]  這些宣教士
[00:12:17.400 --> 00:12:19.400]  去了敘利亞的村莊的時候
[00:12:19.400 --> 00:12:22.400]  他們就去到一個姐妹的家
[00:12:22.400 --> 00:12:23.400]  一個女孩的家
[00:12:23.400 --> 00:12:25.400]  就發現這個女孩
[00:12:25.400 --> 00:12:27.400]  她的村屋裡面
[00:12:27.400 --> 00:12:32.400]  就寫了很多字在牆上
[00:12:32.400 --> 00:12:36.400]  那些字全部都是耶穌的名字
[00:12:36.400 --> 00:12:39.400]  阿拉伯文寫等等
[00:12:39.400 --> 00:12:40.400]  全部把耶穌的名字
[00:12:40.400 --> 00:12:45.400]  貼在屋裡面
[00:12:45.400 --> 00:12:46.400]  慰問當中
[00:12:46.400 --> 00:12:47.400]  跟她探訪的時候
[00:12:47.400 --> 00:12:49.400]  這些宣教士就去問
[00:12:49.400 --> 00:12:52.400]  敘利亞的基督徒
[00:12:52.400 --> 00:12:54.400]  為什麼你會這樣做
[00:12:54.400 --> 00:12:55.400]  因為他說
[00:12:55.400 --> 00:12:59.400]  在ISIS去到威脅
[00:12:59.400 --> 00:13:01.400]  還有做很多破壞的時候
[00:13:01.400 --> 00:13:04.400]  他心裡很害怕
[00:13:04.400 --> 00:13:06.400]  經常害怕被人抓走
[00:13:06.400 --> 00:13:09.400]  經常害怕他家人有事
[00:13:09.400 --> 00:13:13.400]  他的coping mechanism是什麼
[00:13:13.400 --> 00:13:17.400]  就是把耶穌的名字提醒自己
[00:13:17.400 --> 00:13:20.400]  提醒有耶穌與他同在
[00:13:20.400 --> 00:13:21.400]  以致他的生命
[00:13:21.400 --> 00:13:25.400]  能夠有一點心底的安穩
[00:13:25.400 --> 00:13:27.400]  就是看到耶穌的名字
[00:13:27.400 --> 00:13:28.400]  在他的恐懼裡面
[00:13:28.400 --> 00:13:34.400]  他能夠知道上帝與他同在
[00:13:34.400 --> 00:13:36.400]  詩篇繼續下去
[00:13:36.400 --> 00:13:38.400]  他就說我們可以去到安穩
[00:13:38.400 --> 00:13:43.400]  在一個值得我們信靠的上帝裡面
[00:13:43.400 --> 00:13:45.400]  第八節第十一節
[00:13:45.400 --> 00:13:47.400]  他說你們來看
[00:13:47.400 --> 00:13:49.400]  耶和華的作為
[00:13:49.400 --> 00:13:52.400]  看他使地怎樣荒涼
[00:13:52.400 --> 00:13:55.400]  他止息戰爭直到地極
[00:13:55.400 --> 00:13:58.400]  斷弓斷槍
[00:13:58.400 --> 00:14:01.400]  戰車焚燒在火中
[00:14:01.400 --> 00:14:03.400]  你們要休息
[00:14:03.400 --> 00:14:05.400]  要知道我是上帝
[00:14:05.400 --> 00:14:08.400]  我必在列國中受尊崇
[00:14:08.400 --> 00:14:11.400]  在全地也受尊崇
[00:14:11.400 --> 00:14:13.400]  萬軍之耶和華與我們同在
[00:14:13.400 --> 00:14:15.400]  亞國的神
[00:14:15.400 --> 00:14:18.400]  是我們的避難所
[00:14:18.400 --> 00:14:19.400]  白盧威我想
[00:14:19.400 --> 00:14:21.400]  你記得舊約裡面其中一個
[00:14:21.400 --> 00:14:25.400]  上帝截弓斷槍的故事嗎
[00:14:25.400 --> 00:14:26.400]  記得嗎
[00:14:26.400 --> 00:14:29.400]  在希西加的時候
[00:14:29.400 --> 00:14:32.400]  希西加在主前大概七零一年的時候
[00:14:32.400 --> 00:14:33.400]  不是大概七零一
[00:14:33.400 --> 00:14:35.400]  是七零一年
[00:14:35.400 --> 00:14:38.400]  主前七零一BC的時候
[00:14:38.400 --> 00:14:40.400]  亞述帝國
[00:14:40.400 --> 00:14:43.400]  亞述西征
[00:14:43.400 --> 00:14:45.400]  打到猶大地
[00:14:45.400 --> 00:14:47.400]  然後在耶路撒冷京城
[00:14:47.400 --> 00:14:52.400]  佈設著千千萬萬的軍隊
[00:14:52.400 --> 00:14:55.400]  要攻打耶路撒冷的時候
[00:14:55.400 --> 00:14:57.400]  希西加在做什麼
[00:14:57.400 --> 00:15:00.400]  他去聖殿
[00:15:00.400 --> 00:15:04.400]  他去尋求上帝
[00:15:04.400 --> 00:15:06.400]  上帝藉著衣衫跟他說
[00:15:06.400 --> 00:15:08.400]  他說不用怕
[00:15:08.400 --> 00:15:10.400]  我會幫你打仗
[00:15:10.400 --> 00:15:15.400]  明天亞述就會退兵
[00:15:15.400 --> 00:15:18.400]  結果那個故事的記載
[00:15:18.400 --> 00:15:20.400]  只是一節
[00:15:20.400 --> 00:15:24.400]  就是當晚有一位耶和華的使者
[00:15:24.400 --> 00:15:25.400]  就是耶和華的軍兵
[00:15:25.400 --> 00:15:28.400]  一位單數
[00:15:28.400 --> 00:15:33.400]  就出去圍剿耶路撒冷的亞述兵營裡面
[00:15:33.400 --> 00:15:36.400]  就殺了十八萬多的士兵
[00:15:36.400 --> 00:15:39.400]  然後亞述王就退兵
[00:15:39.400 --> 00:15:42.400]  我想這個詩篇
[00:15:42.400 --> 00:15:46.400]  大概應該記載這個歷史的故事
[00:15:46.400 --> 00:15:48.400]  當你恐懼的時候
[00:15:48.400 --> 00:15:52.400]  原來耶和華是可以為你打仗
[00:15:52.400 --> 00:15:55.400]  你就不需要被恐懼去制服
[00:15:55.400 --> 00:15:58.400]  或者去支配你
[00:15:58.400 --> 00:16:00.400]  我不知道你恐懼的時候
[00:16:00.400 --> 00:16:02.400]  或者你所謂under stress的時候
[00:16:02.400 --> 00:16:04.400]  你會是怎樣的
[00:16:04.400 --> 00:16:06.400]  我是一個很急的人
[00:16:06.400 --> 00:16:08.400]  如果當我再急
[00:16:08.400 --> 00:16:10.400]  再有威脅來到的時候
[00:16:10.400 --> 00:16:12.400]  我就會...
[00:16:12.400 --> 00:16:14.400]  你覺得我是不是很理性的人
[00:16:14.400 --> 00:16:16.400]  你們覺得是不是
[00:16:16.400 --> 00:16:18.400]  是啊
[00:16:18.400 --> 00:16:20.400]  我百分之九十九的時間
[00:16:20.400 --> 00:16:22.400]  都是很理性的
[00:16:22.400 --> 00:16:26.400]  喂 你們笑什麼
[00:16:26.400 --> 00:16:28.400]  我應該大部份時間都很理性
[00:16:28.400 --> 00:16:30.400]  誰知道
[00:16:30.400 --> 00:16:32.400]  剛剛星期五
[00:16:32.400 --> 00:16:34.400]  剛剛星期五就發生了一件事
[00:16:34.400 --> 00:16:36.400]  就是完了NBTI workshop
[00:16:36.400 --> 00:16:38.400]  那些人就散了
[00:16:38.400 --> 00:16:40.400]  我收到電話
[00:16:40.400 --> 00:16:42.400]  就說媽媽的車
[00:16:42.400 --> 00:16:44.400]  那個車輪
[00:16:44.400 --> 00:16:46.400]  突然間沒氣了
[00:16:46.400 --> 00:16:48.400]  在highway那裡
[00:16:48.400 --> 00:16:50.400]  打來求救
[00:16:50.400 --> 00:16:52.400]  我接了電話就飛奔去
[00:16:52.400 --> 00:16:54.400]  除了飛奔去之外
[00:16:54.400 --> 00:16:56.400]  我就打給我兒子
[00:16:56.400 --> 00:16:58.400]  我就告訴我兒子
[00:16:58.400 --> 00:17:00.400]  你馬上要去
[00:17:00.400 --> 00:17:02.400]  他就問長問短
