
[00:00:00.000 --> 00:00:03.900]  今個夏天香港似乎都是挺多風風雨雨的
[00:06:09.380 --> 00:06:12.260]  拜子是惡者之子
[00:06:12.260 --> 00:06:16.580]  魔鬼殺的拜子
[00:06:16.580 --> 00:06:18.460]  他們是叫人作惡
[00:06:18.460 --> 00:06:21.260]  叫人跌倒和作惡
[00:06:21.260 --> 00:06:24.940]  殺拜子的是誰呢?就是仇敵魔鬼
[00:06:24.940 --> 00:06:28.740]  收割的時候是指世界的末了
[00:06:28.740 --> 00:06:31.940]  收割的人是誰呢?就是天使
[00:06:31.940 --> 00:06:36.100]  拜子被耗出焚燒
[00:06:36.100 --> 00:06:37.540]  是什麼意思呢?
[00:06:37.540 --> 00:06:40.460]  就是把作惡的拿出來
[00:06:40.460 --> 00:06:43.740]  丟到火爐裏焚燒
[00:06:43.740 --> 00:06:46.660]  最後麥子收在倉裏
[00:06:46.660 --> 00:06:51.060]  就是指那些義人在神的國裏發光
[00:06:51.060 --> 00:06:52.780]  好像太陽一樣
[00:06:52.780 --> 00:06:56.660]  這就是耶穌對比喻的解釋
[00:06:56.660 --> 00:07:01.300]  在比喻裏麥子和拜子是代表兩種人
[00:07:01.300 --> 00:07:07.700]  我們看到麥子是指神的子民
[00:07:07.700 --> 00:07:10.420]  應該就是基督徒
[00:07:10.420 --> 00:07:12.900]  拜子又是指什麼呢?
[00:07:12.900 --> 00:07:15.180]  拜子是惡者之子
[00:07:15.180 --> 00:07:16.660]  叫人跌倒和作惡
[00:07:16.660 --> 00:07:18.100]  是什麼人呢?
[00:07:18.100 --> 00:07:27.020]  有人說這些拜子應該是指假的基督徒
[00:07:27.020 --> 00:07:29.660]  田地是指教會
[00:07:29.660 --> 00:07:34.420]  在教會里面有真正的基督徒
[00:07:34.420 --> 00:07:36.420]  也有假的基督徒
[00:07:36.420 --> 00:07:38.100]  他們的樣子很相似
[00:07:38.100 --> 00:07:40.300]  但是到了末日審判的時候
[00:07:40.300 --> 00:07:42.900]  那些A4就會顯露出來了
[00:07:42.900 --> 00:07:45.300]  就要被火焚燒
[00:07:45.300 --> 00:07:48.100]  這個解釋的困難就在於
[00:07:48.100 --> 00:07:51.020]  耶穌是清清楚楚說到
[00:07:51.020 --> 00:07:53.100]  田地是指什麼?
[00:07:53.100 --> 00:07:55.100]  世界
[00:07:55.100 --> 00:07:57.940]  如果將世界縮窄
[00:07:57.940 --> 00:08:00.140]  就是指教會
[00:08:00.140 --> 00:08:07.260]  其實在解經上沒有足夠的根據
[00:08:07.260 --> 00:08:10.820]  還有就是這八個比喻
[00:08:10.820 --> 00:08:13.700]  其實可以分爲兩組
[00:08:13.700 --> 00:08:16.300]  就是頭四個爲一組
[00:08:16.300 --> 00:08:19.100]  後四個是第二組
[00:08:19.100 --> 00:08:22.860]  第一組是耶穌在海邊跟他們說
[00:08:22.860 --> 00:08:25.260]  而對象是衆人
[00:08:25.260 --> 00:08:27.700]  就是羣衆
[00:08:27.700 --> 00:08:29.380]  很多羣衆
[00:08:29.380 --> 00:08:32.940]  後四個就是耶穌進入屋裏面跟他們說
[00:08:32.940 --> 00:08:37.260]  就是對着門徒來說
[00:08:37.260 --> 00:08:42.940]  我們知道第一組是對羣衆
[00:08:42.940 --> 00:08:46.780]  羣衆裏面自然有信有不信
[00:08:46.780 --> 00:08:52.420]  所以第一組撒種的比喻裏面都有不同的土樣
[00:08:52.420 --> 00:08:54.020]  有好土
[00:08:54.020 --> 00:08:55.340]  也有硬土
[00:08:55.340 --> 00:08:56.660]  硬土是什麼?
[00:08:56.660 --> 00:08:59.900]  就是不接受神的道
[00:08:59.900 --> 00:09:02.580]  他們不接受的 不信的
[00:09:02.580 --> 00:09:07.980]  撒種的比喻對象是有信有不信的
[00:09:07.980 --> 00:09:11.340]  在這個拜子的比喻
[00:09:11.340 --> 00:09:16.020]  其實如果指的墨子是基督徒
[00:09:16.020 --> 00:09:17.500]  是屬神的
[00:09:17.500 --> 00:09:20.420]  而拜子是指那些不信的
[00:09:20.420 --> 00:09:25.100]  其實這是一個比較合理的解釋
[00:09:25.100 --> 00:09:29.620]  不過我們也不需要將教會
[00:09:29.620 --> 00:09:35.820]  從這個世界排他於世界之外
[00:09:35.820 --> 00:09:37.860]  因爲在教會里面
[00:09:37.860 --> 00:09:39.540]  世界有信有不信
[00:09:39.540 --> 00:09:41.260]  其實教會里面也一樣有
[00:09:41.260 --> 00:09:44.620]  有真基督徒也有假基督徒
[00:09:44.620 --> 00:09:47.540]  有真科 有A科
[00:09:47.540 --> 00:09:49.340]  連耶穌也說
[00:09:49.340 --> 00:09:53.420]  不是凡稱呼我主啊主啊的人
[00:09:53.420 --> 00:09:56.060]  將來都能夠進入天國
[00:09:56.060 --> 00:09:59.700]  所以我們可以看到
[00:09:59.700 --> 00:10:05.100]  有拜子可以指的是不信的人
[00:10:05.100 --> 00:10:08.820]  也包括在教會里面一些假基督徒
[00:10:08.820 --> 00:10:14.020]  現在我們又看看這個比喻對我們有什麼提醒
[00:10:14.020 --> 00:10:18.220]  我們看到這個比喻有三方面的提醒
[00:10:18.220 --> 00:10:20.740]  首先這個比喻其實不難明白
[00:10:20.740 --> 00:10:23.020]  但是我們看到那些門徒
[00:10:23.020 --> 00:10:25.220]  他們追着耶穌
[00:10:25.220 --> 00:10:26.780]  耶穌本來也離開羣衆
[00:10:26.780 --> 00:10:30.100]  進入房間裏面
[00:10:30.100 --> 00:10:32.020]  門徒還追着祂
[00:10:32.020 --> 00:10:33.420]  追着祂問
[00:10:33.420 --> 00:10:40.580]  你猜當時的門徒最想知道的問題是什麼?
[00:10:40.580 --> 00:10:43.700]  是誰殺種?
[00:10:43.700 --> 00:10:45.820]  什麼時候是收割的時候?
[00:10:45.820 --> 00:10:48.140]  他們是否想知道這些問題呢?
[00:10:48.140 --> 00:10:51.780]  還是他們想知道誰是麥子
[00:10:51.780 --> 00:10:53.460]  誰是拜子?
[00:10:53.460 --> 00:10:57.860]  甚或好像那個僕人那樣
[00:10:57.860 --> 00:11:00.420]  有些壞的種子
[00:11:00.420 --> 00:11:02.220]  有些麥子在我們當中
[00:11:02.220 --> 00:11:04.620]  你什麼時候把他們拉出來?
[00:11:04.620 --> 00:11:07.340]  不要拖累我們
[00:11:07.340 --> 00:11:09.980]  累人累物
[00:11:09.980 --> 00:11:13.300]  最好就是由他們來定奪
[00:11:13.300 --> 00:11:16.060]  誰是麥子 誰是拜子
[00:11:16.060 --> 00:11:17.940]  這樣更好
[00:11:17.940 --> 00:11:20.460]  但是根據這段經文
[00:11:20.460 --> 00:11:24.500]  誰有權來決定誰是麥子 誰是拜子?
[00:11:24.500 --> 00:11:25.540]  誰?
[00:11:25.540 --> 00:11:27.860]  我們一起來讀
[00:11:27.860 --> 00:11:34.740]  殺拜子的仇敵就是魔鬼 收割的時候就是世界的末了
[00:11:34.740 --> 00:11:41.140]  收割的人就是天使 將拜子吼出來用火焚燒
[00:11:41.140 --> 00:11:44.180]  世界的末了也要如此
[00:11:44.180 --> 00:11:46.820]  人只要猜顯示者
[00:11:46.820 --> 00:11:50.540]  把一切叫人跌倒的和作惡的
[00:11:50.540 --> 00:11:52.860]  從他國裏挑出來
[00:11:52.860 --> 00:11:59.020]  丟在火爐裏 在哪裏必要哀哭切齒
[00:11:59.020 --> 00:12:02.620]  是誰去分辨麥子和拜子?
[00:12:02.620 --> 00:12:04.660]  天使
[00:12:04.660 --> 00:12:08.820]  神的使者 神猜顯的使者
[00:12:08.820 --> 00:12:11.340]  其實他們都是代表神的
[00:12:11.340 --> 00:12:14.620]  換句話說 去決定誰是麥子 誰是拜子
[00:12:14.620 --> 00:12:19.020]  是神自己
[00:12:19.020 --> 00:12:21.260]  不過我們人很壞的
[00:12:21.260 --> 00:12:24.780]  我們經常不聽話 經常想自己自把自爲
[00:12:24.780 --> 00:12:29.020]  我去判斷誰是麥子 誰是拜子
[00:12:29.020 --> 00:12:35.260]  這正正是聖經所說的論斷
[00:12:35.260 --> 00:12:37.260]  我們自以爲是
[00:12:37.260 --> 00:12:39.980]  妄下判斷 知不知
[00:12:39.980 --> 00:12:43.580]  以爲自己有足夠的知識去判斷人
[00:12:43.580 --> 00:12:45.580]  甚至定人的罪
[00:12:45.580 --> 00:12:47.580]  我們做了審判官
[00:12:47.580 --> 00:12:49.580]  這就是論斷
[00:12:49.580 --> 00:12:55.980]  簡單來說就是做審判官 妄下判斷
[00:12:55.980 --> 00:12:57.980]  但我有個問題
[00:12:57.980 --> 00:13:01.100]  聖經所說的論斷
[00:13:01.100 --> 00:13:03.540]  論斷固然不太好
[00:13:03.540 --> 00:13:06.140]  分辨對錯又行嗎?
[00:13:06.140 --> 00:13:09.340]  我們需不需要分辨哪些是善哪些是惡
[00:13:09.340 --> 00:13:13.500]  哪些是應該做 哪些是不應該做
[00:13:13.500 --> 00:13:16.300]  很多年前我有個這樣的經驗
[00:13:16.300 --> 00:13:19.620]  當時我住在一座大廈
[00:13:19.620 --> 00:13:22.620]  那座大廈是單棟的
[00:13:22.620 --> 00:13:25.100]  不像太古城那樣大
[00:13:25.100 --> 00:13:27.100]  屋苑 保安沒那麼好
[00:13:27.100 --> 00:13:29.100]  那天我放工回家
[00:13:29.100 --> 00:13:31.100]  在樓下等電梯
[00:13:31.100 --> 00:13:33.100]  只有我一個人在等
[00:13:33.100 --> 00:13:35.100]  等着等着有位男士
[00:13:35.100 --> 00:13:37.820]  來到大堂一起等電梯
[00:13:37.820 --> 00:13:39.820]  我打量一下這位男士
[00:13:39.820 --> 00:13:47.820]  見到他頭戴剪刀帽
[00:13:47.820 --> 00:13:51.820]  帽子凹得很低
[00:13:51.820 --> 00:13:53.820]  我只見到他的嘴巴
[00:13:53.820 --> 00:13:57.820]  我覺得這個人的形跡有點可疑
[00:13:57.820 --> 00:13:59.820]  又戴剪刀帽
[00:13:59.820 --> 00:14:01.820]  於是加倍警覺
[00:14:01.820 --> 00:14:03.820]  電梯來到打開門
[00:14:03.820 --> 00:14:05.820]  我先不進去
[00:14:05.820 --> 00:14:07.820]  誰知他又不進去
[00:14:07.820 --> 00:14:09.820]  我見他不進去
[00:14:09.820 --> 00:14:11.820]  我就進去
[00:14:11.820 --> 00:14:13.820]  誰知他又立即閃進來
[00:14:13.820 --> 00:14:15.820]  我見到他進來我就立即閃出去
[00:14:15.820 --> 00:14:17.820]  我當時年輕一點
[00:14:17.820 --> 00:14:19.820]  身手比較敏捷
[00:14:19.820 --> 00:14:21.820]  我就閃出去了
[00:14:21.820 --> 00:14:23.820]  門就關上了
[00:14:23.820 --> 00:14:25.820]  於是我就跟看監說
[00:14:25.820 --> 00:14:27.820]  這個人有點可疑
[00:14:27.820 --> 00:14:29.820]  看監說
[00:14:29.820 --> 00:14:31.820]  沒什麼
[00:14:31.820 --> 00:14:33.820]  我們一起看着閉路電視
[00:14:33.820 --> 00:14:35.820]  就見到那位男士
[00:14:35.820 --> 00:14:37.820]  在某層升降機上
[00:14:37.820 --> 00:14:39.820]  出去了
[00:14:39.820 --> 00:14:41.820]  然後他就
[00:14:41.820 --> 00:14:45.820]  大搖大擺地走
[00:14:45.820 --> 00:14:47.820]  在閉路電視
[00:14:47.820 --> 00:14:49.820]  我們清楚見到他這樣
[00:14:49.820 --> 00:14:51.820]  大搖大擺地走
[00:14:51.820 --> 00:14:53.820]  其實不是很正常
[00:14:53.820 --> 00:14:55.820]  看監說
[00:14:55.820 --> 00:14:57.820]  沒什麼
[00:14:57.820 --> 00:14:59.820]  沒什麼就沒什麼
[00:14:59.820 --> 00:15:01.820]  我就走
[00:15:01.820 --> 00:15:03.820]  大家覺得
[00:15:03.820 --> 00:15:05.820]  我在論斷這個人
[00:15:05.820 --> 00:15:07.820]  說我是論斷的
[00:15:07.820 --> 00:15:09.820]  請舉手
[00:15:09.820 --> 00:15:11.820]  沒有人
[00:15:11.820 --> 00:15:13.820]  都有
[00:15:13.820 --> 00:15:15.820]  昨晚黃昏堂也有一隻手
[00:15:15.820 --> 00:15:17.820]  也正常的
[00:15:17.820 --> 00:15:19.820]  說我不是論斷的
[00:15:19.820 --> 00:15:21.820]  請舉手
[00:15:21.820 --> 00:15:23.820]  好像是多一點
[00:15:23.820 --> 00:15:25.820]  其實故事還沒完
[00:15:25.820 --> 00:15:27.820]  第二天
[00:15:27.820 --> 00:15:29.820]  我上班
[00:15:29.820 --> 00:15:31.820]  在大堂
[00:15:31.820 --> 00:15:33.820]  門旁有張告示
[00:15:33.820 --> 00:15:35.820]  那張告示寫着
[00:15:35.820 --> 00:15:37.820]  昨天
[00:15:37.820 --> 00:15:39.820]  這座大廈
[00:15:39.820 --> 00:15:41.820]  發生劫案
[00:15:41.820 --> 00:15:43.820]  請各位住戶
[00:15:43.820 --> 00:15:45.820]  小心
[00:15:45.820 --> 00:15:47.820]  從那天開始
[00:15:47.820 --> 00:15:49.820]  我就沒再見到
[00:15:49.820 --> 00:15:51.820]  這位看監叔了
[00:15:51.820 --> 00:15:53.820]  聽說
[00:15:53.820 --> 00:15:55.820]  他被解僱了
[00:15:55.820 --> 00:15:57.820]  你是我你會怎樣
[00:15:57.820 --> 00:15:59.820]  一壓汗
[00:15:59.820 --> 00:16:01.820]  感謝神
[00:16:01.820 --> 00:16:03.820]  來不及了
[00:16:03.820 --> 00:16:07.820]  這個
[00:16:07.820 --> 00:16:09.820]  比喻
[00:16:09.820 --> 00:16:11.820]  其實
[00:16:11.820 --> 00:16:13.820]  提醒我們
[00:16:13.820 --> 00:16:15.820]  不要論斷人
[00:16:15.820 --> 00:16:17.820]  但同時
[00:16:17.820 --> 00:16:19.820]  不要論斷人
[00:16:19.820 --> 00:16:21.820]  也不等於是非不分
[00:16:21.820 --> 00:16:23.820]  不去分辨對錯善惡
[00:16:23.820 --> 00:16:25.820]  所以這個比喻
[00:16:25.820 --> 00:16:27.820]  提醒我們
[00:16:27.820 --> 00:16:29.820]  不過
[00:16:29.820 --> 00:16:31.820]  我們也要分辨是非對錯
[00:16:31.820 --> 00:16:33.820]  在末日的時候
[00:16:33.820 --> 00:16:35.820]  默子
[00:16:35.820 --> 00:16:37.820]  和拜子
[00:16:37.820 --> 00:16:39.820]  其實分得很清楚
[00:16:39.820 --> 00:16:41.820]  誰忠誰奸
[00:16:41.820 --> 00:16:43.820]  他們有完全不同的結局
[00:16:43.820 --> 00:16:45.820]  他們的命運
[00:16:45.820 --> 00:16:47.820]  他們的結局是完全不同的
[00:16:47.820 --> 00:16:49.820]  所以
[00:16:49.820 --> 00:16:51.820]  我們應該趁人生在世的時候
[00:16:51.820 --> 00:16:53.820]  我們也要像《聖經耳福所書》
[00:16:53.820 --> 00:16:55.820]  所講的
[00:16:55.820 --> 00:16:57.820]  我們要知道世代邪惡
[00:16:57.820 --> 00:16:59.820]  不要做糊塗的人
[00:16:59.820 --> 00:17:03.820]  要明白主的旨意如何
[00:17:03.820 --> 00:17:05.820]  我們要求上帝
[00:17:05.820 --> 00:17:07.820]  給我們智慧去分辨
[00:17:07.820 --> 00:17:09.820]  什麼是應該做
[00:17:09.820 --> 00:17:11.820]  什麼是不應該做
[00:17:11.820 --> 00:17:13.820]  如果純粹是關於個人的事
[00:17:13.820 --> 00:17:15.820]  我們分辨了
[00:17:15.820 --> 00:17:17.820]  我們自己去做就可以
[00:17:17.820 --> 00:17:19.820]  但如果這件事是關乎其他人
[00:17:19.820 --> 00:17:21.820]  好像我那個賊
[00:17:21.820 --> 00:17:23.820]  他不劫我
[00:17:23.820 --> 00:17:25.820]  他的責任是說出來
[00:17:25.820 --> 00:17:27.820]  但如果說了出來
[00:17:27.820 --> 00:17:29.820]  人家沒有這樣看見
[00:17:29.820 --> 00:17:31.820]  不覺得有事
[00:17:31.820 --> 00:17:33.820]  那我們也要算了
[00:17:33.820 --> 00:17:35.820]  無謂多去爭辯
[00:17:35.820 --> 00:17:37.820]  上帝自有在當中的判斷
[00:17:37.820 --> 00:17:39.820]  我們盡了責任就算
[00:17:39.820 --> 00:17:41.820]  我們要明白
[00:17:41.820 --> 00:17:43.820]  每個人都有限制
[00:17:43.820 --> 00:17:45.820]  我們千萬不要
[00:17:45.820 --> 00:17:47.820]  當人家和我們意見不同的時候
[00:17:47.820 --> 00:17:49.820]  我們就說人論斷
[00:17:49.820 --> 00:17:51.820]  其實是誤解
[00:17:51.820 --> 00:17:53.820]  以及誤用聖經
[00:17:53.820 --> 00:17:55.820]  這個比喻
[00:17:55.820 --> 00:17:57.820]  還有第二方面的提醒
[00:17:57.820 --> 00:17:59.820]  墨紙和拜紙
[00:17:59.820 --> 00:18:01.820]  其實都是農作物
[00:18:01.820 --> 00:18:03.820]  有沒有人見過墨紙
[00:18:03.820 --> 00:18:05.820]  拜紙
[00:18:05.820 --> 00:18:07.820]  沒有見過
[00:18:07.820 --> 00:18:09.820]  有啊 威廉見過
[00:18:09.820 --> 00:18:11.820]  鍾先生也見過
[00:18:11.820 --> 00:18:13.820]  其實我們一般人比較少見
[00:18:13.820 --> 00:18:15.820]  就好像
[00:18:15.820 --> 00:18:17.820]  有時候聽小朋友說
[00:18:17.820 --> 00:18:19.820]  他們會說
[00:18:19.820 --> 00:18:21.820]  蘋果是有毛的嗎
[00:18:21.820 --> 00:18:23.820]  蘋果是有皮的嗎
[00:18:23.820 --> 00:18:25.820]  別笑了
[00:18:25.820 --> 00:18:27.820]  他們不是沒喫過
[00:18:27.820 --> 00:18:29.820]  這些食物
[00:18:29.820 --> 00:18:31.820]  而是他們每次喫
[00:18:31.820 --> 00:18:33.820]  都是剝皮
[00:18:33.820 --> 00:18:35.820]  剝毛 剝皮
[00:18:35.820 --> 00:18:37.820]  才喫乾乾淨淨
[00:18:37.820 --> 00:18:39.820]  所以他們可能真的沒見過
[00:18:39.820 --> 00:18:41.820]  原裝的樣子
[00:18:41.820 --> 00:18:43.820]  就好像今天
[00:18:43.820 --> 00:18:45.820]  我們這羣信徒
[00:18:45.820 --> 00:18:47.820]  我們看回聖經
[00:18:47.820 --> 00:18:49.820]  在聖經裏面
[00:18:49.820 --> 00:18:51.820]  當時的墨紙 拜紙 芥菜種
[00:18:51.820 --> 00:18:53.820]  他們隨街都會見到
[00:18:53.820 --> 00:18:55.820]  是日常都會看到的
[00:18:55.820 --> 00:18:57.820]  見慣見熟
[00:18:57.820 --> 00:18:59.820]  但今天我們就不知道是什麼
[00:18:59.820 --> 00:19:01.820]  因爲我們少見
[00:19:01.820 --> 00:19:03.820]  當時的猶太人
[00:19:03.820 --> 00:19:05.820]  他們主要的食糧是麪包
[00:19:05.820 --> 00:19:07.820]  麪包是什麼做的
[00:19:07.820 --> 00:19:09.820]  就是墨
[00:19:09.820 --> 00:19:11.820]  是小墨做的
[00:19:11.820 --> 00:19:13.820]  也是這裏比喻裏面說的墨紙
[00:19:13.820 --> 00:19:15.820]  墨紙
[00:19:15.820 --> 00:19:17.820]  他們的樣子是這樣的
[00:19:17.820 --> 00:19:19.820]  長成大概
[00:19:19.820 --> 00:19:21.820]  有一米高
[00:19:21.820 --> 00:19:23.820]  到差不多
[00:19:23.820 --> 00:19:25.820]  會長出墨水
[00:19:25.820 --> 00:19:27.820]  就是這些
[00:19:27.820 --> 00:19:29.820]  那些籽粒
[00:19:29.820 --> 00:19:31.820]  拜紙和他們的樣子
[00:19:31.820 --> 00:19:33.820]  是差不多的
[00:19:33.820 --> 00:19:35.820]  只是當他
[00:19:35.820 --> 00:19:37.820]  他也會長苗吐水
[00:19:37.820 --> 00:19:39.820]  也會吐出一些籽粒
[00:19:39.820 --> 00:19:41.820]  但到了這個時候
[00:19:41.820 --> 00:19:43.820]  長出籽粒的時候
[00:19:43.820 --> 00:19:45.820]  你就會看到兩者的分別
[00:19:45.820 --> 00:19:47.820]  其實我在網上看
[00:19:47.820 --> 00:19:49.820]  我也不肯定是不是這樣
[00:19:49.820 --> 00:19:51.820]  應該是
[00:19:51.820 --> 00:19:53.820]  總之到了他們成熟
[00:19:53.820 --> 00:19:55.820]  長出籽粒的時候
[00:19:55.820 --> 00:19:57.820]  他們的樣子就不同了
[00:19:57.820 --> 00:19:59.820]  就會分出來了
[00:19:59.820 --> 00:20:01.820]  這個拜紙
[00:20:01.820 --> 00:20:03.820]  其實是有毒的
[00:20:03.820 --> 00:20:05.820]  也叫做毒墨
[00:20:05.820 --> 00:20:07.820]  毒墨
[00:20:07.820 --> 00:20:09.820]  就是有毒的墨
