
[00:00:00.000 --> 00:00:05.080]  剛才我們讀的聖經是關乎我們在聖經裏面創世紀
[00:09:53.920 --> 00:09:59.040]  有時候介入的方法未必是你歡迎
[00:09:59.040 --> 00:10:01.840]  我記得很多時候我在牧養的過程裡
[00:10:01.840 --> 00:10:06.200]  見過不少頂尖姐妹在困難當中回到教會
[00:10:06.200 --> 00:10:09.000]  有很多在我生命裡很好的頂尖姐妹
[00:10:09.000 --> 00:10:12.000]  或者成為了我的好朋友的頂尖姐妹
[00:10:12.000 --> 00:10:13.080]  我記得那些片段
[00:10:13.080 --> 00:10:15.040]  就是我初認識她的時候
[00:10:15.040 --> 00:10:18.680]  可能就是崇拜完之後她走過來說
[00:10:18.680 --> 00:10:20.680]  「牧姐,你可不可以為我祈禱?」
[00:10:20.680 --> 00:10:23.320]  她原來將一些心事說出來
[00:10:23.320 --> 00:10:25.840]  當時她可能很艱難
[00:10:25.840 --> 00:10:27.440]  面對一些很難做決定
[00:10:27.440 --> 00:10:30.200]  或者很需要神祝福的日子
[00:10:30.200 --> 00:10:33.280]  甚至是她很瘋狂
[00:10:33.280 --> 00:10:38.200]  很不想被人見到的一個面子
[00:10:38.200 --> 00:10:40.920]  但是上帝透過那份恩兆
[00:10:40.920 --> 00:10:43.080]  讓她能夠經歷
[00:10:43.080 --> 00:10:45.280]  透過牧姐、透過頂尖姐妹的愛
[00:10:45.280 --> 00:10:47.120]  她得以治癒
[00:10:47.120 --> 00:10:51.240]  有時候可能是一個疾病
[00:10:51.240 --> 00:10:52.880]  令你覺得
[00:10:52.880 --> 00:10:56.040]  我真的要思考一下人生
[00:10:56.040 --> 00:10:58.240]  是否真的金錢掛帥
[00:10:58.240 --> 00:11:00.240]  還是我死了之後
[00:11:00.240 --> 00:11:05.080]  如果我死了之後,我要去哪裡呢?
[00:11:05.080 --> 00:11:07.760]  頂尖,我不知道你是怎樣進入上帝的恩典
[00:11:07.760 --> 00:11:11.320]  或者上帝怎樣介入你的生命
[00:11:11.320 --> 00:11:15.000]  但你要想起這個時刻
[00:11:15.000 --> 00:11:16.960]  上帝介入你
[00:11:16.960 --> 00:11:21.680]  祂要幫助我們脫離很多生命裡的包袱
[00:11:21.680 --> 00:11:24.040]  很多人不能夠前行勇敢
[00:11:24.040 --> 00:11:28.960]  或者在人生的路上拖拖拉拉很多事情
[00:11:28.960 --> 00:11:30.080]  甚至在家庭裡
[00:11:30.080 --> 00:11:34.040]  老婆罵人都是那樣的錯事
[00:11:34.040 --> 00:11:35.400]  我不知道你家裡是否這樣
[00:11:35.400 --> 00:11:37.160]  很多夫婦罵人都是這樣
[00:11:37.160 --> 00:11:39.960]  「啊,臭男人,你那次這樣那樣」
[00:11:39.960 --> 00:11:41.240]  老公就說
[00:11:41.240 --> 00:11:45.240]  「你不要再提這件事了,都過去了」
[00:11:45.240 --> 00:11:46.640]  人就是這樣
[00:11:46.640 --> 00:11:49.000]  很喜歡背著、纏著
[00:11:49.000 --> 00:11:51.720]  所以我們經常看到很多卡通、圖畫
[00:11:51.720 --> 00:11:55.520]  講述那些人怎樣跟隨耶穌都是一大堆東西
[00:11:55.520 --> 00:11:58.560]  一大堆包袱
[00:11:58.560 --> 00:12:01.760]  上帝介入雅各的生命
[00:12:01.760 --> 00:12:06.480]  祂要他為他的過去畫上一個句號
[00:12:06.480 --> 00:12:08.120]  第一件事祂要畫上的就是
[00:12:08.120 --> 00:12:12.440]  將哥哥和他仇恨的包袱放在地上
[00:12:12.440 --> 00:12:16.320]  後來我們在31、32、33章更加看到
[00:12:16.320 --> 00:12:19.960]  雅各重新回來的時候會怎樣和哥哥和好
[00:12:19.960 --> 00:12:24.920]  但他要先放下的不是為逃命而來的旅程
[00:12:24.920 --> 00:12:30.280]  是帶著上帝的應許和恩典去接受祝福的旅程
[00:12:30.280 --> 00:12:31.720]  所以人生的奇妙就是
[00:12:31.720 --> 00:12:33.880]  你容讓上帝加入你的生命
[00:12:33.880 --> 00:12:35.720]  就算那個是逃命旅程
[00:12:35.720 --> 00:12:38.800]  也成為一個祝福的旅程
[00:12:38.800 --> 00:12:42.080]  這就是我們基督徒的生命
[00:12:42.080 --> 00:12:48.200]  上帝要介入就是將仇恨從他背後的包袱裡拿走
[00:12:48.200 --> 00:12:53.200]  神也要介入將他從父親欺騙人的祝福要淨化過來
[00:12:53.200 --> 00:12:55.040]  這個祝福不是騙回來的
[00:12:55.040 --> 00:12:58.760]  是真真正正從上帝在他的口中裡應許
[00:12:58.760 --> 00:13:01.520]  祂說你和你的後裔必要得福
[00:13:01.520 --> 00:13:08.680]  第三就是將他那種因過錯而被迫離家的那種妻婦淨化
[00:13:08.680 --> 00:13:11.840]  你說這位的神是不是很值得敬佩?
[00:13:11.840 --> 00:13:17.360]  很值得我們將人生最黑暗最大的洞都要傾倒
[00:13:17.360 --> 00:13:19.160]  讓祂能夠充滿
[00:13:19.160 --> 00:13:20.520]  這就是神
[00:13:20.520 --> 00:13:22.840]  這就是我們所相信的上帝
[00:13:22.840 --> 00:13:24.880]  祂要在我們人生裡最黑暗
[00:13:24.880 --> 00:13:26.400]  最不敢見光
[00:13:26.400 --> 00:13:27.720]  不敢讓人知道的位置
[00:13:27.720 --> 00:13:30.120]  要讓上帝介入
[00:13:30.120 --> 00:13:33.160]  並且要讓祝福充滿
[00:13:33.160 --> 00:13:36.840]  基督徒的人生是充滿一種翻轉性
[00:13:36.840 --> 00:13:38.400]  所以我們在小祖也好
[00:13:38.400 --> 00:13:39.120]  崇拜也好
[00:13:39.120 --> 00:13:42.720]  常常都聽見是充滿生命力的見證
[00:13:42.720 --> 00:13:43.880]  為什麼?
[00:13:43.880 --> 00:13:48.800]  因為我們每一個人都同樣經歷人生很多的勞苦愁煩
[00:13:48.800 --> 00:13:50.840]  生死禍患
[00:13:50.840 --> 00:13:53.000]  但上帝的恩賜就是
[00:13:53.000 --> 00:13:56.760]  化周作為祝福的上帝要介入你的生命
[00:13:56.760 --> 00:14:01.320]  頂止每樣我們放下包覆在耶穌十字架的臺前
[00:14:01.320 --> 00:14:03.000]  領受神更大的祝福
[00:14:03.000 --> 00:14:05.320]  以致我們能夠前行得力
[00:14:05.320 --> 00:14:07.960]  第二方面我們能夠前行得力
[00:14:07.960 --> 00:14:12.480]  是因為我們進入更深的境界
[00:14:12.480 --> 00:14:21.360]  進入更深的境界當他在枕頭上遇上神
[00:14:21.360 --> 00:14:23.280]  他的反應是
[00:14:23.280 --> 00:14:26.320]  嘩!這裡真是神的殿天的門
[00:14:26.320 --> 00:14:30.120]  上帝何等好的景在此
[00:14:30.120 --> 00:14:31.640]  從前對他來說
[00:14:31.640 --> 00:14:32.480]  他認識的上帝
[00:14:32.480 --> 00:14:35.400]  或者他嘗試不斷得到的
[00:14:35.400 --> 00:14:36.760]  那個長子名分和祝福
[00:14:36.760 --> 00:14:38.240]  對他來說
[00:14:38.240 --> 00:14:41.800]  可能只是一個觀念
[00:14:41.800 --> 00:14:43.200]  經常聽父母說
[00:14:43.200 --> 00:14:44.240]  耶和華的作為
[00:14:44.240 --> 00:14:46.440]  或者我們祖先是這樣的
[00:14:46.440 --> 00:14:47.960]  咦!我是弟弟
[00:14:47.960 --> 00:14:49.320]  那我就是不得福
[00:14:49.320 --> 00:14:50.880]  那我一定要去拿
[00:14:50.880 --> 00:14:52.440]  在他裡面他抓住
[00:14:52.440 --> 00:14:54.320]  可能是因為他的過程
[00:14:54.320 --> 00:14:55.760]  他要嘗試去得福
[00:14:55.760 --> 00:14:57.920]  可能是一種觀念
[00:14:57.920 --> 00:14:59.760]  但上帝邀請的
[00:14:59.760 --> 00:15:03.640]  是要他去進入一種更深的敬拜的旅程
[00:15:03.640 --> 00:15:04.760]  更加來說
[00:15:04.760 --> 00:15:06.560]  是上帝邀請他的
[00:15:06.560 --> 00:15:12.720]  要全心全意去經歷上帝真正的生命
[00:15:12.720 --> 00:15:14.120]  他要倒胸
[00:15:14.120 --> 00:15:16.080]  他要進入
[00:15:16.080 --> 00:15:18.280]  神親自與他親近
[00:15:18.280 --> 00:15:19.840]  賜下應許
[00:15:19.840 --> 00:15:22.720]  讓這位不斷賞得應許和祝福的雅各
[00:15:22.720 --> 00:15:26.880]  真正有一份從生命裡熟悉的經驗
[00:15:26.880 --> 00:15:27.720]  神要在這一刻
[00:15:27.720 --> 00:15:33.040]  帶他真正進入一個以上帝為中心的人生
[00:15:33.040 --> 00:15:34.480]  剛才說到
[00:15:34.480 --> 00:15:39.360]  雅各這個可以被人看來是逃命的旅程
[00:15:39.360 --> 00:15:40.240]  其實對他來說
[00:15:40.240 --> 00:15:43.080]  一路所謂長子的名分
[00:15:43.080 --> 00:15:44.880]  爸爸的祝福
[00:15:44.880 --> 00:15:48.360]  或者他腦裡只是想望的是
[00:15:48.360 --> 00:15:51.680]  在我在人的世界層面的時候
[00:15:51.680 --> 00:15:56.560]  我能夠成為有豐富
[00:15:56.560 --> 00:15:59.520]  很多時候我們在教會都會遇上
[00:15:59.520 --> 00:16:02.280]  難免自己都會問
[00:16:02.280 --> 00:16:05.480]  喂!我相信了你耶穌
[00:16:05.480 --> 00:16:08.120]  是不是你應該幫幫我
[00:16:08.120 --> 00:16:09.680]  這個病要治好
[00:16:09.680 --> 00:16:12.760]  我的子女要順利取得名校
[00:16:12.760 --> 00:16:14.640]  我自己的工作要升職
[00:16:14.640 --> 00:16:16.440]  最好就是這樣
[00:16:16.440 --> 00:16:17.600]  講明了
[00:16:17.600 --> 00:16:19.480]  你給我中了六合彩
[00:16:19.480 --> 00:16:22.720]  我一定捐十分之四
[00:16:22.720 --> 00:16:25.160]  可能我們還在觀念裡面
[00:16:25.160 --> 00:16:26.360]  喂!神啊
[00:16:26.360 --> 00:16:29.040]  這件事應該是祝福我
[00:16:29.040 --> 00:16:30.000]  我給多少
[00:16:30.000 --> 00:16:31.640]  你又給多少
[00:16:31.640 --> 00:16:33.400]  可能是這樣
[00:16:33.400 --> 00:16:34.720]  其實我們香港人
[00:16:34.720 --> 00:16:36.600]  有些人說香港很死窟
[00:16:36.600 --> 00:16:38.200]  某程度上也是
[00:16:38.200 --> 00:16:38.920]  我也承認
[00:16:38.920 --> 00:16:41.720]  我們排隊都找一條短的隊排
