
[00:00:00.000 --> 00:00:04.560]  考考大家新約聖經有幾本福音書
[00:01:45.400 --> 00:01:46.600]  彼得被抓入監
[00:01:46.600 --> 00:01:48.440]  上一次和大家講到
[00:01:48.440 --> 00:01:49.720]  還記不記得
[00:01:49.720 --> 00:01:50.600]  彼得被抓入監
[00:01:50.600 --> 00:01:52.440]  後來彼得你有沒有死
[00:01:52.440 --> 00:01:55.040]  結果為什麼 怎麼樣
[00:01:56.640 --> 00:01:59.720]  被天使救出來
[00:01:59.720 --> 00:02:02.120]  而背後最大的原因
[00:02:02.120 --> 00:02:04.720]  為什麼彼得會被釋放
[00:02:04.720 --> 00:02:09.480]  會逃離災劫得著平安
[00:02:09.480 --> 00:02:11.040]  背後是因為什麼
[00:02:11.040 --> 00:02:13.240]  是因為祈禱
[00:02:13.240 --> 00:02:14.840]  誰為他祈禱
[00:02:14.840 --> 00:02:17.160]  教會為他祈禱
[00:02:17.160 --> 00:02:18.720]  上次我們講的是
[00:02:18.720 --> 00:02:21.760]  教會的禱告顯出神的恩典
[00:02:21.760 --> 00:02:24.720]  經過了兩個星期
[00:02:24.720 --> 00:02:26.480]  所以有點模糊
[00:02:26.480 --> 00:02:27.520]  但是應該說回
[00:02:27.520 --> 00:02:30.360]  大家應該有深刻的印象
[00:02:30.360 --> 00:02:31.680]  因為教會的祈禱
[00:02:31.680 --> 00:02:35.840]  所以彼得就經歷到神奇妙的恩典
[00:02:35.840 --> 00:02:39.480]  透過天使在一個很重的內監裡
[00:02:39.480 --> 00:02:44.000]  竟然是一點傷都沒有
[00:02:44.000 --> 00:02:45.480]  一點困難都沒有
[00:02:45.480 --> 00:02:46.920]  一點掙扎都沒有
[00:02:46.920 --> 00:02:50.520]  這樣平安地離開這個監獄
[00:02:50.520 --> 00:02:52.720]  請問那時候教會為他祈禱
[00:02:52.720 --> 00:02:55.000]  在哪裡為他祈禱
[00:02:55.000 --> 00:02:57.840]  馬可樓
[00:02:57.840 --> 00:03:01.760]  所以現在知道我問這個問題的原因
[00:03:01.760 --> 00:03:04.520]  當時教會就在馬可樓祈禱
[00:03:04.520 --> 00:03:06.160]  所以我們看到
[00:03:06.160 --> 00:03:11.000]  原來神是透過教會的祈禱會
[00:03:11.000 --> 00:03:12.920]  在馬可樓舉行
[00:03:12.920 --> 00:03:15.720]  我們看看上一次我們讀過的經文
[00:03:15.720 --> 00:03:18.160]  十二章的十二節
[00:03:18.160 --> 00:03:19.800]  《使徒行傳》十二章十二節
[00:03:19.800 --> 00:03:21.720]  我們一起讀出這節經文
[00:03:21.720 --> 00:03:22.960]  好嗎 請讀
[00:03:22.960 --> 00:03:24.360]  想了一想
[00:03:24.360 --> 00:03:28.800]  就往那稱呼馬可的約翰
[00:03:28.800 --> 00:03:32.040]  他母親瑪利亞加蕙
[00:03:32.040 --> 00:03:36.200]  在那裡有好些人聚集禱告
[00:03:36.200 --> 00:03:37.560]  這個就是十二章
[00:03:37.560 --> 00:03:40.400]  我們上次最後那一段
[00:03:40.400 --> 00:03:41.880]  我們讀的經文
[00:03:41.880 --> 00:03:46.360]  當彼得從監獄裡出來
[00:03:46.360 --> 00:03:51.360]  他在死亡邊緣逃脫
[00:03:51.360 --> 00:03:53.640]  就想到教會
[00:03:53.640 --> 00:03:57.160]  因為實在教會跟我們每一個信徒的
[00:03:57.160 --> 00:03:59.920]  生命生活息息相關
[00:03:59.920 --> 00:04:04.440]  他的確想到要快點回到教會報這個喜訊
[00:04:04.440 --> 00:04:06.160]  想了一想去哪裡呢
[00:04:06.160 --> 00:04:09.920]  原來就去到這個稱為馬可約翰
[00:04:09.920 --> 00:04:11.200]  他的母親
[00:04:11.200 --> 00:04:12.800]  他母親叫什麼名字
[00:04:12.800 --> 00:04:15.680]  瑪利亞的家裡面去
[00:04:15.680 --> 00:04:18.960]  所以原來去到的時候就發現
[00:04:18.960 --> 00:04:23.560]  真是教會的人正在那裡為他祈禱
[00:04:23.560 --> 00:04:25.720]  這裡有叫做馬可的約翰
[00:04:25.720 --> 00:04:32.560]  究竟他叫馬可還是約翰呢
[00:04:32.560 --> 00:04:34.600]  又叫馬可又叫約翰
[00:04:34.600 --> 00:04:35.960]  馬可的約翰
[00:04:35.960 --> 00:04:38.840]  所以馬可是他希臘的名字
[00:04:38.840 --> 00:04:42.560]  而約翰是什麼
[00:04:42.560 --> 00:04:44.960]  就是猶太人的名字
[00:04:44.960 --> 00:04:49.720]  所以希臘人的名字是約翰
[00:04:49.720 --> 00:04:52.120]  但是希臘人在當時希臘社會
[00:04:52.120 --> 00:04:55.960]  他們有希臘的名字就叫做馬可
[00:04:55.960 --> 00:04:58.440]  所以我們知道這個叫馬可的約翰
[00:04:58.440 --> 00:04:59.360]  有時候稱他做馬可
[00:04:59.360 --> 00:05:00.880]  有時候稱他做約翰
[00:05:00.880 --> 00:05:01.960]  約翰有很多個
[00:05:01.960 --> 00:05:03.040]  所以特別要講清楚
[00:05:03.040 --> 00:05:04.840]  他是馬可的約翰
[00:05:04.840 --> 00:05:06.560]  所以就不會搞錯了
[00:05:06.560 --> 00:05:09.120]  因為有很多個約翰事實上
[00:05:09.120 --> 00:05:14.960]  初期教會經常禱告的地方就是這裡
[00:05:14.960 --> 00:05:18.800]  當時不像我們這樣有堂會
[00:05:18.800 --> 00:05:20.040]  有一個建築物
[00:05:20.040 --> 00:05:22.480]  他們很多時候在家庭裡聚會
[00:05:22.480 --> 00:05:25.960]  在家庭的教會裡聚會的時候
[00:05:25.960 --> 00:05:30.560]  而最深刻和聖經記得最清楚的
[00:05:30.560 --> 00:05:34.360]  就是他們在耶路撒冷的馬可樓
[00:05:34.360 --> 00:05:38.760]  上一次我們有頂尖門去過聖地參觀
[00:05:38.760 --> 00:05:40.920]  去過馬可樓這個地方
[00:05:40.920 --> 00:05:44.360]  那裡有很出名的一些祈禱文
[00:05:44.360 --> 00:05:47.120]  以及一些事蹟的記載
[00:05:47.120 --> 00:05:49.440]  好了 我們看到上一次的結束
[00:05:49.440 --> 00:05:54.800]  就是在雖然希律逼迫彼得
[00:05:54.800 --> 00:05:59.000]  但是最後希律的下場是什麼
[00:05:59.000 --> 00:05:59.800]  下場就是死了
[00:05:59.800 --> 00:06:01.560]  怎麼死的
[00:06:01.560 --> 00:06:02.480]  被蟲咬死
[00:06:02.480 --> 00:06:03.200]  這個很深刻
[00:06:03.200 --> 00:06:04.360]  記得很特別的
[00:06:04.360 --> 00:06:06.600]  很少被蟲咬死
[00:06:06.600 --> 00:06:09.440]  是出於神的一種審判
[00:06:09.440 --> 00:06:12.520]  因為明顯講的是天使的使者
[00:06:12.520 --> 00:06:15.680]  透過一條蟲來將他認罰
[00:06:15.680 --> 00:06:17.680]  他就被審判而死
[00:06:17.680 --> 00:06:20.600]  但是其實還沒完的
[00:06:20.600 --> 00:06:22.480]  最後還有一節
[00:06:22.480 --> 00:06:24.640]  我們上次讀完二十四節
[00:06:24.640 --> 00:06:26.400]  還有一節就是二十五節
[00:06:26.400 --> 00:06:28.040]  不如我們讀完二十五節
[00:06:28.040 --> 00:06:30.720]  我們由二十四 二十五節這兩節一起讀
[00:06:30.720 --> 00:06:31.840]  好不好 請讀
[00:06:31.840 --> 00:06:34.760]  上帝的道 日見興旺
[00:06:34.760 --> 00:06:36.680]  月發廣傳
[00:06:36.680 --> 00:06:38.600]  這個就是結尾的時候
[00:06:38.600 --> 00:06:40.680]  講到整個十二章
[00:06:40.680 --> 00:06:44.280]  猶豫路撒冷教會 猶太撒密令
[00:06:44.280 --> 00:06:46.000]  經過這麼多次的逼迫
[00:06:46.000 --> 00:06:49.000]  但是神的道是一直興旺
[00:06:49.000 --> 00:06:51.400]  在逼迫當中得勝
[00:06:51.400 --> 00:06:54.000]  所以二十四節可以畫一個簡單的結束
[00:06:54.000 --> 00:06:57.440]  上帝的道 日見興旺 月發廣傳
[00:06:57.440 --> 00:06:59.720]  因為還沒完就加了一節
[00:06:59.720 --> 00:07:02.280]  就接到第三章
[00:07:02.280 --> 00:07:05.280]  十二章最後二十五節講什麼呢
[00:07:05.280 --> 00:07:07.320]  我們一起再讀二十五節
[00:07:07.320 --> 00:07:10.640]  巴拿巴和蘇羅辦完了
[00:07:10.640 --> 00:07:12.320]  他們供給的事
[00:07:12.320 --> 00:07:16.120]  就從耶路撒冷回來
[00:07:16.120 --> 00:07:21.520]  帶著稱呼馬赫的約翰同去
[00:07:21.520 --> 00:07:23.640]  這裡指巴拿巴和蘇羅
[00:07:23.640 --> 00:07:25.960]  他們就在安提阿
[00:07:25.960 --> 00:07:26.920]  如果大家記得
[00:07:26.920 --> 00:07:31.480]  上個星期剛剛神用牧師也講到這個地理
[00:07:31.480 --> 00:07:35.280]  他在安提阿辦完供給的事
[00:07:35.280 --> 00:07:38.280]  就從耶路撒冷回去安提阿
[00:07:38.280 --> 00:07:42.440]  就帶著稱呼馬赫的約翰同去
[00:07:42.440 --> 00:07:47.280]  所以從耶路撒冷帶他回到新興起的教會
[00:07:47.280 --> 00:07:49.680]  這個向外幫人傳福音的教會
[00:07:49.680 --> 00:07:51.520]  就是安提阿的教會
[00:07:51.520 --> 00:07:53.240]  帶誰回去呢
[00:07:53.240 --> 00:07:56.280]  帶馬赫
[00:07:56.280 --> 00:08:00.240]  所以由十二章轉入十三章
[00:08:00.240 --> 00:08:02.480]  我們今天讀了第十三章
[00:08:02.480 --> 00:08:04.120]  十三章第一節
[00:08:04.120 --> 00:08:07.880]  我們讀完這五節的經文
[00:08:07.880 --> 00:08:08.600]  請讀
[00:08:08.600 --> 00:08:11.120]  在安提阿的教會中
[00:08:11.120 --> 00:08:14.040]  有幾位先知和教師
[00:08:14.040 --> 00:08:17.080]  就是巴拿巴和清歡
[00:08:17.080 --> 00:08:18.640]  尼歇的西冕
[00:08:18.640 --> 00:08:20.520]  古利內人路求
[00:08:20.520 --> 00:08:25.840]  與分封之王希律同樣的馬廉並掃羅
[00:08:25.840 --> 00:08:27.800]  他們是奉主
[00:08:27.800 --> 00:08:30.480]  禁食的時候聖靈說
[00:08:30.480 --> 00:08:34.360]  要為我分派巴拿巴和掃羅
[00:08:34.360 --> 00:08:37.920]  去做我照他們所做的工
[00:08:37.920 --> 00:08:40.600]  於是禁食禱告
[00:08:40.600 --> 00:08:43.200]  按守在他們頭上
[00:08:43.200 --> 00:08:46.120]  就打發他們去了
[00:08:46.120 --> 00:08:47.400]  第四節
[00:08:47.400 --> 00:08:50.400]  他們既被聖靈差遣
[00:08:50.400 --> 00:08:53.480]  就下到西樓機
[00:08:53.480 --> 00:08:57.600]  從那裡坐船往塞浦路斯去
[00:08:57.600 --> 00:09:03.800]  到了撒拉米就在猶太人國會堂裡
[00:09:03.800 --> 00:09:05.840]  全講上帝的道
[00:09:05.840 --> 00:09:10.000]  也有約翰作他們的幫手
[00:09:10.000 --> 00:09:12.560]  這裡約翰就是誰
[00:09:12.560 --> 00:09:13.480]  就是馬可
[00:09:13.480 --> 00:09:15.760]  所以十二章都結束了
[00:09:15.760 --> 00:09:16.480]  就交代了
[00:09:16.480 --> 00:09:17.960]  他們帶了馬可回去
[00:09:17.960 --> 00:09:19.800]  所以這裡開始
[00:09:19.800 --> 00:09:22.000]  十三章開始一個新的
[00:09:22.000 --> 00:09:23.320]  一個大的段落
[00:09:23.320 --> 00:09:24.720]  整個的試騰圈
[00:09:24.720 --> 00:09:27.720]  可以說進入第三個最後的段落
[00:09:27.720 --> 00:09:29.040]  這個段落由十三章
[00:09:29.040 --> 00:09:32.560]  一直到傳書的結尾二十八章
[00:09:32.560 --> 00:09:34.680]  這個大的段落就很精彩了
[00:09:34.680 --> 00:09:37.440]  我們留待明年再說
[00:09:37.440 --> 00:09:40.400]  我們在看這個大的段落
[00:09:40.400 --> 00:09:43.440]  就是指到保羅
[00:09:43.440 --> 00:09:48.560]  他開始向外邦傳福音的三個宣教旅程
[00:09:48.560 --> 00:09:50.200]  很精彩的旅程
[00:09:50.200 --> 00:09:56.120]  就是講到福音如何外展到一直到歐洲的地方
[00:09:56.120 --> 00:09:59.800]  土耳其其他一帶的地方
[00:09:59.800 --> 00:10:02.680]  建立很多我們熟悉的教會
[00:10:02.680 --> 00:10:06.320]  哥林多 二佛所 菲勒比等等的教會
[00:10:06.320 --> 00:10:10.000]  遲些明年班頂姐妹就去這些地方
[00:10:10.000 --> 00:10:14.640]  所以我們看到十三章開始一個新的領域
[00:10:14.640 --> 00:10:16.000]  因為他們在安頓教會
[00:10:16.000 --> 00:10:18.680]  就差遣保羅和巴拿伯
[00:10:18.680 --> 00:10:21.640]  來開始這個宣教的旅程
[00:10:21.640 --> 00:10:23.400]  但是他們帶了誰去呢
[00:10:23.400 --> 00:10:24.640]  第五節就交代了
[00:10:24.640 --> 00:10:29.080]  他說就帶了約翰做他們的什麼
[00:10:29.080 --> 00:10:30.360]  做他們的幫手
[00:10:30.360 --> 00:10:32.160]  好 我們讀完第十三節
[00:10:32.160 --> 00:10:33.360]  最後一節請讀
[00:10:33.360 --> 00:10:38.160]  保羅和他的同仁從柏弗開船
[00:10:38.160 --> 00:10:41.240]  來到龐菲尼亞的別家
[00:10:41.240 --> 00:10:45.880]  約翰就離開他們 回耶路撒冷去
[00:10:45.880 --> 00:10:47.000]  所以這裡交代一下
[00:10:47.000 --> 00:10:50.360]  就是講到約翰從第五節帶他們的幫手
[00:10:50.360 --> 00:10:52.120]  去到第十三節
[00:10:52.120 --> 00:10:53.960]  那怎麼辦
[00:10:53.960 --> 00:10:55.080]  就離開了
[00:10:55.080 --> 00:10:56.440]  所以很短時間
[00:10:56.440 --> 00:10:58.680]  就離開了他們 再回到耶路撒冷
[00:10:58.680 --> 00:11:00.800]  等一下我們講一下這個原因
[00:11:00.800 --> 00:11:05.360]  上一次神用牧師也講了一點點
[00:11:05.360 --> 00:11:07.560]  因為他的名字自己叫Mark
[00:11:07.560 --> 00:11:10.280]  所以他特別有感受 對這個馬河
[00:11:10.280 --> 00:11:15.360]  我們跳一跳去到第十五章
[00:11:15.360 --> 00:11:17.800]  我們繼續讀完這幾節經文
[00:11:17.800 --> 00:11:19.120]  三十六節請讀
[00:11:19.120 --> 00:11:20.840]  過了些日子
[00:11:20.840 --> 00:11:23.160]  保羅對巴拿巴說
[00:11:23.160 --> 00:11:27.880]  我們可以回到從前宣傳主導的覺醒
[00:11:27.880 --> 00:11:31.200]  看望弟兄們景況如何
[00:11:31.200 --> 00:11:38.080]  巴拿巴有意要帶清夫馬河的約翰同去
[00:11:38.080 --> 00:11:41.240]  這裡跳了十五章給大家跳一跳
[00:11:41.240 --> 00:11:42.800]  因為講馬河的事
[00:11:42.800 --> 00:11:45.440]  就是他們完了第一次宣教旅程
[00:11:45.440 --> 00:11:47.640]  保羅的宣教旅程有三次
[00:11:47.640 --> 00:11:49.080]  如果計算最後
[00:11:49.080 --> 00:11:52.840]  他是以監犯的形式去到羅馬上訴
[00:11:52.840 --> 00:11:54.200]  可以說是有四次的
[00:11:54.200 --> 00:11:58.000]  這個不同學者有不同的分類
[00:11:58.000 --> 00:12:00.280]  但是主要的宣教旅程三次
[00:12:00.280 --> 00:12:01.640]  第一次完了
[00:12:01.640 --> 00:12:03.280]  現在講第二次
[00:12:03.280 --> 00:12:05.240]  所以他說過了一些日子
[00:12:05.240 --> 00:12:07.080]  他們有意回去從前
[00:12:07.080 --> 00:12:09.920]  就是第一次宣教旅程的覺醒裡面
[00:12:09.920 --> 00:12:11.280]  看望他們的弟兄
[00:12:11.280 --> 00:12:13.720]  在第二次宣教旅程
[00:12:13.720 --> 00:12:16.760]  巴拿巴想帶誰去
[00:12:16.760 --> 00:12:17.680]  馬河去
[00:12:17.680 --> 00:12:20.800]  第38節接下去讀
[00:12:20.800 --> 00:12:23.560]  我們讀第38到40節請讀
[00:12:23.560 --> 00:12:28.880]  但保羅因為馬河從前在龐菲利亞
[00:12:28.880 --> 00:12:30.120]  離開他們
[00:12:30.120 --> 00:12:33.040]  不和他們同去做工
[00:12:33.040 --> 00:12:35.920]  就以為不可帶他去
[00:12:35.920 --> 00:12:38.480]  於是二人起了爭論
[00:12:38.480 --> 00:12:40.800]  甚至彼此分開
[00:12:40.800 --> 00:12:46.120]  巴拿巴帶著馬河坐船往塞浦路斯去
[00:12:46.120 --> 00:12:50.080]  保羅揀選了西拉也出去
[00:12:50.080 --> 00:12:55.640]  蒙弟兄們把他教於主的印仲
[00:12:55.640 --> 00:12:56.720]  所以你看到
[00:12:56.720 --> 00:12:58.360]  去到第二次宣教旅程
[00:12:58.360 --> 00:13:01.000]  因為第一次發生了什麼事
[00:13:01.000 --> 00:13:04.280]  第一次馬河帶他們本來幫忙的
[00:13:04.280 --> 00:13:06.000]  結果怎麼樣
[00:13:06.000 --> 00:13:06.840]  結果走了
[00:13:06.840 --> 00:13:10.920]  保羅就覺得這個人不行
[00:13:10.920 --> 00:13:13.760]  第二次當再要去宣教旅程的時候
[00:13:13.760 --> 00:13:15.600]  帶不帶他去
[00:13:15.600 --> 00:13:18.120]  保羅說不帶
[00:13:18.120 --> 00:13:20.960]  因為看他也是又走了
[00:13:20.960 --> 00:13:23.440]  浪費時間浪費氣力
[00:13:23.440 --> 00:13:26.240]  不是可造之材
[00:13:26.240 --> 00:13:28.000]  但是巴拿巴不同
[00:13:28.000 --> 00:13:30.000]  巴拿巴怎樣
[00:13:30.000 --> 00:13:32.360]  巴拿巴看中他
[00:13:32.360 --> 00:13:34.720]  我們一會解釋一下原因
[00:13:34.720 --> 00:13:37.360]  結果帶不帶他去
[00:13:37.360 --> 00:13:37.840]  糟糕了
[00:13:37.840 --> 00:13:39.720]  不過不是跟保羅
[00:13:39.720 --> 00:13:42.200]  巴拿巴帶著馬河
[00:13:42.200 --> 00:13:44.360]  另外有他們的時光
[00:13:44.360 --> 00:13:47.160]  特別是回到巴拿巴自己的本城
[00:13:47.160 --> 00:13:48.360]  巴拿巴從哪裡來的
[00:13:48.360 --> 00:13:50.920]  巴拿巴是從塞浦路斯那裡來的
[00:13:50.920 --> 00:13:53.200]  所以他回到塞浦路斯那裡
[00:13:53.200 --> 00:13:57.520]  然後保羅就開始第二次宣教旅程
[00:13:57.520 --> 00:13:59.560]  他就選了另一個人
[00:13:59.560 --> 00:14:00.760]  這個是誰
[00:14:00.760 --> 00:14:01.520]  西拉
[00:14:01.520 --> 00:14:02.360]  我們很熟悉的
[00:14:02.360 --> 00:14:03.160]  保羅和西拉
[00:14:03.160 --> 00:14:05.000]  結果去了哪裡
[00:14:05.000 --> 00:14:06.240]  你們知道嗎
[00:14:06.240 --> 00:14:09.320]  一起坐牢的那裡是哪裡
[00:14:09.320 --> 00:14:10.120]  菲律賓
[00:14:10.120 --> 00:14:11.000]  稍後我們說
[00:14:11.000 --> 00:14:12.280]  明年再說
[00:14:12.280 --> 00:14:13.960]  所以我們看到
[00:14:13.960 --> 00:14:16.240]  保羅和西拉另外
[00:14:16.240 --> 00:14:19.320]  跟巴拿巴團隊分開了
[00:14:19.320 --> 00:14:20.880]  所以這件事
[00:14:20.880 --> 00:14:22.760]  當然不是最理想
[00:14:22.760 --> 00:14:25.760]  不過當我們今天回顧的時候
[00:14:25.760 --> 00:14:28.640]  又看到有神奇妙的作為
[00:14:28.640 --> 00:14:31.040]  所以有的時候我們無法明白
[00:14:31.040 --> 00:14:33.920]  或者甚至眼前看見有些東西好像
[00:14:33.920 --> 00:14:35.440]  是一種逆境挫折
[00:14:35.440 --> 00:14:38.760]  甚至是有人的一些問題
[00:14:38.760 --> 00:14:40.240]  但是神仍然掌握
[00:14:40.240 --> 00:14:41.960]  透過這些叫萬事
[00:14:41.960 --> 00:14:43.160]  形成什麼
[00:14:43.160 --> 00:14:44.880]  互相效力
[00:14:44.880 --> 00:14:47.520]  讓愛神的人得到益處
[00:14:47.520 --> 00:14:49.320]  上個星期我們看到
[00:14:49.320 --> 00:14:51.840]  這個就是那件發生的事
[00:14:51.840 --> 00:14:53.960]  結果他們就
[00:14:53.960 --> 00:14:55.760]  因為意見不同分開了
[00:14:55.760 --> 00:14:58.640]  好了 今天我們回來看看馬可
[00:14:58.640 --> 00:15:00.840]  究竟在剛才所讀這些經文裡面
[00:15:00.840 --> 00:15:03.360]  我們看到馬可有什麼特別的地方
[00:15:03.360 --> 00:15:06.800]  讓我們都能夠學會馬可
[00:15:06.800 --> 00:15:08.040]  今天的題目就是
[00:15:08.040 --> 00:15:11.280]  將馬可捲土重來
[00:15:11.280 --> 00:15:12.560]  所以我們看看
[00:15:12.560 --> 00:15:15.320]  馬可有什麼地方值得我們學習呢
[00:15:15.320 --> 00:15:15.920]  第一
[00:15:15.920 --> 00:15:20.520]  他是自由的預備和造就
[00:15:20.520 --> 00:15:23.720]  他得到自由的
[00:15:23.720 --> 00:15:26.280]  神為他預備他的侍奉
[00:15:26.280 --> 00:15:29.880]  以及一路造就他
[00:15:29.880 --> 00:15:30.960]  為什麼這樣說呢
[00:15:30.960 --> 00:15:31.640]  我們知道
[00:15:31.640 --> 00:15:32.360]  剛才我們讀過
[00:15:32.360 --> 00:15:33.840]  已經解釋過一點
[00:15:33.840 --> 00:15:37.160]  馬可的媽媽叫什麼名字
[00:15:37.160 --> 00:15:38.720]  瑪利亞 是吧
[00:15:38.720 --> 00:15:42.560]  教會很多時候在哪裡舉行他們的聚會
[00:15:42.560 --> 00:15:45.280]  原來就不單止是
[00:15:45.280 --> 00:15:47.800]  教會在馬可樓的聚會
[00:15:47.800 --> 00:15:49.520]  其實我們知道
[00:15:49.520 --> 00:15:52.640]  原來馬可樓為什麼有出名
[00:15:52.640 --> 00:15:54.320]  很多聖經學者研究
[00:15:54.320 --> 00:15:56.600]  應該是當時巴勒斯坦地
[00:15:56.600 --> 00:15:59.600]  很多是很中等或者窮困的家庭
[00:15:59.600 --> 00:16:02.000]  主要是在他教會的事工裡面
[00:16:02.000 --> 00:16:06.720]  其實沒有什麼富有的人來支持他
[00:16:06.720 --> 00:16:08.240]  很多時候是平民百姓
[00:16:08.240 --> 00:16:10.400]  甚至是一些窮佛的人
[00:16:10.400 --> 00:16:12.240]  但是有一個特別不同的
[00:16:12.240 --> 00:16:16.480]  就是他可能是一個寡婦
[00:16:16.480 --> 00:16:17.760]  我們知道聖經裡面
[00:16:17.760 --> 00:16:19.960]  說有很多個瑪利亞的 是吧
[00:16:19.960 --> 00:16:22.840]  你知不知道總共說了多少個瑪利亞
[00:16:22.840 --> 00:16:24.040]  六個 誰說的
[00:16:24.040 --> 00:16:26.080]  這麼厲害的 你啊
[00:16:26.080 --> 00:16:28.840]  有查過聖經
[00:16:28.840 --> 00:16:33.360]  是的 起碼記載有六個瑪利亞
[00:16:33.360 --> 00:16:36.520]  其中這個瑪利亞相信是一個寡婦
[00:16:36.520 --> 00:16:39.280]  因為很少提到她的丈夫
[00:16:39.280 --> 00:16:42.240]  而很多時候反而提到她的兒子
[00:16:42.240 --> 00:16:44.680]  因為她有一個兒子 馬可
[00:16:44.680 --> 00:16:46.960]  為什麼這麼特別呢
[00:16:46.960 --> 00:16:50.360]  因為很多時候那些比較多人聚集的地方
[00:16:50.360 --> 00:16:53.440]  去馬可樓那裡其實是一個Mansion
[00:16:53.440 --> 00:16:55.360]  就是一個比較大的地方
[00:16:55.360 --> 00:17:00.720]  比較高尚一點和富有的家庭所擁有的地方
[00:17:00.720 --> 00:17:03.600]  所以很多支持耶穌基督侍公的裡面
[00:17:03.600 --> 00:17:05.880]  這個其實我們也看到
[00:17:05.880 --> 00:17:07.760]  原來有錢也是好的 是吧
[00:17:07.760 --> 00:17:09.960]  如果你有錢也可以支持神的工作
[00:17:09.960 --> 00:17:12.880]  有時候也可以給神使用
[00:17:12.880 --> 00:17:15.840]  所以平民百姓 草根階層
[00:17:15.840 --> 00:17:17.960]  當然主耶穌基督 善上親近
[00:17:17.960 --> 00:17:19.160]  但是富有的人
[00:17:19.160 --> 00:17:22.000]  也可以有神託付給他的貢獻
[00:17:22.000 --> 00:17:24.600]  因為我們每一個人都是做神的管家
[00:17:24.600 --> 00:17:26.360]  這個原來真的好
[00:17:26.360 --> 00:17:29.520]  他將他的家庭奉獻出來 開放聚會
[00:17:29.520 --> 00:17:35.920]  所以我們看到當時在馬可樓的時候
[00:17:35.920 --> 00:17:40.520]  主耶穌基督在那裡做了一些很重要的事供
[00:17:40.520 --> 00:17:41.800]  包括了什麼呢
[00:17:41.800 --> 00:17:46.480]  就是在《約翰福音》中間那幾章
[00:17:46.480 --> 00:17:49.000]  特別是在馬可樓那裡祝福門徒
[00:17:49.000 --> 00:17:51.040]  有很長的記載
[00:17:51.040 --> 00:17:55.240]  然後在那裡他設立了聖餐
[00:17:55.240 --> 00:18:00.080]  最後的晚餐也在馬可樓那裡舉行
[00:18:00.080 --> 00:18:04.360]  所以耶穌和馬可的家庭很有接觸
[00:18:04.360 --> 00:18:07.240]  和瑪利亞很有接觸
[00:18:07.240 --> 00:18:08.760]  用他們的地方
[00:18:08.760 --> 00:18:14.120]  而且後來到耶穌升天之後
[00:18:14.120 --> 00:18:15.400]  他們聚集
[00:18:15.400 --> 00:18:17.440]  如果大家記得《侍堂傳》第一章
[00:18:17.440 --> 00:18:24.680]  他們和十二個司徒和耶穌的母親瑪利亞一起祈禱
[00:18:24.680 --> 00:18:26.680]  結果慢慢增長到一百二十人
[00:18:26.680 --> 00:18:28.560]  那個地方是什麼地方
[00:18:28.560 --> 00:18:31.200]  又是那個地方 馬可樓的地方
[00:18:31.200 --> 00:18:35.200]  所以你看到初期教會在那裡開始祈禱
[00:18:35.200 --> 00:18:37.240]  後來到聖靈降臨
