
[00:00:00.000 --> 00:00:03.800]  根據熟悉地理的聖經學者來形容
[00:06:39.000 --> 00:06:43.400]  仍然不能夠和大衛王見面
[00:06:43.400 --> 00:06:45.600]  這樣又再過兩年
[00:06:45.600 --> 00:06:49.600]  壓殺龍主動逼約阿
[00:06:49.600 --> 00:06:53.800]  向大衛王提出見面的要求
[00:06:53.800 --> 00:06:59.400]  最後壓殺龍才有機會和爸爸見一次面
[00:06:59.400 --> 00:07:00.400]  屈指一算
[00:07:00.400 --> 00:07:05.200]  兩父子足足七年沒有見過面
[00:07:05.200 --> 00:07:06.800]  我相信大家都知道
[00:07:06.800 --> 00:07:09.400]  父母親的新教和賢教
[00:07:09.400 --> 00:07:11.400]  對於子女的成長
[00:07:11.400 --> 00:07:15.600]  都構成直接和很大的影響
[00:07:15.600 --> 00:07:20.200]  但是大衛這位缺席的父親
[00:07:20.200 --> 00:07:24.400]  令到壓殺龍不單止沒有新教
[00:07:24.400 --> 00:07:27.600]  也沒有賢教的情況下成長
[00:07:27.600 --> 00:07:31.200]  他的心理或許就因為這樣
[00:07:31.200 --> 00:07:33.600]  沒辦法健康地成長
[00:07:33.600 --> 00:07:37.400]  也造成男性身份的扭曲
[00:07:37.400 --> 00:07:40.200]  而暗戀姦污他媽事件
[00:07:40.200 --> 00:07:43.000]  讓他對父親缺席的怒氣
[00:07:43.000 --> 00:07:45.200]  沒辦法消除
[00:07:45.200 --> 00:07:46.800]  更加可悲的是
[00:07:46.800 --> 00:07:51.000]  由上一代在自己身上造成的負面影響
[00:07:51.000 --> 00:07:53.600]  在時間上不能解決
[00:07:53.600 --> 00:07:57.200]  也很難沖淡
[00:07:57.200 --> 00:07:59.200]  雖然兩父子闊別七年之後
[00:07:59.200 --> 00:08:00.600]  第一次見面的時候
[00:08:00.600 --> 00:08:03.800]  他們都有擁抱親嘴
[00:08:03.800 --> 00:08:07.000]  表面看來兩代之間
[00:08:07.000 --> 00:08:10.000]  好像因為這樣之後
[00:08:10.000 --> 00:08:13.000]  關係得到緩和
[00:08:13.000 --> 00:08:15.000]  但是有悉經學者認為
[00:08:15.000 --> 00:08:19.000]  壓殺龍和他爸爸親嘴的行為
[00:08:19.000 --> 00:08:22.600]  只是壓殺龍的攻心計
[00:08:22.600 --> 00:08:25.000]  因為埋在他心底裡
[00:08:25.000 --> 00:08:29.200]  對爸爸的憎恨很快就爆發了
[00:08:29.200 --> 00:08:33.600]  結果壓殺龍半變父親大人
[00:08:33.600 --> 00:08:36.800]  他們的關係再次破裂
[00:08:36.800 --> 00:08:40.200]  缺席父親對兒女帶來的影響
[00:08:40.200 --> 00:08:43.600]  真是可大可小
[00:08:43.600 --> 00:08:45.800]  活在當下的香港人
[00:08:45.800 --> 00:08:48.200]  父母出外找飯吃
[00:08:48.200 --> 00:08:50.600]  當然非常普遍
[00:08:50.600 --> 00:08:55.200]  家裡的子女逼著過沒有王管的生活
[00:08:55.200 --> 00:08:57.200]  在青春期的兒女
[00:08:57.200 --> 00:09:02.800]  正在尋溯自己的身份和角色的時候
[00:09:02.800 --> 00:09:07.000]  再加上朋輩影響非常之大
[00:09:07.000 --> 00:09:10.400]  如果再加上父母同時缺席的情況下
[00:09:10.400 --> 00:09:14.800]  他們走歪路的機會非常非常之大
[00:09:14.800 --> 00:09:15.800]  有人說
[00:09:15.800 --> 00:09:17.800]  現今香港的青少年
[00:09:17.800 --> 00:09:21.000]  不是沉迷打機就索契
[00:09:21.000 --> 00:09:23.400]  還不是玩教
[00:09:23.400 --> 00:09:24.800]  其實作為父母的
[00:09:24.800 --> 00:09:27.600]  有時真的覺得很無奈
[00:09:27.600 --> 00:09:31.200]  曾經有一次有一個爸爸向我求助
[00:09:31.200 --> 00:09:31.800]  他說
[00:09:31.800 --> 00:09:35.800]  阿正孫可不可以幫我教教我兒子
[00:09:35.800 --> 00:09:39.200]  他現在完全不聽我教
[00:09:39.200 --> 00:09:40.800]  你猜我怎麼回答他呢
[00:09:40.800 --> 00:09:42.600]  我說
[00:09:42.600 --> 00:09:44.600]  你給我教不行的
[00:09:44.600 --> 00:09:48.200]  要給就要給基督教才行
[00:09:48.200 --> 00:09:51.200]  我深信基督耶穌的教導
[00:09:51.200 --> 00:09:54.000]  才真正能使人歸正
[00:09:54.000 --> 00:09:59.000]  教導人學義
[00:09:59.000 --> 00:10:00.800]  不過是不是所有的問題
[00:10:00.800 --> 00:10:03.600]  都是歸咎於缺席父親呢
[00:10:03.600 --> 00:10:06.200]  或者缺席母親呢
[00:10:06.200 --> 00:10:08.600]  我想再讀一次《撒姆爾記下》
[00:10:08.600 --> 00:10:16.000]  第十八章三十一到三十三節
[00:10:16.000 --> 00:10:20.800]  「看啊!古實人也來到,說:
[00:10:20.800 --> 00:10:23.400]  有信息報給我主我王
[00:10:23.400 --> 00:10:25.600]  耶和華今日為你伸冤
[00:10:25.600 --> 00:10:26.800]  使你脫離一切
[00:10:26.800 --> 00:10:31.600]  起來攻擊你之人的手」
[00:10:31.600 --> 00:10:33.600]  王對古實人說
[00:10:33.600 --> 00:10:36.400]  「年輕人阿撒隆平安嗎?」
[00:10:36.400 --> 00:10:38.000]  古實人說
[00:10:38.000 --> 00:10:39.800]  「願我主我王的仇敵
[00:10:39.800 --> 00:10:42.600]  和一切起來惡意要害你的人
[00:10:42.600 --> 00:10:46.000]  都像那年輕人一樣」
[00:10:46.000 --> 00:10:47.400]  三十三節
[00:10:47.400 --> 00:10:50.000]  王顫抖
[00:10:50.000 --> 00:10:54.400]  就上城門的樓房去痛哭
[00:10:54.400 --> 00:10:56.000]  一面走
[00:10:56.000 --> 00:10:58.400]  一面說
[00:10:58.400 --> 00:11:01.200]  「我兒阿撒隆啊!
[00:11:01.200 --> 00:11:05.200]  我兒!我兒阿撒隆啊!
[00:11:05.200 --> 00:11:08.200]  我恨不得替你死
[00:11:08.200 --> 00:11:10.200]  阿撒隆啊!
[00:11:10.200 --> 00:11:15.400]  我兒!我兒!」
[00:11:15.400 --> 00:11:17.200]  我相信大家都感受到
[00:11:17.200 --> 00:11:20.400]  大衛痛失兒子的那種痛苦
[00:11:20.400 --> 00:11:25.600]  那種傷痛
[00:11:25.600 --> 00:11:27.600]  上個星期
[00:11:27.600 --> 00:11:29.400]  萬聖節之後
[00:11:29.400 --> 00:11:32.800]  有一條網上瘋傳的短片
[00:11:32.800 --> 00:11:40.000]  就是梁齊昕打了第一夫人唐青倩一巴
[00:11:40.000 --> 00:11:43.600]  唐青兒一巴掌的短片
[00:11:43.600 --> 00:11:45.800]  兩巴掌的短片
[00:11:45.800 --> 00:11:48.000]  相信大家都有看過
[00:11:48.000 --> 00:11:49.000]  大家有沒有留意
[00:11:49.000 --> 00:11:52.200]  當傳媒問唐青兒女士
[00:11:52.200 --> 00:11:54.200]  是否被人打了一巴掌的時候
[00:11:54.200 --> 00:11:58.200]  她怎樣回答
[00:11:58.200 --> 00:12:02.200]  如果被打一巴掌的人是我的話
[00:12:02.200 --> 00:12:04.000]  如果有傳媒訪問我
[00:12:04.000 --> 00:12:08.600]  我相信我第一時間就會說
[00:12:08.600 --> 00:12:11.600]  她總共打了我兩巴
[00:12:11.600 --> 00:12:14.000]  但當時我並沒有還手
[00:12:14.000 --> 00:12:21.200]  不過我會保留以法律途徑追究的權利
[00:12:21.200 --> 00:12:22.800]  但大家有沒有留意
[00:12:22.800 --> 00:12:26.600]  唐青兒女士她怎樣回答
[00:12:26.600 --> 00:12:29.400]  當記者問「你是不是被人打了一巴」
[00:12:29.400 --> 00:12:33.200]  她第一時間說「沒有」
[00:12:33.200 --> 00:12:35.200]  究竟為什麼她會說「沒有」呢
[00:12:35.200 --> 00:12:36.600]  那一刻
[00:12:36.600 --> 00:12:39.600]  當然我們不知道她心裡在想什麼
[00:12:39.600 --> 00:12:42.800]  不過我直覺認為
[00:12:42.800 --> 00:12:48.200]  原因就是因為梁齊昕就是她的女兒
[00:12:48.200 --> 00:12:51.600]  大衛王雖然面對有人要叛變自己
[00:12:51.600 --> 00:12:52.800]  爭奪王位
[00:12:52.800 --> 00:12:56.400]  就算再錯都能夠寬恕的原因
[00:12:56.400 --> 00:12:58.800]  就是因為這個是他的兒子
[00:12:58.800 --> 00:13:01.400]  就是因為他愛他的兒子
[00:13:01.400 --> 00:13:06.200]  愛就是寬恕唯一的原動力
[00:13:06.200 --> 00:13:11.400]  而彼此寬恕就是建立關係的安全網
[00:13:11.400 --> 00:13:16.200]  我認為就好像踢足球穩守突擊的戰略一樣
[00:13:16.200 --> 00:13:19.600]  如果你的球隊先做到不失球
[00:13:19.600 --> 00:13:21.800]  你其實就有機會入球
[00:13:21.800 --> 00:13:25.000]  兩代之間的關係如果能夠維持在
[00:13:25.000 --> 00:13:27.800]  彼此寬恕這個安全網裡面
[00:13:27.800 --> 00:13:32.000]  雖然大家的關係未必去到彼此相愛那麼好
[00:13:32.000 --> 00:13:36.800]  但是也不至於互相憎恨
[00:13:36.800 --> 00:13:40.600]  我肯定大部分的父母都極愛自己的兒女
[00:13:40.600 --> 00:13:44.600]  問題是在於父母未必懂得用
[00:13:44.600 --> 00:13:47.000]  未必會用或者
[00:13:47.000 --> 00:13:52.000]  兒女認同的方法來表達自己對他們的愛
[00:13:52.000 --> 00:13:53.800]  換個角度來看
[00:13:53.800 --> 00:13:56.000]  當我們作為兒女的
[00:13:56.000 --> 00:14:00.800]  未明白父母為什麼為了某一件事罵自己
[00:14:00.800 --> 00:14:02.800]  或者保持沉默
[00:14:02.800 --> 00:14:05.600]  或者用其他方式處理的時候
[00:14:05.600 --> 00:14:08.800]  當中其實必定有他們的意思
[00:14:08.800 --> 00:14:10.400]  有他們的原因
[00:14:10.400 --> 00:14:12.600]  只是我們作為兒女的
[00:14:12.600 --> 00:14:16.000]  未必當時明白
[00:14:16.000 --> 00:14:20.800]  如果用一個比喻的話
[00:14:20.800 --> 00:14:22.800]  就好像一個小朋友
[00:14:22.800 --> 00:14:26.800]  當他見到他爸爸用一個
[00:14:26.800 --> 00:14:31.200]  手動的鬚刨剃鬚的時候
[00:14:31.200 --> 00:14:34.400]  他說:爸爸,爸爸,可不可以給我?
[00:14:34.400 --> 00:14:36.800]  這個爸爸會不會給他一個鬚刨呢?
[00:14:36.800 --> 00:14:38.400]  當然不會啦,是吧?
[00:14:38.400 --> 00:14:40.000]  你這麼小都沒有鬚
[00:14:40.000 --> 00:14:41.600]  如果我給你一個鬚刨
[00:14:41.600 --> 00:14:44.200]  你就學我刮刮刮,不就流血了
[00:14:44.200 --> 00:14:47.200]  所以作為爸爸的一定不會給
[00:14:47.200 --> 00:14:48.400]  但是當兒子見到
[00:14:48.400 --> 00:14:51.400]  嘩,你這麼醜,給你看看行不行?
[00:14:51.400 --> 00:14:53.400]  你就會怪他
[00:14:53.400 --> 00:14:57.800]  覺得他匪夷所思
[00:14:57.800 --> 00:15:01.400]  但是爸爸原來有他的原因
[00:15:01.400 --> 00:15:06.600]  除了是子女對父母可能有誤解之外
[00:15:06.600 --> 00:15:10.400]  年輕人有時也對自己所作的錯事
[00:15:10.400 --> 00:15:12.600]  會感到毫無悔意
[00:15:12.600 --> 00:15:15.800]  甚至乎恥以為是
[00:15:15.800 --> 00:15:17.400]  就好像阿山龍這樣
[00:15:17.400 --> 00:15:20.400]  他殺了暗亂之後畏罪潛逃
[00:15:20.400 --> 00:15:22.400]  幾年來
[00:15:22.400 --> 00:15:25.600]  完全沒有跟大衛認過錯
[00:15:25.600 --> 00:15:27.400]  他極度自我中心
[00:15:27.400 --> 00:15:31.600]  他的行為不但是對王不忠
[00:15:31.600 --> 00:15:35.200]  更是對父不孝
[00:15:35.200 --> 00:15:38.600]  再者,自尊心太強
[00:15:38.600 --> 00:15:41.800]  怕輿,以及不須得這樣的心態
[00:15:41.800 --> 00:15:43.400]  其實很容易令年輕人
[00:15:43.400 --> 00:15:47.600]  受到別人些微的批評的時候
[00:15:47.600 --> 00:15:55.400]  都會覺得很心痛,很脆弱
[00:15:55.400 --> 00:15:57.600]  所以,心靈上很脆弱
[00:15:57.600 --> 00:16:00.400]  所以,這些批評和衝突
[00:16:00.400 --> 00:16:02.600]  如果是來自父母的時候
[00:16:02.600 --> 00:16:06.400]  兒女不但不會向父母求寬恕
[00:16:06.400 --> 00:16:09.200]  更加不會認錯或者讓步
[00:16:09.200 --> 00:16:12.000]  勢要跟父母撐到行
[00:16:12.000 --> 00:16:15.800]  在這種情緒帶動下產生的反應
[00:16:15.800 --> 00:16:23.000]  自然就會把父母當成自己的頭號凡人
[00:16:23.000 --> 00:16:26.600]  甚至乎頭號敵人
[00:16:26.600 --> 00:16:29.000]  我記得我中四的時候
[00:16:29.000 --> 00:16:31.600]  有一天團契結束之後
[00:16:31.600 --> 00:16:34.800]  我就跟幾個朋友一起去打球
[00:16:34.800 --> 00:16:38.000]  打球之前我們要換球衣
[00:16:38.000 --> 00:16:40.200]  去了我家的房間
[00:16:40.200 --> 00:16:41.200]  大家在換球衣
[00:16:41.200 --> 00:16:43.000]  準備出發之際
[00:16:43.000 --> 00:16:47.200]  突然間我爸爸就進了我的房間
[00:16:47.200 --> 00:16:48.600]  他進了我的房間之後
[00:16:48.600 --> 00:16:49.400]  他做什麼呢?
[00:16:49.400 --> 00:16:51.200]  他制止我們
[00:16:51.200 --> 00:16:54.600]  他就在我的朋友面前
[00:16:54.600 --> 00:16:58.000]  其中一個是陳英
[00:16:58.000 --> 00:17:01.800]  在他們面前就跟我說
[00:17:01.800 --> 00:17:04.600]  你下個禮拜不是考試嗎?
[00:17:04.600 --> 00:17:06.000]  你現在還去哪裡?
[00:17:06.000 --> 00:17:09.200]  我說去打球,換了衣服,看不到嗎?
[00:17:09.200 --> 00:17:15.600]  接著他說不可以讓我出去
[00:17:15.600 --> 00:17:17.200]  不可以讓我去打球
[00:17:17.200 --> 00:17:19.000]  哇
[00:17:19.000 --> 00:17:21.800]  這樣在我朋友面前
[00:17:21.800 --> 00:17:24.200]  這樣我很沒面子
[00:17:24.200 --> 00:17:26.600]  接著我就死都要衝出去
[00:17:26.600 --> 00:17:30.800]  誰知道我爸爸突然間躍前一步
[00:17:30.800 --> 00:17:34.600]  起勢想掩蓋我爸爸
[00:17:34.600 --> 00:17:37.000]  接著我見他這樣的時候
[00:17:37.000 --> 00:17:40.200]  那時候我還是16歲
[00:17:40.200 --> 00:17:41.200]  說時遲那時快
[00:17:41.200 --> 00:17:42.600]  我就閉起我的左手
[00:17:42.600 --> 00:17:44.400]  一弄就弄開他
[00:17:44.400 --> 00:17:46.800]  想打下來我的臉的手
[00:17:46.800 --> 00:17:48.400]  接著我就說了一句
[00:17:48.400 --> 00:17:51.800]  你在我朋友面前這樣做
[00:17:51.800 --> 00:17:57.800]  我完全沒有自尊
[00:17:57.800 --> 00:18:01.400]  這一幕發生的時候
[00:18:01.400 --> 00:18:05.000]  我看到我旁邊那兩個朋友
[00:18:05.000 --> 00:18:11.400]  他們害怕得在笑
[00:18:11.400 --> 00:18:13.000]  雖然現在回想起來
[00:18:13.000 --> 00:18:15.000]  都好像挺有趣
[00:18:15.000 --> 00:18:17.800]  不過我會說
[00:18:17.800 --> 00:18:23.400]  這是我跟爸爸關係最破裂的一刻
[00:18:23.400 --> 00:18:27.000]  我認為是一個悲劇
[00:18:27.000 --> 00:18:32.200]  當然最後我也衝了出去打球
[00:18:32.200 --> 00:18:34.200]  其實要減少家庭的悲劇
[00:18:34.200 --> 00:18:38.600]  兩代之間必須先要回到上帝那裡
[00:18:38.600 --> 00:18:40.400]  彼此認罪
[00:18:40.400 --> 00:18:41.800]  互相代求
[00:18:41.800 --> 00:18:44.800]  這也是《雅各書》給我們的提醒
[00:18:44.800 --> 00:18:46.400]  《耳福所書》四章三十二節
[00:18:46.400 --> 00:18:47.800]  也教導我們
[00:18:47.800 --> 00:18:49.800]  以恩慈相待
[00:18:49.800 --> 00:18:53.000]  全憐憫的心彼此饒恕
[00:18:53.000 --> 00:18:55.200]  正如上帝在基督裡
[00:18:55.200 --> 00:18:57.600]  饒恕了你們一樣
[00:18:57.600 --> 00:19:00.600]  如果兩代之間不能夠彼此饒恕
[00:19:00.600 --> 00:19:03.000]  繼續堅持不認錯的話
[00:19:03.000 --> 00:19:08.600]  將會帶來無終止的惡性循環
[00:19:08.600 --> 00:19:11.800]  如果在座當中的你是未信主
[00:19:11.800 --> 00:19:14.800]  或者我要再用大數據
[00:19:14.800 --> 00:19:18.000]  再經過跟你多次的面談輔導
[00:19:18.000 --> 00:19:20.200]  才能夠稍微說服你
[00:19:20.200 --> 00:19:23.400]  去嘗試放下自己的面子
[00:19:23.400 --> 00:19:28.800]  向父母或者你的兒女求饒恕
[00:19:28.800 --> 00:19:32.400]  但是對於信了主的你和我
[00:19:32.400 --> 00:19:34.400]  當我們想起
[00:19:34.400 --> 00:19:37.400]  耶穌基督、彼登十字架的時候
[00:19:37.400 --> 00:19:40.200]  其實祂也死得很沒面子
[00:19:40.200 --> 00:19:43.600]  死得很沒尊嚴
[00:19:43.600 --> 00:19:47.000]  因為祂是萬王之王、萬主之主
[00:19:47.000 --> 00:19:49.400]  但祂也要這樣去死
[00:19:49.400 --> 00:19:51.800]  所以祂也死得很沒尊嚴
[00:19:51.800 --> 00:19:55.000]  死得很沒面子
[00:19:55.000 --> 00:19:58.800]  為什麼我們不能夠懂得去效法耶穌呢
[00:19:58.800 --> 00:20:01.600]  耶穌基督也願意為了愛我們
[00:20:01.600 --> 00:20:05.200]  而死得這麼沒面子、這麼沒尊嚴的時候
[00:20:05.200 --> 00:20:08.400]  我們的面子算得上什麼
[00:20:08.400 --> 00:20:11.000]  為什麼我們不能夠遵照聖經的教導
[00:20:11.000 --> 00:20:15.400]  以恩慈相待、全憐憫的心彼此饒恕
[00:20:15.400 --> 00:20:20.000]  更何況那個饒恕的對象是我們所愛的親人
[00:20:20.000 --> 00:20:23.200]  難道要落得好像大衛和阿沙隆的下場
[00:20:23.200 --> 00:20:26.600]  我們才懂得後悔嗎
[00:20:26.600 --> 00:20:29.200]  透過主耶穌的死
[00:20:29.200 --> 00:20:33.400]  我們應該能夠知道寬恕的原動力
[00:20:33.400 --> 00:20:36.800]  就是愛
[00:20:36.800 --> 00:20:41.400]  當我們煩惱著愛要怎麼說出口的時候
[00:20:41.400 --> 00:20:45.200]  或者跟家人說「我愛你」
[00:20:45.200 --> 00:20:47.000]  是一件很難的說話
[00:20:47.000 --> 00:20:50.800]  但這不是唯一的說法
[00:20:50.800 --> 00:20:52.000]  要表達愛
[00:20:52.000 --> 00:20:58.000]  其實我們是可以說「對不起」的
[00:20:58.000 --> 00:21:01.600]  我認為這也是一個愛的表現
[00:21:01.600 --> 00:21:03.400]  親愛的頂姐妹
[00:21:03.400 --> 00:21:07.000]  我們經常說要為主走多一里路
[00:21:07.000 --> 00:21:08.600]  現在我想挑戰大家
[00:21:08.600 --> 00:21:15.000]  你能不能夠為你所愛的家人走多一里路呢
[00:21:15.000 --> 00:21:16.200]  今天就實踐
[00:21:16.200 --> 00:21:18.200]  今天就行動
[00:21:18.200 --> 00:21:22.000]  去寬恕、去愛你的家人
[00:21:22.000 --> 00:21:26.200]  不要給自己有後悔的機會
[00:21:26.200 --> 00:21:33.400]  我們一起祈禱
[00:21:33.400 --> 00:21:37.200]  主耶穌多謝你的教導
[00:21:37.200 --> 00:21:40.200]  縱然我們有很多的罪惡
[00:21:40.200 --> 00:21:45.000]  你都因為愛來寬恕我們
