
[00:00:00.000 --> 00:00:02.920]  各位靈姐妹 我們今天會繼續思想
[00:04:56.160 --> 00:04:59.860]  從重要的事情轉向次要的事情
[00:04:59.860 --> 00:05:01.260]  因為這個世代邪惡
[00:05:01.260 --> 00:05:03.660]  所以我們要愛惜光陰
[00:05:03.660 --> 00:05:05.960]  愛惜原來的含義是說
[00:05:05.960 --> 00:05:09.360]  要贖回
[00:05:09.360 --> 00:05:12.960]  因為我們的光陰好像被擄掠了
[00:05:12.960 --> 00:05:15.060]  被偷取了
[00:05:15.060 --> 00:05:19.160]  因此你要小心將你的時間贖回
[00:05:19.160 --> 00:05:20.360]  愛惜它
[00:05:20.360 --> 00:05:23.960]  讓你生命的時間
[00:05:23.960 --> 00:05:27.560]  是真正發揮出生命的作用
[00:05:27.560 --> 00:05:29.260]  因此當我們想到祈禱的時候
[00:05:29.260 --> 00:05:31.560]  主耶穌教我們怎樣祈禱
[00:05:31.560 --> 00:05:35.260]  也是意味著我們需要祈禱
[00:05:35.260 --> 00:05:37.060]  如果你說我都不想祈禱
[00:05:37.060 --> 00:05:39.960]  大概你都不需要聽今天的講道
[00:05:39.960 --> 00:05:43.660]  因為聖經是教我們怎樣祈禱
[00:05:43.660 --> 00:05:44.760]  所以當我們肯定了
[00:05:44.760 --> 00:05:45.960]  我們真的在神面前
[00:05:45.960 --> 00:05:47.860]  我們需要常常禱告
[00:05:47.860 --> 00:05:51.860]  然後我們就去學習怎樣禱告
[00:05:51.860 --> 00:05:55.160]  當主耶穌在我們上一次讀過的經文
[00:05:55.160 --> 00:05:58.960]  就是教導我們要祈禱、禁食和施捨
[00:05:58.960 --> 00:06:00.960]  大家記得這三方面
[00:06:00.960 --> 00:06:02.160]  當講到祈禱的時候
[00:06:02.160 --> 00:06:03.560]  主耶穌就說我們
[00:06:03.560 --> 00:06:05.960]  要小心不要學著那些外邦
[00:06:05.960 --> 00:06:07.360]  不認識神的人
[00:06:07.360 --> 00:06:10.160]  以為用一些長的禱告
[00:06:10.160 --> 00:06:12.260]  或者說一些沒有意思
[00:06:12.260 --> 00:06:13.660]  重複的禱文
[00:06:13.660 --> 00:06:15.960]  就會得到神的歡心
[00:06:15.960 --> 00:06:18.360]  當然我們需要長時間祈禱
[00:06:18.360 --> 00:06:19.860]  但是何時我們以為
[00:06:19.860 --> 00:06:21.960]  用一些很沒有意思
[00:06:21.960 --> 00:06:23.560]  亦都重複的字眼
[00:06:23.560 --> 00:06:25.560]  就能夠得到神的歡心
[00:06:25.560 --> 00:06:27.560]  主說這件事情
[00:06:27.560 --> 00:06:29.760]  我們是不應該如此的
[00:06:29.760 --> 00:06:32.160]  所以你重複看上次讀過的經文
[00:06:32.160 --> 00:06:36.060]  你看第八節
[00:06:36.060 --> 00:06:38.160]  聖經第八節
[00:06:38.160 --> 00:06:39.560]  「你們不可仗貪門
[00:06:39.560 --> 00:06:42.160]  因為在你們祈求以先
[00:06:42.160 --> 00:06:47.760]  你們的父已經知道你們的需要了」
[00:06:47.760 --> 00:06:49.860]  上帝告訴我們
[00:06:49.860 --> 00:06:52.160]  祂知道我們的需要
[00:06:52.160 --> 00:06:53.160]  所以上次我們說
[00:06:53.160 --> 00:06:55.460]  不需要向神詳細分析
[00:06:55.460 --> 00:06:57.460]  這件事情的來龍去脈
[00:06:57.460 --> 00:07:00.260]  很擔心神不理解這件事情
[00:07:00.260 --> 00:07:02.260]  你只是到神面前很清楚
[00:07:02.260 --> 00:07:04.160]  承認你的需要
[00:07:04.160 --> 00:07:05.960]  祈禱簡單來說
[00:07:05.960 --> 00:07:08.360]  就是向神表達你的需要
[00:07:08.360 --> 00:07:11.760]  邀請祂介入你的生命裏面
[00:07:11.760 --> 00:07:14.560]  上帝不會勉強要進入你裏面
[00:07:14.560 --> 00:07:16.960]  祂會接受你的禱告
[00:07:16.960 --> 00:07:20.760]  你尋求、你承認你的需要
[00:07:20.760 --> 00:07:22.260]  因此最好的禱告
[00:07:22.260 --> 00:07:26.660]  就是直接、誠實的祈禱
[00:07:26.660 --> 00:07:27.860]  可以傾心吐怡
[00:07:27.860 --> 00:07:29.860]  但重要的是你很誠實
[00:07:29.860 --> 00:07:31.560]  很坦然、很直接的
[00:07:31.560 --> 00:07:33.560]  來講出你的需要
[00:07:33.560 --> 00:07:35.560]  向神尋求
[00:07:35.560 --> 00:07:37.660]  所以主講完這句話之後
[00:07:37.660 --> 00:07:39.960]  接著就教我們怎樣祈禱
[00:07:39.960 --> 00:07:41.260]  在第九節
[00:07:41.260 --> 00:07:42.560]  「所以」
[00:07:42.560 --> 00:07:45.360]  「所以你們要這樣祈禱」
[00:07:45.360 --> 00:07:46.160]  一開始就說
[00:07:46.160 --> 00:07:48.260]  你們祈禱的時候說
[00:07:48.260 --> 00:07:52.060]  「我們在天上的符」
[00:07:52.060 --> 00:07:52.860]  這句話
[00:07:52.860 --> 00:07:56.560]  我們常常都這樣開始我們的祈禱
[00:07:56.560 --> 00:07:59.160]  但實在太寶貴了
[00:07:59.160 --> 00:07:59.960]  主耶穌說
[00:07:59.960 --> 00:08:02.860]  「我們在天上的符」
[00:08:02.860 --> 00:08:06.160]  這個「符」是當時常用的雅蘭文
[00:08:06.160 --> 00:08:08.160]  表達出一種親密的
[00:08:08.160 --> 00:08:13.360]  一種對天父的稱呼
[00:08:13.360 --> 00:08:17.660]  在當時是沒有人稱呼上帝為「天父」
[00:08:17.660 --> 00:08:20.160]  而這句話好像一個小孩子
[00:08:20.160 --> 00:08:23.660]  向自己的父親說「Daddy」
[00:08:23.660 --> 00:08:26.960]  用一些翻譯說「阿爸符」
[00:08:26.960 --> 00:08:30.860]  是將那種感情、那種愛慕、那種關係
[00:08:30.860 --> 00:08:34.560]  向神表達出來
[00:08:34.560 --> 00:08:37.960]  主耶穌稱呼他天上的上帝
[00:08:37.960 --> 00:08:41.260]  稱呼為「阿爸符」
[00:08:41.260 --> 00:08:44.160]  是一種很親密的表達
[00:08:44.160 --> 00:08:47.060]  但祂不單是告訴我們
[00:08:47.060 --> 00:08:48.660]  上帝是祂的「符」
[00:08:48.660 --> 00:08:52.060]  同樣教我們可以用祂的稱呼
[00:08:52.060 --> 00:08:54.560]  稱呼上帝
[00:08:54.560 --> 00:08:56.560]  我們同樣可以稱呼上帝為
[00:08:56.560 --> 00:08:58.960]  「阿爸符」
[00:08:58.960 --> 00:09:01.860]  是我們天上的父親
[00:09:01.860 --> 00:09:06.760]  是那位愛我們、明白我們需要的主
[00:09:06.760 --> 00:09:08.560]  因此我們今天在祈禱的時候
[00:09:08.560 --> 00:09:10.960]  一來到主面前禱告的時候
[00:09:10.960 --> 00:09:13.260]  我們知道我們不是向一位
[00:09:13.260 --> 00:09:16.760]  很莊嚴要懲罰我們的上帝
[00:09:16.760 --> 00:09:20.360]  戰戰兢兢地來求祂、來赦免
[00:09:20.360 --> 00:09:22.560]  沒錯,我們要求祂的寬恕
[00:09:22.560 --> 00:09:25.760]  但知道祂是我們的父親
[00:09:25.760 --> 00:09:26.960]  所以當你祈禱的時候
[00:09:26.960 --> 00:09:32.860]  你知道「阿爸符」向祂來禱告、尋求
[00:09:32.860 --> 00:09:34.660]  當然有些時候你會發覺
[00:09:34.660 --> 00:09:36.760]  當你提起「阿爸」的時候
[00:09:36.760 --> 00:09:40.460]  或者你有很多很多負面的感覺都未定
[00:09:40.460 --> 00:09:42.660]  如果你經歷到你的家庭
[00:09:42.660 --> 00:09:46.060]  父親未必是真的很懂得愛惜你
[00:09:46.060 --> 00:09:47.460]  有時候說起「父」
[00:09:47.460 --> 00:09:50.660]  或者你有很多很多的聯想
[00:09:50.660 --> 00:09:52.160]  但是你幫助自己
[00:09:52.160 --> 00:09:57.360]  你知道這位天父是真的愛護你、關心你
[00:09:57.360 --> 00:10:00.660]  明白你的天上的上帝
[00:10:00.660 --> 00:10:02.560]  因此你學習去留心
[00:10:02.560 --> 00:10:04.860]  祂是愛你的「父」
[00:10:04.860 --> 00:10:09.260]  而帶著那份信心來到「父」的面前
[00:10:09.260 --> 00:10:12.660]  因此你知道祂不只是那位慈愛的「父」
[00:10:12.660 --> 00:10:16.060]  祂更加是滿有能力的上帝
[00:10:16.060 --> 00:10:16.960]  所以你祈禱的時候
[00:10:16.960 --> 00:10:23.460]  「我們在天上」是掌管天地萬有的上帝
[00:10:23.460 --> 00:10:26.860]  帶著信心知道祂能夠幫助你
[00:10:26.860 --> 00:10:28.460]  所以你向祂祈禱
[00:10:28.460 --> 00:10:31.960]  「我們在天上的「父」」
[00:10:31.960 --> 00:10:33.460]  不只是你自己
[00:10:33.460 --> 00:10:35.260]  還有你身邊很多弟兄姊妹
[00:10:35.260 --> 00:10:37.760]  都一同是祂所拯救的
[00:10:37.760 --> 00:10:43.760]  你可以和你的弟兄姊妹一同向神尋求
[00:10:43.760 --> 00:10:45.860]  當主耶穌這樣提之後
[00:10:45.860 --> 00:10:49.160]  你會發覺有三方面提及到上帝
[00:10:49.160 --> 00:10:52.860]  和上帝的榮耀的三方面的祈禱
[00:10:52.860 --> 00:10:54.860]  第一:願你的國綱
[00:10:54.860 --> 00:10:56.660]  願你的名被尊為聖
[00:10:56.660 --> 00:10:59.260]  第二:願你的國綱臨第三
[00:10:59.260 --> 00:11:02.560]  願你的旨意成就在地上
[00:11:02.560 --> 00:11:05.460]  如同在天上
[00:11:05.460 --> 00:11:07.060]  上帝教我們祈禱的時候
[00:11:07.060 --> 00:11:12.560]  首先將你的關注放在上帝祂自己的身上
[00:11:12.560 --> 00:11:14.460]  不是你自己的需要
[00:11:14.460 --> 00:11:16.860]  你的需要放在後面
[00:11:16.860 --> 00:11:18.160]  首先就是
[00:11:18.160 --> 00:11:19.460]  你留心第一
[00:11:19.460 --> 00:11:23.060]  願神的名被尊為聖
[00:11:23.060 --> 00:11:23.660]  神的名
[00:11:23.660 --> 00:11:28.560]  大家知道是代表著整位神的屬性
[00:11:28.560 --> 00:11:30.860]  祂的不盡的慈愛
[00:11:30.860 --> 00:11:32.460]  永恆的慈愛
[00:11:32.460 --> 00:11:35.760]  祂的完全的公義
[00:11:35.760 --> 00:11:37.660]  願祂的名為聖
[00:11:37.660 --> 00:11:40.260]  亦都意味著這位上帝
[00:11:40.260 --> 00:11:43.360]  祂是獨一的上帝
[00:11:43.360 --> 00:11:46.560]  聖潔是分別為聖的意思
[00:11:46.560 --> 00:11:50.060]  亦都意味著天地之間只有獨一的真神
[00:11:50.060 --> 00:11:54.260]  唯獨祂被配得被尊崇
[00:11:54.260 --> 00:11:55.460]  我們很願意
[00:11:55.460 --> 00:11:58.260]  很願意人去尊崇上帝
[00:11:58.260 --> 00:12:01.260]  很願意我們自己去敬畏
[00:12:01.260 --> 00:12:03.960]  去尊崇上帝
[00:12:03.960 --> 00:12:05.460]  所以你記得在詩篇裏面
[00:12:05.460 --> 00:12:07.260]  很多的經文都提及
[00:12:07.260 --> 00:12:10.060]  詩人很願意來到去榮耀神
[00:12:10.060 --> 00:12:13.960]  詩人說「榮耀不要歸於我們」
[00:12:13.960 --> 00:12:16.660]  要因為神的慈愛和誠實
[00:12:16.660 --> 00:12:19.760]  歸在你的名下
[00:12:19.760 --> 00:12:21.060]  沒有其他的人
[00:12:21.060 --> 00:12:23.460]  或者是所謂的神靈
[00:12:23.460 --> 00:12:25.960]  是應該得到榮耀的
[00:12:25.960 --> 00:12:28.760]  一切的榮耀是屬於神
[00:12:28.760 --> 00:12:30.160]  當你在禱告的時候
[00:12:30.160 --> 00:12:31.560]  你常常記得
[00:12:31.560 --> 00:12:35.760]  就是要留心讓神的名被尊崇
[00:12:35.760 --> 00:12:37.160]  在你的身上
[00:12:37.160 --> 00:12:39.360]  在你所生活的社會上
[00:12:39.360 --> 00:12:43.960]  這個是最重要的一個尋求
[00:12:43.960 --> 00:12:45.160]  有些弟兄姊妹
[00:12:45.160 --> 00:12:47.760]  有些時候有些很真實的需要
[00:12:47.760 --> 00:12:49.460]  有位弟兄當他祈禱的時候
[00:12:49.460 --> 00:12:51.760]  「主啊,祢知道我沒有一份工作」
[00:12:51.760 --> 00:12:54.460]  「剛剛最近公司裁員」
[00:12:54.460 --> 00:12:57.260]  「求祢快快賜我一份工作」
[00:12:57.260 --> 00:12:59.660]  「祢知道我正在供樓的」
[00:12:59.660 --> 00:13:00.960]  「如果沒有一份工作太久」
[00:13:00.960 --> 00:13:02.760]  「我搞不定」
[00:13:02.760 --> 00:13:04.260]  很迫切的需要
[00:13:04.260 --> 00:13:06.960]  香神也提出
[00:13:06.960 --> 00:13:09.260]  當然當他在祈禱的時候
[00:13:09.260 --> 00:13:12.460]  他可以提出他真實的需要
[00:13:12.460 --> 00:13:13.660]  但是當他祈禱的時候
[00:13:13.660 --> 00:13:14.660]  要清楚知道
[00:13:14.660 --> 00:13:17.260]  就算神未必馬上給他工作
[00:13:17.260 --> 00:13:19.560]  在有工或者沒有工的時候
[00:13:19.560 --> 00:13:20.860]  仍然向神禱告
[00:13:20.860 --> 00:13:22.860]  「神啊,讓我在這個時刻」
[00:13:22.860 --> 00:13:26.160]  「仍然可以榮耀祢」
[00:13:26.160 --> 00:13:28.360]  「無論我在什麼狀況之下」
[00:13:28.360 --> 00:13:31.360]  「讓我的生命都可以榮耀祢」
[00:13:31.360 --> 00:13:34.560]  「都可以仍然去高舉耶穌基督」
[00:13:34.560 --> 00:13:36.660]  「在我的生命當中」
[00:13:36.660 --> 00:13:39.460]  「不是每個人,我們自然就會這樣做」
[00:13:39.460 --> 00:13:42.060]  因此你需要在神面前這樣祈禱
[00:13:42.060 --> 00:13:44.660]  求神幫助你在一切情況之下
[00:13:44.660 --> 00:13:48.160]  可以尊祂的名為「聖」
[00:13:48.160 --> 00:13:49.860]  當我們如此祈禱的時候
[00:13:49.860 --> 00:13:53.460]  你發覺上帝的恩惠
[00:13:53.460 --> 00:13:55.060]  可以在那個時刻
[00:13:55.060 --> 00:13:58.260]  就隨著臨到你的身上
[00:13:58.260 --> 00:13:59.960]  然後主又教導我們
[00:13:59.960 --> 00:14:02.960]  「願你的國降臨」
[00:14:02.960 --> 00:14:03.760]  「聖的國」
[00:14:03.760 --> 00:14:07.660]  大家知道「國」就像是一個國君
[00:14:07.660 --> 00:14:10.460]  在國裡面掌權
[00:14:10.460 --> 00:14:12.360]  上帝的國臨近
[00:14:12.360 --> 00:14:15.360]  也意味著他管治他的掌權
[00:14:15.360 --> 00:14:17.760]  進入我們的生命當中
[00:14:17.760 --> 00:14:20.960]  當福音進入人的生命裡面的時候
[00:14:20.960 --> 00:14:22.560]  福音就成為了
[00:14:22.560 --> 00:14:26.360]  神的國臨在人的身上
[00:14:26.360 --> 00:14:28.860]  因此讓福音進入你的生命裡面
[00:14:28.860 --> 00:14:31.160]  進入這個世界裡面
[00:14:31.160 --> 00:14:33.460]  是你和我的尋求
[00:14:33.460 --> 00:14:37.060]  不讓你成為福音的難阻
[00:14:37.060 --> 00:14:42.860]  不讓你成為別人領受神的國的阻礙
[00:14:42.860 --> 00:14:44.460]  這個是你的祈禱
[00:14:44.460 --> 00:14:46.160]  是你的尋求
[00:14:46.160 --> 00:14:51.160]  讓神在你裡面作主、作王
[00:14:51.160 --> 00:14:53.560]  我們很多時候都會講起
[00:14:53.560 --> 00:14:56.760]  很多年前香港我們所經歷的沙士的事情
[00:14:56.760 --> 00:14:58.960]  大家一定記得哪一年
[00:14:58.960 --> 00:15:01.160]  2003年
[00:15:01.160 --> 00:15:03.160]  我最深刻的沙士期間
[00:15:03.160 --> 00:15:05.360]  在崇拜港獨的時候
[00:15:05.360 --> 00:15:09.360]  我見到一大群蒙面的弟兄姊妹
[00:15:09.360 --> 00:15:13.860]  個個戴著口罩一起敬拜那些場景
[00:15:13.860 --> 00:15:15.860]  但是那些日子你發覺
[00:15:15.860 --> 00:15:19.860]  在很重要的一個香港經歷困難的時刻
[00:15:19.860 --> 00:15:21.060]  有很多的教徒
[00:15:21.060 --> 00:15:23.160]  特別是醫護的教徒
[00:15:23.160 --> 00:15:27.260]  他們很清楚活出一種見證
[00:15:27.260 --> 00:15:29.360]  大家記得屯門那位
[00:15:29.360 --> 00:15:34.360]  是因工作而離世的醫生
[00:15:34.360 --> 00:15:37.160]  謝遠文醫生
[00:15:37.160 --> 00:15:38.260]  他給我們的見證
[00:15:38.260 --> 00:15:41.060]  沒錯,他是很小心防護著
[00:15:41.060 --> 00:15:44.260]  但是他不會因此為了保護自己
[00:15:44.260 --> 00:15:47.660]  而放下他自己作為醫生
[00:15:47.660 --> 00:15:52.660]  服侍病人、愛護病人的重要的職份
[00:15:52.660 --> 00:15:54.460]  或者說天職
[00:15:54.460 --> 00:15:55.560]  在那個時候
[00:15:55.560 --> 00:15:59.460]  他產生了對整個香港一個很重要的見證
[00:15:59.460 --> 00:16:03.460]  因為他作出一種重要的表達
[00:16:03.460 --> 00:16:06.660]  願神的國在他的生命當中
[00:16:06.660 --> 00:16:08.360]  來彰顯出來
[00:16:08.360 --> 00:16:09.960]  按神的旨意
[00:16:09.960 --> 00:16:11.760]  按神的心意
[00:16:11.760 --> 00:16:13.960]  讓他作王、作主
[00:16:13.960 --> 00:16:16.460]  來生活在這個世界上面
[00:16:16.460 --> 00:16:18.060]  沒錯,他離開世界
[00:16:18.060 --> 00:16:20.260]  但是他帶來的見證
[00:16:20.260 --> 00:16:24.760]  是極其的深遠的影響
[00:16:24.760 --> 00:16:25.960]  聖經裡面講到
[00:16:25.960 --> 00:16:31.260]  如果我們一直經歷神給我們的幫助
[00:16:31.260 --> 00:16:35.160]  甚至神將一些邪惡的勢力趕逐出去
[00:16:35.160 --> 00:16:36.560]  當主耶穌趕鬼的時候
[00:16:36.560 --> 00:16:38.760]  有當時的法利賽人就說
[00:16:38.760 --> 00:16:41.660]  耶穌靠著鬼王趕鬼而已
[00:16:41.660 --> 00:16:43.760]  主耶穌就糾正他們
[00:16:43.760 --> 00:16:47.260]  如果我靠著神的靈趕鬼
[00:16:47.260 --> 00:16:53.360]  就是神的國是臨到你們了
[00:16:53.360 --> 00:16:55.660]  當神的能力彰顯的時候
[00:16:55.660 --> 00:16:58.060]  將惡的勢力驅除
[00:16:58.060 --> 00:17:01.360]  神的國就臨在了
[00:17:01.360 --> 00:17:02.760]  我記得上次我和大家講
[00:17:02.760 --> 00:17:04.760]  提到那位穆斯林的歸主者
[00:17:04.760 --> 00:17:06.360]  你不知道有沒有印象
[00:17:06.360 --> 00:17:07.760]  就是當他選耶穌之後
[00:17:07.760 --> 00:17:09.260]  有人打他一拳
[00:17:09.260 --> 00:17:11.260]  威嚇要殺他
[00:17:11.260 --> 00:17:12.860]  他摸著自己的時候
[00:17:12.860 --> 00:17:14.360]  突然間他的反應
[00:17:14.360 --> 00:17:17.860]  是令到這個打他的人很驚訝
[00:17:17.860 --> 00:17:19.860]  他就說
[00:17:19.860 --> 00:17:21.660]  我可以原諒你
[00:17:21.660 --> 00:17:24.760]  因為耶穌都原諒了我的罪
[00:17:24.760 --> 00:17:27.360]  我都可以原諒你
[00:17:27.360 --> 00:17:29.460]  令到這個人很驚訝
[00:17:29.460 --> 00:17:32.460]  因此後來他向祂道歉
[00:17:32.460 --> 00:17:33.960]  有些時候你會發覺到
[00:17:33.960 --> 00:17:35.660]  當人清楚知道
[00:17:35.660 --> 00:17:38.460]  願神的國降臨在我生命當中
[00:17:38.460 --> 00:17:39.860]  也都意味著
[00:17:39.860 --> 00:17:42.960]  我不會按著情慾來回應
[00:17:42.960 --> 00:17:44.760]  而是心裡面知道
[00:17:44.760 --> 00:17:47.360]  神喜悅我做的事情
[00:17:47.360 --> 00:17:48.460]  聽從祂
[00:17:48.460 --> 00:17:50.960]  因為祂是我的王
[00:17:50.960 --> 00:17:52.460]  祂是我的主
[00:17:52.460 --> 00:17:56.360]  然後在當中去表達出來
[00:17:56.360 --> 00:17:57.860]  主耶穌教我們在生活上面
[00:17:57.860 --> 00:17:58.960]  常常這樣祈禱
[00:17:58.960 --> 00:18:00.060]  主也幫我們
[00:18:00.060 --> 00:18:02.560]  願祢的國降臨在我身上
[00:18:02.560 --> 00:18:05.360]  降臨在我所身處的環境裡面
[00:18:05.360 --> 00:18:07.060]  然後願祢的旨意
[00:18:07.060 --> 00:18:09.860]  行在地上
[00:18:09.860 --> 00:18:12.660]  我很喜歡這句話的英文翻譯
[00:18:12.660 --> 00:18:14.860]  大家很多時候都可能會提及
[00:18:14.860 --> 00:18:17.560]  Your will be done
[00:18:17.560 --> 00:18:20.160]  願祢的旨意成全
[00:18:20.160 --> 00:18:22.860]  在這三個禱告的方向
[00:18:22.860 --> 00:18:25.360]  都是以願為開始
[00:18:25.360 --> 00:18:27.660]  正正是反映出原來的文字
