
[00:00:00.000 --> 00:00:02.280]  頂姐妹今日同大家分享嘅經文
[00:03:18.080 --> 00:03:21.920]  將一啲好重要嘅一啲好機要嘅真理
[00:03:21.920 --> 00:03:24.760]  教導畀當時嘅信徒
[00:03:24.760 --> 00:03:27.800]  以至佢哋曉得點樣行事為人
[00:03:27.800 --> 00:03:29.800]  而最終嘅目標係乜嘢
[00:03:29.800 --> 00:03:32.560]  就係「土神喜悅」
[00:03:32.560 --> 00:03:35.080]  呢度我哋請弟兄姊妹我哋一齊留意
[00:03:35.080 --> 00:03:38.920]  其實保羅係為咗我哋信徒
[00:03:38.920 --> 00:03:42.960]  點解我哋要去學習同埋遵行神嘅話語呢
[00:03:42.960 --> 00:03:46.080]  畀咗我哋一個好重要嘅基礎
[00:03:46.080 --> 00:03:47.560]  提醒我哋就係話
[00:03:47.560 --> 00:03:52.920]  其實今日我哋點解話要去學習主嘅吩咐
[00:03:52.920 --> 00:03:54.960]  去遵行主嘅話語嘅時候
[00:03:54.960 --> 00:03:58.240]  其實都係基於一份嘅關係
[00:03:58.240 --> 00:04:02.840]  係基於我哋知道呢位嘅神佢愛我哋
[00:04:02.840 --> 00:04:05.680]  對我哋有救贖之恩
[00:04:05.680 --> 00:04:09.960]  我哋因為回饋回應主嘅愛
[00:04:09.960 --> 00:04:12.760]  我哋願意聽從主嘅吩咐
[00:04:12.760 --> 00:04:14.480]  嚟到去遵行佢嘅話
[00:04:14.480 --> 00:04:17.000]  過土神喜悅嘅生活
[00:04:17.000 --> 00:04:21.680]  所以保羅喺呢一處差不多係算係一錘定音
[00:04:21.680 --> 00:04:24.080]  都係為到我哋幫助我哋了解到
[00:04:24.080 --> 00:04:29.920]  其實今日我哋面對住基督教嘅道德倫理文化
[00:04:29.920 --> 00:04:33.560]  我哋信徒並唔係單單去接受一套
[00:04:33.560 --> 00:04:36.440]  乜嘢可以做或者乜嘢唔可以做嘅
[00:04:36.440 --> 00:04:39.520]  一種嘅戒條規範
[00:04:39.520 --> 00:04:42.320]  其實我哋今日按著神嘅話語
[00:04:42.320 --> 00:04:45.440]  我哋選擇去做同埋唔去做嘅時候
[00:04:45.440 --> 00:04:50.760]  其實都係基於我哋點睇自己同神嘅關係
[00:04:50.760 --> 00:04:53.600]  當我哋明白神好愛我哋
[00:04:53.600 --> 00:04:55.680]  我哋願意去愛返神嘅時候
[00:04:55.680 --> 00:04:58.040]  我哋就願意聽佢嘅話語
[00:04:58.040 --> 00:05:00.040]  去遵行佢嘅吩咐
[00:05:00.040 --> 00:05:01.840]  討佢嘅喜悅
[00:05:01.840 --> 00:05:04.680]  保羅繼續話其實你哋也正咁樣行
[00:05:04.680 --> 00:05:07.600]  我勸你哋要更加嘅努力
[00:05:07.600 --> 00:05:11.840]  即係話保羅其實對貼誠嘅信徒有一份嘅肯定喎
[00:05:11.840 --> 00:05:15.760]  即係話佢哋其實係一直已經聽咗教導之後呢
[00:05:15.760 --> 00:05:17.360]  一路做緊㗎喇
[00:05:17.360 --> 00:05:21.480]  但係保羅鼓勵佢哋唔好因此而自滿
[00:05:21.480 --> 00:05:22.600]  唔好停止
[00:05:22.600 --> 00:05:25.760]  要繼續努力嘅嚟對追求落去
[00:05:25.760 --> 00:05:27.840]  所以喺淑靈嘅追求上面
[00:05:27.840 --> 00:05:30.040]  原來呢我哋不斷需要好充足
[00:05:30.040 --> 00:05:33.600]  更加嘅向前嚟對邁進
[00:05:33.600 --> 00:05:34.520]  保羅繼續話
[00:05:34.520 --> 00:05:36.800]  你哋原知道所傳嘅命令呢
[00:05:36.800 --> 00:05:39.640]  係憑著主耶穌嘅
[00:05:39.640 --> 00:05:42.160]  咁所以呢一段經文畀我哋會體會就係話
[00:05:42.160 --> 00:05:45.560]  其實無論係對喺教會群體裏面
[00:05:45.560 --> 00:05:47.560]  作為教導真理嘅人
[00:05:47.560 --> 00:05:50.920]  或者係去領受學習真理嘅人
[00:05:50.920 --> 00:05:53.760]  都畀我哋有一個好嘅提醒
[00:05:53.760 --> 00:05:55.680]  作為真理教導嘅
[00:05:55.680 --> 00:05:58.360]  如果我哋領受咗呢個崗位
[00:05:58.360 --> 00:05:59.600]  有咁嘅負擔
[00:05:59.600 --> 00:06:02.320]  亦都係神咁樣嘅委派嘅時候
[00:06:02.320 --> 00:06:05.120]  我哋要明白我哋所教導嘅內容
[00:06:05.120 --> 00:06:07.920]  係基於主耶穌嘅命令
[00:06:07.920 --> 00:06:12.240]  並唔係單係從我哋自己個人嘅思想
[00:06:12.240 --> 00:06:13.640]  我哋嘅價值觀
[00:06:13.640 --> 00:06:15.400]  從我哋嘅判斷
[00:06:15.400 --> 00:06:18.120]  我哋所教導嘅係主耶穌嘅吩咐
[00:06:18.120 --> 00:06:20.320]  最終係我哋弟兄姊妹一齊
[00:06:20.320 --> 00:06:23.560]  嚟到去討神嘅喜悅
[00:06:23.560 --> 00:06:26.080]  另外當我哋憑著主耶穌嘅權柄
[00:06:26.080 --> 00:06:27.720]  教導佢嘅話語嘅時候
[00:06:27.720 --> 00:06:30.040]  其實我哋都要學習好似保羅
[00:06:30.040 --> 00:06:33.360]  嗰份為父嘅心腸
[00:06:33.360 --> 00:06:38.640]  同弟兄姊妹係彼此有愛嘅關係
[00:06:38.640 --> 00:06:40.880]  另一方面我哋都唔好怕
[00:06:40.880 --> 00:06:43.800]  我哋喺教會裏面群體當中
[00:06:43.800 --> 00:06:46.320]  我哋不時會重複教導一啲
[00:06:46.320 --> 00:06:50.120]  好重要嘅好機要嘅真理
[00:06:50.120 --> 00:06:52.800]  只要係出自神嘅話語
[00:06:52.800 --> 00:06:55.080]  我哋要留心到喺我哋群體當中
[00:06:55.080 --> 00:06:57.960]  可能好多時候會有初信嘅朋友
[00:06:57.960 --> 00:07:00.040]  或者會有一啲嘅年輕嘅弟兄姊妹
[00:07:00.040 --> 00:07:01.680]  佢哋慢慢嘅成長
[00:07:01.680 --> 00:07:03.600]  都需要喺神嘅話語上面
[00:07:03.600 --> 00:07:06.280]  嚟到去不斷嘅去教導
[00:07:06.280 --> 00:07:09.960]  建立穩固嘅信仰嘅根基
[00:07:09.960 --> 00:07:12.400]  作為受教者嘅我哋會明白
[00:07:12.400 --> 00:07:14.640]  無論我信咗主幾耐都好
[00:07:14.640 --> 00:07:17.000]  當每一次聽到神嘅話語嘅時候
[00:07:17.000 --> 00:07:20.280]  縱然可能有啲教導我哋係聽過
[00:07:20.280 --> 00:07:23.240]  但係我哋都願意好似保羅嘅勉勵
[00:07:23.240 --> 00:07:27.360]  我哋要喺所有嘅學習上面更加嘅努力
[00:07:27.360 --> 00:07:30.440]  更加願意去追求
[00:07:30.440 --> 00:07:33.040]  保羅提醒貼誠嘅信徒
[00:07:33.040 --> 00:07:35.600]  佢哋從過去拜偶像嘅生活裏面
[00:07:35.600 --> 00:07:37.440]  而家成為咗基督徒
[00:07:37.440 --> 00:07:40.640]  就要學習過土神喜悅嘅生活
[00:07:40.640 --> 00:07:42.080]  經文跟住落嚟
[00:07:42.080 --> 00:07:45.360]  保羅就提出咗一個好重要嘅課題
[00:07:45.360 --> 00:07:51.000]  就係基督徒對聖道德農理嘅學習
[00:07:51.000 --> 00:07:54.640]  經文第三節去到第五節裏面話到
[00:07:54.640 --> 00:07:58.960]  神的旨意就係要你哋成為聖潔
[00:07:58.960 --> 00:08:00.680]  遠避淫行
[00:08:00.680 --> 00:08:01.880]  要你哋各人知道
[00:08:01.880 --> 00:08:06.440]  怎樣用聖潔尊貴控制自己嘅身體
[00:08:06.440 --> 00:08:08.720]  不放縱私慾嘅邪情
[00:08:08.720 --> 00:08:12.920]  像不認識神嘅外邦人
[00:08:12.920 --> 00:08:14.800]  保羅提醒信徒
[00:08:14.800 --> 00:08:18.160]  我哋持守聖潔嘅生活
[00:08:18.160 --> 00:08:21.720]  係基於神嘅旨意
[00:08:21.720 --> 00:08:23.280]  成為聖潔
[00:08:23.280 --> 00:08:25.400]  乜嘢叫做成為聖潔呢?
[00:08:25.400 --> 00:08:29.120]  我哋知道聖潔係神嘅屬性嚟
[00:08:29.120 --> 00:08:30.800]  而基督徒成為聖潔
[00:08:30.800 --> 00:08:35.480]  即係話我哋要學習追求神呢個聖潔嘅聖情
[00:08:35.480 --> 00:08:40.600]  將自己係從一啲任何神唔喜歡嘅一啲嘅事物當中
[00:08:40.600 --> 00:08:42.600]  去分別出嚟
[00:08:42.600 --> 00:08:44.440]  咁點樣成為聖潔呢?
[00:08:44.440 --> 00:08:48.920]  保羅繼續提到要遠避淫行
[00:08:48.920 --> 00:08:51.120]  即係話從消極嘅層面嚟去睇
[00:08:51.120 --> 00:08:55.680]  就係我哋要避開禁戒一切淫亂嘅事情
[00:08:55.680 --> 00:08:58.160]  包括婚姻關係上面
[00:08:58.160 --> 00:09:01.160]  以外嘅一啲不道德嘅性行為
[00:09:01.160 --> 00:09:03.520]  或者婚前嘅性行為
[00:09:03.520 --> 00:09:05.920]  保羅係特別針對當時
[00:09:05.920 --> 00:09:08.920]  喺希臘嘅世界嘅文化社會嘅裏面
[00:09:08.920 --> 00:09:14.240]  好多時婚姻、性道德嘅觀念都非常薄弱
[00:09:14.240 --> 00:09:19.280]  一夫多妻、婚外情、嫖妓
[00:09:19.280 --> 00:09:21.640]  淫亂嘅事情非常之普遍
[00:09:21.640 --> 00:09:24.440]  好多人睇為好隨便嘅事
[00:09:24.440 --> 00:09:26.800]  亦都會覺得係冇所謂
[00:09:26.800 --> 00:09:30.760]  另一方面當時亦都有一啲拜偶像嘅人
[00:09:30.760 --> 00:09:32.640]  喺一啲廟堂裏面
[00:09:32.640 --> 00:09:35.400]  當佢哋做一啲祭祀儀式嘅時候
[00:09:35.400 --> 00:09:38.920]  係會牽涉到一啲淫亂嘅事
[00:09:38.920 --> 00:09:40.000]  一啲拜偶像嘅人
[00:09:40.000 --> 00:09:43.560]  佢哋會同一啲廟祭嚟到去糾合
[00:09:43.560 --> 00:09:46.480]  咁所以保羅就提醒我哋
[00:09:46.480 --> 00:09:50.040]  提升信徒應該同當時呢啲嘅
[00:09:50.040 --> 00:09:54.640]  社會上面不道德嘅標準要劃清界線
[00:09:54.640 --> 00:09:56.520]  我哋想到今日嘅世界
[00:09:56.520 --> 00:09:59.840]  其實科技、知識都好發達
[00:09:59.840 --> 00:10:02.320]  但另一方面我哋睇見
[00:10:02.320 --> 00:10:04.200]  無論係婚姻嘅觀念
[00:10:04.200 --> 00:10:08.000]  性道德倫理嘅觀念都非常之扭曲
[00:10:08.000 --> 00:10:13.960]  我哋都受到情慾解放嘅思潮好大嘅衝擊
[00:10:13.960 --> 00:10:17.000]  保羅提醒我哋要遠避
[00:10:17.000 --> 00:10:19.160]  即係話其實一個事實
[00:10:19.160 --> 00:10:21.120]  我哋好難控制佢哋
[00:10:21.120 --> 00:10:23.920]  好難去阻止呢啲嘅事情發生
[00:10:23.920 --> 00:10:26.800]  但我哋要遠離
[00:10:26.800 --> 00:10:28.520]  我哋想返起喺舊約時期
[00:10:28.520 --> 00:10:30.920]  一個人物約瑟
[00:10:30.920 --> 00:10:34.520]  被哥哥賣咗去埃及
[00:10:34.520 --> 00:10:38.680]  喺嗰時候輾轉喺一個主人嘅家閣裏面
[00:10:38.680 --> 00:10:44.160]  波提佛主人嘅太太去引誘約瑟
[00:10:44.160 --> 00:10:46.040]  好想佢同佢親近
[00:10:46.040 --> 00:10:49.720]  但約瑟去逃避
[00:10:49.720 --> 00:10:53.920]  我哋睇見情慾色情嘅事件
[00:10:53.920 --> 00:10:58.280]  確實係對人好主動嘅迷惑
[00:10:58.280 --> 00:11:01.200]  有時我哋係咪真係避到呢?
[00:11:01.200 --> 00:11:03.680]  同大家分享過去有一個見證
[00:11:03.680 --> 00:11:06.360]  我以前嘅工作就係做印刷嘅
[00:11:06.360 --> 00:11:08.920]  在印刷廠裏面我哋公司裏面
[00:11:08.920 --> 00:11:11.480]  都會接一啲無論係外國
[00:11:11.480 --> 00:11:15.320]  可能好著名嘅一啲嘅新聞雜誌
[00:11:15.320 --> 00:11:18.960]  或者係一啲經濟方面嘅雜誌都會印
[00:11:18.960 --> 00:11:21.440]  本地一啲娛樂或者呢
[00:11:21.440 --> 00:11:23.040]  唔同嘅雜誌亦都會
[00:11:23.040 --> 00:11:26.280]  甚至色情嘅項目都會
[00:11:26.280 --> 00:11:29.160]  當公司收到呢啲order嘅時候
[00:11:29.160 --> 00:11:32.240]  判畀我哋員工嚟到去做
[00:11:32.240 --> 00:11:34.320]  做唔做呢?
[00:11:34.320 --> 00:11:36.560]  咁其實冇辦法喎都要去接
[00:11:36.560 --> 00:11:39.120]  除非我唔做呢份工
[00:11:39.120 --> 00:11:41.520]  咁但係會發覺有啲嘅衝擊
[00:11:41.520 --> 00:11:44.360]  因為始終有啲色情嘅項目嘅時候
[00:11:44.360 --> 00:11:47.520]  心裏會諗其實我畀同事做啦
[00:11:47.520 --> 00:11:50.240]  重量自己唔好面對啦咁樣
[00:11:50.240 --> 00:11:51.640]  咁但係上心一層
[00:11:51.640 --> 00:11:53.080]  如果我自己做嘅時候
[00:11:53.080 --> 00:11:54.960]  落喺試探引誘嘅時候
[00:11:54.960 --> 00:11:56.840]  基督徒都可以點呀?
[00:11:56.840 --> 00:11:59.760]  去認罪去悔改求神嘅寬恕
[00:11:59.760 --> 00:12:02.000]  但係好多未信嘅朋友
[00:12:02.000 --> 00:12:04.280]  佢哋如果真係見到呢啲嘅事情嘅時候
[00:12:04.280 --> 00:12:05.980]  落喺迷惑
[00:12:05.980 --> 00:12:07.120]  沉溺喺裏面
[00:12:07.120 --> 00:12:10.160]  其實呢同樣都係唔好㗎
[00:12:10.160 --> 00:12:11.240]  當時呢我發覺呢
[00:12:11.240 --> 00:12:14.520]  神畀我學習一個觀念就係
[00:12:14.520 --> 00:12:16.640]  我係以一個工作嘅態度呢
[00:12:16.640 --> 00:12:18.000]  嚟面對
[00:12:18.000 --> 00:12:20.000]  唔係我主動去接觸
[00:12:20.000 --> 00:12:23.120]  但係呢我唔會將呢啲嘅工作呢
[00:12:23.120 --> 00:12:24.640]  睇為係次等
[00:12:24.640 --> 00:12:27.040]  或者呢係特別係輕忽佢哋
[00:12:27.040 --> 00:12:28.400]  由得佢呢印錯曬
[00:12:28.400 --> 00:12:30.000]  或者係做得唔好
[00:12:30.000 --> 00:12:33.000]  都係好似其他嘅所接嘅工作一樣
[00:12:33.000 --> 00:12:34.080]  努力去做
[00:12:34.080 --> 00:12:35.720]  但係當然啦唔會話特別再
[00:12:35.720 --> 00:12:38.600]  擺更多時間去鑽研佢哋
[00:12:38.600 --> 00:12:40.120]  落到印刷廠裏面
[00:12:40.120 --> 00:12:43.400]  睇唔同嘅印刷品嘅進度嘅時候
[00:12:43.400 --> 00:12:46.520]  亦都唔會話特別去刻意去睇嗰啲嘅事物
[00:12:46.520 --> 00:12:47.880]  但係確實亦都會
[00:12:47.880 --> 00:12:51.040]  將睇為我正當要做嘅工作
[00:12:51.040 --> 00:12:53.160]  我就做好我嘅本分
[00:12:53.160 --> 00:12:54.000]  但係另一方面呢
[00:12:54.000 --> 00:12:57.680]  亦都自己喺當時呢有個提醒同埋有個立志喎
[00:12:57.680 --> 00:12:58.880]  就係話
[00:12:58.880 --> 00:13:01.720]  當時呢種嘅工作呢有不明文嘅規定就係
[00:13:01.720 --> 00:13:03.600]  印咗出嚟可能有啲次貨啦
[00:13:03.600 --> 00:13:04.800]  或者樣版呢
[00:13:04.800 --> 00:13:06.280]  其實都會畀我哋員工呢
[00:13:06.280 --> 00:13:08.320]  自己攞返屋企咁樣嘅
[00:13:08.320 --> 00:13:10.880]  咁但係呢我就立咗一個志向呢
[00:13:10.880 --> 00:13:14.680]  我呢一本都唔可以拎返屋企
[00:13:14.680 --> 00:13:16.440]  縱然喺工作過程裏面呢
[00:13:16.440 --> 00:13:20.320]  會面對唔能夠避免呢啲嘅試探誘惑
[00:13:20.320 --> 00:13:23.800]  但係我用一個工作嘅精神
[00:13:23.800 --> 00:13:26.960]  呢種嘅心思去面對去盡責
[00:13:26.960 --> 00:13:30.320]  但係呢唔可以被佢嚟到去合制
[00:13:30.320 --> 00:13:33.280]  或者呢被佢去誘惑
[00:13:33.280 --> 00:13:34.800]  求神呢去幫助我哋
[00:13:34.800 --> 00:13:35.840]  我哋今日知道
[00:13:35.840 --> 00:13:37.600]  其實幾十年之後呢我發覺
[00:13:37.600 --> 00:13:39.440]  其實今日誘惑嘅事情
[00:13:39.440 --> 00:13:41.760]  其實都唔係一本項物
[00:13:41.760 --> 00:13:43.200]  透過互聯網呢
[00:13:43.200 --> 00:13:44.800]  隨時喺電腦啦
[00:13:44.800 --> 00:13:47.760]  或者喺我哋每一個人嘅手機裏面呢
[00:13:47.760 --> 00:13:51.720]  都可以好隨時接觸到呢啲嘅誘惑
[00:13:51.720 --> 00:13:53.520]  咁所以呢我哋更加關心
[00:13:53.520 --> 00:13:54.880]  不單止我哋個人
[00:13:54.880 --> 00:13:56.520]  我哋呢要謹慎
[00:13:56.520 --> 00:14:00.200]  我哋更加呢係關心我哋嘅下一代啦
[00:14:00.200 --> 00:14:02.520]  青少年人 小朋友 係嘛
[00:14:02.520 --> 00:14:05.480]  因為其實佢哋隨意一個掣
[00:14:05.480 --> 00:14:06.360]  一個ipad
[00:14:06.360 --> 00:14:10.120]  已經可以好容易接觸到呢啲嘅事物
[00:14:10.120 --> 00:14:12.880]  我哋盼望呢並唔係我哋嘅下一代
[00:14:12.880 --> 00:14:14.560]  係從呢個世界裏面呢
[00:14:14.560 --> 00:14:16.640]  去教佢哋呢方面嘅知識
[00:14:16.640 --> 00:14:19.000]  我哋需要主動呢將喺基督教裏面
[00:14:19.000 --> 00:14:21.720]  真實嘅道理
[00:14:21.720 --> 00:14:24.000]  特別關乎正確嘅知識呢
[00:14:24.000 --> 00:14:26.240]  嚟到去灌輸畀佢哋
[00:14:26.240 --> 00:14:28.480]  聖呢係神賦予畀人
[00:14:28.480 --> 00:14:31.280]  一個好美麗嘅禮物
[00:14:31.280 --> 00:14:33.080]  喺婚姻嘅過程當中呢
[00:14:33.080 --> 00:14:34.800]  嚟對進行
[00:14:34.800 --> 00:14:35.880]  我哋盼望呢
[00:14:35.880 --> 00:14:37.880]  我哋其實都知道
[00:14:37.880 --> 00:14:41.920]  世界道德越嚟越下滑嘅時候
[00:14:41.920 --> 00:14:43.760]  確實面對好大嘅衝擊
[00:14:43.760 --> 00:14:46.040]  盼望不單止我哋自己謹守
[00:14:46.040 --> 00:14:47.840]  亦都呢能夠喺教會裏面呢
[00:14:47.840 --> 00:14:49.560]  能夠幫助我哋下一代呢
[00:14:49.560 --> 00:14:53.160]  嚟到去有正確嘅觀念嚟對學習
[00:14:53.160 --> 00:14:54.200]  喺經文裏面呢
[00:14:54.200 --> 00:14:56.800]  繼續喺第四節保羅繼續就話
[00:14:56.800 --> 00:14:59.000]  要你哋呢各人知道
[00:14:59.000 --> 00:15:02.800]  點樣用聖潔尊貴控制自己嘅身體
[00:15:02.800 --> 00:15:05.560]  不放縱私慾嘅邪情
[00:15:05.560 --> 00:15:08.400]  聖潔尊貴其實喺新漢語譯本裏面
[00:15:08.400 --> 00:15:09.560]  佢翻譯為
[00:15:09.560 --> 00:15:13.480]  要你哋各人懂得控制自己嘅身體
[00:15:13.480 --> 00:15:16.800]  保持聖潔同埋尊貴
[00:15:16.800 --> 00:15:20.800]  保持呢個聖潔同埋尊貴嘅狀態裏面
[00:15:20.800 --> 00:15:23.640]  聖潔呢我哋知道係分別出嚟
[00:15:23.640 --> 00:15:26.360]  我哋知道將自己分別出嚟
[00:15:26.360 --> 00:15:29.520]  去奉獻畀神有咁嘅觀念
[00:15:29.520 --> 00:15:32.160]  咁而喺當中呢
[00:15:32.160 --> 00:15:35.760]  尊貴呢就係話我哋不單止自重
[00:15:35.760 --> 00:15:39.720]  我哋都識得呢去對別人呢有尊重
[00:15:39.720 --> 00:15:43.920]  我哋唔會只係關心滿足自己個人嘅需要同埋慾望
[00:15:43.920 --> 00:15:47.000]  我哋會顧及別人嘅福祉
[00:15:47.000 --> 00:15:48.360]  而控制自己嘅身體呢
[00:15:48.360 --> 00:15:53.160]  意思就係話指明我哋控制自己嘅性慾
[00:15:53.160 --> 00:15:57.920]  以至呢唔會隨便落喺一啲嘅淫亂嘅行為嘅裏面
[00:15:57.920 --> 00:16:01.560]  而經文提到不放縱私慾嘅邪情
[00:16:01.560 --> 00:16:04.400]  私慾呢就係人嘅貪慾啦
[00:16:04.400 --> 00:16:08.800]  咁而邪情呢就係一啲不道德墮落嘅情慾
[00:16:08.800 --> 00:16:11.640]  即係話呢我哋唔好隨便讓自己呢
[00:16:11.640 --> 00:16:14.360]  被呢啲不受控制嘅情慾呢
[00:16:14.360 --> 00:16:16.160]  嚟到去控制我哋
[00:16:16.160 --> 00:16:19.880]  落喺呢啲嘅罪惡嘅當中
[00:16:19.880 --> 00:16:23.200]  所以呢我哋透過呢啲經文呢我哋俾錢勉勵
[00:16:23.200 --> 00:16:25.280]  對我哋一啲已婚者嚟講呢
[00:16:25.280 --> 00:16:29.000]  我哋對自己嘅配偶呢要有忠誠
[00:16:29.000 --> 00:16:31.720]  我哋要俾錢嘅相愛
[00:16:31.720 --> 00:16:33.080]  唔好有異心
[00:16:33.080 --> 00:16:36.880]  亦都唔好你對有咗自己嘅配偶嘅時候呢
[00:16:36.880 --> 00:16:38.240]  就要專一
[00:16:38.240 --> 00:16:43.080]  心裏面呢唔好有其他嘅異性嘅存在嘅空間
[00:16:43.080 --> 00:16:44.680]  對於未婚者嚟講呢
[00:16:44.680 --> 00:16:49.440]  男女嘅交往應該保持合體統嘅交往
[00:16:49.440 --> 00:16:53.640]  特別亦都鼓勵呢一啲拍緊拖嘅大兄姐妹啦
[00:16:53.640 --> 00:16:56.760]  其實我哋要彼此尊重我哋嘅關係
[00:16:56.760 --> 00:16:58.240]  咁咪舉個例子啦
[00:16:58.240 --> 00:17:01.880]  有時可能拍拖嘅時候會彼此探訪家庭
[00:17:01.880 --> 00:17:06.000]  咁但係呢如果我哋知道對方嘅家庭冇其他人喎
[00:17:06.000 --> 00:17:10.440]  如果上到屋企嘅時候得返呢一男一女嘅話呢
[00:17:10.440 --> 00:17:13.080]  我哋呢就重量去避免喇
[00:17:13.080 --> 00:17:15.320]  咁我記得呢我喺我拍拖嘅時候呢
[00:17:15.320 --> 00:17:16.800]  咁我當時嘅女朋友
[00:17:16.800 --> 00:17:18.560]  咁即係而家嘅太太啦
[00:17:18.560 --> 00:17:19.240]  Emily
[00:17:19.240 --> 00:17:22.080]  咁有一次呢咁我發覺想路過屋企
[00:17:22.080 --> 00:17:23.920]  咁當時我自己一個租屋住
