
[00:00:00.000 --> 00:00:02.760]  今天開始我們會講一個
[00:02:34.480 --> 00:02:37.720]  我的戀人
[00:02:37.720 --> 00:02:38.720]  這個太太就說
[00:02:38.720 --> 00:02:40.080]  是嗎?
[00:02:40.080 --> 00:02:41.600]  那你真是幸運了
[00:02:41.600 --> 00:02:43.360]  後來你認識到我
[00:02:43.360 --> 00:02:45.240]  如果不是你嫁給這個人
[00:02:45.240 --> 00:02:47.360]  你現在就不是CEO的老婆
[00:02:47.360 --> 00:02:51.760]  你就是一個加油站的夥計
[00:02:51.760 --> 00:02:53.440]  他太太就說
[00:02:53.440 --> 00:02:54.600]  我的親愛的
[00:02:54.600 --> 00:02:56.000]  如果我嫁給他
[00:02:56.000 --> 00:02:57.200]  他是CEO
[00:02:57.200 --> 00:03:06.800]  你是加油站的負責人
[00:03:06.800 --> 00:03:09.080]  人是不是彼此影響呢
[00:03:09.080 --> 00:03:10.320]  誰影響多一點呢
[00:03:10.320 --> 00:03:14.160]  是老公影響老婆多一點呢
[00:03:14.160 --> 00:03:18.000]  還是老婆影響老公多一點呢
[00:03:18.000 --> 00:03:21.200]  我和師母結婚三十四年
[00:03:21.200 --> 00:03:23.600]  師母三十四年前不是這樣的
[00:03:23.600 --> 00:03:31.200]  我不是跟她的樣子一樣
[00:03:31.200 --> 00:03:33.040]  三十四年
[00:03:33.040 --> 00:03:34.680]  師母給我影響了很多
[00:03:34.680 --> 00:03:37.040]  我又影響了她很多
[00:03:37.040 --> 00:03:41.400]  從前我做事是萬條私利的
[00:03:41.400 --> 00:03:42.160]  我回到家
[00:03:42.160 --> 00:03:44.120]  我弟弟倒茶給我
[00:03:44.120 --> 00:03:44.920]  現在我回到家
[00:03:44.920 --> 00:03:48.280]  我倒茶給師母
[00:03:48.280 --> 00:03:50.960]  師母也改變了很多
[00:03:50.960 --> 00:03:51.840]  師母現在學會了
[00:03:51.840 --> 00:03:55.360]  做我背後的女人
[00:03:55.360 --> 00:03:57.480]  很支持我
[00:03:57.480 --> 00:03:58.520]  每樣都站在我後面
[00:03:58.520 --> 00:04:00.280]  跟我說話幫助我
[00:04:00.280 --> 00:04:01.440]  不單如此
[00:04:01.440 --> 00:04:03.920]  師母最近受我的影響
[00:04:03.920 --> 00:04:06.440]  在玩iPad
[00:04:06.440 --> 00:04:07.680]  如果不是要廣播的話
[00:04:07.680 --> 00:04:09.640]  iPad在她手裡
[00:04:09.640 --> 00:04:15.160]  iPhone就不斷播放
[00:04:15.160 --> 00:04:16.600]  很奇怪
[00:04:16.600 --> 00:04:18.960]  原來人相處一起的時候
[00:04:18.960 --> 00:04:20.440]  有接觸的時候
[00:04:20.440 --> 00:04:21.560]  你影響我
[00:04:21.560 --> 00:04:23.320]  我又影響你
[00:04:23.320 --> 00:04:27.440]  今天我想說的問題是什麼呢
[00:04:27.440 --> 00:04:31.000]  我們都和很多人接觸的
[00:04:31.000 --> 00:04:34.040]  到底我們影響人呢
[00:04:34.040 --> 00:04:36.080]  還是別人影響我們呢
[00:04:36.080 --> 00:04:40.680]  穆斯林當時不是說大家都有一點
[00:04:40.680 --> 00:04:44.320]  但作為一個基督徒
[00:04:44.320 --> 00:04:47.640]  到底我們是否能夠影響身邊的人
[00:04:47.640 --> 00:04:53.000]  能夠幫助他們進一步認識耶穌基督
[00:04:53.000 --> 00:04:56.120]  抑或當我們和祂相處久一點的時候
[00:04:56.120 --> 00:04:57.600]  我們見到祂
[00:04:57.600 --> 00:05:01.080]  甚至不敢表白我們基督徒的信仰
[00:05:01.080 --> 00:05:03.880]  不敢說出我們的立場
[00:05:03.880 --> 00:05:09.000]  甚至有些人不敢承認我們是基督徒
[00:05:09.000 --> 00:05:12.280]  如果我們作為宣教人的話
[00:05:12.280 --> 00:05:14.960]  我相信我們要求神幫助我們
[00:05:14.960 --> 00:05:19.760]  基督耶穌的生命若真的活在我們心中
[00:05:19.760 --> 00:05:21.520]  我們的生命是應該有改變
[00:05:21.520 --> 00:05:22.720]  是應該可以感染人
[00:05:22.720 --> 00:05:24.600]  是應該可以幫助我們身邊的人
[00:05:24.600 --> 00:05:26.240]  進一步打開他們的心
[00:05:26.240 --> 00:05:27.960]  影響耶穌基督
[00:05:27.960 --> 00:05:31.000]  甚至接受救主
[00:05:31.000 --> 00:05:32.480]  所以剛才說過
[00:05:32.480 --> 00:05:33.840]  從這個星期開始
[00:05:33.840 --> 00:05:36.920]  我很相信這是我強烈的信念
[00:05:36.920 --> 00:05:39.040]  每一個基督徒都可以為主做見證
[00:05:39.040 --> 00:05:40.800]  每一個基督徒都是宣教人
[00:05:40.800 --> 00:05:42.120]  所以我們要學
[00:05:42.120 --> 00:05:44.320]  如何能夠成為一個有效
[00:05:44.320 --> 00:05:49.120]  可以感染別人生命的一個人
[00:05:49.120 --> 00:05:51.920]  我想和大家在《貼撒羅尼加前書》第一章
[00:05:51.920 --> 00:05:53.680]  我沒有將整章印出來
[00:05:53.680 --> 00:05:56.800]  不過剛才一會兒你會看到
[00:05:56.800 --> 00:05:59.440]  在《貼撒羅尼加前書》裏面
[00:05:59.440 --> 00:06:05.080]  我們看到保羅如何去讚賞
[00:06:05.080 --> 00:06:07.320]  貼撒羅尼加的信徒
[00:06:07.320 --> 00:06:10.360]  背景其實就在《史獨行傳》第十七章
[00:06:10.360 --> 00:06:14.000]  講到保羅和西拉去到貼撒羅尼加傳道的時候
[00:06:14.000 --> 00:06:15.960]  其實就遇到很多的難處
[00:06:15.960 --> 00:06:17.720]  不過與此同時
[00:06:17.720 --> 00:06:19.160]  但令很多人信主
[00:06:19.160 --> 00:06:22.920]  這兩個宣教士去到貼撒羅尼加的時候
[00:06:22.920 --> 00:06:25.200]  令到全城都震動
[00:06:25.200 --> 00:06:27.320]  很多人反對他們
[00:06:27.320 --> 00:06:28.600]  特別是那些猶太人
[00:06:28.600 --> 00:06:29.920]  但與此同時
[00:06:29.920 --> 00:06:34.160]  保羅和西拉又帶了很多人信耶穌
[00:06:34.160 --> 00:06:35.280]  從他們的生命當中
[00:06:35.280 --> 00:06:39.280]  我們發覺他們對每一個他們接觸到的人
[00:06:39.280 --> 00:06:42.320]  都能夠生發一個正面的影響力
[00:06:42.320 --> 00:06:44.320]  所以今天用短短的時間
[00:06:44.320 --> 00:06:46.880]  和大家去看看有三方面
[00:06:46.880 --> 00:06:50.680]  為什麼他們的生命能夠這麼有影響力呢
[00:06:50.680 --> 00:06:52.240]  第一個很簡單
[00:06:52.240 --> 00:06:57.160]  我們看到他們是因為信而去傳福音
[00:06:57.160 --> 00:07:00.800]  由於信,因為信而去傳福音
[00:07:00.800 --> 00:07:04.360]  貼撒羅尼加前書第一章第四到第五節
[00:07:04.360 --> 00:07:06.240]  這裏說:弟兄姊妹們
[00:07:06.240 --> 00:07:08.200]  我們知道上帝愛你們
[00:07:08.200 --> 00:07:09.280]  揀選了你們
[00:07:09.280 --> 00:07:11.560]  我們把這福音傳給你們
[00:07:11.560 --> 00:07:13.360]  不僅是用言語
[00:07:13.360 --> 00:07:15.720]  也是依靠聖靈的大能
[00:07:15.720 --> 00:07:19.120]  並且是根據對福音的確信
[00:07:19.120 --> 00:07:20.840]  從這兩隻聖經裏面來看
[00:07:20.840 --> 00:07:21.680]  第一
[00:07:21.680 --> 00:07:23.520]  保羅確信什麼呢?
[00:07:23.520 --> 00:07:25.240]  他確信神愛世人
[00:07:25.240 --> 00:07:28.720]  他確信神愛貼撒羅尼加裏面的每一個
[00:07:28.720 --> 00:07:30.040]  第二
[00:07:30.040 --> 00:07:33.320]  他確信福音是神的大能
[00:07:33.320 --> 00:07:34.040]  正如剛才所說
[00:07:34.040 --> 00:07:35.160]  福音是神的大能
[00:07:35.160 --> 00:07:37.160]  要有一切相信的
[00:07:37.160 --> 00:07:42.200]  所以保羅西拉才會這麼積極去傳福音
[00:07:42.200 --> 00:07:44.960]  不過我相信還有第三個確信
[00:07:44.960 --> 00:07:46.440]  在這兩隻聖經裏面沒有說出來
[00:07:46.440 --> 00:07:49.600]  在其他的經文裏面幫助我們知道
[00:07:49.600 --> 00:07:53.800]  我相信保羅西拉也確信
[00:07:53.800 --> 00:07:58.480]  如果人不相信耶穌基督
[00:07:58.480 --> 00:08:00.360]  人得不到永生
[00:08:00.360 --> 00:08:02.480]  《約翰福音》第三章三十六節說到
[00:08:02.480 --> 00:08:03.880]  信者有永生
[00:08:03.880 --> 00:08:06.040]  不信者得不著永生
[00:08:06.040 --> 00:08:07.040]  不單如此
[00:08:07.040 --> 00:08:11.520]  神的震怒是時時在這些人身上
[00:08:11.520 --> 00:08:12.680]  所以他們生活得很慘
[00:08:12.680 --> 00:08:15.280]  很受苦
[00:08:15.280 --> 00:08:19.080]  由於保羅西拉有這樣的確信
[00:08:19.080 --> 00:08:24.280]  他相信這三個基本從聖經裏面出來的信念
[00:08:24.280 --> 00:08:28.640]  所以他對兩個人是很積極的四處去傳福音
[00:08:28.640 --> 00:08:30.240]  我們是基督徒
[00:08:30.240 --> 00:08:31.240]  我們說自己是基督徒
[00:08:31.240 --> 00:08:32.240]  我們是信得著的
[00:08:32.240 --> 00:08:33.920]  信不信聖經?
[00:08:33.920 --> 00:08:34.640]  相信吧
[00:08:34.640 --> 00:08:35.880]  我們相信聖經
[00:08:35.880 --> 00:08:38.320]  我們又相信耶穌真是神的兒子
[00:08:38.320 --> 00:08:40.680]  而且為我們墜死在十字架上
[00:08:40.680 --> 00:08:41.840]  第三天復活
[00:08:41.840 --> 00:08:43.040]  我們又相信
[00:08:43.040 --> 00:08:45.560]  當我們憑信心接受耶穌基督的時候
[00:08:45.560 --> 00:08:49.360]  我們的生命應該有改變
[00:08:49.360 --> 00:08:50.720]  應該有改變嗎?
[00:08:50.720 --> 00:08:52.000]  我們聽見見證
[00:08:52.000 --> 00:08:53.120]  受針見證的時候
[00:08:53.120 --> 00:08:53.960]  都提醒我們
[00:08:53.960 --> 00:08:57.280]  信耶穌之後你覺得自己有沒有改變
[00:08:57.280 --> 00:08:59.240]  不過你自己覺得有沒有改變
[00:08:59.240 --> 00:09:00.480]  不重要的
[00:09:00.480 --> 00:09:01.920]  最重要的是人
[00:09:01.920 --> 00:09:04.240]  覺不覺得你有改變
[00:09:04.240 --> 00:09:05.600]  你的生活
[00:09:05.600 --> 00:09:06.920]  你待人接物
[00:09:06.920 --> 00:09:08.120]  你處事的態度
[00:09:08.120 --> 00:09:09.240]  你的行為
[00:09:09.240 --> 00:09:13.120]  是不是真的信耶穌之後不同了
[00:09:13.120 --> 00:09:14.120]  在我們身邊的人
[00:09:14.120 --> 00:09:15.960]  可不可以從我們的生命裏
[00:09:15.960 --> 00:09:19.440]  看到我們的不一樣
[00:09:19.440 --> 00:09:21.240]  我記得從前
[00:09:21.240 --> 00:09:22.440]  很多年前
[00:09:22.440 --> 00:09:26.120]  一個姐妹信了耶穌之後回家
[00:09:26.120 --> 00:09:26.840]  天父恩典
[00:09:26.840 --> 00:09:29.560]  她的生命真的有改變
[00:09:29.560 --> 00:09:32.840]  在她的生命當中充滿了喜樂
[00:09:32.840 --> 00:09:34.600]  於是她的妹妹
[00:09:34.600 --> 00:09:37.200]  「為什麼姐姐回來之後不同了呢?」
[00:09:37.200 --> 00:09:38.480]  「好像跟以前有些不一樣」
[00:09:38.480 --> 00:09:39.280]  她說不出
[00:09:39.280 --> 00:09:40.960]  不過總之覺得
[00:09:40.960 --> 00:09:44.320]  姐姐去完教會之後開心很多
[00:09:44.320 --> 00:09:45.840]  所以在那裏等
[00:09:45.840 --> 00:09:47.280]  等什麼呢?
[00:09:47.280 --> 00:09:49.040]  等她姐姐請她回教會
[00:09:49.040 --> 00:09:49.680]  很壞的
[00:09:49.680 --> 00:09:51.520]  自己說要回教會
[00:09:51.520 --> 00:09:53.200]  「為什麼姐姐這麼久沒有邀請我呢?」
[00:09:53.200 --> 00:09:54.880]  「到了姐姐邀請的時候」
[00:09:54.880 --> 00:09:56.080]  「當然要扮演一下」
[00:09:56.080 --> 00:09:59.000]  「好吧,跟你去一下吧」
[00:09:59.000 --> 00:10:01.800]  於是跟著她姐姐去教會
[00:10:01.800 --> 00:10:03.560]  我記得聽牧師講道
[00:10:03.560 --> 00:10:04.720]  講什麼道呢?
[00:10:04.720 --> 00:10:07.160]  「Why I don't go to church?」
[00:10:07.160 --> 00:10:08.720]  「為什麼我不去教會?」
[00:10:08.720 --> 00:10:11.680]  她聽了之後忽然之間有這樣的感動
[00:10:11.680 --> 00:10:16.840]  後來當然相信耶穌了
[00:10:16.840 --> 00:10:20.040]  為什麼這個人會相信耶穌呢?
[00:10:20.040 --> 00:10:22.920]  因為她看到她身邊的人
[00:10:22.920 --> 00:10:24.520]  生命有改變
[00:10:24.520 --> 00:10:28.560]  看到她在主裏面有喜樂、平安
[00:10:28.560 --> 00:10:33.840]  於是被吸引渴慕認識耶穌
[00:10:33.840 --> 00:10:36.560]  《雅各書》第二章十四十五節
[00:10:36.560 --> 00:10:38.880]  十四到十七節
[00:10:38.880 --> 00:10:40.880]  「我的弟兄姊妹們」
[00:10:40.880 --> 00:10:43.080]  「如果有人說他有信心」
[00:10:43.080 --> 00:10:46.720]  「卻不能用他的行為證明出來」
[00:10:46.720 --> 00:10:48.240]  有什麼用處呢?
[00:10:48.240 --> 00:10:50.080]  信心能救他嗎?
[00:10:50.080 --> 00:10:52.120]  「你們當中有弟兄或姊妹」
[00:10:52.120 --> 00:10:53.280]  「沒得穿沒得吃」
[00:10:53.280 --> 00:10:55.880]  「你們卻對他說平安平安」
[00:10:55.880 --> 00:10:58.240]  「願你們穿得亂吃得飽」
[00:10:58.240 --> 00:11:01.080]  「而不供給他們所需要的」
[00:11:01.080 --> 00:11:03.080]  那有什麼用處呢?
[00:11:03.080 --> 00:11:08.080]  「同樣信心沒有行為就是死」
[00:11:08.080 --> 00:11:09.160]  如果我們說信神
[00:11:09.160 --> 00:11:10.160]  我們是基督徒
[00:11:10.160 --> 00:11:12.160]  我們有耶穌基督的生命在我們當中
[00:11:12.160 --> 00:11:13.880]  我們的生命不可能不改變
[00:11:13.880 --> 00:11:15.880]  而當我們的生命改變的時候
[00:11:15.880 --> 00:11:18.520]  人一定可以看到
[00:11:18.520 --> 00:11:20.840]  但我們怎樣的生命能夠去改變呢?
[00:11:20.840 --> 00:11:23.440]  是否只有「講」字呢?
[00:11:23.440 --> 00:11:25.840]  除非我們能夠去實踐
[00:11:25.840 --> 00:11:28.280]  Francis Bacon曾經這樣說
[00:11:28.280 --> 00:11:32.000]  「It is not what men eat, but what they digest」
[00:11:32.000 --> 00:11:34.320]  「that makes them strong」
[00:11:34.320 --> 00:11:36.480]  「Not what we gain, but what we save」
[00:11:36.480 --> 00:11:38.080]  「that makes us rich」
[00:11:38.080 --> 00:11:40.920]  「Not what we read, but what we remember」
[00:11:40.920 --> 00:11:43.160]  「that makes us learned」
[00:11:43.160 --> 00:11:45.480]  「Not what we preach or pray」
[00:11:45.480 --> 00:11:48.480]  「but what we practice and believe」
[00:11:48.480 --> 00:11:50.520]  「that makes us Christians」
[00:11:50.520 --> 00:11:53.840]  我嘗試將它翻譯成中文
[00:11:53.840 --> 00:11:58.080]  人不是因為吃什麼而使他強壯
[00:11:58.080 --> 00:12:03.080]  而是因為他能夠消化和吸收什麼
[00:12:03.080 --> 00:12:05.840]  不是因為我們賺取了多少
[00:12:05.840 --> 00:12:09.160]  而讓我們富有
[00:12:09.160 --> 00:12:12.120]  而是因為我們儲蓄了多少
[00:12:12.120 --> 00:12:13.960]  不是因為我們讀了什麼
[00:12:13.960 --> 00:12:16.560]  而讓我們學會了什麼
[00:12:16.560 --> 00:12:19.440]  而是因為我們能夠記憶到什麼
[00:12:19.440 --> 00:12:22.320]  不是因為我們能夠傳講或祈禱
[00:12:22.320 --> 00:12:24.320]  而讓我們成為基督徒
[00:12:24.320 --> 00:12:28.760]  而是因為我們相信和實行聖經
[00:12:28.760 --> 00:12:31.880]  而讓我們成為一個基督徒
[00:12:31.880 --> 00:12:32.960]  我們相信什麼
[00:12:32.960 --> 00:12:34.480]  我們就會做什麼
[00:12:34.480 --> 00:12:35.840]  我們相信神愛世人
[00:12:35.840 --> 00:12:38.280]  我們相信福音是神的大能
[00:12:38.280 --> 00:12:40.960]  我們相信不信耶穌的人
[00:12:40.960 --> 00:12:42.760]  得不著永生
[00:12:42.760 --> 00:12:43.800]  我們很自然
[00:12:43.800 --> 00:12:46.640]  應該會和我們的家人朋友
[00:12:46.640 --> 00:12:51.080]  分享耶穌的愛
[00:12:51.080 --> 00:12:53.800]  保羅西拉
[00:12:53.800 --> 00:12:55.200]  不單單因為信心
[00:12:55.200 --> 00:12:57.200]  開始了宣教的旅程
[00:12:57.200 --> 00:13:00.360]  到處和人講福音傳言做見證
[00:13:00.360 --> 00:13:03.960]  我相信單憑信心去做事是否足夠
[00:13:03.960 --> 00:13:05.120]  是不足夠的
[00:13:05.120 --> 00:13:08.040]  我們看到保羅和西拉
[00:13:08.040 --> 00:13:11.960]  他們是基於愛心而全心去服事
[00:13:11.960 --> 00:13:14.040]  由於愛而全心去服事
[00:13:14.040 --> 00:13:16.040]  《貼索雷格前書》第一章第五節
[00:13:16.040 --> 00:13:17.360]  這裡說:你們都知道
[00:13:17.360 --> 00:13:18.960]  我們在你們那裡的時候
[00:13:18.960 --> 00:13:20.280]  生活是怎樣的
[00:13:20.280 --> 00:13:24.960]  一切是為了你們的好處
[00:13:24.960 --> 00:13:28.880]  當保羅和西拉到處去傳福音的時候
[00:13:28.880 --> 00:13:29.760]  其實大家都知道
[00:13:29.760 --> 00:13:31.360]  特別是看《貼索雷格前書》
[00:13:31.360 --> 00:13:32.840]  看《聖行傳》的時候
[00:13:32.840 --> 00:13:33.560]  他們會說過
[00:13:33.560 --> 00:13:35.800]  他們屢次遇到沉船的危險
[00:13:35.800 --> 00:13:38.320]  要面對到達的風險
[00:13:38.320 --> 00:13:39.400]  去到某個地方
[00:13:39.400 --> 00:13:43.160]  還有當地人對他們的對抗
[00:13:43.160 --> 00:13:46.200]  對他們的攻擊
[00:13:46.200 --> 00:13:47.440]  所以除了信心之外
[00:13:47.440 --> 00:13:49.600]  信心就是繼續去做
[00:13:49.600 --> 00:13:50.880]  有時也會很累
[00:13:50.880 --> 00:13:52.520]  有時也會害怕
[00:13:52.520 --> 00:13:53.640]  但是我們看到
[00:13:53.640 --> 00:13:56.440]  是什麼支持保羅和西拉
[00:13:56.440 --> 00:13:57.920]  繼續去傳福音呢?
[00:13:57.920 --> 00:14:03.280]  是什麼讓他們在極艱難的情況下
[00:14:03.280 --> 00:14:05.960]  仍然可以為耶穌基督
[00:14:05.960 --> 00:14:07.960]  結出一些屬靈的果子
[00:14:07.960 --> 00:14:10.120]  帶領人信耶穌呢?
[00:14:10.120 --> 00:14:13.200]  我深深相信是由於他們的愛
[00:14:13.200 --> 00:14:15.280]  是由於他們對耶穌的愛
[00:14:15.280 --> 00:14:17.320]  他們願意去付出一切
[00:14:17.320 --> 00:14:23.440]  這種愛賜予他們生活的動力和熱誠
[00:14:23.440 --> 00:14:25.320]  在不知不覺的時候
[00:14:25.320 --> 00:14:26.880]  不知不覺當中
[00:14:26.880 --> 00:14:29.840]  就帶領到整個面前
[00:14:29.840 --> 00:14:31.080]  昨天我們很開心
[00:14:31.080 --> 00:14:33.240]  我們七十多人在The Hub
[00:14:33.240 --> 00:14:34.720]  你知道The Hub在哪裡嗎?
[00:14:34.720 --> 00:14:35.640]  我改了名字
[00:14:35.640 --> 00:14:37.240]  什麼叫The Hub?
[00:14:37.240 --> 00:14:39.240]  The Hub
[00:14:39.240 --> 00:14:41.440]  以前我們青少年聚會的地方
[00:14:41.440 --> 00:14:43.800]  昨天早上我們有七十多個弟兄姊妹
[00:14:43.800 --> 00:14:46.640]  都是我們小組的領袖
[00:14:46.640 --> 00:14:48.560]  來參加我們的聚會
[00:14:48.560 --> 00:14:51.640]  後來我們分鬆開會的時候
[00:14:51.640 --> 00:14:53.240]  我聽到一個見證
[00:14:53.240 --> 00:14:54.840]  我心裡很感動
[00:14:54.840 --> 00:14:56.120]  我當中有一個姐妹
[00:14:56.120 --> 00:14:58.120]  每天出去做晨運
[00:14:58.120 --> 00:14:59.480]  在做晨運的時候
[00:14:59.480 --> 00:15:01.720]  認識了一對大陸的夫婦
[00:15:01.720 --> 00:15:05.120]  心中覺得我要跟他們傳福音
[00:15:05.120 --> 00:15:07.440]  於是跟他們分享信仰
[00:15:07.440 --> 00:15:09.640]  但到最後一步
[00:15:09.640 --> 00:15:11.360]  Cross the line的時候
[00:15:11.360 --> 00:15:12.320]  就沒有做到
[00:15:12.320 --> 00:15:14.520]  大家拜拜了
[00:15:14.520 --> 00:15:17.040]  沒有叫他們缺志 說完福音就拜拜
[00:15:17.040 --> 00:15:20.400]  拜了之後心裡很不安樂
[00:15:20.400 --> 00:15:22.040]  於是我就祈禱天父上帝
[00:15:22.040 --> 00:15:24.480]  祈求你繼續為我預備機會
[00:15:24.480 --> 00:15:25.840]  讓我能夠再碰到他們
[00:15:25.840 --> 00:15:28.320]  再見到他們為我傳福音
[00:15:28.320 --> 00:15:30.120]  第一早起床就出去做晨運
[00:15:30.120 --> 00:15:30.920]  希望見到他們
[00:15:30.920 --> 00:15:32.520]  很冷
[00:15:32.520 --> 00:15:34.120]  很多人這麼冷都不會出去
[00:15:34.120 --> 00:15:37.840]  不過心裡覺得我想享用傳福音
[00:15:37.840 --> 00:15:39.520]  天父祢為我預備
[00:15:39.520 --> 00:15:42.240]  去了之後碰不到那個人
[00:15:42.240 --> 00:15:43.520]  第二天還是很冷
[00:15:43.520 --> 00:15:45.560]  又見不到那個人
[00:15:45.560 --> 00:15:47.080]  第三天去的時候
[00:15:47.080 --> 00:15:47.920]  都見不到
[00:15:47.920 --> 00:15:49.760]  很冷
[00:15:49.760 --> 00:15:51.280]  想著要走的時候
[00:15:51.280 --> 00:15:52.680]  竟然出現了
[00:15:52.680 --> 00:15:56.920]  竟然那對夫婦再次出現
[00:15:56.920 --> 00:15:59.240]  結果他就跟這對夫婦
[00:15:59.240 --> 00:16:01.080]  再坐下來跟他們講福音
[00:16:01.080 --> 00:16:02.680]  用我們那本小書
[00:16:02.680 --> 00:16:04.000]  有沒有用過那本小書?
[00:16:04.000 --> 00:16:04.720]  沒有用過就用吧
[00:16:04.720 --> 00:16:07.120]  很有效的
[00:16:07.120 --> 00:16:11.280]  就帶了這對夫婦去信耶穌
[00:16:11.280 --> 00:16:12.520]  當然他跟我們分享的時候
[00:16:12.520 --> 00:16:14.640]  講到神聽我們禱告
[00:16:14.640 --> 00:16:16.320]  神聽我們禱告嗎?
[00:16:16.320 --> 00:16:18.040]  神聽我們禱告
[00:16:18.040 --> 00:16:19.520]  不過我心裡在想
[00:16:19.520 --> 00:16:21.840]  當然神聽我們禱告
[00:16:21.840 --> 00:16:26.640]  這姐妹想帶他們去信耶穌
[00:16:26.640 --> 00:16:27.480]  但我心裡在想
[00:16:27.480 --> 00:16:31.600]  如果這姐妹沒有對人靈魂的熱愛
[00:16:31.600 --> 00:16:33.800]  見到他們未信耶穌
[00:16:33.800 --> 00:16:35.960]  兩夫婦來到這生活
[00:16:35.960 --> 00:16:37.320]  有這樣的關愛
[00:16:37.320 --> 00:16:39.120]  去跟他們傳福音
[00:16:39.120 --> 00:16:43.720]  我相信她那種愛所觸動的熱誠
[00:16:43.720 --> 00:16:46.520]  在她們的生活中有所不同
[00:16:46.520 --> 00:16:48.320]  當然福音是神的大能
[00:16:48.320 --> 00:16:49.960]  聖靈的感動
[00:16:49.960 --> 00:16:53.640]  但如果這些未認識耶穌的朋友
[00:16:53.640 --> 00:16:55.280]  見到我們三不識七
[00:16:55.280 --> 00:16:56.800]  為什麼這麼關心我們呢?
