
[00:00:00.000 --> 00:00:03.000]  今次跟大家講一段經文
[00:05:52.700 --> 00:05:55.700]  人就是這樣,在教會裏面
[00:05:55.700 --> 00:05:58.700]  我們有沒有那種接納
[00:05:58.700 --> 00:06:01.700]  彼此的結連,彼此的關愛
[00:06:01.700 --> 00:06:04.700]  今天很值得我們想一想
[00:06:04.700 --> 00:06:07.700]  我相信這個題目是每一位
[00:06:07.700 --> 00:06:10.700]  都有一個很重要的角色
[00:06:10.700 --> 00:06:13.700]  就是我們看到詩篇133篇
[00:06:13.700 --> 00:06:16.700]  大衛可以看到,一個群體
[00:06:16.700 --> 00:06:19.700]  如果他們是和睦同住的
[00:06:19.700 --> 00:06:22.700]  多麼的美好,這是很大的祝福
[00:06:22.700 --> 00:06:25.700]  若然我們參與教會
[00:06:25.700 --> 00:06:28.700]  同拜的時候,你的角色又怎樣
[00:06:28.700 --> 00:06:31.700]  這個福,我們是否享用得到
[00:06:31.700 --> 00:06:34.700]  體驗得到,經歷得到
[00:06:34.700 --> 00:06:37.700]  這是我們今天一起的學習
[00:06:37.700 --> 00:06:40.700]  或者我們看看這段經文
[00:06:40.700 --> 00:06:43.700]  詩篇133篇是一個上行之詩
[00:06:43.700 --> 00:06:46.700]  怎樣為之上行之詩呢
[00:06:46.700 --> 00:06:49.700]  詩篇裏面有一段都是上行之詩
[00:06:49.700 --> 00:06:52.700]  因為神吩咐人一連三次
[00:06:52.700 --> 00:06:55.700]  到一定的地方去敬拜他
[00:06:55.700 --> 00:06:58.700]  當時大衛的背景就是
[00:06:58.700 --> 00:07:01.700]  神的殿,神的居所
[00:07:01.700 --> 00:07:04.700]  在耶路撒冷,在石安山的地方
[00:07:04.700 --> 00:07:07.700]  所以石安山的位置比較高
[00:07:07.700 --> 00:07:10.700]  地勢,所以去敬拜神
[00:07:10.700 --> 00:07:13.700]  往往是走上,所以是上行之詩
[00:07:13.700 --> 00:07:16.700]  當時的以色列人,他們一路走去
[00:07:16.700 --> 00:07:19.700]  預備敬拜神的時候
[00:07:19.700 --> 00:07:22.700]  就相中這個詩篇,很美麗的詩篇
[00:07:22.700 --> 00:07:25.700]  或者我們看看這段經文
[00:07:25.700 --> 00:07:28.700]  首先我們看看和睦同住是多麼的美麗
[00:07:28.700 --> 00:07:31.700]  這裏第一節說
[00:07:31.700 --> 00:07:35.700]  弟兄和睦同住,知何等的善,何等的美
[00:07:35.700 --> 00:07:38.700]  這裏說到和睦同住
[00:07:38.700 --> 00:07:41.700]  同住不一定是同一間屋
[00:07:41.700 --> 00:07:44.700]  同一個社群,同一個地區居住的人
[00:07:44.700 --> 00:07:47.700]  都是同住的
[00:07:47.700 --> 00:07:50.700]  主要的意思就是合一連結
[00:07:50.700 --> 00:07:53.700]  合一連結很簡單
[00:07:53.700 --> 00:07:56.700]  基本上有兩個元素
[00:07:56.700 --> 00:07:59.700]  第一就是和諧,所以有些日本英文
[00:07:59.700 --> 00:08:02.700]  是很和諧地一起居住
[00:08:02.700 --> 00:08:05.700]  但是這個字不單止是和諧
[00:08:05.700 --> 00:08:08.700]  並有一個合一,同心合意的意思
[00:08:08.700 --> 00:08:11.700]  就是說有同一個目標
[00:08:11.700 --> 00:08:14.700]  以致這個群體是合一的
[00:08:14.700 --> 00:08:17.700]  我們知道以色列人
[00:08:17.700 --> 00:08:20.700]  他們的子民
[00:08:20.700 --> 00:08:23.700]  神的子民
[00:08:23.700 --> 00:08:26.700]  是有一定的使命
[00:08:26.700 --> 00:08:29.700]  我們知道神叫以色列人
[00:08:29.700 --> 00:08:32.700]  使他們出埃及成為一個聖潔的群體
[00:08:32.700 --> 00:08:35.700]  去表明他自己在美前
[00:08:35.700 --> 00:08:38.700]  成為其他國民的
[00:08:38.700 --> 00:08:41.700]  萬族萬民的祝福
[00:08:41.700 --> 00:08:44.700]  是有一個使命
[00:08:44.700 --> 00:08:47.700]  所以同樣我們教會
[00:08:47.700 --> 00:08:50.700]  不是一個俱樂部,不是一個聯誼
[00:08:50.700 --> 00:08:53.700]  聯誼之餘也不只是你的興趣
[00:08:53.700 --> 00:08:56.700]  是因為神的關係將我們連結起來
[00:08:56.700 --> 00:08:59.700]  我們要學習彼此相愛,並且有同一個使命
[00:08:59.700 --> 00:09:02.700]  這個才是真正的教會
[00:09:02.700 --> 00:09:05.700]  而大衛看到的時候
[00:09:05.700 --> 00:09:08.700]  他說何等的美,何等的善,何等的美
[00:09:08.700 --> 00:09:11.700]  是很相近的
[00:09:11.700 --> 00:09:14.700]  簡單來說,是一定正確的
[00:09:14.700 --> 00:09:17.700]  是合而的,是神所喜歡的
[00:09:17.700 --> 00:09:20.700]  亦帶給人很多的喜悅
[00:09:20.700 --> 00:09:23.700]  很有喜樂的
[00:09:23.700 --> 00:09:26.700]  回到教會,我們一班同心合意的
[00:09:26.700 --> 00:09:29.700]  大衛之會,我們今天來聚會
[00:09:29.700 --> 00:09:32.700]  我們有聖餐
[00:09:32.700 --> 00:09:35.700]  我們體會到這個同心合意的
[00:09:35.700 --> 00:09:38.700]  去侍奉神,有同一的使命
[00:09:38.700 --> 00:09:41.700]  這是多麼的好
[00:09:41.700 --> 00:09:44.700]  你就說,各人有不同的背景
[00:09:44.700 --> 00:09:47.700]  我們的思想,我們的想法
[00:09:47.700 --> 00:09:50.700]  性格都很不同
[00:09:50.700 --> 00:09:53.700]  和睦同住,談何容易呢
[00:09:53.700 --> 00:09:56.700]  你覺不覺得,特別是教會
[00:09:56.700 --> 00:09:59.700]  這麼多的人
[00:09:59.700 --> 00:10:02.700]  所以我很多時候鼓勵大家彼此認識
[00:10:02.700 --> 00:10:05.700]  連認識都不太清楚的時候
[00:10:05.700 --> 00:10:08.700]  我們又如何談到
[00:10:08.700 --> 00:10:11.700]  這個和睦同住呢
[00:10:11.700 --> 00:10:14.700]  起什麼事一個超然的理想
[00:10:14.700 --> 00:10:17.700]  而意呢
[00:10:17.700 --> 00:10:20.700]  我們每一位都有一個角色在裡面
[00:10:20.700 --> 00:10:23.700]  你就是其中一個能否實踐到這個福分
[00:10:23.700 --> 00:10:26.700]  其中一個很重要的元素
[00:10:26.700 --> 00:10:29.700]  每個人都需要一個很重要的角色
[00:10:29.700 --> 00:10:32.700]  來培養自己的思想
[00:10:32.700 --> 00:10:35.700]  沒錯,我們剛才說的電影《巴別塔》
[00:10:35.700 --> 00:10:38.700]  很有意思,為什麼片名叫《巴別塔》呢
[00:10:38.700 --> 00:10:41.700]  我不知道製作下背後是否有這些信徒
[00:10:41.700 --> 00:10:44.700]  但很明顯,這是來自《聖經》的
[00:10:44.700 --> 00:10:47.700]  《巴別塔》在說什麼呢
[00:10:47.700 --> 00:10:50.700]  就是當人犯罪之後,亞當夏娃犯罪之後
[00:10:50.700 --> 00:10:53.700]  離開了神的時候,他們覺得自己
[00:10:53.700 --> 00:10:56.700]  可以丟開神了
[00:10:56.700 --> 00:10:59.700]  因為他們覺得自己很有能力
[00:10:59.700 --> 00:11:02.700]  於是他們就做了一班人
[00:11:02.700 --> 00:11:05.700]  全部圍在一起做了一個《巴別塔》
[00:11:05.700 --> 00:11:08.700]  要塔頂通天,為自己去立自己的名
[00:11:08.700 --> 00:11:11.700]  丟開了神,這個就是《巴別塔》
[00:11:11.700 --> 00:11:14.700]  人就是這樣,當我們離開了神
[00:11:14.700 --> 00:11:17.700]  活在罪惡當中,難免一定是很驕傲
[00:11:17.700 --> 00:11:20.700]  每個人都有一種傲氣在裡面
[00:11:20.700 --> 00:11:23.700]  如果你承認不承認都好
[00:11:23.700 --> 00:11:26.700]  而帶來的就是人的疏離
[00:11:26.700 --> 00:11:29.700]  當你這樣的時候,你就會疏離
[00:11:29.700 --> 00:11:32.700]  因此造成傷害,這就是《巴別塔》的圖畫
[00:11:32.700 --> 00:11:35.700]  但神,我們知道有拯救的計劃
[00:11:35.700 --> 00:11:38.700]  耶穌基督卻謙卑來到這個世界
[00:11:38.700 --> 00:11:41.700]  是有神的身份,成為一個人的樣子
[00:11:41.700 --> 00:11:44.700]  能夠去承擔我們的罪
[00:11:44.700 --> 00:11:47.700]  因此我們成為信祂的人
[00:11:47.700 --> 00:11:50.700]  不至滅亡,反得永生
[00:11:50.700 --> 00:11:53.700]  我們就是一群被救贖的群體
[00:11:53.700 --> 00:11:56.700]  所以我們在神的恩典裡面
[00:11:56.700 --> 00:11:59.700]  我們可以從《巴別塔》的驕傲
[00:11:59.700 --> 00:12:02.700]  自我裡面釋放出來
[00:12:02.700 --> 00:12:05.700]  我們能夠在主的恩典裡面學習主的態度
[00:12:05.700 --> 00:12:08.700]  以至於我們能夠接納、寬恕
[00:12:08.700 --> 00:12:11.700]  很不同的一個圖畫
[00:12:11.700 --> 00:12:14.700]  我們特別留意
[00:12:14.700 --> 00:12:17.700]  這東西很容易被人忽略
[00:12:17.700 --> 00:12:20.700]  一開始就看,我們很多時候都忘記了
[00:12:20.700 --> 00:12:23.700]  一群人走在一起
[00:12:23.700 --> 00:12:26.700]  我們好了,我們有崇拜了
[00:12:26.700 --> 00:12:29.700]  忘記了,看
[00:12:29.700 --> 00:12:32.700]  弟兄和睦同住,這才是美好
[00:12:32.700 --> 00:12:35.700]  我們那時候忽略了
[00:12:35.700 --> 00:12:38.700]  如果我們仍然沒有這個概念
[00:12:38.700 --> 00:12:41.700]  我們回到教會的時候
[00:12:41.700 --> 00:12:44.700]  一言不合,我們就互不理睬
[00:12:44.700 --> 00:12:47.700]  我們可能就在過一個
[00:12:47.700 --> 00:12:50.700]  仍然是巴別塔的心態
[00:12:50.700 --> 00:12:53.700]  很可惜
[00:12:53.700 --> 00:12:56.700]  我們看重這個合而為一
[00:12:56.700 --> 00:12:59.700]  這個才是一個重要的
[00:12:59.700 --> 00:13:02.700]  夢幻的教會
[00:13:02.700 --> 00:13:05.700]  我們能夠將這些態度放下
[00:13:05.700 --> 00:13:08.700]  以至於我們在一個
[00:13:08.700 --> 00:13:11.700]  就算有不和諧的情況
[00:13:11.700 --> 00:13:14.700]  我們有聖靈給我們合而為一的心
[00:13:14.700 --> 00:13:17.700]  我們就去竭力保守
[00:13:17.700 --> 00:13:20.700]  聖經就是這樣提醒我們
[00:13:20.700 --> 00:13:23.700]  但我們往往忘記了
[00:13:23.700 --> 00:13:26.700]  一有事情,我們就會去指責對方
[00:13:26.700 --> 00:13:29.700]  而不是多些的明白、溝通
[00:13:29.700 --> 00:13:32.700]  以至於我們能夠彼此的接納
[00:13:32.700 --> 00:13:35.700]  彼此的傷害
[00:13:35.700 --> 00:13:38.700]  這個不是必然的
[00:13:38.700 --> 00:13:41.700]  有一個青年的牧者在美國
[00:13:41.700 --> 00:13:44.700]  他去了一個鄉村的地方去牧會
[00:13:44.700 --> 00:13:47.700]  聽說這個教會很多時候
[00:13:47.700 --> 00:13:50.700]  常常換牧者
[00:13:50.700 --> 00:13:53.700]  這個年輕的牧者說好,就去了
[00:13:53.700 --> 00:13:56.700]  去到的時候,首先有掌執
[00:13:56.700 --> 00:13:59.700]  就批評他講道不好
[00:13:59.700 --> 00:14:02.700]  然後久而久之
[00:14:02.700 --> 00:14:05.700]  他的家人、太太
[00:14:05.700 --> 00:14:08.700]  都議論紛紛
[00:14:08.700 --> 00:14:11.700]  這個牧者就覺得,我似乎做什麼都不好
[00:14:11.700 --> 00:14:14.700]  都是有人批評
[00:14:14.700 --> 00:14:17.700]  但他繼續,沒理由啊,神你帶我來這裡
[00:14:17.700 --> 00:14:20.700]  沒理由這樣,繼續堅守
[00:14:20.700 --> 00:14:23.700]  過了一年的時間,他說我真的受不了
[00:14:23.700 --> 00:14:26.700]  在神面前流淚的禱告
[00:14:26.700 --> 00:14:29.700]  在禱告當中
[00:14:29.700 --> 00:14:32.700]  突然神給他一個意念
[00:14:32.700 --> 00:14:35.700]  說你要跟這群掌執去禱告
[00:14:35.700 --> 00:14:38.700]  他說,這樣?
[00:14:38.700 --> 00:14:41.700]  就很不容易
[00:14:41.700 --> 00:14:44.700]  結果他真的聽到這個感動
[00:14:44.700 --> 00:14:47.700]  就邀請一些掌執去禱告
[00:14:47.700 --> 00:14:50.700]  結果又出奇地,全部都同意
[00:14:50.700 --> 00:14:53.700]  就是這樣,他們每個禮拜二的早上禱告
[00:14:53.700 --> 00:14:56.700]  為了彼此的需要禱告
[00:14:56.700 --> 00:14:59.700]  為了教會禱告
[00:14:59.700 --> 00:15:02.700]  慢慢慢慢,有一種愛自然的產生
[00:15:02.700 --> 00:15:05.700]  要他們能和好
[00:15:05.700 --> 00:15:08.700]  教會開始的人數多
[00:15:08.700 --> 00:15:11.700]  這個美好
[00:15:11.700 --> 00:15:14.700]  是否在教會中我們能體現到?
[00:15:14.700 --> 00:15:17.700]  接著大衛給了我們兩個圖畫
[00:15:17.700 --> 00:15:20.700]  讓我們看到,這個這樣
[00:15:20.700 --> 00:15:23.700]  和睦同住的景象
[00:15:23.700 --> 00:15:26.700]  是多麼美好呢?有兩幅圖畫
[00:15:26.700 --> 00:15:29.700]  第二節說,這好比那貴重的油
[00:15:29.700 --> 00:15:32.700]  飄在雅倫的頭上
[00:15:32.700 --> 00:15:35.700]  流到胡蘇
[00:15:35.700 --> 00:15:38.700]  又流到他的衣襟
[00:15:38.700 --> 00:15:41.700]  一個圖畫
[00:15:41.700 --> 00:15:44.700]  大衛那個時候,你會發覺
[00:15:44.700 --> 00:15:47.700]  他回到遠古,去到摩西時代
[00:15:47.700 --> 00:15:50.700]  第一位神設立了一個會幕
[00:15:50.700 --> 00:15:53.700]  第一位在會幕裡
[00:15:53.700 --> 00:15:56.700]  去敬拜神的地方
[00:15:56.700 --> 00:15:59.700]  很重要的一個人物,去敬拜
[00:15:59.700 --> 00:16:02.700]  就是有那位祭司,而第一位的大祭司
[00:16:02.700 --> 00:16:05.700]  就是雅倫,就是摩西的哥哥
[00:16:05.700 --> 00:16:08.700]  他就去形容這個
[00:16:08.700 --> 00:16:11.700]  從基礎,從根本的時候
[00:16:11.700 --> 00:16:14.700]  是神已經訂立這個美好的和睦
[00:16:14.700 --> 00:16:17.700]  同住這個
[00:16:17.700 --> 00:16:20.700]  美好的圖畫,已經一早已經立定
[00:16:20.700 --> 00:16:23.700]  雅倫這樣,接受這個高油
[00:16:23.700 --> 00:16:26.700]  為什麼這個高油呢?
[00:16:26.700 --> 00:16:29.700]  是由一些很多的香料
[00:16:29.700 --> 00:16:32.700]  幾樣的香料,製成一些橄欖油
[00:16:32.700 --> 00:16:35.700]  說到貴重,可能更廣泛一點
[00:16:35.700 --> 00:16:38.700]  這個美好的高油,當然是貴重
[00:16:38.700 --> 00:16:41.700]  或者是很香的,很純正的
[00:16:41.700 --> 00:16:44.700]  一些高油
[00:16:44.700 --> 00:16:47.700]  就是高在雅倫的頭上
[00:16:47.700 --> 00:16:50.700]  所以他是把整個人
[00:16:50.700 --> 00:16:53.700]  被神去潔淨
[00:16:53.700 --> 00:16:56.700]  然後分別專為主所用
[00:16:56.700 --> 00:16:59.700]  這個意思,很尊貴的
[00:16:59.700 --> 00:17:02.700]  只是大祭司才會被高立
[00:17:02.700 --> 00:17:05.700]  那祭司做什麼呢?祭司就是
[00:17:05.700 --> 00:17:08.700]  在人和神之間的中間人
[00:17:08.700 --> 00:17:11.700]  如果人要去表達
[00:17:11.700 --> 00:17:14.700]  對神的敬愛,認罪
[00:17:14.700 --> 00:17:17.700]  就要透過祭司獻祭,去給予神
[00:17:17.700 --> 00:17:20.700]  而神的祝福,透過祭司給予人民
[00:17:20.700 --> 00:17:23.700]  簡單來說,將人和神拉在一起
[00:17:23.700 --> 00:17:26.700]  這就是祭司的工作
[00:17:26.700 --> 00:17:29.700]  這個多麼的尊貴,多麼重要的角色
[00:17:29.700 --> 00:17:32.700]  這個在高立裡面,我們可以看到
[00:17:32.700 --> 00:17:35.700]  而且你看看這節的經文
[00:17:35.700 --> 00:17:38.700]  很有動感,那些貴重的油
[00:17:38.700 --> 00:17:41.700]  留在雅倫的頭上,又留到他的鬍鬚
[00:17:41.700 --> 00:17:44.700]  又留到他的衣襟,即是說,末端
[00:17:44.700 --> 00:17:47.700]  即是整個人
[00:17:47.700 --> 00:17:50.700]  都有這個香氣在裡面
[00:17:50.700 --> 00:17:53.700]  整個人被神所使用
[00:17:53.700 --> 00:17:56.700]  能夠成為尊貴,滿有榮耀的
[00:17:56.700 --> 00:17:59.700]  如果你是在場,你有什麼感受?
[00:17:59.700 --> 00:18:02.700]  那種香氣你聞到,你都會
[00:18:02.700 --> 00:18:05.700]  很受一個感動,是不是?
[00:18:05.700 --> 00:18:08.700]  同樣,一間教會
[00:18:08.700 --> 00:18:11.700]  如果我們蒙神使用的
[00:18:11.700 --> 00:18:14.700]  先決條件是什麼?
[00:18:14.700 --> 00:18:17.700]  和睦同居,彼此的相愛
[00:18:17.700 --> 00:18:20.700]  有合一的心,這才是神蒙福
[00:18:20.700 --> 00:18:23.700]  這個教會,才能夠被神使用
[00:18:23.700 --> 00:18:26.700]  有很多時候,我們有個錯覺
[00:18:26.700 --> 00:18:29.700]  教會怎樣興旺?
[00:18:29.700 --> 00:18:32.700]  很多人有很好的能力,很多的恩賜
[00:18:32.700 --> 00:18:35.700]  錯了
[00:18:35.700 --> 00:18:38.700]  但是,在裡面的人,有沒有這個和睦
[00:18:38.700 --> 00:18:41.700]  同居,同住,同心合意
[00:18:41.700 --> 00:18:44.700]  這才是被神使用
[00:18:44.700 --> 00:18:47.700]  主耶穌說,如果你們彼此相愛
[00:18:47.700 --> 00:18:50.700]  眾人就看到,你是我的門徒
[00:18:50.700 --> 00:18:53.700]  這才是真正的見證,真正被神使用
[00:18:53.700 --> 00:18:56.700]  蒙福的教會
[00:18:56.700 --> 00:18:59.700]  我們都很感恩
[00:18:59.700 --> 00:19:02.700]  我們都經歷了神很多的恩典
[00:19:02.700 --> 00:19:05.700]  去年,大家有沒有印象,我們有一個市集
[00:19:05.700 --> 00:19:08.700]  市集,我們邀請到處的街坊
[00:19:08.700 --> 00:19:11.700]  我們的親友,來到我們當中
[00:19:11.700 --> 00:19:14.700]  我們請了一些社企
[00:19:14.700 --> 00:19:17.700]  然後,我們
[00:19:17.700 --> 00:19:20.700]  跟他們接觸,我們看到這幅圖片
[00:19:20.700 --> 00:19:23.700]  不好意思,我拿一拿
[00:19:23.700 --> 00:19:31.700]  我們除了請了一些社企
[00:19:31.700 --> 00:19:34.700]  去擺放一些攤位
[00:19:34.700 --> 00:19:37.700]  我們在大英節目當中,也有一些工作坊
[00:19:37.700 --> 00:19:40.700]  各團契組織一些工作坊
[00:19:40.700 --> 00:19:43.700]  以至到,很開心,我們看到
[00:19:43.700 --> 00:19:46.700]  有很多的朋友來到我們教會
[00:19:46.700 --> 00:19:49.700]  我們大概有200位的朋友來到教會
[00:19:49.700 --> 00:19:52.700]  我們非常開心
[00:19:52.700 --> 00:19:55.700]  很熱鬧
[00:19:55.700 --> 00:19:58.700]  完了之後,大家都很累
[00:19:58.700 --> 00:20:01.700]  因為是傍晚的時候
[00:20:01.700 --> 00:20:04.700]  最難去面對的是,我們要還原這個場地
[00:20:04.700 --> 00:20:07.700]  大家已經很累
[00:20:07.700 --> 00:20:10.700]  我們預先沒有怎樣說,怎樣執拾
[00:20:10.700 --> 00:20:13.700]  但是,一說到,我們一齊來了
[00:20:13.700 --> 00:20:16.700]  我也不敢想像
[00:20:16.700 --> 00:20:19.700]  結果,大家同心合意,將這些桌子
[00:20:19.700 --> 00:20:22.700]  很快地還原
[00:20:22.700 --> 00:20:25.700]  我腰骨脆脆,我本來想著
[00:20:25.700 --> 00:20:28.700]  不如我,不要這樣,我回到辦公室
[00:20:28.700 --> 00:20:31.700]  但我始終看到
[00:20:31.700 --> 00:20:34.700]  大英之會這麼熱烈
