
[00:00:00.000 --> 00:00:02.100]  拿紅書
[00:01:53.320 --> 00:01:56.000]  第二位就是我們今天的主角
[00:01:56.000 --> 00:01:57.680]  拿紅仙芝
[00:01:57.680 --> 00:01:58.720]  很有趣
[00:01:58.720 --> 00:02:00.480]  如果你留意的話
[00:02:00.480 --> 00:02:03.000]  若拿仙芝和拿紅仙芝
[00:02:03.000 --> 00:02:09.400]  都是神派去與莉莉薇人宣講祂的話語的仙芝
[00:02:09.400 --> 00:02:10.880]  在七十事譯本
[00:02:10.880 --> 00:02:16.000]  就是第一本將希伯來文譯作希臘文的聖經
[00:02:16.000 --> 00:02:20.400]  是將拿紅書和若拿書放在一起
[00:02:20.400 --> 00:02:23.840]  好像是上下策一樣
[00:02:23.840 --> 00:02:26.800]  我們知道拿紅在欺世家的時候
[00:02:26.800 --> 00:02:29.680]  搬到耶路撒冷城
[00:02:29.680 --> 00:02:32.960]  在那裏宣講神的話語
[00:02:32.960 --> 00:02:35.480]  拿紅仙芝同時的仙芝
[00:02:35.480 --> 00:02:39.000]  是有以賽亞仙芝和尼加仙芝
[00:02:39.000 --> 00:02:43.960]  而拿紅書、尼加書和以賽亞書的內容
[00:02:43.960 --> 00:02:47.080]  都有很多相似的地方
[00:02:47.080 --> 00:02:52.320]  我們也說過有很多聖經學者爭論不休
[00:02:52.320 --> 00:02:56.600]  究竟是誰仙芝抄誰仙芝
[00:02:56.600 --> 00:02:58.240]  如果我們知道
[00:02:58.240 --> 00:03:02.040]  所有這些仙芝的背後都有一位聖靈
[00:03:02.040 --> 00:03:06.160]  來密使這些信息給他們的話
[00:03:06.160 --> 00:03:08.960]  就不是誰仙芝抄誰仙芝
[00:03:08.960 --> 00:03:13.560]  而是同樣有一位背後有一位聖靈
[00:03:13.560 --> 00:03:15.360]  來密使這些經文
[00:03:15.360 --> 00:03:18.840]  所以是有相似的地方
[00:03:18.840 --> 00:03:20.160]  拿紅我們知道
[00:03:20.160 --> 00:03:24.080]  經文告訴我們是伊拉哥斯人
[00:03:24.080 --> 00:03:27.600]  伊拉哥斯在哪裏現在已經沒有人知道
[00:03:27.600 --> 00:03:34.160]  但是耶尤米這位是以色列人的歷史學家
[00:03:34.160 --> 00:03:38.440]  他說在加里裏的加伯農
[00:03:38.440 --> 00:03:41.560]  加伯農就是Capernaum
[00:03:41.560 --> 00:03:44.280]  Caper的意思就是城
[00:03:44.280 --> 00:03:47.520]  Nam就是Nahum或者Nahum
[00:03:47.520 --> 00:03:49.040]  就是拿紅
[00:03:49.040 --> 00:03:51.800]  意思就是拿紅市
[00:03:51.800 --> 00:03:57.840]  所以拿紅仙芝的家鄉就是拿紅市
[00:03:57.840 --> 00:04:00.680]  就是加伯農
[00:04:00.680 --> 00:04:02.160]  拿紅的意思
[00:04:02.160 --> 00:04:06.760]  這個仙芝的意思就是安慰廉民
[00:04:06.760 --> 00:04:09.520]  意思就是從神而來的安慰
[00:04:09.520 --> 00:04:12.400]  從神而來的廉民
[00:04:12.400 --> 00:04:19.480]  神叫拿紅仙芝向猶大人宣講他的話語
[00:04:19.480 --> 00:04:23.320]  當時我們知道北國以色列已經滅亡
[00:04:23.320 --> 00:04:28.120]  在公元前的722年被亞述國所滅
[00:04:28.120 --> 00:04:29.960]  所以只有現在南國
[00:04:29.960 --> 00:04:35.240]  神就差派拿紅仙芝向他們宣講他的話語
[00:04:35.240 --> 00:04:38.680]  同樣神差派約拿仙芝
[00:04:38.680 --> 00:04:44.520]  在100年前向利利尾宣講他的話語
[00:04:44.520 --> 00:04:46.960]  約拿仙芝頭頭不允許
[00:04:46.960 --> 00:04:50.440]  因爲利利尾人非常殘暴
[00:04:50.440 --> 00:04:52.600]  非常殘忍
[00:04:52.600 --> 00:04:54.320]  所以約拿仙芝不允許
[00:04:54.320 --> 00:04:56.640]  但後來都去了
[00:04:56.640 --> 00:04:59.480]  結果全城都悔改
[00:04:59.480 --> 00:05:04.680]  以至全城都被神赦免
[00:05:04.680 --> 00:05:10.960]  我們不妨看看拿紅仙芝和約拿仙芝的比較
[00:05:10.960 --> 00:05:13.880]  我們見到拿紅仙芝和約拿仙芝
[00:05:13.880 --> 00:05:20.040]  反映出神兩個非常極端的屬性
[00:05:20.040 --> 00:05:22.960]  約拿仙芝我們見到神的憐憫
[00:05:22.960 --> 00:05:27.720]  在拿紅仙芝我們見到神的審判
[00:05:27.720 --> 00:05:30.400]  在約拿仙芝三章八節經文說
[00:05:30.400 --> 00:05:33.880]  人與畜牲都披上麻布
[00:05:33.880 --> 00:05:35.920]  人要切切求告神
[00:05:35.920 --> 00:05:38.840]  各人回頭離開所行的惡道
[00:05:38.840 --> 00:05:42.200]  丟棄手中的強暴
[00:05:42.200 --> 00:05:44.800]  當人悔改
[00:05:44.800 --> 00:05:48.040]  當人丟棄自己的強暴
[00:05:48.040 --> 00:05:49.120]  自己的惡道
[00:05:49.120 --> 00:05:50.360]  神就怎樣?
[00:05:50.360 --> 00:05:53.360]  在約拿書四章二節
[00:05:53.360 --> 00:05:56.080]  問你是有恩典有憐憫的神
[00:05:56.080 --> 00:05:57.320]  不輕而發怒
[00:05:57.320 --> 00:05:59.040]  有封城的慈愛
[00:05:59.040 --> 00:06:02.480]  並且後悔不降所恕的災
[00:06:02.480 --> 00:06:04.840]  當人悔改時
[00:06:04.840 --> 00:06:06.880]  神就不降所恕的災
[00:06:06.880 --> 00:06:09.560]  這是神的憐憫
[00:06:09.560 --> 00:06:10.760]  那拿紅書呢?
[00:06:10.760 --> 00:06:12.440]  我們看看拿紅書
[00:06:12.440 --> 00:06:14.520]  拿紅書三章一節
[00:06:14.520 --> 00:06:15.600]  說禍災
[00:06:15.600 --> 00:06:17.480]  這流人血的城
[00:06:17.480 --> 00:06:21.600]  充滿慌乍和強暴搶奪的事
[00:06:21.600 --> 00:06:24.200]  總不自釋
[00:06:24.200 --> 00:06:25.920]  當人有強暴
[00:06:25.920 --> 00:06:27.480]  人不肯悔改時
[00:06:27.480 --> 00:06:28.480]  怎樣?
[00:06:28.480 --> 00:06:30.400]  拿紅書一章二節說
[00:06:30.400 --> 00:06:33.520]  耶和華是既邪施暴的神
[00:06:33.520 --> 00:06:36.320]  耶和華施暴大有憤怒
[00:06:36.320 --> 00:06:38.480]  向他的敵人施暴
[00:06:38.480 --> 00:06:41.800]  向他的仇敵懷怒
[00:06:41.800 --> 00:06:44.640]  當人不肯悔改時
[00:06:44.640 --> 00:06:47.040]  神的審判就臨到
[00:06:47.040 --> 00:06:50.640]  這也是拿紅書的主題
[00:06:50.640 --> 00:06:52.760]  兩部書
[00:06:52.760 --> 00:06:56.280]  反映出神極端的屬性
[00:06:56.280 --> 00:06:58.080]  當人悔改神憐憫
[00:06:58.080 --> 00:07:00.200]  當人不肯悔改時
[00:07:00.200 --> 00:07:03.720]  審判就來臨
[00:07:03.720 --> 00:07:06.480]  我們不妨看看
[00:07:06.480 --> 00:07:10.960]  這個利利美的背景
[00:07:10.960 --> 00:07:15.960]  利利美在公元前的903年崛起
[00:07:15.960 --> 00:07:17.920]  變得強大
[00:07:17.920 --> 00:07:20.120]  其實在這之前
[00:07:20.120 --> 00:07:22.720]  利利美已經存在
[00:07:22.720 --> 00:07:26.080]  但在903年公元前他們崛起
[00:07:26.080 --> 00:07:28.600]  在公元前的760年
[00:07:28.600 --> 00:07:32.800]  神派約拿仙芝去跟他們宣講神的話語
[00:07:32.800 --> 00:07:34.640]  於是他們悔改
[00:07:34.640 --> 00:07:36.120]  但很有趣
[00:07:36.120 --> 00:07:38.280]  不到38年
[00:07:38.280 --> 00:07:40.840]  去到公元前722年
[00:07:40.840 --> 00:07:43.440]  他們已經又再犯
[00:07:43.440 --> 00:07:45.640]  攻擊北國
[00:07:45.640 --> 00:07:47.840]  還滅了以色列國
[00:07:47.840 --> 00:07:51.080]  將十個支派完全毀滅
[00:07:51.080 --> 00:07:53.080]  我們見到
[00:07:53.080 --> 00:07:56.800]  以色列的審判
[00:07:56.800 --> 00:07:59.040]  是得到神的准許
[00:07:59.040 --> 00:08:04.280]  神是容許亞述國來懲罰以色列人
[00:08:04.280 --> 00:08:08.200]  在公元前的709年
[00:08:08.200 --> 00:08:10.280]  我們很熟悉的這位王
[00:08:10.280 --> 00:08:12.520]  叫西拿基納王
[00:08:12.520 --> 00:08:15.040]  揮軍南下來攻擊
[00:08:15.040 --> 00:08:17.720]  希西加猶大國
[00:08:17.720 --> 00:08:20.480]  這件事大家相信都很熟悉
[00:08:20.480 --> 00:08:24.200]  記載在聶王紀下18章和19章
[00:08:24.200 --> 00:08:27.480]  而塞亞書36和37章
[00:08:27.480 --> 00:08:30.800]  這個王是非常大言不慚
[00:08:30.800 --> 00:08:32.520]  來攻打猶大
[00:08:32.520 --> 00:08:33.600]  他怎麼說
[00:08:33.600 --> 00:08:35.320]  他說那些國的神
[00:08:35.320 --> 00:08:39.480]  有誰能夠自己的國脫離我的手呢
[00:08:39.480 --> 00:08:45.480]  難道耶和華能夠耶路撒冷脫離我的手嗎
[00:08:45.480 --> 00:08:48.480]  真的非常口出狂言
[00:08:48.480 --> 00:08:50.480]  於是希西加走去聖殿
[00:08:50.480 --> 00:08:53.680]  將這番話講給神聽
[00:08:53.680 --> 00:08:56.080]  神差派以塞亞先知
[00:08:56.080 --> 00:08:59.480]  對希西加說你不用怕
[00:08:59.480 --> 00:09:02.120]  結果在晚上
[00:09:02.120 --> 00:09:03.840]  有一位天使
[00:09:03.840 --> 00:09:08.080]  就殺了18萬5千個
[00:09:08.080 --> 00:09:09.560]  亞述國的士兵
[00:09:09.560 --> 00:09:14.040]  將全部亞述國的士兵瓦解
[00:09:14.040 --> 00:09:16.640]  在公元前的681年
[00:09:16.640 --> 00:09:20.040]  直到669年
[00:09:20.040 --> 00:09:24.120]  有一位亞述王叫以撒哈頓
[00:09:24.120 --> 00:09:29.920]  當時他召見所有他手下的附庸國的王來見他
[00:09:29.920 --> 00:09:32.760]  我們見到名單上有黑人王
[00:09:32.760 --> 00:09:35.000]  有推拿王巴祿
[00:09:35.000 --> 00:09:38.600]  居然還有猶大王馬拿西
[00:09:38.600 --> 00:09:39.960]  所以我們知道
[00:09:39.960 --> 00:09:42.840]  在以撒哈頓王的時候
[00:09:42.840 --> 00:09:47.320]  猶大已經成爲亞述國的附庸國
[00:09:47.320 --> 00:09:50.360]  到了公元前663年
[00:09:50.360 --> 00:09:54.960]  就是《那紅書》第三章裏面告訴我們
[00:09:54.960 --> 00:09:58.480]  埃及的古都羅阿門淪陷
[00:09:58.480 --> 00:10:00.880]  被滅亡
[00:10:00.880 --> 00:10:05.480]  而在公元前650年
[00:10:05.480 --> 00:10:09.760]  那紅先知的預言是臨到麗麗美
[00:10:09.760 --> 00:10:12.320]  在公元前612年
[00:10:12.320 --> 00:10:14.200]  三國的聯軍
[00:10:14.200 --> 00:10:18.120]  巴比倫、馬袋和西古提
[00:10:18.120 --> 00:10:20.120]  三國來攻打亞述國
[00:10:20.120 --> 00:10:22.200]  結果將他打敗了
[00:10:22.200 --> 00:10:25.880]  於是他們退守去哈南這個地方
[00:10:25.880 --> 00:10:29.120]  到了三年後609年
[00:10:29.120 --> 00:10:32.280]  亞述國終於在世上銷聲匿跡
[00:10:32.280 --> 00:10:36.120]  從此再無麗麗美這個城
[00:10:36.120 --> 00:10:39.520]  約拿先知和他們傳講神話語
[00:10:39.520 --> 00:10:46.280]  很可惜150年後他們遭到滅亡
[00:10:46.280 --> 00:10:48.320]  麗麗美的城
[00:10:48.320 --> 00:10:50.680]  我們看看一些背景
[00:10:50.680 --> 00:10:53.480]  麗麗美是亞述國的首都
[00:10:53.480 --> 00:10:56.280]  它是古代陵綠所建造
[00:10:56.280 --> 00:10:59.680]  在《創世紀》十章十二字講得很清楚
[00:10:59.680 --> 00:11:01.400]  麗麗美是一個大城
[00:11:01.400 --> 00:11:05.080]  這個城是僅次於巴比倫城
[00:11:05.080 --> 00:11:06.680]  它的城有兩個城牆
[00:11:06.680 --> 00:11:08.800]  有外有內的城牆
[00:11:08.800 --> 00:11:11.880]  外面的城牆有100尺高
[00:11:11.880 --> 00:11:14.280]  50尺厚
[00:11:14.280 --> 00:11:17.280]  很誇張50尺厚的城牆
[00:11:17.280 --> 00:11:23.480]  在城牆的上方可以三輛馬車賽車
[00:11:23.480 --> 00:11:28.240]  在城牆有一千二百個瞭望臺
[00:11:28.240 --> 00:11:32.080]  每個瞭望臺都是200尺高
[00:11:32.080 --> 00:11:37.680]  城牆的周長是60裏
[00:11:37.680 --> 00:11:42.080]  當時的城裏相信有60萬人
[00:11:42.080 --> 00:11:48.600]  在麗麗美城的西邊有底格里斯河
[00:11:48.600 --> 00:11:51.040]  等下我們就會見到這條河
[00:11:51.040 --> 00:11:59.720]  與麗麗美的城拜德瑟有很大的淵源
[00:11:59.720 --> 00:12:05.080]  我們不妨看看那紅書的成書日期
[00:12:05.080 --> 00:12:10.680]  在那紅書的內政裏面所講的
[00:12:10.680 --> 00:12:14.360]  讓我們能夠知道成書日期是何時
[00:12:14.360 --> 00:12:17.920]  因爲在那紅書裏面提到
[00:12:17.920 --> 00:12:20.000]  埃及的羅雅門
[00:12:20.000 --> 00:12:23.680]  埃及的古都羅雅門的滅亡
[00:12:23.680 --> 00:12:28.280]  好像是剛剛發生這件事
[00:12:28.280 --> 00:12:32.280]  記載在那紅書的三章八至十節
[00:12:32.280 --> 00:12:38.840]  我們從歷史中知道羅雅門的敗筆被毀滅
[00:12:38.840 --> 00:12:43.360]  是在公元前663年至661年
[00:12:43.360 --> 00:12:46.480]  這就給了我們一個時間的觀念
[00:12:46.480 --> 00:12:49.880]  另外那紅書也提到
[00:12:49.880 --> 00:12:52.760]  麗麗美將會被滅亡
[00:12:52.760 --> 00:12:55.200]  這是預言來的
[00:12:55.200 --> 00:12:56.560]  是未發生的
[00:12:56.560 --> 00:13:01.480]  那紅仙芝在寫那紅書時還未發生
[00:13:01.480 --> 00:13:03.240]  所以就有一個時間給我們
[00:13:03.240 --> 00:13:05.560]  我們知道麗麗美滅亡
[00:13:05.560 --> 00:13:07.600]  是公元前612年
[00:13:07.600 --> 00:13:08.480]  剛纔講過了
[00:13:08.480 --> 00:13:10.840]  被三國聯軍來攻擊他們
[00:13:10.840 --> 00:13:12.520]  退守到哈蘭
[00:13:12.520 --> 00:13:16.280]  609年完全是消滅了
[00:13:16.280 --> 00:13:20.680]  所以有很多聖經學者都說
[00:13:20.680 --> 00:13:24.640]  那紅書的成書日期就在這兩個日期的中間
[00:13:24.640 --> 00:13:29.680]  而比較合理的日子應該是公元前的650年
[00:13:29.680 --> 00:13:34.800]  有些心水清的聖經學者就注意到一件事
[00:13:34.800 --> 00:13:38.440]  就是原來羅阿門被人滅了之後
[00:13:38.440 --> 00:13:41.520]  他是有再次重建的
[00:13:41.520 --> 00:13:45.480]  但是那紅書居然沒有提到重建這件事
[00:13:45.480 --> 00:13:47.960]  所以有很多聖經學者說
[00:13:47.960 --> 00:13:50.560]  很明顯那紅書成書日期
[00:13:50.560 --> 00:13:53.960]  就在公元前654年之前
[00:13:53.960 --> 00:13:59.120]  因爲沒有提到那紅仙被重建
[00:13:59.120 --> 00:14:05.200]  當然也有很多很開放的聖經學者
[00:14:05.200 --> 00:14:08.520]  他們覺得不着重預言
[00:14:08.520 --> 00:14:10.600]  甚至說沒有預言
[00:14:10.600 --> 00:14:12.640]  如果說沒有預言的時候
[00:14:12.640 --> 00:14:16.000]  在那紅書裏面所講利利美被毀滅
[00:14:16.000 --> 00:14:19.360]  就一定是事情發生之後才寫的
[00:14:19.360 --> 00:14:22.640]  所以根據這些開放的神學家
[00:14:22.640 --> 00:14:25.120]  那紅書的成書日期
[00:14:25.120 --> 00:14:32.000]  就在612年甚至609年或者之後才寫成
[00:14:32.000 --> 00:14:34.440]  就是因爲他們不信有預言
[00:14:34.440 --> 00:14:36.320]  這是很可惜的事
[00:14:36.320 --> 00:14:39.800]  因爲預言在聖經裏面非常重要
[00:14:39.800 --> 00:14:43.440]  聖經有四分之一的經文都是有關預言
[00:14:43.440 --> 00:14:49.640]  如果我們不着重預言其實是一件很糟糕的事
[00:14:49.640 --> 00:14:58.040]  那紅書的大綱其實跟它的分章分得很貼切
[00:14:58.040 --> 00:15:04.200]  我們看到三章的經文章是那紅書分段得很清楚
[00:15:04.200 --> 00:15:09.560]  第一章是講審判利利美的判決
[00:15:09.560 --> 00:15:12.520]  由誰來判斷 由誰來判決
[00:15:12.520 --> 00:15:14.120]  當然是神
[00:15:14.120 --> 00:15:17.040]  所以第一章所講的是"who"
[00:15:17.040 --> 00:15:18.840]  是誰
[00:15:18.840 --> 00:15:22.280]  第二章是講審判利利美的描述
[00:15:22.280 --> 00:15:26.680]  經過的過程是怎樣 她們怎樣被滅亡
[00:15:26.680 --> 00:15:28.960]  第二章講的是"how"
[00:15:28.960 --> 00:15:31.760]  是怎樣滅亡了
[00:15:31.760 --> 00:15:35.480]  第三章是講審判利利美的原因
[00:15:35.480 --> 00:15:36.800]  是"why"
[00:15:36.800 --> 00:15:41.880]  爲什麼利利美會被神來審判
[00:15:41.880 --> 00:15:46.040]  這個次序當然是書的次序
[00:15:46.040 --> 00:15:49.520]  但如果我們講那紅書的時候比較容易的
[00:15:49.520 --> 00:15:51.920]  就是由第三章開始
[00:15:51.920 --> 00:15:55.880]  先講爲什麼利利美會遭受神的審判
[00:15:55.880 --> 00:15:58.440]  然後再看看這個審判的經過
[00:15:58.440 --> 00:16:03.320]  然後再看看這位審判利利美的神是怎樣的神
[00:16:03.320 --> 00:16:07.520]  所以我們先由第三章開始來看看
[00:16:07.520 --> 00:16:13.040]  利利美的罪包括她們的殘忍
[00:16:13.040 --> 00:16:15.760]  她們是非常非常之殘忍
[00:16:15.760 --> 00:16:19.520]  在那紅書的三章一至三節告訴我們
[00:16:19.520 --> 00:16:22.080]  她們有多殘忍
[00:16:22.080 --> 00:16:27.400]  在歷史記載利利美的悲聞上
[00:16:27.400 --> 00:16:29.640]  我們能夠看到
[00:16:29.640 --> 00:16:33.840]  這個亞述國她們是多殘忍
[00:16:33.840 --> 00:16:36.920]  在亞述拿西二泊二世
[00:16:36.920 --> 00:16:43.840]  這個皇帝是公元前883年至859年的亞述國王
[00:16:43.840 --> 00:16:46.440]  他說:我好像一陣風一樣
[00:16:46.440 --> 00:16:49.520]  在山上將我的敵人全部殺了
[00:16:49.520 --> 00:16:52.280]  我將那座山染成了紅色
[00:16:52.280 --> 00:16:55.840]  爲什麼?敵人的血將它染成了紅色
[00:16:55.840 --> 00:17:01.120]  他還說:我將我的敵人戰士的頭全部砍下來
[00:17:01.120 --> 00:17:05.240]  然後在他們的城裏面堆積成一條一條的支柱
[00:17:05.240 --> 00:17:07.920]  用他們的頭造成的支柱
[00:17:07.920 --> 00:17:09.240]  你想想多恐怖
[00:17:09.240 --> 00:17:14.400]  他還要燒死所有城裏的男男女女
[00:17:14.400 --> 00:17:17.680]  他在和埃及的一場戰爭當中
[00:17:17.680 --> 00:17:20.000]  他說他讚揚他的官兵
[00:17:20.000 --> 00:17:24.440]  將埃及人的屍體掛在木柱上
[00:17:24.440 --> 00:17:26.520]  怎麼掛在木柱上呢?
[00:17:26.520 --> 00:17:31.920]  原來這些亞述人發明了一種很殘忍的死刑
[00:17:31.920 --> 00:17:34.720]  我們中國人很多時候有木樁
[00:17:34.720 --> 00:17:36.720]  見到人打功夫
[00:17:36.720 --> 00:17:39.120]  跳上木樁打功夫
[00:17:39.120 --> 00:17:41.120]  一條一條的木柱
[00:17:41.120 --> 00:17:46.280]  他們將木柱的頭部磨得很尖很尖
[00:17:46.280 --> 00:17:49.880]  然後將整個敵人套進去
[00:17:49.880 --> 00:17:54.160]  將那條木柱經過你的身體插進去
[00:17:54.160 --> 00:17:56.160]  由底插到頭上
[00:17:56.160 --> 00:17:59.680]  然後將你掛在木柱上直至你死爲止
[00:17:59.680 --> 00:18:03.680]  所以說將敵人的屍體掛在木柱上
[00:18:03.680 --> 00:18:07.600]  但是他的描述沒有告訴我們
[00:18:07.600 --> 00:18:12.200]  原來是當敵人還活着的時候這樣做
[00:18:12.200 --> 00:18:15.880]  他們還將敵人的皮剝了
[00:18:15.880 --> 00:18:18.280]  然後鋪在城牆上
[00:18:18.280 --> 00:18:20.280]  你想想有多殘忍
[00:18:20.280 --> 00:18:24.240]  所以約拿爲什麼不肯向他們傳福音
[00:18:24.240 --> 00:18:27.600]  原來其中一個原因就是這個原因
[00:18:27.600 --> 00:18:32.240]  他還說將那些敵人活生生地肢解
[00:18:32.240 --> 00:18:35.120]  將他們的屍體堆積如山
[00:18:35.120 --> 00:18:38.480]  還有就是那位我們熟悉的王
[00:18:38.480 --> 00:18:39.880]  西拿基納王
[00:18:39.880 --> 00:18:42.760]  就是攻打希西加的那位
[00:18:42.760 --> 00:18:46.800]  公元前705年至681年
[00:18:46.800 --> 00:18:50.040]  他記載他割了敵人的喉嚨
[00:18:50.040 --> 00:18:54.040]  好像割山羊的羔羊的喉嚨一樣
[00:18:54.040 --> 00:18:57.400]  他說他拿走敵人的生命
[00:18:57.400 --> 00:19:01.280]  就好像割斷一條繩一樣
[00:19:01.280 --> 00:19:03.600]  他說他好像暴風像流水一樣
[00:19:03.600 --> 00:19:08.400]  將他敵人的腸和內臟全部留在地上
[00:19:08.400 --> 00:19:12.720]  他說他還斬斷了敵人的手
[00:19:12.720 --> 00:19:15.360]  另外一位王阿述巴尼帕
[00:19:15.360 --> 00:19:19.760]  公元前669年至626年
[00:19:19.760 --> 00:19:22.120]  他說他將他的俘虜抓回來
[00:19:22.120 --> 00:19:26.440]  用一把很鋒利的匕首刺穿他的下巴
[00:19:26.440 --> 00:19:28.680]  有個洞然後他綁一條繩
[00:19:28.680 --> 00:19:30.600]  好像狗帶一樣
[00:19:30.600 --> 00:19:34.800]  將他綁在一間狗屋裏
[00:19:34.800 --> 00:19:38.240]  你想想這些利利美人有多殘忍
[00:19:38.240 --> 00:19:40.520]  非常非常殘忍
[00:19:40.520 --> 00:19:44.560]  他們還不僅對他們的敵人這樣
[00:19:44.560 --> 00:19:47.160]  對他們自己人也是一樣
[00:19:47.160 --> 00:19:50.640]  經文記載他們的悲傷記載
[00:19:50.640 --> 00:19:54.440]  有皇家的軍官或者是叛逆的尤長
[00:19:54.440 --> 00:19:56.920]  有反叛的人
[00:19:56.920 --> 00:20:01.480]  他也將他們剝皮也將他們肢解
[00:20:01.480 --> 00:20:06.760]  所以利利美真是非常非常殘忍的一個民族
[00:20:06.760 --> 00:20:10.040]  他們還有什麼其他的罪
[00:20:10.040 --> 00:20:13.240]  在《那行書》的三章四至七節
[00:20:13.240 --> 00:20:18.120]  說他們誘惑列國拜偶像行邪術
[00:20:18.120 --> 00:20:23.120]  拜偶像行邪術本身已經是很大罪
[00:20:23.120 --> 00:20:25.680]  他們還要去誘惑列國
[00:20:25.680 --> 00:20:29.040]  和他們一樣犯一樣的罪
[00:20:29.040 --> 00:20:31.400]  罪加一等
[00:20:31.400 --> 00:20:32.800]  還有經文
[00:20:32.800 --> 00:20:35.400]  《那行書》三章八至十九節
[00:20:35.400 --> 00:20:38.240]  說他們驕傲說他們自信
[00:20:38.240 --> 00:20:41.840]  所以神問他們透過《那行》才知道
[00:20:41.840 --> 00:20:45.680]  你看看這個埃及的古都羅阿門
[00:20:45.680 --> 00:20:49.040]  一個這麼強盛的國一個這麼大的城
[00:20:49.040 --> 00:20:50.520]  尚且滅亡
[00:20:50.520 --> 00:20:53.720]  何況你利利美城
[00:20:53.720 --> 00:20:58.280]  Homer 這個希臘的古代作者
[00:20:58.280 --> 00:21:01.360]  他說這個羅阿門這個城
[00:21:01.360 --> 00:21:04.480]  你猜有多少座城門
[00:21:04.480 --> 00:21:07.560]  有一百個城門
[00:21:07.560 --> 00:21:12.960]  我們中國人的城是東南西北四個城門
[00:21:12.960 --> 00:21:17.640]  羅阿門的城居然大到有一百個城門
[00:21:17.640 --> 00:21:21.160]  一個這麼大的城市
[00:21:21.160 --> 00:21:23.520]  都能夠被毀滅
[00:21:23.520 --> 00:21:26.880]  何況利利美神跟他們說
[00:21:26.880 --> 00:21:31.200]  這個就是利利美的罪
[00:21:31.200 --> 00:21:34.000]  第三章是數算利利美人
[00:21:34.000 --> 00:21:36.840]  爲什麼神要毀滅他們
[00:21:36.840 --> 00:21:42.400]  第二章是講到毀滅的程序的過程
[00:21:42.400 --> 00:21:47.040]  這些全部在第二章所講的都是預言
[00:21:47.040 --> 00:21:51.200]  因爲當《那行先知》寫《那行書》的時候
[00:21:51.200 --> 00:21:53.760]  利利美還沒毀滅
[00:21:53.760 --> 00:21:56.000]  所以這些全部都是預言
[00:21:56.000 --> 00:21:58.640]  是非常準確的預言
[00:21:58.640 --> 00:22:00.560]  我想起這個預言
[00:22:00.560 --> 00:22:03.240]  我就想起我曾經講過一篇道
[00:22:03.240 --> 00:22:06.200]  是《但爾裏書》第十一章
[00:22:06.200 --> 00:22:11.680]  我叫那篇道做一個鬼魔都要爭奪的信息
[00:22:11.680 --> 00:22:13.840]  不知道大家記不記得
[00:22:13.840 --> 00:22:17.200]  爲什麼鬼魔都要爭奪這個信息
[00:22:17.200 --> 00:22:20.200]  原來《但爾裏書》十一章
[00:22:20.200 --> 00:22:24.760]  是有很多很多正確的預言全部實驗了
[00:22:24.760 --> 00:22:30.520]  在35節的經文居然有135個預言被實驗
[00:22:30.520 --> 00:22:32.520]  你想想有多準確
[00:22:32.520 --> 00:22:35.240]  所以連魔鬼都不想人知道
[00:22:35.240 --> 00:22:39.160]  因爲魔鬼不想人知道神的話語有多準確
