
[00:00:00.000 --> 00:00:02.000]  不知道大家每次回崇拜
[00:01:35.000 --> 00:01:37.000]  彼此排斥
[00:01:37.000 --> 00:01:39.000]  但是保羅說
[00:01:39.000 --> 00:01:40.000]  我們是基督的身體
[00:01:40.000 --> 00:01:41.000]  互為之體
[00:01:41.000 --> 00:01:44.000]  有些人可能他的恩賜是敬拜
[00:01:44.000 --> 00:01:45.000]  有些人的恩賜是服侍
[00:01:45.000 --> 00:01:47.000]  有些人的恩賜是代禱
[00:01:47.000 --> 00:01:48.000]  每個人的恩賜不同
[00:01:48.000 --> 00:01:50.000]  就好像我們有口
[00:01:50.000 --> 00:01:51.000]  有手
[00:01:51.000 --> 00:01:52.000]  有腳
[00:01:52.000 --> 00:01:54.000]  有眼耳口鼻等等
[00:01:54.000 --> 00:01:55.000]  所以我們教會
[00:01:55.000 --> 00:01:56.000]  弟兄姊妹之間稱為之體
[00:01:56.000 --> 00:01:58.000]  其實都是這個意思
[00:01:58.000 --> 00:02:00.000]  基督是一個身子
[00:02:00.000 --> 00:02:02.000]  教會就是一個身體
[00:02:02.000 --> 00:02:04.000]  所以我們彼此去接納
[00:02:04.000 --> 00:02:06.000]  彼此合一
[00:02:06.000 --> 00:02:08.000]  信徒合一
[00:02:08.000 --> 00:02:10.000]  愛是一個很重要的元素
[00:02:10.000 --> 00:02:12.000]  聖經說我們要愛
[00:02:12.000 --> 00:02:14.000]  因為神先愛我們
[00:02:14.000 --> 00:02:15.000]  他也提醒我們
[00:02:15.000 --> 00:02:17.000]  如果當我們不能夠愛
[00:02:17.000 --> 00:02:19.000]  看得見的弟兄
[00:02:19.000 --> 00:02:21.000]  我們就不能夠愛
[00:02:21.000 --> 00:02:23.000]  看不見的神
[00:02:23.000 --> 00:02:27.000]  所以帕望今天我們真的求神
[00:02:27.000 --> 00:02:29.000]  降低神的愛
[00:02:29.000 --> 00:02:31.000]  神的愛很無限
[00:02:31.000 --> 00:02:32.000]  我們雖然很有限
[00:02:32.000 --> 00:02:33.000]  但我們求神幫我們
[00:02:33.000 --> 00:02:36.000]  能夠在祂裡面去領受祂的愛
[00:02:36.000 --> 00:02:38.000]  祂的愛去激勵我們
[00:02:38.000 --> 00:02:42.000]  主祢的愛比山高比海深
[00:02:42.000 --> 00:02:45.000]  但我們求祢的愛去激勵我們的時候
[00:02:45.000 --> 00:02:47.000]  主祢讓我們不單止停留
[00:02:47.000 --> 00:02:49.000]  去領受那個階段
[00:02:49.000 --> 00:02:52.000]  讓我們這份愛能夠活出來
[00:02:52.000 --> 00:02:55.000]  這份愛能夠去周圍走動
[00:02:55.000 --> 00:02:56.000]  去觸動
[00:02:56.000 --> 00:02:57.000]  去觸摸
[00:02:57.000 --> 00:02:58.000]  去感染
[00:02:58.000 --> 00:03:01.000]  去鼓勵身邊每一個需要的朋友
[00:03:01.000 --> 00:03:02.000]  我們的弟兄姊妹
[00:03:02.000 --> 00:03:03.000]  我們的家人
[00:03:03.000 --> 00:03:04.000]  甚至我們不認識的人
[00:03:04.000 --> 00:03:07.000]  主求祢親自來幫助我們
[00:03:07.000 --> 00:03:09.000]  祢的愛在這一刻充滿我們
[00:03:09.000 --> 00:03:10.000]  燃點我們
[00:03:10.000 --> 00:03:12.000]  透過祢的話語激勵我們
[00:03:12.000 --> 00:03:13.000]  讚美祢
[00:03:13.000 --> 00:03:14.000]  我們多謝祢
[00:03:14.000 --> 00:03:15.000]  聽我們禱告
[00:03:15.000 --> 00:03:16.000]  奉耶穌基督
[00:03:16.000 --> 00:03:17.000]  得聖的名及
[00:03:17.000 --> 00:03:18.000]  Amen
[00:03:18.000 --> 00:03:19.000]  各位請坐
[00:03:22.000 --> 00:03:27.000]  保羅在《哥林多前書》13章之前的12章
[00:03:27.000 --> 00:03:29.000]  他不斷去強調
[00:03:29.000 --> 00:03:30.000]  其實我們是
[00:03:30.000 --> 00:03:31.000]  剛才我說
[00:03:31.000 --> 00:03:32.000]  我們每個人有不同的恩慈
[00:03:32.000 --> 00:03:34.000]  他提了些什麼呢
[00:03:34.000 --> 00:03:35.000]  智慧的言語
[00:03:35.000 --> 00:03:36.000]  知識的言語
[00:03:36.000 --> 00:03:37.000]  信心
[00:03:37.000 --> 00:03:38.000]  醫病的恩慈
[00:03:38.000 --> 00:03:39.000]  行義能
[00:03:39.000 --> 00:03:40.000]  作先知
[00:03:40.000 --> 00:03:41.000]  辨別諸靈
[00:03:41.000 --> 00:03:42.000]  說方言
[00:03:42.000 --> 00:03:43.000]  翻方言等等
[00:03:43.000 --> 00:03:44.000]  很多
[00:03:44.000 --> 00:03:45.000]  他說
[00:03:45.000 --> 00:03:48.000]  他提我們兩個很重要的原則
[00:03:48.000 --> 00:03:49.000]  第一個就是
[00:03:49.000 --> 00:03:52.000]  是聖靈
[00:03:52.000 --> 00:03:53.000]  聖靈隨己義
[00:03:53.000 --> 00:03:55.000]  分給我們每一個人
[00:03:55.000 --> 00:03:56.000]  第二
[00:03:56.000 --> 00:03:58.000]  他說這些恩慈的目的是什麼
[00:03:58.000 --> 00:03:59.000]  不是炫耀自己
[00:03:59.000 --> 00:04:02.000]  目的是要建立教會
[00:04:02.000 --> 00:04:04.000]  所以我們不同的恩慈的人
[00:04:04.000 --> 00:04:06.000]  是彼此去配合
[00:04:06.000 --> 00:04:07.000]  彼此去配搭
[00:04:07.000 --> 00:04:08.000]  彼此去補足
[00:04:08.000 --> 00:04:10.000]  因為我們同有一位聖靈
[00:04:10.000 --> 00:04:12.000]  同有一位身體
[00:04:12.000 --> 00:04:14.000]  然後他在第十四章說
[00:04:14.000 --> 00:04:17.000]  我們要切勿這些屬靈的恩慈
[00:04:17.000 --> 00:04:20.000]  當然他說特別是先知講道的恩慈
[00:04:20.000 --> 00:04:22.000]  但是這些恩慈
[00:04:22.000 --> 00:04:23.000]  正如我說的
[00:04:23.000 --> 00:04:25.000]  是建立教會和造就人
[00:04:25.000 --> 00:04:27.000]  所以我們要切勿
[00:04:27.000 --> 00:04:30.000]  保羅沒有否認這些恩慈的重要
[00:04:30.000 --> 00:04:32.000]  但是我們要分辨
[00:04:32.000 --> 00:04:33.000]  什麼叫做才幹
[00:04:33.000 --> 00:04:35.000]  什麼叫做恩慈
[00:04:35.000 --> 00:04:37.000]  才幹是一種能力
[00:04:37.000 --> 00:04:39.000]  其實恩慈也是一種能力
[00:04:39.000 --> 00:04:40.000]  什麼是能力呢
[00:04:40.000 --> 00:04:42.000]  兩者有些共通點
[00:04:42.000 --> 00:04:43.000]  我上網去看
[00:04:43.000 --> 00:04:45.000]  有些說是有優越性的
[00:04:45.000 --> 00:04:48.000]  比一般的標準高一些
[00:04:48.000 --> 00:04:49.000]  這個能力
[00:04:49.000 --> 00:04:51.000]  或者是有影響力的
[00:04:51.000 --> 00:04:53.000]  但是做出來的時候
[00:04:53.000 --> 00:04:55.000]  是有些很好的果效的
[00:04:55.000 --> 00:04:56.000]  應該不難明白吧
[00:04:56.000 --> 00:04:57.000]  大家應該明白
[00:04:57.000 --> 00:04:59.000]  譬如我們說一個人很有效率
[00:04:59.000 --> 00:05:01.000]  代表他做事很快
[00:05:01.000 --> 00:05:04.000]  但是快不是代表有效果
[00:05:04.000 --> 00:05:06.000]  可能做出來是錯的
[00:05:06.000 --> 00:05:07.000]  所以有效率的意思
[00:05:07.000 --> 00:05:08.000]  他做得快
[00:05:08.000 --> 00:05:10.000]  還要做得對
[00:05:10.000 --> 00:05:11.000]  快靚正
[00:05:11.000 --> 00:05:13.000]  這個應該也不難明白
[00:05:13.000 --> 00:05:16.000]  但是恩慈和才幹
[00:05:16.000 --> 00:05:18.000]  似乎仍然有些分別
[00:05:18.000 --> 00:05:20.000]  我也是上網看的
[00:05:20.000 --> 00:05:21.000]  有什麼分別呢
[00:05:21.000 --> 00:05:23.000]  他說恩慈是從神而來的
[00:05:23.000 --> 00:05:27.000]  才幹可能是從人的遺傳而來的
[00:05:27.000 --> 00:05:30.000]  恩慈的目的是要榮耀神
[00:05:30.000 --> 00:05:31.000]  建立人
[00:05:31.000 --> 00:05:33.000]  但是才幹可以是個人的興趣
[00:05:33.000 --> 00:05:35.000]  一些專長
[00:05:35.000 --> 00:05:37.000]  是建立自我價值的
[00:05:37.000 --> 00:05:39.000]  我不知道你們怎麼看
[00:05:39.000 --> 00:05:40.000]  不過我有些同意
[00:05:40.000 --> 00:05:42.000]  有些不同意
[00:05:42.000 --> 00:05:43.000]  我不同意的是
[00:05:43.000 --> 00:05:45.000]  雖然說是人的遺傳
[00:05:45.000 --> 00:05:46.000]  沒錯
[00:05:46.000 --> 00:05:49.000]  可能父母是音樂的天才
[00:05:49.000 --> 00:05:52.000]  可能兒子也有這些天賦
[00:05:52.000 --> 00:05:53.000]  但是我相信
[00:05:53.000 --> 00:05:56.000]  我們每一個人都是上帝所創造
[00:05:56.000 --> 00:05:57.000]  我們在沒有福的時候
[00:05:57.000 --> 00:05:59.000]  上帝已經認識我們
[00:05:59.000 --> 00:06:00.000]  雖然說是人的遺傳
[00:06:00.000 --> 00:06:03.000]  但另一方面也是神賜予
[00:06:03.000 --> 00:06:04.000]  與此同時
[00:06:04.000 --> 00:06:08.000]  才幹是否只是建立自我價值呢
[00:06:08.000 --> 00:06:10.000]  我不同意
[00:06:10.000 --> 00:06:11.000]  就算那個人不是信耶穌
[00:06:11.000 --> 00:06:13.000]  我們看到他有一些才幹
[00:06:13.000 --> 00:06:14.000]  很獨特的
[00:06:14.000 --> 00:06:15.000]  譬如我見過有些人
[00:06:15.000 --> 00:06:17.000]  他彈琴很厲害
[00:06:17.000 --> 00:06:21.000]  他很想透過他有的這些才能
[00:06:21.000 --> 00:06:23.000]  去祝福一些可能沒有機會
[00:06:23.000 --> 00:06:27.000]  或者沒有錢去學琴的小朋友
[00:06:27.000 --> 00:06:28.000]  他能不能夠祝福人呢
[00:06:28.000 --> 00:06:29.000]  祝福得到
[00:06:29.000 --> 00:06:31.000]  但唯一一件事就是
[00:06:31.000 --> 00:06:33.000]  其實恩慈
[00:06:33.000 --> 00:06:35.000]  當我們認定這個是神的
[00:06:35.000 --> 00:06:36.000]  給我們的恩慈
[00:06:36.000 --> 00:06:39.000]  我們去用在上帝的國度
[00:06:39.000 --> 00:06:42.000]  我們才能夠榮耀神
[00:06:42.000 --> 00:06:44.000]  一個有音樂天分的音樂神童
[00:06:44.000 --> 00:06:47.000]  可能四、五歲已經彈得一手好琴
[00:06:47.000 --> 00:06:49.000]  無論是技能、技巧
[00:06:49.000 --> 00:06:50.000]  或者是感情
[00:06:50.000 --> 00:06:53.000]  你會發覺好像一個演奏級的大師
[00:06:53.000 --> 00:06:55.000]  雙腳都未踩到踏板
[00:06:55.000 --> 00:06:59.000]  已經跳到到處都是
[00:06:59.000 --> 00:07:01.000]  我記得我有一次去短孫
[00:07:01.000 --> 00:07:03.000]  十幾年前去國內
[00:07:03.000 --> 00:07:04.000]  我見到一個婆婆
[00:07:04.000 --> 00:07:07.000]  她負責彈琴
[00:07:07.000 --> 00:07:10.000]  那些琴是一些很古舊的風琴
[00:07:10.000 --> 00:07:14.000]  原來要踩著聲音才能彈出來
[00:07:14.000 --> 00:07:18.000]  我記得她當時應該七、八十歲
[00:07:18.000 --> 00:07:20.000]  她說她以前沒有學過琴
[00:07:20.000 --> 00:07:22.000]  就信了耶穌
[00:07:22.000 --> 00:07:24.000]  神就把這個恩慈給了她
[00:07:24.000 --> 00:07:26.000]  你想像一下國內的教會
[00:07:26.000 --> 00:07:30.000]  其實當時沒有很多人
[00:07:30.000 --> 00:07:32.000]  懂得這些樂器
[00:07:32.000 --> 00:07:34.000]  建立教會的時候
[00:07:34.000 --> 00:07:35.000]  神就把這個恩慈給了她
[00:07:35.000 --> 00:07:38.000]  她就可以彈琴
[00:07:38.000 --> 00:07:39.000]  最特別的是
[00:07:39.000 --> 00:07:41.000]  其實她不懂得看樂譜
[00:07:41.000 --> 00:07:44.000]  但她可以彈四步
[00:07:44.000 --> 00:07:46.000]  你讚不讚她?
[00:07:46.000 --> 00:07:50.000]  她未必有音樂神童的技巧那麼厲害
[00:07:50.000 --> 00:07:51.000]  但她有這個恩慈
[00:07:51.000 --> 00:07:53.000]  她卻可以服侍神
[00:07:53.000 --> 00:07:56.000]  去榮耀神建立教會
[00:07:56.000 --> 00:07:58.000]  所以我第一個問題要問的是
[00:07:58.000 --> 00:08:00.000]  其實我們每一個人都有自己獨特的能力
[00:08:00.000 --> 00:08:03.000]  一定有的
[00:08:03.000 --> 00:08:05.000]  問題是我們這個能力
[00:08:05.000 --> 00:08:09.000]  究竟是才幹還是恩慈?
[00:08:09.000 --> 00:08:10.000]  在你回答之前
[00:08:10.000 --> 00:08:13.000]  我先跳過13章8至15節
[00:08:13.000 --> 00:08:14.000]  我們先看一看
[00:08:14.000 --> 00:08:17.000]  我們先讀這段經文
[00:08:17.000 --> 00:08:18.000]  我們一起讀
[00:08:18.000 --> 00:08:20.000]  愛是永不止息
[00:08:20.000 --> 00:08:22.000]  先知講道之能
[00:08:22.000 --> 00:08:24.000]  終必歸於無尤
[00:08:24.000 --> 00:08:26.000]  說方言之能
[00:08:26.000 --> 00:08:28.000]  終必停止
[00:08:28.000 --> 00:08:31.000]  知識也終必歸於無尤
[00:08:31.000 --> 00:08:34.000]  我們現在所知道的有限
[00:08:34.000 --> 00:08:37.000]  先知所講的也有限
[00:08:37.000 --> 00:08:39.000]  等那完全的來到
[00:08:39.000 --> 00:08:43.000]  這有限的必歸於無尤了
[00:08:43.000 --> 00:08:45.000]  我作孩子的時候
[00:08:45.000 --> 00:08:47.000]  話語像孩子
[00:08:47.000 --> 00:08:49.000]  心思像孩子
[00:08:49.000 --> 00:08:51.000]  意念像孩子
[00:08:51.000 --> 00:08:52.000]  既成了人
[00:08:52.000 --> 00:08:55.000]  就把孩子的事丟棄了
[00:08:55.000 --> 00:08:58.000]  我們如今彷彿對著鏡子觀看
[00:08:58.000 --> 00:09:00.000]  模糊不清
[00:09:00.000 --> 00:09:03.000]  到那時就要面對面了
[00:09:03.000 --> 00:09:06.000]  我如今所知道的有限
[00:09:06.000 --> 00:09:08.000]  到那時就全知道
[00:09:08.000 --> 00:09:11.000]  如同主知道我一樣
[00:09:11.000 --> 00:09:13.000]  如今常傳的有信
[00:09:13.000 --> 00:09:14.000]  有望
[00:09:14.000 --> 00:09:15.000]  有愛
[00:09:15.000 --> 00:09:19.000]  這三樣其中最大的是愛
[00:09:19.000 --> 00:09:20.000]  我們作傳道
[00:09:20.000 --> 00:09:21.000]  可能很渴慕什麼呢?
[00:09:21.000 --> 00:09:24.000]  就是先知講道的恩賜
[00:09:24.000 --> 00:09:25.000]  代禱服侍的
[00:09:25.000 --> 00:09:28.000]  可能就很渴慕有知識言語
[00:09:28.000 --> 00:09:31.000]  我們很想神給我們的恩賜
[00:09:31.000 --> 00:09:32.000]  我們去侍奉神
[00:09:32.000 --> 00:09:33.000]  這些很有意義的
[00:09:33.000 --> 00:09:34.000]  我講了很多次
[00:09:34.000 --> 00:09:35.000]  所以大家記住
[00:09:35.000 --> 00:09:37.000]  很有意義的
[00:09:37.000 --> 00:09:38.000]  保羅也有這些恩賜
[00:09:38.000 --> 00:09:40.000]  他說他去到哥倫多教會
[00:09:40.000 --> 00:09:41.000]  他要用啟示
[00:09:41.000 --> 00:09:43.000]  他要用知識
[00:09:43.000 --> 00:09:46.000]  要用預言去教訓他們
[00:09:46.000 --> 00:09:48.000]  但是他卻是很強調一件事
[00:09:48.000 --> 00:09:49.000]  他說什麼呢?
[00:09:49.000 --> 00:09:52.000]  即使這些是聖靈所賜的恩賜
[00:09:52.000 --> 00:09:54.000]  但終必有一天是停止
[00:09:54.000 --> 00:09:56.000]  是很短暫
[00:09:56.000 --> 00:09:59.000]  所以你看到在八召十三節
[00:09:59.000 --> 00:10:01.000]  他說第一句就是說
[00:10:01.000 --> 00:10:02.000]  愛是永不止息
[00:10:02.000 --> 00:10:05.000]  唯有愛才有這個永恆的價值
[00:10:05.000 --> 00:10:07.000]  其他的恩賜包括先知講道
[00:10:07.000 --> 00:10:09.000]  說方言
[00:10:09.000 --> 00:10:10.000]  知識等等
[00:10:10.000 --> 00:10:13.000]  他說終必歸於無尤
[00:10:13.000 --> 00:10:15.000]  終必停止
[00:10:15.000 --> 00:10:17.000]  他說了四次
[00:10:17.000 --> 00:10:20.000]  原來這些都很短暫
[00:10:20.000 --> 00:10:23.000]  我們講道者很想神給我們的恩賜
[00:10:23.000 --> 00:10:24.000]  講道的恩賜
[00:10:24.000 --> 00:10:27.000]  我們透過講神的話
[00:10:27.000 --> 00:10:29.000]  叫人的生命得造就
[00:10:29.000 --> 00:10:31.000]  信心被堅固
[00:10:31.000 --> 00:10:33.000]  有盼望
[00:10:33.000 --> 00:10:34.000]  最想聽到的是
[00:10:34.000 --> 00:10:37.000]  你得到這個幫助就可以了
[00:10:37.000 --> 00:10:39.000]  或者一些未信的朋友
[00:10:39.000 --> 00:10:41.000]  透過一些報道家
[00:10:41.000 --> 00:10:42.000]  去分享神的話
[00:10:42.000 --> 00:10:43.000]  神的愛
[00:10:43.000 --> 00:10:45.000]  他能夠去認識耶穌
[00:10:45.000 --> 00:10:46.000]  信耶穌
[00:10:46.000 --> 00:10:48.000]  真的很好
[00:10:48.000 --> 00:10:50.000]  或者我們代禱服侍也是
[00:10:50.000 --> 00:10:51.000]  有這些恩賜
[00:10:51.000 --> 00:10:53.000]  我們能夠去幫助有需要的人
[00:10:53.000 --> 00:10:55.000]  去脫離一些可能裡邊的創傷
[00:10:55.000 --> 00:10:59.000]  或者是生命身體的醫治等等
[00:10:59.000 --> 00:11:01.000]  這些都很重要
[00:11:01.000 --> 00:11:03.000]  但我們很有限
[00:11:03.000 --> 00:11:04.000]  很有限
[00:11:04.000 --> 00:11:06.000]  我們有時會懷疑
[00:11:06.000 --> 00:11:08.000]  上帝是否真的很愛我呢
[00:11:08.000 --> 00:11:11.000]  上帝是否真的存在呢
[00:11:11.000 --> 00:11:13.000]  上帝是否真的聽我祈禱呢
[00:11:13.000 --> 00:11:16.000]  甚至上帝是否真的會回來呢
[00:11:16.000 --> 00:11:17.000]  我們會在一些信心
[00:11:17.000 --> 00:11:18.000]  在一些盼望裡邊
[00:11:18.000 --> 00:11:20.000]  有時會動搖
[00:11:20.000 --> 00:11:23.000]  但他說當主耶穌再回來的時候
[00:11:23.000 --> 00:11:25.000]  這些一切
[00:11:25.000 --> 00:11:26.000]  都不再需要
[00:11:26.000 --> 00:11:28.000]  因為我們當時就會
[00:11:28.000 --> 00:11:30.000]  與主面對面
[00:11:30.000 --> 00:11:32.000]  那完全的意思就是
[00:11:32.000 --> 00:11:33.000]  耶穌基督
[00:11:33.000 --> 00:11:35.000]  我們就會與主面對面
[00:11:35.000 --> 00:11:38.000]  那些恩賜都會暫停
[00:11:38.000 --> 00:11:39.000]  會終止
[00:11:39.000 --> 00:11:41.000]  甚至他說信心和盼望
[00:11:41.000 --> 00:11:42.000]  其實為什麼說愛是最大
[00:11:42.000 --> 00:11:43.000]  正如我剛才說
[00:11:43.000 --> 00:11:45.000]  到時我們不需要有信心
[00:11:45.000 --> 00:11:47.000]  不需要有盼望
[00:11:47.000 --> 00:11:48.000]  我想起一個例子
[00:11:48.000 --> 00:11:50.000]  就是上個星期馬拉松
[00:11:50.000 --> 00:11:51.000]  我牧區有一個弟兄
[00:11:51.000 --> 00:11:52.000]  他跑全馬
[00:11:52.000 --> 00:11:54.000]  是他第一次跑全馬
[00:11:54.000 --> 00:11:55.000]  不過當然他有其他跑過
[00:11:55.000 --> 00:11:56.000]  可能10K等等
[00:11:56.000 --> 00:11:57.000]  半馬等等
[00:11:57.000 --> 00:12:00.000]  但這次是第一次跑全馬
[00:12:00.000 --> 00:12:02.000]  其實他操練很健美
[00:12:02.000 --> 00:12:03.000]  經常都看到他不停地跑
[00:12:03.000 --> 00:12:05.000]  不停地跑
[00:12:05.000 --> 00:12:07.000]  他說他對完成這個賽事
[00:12:07.000 --> 00:12:09.000]  很有信心
[00:12:09.000 --> 00:12:10.000]  不過他預期
[00:12:10.000 --> 00:12:13.000]  在四個小時之內完成
[00:12:13.000 --> 00:12:15.000]  他就說一半一半
[00:12:15.000 --> 00:12:16.000]  為什麼呢
[00:12:16.000 --> 00:12:19.000]  因為他從來沒有練過42K這麼長
[00:12:19.000 --> 00:12:20.000]  可能因為練跑
[00:12:20.000 --> 00:12:22.000]  最多可能只有三分之二
[00:12:22.000 --> 00:12:24.000]  他說雖然他有信心
[00:12:24.000 --> 00:12:26.000]  但是能否跑完
[00:12:26.000 --> 00:12:28.000]  或者能否在四個小時內完成
[00:12:28.000 --> 00:12:31.000]  他都不太知道
[00:12:31.000 --> 00:12:32.000]  當他跑的時候
[00:12:32.000 --> 00:12:34.000]  頭32K他說很順利
[00:12:34.000 --> 00:12:36.000]  速度比他預期快
[00:12:36.000 --> 00:12:39.000]  他心想應該沒什麼問題
[00:12:39.000 --> 00:12:40.000]  但去到最後10K
[00:12:40.000 --> 00:12:42.000]  開始小腿有抽筋跡象
[00:12:42.000 --> 00:12:44.000]  他就很擔心
[00:12:44.000 --> 00:12:46.000]  差那10K
[00:12:46.000 --> 00:12:48.000]  臨門都捱不到
[00:12:48.000 --> 00:12:49.000]  他說祈行禱
[00:12:49.000 --> 00:12:51.000]  不停地祈禱
[00:12:51.000 --> 00:12:52.000]  最後感謝主
[00:12:52.000 --> 00:12:55.000]  他就在剛剛四個小時之內
[00:12:55.000 --> 00:12:58.000]  完成了這個賽事
[00:12:58.000 --> 00:13:00.000]  我問他其實是什麼
[00:13:00.000 --> 00:13:02.000]  令他能夠捱過去
[00:13:02.000 --> 00:13:04.000]  一方面他要有信心
[00:13:04.000 --> 00:13:05.000]  因為他操練的時候
[00:13:05.000 --> 00:13:06.000]  他有信心
[00:13:06.000 --> 00:13:08.000]  他知道他應該可以的
[00:13:08.000 --> 00:13:10.000]  但另一方面他的盼望
[00:13:10.000 --> 00:13:12.000]  其實只差10K
[00:13:12.000 --> 00:13:13.000]  差很少
[00:13:13.000 --> 00:13:15.000]  他可以完成了這個賽事
[00:13:15.000 --> 00:13:17.000]  終點在望
[00:13:17.000 --> 00:13:19.000]  成為一個很大的動力
[00:13:19.000 --> 00:13:20.000]  但你想想
[00:13:20.000 --> 00:13:21.000]  如果他去到終點
[00:13:21.000 --> 00:13:22.000]  去衝線的時候
[00:13:22.000 --> 00:13:24.000]  他還需要信心嗎
[00:13:24.000 --> 00:13:25.000]  不需要
[00:13:25.000 --> 00:13:26.000]  他還需要盼望嗎
[00:13:26.000 --> 00:13:27.000]  都不需要
[00:13:27.000 --> 00:13:28.000]  因為已經到了
[00:13:28.000 --> 00:13:30.000]  在我們信仰的路都是一樣
[00:13:30.000 --> 00:13:32.000]  當有一天主耶穌再回來的時候
[00:13:32.000 --> 00:13:34.000]  我們跟祂面對面
[00:13:34.000 --> 00:13:36.000]  信心盼望都不再需要
[00:13:36.000 --> 00:13:40.000]  唯一是永遠不會止息的
[00:13:40.000 --> 00:13:41.000]  就是愛
[00:13:41.000 --> 00:13:42.000]  因為將來我們在天間
[00:13:42.000 --> 00:13:43.000]  我們跟神一起的時候
[00:13:43.000 --> 00:13:46.000]  都是一個愛的團圓
[00:13:46.000 --> 00:13:49.000]  或者團契
[00:13:49.000 --> 00:13:53.000]  屬靈的恩賜尚且很短暫
[00:13:53.000 --> 00:13:55.000]  何況是我們所謂體外
[00:13:55.000 --> 00:13:56.000]  很值得炫耀的
[00:13:56.000 --> 00:13:59.000]  一些世人的才幹
[00:13:59.000 --> 00:14:00.000]  所以今天問的就是
[00:14:00.000 --> 00:14:03.000]  我們有的是才幹
[00:14:03.000 --> 00:14:05.000]  還是恩賜
[00:14:05.000 --> 00:14:07.000]  如果你問我有什麼分別
[00:14:07.000 --> 00:14:09.000]  其實最大的分別可能就是
[00:14:09.000 --> 00:14:11.000]  你願不願意將你有的才幹
[00:14:11.000 --> 00:14:13.000]  去獻給神
[00:14:13.000 --> 00:14:15.000]  為神所用
[00:14:15.000 --> 00:14:16.000]  你會怎麼選擇
[00:14:16.000 --> 00:14:18.000]  在短暫永恆
[00:14:18.000 --> 00:14:19.000]  你會不會選擇
[00:14:19.000 --> 00:14:22.000]  就是將你有的獻給主
[00:14:22.000 --> 00:14:23.000]  服侍祂
[00:14:23.000 --> 00:14:27.000]  What is your having
[00:14:27.000 --> 00:14:29.000]  沒錯 保羅沒有否定
[00:14:29.000 --> 00:14:32.000]  恩賜的重要性和必要性
[00:14:32.000 --> 00:14:34.000]  所以我們有的恩賜
[00:14:34.000 --> 00:14:35.000]  我們怎麼去擺上
[00:14:35.000 --> 00:14:36.000]  是很重要
[00:14:36.000 --> 00:14:37.000]  值得我們去思想
[00:14:37.000 --> 00:14:39.000]  但在十三章一至三節
[00:14:39.000 --> 00:14:40.000]  他用了三個假設性
