
[00:00:00.000 --> 00:00:04.000]  我們讀一段聖經,羅馬書第十二章第一到第二節,
[00:06:28.000 --> 00:06:32.000]  活祭最大的問題就是它自動會下來的。
[00:06:32.000 --> 00:06:34.000]  但從另外一個角度來講,
[00:06:34.000 --> 00:06:38.000]  這難道不是活祭最寶貴的地方嗎?
[00:06:38.000 --> 00:06:40.000]  不是說祭壇不燙,
[00:06:40.000 --> 00:06:42.000]  不是說沒有代價,
[00:06:42.000 --> 00:06:44.000]  但當一個人真是明白
[00:06:44.000 --> 00:06:48.000]  神在他身上的恩典是何等的浩大的時候,
[00:06:48.000 --> 00:06:52.000]  他就樂意把自己獻上在神手中,
[00:06:52.000 --> 00:06:54.000]  被神所使用。
[00:06:54.000 --> 00:06:59.000]  所以難怪保羅說我用神的慈悲勸你們,
[00:06:59.000 --> 00:07:02.000]  保羅沒有說我命令你們,沒有。
[00:07:02.000 --> 00:07:06.000]  保羅說想一想神的慈悲憐憫吧,
[00:07:06.000 --> 00:07:08.000]  想一想神在你身上一切的恩典吧,
[00:07:08.000 --> 00:07:11.000]  我用神的慈悲勸你們,
[00:07:11.000 --> 00:07:15.000]  將身體獻上當作活祭。
[00:07:15.000 --> 00:07:17.000]  這從來不是一個命令,
[00:07:17.000 --> 00:07:19.000]  而是一個感召,
[00:07:19.000 --> 00:07:21.000]  而是一個回應。
[00:07:21.000 --> 00:07:25.000]  當一個人真的明白神在他身上的恩典
[00:07:25.000 --> 00:07:27.000]  這樣的奇妙,
[00:07:27.000 --> 00:07:28.000]  這樣寶貴的時候,
[00:07:28.000 --> 00:07:30.000]  他就樂意把自己放在神的手中,
[00:07:30.000 --> 00:07:32.000]  被神所使用。
[00:07:32.000 --> 00:07:34.000]  他就甘心來到神的面前,
[00:07:34.000 --> 00:07:37.000]  一個被神的愛所觸摸過的人,
[00:07:37.000 --> 00:07:38.000]  我告訴你,
[00:07:38.000 --> 00:07:40.000]  他就不會有千萬個為什麼了,
[00:07:40.000 --> 00:07:42.000]  不再有為什麼了。
[00:07:42.000 --> 00:07:46.000]  他就甘心樂意把自己交在神的手中,
[00:07:46.000 --> 00:07:48.000]  主要是的,
[00:07:48.000 --> 00:07:50.000]  我願意將我的生命,
[00:07:50.000 --> 00:07:51.000]  一切才幹,
[00:07:51.000 --> 00:07:52.000]  我的智慧,
[00:07:52.000 --> 00:07:53.000]  我的金錢,
[00:07:53.000 --> 00:07:54.000]  我的精力,
[00:07:54.000 --> 00:07:55.000]  時間,
[00:07:55.000 --> 00:07:56.000]  所有都擺在你的面前,
[00:07:56.000 --> 00:07:58.000]  被你所使用。
[00:07:58.000 --> 00:08:00.000]  無論你要把我擺在任何的環境當中,
[00:08:00.000 --> 00:08:02.000]  任何崗位當中,
[00:08:02.000 --> 00:08:05.000]  我都願意為你而活,
[00:08:05.000 --> 00:08:08.000]  好叫別人在我身上看見你的榮耀。
[00:08:08.000 --> 00:08:09.000]  Amen?
[00:08:09.000 --> 00:08:11.000]  保羅在這裡勸勉我們說,
[00:08:11.000 --> 00:08:13.000]  這是應當如此行,
[00:08:13.000 --> 00:08:14.000]  為什麼?
[00:08:14.000 --> 00:08:15.000]  三個原因,
[00:08:15.000 --> 00:08:16.000]  第一個,
[00:08:16.000 --> 00:08:19.000]  因為這是聖潔的他說,
[00:08:19.000 --> 00:08:20.000]  我告訴你,
[00:08:20.000 --> 00:08:25.000]  今天當我們願意把身體獻上給神用的時候,
[00:08:25.000 --> 00:08:28.000]  當我們樂意將身體分別出來,
[00:08:28.000 --> 00:08:31.000]  遠離罪惡的環境的時候,
[00:08:31.000 --> 00:08:32.000]  我告訴你,
[00:08:32.000 --> 00:08:33.000]  自然而然,
[00:08:33.000 --> 00:08:36.000]  我們的生命就能靠近神的聖潔,
[00:08:36.000 --> 00:08:38.000]  你不必勉強自己成為聖潔,
[00:08:38.000 --> 00:08:40.000]  很多時候我們try就勉強,
[00:08:40.000 --> 00:08:41.000]  你無法勉強,
[00:08:41.000 --> 00:08:44.000]  可是什麼時候你願意將身體,
[00:08:44.000 --> 00:08:47.000]  將身體分別出來,
[00:08:47.000 --> 00:08:49.000]  遠離罪惡的環境,
[00:08:49.000 --> 00:08:50.000]  特別是那些環境,
[00:08:50.000 --> 00:08:54.000]  你是很容易叫你遇見試探的,
[00:08:54.000 --> 00:08:55.000]  我告訴你,
[00:08:55.000 --> 00:08:58.000]  最好勝過試探的方法,
[00:08:58.000 --> 00:09:05.000]  就是把你的身體帶離開那些讓你沉溺的環境裡面,
[00:09:05.000 --> 00:09:06.000]  Amen?
[00:09:06.000 --> 00:09:09.000]  就像我們家最近養了一隻小狗,
[00:09:09.000 --> 00:09:11.000]  才三個月大,
[00:09:11.000 --> 00:09:13.000]  正在訓練大小便,
[00:09:13.000 --> 00:09:15.000]  你可以想像,
[00:09:15.000 --> 00:09:18.000]  那真是一開始慘不忍睹,
[00:09:18.000 --> 00:09:21.000]  只要牠曾經大小過便,
[00:09:21.000 --> 00:09:23.000]  一次在家裡大小便一次,
[00:09:23.000 --> 00:09:27.000]  下次牠一定在同樣的地方再繼續大小便,
[00:09:27.000 --> 00:09:31.000]  雖然我耐心地跟牠解釋,
[00:09:31.000 --> 00:09:32.000]  沒有用,
[00:09:32.000 --> 00:09:35.000]  甚至有時候實在不耐破口大罵,
[00:09:35.000 --> 00:09:37.000]  也沒有用,
[00:09:37.000 --> 00:09:39.000]  就跟人犯罪一樣,
[00:09:39.000 --> 00:09:41.000]  當人落在罪惡裡面的時候,
[00:09:41.000 --> 00:09:43.000]  你跟牠解釋,
[00:09:43.000 --> 00:09:44.000]  沒有用,
[00:09:44.000 --> 00:09:46.000]  大聲破口大罵,
[00:09:46.000 --> 00:09:48.000]  也沒有用,
[00:09:48.000 --> 00:09:49.000]  我們看見,
[00:09:49.000 --> 00:09:50.000]  當我面對的時候,
[00:09:50.000 --> 00:09:55.000]  我們後來就請了一個訓練狗的老師到我們家裡面,
[00:09:55.000 --> 00:09:56.000]  他就告訴我們說,
[00:09:56.000 --> 00:09:57.000]  很簡單,
[00:09:57.000 --> 00:10:02.000]  就要把家裡牠曾經大小便過的地方通通關起來,
[00:10:02.000 --> 00:10:05.000]  不容許牠有機會進去,
[00:10:05.000 --> 00:10:08.000]  然後訓練起來就很容易了,
[00:10:08.000 --> 00:10:09.000]  果然,
[00:10:09.000 --> 00:10:12.000]  我去做把所有牠曾經大小便的地方通通關起來,
[00:10:12.000 --> 00:10:15.000]  沒有任何機會再去進去,
[00:10:15.000 --> 00:10:17.000]  就發現很快牠就學會了,
[00:10:17.000 --> 00:10:19.000]  訓練就非常的容易,
[00:10:19.000 --> 00:10:21.000]  我就明白過來了,
[00:10:21.000 --> 00:10:25.000]  多少時候我們人常常陷溺在罪惡當中,
[00:10:25.000 --> 00:10:26.000]  不也是如此嗎?
[00:10:26.000 --> 00:10:29.000]  是環境讓我們陷溺在其中,
[00:10:29.000 --> 00:10:32.000]  讓我們不能自拔,
[00:10:32.000 --> 00:10:33.000]  可是什麼時候,
[00:10:33.000 --> 00:10:36.000]  當我們願意把身體獻上給神,
[00:10:36.000 --> 00:10:39.000]  願意把身體帶離開那個環境,
[00:10:39.000 --> 00:10:42.000]  真的願意把身體獻上給神,
[00:10:42.000 --> 00:10:47.000]  把你的身體挪開在那個環境之外的時候,
[00:10:47.000 --> 00:10:48.000]  我告訴你,
[00:10:48.000 --> 00:10:51.000]  聖潔的靈就在我們裡面幫助我們,
[00:10:51.000 --> 00:10:54.000]  一天一天讓我們成為聖潔的,
[00:10:54.000 --> 00:10:55.000]  Amen?
[00:10:55.000 --> 00:10:56.000]  換句話說,
[00:10:56.000 --> 00:10:57.000]  我再次說,
[00:10:57.000 --> 00:11:01.000]  聖潔不是好像一種勉強不可能的,
[00:11:01.000 --> 00:11:08.000]  而是將你的身體獻上在神手中所帶來自然而然的結果,
[00:11:08.000 --> 00:11:09.000]  Amen?
[00:11:09.000 --> 00:11:10.000]  所以這是聖潔的,
[00:11:10.000 --> 00:11:11.000]  第二,
[00:11:11.000 --> 00:11:13.000]  這是討神喜悅的,
[00:11:13.000 --> 00:11:15.000]  今天對每一個基督徒來講,
[00:11:15.000 --> 00:11:16.000]  在我們每天生活當中,
[00:11:16.000 --> 00:11:17.000]  我們都需要面對一個抉擇,
[00:11:17.000 --> 00:11:18.000]  那個抉擇就是,
[00:11:18.000 --> 00:11:22.000]  你到底是要為誰而活嗎?
[00:11:22.000 --> 00:11:24.000]  今天很多人在這個世界上生活,
[00:11:24.000 --> 00:11:28.000]  只不過為自己身體的慾望而生活而已,
[00:11:28.000 --> 00:11:29.000]  你工作是為什麼?
[00:11:29.000 --> 00:11:30.000]  是為了要吃飯,
[00:11:30.000 --> 00:11:32.000]  你吃飯是為什麼?
[00:11:32.000 --> 00:11:34.000]  要更努力地工作,
[00:11:34.000 --> 00:11:37.000]  要能夠得到更多的一些享受,
[00:11:37.000 --> 00:11:38.000]  很多人常以為,
[00:11:38.000 --> 00:11:40.000]  如果在這個世界上能夠得到更多,
[00:11:40.000 --> 00:11:41.000]  得到這個,
[00:11:41.000 --> 00:11:42.000]  得到那個,
[00:11:42.000 --> 00:11:43.000]  我就得到滿足了,
[00:11:43.000 --> 00:11:44.000]  但事實上,
[00:11:44.000 --> 00:11:46.000]  你我年紀越來越大,
[00:11:46.000 --> 00:11:48.000]  我們就越來越明白一件事情,
[00:11:48.000 --> 00:11:53.000]  這個世界上根本沒有任何一件東西能夠滿足我們心靈需要的,
[00:11:53.000 --> 00:11:55.000]  除了主自己,
[00:11:55.000 --> 00:11:56.000]  Amen?
[00:11:56.000 --> 00:11:57.000]  所以求神幫助我們,
[00:11:57.000 --> 00:12:03.000]  永遠不要再為你身體的慾望而生活了,
[00:12:03.000 --> 00:12:06.000]  要為創造你的主而活,
[00:12:06.000 --> 00:12:10.000]  要為那賦予你生命的主而活,
[00:12:10.000 --> 00:12:15.000]  要將身體獻上來侍奉神,
[00:12:15.000 --> 00:12:17.000]  來愛慕神,
[00:12:17.000 --> 00:12:19.000]  這是討神喜悅。
[00:12:19.000 --> 00:12:20.000]  第三個原因,
[00:12:20.000 --> 00:12:22.000]  保羅說這是理所當然的,
[00:12:22.000 --> 00:12:23.000]  換句話說,
[00:12:23.000 --> 00:12:24.000]  做一個基督徒,
[00:12:24.000 --> 00:12:27.000]  我們其實是別無選擇的啦,
[00:12:27.000 --> 00:12:30.000]  跟你朋友說你是別無選擇的,
[00:12:30.000 --> 00:12:34.000]  如果你真的明白主的恩典是何等的豐富,
[00:12:34.000 --> 00:12:36.000]  神能夠供應我們一切的需要,
[00:12:36.000 --> 00:12:38.000]  而且超乎所求所想,
[00:12:38.000 --> 00:12:42.000]  如果我們真的明白神的能力何等的浩大,
[00:12:42.000 --> 00:12:44.000]  他能夠怎麼樣在曠野開道路,
[00:12:44.000 --> 00:12:45.000]  在沙漠開江河,
[00:12:45.000 --> 00:12:50.000]  他今天仍然在我們生命中每一個關口當中為我們開路,
[00:12:50.000 --> 00:12:51.000]  那我告訴你,
[00:12:51.000 --> 00:12:54.000]  我們就能夠毫無疑慮的,
[00:12:54.000 --> 00:12:55.000]  勇敢的,
[00:12:55.000 --> 00:12:57.000]  憑信心的把身體獻上,
[00:12:57.000 --> 00:12:58.000]  擺上給神,
[00:12:58.000 --> 00:12:59.000]  讓神來使用,
[00:12:59.000 --> 00:13:00.000]  Amen?
[00:13:00.000 --> 00:13:01.000]  特別是我們中國人,
[00:13:01.000 --> 00:13:05.000]  我們都喜歡講情理法嘛,
[00:13:05.000 --> 00:13:06.000]  那換句話說,
[00:13:06.000 --> 00:13:08.000]  無論從什麼角度來講,
[00:13:08.000 --> 00:13:10.000]  做一個基督徒,
[00:13:10.000 --> 00:13:12.000]  當我們思想到神的恩典,
[00:13:12.000 --> 00:13:14.000]  思想到神的能力在我們身上,
[00:13:14.000 --> 00:13:17.000]  我們都應當把身體獻上給神,
[00:13:17.000 --> 00:13:21.000]  這是合情、合理、合法的事情。
[00:13:21.000 --> 00:13:23.000]  反過來說,
[00:13:23.000 --> 00:13:24.000]  當做一個基督徒,
[00:13:24.000 --> 00:13:25.000]  當明白神的恩典,
[00:13:25.000 --> 00:13:26.000]  神的能力,
[00:13:26.000 --> 00:13:28.000]  卻不將身體獻上給神,
[00:13:28.000 --> 00:13:32.000]  那就是不合情、不合理、不合法。
[00:13:32.000 --> 00:13:33.000]  Amen?
[00:13:33.000 --> 00:13:34.000]  保羅,
[00:13:34.000 --> 00:13:36.000]  這是理所當然的。
[00:13:36.000 --> 00:13:37.000]  做一個基督徒,
[00:13:37.000 --> 00:13:40.000]  這是別無選擇的事情。
[00:13:40.000 --> 00:13:42.000]  而這不是一個命令,
[00:13:42.000 --> 00:13:46.000]  保羅說我是用神的慈悲勸你們,
[00:13:46.000 --> 00:13:49.000]  是一個生命的感召,
[00:13:49.000 --> 00:13:52.000]  是一個生命的回應。
[00:13:52.000 --> 00:13:53.000]  Amen?
[00:13:53.000 --> 00:13:56.000]  奉獻永遠從身體開始。
[00:13:56.000 --> 00:13:57.000]  第二,
[00:13:57.000 --> 00:14:02.000]  奉獻是從心思意念的轉換開始。
[00:14:02.000 --> 00:14:03.000]  跟你朋友說,
[00:14:03.000 --> 00:14:07.000]  從心思意念的轉換開始。
[00:14:07.000 --> 00:14:08.000]  第二節聖經,
[00:14:08.000 --> 00:14:09.000]  保羅繼續講,
[00:14:09.000 --> 00:14:10.000]  不要效法這個世界,
[00:14:10.000 --> 00:14:14.000]  只要心意更新而變化嘛。
[00:14:14.000 --> 00:14:17.000]  你的心思意念太重要了。
[00:14:17.000 --> 00:14:20.000]  真言四章第二十三節怎麼說呢?
[00:14:20.000 --> 00:14:21.000]  真言四章二十三節,
[00:14:21.000 --> 00:14:23.000]  你要保守你的心,
[00:14:23.000 --> 00:14:24.000]  怎麼樣?
[00:14:24.000 --> 00:14:25.000]  勝過保守一切,
[00:14:25.000 --> 00:14:29.000]  因為一生的果效是由心發出的。
[00:14:29.000 --> 00:14:30.000]  心是什麼?
[00:14:30.000 --> 00:14:32.000]  就是指心思意念。
[00:14:32.000 --> 00:14:34.000]  要保守你的心思意念,
[00:14:34.000 --> 00:14:35.000]  為什麼?
[00:14:35.000 --> 00:14:37.000]  因為一生的果效是由心發出的。
[00:14:37.000 --> 00:14:38.000]  換句話說,
[00:14:38.000 --> 00:14:42.000]  你一生當中成功或失敗的關鍵,
[00:14:42.000 --> 00:14:45.000]  就在於這裡了。
[00:14:45.000 --> 00:14:48.000]  就在於你的心思意念。
[00:14:48.000 --> 00:14:50.000]  你一定要保守你的心思意念。
[00:14:50.000 --> 00:14:52.000]  你說怎麼保守心思意念呢?
[00:14:52.000 --> 00:14:53.000]  兩方面,
[00:14:53.000 --> 00:14:56.000]  從消極方面第一點,
[00:14:56.000 --> 00:14:58.000]  保羅在不要效法這個世界,
[00:14:58.000 --> 00:14:59.000]  換句話說,
[00:14:59.000 --> 00:15:03.000]  不要跟隨世界的價值觀。
[00:15:03.000 --> 00:15:04.000]  你知道有一個翻譯版,
[00:15:04.000 --> 00:15:05.000]  翻譯這些經文講得很好,
[00:15:05.000 --> 00:15:06.000]  他說,
[00:15:06.000 --> 00:15:11.000]  不要讓世界把你磨成他的樣式,
[00:15:11.000 --> 00:15:14.000]  你要讓神用他的話語,
[00:15:14.000 --> 00:15:17.000]  重新來塑造你的心思意念。
[00:15:17.000 --> 00:15:18.000]  哇!Wonderful!
[00:15:18.000 --> 00:15:20.000]  不要讓這個世界,
[00:15:20.000 --> 00:15:23.000]  把你磨成他的樣式。
[00:15:23.000 --> 00:15:24.000]  Actually,
[00:15:24.000 --> 00:15:26.000]  這就是這個世界正在做的事情,
[00:15:26.000 --> 00:15:27.000]  不是嗎?
[00:15:27.000 --> 00:15:29.000]  我們看見現今的世界,
[00:15:29.000 --> 00:15:33.000]  正在厲害的用文化、潮流,
[00:15:33.000 --> 00:15:37.000]  主動的想要把我們磨成他的樣式。
[00:15:37.000 --> 00:15:39.000]  我們每天耳濡目染,
[00:15:39.000 --> 00:15:41.000]  多少的新聞媒體,
[00:15:41.000 --> 00:15:46.000]  不斷的在我們灌輸世界的價值觀跟道德觀。
[00:15:46.000 --> 00:15:48.000]  很多人生活在這個世界上,
[00:15:48.000 --> 00:15:49.000]  我要說,
[00:15:49.000 --> 00:15:53.000]  只不過是這個時代潮流的產物而已。
[00:15:53.000 --> 00:15:54.000]  時代怎麼走,
[00:15:54.000 --> 00:15:55.000]  你就怎麼走。
[00:15:55.000 --> 00:15:56.000]  我們看見,
[00:15:56.000 --> 00:15:57.000]  世界的人追求什麼,
[00:15:57.000 --> 00:15:59.000]  你也追求什麼。
[00:15:59.000 --> 00:16:01.000]  特別在這樣一個金錢至上的時代,
[00:16:01.000 --> 00:16:03.000]  人們所羨慕的,
[00:16:03.000 --> 00:16:05.000]  難道不就是怎麼樣一個貧窮的人,
[00:16:05.000 --> 00:16:08.000]  一夜之間成為百萬富翁嗎?
[00:16:08.000 --> 00:16:11.000]  那不是我們每個人的夢想嗎?
[00:16:11.000 --> 00:16:14.000]  以前我們看見Apple Computer
[00:16:14.000 --> 00:16:17.000]  在車庫裡面十年才發跡,
[00:16:17.000 --> 00:16:19.000]  現在連十年都等不及了。
[00:16:19.000 --> 00:16:22.000]  現代人要立刻買Lato,
[00:16:22.000 --> 00:16:25.000]  一夜之間就能成百萬富翁。
[00:16:25.000 --> 00:16:28.000]  這不是現代人的夢想嗎?
[00:16:28.000 --> 00:16:30.000]  在這個時代的人,
[00:16:30.000 --> 00:16:34.000]  已經不再有人羨慕做聖法蘭西斯了。
[00:16:34.000 --> 00:16:37.000]  聖法蘭西斯本來有萬貫的家財,
[00:16:37.000 --> 00:16:40.000]  但全部都分給貧窮的人,
[00:16:40.000 --> 00:16:43.000]  甚至他一生也奉獻自己的生命,
[00:16:43.000 --> 00:16:46.000]  去服侍那些孤兒寡婦。
[00:16:46.000 --> 00:16:48.000]  哇,我們很難想像,
[00:16:48.000 --> 00:16:50.000]  這個世界上怎麼有這種人存在。
[00:16:50.000 --> 00:16:52.000]  這人恐怕不是瘋子,
[00:16:52.000 --> 00:16:54.000]  就是傻子啊。
[00:16:54.000 --> 00:16:56.000]  第二點,多少時候你看見在我們生活當中,
[00:16:56.000 --> 00:17:01.000]  我們的價值觀就是被這個世界潮流所影響,
[00:17:01.000 --> 00:17:09.000]  以至於我們根本無法來過一個奉獻給主的生活。
[00:17:09.000 --> 00:17:12.000]  最近我越來越感覺到一件事情,
[00:17:12.000 --> 00:17:15.000]  那就是作為基督徒,
[00:17:15.000 --> 00:17:18.000]  我們已經不能夠只是坐在這裡,
[00:17:18.000 --> 00:17:21.000]  過一個得過且過的基督徒生活,
[00:17:21.000 --> 00:17:23.000]  已經不行了。
[00:17:23.000 --> 00:17:26.000]  因為如果今天我們不動,
[00:17:26.000 --> 00:17:29.000]  魔鬼撒旦就來主動地動你。
[00:17:29.000 --> 00:17:33.000]  A.W. Tozer,陶樹博士他說,
