
[00:00:00.000 --> 00:00:02.360]  獵王記的第五講
[00:01:34.560 --> 00:01:38.760]  列王記的作者文筆非常之精彩
[00:01:38.760 --> 00:01:41.080]  他在他的文筆當中給我們看到
[00:01:41.080 --> 00:01:43.720]  雖然所羅門的王朝
[00:01:43.720 --> 00:01:46.360]  外表看起來太平盛世
[00:01:46.360 --> 00:01:50.240]  但是原來內裡是危機四伏
[00:01:50.240 --> 00:01:53.840]  因為作者是有很多很多的伏筆
[00:01:53.840 --> 00:01:58.440]  以致我們知道最後帶領所羅門
[00:01:58.440 --> 00:02:01.840]  就是跟隨他的妃嬪去拜偶像
[00:02:01.840 --> 00:02:06.280]  使到以色列分為南北兩國
[00:02:06.280 --> 00:02:09.800]  我今天的大綱是非常非常之簡單
[00:02:09.800 --> 00:02:11.600]  一共是兩點
[00:02:11.600 --> 00:02:14.960]  第一點就是所羅門組織他的政府
[00:02:14.960 --> 00:02:17.880]  在列王記的第四章
[00:02:17.880 --> 00:02:22.080]  第二點就是所羅門準備起聖殿
[00:02:22.080 --> 00:02:25.320]  在列王紀上的第五章
[00:02:25.320 --> 00:02:30.440]  大衛很有管理的恩賜
[00:02:30.440 --> 00:02:33.400]  他身邊也有很多的謀士
[00:02:33.400 --> 00:02:36.840]  例如迦德先知和拿丹先知
[00:02:36.840 --> 00:02:39.320]  都是他的謀士
[00:02:39.320 --> 00:02:43.240]  所羅門在聖經沒有說他有什麼謀士
[00:02:43.240 --> 00:02:44.880]  但是神就很公道
[00:02:44.880 --> 00:02:48.920]  神給所羅門有智慧有權柄
[00:02:48.920 --> 00:02:54.360]  但是他也需要在他身邊有很好的官員來輔助他
[00:02:54.360 --> 00:02:57.560]  所以在列王紀上的四章一至六節
[00:02:57.560 --> 00:03:00.960]  講出了他官員的名單
[00:03:00.960 --> 00:03:05.760]  第一個出現的就是大祭司亞撒尼亞
[00:03:05.760 --> 00:03:11.120]  亞撒尼亞是撒督的孫
[00:03:11.120 --> 00:03:13.680]  在很多聖經版本裡面
[00:03:13.680 --> 00:03:17.600]  會告訴我們亞撒尼亞是撒督的兒子
[00:03:17.600 --> 00:03:19.600]  你說為什麼這麼奇怪
[00:03:19.600 --> 00:03:22.720]  原來希伯來文的「辯」這個字
[00:03:22.720 --> 00:03:24.560]  記不記得辯雅文
[00:03:24.560 --> 00:03:26.920]  右手之子
[00:03:26.920 --> 00:03:29.080]  辯這個字就是解釋兒子
[00:03:29.080 --> 00:03:31.240]  也可以解釋孫
[00:03:31.240 --> 00:03:35.840]  所以很多的翻譯都說亞撒尼亞是撒督的兒子
[00:03:35.840 --> 00:03:38.720]  其實他是撒督的孫
[00:03:38.720 --> 00:03:40.320]  又有奇怪的事
[00:03:40.320 --> 00:03:42.640]  在列王紀上的四章四節
[00:03:42.640 --> 00:03:48.000]  又講到撒督和亞比亞他都是祭司長
[00:03:48.000 --> 00:03:55.440]  那究竟亞撒尼亞是大祭司還是撒督和亞比亞他
[00:03:55.440 --> 00:03:58.520]  其實當所羅門在位的時候
[00:03:58.520 --> 00:04:01.160]  撒督已經去世
[00:04:01.160 --> 00:04:04.520]  亞比亞他是以利的後人
[00:04:04.520 --> 00:04:06.720]  其實這兩個人都不簡單
[00:04:06.720 --> 00:04:09.920]  被我們看到是大祭司的家族
[00:04:09.920 --> 00:04:16.240]  聖經曾經預言在撒姆爾上的第二章
[00:04:16.240 --> 00:04:18.360]  告訴我們
[00:04:18.360 --> 00:04:22.080]  撒督的家族將會代替以利的家族
[00:04:22.080 --> 00:04:24.480]  成為以利的大祭司
[00:04:24.480 --> 00:04:27.880]  現在在列王紀上的四章四節
[00:04:27.880 --> 00:04:33.480]  居然將撒督和亞比亞他放在一起
[00:04:33.480 --> 00:04:36.520]  亞比亞他就是以利的後人
[00:04:36.520 --> 00:04:39.600]  有沒有看到這兩個大祭司的家庭
[00:04:39.600 --> 00:04:41.400]  放在一起
[00:04:41.400 --> 00:04:42.800]  就被我們看到
[00:04:42.800 --> 00:04:47.760]  這兩個大祭司都曾經為大衛服務
[00:04:47.760 --> 00:04:52.320]  所以在經文將他們列出來
[00:04:52.320 --> 00:04:55.000]  還有第二個重要的人物
[00:04:55.000 --> 00:04:56.800]  就是彼拿亞
[00:04:56.800 --> 00:05:01.280]  彼拿亞曾經幫助所羅門排除異己
[00:05:01.280 --> 00:05:04.320]  殺死了藥鴨和侍媒
[00:05:04.320 --> 00:05:06.040]  大家記不記得
[00:05:06.040 --> 00:05:14.720]  他現在成為了所羅門的元帥
[00:05:14.720 --> 00:05:16.920]  他出生在祭司的家庭
[00:05:16.920 --> 00:05:20.320]  但他後來成為了一個軍人
[00:05:20.320 --> 00:05:22.200]  還有第三個人
[00:05:22.200 --> 00:05:25.400]  是宰相亞撒尼亞
[00:05:25.400 --> 00:05:27.480]  哇 有人拗頭了
[00:05:27.480 --> 00:05:30.200]  剛才說大祭司是亞撒尼亞
[00:05:30.200 --> 00:05:33.320]  為什麼現在宰相又是亞撒尼亞
[00:05:33.320 --> 00:05:36.240]  這兩個人是同一樣的名字
[00:05:36.240 --> 00:05:37.880]  其實是兩個人
[00:05:37.880 --> 00:05:39.400]  在聖經裡面告訴我們
[00:05:39.400 --> 00:05:41.920]  他的父親是拿丹
[00:05:41.920 --> 00:05:44.320]  我們知道在以色列
[00:05:44.320 --> 00:05:46.640]  很多人都叫做拿丹
[00:05:46.640 --> 00:05:49.040]  拿丹先知就是拿丹
[00:05:49.040 --> 00:05:51.680]  大衛也有一個兒子叫做拿丹
[00:05:51.680 --> 00:05:53.960]  究竟他的父親是誰
[00:05:53.960 --> 00:05:56.240]  聖經沒有告訴我們
[00:05:56.240 --> 00:06:02.040]  但這個人是所羅門派他去管理十二個地區
[00:06:02.040 --> 00:06:05.680]  是所羅門所分出來的十二個地區
[00:06:05.680 --> 00:06:08.880]  那你說這十二個地區要來做什麼
[00:06:08.880 --> 00:06:10.680]  這十二個地區
[00:06:10.680 --> 00:06:14.760]  不是照著十二支派來分
[00:06:14.760 --> 00:06:19.360]  當然有些地區就是根據十二支派
[00:06:19.360 --> 00:06:21.720]  例如阿徹 以撒加
[00:06:21.720 --> 00:06:25.880]  還有那佛他里
[00:06:25.880 --> 00:06:28.040]  但也有其他的地區
[00:06:28.040 --> 00:06:31.400]  例如多爾山干 阿魯柏
[00:06:31.400 --> 00:06:33.160]  和馬哈廉
[00:06:33.160 --> 00:06:35.720]  這些不是十二支派
[00:06:35.720 --> 00:06:38.880]  那為什麼要分出十二個地區
[00:06:38.880 --> 00:06:40.680]  一年有多少個月
[00:06:40.680 --> 00:06:42.440]  十二個月
[00:06:42.440 --> 00:06:47.840]  每個月這些地區都要負責皇室的食物一個月
[00:06:47.840 --> 00:06:50.880]  這個就是主要的原因
[00:06:50.880 --> 00:06:52.680]  如果你留意的話
[00:06:52.680 --> 00:06:57.960]  這十二個地區有沒有加上猶大支派
[00:06:57.960 --> 00:07:00.840]  只有猶大支派沒有加在裡面
[00:07:00.840 --> 00:07:02.920]  這個就出現了問題
[00:07:02.920 --> 00:07:06.520]  有很多其他的支派就不會開心了
[00:07:06.520 --> 00:07:09.600]  為皇家準備食物
[00:07:09.600 --> 00:07:12.800]  你猶大支派不需要出一份力嗎
[00:07:12.800 --> 00:07:16.360]  你猶大支派就是皇的支派
[00:07:16.360 --> 00:07:19.000]  但不只是你有皇的支派
[00:07:19.000 --> 00:07:20.480]  是皇的支派
[00:07:20.480 --> 00:07:22.760]  變亞敏支派也是
[00:07:22.760 --> 00:07:24.640]  第一位皇是誰
[00:07:24.640 --> 00:07:26.520]  是數羅王
[00:07:26.520 --> 00:07:30.640]  這個就出現了日後有很大的問題
[00:07:30.640 --> 00:07:35.080]  我不會把這十二個地區一一讀出來
[00:07:35.080 --> 00:07:37.080]  我會留在PowerPoint那裡
[00:07:37.080 --> 00:07:41.000]  如果大家有興趣可以下載來看
[00:07:41.000 --> 00:07:43.440]  還有第四個人物
[00:07:43.440 --> 00:07:45.320]  又是拿丹的兒子
[00:07:45.320 --> 00:07:47.280]  一個兒子做宰相
[00:07:47.280 --> 00:07:48.920]  另外一個做什麼
[00:07:48.920 --> 00:07:51.000]  是以色列的管家
[00:07:51.000 --> 00:07:54.000]  他就是阿希薩
[00:07:54.000 --> 00:07:57.280]  他也是所羅門的朋友
[00:07:57.280 --> 00:08:00.000]  還有第五個重要的人物
[00:08:00.000 --> 00:08:02.760]  就是亞多尼蘭
[00:08:02.760 --> 00:08:06.120]  我們講大衛的功績的時候
[00:08:06.120 --> 00:08:09.640]  大衛王朝都講過亞多尼蘭
[00:08:09.640 --> 00:08:11.440]  或者是亞多蘭
[00:08:11.440 --> 00:08:13.920]  他是管理奴役的
[00:08:13.920 --> 00:08:15.200]  奴工
[00:08:15.200 --> 00:08:17.720]  尤其是起聖殿的人
[00:08:17.720 --> 00:08:19.320]  等一下我們會見到
[00:08:19.320 --> 00:08:22.480]  他是有很悲慘的收場
[00:08:22.480 --> 00:08:23.760]  有很多的人
[00:08:23.760 --> 00:08:25.520]  很多學者都說
[00:08:25.520 --> 00:08:28.000]  所羅門的王朝
[00:08:28.000 --> 00:08:29.880]  那些官員的結構
[00:08:29.880 --> 00:08:32.600]  和埃及一模一樣
[00:08:32.600 --> 00:08:34.560]  但其實如果你注意的話
[00:08:34.560 --> 00:08:36.560]  所羅門王朝的結構
[00:08:36.560 --> 00:08:39.240]  和大衛王朝是一模一樣
[00:08:39.240 --> 00:08:43.120]  不一定要抄埃及人
[00:08:43.120 --> 00:08:44.960]  經文說
[00:08:44.960 --> 00:08:47.920]  無論是猶太人、以色列人
[00:08:47.920 --> 00:08:50.680]  都如同海邊的沙那麼多
[00:08:50.680 --> 00:08:53.600]  列王紀上的四章二十節
[00:08:53.600 --> 00:08:57.400]  這個就是神給阿伯拉罕的應許
[00:08:57.400 --> 00:09:00.040]  說他的子孫好像天上的星
[00:09:00.040 --> 00:09:02.960]  好像地上的沙一樣那麼多
[00:09:02.960 --> 00:09:07.280]  他的後裔的應許只不過是部分
[00:09:07.280 --> 00:09:09.120]  神給阿伯拉罕的應許
[00:09:09.120 --> 00:09:11.200]  除了後裔還有
[00:09:11.200 --> 00:09:15.480]  是版圖還有地的應許
[00:09:15.480 --> 00:09:18.680]  在述列王紀上的四章二十一節
[00:09:18.680 --> 00:09:23.400]  說這個版圖是會從大河去到斐理士地
[00:09:23.400 --> 00:09:26.360]  直到埃及的邊界
[00:09:26.360 --> 00:09:28.480]  在述詩篇的七十二篇
[00:09:28.480 --> 00:09:31.840]  也就是所羅門所作的詩歌裡面
[00:09:31.840 --> 00:09:33.760]  所羅門也有說過
[00:09:33.760 --> 00:09:36.520]  他要執掌權柄
[00:09:36.520 --> 00:09:38.200]  這個他是誰?
[00:09:38.200 --> 00:09:39.960]  是尼塞亞
[00:09:39.960 --> 00:09:42.000]  所以詩篇的七十二篇
[00:09:42.000 --> 00:09:45.040]  是尼塞亞國度的寓言
[00:09:45.040 --> 00:09:49.120]  他是要從這海到那海
[00:09:49.120 --> 00:09:52.480]  這個地是要從這海到那海
[00:09:52.480 --> 00:09:54.840]  從大河直到地極
[00:09:54.840 --> 00:09:58.360]  住在曠野的必在他面前下拜
[00:09:58.360 --> 00:10:00.840]  他的仇敵必要添土
[00:10:00.840 --> 00:10:03.800]  他斯和海島的王要進告
[00:10:03.800 --> 00:10:06.960]  士巴和西巴的王要獻禮物
[00:10:06.960 --> 00:10:08.720]  諸王都要叩拜
[00:10:08.720 --> 00:10:11.240]  萬國都要侍奉他
[00:10:11.240 --> 00:10:12.160]  有沒有看到?
[00:10:12.160 --> 00:10:14.440]  萬國都要侍奉他
[00:10:14.440 --> 00:10:17.080]  這個絕對是尼塞亞的寓言
[00:10:17.080 --> 00:10:20.320]  就好像肥納比書的二章告訴我們
[00:10:20.320 --> 00:10:22.040]  萬室都要敬拜
[00:10:22.040 --> 00:10:24.480]  萬口都要承認
[00:10:24.480 --> 00:10:26.840]  這個版圖有沒有實現到?
[00:10:26.840 --> 00:10:28.880]  由這海到那海
[00:10:28.880 --> 00:10:30.360]  我跟大家講過
[00:10:30.360 --> 00:10:31.840]  西邊的領域
[00:10:31.840 --> 00:10:34.240]  去到斐理士人的地方
[00:10:34.240 --> 00:10:35.680]  所羅門的時候
[00:10:35.680 --> 00:10:37.440]  沒有去到大海
[00:10:37.440 --> 00:10:40.080]  這個要什麼時候才實現?
[00:10:40.080 --> 00:10:41.800]  在千禧年國
[00:10:41.800 --> 00:10:45.160]  就是尼塞亞的國度才會實現
[00:10:45.160 --> 00:10:49.160]  如果地上的應許都不實現的話
[00:10:49.160 --> 00:10:50.880]  我們怎麼能夠知道
[00:10:50.880 --> 00:10:55.200]  將來天上的應許會被實現
[00:10:55.200 --> 00:10:58.640]  所羅門一共有七百個妻子
[00:10:58.640 --> 00:11:00.400]  三百個妃嬪
[00:11:00.400 --> 00:11:03.560]  還有很多官員和常客
[00:11:03.560 --> 00:11:06.600]  你光是想餵飽這些人都不簡單
[00:11:06.600 --> 00:11:07.640]  你說是不是?
[00:11:07.640 --> 00:11:11.120]  有常客來你都要照顧的
[00:11:11.120 --> 00:11:13.120]  去到列王紀上的第十章
[00:11:13.120 --> 00:11:14.760]  有個士巴女王
[00:11:14.760 --> 00:11:17.120]  一帶就帶了幾百人來
[00:11:17.120 --> 00:11:20.240]  來參觀所羅門的國度
[00:11:20.240 --> 00:11:22.960]  你突然間要給幾百人吃東西
[00:11:22.960 --> 00:11:25.160]  好像我們五十週年
[00:11:25.160 --> 00:11:26.800]  幾百人去到
[00:11:26.800 --> 00:11:28.400]  不是那麼容易找到的
[00:11:28.400 --> 00:11:31.000]  有個地方給大家吃東西
[00:11:31.000 --> 00:11:33.080]  絕對不簡單
[00:11:33.080 --> 00:11:34.520]  在列王紀上的四章
[00:11:34.520 --> 00:11:36.840]  二十二至二十三節
[00:11:36.840 --> 00:11:40.520]  說所羅門每天所用的食物
[00:11:40.520 --> 00:11:42.800]  細麵是三十哥兒
[00:11:42.800 --> 00:11:44.840]  粗麵是六十哥兒
[00:11:44.840 --> 00:11:46.080]  肥牛十隻
[00:11:46.080 --> 00:11:48.120]  草腸的牛二十隻
[00:11:48.120 --> 00:11:49.480]  羊一百隻
[00:11:49.480 --> 00:11:53.520]  還有鹵、羚羊、鵰子與肥禽
[00:11:53.520 --> 00:11:55.120]  這個是一天的食物
[00:11:55.120 --> 00:11:57.000]  你不要以為是一個月的食物
[00:11:57.000 --> 00:11:59.120]  或者一年的食物
[00:11:59.120 --> 00:12:01.760]  你說一個哥兒有多少?
[00:12:01.760 --> 00:12:04.320]  差不多六十加侖
[00:12:04.320 --> 00:12:08.840]  三十哥兒的細麵就是一千八百加侖
[00:12:08.840 --> 00:12:13.760]  一天你都別說
[00:12:13.760 --> 00:12:19.720]  真的是非常大的一個資源
[00:12:19.720 --> 00:12:23.120]  當然所羅門也有很多的附庸國
[00:12:23.120 --> 00:12:26.000]  是會付出這些代價
[00:12:26.000 --> 00:12:30.240]  但是主要就是由那十二個地區來負責
[00:12:30.240 --> 00:12:31.720]  這個也是原因
[00:12:31.720 --> 00:12:33.840]  為什麼所羅門死了之後
[00:12:33.840 --> 00:12:37.000]  十個支派就起來造反
[00:12:37.000 --> 00:12:39.200]  反抗羅波安
[00:12:39.200 --> 00:12:42.680]  就是所羅門的兒子
[00:12:42.680 --> 00:12:48.200]  所羅門不單只需要龐大的資源來支持他的王朝
[00:12:48.200 --> 00:12:52.560]  他也需要龐大的軍隊
[00:12:52.560 --> 00:12:59.480]  這些軍隊都是由地區的官員負責來供給
[00:12:59.480 --> 00:13:02.240]  這些戰馬是從哪裡來的?
[00:13:02.240 --> 00:13:04.560]  是從埃及來的
[00:13:04.560 --> 00:13:09.080]  獵王紀上的十章二十八節非常昂貴
[00:13:09.080 --> 00:13:15.480]  這個也是作者有一次讓我們見到所羅門的軟弱
[00:13:15.480 --> 00:13:20.040]  他是依靠兵馬多過依靠耶和華
[00:13:20.040 --> 00:13:24.440]  就是新命紀的第十七章第十六節
[00:13:24.440 --> 00:13:28.720]  此事王不可為自己多添馬匹
[00:13:28.720 --> 00:13:31.760]  也不可使百姓回埃及去
[00:13:31.760 --> 00:13:34.160]  為要家添他的馬匹
[00:13:34.160 --> 00:13:40.680]  因耶和華曾吩咐你們說不可回那條路去
[00:13:40.680 --> 00:13:43.360]  神救贖以色列人出埃及
[00:13:43.360 --> 00:13:45.480]  圍爐之家
[00:13:45.480 --> 00:13:48.600]  是要救贖他們
[00:13:48.600 --> 00:13:50.400]  救贖了你之後
[00:13:50.400 --> 00:13:52.880]  你又回到圍爐之家
[00:13:52.880 --> 00:13:57.520]  還要去買馬匹來依靠馬匹而不依靠神?
[00:13:57.520 --> 00:14:00.040]  所以神在新命紀的第十七章
[00:14:00.040 --> 00:14:04.120]  是警告君王千萬不要這樣做
[00:14:04.120 --> 00:14:07.680]  而在聶王紀上的四章二十五節
[00:14:07.680 --> 00:14:10.000]  說所羅門在世的日子
[00:14:10.000 --> 00:14:15.520]  從彈道別士巴的猶太人和以色列人
[00:14:15.520 --> 00:14:21.960]  都在自己的葡萄樹下和無花果樹下安然居住
[00:14:21.960 --> 00:14:23.960]  在所羅門的時候
[00:14:23.960 --> 00:14:26.840]  神還是祝福以色列人
[00:14:26.840 --> 00:14:28.440]  當他們守約的時候
[00:14:28.440 --> 00:14:33.400]  神也會守約讓他們在應許之地安居樂業
[00:14:33.400 --> 00:14:35.920]  但當他們背弱
[00:14:35.920 --> 00:14:39.720]  神甚至將他們趕出應許之地
[00:14:39.720 --> 00:14:46.400]  這就是聶王紀讓我們見到以色列人的歷史
[00:14:46.400 --> 00:14:49.680]  神不單止給所羅門有智慧
[00:14:49.680 --> 00:14:52.760]  還給他財富尊榮
[00:14:52.760 --> 00:14:54.960]  神還應許所羅門
[00:14:54.960 --> 00:14:56.520]  在他在世的日子
[00:14:56.520 --> 00:15:00.000]  聶王中沒有一個能比他
[00:15:00.000 --> 00:15:05.600]  所羅門的智慧是超越了所有當時出名的人
[00:15:05.600 --> 00:15:08.480]  包括東方和埃及的人
[00:15:08.480 --> 00:15:10.600]  所有的智者
[00:15:10.600 --> 00:15:14.520]  其實在以色列都有很多智者
[00:15:14.520 --> 00:15:18.120]  有以探、有希曼
[00:15:18.120 --> 00:15:20.880]  記不記得以探和希曼
[00:15:20.880 --> 00:15:22.680]  是大衛王朝
[00:15:22.680 --> 00:15:28.080]  大衛差派他們管理音樂的那兩個官員
[00:15:28.080 --> 00:15:30.800]  他們是非常有智慧的
[00:15:30.800 --> 00:15:33.800]  這個以探
[00:15:33.800 --> 00:15:37.240]  他另外有一個名字叫做耶道頓
[00:15:37.240 --> 00:15:41.120]  他就是作詩篇89篇那個
[00:15:41.120 --> 00:15:45.560]  希曼是作詩篇第88篇的那個
[00:15:45.560 --> 00:15:48.600]  另外在歷代之上的二章六節
[00:15:48.600 --> 00:15:50.800]  還列了有兩個智者
[00:15:50.800 --> 00:15:53.880]  就是甲郭和大拉
[00:15:53.880 --> 00:15:58.240]  無論是以探、希曼、甲郭、大拉
[00:15:58.240 --> 00:16:04.000]  沒有一個人是比所羅門更有智慧
[00:16:04.000 --> 00:16:09.440]  所羅門作了《箏言》一共有三千句
[00:16:09.440 --> 00:16:14.040]  他寫詩歌是寫了有一千零五首那麼多
[00:16:14.040 --> 00:16:17.920]  但是在我們手頭上已經沒有那麼多
[00:16:17.920 --> 00:16:21.440]  很多大部分三千句的詩歌
[00:16:21.440 --> 00:16:23.360]  都已經失傳了
[00:16:23.360 --> 00:16:27.440]  在《箏言》裏面我們只有所羅門所作的《箏言》
[00:16:27.440 --> 00:16:29.440]  大概六百個
[00:16:29.440 --> 00:16:33.800]  而詩篇在著我們詩篇的當中
[00:16:33.800 --> 00:16:39.280]  72篇和127篇都是所羅門的作品
[00:16:39.280 --> 00:16:42.520]  我們也都遺失了另外的文獻
[00:16:42.520 --> 00:16:48.160]  是所羅門記在獵王記上的十一章四十一節有提到
[00:16:48.160 --> 00:16:55.800]  另外拿丹、阿希雅和易多也有寫了一部叫做《寓言書》
[00:16:55.800 --> 00:17:01.240]  是有關所羅門記載在歷代之下的九章二十九節
[00:17:01.240 --> 00:17:03.600]  也是已經失傳了
[00:17:03.600 --> 00:17:09.600]  我們知道所羅門在聖經裏面作了一些什麼書呢?
[00:17:09.600 --> 00:17:17.760]  就是《箏言傳道書》和《所羅門之歌》或者《雅歌》
[00:17:17.760 --> 00:17:20.240]  我們看到在這些書本裏面
[00:17:20.240 --> 00:17:25.360]  所羅門對自然科學有他的研究
[00:17:25.360 --> 00:17:28.200]  有他獨特的見解
[00:17:28.200 --> 00:17:32.360]  他的父親大衛是欣賞神的創造
[00:17:32.360 --> 00:17:36.760]  在他的詩歌裏面大衛不斷讚美神的創造
[00:17:36.760 --> 00:17:44.840]  但是所羅門是欣賞神有關大自然科學
[00:17:44.840 --> 00:17:49.920]  他對這些大自然科學有洞察力、有觀察力
[00:17:49.920 --> 00:17:55.760]  神給所羅門有智慧能夠理解到這些花草樹木
[00:17:55.760 --> 00:17:59.360]  飛禽走獸和昆蟲水族
[00:17:59.360 --> 00:18:02.000]  在《傳道書》的第二章五節
[00:18:02.000 --> 00:18:05.840]  說所羅門建造了庭院和公園
[00:18:05.840 --> 00:18:08.440]  他在這些花園裏面做什麼呢?
[00:18:08.440 --> 00:18:12.120]  欣賞大自然生物的成長
[00:18:12.120 --> 00:18:15.280]  能夠了解自然的科學
[00:18:15.280 --> 00:18:18.840]  所羅門的名譽傳到很遠
[00:18:18.840 --> 00:18:25.400]  很多的君王都會派使者來看所羅門的寶藏
[00:18:25.400 --> 00:18:28.520]  要欣賞所羅門的智慧
[00:18:28.520 --> 00:18:30.600]  聆聽他的智慧
[00:18:30.600 --> 00:18:36.120]  去到《獵王紀》上的第十章
[00:18:36.120 --> 00:18:40.480]  所羅門就是一個例子
[00:18:40.480 --> 00:18:42.920]  所羅門在位的期間
[00:18:42.920 --> 00:18:46.880]  外表看起來非常太平盛世
[00:18:46.880 --> 00:18:49.640]  當他登上了王位
[00:18:49.640 --> 00:18:52.760]  到他奉獻聖殿這段時間
[00:18:52.760 --> 00:18:55.120]  似乎他是與神同行
[00:18:55.120 --> 00:19:00.200]  他是尋求神的喜悅
[00:19:00.200 --> 00:19:05.400]  但是作者不斷在《獵王紀》裏面給我們有伏筆
[00:19:05.400 --> 00:19:08.640]  例如在《獵王紀》上的三章一節
[00:19:08.640 --> 00:19:12.200]  說所羅門在興建聖殿和王宮的時候
[00:19:12.200 --> 00:19:16.440]  居然將王宮放在聖殿的前面
[00:19:16.440 --> 00:19:18.320]  這個就讓我們看到
[00:19:18.320 --> 00:19:24.000]  作者可能認為所羅門的優先秩序出現了問題
[00:19:24.000 --> 00:19:28.280]  遲些去到《獵王紀》上的第六章和第七章
[00:19:28.280 --> 00:19:33.000]  作者說所羅門用了七年的時候興建聖殿
[00:19:33.000 --> 00:19:35.520]  用了多少年來興建王宮?
[00:19:35.520 --> 00:19:37.360]  十三年
[00:19:37.360 --> 00:19:40.520]  有沒有看到這個比例是二比一?
[00:19:40.520 --> 00:19:44.400]  將相配的時間放在自己的王宮
[00:19:44.400 --> 00:19:47.360]  而聖殿只有七年
[00:19:47.360 --> 00:19:50.520]  就讓我們看到問題所在
[00:19:50.520 --> 00:19:54.080]  而在《獵王紀》上的三章二節
[00:19:54.080 --> 00:19:56.680]  說所羅門和他的子民
[00:19:56.680 --> 00:20:00.240]  仍然在休壇上來敬拜神
[00:20:00.240 --> 00:20:04.360]  我們知道以色列人應該在哪裏敬拜神?
[00:20:04.360 --> 00:20:07.160]  應該在這裏回望
[00:20:07.160 --> 00:20:10.320]  回望在機片那麼遠
[00:20:10.320 --> 00:20:14.640]  但是大衛已經將約瑰搬回耶路撒冷
[00:20:14.640 --> 00:20:16.280]  建了一個帳篷
[00:20:16.280 --> 00:20:18.480]  如果以色列人要去敬拜神
[00:20:18.480 --> 00:20:20.320]  也可以去約瑰
[00:20:20.320 --> 00:20:22.960]  為什麼仍然要去休壇?
[00:20:22.960 --> 00:20:27.720]  休壇是俗世的人敬拜偶像的地方
[00:20:27.720 --> 00:20:31.880]  這裏又讓我們看到另外一個問題
[00:20:31.880 --> 00:20:37.800]  所羅門的確沒有他父親對神有專一的信心
[00:20:37.800 --> 00:20:42.960]  他最後被他的妻妾帶領他去拜偶像
[00:20:42.960 --> 00:20:45.680]  以致他離棄了神
[00:20:45.680 --> 00:20:48.520]  我們已經講完了第一點
[00:20:48.520 --> 00:20:52.600]  就是第四章裏所羅門組織政府
[00:20:52.600 --> 00:20:57.080]  第二點是所羅門準備建聖殿
[00:20:57.080 --> 00:21:00.920]  在詩篇的一百三十二篇三至五節
[00:21:00.920 --> 00:21:02.120]  大衛說
[00:21:02.120 --> 00:21:06.680]  「我必不准我的帳幕也不上我的床榻
[00:21:06.680 --> 00:21:09.040]  我不容我的眼睛睡覺
[00:21:09.040 --> 00:21:11.560]  也不容我的眼睛打頓
[00:21:11.560 --> 00:21:15.760]  直等我為耶和華尋得所在
[00:21:15.760 --> 00:21:19.680]  為亞國的大能者尋得居所」
[00:21:19.680 --> 00:21:23.400]  大衛真的很想為神來建聖殿
[00:21:23.400 --> 00:21:26.440]  在《說詩篇》的二十七篇第四節
[00:21:26.440 --> 00:21:27.520]  大衛又說
[00:21:27.520 --> 00:21:31.400]  「我有一件事我曾求耶和華
[00:21:31.400 --> 00:21:33.480]  我仍要尋求
