
[00:00:00.000 --> 00:00:04.140]  讓我們先低頭有個祈禱
[00:06:26.860 --> 00:06:29.400]  現在羅馬這麼歌舞聖評
[00:06:29.400 --> 00:06:32.060]  都是來自海撒
[00:06:32.060 --> 00:06:34.660]  而且羅馬帝國實行一種叫做
[00:06:34.660 --> 00:06:37.380]  「恩主與受恩人」的制度
[00:06:37.380 --> 00:06:40.680]  即是由一些地位較高的人
[00:06:40.680 --> 00:06:44.320]  去賜恩慰給一些比自己低下的人
[00:06:44.320 --> 00:06:46.520]  而低下的人去為高位的人
[00:06:46.520 --> 00:06:49.120]  去提供一些的服務
[00:06:49.120 --> 00:06:52.280]  所以整個羅馬帝國是海撒
[00:06:52.280 --> 00:06:57.860]  是整個羅馬帝國裡面最高的私恩主
[00:06:57.860 --> 00:07:00.500]  貼城的猶太人因為很怕
[00:07:00.500 --> 00:07:05.660]  這班基督徒高舉耶穌為王
[00:07:05.660 --> 00:07:10.100]  人會引來羅馬政府對他們的猜疑
[00:07:10.100 --> 00:07:13.680]  從而拿走了貼城在羅馬
[00:07:13.680 --> 00:07:17.380]  羅馬心目中的地位和一些贊助
[00:07:17.380 --> 00:07:19.680]  所以猶太人要迫害
[00:07:19.680 --> 00:07:22.520]  一些跟隨耶穌的信徒
[00:07:22.520 --> 00:07:28.560]  令到貼城回復昔日太平的日子
[00:07:28.560 --> 00:07:30.860]  貼城的信徒就是活在
[00:07:30.860 --> 00:07:33.760]  羅馬帝國欺壓的政策底下
[00:07:33.760 --> 00:07:39.640]  以及猶太人迫害的這兩個甲房之間
[00:07:39.640 --> 00:07:43.380]  其實貼城的信徒可以說是兩邊不是人
[00:07:43.380 --> 00:07:47.340]  既是被猶太人迫害
[00:07:47.340 --> 00:07:49.440]  又是他們的信仰上面
[00:07:49.440 --> 00:07:53.840]  和羅馬政府的政策產生了衝突
[00:07:53.840 --> 00:07:57.780]  他們是屬於一個邊緣的群體
[00:07:57.780 --> 00:08:00.180]  保羅就是勸信徒
[00:08:00.180 --> 00:08:04.760]  怎樣在這個甲房之間去自處
[00:08:04.760 --> 00:08:08.900]  直到主的日子再來的時候
[00:08:08.900 --> 00:08:14.840]  忠心走到終點
[00:08:14.840 --> 00:08:17.540]  今天的經文保羅提出三個重點
[00:08:17.540 --> 00:08:20.600]  第一就是主的日子是不可預期
[00:08:20.600 --> 00:08:23.240]  就好像賊來到一樣
[00:08:23.240 --> 00:08:25.580]  第二就是宣揚平安穩妥的人
[00:08:25.580 --> 00:08:30.820]  他們的結局成為了信徒的一個借鏡
[00:08:30.820 --> 00:08:34.220]  第三在主來到的日子之前
[00:08:34.220 --> 00:08:38.920]  信徒要警醒謹慎
[00:08:38.920 --> 00:08:43.260]  面對兩邊不是人那麼艱難的環境
[00:08:43.260 --> 00:08:47.000]  基督再來對於貼城裡面的信徒來說
[00:08:47.000 --> 00:08:49.840]  是解決眼前的困境
[00:08:49.840 --> 00:08:54.840]  其中一個的方法和一種的盼望
[00:08:54.840 --> 00:08:58.540]  主的日子其實是一個很吊詭的問題
[00:08:58.540 --> 00:09:02.340]  首先對於我們現代人來說
[00:09:02.340 --> 00:09:08.360]  主的日子就是耶穌回來拯救我們的日子
[00:09:08.360 --> 00:09:11.620]  對於猶太人或者當地的信徒而言
[00:09:11.620 --> 00:09:16.160]  主的日子有多一重的意義
[00:09:16.160 --> 00:09:20.300]  參考二塞亞書二章一節至四章六節
[00:09:20.300 --> 00:09:25.300]  其實經文多次提到末後的日子那日
[00:09:25.300 --> 00:09:29.480]  指的是將來上主要降臨
[00:09:29.480 --> 00:09:32.980]  向惡人審判進行審判
[00:09:32.980 --> 00:09:37.780]  當中包括不義的以色列人
[00:09:37.780 --> 00:09:40.060]  關於主的日子
[00:09:40.060 --> 00:09:44.900]  不多不少其實是牽涉到審判的觀念
[00:09:44.900 --> 00:09:48.220]  而看回貼塞萊加前書五章的經文
[00:09:48.220 --> 00:09:51.800]  同樣都是展述審判的觀念
[00:09:51.800 --> 00:09:56.440]  對於信徒來說要解決他們眼前這一刻的困境
[00:09:56.440 --> 00:09:59.440]  唯有耶穌再回來的時候
[00:09:59.440 --> 00:10:04.920]  向羅馬帝國以及一眾迫迫他們的人施行審判
[00:10:04.920 --> 00:10:08.320]  他們才可以解決得到
[00:10:08.320 --> 00:10:13.880]  這個也成為他們的盼望
[00:10:13.880 --> 00:10:18.100]  剛才說到主的日子是一個很吊詭的問題
[00:10:18.100 --> 00:10:25.260]  吊詭性的就是什麼時候再回來
[00:10:25.260 --> 00:10:33.640]  今天 明天 還是下一個的主日
[00:10:33.640 --> 00:10:36.940]  就是什麼時候
[00:10:36.940 --> 00:10:40.480]  耶穌說到人子來臨的時候
[00:10:40.480 --> 00:10:42.080]  來臨的日子沒有人知道
[00:10:42.080 --> 00:10:43.720]  連天上的天使都不知道
[00:10:43.720 --> 00:10:45.820]  只有父知道
[00:10:45.820 --> 00:10:50.080]  保羅引用耶穌的教導提醒信徒
[00:10:50.080 --> 00:10:55.200]  這個的日子 耶穌再回來的日子必然會來到
[00:10:55.200 --> 00:10:58.100]  並且好像夜間的賊一樣
[00:10:58.100 --> 00:11:01.540]  沒有人知道什麼時候
[00:11:01.540 --> 00:11:07.380]  上個星期剛才也和這些新的拉人的同學
[00:11:07.380 --> 00:11:12.180]  一班高中的同學討論到一些關於信仰最困難之處
[00:11:12.180 --> 00:11:16.280]  其實我們信仰最困難之處就好像跑馬拉松一樣
[00:11:16.280 --> 00:11:19.860]  考驗的不是我們這一刻
[00:11:19.860 --> 00:11:22.180]  我們做了多少事
[00:11:22.180 --> 00:11:24.720]  我們侍奉了多少
[00:11:24.720 --> 00:11:29.600]  不是我們聲稱這一刻我有多愛主
[00:11:29.600 --> 00:11:35.740]  而是我們怎樣去保持這份忠於上主的心
[00:11:35.740 --> 00:11:39.580]  一路一路地跑到終局
[00:11:39.580 --> 00:11:43.920]  無論是貼誠的信徒 無論是我們
[00:11:43.920 --> 00:11:47.260]  那我們要等多久
[00:11:47.260 --> 00:11:49.820]  三年之後又三年
[00:11:49.820 --> 00:11:53.400]  三年之後又三年
[00:11:53.400 --> 00:11:56.220]  還要等多久
[00:11:56.220 --> 00:11:58.780]  對於貼誠的信徒來說
[00:11:58.780 --> 00:12:01.600]  羅馬帝國還沒有倒下
[00:12:01.600 --> 00:12:07.740]  信徒受盡逼迫 欺壓從來未停止過
[00:12:07.740 --> 00:12:11.060]  他們受的苦好像看不到出路
[00:12:11.060 --> 00:12:15.160]  為何等也等不到上主出手
[00:12:15.160 --> 00:12:20.800]  眼前的景況好像一點改善也沒有
[00:12:20.800 --> 00:12:25.920]  在這些外在環境沒有改變的情況下
[00:12:25.920 --> 00:12:32.060]  我們可能會被周遭的事和環境消磨心智
[00:12:32.060 --> 00:12:36.420]  甚至乎會被這個世界拉走了
[00:12:36.420 --> 00:12:38.720]  被他們同化
[00:12:38.720 --> 00:12:42.820]  我們會從而對信仰可能產生出異心
[00:12:42.820 --> 00:12:47.420]  扭曲了對上主那份的忠誠
[00:12:47.420 --> 00:12:54.080]  主的日子不單單只是一個將來的期盼
[00:12:54.080 --> 00:12:59.460]  也都是放眼現在的一份操練
[00:12:59.460 --> 00:13:06.380]  一份我們對上主忠心的操練
[00:13:06.380 --> 00:13:12.520]  保羅講原主的日子來得突如其來不可知的時候
[00:13:12.520 --> 00:13:15.020]  在第三節他加插了一番說話
[00:13:15.020 --> 00:13:17.640]  就是人證說平安穩妥的時候
[00:13:17.640 --> 00:13:21.220]  就在那時突來的死滅就臨到他們
[00:13:21.220 --> 00:13:25.580]  正如產難臨到孕婦懷孕的婦人一樣
[00:13:25.580 --> 00:13:29.160]  他們斷不能逃脫
[00:13:29.160 --> 00:13:35.300]  宣揚平安穩妥對我們來說有什麼問題
[00:13:35.300 --> 00:13:39.900]  試問有誰不想平安
[00:13:39.900 --> 00:13:46.060]  試問有誰想這個世界如此紛亂不堪
[00:13:46.060 --> 00:13:52.460]  但在保羅眼中如今眼前這個羅馬帝國所宣揚的平安穩妥
[00:13:52.460 --> 00:13:56.800]  令他想起耶利米爾西結時代
[00:13:56.800 --> 00:14:00.900]  其實在耶利米書裏面講到裏面有一班的先知和祭司
[00:14:00.900 --> 00:14:02.940]  都是行事虛假
[00:14:02.940 --> 00:14:07.800]  他們向百姓講一些說話就是平安呀平安呀
[00:14:07.800 --> 00:14:11.380]  而現實的景況就是沒有平安
[00:14:11.380 --> 00:14:13.700]  他們行可真的事
[00:14:13.700 --> 00:14:19.580]  本來應該要羞愧他們一點都不覺得自己羞愧
[00:14:19.580 --> 00:14:22.980]  上主要懲罰他們要令到他們跌倒
[00:14:22.980 --> 00:14:26.740]  要令到他們傳言滅絕葡萄樹沒有結果
[00:14:26.740 --> 00:14:28.540]  葡萄樹沒有葡萄
[00:14:28.540 --> 00:14:33.400]  無花果樹不結果葉子亦都枯乾
[00:14:33.400 --> 00:14:34.940]  而以西結呢
[00:14:34.940 --> 00:14:40.060]  以西結同樣都是講有一班虛假的先知去講一些虛假的說話
[00:14:40.060 --> 00:14:44.920]  去引誘百姓講說這一刻很平安的大家
[00:14:44.920 --> 00:14:49.540]  但是當其時是秘魯時代
[00:14:49.540 --> 00:14:52.600]  現實是沒有平安
[00:14:52.600 --> 00:14:55.420]  他們甚至起一幅牆去粉刷他們
[00:14:55.420 --> 00:14:59.520]  不過上主要去發怒
[00:14:59.520 --> 00:15:02.840]  要去拆毀他們所粉飾的牆
[00:15:02.840 --> 00:15:05.660]  要將他移為平地
[00:15:05.660 --> 00:15:11.040]  甚至乎要去一對那些牆和粉飾牆那些人
[00:15:11.040 --> 00:15:14.620]  去進發他的烈怒
[00:15:14.620 --> 00:15:19.740]  他要先知向這班虛假的人和百姓去講
[00:15:19.740 --> 00:15:26.400]  你們所講的平安異象其實是沒有平安
[00:15:26.400 --> 00:15:30.740]  兩處經文以西結耶利米書兩處都是不約而同
[00:15:30.740 --> 00:15:34.080]  都是指出當其時有一班虛假的先知
[00:15:34.080 --> 00:15:36.640]  如果以西結書的為例
[00:15:36.640 --> 00:15:39.200]  一班秘魯巴比倫的先知
[00:15:39.200 --> 00:15:43.800]  他們眼見其實耶路撒冷在遠處仍然存在
[00:15:43.800 --> 00:15:46.360]  聖殿仍然存在
[00:15:46.360 --> 00:15:49.940]  他們在巴比倫宣揚一些平安信息
[00:15:49.940 --> 00:15:53.280]  去塑造一個粉飾太平的現象
[00:15:53.280 --> 00:15:56.860]  甚至乎他叫真的先知去講
[00:15:56.860 --> 00:15:58.400]  你們不要和我說語言
[00:15:58.400 --> 00:16:00.960]  你們不要在這裡講真話
[00:16:00.960 --> 00:16:04.800]  你們在搞亂這個世代
[00:16:04.800 --> 00:16:09.660]  你們不要講一些不吉利的說話
[00:16:09.660 --> 00:16:11.700]  實情是
[00:16:11.700 --> 00:16:17.340]  這一班虛假的人滿口謊言裡面卻是邪惡至高
[00:16:17.340 --> 00:16:19.640]  他們眼見好像耶路撒冷還存在
[00:16:19.640 --> 00:16:20.920]  聖殿仍然存在
[00:16:20.920 --> 00:16:23.220]  以為上主仍然眷顧他們
[00:16:23.220 --> 00:16:26.300]  很快就會在巴比倫回去
[00:16:26.300 --> 00:16:32.940]  誰知上主的憤怒已經去到一個臨界點
[00:16:32.940 --> 00:16:36.540]  上主的審判必然會降臨
[00:16:36.540 --> 00:16:42.180]  這一班假先知所塑造的虛假太平盛世
[00:16:42.180 --> 00:16:47.040]  最終會因為上主的審判而被消滅
[00:16:47.040 --> 00:16:53.700]  一切所謂的平安不攻自破
[00:16:53.700 --> 00:16:56.260]  普羅體見羅馬帝國
[00:16:56.260 --> 00:16:59.540]  羅馬帝國現在所宣揚的平安穩妥
[00:16:59.540 --> 00:17:03.160]  就好像耶利米以西結的時代那班假先知一樣
[00:17:03.160 --> 00:17:06.240]  去塑造一個虛假的平安
[00:17:06.240 --> 00:17:11.880]  但是普羅看見這種的平安穩妥背地裡
[00:17:11.880 --> 00:17:17.500]  卻是充滿著欺壓和流血
[00:17:17.500 --> 00:17:23.400]  而一班同樣依附羅馬帝國所謂的平安穩妥的人
[00:17:23.400 --> 00:17:27.740]  他們拒絕和逼迫一班跟隨耶穌的信徒
[00:17:27.740 --> 00:17:33.380]  趕走和追捕宣稱耶穌為基督的普羅和世賴
[00:17:33.380 --> 00:17:38.240]  認為他們搞亂整個的社會安寧和和諧
[00:17:38.240 --> 00:17:45.920]  但是這班人在主的日子來到的時候
[00:17:45.920 --> 00:17:52.580]  會面對好像孕婦產子的時候所遇見的痛楚一樣
[00:17:52.580 --> 00:17:57.700]  普羅宣告會有死滅會忽然臨到這班的人身上
[00:17:57.700 --> 00:18:01.020]  和修本將他翻譯做災禍
[00:18:01.020 --> 00:18:06.660]  而這種的災禍並不是好像我們想像中的天災人禍
[00:18:06.660 --> 00:18:11.780]  如果參考希臘文版本的舊約的先知書
[00:18:11.780 --> 00:18:17.400]  指的是從上主而來的毀滅、滅亡
[00:18:17.400 --> 00:18:20.980]  這種的毀滅不單純只是肉身的滅亡
[00:18:20.980 --> 00:18:25.340]  而是失去上主拯救的結果
[00:18:25.340 --> 00:18:27.640]  普羅更加肯定的一件事
[00:18:27.640 --> 00:18:30.720]  這一班人絕對走不了
[00:18:30.720 --> 00:18:35.080]  他們要承受上主所帶來的痛苦
[00:18:35.080 --> 00:18:38.920]  絕望和毀滅
[00:18:38.920 --> 00:18:41.480]  普羅要貼成的信徒
[00:18:41.480 --> 00:18:46.600]  他們要去看見這一班迫發他們塑造和諧的敵人
[00:18:46.600 --> 00:18:52.480]  他們的結局成為他們一個的借鏡
[00:18:52.480 --> 00:18:56.060]  不要歸邊同化
[00:18:56.060 --> 00:18:59.660]  這個是普羅提醒貼成的信徒
[00:18:59.660 --> 00:19:03.240]  要警醒謹慎的地方
[00:19:03.240 --> 00:19:05.800]  信徒身處羅馬帝國
[00:19:05.800 --> 00:19:07.860]  面對猶太人的衝擊
[00:19:07.860 --> 00:19:10.680]  可能猶太人叫他們閉嘴
[00:19:10.680 --> 00:19:15.020]  不要再說耶穌是基督
[00:19:15.020 --> 00:19:17.320]  你們所說耶穌是基督
[00:19:17.320 --> 00:19:20.920]  你們在破壞這個社會安定繁榮
[00:19:20.920 --> 00:19:24.240]  但是普羅提醒他們
[00:19:24.240 --> 00:19:29.880]  他們是光明之子白晝之子
[00:19:29.880 --> 00:19:32.180]  天下呢
[00:19:32.180 --> 00:19:34.220]  我們要開眼
[00:19:34.220 --> 00:19:36.020]  我們不要再沉睡
[00:19:36.020 --> 00:19:38.320]  我們不要醉酒
[00:19:38.320 --> 00:19:43.700]  睡了醉了我們不知道自己在做什麼
[00:19:43.700 --> 00:19:48.300]  我們沒有一個清晰的頭腦去辨別
[00:19:48.300 --> 00:19:53.160]  別人說什麼我們就會信什麼
[00:19:53.160 --> 00:19:57.520]  羅馬帝國塑造自己是最大的恩主
[00:19:57.520 --> 00:20:02.640]  沒有海撒就沒有現在的羅馬帝國的太平盛世
[00:20:02.640 --> 00:20:06.480]  信帝國政府不怕
[00:20:06.480 --> 00:20:07.760]  但是
[00:20:07.760 --> 00:20:14.920]  上主的憤怒在耶穌基督再來的時候會臨到他們身上
[00:20:14.920 --> 00:20:18.240]  各位貼成的弟兄姊妹
[00:20:18.240 --> 00:20:20.300]  你們要警醒
[00:20:20.300 --> 00:20:24.140]  你們不要沉醉在這些所謂的太平盛世
[00:20:24.140 --> 00:20:27.980]  也都不要害怕周遭的敵人
[00:20:27.980 --> 00:20:30.800]  而去退縮
[00:20:30.800 --> 00:20:33.600]  你們看回我保羅
[00:20:33.600 --> 00:20:36.940]  我們在菲臘比所受的凌辱
[00:20:36.940 --> 00:20:42.320]  和苦你們貼成的信徒已經知道了
[00:20:42.320 --> 00:20:48.200]  但是我保羅和細拉仍然靠著上主所給的勇氣
[00:20:48.200 --> 00:20:52.800]  仍然不怕在一些猶太人以及既得利益者面前
[00:20:52.800 --> 00:20:55.120]  我們的反對和逼迫之下
[00:20:55.120 --> 00:20:59.720]  我們繼續將上主的福音傳給你們
[00:20:59.720 --> 00:21:04.080]  因為從上主而來的福音是真實的
[00:21:04.080 --> 00:21:07.920]  羅馬海撒所宣揚的福音是假的
[00:21:07.920 --> 00:21:12.260]  海撒所宣揚的平安是假的
[00:21:12.260 --> 00:21:19.180]  一切的平安以及私恩是來自上主和耶穌基督
[00:21:19.180 --> 00:21:26.860]  所以你們不要被羅馬帝國迷惑
[00:21:26.860 --> 00:21:32.220]  也不要害怕因為受到逼迫而離棄信仰
[00:21:32.220 --> 00:21:34.780]  在這個黑暗的環境之中
[00:21:34.780 --> 00:21:37.340]  你們仍然要見人
[00:21:37.340 --> 00:21:42.460]  因為你們所期盼主的日子必然會來到
[00:21:42.460 --> 00:21:47.840]  在主耶穌一個真正的君王來臨之前
[00:21:47.840 --> 00:21:50.900]  弟兄姊妹你們要見人
[00:21:50.900 --> 00:21:57.300]  你們要成為聖潔無可指責
[00:21:57.300 --> 00:21:59.860]  弟兄姊妹
[00:21:59.860 --> 00:22:05.500]  或者對於我們來說逼迫的事很遠
[00:22:05.500 --> 00:22:12.420]  好像逼迫教會和信徒的事未必會發生在我們身上
[00:22:12.420 --> 00:22:14.060]  回顧過去的日子
[00:22:14.060 --> 00:22:16.760]  香港教會發展迅速和平穩
[00:22:16.760 --> 00:22:19.840]  一切都平安穩妥
[00:22:19.840 --> 00:22:26.240]  不過我卻想起一些歷史
[00:22:26.240 --> 00:22:39.540]  譚爾里被扔進獅子坑 耶穌被捉拿 斯提反被捕
[00:22:39.540 --> 00:22:45.180]  保羅在菲勒比和帖撒羅尼加斯的處境
[00:22:45.180 --> 00:22:55.680]  約翰被漏放拔摩島 羅馬斗獸場等等
[00:22:55.680 --> 00:23:00.280]  不知道大家會想起什麼呢
[00:23:00.280 --> 00:23:04.380]  可能覺得大家會認為這些很軟弱之事
[00:23:04.380 --> 00:23:08.740]  但日光之下並無新事
[00:23:08.740 --> 00:23:11.560]  我想給大家去看這幅地圖
[00:23:11.560 --> 00:23:13.600]  裡面有三種顏色
[00:23:13.600 --> 00:23:16.160]  一種是最大多的是灰色
[00:23:16.160 --> 00:23:20.000]  另外有兩種顏色就是紅色和橙色
[00:23:20.000 --> 00:23:27.160]  紅色代表在那些國家裡面的基督徒受到極高的逼迫
[00:23:27.160 --> 00:23:29.720]  橙色就是甚高
[00:23:29.720 --> 00:23:34.600]  而地圖上黑色一點點裡面其實裡面是包含了一些數字
[00:23:34.600 --> 00:23:40.220]  而數字裡面是代表著那個國家在整個世界裡面的基督徒
[00:23:40.220 --> 00:23:43.560]  被逼迫的排名
[00:23:43.560 --> 00:23:47.400]  如果大家覺得逼迫的事好像是軟弱的事
[00:23:47.400 --> 00:23:51.760]  上世紀的時候好像跟我們距離很遠
[00:23:51.760 --> 00:23:59.440]  但是這張地圖反映出的是2023年的資料
[00:23:59.440 --> 00:24:04.800]  其實直到今天基督徒受逼迫的情況從未間斷
[00:24:04.800 --> 00:24:08.400]  有些可能因為宗教的原因被排擠
[00:24:08.400 --> 00:24:11.200]  基督徒被殺害
[00:24:11.200 --> 00:24:16.320]  有些可能是因為政權的迫害
[00:24:16.320 --> 00:24:23.740]  如果大家看右上角那個綠色圓圈那裡
[00:24:23.740 --> 00:24:27.840]  這個國家是排名第一的時候
[00:24:27.840 --> 00:24:33.480]  大家會不會知道猜到是哪一個國家
[00:24:33.480 --> 00:24:37.820]  這個國家的政府如果發現他們的人民是基督徒
[00:24:37.820 --> 00:24:40.120]  他們就會將他們送去勞改
[00:24:40.120 --> 00:24:43.460]  又或者將他們就地處決
[00:24:43.460 --> 00:24:47.300]  當地的基督徒沒有絕對的自由
[00:24:47.300 --> 00:24:53.200]  所有的聚會都要在一個極保密的情況下進行
[00:24:53.200 --> 00:25:03.680]  而這個國家甚至推行一條叫做反對反動思想文化法
[00:25:03.680 --> 00:25:07.160]  就是當人民成為基督徒或者你擁有一本聖經
[00:25:07.160 --> 00:25:09.840]  你就已經犯了嚴重的罪行
[00:25:09.840 --> 00:25:16.240]  那些人就會受到嚴懲
[00:25:16.240 --> 00:25:19.320]  我們再看近一點
[00:25:19.320 --> 00:25:23.660]  這個國家排名第十六
[00:25:23.660 --> 00:25:28.280]  裡面也越來越多的監視和限制
[00:25:28.280 --> 00:25:33.400]  很多的家庭教會都要被迫停止一些教大型的聚會
[00:25:33.400 --> 00:25:41.340]  當地的基督徒仍然會被捕判刑
[00:25:41.340 --> 00:25:47.220]  被指控非法經營欺詐危害國家安全
[00:25:47.220 --> 00:25:51.320]  尋釁滋事等等
[00:25:51.320 --> 00:25:55.160]  可能迫不對於我們來說好像很遠
[00:25:55.160 --> 00:25:58.480]  我們現在還不需要擔心得太多
[00:25:58.480 --> 00:26:02.840]  但是迫不知是從古至今都有
[00:26:02.840 --> 00:26:05.400]  當真是臨到我們的時候
[00:26:05.400 --> 00:26:08.480]  我們要怎樣去面對
[00:26:08.480 --> 00:26:11.040]  就好像貼城的處境
[00:26:11.040 --> 00:26:15.380]  猶太人禁止保羅西拉宣揚耶穌是基督
[00:26:15.380 --> 00:26:18.720]  等於只會想一下
[00:26:18.720 --> 00:26:20.500]  我們切身處地想一下
[00:26:20.500 --> 00:26:24.340]  如果我們是當其時貼城裡面的信徒
[00:26:24.340 --> 00:26:27.160]  我們面對一眾的反對聲音
[00:26:27.160 --> 00:26:29.720]  猶太人激烈的反抗
[00:26:29.720 --> 00:26:34.080]  不讓我們說耶穌是基督
[00:26:34.080 --> 00:26:38.940]  不知各位會怎樣選擇呢
