
[00:00:00.000 --> 00:00:04.540]  乃蠻是雅蘭國一個很大的人物
[00:08:45.360 --> 00:08:49.240]  乃蠻是王差派的神父
[00:08:49.240 --> 00:08:50.600]  換句話說
[00:08:50.600 --> 00:08:57.800]  現在說到乃蠻強調他就是王的神父
[00:08:57.800 --> 00:08:59.240]  乃蠻就是王的神父
[00:08:59.240 --> 00:09:00.840]  是王差遣他出來的
[00:09:00.840 --> 00:09:04.280]  所以這個以色列王絕對不可以馬虎了事
[00:09:04.280 --> 00:09:05.440]  你對他怎樣
[00:09:05.440 --> 00:09:07.800]  即是對我怎樣
[00:09:07.800 --> 00:09:09.640]  你對他怎樣
[00:09:09.640 --> 00:09:11.720]  即是對王是怎樣
[00:09:11.720 --> 00:09:13.480]  因爲是我差他出來的
[00:09:13.480 --> 00:09:14.560]  還有第三件事
[00:09:14.560 --> 00:09:16.040]  你接到信之後
[00:09:16.040 --> 00:09:19.960]  聖經說一定要馬上治好他
[00:09:19.960 --> 00:09:20.840]  不要拖
[00:09:20.840 --> 00:09:23.240]  要馬上快點治好他
[00:09:23.240 --> 00:09:25.200]  這種嚴重的皮膚病
[00:09:25.200 --> 00:09:29.160]  所謂的治好在原文的意思就是除去的意思
[00:09:29.160 --> 00:09:31.560]  除去了他嚴重的麻風病
[00:09:31.560 --> 00:09:33.040]  你聽不聽得到
[00:09:33.040 --> 00:09:36.400]  你聽不聽得出這位男王的口氣多大
[00:09:36.400 --> 00:09:40.960]  多有氣勢多有氣派
[00:09:40.960 --> 00:09:43.280]  拿了這封信之後
[00:09:43.280 --> 00:09:49.200]  你就要馬上找方法自己搞定他
[00:09:49.200 --> 00:09:53.080]  這你就明白爲什麼他不提撒瑪尼亞的女子說的話
[00:09:53.080 --> 00:09:54.320]  因爲一來
[00:09:54.320 --> 00:09:55.560]  大佬
[00:09:55.560 --> 00:09:57.000]  我提了的話
[00:09:57.000 --> 00:09:59.720]  那不就是證明我亞蘭國沒料到
[00:09:59.720 --> 00:10:01.480]  要去你那裏搞定
[00:10:01.480 --> 00:10:03.560]  但是我現在把這封信扔回給你
[00:10:03.560 --> 00:10:04.800]  二來
[00:10:04.800 --> 00:10:07.120]  你想想一個婢女說的話
[00:10:07.120 --> 00:10:10.480]  在這麼公銜式的官方的書信裏面
[00:10:10.480 --> 00:10:11.880]  怎樣會說
[00:10:11.880 --> 00:10:15.440]  就等於你現在去茶餐廳的廁所
[00:10:15.440 --> 00:10:18.240]  然後有個清潔大嬸在裏面清潔的時候
[00:10:18.240 --> 00:10:20.040]  你剛剛在裏面做大事
[00:10:20.040 --> 00:10:23.320]  然後你聽到清潔大嬸的那番偉論
[00:10:23.320 --> 00:10:25.240]  然後就覺得很棒
[00:10:25.240 --> 00:10:27.400]  其實這個廁所是高官來的
[00:10:27.400 --> 00:10:30.560]  這個高官就想着拿這條計劃
[00:10:30.560 --> 00:10:32.960]  沒理由在施政報告裏面
[00:10:32.960 --> 00:10:36.000]  說了因爲我在廁所聽到大嬸的說話
[00:10:36.000 --> 00:10:38.800]  大佬你不可以這麼說話的
[00:10:38.800 --> 00:10:41.080]  這個是這麼官方的書銜裏面
[00:10:41.080 --> 00:10:45.720]  你沒理由引用清潔大嬸的那句話出來的
[00:10:45.720 --> 00:10:47.840]  所以我們就公作其事
[00:10:47.840 --> 00:10:50.400]  你要明白處境是這樣的
[00:10:50.400 --> 00:10:51.840]  爲什麼她不提
[00:10:51.840 --> 00:10:53.720]  是因爲這樣的原因
[00:10:53.720 --> 00:10:59.160]  再加上她根本是想扔個球給以色列王
[00:10:59.160 --> 00:11:01.000]  而你聽得出她的口吻
[00:11:01.000 --> 00:11:03.560]  總之方法是你去找
[00:11:03.560 --> 00:11:04.920]  球就交給你
[00:11:04.920 --> 00:11:07.000]  我要見到乃蠻就好了
[00:11:07.000 --> 00:11:08.840]  就是這麼簡單
[00:11:08.840 --> 00:11:11.040]  像不像有些很霸氣的老闆說
[00:11:11.040 --> 00:11:13.160]  今天之內你死都死給我看
[00:11:13.160 --> 00:11:14.440]  像不像?
[00:11:14.440 --> 00:11:17.520]  希望這句不是你爸爸說的話
[00:11:17.520 --> 00:11:18.640]  第三樣東西
[00:11:18.640 --> 00:11:20.720]  你會發現第三樣東西就是
[00:11:20.720 --> 00:11:22.840]  囂張壯大
[00:11:22.840 --> 00:11:25.160]  由第七節到第十節
[00:11:25.160 --> 00:11:28.800]  聖經說以色列王看見這信就撕裂衣服說
[00:11:28.800 --> 00:11:30.400]  我喜視上帝
[00:11:30.400 --> 00:11:33.080]  能使人死使人活
[00:11:33.080 --> 00:11:34.880]  這人竟打發人來
[00:11:34.880 --> 00:11:37.440]  叫我治好他的大麻風
[00:11:37.440 --> 00:11:38.600]  你不看一看
[00:11:38.600 --> 00:11:42.240]  這人何以尋規攻擊我呢?
[00:11:42.240 --> 00:11:44.800]  聖人爾利沙聽見以色列王撕裂衣服
[00:11:44.800 --> 00:11:46.640]  就打發人去見王說
[00:11:46.640 --> 00:11:48.960]  你爲什麼撕裂衣服?
[00:11:48.960 --> 00:11:52.560]  何使乃人到我這裏來?
[00:11:52.560 --> 00:11:55.520]  他就知道以色列終有善治了
[00:11:55.520 --> 00:11:59.560]  於是乃蠻戴着車馬到了爾利沙的家
[00:11:59.560 --> 00:12:00.960]  站在門前
[00:12:00.960 --> 00:12:03.640]  爾利沙打發一個侍者對乃蠻說
[00:12:03.640 --> 00:12:06.360]  你去在他的但河中沐浴七回
[00:12:06.360 --> 00:12:10.240]  你的浴就必復完而得潔淨
[00:12:10.240 --> 00:12:13.240]  這裏提到以色列王收到這封信之後
[00:12:13.240 --> 00:12:14.880]  他以爲雅南王
[00:12:14.880 --> 00:12:18.280]  無非只是想找一個冠冕堂皇的藉口出兵
[00:12:18.280 --> 00:12:19.520]  打以色列
[00:12:19.520 --> 00:12:23.200]  因爲雅南王好像把以色列王當成神一樣
[00:12:23.200 --> 00:12:27.600]  叫他除去乃蠻的皮膚環則
[00:12:27.600 --> 00:12:30.120]  所以以色列王毫不客氣
[00:12:30.120 --> 00:12:32.280]  當然他們都走了
[00:12:32.280 --> 00:12:35.120]  他毫不客氣用"this guy"這個字
[00:12:35.120 --> 00:12:38.120]  俗語就是說這個人
[00:12:38.120 --> 00:12:42.000]  這個人其實只是找位置入我而已
[00:12:42.000 --> 00:12:45.120]  這人你留意聖經所說
[00:12:45.120 --> 00:12:46.400]  在第七節
[00:12:46.400 --> 00:12:48.360]  這人即是"this guy"
[00:12:48.360 --> 00:12:50.760]  這個人找位置入我而已
[00:12:50.760 --> 00:12:53.480]  如果可能當時
[00:12:53.480 --> 00:12:56.840]  當時還是在吉格的爾利沙
[00:12:56.840 --> 00:12:58.640]  可能收到線報
[00:12:58.640 --> 00:13:01.160]  又或者從別人那裏聽到這個消息
[00:13:01.160 --> 00:13:03.080]  甚至可能神感動他
[00:13:03.080 --> 00:13:04.880]  讓他知道這個事情
[00:13:04.880 --> 00:13:05.760]  乃蠻的事情
[00:13:05.760 --> 00:13:07.560]  於是爾利沙就打發一個侍者
[00:13:07.560 --> 00:13:09.080]  去告訴以色列王
[00:13:09.080 --> 00:13:12.200]  首先要留意爾利沙這番話
[00:13:12.200 --> 00:13:14.560]  他想告訴我們兩件很重要的事情
[00:13:14.560 --> 00:13:15.480]  第一件事
[00:13:15.480 --> 00:13:17.400]  他有些雜祕的口吻
[00:13:17.400 --> 00:13:19.760]  他說這個以色列王
[00:13:19.760 --> 00:13:21.440]  你怕什麼啊
[00:13:21.440 --> 00:13:22.800]  你亂啊
[00:13:22.800 --> 00:13:25.040]  你懷底啊
[00:13:25.040 --> 00:13:27.440]  是不是那麼沒有信心
[00:13:27.440 --> 00:13:28.560]  第二件事
[00:13:28.560 --> 00:13:31.200]  爾利沙叫乃蠻去見他
[00:13:31.200 --> 00:13:33.200]  目的就是讓乃蠻知道
[00:13:33.200 --> 00:13:36.200]  以色列中有善知
[00:13:36.200 --> 00:13:40.120]  即是代表以色列有真神
[00:13:40.120 --> 00:13:42.120]  其實相同類似的說話
[00:13:42.120 --> 00:13:43.680]  在祕魯的時期
[00:13:43.680 --> 00:13:47.240]  以色列書在第二章、第五節、第三十三章、第三十三節
[00:13:47.240 --> 00:13:48.960]  其實都用過
[00:13:48.960 --> 00:13:51.880]  爾利沙這個目的
[00:13:51.880 --> 00:13:53.920]  到底能不能達到呢?
[00:13:53.920 --> 00:13:57.760]  要他知道以色列有神
[00:13:57.760 --> 00:14:00.160]  要乃蠻全然地知道
[00:14:00.160 --> 00:14:01.480]  全然地認識
[00:14:01.480 --> 00:14:05.080]  以色列有神的先知在這裏
[00:14:05.080 --> 00:14:06.560]  有神的代表在這裏
[00:14:06.560 --> 00:14:09.200]  而這位神就是真神
[00:14:09.200 --> 00:14:10.200]  是因爲這樣的緣故
[00:14:10.200 --> 00:14:14.400]  乃蠻就終於去到那一位
[00:14:14.400 --> 00:14:17.920]  他家裏面那位伯匹所說的
[00:14:17.920 --> 00:14:20.960]  撒瑪利亞的先知那裏
[00:14:20.960 --> 00:14:24.320]  他很有可能一直都期待
[00:14:24.320 --> 00:14:29.320]  這個先知應該會給他很厲害的
[00:14:29.320 --> 00:14:30.840]  說到底那個婢女
[00:14:30.840 --> 00:14:32.840]  那個小女子都實牙實齒
[00:14:32.840 --> 00:14:34.320]  說到他那麼厲害
[00:14:34.320 --> 00:14:35.600]  一定能康復
[00:14:35.600 --> 00:14:37.040]  是那個小女子說的
[00:14:37.040 --> 00:14:38.320]  有沒有留意經文?
[00:14:38.320 --> 00:14:40.880]  在第五章、第九節
[00:14:40.880 --> 00:14:43.360]  乃蠻去到以利沙的家裏
[00:14:43.360 --> 00:14:45.520]  他竟然站在門口
[00:14:45.520 --> 00:14:48.120]  是乃蠻站在門口
[00:14:48.120 --> 00:14:52.160]  他可能還以爲以利沙會出來迎接這位大人物
[00:14:52.160 --> 00:14:53.880]  這麼尊貴的人物
[00:14:53.880 --> 00:14:56.320]  帶着這麼貴的藥費來
[00:14:56.320 --> 00:14:57.480]  我給錢的
[00:14:57.480 --> 00:14:59.160]  我不是白看你的
[00:14:59.160 --> 00:15:01.320]  所以他很期望他出來
[00:15:01.320 --> 00:15:04.760]  況且乃蠻又是堂堂雅蘭的戰勝國
[00:15:04.760 --> 00:15:07.920]  宗主國的大元帥
[00:15:07.920 --> 00:15:10.520]  有什麼理由你不出來?
[00:15:10.520 --> 00:15:13.680]  你們以色列是戰敗之士
[00:15:13.680 --> 00:15:15.840]  難道要我進去找你?
[00:15:15.840 --> 00:15:17.960]  當然是你出來
[00:15:17.960 --> 00:15:19.280]  多囂張
[00:15:19.280 --> 00:15:20.400]  多尊大
[00:15:20.400 --> 00:15:21.840]  走到第四點
[00:15:21.840 --> 00:15:24.120]  自尊甚大
[00:15:24.120 --> 00:15:25.600]  這是第四個大
[00:15:25.600 --> 00:15:28.400]  由第十節到第十二節
[00:15:28.400 --> 00:15:31.560]  正經說以利沙打發出一個使者對乃蠻說
[00:15:31.560 --> 00:15:35.080]  「你去在約旦河中沐浴七回
[00:15:35.080 --> 00:15:37.680]  你的浴就必復原而得潔淨」
[00:15:37.680 --> 00:15:39.680]  乃蠻卻發怒走了說
[00:15:39.680 --> 00:15:41.840]  「我想他必定出來見我」
[00:15:41.840 --> 00:15:43.480]  站着求告耶和華
[00:15:43.480 --> 00:15:46.400]  「他上帝的名在萬處以上
[00:15:46.400 --> 00:15:48.360]  遙守至好這大麻坊」
[00:15:48.360 --> 00:15:49.840]  「大馬世界的河
[00:15:49.840 --> 00:15:52.000]  阿巴拿和法爾法
[00:15:52.000 --> 00:15:55.760]  豈不比以色列的一切水更好?」
[00:15:55.760 --> 00:15:58.520]  「我在那裏沐浴不得潔淨嗎?」
[00:15:58.520 --> 00:16:02.160]  於是氣憤憤地轉身去了
[00:16:02.160 --> 00:16:06.120]  以利沙沒有出去見乃蠻
[00:16:06.120 --> 00:16:07.800]  他也不想出去找他
[00:16:07.800 --> 00:16:09.520]  叫使者對乃蠻說
[00:16:09.520 --> 00:16:13.120]  「你去約旦河中沐浴七回
[00:16:13.120 --> 00:16:17.680]  你的浴就必定復原而得潔淨」
[00:16:17.680 --> 00:16:20.000]  我們知道在以色列
[00:16:20.000 --> 00:16:22.440]  患這樣嚴重的皮膚病
[00:16:22.440 --> 00:16:23.800]  一定是視爲不潔
[00:16:23.800 --> 00:16:25.920]  要被隔離的
[00:16:25.920 --> 00:16:31.160]  對於沒有這麼嚴謹宗教條例的雅蘭來說
[00:16:31.160 --> 00:16:35.320]  就似乎未必有這樣相同的對待方式
[00:16:35.320 --> 00:16:39.440]  你想想以色列都沒有人叫乃蠻
[00:16:39.440 --> 00:16:41.920]  做入庫隨俗的事情
[00:16:41.920 --> 00:16:44.360]  所以乃蠻其實沒錯
[00:16:44.360 --> 00:16:45.600]  他是想醫治的
[00:16:45.600 --> 00:16:47.920]  但是你有沒有留意以利沙用什麼字眼
[00:16:47.920 --> 00:16:49.920]  他用潔淨這個字眼
[00:16:49.920 --> 00:16:51.280]  我們要讀書的時候
[00:16:51.280 --> 00:16:52.200]  讀聖經的時候
[00:16:52.200 --> 00:16:55.920]  我們一定要比較簡單地讀這個字眼
[00:16:55.920 --> 00:16:58.000]  潔淨就是他污禿
[00:16:58.000 --> 00:16:58.960]  就是他污禿
[00:16:58.960 --> 00:17:01.320]  你不要用這麼宗教的字眼去讀
[00:17:01.320 --> 00:17:03.840]  這個字擺明句話就是他污禿
[00:17:03.840 --> 00:17:05.240]  所以他要潔淨
[00:17:05.240 --> 00:17:08.960]  而以利沙就更加叫他沐浴七次
[00:17:08.960 --> 00:17:10.880]  不是事事淡淡地洗
[00:17:10.880 --> 00:17:12.480]  不是潑漆東西
[00:17:12.480 --> 00:17:16.400]  不是隨隨便便淋水就算了
[00:17:16.400 --> 00:17:19.000]  是沐浴徹底地洗
[00:17:19.000 --> 00:17:20.600]  還要七次
[00:17:20.600 --> 00:17:22.200]  就是浸浴缸
[00:17:22.200 --> 00:17:24.000]  英國人很喜歡這麼說
[00:17:24.000 --> 00:17:26.560]  華人是浸浴缸
[00:17:26.560 --> 00:17:28.040]  不知道你有沒有浸浴缸
