
[00:00:00.000 --> 00:00:04.480]  今日講到仍然是講阿伯拉罕的故事
[00:06:14.880 --> 00:06:16.600]  山凹凹凸凸
[00:06:16.600 --> 00:06:17.760]  不是平原
[00:06:17.760 --> 00:06:22.080]  平原的放牧跟山區的放牧不同
[00:06:22.080 --> 00:06:24.360]  在山那裡有些草
[00:06:24.360 --> 00:06:26.640]  羊就到處吃
[00:06:26.640 --> 00:06:28.200]  你看到那幅大一點
[00:06:28.200 --> 00:06:30.360]  有大山、小山
[00:06:30.360 --> 00:06:33.120]  綠色的地方就有草
[00:06:33.120 --> 00:06:36.960]  咖啡色的地方就沒有草
[00:06:36.960 --> 00:06:38.800]  再看多一張
[00:06:38.800 --> 00:06:40.200]  這張是模糊一點
[00:06:40.200 --> 00:06:42.840]  不過也是在斜坡那裡
[00:06:42.840 --> 00:06:46.640]  有些羊、人在看著牠們
[00:06:46.640 --> 00:06:48.160]  這一幅也是
[00:06:48.160 --> 00:06:50.440]  斜斜的山
[00:06:50.440 --> 00:06:52.840]  原來在山區那裡放牧
[00:06:52.840 --> 00:06:54.640]  環境就是這樣的
[00:06:54.640 --> 00:06:56.120]  沒有其他東西
[00:06:56.120 --> 00:06:59.600]  只有山,地上有草或者沒有草
[00:06:59.600 --> 00:07:01.800]  牛、羊就在那裡吃草
[00:07:01.800 --> 00:07:03.480]  那麼
[00:07:03.480 --> 00:07:04.440]  沒問題
[00:07:04.440 --> 00:07:05.640]  生活就是這樣
[00:07:05.640 --> 00:07:07.160]  不過就是說
[00:07:07.160 --> 00:07:09.200]  你看到牠們一邊吃草的時候
[00:07:09.200 --> 00:07:09.960]  吃著吃著
[00:07:09.960 --> 00:07:12.360]  整天吃著那一部分就會吃到沒有了
[00:07:12.360 --> 00:07:15.080]  所以放牧的人吃到差不多這一部分
[00:07:15.080 --> 00:07:17.160]  吃完沒什麼草了
[00:07:17.160 --> 00:07:19.600]  就會走去遠一點
[00:07:19.600 --> 00:07:21.720]  有新草的地方
[00:07:21.720 --> 00:07:24.600]  吃到差不多又走來走去
[00:07:24.600 --> 00:07:28.120]  就是不斷遷徙的生活
[00:07:28.120 --> 00:07:31.120]  所以亞伯蘭在當地放牧的時候
[00:07:31.120 --> 00:07:32.400]  都應該是這樣的生活
[00:07:32.400 --> 00:07:34.120]  吃草吃到差不多了
[00:07:34.120 --> 00:07:36.440]  就移居去另一個地方
[00:07:36.440 --> 00:07:37.960]  又移居去另一個地方
[00:07:37.960 --> 00:07:43.000]  聖經說牠是漸漸遷往南地去
[00:07:43.000 --> 00:07:45.760]  都應該是放牧的習慣
[00:07:45.760 --> 00:07:47.560]  讓牠有需要這麼做
[00:07:47.560 --> 00:07:48.520]  一直都沒有問題
[00:07:48.520 --> 00:07:50.560]  不過問題就是說
[00:07:50.560 --> 00:07:53.040]  十二章十節那裡說
[00:07:53.040 --> 00:07:56.240]  那個地方遭遇了饑荒
[00:07:56.240 --> 00:08:00.120]  饑荒就是應該下雨的時候不下雨
[00:08:00.120 --> 00:08:02.080]  應該有東西吃的時候又沒有東西吃
[00:08:02.080 --> 00:08:03.480]  特別對牛羊來說
[00:08:03.480 --> 00:08:04.800]  吃草的
[00:08:04.800 --> 00:08:07.320]  應該有東西吃的就沒有草吃
[00:08:07.320 --> 00:08:10.160]  山區因為水的地勢高
[00:08:10.160 --> 00:08:11.400]  如果不下雨
[00:08:11.400 --> 00:08:13.000]  就會乾得很快
[00:08:13.000 --> 00:08:14.720]  那些生的草
[00:08:14.720 --> 00:08:17.280]  很快就會不生了
[00:08:17.280 --> 00:08:18.440]  但是一旦下雨
[00:08:18.440 --> 00:08:20.320]  你看到那些地方一旦下雨
[00:08:20.320 --> 00:08:22.320]  草一天生幾寸
[00:08:22.320 --> 00:08:23.120]  生得很快
[00:08:23.120 --> 00:08:24.640]  但是不下雨就沒有了
[00:08:24.640 --> 00:08:25.560]  不生
[00:08:25.560 --> 00:08:27.920]  在山區特別容易受影響
[00:08:27.920 --> 00:08:31.320]  而且聖經說那個地方所遭遇的饑荒
[00:08:31.320 --> 00:08:32.920]  是災情很大的
[00:08:32.920 --> 00:08:36.120]  可能是等著牠下雨
[00:08:36.120 --> 00:08:37.320]  等著也不下
[00:08:37.320 --> 00:08:39.200]  又或者在這邊不下
[00:08:39.200 --> 00:08:42.240]  到處看到的、走到的都不下
[00:08:42.240 --> 00:08:43.920]  就是範圍很寬
[00:08:43.920 --> 00:08:45.320]  時間也很長
[00:08:45.320 --> 00:08:47.840]  長過牠所能夠忍受的
[00:08:47.840 --> 00:08:49.520]  那麥克蘭怎麼辦呢?
[00:08:49.520 --> 00:08:53.000]  周圍的草都吃完了,牛羊也沒得吃了
[00:08:53.000 --> 00:08:54.120]  怎麼辦呢?
[00:08:54.120 --> 00:08:55.240]  問題就來了
[00:08:55.240 --> 00:08:57.760]  饑荒就影響牠的生活
[00:08:57.760 --> 00:09:00.280]  影響牠放牧的情況
[00:09:00.280 --> 00:09:01.080]  怎麼辦呢?
[00:09:01.080 --> 00:09:02.640]  一個很現實的問題
[00:09:02.640 --> 00:09:03.440]  沒得吃
[00:09:03.440 --> 00:09:04.920]  牛羊也沒得吃
[00:09:04.920 --> 00:09:07.760]  現實的問題就讓牠要想了
[00:09:07.760 --> 00:09:09.720]  想著想著就想到了
[00:09:09.720 --> 00:09:10.880]  想到了
[00:09:10.880 --> 00:09:12.480]  去埃及
[00:09:12.480 --> 00:09:15.360]  去埃及原底聖經說
[00:09:15.360 --> 00:09:18.920]  牠打算去那裡暫時住一會兒而已
[00:09:18.920 --> 00:09:20.240]  暫時住一會兒
[00:09:20.240 --> 00:09:20.960]  牠就去了
[00:09:20.960 --> 00:09:22.760]  決定有一個好的方法
[00:09:22.760 --> 00:09:24.600]  那為什麽要去埃及呢?
[00:09:24.600 --> 00:09:28.080]  我們再看兩張圖之後的那張圖
[00:09:28.080 --> 00:09:29.560]  有多一張圖可以看看
[00:09:29.560 --> 00:09:33.800]  這個就是在網上下載了一個鳥瞰圖
[00:09:33.800 --> 00:09:36.320]  就拍到尼羅河的三角洲
[00:09:36.320 --> 00:09:38.840]  講埃及其實主要是講
[00:09:38.840 --> 00:09:42.160]  當時的人聚居在尼羅河附近
[00:09:42.160 --> 00:09:43.880]  就是埃及這個地方
[00:09:43.880 --> 00:09:46.280]  埃及這個地方為什麽這麽好
[00:09:46.280 --> 00:09:49.080]  這麽多人在那裡聚居這麼富庶呢?
[00:09:49.080 --> 00:09:50.520]  因為有尼羅河
[00:09:50.520 --> 00:09:52.080]  有尼羅河的時候
[00:09:52.080 --> 00:09:54.680]  很多生活上的需要就可以解決了
[00:09:54.680 --> 00:09:58.280]  並且尼羅河在進入地中海的時候
[00:09:58.280 --> 00:10:01.360]  在一個低的平原的地方
[00:10:01.360 --> 00:10:03.760]  就形成了一個三角洲
[00:10:03.760 --> 00:10:08.400]  有很多上游衝下來的一些肥沃的泥土
[00:10:08.400 --> 00:10:10.720]  就在那裡慢慢聚積
[00:10:10.720 --> 00:10:13.280]  所以在三角洲那裡
[00:10:13.280 --> 00:10:14.120]  是很肥沃的
[00:10:14.120 --> 00:10:16.480]  你不用理它,它都是綠色的
[00:10:16.480 --> 00:10:20.440]  這幅圖離開了阿賓蘭的時候
[00:10:20.440 --> 00:10:21.600]  幾千年
[00:10:21.600 --> 00:10:22.960]  在最近的時候
[00:10:22.960 --> 00:10:24.640]  到處都是沙漠也好
[00:10:24.640 --> 00:10:26.320]  那個三角洲都是綠色的
[00:10:26.320 --> 00:10:27.560]  看到了嗎?
[00:10:27.560 --> 00:10:29.480]  我們看上面就是說
[00:10:29.480 --> 00:10:31.920]  這裡這個位置其實是以色列地
[00:10:31.920 --> 00:10:34.800]  稍微一點綠色
[00:10:34.800 --> 00:10:37.160]  如果這些地方
[00:10:37.160 --> 00:10:39.200]  在乾旱、饑荒的時候
[00:10:39.200 --> 00:10:42.160]  很快這些丁這麽多的草就沒有了
[00:10:42.160 --> 00:10:44.440]  但是埃及就不同了
[00:10:44.440 --> 00:10:49.040]  埃及肯定不會有這麼乾旱的情況出現
[00:10:49.040 --> 00:10:51.080]  所以阿賓蘭很聰明
[00:10:51.080 --> 00:10:53.000]  想到下埃及
[00:10:53.000 --> 00:10:54.920]  沒問題的
[00:10:54.920 --> 00:10:58.800]  下埃及是一個正常的解決方法
[00:10:58.800 --> 00:11:00.920]  我們可能會去想
[00:11:00.920 --> 00:11:05.160]  其實他下埃及是對還是錯呢?
[00:11:05.160 --> 00:11:06.880]  有沒有想過呢?
[00:11:06.880 --> 00:11:09.320]  特別是之後發生這樣的事情
[00:11:09.320 --> 00:11:10.520]  應不應該走呢?
[00:11:10.520 --> 00:11:12.600]  如果這樣想的時候
[00:11:12.600 --> 00:11:13.800]  我就嘗試一下去想
[00:11:13.800 --> 00:11:14.640]  就覺得
[00:11:14.640 --> 00:11:15.600]  第一
[00:11:15.600 --> 00:11:19.800]  一定沒有講得很實話
[00:11:19.800 --> 00:11:22.680]  將那塊加拿大當時賜給他
[00:11:22.680 --> 00:11:25.560]  講得也很模糊的
[00:11:25.560 --> 00:11:28.200]  特別他有沒有留意他的字眼呢?
[00:11:28.200 --> 00:11:31.040]  他不是說將加拿大賜給你阿賓蘭
[00:11:31.040 --> 00:11:33.520]  是賜給你的後裔而已
[00:11:33.520 --> 00:11:35.760]  又不知道什麼時候
[00:11:35.760 --> 00:11:38.640]  我跟我老婆又沒有兒子
[00:11:38.640 --> 00:11:40.480]  你說賜給我的後裔
[00:11:40.480 --> 00:11:42.480]  是一件很遙遠的事情
[00:11:42.480 --> 00:11:45.600]  又不是說現在有沒有特別的吩咐
[00:11:45.600 --> 00:11:48.240]  而且那個地方當時已經有人在那裡住了
[00:11:48.240 --> 00:11:51.880]  阿賓蘭只不過在那個地方四處
[00:11:51.880 --> 00:11:53.400]  不要跟別人爭
[00:11:53.400 --> 00:11:54.320]  別人住在那裡
[00:11:54.320 --> 00:11:56.200]  那些山可以到處走
[00:11:56.200 --> 00:11:57.200]  看到很多地方
[00:11:57.200 --> 00:12:01.120]  到處放牧牛羊吃草
[00:12:01.120 --> 00:12:06.480]  對那個地方其實沒有什麼必定要留下的元素
[00:12:06.480 --> 00:12:07.880]  所以其實他走
[00:12:07.880 --> 00:12:09.440]  也無可厚非
[00:12:09.440 --> 00:12:11.840]  所以我就覺得不存在說
[00:12:11.840 --> 00:12:15.720]  真的在這個時候不存在對或者錯
[00:12:15.720 --> 00:12:20.080]  你說如果他覺得
[00:12:20.080 --> 00:12:21.960]  神既然這麼看顧我
[00:12:21.960 --> 00:12:23.960]  這麼遠都帶我來到這裡
[00:12:23.960 --> 00:12:25.440]  雖然饑荒而已
[00:12:25.440 --> 00:12:26.760]  沒東西吃而已
[00:12:26.760 --> 00:12:27.640]  不要緊的
[00:12:27.640 --> 00:12:32.240]  最多牛羊死了一百幾十隻而已
[00:12:32.240 --> 00:12:34.640]  最多沒有了
[00:12:34.640 --> 00:12:38.000]  或者最多連自己的命也沒有了
[00:12:38.000 --> 00:12:38.960]  不要緊的
[00:12:39.440 --> 00:12:41.120]  如果他這樣
[00:12:41.120 --> 00:12:42.520]  OK的
[00:12:42.520 --> 00:12:44.120]  這是大信心
[00:12:44.120 --> 00:12:47.520]  不過當時的阿賓蘭還沒到這個地步
[00:12:47.520 --> 00:12:49.800]  他就想自己的方法
[00:12:49.800 --> 00:12:53.600]  就想到一個解決的有效方法
[00:12:53.600 --> 00:12:54.680]  就是下埃及
[00:12:54.680 --> 00:12:58.200]  那麼信心是少一點
[00:12:58.200 --> 00:12:59.920]  但是也是信心
[00:12:59.920 --> 00:13:02.800]  就是覺得下埃及沒有問題
[00:13:02.800 --> 00:13:04.840]  所以在這件事情上面來說
[00:13:04.840 --> 00:13:08.160]  不存在怎樣說他下埃及這個決定
[00:13:08.160 --> 00:13:09.200]  說不對
[00:13:10.080 --> 00:13:11.680]  其實講到這裡
[00:13:11.680 --> 00:13:16.000]  你會覺得情況跟我們現實也挺相似的
[00:13:16.000 --> 00:13:17.960]  因為我們現實的生活
[00:13:17.960 --> 00:13:18.880]  很多時候
[00:13:18.880 --> 00:13:21.600]  其實神沒有講得很清楚給你聽
[00:13:21.600 --> 00:13:24.160]  你下一步應該是怎樣做
[00:13:24.160 --> 00:13:25.440]  你應該做什麼
[00:13:25.440 --> 00:13:26.560]  你應該做什麼
[00:13:26.560 --> 00:13:28.840]  其實很多空間給你自由發揮
[00:13:28.840 --> 00:13:30.840]  自己決定怎樣做
[00:13:30.840 --> 00:13:32.640]  有些人就
[00:13:32.640 --> 00:13:34.720]  我覺得方向是好的
[00:13:34.720 --> 00:13:42.080]  不過有時候太過細節
[00:13:42.080 --> 00:13:43.720]  太過苛求
[00:13:43.720 --> 00:13:46.480]  就是下一步我要怎樣呢?
[00:13:46.480 --> 00:13:48.960]  我就很流行講一句法案
[00:13:48.960 --> 00:13:50.840]  就說跟馬仔吃飯的時候
[00:13:50.840 --> 00:13:53.320]  你第一道菜夾什麼呢?
[00:13:53.320 --> 00:13:54.560]  其實也沒什麼所謂的
[00:13:54.560 --> 00:13:56.080]  是不是?
[00:13:56.080 --> 00:13:57.360]  紅燈呢?
[00:13:57.360 --> 00:13:59.840]  左腳先還是右腳先呢?
[00:13:59.840 --> 00:14:01.360]  其實也沒什麼所謂的
[00:14:01.360 --> 00:14:02.680]  就是有很多事情
[00:14:02.680 --> 00:14:06.800]  其實有一個空間讓我們可以自由選擇
[00:14:06.800 --> 00:14:10.320]  就是不存在對與錯
[00:14:10.320 --> 00:14:13.320]  那些我們可以想到怎樣做就怎樣做
[00:14:13.320 --> 00:14:17.400]  在不違反聖經的教導和原則之下
[00:14:17.400 --> 00:14:19.240]  我們想到一些事情想怎樣做
[00:14:19.240 --> 00:14:20.360]  你就怎樣做
[00:14:20.360 --> 00:14:22.960]  不過我們做每一件事情
[00:14:22.960 --> 00:14:23.880]  你也要知道
[00:14:23.880 --> 00:14:26.440]  神是看管著的
[00:14:26.440 --> 00:14:27.920]  我們的能力有限
[00:14:27.920 --> 00:14:29.320]  你交託給神祈禱
[00:14:29.320 --> 00:14:30.440]  你就做吧
[00:14:30.440 --> 00:14:32.200]  如果神覺得不好
[00:14:32.200 --> 00:14:33.880]  祂就自然會出手
[00:14:33.880 --> 00:14:35.800]  來攔阻你
[00:14:35.800 --> 00:14:36.920]  教導你
[00:14:36.920 --> 00:14:38.920]  所以在亞伯拉罕這件事情上
[00:14:38.920 --> 00:14:39.680]  就是說
[00:14:39.680 --> 00:14:42.800]  這麼早現在講他落埃及與不落埃及
[00:14:42.800 --> 00:14:44.320]  我覺得沒什麼所謂
[00:14:44.320 --> 00:14:46.200]  落又可以
[00:14:46.200 --> 00:14:47.840]  不落又可以
[00:14:47.840 --> 00:14:49.560]  兩樣都沒問題
[00:14:49.560 --> 00:14:51.400]  問題是什麼呢?
[00:14:51.400 --> 00:14:52.520]  問題就是說
[00:14:52.520 --> 00:14:55.280]  一直落到埃及的時候
[00:14:55.280 --> 00:14:56.680]  發生了一些事情
[00:14:56.680 --> 00:14:58.560]  讓他撒謊
[00:14:58.560 --> 00:15:01.960]  讓他想出一些方法
[00:15:01.960 --> 00:15:04.120]  去隱瞞一些事實
[00:15:04.120 --> 00:15:06.120]  誤導別人
[00:15:06.120 --> 00:15:07.800]  這個就是問題了
[00:15:07.800 --> 00:15:09.640]  落埃及本身沒問題
[00:15:09.640 --> 00:15:11.000]  落不落無所謂
[00:15:11.000 --> 00:15:13.320]  不過落到你這樣子
[00:15:13.320 --> 00:15:15.800]  來講撒謊就不好了
[00:15:15.800 --> 00:15:16.920]  就是不對了
[00:15:16.920 --> 00:15:18.720]  講撒謊這件事情
[00:15:18.720 --> 00:15:23.160]  雪芳好像在我們現今來說
[00:15:23.160 --> 00:15:25.800]  有時候覺得很閒
[00:15:25.800 --> 00:15:30.520]  最簡單有時候有一些在公司做事的人
[00:15:30.520 --> 00:15:31.640]  打電話來
[00:15:31.640 --> 00:15:32.640]  那位同事就說
[00:15:32.640 --> 00:15:34.440]  你說我不在這裡
[00:15:34.440 --> 00:15:37.080]  很多時候都是這樣的
[00:15:37.080 --> 00:15:38.200]  你是明明在這裡
[00:15:38.200 --> 00:15:39.800]  為什麼說你不在這裡呢?
[00:15:39.800 --> 00:15:42.960]  這麼小的事情你都不肯幫忙
[00:15:42.960 --> 00:15:44.360]  但問題就是那件事情
[00:15:44.360 --> 00:15:45.760]  都是一個謊話
[00:15:45.760 --> 00:15:47.440]  所以是不對的
[00:15:47.440 --> 00:15:48.840]  我們看一節聖經
[00:15:48.840 --> 00:15:51.160]  關乎雪芳
[00:15:51.160 --> 00:15:52.280]  《新約聖經》
[00:15:52.280 --> 00:15:56.120]  約翰福音八章44節有講
[00:15:56.120 --> 00:16:00.280]  這段是耶穌與猶太人
[00:16:00.280 --> 00:16:03.000]  特別是法利塞人
[00:16:03.000 --> 00:16:06.400]  不肯悔改信主的人跟他們講
[00:16:06.400 --> 00:16:09.480]  他說你們為什麼不明白我的話呢?
[00:16:09.480 --> 00:16:14.040]  無非是因為你們不能夠聽我的讀
[00:16:14.040 --> 00:16:17.720]  你們是出於你們的父魔鬼
[00:16:17.720 --> 00:16:21.360]  你們父的肢肉你們偏要行
[00:16:21.360 --> 00:16:22.920]  他這個字魔鬼
[00:16:22.920 --> 00:16:25.160]  從起初是殺人的
[00:16:25.160 --> 00:16:26.360]  不守真理
[00:16:26.360 --> 00:16:28.280]  因他心裡沒有真理
[00:16:28.280 --> 00:16:31.160]  他雪芳是出於自己
[00:16:31.160 --> 00:16:32.800]  撒旦是雪芳
[00:16:32.800 --> 00:16:34.080]  是出於他自己
[00:16:34.080 --> 00:16:36.640]  因他本來是雪芳的
[00:16:36.640 --> 00:16:39.480]  也是雪芳之人的父
[00:16:39.480 --> 00:16:40.680]  這句很重要
[00:16:40.680 --> 00:16:42.760]  乃是雪芳之人的父
[00:16:42.760 --> 00:16:44.200]  我們說我們信了神
[00:16:44.200 --> 00:16:45.040]  悔改了
[00:16:45.040 --> 00:16:45.920]  歸入基督的名下
[00:16:45.920 --> 00:16:48.160]  我們是神的兒子
[00:16:48.160 --> 00:16:49.360]  但是如果你雪芳
[00:16:49.360 --> 00:16:50.680]  你就不是神的兒子
[00:16:50.680 --> 00:16:53.080]  你是撒旦的兒子
[00:16:53.080 --> 00:16:55.760]  所以其實一個謊話就可以讓你
[00:16:55.760 --> 00:16:57.600]  從神的兒子的地位
[00:16:57.600 --> 00:17:00.920]  飛到撒旦的兒子的地位
[00:17:00.920 --> 00:17:02.200]  很容易而已
