
[00:00:00.000 --> 00:00:03.580]  好感恩今日能夠有機會跟大家一齊敬拜神
[00:04:31.120 --> 00:04:31.880]  辛勞
[00:04:31.880 --> 00:04:33.680]  眼淚和汗水
[00:04:33.680 --> 00:04:35.980]  I have nothing to offer but blood
[00:04:35.980 --> 00:04:37.000]  toil
[00:04:37.000 --> 00:04:38.020]  tears
[00:04:38.020 --> 00:04:39.300]  and sweat
[00:04:39.300 --> 00:04:42.380]  這句名言就激勵到英國人
[00:04:42.640 --> 00:04:44.420]  在跟著的幾年裏面
[00:04:44.420 --> 00:04:45.960]  真是熱血
[00:04:45.960 --> 00:04:46.980]  辛勞
[00:04:46.980 --> 00:04:49.040]  眼淚和汗水
[00:04:49.040 --> 00:04:50.060]  直到
[00:04:50.060 --> 00:04:51.340]  戰爭勝利
[00:04:51.340 --> 00:04:53.140]  在
[00:04:53.140 --> 00:04:59.540]  1863年美國林肯總統在南北戰爭在美國內戰裏面發表的演說
[00:04:59.540 --> 00:05:01.060]  有一句很出名的
[00:05:01.060 --> 00:05:05.420]  That government of the people, by the people and for the people
[00:05:05.420 --> 00:05:11.820]  他說那一個為民所有為民所致為民所享的政府
[00:05:12.080 --> 00:05:13.360]  是絕不會
[00:05:13.360 --> 00:05:16.940]  從這片土地上面消亡
[00:05:16.940 --> 00:05:19.760]  這句都激勵了美國人的心
[00:05:19.760 --> 00:05:21.300]  內戰
[00:05:21.300 --> 00:05:24.100]  亦都完成了
[00:05:24.100 --> 00:05:25.900]  馬克托溫
[00:05:25.900 --> 00:05:27.940]  美國一個很幽默的
[00:05:27.940 --> 00:05:32.040]  作家他講了很多很短句很出名的
[00:05:32.040 --> 00:05:36.140]  他有一句就說你不看新聞就會和世界脫節
[00:05:36.140 --> 00:05:38.700]  你看了新聞就會和事實脫節
[00:05:38.960 --> 00:05:43.560]  這三句你有沒有發現到對我們現在香港人都很適用
[00:05:43.560 --> 00:05:46.380]  真是流芳百世
[00:05:46.380 --> 00:05:50.740]  這三句話套用在香港目前的環境
[00:05:50.740 --> 00:05:51.760]  真是
[00:05:51.760 --> 00:05:53.800]  真是值得我們去反思
[00:05:53.800 --> 00:05:57.380]  今天我們要看
[00:05:57.380 --> 00:06:00.200]  你會不會可以講得出這麼厲害的東西
[00:06:00.200 --> 00:06:04.040]  上帝是怎樣透過你的話
[00:06:04.040 --> 00:06:06.100]  來幫助別人呢
[00:06:08.140 --> 00:06:10.700]  亞國一講話他講到舌頭
[00:06:10.700 --> 00:06:14.280]  舌頭其實是很嚴重的
[00:06:14.280 --> 00:06:17.360]  好像從地獄出來的究竟是什麼事呢
[00:06:17.360 --> 00:06:20.180]  他用三個例子來形容舌頭
[00:06:20.180 --> 00:06:21.460]  三個比喻
[00:06:21.460 --> 00:06:24.020]  第一舌頭就好像馬的爪環
[00:06:24.020 --> 00:06:25.540]  舌頭很短很細
[00:06:25.540 --> 00:06:26.580]  但是
[00:06:26.580 --> 00:06:28.620]  馬的爪環
[00:06:28.620 --> 00:06:29.380]  拖著他
[00:06:29.380 --> 00:06:32.200]  你拉隻馬轉彎就很容易了
[00:06:32.200 --> 00:06:33.220]  方向
[00:06:33.220 --> 00:06:36.560]  或者是船上的舵
[00:06:36.560 --> 00:06:37.840]  一個小小的舵
[00:06:38.100 --> 00:06:40.400]  你動一動他就整隻船就轉了
[00:06:40.400 --> 00:06:42.460]  或者是星星之火
[00:06:42.460 --> 00:06:44.240]  一點點的火
[00:06:44.240 --> 00:06:45.520]  燒著了他
[00:06:45.520 --> 00:06:47.580]  就會紅紅聲
[00:06:47.580 --> 00:06:50.900]  昨晚我家附近就有示威
[00:06:50.900 --> 00:06:53.200]  又有警察出來打
[00:06:53.200 --> 00:06:54.480]  又有
[00:06:54.480 --> 00:06:57.560]  一些示威者點一點點火
[00:06:57.560 --> 00:06:59.600]  我寫過在群組裏面
[00:06:59.600 --> 00:07:06.000]  這個很小的火應該不會有什麼大問題的
[00:07:06.000 --> 00:07:08.060]  但其實小火都可以變成大問題
[00:07:08.820 --> 00:07:10.360]  美國
[00:07:10.360 --> 00:07:12.140]  現在
[00:07:12.140 --> 00:07:14.960]  連北極的地方都可以燒紅紅聲
[00:07:14.960 --> 00:07:20.340]  這個舌頭為什麼這麼厲害呢
[00:07:20.340 --> 00:07:22.900]  舌頭是不是這麼邪惡呢其實不是
[00:07:22.900 --> 00:07:24.180]  舌頭是個器官來的
[00:07:24.180 --> 00:07:26.480]  舌頭後面那個就是頭腦
[00:07:26.480 --> 00:07:28.020]  頭腦才是重要
[00:07:28.020 --> 00:07:30.060]  頭腦都是個器官來的
[00:07:30.060 --> 00:07:31.860]  其實是頭腦後面那個
[00:07:31.860 --> 00:07:33.140]  你的思想
[00:07:33.140 --> 00:07:35.700]  你的感情和你的性格
[00:07:37.240 --> 00:07:39.800]  有些人說話就慢條斯理
[00:07:39.800 --> 00:07:41.600]  想很久才說一句
[00:07:41.600 --> 00:07:45.440]  有些人彈彈聲好像特朗普一樣彈彈聲說出來
[00:07:45.440 --> 00:07:51.320]  你的性格其實是控制
[00:07:51.320 --> 00:07:52.860]  你的
[00:07:52.860 --> 00:07:56.180]  你的情感你的思想其實控制你講什麼
[00:07:56.180 --> 00:07:57.980]  今天我們要講到這個問題
[00:07:57.980 --> 00:08:00.800]  今天就不是叫大家伸條舌出來給我看看
[00:08:00.800 --> 00:08:05.920]  今天是我們反思一下我們的性格我們的思想我們的情感
[00:08:06.180 --> 00:08:07.200]  怎樣去
[00:08:07.200 --> 00:08:09.240]  管理控制
[00:08:09.240 --> 00:08:11.300]  你的思想情感你的
[00:08:11.300 --> 00:08:12.580]  優化你的性格
[00:08:12.580 --> 00:08:14.620]  叫你講的話
[00:08:14.620 --> 00:08:17.440]  出來是造就人是幫助到自己
[00:08:17.440 --> 00:08:20.260]  因為大丈夫一言既出
[00:08:20.260 --> 00:08:22.560]  四馬難追
[00:08:22.560 --> 00:08:24.600]  記得我17歲的時候
[00:08:24.600 --> 00:08:25.880]  跟老爸講
[00:08:25.880 --> 00:08:28.960]  在加拿大聽聞說很多福氣的很多福利的
[00:08:28.960 --> 00:08:32.800]  你只要給我第一年的費用我去讀書就搞定了
[00:08:32.800 --> 00:08:35.100]  一言既出四馬難追
[00:08:35.360 --> 00:08:36.900]  結果四年就捱了三年
[00:08:36.900 --> 00:08:38.940]  所以不要亂講話
[00:08:38.940 --> 00:08:42.780]  現在講的話就
[00:08:42.780 --> 00:08:46.120]  怎樣幫助我們
[00:08:46.120 --> 00:08:48.420]  我們
[00:08:48.420 --> 00:08:50.220]  能夠控制我們的
[00:08:50.220 --> 00:08:52.520]  思想情感和性格
[00:08:52.520 --> 00:08:54.820]  牧師其實這三樣東西我都不太行
[00:08:54.820 --> 00:08:56.620]  怎樣可以改善呢
[00:08:56.620 --> 00:08:58.140]  其實改善是很難的
[00:08:58.140 --> 00:08:59.420]  很難改善
[00:08:59.420 --> 00:09:03.020]  我們中國人有句話講江山易改
[00:09:04.300 --> 00:09:06.080]  本性難移
[00:09:06.080 --> 00:09:13.260]  亞國書剛才讀的第三章十二節都說無花果樹怎樣可以結到橄欖樹呢
[00:09:13.260 --> 00:09:17.100]  葡萄樹怎樣可以長無花果呢鹹水怎樣變成甜水呢
[00:09:17.100 --> 00:09:21.180]  有什麼希望牧師有什麼希望我現在已經四十歲五十歲
[00:09:21.180 --> 00:09:22.980]  或者起碼都三十歲
[00:09:22.980 --> 00:09:24.780]  都有人三十歲
[00:09:24.780 --> 00:09:26.300]  二十歲二十多歲
[00:09:26.300 --> 00:09:28.860]  四五十歲那些已經
[00:09:28.860 --> 00:09:32.200]  定型哪有機會去改變呢
[00:09:32.200 --> 00:09:33.480]  哪有機會去
[00:09:33.980 --> 00:09:35.260]  去優化呢
[00:09:35.260 --> 00:09:36.040]  有
[00:09:36.040 --> 00:09:39.880]  如果你信耶穌呢
[00:09:39.880 --> 00:09:40.900]  你就有機會
[00:09:40.900 --> 00:09:44.220]  因為相信耶穌上帝給一個新的生命來
[00:09:44.220 --> 00:09:51.400]  在哥倫多後書第五章十七節如果有人在基督裏面他是一個新造的人
[00:09:51.400 --> 00:09:55.740]  一個new creation
[00:09:55.740 --> 00:09:58.300]  brand new 新造的
[00:09:58.300 --> 00:10:00.860]  舊事已過都變成新
[00:10:00.860 --> 00:10:02.660]  你開心嗎
[00:10:02.920 --> 00:10:04.200]  你可以從頭再來
[00:10:04.200 --> 00:10:08.040]  你的過去的瑕疵過去的困難你的本性
[00:10:08.040 --> 00:10:09.320]  可以
[00:10:09.320 --> 00:10:11.880]  wipe clean
[00:10:11.880 --> 00:10:18.540]  聖經裏面有兩個門徒雅各和約翰那個雅各就不是這個作者雅各
[00:10:18.540 --> 00:10:19.820]  這個是耶穌的弟弟
[00:10:19.820 --> 00:10:21.860]  另一個就是門徒雅各約翰
[00:10:21.860 --> 00:10:25.700]  他們被稱為雷子即是thunder即是打雷
[00:10:25.700 --> 00:10:27.740]  說話就砰砰聲這樣罵人
[00:10:27.740 --> 00:10:30.060]  即是容易發怒的
[00:10:30.560 --> 00:10:33.120]  但是約翰到了
[00:10:33.120 --> 00:10:34.920]  九十幾歲的時候寫
[00:10:34.920 --> 00:10:36.460]  約翰福音
[00:10:36.460 --> 00:10:37.980]  說到愛
[00:10:37.980 --> 00:10:39.260]  愛的門徒
[00:10:39.260 --> 00:10:40.800]  他的生命真的可以這樣改變
[00:10:40.800 --> 00:10:43.360]  所以如果你信耶穌呢
[00:10:43.360 --> 00:10:44.900]  你是一個新造的人
[00:10:44.900 --> 00:10:48.220]  那為甚麼呢因為你信了耶穌之後呢
[00:10:48.220 --> 00:10:51.820]  你的你原本的本性呢
[00:10:51.820 --> 00:10:54.120]  就有辦法可以收治了
[00:10:54.120 --> 00:10:56.940]  如果我們看
[00:11:01.020 --> 00:11:03.580]  加拿大書第五章十六到十七節
[00:11:03.580 --> 00:11:05.120]  一個信了耶穌的人呢
[00:11:05.120 --> 00:11:07.940]  聖靈在我們裏面幫助我們
[00:11:07.940 --> 00:11:08.960]  所以保羅說
[00:11:08.960 --> 00:11:09.980]  我試試
[00:11:09.980 --> 00:11:13.060]  你們應當信著聖靈行事
[00:11:13.060 --> 00:11:16.140]  這樣就一定不會滿足肉體的私慾
[00:11:16.140 --> 00:11:19.460]  我們未信耶穌之前只有肉體的私慾
[00:11:19.460 --> 00:11:22.540]  肉體的私慾和聖靈作對
[00:11:22.540 --> 00:11:24.840]  聖靈也都和肉體敵對
[00:11:24.840 --> 00:11:26.620]  這兩樣互相敵對
[00:11:26.620 --> 00:11:28.920]  使你們不能自己願意作敵
[00:11:29.180 --> 00:11:30.720]  你未信耶穌之前
[00:11:30.720 --> 00:11:33.540]  你的舊的人你的肉體
[00:11:33.540 --> 00:11:36.100]  就叫你去做些事講大話傷害人
[00:11:36.100 --> 00:11:38.140]  為了踩低人為了自己好
[00:11:38.140 --> 00:11:41.220]  但信了耶穌之後聖靈在你裏面你一個新造人
[00:11:41.220 --> 00:11:44.800]  就幫助你你不要講這件事不要講那件事你講錯了
[00:11:44.800 --> 00:11:46.840]  若我今日
[00:11:46.840 --> 00:11:48.900]  言語不合體統
[00:11:48.900 --> 00:11:50.440]  求主赦免
[00:11:50.440 --> 00:11:56.320]  隨著年日的增長呢你的性格你的本性慢慢的改變
[00:11:56.320 --> 00:11:57.600]  可以改到的
[00:11:57.860 --> 00:12:01.440]  你就會漸漸結出聖靈的果子
[00:12:01.440 --> 00:12:02.460]  阿拉提書
[00:12:02.460 --> 00:12:06.560]  這個很厲害的你讀完之後會很開心你會變成一個這樣的人
[00:12:06.560 --> 00:12:09.380]  聖靈結的果子就是人愛
[00:12:09.380 --> 00:12:10.140]  Love
[00:12:10.140 --> 00:12:11.040]  喜樂
[00:12:11.040 --> 00:12:11.680]  Joy
[00:12:11.680 --> 00:12:12.960]  平安
[00:12:12.960 --> 00:12:13.980]  和平
[00:12:13.980 --> 00:12:14.760]  忍耐
[00:12:14.760 --> 00:12:15.520]  恩慈
[00:12:15.520 --> 00:12:16.300]  良善
[00:12:16.300 --> 00:12:17.060]  信實
[00:12:17.060 --> 00:12:19.880]  溫柔節制一個果子有這麼多樣
[00:12:19.880 --> 00:12:23.720]  有誰覺得自己的心願已經到了有這樣的請你舉手有沒有
[00:12:23.720 --> 00:12:26.520]  沒有呀
[00:12:27.300 --> 00:12:30.120]  其實所有人都不敢舉手其實你是
[00:12:30.120 --> 00:12:32.420]  其實某一個程度你是有這些的
[00:12:32.420 --> 00:12:34.200]  因為你信耶穌這麼多年是有這些的
[00:12:34.200 --> 00:12:36.000]  你以前還差過現在的
[00:12:36.000 --> 00:12:40.600]  石上你應該慢慢進步我都是
[00:12:40.600 --> 00:12:49.320]  他說這些事是沒有律法禁止屬基督耶穌的人已經將肉體和邪情私慾
[00:12:49.320 --> 00:12:50.600]  釘在十字架上
[00:12:50.600 --> 00:12:52.900]  原本我們剛才看到說
[00:12:52.900 --> 00:12:55.460]  聖靈和你的肉體相打仗
[00:12:55.460 --> 00:12:56.740]  但是你信耶穌的人呢
[00:12:57.000 --> 00:12:59.820]  可以將這些舊的東西不好的東西
[00:12:59.820 --> 00:13:01.620]  性格上不好的東西
[00:13:01.620 --> 00:13:02.900]  處死了他
[00:13:02.900 --> 00:13:05.460]  釘在十字架上
[00:13:05.460 --> 00:13:07.760]  如果我們靠聖靈活著
[00:13:07.760 --> 00:13:10.820]  既然我們聖靈叫我們有個新的生命呢
[00:13:10.820 --> 00:13:13.140]  我們就當順著聖靈行事
[00:13:13.140 --> 00:13:15.440]  你說信耶穌多好
[00:13:15.440 --> 00:13:16.200]  可以有
[00:13:16.200 --> 00:13:17.480]  性格上可以改變
[00:13:17.480 --> 00:13:22.860]  很多的見證很多人的例子
[00:13:22.860 --> 00:13:24.660]  真是看到性格的改變
[00:13:25.420 --> 00:13:27.980]  或者你說牧師我信耶穌很多年
[00:13:27.980 --> 00:13:30.280]  性格都有改變但改得不是很舊
[00:13:30.280 --> 00:13:34.900]  但有沒有辦法可以有進步呢
[00:13:34.900 --> 00:13:37.960]  接下來我要跟大家講下怎樣進步
[00:13:37.960 --> 00:13:44.100]  你知道雅學書是一個很實際的書如果你留心聽
[00:13:44.100 --> 00:13:46.660]  上帝的話是幫助你有進步
[00:13:46.660 --> 00:13:48.720]  第一
[00:13:53.580 --> 00:13:56.900]  信耶穌的人怎樣可以進步第一講話要真
[00:13:56.900 --> 00:13:57.940]  要真誠
[00:13:57.940 --> 00:14:00.500]  真誠可以說是我們
[00:14:00.500 --> 00:14:04.840]  每日講話一個品質控制的一個方法
[00:14:04.840 --> 00:14:06.640]  Quality Control
[00:14:06.640 --> 00:14:09.200]  你每句話用這東西去
[00:14:09.200 --> 00:14:10.480]  檢查自己
[00:14:10.480 --> 00:14:13.300]  做一個品質控制
[00:14:13.300 --> 00:14:15.860]  究竟我所講話是不是真誠
[00:14:15.860 --> 00:14:20.200]  真誠就是不講大話
[00:14:20.200 --> 00:14:23.280]  不講一些似是而非的話
[00:14:23.780 --> 00:14:24.820]  不講一些
[00:14:24.820 --> 00:14:29.420]  法庭上不能夠說你錯但其實你是誤導了人的話
[00:14:29.420 --> 00:14:34.540]  真誠不等於你要將所有東西都講出來
[00:14:34.540 --> 00:14:37.620]  你自己的私隱你的朋友的私隱你不要講出來
[00:14:37.620 --> 00:14:39.920]  但你每次講出來的
[00:14:39.920 --> 00:14:41.440]  就一定要真
[00:14:41.440 --> 00:14:43.500]  而且真得來還要誠
[00:14:43.500 --> 00:14:45.540]  你講真話一個
[00:14:45.540 --> 00:14:46.820]  Cold Fact
[00:14:46.820 --> 00:14:48.360]  都不夠
[00:14:48.620 --> 00:14:54.260]  那個真不是誠誠而是Sincere
[00:14:54.260 --> 00:14:58.100]  真誠就不是裝假
[00:14:58.100 --> 00:15:02.200]  不是太過客氣有些人外表就客氣禮貌
[00:15:02.200 --> 00:15:04.500]  但裏面其實是
[00:15:04.500 --> 00:15:05.520]  就坐人
[00:15:05.520 --> 00:15:07.320]  這個上帝不喜歡
[00:15:07.320 --> 00:15:09.360]  有位傳道人同我講
[00:15:09.360 --> 00:15:15.000]  如果你見一個人對你太過有禮貌太過恭維的話你小心啲
[00:15:15.000 --> 00:15:18.580]  多數都是假的你不會是好得咁巴閉
[00:15:19.600 --> 00:15:20.100]  是吧
[00:15:20.100 --> 00:15:22.160]  所以我們讚人呢
[00:15:22.160 --> 00:15:23.440]  都要
[00:15:23.440 --> 00:15:24.720]  真誠
[00:15:24.720 --> 00:15:28.300]  他明明那樣不好你就不要說他好
[00:15:28.300 --> 00:15:30.860]  他講到如果不好的話
[00:15:30.860 --> 00:15:34.180]  你就不要說羅姆斯講到真你好到啖乜聲
[00:15:34.180 --> 00:15:37.520]  真誠你可以鼓勵他
[00:15:37.520 --> 00:15:38.540]  但是就
[00:15:38.540 --> 00:15:40.840]  不要裝假
[00:15:40.840 --> 00:15:48.260]  我發現過去幾十年的生命裏面接觸到很多基督徒包括有名望的傳道人
[00:15:48.780 --> 00:15:51.600]  我發現很多人的言語都過不到這一關
[00:15:51.600 --> 00:15:53.380]  品質控制
[00:15:53.380 --> 00:15:56.200]  即不是真不是誠
[00:15:56.200 --> 00:16:02.600]  其實現在有很多這個真誠很緊要現在有很多法庭
[00:16:02.600 --> 00:16:05.920]  都是有這個的
[00:16:05.920 --> 00:16:09.260]  都是有這個的
[00:16:09.260 --> 00:16:13.100]  法誓
[00:16:13.100 --> 00:16:18.440]  有些基督教背景的國家在法庭上面發揮
[00:16:18.700 --> 00:16:20.000]  都是要
[00:16:20.000 --> 00:16:23.540]  表示自己的真誠
[00:16:23.540 --> 00:16:25.560]  通常他發誓怎麼發呢
[00:16:25.560 --> 00:16:26.840]  他拿一本聖經
[00:16:26.840 --> 00:16:28.120]  在上面講
[00:16:28.120 --> 00:16:30.200]  我確認我所講的是真話
[00:16:30.200 --> 00:16:31.740]  全部都是真話
[00:16:31.740 --> 00:16:34.540]  沒有是假的願上帝幫助我
[00:16:34.540 --> 00:16:44.820]  為什麼我們要拿這本聖經去發誓呢
[00:16:44.820 --> 00:16:47.120]  為什麼我們要講真話呢
[00:16:47.120 --> 00:16:50.960]  因為我們所信的上帝是誠實的上帝
[00:16:50.960 --> 00:16:52.500]  是沒有假的
[00:16:52.500 --> 00:16:55.060]  有幾段的經文是提到這件事
[00:16:55.060 --> 00:16:57.100]  譬如生命記第32章
[00:16:57.100 --> 00:16:59.660]  怎麼講呢
[00:16:59.660 --> 00:17:02.480]  他說上帝是誠實無偽的神
[00:17:02.480 --> 00:17:04.020]  又公義又正直
[00:17:04.020 --> 00:17:07.340]  詩篇31章第5節說
[00:17:07.340 --> 00:17:10.420]  我把我的靈魂交在你上帝的手裏
[00:17:10.420 --> 00:17:12.460]  而我說是信實的神
[00:17:12.460 --> 00:17:14.500]  而我說是信實的神
[00:17:14.500 --> 00:17:15.780]  你救贖了我
[00:17:17.580 --> 00:17:20.400]  以蔡亞書第65章16節
[00:17:20.400 --> 00:17:25.520]  所以在地上為自己求福的必憑著真實的神求福
[00:17:25.520 --> 00:17:28.340]  你求的上帝是真實的
[00:17:28.340 --> 00:17:32.180]  在地上起誓的必憑著真實的神起誓
[00:17:32.180 --> 00:17:39.080]  我們基督徒如果要討上帝的喜悅
[00:17:39.080 --> 00:17:40.620]  我們每一句話
[00:17:40.620 --> 00:17:43.940]  我們講話都要真誠
[00:17:47.280 --> 00:17:48.300]  第2點
[00:17:48.300 --> 00:17:50.620]  我們怎麼可以在
[00:17:50.620 --> 00:17:52.760]  基督徒有了新生命
[00:17:52.760 --> 00:17:54.560]  怎麼優化我們的講話
[00:17:54.560 --> 00:17:58.140]  我們第2點除了真誠之外
[00:17:58.140 --> 00:17:59.680]  第2點就是愛心
[00:17:59.680 --> 00:18:04.040]  在以佛所書第4章第15節說
[00:18:04.040 --> 00:18:08.380]  若卻要在愛中過誠實的生活
[00:18:08.380 --> 00:18:12.660]  在各方面掌盡獨到基督的新娘
[00:18:12.660 --> 00:18:13.960]  她是教會的頭
[00:18:14.720 --> 00:18:17.360]  一個講話沒有愛心
[00:18:17.360 --> 00:18:21.400]  她的破壞性就和講大話一樣
[00:18:21.400 --> 00:18:24.280]  你幫助不了別人
[00:18:24.280 --> 00:18:27.760]  冷漠
[00:18:27.760 --> 00:18:33.960]  在哥林多前書第13章
[00:18:33.960 --> 00:18:37.000]  保羅提到一個沒有愛心的話是怎樣呢
[00:18:37.000 --> 00:18:39.800]  他說:「我若能說萬人的謊言
[00:18:40.560 --> 00:18:45.160]  我若能說萬人的謊言並天使的話語
[00:18:45.160 --> 00:18:49.520]  卻沒有愛就成了鳴的鵝響的笛一般。」
[00:18:49.520 --> 00:18:51.040]  如果你沒有愛的話
[00:18:51.040 --> 00:18:53.720]  你講話就好像打鵝、打笛一樣
[00:18:53.720 --> 00:18:55.720]  人們不喜歡聽這個吵耳
[00:18:55.720 --> 00:18:58.720]  我們究竟有沒有愛心
[00:18:58.720 --> 00:19:04.880]  有一句名言是這樣說的
[00:19:04.880 --> 00:19:08.720]  如果你不能夠為某人講任何的好話
[00:19:08.720 --> 00:19:12.560]  那你最好就不要講關於他的任何的話
[00:19:12.560 --> 00:19:15.360]  If you have nothing good to say about someone
[00:19:15.360 --> 00:19:17.680]  then it is good to say nothing about him
[00:19:17.680 --> 00:19:20.760]  所以如果不好的話就不要講
[00:19:20.760 --> 00:19:27.160]  你前言後語你要對得準
[00:19:27.160 --> 00:19:33.040]  我記得我在加拿大公司做主管的時候
[00:19:33.040 --> 00:19:34.320]  我和我的下屬講
[00:19:34.320 --> 00:19:36.120]  我有四個原則要遵守
[00:19:36.120 --> 00:19:38.420]  第一個就是心口合一
[00:19:38.420 --> 00:19:40.200]  我的心和我所講的是一樣
[00:19:40.200 --> 00:19:41.240]  Transparent
[00:19:41.240 --> 00:19:42.760]  第二個就是Impartial
