
[00:00:00.000 --> 00:00:05.240]  有人說人生是無數的選擇
[00:11:24.760 --> 00:11:27.120]  百姓就放聲而哭
[00:11:27.120 --> 00:11:30.640]  於是給那地方起名叫波金
[00:11:30.640 --> 00:11:34.440]  衆人在那裏向耶和華獻祭
[00:11:34.440 --> 00:11:37.400]  這裏是事司記2章1至5節
[00:11:37.400 --> 00:11:39.560]  以色列人知道自己的罪
[00:11:39.560 --> 00:11:42.440]  一直痛哭哭得像豬頭一樣
[00:11:42.440 --> 00:11:45.560]  但是當我們看完2章1至5節
[00:11:45.560 --> 00:11:47.600]  只是跳幾節很短的時間
[00:11:47.600 --> 00:11:49.000]  去到2章11節
[00:11:49.000 --> 00:11:52.000]  以色列人就當好像什麼都沒有發生過
[00:11:52.000 --> 00:11:53.560]  一樣就只會犯罪
[00:11:53.560 --> 00:11:55.240]  轉離神離開神
[00:11:55.240 --> 00:11:56.720]  爲什麼以色列人是這樣呢
[00:11:56.720 --> 00:11:58.720]  因爲他們有認罪
[00:11:58.720 --> 00:12:00.320]  沒有悔改
[00:12:00.320 --> 00:12:01.640]  什麼叫認罪呢
[00:12:01.640 --> 00:12:04.760]  認罪是開口承認自己的罪
[00:12:04.760 --> 00:12:06.440]  悔改是一種選擇
[00:12:06.440 --> 00:12:09.480]  是選擇用具體行動去離開他們的罪
[00:12:09.480 --> 00:12:10.800]  永遠不會犯罪
[00:12:10.800 --> 00:12:13.760]  但是以色列人就好像開頭那樣
[00:12:13.760 --> 00:12:15.080]  2章1至5節那樣
[00:12:15.080 --> 00:12:16.520]  哭得像豬頭一樣
[00:12:16.520 --> 00:12:17.720]  哭得呼天搶地
[00:12:17.720 --> 00:12:20.160]  哭得那個地方都改名叫波金
[00:12:20.160 --> 00:12:23.040]  波金的希伯來原文的意思就是
[00:12:23.040 --> 00:12:24.840]  大聲哭的意思
[00:12:24.840 --> 00:12:26.160]  哭得像豬頭一樣
[00:12:26.160 --> 00:12:28.760]  但是沒有心裏的改變
[00:12:28.760 --> 00:12:31.680]  沒有實際的選擇去離棄他的罪
[00:12:31.680 --> 00:12:33.920]  所以以色列人仍然是兜兜轉轉
[00:12:33.920 --> 00:12:37.520]  仍然一切沒有改變過
[00:12:37.520 --> 00:12:40.920]  兄弟姐妹 我們的神不希望今天我們都是這樣
[00:12:40.920 --> 00:12:43.760]  所以我們的神當我們跟隨他
[00:12:43.760 --> 00:12:46.000]  他其實一路會帶領我們
[00:12:46.000 --> 00:12:48.080]  幫助我們去成長
[00:12:48.080 --> 00:12:50.440]  他希望我們有屬靈生命的突破
[00:12:50.440 --> 00:12:52.760]  神如何幫助我們去成長
[00:12:52.760 --> 00:12:55.200]  幫助我們有屬靈生命的長進呢
[00:12:55.200 --> 00:12:58.240]  我們一起看詩篇119篇71節
[00:12:58.240 --> 00:12:59.960]  我們一起讀 1 2 3
[00:12:59.960 --> 00:13:02.920]  我受苦是與我有益
[00:13:02.920 --> 00:13:06.160]  謂要使我學習你的律例
[00:13:06.160 --> 00:13:08.040]  以綠色的字學習
[00:13:08.040 --> 00:13:10.840]  其實原文裏面有更豐富的意思
[00:13:10.840 --> 00:13:12.640]  就是說
[00:13:12.640 --> 00:13:15.400]  神如何讓我們成長呢
[00:13:15.400 --> 00:13:21.000]  他會讓我們不斷面對相同或者相似的情況
[00:13:21.000 --> 00:13:23.680]  而這些情況多數是困難的情況
[00:13:23.680 --> 00:13:24.840]  我再說一次
[00:13:24.840 --> 00:13:28.120]  神如何幫助我們一路成長呢
[00:13:28.120 --> 00:13:35.280]  神會讓我們不斷面對相同或者相似的情況
[00:13:35.280 --> 00:13:36.600]  與我有益
[00:13:36.600 --> 00:13:37.520]  留意
[00:13:37.520 --> 00:13:41.200]  神這樣讓我們經歷這些情況
[00:13:41.200 --> 00:13:42.880]  他不是想陷害我們
[00:13:42.880 --> 00:13:44.120]  不是想我們衰
[00:13:44.120 --> 00:13:46.640]  而是神的心是很想我們成長
[00:13:46.640 --> 00:13:47.720]  我們長大
[00:13:47.720 --> 00:13:50.640]  所以神的心是很想祝福我們
[00:13:50.640 --> 00:13:53.680]  所以他希望我們在這些情況裏面
[00:13:53.680 --> 00:13:55.080]  可以吸取教訓
[00:13:55.080 --> 00:13:56.240]  學到功課
[00:13:56.240 --> 00:13:58.120]  我們可以更新改變
[00:13:58.120 --> 00:14:01.120]  以致我們領受神更多的祝福
[00:14:01.120 --> 00:14:03.880]  所以神的心是很想我們得益的
[00:14:03.880 --> 00:14:08.040]  這個心意和新約聖經所講的神的心意是一樣的
[00:14:08.040 --> 00:14:10.600]  我們看看希伯來書的十二章十節
[00:14:10.600 --> 00:14:11.240]  我們一起讀
[00:14:11.240 --> 00:14:12.240]  一二三
[00:14:12.240 --> 00:14:15.160]  唯有萬靈的父管教我們
[00:14:15.160 --> 00:14:17.160]  是要我們得益處
[00:14:17.160 --> 00:14:20.480]  使我們在他的聖潔上有份
[00:14:20.480 --> 00:14:21.800]  這裏說得很清楚
[00:14:21.800 --> 00:14:23.520]  神的心是好的
[00:14:23.520 --> 00:14:24.840]  他很想我們改變
[00:14:24.840 --> 00:14:26.320]  我們長大
[00:14:26.320 --> 00:14:28.360]  可能有些人
[00:14:28.360 --> 00:14:30.400]  每隔一段時間
[00:14:30.400 --> 00:14:32.320]  每隔一個週期
[00:14:32.320 --> 00:14:34.480]  就可能和老闆發生衝突
[00:14:34.480 --> 00:14:35.680]  和上司
[00:14:35.680 --> 00:14:37.080]  在上位的
[00:14:37.080 --> 00:14:39.720]  那些有權柄的人就發生衝突
[00:14:39.720 --> 00:14:41.680]  可能和同事不和
[00:14:41.680 --> 00:14:42.840]  可能有些老友
[00:14:42.840 --> 00:14:45.640]  無論多厲害都會翻臉
[00:14:45.640 --> 00:14:48.000]  每隔一個週期就會這樣
[00:14:48.000 --> 00:14:51.960]  如果這些情況重複發生
[00:14:51.960 --> 00:14:53.080]  我們再看清楚
[00:14:53.080 --> 00:14:54.920]  未必一定每個人都這麼壞
[00:14:54.920 --> 00:14:56.600]  未必每個老闆都這麼壞
[00:14:56.600 --> 00:14:59.320]  未必每個同事、朋友、弟兄姊妹
[00:14:59.320 --> 00:15:00.800]  這些老友都這麼壞
[00:15:00.800 --> 00:15:03.840]  可能如果這些情況不斷出現
[00:15:03.840 --> 00:15:05.720]  可能,很可能
[00:15:05.720 --> 00:15:08.360]  神要讓我們去面對
[00:15:08.360 --> 00:15:11.560]  我們性格上的某些缺點
[00:15:11.560 --> 00:15:14.640]  譬如可能是一些自卑
[00:15:14.640 --> 00:15:16.440]  可能是一些驕傲
[00:15:16.440 --> 00:15:19.440]  可能是我們待人接物的某些態度
[00:15:19.440 --> 00:15:22.320]  可能也是我們的一些生活方式
[00:15:22.320 --> 00:15:25.680]  神很希望我們在這些方面上
[00:15:25.680 --> 00:15:26.880]  有機會改變
[00:15:26.880 --> 00:15:28.320]  就在這個時間
[00:15:28.320 --> 00:15:30.520]  我們是有選擇的
[00:15:30.520 --> 00:15:33.960]  我們可以選擇逃避這個情況
[00:15:33.960 --> 00:15:35.160]  如何逃避呢?
[00:15:35.160 --> 00:15:36.400]  你!
[00:15:36.400 --> 00:15:37.240]  雖說那個老闆
[00:15:37.240 --> 00:15:38.160]  我一入職
[00:15:38.160 --> 00:15:39.920]  他已經對我不好
[00:15:39.920 --> 00:15:41.320]  他已經對我有偏見
[00:15:41.320 --> 00:15:43.240]  所以一直以來他都針對我
[00:15:43.240 --> 00:15:44.680]  那個上司
[00:15:44.680 --> 00:15:46.720]  那個上司妒忌我的才華
[00:15:46.720 --> 00:15:51.080]  所以整天都jealous我
[00:15:51.080 --> 00:15:52.280]  那個同事
[00:15:52.280 --> 00:15:53.480]  其實他是變態的
[00:15:53.480 --> 00:15:54.280]  心理變態的
[00:15:54.280 --> 00:15:55.920]  整天都陷害我
[00:15:55.920 --> 00:15:56.880]  很多很多
[00:15:56.880 --> 00:15:58.600]  三萬六千種原因
[00:15:58.600 --> 00:16:00.600]  如果我們選擇這樣
[00:16:00.600 --> 00:16:02.200]  那些問題就是別人的問題
[00:16:02.200 --> 00:16:03.080]  就不是我的問題
[00:16:03.080 --> 00:16:04.880]  我就不需要改變了
[00:16:04.880 --> 00:16:07.000]  可以逃避了
[00:16:07.000 --> 00:16:08.840]  但是沒多久
[00:16:08.840 --> 00:16:09.880]  同一個問題
[00:16:09.880 --> 00:16:10.760]  相似的問題
[00:16:10.760 --> 00:16:13.480]  又會再在你生命上面出現
[00:16:13.480 --> 00:16:16.200]  你也可以選擇和聖靈合作
[00:16:16.200 --> 00:16:19.600]  如果聖靈提醒你有什麼要改變的
[00:16:19.600 --> 00:16:22.840]  我們就向着那個方向
[00:16:22.840 --> 00:16:25.120]  神的命定的方向改變
[00:16:25.120 --> 00:16:26.520]  我們自己更新改變
[00:16:26.520 --> 00:16:28.440]  如果我們肯改變的話
