
[00:00:00.000 --> 00:00:05.120]  好 今天很開心有機會來到這裡跟大家分享
[00:01:52.840 --> 00:01:54.880]  那你想一下Charlie是誰
[00:01:54.880 --> 00:01:55.960]  OK 好
[00:01:55.960 --> 00:02:01.760]  那我就想帶你去看《路加福音》第十章
[00:02:01.760 --> 00:02:03.880]  我看兩節而已 第一節
[00:02:03.880 --> 00:02:07.640]  「這是以後主有設立七十個人
[00:02:07.640 --> 00:02:12.680]  差遣他們兩個兩個地在他前面
[00:02:12.680 --> 00:02:17.800]  往自己所要到的各城各地方去」
[00:02:17.800 --> 00:02:23.760]  這一節聖經其實已經背後充滿著很多舊約的影子
[00:02:23.760 --> 00:02:27.200]  譬如說他們出去的時候是兩個兩個的
[00:02:27.200 --> 00:02:30.360]  那就不是要彼此相愛彼此扶持
[00:02:30.360 --> 00:02:32.080]  而是講到在舊聖經裡面
[00:02:32.080 --> 00:02:33.560]  我想大家都聽過
[00:02:33.560 --> 00:02:36.800]  就是當你去做一些重要的決定的時候
[00:02:36.800 --> 00:02:38.400]  你需要兩三個見證人
[00:02:38.400 --> 00:02:39.800]  那《新約聖經》裡面經常都說
[00:02:39.800 --> 00:02:40.960]  你有兩三個人
[00:02:40.960 --> 00:02:41.520]  那為什麼呢?
[00:02:41.520 --> 00:02:43.640]  因為這兩三個人
[00:02:43.640 --> 00:02:46.440]  譬如說你要見證一個人謀殺
[00:02:46.440 --> 00:02:48.040]  你不可以一個人做見證
[00:02:48.040 --> 00:02:50.560]  是需要兩三個人去做見證
[00:02:50.560 --> 00:02:53.600]  就是代表了那個決定的沉重
[00:02:53.600 --> 00:02:56.760]  甚至這個決定是生死有關的
[00:02:56.760 --> 00:02:59.240]  於是需要兩個人簽紙
[00:02:59.240 --> 00:03:02.000]  甚至是要扔掉印章
[00:03:02.000 --> 00:03:03.320]  那他們要見證什麼呢?
[00:03:03.320 --> 00:03:06.200]  就是他們其實被呼召去傳這個福音
[00:03:06.200 --> 00:03:11.160]  而這個福音是需要聽的人有一個回應的
[00:03:11.160 --> 00:03:14.200]  那這兩個回應就是生死之間
[00:03:14.200 --> 00:03:16.640]  那這個回應是歡喜接納
[00:03:16.640 --> 00:03:20.200]  又或者是冷漠的拒絕
[00:03:20.200 --> 00:03:22.640]  那有沒有想過我們每次去傳福音的時候
[00:03:22.640 --> 00:03:26.480]  其實是一個非常之非常之沉重的事情
[00:03:26.480 --> 00:03:30.000]  因為其實那個人他有沒有回應呢
[00:03:30.000 --> 00:03:34.200]  其實是決定了他的生死從某個角度
[00:03:34.200 --> 00:03:35.240]  當然我們經常都說
[00:03:35.240 --> 00:03:37.640]  不要緊啦下個禮拜還有機會的
[00:03:37.640 --> 00:03:39.360]  就是你怎麼知道呢
[00:03:39.360 --> 00:03:41.920]  出去了回不來還沒扔掉
[00:03:41.920 --> 00:03:43.600]  但是我們不明白那個沉重性
[00:03:43.600 --> 00:03:46.320]  那一個就是兩個兩個
[00:03:46.320 --> 00:03:47.200]  為什麼要兩個兩個
[00:03:47.200 --> 00:03:51.080]  因為他們兩個要去證實
[00:03:51.080 --> 00:03:54.440]  要做一個證實這個人
[00:03:54.440 --> 00:03:57.240]  他給的回應究竟是接納還是拒絕
[00:03:57.240 --> 00:03:58.400]  他是生還是死
[00:03:58.400 --> 00:03:59.400]  第二
[00:03:59.400 --> 00:04:02.000]  耶穌猜的是70個
[00:04:02.000 --> 00:04:05.120]  如果你去看回你某一些聖經的翻譯
[00:04:05.120 --> 00:04:07.880]  你會看到72個
[00:04:07.880 --> 00:04:08.280]  是不是
[00:04:08.280 --> 00:04:09.000]  尤其是英文的
[00:04:09.000 --> 00:04:12.160]  我記得早一個禮拜我跟我的女兒說
[00:04:12.160 --> 00:04:13.640]  我下個禮拜會講這段
[00:04:13.640 --> 00:04:15.000]  我就說耶穌猜70
[00:04:15.000 --> 00:04:16.600]  她說不是72嗎
[00:04:16.600 --> 00:04:18.640]  因為她讀的英文是72的
[00:04:18.640 --> 00:04:20.320]  是真的對的
[00:04:20.320 --> 00:04:24.120]  聖經學者在這裡討論了很久
[00:04:24.120 --> 00:04:25.280]  就是那個古卷
[00:04:25.280 --> 00:04:26.760]  有很多不同的古卷
[00:04:26.760 --> 00:04:29.160]  有些最古舊的是72
[00:04:29.160 --> 00:04:32.560]  也都有很多很信得過的古卷是70
[00:04:32.560 --> 00:04:34.480]  無論是70還是72
[00:04:34.480 --> 00:04:36.840]  其實背後都帶著一個影子
[00:04:36.840 --> 00:04:38.760]  就是在說
[00:04:38.760 --> 00:04:42.280]  創世紀第十章裡面
[00:04:42.280 --> 00:04:45.200]  有一個Table of Nations
[00:04:45.200 --> 00:04:49.440]  就是萬國萬邦的一個列表
[00:04:49.440 --> 00:04:53.520]  而那個列表裡面是有70個萬國
[00:04:53.520 --> 00:04:54.720]  當然今天不止
[00:04:54.720 --> 00:04:56.960]  今天世界裡面有200多個
[00:04:56.960 --> 00:04:59.600]  但是當時的邦國是有70個
[00:04:59.600 --> 00:05:00.960]  於是耶穌派70
[00:05:00.960 --> 00:05:02.480]  就是耶穌在說什麼呢
[00:05:02.480 --> 00:05:06.680]  祂的使命是要去到地極
[00:05:06.680 --> 00:05:07.720]  要去到地極
[00:05:07.720 --> 00:05:10.400]  如果我們不是很肯定這個70是在說
[00:05:10.400 --> 00:05:13.800]  創世紀第十章裡面的70個邦國
[00:05:13.800 --> 00:05:15.920]  如果你看回第九章
[00:05:15.920 --> 00:05:17.440]  那就更加清晰了
[00:05:17.440 --> 00:05:19.560]  因為在第九章第一節第二節裡面
[00:05:19.560 --> 00:05:22.760]  耶穌是已經派過祂的門徒
[00:05:22.760 --> 00:05:23.800]  12個門徒出去
[00:05:23.800 --> 00:05:26.520]  耶穌叫齊了十二使徒
[00:05:26.520 --> 00:05:29.840]  差遣他們宣講上帝的國
[00:05:29.840 --> 00:05:31.040]  然後醫治病人
[00:05:31.040 --> 00:05:33.800]  所以之前一章裡面
[00:05:33.800 --> 00:05:34.720]  耶穌派了12個
[00:05:34.720 --> 00:05:35.640]  12個代表什麼呢
[00:05:35.640 --> 00:05:37.240]  代表以色列人
[00:05:37.240 --> 00:05:39.440]  代表以色列12個支派
[00:05:39.440 --> 00:05:41.400]  所以耶穌做很多事情
[00:05:41.400 --> 00:05:42.320]  先做以色列
[00:05:42.320 --> 00:05:44.200]  然後傳到地極
[00:05:44.200 --> 00:05:45.880]  或者你曾經聽過
[00:05:45.880 --> 00:05:48.560]  耶穌用五餅二魚餵飽五千人
[00:05:48.560 --> 00:05:51.360]  然後第二個再做一次
[00:05:51.360 --> 00:05:52.400]  又餵飽四千人
[00:05:52.400 --> 00:05:53.320]  分別是什麼呢
[00:05:53.320 --> 00:05:55.000]  一個就是猶太地方
[00:05:55.000 --> 00:05:56.960]  一個是外邦的地方
[00:05:56.960 --> 00:05:59.040]  重複的一個神蹟
[00:05:59.040 --> 00:06:01.080]  是代表最後這個福音
[00:06:01.080 --> 00:06:05.000]  要被傳到萬國
[00:06:05.000 --> 00:06:07.800]  上帝呼召我們差遣我們70人
[00:06:07.800 --> 00:06:10.360]  要將福音傳到萬國
[00:06:10.360 --> 00:06:11.480]  那不只是70多人
[00:06:11.480 --> 00:06:14.000]  但是意思是一個代表性
[00:06:14.000 --> 00:06:14.880]  祂做些什麼呢
[00:06:14.880 --> 00:06:16.000]  祂差遣我們出去做什麼
[00:06:16.000 --> 00:06:16.880]  做兩件事
[00:06:16.880 --> 00:06:20.800]  第一祂差遣我們去宣講上帝的國
[00:06:20.800 --> 00:06:24.080]  第二祂差遣我們去醫治病人
[00:06:24.080 --> 00:06:25.480]  後面還有很多很多不說了
[00:06:25.480 --> 00:06:27.000]  今天只說這兩件事
[00:06:27.000 --> 00:06:28.320]  在這件事上
[00:06:28.320 --> 00:06:30.440]  我就想要做一點解說
[00:06:30.440 --> 00:06:31.280]  第一
[00:06:31.280 --> 00:06:36.160]  祂差遣我們是要去宣講上帝的國
[00:06:36.160 --> 00:06:38.640]  宣講上帝的國
[00:06:38.640 --> 00:06:42.080]  我不知道你有沒有聽過有一句名言
[00:06:42.080 --> 00:06:43.560]  就是經常說的那些人說
[00:06:43.560 --> 00:06:45.800]  Preach the gospel at all times
[00:06:45.800 --> 00:06:48.240]  when necessary use words
[00:06:48.240 --> 00:06:50.560]  他說你隨時隨地
[00:06:50.560 --> 00:06:53.680]  無論什麼時候都去傳這個福音
[00:06:53.680 --> 00:06:55.480]  如果有需要的時候
[00:06:55.480 --> 00:06:57.120]  先用字先說話
[00:06:57.120 --> 00:06:58.040]  有沒有聽過
[00:06:58.040 --> 00:06:59.720]  通常這句話的人就會說
[00:06:59.720 --> 00:07:01.960]  是Francis of Assisi所說的
[00:07:01.960 --> 00:07:03.720]  聖法蘭西斯
[00:07:03.720 --> 00:07:05.800]  By the way是不對的
[00:07:05.800 --> 00:07:07.800]  他根本就沒有說過這句話
[00:07:07.800 --> 00:07:10.480]  我們不知道這句話是誰作出來的
[00:07:10.480 --> 00:07:11.560]  但是傳著傳著
[00:07:11.560 --> 00:07:13.880]  很多牧師又在他講道上用用用
[00:07:13.880 --> 00:07:15.160]  就用了
[00:07:15.160 --> 00:07:17.280]  但是無論他的意思
[00:07:17.280 --> 00:07:19.200]  他的意思當然有他背後的意思
[00:07:19.200 --> 00:07:21.520]  就是說你是用你的生命去傳福音
[00:07:21.520 --> 00:07:23.920]  就不是單單靠一張嘴巴
[00:07:23.920 --> 00:07:25.240]  中國人就會這麼說
[00:07:25.240 --> 00:07:28.120]  但是如果你看回在這一節聖經裡面所說的
[00:07:28.120 --> 00:07:29.720]  就絕對不是這件事
[00:07:29.720 --> 00:07:31.920]  你真的要用口說的
[00:07:31.920 --> 00:07:33.240]  有些人你可以去做
[00:07:33.240 --> 00:07:33.800]  做很多事
[00:07:33.800 --> 00:07:36.520]  我煮一頓很棒的東西給你吃
[00:07:36.520 --> 00:07:39.000]  你可以一句話都不說
[00:07:39.000 --> 00:07:41.240]  但是你傳福音不說話
[00:07:41.240 --> 00:07:43.040]  就沒有福音可傳了
[00:07:43.040 --> 00:07:44.920]  你不信我們打開本身的聖經
[00:07:44.920 --> 00:07:48.920]  你看看保羅每次去到每個地方開始宣講
[00:07:48.920 --> 00:07:51.760]  他什麼時候又說不用口的
[00:07:51.760 --> 00:07:54.680]  為什麼保羅不斷地寫這麼多東西呢
[00:07:54.680 --> 00:07:56.960]  因為福音是用文字
[00:07:56.960 --> 00:07:59.160]  用語言去傳遞的
[00:07:59.160 --> 00:08:01.360]  所以第一件事我想說的就是
[00:08:01.360 --> 00:08:04.320]  上帝差遣我們真的去傳的
[00:08:04.320 --> 00:08:05.680]  傳什麼呢
[00:08:05.680 --> 00:08:07.680]  一會兒再講多一點
[00:08:07.680 --> 00:08:09.960]  究竟傳的內容是什麼呢
[00:08:09.960 --> 00:08:13.320]  內容也是很重要的
[00:08:13.320 --> 00:08:14.920]  第二
[00:08:14.920 --> 00:08:18.360]  耶穌差遣我們去醫治病人
[00:08:18.360 --> 00:08:22.560]  這件事其實大家一想到醫治病人就慘了
[00:08:22.560 --> 00:08:24.520]  我們教會懂不懂得醫治病人呢
[00:08:24.520 --> 00:08:27.080]  沒關係我們教會也有很多醫生的
[00:08:27.080 --> 00:08:30.800]  總之每次去找個醫生去就一定可以了
[00:08:30.800 --> 00:08:32.680]  是不是這個意思呢
[00:08:32.680 --> 00:08:34.560]  其實不是的
[00:08:34.560 --> 00:08:38.160]  我想先和你說宣講上帝的國
[00:08:38.160 --> 00:08:41.880]  然後我再和你解釋什麼叫做醫治病人
[00:08:41.880 --> 00:08:46.000]  宣講上帝的國不是隨便找些東西來講
[00:08:46.000 --> 00:08:47.680]  不是
[00:08:47.680 --> 00:08:48.840]  God bless you
[00:08:48.840 --> 00:08:50.080]  這個是不是宣講上帝的國
[00:08:50.080 --> 00:08:51.200]  你說是啊都是啊
[00:08:51.200 --> 00:08:52.040]  God loves you
[00:08:52.040 --> 00:08:52.880]  是不是呢
[00:08:52.880 --> 00:08:54.520]  I will pray for you
[00:08:54.520 --> 00:08:55.120]  我會為你祈禱
[00:08:55.120 --> 00:08:57.720]  這些是不是宣講上帝的國呢
[00:08:57.720 --> 00:08:59.640]  從一個很寬闊的角度來說
[00:08:59.640 --> 00:09:01.040]  你說可以是的
[00:09:01.040 --> 00:09:03.200]  我都是講了上帝給你聽
[00:09:03.200 --> 00:09:04.880]  但是從另一個角度來說
[00:09:04.880 --> 00:09:07.160]  你是完全沒有講過上帝的國的
[00:09:07.160 --> 00:09:08.560]  你是不清不楚
[00:09:08.560 --> 00:09:10.760]  什麼都沒有講過的
[00:09:10.760 --> 00:09:14.000]  如果你想知道什麼叫做宣傳上帝的國
[00:09:14.000 --> 00:09:15.880]  什麼叫做傳福音的話
[00:09:15.880 --> 00:09:19.600]  其實保羅在哥倫多前書第十五章第一節
[00:09:19.600 --> 00:09:20.840]  第二節第三節裡面
[00:09:20.840 --> 00:09:22.040]  很清晰地告訴我們
[00:09:22.040 --> 00:09:23.680]  保羅這麼說
[00:09:23.680 --> 00:09:25.200]  帝兄們
[00:09:25.200 --> 00:09:29.800]  我要你們認清我先前傳給你們的福音
[00:09:29.800 --> 00:09:32.200]  這福音你們領受了
[00:09:32.200 --> 00:09:34.680]  又靠著它站立得穩
[00:09:34.680 --> 00:09:38.240]  你們若能夠持守我傳給你的訊息
[00:09:38.240 --> 00:09:41.200]  你就必因這福音得救
[00:09:41.200 --> 00:09:44.040]  否則你們是徒然相信的
[00:09:44.040 --> 00:09:45.800]  我想你們想想保羅講了什麼
[00:09:45.800 --> 00:09:48.640]  他說我之前有一件東西叫福音
[00:09:48.640 --> 00:09:50.160]  我傳給你們了
[00:09:50.160 --> 00:09:52.880]  你們領受了 你們接了單的了
[00:09:52.880 --> 00:09:54.600]  你現在要抱著它
[00:09:54.600 --> 00:09:55.840]  你才可以站立得穩
[00:09:55.840 --> 00:09:59.080]  如果你接了 然後不見了
[00:09:59.080 --> 00:10:01.040]  放在一起了
[00:10:01.040 --> 00:10:01.840]  你就不行了
[00:10:01.840 --> 00:10:04.160]  你要抱著它 那你可以站立得穩
[00:10:04.160 --> 00:10:06.040]  你們若持守這個訊息
[00:10:06.040 --> 00:10:09.040]  你願意抱著這個訊息直到永遠
[00:10:09.040 --> 00:10:12.400]  那你這個福音就可以使你得救
[00:10:12.400 --> 00:10:14.760]  否則你就是徒然的了
[00:10:14.760 --> 00:10:16.520]  他繼續說
[00:10:16.520 --> 00:10:18.560]  我當日所領受
[00:10:18.560 --> 00:10:20.240]  他說原來保羅這個福音
[00:10:20.240 --> 00:10:21.480]  都不是他自己作出來的
[00:10:21.480 --> 00:10:22.800]  是他所領受的
[00:10:22.800 --> 00:10:24.400]  我就傳給你
[00:10:24.400 --> 00:10:26.600]  最重要的就是什麼呢
[00:10:26.600 --> 00:10:28.080]  按照聖經所說
[00:10:28.080 --> 00:10:30.760]  基督為我們的罪死了
[00:10:30.760 --> 00:10:32.360]  而且埋葬了
[00:10:32.360 --> 00:10:34.000]  又照著聖經所說
[00:10:34.000 --> 00:10:36.200]  第三天復活了
[00:10:36.200 --> 00:10:38.560]  OK 你明白我想說什麼嗎
[00:10:38.560 --> 00:10:40.160]  保羅說有一件東西
[00:10:40.160 --> 00:10:41.800]  不是我自己想出來的
[00:10:41.800 --> 00:10:42.720]  不是我創造出來的
[00:10:42.720 --> 00:10:44.800]  是有人傳給我的
[00:10:44.800 --> 00:10:46.640]  我領受了
[00:10:46.640 --> 00:10:48.920]  我包住了很寶貴的東西
[00:10:48.920 --> 00:10:50.600]  我怎樣都不敢碰那個內容
[00:10:50.600 --> 00:10:52.920]  那個內容是我和你不能改的
[00:10:52.920 --> 00:10:54.120]  你明白嗎
[00:10:54.120 --> 00:10:57.440]  而這個內容最寶貴的地方就是
[00:10:57.440 --> 00:11:00.880]  他基督為我們的罪死了
[00:11:00.880 --> 00:11:01.720]  埋葬了
[00:11:01.720 --> 00:11:02.560]  第三天復活
[00:11:02.560 --> 00:11:05.080]  然後他說很多人見證過這件事
[00:11:05.080 --> 00:11:07.120]  OK 這個東西就是福音了
[00:11:07.120 --> 00:11:07.920]  是別人給我的
[00:11:07.920 --> 00:11:11.080]  我現在照單傳了給你
[00:11:11.080 --> 00:11:12.000]  那你要怎樣
[00:11:12.000 --> 00:11:13.960]  第一你要照單抱著它
[00:11:13.960 --> 00:11:16.240]  第三你要照單傳給別人
[00:11:16.240 --> 00:11:18.920]  不可以改裡面的內容
[00:11:18.920 --> 00:11:20.520]  什麼是福音
[00:11:20.520 --> 00:11:23.920]  是基督為我們的罪死了
[00:11:23.920 --> 00:11:24.760]  埋葬了
[00:11:24.760 --> 00:11:26.920]  第三天從死裡復活
[00:11:26.920 --> 00:11:28.400]  就不是神保佑你
[00:11:28.400 --> 00:11:29.760]  神愛你
[00:11:29.760 --> 00:11:31.640]  我會祈禱給你
[00:11:31.640 --> 00:11:34.480]  又或者你用贊美操
[00:11:34.480 --> 00:11:35.480]  贊美操是什麼
[00:11:35.480 --> 00:11:36.400]  上帝愛你
[00:11:36.400 --> 00:11:37.320]  我也愛你
[00:11:37.320 --> 00:11:38.480]  不是
[00:11:38.480 --> 00:11:40.000]  耶穌愛你
[00:11:40.000 --> 00:11:40.760]  我也愛你
[00:11:40.760 --> 00:11:41.680]  上帝祝福你
[00:11:41.680 --> 00:11:42.840]  這個不是福音來的
[00:11:42.840 --> 00:11:44.840]  技術上
[00:11:44.840 --> 00:11:48.320]  你還沒講到那個忠心的思想
[00:11:48.320 --> 00:11:49.120]  OK 好
[00:11:49.120 --> 00:11:50.400]  那我現在帶你回去想想
[00:11:50.400 --> 00:11:52.320]  醫治病人這個問題
[00:11:52.320 --> 00:11:52.840]  OK
[00:11:52.840 --> 00:11:54.120]  那這件事
[00:11:54.120 --> 00:11:55.440]  其實如果你平時有離開
[00:11:55.440 --> 00:11:56.200]  周圍的同胞
[00:11:56.200 --> 00:11:57.760]  你聽慣了我講道理
[00:11:57.760 --> 00:11:58.800]  你很明白的
[00:11:58.800 --> 00:12:00.680]  因為我講過很多次
[00:12:00.680 --> 00:12:02.880]  這裡講的醫治病人
[00:12:02.880 --> 00:12:05.240]  是一個天國的預表
[00:12:05.240 --> 00:12:06.320]  它是一個
[00:12:06.320 --> 00:12:07.680]  我們說天國的記號
[00:12:07.680 --> 00:12:08.920]  The sign of the kingdom
[00:12:08.920 --> 00:12:10.520]  你去看《約翰福音》的時候
[00:12:10.520 --> 00:12:11.520]  《約翰福音》說
[00:12:11.520 --> 00:12:12.960]  我現在記載這些
[00:12:12.960 --> 00:12:15.600]  耶穌的第一件神蹟
[00:12:15.600 --> 00:12:16.880]  你中文就是神蹟
[00:12:16.880 --> 00:12:19.160]  其實應該更好的翻譯是
[00:12:19.160 --> 00:12:20.560]  這是第一個記號
[00:12:20.560 --> 00:12:21.240]  第二個記號
[00:12:21.240 --> 00:12:22.040]  第三個記號
[00:12:22.040 --> 00:12:23.680]  或者多多的記號
[00:12:23.680 --> 00:12:26.080]  所有的東西是指向著
[00:12:26.080 --> 00:12:28.280]  另外一些東西的
[00:12:28.280 --> 00:12:29.080]  我打個比喻
[00:12:29.080 --> 00:12:31.120]  如果耶穌基督今天在世界上
[00:12:31.120 --> 00:12:32.000]  祂是一個醫生
[00:12:32.000 --> 00:12:33.600]  我們經常說祂很醫治
[00:12:33.600 --> 00:12:34.120]  我告訴你
[00:12:34.120 --> 00:12:36.080]  耶穌開的診所
[00:12:36.080 --> 00:12:37.440]  是一個specialist
[00:12:37.440 --> 00:12:39.480]  祂是一個專科醫生
[00:12:39.480 --> 00:12:40.080]  什麼意思
[00:12:40.080 --> 00:12:42.240]  其實耶穌什麼都可以醫治
[00:12:42.240 --> 00:12:44.760]  但是你打開你的福音書的時候
[00:12:44.760 --> 00:12:46.560]  你發現耶穌醫來醫去
[00:12:46.560 --> 00:12:48.120]  都是三種病
[00:12:48.120 --> 00:12:49.800]  只是三種病
[00:12:49.800 --> 00:12:50.600]  第一是什麼
[00:12:50.600 --> 00:12:52.000]  第一是殘障人士
[00:12:52.000 --> 00:12:55.280]  黑眼、耳聾、騎腿、敷乾手那些
[00:12:55.280 --> 00:12:56.040]  第二
[00:12:56.040 --> 00:12:57.720]  是一些有些奇難雜症
[00:12:57.720 --> 00:12:58.960]  很奇怪的東西
[00:12:58.960 --> 00:13:01.160]  麻瘋
[00:13:01.160 --> 00:13:02.520]  血漏
[00:13:02.520 --> 00:13:03.240]  第三
[00:13:03.240 --> 00:13:05.120]  耶穌專治死人
[00:13:05.120 --> 00:13:07.440]  或者快要死的人
[00:13:07.440 --> 00:13:10.240]  所以你將耶穌所做過的神蹟
[00:13:10.240 --> 00:13:12.240]  就是說耶穌什麼都醫過的
[00:13:12.240 --> 00:13:17.480]  祂傷風、感冒、頭痛、咳嗽、香港腳
[00:13:17.480 --> 00:13:18.880]  什麼都醫過的
[00:13:18.880 --> 00:13:21.320]  但是記載得來的
[00:13:21.320 --> 00:13:22.720]  本聖經裡面記載的
[00:13:22.720 --> 00:13:24.400]  只有這幾種
[00:13:24.400 --> 00:13:29.000]  所以我說你可以將這三種類型的病
[00:13:29.000 --> 00:13:31.840]  可以簡化為兩種
[00:13:31.840 --> 00:13:33.560]  耶穌專治做什麼的呢
[00:13:33.560 --> 00:13:38.640]  祂醫需要與神和好的人
[00:13:38.640 --> 00:13:40.560]  那些麻瘋病、血漏病
[00:13:40.560 --> 00:13:41.600]  最終的問題是什麼
[00:13:41.600 --> 00:13:42.720]  不能與上帝
[00:13:42.720 --> 00:13:43.600]  就是與上帝夾著
[00:13:43.600 --> 00:13:44.800]  不能與上帝和好
[00:13:44.800 --> 00:13:47.280]  然後祂專治死人、復活
[00:13:47.280 --> 00:13:49.200]  如果你這樣去明白
[00:13:49.200 --> 00:13:51.320]  耶穌的醫治神蹟的時候
[00:13:51.320 --> 00:13:53.640]  你知道所有的東西是指向著
[00:13:53.640 --> 00:13:55.840]  耶穌基督的十字架和通訊網
[00:13:55.840 --> 00:13:57.840]  是不是跟保羅所說的完全一樣
[00:13:57.840 --> 00:14:00.040]  保羅說你當天我所傳給你
[00:14:00.040 --> 00:14:01.320]  就是我自己領受
[00:14:01.320 --> 00:14:03.040]  然後我再傳給你是什麼
[00:14:03.040 --> 00:14:06.080]  是耶穌為我們的罪
[00:14:06.080 --> 00:14:08.480]  受死、埋葬
[00:14:08.480 --> 00:14:10.080]  第三天重死、屢復活
[00:14:10.080 --> 00:14:11.440]  所有的東西
[00:14:11.440 --> 00:14:13.400]  包括醫治的神蹟
[00:14:13.400 --> 00:14:15.360]  是指向那裡的東西
[00:14:15.360 --> 00:14:17.320]  所以我要你想一下
[00:14:17.320 --> 00:14:18.880]  你派了七十個人出去
[00:14:18.880 --> 00:14:20.840]  是傳什麼的呢
[00:14:20.840 --> 00:14:22.840]  傳天國、醫治
[00:14:22.840 --> 00:14:24.040]  其實我和你說了
[00:14:24.040 --> 00:14:26.680]  你是不需要做一個醫生
[00:14:26.680 --> 00:14:28.240]  才可以出去傳道
[00:14:28.240 --> 00:14:31.120]  你也不需要娶或者嫁一個醫生
[00:14:31.120 --> 00:14:32.760]  你也不需要去學
[00:14:32.760 --> 00:14:34.440]  怎樣可以祈禱醫治
[00:14:34.440 --> 00:14:35.520]  不需要的
[00:14:35.520 --> 00:14:39.240]  因為整個宗教所有東西指向的是
[00:14:39.240 --> 00:14:42.360]  要傳一個贖罪十架的信息
[00:14:42.360 --> 00:14:46.720]  一個復活、得勝、死亡的信息
[00:14:46.720 --> 00:14:51.120]  這個就是我們所傳的信息的中心
[00:14:51.120 --> 00:14:53.240]  接著你傳完這個信息
[00:14:53.240 --> 00:14:56.200]  你可以呼召他們回轉
[00:14:56.200 --> 00:14:58.640]  正如耶穌基督從頭到尾說的道
[00:14:58.640 --> 00:15:01.320]  所有都是叫他們要悔改
[00:15:01.320 --> 00:15:05.400]  要相信上帝唯一的福音
[00:15:05.400 --> 00:15:09.920]  我現在帶你進入第二節
[00:15:09.920 --> 00:15:13.520]  仍然和這些全部有關係
[00:15:13.520 --> 00:15:16.600]  耶穌差派了七十個出去之後
[00:15:16.600 --> 00:15:17.920]  祂就對他們說
[00:15:17.920 --> 00:15:19.720]  要收的莊稼多
[00:15:19.720 --> 00:15:20.960]  做工的人少
[00:15:20.960 --> 00:15:23.720]  所以你們當求莊稼的主
[00:15:23.720 --> 00:15:27.240]  打發工人出去收他的莊稼
[00:15:27.240 --> 00:15:30.040]  耶穌開始說莊稼
[00:15:30.040 --> 00:15:33.360]  我不知道你想到莊稼會想到什麼
[00:15:33.360 --> 00:15:36.360]  通常我們讀到這裡有一個誤解
[00:15:36.360 --> 00:15:38.360]  誤解是耶穌說外面很多人想信主
[00:15:38.360 --> 00:15:39.360]  沒有機會信主
[00:15:39.360 --> 00:15:40.760]  你快點出去傳福音
[00:15:40.760 --> 00:15:43.320]  接著可以收莊稼放進教會
[00:15:43.320 --> 00:15:45.320]  接著教會的人口膨脹
[00:15:45.320 --> 00:15:46.520]  你明白嗎?
[00:15:46.520 --> 00:15:48.840]  你這樣想也不是全錯的
