
[00:00:00.000 --> 00:00:03.500]  中國人有句話:真金不怕紅爐火
[00:04:26.900 --> 00:04:28.500]  就是給一個下台階給他們
[00:04:28.500 --> 00:04:30.100]  就是給他們一個下台階
[00:04:30.100 --> 00:04:31.700]  同時也提醒他們
[00:04:31.700 --> 00:04:33.300]  同時他也提醒他們
[00:04:33.300 --> 00:04:35.100]  如果你們拒絕不拜的時候
[00:04:35.100 --> 00:04:36.500]  如果你們繼續不拜
[00:04:36.500 --> 00:04:40.300]  結果就是要被拋進烈火的窯中
[00:04:40.300 --> 00:04:43.300]  那麼結果就是你們會被扔到烈火的窯中
[00:04:43.300 --> 00:04:45.300]  不會有一個神來拯救他們的
[00:04:45.300 --> 00:04:47.400]  不會有神來拯救你們的
[00:04:47.400 --> 00:04:48.200]  大家想一想
[00:04:48.200 --> 00:04:50.600]  如果你是這三個猶太少年人
[00:04:50.600 --> 00:04:51.800]  如果大家想一想
[00:04:51.800 --> 00:04:54.500]  如果你是這三個猶太人
[00:04:54.500 --> 00:04:56.500]  一個很難做的決定
[00:04:56.500 --> 00:04:59.000]  就是一個很難做的決定
[00:04:59.000 --> 00:05:00.000]  那你說都不是啊
[00:05:00.000 --> 00:05:02.600]  可以有很多解脫的理由的
[00:05:02.600 --> 00:05:05.000]  但是你也會想也不是啊
[00:05:05.000 --> 00:05:06.900]  其實還有很多解決的方法
[00:05:06.900 --> 00:05:08.900]  哎呀 雖然身體就拜在這裡
[00:05:08.900 --> 00:05:10.900]  心不是真的敬拜就行了
[00:05:10.900 --> 00:05:12.000]  首先你可以想
[00:05:12.000 --> 00:05:13.400]  雖然身體來敬拜他
[00:05:13.400 --> 00:05:15.100]  但是你心裡不要敬拜
[00:05:15.100 --> 00:05:16.100]  不就行了嗎
[00:05:16.100 --> 00:05:18.700]  你說哎 那麼一次半次
[00:05:18.700 --> 00:05:20.800]  拜完之後跟神認罪不就行了
[00:05:20.800 --> 00:05:22.600]  或者你想哎呀一次半次
[00:05:22.600 --> 00:05:25.100]  拜完之後再向神認錯不就行了嗎
[00:05:25.100 --> 00:05:27.700]  你說哎呀 這個皇帝對我們這麼好
[00:05:27.700 --> 00:05:30.100]  或者你想哎呀 這個皇帝對我們這麼好
[00:05:30.100 --> 00:05:34.300]  神又讓這個皇帝成為我們國家的統治者
[00:05:34.300 --> 00:05:37.000]  神又讓這個皇帝成為我們的統治者
[00:05:37.000 --> 00:05:38.500]  我們需要信服他的
[00:05:38.500 --> 00:05:39.700]  我們都要信奉他的
[00:05:39.700 --> 00:05:41.000]  我們需要跟他報恩
[00:05:41.000 --> 00:05:42.500]  我們也要跟他報恩
[00:05:42.500 --> 00:05:44.300]  兼且我們寄人籬下
[00:05:44.300 --> 00:05:46.100]  兼且我們寄人籬下
[00:05:46.100 --> 00:05:48.200]  人入鄉隨俗嘛
[00:05:48.200 --> 00:05:49.700]  入鄉隨俗唄
[00:05:49.700 --> 00:05:51.500]  那麼神會明白 神會原諒的
[00:05:51.500 --> 00:05:53.700]  那麼神會明白 神會原諒的
[00:05:53.700 --> 00:05:55.300]  但是同一時間你要知道
[00:05:55.300 --> 00:05:57.700]  十誡裡面講得很清楚
[00:05:57.700 --> 00:06:00.700]  但是同時呢你又知道十誡裡講得很清楚
[00:06:00.700 --> 00:06:02.900]  十誡裡說我除神以外
[00:06:02.900 --> 00:06:04.900]  你們不可有別的神
[00:06:04.900 --> 00:06:06.900]  十誡裡說除了我以外
[00:06:06.900 --> 00:06:08.200]  你不可有別的神
[00:06:08.200 --> 00:06:10.600]  也都不可以為自己來雕刻偶像
[00:06:10.600 --> 00:06:12.300]  也不可為自己雕偶像
[00:06:12.300 --> 00:06:14.900]  更加不可以跪拜這些做出來的偶像
[00:06:14.900 --> 00:06:17.400]  更不可跪拜那些做出來的偶像
[00:06:17.400 --> 00:06:18.600]  為什麼呢?
[00:06:18.600 --> 00:06:20.200]  那麼怎麼辦呢?
[00:06:20.200 --> 00:06:22.600]  這三個猶太的少年人知道很清楚
[00:06:22.600 --> 00:06:25.000]  這三個猶太的少年人知道得很清楚
[00:06:25.000 --> 00:06:29.600]  跪拜這些雕像是對神不公不義
[00:06:29.600 --> 00:06:33.100]  那麼跪拜這些偶像是對神不公不義
[00:06:33.100 --> 00:06:36.100]  雖然這個皇帝立了法例
[00:06:36.100 --> 00:06:39.500]  要每一個人都要敬拜這個偶像
[00:06:39.500 --> 00:06:41.200]  雖然這個皇帝立了法律
[00:06:41.200 --> 00:06:43.100]  要每一個人都要敬拜這個偶像
[00:06:43.100 --> 00:06:48.300]  但是這三個猶太人寧願違背皇帝所定的法律
[00:06:48.300 --> 00:06:52.400]  但是這三個猶太人寧願違背皇帝所定的法律
[00:06:52.400 --> 00:06:56.300]  以致可以在神的面前能夠持守公義
[00:06:56.300 --> 00:06:59.100]  以致可以在神的面前能夠持守公義
[00:06:59.100 --> 00:07:02.000]  這就是聖經版本的違法答義
[00:07:02.000 --> 00:07:08.000]  這就是聖經版本的合法答案
[00:07:08.000 --> 00:07:10.300]  違法答義
[00:07:10.300 --> 00:07:14.300]  你少留意香港新聞
[00:07:14.300 --> 00:07:18.500]  違法答義就是違背法律來達到公義
[00:07:18.500 --> 00:07:20.500]  違法答義
[00:07:20.500 --> 00:07:24.000]  這就是聖經版本的違法答義
[00:07:24.000 --> 00:07:26.800]  雖然今天也許我們不會遇到這樣的處境
[00:07:26.800 --> 00:07:28.500]  生和死之間的抉擇
[00:07:28.500 --> 00:07:31.300]  雖然我們現在沒有遇到這樣的處境
[00:07:31.300 --> 00:07:34.500]  就是生和死的選擇
[00:07:34.500 --> 00:07:36.200]  但是在我們日常的生活
[00:07:36.200 --> 00:07:37.300]  但是在我們日常的生活
[00:07:37.300 --> 00:07:41.500]  老實說如果我們很堅持做一個真正的基督徒的時候
[00:07:41.500 --> 00:07:45.100]  但是在很多時候我們要堅持做真正的基督徒的時候
[00:07:45.100 --> 00:07:47.000]  其實我相信是無時無刻
[00:07:47.000 --> 00:07:50.100]  我們信仰都會受到不同類型的誘惑與挑戰
[00:07:50.100 --> 00:07:54.700]  但是無時無刻我們的信仰都會有面臨各種的挑戰
[00:07:54.700 --> 00:07:56.000]  在我們的工作環境
[00:07:56.000 --> 00:07:57.200]  在我們的工作環境
[00:07:57.200 --> 00:08:00.600]  我們是否願意犧牲我們的一些晉升機會
[00:08:00.600 --> 00:08:02.600]  而仍然持守我們的信仰
[00:08:02.600 --> 00:08:06.500]  我們是否會犧牲我們晉升的機會來持守我們的信仰呢
[00:08:06.500 --> 00:08:07.800]  在社會層面
[00:08:07.800 --> 00:08:08.800]  在社會層面
[00:08:08.800 --> 00:08:10.500]  特別我猜是在香港
[00:08:10.500 --> 00:08:11.800]  特別是現在香港
[00:08:11.800 --> 00:08:13.700]  如果你的意見和其他人意見不同的時候
[00:08:13.700 --> 00:08:15.700]  你隨時會被人圍的
[00:08:15.700 --> 00:08:18.000]  如果現在你的意見跟大家不同的話
[00:08:18.000 --> 00:08:19.900]  你隨時是被人圍
[00:08:19.900 --> 00:08:21.600]  被人責罵甚至被人攻擊
[00:08:21.600 --> 00:08:23.600]  被人責罵甚至被人攻擊
[00:08:23.600 --> 00:08:28.700]  你是否仍然願意持守你的信仰來表明自己的立場
[00:08:28.700 --> 00:08:31.200]  你是否還願意持守自己的立場
[00:08:31.200 --> 00:08:34.000]  表明自己的立場呢
[00:08:34.000 --> 00:08:36.100]  有人說信心的相反
[00:08:36.100 --> 00:08:37.600]  不是內弱
[00:08:37.600 --> 00:08:40.300]  有人說信心的相反並不是軟弱
[00:08:40.300 --> 00:08:43.600]  有人說信心的相反是confirm
[00:08:43.600 --> 00:08:47.300]  信心的相反是confirm就是妥協
[00:08:47.300 --> 00:08:49.100]  confirm就是說
[00:08:49.100 --> 00:08:50.600]  和其他周圍的人
[00:08:50.600 --> 00:08:53.300]  和其他周圍的環境一模一樣
[00:08:53.300 --> 00:08:56.400]  confirm就是說你選擇跟周圍的人
[00:08:56.400 --> 00:08:57.600]  其他人一模一樣
[00:08:57.600 --> 00:09:00.000]  沒錯 跟大隊是很容易的
[00:09:00.000 --> 00:09:02.600]  所以說跟大隊是很容易的
[00:09:02.600 --> 00:09:03.500]  沒什麼壓力的
[00:09:03.500 --> 00:09:04.400]  沒有什麼壓力
[00:09:04.400 --> 00:09:06.800]  但是如果你要持守一個立場
[00:09:06.800 --> 00:09:09.300]  和其他人不同的時候
[00:09:09.300 --> 00:09:12.500]  但是如果你放棄立場
[00:09:12.500 --> 00:09:14.900]  跟大家隨大流的話
[00:09:14.900 --> 00:09:17.100]  如果你對一些社會議題的看法
[00:09:17.100 --> 00:09:18.700]  和其他主流的看法不同的時候
[00:09:18.700 --> 00:09:19.900]  是需要勇氣的
[00:09:19.900 --> 00:09:24.600]  但是如果你的看法跟社會主流是不同的話
[00:09:24.600 --> 00:09:26.100]  你是需要勇氣的
[00:09:26.100 --> 00:09:27.700]  當社會告訴我們
[00:09:27.700 --> 00:09:32.100]  婚前性行為或者同性婚姻是普世價值的時候
[00:09:32.100 --> 00:09:33.700]  當這個社會告訴我們
[00:09:33.700 --> 00:09:36.600]  比如說婚前性行為
[00:09:36.600 --> 00:09:39.900]  或者是同性婚姻是普世價值的時候
[00:09:39.900 --> 00:09:43.000]  我們會不會讓其他人知道我們聖經的立場
[00:09:43.000 --> 00:09:46.200]  我們會不會讓其他人知道我們聖經的立場
[00:09:46.200 --> 00:09:49.500]  當其他周圍的人都覺得信耶穌是愚蠢的時候
[00:09:49.500 --> 00:09:52.800]  當周圍其他的人都覺得信耶穌是愚蠢的時候
[00:09:52.800 --> 00:09:55.800]  我們是否願意挺著胸膛告訴別人我們是基督徒
[00:09:55.800 --> 00:09:59.600]  我們是不是可以挺著胸膛告訴別人我們是基督徒呢
[00:09:59.600 --> 00:10:03.800]  雖然今天我們的試驗並非一些看得到的火的試驗
[00:10:03.800 --> 00:10:07.100]  雖然我們現在的體驗並不是那些看得到火的體驗
[00:10:07.100 --> 00:10:08.900]  但其實每一天的生活
[00:10:08.900 --> 00:10:11.200]  只要我們願意持守我們信仰的時候
[00:10:11.200 --> 00:10:13.700]  我們其實都有一個看不到的試驗
[00:10:13.700 --> 00:10:17.000]  但其實我們在生活中那些看不到火的體驗
[00:10:17.000 --> 00:10:19.600]  都是一個信心的體驗
[00:10:19.600 --> 00:10:23.600]  縱然我們或許不會經歷這個火爐
[00:10:23.600 --> 00:10:26.600]  好像這三個少年人經歷這個火爐的試驗
[00:10:26.600 --> 00:10:29.600]  我們的試驗縱然不是像這三個少年人
[00:10:29.600 --> 00:10:32.400]  看到火爐這樣的體驗 這樣的試驗
[00:10:32.400 --> 00:10:35.100]  但聖經告訴我們
[00:10:35.100 --> 00:10:38.200]  每一個信徒其實都要經歷火的試驗
[00:10:38.200 --> 00:10:40.800]  每一個信徒都要經歷火的試驗
[00:10:40.800 --> 00:10:44.100]  在哥倫多前書的三章十二到十三節
[00:10:44.100 --> 00:10:48.600]  哥倫多前書三章十二到十三節說
[00:10:48.600 --> 00:10:51.700]  那裡說到其實每一個人到見主面的時候
[00:10:51.700 --> 00:10:53.400]  每個人見主面的時候
[00:10:53.400 --> 00:10:55.100]  我們都要被火試驗
[00:10:55.100 --> 00:10:56.400]  我們都要被火試驗
[00:10:56.400 --> 00:10:59.600]  看一看我們整個人生的工程是否穩陣
[00:10:59.600 --> 00:11:03.300]  看看我們每個人整個的工程是否怎樣
[00:11:03.300 --> 00:11:05.600]  這三個少年人的答案是甚麼
[00:11:05.600 --> 00:11:08.000]  這三個少年人的答案是怎樣呢
[00:11:08.000 --> 00:11:10.200]  他們的答案我們可以看第十六節
[00:11:10.200 --> 00:11:13.400]  他們的答案我們可以看到在十六節
[00:11:13.400 --> 00:11:14.600]  他們的答案是
[00:11:14.600 --> 00:11:17.200]  王啊這件事我們不需要回答你
[00:11:17.200 --> 00:11:20.300]  他說王啊這件事情我們不需要回答你
[00:11:20.300 --> 00:11:21.500]  意思就是說
[00:11:21.500 --> 00:11:22.800]  我們的立場相當的清晰
[00:11:22.800 --> 00:11:25.600]  我們不需要為了我們的立場來跟你辯護
[00:11:25.600 --> 00:11:27.600]  意思就是說我們的立場非常清晰
[00:11:27.600 --> 00:11:30.200]  我們不需要為了我們的立場來跟你辯護
[00:11:30.200 --> 00:11:33.300]  要我們來跪拜外邦的假神的時候
[00:11:33.300 --> 00:11:36.300]  這個是絕對超越了我們信仰的底線
[00:11:36.300 --> 00:11:39.600]  因為要我們來跪拜這些外邦的偶像的時候
[00:11:39.600 --> 00:11:41.800]  絕對是超過了我們信仰的底線
[00:11:41.800 --> 00:11:43.700]  所以很直接地來跟王說
[00:11:43.700 --> 00:11:45.500]  所以他們很直接地跟王講
[00:11:45.500 --> 00:11:48.500]  王啊你就算把我們扔進這個火爐裡面
[00:11:48.500 --> 00:11:51.900]  他說王啊即使你把我們扔進那些火爐裡
[00:11:51.900 --> 00:11:55.800]  我們仍然信我們的神可以在火裡面來拯救我們
[00:11:55.800 --> 00:11:59.400]  我們依然相信我們的神會在火爐裡救我們
[00:11:59.400 --> 00:12:01.700]  就算神不拯救
[00:12:01.700 --> 00:12:03.300]  就算神不拯救
[00:12:03.300 --> 00:12:05.400]  我們也都不會跪拜這個假神
[00:12:05.400 --> 00:12:07.300]  我們也不會跪拜這個假神
[00:12:07.300 --> 00:12:08.500]  好了我想問大家
[00:12:08.500 --> 00:12:09.700]  那麼我想問大家
[00:12:09.700 --> 00:12:14.800]  你覺得這三個年輕人的信心是強還是弱
[00:12:14.800 --> 00:12:19.100]  你覺得這三個年輕人的信心是強還是弱呢
[00:12:19.100 --> 00:12:20.400]  如果我們看第十八節
[00:12:20.400 --> 00:12:22.200]  如果我們看第十八節
[00:12:22.200 --> 00:12:26.500]  他們說明神必救我們脫離你的手
[00:12:26.500 --> 00:12:29.600]  這裡說神必救我們脫離你的手
[00:12:29.600 --> 00:12:33.900]  這個說法很明顯是表現出一個很大的信心
[00:12:33.900 --> 00:12:37.800]  這個說法很明顯表現出很大的信心
[00:12:37.800 --> 00:12:39.100]  但是接著他又這樣說
[00:12:39.100 --> 00:12:40.400]  但是接著他又說
[00:12:40.400 --> 00:12:43.400]  即或不然我們也不敬拜你的今上
[00:12:43.400 --> 00:12:46.800]  說即或不然我們也不敬拜你的今上
[00:12:46.800 --> 00:12:49.400]  是不是反映出他們的信心又不夠呢
[00:12:49.400 --> 00:12:52.900]  是不是反映出他們的信心又不夠呢
[00:12:52.900 --> 00:12:54.300]  究竟什麼叫信心
[00:12:54.300 --> 00:12:56.200]  究竟什麼叫信心
[00:12:56.200 --> 00:12:57.600]  究竟什麼叫信心
[00:12:57.600 --> 00:12:59.900]  究竟什麼是叫信心呢
[00:12:59.900 --> 00:13:03.900]  有一本書叫做We Let Our Son Die
[00:13:03.900 --> 00:13:07.700]  有一本書叫做We Let Our Son Die
[00:13:07.700 --> 00:13:10.700]  我讓我們的兒子死去
[00:13:10.700 --> 00:13:14.300]  作者是一對很虔誠的基督徒夫婦
[00:13:14.300 --> 00:13:17.200]  作者是一對很虔誠的基督徒夫婦
[00:13:17.200 --> 00:13:20.800]  當他們的兒子患了很嚴重的糖尿病的時候
[00:13:20.800 --> 00:13:24.100]  當他們的兒子患了很嚴重的糖尿病的時候
[00:13:24.100 --> 00:13:28.900]  他們深信他們只要迫切誠懇的來祈禱的時候
[00:13:28.900 --> 00:13:32.400]  他們深信只有他們特別迫切誠懇的禱告
[00:13:32.400 --> 00:13:34.100]  神一定會醫治他們的兒子
[00:13:34.100 --> 00:13:36.600]  那麼神一定會醫治他們的兒子
[00:13:36.600 --> 00:13:39.200]  神也會因為這個醫治而得著榮耀
[00:13:39.200 --> 00:13:42.100]  神也會因為這個醫治來得到榮耀
[00:13:42.100 --> 00:13:45.700]  所以他們也相信如果靠藥物來醫病的時候
[00:13:45.700 --> 00:13:47.600]  這個並不是信心的表現
[00:13:47.600 --> 00:13:50.800]  那麼他們就認為如果靠藥物來醫治這個病的話
[00:13:50.800 --> 00:13:52.300]  這不是一個有信心的表現
[00:13:52.300 --> 00:13:54.800]  所以他們就很懇切的來祈禱
[00:13:54.800 --> 00:13:57.500]  所以他們都是很懇切的來禱告
[00:13:57.500 --> 00:13:59.800]  但沒多久兒子進入昏迷
[00:13:59.800 --> 00:14:02.700]  但是沒過多久他們的兒子就進入昏迷
[00:14:02.700 --> 00:14:04.100]  他們周圍的人就跟他們說
[00:14:04.100 --> 00:14:06.200]  是不是因為你們的信心不足夠
[00:14:06.200 --> 00:14:07.900]  那麼周圍的人就告訴他們
[00:14:07.900 --> 00:14:09.400]  是不是你們的信心不足夠呢
[00:14:09.400 --> 00:14:11.700]  他們聽到之後就更加的懇切的去祈禱
[00:14:11.700 --> 00:14:14.600]  所以他們聽到之後就更加懇切的去禱告
[00:14:14.600 --> 00:14:16.000]  但是他們越懇切的去祈禱
[00:14:16.000 --> 00:14:17.300]  但是他們越懇切的去禱告
[00:14:17.300 --> 00:14:20.300]  這個兒子的生命就一分一秒的流走
[00:14:20.300 --> 00:14:23.500]  那麼他兒子的生命卻是一分一秒的流走
[00:14:23.500 --> 00:14:25.200]  直到完全的靜止
[00:14:25.200 --> 00:14:28.500]  直到完全的靜止
[00:14:28.500 --> 00:14:30.400]  是不是他們的祈禱不夠賣力呢
[00:14:30.400 --> 00:14:33.400]  是不是他們的禱告不夠努力呢
[00:14:33.400 --> 00:14:34.900]  是不是他們的信心不夠
[00:14:34.900 --> 00:14:36.200]  是不是信心不夠呢
[00:14:36.200 --> 00:14:37.200]  問題在哪裡
[00:14:37.200 --> 00:14:38.500]  問題在哪裡
[00:14:38.500 --> 00:14:39.700]  什麼叫信心
[00:14:39.700 --> 00:14:42.700]  什麼叫信心
[00:14:42.700 --> 00:14:44.600]  我想和大家首先看一看
[00:14:44.600 --> 00:14:46.600]  什麼不是信心
[00:14:46.600 --> 00:14:50.000]  讓我們大家看看什麼不是信心
[00:14:50.000 --> 00:14:53.500]  第一 信心不是相信我們的信心
[00:14:53.500 --> 00:14:56.400]  第一 信心不是相信我們的信心
[00:14:56.400 --> 00:14:59.200]  這一對夫婦相信神會醫治他們的兒子
[00:14:59.200 --> 00:15:01.600]  這一對夫婦相信神會醫治他們的兒子
[00:15:01.600 --> 00:15:05.000]  因為他們相信只要帶著絕對的信心祈求的時候
[00:15:05.000 --> 00:15:07.700]  因為他們相信只要帶著絕對的信心去祈求的時候
[00:15:07.700 --> 00:15:08.700]  神一定會聽的
[00:15:08.700 --> 00:15:09.900]  神一定會聽的
[00:15:09.900 --> 00:15:12.500]  如果神不聽的時候就代表他們的信心不足夠
[00:15:12.500 --> 00:15:15.300]  如果神不聽的時候就代表他們的信心不足夠
[00:15:15.300 --> 00:15:16.800]  很簡單的邏輯
[00:15:16.800 --> 00:15:18.500]  這是很簡單的邏輯
[00:15:18.500 --> 00:15:22.000]  但是這個邏輯讓我想起了一部很舊的電影
[00:15:22.000 --> 00:15:27.000]  但是這個邏輯好像讓我們想起了一個很老的電影
[00:15:27.000 --> 00:15:28.800]  大家不知道有沒有看過一部很老的電影
[00:15:28.800 --> 00:15:31.600]  大家一定有看過 Back to the Future 回到未來
[00:15:31.600 --> 00:15:35.000]  大家不知道記不記得那個很老的電影叫做回到未來
[00:15:35.000 --> 00:15:40.900]  大家記不記得當那個主角和那個博士坐在可以回到未來的車裡面的時候
[00:15:40.900 --> 00:15:48.200]  大家記不記得當那個主角和那個博士坐在可以回到未來的車裡面的時候
[00:15:48.200 --> 00:15:50.000]  那個車怎麼才能回到未來
[00:15:50.000 --> 00:15:52.200]  那個車怎麼才能回到未來呢
[00:15:52.200 --> 00:15:53.200]  要怎麼做呢
[00:15:53.200 --> 00:15:56.000]  那個車要得到足夠的能量
[00:15:56.000 --> 00:15:59.700]  然後那個時間器才能啟動
[00:15:59.700 --> 00:16:02.700]  那麼那個車要得到足夠的能量
[00:16:02.700 --> 00:16:05.600]  要得到這個時間機器的啟動
[00:16:05.600 --> 00:16:07.800]  它才可以回到未來
[00:16:07.800 --> 00:16:11.100]  信心是不是好像這個時光器一樣
[00:16:11.100 --> 00:16:13.600]  那麼信心就好像那個時光器一樣
[00:16:13.600 --> 00:16:14.200]  是否
[00:16:14.200 --> 00:16:15.800]  是否好像這個時光器一樣
[00:16:15.800 --> 00:16:18.200]  信心是否就像這個時光器一樣
[00:16:18.200 --> 00:16:22.200]  要到某一個度數然後才可以啟動神的應許
[00:16:22.200 --> 00:16:26.700]  是不是要到某一個一定的度數才能得到神的應許呢
[00:16:26.700 --> 00:16:28.600]  這個並不是聖經所講的信心
[00:16:28.600 --> 00:16:30.500]  這並不是聖經所講的信心
[00:16:30.500 --> 00:16:34.500]  我們的信心並不是相信我們的信心
[00:16:34.500 --> 00:16:37.500]  我們的信心並不是相信我們的信心
[00:16:37.500 --> 00:16:38.500]  第二點
[00:16:38.500 --> 00:16:39.200]  第二點
[00:16:39.200 --> 00:16:42.000]  信心不是相信我們的相信
[00:16:42.000 --> 00:16:44.300]  信心不是相信我們的相信
[00:16:44.300 --> 00:16:47.700]  這一對夫婦相信神會醫治他們的兒子
[00:16:47.700 --> 00:16:50.200]  這一對夫婦相信神會醫治他們的兒子
[00:16:50.200 --> 00:16:52.700]  因為他們覺得兒子被醫治的時候
[00:16:52.700 --> 00:16:54.200]  神就得到榮耀
[00:16:54.200 --> 00:16:58.300]  因為他們認為醫治他們的兒子會讓神得到榮耀
[00:16:58.300 --> 00:16:59.300]  所以他們相信
[00:16:59.300 --> 00:17:01.500]  他們祈求他們的兒子得到醫治
[00:17:01.500 --> 00:17:03.500]  不是只是為了他們自己
[00:17:03.500 --> 00:17:05.300]  所以他們相信醫治他們的兒子
