
[00:00:00.000 --> 00:00:04.500]  講到馬拉松,你知不知道為什麼芝加哥馬拉松這麼有名?
[00:01:53.440 --> 00:01:54.480]  你知道上帝會是怎樣?
[00:01:54.480 --> 00:01:56.980]  你知道上帝在你生命裡面在做些什麼?
[00:01:56.980 --> 00:01:59.740]  你不一定全盤有答案
[00:01:59.740 --> 00:02:04.820]  不過起碼你要知道這個上帝在你身邊,一直帶領你
[00:02:04.820 --> 00:02:09.080]  一直去和你打氣的這個上帝,到底是一個怎樣的上帝?
[00:02:09.080 --> 00:02:12.340]  所以就說你打開我所講的說話
[00:02:12.340 --> 00:02:15.580]  我曾經做過的事,我當日是這樣做的
[00:02:15.580 --> 00:02:19.120]  這個就是當日的我,今天的我都是一樣
[00:02:19.740 --> 00:02:23.920]  這個就是用這個Storytelling的方法來告訴我們,Joseph's story
[00:02:23.920 --> 00:02:26.220]  上帝是一個怎樣的上帝?
[00:02:26.220 --> 00:02:28.980]  而不單單在約瑟的生命裡面是這樣的
[00:02:28.980 --> 00:02:31.220]  在你生命裡面也是一樣
[00:02:31.220 --> 00:02:37.720]  今天我們看到約瑟的故事,第四十章和四十一章
[00:02:37.720 --> 00:02:41.580]  我們看了兩章,這次是第三章
[00:02:41.580 --> 00:02:42.920]  四十章我們開始
[00:02:43.820 --> 00:02:51.720]  這次事後埃及王的司酒長,司善長得罪了他們的主埃及王
[00:02:51.720 --> 00:02:56.920]  法老就對司酒長和司善長兩個官員發牢
[00:02:56.920 --> 00:03:02.980]  把他們關在護衛長府內的監獄裡面,就是約瑟被囚的地方
[00:03:02.980 --> 00:03:07.940]  護衛長把他們交給約瑟,約瑟就事後他們
[00:03:07.940 --> 00:03:10.840]  他們就被關了一段日子
[00:03:11.480 --> 00:03:15.820]  關在監獄裡面的這兩個人,就是司酒長和司善長
[00:03:15.820 --> 00:03:18.220]  在同一個晚上各自做了一個夢
[00:03:18.220 --> 00:03:20.720]  每個夢都有自己的解釋
[00:03:20.720 --> 00:03:27.920]  到你早晨,約瑟來到他們那裡看他們,他們就甚憂愁
[00:03:27.920 --> 00:03:33.920]  他就問在監獄裡面所關閉的兩位官員
[00:03:33.920 --> 00:03:36.820]  他說你們今天為什麼面帶愁容呢?
[00:03:37.420 --> 00:03:42.120]  他們對他說,我們各自做了一個夢,每人為我們解夢
[00:03:42.120 --> 00:03:46.220]  約瑟就跟他們說,解夢不是出於上帝
[00:03:46.220 --> 00:03:50.420]  請你把夢告訴我
[00:03:50.420 --> 00:03:55.520]  這段聖經很長,他們就去到各自跟約瑟說
[00:03:55.520 --> 00:03:59.220]  我做了一個什麼夢呢?首先就是酒長Cupbearer
[00:03:59.220 --> 00:04:03.520]  他說我夢見什麼?三支葡萄汁
[00:04:04.020 --> 00:04:07.620]  然後他用手扎爛這些葡萄
[00:04:07.620 --> 00:04:10.820]  把這些葡萄汁放在杯子裡面
[00:04:10.820 --> 00:04:13.920]  杯子就遞給法老
[00:04:13.920 --> 00:04:16.220]  然後約瑟就跟他解夢
[00:04:16.220 --> 00:04:19.920]  他說三天之後你就會復職
[00:04:19.920 --> 00:04:24.020]  然後這個善長,就是煮飯的那個The Butler
[00:04:24.020 --> 00:04:26.720]  他就覺得這個搞得挺好的
[00:04:26.720 --> 00:04:32.920]  你以前試過拜假神偶像的時候去廟裡
[00:04:33.220 --> 00:04:35.820]  求什麼上上簽,下下簽那些?有沒有試過?
[00:04:35.820 --> 00:04:39.220]  人家投了上上簽,你想不想求上上簽?
[00:04:39.220 --> 00:04:43.520]  這個The Butler就是這樣,啊,旁邊有一支上上簽
[00:04:43.520 --> 00:04:46.520]  他說,那我也告訴你一個夢
[00:04:46.520 --> 00:04:48.720]  他說我頭頂上有三個籃子
[00:04:48.720 --> 00:04:51.120]  三個籃子裡面都有法老吃的餅
[00:04:51.120 --> 00:04:54.520]  然後有些小鳥來吃
[00:04:54.520 --> 00:04:57.520]  約瑟就把他解麻
[00:04:57.520 --> 00:05:00.420]  他說三天之後你就人頭落地了
[00:05:00.420 --> 00:05:01.920]  原來是這樣
[00:05:03.420 --> 00:05:05.220]  這一段的故事我們暫時看到這裡
[00:05:05.220 --> 00:05:10.420]  第四十章,就是講到兩個官員的故事
[00:05:10.420 --> 00:05:13.420]  然後兩個不同的解釋
[00:05:13.420 --> 00:05:15.020]  講些什麼呢?
[00:05:15.020 --> 00:05:18.120]  這裡告訴我們上帝的護理是怎樣
[00:05:18.120 --> 00:05:23.220]  上帝護理包括了當時的世事
[00:05:23.220 --> 00:05:27.720]  這兩個官員,他們的命運
[00:05:27.720 --> 00:05:29.720]  他們所發生的事
[00:05:30.220 --> 00:05:34.420]  甚至去到法老的埃及王的朝廷
[00:05:34.420 --> 00:05:37.420]  上帝的護理都在那裡
[00:05:37.420 --> 00:05:40.220]  世事裡面發生了什麼
[00:05:40.220 --> 00:05:42.420]  雖然不是直接和約瑟有關
[00:05:42.420 --> 00:05:46.520]  不一定直接是和神的子民有關
[00:05:46.520 --> 00:05:50.420]  不過,上帝的護理仍然是在那裡
[00:05:50.420 --> 00:05:53.820]  大家留意一下約瑟的故事
[00:05:53.820 --> 00:05:56.520]  或者甚至整本的《創世紀》
[00:05:56.520 --> 00:05:58.320]  經常有些東西都是打孖來的
[00:05:58.320 --> 00:05:59.920]  記得嗎?
[00:06:00.420 --> 00:06:01.120]  約瑟的故事
[00:06:01.120 --> 00:06:03.420]  約瑟發了多少場夢?
[00:06:03.420 --> 00:06:04.220]  兩個夢
[00:06:04.220 --> 00:06:06.420]  開頭三十七章,兩個夢
[00:06:06.420 --> 00:06:08.920]  然後還有什麼打孖的?
[00:06:08.920 --> 00:06:10.520]  兩個兄弟打孖
[00:06:10.520 --> 00:06:13.020]  約瑟和猶大
[00:06:13.020 --> 00:06:16.720]  整本《創世紀》其實都是這樣的
[00:06:16.720 --> 00:06:18.320]  很多東西都是打孖的
[00:06:18.320 --> 00:06:20.920]  創造的故事也是打孖
[00:06:20.920 --> 00:06:25.220]  然後阿巴拉罕兩次失誤跌倒
[00:06:25.220 --> 00:06:27.020]  又是打孖兩次
[00:06:27.920 --> 00:06:32.020]  所以有很多東西是兩次兩次,這樣代表是一個很確定的事
[00:06:32.020 --> 00:06:35.920]  發生了一次,然後再發生另外一次
[00:06:35.920 --> 00:06:40.520]  在這個故事裡面,其實都是一樣
[00:06:40.520 --> 00:06:41.820]  你將它列表的話
[00:06:41.820 --> 00:06:43.120]  酒掌的夢
[00:06:43.120 --> 00:06:46.120]  三枝葡萄枝,然後有法老的酒
[00:06:46.120 --> 00:06:47.520]  酒掌的手
[00:06:47.520 --> 00:06:50.620]  然後他將杯奉上給法老
[00:06:50.620 --> 00:06:53.820]  右邊就是善長的夢
[00:06:53.820 --> 00:06:55.620]  三個籃在頭上
[00:06:55.620 --> 00:06:57.120]  法老的餅
[00:06:57.620 --> 00:06:58.420]  善長的頭
[00:06:58.420 --> 00:07:02.720]  然後有飛鳥,將這些餅吃掉
[00:07:02.720 --> 00:07:07.420]  在埃及或者古近東的文化裡面,夢是很重要的
[00:07:07.420 --> 00:07:11.320]  你不要拿這段聖經說,今天我做了什麼?昨天做了什麼夢?
[00:07:11.320 --> 00:07:15.020]  你不要亂來,因為當時的文化
[00:07:15.020 --> 00:07:18.320]  當時的宗教,他們的思維
[00:07:18.320 --> 00:07:24.320]  就是用夢境來掌握世事
[00:07:25.220 --> 00:07:28.020]  那些神明,很多時候都說自己是報夢的
[00:07:28.020 --> 00:07:31.020]  所以你不要亂想,你昨天做了什麼夢,你記不記得也好
[00:07:31.020 --> 00:07:31.920]  不要緊的
[00:07:31.920 --> 00:07:34.020]  不要緊的,當作做夢,OK?
[00:07:34.020 --> 00:07:37.420]  近東的人就不是這樣想
[00:07:37.420 --> 00:07:42.220]  所以他們很多時候,有一些所謂夢境的解說
[00:07:42.220 --> 00:07:44.120]  甚至有些書
[00:07:44.120 --> 00:07:47.420]  是幫那些宮廷的術士
[00:07:47.420 --> 00:07:49.720]  去做解夢的
[00:07:49.720 --> 00:07:52.120]  有一點像那些民間信仰
[00:07:52.520 --> 00:07:55.420]  即是迷信那些,看相那些
[00:07:55.420 --> 00:07:57.920]  其實是什麼來的,statistic來的?
[00:07:57.920 --> 00:08:01.120]  即是某年某月某日,或者
[00:08:01.120 --> 00:08:03.920]  哪個月的初一十五發生了什麼事
[00:08:03.920 --> 00:08:06.820]  他們就記錄下來,然後越來越多這樣的個案
[00:08:06.820 --> 00:08:10.520]  他們就用這些這樣的個案來做一個基礎
[00:08:10.520 --> 00:08:13.720]  他們怎樣去decode,發那些夢
[00:08:13.720 --> 00:08:16.820]  有一點像今天那些Wikipedia
[00:08:16.820 --> 00:08:19.320]  他們就想去Wikipedia查一查
[00:08:19.320 --> 00:08:22.220]  怎樣去為這麼旺來解夢
[00:08:22.720 --> 00:08:25.020]  這兩個官員,酒長和善長
[00:08:25.020 --> 00:08:28.320]  當然被關在監獄裡面,是不是?
[00:08:28.320 --> 00:08:32.520]  他們沒有圖書館,又沒有Wikipedia,那怎麼辦?
[00:08:32.520 --> 00:08:34.520]  所以他們就非常之群怒
[00:08:34.520 --> 00:08:37.920]  神就偏偏安排了,就在這個時候
[00:08:37.920 --> 00:08:39.620]  約瑟就在他們中間
[00:08:39.620 --> 00:08:41.220]  約瑟說了什麼呢?
[00:08:41.220 --> 00:08:44.520]  四十章第八節,他就跟他們說
[00:08:44.520 --> 00:08:47.420]  他說,解夢的
[00:08:47.420 --> 00:08:50.620]  當然,啟夢的一定是上帝
[00:08:51.120 --> 00:08:53.320]  但解夢的,亦都是上帝
[00:08:53.320 --> 00:08:56.520]  在這裡整個故事,約瑟的故事,三十七章到現在
[00:08:56.520 --> 00:08:57.620]  約瑟
[00:08:57.620 --> 00:08:59.620]  第二次
[00:08:59.620 --> 00:09:01.120]  口中說
[00:09:01.120 --> 00:09:02.220]  上帝
[00:09:02.220 --> 00:09:05.520]  第一次,就是波提法的
[00:09:05.520 --> 00:09:08.020]  妻子去引誘他的時候,對不對?
[00:09:08.020 --> 00:09:10.520]  我喜能作者時,去得罪了上帝
[00:09:10.520 --> 00:09:12.520]  第二次了
[00:09:12.520 --> 00:09:14.420]  說出上帝
[00:09:14.420 --> 00:09:16.020]  在他口中
[00:09:16.020 --> 00:09:17.320]  說出上帝
[00:09:17.320 --> 00:09:19.620]  是控制一切
[00:09:21.320 --> 00:09:21.820]  啟夢
[00:09:21.820 --> 00:09:22.820]  以及
[00:09:22.820 --> 00:09:23.620]  解夢
[00:09:23.620 --> 00:09:27.120]  結果,剛才那個夢境,已經解釋了,對不對?
[00:09:27.120 --> 00:09:28.620]  一個就是三天之後復職
[00:09:28.620 --> 00:09:30.720]  然後三天之後,另一個
[00:09:30.720 --> 00:09:33.020]  就是人頭落地,結果是怎樣呢?
[00:09:33.020 --> 00:09:36.620]  聖經就這樣交代,到了第三天的時候,就是法老
[00:09:36.620 --> 00:09:38.120]  生日派對的時候
[00:09:38.120 --> 00:09:40.020]  他擺設賢席
[00:09:40.020 --> 00:09:41.920]  然後所有的人
[00:09:41.920 --> 00:09:43.020]  都來到他面前
[00:09:43.020 --> 00:09:46.620]  然後,就確是正如約瑟所說的
[00:09:46.620 --> 00:09:48.720]  就是這樣發生
[00:09:49.520 --> 00:09:53.020]  但是,這個施酒長就忘記了約瑟
[00:09:53.020 --> 00:09:53.920]  這些叫做
[00:09:53.920 --> 00:09:55.520]  飲水不思緣,對不對?
[00:09:55.520 --> 00:09:57.920]  曾經約瑟幫過他
[00:09:57.920 --> 00:09:59.220]  但是他忘記了
[00:09:59.220 --> 00:10:00.720]  替鬼約瑟
[00:10:00.720 --> 00:10:03.220]  但是,到目前為止,我們看到整個故事
[00:10:03.220 --> 00:10:05.920]  雖然約瑟的故事,從頭到尾
[00:10:05.920 --> 00:10:09.520]  都是像是撲朔迷離,以及是迂迴曲折的
[00:10:09.520 --> 00:10:13.720]  但是,你知道聖經裡面那個擺放,或者那個設計
[00:10:13.720 --> 00:10:16.820]  就比你的故事裡面,雖然好像很多的混亂
[00:10:16.820 --> 00:10:18.220]  但是,是
[00:10:18.520 --> 00:10:20.120]  很按照步驟
[00:10:20.120 --> 00:10:21.120]  這樣進行
[00:10:21.120 --> 00:10:23.020]  是有結構的
[00:10:23.020 --> 00:10:26.020]  是有那個程序的
[00:10:26.020 --> 00:10:28.220]  不是亂發生的
[00:10:28.220 --> 00:10:30.820]  雖然故事裡面有很多的巧合
[00:10:30.820 --> 00:10:33.820]  也都有很多起起跌跌
[00:10:33.820 --> 00:10:36.120]  解夢
[00:10:36.120 --> 00:10:39.420]  或者他遇見一些難處,被忍有
[00:10:39.420 --> 00:10:42.120]  然後被誣告
[00:10:42.120 --> 00:10:43.620]  但是
[00:10:43.620 --> 00:10:45.020]  好像每樣東西
[00:10:45.020 --> 00:10:46.920]  都是整整有條的
[00:10:47.920 --> 00:10:48.920]  這個就叫Providence
[00:10:48.920 --> 00:10:51.120]  你有沒有寫日記的?
[00:10:51.120 --> 00:10:53.120]  有吧?
[00:10:53.120 --> 00:10:54.120]  有沒有寫日記?
[00:10:54.120 --> 00:10:55.320]  沒有,是嗎?
[00:10:55.320 --> 00:10:57.820]  你們是不寫日記的
[00:10:57.820 --> 00:10:59.920]  你檢查一下你的日記
[00:10:59.920 --> 00:11:01.820]  可能你回頭看的時候
[00:11:01.820 --> 00:11:04.520]  又是發生這件事,然後又是發生這件事
[00:11:04.520 --> 00:11:06.920]  這個季節又是發生那件事,好像沒什麼
[00:11:06.920 --> 00:11:08.020]  聯絡那樣
[00:11:08.020 --> 00:11:09.820]  有點像
[00:11:09.820 --> 00:11:11.120]  約瑟的故事
[00:11:11.120 --> 00:11:14.520]  你翻查的時候,好像有很多波折那樣
[00:11:14.520 --> 00:11:16.420]  但是,裡面他有
[00:11:16.420 --> 00:11:17.620]  好像
[00:11:18.720 --> 00:11:19.420]  他很有條理
[00:11:19.420 --> 00:11:21.620]  我想問你
[00:11:21.620 --> 00:11:24.620]  你有沒有試過在街上看見一輛車
[00:11:24.620 --> 00:11:26.320]  然後他
[00:11:26.320 --> 00:11:28.020]  越過很多的障礙
[00:11:28.020 --> 00:11:30.420]  由左穿右插等等
[00:11:30.420 --> 00:11:32.220]  然後去到目的地
[00:11:32.220 --> 00:11:34.120]  你會有什麼結論?
[00:11:34.120 --> 00:11:36.220]  你會有什麼結論說
[00:11:36.220 --> 00:11:37.820]  這輛車的性能不錯
[00:11:37.820 --> 00:11:40.120]  小心炒車,是嗎?
[00:11:40.120 --> 00:11:41.320]  但是他沒有查,是嗎?
[00:11:41.320 --> 00:11:45.820]  這麼厲害,可以這樣越過障礙,然後沒事了
[00:11:45.820 --> 00:11:46.920]  到了目的地
[00:11:47.720 --> 00:11:48.620]  你的結論是什麼?
[00:11:48.620 --> 00:11:51.220]  你的結論會說,哇,這些工程師真厲害
[00:11:51.220 --> 00:11:53.120]  那個計策做得這麼好
[00:11:53.120 --> 00:11:54.120]  是嗎?
[00:11:54.120 --> 00:11:56.620]  當然,你其中一個可以有結論
[00:11:56.620 --> 00:11:58.720]  但是如果只有這個結論的話
[00:11:58.720 --> 00:12:01.320]  就是一個偏面的解說
[00:12:01.320 --> 00:12:03.420]  因為你一定會
[00:12:03.420 --> 00:12:04.320]  結論什麼?
[00:12:04.320 --> 00:12:07.520]  Someone behind the wheel
[00:12:07.520 --> 00:12:10.720]  是有個mind behind the wheel
[00:12:10.720 --> 00:12:12.520]  有個好的司機
[00:12:12.520 --> 00:12:14.320]  是嗎?
[00:12:14.320 --> 00:12:17.120]  即使你說那些self driving car
[00:12:18.120 --> 00:12:19.620]  都是有個mind在背後的
[00:12:19.620 --> 00:12:20.420]  是嗎?
[00:12:20.420 --> 00:12:21.220]  有AI,是嗎?
[00:12:21.220 --> 00:12:22.920]  AI都有人寫的
[00:12:22.920 --> 00:12:23.820]  是嗎?
[00:12:23.820 --> 00:12:26.120]  都要寫到他可以learn的,是嗎?
[00:12:26.120 --> 00:12:29.320]  所以你不能夠說,哦,只有這個machinery
[00:12:29.320 --> 00:12:30.720]  很amazing
[00:12:30.720 --> 00:12:32.820]  然後背後
[00:12:32.820 --> 00:12:34.520]  那個誰
[00:12:34.520 --> 00:12:35.820]  who
[00:12:35.820 --> 00:12:37.620]  who is behind
[00:12:37.620 --> 00:12:39.720]  那個不能夠打掉的
[00:12:39.720 --> 00:12:41.720]  甚至那個應該更加重要
[00:12:41.720 --> 00:12:44.220]  你明白我的意思嗎?你不可以只是說
[00:12:44.220 --> 00:12:45.820]  只有這個mechanism
[00:12:46.920 --> 00:12:47.720]  是很amazing
[00:12:47.720 --> 00:12:49.620]  然後你忘記了
[00:12:49.620 --> 00:12:50.920]  the agency
[00:12:50.920 --> 00:12:54.120]  背後那個who is doing all of this
[00:12:54.120 --> 00:12:56.320]  那個更加重要
[00:12:56.320 --> 00:12:58.920]  約瑟的故事,Joseph's story
[00:12:58.920 --> 00:13:00.920]  就是講到這件事
[00:13:00.920 --> 00:13:02.820]  善長走長的生命
[00:13:02.820 --> 00:13:05.920]  甚至埃及朝廷裡面發生的事
[00:13:05.920 --> 00:13:08.520]  上帝控制著
[00:13:08.520 --> 00:13:10.520]  掌管著所有的東西
[00:13:10.520 --> 00:13:15.120]  將萬事都在他自己的看管底下
[00:13:15.820 --> 00:13:17.220]  上帝對萬事的護理
[00:13:17.220 --> 00:13:19.220]  對世上的國度
[00:13:19.220 --> 00:13:21.620]  甚至對世上的氣候
[00:13:21.620 --> 00:13:24.220]  我們繼續看下去的時候就知道
[00:13:24.220 --> 00:13:27.320]  就連到那個走長
[00:13:27.320 --> 00:13:30.120]  得到一個上上籤,無所謂
[00:13:30.120 --> 00:13:35.320]  有個好的解釋,但是他卻忘記了約瑟這件事
[00:13:35.320 --> 00:13:38.620]  都在上帝自己的providence底下
[00:13:38.620 --> 00:13:40.720]  四十章
[00:13:40.720 --> 00:13:43.420]  就講到上帝對萬事的護理
[00:13:44.220 --> 00:13:48.420]  四十一章就講到上帝對祂子民的護理
[00:13:48.420 --> 00:13:51.320]  上帝對祂自己的people
[00:13:51.320 --> 00:13:53.620]  就是約瑟所代表的
[00:13:53.620 --> 00:13:55.420]  他怎樣護理祂呢
[00:13:55.420 --> 00:13:56.920]  你記得
[00:13:56.920 --> 00:14:00.920]  那個走長亡恩是嗎
[00:14:00.920 --> 00:14:03.420]  即是怎樣
[00:14:03.420 --> 00:14:05.820]  四十一章就去到交代這件事
[00:14:05.820 --> 00:14:07.320]  為甚麼
[00:14:07.320 --> 00:14:09.020]  神沒有
[00:14:09.020 --> 00:14:10.020]  即時
[00:14:10.020 --> 00:14:12.320]  叫那個走長記起約瑟
[00:14:12.320 --> 00:14:13.820]  對祂的恩惠
[00:14:14.720 --> 00:14:17.120]  原來那個故事不是在那裡畫一個句號
[00:14:17.120 --> 00:14:19.020]  只不過是一個逗號
[00:14:19.020 --> 00:14:21.020]  到四十一章你就發現了
[00:14:21.020 --> 00:14:22.620]  四十一章第一節
[00:14:22.620 --> 00:14:25.020]  過了兩年了
[00:14:25.020 --> 00:14:26.520]  兩年
[00:14:26.520 --> 00:14:28.620]  法老做夢了
[00:14:28.620 --> 00:14:30.820]  有,有發夢了
[00:14:30.820 --> 00:14:33.220]  法老就發了兩個夢
[00:14:33.220 --> 00:14:34.320]  就發
[00:14:34.320 --> 00:14:39.020]  發了甚麼夢呢,大概的意思就是他站在尼羅河邊
[00:14:39.020 --> 00:14:42.420]  見到有七頭的母牛
[00:14:43.320 --> 00:14:44.520]  在尼羅河那裡突然上來
[00:14:44.520 --> 00:14:47.220]  這兩隻母牛很漂亮,是肥牛
[00:14:47.220 --> 00:14:51.720]  然後在蘆葦草那裡吃草,這個景況挺好
[00:14:51.720 --> 00:14:55.020]  對當時的人,甚至對今日的人都是
[00:14:55.020 --> 00:14:56.220]  有肥牛
[00:14:56.220 --> 00:15:01.720]  然後隨後就有另外七隻牛又在尼羅河那裡上來
[00:15:01.720 --> 00:15:05.520]  但是就不是了,那些就是瘦的牛
[00:15:05.520 --> 00:15:06.920]  不可以吃火鍋
[00:15:06.920 --> 00:15:10.820]  七隻的母牛就站在河邊
[00:15:11.220 --> 00:15:13.620]  長相是醜陋的
[00:15:13.620 --> 00:15:16.320]  肌肉是瘦乾的
[00:15:16.320 --> 00:15:17.420]  不行
[00:15:17.420 --> 00:15:19.820]  然後突然間法老就醒了
[00:15:19.820 --> 00:15:21.620]  為甚麼會發生這樣的事
[00:15:21.620 --> 00:15:25.420]  然後那七隻醜樣的,吃掉他的肥牛
[00:15:25.420 --> 00:15:27.620]  嘩,大件事,對不對
[00:15:27.620 --> 00:15:28.620]  第五節
[00:15:28.620 --> 00:15:30.420]  他又睡了
[00:15:30.420 --> 00:15:33.720]  又做另一個夢,又打碼了,第二個夢
[00:15:33.720 --> 00:15:35.620]  所以是很確實會發生的
[00:15:35.620 --> 00:15:39.720]  就是夢見甚麼呢,就是有那個墨水
[00:15:40.720 --> 00:15:43.620]  七個的墨水,又肥又尖尾的
[00:15:43.620 --> 00:15:46.220]  嘩,這個拿來做麵粉最好了,對不對
[00:15:46.220 --> 00:15:47.520]  是好的麵粉
[00:15:47.520 --> 00:15:51.620]  看著隨後又有七條的墨水
[00:15:51.620 --> 00:15:55.220]  是細弱的,還有被東風所吹乾了的
[00:15:55.220 --> 00:15:59.120]  居然那些細弱的,又把那些肥的
[00:15:59.120 --> 00:16:02.720]  飽滿的碎紙
[00:16:02.720 --> 00:16:04.220]  就把它吃掉
[00:16:04.220 --> 00:16:06.020]  法老突然間就醒了
[00:16:06.020 --> 00:16:09.020]  發了一個不太好的夢,到了清晨的時候
[00:16:09.020 --> 00:16:10.220]  發生了甚麼事
[00:16:10.720 --> 00:16:15.220]  到了清晨,到了早上,第八節
[00:16:15.220 --> 00:16:17.620]  法老心裏面就不安了
[00:16:17.620 --> 00:16:21.420]  但是又沒有人可以解夢
[00:16:21.420 --> 00:16:22.720]  怎麼辦呢
[00:16:22.720 --> 00:16:24.920]  在這個時候
[00:16:24.920 --> 00:16:27.620]  就是一個酒長
[00:16:27.620 --> 00:16:29.020]  就記起了
[00:16:29.020 --> 00:16:31.020]  兩年之後
[00:16:31.020 --> 00:16:34.320]  他就稟告法老說兩年前發生過甚麼事
[00:16:34.320 --> 00:16:38.020]  在監獄裏面就是有一個無私自通的藥室
[00:16:38.020 --> 00:16:40.520]  他居然在上帝那裏有啟示
[00:16:41.120 --> 00:16:43.520]  然之後事情卻是這樣發生
[00:16:43.520 --> 00:16:45.620]  十四節
[00:16:45.620 --> 00:16:48.520]  於是法老就派人召藥室來
[00:16:48.520 --> 00:16:51.920]  連忙的將他到監獄裏面提出來
[00:16:51.920 --> 00:16:54.220]  甚至扮得很漂亮
[00:16:54.220 --> 00:16:57.320]  那就告訴法老
[00:16:57.320 --> 00:16:59.320]  這個人就在你面前了
[00:16:59.320 --> 00:17:00.520]  法老就對藥室說
[00:17:00.520 --> 00:17:01.620]  我做了一個夢
[00:17:01.620 --> 00:17:03.220]  其實是兩個夢
[00:17:03.220 --> 00:17:04.420]  沒有人能夠解說
[00:17:04.420 --> 00:17:07.720]  你聽了夢的,就能解說的,是不是
[00:17:07.720 --> 00:17:08.920]  十六節
[00:17:08.920 --> 00:17:10.620]  藥室就回答法老
[00:17:11.120 --> 00:17:13.320]  咦,這不在乎我
[00:17:13.320 --> 00:17:14.920]  又說上帝
[00:17:14.920 --> 00:17:18.920]  必應允法老平安
[00:17:18.920 --> 00:17:21.320]  三次了
[00:17:21.320 --> 00:17:25.120]  說到上帝同在,上帝實在
[00:17:25.120 --> 00:17:28.620]  解夢,兩個夢都是有完成的
[00:17:28.620 --> 00:17:30.220]  七隻的肥牛代表甚麼
[00:17:30.220 --> 00:17:32.920]  就是七個豐收的連章活動
[00:17:32.920 --> 00:17:34.720]  七隻瘦的牛
[00:17:35.920 --> 00:17:41.320]  就是代表七條瘦的墨水
[00:17:41.320 --> 00:17:44.120]  或者七隻瘦的牛
[00:17:44.120 --> 00:17:46.520]  就是代表豐收之後
[00:17:46.520 --> 00:17:47.820]  七年豐收之後
[00:17:47.820 --> 00:17:49.820]  就會有七年的豐年
[00:17:49.820 --> 00:17:52.120]  不單止是這樣
[00:17:52.120 --> 00:17:53.920]  藥室還提出
[00:17:53.920 --> 00:17:56.820]  我們應該做一點財政預算
[00:17:56.820 --> 00:17:59.220]  因為七年的豐收來了
[00:17:59.220 --> 00:18:01.920]  那怎樣預備再來那七年的豐年
[00:18:02.720 --> 00:18:06.420]  儲一儲錢,還做了財政大臣
[00:18:06.420 --> 00:18:08.420]  未來十四年怎樣捱得過呢
[00:18:08.420 --> 00:18:15.020]  證明上帝是去控制著當時的氣候
[00:18:15.020 --> 00:18:18.220]  人間裡面,世界裡面的氣候
[00:18:18.220 --> 00:18:23.020]  甚至埃及帝國的命運都是在上帝的手中
[00:18:23.020 --> 00:18:26.320]  這個時候就是最重要的時候
[00:18:26.320 --> 00:18:31.120]  因為正是上帝去眷顧和扭轉
[00:18:31.820 --> 00:18:33.920]  藥室的生命
[00:18:33.920 --> 00:18:36.520]  也是扭轉神的指紋
[00:18:36.520 --> 00:18:38.620]  在低谷裡面的生命
