
[00:00:00.000 --> 00:00:04.600]  請你打開你的程序表
[00:05:19.000 --> 00:05:21.000]  即係好難爭
[00:05:21.000 --> 00:05:23.000]  咁我就等
[00:05:23.000 --> 00:05:25.000]  咁我繼續捱呢份工呢
[00:05:25.000 --> 00:05:26.000]  即係其實搵馬呢
[00:05:26.000 --> 00:05:29.000]  做住一份普通嘅工呢
[00:05:29.000 --> 00:05:31.000]  就一路做
[00:05:31.000 --> 00:05:34.000]  做到我廿八歲
[00:05:34.000 --> 00:05:37.000]  點知第二年呢
[00:05:37.000 --> 00:05:40.000]  就要我廿九歲
[00:05:40.000 --> 00:05:43.000]  因為諗咗好耐究竟我應該點樣
[00:05:43.000 --> 00:05:44.000]  我仲做到嘢
[00:05:44.000 --> 00:05:46.000]  但係知道呢份工做唔長嘅時候
[00:05:46.000 --> 00:05:48.000]  呢啲視力一路退化
[00:05:48.000 --> 00:05:52.000]  好多擔心好徬徨咁樣嘅
[00:05:52.000 --> 00:05:54.000]  咁以前讀嗰啲會計呀
[00:05:54.000 --> 00:05:55.000]  考嗰啲ACC呀嗰啲
[00:05:55.000 --> 00:05:57.000]  全部都冇用啦
[00:05:57.000 --> 00:05:58.000]  點知我夠廿九歲呢
[00:05:58.000 --> 00:06:00.000]  佢突然間香港嗰啲大學講曬
[00:06:00.000 --> 00:06:03.000]  廿五歲就可以報喇喎
[00:06:03.000 --> 00:06:05.000]  咁我唉真係
[00:06:05.000 --> 00:06:08.000]  你明唔明呀我係土屋我係主
[00:06:08.000 --> 00:06:11.000]  俾條路嚟行呀咁都有嘅
[00:06:11.000 --> 00:06:13.000]  但係要多啲人爭呀
[00:06:13.000 --> 00:06:17.000]  咁我廿九歲咁就報啦
[00:06:17.000 --> 00:06:20.000]  咁就同嗰啲廿五歲一齊爭
[00:06:20.000 --> 00:06:22.000]  咁我第一年就申請
[00:06:22.000 --> 00:06:24.000]  浸會大學嘅翻譯系呢
[00:06:24.000 --> 00:06:26.000]  考完曬筆試呀面試呢
[00:06:26.000 --> 00:06:28.000]  嗰個系主任姓郭嘅
[00:06:28.000 --> 00:06:30.000]  郭教授呢就話
[00:06:30.000 --> 00:06:33.000]  我哋決定修理讀翻譯系
[00:06:33.000 --> 00:06:36.000]  咁就主咁返屋企等啦
[00:06:36.000 --> 00:06:38.000]  點知呢佢前一年呢
[00:06:38.000 --> 00:06:40.000]  因為佢修生要求好高呀
[00:06:40.000 --> 00:06:43.000]  嗰啲叫conditional offer呢
[00:06:43.000 --> 00:06:47.000]  即係有條件嘅offer叫咩
[00:06:47.000 --> 00:06:50.000]  嘅呀
[00:06:50.000 --> 00:06:53.000]  唔識譯添
[00:06:53.000 --> 00:06:57.000]  有條件識嘅採納呀
[00:06:57.000 --> 00:06:58.000]  取錄取錄
[00:06:58.000 --> 00:07:00.000]  咁因為讀翻譯系英文呢
[00:07:00.000 --> 00:07:03.000]  要有credit先修吖嘛
[00:07:03.000 --> 00:07:04.000]  點知嗰年呢
[00:07:04.000 --> 00:07:06.000]  好多學生credit唔到喎
[00:07:06.000 --> 00:07:08.000]  就修唔夠學生
[00:07:08.000 --> 00:07:11.000]  咁香港嗰八間大專校就爭學生
[00:07:11.000 --> 00:07:13.000]  爭得好辛苦呀聽講
[00:07:13.000 --> 00:07:17.000]  第二年點解佢哋全線都講曬D都修得喎
[00:07:17.000 --> 00:07:20.000]  咁就話我waiting系三十喎
[00:07:20.000 --> 00:07:22.000]  咁佢就應承咗我
[00:07:22.000 --> 00:07:24.000]  咁佢打個電話幾次
[00:07:24.000 --> 00:07:25.000]  最後呢
[00:07:25.000 --> 00:07:26.000]  佢
[00:07:26.000 --> 00:07:29.000]  我系入唔到大學讀書嘅
[00:07:29.000 --> 00:07:30.000]  咁我冇辦法呢
[00:07:30.000 --> 00:07:34.000]  最後有一間城市大學就修咗我去讀high deep
[00:07:34.000 --> 00:07:36.000]  讀英文讀咗一年
[00:07:36.000 --> 00:07:38.000]  咁我無奈啦
[00:07:38.000 --> 00:07:39.000]  咁我讀咗一年英文
[00:07:39.000 --> 00:07:41.000]  咁成日對住啲文件就覺得好辛苦嘅
[00:07:41.000 --> 00:07:42.000]  即係睇住啲文件
[00:07:42.000 --> 00:07:43.000]  我覺得唔睇到嘢嘅
[00:07:43.000 --> 00:07:46.000]  用啲放大嘅儀器啦幫我
[00:07:46.000 --> 00:07:48.000]  咁我諗我成日對住啲文件
[00:07:48.000 --> 00:07:50.000]  咁你知我個人比較外向
[00:07:50.000 --> 00:07:52.000]  成日對住文件
[00:07:52.000 --> 00:07:54.000]  就好悶㗎嘛
[00:07:54.000 --> 00:07:57.000]  咁我諗讀翻譯都諗下都係唔好啱我
[00:07:57.000 --> 00:07:59.000]  雖然我都可以讀
[00:07:59.000 --> 00:08:02.000]  咁我就決定申請去讀社工系
[00:08:02.000 --> 00:08:05.000]  咁我同一時間就申請咗中大啦
[00:08:05.000 --> 00:08:06.000]  港大啦
[00:08:06.000 --> 00:08:09.000]  同埋浸會
[00:08:09.000 --> 00:08:11.000]  三間報讀社工系
[00:08:11.000 --> 00:08:13.000]  中大呢
[00:08:13.000 --> 00:08:14.000]  就唔畀我
[00:08:14.000 --> 00:08:17.000]  唔畀我做已成年學生申請喎
[00:08:17.000 --> 00:08:19.000]  個原因呢就係話
[00:08:19.000 --> 00:08:23.000]  因為你中六嗰個成績呢
[00:08:23.000 --> 00:08:24.000]  你合格
[00:08:24.000 --> 00:08:25.000]  即係我符合
[00:08:25.000 --> 00:08:28.000]  合格嘅人呢就唔可以成年學生申請嘅
[00:08:28.000 --> 00:08:29.000]  哇
[00:08:29.000 --> 00:08:32.000]  咁我冇諗住我唔合格㗎嘛
[00:08:32.000 --> 00:08:34.000]  咁就勾咗喎
[00:08:34.000 --> 00:08:35.000]  咁HKU
[00:08:35.000 --> 00:08:37.000]  咁我讀中文中學嘅
[00:08:37.000 --> 00:08:40.000]  咁我HKU就報咗in咗
[00:08:40.000 --> 00:08:43.000]  嗰個教授最後都安慰我
[00:08:43.000 --> 00:08:47.000]  好似嗰啲媽咪帶去嗰啲名校幼稚園
[00:08:47.000 --> 00:08:48.000]  最後就講佢
[00:08:48.000 --> 00:08:50.000]  啊劉先生
[00:08:50.000 --> 00:08:51.000]  如果我哋冇收你呢
[00:08:51.000 --> 00:08:53.000]  唔係你唔得
[00:08:53.000 --> 00:08:55.000]  係因為我哋冇位啫
[00:08:55.000 --> 00:08:57.000]  就好似我聽嗰啲家長呢
[00:08:57.000 --> 00:08:58.000]  帶啲媽咪去
[00:08:58.000 --> 00:08:59.000]  去呢個聖波哥威啦
[00:08:59.000 --> 00:09:00.000]  拔萃
[00:09:00.000 --> 00:09:01.000]  即係嗰啲名校嗰啲
[00:09:01.000 --> 00:09:02.000]  都係咁講呀
[00:09:02.000 --> 00:09:03.000]  如果我哋冇收你小朋友
[00:09:03.000 --> 00:09:05.000]  唔係你小朋友唔好
[00:09:05.000 --> 00:09:06.000]  係因為我哋冇位啫
[00:09:06.000 --> 00:09:07.000]  一模一樣嘅
[00:09:07.000 --> 00:09:09.000]  我聽嗰啲解釋
[00:09:09.000 --> 00:09:14.000]  哦大學同埋幼稚園收親都係咁樣嘅解釋
[00:09:14.000 --> 00:09:16.000]  咁點知去到浸會呢
[00:09:16.000 --> 00:09:19.000]  我交咗個報銀表
[00:09:19.000 --> 00:09:20.000]  四月嘅時候
[00:09:20.000 --> 00:09:21.000]  佢打咗俾我
[00:09:21.000 --> 00:09:22.000]  佢話你寫住
[00:09:22.000 --> 00:09:24.000]  你有弱視
[00:09:24.000 --> 00:09:26.000]  即係視力係弱啲呢
[00:09:26.000 --> 00:09:29.000]  可以用輔助儀器讀到文
[00:09:29.000 --> 00:09:30.000]  即係讀到
[00:09:30.000 --> 00:09:32.000]  睇到書
[00:09:32.000 --> 00:09:34.000]  佢話你可唔可以send你個medical report
[00:09:34.000 --> 00:09:36.000]  醫療報告俾我哋
[00:09:36.000 --> 00:09:38.000]  咁我就話香港政府醫院醫療報告
[00:09:38.000 --> 00:09:40.000]  申請幾個月先有㗎喎
[00:09:40.000 --> 00:09:42.000]  咁佢話你申請咗個盡快send俾我哋呢
[00:09:42.000 --> 00:09:44.000]  咁就收咗錢
[00:09:44.000 --> 00:09:47.000]  到到NFO放榜之後
[00:09:47.000 --> 00:09:49.000]  出咗個面試嗰個名單呢
[00:09:49.000 --> 00:09:51.000]  我哋話就冇喎
[00:09:51.000 --> 00:09:53.000]  咁我打電話問佢
[00:09:53.000 --> 00:09:57.000]  我冇係咪我已經不被考慮
[00:09:57.000 --> 00:09:58.000]  佢話唔係呀
[00:09:58.000 --> 00:10:01.000]  我哋冇處理到你個申請表
[00:10:01.000 --> 00:10:03.000]  因為你仲揸個medical report
[00:10:03.000 --> 00:10:06.000]  我話你哋冇講到一定要㗎喎
[00:10:06.000 --> 00:10:09.000]  我話係政府申請幾個月㗎喎
[00:10:09.000 --> 00:10:11.000]  咁我就話冇
[00:10:11.000 --> 00:10:12.000]  咁佢冇處理個申請表
[00:10:12.000 --> 00:10:13.000]  我話死囉
[00:10:13.000 --> 00:10:15.000]  我舊年等咗一年
[00:10:15.000 --> 00:10:16.000]  就冇話收
[00:10:16.000 --> 00:10:17.000]  我最後話冇
[00:10:17.000 --> 00:10:18.000]  第二年
[00:10:18.000 --> 00:10:20.000]  佢連個申請表都冇處理喎
[00:10:20.000 --> 00:10:22.000]  咁我坐喺度
[00:10:22.000 --> 00:10:25.000]  我話上帝你有咩心意呢
[00:10:25.000 --> 00:10:27.000]  我一個盲人想重新搵返份工
[00:10:27.000 --> 00:10:30.000]  之後再培訓搵啲嘢學
[00:10:30.000 --> 00:10:33.000]  但係嗰年嘅8月8號呢
[00:10:33.000 --> 00:10:35.000]  我喺屋企收咗封信喎
[00:10:35.000 --> 00:10:37.000]  我一個中文中學
[00:10:37.000 --> 00:10:39.000]  即係讀嘅學生呢
[00:10:39.000 --> 00:10:42.000]  香港大學收我讀社工系喎
[00:10:42.000 --> 00:10:44.000]  跟住我對住阿YY
[00:10:44.000 --> 00:10:46.000]  喂 睇清楚 我冇睇錯
[00:10:46.000 --> 00:10:48.000]  我仲記得嗰日係
[00:10:48.000 --> 00:10:52.000]  1993年嘅8月8號
[00:10:52.000 --> 00:10:53.000]  我收到
[00:10:53.000 --> 00:10:56.000]  咦 我寄望最低嗰個HKU
[00:10:56.000 --> 00:10:58.000]  即係所謂全港最高學府呢
[00:10:58.000 --> 00:11:00.000]  收我讀大學
[00:11:00.000 --> 00:11:03.000]  嘩 我係HKU學生喎
[00:11:03.000 --> 00:11:05.000]  我得咁低嘅成績
[00:11:05.000 --> 00:11:08.000]  竟然入HKU 講都冇人信啦
[00:11:08.000 --> 00:11:10.000]  但係我寄望嘅浸大
[00:11:10.000 --> 00:11:12.000]  我最高期望嘅
[00:11:12.000 --> 00:11:14.000]  佢唔處理我個申請
[00:11:14.000 --> 00:11:17.000]  浸大 佢話你要排另外一條隊
[00:11:17.000 --> 00:11:19.000]  嗰個話 如果你唔得
[00:11:19.000 --> 00:11:21.000]  唔係你唔夠好 係你無謂啫
[00:11:21.000 --> 00:11:23.000]  嗰度收我
[00:11:23.000 --> 00:11:27.000]  點知呢 當我人生去到好低谷嘅時候呢
[00:11:27.000 --> 00:11:29.000]  我又冇嘢做
[00:11:29.000 --> 00:11:31.000]  我想就讀書
[00:11:31.000 --> 00:11:33.000]  但係經過呢兩年
[00:11:33.000 --> 00:11:35.000]  神俾我帶領
[00:11:35.000 --> 00:11:37.000]  我到而家 我好記得
[00:11:37.000 --> 00:11:39.000]  嗰日係8月8號
[00:11:39.000 --> 00:11:41.000]  嗰封信我好似仲keep住
[00:11:41.000 --> 00:11:43.000]  但係唔知擺咗去邊呀
[00:11:43.000 --> 00:11:45.000]  哈哈哈哈
[00:11:45.000 --> 00:11:47.000]  但係我好感恩 當我入學校再讀書
[00:11:47.000 --> 00:11:51.000]  所有同學都細我10至11年
[00:11:51.000 --> 00:11:53.000]  我真係一個大學生嚟
[00:11:53.000 --> 00:11:55.000]  年紀大啲嗰啲啦
[00:11:55.000 --> 00:11:57.000]  但係 我好記得
[00:11:57.000 --> 00:11:59.000]  神戀保守 我讀完
[00:11:59.000 --> 00:12:01.000]  我有機會再讀神學
[00:12:01.000 --> 00:12:03.000]  其實由我一路
[00:12:03.000 --> 00:12:05.000]  離開做會計
[00:12:05.000 --> 00:12:07.000]  好多嘢唔係自己計劃到
[00:12:07.000 --> 00:12:11.000]  我由嗰陣識下智慧啦
[00:12:11.000 --> 00:12:13.000]  開始 啲頂錢會話我
[00:12:13.000 --> 00:12:15.000]  出謀 獻計
[00:12:15.000 --> 00:12:17.000]  有咩工我可以做啦
[00:12:17.000 --> 00:12:19.000]  好多嘅提議
[00:12:19.000 --> 00:12:21.000]  我又嘗試敲門
[00:12:21.000 --> 00:12:23.000]  到我寫工畢業
[00:12:23.000 --> 00:12:25.000]  去見工 見親訓訓都
[00:12:25.000 --> 00:12:27.000]  傾得好開心嘅
[00:12:27.000 --> 00:12:29.000]  但最後都唔請嘅
[00:12:29.000 --> 00:12:33.000]  咁最後有盲人嘅機構請我
[00:12:33.000 --> 00:12:35.000]  我想分享就係
[00:12:35.000 --> 00:12:37.000]  喺人生裏面我哋都有呢啲經歷
[00:12:37.000 --> 00:12:39.000]  今日我哋一齊讀一讀
[00:12:39.000 --> 00:12:41.000]  30章嘅25節去到30節
[00:12:41.000 --> 00:12:43.000]  30章25到30節
[00:12:43.000 --> 00:12:45.000]  我哋睇下雅各嘅一生
[00:12:45.000 --> 00:12:47.000]  喺佢出嚟打工
[00:12:47.000 --> 00:12:49.000]  嗰20年
[00:12:49.000 --> 00:12:51.000]  有啲咩經歷 好唔好呀
[00:12:51.000 --> 00:12:53.000]  我哋一齊讀30章25到30節
[00:12:53.000 --> 00:12:55.000]  預備起
[00:12:55.000 --> 00:12:57.000]  雅各
[00:12:57.000 --> 00:12:59.000]  喺佢外父拉班嗰度
[00:12:59.000 --> 00:13:01.000]  住咗14年
[00:13:01.000 --> 00:13:03.000]  亦都為佢外父
[00:13:03.000 --> 00:13:05.000]  打工打咗14年
[00:13:05.000 --> 00:13:07.000]  做工做咗14年
[00:13:07.000 --> 00:13:09.000]  頭嗰7年
[00:13:09.000 --> 00:13:11.000]  佢都好開心嘅
[00:13:11.000 --> 00:13:13.000]  因為佢外父話你幫我打工7年
[00:13:13.000 --> 00:13:15.000]  我將我個細女
[00:13:15.000 --> 00:13:17.000]  許配俾你做妻子
[00:13:17.000 --> 00:13:19.000]  佢嗰7年好有盼望
[00:13:19.000 --> 00:13:21.000]  咁樣工作
[00:13:21.000 --> 00:13:23.000]  7年之後
[00:13:23.000 --> 00:13:25.000]  佢外父呃咗佢
[00:13:25.000 --> 00:13:27.000]  將個大嗰個女
[00:13:27.000 --> 00:13:29.000]  許配俾佢
[00:13:29.000 --> 00:13:31.000]  咁然後佢話你幫我再做7年
[00:13:31.000 --> 00:13:33.000]  一共佢做咗14年
[00:13:33.000 --> 00:13:35.000]  聖經記載
[00:13:35.000 --> 00:13:37.000]  佢所做只係
[00:13:37.000 --> 00:13:39.000]  即係包食住
[00:13:39.000 --> 00:13:41.000]  咁娶咗兩個老婆
[00:13:41.000 --> 00:13:43.000]  佢係冇自己嘅家業
[00:13:43.000 --> 00:13:45.000]  完全冇
[00:13:45.000 --> 00:13:47.000]  佢真係幫佢外父打工
[00:13:47.000 --> 00:13:49.000]  嚟到呢度
[00:13:49.000 --> 00:13:51.000]  當佢生咗藥室
[00:13:51.000 --> 00:13:53.000]  佢第11個兒女嘅時候
[00:13:53.000 --> 00:13:55.000]  佢話我要返返我屋企
[00:13:55.000 --> 00:13:57.000]  因為神話
[00:13:57.000 --> 00:13:59.000]  會保守佢返返去
[00:13:59.000 --> 00:14:01.000]  佢嘅本鄉返返去迦南地
[00:14:01.000 --> 00:14:03.000]  但拉班呢
[00:14:03.000 --> 00:14:05.000]  呢度睇到
[00:14:05.000 --> 00:14:07.000]  佢喺祝福裏面
[00:14:07.000 --> 00:14:09.000]  知道原來我所得嘅祝福
[00:14:09.000 --> 00:14:11.000]  係從你而嚟
[00:14:11.000 --> 00:14:13.000]  即係明顯拉班唔係一個好敬畏神
[00:14:13.000 --> 00:14:15.000]  一個好認識神嘅人
[00:14:15.000 --> 00:14:17.000]  佢係用一啲
[00:14:17.000 --> 00:14:19.000]  即係當時社會裏面
[00:14:19.000 --> 00:14:21.000]  一啲嘅方法
[00:14:21.000 --> 00:14:23.000]  但無論點
[00:14:23.000 --> 00:14:25.000]  無論佢係咪敬畏神都好
[00:14:25.000 --> 00:14:27.000]  佢都知道原來當雅各
[00:14:27.000 --> 00:14:29.000]  佢嚟到佢家庭
[00:14:29.000 --> 00:14:31.000]  神係祝福佢
[00:14:31.000 --> 00:14:33.000]  透過雅各去祝福拉班
[00:14:33.000 --> 00:14:35.000]  呢樣嘢佢清楚
[00:14:35.000 --> 00:14:37.000]  雅各亦都知道
[00:14:37.000 --> 00:14:39.000]  佢就話我要返去
[00:14:39.000 --> 00:14:41.000]  但拉班挽留佢
[00:14:41.000 --> 00:14:43.000]  好明顯拉班挽留佢
[00:14:43.000 --> 00:14:45.000]  係為咗雅各喺度
[00:14:45.000 --> 00:14:47.000]  佢有多啲嘅祝福
[00:14:47.000 --> 00:14:49.000]  所以佢挽留佢淨係為咗祝福
[00:14:49.000 --> 00:14:51.000]  但係上帝呢
[00:14:51.000 --> 00:14:53.000]  好奇妙
[00:14:53.000 --> 00:14:55.000]  拉班就話
[00:14:55.000 --> 00:14:57.000]  不如咁啦你講
[00:14:57.000 --> 00:14:59.000]  你講個條件
[00:14:59.000 --> 00:15:01.000]  我就畀工資你
[00:15:01.000 --> 00:15:03.000]  我開個工價畀你
[00:15:03.000 --> 00:15:05.000]  你講幾多就幾多
[00:15:05.000 --> 00:15:07.000]  就希望你留低
[00:15:07.000 --> 00:15:09.000]  但聖經記載
[00:15:09.000 --> 00:15:11.000]  佢一共喺度做咗六年
[00:15:11.000 --> 00:15:13.000]  剛才我哋讀三十一章
[00:15:13.000 --> 00:15:15.000]  就讀六至九節
[00:15:15.000 --> 00:15:17.000]  就講到原來
[00:15:17.000 --> 00:15:19.000]  喺呢件事
[00:15:19.000 --> 00:15:21.000]  當雅各去請辭去辭工之前
[00:15:21.000 --> 00:15:23.000]  神已經喺夢裏面
[00:15:23.000 --> 00:15:25.000]  向佢睇事
[00:15:25.000 --> 00:15:27.000]  講咗佢地聽
[00:15:27.000 --> 00:15:29.000]  要開個咩條件
[00:15:29.000 --> 00:15:31.000]  你哋手上嘅情節表冇記錄
[00:15:31.000 --> 00:15:33.000]  由創世紀三十章嘅三十一節
[00:15:33.000 --> 00:15:35.000]  去到四十三節
[00:15:35.000 --> 00:15:37.000]  就講到
[00:15:37.000 --> 00:15:39.000]  雅各開咗個條件
[00:15:39.000 --> 00:15:41.000]  佢話咩呢
[00:15:41.000 --> 00:15:43.000]  佢就話不如咁啦
[00:15:43.000 --> 00:15:45.000]  我依家幫你牧羊羊群
[00:15:45.000 --> 00:15:47.000]  羊群裏面有斑點嘅有紋嘅
[00:15:47.000 --> 00:15:49.000]  即係唔係純白羊毛
[00:15:49.000 --> 00:15:51.000]  唔係純白色嘅羊
[00:15:51.000 --> 00:15:53.000]  就歸我
[00:15:53.000 --> 00:15:55.000]  純色嘅羊毛
[00:15:55.000 --> 00:15:57.000]  就歸你
[00:15:57.000 --> 00:15:59.000]  拉丹聽完就覺得
[00:15:59.000 --> 00:16:01.000]  有著稅
[00:16:01.000 --> 00:16:03.000]  雅各就
[00:16:03.000 --> 00:16:05.000]  要一啲冇咁靚嘅
[00:16:05.000 --> 00:16:07.000]  嘅羊
[00:16:07.000 --> 00:16:09.000]  嘅羊群去
[00:16:09.000 --> 00:16:11.000]  牧羊
[00:16:11.000 --> 00:16:13.000]  同埋明顯喺羊群裏面
[00:16:13.000 --> 00:16:15.000]  呢啲羊嘅數目係相對少一啲
[00:16:15.000 --> 00:16:17.000]  拉丹就同佢
[00:16:17.000 --> 00:16:19.000]  擬定咗呢個公格
[00:16:19.000 --> 00:16:21.000]  擬定咗呢一個做法
[00:16:21.000 --> 00:16:23.000]  然後佢就安排
[00:16:23.000 --> 00:16:25.000]  雅各住一個地方離開佢
[00:16:25.000 --> 00:16:27.000]  跟日園同埋將
[00:16:27.000 --> 00:16:29.000]  佢哋彼此嘅羊群分開
[00:16:29.000 --> 00:16:31.000]  記得雅各係冇自己嘅羊群
[00:16:31.000 --> 00:16:33.000]  由嗰陣開始佢就先有
[00:16:33.000 --> 00:16:35.000]  啲有斑點有紋
[00:16:35.000 --> 00:16:37.000]  一小撮嘅羊仔
[00:16:37.000 --> 00:16:39.000]  就開始聖經就講
