
[00:00:00.000 --> 00:00:09.000]  前幾天我看了鍾信月刊最近這一期的其中一篇見證
[00:02:39.000 --> 00:02:43.000]  這是我想跟大家說的訊息
[00:02:43.000 --> 00:02:45.000]  在這段經文裡面
[00:02:45.000 --> 00:02:50.000]  傳道者其實是承接上一章的訊息
[00:02:50.000 --> 00:02:52.000]  繼續引伸來發展
[00:02:52.000 --> 00:02:55.000]  舉一些生活上的實例
[00:02:55.000 --> 00:02:58.000]  大家還記得上三章說
[00:02:58.000 --> 00:03:00.000]  生有時死有時
[00:03:00.000 --> 00:03:04.000]  人生遭遇不是我們人所能控制
[00:03:04.000 --> 00:03:09.000]  他也提到這個世上沒有公義
[00:03:09.000 --> 00:03:11.000]  沒有公理
[00:03:11.000 --> 00:03:13.000]  不公平
[00:03:13.000 --> 00:03:16.000]  審判的地方也有不公平
[00:03:16.000 --> 00:03:19.000]  可想而知多麼的黑暗
[00:03:19.000 --> 00:03:21.000]  在這一章裡面
[00:03:21.000 --> 00:03:23.000]  傳道者就是
[00:03:23.000 --> 00:03:31.000]  舉出一些生活的實例來解釋這件事
[00:03:31.000 --> 00:03:33.000]  他所舉的例子
[00:03:33.000 --> 00:03:35.000]  我把它總括來說
[00:03:35.000 --> 00:03:39.000]  其實在人生裡面
[00:03:39.000 --> 00:03:47.000]  我們遇到很多無奈的事情
[00:03:47.000 --> 00:03:50.000]  如果我們不懂得依靠神
[00:03:50.000 --> 00:03:53.000]  我們在那些情況的確是很無奈
[00:03:53.000 --> 00:03:54.000]  只有嘆息
[00:03:54.000 --> 00:03:57.000]  但是如果我們懂得去依靠神
[00:03:57.000 --> 00:03:58.000]  敬畏神的時候
[00:03:58.000 --> 00:04:01.000]  我們就可以在那些混亂之中
[00:04:01.000 --> 00:04:05.000]  仍然可以經歷到平安
[00:04:05.000 --> 00:04:10.000]  這是我想今天和大家講的訊息
[00:04:10.000 --> 00:04:19.000]  我們先看第一種令人遺憾的事
[00:04:19.000 --> 00:04:21.000]  第一種令人遺憾的事就是
[00:04:21.000 --> 00:04:25.000]  世上的確是有欺壓的事
[00:04:25.000 --> 00:04:29.000]  我們看傳道書四章一節
[00:04:29.000 --> 00:04:33.000]  我又轉念見日光之下所行的一切欺壓
[00:04:33.000 --> 00:04:35.000]  看受欺壓的流淚
[00:04:35.000 --> 00:04:37.000]  且無人安慰
[00:04:37.000 --> 00:04:39.000]  欺壓他們的有權勢
[00:04:39.000 --> 00:04:44.000]  也無人安慰他們
[00:04:44.000 --> 00:04:46.000]  在古往今來
[00:04:46.000 --> 00:04:48.000]  任何一個時代
[00:04:48.000 --> 00:04:50.000]  任何一個民族
[00:04:50.000 --> 00:04:52.000]  任何一個國家
[00:04:52.000 --> 00:04:57.000]  任何一堆人
[00:04:57.000 --> 00:04:59.000]  任何一個社會
[00:04:59.000 --> 00:05:04.000]  都會發生一些欺壓的事件
[00:05:04.000 --> 00:05:09.000]  大的欺壓會是整個國家或者民族被人欺壓
[00:05:09.000 --> 00:05:11.000]  被人屠殺
[00:05:11.000 --> 00:05:13.000]  小的欺壓
[00:05:13.000 --> 00:05:15.000]  可以是一個群體
[00:05:15.000 --> 00:05:19.000]  或者是一些個別的人士被虐待
[00:05:19.000 --> 00:05:24.000]  被剝奪各種的權利
[00:05:24.000 --> 00:05:28.000]  現今流行的用語
[00:05:28.000 --> 00:05:36.000]  會說是歧視、虐待、欺凌
[00:05:36.000 --> 00:05:38.000]  輕一點說
[00:05:38.000 --> 00:05:40.000]  或者我們廣東話說
[00:05:40.000 --> 00:05:44.000]  就是被人欺負
[00:05:44.000 --> 00:05:46.000]  欺壓人就欺負人
[00:05:46.000 --> 00:05:50.000]  被欺壓就被人欺負
[00:05:50.000 --> 00:05:52.000]  在國外
[00:05:52.000 --> 00:05:53.000]  我們會被人欺負
[00:05:53.000 --> 00:05:55.000]  在國內我們會被人欺負
[00:05:55.000 --> 00:05:58.000]  在社會上我們會被人欺負
[00:05:58.000 --> 00:06:00.000]  在工作的地方
[00:06:00.000 --> 00:06:02.000]  在公司裏面你會被人欺負
[00:06:02.000 --> 00:06:05.000]  在學校裏面你會被人欺負
[00:06:05.000 --> 00:06:07.000]  說起學校
[00:06:07.000 --> 00:06:09.000]  這幾年就好一點了
[00:06:09.000 --> 00:06:11.000]  因為經過很多不幸事件
[00:06:11.000 --> 00:06:13.000]  發生在學校
[00:06:13.000 --> 00:06:15.000]  開始很嚴格
[00:06:15.000 --> 00:06:17.000]  甚至我覺得有些過了頭
[00:06:17.000 --> 00:06:19.000]  就是管制那種欺壓
[00:06:19.000 --> 00:06:23.000]  講一句說話都可能有問題
[00:06:23.000 --> 00:06:25.000]  以前就說說算了
[00:06:25.000 --> 00:06:27.000]  真是欺壓人家才會被罰
[00:06:27.000 --> 00:06:29.000]  現在不是
[00:06:29.000 --> 00:06:31.000]  搞得很嚴格
[00:06:31.000 --> 00:06:33.000]  講一句說話已經不行了
[00:06:33.000 --> 00:06:37.000]  在學校有欺壓
[00:06:37.000 --> 00:06:41.000]  甚至會在教會
[00:06:41.000 --> 00:06:43.000]  在家裏面有欺壓
[00:06:43.000 --> 00:06:49.000]  叫我看最傷的
[00:06:49.000 --> 00:06:51.000]  最傷的就是在教會裏面
[00:06:51.000 --> 00:06:55.000]  和在家裏面被人欺負
[00:06:55.000 --> 00:06:59.000]  因為這兩個地方
[00:06:59.000 --> 00:07:03.000]  本應該是彼此相愛的地方
[00:07:03.000 --> 00:07:07.000]  卻是反而得到相反的對待的時候
[00:07:07.000 --> 00:07:11.000]  你可以想像是多麼令人傷感
[00:07:11.000 --> 00:07:17.000]  我不希望我們自己教會
[00:07:17.000 --> 00:07:19.000]  或我們每一個家庭裏面
[00:07:19.000 --> 00:07:21.000]  有欺壓的事
[00:07:21.000 --> 00:07:25.000]  這句經文所說
[00:07:25.000 --> 00:07:27.000]  受欺壓的流淚
[00:07:27.000 --> 00:07:29.000]  且無人安慰
[00:07:29.000 --> 00:07:35.000]  很多我看幾本不同的色境書
[00:07:35.000 --> 00:07:37.000]  都有提到
[00:07:37.000 --> 00:07:39.000]  為何會這樣呢
[00:07:39.000 --> 00:07:41.000]  我意思是
[00:07:41.000 --> 00:07:43.000]  為何在所羅門的時代會有這些事呢
[00:07:43.000 --> 00:07:45.000]  所羅門王不是很精明
[00:07:45.000 --> 00:07:47.000]  很正義
[00:07:47.000 --> 00:07:49.000]  很聰明
[00:07:49.000 --> 00:07:51.000]  懂得審判嗎
[00:07:51.000 --> 00:07:53.000]  為何那些人還敢欺壓人呢
[00:07:53.000 --> 00:07:55.000]  所羅門那麼有權柄
[00:07:55.000 --> 00:07:57.000]  為何他不出來阻止他們呢
[00:07:57.000 --> 00:07:59.000]  沒有答案
[00:07:59.000 --> 00:08:01.000]  每個學者講完
[00:08:01.000 --> 00:08:03.000]  都是和我一樣
[00:08:03.000 --> 00:08:05.000]  我都想到這個問題
[00:08:05.000 --> 00:08:07.000]  但我馬上找書看他們怎麼說
[00:08:07.000 --> 00:08:09.000]  最多去到
[00:08:09.000 --> 00:08:11.000]  他都有的
[00:08:11.000 --> 00:08:13.000]  但管不了那麼多
[00:08:13.000 --> 00:08:15.000]  他都發覺你真的管不了
[00:08:15.000 --> 00:08:17.000]  我們看所羅門
[00:08:17.000 --> 00:08:19.000]  近晚年的時候
[00:08:19.000 --> 00:08:21.000]  他自己都有份參加欺壓
[00:08:21.000 --> 00:08:25.000]  以至以色列人反叛
[00:08:25.000 --> 00:08:31.000]  這句經文
[00:08:31.000 --> 00:08:35.000]  其實是想無人安慰
[00:08:35.000 --> 00:08:37.000]  這個意思
[00:08:37.000 --> 00:08:39.000]  是想
[00:08:39.000 --> 00:08:41.000]  無人為他們伸冤
[00:08:41.000 --> 00:08:43.000]  無人為他們平反
[00:08:43.000 --> 00:08:45.000]  任由他們被欺壓
[00:08:45.000 --> 00:08:53.000]  我們知道
[00:08:53.000 --> 00:08:55.000]  古往今來都是一樣
[00:08:55.000 --> 00:08:59.000]  為何無人敢站出來
[00:08:59.000 --> 00:09:01.000]  為那些被欺壓的人
[00:09:03.000 --> 00:09:05.000]  為他們講說話呢
[00:09:05.000 --> 00:09:07.000]  為何無人敢
[00:09:07.000 --> 00:09:09.000]  站在那些欺壓的人面前
[00:09:09.000 --> 00:09:11.000]  來指責他們呢
[00:09:11.000 --> 00:09:15.000]  為何呢
[00:09:15.000 --> 00:09:21.000]  看這句經文
[00:09:21.000 --> 00:09:25.000]  因為欺壓他們的有勢力
[00:09:25.000 --> 00:09:29.000]  和現在社會上欺壓人一樣
[00:09:33.000 --> 00:09:35.000]  有權有勢
[00:09:35.000 --> 00:09:37.000]  如果我們出來指責他們
[00:09:37.000 --> 00:09:39.000]  我們就會成為
[00:09:39.000 --> 00:09:41.000]  被他們欺壓的對象
[00:09:41.000 --> 00:09:43.000]  所以我們都很害怕
[00:09:43.000 --> 00:09:49.000]  所以我們很多時候
[00:09:49.000 --> 00:09:51.000]  只會明哲保身
[00:09:51.000 --> 00:09:55.000]  不出聲
[00:09:55.000 --> 00:09:57.000]  沒有多事
[00:09:57.000 --> 00:09:59.000]  這樣行不行呢
[00:09:59.000 --> 00:10:01.000]  當我們知道當然不行
[00:10:03.000 --> 00:10:05.000]  這樣欺凌的事
[00:10:05.000 --> 00:10:07.000]  是數之不盡
[00:10:07.000 --> 00:10:09.000]  我都不打算
[00:10:09.000 --> 00:10:11.000]  舉太多的例子
[00:10:11.000 --> 00:10:13.000]  我只不過想說一下
[00:10:13.000 --> 00:10:15.000]  特別是發生在教會裏
[00:10:15.000 --> 00:10:17.000]  或者家庭裏面的欺凌
[00:10:17.000 --> 00:10:21.000]  那些事都是一樣
[00:10:21.000 --> 00:10:23.000]  受欺壓的人
[00:10:23.000 --> 00:10:25.000]  流淚
[00:10:25.000 --> 00:10:27.000]  無人安慰
[00:10:27.000 --> 00:10:31.000]  我們通常都不敢
[00:10:31.000 --> 00:10:33.000]  為那些被欺壓的人
[00:10:33.000 --> 00:10:35.000]  站出來指責
[00:10:35.000 --> 00:10:37.000]  那些欺壓人的人
[00:10:37.000 --> 00:10:39.000]  我們通常都會這樣說
[00:10:39.000 --> 00:10:41.000]  叫那些被欺壓的人
[00:10:41.000 --> 00:10:43.000]  叫他們多些忍耐
[00:10:43.000 --> 00:10:45.000]  多些愛心的包容
[00:10:45.000 --> 00:10:47.000]  多些饒恕
[00:10:47.000 --> 00:10:49.000]  不要跟他們計較
[00:10:49.000 --> 00:10:51.000]  饒恕他們
[00:10:51.000 --> 00:10:53.000]  我們通常都會這樣說
[00:10:53.000 --> 00:10:55.000]  包容他們
[00:10:55.000 --> 00:10:57.000]  甚至說得不好聽
[00:10:57.000 --> 00:10:59.000]  你不要這麼小器
[00:10:59.000 --> 00:11:01.000]  忘記了那個人被欺壓
[00:11:01.000 --> 00:11:09.000]  我們這樣去安慰別人
[00:11:09.000 --> 00:11:11.000]  能不能安慰到呢?
[00:11:11.000 --> 00:11:13.000]  通常是安慰不到的
[00:11:13.000 --> 00:11:15.000]  過兩天你不見了他
[00:11:15.000 --> 00:11:19.000]  我自己自問
[00:11:19.000 --> 00:11:21.000]  我都是一個不懂得面對惡人的人
[00:11:21.000 --> 00:11:25.000]  我寧願見到散後尊
[00:11:27.000 --> 00:11:29.000]  但是我幻想
[00:11:29.000 --> 00:11:31.000]  我可以摟著他的臉
[00:11:31.000 --> 00:11:33.000]  臉色很沉
[00:11:33.000 --> 00:11:35.000]  很冷
[00:11:35.000 --> 00:11:37.000]  加上用很不肖的眼神
[00:11:37.000 --> 00:11:39.000]  看著他
[00:11:39.000 --> 00:11:41.000]  幻想而已
[00:11:41.000 --> 00:11:43.000]  希望他知難而退
[00:11:43.000 --> 00:11:45.000]  見到就害怕
[00:11:45.000 --> 00:11:49.000]  不過這也是我的幻想
[00:11:49.000 --> 00:11:53.000]  我做不到
[00:11:53.000 --> 00:11:55.000]  但是我不斷會學習
[00:11:55.000 --> 00:11:57.000]  做一件事
[00:11:57.000 --> 00:11:59.000]  用一個較為理智的方法
[00:11:59.000 --> 00:12:01.000]  去安慰那些被欺壓的人
[00:12:01.000 --> 00:12:05.000]  希望大家都可以參考一下
[00:12:05.000 --> 00:12:09.000]  我當然都會鼓勵那些人
[00:12:09.000 --> 00:12:13.000]  要多點忍耐
[00:12:13.000 --> 00:12:15.000]  多點包容
[00:12:15.000 --> 00:12:17.000]  多點饒恕
[00:12:17.000 --> 00:12:19.000]  但是最重要的是
[00:12:19.000 --> 00:12:21.000]  我會跟被欺壓的人說
[00:12:21.000 --> 00:12:23.000]  我知道你被欺壓
[00:12:23.000 --> 00:12:25.000]  我知道你一定很慘
[00:12:25.000 --> 00:12:27.000]  很痛
[00:12:27.000 --> 00:12:29.000]  那個人這樣對你
[00:12:29.000 --> 00:12:31.000]  是不應該的
[00:12:31.000 --> 00:12:33.000]  那個人所做的
[00:12:33.000 --> 00:12:35.000]  是一件惡事
[00:12:35.000 --> 00:12:37.000]  你不用怕
[00:12:37.000 --> 00:12:39.000]  我站在你那邊
[00:12:39.000 --> 00:12:43.000]  我相信這樣說
[00:12:43.000 --> 00:12:45.000]  可以令到受害人
[00:12:45.000 --> 00:12:47.000]  稍得安慰
[00:12:47.000 --> 00:12:49.000]  因為他起碼知道
[00:12:49.000 --> 00:12:51.000]  有人看到他的冤屈
[00:12:51.000 --> 00:12:53.000]  明白他的痛苦
[00:12:53.000 --> 00:12:57.000]  雖然未能夠即時
[00:12:57.000 --> 00:12:59.000]  平反
[00:12:59.000 --> 00:13:01.000]  或者可以斥責那個惡人
[00:13:01.000 --> 00:13:05.000]  不過
[00:13:05.000 --> 00:13:07.000]  記住
[00:13:07.000 --> 00:13:09.000]  還有最重要一點
[00:13:09.000 --> 00:13:11.000]  當你這樣去安慰
[00:13:11.000 --> 00:13:13.000]  受害者的時候
[00:13:13.000 --> 00:13:15.000]  你不要轉頭就跟那個惡人
[00:13:15.000 --> 00:13:17.000]  抱頭抱頸
[00:13:17.000 --> 00:13:19.000]  這是什麼意思
[00:13:19.000 --> 00:13:21.000]  你當事人見到
[00:13:21.000 --> 00:13:23.000]  你剛才所說的
[00:13:23.000 --> 00:13:25.000]  安慰說話是完全無效
[00:13:25.000 --> 00:13:27.000]  還會有
[00:13:27.000 --> 00:13:29.000]  相反效果
[00:13:29.000 --> 00:13:31.000]  他會覺得
[00:13:31.000 --> 00:13:33.000]  原來你們是
[00:13:33.000 --> 00:13:35.000]  同一條線
[00:13:35.000 --> 00:13:37.000]  你們是
[00:13:37.000 --> 00:13:41.000]  怎麼說
[00:13:41.000 --> 00:13:43.000]  所謂
[00:13:43.000 --> 00:13:45.000]  唯為為蛇鼠一窩
[00:13:47.000 --> 00:13:49.000]  所以我們要有智慧
[00:13:49.000 --> 00:13:51.000]  還有根據聖經的教導
[00:13:51.000 --> 00:13:53.000]  哥林多前後書都有這樣教寶羅
[00:13:53.000 --> 00:13:55.000]  就是我們要隔一段日子
[00:13:55.000 --> 00:13:57.000]  才跟那個惡人來往
[00:13:57.000 --> 00:14:01.000]  一方面表達我們
[00:14:01.000 --> 00:14:03.000]  對他做錯的事
[00:14:03.000 --> 00:14:05.000]  是不認同
[00:14:05.000 --> 00:14:07.000]  但是隔一段時間後
[00:14:07.000 --> 00:14:09.000]  寶羅說什麼
[00:14:09.000 --> 00:14:11.000]  我們還是要饒恕他
[00:14:11.000 --> 00:14:13.000]  還是要跟他來往
[00:14:13.000 --> 00:14:15.000]  因為都是自己的肢體
[00:14:15.000 --> 00:14:17.000]  可以再來往
[00:14:17.000 --> 00:14:19.000]  這是符合聖經的教導
[00:14:19.000 --> 00:14:31.000]  希望大家可以在這方面想想
[00:14:31.000 --> 00:14:37.000]  第二第三節
[00:14:37.000 --> 00:14:39.000]  我不讀了
[00:14:39.000 --> 00:14:41.000]  意思是
[00:14:41.000 --> 00:14:43.000]  與其活著受苦
[00:14:43.000 --> 00:14:45.000]  或者活著看著別人
[00:14:45.000 --> 00:14:47.000]  受苦受欺凌
[00:14:47.000 --> 00:14:49.000]  不如早些死了
[00:14:49.000 --> 00:14:53.000]  甚至他還說
[00:14:53.000 --> 00:14:55.000]  那些未出世就死了的人
[00:14:55.000 --> 00:14:57.000]  更加好
[00:14:57.000 --> 00:14:59.000]  因為他們完全沒有
[00:14:59.000 --> 00:15:01.000]  沾染過壞事
[00:15:01.000 --> 00:15:03.000]  也沒有看到壞事的回憶
[00:15:03.000 --> 00:15:07.000]  這些是最幸福的
[00:15:11.000 --> 00:15:13.000]  或者他這樣說
[00:15:13.000 --> 00:15:15.000]  不是冷血
[00:15:15.000 --> 00:15:17.000]  也不是鼓勵別人
[00:15:17.000 --> 00:15:19.000]  自殺
[00:15:19.000 --> 00:15:21.000]  墮胎
[00:15:21.000 --> 00:15:23.000]  也不是
[00:15:23.000 --> 00:15:25.000]  也不是恭喜別人
[00:15:25.000 --> 00:15:27.000]  讚歎的字
[00:15:27.000 --> 00:15:29.000]  可以翻譯成恭賀
[00:15:29.000 --> 00:15:31.000]  祝賀
[00:15:31.000 --> 00:15:33.000]  也不是恭喜別人
[00:15:33.000 --> 00:15:35.000]  夭折了
[00:15:35.000 --> 00:15:37.000]  他只不過是一個
[00:15:37.000 --> 00:15:39.000]  諷刺社會
[00:15:39.000 --> 00:15:41.000]  諷刺當時
[00:15:41.000 --> 00:15:43.000]  那些欺壓的事
[00:15:43.000 --> 00:15:47.000]  他諷刺欺壓的事
[00:15:47.000 --> 00:15:49.000]  比死更加可怕
[00:15:49.000 --> 00:15:55.000]  所以我們千萬不要欺壓別人
[00:15:55.000 --> 00:15:59.000]  我們也要教導
[00:15:59.000 --> 00:16:01.000]  我們的兒女
[00:16:01.000 --> 00:16:03.000]  不要欺壓別人
[00:16:03.000 --> 00:16:05.000]  我們要留意
[00:16:05.000 --> 00:16:07.000]  我們說話的態度
[00:16:07.000 --> 00:16:09.000]  面色
[00:16:09.000 --> 00:16:11.000]  用說話的語氣
[00:16:11.000 --> 00:16:15.000]  有很多的東西
[00:16:15.000 --> 00:16:17.000]  或者我們有意無意的
[00:16:17.000 --> 00:16:19.000]  將別人孤立
[00:16:19.000 --> 00:16:21.000]  拒絕
[00:16:21.000 --> 00:16:23.000]  這些都會
[00:16:23.000 --> 00:16:25.000]  令人覺得
[00:16:25.000 --> 00:16:27.000]  被人欺負
[00:16:27.000 --> 00:16:29.000]  當然另一方面
[00:16:29.000 --> 00:16:31.000]  我們又要大方一點
[00:16:31.000 --> 00:16:33.000]  多些包容
[00:16:33.000 --> 00:16:35.000]  多些忍耐
[00:16:37.000 --> 00:16:39.000]  第二種
[00:16:39.000 --> 00:16:41.000]  正話是
[00:16:41.000 --> 00:16:43.000]  第一個人生
[00:16:43.000 --> 00:16:45.000]  所令人遺憾的事
[00:16:45.000 --> 00:16:47.000]  第二樣
[00:16:47.000 --> 00:16:49.000]  人生之中
[00:16:49.000 --> 00:16:51.000]  令人遺憾的事
[00:16:51.000 --> 00:16:53.000]  就是在職場上
[00:16:53.000 --> 00:16:55.000]  那種進退兩難
[00:16:55.000 --> 00:16:57.000]  我們看第四節
[00:16:57.000 --> 00:17:03.000]  我又見人為一切的勞碌
[00:17:03.000 --> 00:17:05.000]  和各樣靈巧的工作
[00:17:05.000 --> 00:17:07.000]  就被淪卸窒道
[00:17:07.000 --> 00:17:09.000]  這也是虛空
[00:17:09.000 --> 00:17:11.000]  也是暴風
[00:17:11.000 --> 00:17:13.000]  傳道者
[00:17:13.000 --> 00:17:15.000]  他一直說
[00:17:15.000 --> 00:17:17.000]  這個人很勤力工作
[00:17:17.000 --> 00:17:21.000]  他也很用心工作
[00:17:21.000 --> 00:17:23.000]  他很有技巧
[00:17:23.000 --> 00:17:25.000]  做得很成功
[00:17:25.000 --> 00:17:29.000]  但是他因為這樣被人窒道
[00:17:29.000 --> 00:17:33.000]  人與人之間
[00:17:33.000 --> 00:17:35.000]  會因為
[00:17:35.000 --> 00:17:37.000]  大多數因為有競爭
[00:17:37.000 --> 00:17:39.000]  有利益的衝突
[00:17:39.000 --> 00:17:41.000]  所以會引起窒道
[00:17:41.000 --> 00:17:45.000]  但是很多時候
[00:17:45.000 --> 00:17:47.000]  因為無緣無故
[00:17:47.000 --> 00:17:49.000]  完全無緣無故
[00:17:49.000 --> 00:17:51.000]  都可以引起窒道
[00:17:51.000 --> 00:17:55.000]  我記得我講
[00:17:55.000 --> 00:17:57.000]  哥林多前書
[00:17:57.000 --> 00:17:59.000]  愛的詩章裏面
[00:17:59.000 --> 00:18:01.000]  講到愛是不窒道
[00:18:01.000 --> 00:18:03.000]  講過一個故事
[00:18:03.000 --> 00:18:05.000]  緬甸的
[00:18:05.000 --> 00:18:07.000]  民間故事
[00:18:07.000 --> 00:18:09.000]  講一個
[00:18:09.000 --> 00:18:11.000]  很出名的圖像
[00:18:11.000 --> 00:18:13.000]  他鄰居是一個
[00:18:13.000 --> 00:18:15.000]  很出色的漂泊
[00:18:15.000 --> 00:18:17.000]  漂泊像
[00:18:17.000 --> 00:18:19.000]  大家都做得很出色
[00:18:19.000 --> 00:18:21.000]  誰知這個圖像
[00:18:21.000 --> 00:18:23.000]  不知為何要妒忌
[00:18:23.000 --> 00:18:25.000]  這個漂泊像
[00:18:25.000 --> 00:18:27.000]  想辦法去陷害他
[00:18:27.000 --> 00:18:29.000]  踩低他
[00:18:29.000 --> 00:18:31.000]  結果
[00:18:31.000 --> 00:18:33.000]  他自己搞到
[00:18:33.000 --> 00:18:35.000]  身敗名裂
[00:18:35.000 --> 00:18:37.000]  不知道大家
[00:18:37.000 --> 00:18:39.000]  還有沒有印象
[00:18:39.000 --> 00:18:41.000]  我講過這個故事
[00:18:41.000 --> 00:18:43.000]  有時真是
[00:18:43.000 --> 00:18:45.000]  妒忌是
[00:18:45.000 --> 00:18:47.000]  所謂飛來橫禍
[00:18:47.000 --> 00:18:49.000]  不關自己事
[00:18:49.000 --> 00:18:51.000]  但不知為何會引起妒忌
[00:18:51.000 --> 00:18:55.000]  我們看第五節
[00:18:59.000 --> 00:19:01.000]  愚昧人
[00:19:01.000 --> 00:19:03.000]  抱著手吃自己的肉
[00:19:03.000 --> 00:19:07.000]  這裏是
[00:19:07.000 --> 00:19:09.000]  介紹另一類的人
[00:19:09.000 --> 00:19:11.000]  和那些
[00:19:11.000 --> 00:19:13.000]  很努力
[00:19:13.000 --> 00:19:15.000]  很聰明
[00:19:15.000 --> 00:19:17.000]  很細心
[00:19:17.000 --> 00:19:19.000]  很有技巧
[00:19:19.000 --> 00:19:21.000]  很成功的相反
[00:19:21.000 --> 00:19:23.000]  這類是踢都不動
[00:19:23.000 --> 00:19:25.000]  很懶的人
[00:19:25.000 --> 00:19:27.000]  我就想這句說話
[00:19:27.000 --> 00:19:29.000]  抱著手吃自己的肉
[00:19:29.000 --> 00:19:31.000]  不是抱著手
[00:19:31.000 --> 00:19:33.000]  吃大魚大肉
[00:19:33.000 --> 00:19:35.000]  而是咬自己
[00:19:35.000 --> 00:19:37.000]  我怎可以咬自己
[00:19:37.000 --> 00:19:39.000]  輕輕抱著手
[00:19:39.000 --> 00:19:41.000]  咬不到
[00:19:41.000 --> 00:19:43.000]  要抱得很緊
[00:19:43.000 --> 00:19:45.000]  一咬就咬到
[00:19:45.000 --> 00:19:47.000]  懶到
[00:19:47.000 --> 00:19:49.000]  要放到口邊
[00:19:49.000 --> 00:19:51.000]  我記得我們中國人
[00:19:51.000 --> 00:19:53.000]  都有一個故事
[00:19:53.000 --> 00:19:55.000]  講那些懶人
[00:19:55.000 --> 00:19:57.000]  媽媽有一個懶人
[00:19:57.000 --> 00:19:59.000]  很懶
[00:19:59.000 --> 00:20:01.000]  吃東西都懶
[00:20:01.000 --> 00:20:03.000]  拿東西吃都懶
[00:20:03.000 --> 00:20:05.000]  媽媽要出門
[00:20:05.000 --> 00:20:07.000]  弄一個很大的餅
[00:20:07.000 --> 00:20:09.000]  掛在頸上
[00:20:09.000 --> 00:20:11.000]  就在那裏吃
[00:20:11.000 --> 00:20:13.000]  去了一段時間
[00:20:13.000 --> 00:20:15.000]  回來之後
[00:20:15.000 --> 00:20:17.000]  兒子餓死了
[00:20:17.000 --> 00:20:19.000]  為甚麼
[00:20:19.000 --> 00:20:21.000]  其實咬了前面一口
[00:20:21.000 --> 00:20:23.000]  他就沒有再咬
[00:20:23.000 --> 00:20:25.000]  就不咬了
[00:20:25.000 --> 00:20:27.000]  差不多類似這樣
[00:20:27.000 --> 00:20:29.000]  這些當然
[00:20:29.000 --> 00:20:31.000]  很誇張的懶惰
[00:20:31.000 --> 00:20:33.000]  這句說話
[00:20:33.000 --> 00:20:35.000]  其實是當時的
[00:20:35.000 --> 00:20:37.000]  一句諺語
[00:20:37.000 --> 00:20:39.000]  意思是說
