
[00:00:00.000 --> 00:00:04.000]  我們很感謝神透過喜樂詩班剛才所唱的詩
[00:06:24.000 --> 00:06:25.000]  要我們學習
[00:06:25.000 --> 00:06:28.000]  你身體就是聖靈的電
[00:06:28.000 --> 00:06:29.000]  這是第二季
[00:06:29.000 --> 00:06:30.000]  到第四季
[00:06:30.000 --> 00:06:33.000]  就是十月到十二月的時候
[00:06:33.000 --> 00:06:39.000]  我們有一個系列叫逆流決擇
[00:06:39.000 --> 00:06:42.000]  因為五百年前
[00:06:42.000 --> 00:06:44.000]  1517年十月的時候
[00:06:44.000 --> 00:06:47.000]  馬丁路德就在德國Wittenberg的教會
[00:06:47.000 --> 00:06:50.000]  他釘了95條的疑問
[00:06:50.000 --> 00:06:52.000]  是反對當時羅馬天主教
[00:06:52.000 --> 00:06:58.000]  教皇怎樣來這些贖罪券的問題等等
[00:06:58.000 --> 00:07:00.000]  這個歷史是重要的
[00:07:00.000 --> 00:07:03.000]  要我們所有的
[00:07:03.000 --> 00:07:04.000]  哇,好多話
[00:07:04.000 --> 00:07:07.000]  你不要只說這一段很重要的歷史
[00:07:07.000 --> 00:07:11.000]  而我們去有一個較為深入的神學反省
[00:07:11.000 --> 00:07:14.000]  以及去應用聖經的原則
[00:07:14.000 --> 00:07:16.000]  我們怎樣來在我們人生
[00:07:16.000 --> 00:07:20.000]  我們作出合神喜悅的選擇
[00:07:20.000 --> 00:07:22.000]  所以今年
[00:07:22.000 --> 00:07:25.000]  我在這裡已經和大家交代了
[00:07:25.000 --> 00:07:27.000]  我們這個講壇的方向
[00:07:27.000 --> 00:07:30.000]  我盼望弟兄姊妹你們都很好
[00:07:30.000 --> 00:07:31.000]  配合教會
[00:07:31.000 --> 00:07:34.000]  祈禱部也很感謝主
[00:07:34.000 --> 00:07:37.000]  過去一年靈修日誌也反應非常好
[00:07:37.000 --> 00:07:39.000]  我們今年再接再厲
[00:07:39.000 --> 00:07:41.000]  不只是看兩卷
[00:07:41.000 --> 00:07:44.000]  靈修日誌看完十二卷小仙之書
[00:07:44.000 --> 00:07:48.000]  希望和大家一起在神的話語裡面盡心
[00:07:48.000 --> 00:07:50.000]  當我們來看歷史背景的時候
[00:07:50.000 --> 00:07:52.000]  「阿摩斯」這個名字
[00:07:52.000 --> 00:07:56.000]  本身的意思就是背負擔喜的意思
[00:07:56.000 --> 00:08:00.000]  每一個做神的所謂宣講者
[00:08:00.000 --> 00:08:03.000]  神的心意的傳遞者
[00:08:03.000 --> 00:08:08.000]  其實他內心是懷著一個重擔
[00:08:08.000 --> 00:08:10.000]  這個重擔就是神將一個感動
[00:08:10.000 --> 00:08:12.000]  一個訊息放在裡面
[00:08:12.000 --> 00:08:14.000]  別人喜不喜歡聽
[00:08:14.000 --> 00:08:16.000]  他都要忠心的去宣講
[00:08:16.000 --> 00:08:20.000]  舊約裡面我們見證有流淚的先知耶利米
[00:08:20.000 --> 00:08:23.000]  耶利米身處他那個時代
[00:08:23.000 --> 00:08:28.000]  他是忠心的去勸喻猶太人
[00:08:28.000 --> 00:08:30.000]  他們不要再耽誤時間
[00:08:30.000 --> 00:08:32.000]  他們要悔改
[00:08:32.000 --> 00:08:34.000]  但當時他們的想法就是
[00:08:34.000 --> 00:08:38.000]  我們應該要和埃及結盟
[00:08:38.000 --> 00:08:40.000]  但先知告訴他們
[00:08:40.000 --> 00:08:42.000]  為什麼你不依靠神
[00:08:42.000 --> 00:08:44.000]  你要拉攏這些宗教
[00:08:44.000 --> 00:08:45.000]  這些政治
[00:08:45.000 --> 00:08:47.000]  這些所謂勢力
[00:08:47.000 --> 00:08:51.000]  你忘記了你真正的依靠在哪裡
[00:08:51.000 --> 00:08:53.000]  但別人覺得不合心意
[00:08:53.000 --> 00:08:59.000]  結果要對付這個忠心的先知耶利米
[00:08:59.000 --> 00:09:04.000]  耶利米依然寫出這些很重要的訊息
[00:09:04.000 --> 00:09:09.000]  甚至他預言猶太國要滅亡
[00:09:09.000 --> 00:09:12.000]  要被巴比倫摧毀
[00:09:12.000 --> 00:09:19.000]  耶利米埃哥就要將這個歷史時段來預告
[00:09:19.000 --> 00:09:22.000]  我們有一個這樣的概念
[00:09:22.000 --> 00:09:25.000]  你就知道上帝揀選他自己的僕人
[00:09:25.000 --> 00:09:27.000]  往往都在他的生命裏面
[00:09:27.000 --> 00:09:30.000]  放下一些很沉重的訊息
[00:09:30.000 --> 00:09:33.000]  但他是需要忠心的去宣講
[00:09:33.000 --> 00:09:35.000]  阿摩斯是其中一位
[00:09:35.000 --> 00:09:39.000]  他宣講的時間就是在第八世紀公元前
[00:09:39.000 --> 00:09:43.000]  在765到760年這段時間
[00:09:43.000 --> 00:09:45.000]  這段時間也是當時
[00:09:45.000 --> 00:09:50.000]  北角以色列耶羅伯安二世統治的時間
[00:09:50.000 --> 00:09:53.000]  大家知道他們以色列的歷史
[00:09:53.000 --> 00:09:54.000]  大衛作王
[00:09:54.000 --> 00:09:56.000]  他死了之後
[00:09:56.000 --> 00:09:59.000]  王位是傳給索羅門
[00:09:59.000 --> 00:10:01.000]  索羅門死的時候
[00:10:01.000 --> 00:10:04.000]  他的國位是傳給他的兒子羅伯安
[00:10:04.000 --> 00:10:07.000]  不過羅伯安是不長進的
[00:10:07.000 --> 00:10:11.000]  結果反而被另外一個大臣
[00:10:11.000 --> 00:10:12.000]  就是耶羅伯安
[00:10:12.000 --> 00:10:15.000]  上帝也有這樣的心意
[00:10:15.000 --> 00:10:18.000]  要將北角歸耶羅伯安
[00:10:18.000 --> 00:10:21.000]  南角就是兩個很小的支派
[00:10:21.000 --> 00:10:25.000]  猶大和便雅文
[00:10:25.000 --> 00:10:28.000]  我們看到在整個事情裏面
[00:10:28.000 --> 00:10:31.000]  上帝是主權在這裏
[00:10:31.000 --> 00:10:34.000]  上帝由始至終告訴我們
[00:10:34.000 --> 00:10:36.000]  歷史的興衰
[00:10:36.000 --> 00:10:40.000]  一切都是有他自己背後的心意
[00:10:40.000 --> 00:10:44.000]  當我們來看見阿摩斯
[00:10:44.000 --> 00:10:46.000]  他所身處的時代
[00:10:46.000 --> 00:10:48.000]  大家要知道一件事
[00:10:48.000 --> 00:10:51.000]  舊約在主前第八世紀
[00:10:51.000 --> 00:10:53.000]  是一個很特別的世紀
[00:10:53.000 --> 00:10:56.000]  那一百年裏面發生的事
[00:10:56.000 --> 00:10:59.000]  可以拍一套很精彩的電影
[00:10:59.000 --> 00:11:03.000]  因為當時亞述國
[00:11:03.000 --> 00:11:08.000]  他的國力慢慢開始走下坡
[00:11:08.000 --> 00:11:12.000]  他們曾經攻陷過的阿蘭國
[00:11:12.000 --> 00:11:14.000]  在這個時候被慢慢冒起
[00:11:14.000 --> 00:11:18.000]  耶羅伯安二世帶領以色列軍
[00:11:18.000 --> 00:11:20.000]  快要吞併了
[00:11:20.000 --> 00:11:22.000]  而他們的軍隊慢慢強盛
[00:11:22.000 --> 00:11:25.000]  他們的國家開始太平
[00:11:25.000 --> 00:11:29.000]  他們的物質生活越來越豐富
[00:11:29.000 --> 00:11:31.000]  這可以說是以色列的歷史裏面
[00:11:31.000 --> 00:11:34.000]  一個中興的時期
[00:11:34.000 --> 00:11:38.000]  可以媲美所羅門那個最輝煌的時代
[00:11:38.000 --> 00:11:40.000]  所以你們有這個背景的時候
[00:11:40.000 --> 00:11:41.000]  你要知道
[00:11:41.000 --> 00:11:44.000]  阿摩斯當時的出現
[00:11:44.000 --> 00:11:49.000]  是去面對表面上的社會
[00:11:49.000 --> 00:11:52.000]  是政治安穩
[00:11:52.000 --> 00:11:55.000]  經濟繁茂的一個時代
[00:11:55.000 --> 00:11:56.000]  猶大國也是
[00:11:56.000 --> 00:11:59.000]  他們有一個很好的皇帝烏西亞登基
[00:11:59.000 --> 00:12:01.000]  烏西亞是一個有能力的人
[00:12:01.000 --> 00:12:04.000]  他是帶領南國猶大
[00:12:04.000 --> 00:12:07.000]  他們將他們曾經失去的以東地
[00:12:07.000 --> 00:12:09.000]  都吞併了
[00:12:09.000 --> 00:12:11.000]  所以南北兩國當時
[00:12:11.000 --> 00:12:13.000]  所謂非常好景
[00:12:13.000 --> 00:12:15.000]  但是你想不到
[00:12:15.000 --> 00:12:17.000]  神的審判
[00:12:17.000 --> 00:12:19.000]  神的預言
[00:12:19.000 --> 00:12:22.000]  在以色列亡國之前
[00:12:22.000 --> 00:12:24.000]  幾十年前
[00:12:24.000 --> 00:12:26.000]  他已經透過阿摩斯要預告
[00:12:26.000 --> 00:12:29.000]  北角以色列是要覆亡的
[00:12:29.000 --> 00:12:33.000]  北角覆亡的時間就是公元前722年
[00:12:33.000 --> 00:12:35.000]  即是他預告了這些預言之後
[00:12:35.000 --> 00:12:37.000]  二十多年之後
[00:12:37.000 --> 00:12:39.000]  他們就各破家亡
[00:12:39.000 --> 00:12:41.000]  你想都想不到
[00:12:41.000 --> 00:12:43.000]  一個正在冒起
[00:12:43.000 --> 00:12:45.000]  這麼興旺的國家
[00:12:45.000 --> 00:12:47.000]  為什麼會變成這樣呢
[00:12:47.000 --> 00:12:50.000]  因為當時社會有很多不公義的東西
[00:12:50.000 --> 00:12:52.000]  宗教有很多腐敗的東西
[00:12:52.000 --> 00:12:54.000]  我們試試又看看
[00:12:54.000 --> 00:12:56.000]  有什麼不公義的東西呢
[00:12:56.000 --> 00:12:58.000]  當時富有人對貧窮人有很多欺壓
[00:12:58.000 --> 00:13:00.000]  有很多剝削
[00:13:00.000 --> 00:13:02.000]  甚至一些知法者
[00:13:02.000 --> 00:13:04.000]  竟然犯法
[00:13:04.000 --> 00:13:06.000]  包括那些法官收受賄賂
[00:13:06.000 --> 00:13:08.000]  冤枉正直的人
[00:13:08.000 --> 00:13:11.000]  還有商人偽造良器
[00:13:11.000 --> 00:13:13.000]  意圖謀取最大的利益
[00:13:13.000 --> 00:13:15.000]  欺騙很多小市民
[00:13:15.000 --> 00:13:17.000]  如果這樣說的時候
[00:13:17.000 --> 00:13:19.000]  你說
[00:13:19.000 --> 00:13:21.000]  像不像香港
[00:13:21.000 --> 00:13:23.000]  很多人都點頭了
[00:13:23.000 --> 00:13:25.000]  你不要只說香港
[00:13:25.000 --> 00:13:27.000]  你猜紐約
[00:13:27.000 --> 00:13:29.000]  美國何況不是這樣
[00:13:29.000 --> 00:13:31.000]  全世界所有的大城市
[00:13:31.000 --> 00:13:33.000]  我告訴你
[00:13:33.000 --> 00:13:35.000]  天下烏鴉
[00:13:35.000 --> 00:13:37.000]  是一樣黑的
[00:13:37.000 --> 00:13:39.000]  所有所謂世界級的城市
[00:13:39.000 --> 00:13:41.000]  都有貧富懸殊的問題
[00:13:41.000 --> 00:13:45.000]  都有貪官枉法的事
[00:13:45.000 --> 00:13:47.000]  因為世人都是罪人
[00:13:47.000 --> 00:13:49.000]  所以有時
[00:13:49.000 --> 00:13:51.000]  如果我們只是將眼光局限
[00:13:51.000 --> 00:13:53.000]  看香港
[00:13:53.000 --> 00:13:55.000]  你以為香港很差嗎
[00:13:55.000 --> 00:13:57.000]  香港更差
[00:13:57.000 --> 00:13:59.000]  但有地方在
[00:13:59.000 --> 00:14:01.000]  你說香港政府很差嗎
[00:14:01.000 --> 00:14:03.000]  有些更污穢的政府
[00:14:03.000 --> 00:14:05.000]  你未知
[00:14:05.000 --> 00:14:07.000]  其實我們今天
[00:14:07.000 --> 00:14:09.000]  不要只是狹窄地看
[00:14:09.000 --> 00:14:11.000]  這個不公義的問題
[00:14:11.000 --> 00:14:13.000]  只是看到眼前的處境
[00:14:13.000 --> 00:14:15.000]  你放眼看大一點的時候
[00:14:15.000 --> 00:14:17.000]  原來上帝不是看不見
[00:14:17.000 --> 00:14:19.000]  上帝仍在那裏
[00:14:19.000 --> 00:14:21.000]  坐著為王
[00:14:21.000 --> 00:14:23.000]  上帝要追討這一切不公不義的事
[00:14:23.000 --> 00:14:25.000]  上帝是會施行審判
[00:14:25.000 --> 00:14:27.000]  而宗教的腐敗
[00:14:27.000 --> 00:14:29.000]  包括當時的文士領袖
[00:14:29.000 --> 00:14:31.000]  包括這些祭司
[00:14:31.000 --> 00:14:33.000]  他們沒有好好教導神的子民
[00:14:33.000 --> 00:14:35.000]  怎樣遵守上帝的律法
[00:14:35.000 --> 00:14:37.000]  反而禁止
[00:14:37.000 --> 00:14:39.000]  那些忠心的先知
[00:14:39.000 --> 00:14:41.000]  包括亞摩斯
[00:14:41.000 --> 00:14:43.000]  他所作出的指責
[00:14:43.000 --> 00:14:45.000]  當神的百姓
[00:14:45.000 --> 00:14:47.000]  仍然在拜偶像
[00:14:47.000 --> 00:14:49.000]  他們雖然依然
[00:14:49.000 --> 00:14:51.000]  依時依後去獻祭
[00:14:51.000 --> 00:14:53.000]  去到聖殿去敬拜
[00:14:53.000 --> 00:14:55.000]  但上帝不喜悅
[00:14:55.000 --> 00:14:57.000]  因為這種敬拜是虛有其表
[00:14:57.000 --> 00:14:59.000]  沒有敬拜的內涵
[00:14:59.000 --> 00:15:01.000]  我們今天
[00:15:01.000 --> 00:15:03.000]  首先要揣摩
[00:15:03.000 --> 00:15:05.000]  亞摩斯那個時代的背景
[00:15:05.000 --> 00:15:07.000]  和先知的內心世界
[00:15:07.000 --> 00:15:09.000]  我們還
[00:15:09.000 --> 00:15:11.000]  有查考這本書的時候
[00:15:11.000 --> 00:15:13.000]  你會體會
[00:15:13.000 --> 00:15:15.000]  神的主權
[00:15:15.000 --> 00:15:17.000]  是歷史的主宰
[00:15:17.000 --> 00:15:19.000]  所有的國家興亡
[00:15:19.000 --> 00:15:21.000]  都有原因
[00:15:21.000 --> 00:15:23.000]  都有背後
[00:15:23.000 --> 00:15:25.000]  真正決定性的因素
[00:15:25.000 --> 00:15:27.000]  是這位歷史的主
[00:15:27.000 --> 00:15:29.000]  創天造地的真神
[00:15:29.000 --> 00:15:31.000]  第二方面
[00:15:31.000 --> 00:15:33.000]  在說以色列
[00:15:33.000 --> 00:15:35.000]  他們千萬不要有誤會
[00:15:35.000 --> 00:15:37.000]  以為我們是神揀選的百姓
[00:15:37.000 --> 00:15:39.000]  有些人今天都以為
[00:15:39.000 --> 00:15:41.000]  有一個錯誤的觀念
[00:15:41.000 --> 00:15:43.000]  我是基督徒
[00:15:43.000 --> 00:15:45.000]  我是上帝
[00:15:45.000 --> 00:15:47.000]  所揀選的他的兒女
[00:15:47.000 --> 00:15:49.000]  所以如果
[00:15:49.000 --> 00:15:51.000]  我繼續三番四次犯罪
[00:15:51.000 --> 00:15:53.000]  我繼續做一些
[00:15:53.000 --> 00:15:55.000]  上帝不喜悅的事
[00:15:55.000 --> 00:15:57.000]  他以為我永遠都在上帝
[00:15:57.000 --> 00:15:59.000]  上帝的愛顧下
[00:15:59.000 --> 00:16:01.000]  上帝是不會
[00:16:01.000 --> 00:16:03.000]  吝嗇他對他自己的子民
[00:16:03.000 --> 00:16:05.000]  他的百姓
[00:16:05.000 --> 00:16:07.000]  作出嚴厲的審判
[00:16:07.000 --> 00:16:09.000]  和施予刑罰
[00:16:09.000 --> 00:16:11.000]  這就是很清楚的事實
[00:16:11.000 --> 00:16:13.000]  歷史告訴我們
[00:16:13.000 --> 00:16:15.000]  連以色列要亡國
[00:16:15.000 --> 00:16:17.000]  上帝都不顧世
[00:16:17.000 --> 00:16:19.000]  連聖殿都要被拆毀
[00:16:19.000 --> 00:16:21.000]  上帝都不心軟
[00:16:21.000 --> 00:16:23.000]  但背後的用意
[00:16:23.000 --> 00:16:25.000]  就是要他的百姓
[00:16:25.000 --> 00:16:27.000]  要他的子民
[00:16:27.000 --> 00:16:29.000]  他們的心恢復柔軟
[00:16:29.000 --> 00:16:31.000]  謙卑
[00:16:31.000 --> 00:16:33.000]  自我醒察
[00:16:33.000 --> 00:16:35.000]  回歸上主的面前
[00:16:35.000 --> 00:16:37.000]  所以有一段聖經很重要
[00:16:37.000 --> 00:16:39.000]  在《初一及記》十九章五節
[00:16:39.000 --> 00:16:41.000]  《摩西之約》裡
[00:16:41.000 --> 00:16:43.000]  我們要認清的事實
[00:16:43.000 --> 00:16:45.000]  我們一起讀
[00:16:45.000 --> 00:16:47.000]  如今你們若實在聽從我的話
[00:16:47.000 --> 00:16:49.000]  遵守我的約
[00:16:49.000 --> 00:16:51.000]  就要在萬民中
[00:16:51.000 --> 00:16:53.000]  作屬我的子民
[00:16:53.000 --> 00:16:55.000]  因為全地都是我的
[00:16:55.000 --> 00:16:57.000]  上帝要他的百姓知道
[00:16:57.000 --> 00:16:59.000]  我和你納約
[00:16:59.000 --> 00:17:01.000]  是無條件的
[00:17:01.000 --> 00:17:03.000]  但並非說
[00:17:03.000 --> 00:17:05.000]  你們不聽我的話
[00:17:05.000 --> 00:17:07.000]  不遵守我的約
[00:17:07.000 --> 00:17:09.000]  我就繼續放縱你們犯罪
[00:17:09.000 --> 00:17:11.000]  一個真是
[00:17:11.000 --> 00:17:13.000]  敏感的父母
[00:17:13.000 --> 00:17:15.000]  他也不會這樣做
[00:17:15.000 --> 00:17:17.000]  我很愛我自己的兒女
[00:17:17.000 --> 00:17:19.000]  但如果兒女明知道
[00:17:19.000 --> 00:17:21.000]  走一條不對的路
[00:17:21.000 --> 00:17:23.000]  或者她的揀選是錯誤的時候
[00:17:23.000 --> 00:17:25.000]  你不會說隨她吧
[00:17:25.000 --> 00:17:27.000]  因為我愛她
[00:17:27.000 --> 00:17:29.000]  你愛她就要督責她
[00:17:29.000 --> 00:17:31.000]  而且要更正
[00:17:31.000 --> 00:17:33.000]  這些是上帝永遠
[00:17:33.000 --> 00:17:35.000]  施予他自己的管教
[00:17:35.000 --> 00:17:37.000]  在他的兒女身上
[00:17:37.000 --> 00:17:39.000]  第三方面
[00:17:39.000 --> 00:17:41.000]  這本書也出現過很多次
[00:17:41.000 --> 00:17:43.000]  提到耶和華的日子
[00:17:43.000 --> 00:17:45.000]  耶和華的日子是講到
[00:17:45.000 --> 00:17:47.000]  上帝的審判臨到
[00:17:47.000 --> 00:17:49.000]  而且說要來到就要來
[00:17:49.000 --> 00:17:51.000]  這件事
[00:17:51.000 --> 00:17:53.000]  又不好的誤解
[00:17:53.000 --> 00:17:55.000]  以為上帝只是審判
[00:17:55.000 --> 00:17:57.000]  其他那些
[00:17:57.000 --> 00:17:59.000]  對以色列不好的國家
[00:17:59.000 --> 00:18:01.000]  這包括選民
[00:18:01.000 --> 00:18:03.000]  包括神自己
[00:18:03.000 --> 00:18:05.000]  揀選的百姓
[00:18:05.000 --> 00:18:07.000]  所謂傳書的大綱
[00:18:07.000 --> 00:18:09.000]  我們先有一個觀念
[00:18:09.000 --> 00:18:11.000]  我們有一個了解
[00:18:11.000 --> 00:18:13.000]  第一章
[00:18:13.000 --> 00:18:15.000]  由第一第二節就是那個序言
[00:18:15.000 --> 00:18:17.000]  接著由第三節到二章
[00:18:17.000 --> 00:18:19.000]  第三節
[00:18:19.000 --> 00:18:21.000]  就是講了六個
