
[00:00:00.000 --> 00:00:03.240]  好,不知道大家還記不記得
[00:16:24.480 --> 00:16:27.200]  那就好像
[00:16:27.200 --> 00:16:29.080]  就是有時候可能你們
[00:16:29.080 --> 00:16:30.200]  無論有朋友
[00:16:30.200 --> 00:16:33.440]  還是你身邊有小朋友
[00:16:33.440 --> 00:16:37.240]  都是很快變臉
[00:16:37.240 --> 00:16:38.200]  是不是
[00:16:38.200 --> 00:16:39.720]  就是我要的東西沒有
[00:16:39.720 --> 00:16:41.800]  那我立刻生氣
[00:16:41.800 --> 00:16:43.960]  以色列人其實面對著
[00:16:43.960 --> 00:16:46.040]  三天找不到水
[00:16:46.040 --> 00:16:47.880]  那些水又苦又不能喝
[00:16:47.880 --> 00:16:51.120]  其實心情確實是很焦急
[00:16:51.120 --> 00:16:52.800]  很暴躁的
[00:16:52.800 --> 00:16:54.560]  他們就直接
[00:16:54.560 --> 00:16:56.440]  跟摩西埋怨
[00:16:56.440 --> 00:16:59.040]  但是與此同時
[00:16:59.040 --> 00:17:01.000]  其實是說他們間接
[00:17:01.000 --> 00:17:03.080]  都在埋怨神
[00:17:03.080 --> 00:17:04.280]  因為是神
[00:17:04.280 --> 00:17:08.360]  帶他們走入曠野的路
[00:17:08.360 --> 00:17:11.040]  那之前他們過了紅海
[00:17:11.040 --> 00:17:13.640]  逃離了法老的追捕
[00:17:13.640 --> 00:17:14.960]  又有神的雲柱火柱
[00:17:14.960 --> 00:17:16.520]  去保護他們
[00:17:16.520 --> 00:17:19.320]  但是現在走了三天
