
[00:00:00.000 --> 00:00:03.400]  今日的故事是說到機編事件
[00:02:50.960 --> 00:02:56.760]  同心合意地要與耶穌亞和以色列人爭戰
[00:02:56.760 --> 00:02:58.040]  背景很簡單
[00:02:58.040 --> 00:03:00.480]  就是去到約旦河西的時候
[00:03:00.480 --> 00:03:02.000]  如果大家記得
[00:03:02.000 --> 00:03:06.640]  就是有件事在約書亞記第八章發生的
[00:03:06.640 --> 00:03:08.480]  大家記不記得在說什麼事
[00:03:08.480 --> 00:03:11.280]  就是什麼城
[00:03:11.280 --> 00:03:12.960]  艾城
[00:03:12.960 --> 00:03:14.360]  去到第九章說
[00:03:14.360 --> 00:03:17.800]  過去的時候在約旦河西近黎巴嫩
[00:03:17.800 --> 00:03:19.680]  如果我們知道地理
[00:03:19.680 --> 00:03:25.000]  在以色列的東南西北哪一邊是黎巴嫩
[00:03:25.000 --> 00:03:26.720]  是北邊
[00:03:26.720 --> 00:03:30.080]  就是說北邊有幾個王
[00:03:30.080 --> 00:03:31.680]  這幾個王我們數一數
[00:03:31.680 --> 00:03:34.440]  第一個王叫什麼名字
[00:03:34.440 --> 00:03:35.120]  黑人
[00:03:35.120 --> 00:03:37.120]  第二個王呢
[00:03:37.120 --> 00:03:37.920]  阿摩利人
[00:03:37.920 --> 00:03:39.840]  第三個王呢
[00:03:39.840 --> 00:03:40.240]  加南
[00:03:40.240 --> 00:03:42.400]  第四個王呢
[00:03:42.400 --> 00:03:44.080]  第五個王呢
[00:03:44.080 --> 00:03:44.760]  希美人
[00:03:44.760 --> 00:03:46.120]  第六個王呢
[00:03:46.120 --> 00:03:47.360]  耶布斯人
[00:03:47.360 --> 00:03:48.280]  他聽到這件事
[00:03:48.280 --> 00:03:49.000]  什麼事
[00:03:49.000 --> 00:03:50.640]  聽見這事
[00:03:50.640 --> 00:03:51.600]  聽見
[00:03:51.600 --> 00:03:53.000]  這個字很重要
[00:03:53.000 --> 00:03:54.000]  聽見
[00:03:54.000 --> 00:03:56.440]  他們就聚集不對勁
[00:03:56.440 --> 00:03:58.000]  艾城那麼強
[00:03:58.000 --> 00:04:01.240]  比耶利哥城都弱
[00:04:01.240 --> 00:04:01.800]  不行
[00:04:01.800 --> 00:04:02.880]  他們就聚集
[00:04:02.880 --> 00:04:04.720]  打算一起打約書亞
[00:04:04.720 --> 00:04:06.200]  也很正常
[00:04:06.200 --> 00:04:09.000]  而他們聽見什麼事呢
[00:04:09.000 --> 00:04:11.600]  我們必須要回到上文
[00:04:11.600 --> 00:04:13.480]  第九章的上一章
[00:04:13.480 --> 00:04:15.000]  是第幾章
[00:04:15.000 --> 00:04:15.800]  第八章
[00:04:15.800 --> 00:04:17.000]  真的回答得很好
[00:04:17.000 --> 00:04:19.280]  第八章尾那兩節
[00:04:19.280 --> 00:04:20.000]  說什麼呢
[00:04:20.000 --> 00:04:20.800]  我們一起讀
[00:04:20.800 --> 00:04:21.800]  1 2 3
[00:04:21.800 --> 00:04:25.000]  約書亞將艾城焚燒
[00:04:25.000 --> 00:04:27.600]  使城永為高堆
[00:04:27.600 --> 00:04:28.400]  方長
[00:04:28.400 --> 00:04:29.800]  直到今日
[00:04:29.800 --> 00:04:33.000]  那時約書亞在以巴路上
[00:04:33.000 --> 00:04:35.640]  為耶和華以色列的神
[00:04:35.640 --> 00:04:37.200]  祝一座壇
[00:04:37.200 --> 00:04:38.000]  如果大家記得
[00:04:38.000 --> 00:04:39.000]  上次說
[00:04:39.000 --> 00:04:41.080]  上個星期說他走錯了
[00:04:41.080 --> 00:04:42.200]  但是走正了
[00:04:42.200 --> 00:04:45.400]  結果就將艾城毀滅了
[00:04:45.400 --> 00:04:48.400]  他知道他的描述是永違
[00:04:48.400 --> 00:04:49.800]  就是永遠都完了
[00:04:49.800 --> 00:04:51.000]  高堆完了
[00:04:51.000 --> 00:04:52.400]  方長沒有了
[00:04:52.400 --> 00:04:55.400]  並且我上星期說到
[00:04:55.400 --> 00:04:57.400]  當約書亞跟隨神
[00:04:57.400 --> 00:05:00.000]  神就讓他竟然捉第一座
[00:05:00.000 --> 00:05:01.400]  在認祂之地
[00:05:01.400 --> 00:05:03.800]  敬拜耶和華的神
[00:05:03.800 --> 00:05:04.800]  很奇妙的事
[00:05:04.800 --> 00:05:06.000]  他們聽見了
[00:05:06.000 --> 00:05:09.600]  當時這六個王在北面的五殿
[00:05:09.600 --> 00:05:11.600]  所以他們知道不可以孤軍作戰
[00:05:11.600 --> 00:05:12.800]  逐個打輸了
[00:05:12.800 --> 00:05:14.200]  所以他們合起來
[00:05:14.200 --> 00:05:15.600]  很正常的
[00:05:15.600 --> 00:05:18.200]  打算打約書亞
[00:05:18.200 --> 00:05:19.000]  不過很喜歡
[00:05:19.000 --> 00:05:20.000]  很特別
[00:05:20.000 --> 00:05:22.000]  就是在中間
[00:05:22.000 --> 00:05:24.000]  有一個國
[00:05:24.000 --> 00:05:26.600]  有一個地方的人民
[00:05:26.600 --> 00:05:30.000]  他做了別城不做的事
[00:05:30.000 --> 00:05:32.400]  用了別人不用的方法
[00:05:32.400 --> 00:05:34.000]  竟然做了些事
[00:05:34.000 --> 00:05:35.600]  今天我們學一學
[00:05:35.600 --> 00:05:37.000]  究竟他是誰
[00:05:37.000 --> 00:05:37.800]  他做了些什麼
[00:05:37.800 --> 00:05:39.400]  而他做了些什麼
[00:05:39.400 --> 00:05:41.000]  就影響我們今天
[00:05:41.000 --> 00:05:43.400]  學習到些什麼
[00:05:43.400 --> 00:05:45.600]  所以今天我將會說幾點呢
[00:05:45.600 --> 00:05:48.400]  就是說三點
[00:05:48.400 --> 00:05:51.400]  跟旁邊的人說三點
[00:05:51.400 --> 00:05:52.600]  三點
[00:05:52.600 --> 00:05:54.600]  第一點
[00:05:54.600 --> 00:05:55.400]  我們看下去
[00:05:55.400 --> 00:05:58.800]  剛才第一第二節知道六個王群起
[00:05:58.800 --> 00:06:01.400]  接著就出現了第三節
[00:06:01.400 --> 00:06:02.200]  我們一起讀
[00:06:02.200 --> 00:06:03.200]  1 2 3
[00:06:03.200 --> 00:06:06.800]  欺騙的居民聽見約書亞
[00:06:06.800 --> 00:06:11.600]  向耶利哥王艾成所行的事
[00:06:11.600 --> 00:06:13.200]  剛才我們讀到
[00:06:13.200 --> 00:06:17.000]  本來第八章說到什麼成話
[00:06:17.000 --> 00:06:18.600]  艾成
[00:06:18.600 --> 00:06:20.400]  剛才他說聽見這事
[00:06:20.400 --> 00:06:23.000]  就是回到第八章艾成的事
[00:06:23.000 --> 00:06:26.800]  不過有一個地方叫欺騙的居民
[00:06:26.800 --> 00:06:28.800]  他又是聽見
[00:06:28.800 --> 00:06:30.600]  不過不單聽見艾成
[00:06:30.600 --> 00:06:31.800]  還聽見什麼
[00:06:31.800 --> 00:06:33.200]  什麼事發生
[00:06:33.200 --> 00:06:36.800]  就是耶利哥
[00:06:36.800 --> 00:06:37.800]  我想說什麼
[00:06:37.800 --> 00:06:39.200]  我慢慢說
[00:06:39.200 --> 00:06:42.400]  欺騙的居民是什麼人呢
[00:06:42.400 --> 00:06:45.400]  是什麼人呢
[00:06:45.400 --> 00:06:47.200]  剛才好像沒有出現過
[00:06:47.200 --> 00:06:50.600]  欺騙就是欺媚人
[00:06:50.600 --> 00:06:52.400]  剛才有沒有讀過欺媚人
[00:06:52.400 --> 00:06:53.600]  有吧
[00:06:53.600 --> 00:06:55.800]  有些可能不是很為意
[00:06:55.800 --> 00:06:57.200]  我們讀多一次
[00:06:57.200 --> 00:06:59.600]  這兩節你更加清楚
[00:06:59.600 --> 00:07:00.200]  我們一起讀
[00:07:00.200 --> 00:07:01.200]  1 2 3
[00:07:01.200 --> 00:07:02.800]  約旦河西
[00:07:02.800 --> 00:07:04.000]  駐山地
[00:07:04.000 --> 00:07:06.800]  高原並對著黎巴嫩山
[00:07:06.800 --> 00:07:07.800]  玄大海
[00:07:07.800 --> 00:07:09.200]  一帶的諸王
[00:07:09.200 --> 00:07:10.400]  就是黑人
[00:07:10.400 --> 00:07:11.600]  阿摩利人
[00:07:11.600 --> 00:07:12.600]  迦南人
[00:07:12.600 --> 00:07:14.000]  比利西人
[00:07:14.000 --> 00:07:15.000]  欺媚人
[00:07:15.000 --> 00:07:16.800]  耶布斯人的諸王
[00:07:16.800 --> 00:07:18.400]  聽見這事
[00:07:18.400 --> 00:07:21.000]  就都聚集
[00:07:21.000 --> 00:07:23.200]  同心合意地要與
[00:07:23.200 --> 00:07:27.000]  耶穌亞和以色列人爭戰
[00:07:27.000 --> 00:07:29.400]  很奇怪
[00:07:29.400 --> 00:07:34.000]  欺媚人比他們聽見更多
[00:07:34.000 --> 00:07:34.800]  怎樣更多
[00:07:34.800 --> 00:07:37.000]  不單只有耶利哥
[00:07:37.000 --> 00:07:39.000]  之後幾節更加提到
[00:07:39.000 --> 00:07:42.600]  欺媚人即是欺騙的居民
[00:07:42.600 --> 00:07:43.600]  聽到這樣的東西
[00:07:43.600 --> 00:07:44.400]  一起讀好不好
[00:07:44.400 --> 00:07:45.400]  1 2 3
[00:07:45.400 --> 00:07:48.600]  聽見耶和華你神的明星
[00:07:48.600 --> 00:07:52.000]  和他在埃及所行的一切事
[00:07:52.000 --> 00:07:56.400]  並他向約旦河東的兩個阿摩利王
[00:07:56.400 --> 00:07:59.200]  就是希什本王西雲
[00:07:59.200 --> 00:08:03.200]  和在阿斯他祿的巴山王鄂
[00:08:03.200 --> 00:08:07.000]  一切所行的事
[00:08:07.000 --> 00:08:09.200]  即是怎樣呢
[00:08:09.200 --> 00:08:10.200]  即是說
[00:08:10.200 --> 00:08:11.400]  很奇怪
[00:08:11.400 --> 00:08:14.800]  在這六個王裏面
[00:08:14.800 --> 00:08:16.800]  都見到一樣東西就是艾成
[00:08:16.800 --> 00:08:21.000]  不過裏面有一個居民不是王
[00:08:21.000 --> 00:08:22.800]  就是欺騙的居民
[00:08:22.800 --> 00:08:25.400]  是欺媚人
[00:08:25.400 --> 00:08:27.600]  他見到整幅圖畫
[00:08:27.600 --> 00:08:30.400]  不單止是艾成
[00:08:30.400 --> 00:08:31.400]  耶利哥成
[00:08:31.400 --> 00:08:33.600]  還有幾十年前的埃及
[00:08:33.600 --> 00:08:36.600]  還有打贏了兩個很大的王
[00:08:36.600 --> 00:08:41.600]  就是鄂和西雲在約旦河東
[00:08:41.600 --> 00:08:43.200]  整篇圖畫開始
[00:08:43.200 --> 00:08:44.600]  第一樣我們要學的
[00:08:44.600 --> 00:08:45.800]  就是我們要問自己
[00:08:45.800 --> 00:08:49.400]  我們聽清楚了沒有
[00:08:49.400 --> 00:08:53.000]  這句說話有關兩件驚人的事
[00:08:53.000 --> 00:08:54.600]  是之前沒有描述的
[00:08:54.600 --> 00:08:57.600]  剛才說的是埃及和約旦河東
[00:08:57.600 --> 00:08:59.000]  當說到的時候
[00:08:59.000 --> 00:09:01.600]  如果我們熟悉約書亞
[00:09:01.600 --> 00:09:05.400]  你會覺得似曾相識的這件事
[00:09:05.400 --> 00:09:07.800]  就在約書亞第二章
[00:09:07.800 --> 00:09:09.800]  有一個人也是這樣描述
[00:09:09.800 --> 00:09:13.400]  他叫拉合
[00:09:13.400 --> 00:09:16.600]  他不是以色列人
[00:09:16.600 --> 00:09:19.400]  他是耶利哥成的人
[00:09:19.400 --> 00:09:20.400]  他這樣說
[00:09:20.400 --> 00:09:21.200]  我們一起讀
[00:09:21.200 --> 00:09:22.800]  二章第十節
[00:09:22.800 --> 00:09:23.600]  預備起
[00:09:23.600 --> 00:09:25.600]  你們出埃及的時候
[00:09:25.600 --> 00:09:30.600]  耶和華怎樣在你們面前使紅海的水干擾
[00:09:30.600 --> 00:09:36.200]  並且你們怎樣待約旦河東的兩個阿摩尼王
[00:09:36.200 --> 00:09:38.000]  西雲和岳
[00:09:38.000 --> 00:09:42.600]  將他們進行毀滅
[00:09:42.600 --> 00:09:46.400]  有些人聽到一點點就要出動
[00:09:46.400 --> 00:09:49.400]  有足夠的理據能言就要出擊
[00:09:49.400 --> 00:09:52.000]  不過有些人聽得很清楚
[00:09:52.000 --> 00:09:53.200]  全面的圖畫
[00:09:53.200 --> 00:09:54.200]  第一樣我們要學
[00:09:54.200 --> 00:09:56.200]  究竟我們聽事情的時候
[00:09:56.200 --> 00:09:58.000]  是不是聽了全部
[00:09:58.000 --> 00:10:02.200]  還是選擇性聆聽
[00:10:02.200 --> 00:10:04.800]  只是尋求剛剛好
[00:10:04.800 --> 00:10:07.400]  就去出擊的理由
[00:10:07.400 --> 00:10:08.600]  有些人就是這樣
[00:10:08.600 --> 00:10:10.400]  只想聽到想聽的
[00:10:10.400 --> 00:10:12.800]  不想聽到的就不想聽
[00:10:12.800 --> 00:10:17.800]  但是這樣很容易會害死我們
[00:10:17.800 --> 00:10:18.800]  為什麼這樣說
[00:10:18.800 --> 00:10:20.400]  一會兒你會更加明白
[00:10:20.400 --> 00:10:21.800]  當欺騙的居民
[00:10:21.800 --> 00:10:23.600]  即是欺媚人
[00:10:23.600 --> 00:10:25.400]  他全盤知道這件事
[00:10:25.400 --> 00:10:30.400]  他突然間就離開了那五個王
[00:10:30.400 --> 00:10:32.800]  做那五個王不做的事
[00:10:32.800 --> 00:10:36.600]  在人體是出賣他們的
[00:10:36.600 --> 00:10:39.000]  但是他就這樣選擇
[00:10:39.000 --> 00:10:41.600]  聽清楚要聽的先行很重要
[00:10:41.600 --> 00:10:44.800]  因為人都喜歡選擇性聆聽
[00:10:44.800 --> 00:10:47.000]  我聽過一個笑話都幾好笑
[00:10:47.000 --> 00:10:48.600]  不知道大家覺得好不好笑
[00:10:48.600 --> 00:10:49.800]  現在電影節目都好
[00:10:49.800 --> 00:10:50.800]  我通常都說
[00:10:50.800 --> 00:10:53.600]  聽了笑話都會先笑
[00:10:53.600 --> 00:10:56.400]  因為怕一會兒不好笑不開心
[00:10:56.400 --> 00:10:57.600]  這個都幾好笑
[00:10:57.600 --> 00:10:59.800]  他講到幾個男人做健身
[00:10:59.800 --> 00:11:01.200]  舉啞鈴
[00:11:01.200 --> 00:11:03.400]  突然間有個電話響
[00:11:03.400 --> 00:11:05.800]  一個男人因為在做健身
[00:11:05.800 --> 00:11:09.000]  他就開了免提裝置
[00:11:09.000 --> 00:11:11.600]  一開對面的女士就說
[00:11:11.600 --> 00:11:13.400]  Honey
[00:11:13.400 --> 00:11:15.200]  那個男士說
[00:11:15.200 --> 00:11:16.600]  Hello 你好
[00:11:16.600 --> 00:11:19.000]  他說你不是在做健身嗎
[00:11:19.000 --> 00:11:20.800]  他說是的 我在做健身
[00:11:20.800 --> 00:11:24.200]  那個女士說我剛剛逛街
[00:11:24.200 --> 00:11:27.200]  看到一件皮褸很漂亮
[00:11:27.200 --> 00:11:29.000]  那個男士說多少錢
[00:11:29.000 --> 00:11:30.200]  兩萬元而已
[00:11:30.200 --> 00:11:32.000]  我想買好不好
[00:11:32.000 --> 00:11:34.200]  那個男士說你喜歡就買吧
[00:11:34.200 --> 00:11:35.800]  你喜歡就買吧
[00:11:35.800 --> 00:11:38.400]  那個女士就說我買了
[00:11:38.400 --> 00:11:40.800]  不過我看那件皮褸之前
[00:11:40.800 --> 00:11:43.200]  剛剛逛過保時捷車廠
[00:11:43.200 --> 00:11:45.400]  我們喜歡的車出了
[00:11:45.400 --> 00:11:47.000]  兩百萬而已
[00:11:47.000 --> 00:11:48.400]  兩百萬
[00:11:48.400 --> 00:11:49.600]  那個男士就說
[00:11:49.600 --> 00:11:50.800]  如果兩百萬
[00:11:50.800 --> 00:11:52.400]  一定要有所有選擇
[00:11:52.400 --> 00:11:53.400]  皮革梳化
[00:11:53.400 --> 00:11:55.600]  高跟鞋要漂亮等等
[00:11:55.600 --> 00:11:57.600]  那個太太說沒問題
[00:11:57.600 --> 00:11:59.800]  然後旁邊的男士看到
[00:11:59.800 --> 00:12:01.200]  這個人多帥
[00:12:01.200 --> 00:12:02.400]  兩萬元買
[00:12:02.400 --> 00:12:03.400]  兩百萬買
[00:12:03.400 --> 00:12:04.800]  覺得很英勇
[00:12:04.800 --> 00:12:06.000]  很厲害
[00:12:06.000 --> 00:12:08.000]  然後這個太太還沒說完
[00:12:08.000 --> 00:12:08.800]  真是好了
[00:12:08.800 --> 00:12:10.600]  我們一會再買車吧
[00:12:10.600 --> 00:12:11.800]  還有
[00:12:11.800 --> 00:12:13.800]  我們看那間屋
[00:12:13.800 --> 00:12:16.600]  二千萬的那間屋
[00:12:16.600 --> 00:12:18.200]  之前未推出
[00:12:18.200 --> 00:12:19.000]  現在推出了
[00:12:19.000 --> 00:12:22.000]  還有五十萬減價
[00:12:22.000 --> 00:12:22.800]  那個男士說
[00:12:22.800 --> 00:12:24.000]  這樣好
[00:12:24.000 --> 00:12:25.000]  不如你跟他說
[00:12:25.000 --> 00:12:26.000]  多減五十萬
[00:12:26.000 --> 00:12:27.400]  應該他肯的
[00:12:27.400 --> 00:12:28.800]  但如果他不肯
[00:12:28.800 --> 00:12:29.800]  只減五十萬
[00:12:29.800 --> 00:12:31.400]  你是不是真的很喜歡
[00:12:31.400 --> 00:12:33.000]  那個女士說是很喜歡
[00:12:33.000 --> 00:12:33.400]  算了
[00:12:33.400 --> 00:12:34.800]  如果真的減五十萬
[00:12:34.800 --> 00:12:36.400]  那就買了
[00:12:36.400 --> 00:12:37.400]  那些男士覺得
[00:12:37.400 --> 00:12:38.600]  更英勇
[00:12:38.600 --> 00:12:40.200]  買什麼都可以
[00:12:40.200 --> 00:12:43.800]  然後太太就掛線了
[00:12:43.800 --> 00:12:46.000]  這個男士就舉起電話
[00:12:46.000 --> 00:12:52.000]  這個電話是誰的
[00:12:52.000 --> 00:12:53.600]  當然這是一個笑話
[00:12:53.600 --> 00:12:55.200]  但真的經常發生
[00:12:55.200 --> 00:12:55.600]  為什麼
[00:12:55.600 --> 00:12:57.000]  因為那個太太
[00:12:57.000 --> 00:12:58.200]  其實應該是聽得出
[00:12:58.200 --> 00:12:59.800]  她是不是老公的
[00:12:59.800 --> 00:13:00.800]  不過她不用聽得出
[00:13:00.800 --> 00:13:01.400]  她是不是老公
[00:13:01.400 --> 00:13:04.000]  她只想聽三件事
[00:13:04.000 --> 00:13:04.800]  就是
[00:13:04.800 --> 00:13:05.400]  買
[00:13:05.400 --> 00:13:06.200]  第二是什麼
[00:13:06.200 --> 00:13:06.800]  買
[00:13:06.800 --> 00:13:07.400]  第三是什麼
[00:13:07.400 --> 00:13:09.000]  買
[00:13:09.000 --> 00:13:11.200]  作為牧師和婚姻輔導
[00:13:11.200 --> 00:13:14.000]  我經常都聽到類似的事
[00:13:14.000 --> 00:13:15.000]  例如
[00:13:15.000 --> 00:13:16.000]  很多人來問
[00:13:16.000 --> 00:13:17.000]  例如
[00:13:17.000 --> 00:13:18.000]  牧師
[00:13:18.000 --> 00:13:19.000]  我想轉工好不好
[00:13:19.000 --> 00:13:20.000]  我說為什麼要轉
[00:13:20.000 --> 00:13:21.800]  又加薪又升職
[00:13:21.800 --> 00:13:23.600]  我說真的好
[00:13:23.600 --> 00:13:24.000]  但你知道
[00:13:24.000 --> 00:13:26.000]  我不是第一天出來做牧者
[00:13:26.000 --> 00:13:27.600]  我就會問
[00:13:27.600 --> 00:13:28.600]  時間怎樣
[00:13:28.600 --> 00:13:30.200]  做什麼
[00:13:30.200 --> 00:13:32.000]  我就不知道
[00:13:32.000 --> 00:13:32.800]  我就會問
[00:13:32.800 --> 00:13:35.200]  會不會影響你家裡的時間
[00:13:35.200 --> 00:13:36.400]  我就不知道
[00:13:36.400 --> 00:13:38.000]  會不會影響你回教會敬拜
[00:13:38.000 --> 00:13:38.800]  我就不知道
[00:13:38.800 --> 00:13:41.000]  我說你先問一下
[00:13:41.000 --> 00:13:42.000]  結果幾個月後
[00:13:42.000 --> 00:13:42.800]  她回來了
[00:13:42.800 --> 00:13:43.200]  牧師
[00:13:43.200 --> 00:13:44.600]  我轉了工了
[00:13:44.600 --> 00:13:45.600]  這麼好
[00:13:45.600 --> 00:13:48.200]  我說你的上班時間怎樣
[00:13:48.200 --> 00:13:50.600]  我還不知道
[00:13:50.600 --> 00:13:52.600]  我說你為什麼不先問
[00:13:52.600 --> 00:13:54.000]  你叫我問嗎
[00:13:54.000 --> 00:13:56.000]  你不是說好嗎
[00:13:56.000 --> 00:13:57.000]  我只說好嗎
[00:13:57.000 --> 00:13:59.200]  好完之後下面說了什麼
[00:13:59.200 --> 00:14:01.800]  你有說話嗎
[00:14:01.800 --> 00:14:04.000]  真的經常都這樣
[00:14:04.000 --> 00:14:04.800]  過了幾個月
[00:14:04.800 --> 00:14:05.800]  有些人辭了職
[00:14:05.800 --> 00:14:06.600]  不行
[00:14:06.600 --> 00:14:08.200]  昨天你又叫我轉工
[00:14:08.200 --> 00:14:09.200]  結果很辛苦
[00:14:09.200 --> 00:14:10.400]  老闆又這樣又這樣
[00:14:10.400 --> 00:14:11.000]  我不行了
[00:14:11.000 --> 00:14:12.400]  家裡又沒有
[00:14:12.400 --> 00:14:13.000]  我說是嗎
[00:14:13.000 --> 00:14:14.400]  我真的叫你轉工
[00:14:14.400 --> 00:14:16.200]  他說還有你和我一起祈禱
[00:14:16.200 --> 00:14:17.400]  神都說我轉工
[00:14:17.400 --> 00:14:19.800]  神都說你轉工
[00:14:19.800 --> 00:14:21.800]  於是我也很疑惑
[00:14:21.800 --> 00:14:22.800]  我說再問一次
[00:14:22.800 --> 00:14:23.600]  我叫你轉工
[00:14:23.600 --> 00:14:26.000]  我說好之後說什麼
[00:14:26.000 --> 00:14:28.000]  你說話
[00:14:28.000 --> 00:14:31.000]  有時我們三個人一起坐
[00:14:31.000 --> 00:14:32.600]  我就會叫另外一方
[00:14:32.600 --> 00:14:34.600]  不如在WhatsApp群組裡
[00:14:34.600 --> 00:14:37.200]  你寫我說了什麼
[00:14:37.200 --> 00:14:38.600]  他真的寫出來了
[00:14:38.600 --> 00:14:40.800]  你就問他工作時間怎樣
[00:14:40.800 --> 00:14:43.800]  然後那個人說是嗎
[00:14:43.800 --> 00:14:45.600]  有嗎
[00:14:45.600 --> 00:14:48.400]  真的很有趣
[00:14:48.400 --> 00:14:50.200]  我們要很小心
[00:14:50.200 --> 00:14:52.400]  在這個情境
[00:14:52.400 --> 00:14:55.200]  特別是這個機編的居民
[00:14:55.200 --> 00:14:57.400]  他不是選擇性聽
[00:14:57.400 --> 00:14:58.600]  他全聽了
[00:14:58.600 --> 00:15:00.800]  當他決定要做什麼的時候
[00:15:00.800 --> 00:15:02.000]  他很小心
[00:15:02.000 --> 00:15:03.000]  以前發生的事
[00:15:03.000 --> 00:15:04.600]  耶和華是什麼上帝
[00:15:04.600 --> 00:15:06.000]  祂是什麼特性
[00:15:06.000 --> 00:15:07.400]  如果我們下去會怎樣
[00:15:07.400 --> 00:15:08.400]  祂知道
[00:15:08.400 --> 00:15:09.800]  所以在那個時刻
[00:15:09.800 --> 00:15:13.800]  祂不單要聽得清楚
[00:15:13.800 --> 00:15:16.800]  祂還要回應得對
[00:15:16.800 --> 00:15:18.600]  我們走人生的路也是
