
[00:00:00.000 --> 00:00:02.480]  很高興在上個星期
[00:01:54.120 --> 00:01:59.040]  我們就像樹在溪水的旁邊
[00:01:59.040 --> 00:02:01.080]  祝我們仰望祢
[00:02:01.080 --> 00:02:02.520]  我們愛祢
[00:02:02.520 --> 00:02:06.680]  我們的祈禱是奉主耶穌基督明志求
[00:02:06.680 --> 00:02:15.560]  中國和香港有很多古老的樹
[00:02:15.560 --> 00:02:18.960]  大家看到的鳳凰蟲
[00:02:18.960 --> 00:02:20.600]  是在九華山
[00:02:21.400 --> 00:02:23.640]  被譽為天下第一蟲
[00:02:23.640 --> 00:02:27.840]  歷史的記載始於南北朝
[00:02:27.840 --> 00:02:32.560]  所以距離現在有一千四百年的時間
[00:02:32.560 --> 00:02:38.560]  現在它的樹枝仍然很茂盛
[00:02:38.560 --> 00:02:40.640]  很滄翠
[00:02:40.640 --> 00:02:45.920]  鳳凰蟲就是私人攝影師
[00:02:45.920 --> 00:02:49.400]  畫家所深愛的一個
[00:02:49.720 --> 00:02:56.520]  他們攝影、思考、淫眾的一個主題
[00:02:56.520 --> 00:02:59.280]  除此之外
[00:02:59.280 --> 00:03:03.160]  西街巨柏林的林木
[00:03:03.160 --> 00:03:06.120]  是在西藏
[00:03:06.120 --> 00:03:11.000]  西藏的阿魯藏、暴江和利陽河
[00:03:11.000 --> 00:03:16.960]  下游的海拔大約是三千至三千五米的
[00:03:16.960 --> 00:03:19.160]  沿江河谷
[00:03:20.680 --> 00:03:27.360]  估計大家看到其中一棵柏樹
[00:03:27.360 --> 00:03:31.960]  大概有二千至二千五百年
[00:03:31.960 --> 00:03:34.440]  除了中國
[00:03:34.440 --> 00:03:37.360]  香港也有一些百年古樹
[00:03:37.360 --> 00:03:41.240]  沙裸灣的大象樹
[00:03:41.240 --> 00:03:47.000]  大概有二百年的樹齡
[00:03:47.000 --> 00:03:49.400]  在荔枝窩
[00:03:49.720 --> 00:03:50.480]  的松樹
[00:03:50.480 --> 00:03:52.320]  榕樹
[00:03:52.320 --> 00:03:54.440]  細葉榕樹
[00:03:54.440 --> 00:03:58.320]  現在有一百五十年左右的時間
[00:03:58.320 --> 00:04:00.920]  這些葬禮
[00:04:00.920 --> 00:04:04.120]  綠葉蔥蔥的古樹
[00:04:04.120 --> 00:04:08.080]  是能夠幫助我們去想像
[00:04:08.080 --> 00:04:12.680]  私人在詩篇第一篇第一章所描述的樹
[00:04:12.680 --> 00:04:14.800]  這些樹是怎樣呢
[00:04:15.480 --> 00:04:20.560]  它要像一棵樹栽在溪水旁
[00:04:20.560 --> 00:04:24.080]  安事後結果子
[00:04:24.080 --> 00:04:26.200]  葉子也不枯乾
[00:04:26.200 --> 00:04:27.600]  凡他所做的
[00:04:27.600 --> 00:04:29.200]  盡都順利
[00:04:29.200 --> 00:04:32.880]  原來那些喜歡神律法的人
[00:04:32.880 --> 00:04:37.680]  是會好像樹在溪水旁邊
[00:04:37.680 --> 00:04:40.400]  他們日夜思想神的律法
[00:04:40.400 --> 00:04:43.040]  生命是不會枯乾的
[00:04:43.040 --> 00:04:44.880]  不會枯萎的
[00:04:45.680 --> 00:04:48.600]  異人就像古樹一樣
[00:04:48.600 --> 00:04:52.600]  是能夠經歷風暴
[00:04:52.600 --> 00:04:54.920]  能夠生命繼續繁衍
[00:04:54.920 --> 00:04:56.520]  所以私人就說
[00:04:56.520 --> 00:04:59.760]  凡他所做的盡都順利
[00:04:59.760 --> 00:05:04.160]  當我們看完詩篇第一篇的時候
[00:05:04.160 --> 00:05:09.960]  異人的生命是何等的美好
[00:05:09.960 --> 00:05:12.480]  是你和我所羨慕的
[00:05:12.480 --> 00:05:15.040]  但是有些人會質疑
[00:05:15.600 --> 00:05:16.760]  私人的說法
[00:05:16.760 --> 00:05:21.480]  因為我們現在看到的情況是相反的
[00:05:21.480 --> 00:05:26.880]  實際的情況就是衝突和戰爭
[00:05:26.880 --> 00:05:29.440]  虛言妄語
[00:05:29.440 --> 00:05:35.080]  教會信仰的群體在瓦解
[00:05:35.080 --> 00:05:39.040]  當我讀《哥羅西書》第三章的時候
[00:05:39.040 --> 00:05:39.640]  我記得
[00:05:39.640 --> 00:05:42.760]  原來教會信仰群體裡面
[00:05:43.360 --> 00:05:48.960]  是有惱恨 憤怒 惡毒 毀謗
[00:05:48.960 --> 00:05:51.160]  以及口中污穢的說話
[00:05:51.160 --> 00:05:52.920]  並且加起來更厲害的
[00:05:52.920 --> 00:05:54.800]  是謊言 是謊話
[00:05:54.800 --> 00:06:02.200]  惱恨是一種深沉的情緒
[00:06:02.200 --> 00:06:06.760]  這個憤怒就是發出來的深沉的情緒
[00:06:06.760 --> 00:06:09.440]  惡毒就是對人家的惡意
[00:06:09.440 --> 00:06:10.800]  我希望你受傷害
[00:06:12.040 --> 00:06:15.040]  毀謗就是用閒言閒語去傷害別人
[00:06:15.040 --> 00:06:18.400]  口中污穢的說話
[00:06:18.400 --> 00:06:21.720]  就是用猥瑣 用侮辱的說話
[00:06:21.720 --> 00:06:25.040]  專門去壓低 踩扁他
[00:06:25.040 --> 00:06:28.360]  說謊 說謊話
[00:06:28.360 --> 00:06:30.720]  是說一些錯誤的東西 假的東西
[00:06:30.720 --> 00:06:33.320]  並且也會有一些錯誤的行為
[00:06:33.320 --> 00:06:37.760]  是欺控的說話 欺控的行為
[00:06:37.760 --> 00:06:41.480]  這些你和我常常看到
[00:06:42.280 --> 00:06:43.960]  在香港的社會
[00:06:43.960 --> 00:06:46.000]  在工作的地方
[00:06:46.000 --> 00:06:47.800]  在教會
[00:06:47.800 --> 00:06:50.040]  在信仰的群體
[00:06:50.040 --> 00:06:52.120]  我們常常看見
[00:06:52.120 --> 00:06:54.720]  在社會當中
[00:06:54.720 --> 00:06:57.160]  我們看到老實的人 正直的人
[00:06:57.160 --> 00:06:58.760]  在那裡攀山
[00:06:58.760 --> 00:07:01.200]  在那裡被擊倒
[00:07:01.200 --> 00:07:03.600]  被人的舌頭
[00:07:03.600 --> 00:07:05.400]  去妖魔化
[00:07:05.400 --> 00:07:07.120]  去非人化
[00:07:07.120 --> 00:07:11.000]  疫情奪走了我們的家人
[00:07:11.760 --> 00:07:14.760]  癌症殘害我們
[00:07:14.760 --> 00:07:17.720]  或者我們弟兄姊妹的身體
[00:07:17.720 --> 00:07:23.600]  貧窮摧毀一些人的家庭和社群
[00:07:23.600 --> 00:07:27.880]  我們只看到忠實的人 老實的人
[00:07:27.880 --> 00:07:31.880]  搖搖欲墜 甚至要倒塌
[00:07:31.880 --> 00:07:36.040]  他們是搖搖欲墜的鼠
[00:07:36.040 --> 00:07:39.280]  不是堅固的松樹
[00:07:39.920 --> 00:07:43.440]  相反就是那些武士 廟士
[00:07:43.440 --> 00:07:46.800]  神律化的人卻是會興旺發達
[00:07:46.800 --> 00:07:49.280]  自私的人會得到回報
[00:07:49.280 --> 00:07:51.120]  惡人的行事方式
[00:07:51.120 --> 00:07:53.200]  是會被讚賞
[00:07:53.200 --> 00:07:58.880]  是好像沒有被慷慨地在風中去消散武
[00:07:58.880 --> 00:08:03.040]  所以詩篇第一篇所說的
[00:08:03.040 --> 00:08:07.840]  「義人昌盛 惡人滅亡」的世界
[00:08:07.840 --> 00:08:09.080]  並不存在
[00:08:10.920 --> 00:08:14.320]  但當我們細心在拳手主爭前
[00:08:14.320 --> 00:08:18.800]  我們去細讀 去領受神的話語的時候
[00:08:18.800 --> 00:08:22.680]  我們見到經文其實不是將人分類
[00:08:22.680 --> 00:08:24.600]  不是將他分為
[00:08:24.600 --> 00:08:28.080]  義人 不義的人
[00:08:28.080 --> 00:08:29.760]  就稱讚的
[00:08:29.760 --> 00:08:33.120]  受罰 該死的
[00:08:33.120 --> 00:08:37.880]  不是說是一種我們喜歡的
[00:08:37.880 --> 00:08:40.400]  我們所界定的公義觀
[00:08:40.400 --> 00:08:43.400]  詩人就是邀請我們
[00:08:43.400 --> 00:08:46.440]  吩咐我們怎樣去生活
[00:08:46.440 --> 00:08:49.640]  是叫大家怎樣去生活
[00:08:49.640 --> 00:08:52.360]  所以詩人一開始的時候
[00:08:52.360 --> 00:08:55.320]  他就是用「祝福」來開始的
[00:08:55.320 --> 00:09:02.040]  他說「為喜愛耶和華律法的就耶思想者人變為遊福」
[00:09:02.040 --> 00:09:07.520]  詩人宣佈那些按照神律法生活的人
[00:09:07.960 --> 00:09:11.760]  是快樂的 是有喜樂的 是蒙福的
[00:09:11.760 --> 00:09:14.840]  如果這樣的話 甚麼叫快樂
[00:09:14.840 --> 00:09:20.680]  快樂不是說外在的環境是很順利亨通
[00:09:20.680 --> 00:09:22.520]  因此而快樂
[00:09:22.520 --> 00:09:26.920]  快樂是我們生活的果實
[00:09:26.920 --> 00:09:31.120]  因為我們有了生活的果實
[00:09:31.120 --> 00:09:36.640]  我們有一種深層次的快樂 喜樂 滿足
[00:09:37.080 --> 00:09:39.600]  所以詩人一開始的時候
[00:09:39.600 --> 00:09:41.320]  他講快樂是講甚麼的
[00:09:41.320 --> 00:09:42.960]  他從負面開始的
[00:09:42.960 --> 00:09:49.520]  他從負面角度去描述快樂的人的生活
[00:09:49.520 --> 00:09:50.920]  蒙福的人的生活
[00:09:50.920 --> 00:09:55.440]  他說「快樂的人是不從惡人的計謀
[00:09:55.440 --> 00:09:57.960]  不站罪人的道路
[00:09:57.960 --> 00:10:01.600]  不助蝕萬人的作為」
[00:10:01.600 --> 00:10:06.680]  原來快樂的人是不會跟惡人同行的
[00:10:07.280 --> 00:10:09.960]  不會跟惡人站邊的
[00:10:09.960 --> 00:10:14.040]  是不會跟惡人同坐在一起的
[00:10:14.040 --> 00:10:17.720]  是快樂的人是會避開惡人的計謀
[00:10:17.720 --> 00:10:19.600]  避開罪人的道路
[00:10:19.600 --> 00:10:21.680]  避開蝕萬人的作為
[00:10:21.680 --> 00:10:24.760]  相反那些跟惡人同行
[00:10:24.760 --> 00:10:26.760]  跟惡人站邊
[00:10:26.760 --> 00:10:29.440]  跟惡人同坐在一起的人
[00:10:29.440 --> 00:10:32.320]  最終落入愚昧
[00:10:32.320 --> 00:10:35.240]  落入愚人的圈套
[00:10:36.640 --> 00:10:37.440]  總括來講
[00:10:37.440 --> 00:10:41.360]  我們見到惡人就是那些反對神律法的人
[00:10:41.360 --> 00:10:47.360]  異人就是尊重神的律法而去生活的人
[00:10:47.360 --> 00:10:49.960]  異人在神的律法當中
[00:10:49.960 --> 00:10:52.680]  找到生命的歸宿和意義
[00:10:52.680 --> 00:10:56.520]  因此快樂、喜樂、蒙福
[00:10:56.520 --> 00:10:58.880]  他們真的很喜歡神的律法
[00:10:58.880 --> 00:11:01.400]  喜歡到一個地步就是奏夜思想
[00:11:01.400 --> 00:11:03.240]  你喜歡你就奏夜思想
[00:11:03.240 --> 00:11:05.400]  你不喜歡你當然不會奏夜思想
[00:11:05.400 --> 00:11:07.160]  很喜歡就是奏夜思想
[00:11:07.160 --> 00:11:09.560]  奏夜思想就好像樹一樣
[00:11:09.560 --> 00:11:12.040]  扎根在神的律法上面
[00:11:12.040 --> 00:11:13.600]  正是因為這樣的緣故
[00:11:13.600 --> 00:11:16.440]  在人生的風風雨雨當中
[00:11:16.440 --> 00:11:18.600]  是屹立不倒
[00:11:18.600 --> 00:11:20.480]  茁壯成長開花
[00:11:20.480 --> 00:11:22.680]  結果是快樂
[00:11:22.680 --> 00:11:26.280]  如果這樣的話
[00:11:26.280 --> 00:11:28.400]  什麼叫做律法呢?
[00:11:28.400 --> 00:11:32.480]  快樂的人生活奠基於神的律法
[00:11:32.480 --> 00:11:35.880]  律法在詩篇第一篇
[00:11:35.880 --> 00:11:37.840]  這個詞是解釋
[00:11:37.840 --> 00:11:39.520]  用原本的文字
[00:11:39.520 --> 00:11:40.920]  是Torah
[00:11:40.920 --> 00:11:43.120]  或者說Torah
[00:11:43.120 --> 00:11:49.560]  Torah可以拿來描述摩西五經
[00:11:49.560 --> 00:11:54.560]  意思就是從創世記到生命記
[00:11:54.560 --> 00:11:59.000]  但是它也可以翻譯為教導
[00:11:59.000 --> 00:12:02.720]  是指整本聖經的解釋和教導
[00:12:02.720 --> 00:12:05.760]  去教導我們有關於神的心意
[00:12:05.760 --> 00:12:07.480]  神的旨意
[00:12:07.480 --> 00:12:10.400]  讓我們知道如何跟神相交
[00:12:10.400 --> 00:12:13.440]  如何跟其他的創造物相交
[00:12:13.440 --> 00:12:21.200]  跟他們有和好美好真實正確的關係
[00:12:21.200 --> 00:12:23.480]  用耶穌基督的說法就是
[00:12:23.480 --> 00:12:24.840]  Torah是什麼呢?
[00:12:24.840 --> 00:12:26.120]  你要盡心盡性
[00:12:26.120 --> 00:12:28.560]  盡力愛主你的神
[00:12:28.560 --> 00:12:30.960]  其次就是愛人如己
[00:12:30.960 --> 00:12:33.160]  再沒有比這兩條界命
[00:12:33.160 --> 00:12:37.160]  這兩條Torah是更大的了
[00:12:37.160 --> 00:12:40.800]  當中說盡心盡性盡意盡力
[00:12:40.800 --> 00:12:43.400]  就指全心全意
[00:12:43.400 --> 00:12:45.360]  一個完整的心
[00:12:45.360 --> 00:12:46.640]  一個完整的心
[00:12:46.640 --> 00:12:52.240]  是一顆被救贖了的心
[00:12:52.240 --> 00:12:54.920]  這個救贖的心不是分割的
[00:12:54.920 --> 00:12:56.720]  不是分心
[00:12:56.720 --> 00:12:58.960]  一個救贖的心
[00:12:58.960 --> 00:13:00.360]  它不會說
[00:13:00.360 --> 00:13:02.200]  神啊!我愛你!我愛你!
[00:13:02.200 --> 00:13:05.640]  不過馬門也好
[00:13:05.640 --> 00:13:06.680]  偶像也好
[00:13:06.680 --> 00:13:07.200]  不會
[00:13:07.200 --> 00:13:08.840]  這個是分心
[00:13:08.840 --> 00:13:10.280]  一個全心全意的人
[00:13:10.280 --> 00:13:13.560]  就是說神啊!上主
[00:13:13.560 --> 00:13:15.880]  我只是相信祢是獨一的真神
[00:13:15.880 --> 00:13:19.040]  我永遠的愛祢
[00:13:19.040 --> 00:13:20.560]  所以簡單來說
[00:13:20.560 --> 00:13:22.720]  一個全心全意的人
[00:13:22.720 --> 00:13:24.440]  他是會愛神
[00:13:24.440 --> 00:13:25.840]  是會愛人
[00:13:25.840 --> 00:13:27.920]  當他真是全心全意的
[00:13:27.920 --> 00:13:29.720]  是愛神愛人
[00:13:29.720 --> 00:13:32.480]  他就快樂
[00:13:32.480 --> 00:13:39.840]  Torah律法是愛的法則
[00:13:39.840 --> 00:13:44.960]  當我們真是去聽從神的旨意
[00:13:44.960 --> 00:13:47.160]  能夠辨別神的旨意
[00:13:47.160 --> 00:13:48.720]  在生活當中
[00:13:48.720 --> 00:13:49.720]  每一個環節當中
[00:13:49.720 --> 00:13:51.440]  愛神愛人的時候
[00:13:51.440 --> 00:13:56.280]  當然我們生命就真是好像樹在溪水的旁邊
[00:13:56.280 --> 00:13:58.960]  吸取生命的溪水
[00:13:58.960 --> 00:14:00.960]  靈魂常常是根生
[00:14:00.960 --> 00:14:02.000]  是refresh
[00:14:02.000 --> 00:14:03.440]  是永遠的根生
[00:14:03.440 --> 00:14:04.640]  常常的根生
[00:14:04.640 --> 00:14:09.440]  因為大家都在永恆的活水當中
[00:14:09.440 --> 00:14:12.240]  當然我們又要細心去想一想
[00:14:12.240 --> 00:14:15.280]  沒錯!生命好像一棵樹
[00:14:15.280 --> 00:14:18.080]  是能夠在生命的活水當中
[00:14:18.080 --> 00:14:20.400]  但是不是為自己的益處
[00:14:20.400 --> 00:14:22.280]  不是單單為自己益處
[00:14:22.280 --> 00:14:24.040]  不是單單是好看
[00:14:24.040 --> 00:14:26.680]  不是單單被路人去觀賞
[00:14:26.680 --> 00:14:28.880]  叫人家「鍾意」
[00:14:28.880 --> 00:14:31.360]  而是另一個部份就是說
[00:14:31.360 --> 00:14:33.960]  要結出果實
[00:14:33.960 --> 00:14:38.640]  當我們的生命是在神的律法上面的時候
[00:14:38.640 --> 00:14:40.800]  會結出果實的
[00:14:40.800 --> 00:14:41.920]  會結出什麼果實呢?
[00:14:41.920 --> 00:14:44.600]  可能你結出無花果
[00:14:44.600 --> 00:14:45.840]  你是石榴
[00:14:45.840 --> 00:14:47.240]  你是橄欖
[00:14:47.240 --> 00:14:49.080]  品種不重要的
[00:14:49.080 --> 00:14:50.520]  最重要就是說
[00:14:50.520 --> 00:14:55.080]  你的果實是能夠幫到其他人
[00:14:55.080 --> 00:14:56.840]  養活其他人
[00:14:56.840 --> 00:14:59.040]  使其他人得到益處
[00:14:59.040 --> 00:15:03.760]  所以那些真是摘根在溪水旁的樹
[00:15:03.760 --> 00:15:07.840]  它不單只是受到神的教導去滋養
[00:15:07.840 --> 00:15:10.840]  並且它也會滋養其他的人
[00:15:10.840 --> 00:15:13.120]  它會按時候結果子
[00:15:13.120 --> 00:15:16.440]  葉子也不復工
[00:15:16.440 --> 00:15:19.640]  所以這些人的生命的順利
[00:15:19.640 --> 00:15:22.000]  不單止自己順利
[00:15:22.000 --> 00:15:24.480]  並且你也順利
[00:15:24.480 --> 00:15:26.280]  你也順利
[00:15:26.280 --> 00:15:29.240]  一切順利
[00:15:29.240 --> 00:15:32.360]  用耶穌基督的說法就是
[00:15:32.360 --> 00:15:35.760]  除了全心全意去愛神
[00:15:35.760 --> 00:15:40.000]  這個就是說要全心全意愛鱗蛇
[00:15:40.000 --> 00:15:41.240]  原來我們每一天所做的
[00:15:41.240 --> 00:15:42.200]  每一天生活的
[00:15:42.200 --> 00:15:44.040]  就是幫助我們有需要的人
[00:15:44.040 --> 00:15:46.520]  我們去探望那些貧困的人
[00:15:46.520 --> 00:15:49.000]  當我們接觸這些人的時候
[00:15:49.000 --> 00:15:49.880]  這個就是說
[00:15:49.880 --> 00:15:52.760]  我們找到我們生命的基本意義
[00:15:52.760 --> 00:15:56.560]  我們在當中又再上上地遇到神
[00:15:56.560 --> 00:15:58.720]  所以耶穌基督是這麼說的
[00:15:58.720 --> 00:16:02.200]  「因為我餓了,你們給我吃喝了」
[00:16:02.200 --> 00:16:03.240]  「你們給我喝」
[00:16:03.240 --> 00:16:05.400]  「我作客女,你們留我住」
[00:16:05.400 --> 00:16:07.720]  「我赤身露體,你們給我穿」
[00:16:07.720 --> 00:16:10.520]  「我病了,你們看顧我」
[00:16:10.520 --> 00:16:15.440]  「我在監獄裡,你們來看我」
[00:16:15.440 --> 00:16:19.920]  「這些事,你們既做在我這弟兄中」
[00:16:19.920 --> 00:16:22.680]  「一個最小的身上」
[00:16:22.680 --> 00:16:26.880]  「就是做在我身上了」
[00:16:26.880 --> 00:16:31.960]  原來一棵大樹的生命
[00:16:31.960 --> 00:16:34.960]  它是會叫人快樂
[00:16:34.960 --> 00:16:36.800]  自己快樂
[00:16:36.800 --> 00:16:42.240]  但相對來說,很多人是不快樂的
[00:16:42.240 --> 00:16:45.120]  有沒有留意到有些人是不快樂的?
[00:16:45.120 --> 00:16:46.200]  那些人是怎樣的?
[00:16:46.200 --> 00:16:48.640]  常常都是掛念自己
[00:16:48.640 --> 00:16:50.880]  掛念自己的需要
[00:16:50.880 --> 00:16:53.760]  整個世界是圍著自己去走
[00:16:53.760 --> 00:16:56.160]  因為這樣,緣故偏偏就是這樣
[00:16:56.160 --> 00:17:01.040]  生命不安、不開心
[00:17:01.040 --> 00:17:02.320]  在前兩個星期
[00:17:02.320 --> 00:17:05.160]  我和一個朋友在神學院吃飯
[00:17:05.160 --> 00:17:08.160]  他告訴我,「院長,你知不知道」
[00:17:08.160 --> 00:17:10.960]  「這幾天,有一個很有才華的人」
[00:17:10.960 --> 00:17:15.280]  「有錢人家,他去自殺一下」
[00:17:15.280 --> 00:17:16.480]  我說「不知道」
[00:17:16.480 --> 00:17:17.560]  他又再告訴我
[00:17:17.560 --> 00:17:21.720]  他說「有錢的人都是很困難的」
[00:17:21.720 --> 00:17:25.080]  「他們生活得沒有責任」
[00:17:25.080 --> 00:17:26.480]  真的
[00:17:26.480 --> 00:17:29.040]  我們見到很多有錢的人
[00:17:29.040 --> 00:17:30.480]  他們有很多煩惱
[00:17:30.480 --> 00:17:32.040]  不一定過美好的生活
[00:17:32.040 --> 00:17:33.440]  沒錯,他們買甚麼
[00:17:33.440 --> 00:17:35.960]  可以買甚麼,可以做甚麼
[00:17:35.960 --> 00:17:38.320]  不過生活不是一定快樂的
[00:17:38.320 --> 00:17:39.560]  況且很多時候
[00:17:39.560 --> 00:17:41.400]  在生命裏面
[00:17:41.400 --> 00:17:45.760]  有很多的創傷
[00:17:45.760 --> 00:17:49.320]  要回應這些人生命的問題
[00:17:49.320 --> 00:17:51.600]  我們的信仰的回應就是
[00:17:51.600 --> 00:17:54.600]  忘記自己
[00:17:54.600 --> 00:17:56.520]  依靠神
[00:17:56.520 --> 00:17:59.160]  負上生命的責任
[00:17:59.160 --> 00:18:01.240]  因為那些不需要
[00:18:01.240 --> 00:18:03.440]  是單單為自己生活的人
[00:18:03.440 --> 00:18:05.880]  一味掛心自己生活的人
[00:18:05.880 --> 00:18:08.400]  那些人而且能夠有責任
[00:18:08.400 --> 00:18:10.080]  去關心其他人的人
[00:18:10.080 --> 00:18:12.160]  這些人是活得最好的
[00:18:12.160 --> 00:18:13.760]  這是我們的信仰
[00:18:13.760 --> 00:18:16.440]  那些一味為自己而活的人
[00:18:16.440 --> 00:18:20.880]  就是「咪咪咪咪咪我我我我我我我」的人
[00:18:20.880 --> 00:18:23.000]  是活得最差
[00:18:23.000 --> 00:18:26.640]  最不快樂
[00:18:26.640 --> 00:18:29.520]  在我們九龍城真信會
[00:18:29.520 --> 00:18:31.520]  在這一兩年的時間
[00:18:31.520 --> 00:18:34.080]  我們是細水長流
[00:18:34.080 --> 00:18:35.680]  一起學習
[00:18:35.680 --> 00:18:38.120]  關心人的工作,對不對
[00:18:38.120 --> 00:18:39.560]  我們細水長流
[00:18:39.560 --> 00:18:40.760]  留心一下
[00:18:40.760 --> 00:18:42.480]  我們周圍的弟兄姊妹們
[00:18:42.480 --> 00:18:44.200]  有誰有需要
[00:18:44.200 --> 00:18:46.080]  我們要關心他們
[00:18:46.080 --> 00:18:47.200]  我們在學習
[00:18:47.200 --> 00:18:48.320]  我們在周圍
[00:18:48.320 --> 00:18:50.840]  我們關心九龍城區
[00:18:50.840 --> 00:18:52.160]  樂富區
[00:18:52.160 --> 00:18:53.200]  黃大仙區
[00:18:53.200 --> 00:18:55.760]  周圍的人的需要
[00:18:55.760 --> 00:18:59.080]  所以我們開設了
[00:18:59.080 --> 00:19:00.880]  更加發展了
[00:19:00.880 --> 00:19:04.560]  社會服務處的工作
[00:19:04.560 --> 00:19:07.120]  當中有一位很好的肢體
[00:19:07.120 --> 00:19:10.320]  是我們見到也很開心的肢體
[00:19:10.320 --> 00:19:13.040]  就是我們社會服務處的
[00:19:13.040 --> 00:19:17.240]  督導主任姚鳳姑娘
[00:19:17.240 --> 00:19:20.960]  她就是每次聽她分享
[00:19:20.960 --> 00:19:24.640]  關心論社工作的時候
[00:19:24.640 --> 00:19:27.840]  我都是很喜歡聽的
[00:19:27.840 --> 00:19:29.680]  在四月二十九日
[00:19:29.680 --> 00:19:31.880]  就是上個星期,星期六
[00:19:31.880 --> 00:19:33.320]  九龍城真信會
[00:19:33.320 --> 00:19:34.880]  和幾間的真信會
[00:19:34.880 --> 00:19:37.320]  在鑽石山真信會
[00:19:37.320 --> 00:19:38.920]  聯合舉辦一個
[00:19:38.920 --> 00:19:42.600]  叫做「愛論社行動」的訓練日
[00:19:42.600 --> 00:19:45.080]  這個訓練日的主題是
[00:19:45.080 --> 00:19:48.560]  「如何找到你的論社」
[00:19:48.560 --> 00:19:52.200]  姚姑娘在當中分享六個大的故事
[00:19:52.200 --> 00:19:53.760]  大的工作
[00:19:53.760 --> 00:19:55.800]  大概半個小時的時間
[00:19:55.800 --> 00:19:57.600]  我聽到很感動
[00:19:57.600 --> 00:19:59.080]  很開心
[00:19:59.080 --> 00:20:01.560]  每次聽她講生命的故事
[00:20:01.560 --> 00:20:02.840]  很開心
[00:20:02.840 --> 00:20:03.880]  最早的一次
[00:20:03.880 --> 00:20:06.400]  就是在土瓜灣的一間茶樓
[00:20:06.400 --> 00:20:07.920]  聽她講生命的故事
[00:20:07.920 --> 00:20:10.320]  聽完之後我很記得
[00:20:10.320 --> 00:20:12.920]  又記得又開心
[00:20:12.920 --> 00:20:14.440]  所以在上個星期六
[00:20:14.440 --> 00:20:16.320]  我聽到她講故事的時候
[00:20:16.320 --> 00:20:19.160]  我說我要邀請她
[00:20:19.160 --> 00:20:21.240]  去九龍城真信會
[00:20:21.240 --> 00:20:23.120]  在我們的教會
[00:20:23.120 --> 00:20:24.920]  分享她生命的故事
[00:20:24.920 --> 00:20:26.880]  所以現在我請她
[00:20:26.880 --> 00:20:29.680]  跟我們分享她生命的故事
[00:20:29.680 --> 00:20:34.360]  各位
[00:20:34.360 --> 00:20:38.640]  我是教會社會服務署的督導主任
