
[00:00:00.000 --> 00:00:02.000]  當我預備這個講道的時候
[00:02:07.000 --> 00:02:10.000]  神是很清楚知道我們的
[00:02:10.000 --> 00:02:14.000]  我們都去將我們的心去躺開
[00:02:14.000 --> 00:02:19.000]  願神的說話進入到我們當中
[00:02:19.000 --> 00:02:34.000]  親愛的上主
[00:02:34.000 --> 00:02:38.000]  你是最明白我們心的上帝
[00:02:38.000 --> 00:02:40.000]  正如詩篇所說
[00:02:40.000 --> 00:02:42.000]  我們去哪裏躲避你的靈呢
[00:02:42.000 --> 00:02:44.000]  去哪裏躲避你的面呢
[00:02:44.000 --> 00:02:47.000]  其實無論我們在哪一個角落
[00:02:47.000 --> 00:02:52.000]  你都去讓我們躲避你親自主動的尋找
[00:02:52.000 --> 00:02:55.000]  駐我們的心是沒有一個安穩的地方
[00:02:55.000 --> 00:02:58.000]  因為好像世上沒有東西可以依靠
[00:02:58.000 --> 00:03:00.000]  每一樣東西都可以變動
[00:03:00.000 --> 00:03:02.000]  我們所建立的關係
[00:03:02.000 --> 00:03:06.000]  可能突然之間就要離別了
[00:03:06.000 --> 00:03:08.000]  有很多建立了的基業
[00:03:08.000 --> 00:03:10.000]  一些事業
[00:03:10.000 --> 00:03:13.000]  可能因為疫情突然間又要中斷
[00:03:13.000 --> 00:03:15.000]  建立的家庭
[00:03:15.000 --> 00:03:19.000]  都有不穩固彼此吵架衝突的時間
[00:03:19.000 --> 00:03:22.000]  究竟我們還有甚麼可以依靠呢
[00:03:22.000 --> 00:03:27.000]  求你去藉著保羅對我們的勸勉
[00:03:27.000 --> 00:03:30.000]  讓我們去抓住神是一個怎樣的神
[00:03:30.000 --> 00:03:32.000]  你給我們獨特的身份
[00:03:32.000 --> 00:03:34.000]  以致我們在艱難的時刻
[00:03:34.000 --> 00:03:38.000]  有確具可以依靠去跟從
[00:03:38.000 --> 00:03:41.000]  願你去開啟我們的耳朵
[00:03:41.000 --> 00:03:44.000]  能夠聽到你對我們的安慰
[00:03:44.000 --> 00:03:46.000]  責備提醒
[00:03:46.000 --> 00:03:48.000]  奉主耶穌基督的聖命致禱告
[00:03:48.000 --> 00:03:50.000]  阿們
[00:03:50.000 --> 00:03:52.000]  今天所選讀的經文
[00:03:52.000 --> 00:03:54.000]  就是哥林多後書
[00:03:54.000 --> 00:03:56.000]  是保羅寫的書信
[00:03:56.000 --> 00:04:00.000]  哥林多教會是保羅所建立的教會
[00:04:00.000 --> 00:04:04.000]  當中是產生很多很多的問題
[00:04:04.000 --> 00:04:09.000]  但是保羅是用他對上帝的認識
[00:04:09.000 --> 00:04:13.000]  用真理的道去面對
[00:04:13.000 --> 00:04:18.000]  他為甚麼能夠去面對這麼艱難的處境呢
[00:04:18.000 --> 00:04:20.000]  正正是他的生命裏
[00:04:20.000 --> 00:04:22.000]  上帝啟示了給他聽
[00:04:22.000 --> 00:04:24.000]  上帝是一個怎樣的神
[00:04:24.000 --> 00:04:26.000]  以及在他的人生之中
[00:04:26.000 --> 00:04:27.000]  在各樣患難裏面
[00:04:27.000 --> 00:04:29.000]  經歷到神的真實
[00:04:29.000 --> 00:04:31.000]  所以他認識神是誰
[00:04:31.000 --> 00:04:34.000]  他用神是誰這個上帝官
[00:04:34.000 --> 00:04:37.000]  去牧羊一班充滿著罪
[00:04:37.000 --> 00:04:40.000]  充滿著艱難的弟兄姊妹
[00:04:40.000 --> 00:04:42.000]  同樣他揭示給我們看
[00:04:42.000 --> 00:04:44.000]  我們的身份是誰
[00:04:44.000 --> 00:04:48.000]  也帶領我們在歪路裏面走回正路
[00:04:48.000 --> 00:04:52.000]  當時其實他寫了很多卷書信
[00:04:52.000 --> 00:04:53.000]  哥林多前書
[00:04:53.000 --> 00:04:54.000]  哥林多後書
[00:04:54.000 --> 00:04:55.000]  總共呢
[00:04:55.000 --> 00:04:58.000]  哥林多後書已經是第四封信
[00:04:58.000 --> 00:05:01.000]  哥林多前書講到
[00:05:01.000 --> 00:05:04.000]  哥林多其實是充滿著問題的一間教會
[00:05:04.000 --> 00:05:06.000]  當中他有分歧
[00:05:06.000 --> 00:05:11.000]  不同的人有不同的追星指數
[00:05:11.000 --> 00:05:14.000]  又有性上的試探
[00:05:14.000 --> 00:05:16.000]  有人在信了主之後
[00:05:16.000 --> 00:05:19.000]  仍然是有很多性的試探
[00:05:19.000 --> 00:05:21.000]  或者甚至性的罪
[00:05:21.000 --> 00:05:24.000]  跟他的繼母發生關係
[00:05:24.000 --> 00:05:28.000]  或者回到一些大偶像的殿裏面
[00:05:28.000 --> 00:05:32.000]  跟廟的妓女發生行為
[00:05:32.000 --> 00:05:34.000]  但當他們這樣做的時候
[00:05:34.000 --> 00:05:36.000]  也不覺得自己有錯
[00:05:36.000 --> 00:05:38.000]  他說我們在基督裏面有自由
[00:05:38.000 --> 00:05:41.000]  可以做這些事情
[00:05:41.000 --> 00:05:45.000]  同樣在食物上也有不同的爭議
[00:05:45.000 --> 00:05:48.000]  有不同的問題
[00:05:48.000 --> 00:05:54.000]  加上聚會當中有謊言去混亂當中的秩序
[00:05:54.000 --> 00:05:59.000]  還有人覺得根本沒有復活這回事
[00:05:59.000 --> 00:06:00.000]  等等等等
[00:06:00.000 --> 00:06:02.000]  其實你看回哥林多教會
[00:06:02.000 --> 00:06:04.000]  是一個充滿著問題
[00:06:04.000 --> 00:06:08.000]  充滿著罪的一個教會
[00:06:08.000 --> 00:06:11.000]  保羅用他的眼淚去牧養
[00:06:11.000 --> 00:06:14.000]  這一班他所愛的弟兄姊妹
[00:06:14.000 --> 00:06:17.000]  縱然看到他們有這麼多的問題
[00:06:17.000 --> 00:06:20.000]  但他也一一用爸爸的心腸
[00:06:20.000 --> 00:06:24.000]  寫了很多去牧養他們生命的說話
[00:06:24.000 --> 00:06:28.000]  直至到哥林多後書
[00:06:28.000 --> 00:06:29.000]  他寫這本書信
[00:06:29.000 --> 00:06:32.000]  保羅在面對什麼的艱難呢
[00:06:32.000 --> 00:06:34.000]  就是他們拒絕保羅
[00:06:34.000 --> 00:06:40.000]  當這班人慢慢建立到一定的教會狀態的時候
[00:06:40.000 --> 00:06:43.000]  他們開始有所謂的真使徒出現
[00:06:43.000 --> 00:06:48.000]  追求一些財富、成功
[00:06:48.000 --> 00:06:52.000]  他是嫌棄當初建立教會的保羅
[00:06:52.000 --> 00:06:54.000]  他覺得他其貌不揚
[00:06:54.000 --> 00:06:57.000]  十分平凡,而且窮
[00:06:57.000 --> 00:06:59.000]  還有常常受苦
[00:06:59.000 --> 00:07:03.000]  不覺得他是一個神的僕人
[00:07:03.000 --> 00:07:05.000]  這種扭曲的價值觀
[00:07:05.000 --> 00:07:14.000]  讓保羅受到這一班當初他用愛心牧養的弟兄姊妹的攻擊和質疑
[00:07:14.000 --> 00:07:18.000]  如果你能夠代入保羅當時的處境
[00:07:18.000 --> 00:07:23.000]  就是你很用心很愛的一班弟兄姊妹
[00:07:23.000 --> 00:07:26.000]  甚至建立他們的弟兄姊妹
[00:07:26.000 --> 00:07:28.000]  反而被人嫌棄
[00:07:28.000 --> 00:07:32.000]  覺得他又窮又苦又平凡
[00:07:32.000 --> 00:07:38.000]  他是充滿著壓力和難過
[00:07:38.000 --> 00:07:40.000]  如果我們能夠代入他
[00:07:40.000 --> 00:07:43.000]  如果你在這樣的教會裏面做
[00:07:43.000 --> 00:07:45.000]  你用盡你的愛心去對待他們
[00:07:45.000 --> 00:07:50.000]  反而就惡言相向,狼心當狗肺
[00:07:50.000 --> 00:07:53.000]  如果你會寫信,你會寫什麼信呢?
[00:07:53.000 --> 00:07:56.000]  當然是辭職信
[00:07:56.000 --> 00:07:59.000]  遞封辭職信不做
[00:07:59.000 --> 00:08:02.000]  我為什麼要用我的心去牧養你們
[00:08:02.000 --> 00:08:07.000]  卻被你們換來這麼多的質疑和攻擊呢?
[00:08:07.000 --> 00:08:10.000]  但是保羅有沒有這樣做呢?
[00:08:10.000 --> 00:08:13.000]  保羅寫的信不是一封辭職信
[00:08:13.000 --> 00:08:20.000]  而是他用著他對這班弟兄姊妹的愛和對神的認識
[00:08:20.000 --> 00:08:24.000]  他明白到一切是艱難而且艱苦的
[00:08:24.000 --> 00:08:27.000]  但他知道神就是那個主
[00:08:27.000 --> 00:08:31.000]  他用愛心去孕育著弟兄姊妹
[00:08:31.000 --> 00:08:36.000]  要回到神當中,要正確地去認識神
[00:08:36.000 --> 00:08:42.000]  這本書正正是保羅面對這樣的狀態所寫的一封信
[00:08:42.000 --> 00:08:44.000]  正正是別人質疑他的狀態
[00:08:44.000 --> 00:08:49.000]  他用為父的心腸去寫的這封信
[00:08:49.000 --> 00:08:53.000]  什麼令到保羅這麼艱難
[00:08:53.000 --> 00:08:57.000]  人們都不明白他,甚至嫌棄他的狀態
[00:08:57.000 --> 00:09:00.000]  可以用為父的心腸去牧養呢?
[00:09:00.000 --> 00:09:04.000]  原來他當中說到
[00:09:04.000 --> 00:09:11.000]  他只是求,希望他的弟兄姊妹能夠成為完全人
[00:09:11.000 --> 00:09:18.000]  當保羅是軟弱,但是看到弟兄姊妹長進剛強的時候
[00:09:18.000 --> 00:09:20.000]  他的心就歡喜了
[00:09:20.000 --> 00:09:25.000]  所以他祈求弟兄姊妹能夠成為完全人
[00:09:25.000 --> 00:09:30.000]  他是嚴厲地去對待弟兄姊妹
[00:09:30.000 --> 00:09:34.000]  而他知道這個權柄不是要拆毀
[00:09:34.000 --> 00:09:39.000]  不是要指責那些人錯得多離譜,多被神厭棄
[00:09:39.000 --> 00:09:42.000]  他不是要拆毀這些人
[00:09:42.000 --> 00:09:46.000]  而是他很清楚他的目的是要造就人
[00:09:46.000 --> 00:09:50.000]  而且保羅的心腸是
[00:09:50.000 --> 00:09:57.000]  他要去拆解魔鬼,一些仇敵設立的型類
[00:09:57.000 --> 00:10:02.000]  他要去將人挽回,信服基督
[00:10:02.000 --> 00:10:08.000]  他要去攻破一切攔阻人認識神的一些型類
[00:10:08.000 --> 00:10:12.000]  所以保羅他其實明知山有虎
[00:10:12.000 --> 00:10:16.000]  好像上星期所說,但是他偏向虎山行
[00:10:16.000 --> 00:10:20.000]  他就在艱難中繼續咬緊牙關
[00:10:20.000 --> 00:10:26.000]  因為他很想用神的話語去叫弟兄姊妹
[00:10:26.000 --> 00:10:29.000]  回來信服耶穌基督
[00:10:29.000 --> 00:10:34.000]  最近也很流行的一個劇集
[00:10:34.000 --> 00:10:37.000]  我相信大家也有看,但是我沒有看
[00:10:37.000 --> 00:10:42.000]  但是我看到最後這個結局的短片
[00:10:42.000 --> 00:10:47.000]  是在上網很多很短的短片裏面輯錄了
[00:10:47.000 --> 00:10:52.000]  當中這個就是被人覺得他是傻傻的阿信
[00:10:52.000 --> 00:10:56.000]  他是一個IT人,他非常之戇直
[00:10:56.000 --> 00:11:00.000]  以及對他的信念有一種執著
[00:11:00.000 --> 00:11:04.000]  他執著到人世間都覺得他很蠢
[00:11:04.000 --> 00:11:12.000]  他有一篇大約六分鐘的宣言
[00:11:12.000 --> 00:11:17.000]  他說可能到這一刻你也覺得我們這班人是蠢的
[00:11:17.000 --> 00:11:19.000]  等等等等
[00:11:19.000 --> 00:11:23.000]  但是他又說為什麼他會這麼蠢呢
[00:11:23.000 --> 00:11:26.000]  其實是經歷了太多欺騙出賣
[00:11:26.000 --> 00:11:32.000]  以及習慣了在出賣之前要自己買一個好價錢
[00:11:32.000 --> 00:11:36.000]  這個就是他們學習得來的一個俗世的價值觀
[00:11:36.000 --> 00:11:39.000]  但是他卻沒有這樣做
[00:11:39.000 --> 00:11:48.000]  他不是蠢,而是他知道他堅持背後那份努力的原因
[00:11:48.000 --> 00:11:50.000]  是為了一個夢想
[00:11:50.000 --> 00:11:54.000]  在最後這一段他說什麼呢
[00:11:54.000 --> 00:11:58.000]  他說我跟你說,他們才是一班真正有信念的人
[00:11:58.000 --> 00:12:01.000]  只要我們每一個都堅持著自己的信念
[00:12:01.000 --> 00:12:05.000]  我們一定可以追回失去的那二十年
[00:12:05.000 --> 00:12:09.000]  去找回一個真正屬於自己的未來
[00:12:09.000 --> 00:12:14.000]  這番話其實無論信主還是不信主的人聽到
[00:12:14.000 --> 00:12:17.000]  其實是一種很震撼的宣告
[00:12:17.000 --> 00:12:23.000]  原來有些價值觀是世人看來非常蠢
[00:12:23.000 --> 00:12:26.000]  而且要付沉重的代價
[00:12:26.000 --> 00:12:30.000]  但是他很清楚他堅持這個信念背後的原因
[00:12:30.000 --> 00:12:37.000]  就算被人覺得蠢,他仍然撲心撲命的去堅持
[00:12:37.000 --> 00:12:40.000]  他有沒有難過,有沒有失敗呢
[00:12:40.000 --> 00:12:46.000]  有,我看到一幕是他都懷疑到自己崩潰
[00:12:46.000 --> 00:12:49.000]  哭了出來,不想繼續堅持下去
[00:12:49.000 --> 00:12:53.000]  有個女孩子就跟他說
[00:12:53.000 --> 00:12:57.000]  其實從大學的時候已經看到他這麼蠢
[00:12:57.000 --> 00:13:02.000]  但是正正他不斷的堅持影響了蒙靈
[00:13:02.000 --> 00:13:05.000]  在蒙靈那一刻就鼓勵阿信
[00:13:05.000 --> 00:13:09.000]  要繼續堅持這個這麼蠢的夢想
[00:13:09.000 --> 00:13:15.000]  是呀,我們信主的這班人其實都是一班蠻蠢的人
[00:13:15.000 --> 00:13:18.000]  為什麼有俗世的價值觀我們不去追隨
[00:13:18.000 --> 00:13:22.000]  但卻是講犧牲、講愛、講付出
[00:13:22.000 --> 00:13:28.000]  甚至別人對我們不好的時候,我們仍然要以善報惡呢
[00:13:28.000 --> 00:13:32.000]  這個是神教我們用一個愚拙的道理
[00:13:32.000 --> 00:13:35.000]  正正也是保羅實踐的道理
[00:13:35.000 --> 00:13:40.000]  別人傷害我,我仍然用愛去孕育他們
[00:13:40.000 --> 00:13:45.000]  保羅這份對神的認識正正就面對著他的困難
[00:13:45.000 --> 00:13:47.000]  他有方法去應對
[00:13:47.000 --> 00:13:53.000]  其中插錄著兩個保羅正在堅守著一些好像很蠢
[00:13:53.000 --> 00:13:57.000]  但是他裡面是有東西去堅持著的
[00:13:57.000 --> 00:14:01.000]  是他認識的神,是一個怎樣的神
[00:14:01.000 --> 00:14:06.000]  經文講到,我們一起讀一下第一章三至四節
[00:14:06.000 --> 00:14:11.000]  我們在一切患難中,祂安慰我們
[00:14:11.000 --> 00:14:14.000]  使我們能用神所賜的安慰
[00:14:14.000 --> 00:14:18.000]  去安慰那些遭各樣患難的人
[00:14:18.000 --> 00:14:22.000]  他深信這是一個慈悲的父神
[00:14:22.000 --> 00:14:27.000]  縱然他有很多艱難,他仍然經歷到這是慈悲的父神
[00:14:27.000 --> 00:14:34.000]  是會賜下安慰,而且讓我們能夠安慰一切遭遇各樣患難的人
[00:14:34.000 --> 00:14:40.000]  他也認定上帝是能夠叫死人復活的上帝
[00:14:40.000 --> 00:14:46.000]  臨下一章九節那裡,他心裡面覺得自己也死定了
[00:14:46.000 --> 00:14:54.000]  但是就是讓我們不再靠自己去倚靠那個使死人復活的神
[00:14:54.000 --> 00:14:58.000]  因為祂曾經救我們脫離極大的死亡
[00:14:58.000 --> 00:15:03.000]  仍然要繼續救我們,以致我們有一個盼望
[00:15:03.000 --> 00:15:06.000]  祂將來仍然要來救我們
[00:15:06.000 --> 00:15:14.000]  就是這一份他相信死而復活,他相信神能夠戰勝死亡的這份盼望和他所經歷到的
[00:15:14.000 --> 00:15:18.000]  就是這兩個的信念,其中的兩個
[00:15:18.000 --> 00:15:25.000]  信念幫助他能夠繼續去咬緊牙關,做蠢事
[00:15:25.000 --> 00:15:34.000]  其實他是真的蠻蠢的,因為他真的面對著不同的逼不患難
[00:15:34.000 --> 00:15:38.000]  我們看看第四至第五節,六章第四至五節那裡
[00:15:38.000 --> 00:15:49.000]  說到其實他是有患難、困苦、災難、鞭打、監禁、動亂、勞碌、失眠、饑餓
[00:15:49.000 --> 00:15:57.000]  其實還有很多經文說到他怎樣落監,怎樣被鞭打,怎樣遇損,很多次等等
[00:15:57.000 --> 00:16:02.000]  全部都是經歷臨近死的邊緣的一些威嚇
[00:16:02.000 --> 00:16:10.000]  如果你一再經歷這麼多的痛苦,你能不能夠仍然堅持著跟著神呢?
[00:16:10.000 --> 00:16:14.000]  我相信一個正常的人,答案都是不會的
[00:16:14.000 --> 00:16:16.000]  誰願意生出來受苦呢?
[00:16:16.000 --> 00:16:22.000]  我們都想有一個平順的人生,都是求平安,求一個順利
[00:16:22.000 --> 00:16:28.000]  如果我是屢次跟從神,但是卻是有這麼多的艱苦
[00:16:28.000 --> 00:16:34.000]  眠乾睡濕,還是惹來人的惡言相向
[00:16:34.000 --> 00:16:38.000]  是不是仍然能夠堅持和繼續呢?
[00:16:38.000 --> 00:16:47.000]  但是保羅第一節那裡卻是同神同工地勸我們不可以白受神的恩典
[00:16:47.000 --> 00:16:51.000]  原來保羅認定他是領受恩典的人
[00:16:51.000 --> 00:16:58.000]  以至他在各樣事情上就表達我是屬神的用人
[00:16:58.000 --> 00:17:02.000]  求神在各樣事情上給我有持久的忍耐
[00:17:02.000 --> 00:17:06.000]  以至面對這些事情的時候,我能夠繼續
[00:17:06.000 --> 00:17:11.000]  當他的價值觀不再是世俗給他
[00:17:11.000 --> 00:17:17.000]  而是他追求一個看似蠢,但是卻是有力的價值觀的時候
[00:17:17.000 --> 00:17:21.000]  他看的事情就反轉了
[00:17:21.000 --> 00:17:26.000]  要死嗎?卻是活的
[00:17:26.000 --> 00:17:30.000]  受懲罰嗎?但是還未到死
[00:17:30.000 --> 00:17:35.000]  好似受煩嗎?卻是有喜樂
[00:17:35.000 --> 00:17:43.000]  好似窮的,但是卻令很多人付足恩著認識神
[00:17:43.000 --> 00:17:48.000]  看來什麼都沒有,但是樣樣都有
[00:17:48.000 --> 00:17:51.000]  他追求的不是榮華富貴
[00:17:51.000 --> 00:17:56.000]  不是要自己很有才幹,很多東西都有
[00:17:56.000 --> 00:18:01.000]  而是他看到縱然這些接近死的邊緣
[00:18:01.000 --> 00:18:04.000]  全部都是很差的狀況
[00:18:04.000 --> 00:18:07.000]  但是他看到的是另一面
[00:18:07.000 --> 00:18:11.000]  神給他活,給他未死,給他仍然有喜樂
[00:18:11.000 --> 00:18:17.000]  令人付足,還有他認定自己樣樣都有
[00:18:17.000 --> 00:18:23.000]  不知道大家記不記得這裡是哪裡呢?
[00:18:23.000 --> 00:18:31.000]  就是太平會議室三,望出去的太平工業中心
[00:18:31.000 --> 00:18:36.000]  但是在同一個地方,我在會議室三
[00:18:36.000 --> 00:18:39.000]  左邊就是那棟死物的樓
[00:18:39.000 --> 00:18:46.000]  右邊是一個很開闊的,有生命力的樹林
[00:18:46.000 --> 00:18:51.000]  其實是同一個地方,我站在同一個地方
[00:18:51.000 --> 00:18:55.000]  左邊是死的,右邊是生的
[00:18:55.000 --> 00:19:00.000]  保羅他對神的認識,以至他在一些極差的境況
[00:19:00.000 --> 00:19:03.000]  他不只是看到死路一條
[00:19:03.000 --> 00:19:06.000]  而是他看到活潑的盼望
[00:19:06.000 --> 00:19:12.000]  他經歷到神轉化他看事情的角度
[00:19:12.000 --> 00:19:18.000]  當他轉化了的時候,他這一刻好像是死的
[00:19:18.000 --> 00:19:21.000]  但是他經驗到那種活
[00:19:21.000 --> 00:19:24.000]  原來我們信主的蠢人就是這樣
[00:19:24.000 --> 00:19:28.000]  仍然在艱難裡面,為什麼要喜樂呢?
[00:19:28.000 --> 00:19:30.000]  好像很沒人性一樣
[00:19:30.000 --> 00:19:36.000]  能夠在那個要排這麼長,兩至三個鐘的龍去強檢
[00:19:36.000 --> 00:19:40.000]  仍然喜樂,喜樂不到,找個廁所都找不到
[00:19:40.000 --> 00:19:43.000]  我打針,我很怕有副作用
[00:19:43.000 --> 00:19:48.000]  有些可能預計自己生BB,究竟會不會對胎兒有影響呢?
[00:19:48.000 --> 00:19:53.000]  有人擔心有後遺症和長者不能打針
[00:19:53.000 --> 00:19:57.000]  有小朋友太小,打了針有沒有對將來有影響呢?
[00:19:57.000 --> 00:20:00.000]  其實這些驚恐是真的會臨到
[00:20:00.000 --> 00:20:04.000]  不是說我信主,我不用面對這些驚恐
[00:20:04.000 --> 00:20:07.000]  是會有的,似乎要死
[00:20:07.000 --> 00:20:12.000]  但是神卻是讓我經驗到是生的,是未死的
[00:20:12.000 --> 00:20:17.000]  是仍然看到將來永遠的出路的時候
[00:20:17.000 --> 00:20:20.000]  原來心可以有喜樂的
[00:20:20.000 --> 00:20:25.000]  我們有很多蠢人在我們教會裡面
[00:20:25.000 --> 00:20:30.000]  我在服侍三四年,甚至再遠一點在這裡成長
[00:20:30.000 --> 00:20:34.000]  我看到身邊實在太多蠢人,我們美人堂
[00:20:34.000 --> 00:20:39.000]  全部自己拿心出來服侍,還要被人罵回來
[00:20:39.000 --> 00:20:42.000]  然後貼錢去服侍也有
[00:20:42.000 --> 00:20:47.000]  即是上班到自己很長時間,自己連命都沒有
[00:20:47.000 --> 00:20:50.000]  仍然要去堅持服侍主
[00:20:50.000 --> 00:20:53.000]  要去裝備自己,要去跟弟兄姊妹相交
[00:20:53.000 --> 00:20:59.000]  這些不是一兩個,是有很多忠心堅持跟隨神的人
[00:20:59.000 --> 00:21:02.000]  為什麼他們能夠成為神的見證者
[00:21:02.000 --> 00:21:08.000]  在艱難裡面選擇做一條蠢事,走一條蠢路呢?
[00:21:08.000 --> 00:21:13.000]  正正就好像保羅所看到的一樣
[00:21:13.000 --> 00:21:18.000]  我們同神同工的,不是白受神的恩典
[00:21:18.000 --> 00:21:20.000]  在很多很多艱難之處
[00:21:20.000 --> 00:21:25.000]  正正就是經歷到神的堅固的拯救
[00:21:25.000 --> 00:21:27.000]  以至那種恩典的震撼度
[00:21:27.000 --> 00:21:29.000]  是呀,有時真是蠢一點
[00:21:29.000 --> 00:21:34.000]  人家攻擊我,我還要去為仇敵祈禱
[00:21:34.000 --> 00:21:37.000]  要去赦免去原諒,好像很蠢
[00:21:37.000 --> 00:21:44.000]  但神的恩典震撼度,他用這個方法,用這個價值觀去生存
[00:21:44.000 --> 00:21:53.000]  究竟我們這一刻,最大最大的困難和挑戰是什麼呢?
[00:21:53.000 --> 00:21:59.000]  對於你來說,最搖動你,最令你驚恐不安
[00:21:59.000 --> 00:22:04.000]  甚至很憤怒,很迷失,很沮喪的
[00:22:04.000 --> 00:22:08.000]  是什麼難處和挑戰呢?
[00:22:08.000 --> 00:22:11.000]  我們都可以很坦白跟神說
[00:22:11.000 --> 00:22:15.000]  我們每人害怕的事,驚恐的事是不同的
[00:22:15.000 --> 00:22:17.000]  面對的艱難都是不同的
[00:22:17.000 --> 00:22:23.000]  在這些困難的光景裏面
[00:22:23.000 --> 00:22:27.000]  神究竟是怎樣的神?
[00:22:27.000 --> 00:22:36.000]  我們對神的這份認識能不能夠幫助到
[00:22:36.000 --> 00:22:39.000]  在這一刻仍然困難當中
[00:22:39.000 --> 00:22:43.000]  但我們看事情的角度就不同了呢?
[00:22:43.000 --> 00:22:47.000]  我想留一點時間在這一頁
[00:22:47.000 --> 00:22:53.000]  你去想想最近你的情緒最令你煩躁,煩躁
[00:22:53.000 --> 00:22:57.000]  甚至最艱難的挑戰
[00:22:57.000 --> 00:23:01.000]  最令你不相信神的挑戰是什麼呢?
[00:23:01.000 --> 00:23:07.000]  我們都去求神幫助我們去轉念仰望天父的幫助
[00:23:07.000 --> 00:23:19.000]  我們去面對的艱難是很實在的
[00:23:19.000 --> 00:23:21.000]  這個衝擊亦都很猛烈
[00:23:21.000 --> 00:23:25.000]  可能都影響我們身心的狀態
[00:23:25.000 --> 00:23:27.000]  很久都沒有一種很安穩
[00:23:27.000 --> 00:23:29.000]  因為都面對前面的暴風
[00:23:29.000 --> 00:23:34.000]  是一種未知,亦都是一個擔心的狀態
[00:23:34.000 --> 00:23:37.000]  但我們認識的神是怎樣的神
[00:23:37.000 --> 00:23:41.000]  以致我們可以回應這一刻的艱難呢?
[00:23:41.000 --> 00:23:48.000]  第二個錦囊在保羅的書信裏給我們
[00:23:48.000 --> 00:23:53.000]  是他告訴我們我們在基督裏面的身份
[00:23:53.000 --> 00:24:00.000]  有時其實每個狀態我們對自己的身份都有點疑惑
[00:24:00.000 --> 00:24:04.000]  以及不知道自己是誰
[00:24:04.000 --> 00:24:09.000]  如果我問你是誰,你知不知道自己的身份的時候
[00:24:09.000 --> 00:24:11.000]  你會怎樣回答我呢?
[00:24:11.000 --> 00:24:18.000]  你是誰?你有沒有想過你是誰?
[00:24:18.000 --> 00:24:23.000]  有時我們以為青少年人才會有身份認同的危機
[00:24:23.000 --> 00:24:26.000]  不知道自己是誰,所以站立不穩
