
[00:00:00.000 --> 00:00:01.000]  第一節未平安
[00:02:17.960 --> 00:02:20.440]  然後用頭髮去抹乾
[00:02:20.440 --> 00:02:23.040]  這就是莫大拉的瑪利亞
[00:02:23.040 --> 00:02:26.840]  所以莫大拉的瑪利亞曾經在歷史上
[00:02:26.840 --> 00:02:29.680]  被教會將她變得最低的身份
[00:02:29.680 --> 00:02:32.080]  是一個妓女的身份
[00:02:32.080 --> 00:02:37.480]  但是後來隨著反駁的聲音越來越多
[00:02:37.480 --> 00:02:41.440]  尤其是一些天主教裡的修女
[00:02:41.440 --> 00:02:45.800]  覺得這個女性在教會裡經常被踐踏
[00:02:45.800 --> 00:02:47.040]  被變得最低
[00:02:47.040 --> 00:02:48.880]  他們想爭取她的權利
[00:02:48.880 --> 00:02:51.280]  他們覺得莫大拉的瑪利亞
[00:02:51.280 --> 00:02:53.920]  作為擁抱聖經的人物
[00:02:53.920 --> 00:02:56.560]  就是Mary Magdalene
[00:02:56.560 --> 00:02:58.440]  就是屬於他們的代表
[00:02:58.440 --> 00:03:00.040]  去爭取他們的權益
[00:03:00.040 --> 00:03:04.360]  所以隨著質疑的聲音越來越多
[00:03:04.360 --> 00:03:06.760]  到了1969年的時候
[00:03:06.760 --> 00:03:11.440]  天主教就公開幫莫大拉的瑪利亞平反了
[00:03:11.440 --> 00:03:14.840]  就是說原來她不是那個prostitute
[00:03:14.840 --> 00:03:18.600]  她不是在主耶穌和法利賽人吃飯的時候
[00:03:18.600 --> 00:03:21.200]  進來的那個罪人
[00:03:21.200 --> 00:03:23.200]  所以她並不是一個sex worker
[00:03:23.200 --> 00:03:25.320]  是兩個不同的人
[00:03:25.320 --> 00:03:27.080]  所以她並不是同一個
[00:03:27.080 --> 00:03:29.360]  所以到了那個時候被平反
[00:03:29.360 --> 00:03:30.360]  到了現在
[00:03:30.360 --> 00:03:35.000]  因為近代女權主義的不斷興起
[00:03:35.000 --> 00:03:39.560]  隨著一些修女們不斷想爭取更多的權利
[00:03:39.560 --> 00:03:43.680]  甚至想爭取這些天主教裡
[00:03:43.680 --> 00:03:47.400]  可不可以姐妹都被安納成為一個priest
[00:03:47.400 --> 00:03:49.960]  隨著這樣的聲音越來越多
[00:03:49.960 --> 00:03:52.440]  莫大拉的瑪利亞
[00:03:52.440 --> 00:03:55.760]  至少在天主教的世界裡
[00:03:55.760 --> 00:04:03.080]  他們的層面不斷水漲船高
[00:04:03.080 --> 00:04:05.840]  所以她的名聲也越來越高
[00:04:05.840 --> 00:04:07.320]  所以到了近代
[00:04:07.320 --> 00:04:10.000]  天主教基本上給了她一個
[00:04:10.000 --> 00:04:13.320]  非常至高無上的title
[00:04:13.320 --> 00:04:16.760]  被稱為The Apostle to the Apostle
[00:04:16.760 --> 00:04:18.280]  換句話說
[00:04:18.280 --> 00:04:20.480]  Apostle的意思就是使徒
[00:04:20.480 --> 00:04:22.440]  主耶穌有一個使命給他們
[00:04:22.440 --> 00:04:23.960]  他們帶著這個使命
[00:04:23.960 --> 00:04:26.000]  將主耶穌復活
[00:04:26.000 --> 00:04:29.000]  釘十格的信息傳給世人
[00:04:29.000 --> 00:04:31.480]  這個信息首先給了誰呢
[00:04:31.480 --> 00:04:32.840]  首先第一個
[00:04:32.840 --> 00:04:35.480]  就是將主耶穌復活的信息
[00:04:35.480 --> 00:04:37.480]  這個充滿盼望的信息
[00:04:37.480 --> 00:04:39.600]  首先給了莫大拉的瑪利亞
[00:04:39.600 --> 00:04:41.600]  再由莫大拉的瑪利亞
[00:04:41.600 --> 00:04:43.600]  回去告訴使徒
[00:04:43.600 --> 00:04:46.000]  所以她是使徒的使徒
[00:04:46.000 --> 00:04:48.480]  所以這個Apostle to the Apostle
[00:04:48.480 --> 00:04:50.960]  非常至高無上的title
[00:04:50.960 --> 00:04:52.440]  直到近代
[00:04:52.440 --> 00:04:54.000]  現在現任的教皇
[00:04:54.000 --> 00:04:55.640]  Pope Francis
[00:04:55.640 --> 00:04:58.240]  也給了莫大拉的瑪利亞
[00:04:58.240 --> 00:04:59.440]  一個很厲害的title
[00:04:59.440 --> 00:05:01.440]  就是The Apostle of Hope
[00:05:01.440 --> 00:05:05.880]  她就是這個盼望信息的使徒
[00:05:05.880 --> 00:05:07.880]  她是主耶穌復活之後
[00:05:07.880 --> 00:05:10.960]  第一個見人顯現出來的
[00:05:10.960 --> 00:05:12.960]  第一個見到主耶穌復活的
[00:05:12.960 --> 00:05:15.680]  就是莫大拉的瑪利亞
[00:05:15.680 --> 00:05:17.680]  所以主耶穌已經復活了
[00:05:17.680 --> 00:05:19.200]  這個盼望的信息
[00:05:19.200 --> 00:05:20.680]  第一個就是給了她
[00:05:20.680 --> 00:05:22.160]  然後由她帶出來
[00:05:22.160 --> 00:05:24.760]  所以The Apostle of Hope
[00:05:24.760 --> 00:05:26.280]  所以在近代
[00:05:26.280 --> 00:05:28.640]  看到莫大拉的瑪利亞
[00:05:28.640 --> 00:05:30.640]  從最低點是一個prostitute
[00:05:30.640 --> 00:05:33.880]  一直升到Apostle to the Apostle
[00:05:33.880 --> 00:05:36.880]  她也經歷過幾番的翻轉
[00:05:36.880 --> 00:05:40.760]  一直到了2004年
[00:05:40.760 --> 00:05:42.760]  我們也很熟悉的
[00:05:42.760 --> 00:05:44.760]  Mel Gibson所執導的
[00:05:44.760 --> 00:05:46.400]  The Passion of Christ
[00:05:46.400 --> 00:05:50.400]  裏面請了Monica Bellucci
[00:05:50.400 --> 00:05:53.040]  來扮演莫大拉的瑪利亞
[00:05:53.040 --> 00:05:56.640]  Mel Gibson應該是根據
[00:05:56.640 --> 00:05:58.640]  一些天主教的傳統
[00:05:58.640 --> 00:06:00.640]  他認為莫大拉的瑪利亞
[00:06:00.640 --> 00:06:04.160]  其實就是被行刑捉了的婦人
[00:06:04.160 --> 00:06:05.640]  大家想用石頭扔死她
[00:06:05.640 --> 00:06:07.280]  誰知道主耶穌救了她
[00:06:07.280 --> 00:06:09.800]  他說這兩個應該是同一個角色
[00:06:09.800 --> 00:06:12.320]  當然這不是聖經的根據
[00:06:12.320 --> 00:06:14.320]  一直到了2006年
[00:06:14.320 --> 00:06:16.320]  有另外一個緋聞出來
[00:06:16.320 --> 00:06:19.840]  就是隨著Davinci Code這套電影
[00:06:19.840 --> 00:06:25.280]  也把當年Davinci畫的名作
[00:06:25.280 --> 00:06:27.280]  最後的晚餐
[00:06:27.280 --> 00:06:30.160]  也是由裏面的陰謀論畫出來
[00:06:30.160 --> 00:06:32.160]  我們看到這幅圖裏面
[00:06:32.160 --> 00:06:34.160]  主耶穌最後的晚餐
[00:06:34.160 --> 00:06:37.960]  坐在主耶穌左邊的這位是彼得
[00:06:37.960 --> 00:06:41.920]  傳統認為右邊這位應該是約翰
[00:06:41.920 --> 00:06:43.920]  主耶穌所愛的門徒
[00:06:43.920 --> 00:06:45.920]  但是Davinci Code卻不是
[00:06:45.920 --> 00:06:47.920]  Davinci畫這幅畫的時候
[00:06:47.920 --> 00:06:49.920]  已經留下了一個小小的提示
[00:06:49.920 --> 00:06:52.720]  其實坐在主耶穌右邊的這位長頭髮
[00:06:52.720 --> 00:06:54.720]  其實是一位女性來的
[00:06:54.720 --> 00:06:56.720]  她是誰呢?就是莫大拉的瑪利亞
[00:06:56.720 --> 00:07:01.720]  因此有一個緋聞出來
[00:07:01.720 --> 00:07:03.720]  就是莫大拉的瑪利亞
[00:07:03.720 --> 00:07:05.720]  其實就是主耶穌的妻子
[00:07:05.720 --> 00:07:07.720]  他們暗中結了婚
[00:07:07.720 --> 00:07:09.720]  偷偷地結了婚
[00:07:09.720 --> 00:07:11.720]  還生了一個私生子
[00:07:11.720 --> 00:07:13.720]  就好像很多明星一樣
[00:07:13.720 --> 00:07:17.720]  沒有任何緋聞怎叫明星呢?
[00:07:17.720 --> 00:07:19.720]  主耶穌也是
[00:07:19.720 --> 00:07:21.720]  也有他的緋聞出來
[00:07:21.720 --> 00:07:24.720]  隨著Davinci Code也爆出了這段緋聞
[00:07:24.720 --> 00:07:29.720]  只不過主耶穌當時為了救贖事業的巔峰
[00:07:29.720 --> 00:07:31.720]  為了不讓他的女粉絲失望
[00:07:31.720 --> 00:07:33.720]  他決定隱藏這段婚姻
[00:07:33.720 --> 00:07:35.720]  就好像當年劉德華一樣
[00:07:35.720 --> 00:07:39.720]  所以這就是莫大拉的瑪利亞的一段緋聞
[00:07:39.720 --> 00:07:42.720]  當然這沒有任何聖經的根據
[00:07:42.720 --> 00:07:45.720]  到了最近的2018年
[00:07:45.720 --> 00:07:49.720]  在英國有一個導演叫做Garth Davis
[00:07:49.720 --> 00:07:54.720]  Garth Davis在英國執導了一套連續的電視劇
[00:07:54.720 --> 00:07:59.720]  就是用Mary Magdalene來做主角
[00:07:59.720 --> 00:08:02.720]  電影名就叫做Mary Magdalene
[00:08:02.720 --> 00:08:04.720]  就是莫大拉的瑪利亞
[00:08:04.720 --> 00:08:06.720]  由她成為主角
[00:08:06.720 --> 00:08:09.720]  從她的角度去拍一套連續劇
[00:08:09.720 --> 00:08:14.720]  這套連續劇的資料來源不單是聖經
[00:08:14.720 --> 00:08:15.720]  除了聖經之外
[00:08:15.720 --> 00:08:22.720]  他們還用了最新19世紀畫出來的瑪利亞福音
[00:08:22.720 --> 00:08:25.720]  你說瑪利亞福音是什麼沒聽過的
[00:08:25.720 --> 00:08:26.720]  不是福音書
[00:08:26.720 --> 00:08:28.720]  這不是聖經的正典
[00:08:28.720 --> 00:08:31.720]  這是近期畫出來的古代文獻
[00:08:31.720 --> 00:08:33.720]  可以回到第二世紀
[00:08:33.720 --> 00:08:39.720]  所以根據Garth和Mary的記載
[00:08:39.720 --> 00:08:43.720]  因為它不是一個完整的文獻
[00:08:43.720 --> 00:08:45.720]  它只不過是一些fragment
[00:08:45.720 --> 00:08:47.720]  根據現有的fragment
[00:08:47.720 --> 00:08:49.720]  我們不知道故事的前後
[00:08:49.720 --> 00:08:51.720]  開頭也不知道它結尾
[00:08:51.720 --> 00:08:53.720]  中間有一小段
[00:08:53.720 --> 00:08:56.720]  就說到門徒們坐下來
[00:08:56.720 --> 00:08:57.720]  大家聊天
[00:08:57.720 --> 00:09:00.720]  然後彼得說主耶穌教的東西很深
[00:09:00.720 --> 00:09:01.720]  我都不明白
[00:09:01.720 --> 00:09:03.720]  然後有人說
[00:09:03.720 --> 00:09:06.720]  這個沒達拉的瑪利亞和主耶穌的關係最好
[00:09:06.720 --> 00:09:08.720]  主耶穌經常將一些
[00:09:08.720 --> 00:09:09.720]  祂的悟性最高
[00:09:09.720 --> 00:09:11.720]  所以主耶穌經常將一些有心
[00:09:11.720 --> 00:09:12.720]  我們不明白的訊息
[00:09:12.720 --> 00:09:14.720]  一些message告訴他
[00:09:14.720 --> 00:09:16.720]  不如由他來幫我們講解一下
[00:09:16.720 --> 00:09:19.720]  於是Mary Magdalene就出來講解
[00:09:19.720 --> 00:09:22.720]  主耶穌給他一個很特別的vision
[00:09:22.720 --> 00:09:25.720]  在vision裡面他學了什麼
[00:09:25.720 --> 00:09:27.720]  然後彼得非常不開心
[00:09:27.720 --> 00:09:28.720]  身為大弟子
[00:09:28.720 --> 00:09:30.720]  主耶穌說有特別的message
[00:09:30.720 --> 00:09:31.720]  居然不跟他講
[00:09:31.720 --> 00:09:33.720]  先跟一個女性講
[00:09:33.720 --> 00:09:35.720]  所以彼得就出來反對
[00:09:35.720 --> 00:09:36.720]  有什麼可能?不可能的
[00:09:36.720 --> 00:09:37.720]  你說謊
[00:09:37.720 --> 00:09:39.720]  主耶穌有東西應該先跟我們講
[00:09:39.720 --> 00:09:41.720]  有什麼理由會給你一個vision
[00:09:41.720 --> 00:09:42.720]  特別跟你講
[00:09:42.720 --> 00:09:44.720]  然後就有利美
[00:09:44.720 --> 00:09:46.720]  十二門徒之一
[00:09:46.720 --> 00:09:49.720]  利美出來維護沒達拉的瑪利亞
[00:09:49.720 --> 00:09:50.720]  利美就說
[00:09:50.720 --> 00:09:52.720]  彼得你脾氣臭
[00:09:52.720 --> 00:09:53.720]  主耶穌不跟你講
[00:09:53.720 --> 00:09:56.720]  還要跟Mary Magdalene講
[00:09:56.720 --> 00:09:57.720]  關你什麼事
[00:09:57.720 --> 00:10:01.720]  所以作者就是導演
[00:10:01.720 --> 00:10:03.720]  透過這齣戲
[00:10:03.720 --> 00:10:07.720]  描述出沒達拉的瑪利亞
[00:10:07.720 --> 00:10:10.720]  他將他塑造成一個
[00:10:10.720 --> 00:10:12.720]  在所有門徒當中
[00:10:12.720 --> 00:10:15.720]  沒達拉的瑪利亞和主耶穌的關係
[00:10:15.720 --> 00:10:17.720]  是一個最親密
[00:10:17.720 --> 00:10:21.720]  他最明白主耶穌的一個人
[00:10:21.720 --> 00:10:23.720]  他的描述就是
[00:10:23.720 --> 00:10:25.720]  所有的門徒對主耶穌的教導
[00:10:25.720 --> 00:10:26.720]  都是偏差的
[00:10:26.720 --> 00:10:28.720]  他們一直覺得主耶穌就是搞革命
[00:10:28.720 --> 00:10:30.720]  就是要推翻羅馬帝國
[00:10:30.720 --> 00:10:32.720]  唯一一個明白主耶穌所講的國
[00:10:32.720 --> 00:10:34.720]  是一個屬靈的國度
[00:10:34.720 --> 00:10:36.720]  It's here and now
[00:10:36.720 --> 00:10:38.720]  是不需要推翻任何一個政權
[00:10:38.720 --> 00:10:40.720]  都能夠不斷建立的
[00:10:40.720 --> 00:10:43.720]  他說這個人就是Mary Magdalene
[00:10:43.720 --> 00:10:46.720]  所以這個人是最貼近主耶穌的心意
[00:10:46.720 --> 00:10:49.720]  領悟力最高的一個人
[00:10:49.720 --> 00:10:53.720]  在Michael Heck所寫的書
[00:10:53.720 --> 00:10:55.720]  The Quest for Mary Magdalene
[00:10:55.720 --> 00:10:58.720]  他的結論也是一樣
[00:10:58.720 --> 00:11:00.720]  他的結論基本上是
[00:11:00.720 --> 00:11:02.720]  Mary Magdalene
[00:11:02.720 --> 00:11:06.720]  傳統教會之所以不斷打壓Mary Magdalene
[00:11:06.720 --> 00:11:08.720]  將她的地位盡量貶低
[00:11:08.720 --> 00:11:11.720]  就是因為她的地位實在太高了
[00:11:11.720 --> 00:11:15.720]  主耶穌當她是一個最親密的門徒
[00:11:15.720 --> 00:11:18.720]  將大家不明白的訊息特別先向她說
[00:11:18.720 --> 00:11:23.720]  他說這個是挑戰了傳統教會的概念
[00:11:23.720 --> 00:11:26.720]  所以不能夠允許她的位置太高
[00:11:26.720 --> 00:11:33.720]  主耶穌沒有理由會選擇一個女性的門徒
[00:11:33.720 --> 00:11:35.720]  復活之後第一個向她顯現
[00:11:35.720 --> 00:11:37.720]  將一個這麼重要的訊息給了她
[00:11:37.720 --> 00:11:39.720]  這個是不可能的
[00:11:39.720 --> 00:11:40.720]  所以到了2018年
[00:11:40.720 --> 00:11:43.720]  也是掀起了一些熱議
[00:11:43.720 --> 00:11:45.720]  所以從剛剛我們歷史上
[00:11:45.720 --> 00:11:48.720]  從Pope Gregory I
[00:11:48.720 --> 00:11:50.720]  一直到今天近代
[00:11:50.720 --> 00:11:52.720]  你都看到其實Mary Magdalene
[00:11:52.720 --> 00:11:56.720]  是一個非常具有爭議性的門徒
[00:11:56.720 --> 00:11:57.720]  聖經怎麼記載呢?
[00:11:57.720 --> 00:12:01.720]  其實聖經記載她的背景不多
[00:12:01.720 --> 00:12:03.720]  除了今天我們要看的主要經文
[00:12:03.720 --> 00:12:07.720]  就是她是歷史上第一個見到主耶穌復活的人
[00:12:07.720 --> 00:12:10.720]  其實唯一我們知道她的背景
[00:12:10.720 --> 00:12:12.720]  就來自於福音書裡
[00:12:12.720 --> 00:12:15.720]  例如《路加福音》第八章第二節
[00:12:15.720 --> 00:12:18.720]  這裡有提到她真真正正提到名字
[00:12:18.720 --> 00:12:20.720]  提到她的背景
[00:12:20.720 --> 00:12:22.720]  這裡還被惡鬼所附
[00:12:22.720 --> 00:12:24.720]  被疾病所累
[00:12:24.720 --> 00:12:26.720]  已經醫好的幾個婦人
[00:12:26.720 --> 00:12:27.720]  包括有她
[00:12:27.720 --> 00:12:30.720]  內宗又稱為「莫大拉的瑪利亞」
[00:12:30.720 --> 00:12:33.720]  她說曾經有七個鬼從她身上趕出來
[00:12:33.720 --> 00:12:36.720]  所以這個是我們知道
[00:12:36.720 --> 00:12:38.720]  第一樣可以肯定的就是
[00:12:38.720 --> 00:12:39.720]  原來她和主耶穌的關係
[00:12:39.720 --> 00:12:42.720]  曾經試過主耶穌幫她趕鬼
[00:12:42.720 --> 00:12:45.720]  她被這個惡鬼所纏繞
[00:12:45.720 --> 00:12:48.720]  所以在2018年的Mary Magdalene裡
[00:12:48.720 --> 00:12:51.720]  我很喜歡其中一個場景
[00:12:51.720 --> 00:12:54.720]  就是主耶穌幫她趕鬼的場景
[00:12:54.720 --> 00:12:55.720]  主耶穌問她
[00:12:55.720 --> 00:13:00.720]  她說你的家人說你一生都被惡鬼纏繞很辛苦
[00:13:00.720 --> 00:13:02.720]  接著Mary Magdalene
[00:13:02.720 --> 00:13:05.720]  用一些非常無奈絕望的眼光
[00:13:05.720 --> 00:13:06.720]  跟她說
[00:13:06.720 --> 00:13:08.720]  我一生
[00:13:08.720 --> 00:13:10.720]  她說這個惡魔一直都在那裡
[00:13:10.720 --> 00:13:11.720]  沒有離開過
[00:13:11.720 --> 00:13:13.720]  我一生都被他纏繞
[00:13:13.720 --> 00:13:15.720]  我一生都和他爭鬥
[00:13:15.720 --> 00:13:18.720]  接著主耶穌很溫柔跟她說一句
[00:13:18.720 --> 00:13:22.720]  There are no demons anymore
[00:13:22.720 --> 00:13:24.720]  No demons here
[00:13:24.720 --> 00:13:25.720]  不再有了
[00:13:25.720 --> 00:13:27.720]  我幫你處理了這個問題
[00:13:27.720 --> 00:13:29.720]  很大的安慰
[00:13:29.720 --> 00:13:31.720]  雖然今天我們不是
[00:13:31.720 --> 00:13:32.720]  在傳統的意義上
[00:13:32.720 --> 00:13:34.720]  我們很少人會聽到被鬼附
[00:13:34.720 --> 00:13:37.720]  但是我相信有句英文大家都明白
[00:13:37.720 --> 00:13:40.720]  We all struggle with our own demons
[00:13:40.720 --> 00:13:41.720]  當然我們是在說
[00:13:41.720 --> 00:13:42.720]  我們每一個人都是
[00:13:42.720 --> 00:13:43.720]  我們很黑暗的一面
[00:13:43.720 --> 00:13:44.720]  很邪惡的一面
[00:13:44.720 --> 00:13:45.720]  我們在struggle
[00:13:45.720 --> 00:13:47.720]  其實很辛苦
[00:13:47.720 --> 00:13:49.720]  但是主耶穌跟你說
[00:13:49.720 --> 00:13:54.720]  祂的能力能夠幫你驅趕這些邪惡
[00:13:54.720 --> 00:13:58.720]  一句很簡單很溫柔跟你說一句
[00:13:58.720 --> 00:14:01.720]  There are no more demons here
[00:14:01.720 --> 00:14:03.720]  這一句是很大的安慰
[00:14:03.720 --> 00:14:04.720]  所以可見祂和主耶穌
[00:14:04.720 --> 00:14:05.720]  很特別的關係
[00:14:05.720 --> 00:14:07.720]  是這節經文提出來
[00:14:07.720 --> 00:14:09.720]  第三節也說
[00:14:09.720 --> 00:14:11.720]  祂也有可能是其中一個
[00:14:11.720 --> 00:14:13.720]  有在金錢上支持過主耶穌
[00:14:13.720 --> 00:14:20.720]  又有希律家的宰虎殺的妻子
[00:14:20.720 --> 00:14:22.720]  若亞娜和蘇薩娜
[00:14:22.720 --> 00:14:24.720]  還有好些別的婦女
[00:14:24.720 --> 00:14:28.720]  都是用自己的財物供給主耶穌和門徒
[00:14:28.720 --> 00:14:31.720]  所以這班婦女是經歷過主耶穌
[00:14:31.720 --> 00:14:33.720]  一些特別的幫助
[00:14:33.720 --> 00:14:34.720]  無論是醫病還是趕鬼
[00:14:34.720 --> 00:14:37.720]  然後她們作為回應
[00:14:37.720 --> 00:14:41.720]  也有拿一些財物來支持主耶穌的事工
[00:14:41.720 --> 00:14:44.720]  所以這就是聖經裡面
[00:14:44.720 --> 00:14:47.720]  所記載活大拉的瑪利亞
[00:14:47.720 --> 00:14:49.720]  最直接的經文
[00:14:49.720 --> 00:14:50.720]  其他都是猜測
[00:14:50.720 --> 00:14:53.720]  到底是否黑暗的婦人就是她呢
[00:14:53.720 --> 00:14:58.720]  是否吃飯的妓女就是她呢
[00:14:58.720 --> 00:14:59.720]  這個不知道
[00:14:59.720 --> 00:15:00.720]  也沒有人知道
[00:15:00.720 --> 00:15:02.720]  但唯一我們肯定的
[00:15:02.720 --> 00:15:04.720]  就是這段經文所記載
[00:15:04.720 --> 00:15:05.720]  但至少這段經文
[00:15:05.720 --> 00:15:06.720]  我們都能夠看出
[00:15:06.720 --> 00:15:09.720]  祂和主耶穌有很特別的關係
[00:15:09.720 --> 00:15:13.720]  就是確實祂和主耶穌是有感情的
[00:15:13.720 --> 00:15:15.720]  他們有一個很親密的關係
[00:15:15.720 --> 00:15:17.720]  所以在這段關係當中
[00:15:17.720 --> 00:15:20.720]  我們就進入到今天的主題
[00:15:20.720 --> 00:15:22.720]  就是主耶穌復活之後
[00:15:22.720 --> 00:15:24.720]  特別選了這一個人
[00:15:24.720 --> 00:15:26.720]  作為祂第一個顯現的人
[00:15:26.720 --> 00:15:29.720]  也問祂一個很特別的問題
[00:15:29.720 --> 00:15:31.720]  我相信主耶穌也是問我們今天
[00:15:31.720 --> 00:15:33.720]  你想經歷復活的主
[00:15:33.720 --> 00:15:37.720]  其中一個你可以經歷到祂問你的問題
[00:15:37.720 --> 00:15:39.720]  這個問題就是第一個
[00:15:39.720 --> 00:15:43.720]  你為什麼要哭呢
[00:15:43.720 --> 00:15:46.720]  約翰福音20章15節
[00:15:46.720 --> 00:15:48.720]  耶穌問他說婦人
[00:15:48.720 --> 00:15:50.720]  為什麼哭
[00:15:50.720 --> 00:15:51.720]  你找誰
[00:15:51.720 --> 00:15:53.720]  瑪利亞以為是看完的
[00:15:53.720 --> 00:15:55.720]  就對他說先生
[00:15:55.720 --> 00:15:57.720]  若你把她移去了
[00:15:57.720 --> 00:15:58.720]  請告訴我
[00:15:58.720 --> 00:16:00.720]  你把她放在那裡
[00:16:00.720 --> 00:16:02.720]  我便去取她
[00:16:02.720 --> 00:16:04.720]  在這段很短的經文
[00:16:04.720 --> 00:16:06.720]  看得出瑪利亞和主耶穌有很特別的關係
[00:16:06.720 --> 00:16:11.720]  之前說到瑪利亞是第一個發現空佛墓
[00:16:11.720 --> 00:16:13.720]  然後回去告訴門徒
[00:16:13.720 --> 00:16:16.720]  然後彼得和約翰跑來看
[00:16:16.720 --> 00:16:19.720]  看了之後發現屍體不見了
[00:16:19.720 --> 00:16:21.720]  他們兩個經文說
[00:16:21.720 --> 00:16:22.720]  他們就回到自己的住處
[00:16:22.720 --> 00:16:23.720]  回到家裡
[00:16:23.720 --> 00:16:24.720]  不知道為什麼這麼記載
[00:16:24.720 --> 00:16:26.720]  我也不知道他們搞了什麼
[00:16:26.720 --> 00:16:27.720]  門徒來看
[00:16:27.720 --> 00:16:28.720]  真的有這樣的事
[00:16:28.720 --> 00:16:29.720]  回家了
[00:16:29.720 --> 00:16:31.720]  當沒有這件事
[00:16:31.720 --> 00:16:32.720]  不知道為什麼
[00:16:32.720 --> 00:16:34.720]  或者去找主耶穌的屍體
[00:16:34.720 --> 00:16:36.720]  經文說他們回家了
[00:16:36.720 --> 00:16:37.720]  不知道為什麼
[00:16:37.720 --> 00:16:42.720]  但是唯一一個還留在墳墓外哭的
[00:16:42.720 --> 00:16:44.720]  就是瑪利亞
[00:16:44.720 --> 00:16:45.720]  她不死心
[00:16:45.720 --> 00:16:48.720]  她要找到主耶穌的屍體位置
[00:16:48.720 --> 00:16:50.720]  所以她和主耶穌是最後一個
[00:16:50.720 --> 00:16:52.720]  不單是跟了十次
[00:16:52.720 --> 00:16:54.720]  主耶穌復活之後
[00:16:54.720 --> 00:16:56.720]  空佛墓的時候
[00:16:56.720 --> 00:16:58.720]  一直在空佛墓門口
[00:16:58.720 --> 00:17:00.720]  一直守留到最後一刻
[00:17:00.720 --> 00:17:02.720]  直到主耶穌出現
[00:17:02.720 --> 00:17:04.720]  的那個人
[00:17:04.720 --> 00:17:06.720]  就是Mary Magdalene
[00:17:06.720 --> 00:17:08.720]  一個很特別的人物
[00:17:08.720 --> 00:17:10.720]  因此主耶穌復活之後
[00:17:10.720 --> 00:17:12.720]  第一個向她顯現的就是這個
[00:17:12.720 --> 00:17:13.720]  也問她一個問題
[00:17:13.720 --> 00:17:15.720]  為什麼哭呢?
[00:17:15.720 --> 00:17:17.720]  我相信主耶穌也問我們這個問題
[00:17:17.720 --> 00:17:19.720]  為什麼哭呢?
