
[00:00:00.000 --> 00:00:02.000]  領展會平安
[00:03:15.000 --> 00:03:17.000]  是啊我都忘記了要剪磁帶
[00:03:17.000 --> 00:03:19.000]  這個爸爸真是傻
[00:03:19.000 --> 00:03:24.000]  然後謝信就把劍倒轉給他
[00:03:24.000 --> 00:03:28.000]  張翠珊在接劍的時候順便看一看
[00:03:28.000 --> 00:03:32.000]  謝信的樣子已經不是一個凶狠的樣子
[00:03:32.000 --> 00:03:35.000]  他變了一個祥和的樣子
[00:03:35.000 --> 00:03:38.000]  他好像很想幫忙
[00:03:38.000 --> 00:03:41.000]  謝信又再問
[00:03:41.000 --> 00:03:44.000]  你煮了水幫嬰兒洗澡沒有
[00:03:44.000 --> 00:03:45.000]  張翠珊說
[00:03:45.000 --> 00:03:46.000]  啊
[00:03:46.000 --> 00:03:47.000]  煮水
[00:03:47.000 --> 00:03:49.000]  完全不記得這個事
[00:03:49.000 --> 00:03:52.000]  於是謝信就走出山洞
[00:03:52.000 --> 00:03:56.000]  一會兒拿著一盆熱水回來
[00:03:56.000 --> 00:03:58.000]  謝信問
[00:03:58.000 --> 00:04:02.000]  那個嬰兒像媽媽還是像爸爸
[00:04:02.000 --> 00:04:04.000]  張翠珊說
[00:04:04.000 --> 00:04:05.000]  幸好
[00:04:05.000 --> 00:04:06.000]  像媽媽
[00:04:06.000 --> 00:04:08.000]  瓜子臉
[00:04:08.000 --> 00:04:10.000]  然後謝信就說
[00:04:10.000 --> 00:04:13.000]  希望這個嬰兒將來長大
[00:04:13.000 --> 00:04:14.000]  多福多壽
[00:04:14.000 --> 00:04:18.000]  少受災難
[00:04:18.000 --> 00:04:21.000]  你看不看到
[00:04:21.000 --> 00:04:24.000]  一個新生命的出現
[00:04:24.000 --> 00:04:27.000]  是可以帶來一個很突然
[00:04:27.000 --> 00:04:32.000]  以及很突破性的轉變
[00:04:32.000 --> 00:04:35.000]  它為一個人帶來轉變
[00:04:35.000 --> 00:04:37.000]  它令另一個人轉變
[00:04:37.000 --> 00:04:42.000]  它也為一個狀況帶來一個轉變
[00:04:42.000 --> 00:04:43.000]  今天
[00:04:43.000 --> 00:04:47.000]  剛才大家聽舊約經課的時候
[00:04:47.000 --> 00:04:49.000]  你有沒有聽到
[00:04:49.000 --> 00:04:54.000]  有一個盼望一個新生命出現的故事
[00:04:54.000 --> 00:05:02.000]  我們打開舊約經課看看
[00:05:02.000 --> 00:05:07.000]  在《尼加書》第五章二節
[00:05:07.000 --> 00:05:08.000]  這裏說
[00:05:08.000 --> 00:05:10.000]  百利行的以法他
[00:05:10.000 --> 00:05:13.000]  你在猶大諸城中為小
[00:05:13.000 --> 00:05:15.000]  將來必有一位從你那裏出來
[00:05:15.000 --> 00:05:18.000]  在以色列中為我作掌權的
[00:05:18.000 --> 00:05:21.000]  他的根源從耿古從泰初就有
[00:05:21.000 --> 00:05:24.000]  也說必將以色列人交付敵人
[00:05:24.000 --> 00:05:25.000]  何時呢
[00:05:25.000 --> 00:05:30.000]  直等那生產的婦人生下子來
[00:05:30.000 --> 00:05:32.000]  《尼加書》
[00:05:32.000 --> 00:05:35.000]  尼加所講這個事情的背景是怎樣的呢
[00:05:35.000 --> 00:05:38.000]  在公元前722年
[00:05:38.000 --> 00:05:42.000]  北國以色列被亞述滅國
[00:05:42.000 --> 00:05:46.000]  先知尼加看見猶大雖然尚存
[00:05:46.000 --> 00:05:48.000]  但是社會腐敗不公
[00:05:48.000 --> 00:05:53.000]  他相信上主的審判終有一日會臨到
[00:05:53.000 --> 00:05:59.000]  猶大難逃北國以色列的覆轍
[00:05:59.000 --> 00:06:03.000]  但是在宣判審判的時候
[00:06:03.000 --> 00:06:06.000]  尼加不僅是得審判
[00:06:06.000 --> 00:06:09.000]  他其實是在宣告一個盼望
[00:06:09.000 --> 00:06:11.000]  盼望是甚麼呢
[00:06:11.000 --> 00:06:15.000]  盼望就是直等那生產的婦人生下子來
[00:06:15.000 --> 00:06:19.000]  就是盼望有一個新生命的出現
[00:06:19.000 --> 00:06:21.000]  在《倚天屠龍記》裏面
[00:06:21.000 --> 00:06:23.000]  那個新生命的出現
[00:06:23.000 --> 00:06:26.000]  將惡人的淚氣化為祥禍
[00:06:26.000 --> 00:06:29.000]  將殺機化為生機
[00:06:29.000 --> 00:06:31.000]  尼加先知預告這個新生命的出現
[00:06:31.000 --> 00:06:34.000]  又會帶來甚麼改變呢
[00:06:34.000 --> 00:06:36.000]  第五節 下半節 他說
[00:06:36.000 --> 00:06:40.000]  其餘的弟兄必歸到以色列人那裏
[00:06:40.000 --> 00:06:47.000]  是一個從流散變為回歸重聚的盼望
[00:06:47.000 --> 00:06:51.000]  第四節說 有牧羊人養牧羊牠們
[00:06:51.000 --> 00:06:53.000]  牠們要安然居住
[00:06:53.000 --> 00:06:56.000]  是從一個群羊無首的狀態
[00:06:56.000 --> 00:06:59.000]  回到一個有人照顧
[00:06:59.000 --> 00:07:02.000]  能夠安居樂業的狀態
[00:07:02.000 --> 00:07:06.000]  第五節說 這位必作我們的平安
[00:07:06.000 --> 00:07:09.000]  是從一個不安的狀態
[00:07:09.000 --> 00:07:14.000]  變為一個平安的狀態
[00:07:14.000 --> 00:07:17.000]  有個婦人會生下子來
[00:07:17.000 --> 00:07:20.000]  這個婦人是誰呢
[00:07:20.000 --> 00:07:24.000]  那個孩子又是誰呢
[00:07:24.000 --> 00:07:28.000]  你知道在接著下來的歷史上
[00:07:28.000 --> 00:07:32.000]  無數這麼多好像這樣的人
[00:07:32.000 --> 00:07:35.000]  似是而非的人物出現過
[00:07:35.000 --> 00:07:38.000]  引起人們無數的盼望
[00:07:38.000 --> 00:07:44.000]  但是亦都令人無窮的失望
[00:07:44.000 --> 00:07:47.000]  那一個究竟甚麼時候才來呢
[00:07:47.000 --> 00:07:51.000]  那一個究竟是誰呢
[00:07:51.000 --> 00:07:54.000]  你記不記得剛才福音書
[00:07:54.000 --> 00:07:57.000]  我們有讀過一個故事
[00:07:57.000 --> 00:08:03.000]  那個故事是有兩個懷孕的婦女
[00:08:03.000 --> 00:08:05.000]  會不會就是其中一個呢
[00:08:05.000 --> 00:08:08.000]  即是說有兩個嬰兒
[00:08:08.000 --> 00:08:11.000]  會不會又是其中一個呢
[00:08:11.000 --> 00:08:16.000]  我們回到福音書看看
[00:08:16.000 --> 00:08:20.000]  在路加福音的一章三十九節
[00:08:20.000 --> 00:08:22.000]  那個時候馬尼亞
[00:08:22.000 --> 00:08:24.000]  其中一個就是馬尼亞
[00:08:24.000 --> 00:08:28.000]  就去探望伊莉莎伯
[00:08:28.000 --> 00:08:30.000]  另外一個婦女就是伊莉莎伯
[00:08:30.000 --> 00:08:33.000]  伊莉莎伯一聽見馬尼亞問安
[00:08:33.000 --> 00:08:37.000]  肚子裡的胎就跳動
[00:08:37.000 --> 00:08:39.000]  這個這麼有反應的胎
[00:08:39.000 --> 00:08:41.000]  是不是就是她呢
[00:08:41.000 --> 00:08:43.000]  伊莉莎伯被聖靈充滿
[00:08:43.000 --> 00:08:44.000]  高聲喊著說
[00:08:44.000 --> 00:08:46.000]  你在婦女中是有福的
[00:08:46.000 --> 00:08:50.000]  你所懷的胎也是有福的
[00:08:50.000 --> 00:08:53.000]  我主的母來到我者裡
[00:08:53.000 --> 00:08:55.000]  者是從那裡得的呢
[00:08:55.000 --> 00:08:57.000]  因為你聞安的聲音一入我耳
[00:08:57.000 --> 00:09:00.000]  我福利的胎就歡喜跳動
[00:09:00.000 --> 00:09:02.000]  者相信的女子是有福的
[00:09:02.000 --> 00:09:07.000]  因為主對她所說的話都要應驗
[00:09:07.000 --> 00:09:09.000]  從伊莉莎伯所說的話
[00:09:09.000 --> 00:09:12.000]  你知道那個婦人不是伊莉莎伯
[00:09:12.000 --> 00:09:15.000]  而是來探望她的馬尼亞
[00:09:15.000 --> 00:09:17.000]  你也知道那個嬰孩
[00:09:17.000 --> 00:09:20.000]  也不是伊莉莎伯肚子裡的嬰孩
[00:09:20.000 --> 00:09:23.000]  而是馬尼亞肚子裡的嬰孩
[00:09:23.000 --> 00:09:26.000]  何以是馬尼亞所懷的胎呢
[00:09:26.000 --> 00:09:31.000]  伊莉莎伯說主對她所說的話都要應驗
[00:09:31.000 --> 00:09:38.000]  主對馬尼亞說過什麼話呢
[00:09:38.000 --> 00:09:44.000]  一章三十節經文的前面有記載
[00:09:44.000 --> 00:09:46.000]  馬尼亞聽到什麼呢
[00:09:46.000 --> 00:09:48.000]  馬尼亞不要怕
[00:09:48.000 --> 00:09:51.000]  你在神面前已經蒙因了
[00:09:51.000 --> 00:09:53.000]  你要懷孕生子
[00:09:53.000 --> 00:09:55.000]  要給他起名叫耶穌
[00:09:55.000 --> 00:09:57.000]  他將要為大
[00:09:57.000 --> 00:09:59.000]  稱為至高者的兒子
[00:09:59.000 --> 00:10:02.000]  主神要把他祖先大位的王位給他
[00:10:02.000 --> 00:10:04.000]  他要作亞各家的王
[00:10:04.000 --> 00:10:05.000]  直到永遠
[00:10:05.000 --> 00:10:09.000]  祖國沒有窮盡
[00:10:09.000 --> 00:10:12.000]  我想問一問各位
[00:10:12.000 --> 00:10:15.000]  如果你是父母
[00:10:15.000 --> 00:10:19.000]  或者你將會作為父母都好
[00:10:19.000 --> 00:10:21.000]  你聽到一個
[00:10:21.000 --> 00:10:25.000]  這樣對你將來的孩子的預告
[00:10:25.000 --> 00:10:30.000]  你會有什麼感覺呢
[00:10:30.000 --> 00:10:33.000]  相信很多父母都說
[00:10:33.000 --> 00:10:35.000]  不用客氣了
[00:10:35.000 --> 00:10:38.000]  我的孩子能夠健康成長
[00:10:38.000 --> 00:10:48.000]  快快樂樂生活就OK了
[00:10:48.000 --> 00:10:51.000]  預告一個新生命的出現
[00:10:51.000 --> 00:10:54.000]  這一段這樣的說話
[00:10:54.000 --> 00:10:56.000]  它可能會引起各路人馬
[00:10:56.000 --> 00:11:00.000]  很多的想像
[00:11:00.000 --> 00:11:03.000]  它可能會引起很多不同群體
[00:11:03.000 --> 00:11:05.000]  不同位置的人
[00:11:05.000 --> 00:11:07.000]  很多的期望
[00:11:07.000 --> 00:11:12.000]  但是也有很多的擔心
[00:11:12.000 --> 00:11:14.000]  《馬太福音》記載
[00:11:14.000 --> 00:11:16.000]  其中一個很擔心的人
[00:11:16.000 --> 00:11:19.000]  就是希律王
[00:11:19.000 --> 00:11:22.000]  如果你是父母
[00:11:22.000 --> 00:11:26.000]  你見到你的孩子
[00:11:26.000 --> 00:11:33.000]  被各路人馬投以各種懷疑的目光
[00:11:33.000 --> 00:11:36.000]  你有什麼感受呢
[00:11:36.000 --> 00:11:38.000]  你見到你的孩子
[00:11:38.000 --> 00:11:45.000]  被各種人物的無盡期望撕裂
[00:11:45.000 --> 00:11:49.000]  你有什麼反應呢
[00:11:49.000 --> 00:11:51.000]  《經文》有記載
[00:11:51.000 --> 00:11:55.000]  瑪利亞的反應
[00:11:55.000 --> 00:11:58.000]  也有人預告給他知道
[00:11:58.000 --> 00:12:00.000]  你記不記得
[00:12:00.000 --> 00:12:02.000]  在聖殿裡面
[00:12:02.000 --> 00:12:05.000]  耶穌還是一個八日大的嬰兒
[00:12:05.000 --> 00:12:09.000]  擺上去聖殿獻禮的時候
[00:12:09.000 --> 00:12:14.000]  西面曾經對瑪利亞說過一段這樣的說話
[00:12:14.000 --> 00:12:16.000]  《路加福音》第二章三十四節
[00:12:16.000 --> 00:12:18.000]  這孩子被立
[00:12:18.000 --> 00:12:20.000]  是要叫意識人中許多人跌倒
[00:12:20.000 --> 00:12:22.000]  許多人興起
[00:12:22.000 --> 00:12:24.000]  也要成為毀謗的對象
[00:12:24.000 --> 00:12:27.000]  叫許多人心裡的意念顯露出來
[00:12:27.000 --> 00:12:33.000]  你自己的心也要被刺透
[00:12:33.000 --> 00:12:36.000]  每一個新生命的出現
[00:12:36.000 --> 00:12:39.000]  都帶給人無限的盼望
[00:12:39.000 --> 00:12:41.000]  但是
[00:12:41.000 --> 00:12:45.000]  有誰願意去明白這個新生命
[00:12:45.000 --> 00:12:50.000]  其實它本來是什麼呢
[00:12:50.000 --> 00:12:53.000]  一個新生命的出現
[00:12:53.000 --> 00:12:56.000]  給人無限的想像
[00:12:56.000 --> 00:12:58.000]  有無限的要求
[00:12:58.000 --> 00:13:01.000]  但是有誰願意去了解一下
[00:13:01.000 --> 00:13:03.000]  這個新生命
[00:13:03.000 --> 00:13:06.000]  其實它所領受的使命
[00:13:06.000 --> 00:13:10.000]  它的意義是什麼呢
[00:13:10.000 --> 00:13:15.000]  作為耶穌母親瑪利亞的心情
[00:13:15.000 --> 00:13:16.000]  我們這樣想像
[00:13:16.000 --> 00:13:18.000]  你也可能會感受得到
[00:13:18.000 --> 00:13:21.000]  那種的撕裂和心痛
[00:13:21.000 --> 00:13:24.000]  但是其實在現實世界裡
[00:13:24.000 --> 00:13:27.000]  你也會某程度上明白
[00:13:27.000 --> 00:13:30.000]  你存在在這個世界裡
[00:13:30.000 --> 00:13:34.000]  可能許多人對你有不同的期望
[00:13:34.000 --> 00:13:38.000]  或許你也曾經被這些期望所撕裂
[00:13:38.000 --> 00:13:40.000]  可能許多人對你有不同的懷疑
[00:13:40.000 --> 00:13:41.000]  不同的看法
[00:13:41.000 --> 00:13:46.000]  或許你也被很多眼光所迷惑
[00:13:46.000 --> 00:13:51.000]  有誰願意真正來認識你
[00:13:51.000 --> 00:13:53.000]  去了解你
[00:13:53.000 --> 00:13:56.000]  其實你是一個怎樣的人呢
[00:13:56.000 --> 00:13:58.000]  其實你的使命是什麼呢
[00:13:58.000 --> 00:14:03.000]  其實你存在的意義是什麼呢
[00:14:03.000 --> 00:14:05.000]  耶穌基督
[00:14:05.000 --> 00:14:08.000]  這個嬰孩來到世界上
[00:14:08.000 --> 00:14:10.000]  無數這麼多的猜疑
[00:14:10.000 --> 00:14:12.000]  投射在他那裡
[00:14:12.000 --> 00:14:16.000]  無數這麼多的期望撕裂他
[00:14:16.000 --> 00:14:21.000]  但是其實他是什麼呢
[00:14:21.000 --> 00:14:25.000]  今天書信經課希伯來書
[00:14:25.000 --> 00:14:28.000]  指引我們試試從這個角度去看
[00:14:28.000 --> 00:14:31.000]  我們看回希伯來書
[00:14:31.000 --> 00:14:32.000]  書信經課
[00:14:32.000 --> 00:14:33.000]  這個新生命
[00:14:33.000 --> 00:14:38.000]  其實是來這個世界上想怎樣的呢
[00:14:38.000 --> 00:14:41.000]  希伯來書第十章第五節說
[00:14:41.000 --> 00:14:45.000]  所以基督到世上來的時候就說
[00:14:45.000 --> 00:14:46.000]  上帝啊
[00:14:46.000 --> 00:14:50.000]  祭物和禮物是你不願意的
[00:14:50.000 --> 00:14:55.000]  你曾給我預備了身體
[00:14:55.000 --> 00:14:58.000]  犯祭和贖罪祭是你不喜歡的
[00:14:58.000 --> 00:14:59.000]  那時我說
[00:14:59.000 --> 00:15:00.000]  上帝啊
[00:15:00.000 --> 00:15:02.000]  我來了
[00:15:02.000 --> 00:15:04.000]  唯要照你的旨意行
[00:15:04.000 --> 00:15:10.000]  我的事在經卷上已經記載了
[00:15:10.000 --> 00:15:12.000]  當時的人
[00:15:12.000 --> 00:15:15.000]  對於這個新生命有很多期待
[00:15:15.000 --> 00:15:21.000]  或者其中一種期待是使以色列再次強大都不得了
[00:15:21.000 --> 00:15:22.000]  但是
[00:15:22.000 --> 00:15:24.000]  在歷史上面
[00:15:24.000 --> 00:15:26.000]  在他們的歷史上面
[00:15:26.000 --> 00:15:31.000]  驍勇善戰的君王不是沒有
[00:15:31.000 --> 00:15:33.000]  民族英雄都不是沒有
[00:15:33.000 --> 00:15:37.000]  唯獨欠缺的是什麼呢
[00:15:37.000 --> 00:15:40.000]  唯獨欠缺的是
[00:15:40.000 --> 00:15:42.000]  第七節所說的
[00:15:42.000 --> 00:15:43.000]  我來了
[00:15:43.000 --> 00:15:47.000]  唯要照你的旨意行
[00:15:47.000 --> 00:15:51.000]  唯獨欠缺的是這個
[00:15:51.000 --> 00:15:54.000]  這個新生命的出現
[00:15:54.000 --> 00:15:59.000]  他就是豁出上主對他的心意的生命
[00:15:59.000 --> 00:16:01.000]  這個新生命的出現
[00:16:01.000 --> 00:16:04.000]  他豁出上主對他的心意的時候
[00:16:04.000 --> 00:16:06.000]  第十節就這樣說了
[00:16:06.000 --> 00:16:09.000]  他說我們憑這旨意
[00:16:09.000 --> 00:16:10.000]  靠耶穌基督
[00:16:10.000 --> 00:16:12.000]  只一次獻上他的身體
[00:16:12.000 --> 00:16:14.000]  就得以成聖
[00:16:14.000 --> 00:16:18.000]  這個按照上主的心意
[00:16:18.000 --> 00:16:21.000]  而豁出上主旨意的生命
[00:16:21.000 --> 00:16:27.000]  就是能夠令到其他人有新生命的生命
[00:16:27.000 --> 00:16:32.000]  就是為其他人帶來一個成聖的新生命的生命
[00:16:32.000 --> 00:16:34.000]  有人說
[00:16:34.000 --> 00:16:37.000]  洗禮是新生命的誕生
[00:16:37.000 --> 00:16:39.000]  司徒保羅也是這樣說的
[00:16:39.000 --> 00:16:42.000]  司徒保羅在羅馬書六章四節這樣說
[00:16:42.000 --> 00:16:45.000]  所以我們藉著洗禮歸入死
[00:16:45.000 --> 00:16:47.000]  和他一同埋葬
[00:16:47.000 --> 00:16:49.000]  原是叫我們一舉一動
[00:16:49.000 --> 00:16:51.000]  有新生命的樣式
[00:16:51.000 --> 00:16:53.000]  像基督藉著負的榮耀
[00:16:53.000 --> 00:16:56.000]  從死裡復活一樣
[00:16:56.000 --> 00:16:59.000]  無論你是今天受洗的人
[00:16:59.000 --> 00:17:04.000]  又或者你在某個時間已經接受過洗禮的人
[00:17:04.000 --> 00:17:06.000]  接受洗禮的人
[00:17:06.000 --> 00:17:09.000]  都會展開一個新的生命
[00:17:09.000 --> 00:17:12.000]  這個新的生命是賜給你的
[00:17:12.000 --> 00:17:16.000]  但同時也是賜給這個世界的
[00:17:16.000 --> 00:17:20.000]  你因為這個新生命而改變
[00:17:20.000 --> 00:17:25.000]  這個世界也因為多了一個新的生命而被改變
[00:17:25.000 --> 00:17:27.000]  不再一樣
[00:17:27.000 --> 00:17:29.000]  或者有人說
[00:17:29.000 --> 00:17:31.000]  哎呀
[00:17:31.000 --> 00:17:33.000]  我已經一百一年多了
[00:17:33.000 --> 00:17:35.000]  還跟我說這些新生命的嗎
[00:17:35.000 --> 00:17:38.000]  好像跟耶穌那個故事一樣
[00:17:38.000 --> 00:17:40.000]  尼哥德姆那樣
[00:17:40.000 --> 00:17:45.000]  我喜能盡 我的母腹再生出來嗎
[00:17:45.000 --> 00:17:48.000]  願意司徒保羅在哥林多後書的說話
[00:17:48.000 --> 00:17:51.000]  成為我們的勉勵
[00:17:51.000 --> 00:17:54.000]  他說 外體雖然毀壞
[00:17:54.000 --> 00:17:59.000]  內心卻一天生死一天
[00:17:59.000 --> 00:18:02.000]  袁尚柱幫助我們每一位
