
[00:00:00.000 --> 00:00:08.000]  各位聽眾,我們今天一起來分享路加福音一段經文
[00:05:11.000 --> 00:05:15.000]  欣賞一下,娛樂一下大家
[00:05:15.000 --> 00:05:17.000]  神蹟究竟是什麼呢?
[00:05:17.000 --> 00:05:22.000]  今天就讓我們從這段經文裡面去看一看
[00:05:22.000 --> 00:05:25.000]  一個比較低級的律
[00:05:25.000 --> 00:05:28.000]  或者我們說一個自然的律
[00:05:28.000 --> 00:05:30.000]  給一個高級的律
[00:05:30.000 --> 00:05:35.000]  神聖的能力的律去取代
[00:05:35.000 --> 00:05:37.000]  這個比較高級的律
[00:05:37.000 --> 00:05:40.000]  超過一些所謂低級的律
[00:05:40.000 --> 00:05:42.000]  這是神的律
[00:05:42.000 --> 00:05:44.000]  我們就稱之為神蹟
[00:05:44.000 --> 00:05:46.000]  譬如什麼呢?
[00:05:46.000 --> 00:05:50.000]  大家記得耶穌在水面上行走
[00:05:50.000 --> 00:05:52.000]  水面最多是浮的
[00:05:52.000 --> 00:05:54.000]  不可能是行走的
[00:05:54.000 --> 00:05:56.000]  但是祂做到了
[00:05:56.000 --> 00:05:59.000]  超越了一個自然的定律
[00:05:59.000 --> 00:06:01.000]  這是神蹟
[00:06:01.000 --> 00:06:05.000]  加拿分言將水變成酒
[00:06:05.000 --> 00:06:07.000]  水是不可以變成酒的
[00:06:07.000 --> 00:06:10.000]  通常是葡萄釀成酒的
[00:06:10.000 --> 00:06:12.000]  所以當耶穌能夠將水
[00:06:12.000 --> 00:06:15.000]  在很短時間之內變成酒的話
[00:06:15.000 --> 00:06:18.000]  當然這也是神蹟
[00:06:18.000 --> 00:06:21.000]  可能有很多人都會覺得是可以做得到的
[00:06:21.000 --> 00:06:23.000]  水面上行走
[00:06:23.000 --> 00:06:25.000]  將水變成酒
[00:06:25.000 --> 00:06:26.000]  也有辦法
[00:06:26.000 --> 00:06:28.000]  人是可以做得到的
[00:06:28.000 --> 00:06:31.000]  耶穌使拉薩路復活
[00:06:31.000 --> 00:06:35.000]  不是普通人能夠做到
[00:06:35.000 --> 00:06:38.000]  甚至乎可能醫生也沒辦法
[00:06:38.000 --> 00:06:41.000]  由一個真的已經確定死亡的人
[00:06:41.000 --> 00:06:43.000]  將他復活過來
[00:06:43.000 --> 00:06:46.000]  最多只可以將一個垂死的人救
[00:06:46.000 --> 00:06:47.000]  希望搶救
[00:06:47.000 --> 00:06:50.000]  使他不用死
[00:06:50.000 --> 00:06:52.000]  使死人復活
[00:06:52.000 --> 00:06:54.000]  這是神蹟
[00:06:54.000 --> 00:06:56.000]  這些全部都是
[00:06:56.000 --> 00:06:59.000]  一般的自然的情況下
[00:06:59.000 --> 00:07:02.000]  一個自然律來管理下
[00:07:02.000 --> 00:07:04.000]  是不會發生的
[00:07:04.000 --> 00:07:06.000]  但是在耶穌的手上
[00:07:06.000 --> 00:07:08.000]  有一個神聖的律
[00:07:08.000 --> 00:07:10.000]  所以這一切就能夠出現了
[00:07:10.000 --> 00:07:12.000]  神蹟顯示了
[00:07:12.000 --> 00:07:16.000]  神來成為天地的主宰
[00:07:16.000 --> 00:07:18.000]  因為連自然的律
[00:07:18.000 --> 00:07:20.000]  一個比較低級的律
[00:07:20.000 --> 00:07:22.000]  也可以控制
[00:07:22.000 --> 00:07:26.000]  而耶穌在今天這一段經文裡
[00:07:26.000 --> 00:07:31.000]  讓我們對神蹟有一個更深刻的了解
[00:07:31.000 --> 00:07:33.000]  我們看回這一段經文
[00:07:33.000 --> 00:07:35.000]  一開始是說
[00:07:35.000 --> 00:07:39.000]  很多人來擠擁著耶穌
[00:07:39.000 --> 00:07:42.000]  為什麼要這麼多人來擠擁著呢?
[00:07:42.000 --> 00:07:45.000]  在耶穌的說法裡我們就知道
[00:07:45.000 --> 00:07:47.000]  耶穌說在這個世代
[00:07:47.000 --> 00:07:49.000]  是一個邪惡的世代
[00:07:49.000 --> 00:07:51.000]  他們來看神蹟
[00:07:51.000 --> 00:07:53.000]  除了若拿的神蹟之外
[00:07:53.000 --> 00:07:55.000]  再沒有神蹟讓他們看了
[00:07:55.000 --> 00:07:59.000]  是因為耶穌在之前做了很多事情
[00:07:59.000 --> 00:08:01.000]  做了什麼呢?
[00:08:01.000 --> 00:08:03.000]  趕出一個啞巴的鬼
[00:08:03.000 --> 00:08:05.000]  讓一個本來不能說話的人
[00:08:05.000 --> 00:08:07.000]  可以說話了
[00:08:07.000 --> 00:08:12.000]  有一個被鬼父不斷害了癲癇病的孩子
[00:08:12.000 --> 00:08:15.000]  耶穌又來幫助了他
[00:08:15.000 --> 00:08:19.000]  還有一個管會堂的人叫艾魯
[00:08:19.000 --> 00:08:20.000]  他的女兒
[00:08:20.000 --> 00:08:24.000]  耶穌讓她能夠從死裡復活
[00:08:24.000 --> 00:08:26.000]  耶穌做了這些神蹟
[00:08:26.000 --> 00:08:30.000]  所以有很多人就想去看看
[00:08:30.000 --> 00:08:33.000]  耶穌再做些什麼呢?
[00:08:33.000 --> 00:08:36.000]  很多人帶著好奇的心
[00:08:36.000 --> 00:08:39.000]  想來看這個神蹟
[00:08:39.000 --> 00:08:43.000]  耶穌說在一個邪惡的世代
[00:08:43.000 --> 00:08:45.000]  他們要去看神蹟
[00:08:45.000 --> 00:08:47.000]  除了有若拿的神蹟
[00:08:47.000 --> 00:08:49.000]  就再沒有其他了
[00:08:49.000 --> 00:08:51.000]  耶穌這樣的說法
[00:08:51.000 --> 00:08:53.000]  有些奇怪
[00:08:53.000 --> 00:08:55.000]  剛才我提到
[00:08:55.000 --> 00:08:57.000]  有幾個耶穌所行的神蹟
[00:08:57.000 --> 00:08:59.000]  趕出啞巴鬼
[00:08:59.000 --> 00:09:02.000]  治好一個因為被鬼父而癲癇病的孩子
[00:09:02.000 --> 00:09:06.000]  還有使艾魯的女兒從死裡復活
[00:09:06.000 --> 00:09:08.000]  這些明明是神蹟
[00:09:08.000 --> 00:09:13.000]  為什麼耶穌說再沒有神蹟讓他們去看呢?
[00:09:13.000 --> 00:09:17.000]  是不是耶穌否定了這些神蹟呢?
[00:09:17.000 --> 00:09:18.000]  還有
[00:09:18.000 --> 00:09:22.000]  在剛才提到的神蹟之外
[00:09:22.000 --> 00:09:24.000]  還有很多
[00:09:24.000 --> 00:09:26.000]  平靜風浪
[00:09:26.000 --> 00:09:29.000]  五餅而如的神蹟
[00:09:29.000 --> 00:09:32.000]  究竟是怎樣可以發生呢?
[00:09:32.000 --> 00:09:35.000]  其中有些人是這樣說
[00:09:35.000 --> 00:09:38.000]  五餅而如其實不是一個神蹟
[00:09:38.000 --> 00:09:40.000]  是什麼呢?
[00:09:40.000 --> 00:09:44.000]  是耶穌做了一些事情讓人良心發現
[00:09:44.000 --> 00:09:47.000]  因為在五餅而如的神蹟裡面
[00:09:47.000 --> 00:09:48.000]  大家記得
[00:09:48.000 --> 00:09:50.000]  這五個餅
[00:09:50.000 --> 00:09:51.000]  兩條魚
[00:09:51.000 --> 00:09:53.000]  本來是屬於誰的呢?
[00:09:53.000 --> 00:09:55.000]  是一個小孩子
[00:09:55.000 --> 00:09:58.000]  連一個小孩子
[00:09:58.000 --> 00:10:02.000]  都可以估計成為他的父母
[00:10:02.000 --> 00:10:06.000]  他一出去一定要找地方吃東西
[00:10:06.000 --> 00:10:09.000]  耶穌的時代當然不同今天
[00:10:09.000 --> 00:10:13.000]  隨便去廣場找到餐廳
[00:10:13.000 --> 00:10:15.000]  當然是帶備自己的乾糧
[00:10:15.000 --> 00:10:16.000]  好了
[00:10:16.000 --> 00:10:18.000]  因為到了吃東西的時候
[00:10:18.000 --> 00:10:20.000]  門徒就說
[00:10:20.000 --> 00:10:23.000]  這麼多人我們怎樣可以餵飽他們呢?
[00:10:23.000 --> 00:10:25.000]  耶穌就說
[00:10:25.000 --> 00:10:26.000]  你們去搞定吧
[00:10:26.000 --> 00:10:28.000]  讓他們每個人都吃得飽
[00:10:28.000 --> 00:10:30.000]  門徒就很惆悵
[00:10:30.000 --> 00:10:33.000]  而當耶穌這麼說的時候
[00:10:33.000 --> 00:10:36.000]  可能有些人身上都帶了食物
[00:10:36.000 --> 00:10:37.000]  不過就想
[00:10:37.000 --> 00:10:38.000]  如果我拿了出來
[00:10:38.000 --> 00:10:39.000]  我豈不是吃少了
[00:10:39.000 --> 00:10:40.000]  或者我沒得吃
[00:10:40.000 --> 00:10:42.000]  所以每個人都不願意拿
[00:10:42.000 --> 00:10:44.000]  唯有一個小朋友
[00:10:44.000 --> 00:10:46.000]  小朋友比較單純
[00:10:46.000 --> 00:10:49.000]  看到有人有需要
[00:10:49.000 --> 00:10:51.000]  就把自己的拿出來分享
[00:10:51.000 --> 00:10:54.000]  所以當耶穌在眾人面前
[00:10:54.000 --> 00:10:58.000]  做這個竹餅行動的時候
[00:10:58.000 --> 00:11:01.000]  令到有些人覺得很慚愧
[00:11:01.000 --> 00:11:03.000]  一個小朋友
[00:11:03.000 --> 00:11:06.000]  都懂得把自己所有拿出來分享
[00:11:06.000 --> 00:11:09.000]  所以就在這個竹餅和魚的過程當中
[00:11:09.000 --> 00:11:13.000]  個個有帶備乾糧的人良心發現
[00:11:13.000 --> 00:11:15.000]  就把他們的東西拿出來
[00:11:15.000 --> 00:11:18.000]  結果就可以餵飽五千人
[00:11:18.000 --> 00:11:19.000]  就是男人
[00:11:19.000 --> 00:11:22.000]  而且還可以剩下十二個男子
[00:11:22.000 --> 00:11:23.000]  好了
[00:11:23.000 --> 00:11:26.000]  有人就嘗試這樣來解釋
[00:11:26.000 --> 00:11:28.000]  五餅魚的神蹟
[00:11:28.000 --> 00:11:31.000]  其實不是真真正正有什麼神秘的作用
[00:11:31.000 --> 00:11:35.000]  只不過是用於讓人良心發現
[00:11:35.000 --> 00:11:36.000]  好了
[00:11:36.000 --> 00:11:38.000]  你接不接受這個想法呢?
[00:11:38.000 --> 00:11:44.000]  當然我們沒辦法去肯定或者否定這個說法
[00:11:44.000 --> 00:11:46.000]  但是告訴大家
[00:11:46.000 --> 00:11:48.000]  要讓人良心發現
[00:11:48.000 --> 00:11:50.000]  可能這個也是神蹟
[00:11:50.000 --> 00:11:51.000]  今天你想想
[00:11:51.000 --> 00:11:52.000]  在一個什麼世界呢?
[00:11:52.000 --> 00:11:55.000]  人的良心已經消失了
[00:11:55.000 --> 00:11:57.000]  所以當我們看到一個六歲的小朋友
[00:11:57.000 --> 00:11:59.000]  雙眼被人挖出來
[00:11:59.000 --> 00:12:02.000]  你想想這個世界的人還有沒有良心呢?
[00:12:02.000 --> 00:12:06.000]  這個世界是由什麼人組成的呢?
[00:12:06.000 --> 00:12:09.000]  這個人可能就在我們周圍
[00:12:09.000 --> 00:12:11.000]  所以我相信就算
[00:12:11.000 --> 00:12:14.000]  剛才那麼牽強的說法都講得通
[00:12:14.000 --> 00:12:16.000]  讓人良心發現
[00:12:16.000 --> 00:12:18.000]  可能都是一個很重要
[00:12:18.000 --> 00:12:22.000]  今天的世界很需要的神蹟
[00:12:22.000 --> 00:12:27.000]  耶穌就將其他的神蹟不提
[00:12:27.000 --> 00:12:29.000]  只是提到一個神蹟
[00:12:29.000 --> 00:12:31.000]  是發生在他的時代
[00:12:31.000 --> 00:12:33.000]  大概是七百年前
[00:12:33.000 --> 00:12:36.000]  就是約拿在漁福裡面
[00:12:36.000 --> 00:12:39.000]  三日被套出來
[00:12:39.000 --> 00:12:43.000]  然後約拿就將上帝要去審判
[00:12:43.000 --> 00:12:45.000]  叫尼尼尾人悔改的信息
[00:12:45.000 --> 00:12:48.000]  帶到尼尼尾城
[00:12:48.000 --> 00:12:51.000]  為什麼耶穌要將這個神蹟
[00:12:51.000 --> 00:12:53.000]  才視為神蹟呢?
[00:12:53.000 --> 00:12:56.000]  而其他的不是呢?
[00:12:56.000 --> 00:12:58.000]  因為耶穌要讓人知道
[00:12:58.000 --> 00:13:02.000]  神蹟的出現不是一個表演的項目
[00:13:02.000 --> 00:13:04.000]  不是用來娛樂大家
[00:13:04.000 --> 00:13:06.000]  也不是讓人去看看
[00:13:06.000 --> 00:13:08.000]  哇!耶穌有很大的能力
[00:13:08.000 --> 00:13:13.000]  所以祂可以做一些超越所有自然律
[00:13:13.000 --> 00:13:15.000]  來控制的事情
[00:13:15.000 --> 00:13:17.000]  耶穌要去指出
[00:13:17.000 --> 00:13:19.000]  神蹟的出現
[00:13:19.000 --> 00:13:21.000]  是要讓人去認識
[00:13:21.000 --> 00:13:24.000]  神的權能、主權
[00:13:24.000 --> 00:13:27.000]  最終經歷神蹟的人
[00:13:27.000 --> 00:13:29.000]  是要去悔改的
[00:13:29.000 --> 00:13:31.000]  如果人對於神蹟
[00:13:31.000 --> 00:13:34.000]  沒有這樣的正確了解的話
[00:13:34.000 --> 00:13:37.000]  這只是變成了一個把戲
[00:13:37.000 --> 00:13:42.000]  只是變成了一個娛樂觀眾的項目
[00:13:42.000 --> 00:13:45.000]  這絕對不是神蹟的意思
[00:13:47.000 --> 00:13:53.000]  若拿,當到了尼尼未成宣告信息的時候
[00:13:53.000 --> 00:13:58.000]  尼尼未成就是代表著亞述帝國的一個象徵
[00:13:58.000 --> 00:14:00.000]  我們知道亞述帝國
[00:14:00.000 --> 00:14:03.000]  就是以色列人世世代代
[00:14:03.000 --> 00:14:07.000]  其中一個敵對的國家
[00:14:07.000 --> 00:14:09.000]  敵對的力量
[00:14:09.000 --> 00:14:12.000]  甚至將以色列人毀滅
[00:14:12.000 --> 00:14:16.000]  一個與神的子民為敵的帝國
[00:14:16.000 --> 00:14:19.000]  因著先知的宣告
[00:14:19.000 --> 00:14:21.000]  結果
[00:14:21.000 --> 00:14:25.000]  我們如果熟悉這個約拿書就知道
[00:14:25.000 --> 00:14:29.000]  全國上下,由皇帝開始
[00:14:29.000 --> 00:14:31.000]  到牛羊生畜
[00:14:31.000 --> 00:14:34.000]  全部都要一齊禁食
[00:14:34.000 --> 00:14:37.000]  當時在尼尼未成裡面
[00:14:37.000 --> 00:14:40.000]  原來牛和狗全部都很慘
[00:14:40.000 --> 00:14:43.000]  當人們要去悔改的時候禁食
[00:14:43.000 --> 00:14:46.000]  牠們也有份,連牠們也不能吃草
[00:14:46.000 --> 00:14:48.000]  在約拿書就說
[00:14:48.000 --> 00:14:52.000]  就是這樣,人和生畜全部都要悔改
[00:14:52.000 --> 00:14:54.000]  不單止這樣
[00:14:54.000 --> 00:14:56.000]  在約拿書的結尾
[00:14:56.000 --> 00:14:59.000]  上帝跟約拿說
[00:14:59.000 --> 00:15:04.000]  為什麼他不去毀滅這個最大惡極的帝國
[00:15:04.000 --> 00:15:05.000]  這個城市呢
[00:15:05.000 --> 00:15:08.000]  因為當中有十二萬人
[00:15:08.000 --> 00:15:10.000]  他們不懂得分左右
[00:15:10.000 --> 00:15:12.000]  而且還有很多牛羊生畜
[00:15:12.000 --> 00:15:15.000]  是上帝所做,上帝要顧念
[00:15:15.000 --> 00:15:19.000]  所以才會有這個恩典和憐憫
[00:15:19.000 --> 00:15:22.000]  來到尼尼未這個地方
[00:15:22.000 --> 00:15:26.000]  所以當先知宣告訊息
[00:15:26.000 --> 00:15:31.000]  以致全部人去悔改
[00:15:31.000 --> 00:15:33.000]  約拿這個神蹟
[00:15:33.000 --> 00:15:36.000]  就顯出了神蹟真正的意義
[00:15:36.000 --> 00:15:39.000]  接著耶穌提到
[00:15:39.000 --> 00:15:45.000]  一個很重要的人物
[00:15:45.000 --> 00:15:48.000]  就是一個南方尼的女王
[00:15:48.000 --> 00:15:49.000]  在審判的時候
[00:15:49.000 --> 00:15:53.000]  南方尼的女王要去定世代人的罪
[00:15:53.000 --> 00:15:56.000]  這個南方尼的女王是誰呢
[00:15:56.000 --> 00:15:58.000]  當然我們就這樣看不知道
[00:15:58.000 --> 00:15:59.000]  但我們就知道
[00:15:59.000 --> 00:16:02.000]  她是來找所羅門
[00:16:02.000 --> 00:16:04.000]  要去看看所羅門的智慧
[00:16:04.000 --> 00:16:09.000]  如果我們看列王紀相和歷代之下
[00:16:09.000 --> 00:16:11.000]  就會知道是士巴女王
[00:16:11.000 --> 00:16:15.000]  她聽到所羅門的智慧和財富
[00:16:15.000 --> 00:16:17.000]  所以就要去看看
[00:16:17.000 --> 00:16:19.000]  結果當她來到的時候
[00:16:19.000 --> 00:16:21.000]  一看果然名不虛傳
[00:16:21.000 --> 00:16:23.000]  所羅門極有智慧
[00:16:23.000 --> 00:16:26.000]  也有很多的財富
[00:16:26.000 --> 00:16:29.000]  國力非常強盛
[00:16:29.000 --> 00:16:35.000]  這個士巴女王為什麼會被耶穌選出來呢
[00:16:35.000 --> 00:16:38.000]  因為這個代表著一個外邦的女子
[00:16:38.000 --> 00:16:41.000]  或者一個外邦的女王
[00:16:41.000 --> 00:16:43.000]  她去尋找真道
[00:16:43.000 --> 00:16:44.000]  因為她發現
[00:16:44.000 --> 00:16:47.000]  所羅門的強盛背後是什麼呢
[00:16:47.000 --> 00:16:50.000]  所羅門強盛背後就是神的祝福
[00:16:50.000 --> 00:16:52.000]  有神的祝福
[00:16:52.000 --> 00:16:56.000]  以致軍王這麼有智慧
[00:16:56.000 --> 00:16:57.000]  而且這麼強大
[00:16:57.000 --> 00:17:01.000]  所以令她心悅誠服
[00:17:01.000 --> 00:17:04.000]  在耶穌的時代的人
[00:17:04.000 --> 00:17:06.000]  他們見到耶穌
[00:17:06.000 --> 00:17:09.000]  但他們完全沒有想像
[00:17:09.000 --> 00:17:14.000]  耶穌就是來將得救的訊息和盼望帶給他們
[00:17:14.000 --> 00:17:17.000]  是將神的祝福帶到他們身上
[00:17:17.000 --> 00:17:20.000]  就好像昔日在舊約裡面
[00:17:20.000 --> 00:17:24.000]  約拿先知將訊息帶給尼尼美城的人
[00:17:24.000 --> 00:17:28.000]  好像這個士巴女王要來尋找
[00:17:28.000 --> 00:17:31.000]  究竟怎樣才能得到真正的智慧
[00:17:31.000 --> 00:17:33.000]  得到這麼多的財富
[00:17:33.000 --> 00:17:35.000]  背後的秘訣在哪裡
[00:17:35.000 --> 00:17:38.000]  原來都是不能夠離開神的
[00:17:38.000 --> 00:17:41.000]  但竟然在耶穌的時代
[00:17:41.000 --> 00:17:44.000]  那些人有機會親身接觸到耶穌
[00:17:44.000 --> 00:17:46.000]  但他們很可惜
[00:17:46.000 --> 00:17:50.000]  不能夠真真正正來認識耶穌
[00:17:50.000 --> 00:17:54.000]  今天我們每一個人
[00:17:54.000 --> 00:17:56.000]  我相信我們心底裡
[00:17:56.000 --> 00:17:59.000]  仍然都很渴望有神蹟出現
[00:17:59.000 --> 00:18:01.000]  雖然這個世界
[00:18:01.000 --> 00:18:04.000]  有很多東西我們都好像能夠掌握
[00:18:04.000 --> 00:18:06.000]  很多東西我們能夠去解釋
[00:18:06.000 --> 00:18:07.000]  但其實我們發現
[00:18:07.000 --> 00:18:11.000]  有很多東西仍然都不在我們掌握當中
[00:18:11.000 --> 00:18:15.000]  我們何時會很渴望有神蹟出現呢
[00:18:15.000 --> 00:18:17.000]  其中可能在我們家庭
[00:18:17.000 --> 00:18:19.000]  我們家人裡
[00:18:19.000 --> 00:18:23.000]  有些是有很嚴重的病患
[00:18:23.000 --> 00:18:26.000]  醫生是束手無策
[00:18:26.000 --> 00:18:29.000]  我們很想有神蹟出現
[00:18:29.000 --> 00:18:33.000]  有很多我們解決不了的問題
[00:18:33.000 --> 00:18:35.000]  即今天的香港人
[00:18:35.000 --> 00:18:36.000]  很多人說
[00:18:36.000 --> 00:18:40.000]  無力和無耐感是越來越強
[00:18:40.000 --> 00:18:44.000]  所以是很想很想有神蹟
[00:18:44.000 --> 00:18:50.000]  我遇到很多弟兄姊妹找我聊天的時候
[00:18:50.000 --> 00:18:53.000]  通常都有類似的說法
[00:18:53.000 --> 00:18:54.000]  雖然字眼有不同
[00:18:54.000 --> 00:18:56.000]  但大概意思都離不開
[00:18:56.000 --> 00:18:57.000]  他們會這樣說
[00:18:57.000 --> 00:19:01.000]  牧師,我經常祈禱
[00:19:01.000 --> 00:19:03.000]  只是一件事
[00:19:03.000 --> 00:19:08.000]  就是希望身邊少些壞人,多些好人
[00:19:08.000 --> 00:19:11.000]  我不知道這是不是大家的祈禱
[00:19:11.000 --> 00:19:14.000]  希望身邊少些壞人,多些好人
[00:19:14.000 --> 00:19:17.000]  可能每個人的字眼有些不同
[00:19:17.000 --> 00:19:20.000]  但大概的想法都是這樣
[00:19:20.000 --> 00:19:22.000]  例如少些壞人,哪些是壞人呢
[00:19:22.000 --> 00:19:25.000]  通常上司都是壞人
[00:19:25.000 --> 00:19:28.000]  好人不是黏著你
[00:19:28.000 --> 00:19:30.000]  壞人就黏在我身上
[00:19:30.000 --> 00:19:32.000]  很多人都是這樣想
[00:19:32.000 --> 00:19:35.000]  那怎樣才可以發生呢
[00:19:35.000 --> 00:19:37.000]  如果沒有神蹟
[00:19:37.000 --> 00:19:39.000]  是很難發生的
[00:19:39.000 --> 00:19:42.000]  一睜大眼睛就看到壞人存在
[00:19:42.000 --> 00:19:46.000]  每個人都會覺得壞人黏自己特別多
[00:19:46.000 --> 00:19:48.000]  看別人就覺得你很好
[00:19:48.000 --> 00:19:50.000]  為什麼有這麼多好人幫你,關心你
[00:19:50.000 --> 00:19:52.000]  你的老闆很好,諸如此類
[00:19:52.000 --> 00:19:54.000]  很多人都是這樣想
[00:19:54.000 --> 00:19:58.000]  但結果當然是沒有辦法出現
[00:19:58.000 --> 00:20:00.000]  沒有辦法成真
[00:20:00.000 --> 00:20:03.000]  通常如果有這樣的想法的人
[00:20:03.000 --> 00:20:04.000]  說到一定程度
[00:20:04.000 --> 00:20:06.000]  我都會跟他說一件事
[00:20:06.000 --> 00:20:10.000]  如果上帝真的答應你的禱告
[00:20:10.000 --> 00:20:12.000]  或者這個神蹟真的發生
[00:20:12.000 --> 00:20:15.000]  可能你是第一個消失
[00:20:15.000 --> 00:20:18.000]  因為可能你在別人眼中都是壞人
[00:20:18.000 --> 00:20:20.000]  你想壞人消失
[00:20:20.000 --> 00:20:22.000]  你就第一個消失
[00:20:22.000 --> 00:20:25.000]  因為我們看其他人都是不好
[00:20:25.000 --> 00:20:29.000]  所以我們會有很多怨恨
[00:20:29.000 --> 00:20:31.000]  可能有很多不開心
[00:20:31.000 --> 00:20:33.000]  一直累積
[00:20:33.000 --> 00:20:37.000]  慢慢我們都會成為別人眼中的壞人
[00:20:37.000 --> 00:20:39.000]  所以為什麼神蹟不發生呢?
[00:20:39.000 --> 00:20:41.000]  是因為神都看著
[00:20:41.000 --> 00:20:44.000]  你還有些用處,還要留在這裡
