
[00:00:00.000 --> 00:00:02.600]  今天我想跟大家分享一個題目是
[00:03:43.500 --> 00:03:46.200]  耶穌卻一言不答
[00:03:46.200 --> 00:03:48.800]  門徒進前來求她說:
[00:03:48.800 --> 00:03:51.700]  這婦人在我們後頭喊叫
[00:03:51.700 --> 00:03:53.600]  請打發她走白
[00:03:53.600 --> 00:03:55.600]  耶穌說:我奉差遣
[00:03:55.600 --> 00:03:59.500]  不過是到以色列迷失的羊那裡去
[00:03:59.500 --> 00:04:06.200]  那婦人來拜她說:主啊!幫助我!
[00:04:06.200 --> 00:04:10.800]  她回答說:不要那兒女的餅叼給狗吃
[00:04:10.800 --> 00:04:12.900]  婦人說:主啊!不錯!
[00:04:12.900 --> 00:04:18.700]  但是狗也吃她主人卻子上掉下來的碎渣兒
[00:04:18.700 --> 00:04:24.600]  耶穌說:婦人!妳的信心是大的
[00:04:24.600 --> 00:04:28.000]  照妳所要的,給妳成全了吧!
[00:04:28.000 --> 00:04:31.700]  從那時候她女兒就好了
[00:04:31.700 --> 00:04:35.200]  這段經文可能大家都很熟悉
[00:04:35.200 --> 00:04:39.400]  不過這段經文在整個經文脈絡裡
[00:04:39.400 --> 00:04:41.400]  原來是其中一句敘述
[00:04:41.400 --> 00:04:45.800]  由十五章的一節至十六章的十二節
[00:04:45.800 --> 00:04:47.400]  有四個敘述
[00:04:47.400 --> 00:04:56.400]  第一個和第四個都是在加利利境內發生的事情
[00:04:56.400 --> 00:05:00.000]  而中間加南婦人這段經文
[00:05:00.000 --> 00:05:06.000]  是在一個外邦的地方——推羅西頓(泰爾西頓)
[00:05:06.000 --> 00:05:11.800]  第三個敘述是在加利利海(猶太人的地方)
[00:05:11.800 --> 00:05:15.200]  但是耶穌未到加利利海之前
[00:05:15.200 --> 00:05:18.000]  當祂離開泰爾西頓的時候
[00:05:18.000 --> 00:05:21.600]  祂是繞了一個大彎去到外邦人的地方
[00:05:21.600 --> 00:05:23.400]  然後才回到加利利
[00:05:23.400 --> 00:05:30.800]  所以耶穌的行蹤大部分都在外邦的地方
[00:05:30.800 --> 00:05:38.000]  為什麼耶穌要離開加利利呢?
[00:05:38.000 --> 00:05:45.000]  因為當時這些宗教領袖跟耶穌有衝突
[00:05:45.000 --> 00:05:52.400]  因為這些驅離遺傳的人跟耶穌有很多的爭執
[00:05:52.400 --> 00:05:56.400]  所以耶穌沒有正面跟他們對抗
[00:05:56.400 --> 00:06:00.600]  反而說「好吧,你這樣吧」
[00:06:00.600 --> 00:06:03.400]  第一個敘述說到假敬虔
[00:06:03.400 --> 00:06:06.600]  他們以傳統代替真理
[00:06:06.600 --> 00:06:09.200]  所以跟他們真的有一些決裂
[00:06:09.200 --> 00:06:12.400]  所以耶穌就離開了
[00:06:12.400 --> 00:06:19.000]  然後就退到泰爾西頓的境內
[00:06:19.000 --> 00:06:23.400]  是的,這個推羅或者西頓
[00:06:23.400 --> 00:06:26.600]  這個地方就是今天的黎巴嫩
[00:06:26.600 --> 00:06:31.600]  這個地方是舊約時期充斥假神的地方
[00:06:31.600 --> 00:06:36.000]  盛行拜巴力的地方
[00:06:36.000 --> 00:06:40.000]  值得留意的是耶穌第一次去這些地方
[00:06:40.000 --> 00:06:43.400]  第一次去這些外邦人的地方
[00:06:43.400 --> 00:06:52.400]  而且是開始了一個新的行程和事工
[00:06:52.400 --> 00:07:01.400]  當這些人好像跟耶穌有一些決裂的時候
[00:07:01.400 --> 00:07:06.400]  耶穌說「我不需要再跟你爭執了」
[00:07:06.400 --> 00:07:09.200]  「我不需要再跟你對抗了」
[00:07:09.200 --> 00:07:14.000]  「不需要,我離開那裡,去到外邦人的地方」
[00:07:14.000 --> 00:07:18.200]  值得留意的是在馬可福音第七章二十四節說到
[00:07:18.200 --> 00:07:21.200]  耶穌去到泰爾西頓的境內
[00:07:21.200 --> 00:07:26.600]  「進了一家,不願意人知道,卻隱藏不住」
[00:07:26.600 --> 00:07:29.800]  其實他不希望像打鑼打鼓那樣
[00:07:29.800 --> 00:07:38.800]  他去到這個地方,希望能夠隱藏一點
[00:07:38.800 --> 00:07:40.600]  因為其實有很多人去跟從耶穌
[00:07:40.600 --> 00:07:45.200]  都不是一個正確的動機和目標
[00:07:45.200 --> 00:07:47.800]  第二十二節說到
[00:07:47.800 --> 00:07:53.200]  這裡是泰爾西頓的地方
[00:07:53.200 --> 00:07:55.000]  就是沿海的地方
[00:07:55.000 --> 00:07:58.400]  是肥利基的地方
[00:07:58.400 --> 00:08:01.600]  在沿海,也是不錯的地方
[00:08:01.600 --> 00:08:03.800]  是一個很繁榮的地方
[00:08:03.800 --> 00:08:06.200]  「有一個迦南婦人從那地方出來」
[00:08:06.200 --> 00:08:08.400]  「喊著說主啊,大衛的子孫」
[00:08:08.400 --> 00:08:09.800]  「可憐我」
[00:08:09.800 --> 00:08:14.800]  在這裡我們看到這個迦南婦人是迦南人
[00:08:14.800 --> 00:08:18.800]  長久以來猶太人和迦南人是世仇
[00:08:18.800 --> 00:08:21.400]  是勢不兩立的
[00:08:21.400 --> 00:08:26.000]  而迦南這個地方是舊約神所憎恨的
[00:08:26.000 --> 00:08:29.000]  迦南人是神所憎恨的
[00:08:29.000 --> 00:08:31.200]  要剿滅他們的種族
[00:08:31.200 --> 00:08:33.400]  因為他們所拜的偶像
[00:08:33.400 --> 00:08:37.800]  長期成為以色列民的一些引誘和威脅
[00:08:37.800 --> 00:08:39.200]  她是一個婦人
[00:08:39.200 --> 00:08:41.000]  即是說她是一個女人
[00:08:41.000 --> 00:08:42.400]  在耶穌的時代
[00:08:42.400 --> 00:08:45.000]  不單是猶太人或者希臘人
[00:08:45.000 --> 00:08:48.000]  對女性是非常歧視
[00:08:48.000 --> 00:08:50.000]  是附屬品
[00:08:50.000 --> 00:08:53.400]  可以當她是舞蹈的
[00:08:53.400 --> 00:08:55.000]  另外這個婦人有沒有名字?
[00:08:55.000 --> 00:08:56.800]  沒有名字的
[00:08:56.800 --> 00:09:00.200]  這個迦南婦人連名字都沒有
[00:09:00.200 --> 00:09:04.400]  在蘇永志牧師的《一針見血福音》
[00:09:04.400 --> 00:09:06.200]  這本書裡面
[00:09:06.200 --> 00:09:09.800]  有一幅書講到下流人、上流人
[00:09:09.800 --> 00:09:12.800]  其實講到這個迦南人
[00:09:12.800 --> 00:09:16.400]  在猶太人的眼裡
[00:09:16.400 --> 00:09:19.000]  是一個被歧視
[00:09:19.000 --> 00:09:21.400]  是一個二等公民
[00:09:21.400 --> 00:09:24.000]  是一個下流的人
[00:09:24.000 --> 00:09:28.200]  但是從社會的階層來看
[00:09:28.200 --> 00:09:29.600]  這個是上流人
[00:09:29.600 --> 00:09:30.200]  為什麼呢?
[00:09:30.200 --> 00:09:32.800]  原來在《馬可福音》的七章二十六節講到
[00:09:32.800 --> 00:09:35.400]  這個婦人是希臘人
[00:09:35.400 --> 00:09:38.200]  是屬敘利菲尼基族的
[00:09:38.200 --> 00:09:40.400]  希臘人在當時
[00:09:40.400 --> 00:09:42.200]  是屬於比較高階層的人
[00:09:42.200 --> 00:09:43.800]  他們受過高等教育
[00:09:43.800 --> 00:09:48.000]  而且經濟的環境都不錯的
[00:09:48.000 --> 00:09:51.600]  泰爾西頓是一個商業的重鎮
[00:09:51.600 --> 00:09:55.000]  所以他的經濟條件可能都不差的
[00:09:55.000 --> 00:09:58.000]  他同時又是上流人
[00:09:58.000 --> 00:09:59.400]  從社會的階層
[00:09:59.400 --> 00:10:04.600]  從猶太人的眼裡他是受歧視的
[00:10:04.600 --> 00:10:07.200]  但是這個迦南婦人
[00:10:07.200 --> 00:10:12.400]  她認定耶穌基督是她信靠的對象
[00:10:12.400 --> 00:10:13.600]  是她的靠山
[00:10:13.600 --> 00:10:15.200]  她說主啊
[00:10:15.200 --> 00:10:18.000]  這個是耶穌基督的頭銜
[00:10:18.000 --> 00:10:20.600]  大衛的子孫
[00:10:20.600 --> 00:10:23.000]  基督就是尼塞亞
[00:10:23.000 --> 00:10:28.200]  大衛讓他的子孫永遠去作王
[00:10:28.200 --> 00:10:30.200]  這個婦人稱呼這個
[00:10:30.200 --> 00:10:31.600]  她不認識的
[00:10:31.600 --> 00:10:33.800]  是一個陌生的猶太人
[00:10:33.800 --> 00:10:36.200]  叫他大衛的子孫
[00:10:36.200 --> 00:10:37.200]  的意思是什麼呢?
[00:10:37.200 --> 00:10:39.000]  其實這個迦南婦人
[00:10:39.000 --> 00:10:42.800]  可能之前都認識多一點
[00:10:42.800 --> 00:10:44.800]  認識一點點耶穌基督
[00:10:44.800 --> 00:10:48.200]  她可能聽過那些猶太人在說
[00:10:48.200 --> 00:10:50.000]  那些猶太人在嗟嗟朕
[00:10:50.000 --> 00:10:50.800]  可能就說
[00:10:50.800 --> 00:10:54.000]  究竟這個耶穌基督是不是要來尼塞亞
[00:10:54.000 --> 00:10:55.400]  可能她都會聽過
[00:10:55.400 --> 00:10:58.000]  就是可能有限的認識
[00:10:58.000 --> 00:11:00.600]  但是她就將她的生命
[00:11:00.600 --> 00:11:01.600]  她的苦況
[00:11:01.600 --> 00:11:05.600]  她現在的需要完全壓在這個陌生人
[00:11:05.600 --> 00:11:07.400]  這個猶太來訪者
[00:11:07.400 --> 00:11:08.800]  大衛的子孫
[00:11:08.800 --> 00:11:10.800]  認定他就是末世裏面
[00:11:10.800 --> 00:11:12.600]  要出現來去牧養
[00:11:12.600 --> 00:11:16.200]  醫治、拯救以色列民的王
[00:11:16.200 --> 00:11:18.600]  對比猶太人
[00:11:18.600 --> 00:11:21.800]  他們不接受耶穌是尼塞亞
[00:11:21.800 --> 00:11:24.400]  這個愛邦的婦人
[00:11:24.400 --> 00:11:27.600]  認定耶穌就是她的靠山
[00:11:27.600 --> 00:11:29.600]  這個是不是很諷刺呢?
[00:11:29.600 --> 00:11:34.000]  這個婦人的態度是怎麼樣的呢?
[00:11:34.000 --> 00:11:35.200]  哭著說
[00:11:35.200 --> 00:11:39.000]  主啊!大衛的子孫可憐我
[00:11:39.000 --> 00:11:41.400]  他夠勇氣
[00:11:41.400 --> 00:11:42.600]  你想想
[00:11:42.600 --> 00:11:44.400]  在同胞的面前
[00:11:44.400 --> 00:11:46.400]  如果他都是一個希臘人
[00:11:46.400 --> 00:11:49.200]  他要放下他自己的身份
[00:11:49.200 --> 00:11:51.000]  在眾同胞的面前
[00:11:51.000 --> 00:11:52.600]  眾目睽睽的底下
[00:11:52.600 --> 00:11:54.400]  要公開承認耶穌
[00:11:54.400 --> 00:11:57.000]  曾若那些族人
[00:11:57.000 --> 00:12:00.200]  可能都會說:哇!你怎麼會這樣?
[00:12:00.200 --> 00:12:03.000]  你怎麼會認耶穌是大衛的子孫?
[00:12:03.000 --> 00:12:05.600]  你真是丟臉!
[00:12:05.600 --> 00:12:07.800]  他要放下他自己的身份
[00:12:07.800 --> 00:12:09.000]  但他有勇氣
[00:12:09.000 --> 00:12:10.200]  他夠堅定
[00:12:10.200 --> 00:12:12.600]  耶穌其實第一次來這個地方
[00:12:12.600 --> 00:12:14.800]  初度跪頸
[00:12:14.800 --> 00:12:17.400]  但他迫切地抓住這個機會
[00:12:17.400 --> 00:12:18.800]  他初度跪頸
[00:12:18.800 --> 00:12:19.800]  第一次
[00:12:19.800 --> 00:12:21.400]  他竟然抓住這個機會
[00:12:21.400 --> 00:12:22.600]  死都不放
[00:12:22.600 --> 00:12:24.000]  因為他清楚知道
[00:12:24.000 --> 00:12:25.800]  耶穌就是他的靠山
[00:12:25.800 --> 00:12:29.400]  他更加謙卑地在耶穌的面前
[00:12:29.400 --> 00:12:32.800]  相聞耶穌斥責這一班的宗教領袖
[00:12:32.800 --> 00:12:34.200]  是假敬虔
[00:12:34.200 --> 00:12:36.400]  用傳統來代替真理
[00:12:36.400 --> 00:12:39.000]  但現在婦人是怎樣呢?
[00:12:39.000 --> 00:12:44.200]  正正就是服膺在猶太的傳統之下
[00:12:44.200 --> 00:12:48.200]  堅定不移地去請求這位大衛的子孫
[00:12:48.200 --> 00:12:49.800]  去突破身份
[00:12:49.800 --> 00:12:52.800]  去認定對象
[00:12:52.800 --> 00:12:57.800]  各位姐妹,有時放下身份是不容易的
[00:12:57.800 --> 00:13:00.600]  在《路加福音》第十八章
[00:13:00.600 --> 00:13:02.600]  有一段經文是講到
[00:13:02.600 --> 00:13:06.400]  瑞麗和法利塞人的禱告
[00:13:06.400 --> 00:13:10.600]  這個法利塞人站著自言自語地祈禱
[00:13:10.600 --> 00:13:12.600]  「上帝啊,我感謝祢
[00:13:12.600 --> 00:13:14.600]  我不像別人勒索
[00:13:14.600 --> 00:13:16.200]  不宜姦淫
[00:13:16.200 --> 00:13:20.000]  都不像瑞麗
[00:13:20.000 --> 00:13:22.200]  我一個星期禁食兩次
[00:13:22.200 --> 00:13:27.600]  凡我所得的都捐上十分之一」
[00:13:27.600 --> 00:13:30.000]  而那個瑞麗是怎樣呢?
[00:13:30.000 --> 00:13:33.800]  那個瑞麗遠遠地站著
[00:13:33.800 --> 00:13:38.600]  都不敢靠近
[00:13:38.600 --> 00:13:42.600]  就連舉目望天都不敢
[00:13:42.600 --> 00:13:45.600]  只是隨著自己的胸這樣說
[00:13:45.600 --> 00:13:51.000]  「上帝啊,開恩可憐我這個罪人」
[00:13:51.000 --> 00:13:57.200]  有時我們都不太認識我們自己
[00:13:57.200 --> 00:14:01.200]  今天這個迦南婦人
[00:14:01.200 --> 00:14:04.600]  她突破了族群的世仇
[00:14:04.600 --> 00:14:07.000]  突破了性別的界限
[00:14:07.000 --> 00:14:08.800]  突破了歧視
[00:14:08.800 --> 00:14:11.000]  突破了次等公民的界限
[00:14:11.000 --> 00:14:14.800]  突破了社會階層的差異
[00:14:14.800 --> 00:14:16.200]  耶穌是什麼?
[00:14:16.200 --> 00:14:18.800]  拿撒勒人
[00:14:18.800 --> 00:14:20.200]  當我們看福音書的時候
[00:14:20.200 --> 00:14:24.800]  我們知道拿撒勒還可以出什麼好東西
[00:14:24.800 --> 00:14:29.200]  所以這個婦人是希臘人
[00:14:29.200 --> 00:14:31.000]  高階層的人
[00:14:31.000 --> 00:14:34.200]  所以她突破了社會階層的差異
[00:14:34.200 --> 00:14:36.000]  甚至突破了面子
[00:14:36.000 --> 00:14:41.200]  向耶穌迫切的呼喊求救
[00:14:41.200 --> 00:14:45.200]  今天我們有什麼身份
[00:14:45.200 --> 00:14:46.800]  是不能夠突破的呢?
[00:14:46.800 --> 00:14:50.200]  請姐妹想想
[00:14:50.200 --> 00:14:52.800]  今天我們有什麼身份
[00:14:52.800 --> 00:14:59.400]  是會難阻我們認定這位請救的靠山的呢?
[00:14:59.400 --> 00:15:02.200]  會不會是我們的優越感呢?
[00:15:02.200 --> 00:15:04.200]  會不會是我們社會階層呢?
[00:15:04.200 --> 00:15:08.600]  會不會是我們高傲的眼呢?
[00:15:08.600 --> 00:15:12.000]  會不會是我們不健康的自我形象
[00:15:12.000 --> 00:15:17.200]  經常覺得自己是受害者呢?
[00:15:17.200 --> 00:15:20.600]  但這個迦南婦人的焦點
[00:15:20.600 --> 00:15:22.200]  不是放在自己身上
[00:15:22.200 --> 00:15:23.800]  不是放在其他的東西上
[00:15:23.800 --> 00:15:26.200]  她的焦點是放對了
[00:15:26.200 --> 00:15:29.400]  她的焦點是放在耶穌基督的身上
[00:15:29.400 --> 00:15:34.400]  她認定耶穌基督是正確的對象
[00:15:34.400 --> 00:15:37.400]  為什麼她可以突破這一切的限制
[00:15:37.400 --> 00:15:42.200]  向耶穌迫切的呼喊呢?
[00:15:42.200 --> 00:15:43.000]  第22節
[00:15:43.000 --> 00:15:47.800]  「阿女兒被鬼附得甚苦」
[00:15:47.800 --> 00:15:50.200]  突破隱情
[00:15:50.200 --> 00:15:52.600]  原來她的女兒是被鬼附的
[00:15:52.600 --> 00:15:55.000]  當時是一個很可怕的觀念
[00:15:55.000 --> 00:15:58.200]  這個婦人愛女之切
[00:15:58.200 --> 00:15:59.800]  好像自己受苦一樣
[00:15:59.800 --> 00:16:01.200]  我相信有很多媽媽
[00:16:01.200 --> 00:16:03.800]  當她見到她的子女受苦的時候
[00:16:03.800 --> 00:16:06.000]  她可能真的很痛不欲生
[00:16:06.000 --> 00:16:09.000]  她說「我寧願是我」
[00:16:09.000 --> 00:16:10.800]  「我寧願是我受苦」
[00:16:10.800 --> 00:16:12.400]  「我寧願是我病」
[00:16:12.400 --> 00:16:14.600]  「我寧願是我」
[00:16:14.600 --> 00:16:19.800]  這個迦南婦人就是有這份這樣的心
[00:16:19.800 --> 00:16:21.800]  今天很多人其實
[00:16:21.800 --> 00:16:25.000]  都不願意打開自己真實的生命
[00:16:25.000 --> 00:16:27.400]  來到主的面前
[00:16:27.400 --> 00:16:29.400]  或者今天我們弟兄姊妹
[00:16:29.400 --> 00:16:30.800]  可能我們都回教會
[00:16:30.800 --> 00:16:32.800]  可能我們都回成長班
[00:16:32.800 --> 00:16:35.800]  我們今天都回很多不同的小組
[00:16:35.800 --> 00:16:38.600]  但是當有需要
[00:16:38.600 --> 00:16:39.400]  當有問題
[00:16:39.400 --> 00:16:41.200]  當有困難的時候
[00:16:41.200 --> 00:16:43.000]  其實我們最常是什麼呢?
[00:16:43.000 --> 00:16:45.000]  最常就是去找專家
[00:16:45.000 --> 00:16:48.400]  我們最常是去找其他的方法
[00:16:48.400 --> 00:16:52.000]  而不願意打開自己真實的生命
[00:16:52.000 --> 00:16:53.600]  來到主的面前
[00:16:53.600 --> 00:16:55.200]  求憐恤蒙恩
[00:16:55.200 --> 00:16:56.600]  為得幫助
[00:16:56.600 --> 00:17:01.800]  讓主親自來介入和醫治
[00:17:01.800 --> 00:17:04.000]  弟兄姊妹
[00:17:04.000 --> 00:17:10.000]  今天可能不是我們家裡的女兒受苦
[00:17:10.000 --> 00:17:13.800]  可能是我們夫妻關係受苦
[00:17:13.800 --> 00:17:15.800]  出現紅燈
[00:17:15.800 --> 00:17:17.400]  甚至我們的子女
[00:17:17.400 --> 00:17:20.000]  可能有不良的嗜好
[00:17:20.000 --> 00:17:21.600]  我們看見他都受苦
[00:17:21.600 --> 00:17:23.400]  自己都受苦
[00:17:23.400 --> 00:17:28.000]  又或者有很多的親友、家人
[00:17:28.000 --> 00:17:34.000]  可能在身體、心靈、情緒等等
[00:17:34.000 --> 00:17:37.000]  都有很多的困擾
[00:17:37.000 --> 00:17:39.000]  又或者我們有很多的青年人
[00:17:39.000 --> 00:17:40.600]  他們在朋輩裏面
[00:17:40.600 --> 00:17:42.200]  受網絡的欺凌
[00:17:42.200 --> 00:17:45.400]  學業上面面對很大的壓力
[00:17:45.400 --> 00:17:46.800]  或者工作上面
[00:17:46.800 --> 00:17:49.000]  也是面對困境
[00:17:49.000 --> 00:17:51.400]  在人際關係上和同事之間
[00:17:51.400 --> 00:17:53.800]  可能有很多的糾纏
[00:17:53.800 --> 00:17:56.200]  很多關係的死結
[00:17:56.200 --> 00:17:58.800]  當然我們不是說我們要將我們的忍情
[00:17:58.800 --> 00:18:00.200]  要公諸於世
[00:18:00.200 --> 00:18:00.800]  不是
[00:18:00.800 --> 00:18:05.000]  但是我們有沒有打開我們的生命
[00:18:05.000 --> 00:18:08.800]  去到神的面前去迫切的祈求
[00:18:08.800 --> 00:18:11.800]  或者和一些信任得過的弟兄姊妹
[00:18:11.800 --> 00:18:13.800]  或者一些屬靈的長輩
[00:18:13.800 --> 00:18:16.600]  我們一起來呼求神呢?
[00:18:16.600 --> 00:18:19.000]  希伯來書四章十六節這樣說
[00:18:19.000 --> 00:18:23.000]  我們只管坦然無懼的來到施恩的寶座前
[00:18:23.000 --> 00:18:29.600]  為要得連率蒙恩惠作隨時的幫助
[00:18:29.600 --> 00:18:32.600]  他曾經有一個叱吒風雲的大將軍
[00:18:32.600 --> 00:18:34.000]  阿蘭國的大將軍
[00:18:34.000 --> 00:18:42.600]  但是他是患了麻風病
[00:18:42.600 --> 00:18:45.400]  當他患了麻風病的時候
[00:18:45.400 --> 00:18:48.800]  他家裏有一個小小的呂伯人
[00:18:48.800 --> 00:18:51.600]  而這個呂伯人是以色列人
[00:18:51.600 --> 00:18:54.800]  秘魯的以色列的小小的呂伯人
[00:18:54.800 --> 00:18:57.000]  就建議他
[00:18:57.000 --> 00:19:00.200]  不如你找以利沙先知
[00:19:00.200 --> 00:19:05.200]  當這個乃曼將軍來找以利沙先知的時候
[00:19:05.200 --> 00:19:07.400]  以利沙先知都沒有見他
[00:19:07.400 --> 00:19:10.200]  以利沙先知就去猜派一個伯人
[00:19:10.200 --> 00:19:12.400]  就告訴他
[00:19:12.400 --> 00:19:16.400]  你去河裏面沖涼七次
[00:19:16.400 --> 00:19:17.400]  你想一下
[00:19:17.400 --> 00:19:22.200]  大將軍,一人之下,萬人之上
[00:19:22.200 --> 00:19:24.000]  你要我做什麼就做什麼
[00:19:24.000 --> 00:19:26.200]  他都挺生氣的
[00:19:26.200 --> 00:19:28.600]  但最後他還是接受這個建議
[00:19:28.600 --> 00:19:34.000]  以致最後他得著醫治
[00:19:34.000 --> 00:19:37.000]  承認我們的需要
[00:19:37.000 --> 00:19:43.400]  有時我們真的不知道我們的需要是什麼
[00:19:43.400 --> 00:19:45.200]  不知道我們的需要是什麼
[00:19:45.200 --> 00:19:49.000]  不知道我們真實的光景是怎麼樣的
[00:19:49.000 --> 00:19:52.600]  有時我們覺得沒什麼都挺好
[00:19:52.600 --> 00:19:56.400]  沒什麼的,時間過了就行了
[00:19:56.400 --> 00:20:01.800]  算了,沒什麼人都幫到我了
[00:20:01.800 --> 00:20:04.200]  我們需要去承認我們的需要
[00:20:04.200 --> 00:20:06.400]  我們是一無所有的
[00:20:06.400 --> 00:20:07.800]  我們是絕望的
[00:20:07.800 --> 00:20:09.400]  我們是破產的
[00:20:09.400 --> 00:20:14.000]  我們是生命有很多的千瘡百孔的
[00:20:14.000 --> 00:20:17.200]  我們很需要耶穌基督
[00:20:17.200 --> 00:20:21.000]  五餅二魚,是五餅二魚
[00:20:21.000 --> 00:20:23.400]  呈現的是不足夠
[00:20:23.400 --> 00:20:25.800]  是嚴重的不足夠
[00:20:25.800 --> 00:20:29.200]  這個婦人的女兒是在生死的關頭
[00:20:29.200 --> 00:20:32.400]  我們要呈現這個需要給耶穌知道
[00:20:32.400 --> 00:20:34.000]  為什麼今天我們看不見
[00:20:34.000 --> 00:20:35.800]  或者不承認我們自己的光景呢
[00:20:35.800 --> 00:20:38.600]  因為我們被很多的物質
[00:20:38.600 --> 00:20:44.600]  被很多的偽關係來蒙蔽
[00:20:44.600 --> 00:20:48.400]  信仰似乎是一個甜品
