
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹們主日平安
[00:01:51.040 --> 00:01:55.760]  他就是為了等著在那裡攝影對面那座山的山頂
[00:01:55.760 --> 00:01:57.760]  太陽剛剛出來的時候
[00:01:57.760 --> 00:02:04.240]  照著那些光的一個很光燦燦的山頂的一個景象
[00:02:04.240 --> 00:02:07.920]  他就想拍一座好像金山一樣的照片
[00:02:07.920 --> 00:02:11.840]  他想拍一座好像有金山一樣的照片
[00:02:11.840 --> 00:02:17.160]  他在天快亮的時候到達了山頂
[00:02:17.880 --> 00:02:21.360]  他在天快亮的時候他到達了山頂
[00:02:21.360 --> 00:02:24.080]  那個時候已經非常非常冷
[00:02:24.080 --> 00:02:26.840]  那個時候已經非常非常冷了
[00:02:26.840 --> 00:02:31.920]  他也沒有在爬山的時候他也不再熱了
[00:02:31.920 --> 00:02:35.280]  他在爬山的時候他都不再熱了
[00:02:35.280 --> 00:02:38.200]  他到了山頂就站著不動了
[00:02:38.200 --> 00:02:40.840]  他站在山頂那裡站著不動
[00:02:40.840 --> 00:02:43.960]  所以他的熱量就會越來越散失
[00:02:44.480 --> 00:02:48.520]  所以他的熱量會越來越少越來越散失
[00:02:48.520 --> 00:02:52.720]  所以他就在那裡不停地走來走去
[00:02:52.720 --> 00:02:56.000]  所以他就在那裡不停地走來走去
[00:02:56.000 --> 00:02:59.840]  他為了保持自己的身體不會僵硬
[00:02:59.840 --> 00:03:03.240]  他為了保持他的身體不要被凍僵
[00:03:03.240 --> 00:03:07.120]  然後他就不停地在調試他的照相機
[00:03:07.120 --> 00:03:11.160]  然後他就不停地在調試他的相機
[00:03:11.160 --> 00:03:14.120]  他就是為了能拍一部讓他滿意的作品
[00:03:14.640 --> 00:03:18.640]  他就是為了能拍一部讓他滿意的作品
[00:03:18.640 --> 00:03:22.640]  他連夜爬山很辛苦
[00:03:22.640 --> 00:03:25.400]  他連夜爬山很辛苦
[00:03:25.400 --> 00:03:28.600]  他到了山頂那麼冷簡直是痛苦
[00:03:28.600 --> 00:03:32.360]  到了山頂那麼冷簡直是非常痛苦
[00:03:32.360 --> 00:03:35.480]  他就在那裡等著日出
[00:03:35.480 --> 00:03:37.760]  他就在那裡等著日出
[00:03:37.760 --> 00:03:42.400]  他就在那裡盼望著那個如他所想
[00:03:42.880 --> 00:03:44.680]  對面的山會被照成金色
[00:03:44.680 --> 00:03:48.000]  他就在那裡盼望著等候著
[00:03:48.000 --> 00:03:51.720]  希望是好像他所希望的那樣
[00:03:51.720 --> 00:03:54.920]  那座山是很光燦燦的一座山
[00:03:54.920 --> 00:03:56.800]  在那個視頻裡呢
[00:03:56.800 --> 00:03:58.920]  在那個視頻裡面
[00:03:58.920 --> 00:04:00.360]  到了最後
[00:04:00.360 --> 00:04:01.880]  到了最後
[00:04:01.880 --> 00:04:04.400]  真的是如他所想
[00:04:04.400 --> 00:04:07.240]  日出之後對面的山變成金色
[00:04:07.240 --> 00:04:09.760]  真是如他所想那樣
[00:04:09.760 --> 00:04:12.800]  對面那座山在日出之後變得
[00:04:12.920 --> 00:04:13.920]  光燦燦的
[00:04:13.920 --> 00:04:18.320]  所以他有非常非常強的喜悅
[00:04:18.320 --> 00:04:21.760]  所以他有一個非常非常之強的喜悅
[00:04:21.760 --> 00:04:23.960]  然後那個視頻的最後
[00:04:23.960 --> 00:04:26.760]  是他拍好照片的那個靜止畫面
[00:04:26.760 --> 00:04:28.800]  然後在視頻的最後
[00:04:28.800 --> 00:04:33.400]  是他拍好的這幅照片的那個靜止的畫面
[00:04:33.400 --> 00:04:37.320]  那這真的很像保羅講的這段話
[00:04:37.320 --> 00:04:41.000]  這個真是好像保羅所講的這段話那樣
[00:04:41.800 --> 00:04:44.080]  他在勞苦中等候且盼望
[00:04:44.080 --> 00:04:47.160]  勞苦當中等候且盼望
[00:04:47.160 --> 00:04:51.600]  然後最後他有了一個非常讓他喜悅的
[00:04:51.600 --> 00:04:53.640]  很幸福的這樣的一個結局
[00:04:53.640 --> 00:04:57.320]  然後最後有一個非常之令他喜悅的
[00:04:57.320 --> 00:04:58.920]  很幸福的這樣一個結局
[00:04:58.920 --> 00:05:04.520]  那現在我們這個新冠的抗疫還沒有結束
[00:05:04.520 --> 00:05:08.800]  現在我們這個新冠肺炎的抗疫還沒結束
[00:05:10.000 --> 00:05:11.800]  大家也在這裡受苦
[00:05:11.800 --> 00:05:14.200]  大家也都在這裏受苦
[00:05:14.200 --> 00:05:16.320]  也在等候盼望
[00:05:16.320 --> 00:05:18.600]  也都在這裏等候盼望
[00:05:18.600 --> 00:05:21.520]  你看醫護人員首先是最辛苦的
[00:05:21.520 --> 00:05:24.680]  你看到醫護人員首先是最辛苦的
[00:05:24.680 --> 00:05:28.000]  他們還付出了很大的犧牲
[00:05:28.000 --> 00:05:30.400]  他們還付出了很大的犧牲
[00:05:30.400 --> 00:05:32.280]  在這個世界範圍內
[00:05:32.280 --> 00:05:34.200]  在這個世界範圍內
[00:05:34.200 --> 00:05:38.280]  然後企業主也很辛苦
[00:05:38.920 --> 00:05:40.760]  然後企業主也很辛苦
[00:05:40.760 --> 00:05:45.520]  他們很多人的生意都跌掉了一大半
[00:05:45.520 --> 00:05:48.560]  很多人的生意都跌了一大半
[00:05:48.560 --> 00:05:51.880]  甚至有些企業都乾脆關門
[00:05:51.880 --> 00:05:55.280]  甚至有些企業都乾脆關門
[00:05:55.280 --> 00:05:59.800]  在家裏工作的朋友們也很辛苦
[00:05:59.800 --> 00:06:04.840]  在家裏工作的在家辦公的都很辛苦
[00:06:06.040 --> 00:06:09.160]  然後以前星期一到星期五工作
[00:06:09.160 --> 00:06:10.280]  六日還能休息
[00:06:10.280 --> 00:06:12.720]  以前星期一到五工作
[00:06:12.720 --> 00:06:14.520]  星期六、星期日還可以休息
[00:06:14.520 --> 00:06:17.000]  但最近這兩個月
[00:06:17.000 --> 00:06:20.480]  我看到很多人星期六、星期天還要工作
[00:06:20.480 --> 00:06:22.640]  而最近這兩個月
[00:06:22.640 --> 00:06:25.560]  我看到很多人在星期六、星期日都還要工作
[00:06:25.560 --> 00:06:29.640]  然後以前星期一到星期五
[00:06:29.640 --> 00:06:31.160]  五點、六點就下班了
[00:06:31.160 --> 00:06:33.480]  以前在星期一到星期五
[00:06:33.480 --> 00:06:35.520]  五點、六點就可以放工了
[00:06:36.280 --> 00:06:38.320]  回到家裏也不用管工作的事
[00:06:38.320 --> 00:06:41.160]  回到家裏也不用管工作上的事
[00:06:41.160 --> 00:06:43.520]  但現在在家工作
[00:06:43.520 --> 00:06:45.880]  結果一直做到晚上十點、十一點
[00:06:45.880 --> 00:06:48.560]  但現在在家裏工作
[00:06:48.560 --> 00:06:51.840]  反而是一直做到晚上的十點、十一點
[00:06:51.840 --> 00:06:54.640]  然後做父母的也很辛苦
[00:06:54.640 --> 00:06:57.480]  然後做父母的也很辛苦
[00:06:57.480 --> 00:06:59.600]  他們不光要工作
[00:06:59.600 --> 00:07:00.600]  然後做家務
[00:07:00.600 --> 00:07:02.520]  他們不單只要工作
[00:07:02.520 --> 00:07:03.440]  要做家務
[00:07:03.440 --> 00:07:05.840]  還要全天候的照顧
[00:07:06.240 --> 00:07:08.360]  不用去上學的小朋友
[00:07:08.360 --> 00:07:11.160]  還要全天候這樣去照顧
[00:07:11.160 --> 00:07:12.800]  不用去上學的小朋友
[00:07:12.800 --> 00:07:15.040]  然後最後
[00:07:15.040 --> 00:07:17.800]  這些公務員也很辛苦
[00:07:17.800 --> 00:07:21.040]  然後最後這些公務員也很辛苦
[00:07:21.040 --> 00:07:22.520]  他們要
[00:07:22.520 --> 00:07:25.240]  經受來自很多方面的壓力
[00:07:25.240 --> 00:07:28.600]  他們要經受來自很多方面的壓力
[00:07:28.600 --> 00:07:31.200]  因為你知道
[00:07:31.200 --> 00:07:32.760]  很多時候
[00:07:32.760 --> 00:07:33.680]  我們
[00:07:34.280 --> 00:07:36.200]  不會太過於怪罪自己
[00:07:36.200 --> 00:07:37.200]  而是怪罪政府
[00:07:37.200 --> 00:07:39.560]  因為你知道我們很多時候
[00:07:39.560 --> 00:07:40.960]  都不會怪罪自己
[00:07:40.960 --> 00:07:42.800]  而是會去怪政府
[00:07:42.800 --> 00:07:47.320]  所有人都這麼盼望著、等候著
[00:07:47.320 --> 00:07:50.920]  所有人都在盼望著、等候著
[00:07:50.920 --> 00:07:54.320]  希望有一天一切都能復原
[00:07:54.320 --> 00:07:57.240]  希望有一天一切都可以復原
[00:07:57.240 --> 00:08:02.920]  若是我們有一個美好的結果
[00:08:04.320 --> 00:08:06.560]  若是我們有一個美好的結果
[00:08:06.560 --> 00:08:09.320]  好像前面說的攝影師
[00:08:09.320 --> 00:08:12.480]  好像我們前面所說的那位攝影師
[00:08:12.480 --> 00:08:15.880]  還有現在在這個疫情中
[00:08:15.880 --> 00:08:17.520]  在這裡苦苦等待的我們
[00:08:17.520 --> 00:08:20.360]  還有在這個疫情當中
[00:08:20.360 --> 00:08:22.240]  在這裡苦苦等待著的我們
[00:08:22.240 --> 00:08:26.240]  我們會
[00:08:26.240 --> 00:08:28.480]  我們當我們這一切都過去了
[00:08:28.480 --> 00:08:30.360]  有一個好的結果之後
[00:08:30.360 --> 00:08:32.960]  當這些一切都過去了
[00:08:33.120 --> 00:08:35.240]  而有一個好的結果之後
[00:08:35.240 --> 00:08:37.560]  我們在回首看之前
[00:08:37.560 --> 00:08:40.280]  我們在回首看之前的
[00:08:40.280 --> 00:08:42.360]  也許我們會覺得那些辛苦
[00:08:42.360 --> 00:08:43.360]  都不算什麼
[00:08:43.360 --> 00:08:45.200]  也許我們都會覺得
[00:08:45.200 --> 00:08:47.040]  那些辛苦都不算什麼
[00:08:47.040 --> 00:08:49.320]  但是呢
[00:08:49.320 --> 00:08:51.520]  世界中的盼望
[00:08:51.520 --> 00:08:53.120]  可能會落空的
[00:08:53.120 --> 00:08:56.240]  但是世界當中的盼望
[00:08:56.240 --> 00:08:57.840]  很可能是會落空的
[00:08:57.840 --> 00:09:01.760]  像之前提到那個攝影師
[00:09:02.400 --> 00:09:04.440]  之前提到的那位攝影師
[00:09:04.440 --> 00:09:06.960]  如果他那天
[00:09:06.960 --> 00:09:08.240]  第二天早晨
[00:09:08.240 --> 00:09:09.040]  他
[00:09:09.040 --> 00:09:11.040]  沒有如他所想
[00:09:11.040 --> 00:09:12.720]  是個日出的
[00:09:12.720 --> 00:09:14.680]  日出很清楚的那樣
[00:09:14.680 --> 00:09:16.800]  光很清楚的那樣的早晨
[00:09:16.800 --> 00:09:18.400]  如果第二天
[00:09:18.400 --> 00:09:20.800]  並不是如他所希望的
[00:09:20.800 --> 00:09:23.920]  那種很清楚的
[00:09:23.920 --> 00:09:26.040]  很光的那種畫面的話
[00:09:26.040 --> 00:09:28.120]  如果有雲霧的話
[00:09:28.120 --> 00:09:30.480]  如果是有雲霧的話
[00:09:30.960 --> 00:09:32.720]  他可能就拍不到
[00:09:32.720 --> 00:09:34.240]  那個金燦燦的山
[00:09:34.240 --> 00:09:36.520]  他可能就拍不到
[00:09:36.520 --> 00:09:38.440]  那個金光閃閃的山
[00:09:38.440 --> 00:09:40.920]  或者是打折扣
[00:09:40.920 --> 00:09:41.680]  沒有那麼美
[00:09:41.680 --> 00:09:44.160]  或者是打了很大的折扣
[00:09:44.160 --> 00:09:45.040]  沒有那麼漂亮
[00:09:45.040 --> 00:09:48.320]  那在疫情中的我們呢
[00:09:48.320 --> 00:09:50.840]  而在疫情當中的我們呢
[00:09:50.840 --> 00:09:54.400]  也許會不如我們所想
[00:09:54.400 --> 00:09:56.680]  那個能夠儘快結束
[00:09:56.680 --> 00:10:00.160]  或者不會好像我們所想的那樣
[00:10:00.400 --> 00:10:02.000]  可以很快的結束
[00:10:02.000 --> 00:10:04.200]  也許我們一直都
[00:10:04.200 --> 00:10:06.040]  大家都在盼望那個疫苗
[00:10:06.040 --> 00:10:08.280]  研製不一定能很快成功
[00:10:08.280 --> 00:10:11.840]  又或者我們很盼望的那個疫苗
[00:10:11.840 --> 00:10:13.800]  或者不一定會很快
[00:10:13.800 --> 00:10:15.240]  可以研究成功
[00:10:15.240 --> 00:10:17.920]  所以你看
[00:10:17.920 --> 00:10:20.560]  世界中的盼望是有可能落空的
[00:10:20.560 --> 00:10:22.200]  所以你看到
[00:10:22.200 --> 00:10:23.840]  世界當中的盼望
[00:10:23.840 --> 00:10:25.600]  是很有可能會落空的
[00:10:25.600 --> 00:10:29.040]  但是基督徒對天國的盼望
[00:10:29.040 --> 00:10:30.400]  是絕對不會落空的
[00:10:30.400 --> 00:10:33.360]  但是基督徒對天國的盼望
[00:10:33.360 --> 00:10:34.920]  是絕對不會落空的
[00:10:34.920 --> 00:10:39.600]  那從好的方面來說呢
[00:10:39.600 --> 00:10:41.760]  從好的方面來說呢
[00:10:41.760 --> 00:10:44.040]  我們平常的生活裡
[00:10:44.040 --> 00:10:46.560]  我們平常的生活裡面
[00:10:46.560 --> 00:10:50.360]  常常是最後的喜悅
[00:10:50.360 --> 00:10:52.360]  讓我們忘記了之前的苦
[00:10:52.360 --> 00:10:55.720]  經常都是最後的喜悅
[00:10:55.720 --> 00:10:58.440]  令我們忘記了一開始的苦
[00:10:59.680 --> 00:11:01.800]  那何況是信徒們
[00:11:01.800 --> 00:11:06.200]  在未來將要得到的榮耀是那麼宏大
[00:11:06.200 --> 00:11:08.560]  更何況是我們信徒們
[00:11:08.560 --> 00:11:12.240]  在之後可以得到的榮耀是多大的
[00:11:12.240 --> 00:11:16.560]  那會更讓我們覺得之前的苦不算什麼
[00:11:16.560 --> 00:11:18.320]  更加會讓我們覺得
[00:11:18.320 --> 00:11:21.120]  之前所受的苦並不算什麼
[00:11:21.120 --> 00:11:25.640]  保羅在這裡用了苦楚這個詞
[00:11:26.880 --> 00:11:29.080]  保羅在這裡用了苦楚這個詞
[00:11:29.080 --> 00:11:31.920]  我想給大家解釋一下
[00:11:31.920 --> 00:11:33.880]  我想給大家解釋一下
[00:11:33.880 --> 00:11:36.160]  你說我們現在
[00:11:36.160 --> 00:11:39.480]  雖然生活各方面不方便
[00:11:39.480 --> 00:11:41.680]  但是怎麼會苦楚呢
[00:11:41.680 --> 00:11:45.200]  你說我們現在雖然在生活各個方面
[00:11:45.200 --> 00:11:46.400]  都不是那麼方便
[00:11:46.400 --> 00:11:47.960]  但是怎麼會苦楚呢
[00:11:47.960 --> 00:11:51.720]  那保羅是從全人類的一個角度來說的
[00:11:51.720 --> 00:11:55.200]  保羅是從全人類的一個角度來說的
[00:11:55.960 --> 00:11:58.120]  首先人的苦楚
[00:11:58.120 --> 00:11:59.960]  首先就來自於世界
[00:11:59.960 --> 00:12:03.640]  首先人類的苦楚就是來自於世界
[00:12:03.640 --> 00:12:08.560]  因為我們由有罪的人組成的人類的社會
[00:12:08.560 --> 00:12:09.480]  就是這個世界
[00:12:09.480 --> 00:12:13.640]  因為我們這個世界就是由我們這些有罪的人
[00:12:13.640 --> 00:12:15.280]  所組成的這個世界
[00:12:15.280 --> 00:12:19.120]  那這個世界是因為由罪人組成
[00:12:19.120 --> 00:12:22.040]  這個世界因為由罪人組成
[00:12:22.040 --> 00:12:25.600]  那肯定會有罪在其中
[00:12:26.080 --> 00:12:28.640]  所以肯定是會有罪在其中
[00:12:28.640 --> 00:12:32.120]  那我們就免不了要受影響
[00:12:32.120 --> 00:12:34.640]  那我們就免不了會受影響
[00:12:34.640 --> 00:12:37.880]  那我們的生活的方方面面
[00:12:37.880 --> 00:12:40.440]  我們的生活的方方面面
[00:12:40.440 --> 00:12:45.720]  其實都受到世界的很多很多的壓迫
[00:12:45.720 --> 00:12:49.520]  其實都會受到世界很多很多的壓迫
[00:12:49.520 --> 00:12:52.440]  就像保羅在別的地方說的
[00:12:52.440 --> 00:12:55.320]  就像保羅在別的地方說的
[00:12:55.880 --> 00:12:58.400]  就是我所願意做的我做不到
[00:12:58.400 --> 00:13:01.320]  就是我所願意做的我做不到
[00:13:01.320 --> 00:13:03.920]  我不想做的我偏要去做
[00:13:03.920 --> 00:13:06.840]  我不想做的我偏偏要去做
[00:13:06.840 --> 00:13:11.000]  我們在世界中我們的顯得很弱小
[00:13:11.000 --> 00:13:14.000]  我們在世界當中我們顯得很弱小
[00:13:14.000 --> 00:13:17.040]  世界的那個力量非常的強大
[00:13:17.040 --> 00:13:19.880]  世界的那個力量非常的強大
[00:13:19.880 --> 00:13:23.440]  它緊緊的包裹著我們
[00:13:24.080 --> 00:13:26.080]  它緊緊的包裹著我們
[00:13:26.080 --> 00:13:31.320]  甚至是在頭頂上感覺在壓迫著我們
[00:13:31.320 --> 00:13:34.480]  甚至好像我們感覺到在頭頂上面
[00:13:34.480 --> 00:13:36.480]  有東西壓迫著我們一樣
[00:13:36.480 --> 00:13:39.240]  就如同中國一句話
[00:13:39.240 --> 00:13:40.680]  人在江湖身不由己
[00:13:40.680 --> 00:13:42.880]  就好像中國有一句話
[00:13:42.880 --> 00:13:44.880]  人在江湖身不由己
[00:13:44.880 --> 00:13:48.480]  那我們的苦楚還來自於世人
[00:13:48.480 --> 00:13:52.040]  我們的苦楚還來自於世人
[00:13:52.960 --> 00:13:54.280]  就是你我
[00:13:54.280 --> 00:13:56.280]  就是說你和我
[00:13:56.280 --> 00:13:59.520]  那人和人之間要來往
[00:13:59.520 --> 00:14:02.240]  人和人之間要來往
[00:14:02.240 --> 00:14:05.160]  那就會產生很多很多的關係
[00:14:05.160 --> 00:14:08.080]  就會產生很多很多的關係
[00:14:08.080 --> 00:14:11.000]  而這些關係就會帶來摩擦
[00:14:11.000 --> 00:14:13.840]  而這些關係就會帶來摩擦
[00:14:13.840 --> 00:14:17.160]  我就看過很多報導
[00:14:17.160 --> 00:14:19.320]  我就看過很多的報導
[00:14:20.080 --> 00:14:23.120]  說從世界範圍內這個疫情的關係
[00:14:23.120 --> 00:14:27.040]  說在這個世界範圍內的疫情的關係
[00:14:27.040 --> 00:14:29.440]  很多家庭
[00:14:29.440 --> 00:14:32.120]  兩代人、三代人關在一起
[00:14:32.120 --> 00:14:35.600]  很多家庭是兩代人或者三代人
[00:14:35.600 --> 00:14:37.760]  一起關在家裏面
[00:14:37.760 --> 00:14:40.960]  那就產生了很多很多的矛盾、不愉快
[00:14:40.960 --> 00:14:44.000]  就產生了很多很多矛盾
[00:14:44.000 --> 00:14:45.120]  很多的不愉快
[00:14:45.120 --> 00:14:49.840]  這僅僅是世人的苦楚的一個很小的縮影
[00:14:50.600 --> 00:14:54.960]  這僅僅是世人的苦楚的一個很小的縮影
[00:14:54.960 --> 00:14:57.920]  然後還有我們生活的苦楚
[00:14:57.920 --> 00:15:00.640]  還有我們生活當中的苦楚
[00:15:00.640 --> 00:15:03.000]  就像剛才所說的
[00:15:03.000 --> 00:15:05.920]  那幾類人在疫情中都是很辛苦的
[00:15:05.920 --> 00:15:09.320]  就像剛才所說的那幾類人
[00:15:09.320 --> 00:15:11.800]  在疫情當中都是非常之辛苦的
[00:15:11.800 --> 00:15:14.560]  然後在這裏我就想提到
[00:15:14.560 --> 00:15:16.560]  尤其是老人和窮人
[00:15:16.560 --> 00:15:18.720]  在這裏我很想特別提到
[00:15:18.720 --> 00:15:20.880]  尤其是老人和窮人
[00:15:20.880 --> 00:15:26.240]  大家都知道老人家在這種疫情中是最脆弱的
[00:15:26.240 --> 00:15:31.080]  大家都知道老人家在這個疫情當中是最脆弱的
[00:15:31.080 --> 00:15:36.480]  很多很多死亡的例子都是出自養老院
[00:15:36.480 --> 00:15:41.200]  很多死亡的例子都是出自於養老院
[00:15:41.200 --> 00:15:46.680]  而且兒女們想去看望他們都不能靠近
[00:15:47.480 --> 00:15:52.480]  而且兒女們想去看望他們都不能靠近
[00:15:52.480 --> 00:15:54.160]  隔著玻璃
[00:15:54.160 --> 00:15:56.040]  隔著玻璃
[00:15:56.040 --> 00:16:00.600]  甚至我知道有些地方是通過屏幕的
[00:16:00.600 --> 00:16:03.920]  甚至我知道有些地方是通過屏幕的
[00:16:03.920 --> 00:16:06.400]  老人家在養老院
[00:16:06.400 --> 00:16:10.880]  如果連兒女的面都不能真真正正的見到
[00:16:10.880 --> 00:16:14.480]  他的生活其實是非常非常的傷感的
[00:16:15.400 --> 00:16:17.480]  老人家在養老院裏面
[00:16:17.480 --> 00:16:20.720]  如果連他的兒女都不能見到的話
[00:16:20.720 --> 00:16:23.800]  這樣的情景真是非常傷感的
[00:16:23.800 --> 00:16:25.600]  還有就是窮人
[00:16:25.600 --> 00:16:27.360]  還有就是窮人
[00:16:27.360 --> 00:16:29.520]  他們也是非常脆弱的
[00:16:29.520 --> 00:16:31.960]  他們也是非常脆弱的
[00:16:31.960 --> 00:16:34.760]  很多人就沒有生活來源
[00:16:34.760 --> 00:16:37.360]  很多人沒有了生活來源
[00:16:37.360 --> 00:16:41.880]  很多人沒有一個像樣的居住環境
[00:16:42.960 --> 00:16:46.480]  很多人沒有一個像樣的生活的居住環境
[00:16:46.480 --> 00:16:50.040]  他們在這種疫情中就很容易得病
[00:16:50.040 --> 00:16:54.120]  他們在這個疫情當中是很容易得病的
[00:16:54.120 --> 00:16:58.160]  這也是一種苦楚
[00:16:58.160 --> 00:17:00.480]  這個也是一種苦楚
[00:17:00.480 --> 00:17:03.840]  我們這些生活都還不錯
[00:17:03.840 --> 00:17:05.200]  又年輕力壯的人
[00:17:05.200 --> 00:17:08.240]  我們也許不會有太明顯的感受
[00:17:08.240 --> 00:17:11.400]  我們這些生活都還不錯
[00:17:11.400 --> 00:17:13.520]  又年輕力壯的人
[00:17:13.520 --> 00:17:16.760]  可能不會太感受得到這種苦楚
[00:17:16.760 --> 00:17:21.080]  最後基督徒還有一種苦楚
[00:17:21.080 --> 00:17:24.200]  最後基督徒還有一種苦楚
[00:17:24.200 --> 00:17:30.160]  你知道就是罪和我們的鬥爭
[00:17:30.160 --> 00:17:33.760]  就是這個罪和我們之間的鬥爭
[00:17:33.760 --> 00:17:36.120]  一樣也是很苦的
[00:17:36.120 --> 00:17:38.160]  一樣也是很苦的
[00:17:41.720 --> 00:17:44.120]  但是我們在這個苦楚中
[00:17:44.120 --> 00:17:45.480]  我們在等候
[00:17:45.480 --> 00:17:48.400]  但是我們在這個苦楚當中
[00:17:48.400 --> 00:17:49.800]  我們在等候
[00:17:49.800 --> 00:17:53.760]  而等候的同時我們有盼望
[00:17:53.760 --> 00:17:57.160]  而等候的同時我們有盼望
[00:17:57.160 --> 00:18:00.080]  我們的盼望就是
[00:18:00.080 --> 00:18:04.440]  總有一天天父上帝要把這一切都更新
[00:18:04.440 --> 00:18:07.720]  我們的盼望就是總有一天
[00:18:07.720 --> 00:18:11.600]  我們的天父上帝會把這一切都更新
[00:18:11.600 --> 00:18:15.320]  保羅在這裡說
[00:18:15.320 --> 00:18:19.120]  人被制服在虛空之下
[00:18:19.120 --> 00:18:20.840]  保羅在這裡說
[00:18:20.840 --> 00:18:23.800]  人被制服於虛空之下
[00:18:23.800 --> 00:18:26.560]  他其實就是想說
[00:18:26.560 --> 00:18:29.080]  在這個虛空之下
[00:18:29.080 --> 00:18:34.040]  就是人生會顯得沒有目的、沒有意義
[00:18:34.040 --> 00:18:36.120]  這個虛空就是說
[00:18:36.120 --> 00:18:39.160]  指人生顯得沒有目的、沒有意義
[00:18:39.160 --> 00:18:42.800]  就好像有一個哲學思想
[00:18:42.800 --> 00:18:44.960]  一派哲學思想叫存在主義
[00:18:44.960 --> 00:18:48.840]  但好像有一派哲學主義思想
[00:18:48.840 --> 00:18:50.600]  叫做存在主義
[00:18:50.600 --> 00:18:54.760]  它就說世界是荒謬的
[00:18:54.760 --> 00:18:58.200]  人生是痛苦的
[00:18:58.200 --> 00:19:00.680]  它就說世界是荒謬的
[00:19:00.680 --> 00:19:02.280]  人生是痛苦的
[00:19:03.440 --> 00:19:06.720]  它從某種意義上來說說得滿對
[00:19:06.720 --> 00:19:09.240]  從某種意義上來說
[00:19:09.240 --> 00:19:10.680]  好像說得挺對的
[00:19:10.680 --> 00:19:13.800]  如果我們不認識神的話
[00:19:13.800 --> 00:19:16.120]  如果我們不認識神的話
[00:19:16.120 --> 00:19:18.880]  如果我們不明白天國的話
[00:19:18.880 --> 00:19:21.440]  如果我們不明白天國的話
[00:19:21.440 --> 00:19:25.200]  可能真的就是如存在主義所說的
[00:19:25.200 --> 00:19:29.400]  可能就真的好像存在主義所說的
[00:19:31.120 --> 00:19:34.320]  但是上帝給了我們盼望
[00:19:34.320 --> 00:19:37.480]  但是上帝給了我們盼望
[00:19:37.480 --> 00:19:42.240]  我們有脫離敗壞、瑕疵的那一天
[00:19:42.240 --> 00:19:47.560]  我們有脫離敗壞、痕跡的那一天
[00:19:47.560 --> 00:19:51.480]  我們有脫離苦楚跟死亡的那一天
[00:19:51.480 --> 00:19:55.160]  我們有脫離苦楚和死亡的那一天
[00:19:55.160 --> 00:20:00.640]  信徒們是可以進入榮耀中得自由的
[00:20:01.480 --> 00:20:05.440]  信徒們是可以進入榮耀中得自由的
[00:20:05.440 --> 00:20:09.280]  (主持人:保羅在這裡還提到歎息)
[00:20:09.280 --> 00:20:12.360]  保羅在這裡還提到了歎息
[00:20:12.360 --> 00:20:14.760]  (主持人:他這個詞其實用得非常棒)
[00:20:14.760 --> 00:20:17.800]  他這個詞其實用得非常之好
[00:20:17.800 --> 00:20:22.200]  (主持人:人類從過去到如今真的都是歎息)
[00:20:22.200 --> 00:20:26.720]  人類從過去到如今其實都是歎息
[00:20:26.720 --> 00:20:30.040]  (主持人:其實說到你我也是一樣)
