
[00:00:00.000 --> 00:00:05.000]  我在北美住的時候,很多時候駕車到野外
[00:02:44.240 --> 00:02:48.200]  除了婦人、孩子、暴行的男人約有六十萬
[00:02:48.200 --> 00:02:50.440]  又有許多閒雜人
[00:02:50.440 --> 00:02:53.560]  並有羊群、牛群和他們一同上去
[00:02:53.560 --> 00:02:56.200]  原來這就是耶和華的軍隊
[00:02:56.200 --> 00:02:58.840]  加起來大約二百萬人
[00:02:58.840 --> 00:03:01.080]  加上閒雜人
[00:03:01.080 --> 00:03:02.840]  還有牛群、羊群
[00:03:02.840 --> 00:03:07.880]  牧師,這就是耶和華的軍隊,有沒有搞錯?
[00:03:07.880 --> 00:03:09.960]  軍隊有閒雜人的嗎?
[00:03:09.960 --> 00:03:17.680]  我們中國人民解放軍是英勇文明之師
[00:03:17.680 --> 00:03:21.160]  美國的海軍陸戰隊也沒有閒雜人
[00:03:21.160 --> 00:03:24.480]  這裡的人還有小孩子、牛群
[00:03:24.480 --> 00:03:27.480]  上帝叫他們做耶和華的軍隊
[00:03:27.480 --> 00:03:33.200]  這樣簡直是烏合之眾
[00:03:33.200 --> 00:03:34.880]  比我們太古城還差
[00:03:34.880 --> 00:03:37.280]  為什麼會這樣呢?
[00:03:37.280 --> 00:03:40.680]  沒錯,從人的標準來說
[00:03:40.680 --> 00:03:44.200]  這群人好像不太行
[00:03:44.200 --> 00:03:48.840]  但是上帝要叫他們做耶和華的軍隊
[00:03:48.840 --> 00:03:50.120]  你也沒有辦法
[00:03:50.120 --> 00:03:51.480]  在這裡看到
[00:03:51.480 --> 00:03:54.600]  其實我們的上帝是很有恩慈
[00:03:54.600 --> 00:03:56.600]  又很大量
[00:03:56.600 --> 00:03:58.960]  這段經文提醒我們
[00:03:58.960 --> 00:04:00.640]  我們不要小看自己
[00:04:00.640 --> 00:04:02.120]  雖然你說我不是很行
[00:04:02.120 --> 00:04:04.120]  但是你就是耶和華的軍隊
[00:04:04.120 --> 00:04:06.560]  你不要小看你旁邊那個
[00:04:06.560 --> 00:04:08.160]  他說他比我還差
[00:04:08.160 --> 00:04:09.960]  他也是耶和華的軍隊
[00:04:09.960 --> 00:04:12.440]  不行的話,上帝可以搞到他行
[00:04:12.440 --> 00:04:14.760]  所以我們要彼此尊重
[00:04:14.760 --> 00:04:17.560]  有時候我在午堂看到
[00:04:17.560 --> 00:04:19.400]  我們一群小孩子
[00:04:19.400 --> 00:04:20.760]  個個都穿著制服
[00:04:20.760 --> 00:04:21.840]  有五顆星
[00:04:21.840 --> 00:04:24.480]  他們就像軍隊多於你和我
[00:04:24.480 --> 00:04:25.840]  將來很有前途
[00:04:25.840 --> 00:04:27.600]  但是你也很有前途
[00:04:27.600 --> 00:04:29.880]  所以我們真的要在主裡面
[00:04:29.880 --> 00:04:32.960]  我們要彼此的互惜
[00:04:35.200 --> 00:04:40.560]  好,在《出埃及記》十三章裡面
[00:04:40.560 --> 00:04:45.000]  上帝就為以色列人訂立了兩個禮儀
[00:04:45.000 --> 00:04:48.000]  一個是每年要守如意節
[00:04:48.000 --> 00:04:49.400]  我會解釋一點
[00:04:49.400 --> 00:04:53.480]  另一個就是要將投生的獻給上帝
[00:04:53.480 --> 00:04:56.000]  這兩個禮儀其實有關係
[00:04:56.000 --> 00:04:58.200]  而且有同一個目的
[00:04:58.200 --> 00:05:00.280]  就是紀念耶和華
[00:05:00.280 --> 00:05:03.400]  將以色列人從埃及地領出來
[00:05:03.400 --> 00:05:07.640]  剛才我十六節聖經有好幾次提到
[00:05:07.640 --> 00:05:12.440]  耶和華從埃及地領我們出來
[00:05:12.440 --> 00:05:18.240]  這段經文雖然是講及舊約的禮儀
[00:05:18.240 --> 00:05:20.480]  但是新約的基督徒也適合用
[00:05:20.480 --> 00:05:25.400]  它幫助我們反思基督徒的特殊身份
[00:05:25.400 --> 00:05:28.920]  以及我們對上帝的恩慈
[00:05:28.920 --> 00:05:31.680]  上帝的救贖應該有什麼回應
[00:05:31.680 --> 00:05:33.680]  這就是我們今天要看的
[00:05:33.680 --> 00:05:37.360]  首先我要跟大家介紹一下如意節
[00:05:37.360 --> 00:05:40.320]  如果你去過以色列守如意節
[00:05:40.320 --> 00:05:43.120]  你會知道如意節總共有七天這麼長
[00:05:43.120 --> 00:05:48.120]  第一天晚上會有如意節的筵席
[00:05:48.120 --> 00:05:52.600]  然後接下來的七天會有一個無教節
[00:05:54.240 --> 00:06:03.280]  它的目的就是紀念上帝殺埃及人的長子的時候
[00:06:03.280 --> 00:06:07.440]  是免去以色列人的災難
[00:06:07.440 --> 00:06:09.720]  所以上帝就命令以色列人
[00:06:09.720 --> 00:06:12.800]  要將投生的人和生畜
[00:06:12.800 --> 00:06:17.440]  是雄性的都要奉獻給神
[00:06:17.440 --> 00:06:20.240]  或者你現在就開始有個問題
[00:06:20.240 --> 00:06:24.760]  牧師,為什麼上帝要殺埃及人的長子?
[00:06:24.760 --> 00:06:27.800]  這個懲罰是不是太重呢?
[00:06:27.800 --> 00:06:32.120]  為什麼這個恩慈的上帝會這麼做?
[00:06:32.120 --> 00:06:35.040]  我們可以這樣看
[00:06:35.040 --> 00:06:36.280]  在舊約裡面
[00:06:36.280 --> 00:06:38.800]  上帝是將以色列的民族
[00:06:38.800 --> 00:06:41.960]  承繼了做自己的長子
[00:06:41.960 --> 00:06:43.640]  做上帝的長子
[00:06:43.640 --> 00:06:46.920]  以色列民族是上帝的長子
[00:06:46.920 --> 00:06:50.440]  埃及企圖將這個長子拿走
[00:06:50.440 --> 00:06:54.480]  所以上帝就拿走埃及人的長子
[00:06:54.480 --> 00:06:55.840]  這是第一個解釋
[00:06:55.840 --> 00:06:57.360]  第二個解釋
[00:06:57.360 --> 00:06:59.160]  上帝有十災
[00:06:59.160 --> 00:07:00.720]  第一災是比較簡單的
[00:07:00.720 --> 00:07:02.480]  我們上個星期也說過
[00:07:02.480 --> 00:07:04.000]  第二災是比較嚴重的
[00:07:04.000 --> 00:07:06.000]  但是法老王都不聽
[00:07:06.000 --> 00:07:08.840]  一直到第十災才聽
[00:07:08.840 --> 00:07:13.440]  所以可以說這是法老王自己拿回來的
[00:07:13.440 --> 00:07:17.240]  第三就是其實埃及的法老王
[00:07:17.240 --> 00:07:20.280]  都殺了很多以色列人的男嬰
[00:07:20.280 --> 00:07:23.080]  記不記得摩西差點就沒命了
[00:07:23.080 --> 00:07:27.240]  幸好他媽媽幫他弄的藤籃夠穩固
[00:07:27.240 --> 00:07:28.200]  不進水
[00:07:28.200 --> 00:07:29.840]  我小時候看圖片
[00:07:29.840 --> 00:07:32.240]  他的籃子是用藤積的
[00:07:32.240 --> 00:07:34.720]  包著他
[00:07:34.720 --> 00:07:37.800]  我們看到
[00:07:37.800 --> 00:07:41.640]  或者這個也可能是上帝對埃及的審判
[00:07:43.840 --> 00:07:46.480]  有一件事我們要明白的
[00:07:46.480 --> 00:07:48.880]  就是舊約裡面的長子
[00:07:48.880 --> 00:07:50.720]  這個名份很重要
[00:07:50.720 --> 00:07:55.440]  雅各要用很多詭計才能換到長子的名份
[00:07:55.440 --> 00:07:58.360]  長子第一是承受產業
[00:07:58.360 --> 00:08:00.200]  特別多的產業
[00:08:00.200 --> 00:08:01.800]  我們中國也有
[00:08:01.800 --> 00:08:03.240]  我記得我爺爺告訴我
[00:08:03.240 --> 00:08:05.160]  以前鄉下分豬肉
[00:08:05.160 --> 00:08:07.920]  長子是分多少份的?
[00:08:07.920 --> 00:08:09.440]  雙份的
[00:08:09.440 --> 00:08:10.040]  是不是?
[00:08:10.040 --> 00:08:11.080]  有沒有哪個是長子的?
[00:08:11.080 --> 00:08:12.320]  請你舉手
[00:08:12.320 --> 00:08:13.120]  有沒有?
[00:08:13.120 --> 00:08:13.800]  一個都沒有
[00:08:13.800 --> 00:08:15.000]  有一個
[00:08:15.000 --> 00:08:17.760]  如果你是獨子也算是長子
[00:08:17.760 --> 00:08:19.880]  女兒有沒有?
[00:08:19.880 --> 00:08:20.960]  女兒有沒有分豬肉?
[00:08:20.960 --> 00:08:21.760]  沒有
[00:08:21.760 --> 00:08:23.400]  但是現在大家平等了
[00:08:23.400 --> 00:08:24.600]  個個都沒有
[00:08:24.600 --> 00:08:26.880]  那麼
[00:08:26.880 --> 00:08:30.480]  長子第一就是承受產業
[00:08:30.480 --> 00:08:31.400]  第二
[00:08:31.400 --> 00:08:34.400]  長子是代表那個年代的人
[00:08:34.400 --> 00:08:37.440]  那個年代的人全部是由長子代表
[00:08:37.440 --> 00:08:38.440]  所以
[00:08:38.440 --> 00:08:41.640]  當上帝要審判埃及人的長子的時候
[00:08:41.640 --> 00:08:43.360]  就等於上帝審判埃及人
[00:08:43.360 --> 00:08:46.400]  當上帝要拯救以色列人的長子的時候
[00:08:46.400 --> 00:08:50.200]  就等於上帝要拯救整個以色列的民族
[00:08:50.200 --> 00:08:54.960]  既然上帝拯救了以色列人
[00:08:54.960 --> 00:08:58.560]  他們就應該將長子獻給神
[00:08:58.560 --> 00:09:00.680]  不僅是人的長子
[00:09:00.680 --> 00:09:03.960]  就算是畜生的第一胎雄性也要獻給神
[00:09:03.960 --> 00:09:05.320]  在原文裡面
[00:09:05.320 --> 00:09:07.320]  第一胎就是
[00:09:07.320 --> 00:09:09.040]  Open the womb
[00:09:09.040 --> 00:09:11.960]  就是打開胎出來
[00:09:11.960 --> 00:09:14.640]  這是要歸耶和華為聖
[00:09:14.640 --> 00:09:19.040]  但是這個長子的奉獻裡面有些事情很奇怪
[00:09:19.040 --> 00:09:20.280]  我要跟大家想想
[00:09:20.280 --> 00:09:23.000]  有一個細節大家很多人忽略的
[00:09:23.000 --> 00:09:26.720]  就是在《埃及記》十三章第十二節
[00:09:26.720 --> 00:09:28.320]  上帝說哪時
[00:09:28.320 --> 00:09:29.840]  就是當你進了迦南地
[00:09:29.840 --> 00:09:32.000]  我帶你進去裡面之後
[00:09:32.000 --> 00:09:33.200]  你注定了
[00:09:33.200 --> 00:09:35.400]  哪時你要將一切投生的
[00:09:35.400 --> 00:09:38.240]  並生畜中投生的都歸耶和華
[00:09:38.600 --> 00:09:40.520]  公的就要屬於耶和華
[00:09:40.520 --> 00:09:42.120]  接著就很特別
[00:09:42.120 --> 00:09:43.760]  凡投生的奴
[00:09:43.760 --> 00:09:46.200]  要用羊羔代屬
[00:09:46.200 --> 00:09:47.240]  若不代屬
[00:09:47.240 --> 00:09:49.480]  就要打折他的頸汗
[00:09:49.480 --> 00:09:51.080]  什麼意思呢?
[00:09:51.080 --> 00:09:54.920]  就是說如果我有很多羊很多牛
[00:09:54.920 --> 00:10:00.600]  我生了一個紅的牛仔或者羊仔
[00:10:00.600 --> 00:10:02.000]  我就奉獻給耶和華
[00:10:02.000 --> 00:10:05.200]  以後那些就是我自己的
[00:10:05.960 --> 00:10:09.360]  但如果我生了一個奴就不是了
[00:10:09.360 --> 00:10:12.840]  奴我就不能夠奉獻奴給耶和華
[00:10:12.840 --> 00:10:14.640]  我用羊仔代他
[00:10:14.640 --> 00:10:16.600]  但如果我沒有羊仔
[00:10:16.600 --> 00:10:19.160]  我也不能夠讓這隻奴存活
[00:10:19.160 --> 00:10:20.720]  我要打折他的頸汗
[00:10:20.720 --> 00:10:21.520]  就是殺了他
[00:10:21.520 --> 00:10:24.280]  這樣
[00:10:24.280 --> 00:10:25.720]  接著他就說
[00:10:25.720 --> 00:10:29.720]  如果你家裡生了一個男性的BB
[00:10:29.720 --> 00:10:30.600]  就是人
[00:10:30.600 --> 00:10:33.040]  你也要像奴那樣熟
[00:10:33.040 --> 00:10:33.920]  熟了他
[00:10:33.920 --> 00:10:35.320]  一路要熟的
[00:10:35.320 --> 00:10:36.520]  不能夠直接奉獻
[00:10:36.520 --> 00:10:40.160]  男嬰人也不能夠直接奉獻
[00:10:40.160 --> 00:10:41.000]  要熟的
[00:10:41.000 --> 00:10:42.440]  不過奴呢
[00:10:42.440 --> 00:10:44.080]  如果你不熟你可以殺了他
[00:10:44.080 --> 00:10:45.880]  男嬰就不可以殺
[00:10:45.880 --> 00:10:52.320]  為什麼上帝不讓以色列人殺男嬰來奉獻給神呢?
[00:10:52.320 --> 00:10:56.160]  在利未記講得很清楚
[00:10:56.160 --> 00:10:57.880]  在利未記
[00:10:57.880 --> 00:11:00.360]  第十八章
[00:11:00.360 --> 00:11:05.800]  上帝說不可使你的兒女經火歸於摩洛
[00:11:05.800 --> 00:11:08.480]  摩洛就是艱難人所拜的神
[00:11:08.480 --> 00:11:10.320]  原來在艱難地
[00:11:10.320 --> 00:11:12.280]  他們拜一個神叫摩洛
[00:11:12.280 --> 00:11:14.040]  摩洛是一個偶像
[00:11:14.040 --> 00:11:17.280]  他下面有一個火爐
[00:11:17.280 --> 00:11:23.080]  他將自己的嬰孩燒了
[00:11:23.080 --> 00:11:25.600]  來奉獻給摩洛
[00:11:25.600 --> 00:11:27.680]  上帝說不准這樣
[00:11:28.800 --> 00:11:31.840]  大家認為上帝不准的原因是什麼呢?
[00:11:31.840 --> 00:11:37.120]  一個很通常的答案就是
[00:11:37.120 --> 00:11:39.840]  因為這個殘忍的事情我們上帝不會做
[00:11:39.840 --> 00:11:41.720]  這是正確的答案
[00:11:41.720 --> 00:11:43.760]  上帝不要我們做殘忍的事情
[00:11:43.760 --> 00:11:45.800]  因為殺人是殘忍的事情
[00:11:45.800 --> 00:11:48.880]  還有沒有其他原因呢?
[00:11:48.880 --> 00:11:50.640]  還有
[00:11:50.640 --> 00:11:58.200]  如果說殘忍是唯一一個上帝不讓我們做的原因的話
[00:11:58.800 --> 00:12:05.000]  那麼加拿大人就比以色列人更加虔誠
[00:12:05.000 --> 00:12:08.880]  更加明白罪的可怕
[00:12:08.880 --> 00:12:13.040]  因為他們願意付出更大的代價來贖罪
[00:12:13.040 --> 00:12:16.240]  你以為加拿大人不愛自己的子女嗎?
[00:12:16.240 --> 00:12:17.120]  他們也愛
[00:12:17.120 --> 00:12:20.920]  不過他們發現自己的罪太重
[00:12:20.920 --> 00:12:23.440]  為了討好上帝討好摩洛
[00:12:23.440 --> 00:12:27.560]  他們要將最寶貴的東西拿出來犧牲
[00:12:27.560 --> 00:12:29.360]  燒死它給摩洛
[00:12:29.360 --> 00:12:32.520]  你說他是不是比以色列人更加敬虔呢?
[00:12:32.520 --> 00:12:38.600]  上帝不僅因為殘忍的緣故
[00:12:38.600 --> 00:12:42.240]  不准以色列人奉獻殺了一個嬰孩
[00:12:42.240 --> 00:12:43.920]  還有一個原因
[00:12:43.920 --> 00:12:48.920]  就是人的長子和驢的長子
[00:12:48.920 --> 00:12:51.360]  是有相同的地方
[00:12:51.360 --> 00:12:56.120]  為什麼驢不可以奉獻給神呢?
[00:12:56.440 --> 00:12:58.400]  因為驢是不潔淨的
[00:12:58.400 --> 00:13:01.720]  不潔淨是禮儀上的不潔淨
[00:13:01.720 --> 00:13:03.000]  驢本身沒有罪
[00:13:03.000 --> 00:13:04.280]  不過禮儀上不潔淨
[00:13:04.280 --> 00:13:05.760]  羊是潔淨的
[00:13:05.760 --> 00:13:08.640]  所以驢不可以奉獻給神
[00:13:08.640 --> 00:13:12.080]  人也是不潔淨
[00:13:12.080 --> 00:13:15.040]  驢是禮儀上不潔淨
[00:13:15.040 --> 00:13:17.200]  人是本質上不潔淨
[00:13:17.200 --> 00:13:18.960]  我們一生出來就有罪
[00:13:18.960 --> 00:13:20.480]  所以上帝不收
[00:13:20.480 --> 00:13:22.720]  我們不可以這樣奉獻
[00:13:22.720 --> 00:13:24.520]  我們一定要贖罪
[00:13:25.720 --> 00:13:30.080]  剛才那段經文和第十三章沒有說如何贖罪
[00:13:30.080 --> 00:13:34.320]  不過如果你打開文素記
[00:13:34.320 --> 00:13:35.320]  你就會看到了
[00:13:35.320 --> 00:13:37.800]  所以讀聖經不要只讀一節
[00:13:37.800 --> 00:13:40.480]  有時候讀完就讀完五卷
[00:13:40.480 --> 00:13:41.600]  你就會明白了
[00:13:41.600 --> 00:13:45.200]  文素記第三章十二節
[00:13:45.200 --> 00:13:49.520]  上帝說我從以色列人中揀選利美人
[00:13:49.520 --> 00:13:52.520]  代替以色列人一切投生的
[00:13:52.520 --> 00:13:54.880]  利美人要歸我
[00:13:56.720 --> 00:14:00.520]  上帝用羊來贖驢
[00:14:00.520 --> 00:14:02.160]  贖動物
[00:14:02.160 --> 00:14:05.480]  上帝用利美人來贖以色列人
[00:14:05.480 --> 00:14:06.520]  人贖人
[00:14:06.520 --> 00:14:11.880]  羊代替驢的時候
[00:14:11.880 --> 00:14:13.480]  它是要被殺的
[00:14:13.480 --> 00:14:14.920]  死了的
[00:14:14.920 --> 00:14:19.640]  但是利美人贖以色列人是生的
[00:14:19.640 --> 00:14:22.720]  上帝要他們作一個活祭
[00:14:22.720 --> 00:14:24.240]  一生的侍奉神
[00:14:24.240 --> 00:14:25.720]  這個活祭
[00:14:25.720 --> 00:14:27.360]  Living Sacrifice
[00:14:27.360 --> 00:14:28.920]  一會兒我會講多一點
[00:14:28.920 --> 00:14:32.480]  這是一個很重要的觀念
[00:14:32.480 --> 00:14:37.480]  不過利美祭司這個制度
[00:14:37.480 --> 00:14:39.000]  當然是摩西設立的
[00:14:39.000 --> 00:14:39.920]  是舊約的律法
[00:14:39.920 --> 00:14:41.160]  但是也不完美
[00:14:41.160 --> 00:14:42.600]  因為利美人也有罪
[00:14:42.600 --> 00:14:46.920]  羊結證就可以贖一個不結證的驢
[00:14:46.920 --> 00:14:49.160]  但是利美人也有罪
[00:14:49.160 --> 00:14:51.200]  怎麼可以贖我們有罪的人呢?
[00:14:51.200 --> 00:14:52.760]  這已經是一個困難了
[00:14:53.120 --> 00:14:56.240]  還有利美人的祭司
[00:14:56.240 --> 00:14:57.080]  幾十年要換
[00:14:57.080 --> 00:14:58.240]  因為會死掉的
[00:14:58.240 --> 00:14:58.880]  要換
[00:14:58.880 --> 00:15:00.120]  就是不能夠長久
[00:15:00.120 --> 00:15:04.680]  所以整個舊約的利美祭司這個制度
[00:15:04.680 --> 00:15:07.480]  其實是短暫的
[00:15:07.480 --> 00:15:09.680]  是不完美的
[00:15:09.680 --> 00:15:11.880]  是一個臨時的制度
[00:15:11.880 --> 00:15:16.400]  是等候著一個更加完美
[00:15:16.400 --> 00:15:18.600]  更加聖潔的安排
[00:15:18.600 --> 00:15:21.120]  而這就是耶穌基督
[00:15:21.720 --> 00:15:23.720]  在希伯來書中解釋
[00:15:23.720 --> 00:15:26.280]  希伯來書第七章說
[00:15:26.280 --> 00:15:27.520]  從前
[00:15:27.520 --> 00:15:32.120]  百姓在利美人的祭司職任以下受律法
[00:15:32.120 --> 00:15:34.840]  倘若藉著這個職任
[00:15:34.840 --> 00:15:36.120]  能夠得到延傳
[00:15:36.120 --> 00:15:39.720]  又何用另外興起一位祭司呢?
[00:15:39.720 --> 00:15:44.280]  這位另外興起的祭司就是耶穌基督
[00:15:44.280 --> 00:15:47.240]  祂作了更美的約的忠報
[00:15:47.240 --> 00:15:50.160]  凡靠祂進到神面前的人
[00:15:50.160 --> 00:15:52.040]  祂都能拯救到底
[00:15:52.040 --> 00:15:54.120]  因為祂是長遠活著
[00:15:54.120 --> 00:15:55.840]  為祂祈求
[00:15:55.840 --> 00:15:57.840]  原來
[00:15:57.840 --> 00:16:01.400]  整個舊約裡面安排的利美祭司
[00:16:01.400 --> 00:16:02.600]  只不過是一個等候
[00:16:02.600 --> 00:16:04.200]  一個臨時的制度
[00:16:04.200 --> 00:16:05.800]  真的就來了
[00:16:05.800 --> 00:16:07.600]  來就取代了求
[00:16:07.600 --> 00:16:09.680]  所以耶穌基督來了之後
[00:16:09.680 --> 00:16:12.520]  就在一個儀式裡面
[00:16:12.520 --> 00:16:15.040]  祂又取代了利美的祭司
[00:16:15.040 --> 00:16:18.200]  大家知不知道這個交換的儀式
[00:16:18.200 --> 00:16:20.280]  《新約》在哪裡有記載呢?
[00:16:20.280 --> 00:16:24.080]  大家知道我們中國十八大選了新的領導人
[00:16:24.080 --> 00:16:25.720]  1月1日就會交換
[00:16:25.720 --> 00:16:27.720]  香港選了新的特首
[00:16:27.720 --> 00:16:31.880]  過去的7月就交換了
[00:16:31.880 --> 00:16:35.840]  美國選了舊城的那個就不用交換了
[00:16:35.840 --> 00:16:39.560]  究竟《新約》聖經裡面
[00:16:39.560 --> 00:16:43.600]  哪裡記載到耶穌基督這個交換儀式呢?
[00:16:43.600 --> 00:16:47.080]  就是在《馬太福音》第26章
[00:16:47.640 --> 00:16:50.760]  是發生在大祭司的院裡面
[00:16:50.760 --> 00:16:56.200]  耶穌基督和大祭司蓋亞法相遇
[00:16:56.200 --> 00:16:58.200]  我們看看這段聖經
[00:16:58.200 --> 00:17:02.600]  耶穌基督被釘十字架之前一夜
[00:17:02.600 --> 00:17:06.440]  祂被捉拿到大祭司的院裡面受審
[00:17:06.440 --> 00:17:08.080]  大祭司對祂說
[00:17:08.080 --> 00:17:10.680]  我指著永生神叫祢起誓
[00:17:10.680 --> 00:17:13.840]  祢告訴我們祢是不是神的兒子基督
[00:17:13.840 --> 00:17:15.520]  基督就是受告者
[00:17:15.520 --> 00:17:17.840]  基督就是君王祭司
[00:17:17.840 --> 00:17:20.280]  基督就是上帝
[00:17:20.280 --> 00:17:22.080]  那麼耶穌怎麼回答呢?
[00:17:22.080 --> 00:17:25.480]  耶穌受審期間不是回答很多句話
[00:17:25.480 --> 00:17:27.120]  這裡其中一句是祂說的
[00:17:27.120 --> 00:17:29.120]  祢說的事
[00:17:29.120 --> 00:17:31.440]  然而我告訴你們
[00:17:31.440 --> 00:17:36.520]  後來你們要看見人子座在那權能者的右邊
[00:17:36.520 --> 00:17:38.520]  駕駛天上的雲抗灵
[00:17:38.520 --> 00:17:45.160]  這個就是耶穌基督擔當永遠大祭司的宣誓致詞
[00:17:46.080 --> 00:17:48.480]  舊有的大祭司
[00:17:48.480 --> 00:17:50.760]  戈亞發就撕開衣服說
[00:17:50.760 --> 00:17:52.760]  他吃了詹望的話
[00:17:52.760 --> 00:17:56.120]  撕開衣服
[00:17:56.120 --> 00:17:58.800]  戈亞發忘記了
[00:17:58.800 --> 00:18:01.800]  他自己犯了一個很嚴重的錯誤
[00:18:01.800 --> 00:18:03.600]  因為
[00:18:03.600 --> 00:18:07.360]  在聖經記載
[00:18:07.360 --> 00:18:11.120]  在未記載的
[00:18:11.120 --> 00:18:14.120]  大祭司是不可以撕開衣服的
[00:18:14.480 --> 00:18:15.840]  如果他撕開衣服
[00:18:15.840 --> 00:18:19.560]  他就立刻喪失了他做大祭司的職責
[00:18:19.560 --> 00:18:25.280]  如果你看利物浦的二十一章第十節
[00:18:25.280 --> 00:18:26.720]  你就看到這個規矩
[00:18:26.720 --> 00:18:29.240]  戈亞發
[00:18:29.240 --> 00:18:33.240]  當然是不知道
[00:18:33.240 --> 00:18:37.720]  這是上帝命定的歷史時刻
[00:18:37.720 --> 00:18:39.120]  就在這個時刻
[00:18:39.120 --> 00:18:42.840]  上帝就取締了利物浦祭司的制度
[00:18:42.840 --> 00:18:50.000]  取而代之就是按默基、洗德等次的耶穌基督
[00:18:50.000 --> 00:18:52.000]  成為永遠的大祭司
[00:18:52.000 --> 00:18:55.320]  因此今日
[00:18:55.320 --> 00:18:57.920]  你和我坐在這裡
[00:18:57.920 --> 00:19:00.280]  思想這件事
[00:19:00.280 --> 00:19:03.960]  我們可以做的只有感恩
[00:19:03.960 --> 00:19:07.320]  我們感恩這位救主耶穌基督
[00:19:07.320 --> 00:19:08.920]  這位創天造地的神
[00:19:08.920 --> 00:19:11.080]  未有阿伯拉罕已經有祂的神
[00:19:11.080 --> 00:19:13.280]  祂願意放下天上的榮華
[00:19:13.280 --> 00:19:14.800]  來到這個世界
[00:19:14.800 --> 00:19:17.920]  接受了大祭司的職責
[00:19:17.920 --> 00:19:21.840]  耶穌基督不僅做大祭司
[00:19:21.840 --> 00:19:23.560]  祂當晚做大祭司之後
[00:19:23.560 --> 00:19:26.000]  接著祂就上十字架
[00:19:26.000 --> 00:19:29.160]  祂做了御義節的羔羊
[00:19:29.160 --> 00:19:30.440]  我剛才說到
[00:19:30.440 --> 00:19:33.360]  有罪的人不可以屬有罪的人
[00:19:33.360 --> 00:19:35.360]  但耶穌基督是無罪的
[00:19:35.360 --> 00:19:36.480]  所以
[00:19:36.480 --> 00:19:39.200]  希伯來書第九章十一節說
[00:19:39.200 --> 00:19:41.760]  但現在基督已經來到作了將來
[00:19:41.760 --> 00:19:43.520]  美事的大祭司
[00:19:43.520 --> 00:19:46.560]  而且不用山羊和牛毒的血
