
[00:00:00.000 --> 00:00:03.700]  我們一齊同心禱告
[00:04:20.480 --> 00:04:22.760]  坐在高高寶座上的神
[00:04:22.760 --> 00:04:25.520]  祂更是大地的神
[00:04:25.520 --> 00:04:28.600]  所以在整篇的C篇104篇裏面
[00:04:28.600 --> 00:04:30.480]  有七個地方
[00:04:30.480 --> 00:04:33.240]  七個地方都是用到地
[00:04:33.240 --> 00:04:34.040]  Earth
[00:04:34.040 --> 00:04:36.720]  用到地這個字
[00:04:36.720 --> 00:04:38.960]  這七節的經文包括在
[00:04:38.960 --> 00:04:43.120]  第五節那裏說
[00:04:43.120 --> 00:04:47.160]  把地納在根基上
[00:04:47.160 --> 00:04:48.400]  第九節說
[00:04:48.400 --> 00:04:52.040]  不再轉回遮蓋地面
[00:04:52.040 --> 00:04:53.480]  第十三節
[00:04:53.480 --> 00:04:55.560]  因它作為的功效
[00:04:55.560 --> 00:04:58.720]  地就豐足
[00:04:58.720 --> 00:05:00.400]  第十四節
[00:05:00.400 --> 00:05:05.000]  使人從地裏能得食物
[00:05:05.000 --> 00:05:06.800]  第二十四節
[00:05:06.800 --> 00:05:10.200]  遍地滿了你的豐富
[00:05:10.200 --> 00:05:12.600]  第三十二節
[00:05:12.600 --> 00:05:13.800]  他看地
[00:05:13.800 --> 00:05:16.760]  地就震動
[00:05:16.760 --> 00:05:18.560]  第三十五節那裏說
[00:05:18.560 --> 00:05:22.880]  願罪人從地上消滅
[00:05:22.880 --> 00:05:23.760]  沒錯
[00:05:23.760 --> 00:05:26.120]  詩人就在C篇104篇
[00:05:26.120 --> 00:05:27.400]  一開始的時候
[00:05:27.400 --> 00:05:30.720]  原先是焦點在天上的神
[00:05:30.720 --> 00:05:32.840]  將焦點帶到去讓我們看到
[00:05:32.840 --> 00:05:36.040]  這個同樣是一個大地的神
[00:05:36.040 --> 00:05:39.920]  我相信就好像正如C篇第24篇第二節那裏說
[00:05:39.920 --> 00:05:42.440]  他把地建立在海上
[00:05:42.440 --> 00:05:45.720]  安定在大水之上
[00:05:45.720 --> 00:05:49.200]  神將大地的根基奠定了
[00:05:49.200 --> 00:05:51.040]  地是穩固的
[00:05:51.040 --> 00:05:54.480]  神將所創造的萬有
[00:05:54.480 --> 00:05:56.680]  擺在大地上
[00:05:56.680 --> 00:06:00.080]  地這個字可以說是旱地
[00:06:00.080 --> 00:06:01.040]  於是乎
[00:06:01.040 --> 00:06:02.640]  陸地我們人
[00:06:02.640 --> 00:06:04.240]  和很多的生物、植物
[00:06:04.240 --> 00:06:07.560]  我們都是在這個地上生活
[00:06:07.560 --> 00:06:09.520]  但是如果這個地再大一點
[00:06:09.520 --> 00:06:12.600]  整個地球的時候我們會看到
[00:06:12.600 --> 00:06:15.360]  所有的生物、所有被造的萬有
[00:06:15.360 --> 00:06:19.200]  神就安置了他們在地上
[00:06:19.200 --> 00:06:22.200]  所以神不單止創天
[00:06:22.200 --> 00:06:24.920]  神不單止坐在寶座上
[00:06:24.920 --> 00:06:28.800]  祂更是在地上創造了大地
[00:06:28.800 --> 00:06:30.280]  祂不單止創造
[00:06:30.280 --> 00:06:33.000]  神更是一個活躍的神
[00:06:33.000 --> 00:06:35.080]  因為祂創造了萬有之後
[00:06:35.080 --> 00:06:37.680]  祂所有的活動
[00:06:37.680 --> 00:06:40.440]  其實我們可以看到祂是很積極的
[00:06:40.440 --> 00:06:41.640]  很強烈的
[00:06:41.640 --> 00:06:46.520]  是參與在祂所創造的萬物當中
[00:06:46.520 --> 00:06:51.640]  祂不是在天上俯視所有的創造物
[00:06:51.640 --> 00:06:56.320]  相反祂是參與在整個創造裡面
[00:06:56.320 --> 00:06:58.440]  就好像第十節說
[00:06:58.440 --> 00:07:04.840]  「使全員擁在山谷,留在山間」
[00:07:04.840 --> 00:07:09.520]  第十三節:「祂從樓閣中挑灌山林
[00:07:09.520 --> 00:07:15.480]  因祂作為的功效地就豐足」
[00:07:15.480 --> 00:07:20.360]  第十四節:「耶和華!你所造的何其多
[00:07:20.360 --> 00:07:23.560]  都是你用智慧造成的
[00:07:23.560 --> 00:07:29.360]  天地滿了你的豐富」
[00:07:29.360 --> 00:07:33.400]  神藉著大小山谷上面的水泉
[00:07:33.400 --> 00:07:39.800]  匯集成為湧流的溪澗、山川、湖泊
[00:07:39.800 --> 00:07:44.960]  神又藉著水上升成為雲
[00:07:44.960 --> 00:07:46.800]  然後再成為雨
[00:07:46.800 --> 00:07:49.840]  降臨在大地滋潤了大地
[00:07:49.840 --> 00:07:52.160]  神的智慧所創造的一切
[00:07:52.160 --> 00:07:54.760]  遍佈了整個宇宙
[00:07:54.760 --> 00:07:56.920]  整個生態的環境
[00:07:56.920 --> 00:08:00.200]  在一個很平衡的運作裡面
[00:08:00.200 --> 00:08:03.720]  都是神滿有心思的設計
[00:08:03.720 --> 00:08:06.200]  你看看數之不盡的生物
[00:08:06.200 --> 00:08:07.560]  有不同的形態
[00:08:07.560 --> 00:08:09.440]  有不同的大小
[00:08:09.440 --> 00:08:10.720]  有不同的顏色
[00:08:10.720 --> 00:08:12.840]  有不同的特性
[00:08:12.840 --> 00:08:15.120]  令我們目不暇給
[00:08:15.120 --> 00:08:21.480]  令科學家窮一生的力量去發掘、去研究
[00:08:21.480 --> 00:08:24.600]  神的工作就活躍於
[00:08:24.600 --> 00:08:30.080]  積極參與於在每一樣被造的萬物當中
[00:08:30.080 --> 00:08:32.600]  神不單是一個活躍的神
[00:08:32.600 --> 00:08:35.360]  祂也是一個固息的神
[00:08:35.360 --> 00:08:37.040]  在詩篇104篇
[00:08:37.040 --> 00:08:43.480]  詩人強調大地是神為祂創造的萬物所提供的一個家
[00:08:43.480 --> 00:08:46.800]  英文是用home這個字
[00:08:46.800 --> 00:08:50.480]  使得每一樣被造的生物、植物
[00:08:50.480 --> 00:08:52.280]  都能夠在宇宙裡面
[00:08:52.280 --> 00:08:58.520]  在大地裡面有一個安身之所
[00:08:58.520 --> 00:09:01.240]  就好像在第八節說
[00:09:01.240 --> 00:09:04.040]  珠山升上,珠谷沉下
[00:09:04.040 --> 00:09:07.560]  歸你為她所安定之地
[00:09:07.560 --> 00:09:10.880]  天上的飛鳥在水旁住宿
[00:09:10.880 --> 00:09:13.920]  在樹枝上啼叫
[00:09:13.920 --> 00:09:16.400]  第十七節
[00:09:16.400 --> 00:09:18.720]  鳥鳥在旗上踏窩
[00:09:18.720 --> 00:09:23.800]  志於學,松樹是她的房屋
[00:09:23.800 --> 00:09:25.040]  第十八節
[00:09:25.040 --> 00:09:27.960]  高山為野山羊的住所
[00:09:27.960 --> 00:09:33.880]  岩石為沙翻的床柱
[00:09:33.880 --> 00:09:35.480]  第十二節
[00:09:35.480 --> 00:09:38.640]  日頭一出,修便躲藏
[00:09:38.640 --> 00:09:42.120]  鵝在洞裡
[00:09:42.120 --> 00:09:43.640]  第十六節
[00:09:43.640 --> 00:09:49.600]  由你所造的鱷魚游泳在其中
[00:09:49.600 --> 00:09:53.480]  慈愛的天父為她所親手所造的萬有
[00:09:53.480 --> 00:09:56.840]  提供了可以棲身的地方
[00:09:56.840 --> 00:09:59.080]  我們經常聽到中國人有句說話
[00:09:59.080 --> 00:10:02.000]  最重要就是有瓦遮頭
[00:10:02.000 --> 00:10:06.360]  其實有瓦遮頭就是一個可以安身的地方
[00:10:06.360 --> 00:10:07.840]  可以很安樂
[00:10:07.840 --> 00:10:10.320]  在那裡不會受風雨所擊打
[00:10:10.320 --> 00:10:12.600]  能夠棲身的地方
[00:10:12.600 --> 00:10:15.880]  但是有瓦遮頭更深的含義就是
[00:10:15.880 --> 00:10:18.160]  有一個溫暖
[00:10:18.160 --> 00:10:20.400]  有一個家的地方
[00:10:20.400 --> 00:10:23.120]  讓人可以在那裡棲身
[00:10:23.120 --> 00:10:27.440]  但是詩人將我們的視野帶到萬有裡面
[00:10:27.440 --> 00:10:31.600]  可以看到神不僅是為了人類
[00:10:31.600 --> 00:10:34.720]  有一個安息、棲身的地方
[00:10:34.720 --> 00:10:38.040]  神更是為祂所創造的萬有
[00:10:38.040 --> 00:10:39.880]  每一樣的事物
[00:10:39.880 --> 00:10:44.000]  都為祂安排了一個可以棲身的地方
[00:10:44.000 --> 00:10:46.760]  這些棲身的地方可能形式不同
[00:10:46.760 --> 00:10:48.640]  地點不一樣
[00:10:48.640 --> 00:10:51.000]  物料也可能不同
[00:10:51.000 --> 00:10:53.120]  但是重要的是
[00:10:53.120 --> 00:10:56.840]  祂讓我們看到神的那種固息
[00:10:56.840 --> 00:11:00.200]  神對萬物的那種愛護
[00:11:00.200 --> 00:11:03.760]  為了他們平時的那種需要
[00:11:03.760 --> 00:11:06.480]  為了他們能夠有一個安居的地方
[00:11:06.480 --> 00:11:12.600]  神都費盡心思為他們巧妙地去安排
[00:11:12.600 --> 00:11:15.800]  詩人在詩篇104篇不僅讓我們看到
[00:11:15.800 --> 00:11:17.520]  神是一個大地的神
[00:11:17.520 --> 00:11:18.840]  是一個活躍的神
[00:11:18.840 --> 00:11:20.640]  是一個固息的神
[00:11:20.640 --> 00:11:26.280]  神更加是一個似食物的神
[00:11:26.280 --> 00:11:28.800]  中國人經常說「民以食為先」
[00:11:28.800 --> 00:11:33.120]  我們說我們的文化是建立在食物裡面的
[00:11:33.120 --> 00:11:34.160]  其實
[00:11:34.160 --> 00:11:37.320]  我相信不僅是中國人很注重食物
[00:11:37.320 --> 00:11:39.520]  每一樣的生物其實你看到
[00:11:39.520 --> 00:11:42.000]  它們是不斷地在吃東西的
[00:11:42.000 --> 00:11:43.480]  因為吃
[00:11:43.480 --> 00:11:44.640]  就是一個
[00:11:44.640 --> 00:11:46.720]  生命、維持生命
[00:11:46.720 --> 00:11:50.760]  很基本很基本的一個行動
[00:11:50.760 --> 00:11:52.760]  無論植物需要有食物
[00:11:52.760 --> 00:11:54.400]  生物需要有食物
[00:11:54.400 --> 00:11:57.360]  動物無論是高等的動物、低等的動物
[00:11:57.360 --> 00:11:58.760]  高等的植物
[00:11:58.760 --> 00:12:00.040]  低等的生物
[00:12:00.040 --> 00:12:02.880]  都需要不斷地進食
[00:12:02.880 --> 00:12:06.280]  以至能夠維持他們的生命
[00:12:06.280 --> 00:12:09.120]  詩人在一詩篇104篇給我們看到
[00:12:09.120 --> 00:12:13.000]  神並沒有虧待祂所創造的萬有
[00:12:13.000 --> 00:12:19.560]  因為祂供應給他們能夠飽腹的食物
[00:12:19.560 --> 00:12:21.480]  在第十一節那裡說
[00:12:21.480 --> 00:12:24.200]  使野地的走獸有水渴
[00:12:24.200 --> 00:12:27.400]  野牢得解其渴
[00:12:27.400 --> 00:12:29.720]  在第十三到十五節那裡說
[00:12:29.720 --> 00:12:32.720]  祂使草生長及綠畜吃
[00:12:32.720 --> 00:12:34.800]  使菜蔬發長
[00:12:34.800 --> 00:12:37.000]  供給人用
[00:12:37.000 --> 00:12:39.240]  使人從地裡能得食物
[00:12:39.240 --> 00:12:45.480]  又能得酒能悅人心 得油能潤人臉
[00:12:45.480 --> 00:12:49.000]  得糧能養人心
[00:12:49.000 --> 00:12:50.640]  在第十一節那裡說
[00:12:50.640 --> 00:12:54.000]  少壯獅子嚎叫要找食
[00:12:54.000 --> 00:12:56.920]  向神尋求食物
[00:12:56.920 --> 00:12:59.600]  在第十七到三十節那裡說
[00:12:59.600 --> 00:13:03.040]  這都仰望祢按時給他食物
[00:13:03.040 --> 00:13:03.960]  祢給他們
[00:13:03.960 --> 00:13:05.960]  他們便拾起來
[00:13:05.960 --> 00:13:07.200]  祢張口
[00:13:07.200 --> 00:13:09.120]  他們飽得未食
[00:13:09.120 --> 00:13:10.320]  祢掩面
[00:13:10.320 --> 00:13:12.520]  他們便驚惶
[00:13:12.520 --> 00:13:14.600]  祢收回他們的氣
[00:13:14.600 --> 00:13:16.720]  他們就死亡
[00:13:16.720 --> 00:13:19.200]  跪於塵土
[00:13:19.200 --> 00:13:21.000]  祢發出祢的令
[00:13:21.000 --> 00:13:23.280]  他們便受造
[00:13:23.280 --> 00:13:27.120]  祢使地面更換為新
[00:13:27.120 --> 00:13:33.480]  一切萬物的生存
[00:13:33.480 --> 00:13:36.280]  都有賴天父的供應
[00:13:36.280 --> 00:13:38.120]  如果神拿去了這些食物
[00:13:38.120 --> 00:13:41.080]  如果神將整個維生的系統
[00:13:41.080 --> 00:13:43.400]  來到停止的時候
[00:13:43.400 --> 00:13:46.120]  所有的生物就會死亡
[00:13:46.120 --> 00:13:47.160]  我們經常說
[00:13:47.160 --> 00:13:49.240]  我們生活在整個的生活
[00:13:49.240 --> 00:13:51.000]  一個的食物鏈裡面
[00:13:51.000 --> 00:13:52.600]  彼此都緊扣著
[00:13:52.600 --> 00:13:55.320]  每一樣的事物都互相關聯
[00:13:55.320 --> 00:13:59.440]  有一個唇齒相依的緊密的關係
[00:13:59.440 --> 00:14:00.920]  當中
[00:14:00.920 --> 00:14:03.640]  我們不單止有一個緊密的關係在裡面
[00:14:03.640 --> 00:14:07.480]  當中更重要的就是我們看到神的那種安排
[00:14:07.480 --> 00:14:12.280]  神賜予、神供應每一樣被造的萬物
[00:14:12.280 --> 00:14:14.040]  都有足夠的食物
[00:14:14.040 --> 00:14:16.760]  有合適他們的食物
[00:14:16.760 --> 00:14:19.520]  沒錯,我們就看到詩人在詩篇裡面
[00:14:19.520 --> 00:14:23.920]  描述神創造的偉大和奇妙
[00:14:23.920 --> 00:14:26.920]  在詩篇104篇整個的描述裡面
[00:14:26.920 --> 00:14:29.400]  讓我們看到是一個和諧
[00:14:29.400 --> 00:14:30.840]  是一個共存
[00:14:30.840 --> 00:14:33.800]  是一個各得其所的圖畫
[00:14:33.800 --> 00:14:35.440]  在整個的描述裡面
[00:14:35.440 --> 00:14:38.160]  我們看到是茂盛的
[00:14:38.160 --> 00:14:40.200]  神的創造是充滿活力的
[00:14:40.200 --> 00:14:42.000]  是正面的
[00:14:42.000 --> 00:14:45.440]  讓人感受到神的創造是豐富
[00:14:45.440 --> 00:14:46.840]  是美麗
[00:14:46.840 --> 00:14:48.280]  是和諧
[00:14:48.280 --> 00:14:50.200]  是幸福的
[00:14:50.200 --> 00:14:53.680]  詩篇104篇所著重的是描寫
[00:14:53.680 --> 00:14:56.440]  神在萬有當中的參與
[00:14:56.440 --> 00:14:58.880]  神不單止是一位創造的神
[00:14:58.880 --> 00:15:00.960]  祂更是一位供應的神
[00:15:00.960 --> 00:15:03.040]  一位固息的神
[00:15:03.040 --> 00:15:06.320]  一位眼目察看全地
[00:15:06.320 --> 00:15:12.440]  並且是愛顧整個萬有的一位神
[00:15:12.440 --> 00:15:14.520]  正如剛才我在開始的時候說
[00:15:14.520 --> 00:15:18.120]  詩篇104篇和詩篇103篇
[00:15:18.120 --> 00:15:21.560]  有一個首尾呼應的關係裡面
[00:15:21.560 --> 00:15:24.440]  也有一個相同的主題
[00:15:24.440 --> 00:15:28.560]  就是都是去讚美神的創造
[00:15:28.560 --> 00:15:33.480]  我相信大家對詩篇103篇是會熟悉一點的
[00:15:33.480 --> 00:15:36.600]  因為有一段經文我們常常用到
[00:15:36.600 --> 00:15:41.920]  就是詩篇103篇第八到第九節和十一節
[00:15:41.920 --> 00:15:44.760]  不如我們一起讀螢幕上這段經文
[00:15:44.760 --> 00:15:45.400]  請
[00:15:58.560 --> 00:16:05.080]  祈禱
[00:16:05.080 --> 00:16:07.600]  我們很喜歡這首詩篇
[00:16:07.600 --> 00:16:09.280]  因為這首詩篇提醒我們
[00:16:09.280 --> 00:16:11.800]  哇!神滿有憐憫
[00:16:11.800 --> 00:16:13.120]  滿有恩典
[00:16:13.120 --> 00:16:14.960]  不輕易向人發怒
[00:16:14.960 --> 00:16:18.760]  並且有豐盛的慈愛
[00:16:18.760 --> 00:16:20.960]  去形容神那種愛的時候
[00:16:20.960 --> 00:16:23.280]  我們還用天離地有多高
[00:16:23.280 --> 00:16:26.120]  祂的慈愛向敬畏祂的人
[00:16:26.120 --> 00:16:27.840]  也是何等的大
[00:16:27.840 --> 00:16:31.160]  多大、多豐富的恩典
[00:16:31.160 --> 00:16:36.760]  多大、多豐富、多深厚的愛在當中
[00:16:36.760 --> 00:16:37.440]  沒錯
[00:16:37.440 --> 00:16:39.840]  詩篇103篇給我們看到
[00:16:39.840 --> 00:16:43.800]  人就好像是整個宇宙的中心點
[00:16:43.800 --> 00:16:46.400]  人就是被神
[00:16:46.400 --> 00:16:49.280]  好像萬千寵愛在一生一樣
[00:16:49.280 --> 00:16:51.520]  所以難怪人就好像覺得
[00:16:51.520 --> 00:16:54.480]  我們就是宇宙中的王
[00:16:54.480 --> 00:16:57.400]  我們就是宇宙中的中心
[00:16:57.400 --> 00:16:59.240]  但是詩篇104篇
[00:16:59.240 --> 00:17:03.200]  它是將我們的視野帶到一個更闊的視野
[00:17:03.200 --> 00:17:08.680]  就是看到原來神的關愛不單止臨到人類
[00:17:08.680 --> 00:17:15.200]  神的關愛同樣去複雜每一樣被做的萬物
[00:17:15.200 --> 00:17:17.200]  所以有神學家去形容
[00:17:17.200 --> 00:17:19.920]  他說詩篇103篇
[00:17:19.920 --> 00:17:24.680]  是一篇以人為中心的一篇詩篇
[00:17:24.680 --> 00:17:27.400]  但是詩篇104篇
[00:17:27.400 --> 00:17:32.800]  就是一篇以大地為中心的詩篇
[00:17:32.800 --> 00:17:34.600]  因為詩篇104篇
[00:17:34.600 --> 00:17:39.080]  就是我們剛才詳細每一節都讀過的一篇詩篇
[00:17:39.080 --> 00:17:40.960]  很清楚提醒我們
[00:17:40.960 --> 00:17:42.760]  人類
[00:17:42.760 --> 00:17:48.000]  我們在在每一個不是神唯一所做的被做物
[00:17:48.000 --> 00:17:52.280]  神的心亦都不只是關愛人
[00:17:52.280 --> 00:17:57.880]  神的心、神的關愛去臨到每一樣被做的萬物
[00:17:57.880 --> 00:18:04.840]  祂的保護、祂的供應、祂的眷顧都遍及萬有
[00:18:04.840 --> 00:18:07.560]  正如《創世紀》第一章所記述
[00:18:07.560 --> 00:18:09.560]  神在創造的過程裏面
[00:18:09.560 --> 00:18:12.960]  聖經告訴我們在第三日和第六日
[00:18:12.960 --> 00:18:14.560]  神都是怎樣說呢?
[00:18:14.560 --> 00:18:17.560]  「神看著是好的」
[00:18:17.560 --> 00:18:22.320]  這表示上帝愛顧祂所做的一切
[00:18:22.320 --> 00:18:25.520]  在神的眼中每一樣的善物
[00:18:25.520 --> 00:18:28.840]  由祂手所做的善物都是好的
[00:18:28.840 --> 00:18:32.320]  神都欣賞自己所做
[00:18:32.320 --> 00:18:33.200]  弟兄姊妹
[00:18:33.200 --> 00:18:36.040]  希望今天透過詩篇104篇
[00:18:36.040 --> 00:18:38.160]  將我們的眼界去擴闊
[00:18:38.160 --> 00:18:43.000]  將我們的視野再帶到一個更高的境界
[00:18:43.000 --> 00:18:46.440]  就是不要我們常常只看著自己
[00:18:46.440 --> 00:18:50.200]  只覺得神的恩典只是在人的身上
[00:18:50.200 --> 00:18:53.520]  只是我們才擁有神那份
[00:18:53.520 --> 00:18:57.840]  好像天那麼高的恩典和慈愛
[00:18:57.840 --> 00:19:01.360]  詩篇104篇給我們看到
[00:19:01.360 --> 00:19:05.120]  神所做一切的萬物
[00:19:05.120 --> 00:19:12.400]  每一樣都在享受神所供應給他的食物
[00:19:12.400 --> 00:19:15.560]  所以我們就應該要問
[00:19:15.560 --> 00:19:19.520]  究竟人和萬有有甚麼關係?
[00:19:19.520 --> 00:19:23.320]  神既然去愛顧萬物的時候
[00:19:23.320 --> 00:19:27.840]  人究竟的位置、責任、關係
[00:19:27.840 --> 00:19:30.640]  和萬有有甚麼關係呢?
[00:19:30.640 --> 00:19:34.800]  我希望從兩方面跟大家去思想
[00:19:34.800 --> 00:19:38.440]  第一方面是一個管理的關係
[00:19:38.440 --> 00:19:40.280]  當我們閱讀《舊約聖經》的時候
[00:19:40.280 --> 00:19:45.120]  我們明白人類和大地和萬有的關係是怎樣呢?
[00:19:45.120 --> 00:19:50.200]  我們一起讀《創世紀》第一章26到28節,請
[00:19:50.200 --> 00:19:54.320]  神說:我會要照著我的形象
[00:19:54.320 --> 00:19:57.240]  放著我的樣子走人
[00:19:57.240 --> 00:19:59.920]  只怕不管你海裡的魚
[00:19:59.920 --> 00:20:01.280]  空中的鳥
[00:20:01.280 --> 00:20:02.880]  地上的山河
[00:20:02.880 --> 00:20:07.720]  和前面、頂上、下下的一切陰曹
[00:20:07.720 --> 00:20:10.240]  但要管理海裡的魚
[00:20:10.240 --> 00:20:11.560]  空中的鳥
[00:20:11.560 --> 00:20:14.840]  和地上各樣難攻的地方
[00:20:14.840 --> 00:20:17.080]  這段經文很清楚提醒我們
[00:20:17.080 --> 00:20:18.400]  我們要怎樣呢?
[00:20:18.400 --> 00:20:21.280]  神指派我們需要去管理
[00:20:21.280 --> 00:20:27.680]  管理大地神所創造一切的萬物
[00:20:27.680 --> 00:20:29.760]  在《創世紀》第二章15節又說
[00:20:29.760 --> 00:20:33.000]  要神將那人安置在伊甸園
