
[00:00:00.000 --> 00:00:02.000]  各位聽者姊妹早晨
[00:04:50.440 --> 00:04:55.680]  「我對軍人作一個特別的呼籲
[00:04:55.680 --> 00:04:57.200]  兄弟們
[00:04:57.200 --> 00:05:00.720]  你們每一個都是我們的一分子
[00:05:00.720 --> 00:05:03.440]  我們是同一樣的人民
[00:05:03.440 --> 00:05:07.840]  你們殺死的農民是你們的兄弟姐妹
[00:05:07.840 --> 00:05:12.400]  當你們聽到有人叫你去殺一個人的時候
[00:05:12.400 --> 00:05:17.720]  請想一想上主的說話『不可殺人』
[00:05:17.720 --> 00:05:20.280]  沒有一個軍人可以被強迫
[00:05:20.280 --> 00:05:24.480]  去執行一個違反上帝誡命的命令
[00:05:24.480 --> 00:05:26.520]  以上帝的名義
[00:05:26.520 --> 00:05:30.920]  也都以我們當中已經受很多苦的人民的名義
[00:05:30.920 --> 00:05:35.240]  這些人民他們的哀求已經上達天庭
[00:05:35.240 --> 00:05:37.120]  我懇求你們
[00:05:37.120 --> 00:05:39.000]  我乞求你們
[00:05:39.000 --> 00:05:40.840]  我命令你們
[00:05:40.840 --> 00:05:44.800]  停止一切的鎮壓」
[00:05:44.800 --> 00:05:46.960]  當他說完這個道的時候
[00:05:46.960 --> 00:05:49.640]  他拿起這個餅和杯
[00:05:49.640 --> 00:05:53.400]  準備去祝聖這個聖餐的時候
[00:05:53.400 --> 00:05:56.760]  一個槍手就向他開了一槍
[00:05:56.760 --> 00:06:00.480]  他的血就混和了聖餐的血
[00:06:00.480 --> 00:06:05.480]  他的身體就倒在聖餐的桌旁邊
[00:06:05.480 --> 00:06:07.440]  按天主教神學的理解
[00:06:07.440 --> 00:06:09.480]  聖餐是一個獻祭
[00:06:09.480 --> 00:06:12.040]  聖餐的桌就是一個祭壇
[00:06:12.040 --> 00:06:15.320]  羅梅諾總主教名副其實的
[00:06:15.320 --> 00:06:18.680]  死在祭壇上面
[00:06:18.680 --> 00:06:20.440]  在現實裏面
[00:06:20.440 --> 00:06:22.560]  剛才那套是一套戲
[00:06:22.560 --> 00:06:24.080]  在現實裏面
[00:06:24.080 --> 00:06:27.800]  羅梅諾總主教其實在聖餐的桌前
[00:06:27.800 --> 00:06:30.160]  他講了一段土文
[00:06:30.160 --> 00:06:32.800]  這個土文被記載下來
[00:06:32.800 --> 00:06:34.480]  他這樣說
[00:06:34.480 --> 00:06:38.560]  「願那為人類被殺的基督的身體
[00:06:38.560 --> 00:06:41.440]  和被獻上的基督的補血
[00:06:41.440 --> 00:06:43.240]  養育我們每一個
[00:06:43.240 --> 00:06:47.120]  好叫我們也奉獻我們自己的身體和血
[00:06:47.120 --> 00:06:48.720]  承受痛苦
[00:06:48.720 --> 00:06:50.280]  像基督一樣
[00:06:50.280 --> 00:06:51.840]  不是為了自己
[00:06:51.840 --> 00:06:57.920]  而是為了將來的和平和正義的豐收
[00:06:57.920 --> 00:07:01.400]  將這個豐收帶給我們的人民」
[00:07:01.400 --> 00:07:03.240]  當他讀完這個土文的時候
[00:07:03.240 --> 00:07:06.880]  子彈就穿過他的身體
[00:07:06.880 --> 00:07:09.040]  在他死之前幾天
[00:07:09.040 --> 00:07:11.760]  有個記者跟他有些訪問
[00:07:11.760 --> 00:07:14.680]  他這樣跟這個記者說
[00:07:14.680 --> 00:07:16.800]  「請你去告訴人們
[00:07:16.800 --> 00:07:19.600]  如果他們成功殺了我的話
[00:07:19.600 --> 00:07:23.160]  我是會寬恕和祝福他們的
[00:07:23.160 --> 00:07:24.840]  我希望他們知道
[00:07:24.840 --> 00:07:28.240]  他們這樣做其實是浪費時間的
[00:07:28.240 --> 00:07:30.480]  一個主教死了
[00:07:30.480 --> 00:07:31.960]  但是神的教會
[00:07:31.960 --> 00:07:33.520]  就是神的子民
[00:07:33.520 --> 00:07:38.840]  是永遠不會消亡的」
[00:07:38.840 --> 00:07:42.320]  這個人被祝聖為聖人
[00:07:42.320 --> 00:07:46.240]  我們也在信仰裡紀念他們的人生
[00:07:46.240 --> 00:07:48.920]  這是一個人的故事
[00:07:48.920 --> 00:07:52.080]  一個真正的人的故事
[00:07:52.080 --> 00:07:55.840]  他很真實地活在歷史的某一點
[00:07:55.840 --> 00:08:00.080]  活在某一個反人性的國家裡
[00:08:00.080 --> 00:08:03.400]  他沒有變成一個失去人性的人
[00:08:03.400 --> 00:08:05.240]  他活出人性
[00:08:05.240 --> 00:08:08.520]  他亦都爭取窮人的人性
[00:08:08.520 --> 00:08:14.160]  他呼喚人間去聆聽神的呼喚
[00:08:14.160 --> 00:08:18.600]  這個世界本來是可以充滿神聖的
[00:08:18.600 --> 00:08:22.200]  為什麼會變成地獄呢?
[00:08:22.200 --> 00:08:24.640]  他生活的世界
[00:08:24.640 --> 00:08:27.760]  他生活的那些當權者
[00:08:27.760 --> 00:08:31.560]  認為他是一個不應該存在的人
[00:08:31.560 --> 00:08:34.080]  這是世界對他的判斷
[00:08:34.080 --> 00:08:36.920]  當時的政權對他的判斷
[00:08:36.920 --> 00:08:39.000]  但是在神的眼中
[00:08:39.000 --> 00:08:42.120]  他是一個聖者
[00:08:42.120 --> 00:08:43.560]  在上帝的眼中
[00:08:43.560 --> 00:08:46.960]  有另外一個的判斷
[00:08:46.960 --> 00:08:48.400]  今天的《講道經文》
[00:08:48.400 --> 00:08:51.680]  描繪著我們生命裡同樣的張力
[00:08:51.680 --> 00:08:55.320]  一個信徒在一個怪獸橫行的世界裡
[00:08:55.320 --> 00:08:58.160]  其實很多時候都是活在生死之間
[00:08:58.160 --> 00:09:02.880]  怪獸是會消滅那些忠信的信徒
[00:09:02.880 --> 00:09:04.360]  不過我們相信
[00:09:04.360 --> 00:09:07.360]  神會將那些按真理而行的人
[00:09:07.360 --> 00:09:09.760]  放在永恆的國度裡
[00:09:28.160 --> 00:09:30.240]  新約的281頁
[00:09:30.240 --> 00:09:33.760]  啟示錄第十四章第一至第十三節
[00:09:59.160 --> 00:10:02.400]  「我聽見從天上有聲音
[00:10:02.400 --> 00:10:04.320]  好像中水的聲音
[00:10:04.320 --> 00:10:06.320]  好像大雷的聲音
[00:10:06.320 --> 00:10:08.240]  並且我所聽見的
[00:10:08.240 --> 00:10:12.280]  好像彈琴的所彈的琴聲」
[00:10:12.280 --> 00:10:14.000]  他們在寶座前
[00:10:14.000 --> 00:10:15.720]  並在四活物
[00:10:15.720 --> 00:10:18.320]  神界的神獸
[00:10:18.320 --> 00:10:21.840]  和眾長老前唱歌
[00:10:21.840 --> 00:10:23.640]  彷彿是新的歌
[00:10:23.640 --> 00:10:27.800]  「除了從地上買來的那十四萬四千人以外
[00:10:27.800 --> 00:10:29.960]  沒有人能學這歌
[00:10:29.960 --> 00:10:32.120]  這些人是未曾沾染腐類
[00:10:32.120 --> 00:10:33.880]  他們原是童生
[00:10:33.880 --> 00:10:35.480]  羔羊無論往那裡去
[00:10:35.480 --> 00:10:36.800]  他們都跟從
[00:10:36.800 --> 00:10:38.880]  他們是從人間買來的
[00:10:38.880 --> 00:10:40.840]  作初熟的果子
[00:10:40.840 --> 00:10:43.000]  歸於神和羔羊
[00:10:43.000 --> 00:10:44.320]  他們的口中
[00:10:44.320 --> 00:10:45.880]  擦不出謊言來
[00:10:45.880 --> 00:10:48.760]  他們是沒有瑕疵的」
[00:10:48.760 --> 00:10:51.960]  「我又看見另有一位天使飛在空中
[00:10:51.960 --> 00:10:55.440]  有永遠的福音要傳給住在地上的人
[00:10:55.440 --> 00:10:59.160]  就是各國、各族、各方、各民
[00:10:59.160 --> 00:11:00.560]  他大聲說
[00:11:00.560 --> 00:11:02.040]  應當敬畏神
[00:11:02.040 --> 00:11:04.000]  將榮耀歸給他
[00:11:04.000 --> 00:11:07.880]  引他施行審判的時候已經到了
[00:11:07.880 --> 00:11:11.720]  應當敬拜那創造天、地、海
[00:11:11.720 --> 00:11:14.440]  和眾水全元的」
[00:11:14.440 --> 00:11:16.840]  「又有第二位天使接著說
[00:11:16.840 --> 00:11:20.760]  叫萬民學邪淫大路之走的
[00:11:20.760 --> 00:11:22.560]  巴比倫大聖
[00:11:22.560 --> 00:11:25.440]  傾倒了,傾倒了
[00:11:25.440 --> 00:11:28.800]  又有第三位天使接著他們大聲說
[00:11:28.800 --> 00:11:31.480]  若有人拜壽和收帳
[00:11:31.480 --> 00:11:34.840]  在額上或手上受了印記
[00:11:34.840 --> 00:11:38.000]  這人也必喝神大路的酒
[00:11:38.000 --> 00:11:40.560]  此酒斟在神憤怒的杯中
[00:11:40.560 --> 00:11:41.960]  唇一不擇
[00:11:41.960 --> 00:11:44.760]  他要在聖天使和羔羊面前
[00:11:44.760 --> 00:11:48.120]  在火和流亡之中受痛苦
[00:11:48.120 --> 00:11:52.640]  他受的痛苦的煙往上冒直到永永遠遠
[00:11:52.640 --> 00:11:54.880]  那些拜壽和收帳
[00:11:54.880 --> 00:11:57.120]  受他明知印記的
[00:11:57.120 --> 00:11:59.560]  就也不得安寧」
[00:11:59.560 --> 00:12:02.400]  「聖徒的忍耐就在此
[00:12:02.400 --> 00:12:06.520]  他們是守神誡命和耶穌真道的
[00:12:06.520 --> 00:12:10.160]  我聽見從天上有聲音說
[00:12:10.160 --> 00:12:11.680]  你要寫下
[00:12:11.680 --> 00:12:13.240]  從今以後
[00:12:13.240 --> 00:12:18.000]  在主裡面而死的人有福了
[00:12:18.000 --> 00:12:20.760]  聖靈說是的
[00:12:20.760 --> 00:12:23.400]  他們識了自己的奴婦
[00:12:23.400 --> 00:12:29.360]  作供的果效也隨著他們」
[00:12:29.360 --> 00:12:33.320]  我將這段經文分為五個小段落
[00:12:33.320 --> 00:12:37.560]  第一個段落是第一至第五節
[00:12:37.560 --> 00:12:38.560]  第一節這樣說
[00:12:38.560 --> 00:12:40.240]  「我看見
[00:12:40.240 --> 00:12:43.120]  見到羔羊站在石安山上
[00:12:43.120 --> 00:12:45.880]  和他的又有十四萬四千人
[00:12:45.880 --> 00:12:48.600]  都有他的名和他父的名
[00:12:48.600 --> 00:12:51.480]  寫在額上
[00:12:51.480 --> 00:12:54.320]  世界是很紛亂的
[00:12:54.320 --> 00:12:57.600]  但在神給人的這個遠像裡
[00:12:57.600 --> 00:13:01.840]  看到靈性世界的一種平靜、祥和
[00:13:01.840 --> 00:13:04.320]  這是一個神聖的景象
[00:13:04.320 --> 00:13:06.560]  那裡有羔羊
[00:13:06.560 --> 00:13:07.800]  大家都知道
[00:13:07.800 --> 00:13:10.920]  羔羊是被人宰殺的
[00:13:10.920 --> 00:13:13.000]  但聖經裡的羔羊
[00:13:13.000 --> 00:13:16.400]  耶穌基督也在死裡復活過來
[00:13:16.400 --> 00:13:20.640]  祂是一個死了又復活的聖者
[00:13:20.640 --> 00:13:24.880]  從神而來的上主
[00:13:24.880 --> 00:13:26.960]  在人間的顯現
[00:13:26.960 --> 00:13:28.920]  祂站在石安山上
[00:13:28.920 --> 00:13:30.840]  這是一個王者的山
[00:13:30.840 --> 00:13:32.920]  是得聖者的山
[00:13:32.920 --> 00:13:34.040]  和祂一起的
[00:13:34.040 --> 00:13:37.560]  有十四萬四千宗信的信徒
[00:13:37.560 --> 00:13:39.240]  我們也說過
[00:13:39.240 --> 00:13:43.280]  十四萬四千代表著神的子民的總數
[00:13:43.280 --> 00:13:45.120]  在他們的額上
[00:13:45.120 --> 00:13:47.800]  有基督和天父的名號
[00:13:47.800 --> 00:13:51.040]  代表著他們的生命是有所屬的
[00:13:51.040 --> 00:13:52.400]  他是屬於神的
[00:13:52.400 --> 00:13:56.000]  而不是屬於這個世界的
[00:13:56.000 --> 00:13:58.280]  這個世界之所以有希望
[00:13:58.280 --> 00:13:59.480]  就是因為有神
[00:13:59.480 --> 00:14:02.360]  並且因為這個世界裡
[00:14:02.360 --> 00:14:04.800]  總有一些活在世界
[00:14:04.800 --> 00:14:09.400]  但又反抗這個世界的不義的人
[00:14:09.400 --> 00:14:11.840]  這些人不屬於這個世界
[00:14:11.840 --> 00:14:14.000]  他們屬於上帝
[00:14:14.000 --> 00:14:15.080]  就因為有上帝
[00:14:15.080 --> 00:14:16.120]  也有這些人
[00:14:16.120 --> 00:14:19.320]  這個世界總有希望
[00:14:19.320 --> 00:14:20.880]  第二節第三節
[00:14:20.880 --> 00:14:23.040]  「我聽見從天上有聲音
[00:14:23.040 --> 00:14:26.080]  好像中水的聲音和大雷的聲音
[00:14:26.080 --> 00:14:27.280]  並且我所聽見的
[00:14:27.280 --> 00:14:30.360]  好像彈琴的所彈的琴音
[00:14:30.360 --> 00:14:31.600]  他們在寶座前
[00:14:31.600 --> 00:14:33.440]  在四活物和中長老前
[00:14:33.440 --> 00:14:36.200]  他們唱歌,彷彿是新的歌
[00:14:36.200 --> 00:14:37.520]  沒有聽過的
[00:14:37.520 --> 00:14:39.160]  會這樣的?
[00:14:39.160 --> 00:14:41.640]  一個新的訊息
[00:14:41.640 --> 00:14:44.920]  除了在地上買來的十四萬四千以外
[00:14:44.920 --> 00:14:49.560]  沒有人能夠學這個歌
[00:14:49.560 --> 00:14:54.760]  在天上的音樂起了」
[00:14:54.760 --> 00:14:57.040]  十四章之前所描述的這個世界
[00:14:57.040 --> 00:14:59.040]  是一個怪獸的世界
[00:14:59.040 --> 00:15:00.400]  很痛苦的
[00:15:00.400 --> 00:15:02.520]  不過音樂起了
[00:15:02.520 --> 00:15:04.360]  這是一個天籟
[00:15:04.360 --> 00:15:08.000]  這是世人不懂的生命的歌
[00:15:08.000 --> 00:15:11.320]  這些是美妙的歌聲
[00:15:11.320 --> 00:15:15.240]  美妙的歌聲總是誘惑人的
[00:15:15.240 --> 00:15:16.880]  在希臘神話裏面
[00:15:16.880 --> 00:15:20.760]  有一些像美人魚的女妖Siren
[00:15:20.760 --> 00:15:23.480]  她們會在岸邊唱歌
[00:15:23.480 --> 00:15:25.880]  吸引水手來聽
[00:15:25.880 --> 00:15:27.720]  水手一聽到
[00:15:27.720 --> 00:15:29.440]  就失魂落魄
[00:15:29.440 --> 00:15:32.640]  然後那艘船就會撞向那些礁石
[00:15:32.640 --> 00:15:35.440]  那些船就會沉沒
[00:15:35.440 --> 00:15:39.040]  這個世界的喧鬧
[00:15:39.040 --> 00:15:41.400]  世界的歌聲都是這樣
[00:15:41.400 --> 00:15:43.320]  令人意亂情迷
[00:15:43.320 --> 00:15:45.960]  最後失去生命
[00:15:45.960 --> 00:15:49.760]  啟示錄講的是另一種歌聲
[00:15:49.760 --> 00:15:51.160]  是新的
[00:15:51.160 --> 00:15:53.760]  是一種天籟
[00:15:53.760 --> 00:15:54.600]  當然
[00:15:54.600 --> 00:15:59.520]  這種歌聲都會令人走向基督
[00:15:59.520 --> 00:16:01.920]  甚至在走向基督的過程裏
[00:16:01.920 --> 00:16:04.080]  會放下生命
[00:16:04.080 --> 00:16:06.240]  不過這些歌聲
[00:16:06.240 --> 00:16:08.640]  它講的是人性
[00:16:08.640 --> 00:16:10.640]  講的是神性
[00:16:10.640 --> 00:16:13.000]  講的是一個可以想像
[00:16:13.000 --> 00:16:17.920]  但又不可以企及的一種天國
[00:16:17.920 --> 00:16:20.280]  羅梅諾總主教
[00:16:20.280 --> 00:16:23.440]  他聽過這個歌聲
[00:16:23.440 --> 00:16:28.040]  他曾經跟隨過這個歌聲
[00:16:28.040 --> 00:16:29.600]  最後他的生命
[00:16:29.600 --> 00:16:33.320]  獻在基督的祭壇上
[00:16:33.320 --> 00:16:35.200]  這些是甚麼人來的呢?
[00:16:35.200 --> 00:16:36.680]  第四節、第五節
[00:16:36.680 --> 00:16:39.440]  聖經說這些人未曾沾染婦女
[00:16:39.440 --> 00:16:42.400]  他們原是童生
[00:16:42.400 --> 00:16:43.640]  羔羊無論去哪裏
[00:16:43.640 --> 00:16:45.240]  他們都跟著他
[00:16:45.240 --> 00:16:48.360]  他們是從人間買來的
[00:16:48.360 --> 00:16:49.480]  很寶貴的
[00:16:49.480 --> 00:16:51.760]  是基督的生命買回來的
[00:16:51.760 --> 00:16:53.560]  作初熟的果子
[00:16:53.560 --> 00:16:55.640]  獻於神和羔羊
[00:16:55.640 --> 00:16:56.800]  在他們的口中
[00:16:56.800 --> 00:16:58.440]  擦不出謊言來
[00:16:58.440 --> 00:17:01.200]  他們是沒有瑕疵的
[00:17:01.200 --> 00:17:04.040]  這裏說到
[00:17:04.040 --> 00:17:06.600]  這些聽到歌聲
[00:17:06.600 --> 00:17:08.800]  而有行動的人
[00:17:08.800 --> 00:17:12.640]  原來他們是一些聖徒
[00:17:12.640 --> 00:17:14.280]  未曾沾染婦女
[00:17:14.280 --> 00:17:15.800]  他們原是童生
[00:17:15.800 --> 00:17:17.120]  這裏只是表達
[00:17:17.120 --> 00:17:20.600]  這班信徒的聖潔特質
[00:17:20.600 --> 00:17:21.680]  還有另一個特質
[00:17:21.680 --> 00:17:25.960]  就是他們緊緊跟著羔羊耶穌
[00:17:25.960 --> 00:17:27.080]  還有再一個特質
[00:17:27.080 --> 00:17:28.160]  就是他們的口中
[00:17:28.160 --> 00:17:30.240]  擦不出謊言來
[00:17:30.240 --> 00:17:33.600]  這班人是與真理為伍的人
[00:17:33.600 --> 00:17:39.320]  在這個虛假得明目張膽的世界
[00:17:39.320 --> 00:17:43.320]  這班人是堅持真理的人
[00:17:43.320 --> 00:17:45.960]  當謊言遍地都是的時候
[00:17:45.960 --> 00:17:49.760]  堅持真理是很難能可貴的
[00:17:49.760 --> 00:17:52.080]  啟示錄說得很明白
[00:17:52.080 --> 00:17:54.480]  他們是像基督一樣
[00:17:54.480 --> 00:17:56.360]  堅持真理的人
[00:17:56.360 --> 00:18:00.160]  當然他們也像基督一樣
[00:18:00.160 --> 00:18:04.360]  會在人間失去他們的生命
[00:18:04.360 --> 00:18:06.280]  不過同樣
[00:18:06.280 --> 00:18:08.040]  他們會像基督一樣
[00:18:08.040 --> 00:18:11.600]  在死裏顯出永恆的
[00:18:11.600 --> 00:18:15.840]  復活的那種神聖的生命
[00:18:15.840 --> 00:18:17.600]  這是第一段
[00:18:17.600 --> 00:18:18.640]  第二段我們看看
[00:18:18.640 --> 00:18:22.120]  啟示錄第十四章第六至第七節
[00:18:49.640 --> 00:18:52.440]  這裏有一隻天使
[00:18:52.440 --> 00:18:56.960]  大聲講論永遠的福音
[00:18:56.960 --> 00:18:59.960]  福音是甚麼呢?
[00:18:59.960 --> 00:19:03.840]  福音是指敬畏神
[00:19:03.840 --> 00:19:07.240]  將榮耀歸給神
[00:19:07.240 --> 00:19:08.600]  敬畏神
[00:19:08.600 --> 00:19:11.640]  將榮耀歸給神
[00:19:11.640 --> 00:19:14.360]  人總是有些東西他會敬畏的
[00:19:14.360 --> 00:19:17.760]  這些可能是某些人或某些東西
[00:19:17.760 --> 00:19:24.360]  人也總是會將榮耀歸給某些人或某些東西
[00:19:24.360 --> 00:19:28.320]  但這個天使提示我們
[00:19:28.320 --> 00:19:33.480]  請不要敬拜、敬畏一個錯誤的對象
[00:19:33.480 --> 00:19:36.440]  也不要將榮耀歸給那些
[00:19:36.440 --> 00:19:41.440]  不應該有榮耀的任何人
[00:19:41.440 --> 00:19:46.920]  請不要欣賞那些以虛方上位的人
[00:19:46.920 --> 00:19:52.200]  也不要戀慕那些在強權下的虛名
[00:19:52.200 --> 00:19:54.440]  在這個不正義的世界裏
[00:19:54.440 --> 00:19:57.360]  有一些來自不正義的威脅
[00:19:57.360 --> 00:19:59.200]  在這些威脅下就範
[00:19:59.200 --> 00:20:01.000]  也是人之常情
[00:20:01.000 --> 00:20:05.040]  不過這位天使鼓勵我們
[00:20:05.040 --> 00:20:07.720]  請不要就範
[00:20:07.720 --> 00:20:10.720]  請不要停止講真話
[00:20:10.720 --> 00:20:16.120]  請不要對正義的角度失去期盼
[00:20:16.120 --> 00:20:18.160]  請不要這樣
[00:20:18.160 --> 00:20:21.440]  抬起你的頭
[00:20:21.440 --> 00:20:23.840]  仰望上帝
[00:20:23.840 --> 00:20:27.040]  人能夠在這個混亂的世界裏站得住腳
[00:20:27.040 --> 00:20:28.640]  是因為他知道
[00:20:28.640 --> 00:20:30.320]  哪一個創造天地
[00:20:30.320 --> 00:20:34.800]  哪一個掌管萬有
[00:20:34.800 --> 00:20:39.240]  這些人體會到天地間有一個浩然的正氣
[00:20:39.240 --> 00:20:40.720]  你要體會到這種正氣
[00:20:40.720 --> 00:20:43.560]  你需要有一點心靈的感應
[00:20:43.560 --> 00:20:46.840]  這位天使說
[00:20:46.840 --> 00:20:49.720]  這個天地間真的有一個主宰
[00:20:49.720 --> 00:20:55.240]  並且這個主宰會裁斷善惡
[00:20:55.240 --> 00:20:59.960]  而且這個審判的時間已經到了
[00:20:59.960 --> 00:21:05.960]  是非善惡並不是可以雲言不分的
[00:21:05.960 --> 00:21:09.680]  人應該明辨是非
[00:21:09.680 --> 00:21:12.080]  在這個是非不分的時刻
[00:21:12.080 --> 00:21:14.440]  你更加要明辨是非
[00:21:14.440 --> 00:21:18.560]  然後毅然走在正路之上
[00:21:18.560 --> 00:21:21.280]  這是第一位天使對我們的提示
[00:21:21.280 --> 00:21:24.680]  接著又有第二位天使
[00:21:24.680 --> 00:21:26.240]  第十四章第八節
[00:21:26.240 --> 00:21:28.560]  我們經文的第三段
[00:21:28.560 --> 00:21:29.480]  第八節說
[00:21:29.480 --> 00:21:31.560]  又有第二位天使接著說
[00:21:31.560 --> 00:21:37.440]  叫萬民喝邪淫大怒之酒的巴比倫大聖
[00:21:37.440 --> 00:21:42.960]  傾倒了
[00:21:42.960 --> 00:21:45.320]  第二位天使在這裡宣告
[00:21:45.320 --> 00:21:47.720]  那個巴比倫的帝國
