
[00:00:00.000 --> 00:00:03.000]  鄧兄姊妹 牧者平安
[00:01:45.000 --> 00:01:48.000]  把它按著次序編排一下
[00:01:48.000 --> 00:01:50.000]  我們會看到一個時序
[00:01:50.000 --> 00:01:52.500]  而在這個時序裡面又會看到
[00:01:52.500 --> 00:01:56.500]  究竟博士是什麼時候出現的
[00:01:56.500 --> 00:02:01.000]  首先我們會看到就是
[00:02:01.000 --> 00:02:04.000]  天使去告訴瑪利亞
[00:02:04.000 --> 00:02:07.000]  他將會在婚前
[00:02:07.000 --> 00:02:11.500]  就會從聖靈去懷孕生子
[00:02:11.500 --> 00:02:14.500]  接著就會看到就是
[00:02:14.500 --> 00:02:16.000]  若失去心裡面
[00:02:16.000 --> 00:02:17.500]  暗暗想休了瑪利亞
[00:02:17.500 --> 00:02:19.500]  不過天使來告訴他
[00:02:19.500 --> 00:02:24.500]  不行 還要吩咐他要把瑪利亞娶過來
[00:02:24.500 --> 00:02:26.500]  接著我們看到就是
[00:02:26.500 --> 00:02:28.500]  羅馬的皇帝凱撒
[00:02:28.500 --> 00:02:31.500]  命令所有的羅馬人民要有人口登記
[00:02:31.500 --> 00:02:33.000]  為了這個原因
[00:02:33.000 --> 00:02:35.000]  若失就帶從瑪利亞
[00:02:35.000 --> 00:02:38.000]  回去他們的家鄉伯利恒
[00:02:38.000 --> 00:02:39.500]  接著我們看到就是
[00:02:39.500 --> 00:02:42.500]  耶穌在這段時間出生了
[00:02:42.500 --> 00:02:45.000]  天使就將這個好消息
[00:02:45.000 --> 00:02:49.000]  先向那些牧羊人宣告
[00:02:49.000 --> 00:02:51.000]  那八天之後
[00:02:51.000 --> 00:02:55.500]  嬰孩耶穌就在聖殿裡面接受割禮
[00:02:55.500 --> 00:02:58.500]  好了 博士出場了
[00:02:58.500 --> 00:02:59.500]  在這段時間
[00:02:59.500 --> 00:03:02.000]  大希律仍是作王的時候
[00:03:02.000 --> 00:03:05.000]  有博士從東方來
[00:03:05.000 --> 00:03:06.500]  去到耶路撒冷
[00:03:06.500 --> 00:03:08.000]  之後經文告訴我們
[00:03:08.000 --> 00:03:11.000]  去到伯利恒見到耶穌了
[00:03:11.000 --> 00:03:15.000]  而天使就通知這個
[00:03:15.000 --> 00:03:16.000]  告訴若失
[00:03:16.000 --> 00:03:18.000]  你要帶你的妻子
[00:03:18.000 --> 00:03:19.500]  帶你的孩子
[00:03:19.500 --> 00:03:24.000]  要從伯利恒逃命去埃及
[00:03:24.000 --> 00:03:26.000]  而最後一件事我們看到就是
[00:03:26.000 --> 00:03:29.000]  大希律王因為找不到耶穌
[00:03:29.000 --> 00:03:32.000]  所以他就命令在伯利恒城
[00:03:32.000 --> 00:03:33.500]  以及附近的城裡面
[00:03:33.500 --> 00:03:37.500]  兩歲以內的男孩都要殺光
[00:03:37.500 --> 00:03:39.000]  今天經文裡面
[00:03:39.000 --> 00:03:41.000]  我們可以怎樣去看呢
[00:03:41.000 --> 00:03:43.500]  就是除了主基督
[00:03:43.500 --> 00:03:46.000]  以及那些博士是主角之外
[00:03:46.000 --> 00:03:47.000]  其他的人
[00:03:47.000 --> 00:03:48.500]  例如希律王
[00:03:48.500 --> 00:03:52.000]  那些祭司 民事
[00:03:52.000 --> 00:03:53.500]  城裡面的猶太人
[00:03:53.500 --> 00:03:56.000]  統統我們都可以當是配角
[00:03:56.000 --> 00:03:57.500]  不過還要給他們一個獎
[00:03:57.500 --> 00:03:59.500]  是最佳配角
[00:03:59.500 --> 00:04:02.500]  因為他們能夠很完美地
[00:04:02.500 --> 00:04:05.000]  襯托出給我們看到
[00:04:05.000 --> 00:04:07.000]  這些博士
[00:04:07.000 --> 00:04:08.000]  這些博士們
[00:04:08.000 --> 00:04:11.500]  他們是一些活出信念的人
[00:04:11.500 --> 00:04:13.000]  我們可以看到的就是
[00:04:13.000 --> 00:04:16.000]  他們是決心尋找和
[00:04:16.000 --> 00:04:18.000]  他們用心去敬拜王
[00:04:18.000 --> 00:04:22.000]  而且是持守著他們的信念的人
[00:04:22.000 --> 00:04:24.000]  首先我們可以看一下
[00:04:24.000 --> 00:04:27.000]  博士他們的決心
[00:04:27.000 --> 00:04:30.000]  博士這個稱呼
[00:04:30.000 --> 00:04:33.000]  其實在希臘文裡面
[00:04:33.000 --> 00:04:36.500]  意思是法術師
[00:04:36.500 --> 00:04:39.000]  或者是星象家
[00:04:39.000 --> 00:04:40.500]  博學之士
[00:04:40.500 --> 00:04:41.500]  解釋是這樣
[00:04:41.500 --> 00:04:43.000]  從這些這樣的解釋
[00:04:43.000 --> 00:04:44.000]  我們可以知道
[00:04:44.000 --> 00:04:46.000]  他們全都是知識豐富的人
[00:04:46.000 --> 00:04:49.500]  那究竟他們是什麼人呢
[00:04:49.500 --> 00:04:52.500]  我們在看那些研究聖經的人
[00:04:52.500 --> 00:04:54.000]  他們給了一些可能性
[00:04:54.000 --> 00:04:56.000]  我們知道他們是什麼人
[00:04:56.000 --> 00:05:00.500]  他們可能是住在波斯的外邦人
[00:05:00.500 --> 00:05:02.000]  他們是做星象家的
[00:05:02.000 --> 00:05:04.000]  去觀星的
[00:05:04.000 --> 00:05:07.500]  也有可能他們不是外邦人
[00:05:07.500 --> 00:05:09.000]  是猶太人
[00:05:09.000 --> 00:05:11.000]  他們散居在波斯
[00:05:11.000 --> 00:05:14.500]  或者巴比倫的猶太人的後裔
[00:05:14.500 --> 00:05:15.500]  所以他們有機會
[00:05:15.500 --> 00:05:18.000]  他們會知道一些關於
[00:05:18.000 --> 00:05:20.000]  以前有先知預言
[00:05:20.000 --> 00:05:21.000]  會有一個猶太王
[00:05:21.000 --> 00:05:24.000]  是在大衛王的後裔出來的
[00:05:24.000 --> 00:05:25.500]  他們有機會知道這些東西
[00:05:25.500 --> 00:05:28.000]  不過他們的知識真的很有限
[00:05:28.000 --> 00:05:30.000]  起碼我們從經文知道
[00:05:30.000 --> 00:05:33.000]  他們連這個猶太王
[00:05:33.000 --> 00:05:35.500]  這個會出生的人
[00:05:35.500 --> 00:05:37.000]  他究竟在哪裡出生
[00:05:37.000 --> 00:05:39.000]  他們都不知道
[00:05:39.000 --> 00:05:42.000]  很明顯我們從經文去領受的
[00:05:42.000 --> 00:05:46.000]  就是說這些博士
[00:05:46.000 --> 00:05:49.500]  他們在觀星的時候
[00:05:49.500 --> 00:05:52.000]  有一天就看到一個不同的星
[00:05:52.000 --> 00:05:54.000]  很明顯看到一些不同的東西
[00:05:54.000 --> 00:05:55.500]  引起他們的興趣
[00:05:55.500 --> 00:05:57.500]  這個不是平時看到的星
[00:05:57.500 --> 00:05:59.500]  於是他們去研究
[00:05:59.500 --> 00:06:00.500]  在研究之下
[00:06:00.500 --> 00:06:02.500]  他們相信這個星
[00:06:02.500 --> 00:06:08.500]  生下來就是要做猶太人的王的星
[00:06:08.500 --> 00:06:11.000]  雖然他們對這個猶太王
[00:06:11.000 --> 00:06:13.000]  認識是不多
[00:06:13.000 --> 00:06:14.500]  他們的資料不多
[00:06:14.500 --> 00:06:17.500]  連他應該在哪裡出生都不知道
[00:06:17.500 --> 00:06:19.000]  所以他們如果要找這個王
[00:06:19.000 --> 00:06:21.500]  是不知道在哪裡找的
[00:06:21.500 --> 00:06:22.500]  不過他們都做了一個
[00:06:22.500 --> 00:06:24.500]  不容易做的決定
[00:06:24.500 --> 00:06:27.500]  他們決心要去找這個王
[00:06:27.500 --> 00:06:30.500]  他們從博士或者巴比倫的地方
[00:06:30.500 --> 00:06:32.500]  來到第一站
[00:06:32.500 --> 00:06:34.000]  他們就去到耶路撒冷
[00:06:34.000 --> 00:06:35.500]  就在那裡打聽
[00:06:35.500 --> 00:06:38.500]  希律王聽到收到消息
[00:06:38.500 --> 00:06:40.500]  召見他們
[00:06:40.500 --> 00:06:42.500]  甚至將答案告訴他們
[00:06:42.500 --> 00:06:44.500]  差他們出去
[00:06:44.500 --> 00:06:46.500]  百里行那裡去找這個人
[00:06:46.500 --> 00:06:48.500]  當時他們聽到這個消息
[00:06:48.500 --> 00:06:51.500]  知道地點之後的反應是怎麼樣
[00:06:51.500 --> 00:06:52.500]  經文就說
[00:06:52.500 --> 00:06:56.500]  他們聽了王的話就去了
[00:06:56.500 --> 00:06:58.500]  就去了
[00:06:58.500 --> 00:07:01.500]  那就是給我們的印象是什麼
[00:07:01.500 --> 00:07:02.500]  馬上去
[00:07:02.500 --> 00:07:04.500]  應該都沒有什麼拖延了吧
[00:07:04.500 --> 00:07:05.500]  就去了
[00:07:05.500 --> 00:07:06.500]  但是我們要留意一下
[00:07:06.500 --> 00:07:08.500]  這個「就去了」這個「去」字
[00:07:08.500 --> 00:07:10.500]  原來在希臘文的原文裡
[00:07:10.500 --> 00:07:12.500]  是更加豐富一點的
[00:07:12.500 --> 00:07:13.500]  它不是告訴我們
[00:07:13.500 --> 00:07:16.500]  我要去這個地方我就去
[00:07:16.500 --> 00:07:18.500]  我要去那裡我就去
[00:07:18.500 --> 00:07:20.500]  它這個「去」字的原文的意思
[00:07:20.500 --> 00:07:21.500]  有一個意思就是
[00:07:21.500 --> 00:07:26.500]  繼續一個已經開始了的旅程
[00:07:26.500 --> 00:07:28.500]  所以我們看這句說話的時候
[00:07:28.500 --> 00:07:29.500]  可以這樣看
[00:07:29.500 --> 00:07:31.500]  就是他們聽了之後
[00:07:31.500 --> 00:07:33.500]  聽了王的話之後
[00:07:33.500 --> 00:07:35.500]  就繼續
[00:07:35.500 --> 00:07:39.500]  馬上繼續已經開始的旅程
[00:07:39.500 --> 00:07:41.500]  我們從這裡可以看到
[00:07:41.500 --> 00:07:45.500]  其實他們要找這個王的決心和毅力
[00:07:45.500 --> 00:07:47.500]  是沒有人
[00:07:47.500 --> 00:07:50.500]  沒有事情可以難了
[00:07:50.500 --> 00:07:52.500]  或者吸引了他們
[00:07:52.500 --> 00:07:55.500]  不去繼續做的
[00:07:55.500 --> 00:07:56.500]  我們回過頭來看
[00:07:56.500 --> 00:07:58.500]  這些耶路撒冷裡面的祭司長
[00:07:58.500 --> 00:08:00.500]  以及民事
[00:08:00.500 --> 00:08:02.500]  這些配角
[00:08:02.500 --> 00:08:04.500]  當時的祭司或者是祭司長
[00:08:04.500 --> 00:08:08.500]  其實已經不再一定是利未知派的人
[00:08:08.500 --> 00:08:10.500]  反而很多是那些
[00:08:10.500 --> 00:08:12.500]  在當日的環境裡面
[00:08:12.500 --> 00:08:14.500]  是那些追求權勢
[00:08:14.500 --> 00:08:15.500]  追求名利
[00:08:15.500 --> 00:08:20.500]  對宗教是很冷淡下的人
[00:08:20.500 --> 00:08:23.500]  很有機會是殺到該人
[00:08:23.500 --> 00:08:25.500]  在經文裡面我們看到
[00:08:25.500 --> 00:08:27.500]  他們的宗教知識是豐富的
[00:08:27.500 --> 00:08:30.500]  因為當希律王一問這個問題的時候
[00:08:30.500 --> 00:08:32.500]  他們馬上就給了答案
[00:08:32.500 --> 00:08:34.500]  而且還可以引出
[00:08:34.500 --> 00:08:36.500]  尼迦先知所說的話
[00:08:36.500 --> 00:08:39.500]  清清楚楚說了答案出來
[00:08:39.500 --> 00:08:42.500]  所以可以滿足到希律王要的東西
[00:08:42.500 --> 00:08:45.500]  也令到他們自己在希律王的面前
[00:08:45.500 --> 00:08:47.500]  見得高人一等
[00:08:47.500 --> 00:08:49.500]  沒有人知道我們知道
[00:08:49.500 --> 00:08:51.500]  其實我們如果留意經文的話
[00:08:51.500 --> 00:08:53.500]  當他們回答了這句話之後
[00:08:53.500 --> 00:08:56.500]  後面還有沒有記載他們
[00:08:56.500 --> 00:08:57.500]  沒有
[00:08:57.500 --> 00:08:59.500]  沒有說他們做了什麼
[00:08:59.500 --> 00:09:01.500]  就突然間在人間消失
[00:09:01.500 --> 00:09:03.500]  他們的出現
[00:09:03.500 --> 00:09:06.500]  正好代表了一種人
[00:09:06.500 --> 00:09:09.500]  就是那種在信仰知識 宗教知識
[00:09:09.500 --> 00:09:12.500]  就是我們今天說的聖經知識
[00:09:12.500 --> 00:09:15.500]  很豐富的人
[00:09:15.500 --> 00:09:16.500]  但是心裡面
[00:09:16.500 --> 00:09:18.500]  有沒有真的有一種學務
[00:09:18.500 --> 00:09:21.500]  要去尋求耶穌基督呢
[00:09:21.500 --> 00:09:23.500]  這些人可以
[00:09:23.500 --> 00:09:25.500]  這些的祭司
[00:09:25.500 --> 00:09:26.500]  這個祭司上民事
[00:09:26.500 --> 00:09:27.500]  他們這批人
[00:09:27.500 --> 00:09:30.500]  就可以代表著這一批人
[00:09:30.500 --> 00:09:32.500]  事實上是真的
[00:09:32.500 --> 00:09:34.500]  我們頭腦的知識
[00:09:34.500 --> 00:09:37.500]  不等於我們真心相信
[00:09:37.500 --> 00:09:38.500]  而真心相信
[00:09:38.500 --> 00:09:41.500]  也不等於我們會有決心
[00:09:41.500 --> 00:09:43.500]  繼續去尋求
[00:09:43.500 --> 00:09:46.500]  這裡我的重點是
[00:09:46.500 --> 00:09:49.500]  決心和繼續
[00:09:49.500 --> 00:09:51.500]  不只是說去尋求
[00:09:51.500 --> 00:09:53.500]  是繼續
[00:09:53.500 --> 00:09:56.500]  就好像那些博士那樣
[00:09:56.500 --> 00:09:58.500]  就去了
[00:09:58.500 --> 00:10:00.500]  他們是馬上繼續
[00:10:00.500 --> 00:10:03.500]  他們已經開始了的旅程
[00:10:03.500 --> 00:10:06.500]  無論我們信了主有多久
[00:10:06.500 --> 00:10:07.500]  回了教會多久
[00:10:07.500 --> 00:10:09.500]  侍奉了多久
[00:10:09.500 --> 00:10:14.500]  我們是不是繼續去尋求神呢
[00:10:14.500 --> 00:10:16.500]  我們需要在靈命上
[00:10:16.500 --> 00:10:18.500]  有一個決心
[00:10:18.500 --> 00:10:19.500]  那個決心就是
[00:10:19.500 --> 00:10:23.500]  要決心繼續尋求神
[00:10:23.500 --> 00:10:26.500]  決心繼續尋求神
[00:10:26.500 --> 00:10:28.500]  因為唯有這個決心
[00:10:28.500 --> 00:10:29.500]  是幫助我們
[00:10:29.500 --> 00:10:34.500]  能夠更多一點點去認識這個神
[00:10:34.500 --> 00:10:36.500]  更多一點點的
[00:10:36.500 --> 00:10:39.500]  去明白神的心意
[00:10:39.500 --> 00:10:41.500]  沒有這個決心
[00:10:41.500 --> 00:10:44.500]  我們只會好像在世上扮演著
[00:10:44.500 --> 00:10:46.500]  剛才我們說的那些配角
[00:10:46.500 --> 00:10:49.500]  祭司上民事的角色
[00:10:49.500 --> 00:10:53.500]  我看回我自己的侍奉的日子
[00:10:53.500 --> 00:10:55.500]  不是很長
[00:10:55.500 --> 00:10:57.500]  但我由從牧會的侍奉
[00:10:57.500 --> 00:11:01.500]  漸漸去到現在是宣教的侍奉
[00:11:01.500 --> 00:11:03.500]  其實真的很感謝神
[00:11:03.500 --> 00:11:05.500]  很感謝神給我們
[00:11:05.500 --> 00:11:08.500]  每一次出去出門去宣教的時候
[00:11:08.500 --> 00:11:11.500]  因為我們要面對不同的環境
[00:11:11.500 --> 00:11:13.500]  不同的人
[00:11:13.500 --> 00:11:16.500]  有時在一些處境裏面
[00:11:16.500 --> 00:11:17.500]  我們需要
[00:11:17.500 --> 00:11:18.500]  馬上要去想到
[00:11:18.500 --> 00:11:22.500]  我們怎樣去面對那些事情
[00:11:22.500 --> 00:11:25.500]  甚至去幫人去解決一些問題
[00:11:25.500 --> 00:11:27.500]  但不是用我們自己的方法
[00:11:27.500 --> 00:11:29.500]  因為我們根本沒有辦法的
[00:11:29.500 --> 00:11:31.500]  因為在這些種種的情況之下
[00:11:31.500 --> 00:11:34.500]  神給我們的環境就是
[00:11:34.500 --> 00:11:36.500]  你一定要靠他
[00:11:36.500 --> 00:11:38.500]  你不可以不靠他
[00:11:38.500 --> 00:11:40.500]  所以在這個過程裏面
[00:11:40.500 --> 00:11:43.500]  我們就學習信靠著神
[00:11:43.500 --> 00:11:45.500]  信靠著神給我們的帶領
[00:11:45.500 --> 00:11:47.500]  給我們的智慧
[00:11:47.500 --> 00:11:49.500]  以及給我們的保守
[00:11:49.500 --> 00:11:51.500]  那我們才可以說
[00:11:51.500 --> 00:11:53.500]  在一個旅程裏面
[00:11:53.500 --> 00:11:57.500]  平平安安地去完成一些事情
[00:11:57.500 --> 00:11:59.500]  又平平安安地去這裏去那裏
[00:11:59.500 --> 00:12:03.500]  最後又平平安安地回到多倫多
[00:12:03.500 --> 00:12:05.500]  很感謝神
[00:12:05.500 --> 00:12:09.500]  但他直接讓我們去認識不同的人
[00:12:09.500 --> 00:12:11.500]  接觸不同的事
[00:12:11.500 --> 00:12:14.500]  處理不同的環境裏面
[00:12:14.500 --> 00:12:16.500]  需要我們去反映的東西
[00:12:16.500 --> 00:12:19.500]  神就是用這些每一個的機會
[00:12:19.500 --> 00:12:25.500]  讓我可以更多一點點認識他
[00:12:25.500 --> 00:12:29.500]  更多一點點的去明白他的心意
[00:12:29.500 --> 00:12:31.500]  特別當他給我看到
[00:12:31.500 --> 00:12:34.500]  宣教某一些的需要的時候
[00:12:34.500 --> 00:12:37.500]  我是多一點點去明白
[00:12:37.500 --> 00:12:39.500]  神在宣教裏面
[00:12:39.500 --> 00:12:42.500]  他的心意是甚麼
[00:12:42.500 --> 00:12:45.500]  決心繼續尋求神
[00:12:45.500 --> 00:12:47.500]  無論你今天的屬靈光景
[00:12:47.500 --> 00:12:49.500]  在甚麼的位置
[00:12:49.500 --> 00:12:54.500]  決心繼續尋求神
[00:12:54.500 --> 00:12:57.500]  決心繼續尋求神
[00:12:57.500 --> 00:12:59.500]  是不是你的信念呢
[00:12:59.500 --> 00:13:02.500]  決心繼續尋求神的信徒
[00:13:02.500 --> 00:13:05.500]  是會看重跟神的關係
[00:13:05.500 --> 00:13:08.500]  你真的會好好地去讀聖經
[00:13:08.500 --> 00:13:11.500]  我們又會好好地去靈修
[00:13:11.500 --> 00:13:17.500]  因為我們的心常常都給神的恩典去充滿我們
[00:13:17.500 --> 00:13:22.500]  以致到我們的生命可以被神去塑造
[00:13:22.500 --> 00:13:27.500]  決心繼續尋求神是不是你的信念
[00:13:27.500 --> 00:13:29.500]  是的話
[00:13:29.500 --> 00:13:31.500]  我們要將祂活出來
[00:13:31.500 --> 00:13:33.500]  我們不要在世上扮演
[00:13:33.500 --> 00:13:36.500]  那些祭司民事的角色
[00:13:36.500 --> 00:13:38.500]  他們有知識
[00:13:38.500 --> 00:13:41.500]  沒有心亦沒有行動
[00:13:41.500 --> 00:13:45.500]  另一位的配角就是希律王
[00:13:45.500 --> 00:13:48.500]  這個希律王亦被人稱為大希律王
[00:13:48.500 --> 00:13:50.500]  他是以東人的後裔
[00:13:50.500 --> 00:13:52.500]  大概在主前的三十七年
[00:13:52.500 --> 00:13:54.500]  主後的四年
[00:13:54.500 --> 00:13:57.500]  這段時間他被羅馬人封了
[00:13:57.500 --> 00:14:01.500]  做管理整個猶大地的王
[00:14:01.500 --> 00:14:05.500]  簡單來說他就是看自己是猶大王
[00:14:05.500 --> 00:14:07.500]  他是一個很殘酷的人
[00:14:07.500 --> 00:14:10.500]  歷史上告訴我們他是殺自己的家人
[00:14:10.500 --> 00:14:12.500]  格殺勿論
[00:14:12.500 --> 00:14:13.500]  而經文亦告訴我們
[00:14:13.500 --> 00:14:15.500]  他可以下一個命令
[00:14:15.500 --> 00:14:18.500]  殺死兩歲以下的男孩
[00:14:18.500 --> 00:14:21.500]  我們可見一班這個人是很殘酷
[00:14:21.500 --> 00:14:23.500]  當博士他們來到耶路撒冷
[00:14:23.500 --> 00:14:26.500]  要打聽而驚動了這個希律王
[00:14:26.500 --> 00:14:27.500]  正經告訴我們
[00:14:27.500 --> 00:14:30.500]  這個希律王他有什麼反應
[00:14:30.500 --> 00:14:33.500]  他心裡不安
[00:14:33.500 --> 00:14:35.500]  為什麼不安
[00:14:35.500 --> 00:14:38.500]  明知道這個出世的人
[00:14:38.500 --> 00:14:41.500]  要準備做猶太人的王
[00:14:41.500 --> 00:14:42.500]  這個也是猶太王
[00:14:42.500 --> 00:14:43.500]  那個也是猶太王
[00:14:43.500 --> 00:14:46.500]  大家是有利害衝突
[00:14:46.500 --> 00:14:50.500]  他自己知道是會有機會被取代
[00:14:50.500 --> 00:14:53.500]  這種的不安我們怎麼去感受
[00:14:53.500 --> 00:14:57.500]  就想想在現在經濟一般般的時候
[00:14:57.500 --> 00:14:59.500]  外面時不時又說
[00:14:59.500 --> 00:15:01.500]  這裡要關閉多少人
[00:15:01.500 --> 00:15:02.500]  那裡要關閉多少人
[00:15:02.500 --> 00:15:04.500]  在這樣的環境裡面
[00:15:04.500 --> 00:15:05.500]  我本來就跟你說
[00:15:05.500 --> 00:15:07.500]  我請了一個條件給你更好的
[00:15:07.500 --> 00:15:09.500]  人工又低過你的
[00:15:09.500 --> 00:15:12.500]  準備換你的了
[00:15:12.500 --> 00:15:14.500]  除非你很不稀罕這份工作
[00:15:14.500 --> 00:15:18.500]  不然我相信我們心裡都不安
[00:15:18.500 --> 00:15:20.500]  因為有利害衝突
[00:15:20.500 --> 00:15:22.500]  接下來這個人就是取代你
[00:15:22.500 --> 00:15:24.500]  希律王他那種的不安
[00:15:24.500 --> 00:15:26.500]  正正就是這種不安
[00:15:26.500 --> 00:15:29.500]  但是他不會讓自己保持不安
[00:15:29.500 --> 00:15:33.500]  他會令自己不受威脅
[00:15:33.500 --> 00:15:35.500]  他心裡已經有一套計劃
[00:15:35.500 --> 00:15:38.500]  要對付這個剛生下來的孩子
[00:15:38.500 --> 00:15:42.500]  希律王完毫無隱瞞地告訴博士
[00:15:42.500 --> 00:15:44.500]  就去伯利恆找基督
[00:15:44.500 --> 00:15:47.500]  當他差他們出去的時候
[00:15:47.500 --> 00:15:49.500]  他還說了一句話
[00:15:49.500 --> 00:15:51.500]  找到來告訴我
[00:15:51.500 --> 00:15:54.500]  我也好去拜他
[00:15:54.500 --> 00:15:56.500]  留意我也好去拜他
[00:15:56.500 --> 00:15:58.500]  他真的想去拜他嗎
[00:15:58.500 --> 00:16:00.500]  他的誠意有多少呢
[00:16:00.500 --> 00:16:02.500]  如果我們留意經文裡面
[00:16:02.500 --> 00:16:04.500]  說那些博士進入耶路撒冷城
[00:16:04.500 --> 00:16:08.500]  要去打聽找這個王的時候
[00:16:08.500 --> 00:16:10.500]  他的説話是說什麼
[00:16:10.500 --> 00:16:13.500]  他說我們在東方看見他的星
[00:16:13.500 --> 00:16:16.500]  特來拜他
[00:16:16.500 --> 00:16:20.500]  不是也好去拜他
[00:16:20.500 --> 00:16:23.500]  聽到之後有多大的分別呢
[00:16:23.500 --> 00:16:26.500]  當我們看回這些博士
[00:16:26.500 --> 00:16:28.500]  他們說我特來拜他
[00:16:28.500 --> 00:16:30.500]  我們很肯定
[00:16:30.500 --> 00:16:32.500]  他們是順口說的這些話
[00:16:32.500 --> 00:16:34.500]  因為從上面我們已經看到
[00:16:34.500 --> 00:16:36.500]  他們已經做了一個不容易的決定
[00:16:36.500 --> 00:16:38.500]  離鄉別井
[00:16:38.500 --> 00:16:41.500]  要去找這個王
[00:16:41.500 --> 00:16:43.500]  那個決心我們已經看到了
[00:16:43.500 --> 00:16:45.500]  再看後面的經文說
[00:16:45.500 --> 00:16:47.500]  他們一看到
[00:16:47.500 --> 00:16:49.500]  去到伯利恆看到這個小孩子
[00:16:49.500 --> 00:16:51.500]  和小孩子的母親瑪利亞的時候
[00:16:51.500 --> 00:16:53.500]  是什麼反應呢
[00:16:53.500 --> 00:16:56.500]  苦服的去拜這個孩子
[00:16:56.500 --> 00:16:58.500]  在那些寶盒裡面
[00:16:58.500 --> 00:17:01.500]  拿寶貴的禮物
[00:17:01.500 --> 00:17:04.500]  獻給這個孩子
[00:17:04.500 --> 00:17:08.500]  他們是用心敬拜王的人
[00:17:08.500 --> 00:17:12.500]  對他們來說是要特來拜他
[00:17:12.500 --> 00:17:17.500]  不是也好去拜他
[00:17:17.500 --> 00:17:20.500]  他們用心去敬拜這個王
[00:17:20.500 --> 00:17:22.500]  因為在他們的心目中
[00:17:22.500 --> 00:17:24.500]  信念就是
[00:17:24.500 --> 00:17:26.500]  能夠敬拜這個王
[00:17:26.500 --> 00:17:28.500]  是珍而重之的事
[00:17:28.500 --> 00:17:30.500]  是值得他們去花時間
[00:17:30.500 --> 00:17:32.500]  花精力去得到的機會
[00:17:32.500 --> 00:17:34.500]  值得他們從老遠
[00:17:34.500 --> 00:17:36.500]  一早預備最珍貴的禮物
[00:17:36.500 --> 00:17:38.500]  來獻給他的事
[00:17:38.500 --> 00:17:40.500]  希律王
[00:17:40.500 --> 00:17:42.500]  他是假情假義
[00:17:42.500 --> 00:17:44.500]  毫無誠意
[00:17:44.500 --> 00:17:46.500]  博士們他們用心敬拜王
[00:17:46.500 --> 00:17:48.500]  希律王就是因為
[00:17:48.500 --> 00:17:50.500]  有利害衝突的原因
[00:17:50.500 --> 00:17:54.500]  成為漠視敬拜王的人
[00:17:54.500 --> 00:17:58.500]  我們是哪一類呢
[00:17:58.500 --> 00:18:02.500]  我們是用心敬拜主
[00:18:02.500 --> 00:18:06.500]  還是我們都因為某些原因
[00:18:06.500 --> 00:18:10.500]  我們漠視了敬拜
[00:18:10.500 --> 00:18:17.500]  有多麼重要呢
[00:18:17.500 --> 00:18:20.500]  自從線上敬拜普遍了
[00:18:20.500 --> 00:18:24.500]  被很多的教會接受了
[00:18:24.500 --> 00:18:27.500]  大部份的教會都出現了一個現象
[00:18:27.500 --> 00:18:30.500]  其實到今時今日都仍然存在
