
[00:00:00.000 --> 00:00:07.000]  今日我會和大家分享成功的一個心要怎樣
[00:06:06.000 --> 00:06:08.000]  為了理想奮鬥的那些先
[00:06:08.000 --> 00:06:10.000]  有100個成功
[00:06:10.000 --> 00:06:11.000]  很奇特
[00:06:11.000 --> 00:06:15.000]  原來主持研究的學者說
[00:06:15.000 --> 00:06:18.000]  一個人達至成功的富裕
[00:06:18.000 --> 00:06:22.000]  大部份是因為他很愛他的工作
[00:06:22.000 --> 00:06:23.000]  他擁抱他的工作
[00:06:23.000 --> 00:06:24.000]  他們很幸運
[00:06:24.000 --> 00:06:26.000]  因為他可能很意外地
[00:06:26.000 --> 00:06:29.000]  投身到自己很享受的領域裡
[00:06:29.000 --> 00:06:31.000]  一個人能夠成功
[00:06:31.000 --> 00:06:34.000]  因為他有那種熱情
[00:06:34.000 --> 00:06:35.000]  有那種投身
[00:06:35.000 --> 00:06:38.000]  就算他充滿力量
[00:06:38.000 --> 00:06:40.000]  我想起我開始走向中國的時候
[00:06:40.000 --> 00:06:42.000]  我學習一件事就是
[00:06:42.000 --> 00:06:43.000]  不顧一切
[00:06:43.000 --> 00:06:44.000]  犧牲一切
[00:06:44.000 --> 00:06:47.000]  希望中國不要再受苦難
[00:06:47.000 --> 00:06:48.000]  我也堅持一樣
[00:06:48.000 --> 00:06:49.000]  用愛去改變
[00:06:49.000 --> 00:06:52.000]  不是用批評侮辱去改變
[00:06:52.000 --> 00:06:53.000]  你罵他不會改變
[00:06:53.000 --> 00:06:56.000]  你只有愛才可以幫助他改變
[00:06:56.000 --> 00:06:58.000]  所以當時我進了中國這幾十年
[00:06:58.000 --> 00:07:01.000]  不顧一切一個團隊的人
[00:07:01.000 --> 00:07:02.000]  一起進去了
[00:07:02.000 --> 00:07:05.000]  大家都不顧一切去愛那些小朋友
[00:07:05.000 --> 00:07:06.000]  山區小朋友
[00:07:06.000 --> 00:07:11.000]  在大學講學又向政府反映一些基督徒意見
[00:07:11.000 --> 00:07:13.000]  我想讓中國明白
[00:07:13.000 --> 00:07:17.000]  就是說基督徒不一定是愛國的
[00:07:17.000 --> 00:07:18.000]  不是西方的
[00:07:18.000 --> 00:07:20.000]  基督徒可以是很中國的
[00:07:20.000 --> 00:07:23.000]  不只是西方人來滲透中國
[00:07:23.000 --> 00:07:25.000]  我們是中國人來愛中國
[00:07:25.000 --> 00:07:27.000]  但是我們又是基督徒
[00:07:27.000 --> 00:07:29.000]  他不會覺得基督徒是敵人
[00:07:29.000 --> 00:07:32.000]  我覺得這個見證很重要
[00:07:32.000 --> 00:07:34.000]  其實耶穌早就說了
[00:07:34.000 --> 00:07:36.000]  祂要給我們的使命是甚麼
[00:07:36.000 --> 00:07:37.000]  你不會去使萬民作惡
[00:07:37.000 --> 00:07:39.000]  門徒奉父子聖名
[00:07:39.000 --> 00:07:40.000]  讓祂施洗
[00:07:40.000 --> 00:07:42.000]  這是所有信徒的使命
[00:07:42.000 --> 00:07:43.000]  就是將基督徒的福音
[00:07:43.000 --> 00:07:45.000]  基督徒的國度能夠走出來
[00:07:45.000 --> 00:07:48.000]  這就是信徒對天國在地上的夢想
[00:07:48.000 --> 00:07:50.000]  這就是我們的熱情
[00:07:50.000 --> 00:07:51.000]  但是這個熱情就是
[00:07:51.000 --> 00:07:52.000]  我學習一件事
[00:07:52.000 --> 00:07:53.000]  我100%愛上帝
[00:07:53.000 --> 00:07:56.000]  我也100%愛中國
[00:07:56.000 --> 00:07:58.000]  這是一個堅持
[00:07:58.000 --> 00:08:00.000]  他有不好我都愛他
[00:08:00.000 --> 00:08:03.000]  你知道愛才會讓他變得更好
[00:08:03.000 --> 00:08:06.000]  所以這個時候我回想
[00:08:06.000 --> 00:08:09.000]  其實這樣你會達致一種後果
[00:08:09.000 --> 00:08:11.000]  你不知道的堅毅力
[00:08:11.000 --> 00:08:13.000]  所以巴菲特都說
[00:08:13.000 --> 00:08:15.000]  億萬財富不會帶給人
[00:08:15.000 --> 00:08:16.000]  多少能力和成長
[00:08:16.000 --> 00:08:18.000]  只有樂觀自信勇敢
[00:08:18.000 --> 00:08:19.000]  勤於思考的性格
[00:08:19.000 --> 00:08:22.000]  才能夠獲得快樂而豐富的人生
[00:08:22.000 --> 00:08:23.000]  而我們作為基督徒
[00:08:23.000 --> 00:08:26.000]  應該多一樣東西就是為主而活的夢想
[00:08:26.000 --> 00:08:29.000]  我們的使命將基督的愛走出來
[00:08:29.000 --> 00:08:31.000]  才能夠無比的熱情
[00:08:31.000 --> 00:08:32.000]  為主而活
[00:08:32.000 --> 00:08:33.000]  這個時候
[00:08:33.000 --> 00:08:35.000]  結果神會派我們去不同的地方
[00:08:35.000 --> 00:08:37.000]  可能進入中國
[00:08:37.000 --> 00:08:39.000]  去農村可能做一些
[00:08:39.000 --> 00:08:41.000]  在香港有人去街頭服侍
[00:08:41.000 --> 00:08:44.000]  有一個吳貴恒弟在街頭派飯
[00:08:44.000 --> 00:08:46.000]  有一個叫劉慎平
[00:08:46.000 --> 00:08:47.000]  牧師仔街頭傳福音
[00:08:47.000 --> 00:08:49.000]  每個人有不同
[00:08:49.000 --> 00:08:51.000]  有些可能做到高位一點
[00:08:51.000 --> 00:08:53.000]  有些是很謙卑的服侍
[00:08:53.000 --> 00:08:56.000]  但都在神的國裏面是很重要
[00:08:56.000 --> 00:08:58.000]  而奧古斯丁其實他指出
[00:08:58.000 --> 00:09:00.000]  上帝給人自由意志
[00:09:00.000 --> 00:09:03.000]  如果用自由意志選擇了上帝
[00:09:03.000 --> 00:09:05.000]  你就能夠通向永恆
[00:09:05.000 --> 00:09:06.000]  管理天地
[00:09:06.000 --> 00:09:09.000]  David Ambrose這個作家說
[00:09:09.000 --> 00:09:11.000]  如果你缺志要得勝
[00:09:11.000 --> 00:09:13.000]  你要成功了一半
[00:09:13.000 --> 00:09:14.000]  如果你沒有這個意志
[00:09:14.000 --> 00:09:15.000]  你輸了一半
[00:09:15.000 --> 00:09:17.000]  我只是打了一份工而已
[00:09:17.000 --> 00:09:18.000]  你也輸了一半
[00:09:18.000 --> 00:09:20.000]  因為我是希望做好這件事
[00:09:20.000 --> 00:09:23.000]  因為這件事是有貢獻的
[00:09:23.000 --> 00:09:26.000]  是去彰顯神的
[00:09:26.000 --> 00:09:30.000]  所以這個意志決定的方向
[00:09:30.000 --> 00:09:31.000]  使你有使命的目的
[00:09:31.000 --> 00:09:32.000]  而且你的潛質
[00:09:32.000 --> 00:09:36.000]  就會得到實現
[00:09:36.000 --> 00:09:40.000]  因此我們就去思考
[00:09:40.000 --> 00:09:41.000]  在聖經裏面
[00:09:41.000 --> 00:09:43.000]  有哪個成功的例子
[00:09:43.000 --> 00:09:46.000]  出象入相最厲害就是譚耀利
[00:09:46.000 --> 00:09:50.000]  即是他大位都做到王
[00:09:50.000 --> 00:09:51.000]  但其實不是做王
[00:09:51.000 --> 00:09:53.000]  做出象入相就是譚耀利
[00:09:53.000 --> 00:09:55.000]  而譚耀利其實他出生
[00:09:55.000 --> 00:09:57.000]  在國破家亡的年代
[00:09:57.000 --> 00:10:00.000]  其實當時巴比倫的軍隊
[00:10:00.000 --> 00:10:02.000]  尼泊加三皇領導打贏了埃及
[00:10:02.000 --> 00:10:04.000]  然後攻陷耶路撒冷
[00:10:04.000 --> 00:10:05.000]  捉了皇帝
[00:10:05.000 --> 00:10:07.000]  拿了聖典器命
[00:10:07.000 --> 00:10:10.000]  還將大批人去擄掠
[00:10:10.000 --> 00:10:13.000]  所以當時是戰亂流離地老
[00:10:13.000 --> 00:10:15.000]  軍隊到處都有打仗
[00:10:15.000 --> 00:10:17.000]  就好像現在烏克蘭
[00:10:17.000 --> 00:10:20.000]  在這樣的情況之下
[00:10:20.000 --> 00:10:23.000]  但當譚耀利被擄到
[00:10:23.000 --> 00:10:26.000]  巴比倫這個王
[00:10:26.000 --> 00:10:28.000]  就在以色列人裏面
[00:10:28.000 --> 00:10:30.000]  選一些德人
[00:10:30.000 --> 00:10:31.000]  特別帥氣的
[00:10:31.000 --> 00:10:32.000]  沒有殘疾
[00:10:32.000 --> 00:10:33.000]  有相貌中美
[00:10:33.000 --> 00:10:34.000]  帥氣
[00:10:34.000 --> 00:10:35.000]  通達各樣學問
[00:10:35.000 --> 00:10:36.000]  知識聰明
[00:10:36.000 --> 00:10:38.000]  區別在王旁邊
[00:10:38.000 --> 00:10:40.000]  做事就是這樣
[00:10:40.000 --> 00:10:43.000]  而譚耀利的名字
[00:10:43.000 --> 00:10:45.000]  其實他被選到
[00:10:45.000 --> 00:10:47.000]  譚耀利的名字什麼意思
[00:10:47.000 --> 00:10:49.000]  就是神將會審判
[00:10:49.000 --> 00:10:51.000]  上帝是審判者
[00:10:51.000 --> 00:10:53.000]  他的名字的意思就是說
[00:10:53.000 --> 00:10:56.000]  上帝是歷史的主宰
[00:10:56.000 --> 00:11:01.000]  我們要以上帝的公義
[00:11:01.000 --> 00:11:03.000]  作為本性
[00:11:03.000 --> 00:11:06.000]  我們是要走出上帝
[00:11:06.000 --> 00:11:09.000]  那種公義之外
[00:11:09.000 --> 00:11:12.000]  所以這個青少年的譚耀利
[00:11:12.000 --> 00:11:14.000]  他生命有理想方向
[00:11:14.000 --> 00:11:17.000]  奠基在掌握上帝對歷史的旨意
[00:11:17.000 --> 00:11:19.000]  而且堅持按上帝的
[00:11:19.000 --> 00:11:21.000]  公義仁慈的本性而生活
[00:11:21.000 --> 00:11:24.000]  而他按上帝的公義仁慈是什麼
[00:11:24.000 --> 00:11:27.000]  就是當時皇帝有特權給他們
[00:11:27.000 --> 00:11:30.000]  就是說他有特別好的食物
[00:11:30.000 --> 00:11:32.000]  但他立志不吃黃的東西
[00:11:32.000 --> 00:11:35.000]  因為猶太人有不同的食物
[00:11:35.000 --> 00:11:36.000]  所以他寧願吃
[00:11:36.000 --> 00:11:39.000]  不是那麼多酒肉和菜
[00:11:39.000 --> 00:11:42.000]  但是太監長說不可以
[00:11:42.000 --> 00:11:43.000]  皇帝叫我給你吃
[00:11:43.000 --> 00:11:45.000]  你接著又瘦又瘦
[00:11:45.000 --> 00:11:48.000]  我不怕的
[00:11:48.000 --> 00:11:49.000]  你看看十天
[00:11:49.000 --> 00:11:52.000]  如果我變得又瘦又寒酸
[00:11:52.000 --> 00:11:53.000]  才算吧
[00:11:53.000 --> 00:11:54.000]  結果原來他不吃
[00:11:54.000 --> 00:11:56.000]  他更英俊了
[00:11:56.000 --> 00:11:57.000]  其實我想
[00:11:57.000 --> 00:11:58.000]  吃少一點肉
[00:11:58.000 --> 00:11:59.000]  喝少一點酒
[00:11:59.000 --> 00:12:00.000]  應該更英俊
[00:12:00.000 --> 00:12:03.000]  所以他很忠心軍王
[00:12:03.000 --> 00:12:05.000]  但是他不享受特權
[00:12:05.000 --> 00:12:10.000]  突然間那個神給他一個位置
[00:12:10.000 --> 00:12:13.000]  在皇帝之下有個位置
[00:12:13.000 --> 00:12:15.000]  如果今天李家超說
[00:12:15.000 --> 00:12:17.000]  我要去港福堂選幾個人
[00:12:17.000 --> 00:12:19.000]  的確有幾個選到的
[00:12:19.000 --> 00:12:21.000]  港福堂上到很高層的
[00:12:21.000 --> 00:12:23.000]  有做議員的
[00:12:23.000 --> 00:12:25.000]  如果你是一個基督徒
[00:12:25.000 --> 00:12:26.000]  你去到這個位置
[00:12:26.000 --> 00:12:29.000]  我們一定要用一個的愛
[00:12:29.000 --> 00:12:30.000]  一個的公義
[00:12:30.000 --> 00:12:32.000]  一種的生命去表達出來
[00:12:32.000 --> 00:12:36.000]  終於這個政治體制的東西
[00:12:36.000 --> 00:12:38.000]  但是同時又不享受特權
[00:12:38.000 --> 00:12:40.000]  是以上帝的愛為先
[00:12:40.000 --> 00:12:43.000]  所以他基本上是堅持
[00:12:43.000 --> 00:12:45.000]  有一種超越於現實的
[00:12:45.000 --> 00:12:46.000]  神聖價值
[00:12:46.000 --> 00:12:48.000]  在人間特權之上
[00:12:48.000 --> 00:12:49.000]  他忠心政府
[00:12:49.000 --> 00:12:51.000]  但不求迷執於現世的成功
[00:12:51.000 --> 00:12:53.000]  他以清心的生命
[00:12:53.000 --> 00:12:55.000]  當然要神聖的
[00:12:55.000 --> 00:12:57.000]  只要行出上帝的旨意
[00:12:57.000 --> 00:12:58.000]  他堅持生活
[00:12:58.000 --> 00:13:02.000]  繼續存撲清簡身心聖潔
[00:13:02.000 --> 00:13:04.000]  譬如做了官場
[00:13:04.000 --> 00:13:06.000]  就經常要飲飲食食
[00:13:06.000 --> 00:13:08.000]  不要吃到肥了
[00:13:08.000 --> 00:13:10.000]  就是說我有些
[00:13:10.000 --> 00:13:12.000]  要用身心清潔的東西
[00:13:12.000 --> 00:13:14.000]  又堅持那種的
[00:13:14.000 --> 00:13:17.000]  有活力的人
[00:13:17.000 --> 00:13:19.000]  又憑著信心
[00:13:19.000 --> 00:13:21.000]  會得到上帝祝福
[00:13:21.000 --> 00:13:24.000]  用生命彰顯上帝的同在
[00:13:24.000 --> 00:13:26.000]  所以結果祝福來臨
[00:13:26.000 --> 00:13:28.000]  就是上帝在各樣的文字學
[00:13:28.000 --> 00:13:29.000]  文信賜給他們
[00:13:29.000 --> 00:13:30.000]  這幾個年輕人
[00:13:30.000 --> 00:13:31.000]  包括丹尼利
[00:13:31.000 --> 00:13:33.000]  就是有聰明知識
[00:13:33.000 --> 00:13:34.000]  而丹尼利又明白
[00:13:34.000 --> 00:13:36.000]  各樣的異象異夢
[00:13:36.000 --> 00:13:39.000]  還有王常常問他
[00:13:39.000 --> 00:13:41.000]  很多的事情他都懂
[00:13:41.000 --> 00:13:43.000]  他比那些術士
[00:13:43.000 --> 00:13:44.000]  聰明很多
[00:13:44.000 --> 00:13:45.000]  聰明十倍
[00:13:45.000 --> 00:13:48.000]  所以他就試立在王旁邊
[00:13:48.000 --> 00:13:50.000]  然後著名的故事就是
[00:13:50.000 --> 00:13:52.000]  丹尼利在那個時期
[00:13:52.000 --> 00:13:54.000]  看到尼布加薩王
[00:13:54.000 --> 00:13:56.000]  說發了一個夢
[00:13:56.000 --> 00:13:57.000]  我忘記是什麼了
[00:13:57.000 --> 00:13:58.000]  那些術士來告訴我
[00:13:58.000 --> 00:14:00.000]  究竟我發了什麼夢
[00:14:00.000 --> 00:14:01.000]  術士說王
[00:14:01.000 --> 00:14:03.000]  你告訴我夢
[00:14:03.000 --> 00:14:04.000]  我解釋給你聽
[00:14:04.000 --> 00:14:05.000]  你問我發了什麼夢
[00:14:05.000 --> 00:14:06.000]  我怎麼知道呢
[00:14:06.000 --> 00:14:07.000]  不知道啊
[00:14:07.000 --> 00:14:09.000]  凌遲處死
[00:14:09.000 --> 00:14:12.000]  那些術士都很害怕
[00:14:12.000 --> 00:14:14.000]  結果找丹尼利
[00:14:14.000 --> 00:14:16.000]  丹尼利整晚祈禱
[00:14:16.000 --> 00:14:18.000]  結果上帝給他看到
[00:14:18.000 --> 00:14:19.000]  異象
[00:14:19.000 --> 00:14:20.000]  丹尼利看見
[00:14:20.000 --> 00:14:24.000]  原來這個異象是有關歷史的發展
[00:14:24.000 --> 00:14:26.000]  他說上帝你是改變時候
[00:14:26.000 --> 00:14:28.000]  日期廢王立王
[00:14:28.000 --> 00:14:30.000]  其實帝國的興亡
[00:14:30.000 --> 00:14:31.000]  在上帝的手中
[00:14:31.000 --> 00:14:34.000]  不是我們要迫出什麼
[00:14:34.000 --> 00:14:36.000]  而是上帝已經定了
[00:14:36.000 --> 00:14:39.000]  所以在那個深奧的奧秘的事上帝知道
[00:14:39.000 --> 00:14:42.000]  於是他告訴尼布加薩王
[00:14:42.000 --> 00:14:44.000]  你看到一個大的象
[00:14:44.000 --> 00:14:45.000]  金的頭銀的胸
[00:14:45.000 --> 00:14:47.000]  銅的腹鐵的腳
[00:14:47.000 --> 00:14:50.000]  其實這個就是講未來帝國的興亡
[00:14:50.000 --> 00:14:52.000]  金的頭是巴比倫
[00:14:52.000 --> 00:14:53.000]  接著到波斯
[00:14:53.000 --> 00:14:57.000]  接著到銅的腹的時候
[00:14:57.000 --> 00:15:00.000]  就是希臘亞歷山的大帝
[00:15:00.000 --> 00:15:02.000]  然後再到羅馬帝國
[00:15:02.000 --> 00:15:04.000]  由羅馬帝國到後來分裂
[00:15:04.000 --> 00:15:06.000]  然後再倒塌羅馬帝國
[00:15:06.000 --> 00:15:07.000]  一直到今天
[00:15:07.000 --> 00:15:08.000]  那些預言很奇妙
[00:15:08.000 --> 00:15:10.000]  一直延展到今天啟示錄
[00:15:10.000 --> 00:15:11.000]  講的今天的事
[00:15:11.000 --> 00:15:13.000]  這個帝有機會我分享
[00:15:13.000 --> 00:15:15.000]  什麼大紅龍那些東西
[00:15:15.000 --> 00:15:17.000]  其實是相關
[00:15:17.000 --> 00:15:20.000]  但是你看到歷史的發展
[00:15:20.000 --> 00:15:21.000]  今天我們現在這個歷史
[00:15:21.000 --> 00:15:24.000]  但是有上帝定的歷史是更長遠的
[00:15:24.000 --> 00:15:26.000]  所以說你是廢王立王
[00:15:26.000 --> 00:15:29.000]  你改變時候你改變日期
[00:15:29.000 --> 00:15:32.000]  大帝國的興亡在你手中
[00:15:32.000 --> 00:15:35.000]  結果因為丹尼利擁有這些能力
[00:15:35.000 --> 00:15:37.000]  這個君王很高興
[00:15:37.000 --> 00:15:39.000]  就給他更高的地位
[00:15:39.000 --> 00:15:43.000]  於是他是謙卑尊重君王和國家
[00:15:43.000 --> 00:15:45.000]  又服侍現世正義社會
[00:15:45.000 --> 00:15:47.000]  但是他以上帝的愛和義
[00:15:47.000 --> 00:15:49.000]  去服侍這個世界
[00:15:49.000 --> 00:15:52.000]  他管理巴比倫全省
[00:15:52.000 --> 00:15:53.000]  被立為總理
[00:15:53.000 --> 00:15:55.000]  而那時候給他的名字就是
[00:15:55.000 --> 00:15:56.000]  帕提沙薩
[00:15:56.000 --> 00:15:57.000]  帕提沙薩就是說
[00:15:57.000 --> 00:15:59.000]  巴比倫最高的神
[00:15:59.000 --> 00:16:01.000]  貝爾密督
[00:16:01.000 --> 00:16:03.000]  貝爾密督就是說
[00:16:03.000 --> 00:16:05.000]  你是那個神保護你的
[00:16:05.000 --> 00:16:07.000]  就是給你最高的
[00:16:07.000 --> 00:16:09.000]  但是不重視
[00:16:09.000 --> 00:16:11.000]  世間的神不是最重要
[00:16:11.000 --> 00:16:13.000]  假的很多都是
[00:16:13.000 --> 00:16:15.000]  最主要就是他的名字
[00:16:15.000 --> 00:16:17.000]  丹尼爾
[00:16:17.000 --> 00:16:19.000]  E-L
[00:16:19.000 --> 00:16:21.000]  就是神
[00:16:21.000 --> 00:16:23.000]  我的名字裡面就是上帝的審判
[00:16:23.000 --> 00:16:25.000]  我是上帝的僕人
[00:16:25.000 --> 00:16:27.000]  我是做榮耀上帝的公族
[00:16:27.000 --> 00:16:31.000]  然後到他成功就有人害你了
