
[00:00:00.000 --> 00:00:03.660]  啟示錄二十二章的六節開始
[00:03:41.840 --> 00:03:43.400]  我是阿拉伯
[00:03:43.400 --> 00:03:45.320]  我是俄梅伽
[00:03:45.320 --> 00:03:49.840]  是昔在今在以後永在的全能者
[00:03:49.840 --> 00:03:52.520]  我約翰就是你們的弟兄
[00:03:52.520 --> 00:03:55.680]  和你們在耶穌的患難國度
[00:03:55.680 --> 00:03:58.120]  忍耐裡一同有份
[00:03:58.120 --> 00:03:59.520]  為神的道
[00:03:59.520 --> 00:04:02.040]  並為給耶穌作見證
[00:04:02.040 --> 00:04:05.560]  曾在那名叫拔摩的海島上
[00:04:05.560 --> 00:04:07.000]  你所看見的
[00:04:07.000 --> 00:04:08.920]  當寫在書上
[00:04:08.920 --> 00:04:10.800]  達與爾弗所
[00:04:10.800 --> 00:04:11.720]  自美那
[00:04:11.720 --> 00:04:12.760]  別加摩
[00:04:12.760 --> 00:04:14.040]  推亞推拉
[00:04:14.040 --> 00:04:14.880]  撒迪
[00:04:14.880 --> 00:04:16.080]  飛拉折飛
[00:04:16.080 --> 00:04:17.080]  魯迪加
[00:04:17.080 --> 00:04:18.560]  那七個教會
[00:04:18.560 --> 00:04:19.720]  第十九節
[00:04:19.720 --> 00:04:22.280]  所以你要把所看見的
[00:04:22.280 --> 00:04:23.680]  和現在的事
[00:04:23.680 --> 00:04:26.880]  並將來必成的事
[00:04:26.880 --> 00:04:27.960]  都寫出來
[00:04:27.960 --> 00:04:28.560]  不好意思
[00:04:28.560 --> 00:04:29.840]  我抽了第十節出來
[00:04:29.840 --> 00:04:31.120]  想簡短一點
[00:04:31.120 --> 00:04:32.680]  你會看到其實
[00:04:32.680 --> 00:04:34.080]  原來回到前面
[00:04:34.080 --> 00:04:36.560]  就好像一個所謂 Inclusio
[00:04:36.560 --> 00:04:38.800]  一個括號
[00:04:38.800 --> 00:04:40.880]  最初他就說
[00:04:40.880 --> 00:04:46.320]  約翰收到神耶穌要他
[00:04:46.320 --> 00:04:48.480]  有些異象給他
[00:04:48.480 --> 00:04:49.200]  然後
[00:04:49.200 --> 00:04:50.080]  他是誰呢?
[00:04:50.080 --> 00:04:52.640]  耶穌就是阿拉伯
[00:04:52.640 --> 00:04:56.800]  就是希臘文的第一個和最後的字母
[00:04:56.800 --> 00:04:59.040]  就是說無始無終的
[00:04:59.040 --> 00:05:01.200]  創始成中的那位耶穌基督
[00:05:01.200 --> 00:05:04.440]  這位神和耶穌都是那一位的
[00:05:04.440 --> 00:05:05.800]  到最後啟示錄
[00:05:05.800 --> 00:05:07.640]  第十二章第十三節
[00:05:07.640 --> 00:05:08.800]  都是說回這件事
[00:05:08.800 --> 00:05:09.760]  就是說
[00:05:09.760 --> 00:05:12.040]  從始至終都是這位神
[00:05:12.040 --> 00:05:13.800]  來傳出這個信息
[00:05:13.800 --> 00:05:16.240]  然後約翰收到這個信息
[00:05:16.240 --> 00:05:17.360]  耶穌就說
[00:05:17.360 --> 00:05:19.120]  你就要寫出來
[00:05:19.120 --> 00:05:21.160]  然後就給七個教會
[00:05:21.160 --> 00:05:22.240]  我們講了這麼久
[00:05:22.240 --> 00:05:23.800]  你就要去讀
[00:05:23.800 --> 00:05:26.040]  第一章第十九節
[00:05:26.040 --> 00:05:29.640]  所以你就要將現在將來的事
[00:05:29.640 --> 00:05:32.240]  都要寫出來
[00:05:32.240 --> 00:05:33.480]  所以
[00:05:33.480 --> 00:05:34.880]  總結就是說
[00:05:34.880 --> 00:05:38.360]  其實整個啟示錄的目的是想說什麼?
[00:05:38.360 --> 00:05:39.760]  就是講這麼多話
[00:05:39.760 --> 00:05:40.600]  這件事
[00:05:40.600 --> 00:05:42.840]  這些事情是真的
[00:05:42.840 --> 00:05:45.240]  而第二件事就是
[00:05:45.240 --> 00:05:47.440]  約翰林努得了一個啟示
[00:05:47.440 --> 00:05:49.080]  他說我要回來了
[00:05:49.080 --> 00:05:51.200]  你看到他的重複
[00:05:51.200 --> 00:05:52.720]  第二十二章第七節
[00:05:52.720 --> 00:05:53.800]  第十二節
[00:05:53.800 --> 00:05:55.920]  都說看那我必快來
[00:05:55.920 --> 00:05:57.160]  就是那個behold
[00:05:57.160 --> 00:05:58.120]  你看看
[00:05:58.120 --> 00:05:59.840]  如果還不醒的話
[00:05:59.840 --> 00:06:00.800]  你要醒了
[00:06:00.800 --> 00:06:01.840]  要看看
[00:06:01.840 --> 00:06:03.400]  我是會再回來的
[00:06:03.400 --> 00:06:04.720]  耶穌會再回來的
[00:06:04.720 --> 00:06:06.160]  到最後那一次
[00:06:06.160 --> 00:06:07.040]  第二十節
[00:06:07.040 --> 00:06:08.440]  第二十二章第二十節
[00:06:08.440 --> 00:06:09.760]  他說我必快來
[00:06:09.760 --> 00:06:11.560]  前面說有事了
[00:06:11.560 --> 00:06:12.800]  接著還要阿門
[00:06:12.800 --> 00:06:14.680]  阿門的意思就是誠信真實
[00:06:14.680 --> 00:06:15.920]  就是說真真實實
[00:06:15.920 --> 00:06:17.200]  仍然就是說
[00:06:17.200 --> 00:06:18.480]  我是會再回來
[00:06:18.480 --> 00:06:19.480]  是真的
[00:06:19.480 --> 00:06:20.800]  是啊
[00:06:20.800 --> 00:06:22.000]  要再回來了
[00:06:22.000 --> 00:06:23.000]  要醒了
[00:06:23.000 --> 00:06:26.240]  所以我們對教會來說
[00:06:26.240 --> 00:06:27.760]  對於弟兄姊妹
[00:06:27.760 --> 00:06:29.880]  對於全世界的人來說
[00:06:29.880 --> 00:06:33.000]  是要知道這些事情是真的
[00:06:33.000 --> 00:06:34.800]  那怎麼辦?
[00:06:34.800 --> 00:06:36.000]  那有什麼反應?
[00:06:36.000 --> 00:06:38.800]  所以第二十二章第二十節
[00:06:38.800 --> 00:06:41.080]  我們再讀一次好不好?
[00:06:41.080 --> 00:06:41.960]  約翰呢
[00:06:41.960 --> 00:06:42.920]  他收到這麼多了
[00:06:42.920 --> 00:06:44.160]  他忠誠地去記錄
[00:06:44.160 --> 00:06:45.640]  並且傳給教會
[00:06:45.640 --> 00:06:48.200]  並且全部說出來了
[00:06:48.200 --> 00:06:49.800]  最後
[00:06:49.800 --> 00:06:50.960]  他怎麼說的?
[00:06:50.960 --> 00:06:51.960]  第二十節
[00:06:51.960 --> 00:06:52.320]  預備
[00:06:52.320 --> 00:06:53.560]  一二三
[00:06:53.560 --> 00:06:55.320]  證明這事的說
[00:06:55.320 --> 00:06:57.240]  事了我必快來
[00:06:57.240 --> 00:06:58.120]  阿門
[00:06:58.120 --> 00:06:59.240]  約翰說
[00:06:59.240 --> 00:07:00.880]  主耶穌說
[00:07:00.880 --> 00:07:02.880]  我願你來
[00:07:02.880 --> 00:07:04.680]  你看看圖
[00:07:04.680 --> 00:07:07.040]  到下一版
[00:07:07.040 --> 00:07:09.000]  我必快來
[00:07:09.000 --> 00:07:11.040]  有什麼意思?
[00:07:11.040 --> 00:07:12.680]  知道耶穌是快來了
[00:07:12.680 --> 00:07:13.760]  三次
[00:07:13.760 --> 00:07:15.280]  每次都說我必快來
[00:07:15.280 --> 00:07:16.000]  我必快來
[00:07:16.000 --> 00:07:16.600]  是真的
[00:07:16.600 --> 00:07:18.640]  看看
[00:07:18.640 --> 00:07:20.400]  應該的反應就是
[00:07:20.400 --> 00:07:21.360]  好像約翰那樣
[00:07:21.360 --> 00:07:22.440]  他說主
[00:07:22.440 --> 00:07:24.000]  或者主耶穌
[00:07:24.000 --> 00:07:25.720]  我願你來
[00:07:25.720 --> 00:07:28.200]  我很想你回來
[00:07:28.200 --> 00:07:31.040]  這個就是啟示了的信息
[00:07:31.040 --> 00:07:34.440]  其實說完啟示了的信息
[00:07:34.440 --> 00:07:36.080]  就是說這裡
[00:07:36.080 --> 00:07:37.680]  他問我們一個問題
[00:07:37.680 --> 00:07:41.600]  這個差不多是全本聖經的結束
[00:07:41.600 --> 00:07:44.240]  約翰就是一個榜樣
[00:07:44.240 --> 00:07:45.480]  他收到所有的信息
[00:07:45.480 --> 00:07:46.200]  其實你想想
[00:07:46.200 --> 00:07:47.160]  他這麼老
[00:07:47.160 --> 00:07:48.480]  也被放逐
[00:07:48.480 --> 00:07:49.840]  但他收到不說不行
[00:07:49.840 --> 00:07:51.520]  因為信息太重要
[00:07:51.520 --> 00:07:53.400]  但不是和他無關
[00:07:53.400 --> 00:07:55.680]  他不只是一個傳達信息的人
[00:07:55.680 --> 00:07:58.440]  他說我很願意
[00:07:58.440 --> 00:08:01.240]  很想耶穌再回來
[00:08:01.240 --> 00:08:03.880]  有時候我們遇到不如意的事
[00:08:03.880 --> 00:08:05.200]  或者
[00:08:05.200 --> 00:08:06.200]  這樣的時候
[00:08:06.200 --> 00:08:07.040]  我就說
[00:08:07.040 --> 00:08:10.120]  我真的想離開這個世界了
[00:08:10.120 --> 00:08:12.000]  不管了
[00:08:12.000 --> 00:08:13.640]  但是現在是說
[00:08:13.640 --> 00:08:15.960]  全世界都在面對一個這麼大的危機
[00:08:15.960 --> 00:08:18.080]  或者我們都不知道
[00:08:18.080 --> 00:08:19.400]  就是剛才這麼說
[00:08:19.400 --> 00:08:20.480]  幾個月
[00:08:20.480 --> 00:08:22.000]  疫情去到什麼時候
[00:08:22.000 --> 00:08:24.600]  對這個社會的經濟怎麼影響
[00:08:24.600 --> 00:08:26.160]  對於我們家庭怎麼影響
[00:08:26.160 --> 00:08:28.640]  全部都是不知道的
[00:08:28.640 --> 00:08:30.320]  可能
[00:08:30.320 --> 00:08:33.240]  我們都會想一下怎麼面對
[00:08:33.240 --> 00:08:35.040]  我想再問
[00:08:35.040 --> 00:08:36.600]  啟示錄的
[00:08:36.600 --> 00:08:39.240]  約翰的信息
[00:08:39.240 --> 00:08:40.520]  你是不是真的說
[00:08:40.520 --> 00:08:41.320]  我願你來
[00:08:41.320 --> 00:08:42.680]  這個表示什麼呢?
[00:08:42.680 --> 00:08:44.640]  一種期盼
[00:08:44.640 --> 00:08:46.400]  一種等候
[00:08:46.400 --> 00:08:48.440]  不只是說
[00:08:48.440 --> 00:08:51.720]  不用面對那些苦難而已
[00:08:51.720 --> 00:08:55.040]  而是他真的知道這些信息全部是真的
[00:08:55.040 --> 00:08:57.240]  他知道耶穌會接他的
[00:08:57.240 --> 00:08:58.960]  是有一種這樣的
[00:08:58.960 --> 00:09:03.200]  很想耶穌再回來的心態
[00:09:03.200 --> 00:09:04.640]  這個呢
[00:09:04.640 --> 00:09:07.840]  怎麼去演繹呢?
[00:09:07.840 --> 00:09:09.560]  其實面對這些疫情
[00:09:09.560 --> 00:09:11.200]  或者現在這麼多的
[00:09:11.200 --> 00:09:13.080]  不知道的可能是怎麼樣呢?
[00:09:13.080 --> 00:09:16.080]  我想大部分其實我們是擔憂
[00:09:16.080 --> 00:09:17.560]  或者是煩躁
[00:09:17.560 --> 00:09:19.760]  就是困在家裡
[00:09:19.760 --> 00:09:21.480]  或者有很多限制
[00:09:21.480 --> 00:09:23.920]  有很多事情要搞
[00:09:23.920 --> 00:09:26.480]  其實我們會不會仍然都是說
[00:09:26.480 --> 00:09:28.400]  我願你來呢?
[00:09:28.400 --> 00:09:31.640]  所以我就選了三段經文
[00:09:31.640 --> 00:09:32.920]  沒有在周刊上
[00:09:32.920 --> 00:09:34.520]  就是在投影上
[00:09:34.520 --> 00:09:36.240]  有三個方向
[00:09:36.240 --> 00:09:37.720]  有三寶
[00:09:37.720 --> 00:09:40.680]  來對付三個問題
[00:09:40.680 --> 00:09:43.120]  或者三種情況
[00:09:43.120 --> 00:09:45.520]  三寶就是治三害的
[00:09:45.520 --> 00:09:46.840]  信忘愛
[00:09:46.840 --> 00:09:47.760]  三段經文
[00:09:47.760 --> 00:09:51.320]  三段經文我會按次讀出
[00:09:51.320 --> 00:09:52.120]  順序的
[00:09:52.120 --> 00:09:55.040]  如果你在家打開打開聖經
[00:09:55.040 --> 00:09:59.640]  你可以現在走出去拿聖經也可以
[00:09:59.640 --> 00:10:02.960]  《彼得前書》的經文是講信
[00:10:02.960 --> 00:10:04.240]  我一會兒會講的
[00:10:04.240 --> 00:10:05.480]  《彼得後書》
[00:10:05.480 --> 00:10:07.080]  接著就是《約翰一書》
[00:10:07.080 --> 00:10:08.000]  連續三個
[00:10:08.000 --> 00:10:09.720]  很容易記的
[00:10:09.720 --> 00:10:10.520]  我們呢
[00:10:10.520 --> 00:10:12.840]  我希望透過這三段經文
[00:10:12.840 --> 00:10:15.000]  去鼓勵大家
[00:10:15.000 --> 00:10:18.200]  還有跟大家分享一些我的想法
[00:10:18.200 --> 00:10:19.080]  怎樣去
[00:10:19.080 --> 00:10:20.160]  我願你來
[00:10:20.160 --> 00:10:22.880]  我們怎樣去面對現在這個情況
[00:10:22.880 --> 00:10:24.680]  我願你來不是我們快點死
[00:10:24.680 --> 00:10:27.640]  就是我們離開這個世界
[00:10:27.640 --> 00:10:30.480]  神一是有使命在我們當中的
[00:10:30.480 --> 00:10:31.800]  要我們做一些事
[00:10:31.800 --> 00:10:33.560]  要我們去經歷
[00:10:33.560 --> 00:10:36.480]  那麼按次讀出
[00:10:36.480 --> 00:10:39.640]  《彼得前書》第五章第七至第十一節
[00:10:39.640 --> 00:10:42.800]  如果你家有聖經你可以打開
[00:10:42.800 --> 00:10:46.720]  《彼得前書》第五章第七至第十一節
[00:10:46.720 --> 00:10:48.280]  可以望頭影
[00:10:48.280 --> 00:10:51.040]  頭影是否直接去了電腦上
[00:10:51.040 --> 00:10:52.240]  是的 明白
[00:10:52.240 --> 00:10:54.520]  我一會兒用這個
[00:10:54.520 --> 00:10:57.880]  Highlighter是沒有用的是吧?
[00:10:57.880 --> 00:10:58.920]  正在拍攝
[00:10:58.920 --> 00:10:59.840]  正在拍攝這個嗎?
[00:10:59.840 --> 00:11:00.880]  Good
[00:11:00.880 --> 00:11:02.400]  可以了
[00:11:02.400 --> 00:11:05.080]  我們一起來讀
[00:11:05.080 --> 00:11:06.880]  因為我很想大家一起參與
[00:11:06.880 --> 00:11:07.760]  一起讀
[00:11:07.760 --> 00:11:09.600]  有五字的聖經
[00:11:09.600 --> 00:11:12.560]  《彼得前書》第五章第七至第十一節
[00:11:12.560 --> 00:11:14.040]  預備一二三
[00:11:14.040 --> 00:11:17.840]  你們要將一切的憂慮卸給神
[00:11:17.840 --> 00:11:20.400]  因為祂顧念你們
[00:11:20.400 --> 00:11:22.960]  務要謹守警醒
[00:11:22.960 --> 00:11:25.400]  因為你們的仇敵魔鬼
[00:11:25.400 --> 00:11:27.960]  如同咆哮的獅子
[00:11:27.960 --> 00:11:29.360]  遍地遊行
[00:11:29.360 --> 00:11:31.720]  尋找可吞吃的人
[00:11:31.720 --> 00:11:35.200]  你們要用堅固的信心抵擋祂
[00:11:35.200 --> 00:11:38.720]  因為知道你們在世上的眾弟兄
[00:11:38.720 --> 00:11:41.600]  也是經歷這樣的苦難
[00:11:41.600 --> 00:11:44.600]  那次諸般恩典的神
[00:11:44.600 --> 00:11:47.200]  曾在基督裡召你們
[00:11:47.200 --> 00:11:49.960]  得享祂永遠的榮耀
[00:11:49.960 --> 00:11:53.000]  等你們暫受苦難之後
[00:11:53.000 --> 00:11:55.920]  必要先至成全你們
[00:11:55.920 --> 00:11:57.400]  堅固你們
[00:11:57.400 --> 00:11:59.400]  賜力量給你們
[00:11:59.400 --> 00:12:01.080]  願權能歸給祂
[00:12:01.080 --> 00:12:03.080]  直到永永遠遠
[00:12:03.080 --> 00:12:04.760]  阿門
[00:12:04.760 --> 00:12:06.080]  待會我們會回到經文
[00:12:06.080 --> 00:12:08.800]  但我想給大家看一個圖
[00:12:08.800 --> 00:12:11.280]  下一頁
[00:12:11.280 --> 00:12:16.160]  第一方面是講信心
[00:12:16.160 --> 00:12:17.720]  或者好像這裡
[00:12:17.720 --> 00:12:19.480]  《彼得前書》第五章第九節
[00:12:19.480 --> 00:12:20.880]  是講堅固的信心
[00:12:20.880 --> 00:12:22.400]  所以我說堅信
[00:12:22.400 --> 00:12:24.080]  堅信在這裡
[00:12:24.080 --> 00:12:26.160]  另外一方面就是憂慮
[00:12:26.160 --> 00:12:29.240]  因為《彼得前書》第五章第七節
[00:12:29.240 --> 00:12:31.760]  你要將一切的憂慮寫給神
[00:12:31.760 --> 00:12:33.920]  在這些環境
[00:12:33.920 --> 00:12:36.040]  我們很容易憂慮
[00:12:36.040 --> 00:12:37.800]  我們也需要有信心
[00:12:37.800 --> 00:12:39.400]  為什麼是一條線呢?
[00:12:39.400 --> 00:12:41.160]  我想大家無論在家裡
[00:12:41.160 --> 00:12:41.800]  如果你在家裡
[00:12:41.800 --> 00:12:42.760]  有家人一起看
[00:12:42.760 --> 00:12:44.840]  也可以討論一下
[00:12:44.840 --> 00:12:48.040]  我們究竟現在的狀態是
[00:12:48.040 --> 00:12:50.320]  傾向憂慮
[00:12:50.320 --> 00:12:52.520]  還是在中間
[00:12:52.520 --> 00:12:54.360]  還是堅信
[00:12:54.360 --> 00:12:55.640]  讓你去想而已
[00:12:55.640 --> 00:12:57.920]  這個叫做沉思圖
[00:12:57.920 --> 00:13:00.440]  你可以回去想一想
[00:13:00.440 --> 00:13:02.720]  究竟現在的狀態是怎樣呢?
[00:13:02.720 --> 00:13:05.040]  變化是怎樣呢?
[00:13:05.040 --> 00:13:06.760]  大家一起想想
[00:13:06.760 --> 00:13:08.080]  如果有一點
[00:13:08.080 --> 00:13:09.920]  你是在哪個位置呢?
[00:13:09.920 --> 00:13:11.400]  是極為憂慮
[00:13:11.400 --> 00:13:13.120]  去買廁紙
[00:13:13.120 --> 00:13:15.120]  還是堅信
[00:13:15.120 --> 00:13:17.440]  堅信不一定是不買廁紙
[00:13:17.440 --> 00:13:19.400]  讓你去想一想
[00:13:19.400 --> 00:13:22.600]  你現在心態的反應
[00:13:22.600 --> 00:13:24.840]  是一個怎樣的狀態
[00:13:24.840 --> 00:13:27.800]  其實在一些這樣的挑戰
[00:13:27.800 --> 00:13:29.960]  我們這個疫情的環境
[00:13:29.960 --> 00:13:31.840]  一個這麼大的危機
[00:13:31.840 --> 00:13:33.320]  是很容易憂慮的
[00:13:33.320 --> 00:13:34.720]  剛才也提過
[00:13:34.720 --> 00:13:35.720]  用一些例子
[00:13:35.720 --> 00:13:36.640]  其實很多例子可以說
[00:13:36.640 --> 00:13:38.760]  但一個例子就是說
[00:13:38.760 --> 00:13:39.840]  前一個星期
[00:13:39.840 --> 00:13:41.840]  我們經常說買廁紙
[00:13:41.840 --> 00:13:43.680]  就是一種恐慌性購物
[00:13:43.680 --> 00:13:45.560]  如果你說買一些一般的東西
[00:13:45.560 --> 00:13:48.880]  譬如最近一個星期人們真的要進貨
[00:13:48.880 --> 00:13:51.720]  因為連家裡的食物都不夠了
[00:13:51.720 --> 00:13:54.120]  那些不是恐慌性
[00:13:54.120 --> 00:13:57.680]  但是買廁紙真的有些恐慌性
[00:13:57.680 --> 00:13:59.960]  澳洲根本是出廁紙的
[00:13:59.960 --> 00:14:01.400]  不可能沒有廁紙
[00:14:01.400 --> 00:14:03.720]  但是人們就去買廁紙
[00:14:03.720 --> 00:14:06.200]  有些人也提到
[00:14:06.200 --> 00:14:07.480]  一種心理
[00:14:07.480 --> 00:14:08.840]  為什麼會這樣呢?
[00:14:08.840 --> 00:14:10.080]  恐慌性購物
[00:14:10.080 --> 00:14:13.000]  你在網上也很容易找到一篇文章
[00:14:13.000 --> 00:14:14.320]  或者有些人提到一篇文章
[00:14:14.320 --> 00:14:16.280]  就是1989年有一個研究
[00:14:16.280 --> 00:14:18.880]  就是為什麼人們會恐慌性購物
[00:14:18.880 --> 00:14:19.680]  為什麼呢?
[00:14:19.680 --> 00:14:22.920]  就因為在危機的時間
[00:14:22.920 --> 00:14:26.160]  人就會有一些反應
[00:14:26.160 --> 00:14:27.360]  會有一個 breakdown(崩潰)
[00:14:27.360 --> 00:14:28.040]  會 collapse(崩塌)
[00:14:28.040 --> 00:14:29.160]  就是塌了
[00:14:29.160 --> 00:14:30.560]  塌機的
[00:14:30.560 --> 00:14:31.480]  在哪方面呢?
[00:14:31.480 --> 00:14:32.560]  就是在危機的時候
[00:14:32.560 --> 00:14:35.600]  他那個理性的分析的能力
[00:14:35.600 --> 00:14:38.240]  或者那個智力
[00:14:38.240 --> 00:14:40.200]  都會有一些塌的
[00:14:40.200 --> 00:14:44.000]  因為他不夠那個空間
[00:14:44.000 --> 00:14:46.000]  我不知道他在說什麼空間
[00:14:46.000 --> 00:14:47.600]  可能是心靈的空間
[00:14:47.600 --> 00:14:49.480]  或者腦的空間
[00:14:49.480 --> 00:14:51.920]  他不夠去評估環境
[00:14:51.920 --> 00:14:55.440]  以及他不夠力去分析其他的可行性
[00:14:55.440 --> 00:14:57.280]  其實你不一定要這樣做
[00:14:57.280 --> 00:14:58.760]  大家就會這樣做
[00:14:58.760 --> 00:15:01.520]  以及當時間越緊迫
[00:15:01.520 --> 00:15:03.680]  那個研究很多數據指出
[00:15:03.680 --> 00:15:05.280]  越迫的時間
[00:15:05.280 --> 00:15:07.160]  就快沒有了
[00:15:07.160 --> 00:15:10.800]  就越容易做出一些錯誤的決定
[00:15:10.800 --> 00:15:12.200]  譬如買廁紙
[00:15:12.200 --> 00:15:13.360]  就是不斷地買
[00:15:13.360 --> 00:15:15.000]  失去了理性
[00:15:15.000 --> 00:15:16.960]  其實倒過來應該正常來說
[00:15:16.960 --> 00:15:18.600]  是要想一下有什麼可行性
[00:15:18.600 --> 00:15:19.200]  是不是?
[00:15:19.200 --> 00:15:20.240]  就算你買不到
