
[00:00:00.000 --> 00:00:01.520]  怎麼樣 弟兄姊妹
[00:02:27.960 --> 00:02:29.760]  如果我們看哥林多前書
[00:02:29.760 --> 00:02:33.060]  提到一個情況就是聖餐
[00:02:33.060 --> 00:02:34.760]  今天我們也有聖餐
[00:02:34.760 --> 00:02:38.160]  以前的聖餐和我們現在的聖餐是有點不同
[00:02:38.160 --> 00:02:41.760]  以前他們是在家庭裡聚會
[00:02:41.760 --> 00:02:45.760]  大家一起來是會先有愛言
[00:02:45.760 --> 00:02:50.860]  大家吃飽了才進行聖餐的環節
[00:02:50.860 --> 00:02:54.460]  所以以前也因為有些階級不同的觀念
[00:02:54.460 --> 00:02:58.860]  有錢人先吃 吃到很飽很飽
[00:02:58.860 --> 00:03:03.060]  到後來窮 奴隸等到他們來的時候
[00:03:03.060 --> 00:03:05.260]  就沒有什麼好東西吃了
[00:03:05.260 --> 00:03:08.560]  造成一些不公平和衝突
[00:03:08.560 --> 00:03:12.260]  再加上在哥林多這個地方
[00:03:12.260 --> 00:03:14.260]  是以前一個很發達 很繁華
[00:03:14.260 --> 00:03:15.760]  上次說到說過了
[00:03:15.760 --> 00:03:17.760]  很重要的地方
[00:03:17.760 --> 00:03:20.860]  但同樣他們很崇尚智慧
[00:03:20.860 --> 00:03:23.060]  很著重他們演說
[00:03:23.060 --> 00:03:25.260]  和很展示自己的能力
[00:03:25.260 --> 00:03:27.060]  很show off的意思
[00:03:27.060 --> 00:03:30.360]  這個文化也滲入了教會
[00:03:30.360 --> 00:03:33.460]  很多弟兄姊妹有很多不同的能力
[00:03:33.460 --> 00:03:35.660]  有很多不同的屬靈恩賜
[00:03:35.660 --> 00:03:39.360]  但他們很容易爭取機會表現自己
[00:03:39.360 --> 00:03:41.760]  我是可以的 我是這樣的 我是正的
[00:03:41.760 --> 00:03:43.760]  例如當時有些人講方言
[00:03:43.760 --> 00:03:45.260]  有些人講啟示
[00:03:45.260 --> 00:03:48.860]  就好像形成無形中成為一種競爭
[00:03:48.860 --> 00:03:52.260]  有些壓力 場面亦很混亂
[00:03:52.260 --> 00:03:55.760]  所以保羅就在這麼混亂的情況下
[00:03:55.760 --> 00:03:58.560]  就和我們說了以下這番說話
[00:03:58.560 --> 00:04:01.160]  告訴這班弟兄姊妹
[00:04:01.160 --> 00:04:03.060]  我們每個人有不同的恩賜
[00:04:03.060 --> 00:04:05.360]  神給我們有不同的特點 有不同的長處
[00:04:05.360 --> 00:04:08.860]  和有不同的恩賜在不同的地方服侍
[00:04:08.860 --> 00:04:12.760]  但是我們都要按著次序
[00:04:12.760 --> 00:04:16.260]  為著要建立教會而不是建立自己
[00:04:16.260 --> 00:04:19.060]  我們有個祈禱
[00:04:19.060 --> 00:04:22.360]  親愛的天父上帝 我們再一次將
[00:04:22.360 --> 00:04:24.660]  今天這一段聽到的時間
[00:04:24.660 --> 00:04:27.060]  我們求聖靈你引導我們
[00:04:27.060 --> 00:04:28.960]  開我們的耳
[00:04:28.960 --> 00:04:31.060]  讓我們不單止明白
[00:04:31.060 --> 00:04:34.260]  神在當時的處境裡
[00:04:34.260 --> 00:04:36.960]  怎樣教導當時哥林多教會的人
[00:04:36.960 --> 00:04:40.160]  也讓我們今天面對今天的處境
[00:04:40.160 --> 00:04:43.160]  求神你親自教導我們
[00:04:43.160 --> 00:04:44.160]  聽我們祈禱
[00:04:44.160 --> 00:04:46.860]  奉耶穌基督的聖名求 阿們
[00:04:46.860 --> 00:04:50.060]  好 首先第一樣就是
[00:04:50.060 --> 00:04:51.560]  造就人
[00:04:51.560 --> 00:04:52.960]  我們每個人有不同的特點
[00:04:52.960 --> 00:04:54.360]  有不同的長處 有不同的恩賜
[00:04:54.360 --> 00:04:56.860]  我們基督教叫恩賜 神給我們的
[00:04:56.860 --> 00:04:58.160]  這些東西
[00:04:58.160 --> 00:05:00.960]  一個很重要的目的就是要
[00:05:00.960 --> 00:05:03.660]  造就其他人
[00:05:03.660 --> 00:05:05.660]  在二十六節我們一起再讀
[00:05:05.660 --> 00:05:07.460]  預備 1 2 3
[00:05:07.460 --> 00:05:10.660]  你們聚會的時候有思綱
[00:05:10.660 --> 00:05:14.360]  教訓 啟示 謊言 翻謊言
[00:05:14.360 --> 00:05:16.460]  凡事都要造就人
[00:05:16.460 --> 00:05:17.860]  這裡很清楚告訴我們
[00:05:17.860 --> 00:05:19.760]  我們做任何的事情
[00:05:19.760 --> 00:05:22.560]  我們都是要造就其他人
[00:05:22.560 --> 00:05:23.560]  造就其他人
[00:05:23.560 --> 00:05:26.960]  其實這個跟我們現在現今的社會很不同
[00:05:26.960 --> 00:05:28.660]  我們不是不造就其他人
[00:05:28.660 --> 00:05:29.760]  但很容易我們
[00:05:29.760 --> 00:05:30.960]  這個世界是塑造的
[00:05:30.960 --> 00:05:34.060]  我們是會先想了自己
[00:05:34.060 --> 00:05:35.560]  當然是先造就了自己
[00:05:35.560 --> 00:05:36.560]  先著數了自己
[00:05:36.560 --> 00:05:39.060]  或者自己的家人 自己的好朋友
[00:05:39.060 --> 00:05:40.860]  才去顧及其他人
[00:05:40.860 --> 00:05:44.960]  有的才去關心 幫助其他人
[00:05:44.960 --> 00:05:46.660]  但保羅這裡說
[00:05:46.660 --> 00:05:48.760]  神給我們有這些能力
[00:05:48.760 --> 00:05:50.660]  有這些財幹 有這些恩賜
[00:05:50.660 --> 00:05:52.560]  甚至我們有這些金錢
[00:05:52.560 --> 00:05:55.760]  為著的是要造就其他人
[00:05:55.760 --> 00:05:57.660]  為著其他人的好處
[00:05:57.660 --> 00:05:59.260]  剛才說當時教會
[00:05:59.260 --> 00:06:01.060]  他們的聚會形式很多之多彩
[00:06:01.060 --> 00:06:02.260]  亦都很自由奔放
[00:06:02.260 --> 00:06:04.960]  所以很混亂
[00:06:04.960 --> 00:06:06.660]  但保羅就不斷提醒
[00:06:06.660 --> 00:06:11.560]  我們不是用這些來展示自己的能力
[00:06:11.560 --> 00:06:15.160]  而是我們要用這些來建立其他人
[00:06:15.160 --> 00:06:18.060]  所以他就說了三個不同的處境
[00:06:18.060 --> 00:06:19.160]  不同的例子
[00:06:19.160 --> 00:06:21.960]  包括當時是講方言
[00:06:21.960 --> 00:06:23.660]  先知講道和婦女
[00:06:23.660 --> 00:06:25.860]  如何面對婦女在聚會裡發言
[00:06:25.860 --> 00:06:28.860]  三個不同的範疇去表達一些東西
[00:06:28.860 --> 00:06:32.060]  包括在27至28節說到方言
[00:06:32.060 --> 00:06:33.860]  我們很認識方言
[00:06:33.860 --> 00:06:36.860]  方言本身是沒有問題的
[00:06:36.860 --> 00:06:38.160]  在公開場合
[00:06:38.160 --> 00:06:40.860]  但他們提出如果沒有翻譯的時候
[00:06:40.860 --> 00:06:42.660]  其他人完全聽不明白
[00:06:42.660 --> 00:06:45.360]  就失去了原本造就的作用
[00:06:45.360 --> 00:06:47.260]  有時我們一聽到講方言
[00:06:47.260 --> 00:06:49.660]  即是靈恩我們會很害怕
[00:06:49.660 --> 00:06:51.760]  但方言本身是沒有問題的
[00:06:51.760 --> 00:06:53.860]  但我們在什麼場合使用
[00:06:53.860 --> 00:06:54.760]  有些人有這個恩賜
[00:06:54.760 --> 00:06:56.160]  如何使用出來
[00:06:56.160 --> 00:06:57.660]  能否嚇倒其他人
[00:06:57.660 --> 00:06:59.860]  還是幫助到建立其他人
[00:06:59.860 --> 00:07:01.160]  這個才是重點
[00:07:01.160 --> 00:07:04.360]  所以保羅說如果要講方言的時候
[00:07:04.360 --> 00:07:05.760]  要有人翻譯
[00:07:05.760 --> 00:07:07.860]  要按著次序發言
[00:07:07.860 --> 00:07:10.960]  如果沒有翻譯就應該要靜默
[00:07:10.960 --> 00:07:14.260]  特別留意一個公開的聚會
[00:07:14.260 --> 00:07:17.160]  不是個人自己的唯唯諱諱的聚會
[00:07:17.160 --> 00:07:20.060]  是一個公開大家一起的聚會
[00:07:20.060 --> 00:07:21.560]  所以我們這個聚會
[00:07:21.560 --> 00:07:22.560]  我們所做的事
[00:07:22.560 --> 00:07:26.260]  是為整體群體而建立而造就的
[00:07:26.260 --> 00:07:27.260]  所以我們要想的時候
[00:07:27.260 --> 00:07:28.660]  我們的思維不只是想自己
[00:07:28.660 --> 00:07:29.460]  我喜不喜歡
[00:07:29.460 --> 00:07:31.360]  我很有這個恩賜 我很想
[00:07:31.360 --> 00:07:34.660]  我講方言能夠令到你們更加造就到你們
[00:07:34.660 --> 00:07:35.860]  我以為
[00:07:35.860 --> 00:07:39.360]  但原來其他人有人發現不是
[00:07:39.360 --> 00:07:42.560]  所以我們要運用自己神給我們的恩賜的時候
[00:07:42.560 --> 00:07:44.560]  第一個大的重點就是
[00:07:44.560 --> 00:07:46.260]  要造就其他人
[00:07:46.260 --> 00:07:48.360]  第二個場合就是先知講道
[00:07:48.360 --> 00:07:49.560]  先知講道這裡是說什麼呢
[00:07:49.560 --> 00:07:51.160]  是指當時教會
[00:07:51.160 --> 00:07:52.560]  有很多不同的弟兄姊妹
[00:07:52.560 --> 00:07:54.060]  突然間有聖靈的感動
[00:07:54.060 --> 00:07:55.360]  有一些說話
[00:07:55.360 --> 00:07:56.460]  是在他腦裏面
[00:07:56.460 --> 00:07:59.360]  他很想得到神的提醒
[00:07:59.360 --> 00:08:01.860]  很想和弟兄姊妹分享
[00:08:01.860 --> 00:08:03.160]  這個也很好
[00:08:03.160 --> 00:08:05.060]  我們經常鼓勵弟兄姊妹
[00:08:05.060 --> 00:08:06.560]  我們有感恩見證
[00:08:06.560 --> 00:08:08.660]  就不要藏起來
[00:08:08.660 --> 00:08:10.160]  如果神感動你就要出來講
[00:08:10.160 --> 00:08:11.360]  是好的
[00:08:11.360 --> 00:08:12.360]  但這裡說什麼呢
[00:08:12.360 --> 00:08:14.860]  就是有時候我們要分辨
[00:08:14.860 --> 00:08:18.260]  究竟什麼時候是聖靈感動你
[00:08:18.260 --> 00:08:20.560]  什麼時候是自己
[00:08:20.560 --> 00:08:23.760]  自己想講多過聖靈的感動呢
[00:08:23.760 --> 00:08:25.660]  普羅話真正的聖靈感動
[00:08:25.660 --> 00:08:27.160]  不是衝動的
[00:08:27.160 --> 00:08:28.860]  是有和平
[00:08:28.860 --> 00:08:30.360]  是有秩序的
[00:08:30.360 --> 00:08:32.760]  他說 神不是叫人混亂
[00:08:32.760 --> 00:08:34.060]  是叫人安靜
[00:08:34.060 --> 00:08:35.760]  安靜不是叫不出聲
[00:08:35.760 --> 00:08:39.960]  而是有一個和平的狀況出現
[00:08:39.960 --> 00:08:42.260]  所以這裡也提醒我們
[00:08:42.260 --> 00:08:43.260]  我們有時候做基督徒
[00:08:43.260 --> 00:08:45.860]  很習慣很多口頭禪
[00:08:45.860 --> 00:08:47.760]  聖靈感動我做這件事
[00:08:47.760 --> 00:08:49.760]  聖靈叫我做這件事
[00:08:49.760 --> 00:08:51.460]  聖靈叫我和你說什麼
[00:08:51.460 --> 00:08:53.360]  聖靈叫我制止你不要做什麼
[00:08:53.360 --> 00:08:57.260]  聖靈叫我什麼
[00:08:57.260 --> 00:08:59.660]  我覺得是會有的
[00:08:59.660 --> 00:09:02.060]  聖靈是會在當中工作
[00:09:02.060 --> 00:09:04.960]  但我們要分辨
[00:09:04.960 --> 00:09:06.060]  這個是真的出於自己
[00:09:06.060 --> 00:09:07.860]  還是出於聖靈呢
[00:09:07.860 --> 00:09:09.860]  其中有一樣東西是很容易的
[00:09:09.860 --> 00:09:11.660]  如果你平時和神
[00:09:11.660 --> 00:09:13.560]  有一個很好的關係的時候
[00:09:13.560 --> 00:09:16.360]  那你就很容易聽到神的聲音
[00:09:16.360 --> 00:09:18.660]  你和神經常接通電話
[00:09:18.660 --> 00:09:20.960]  聊電話和聖靈聽到聖靈的聲音的時候
[00:09:20.960 --> 00:09:21.960]  你還不知道什麼時候
[00:09:21.960 --> 00:09:23.360]  聖靈在提醒你
[00:09:23.360 --> 00:09:26.660]  聖靈叫你怎樣去做
[00:09:26.660 --> 00:09:28.260]  聖靈
[00:09:28.260 --> 00:09:29.860]  所以這裡告訴我們
[00:09:29.860 --> 00:09:32.460]  我們要分辨
[00:09:32.460 --> 00:09:34.560]  聖靈的工作
[00:09:34.560 --> 00:09:36.460]  另外 婦女
[00:09:36.460 --> 00:09:38.060]  這裡又很爭議性了
[00:09:38.060 --> 00:09:40.560]  哎呀 這裡打壓女性
[00:09:40.560 --> 00:09:42.860]  不准女性出來說話
[00:09:42.860 --> 00:09:44.660]  是不是
[00:09:44.660 --> 00:09:47.260]  姐妹會覺得怎樣
[00:09:47.260 --> 00:09:50.860]  很開心 不用做了
[00:09:50.860 --> 00:09:52.060]  這裡其實很爭議性
[00:09:52.060 --> 00:09:54.660]  但我們要回到當時的處境
[00:09:54.660 --> 00:09:58.260]  以前的環境和我們現在的環境是不同的
[00:09:58.260 --> 00:10:00.260]  男女的地位
[00:10:00.260 --> 00:10:02.260]  一些角色的安排
[00:10:02.260 --> 00:10:04.260]  和現在的現代是不同的
[00:10:04.260 --> 00:10:06.660]  所以我們不能夠直接按字面來解釋
[00:10:06.660 --> 00:10:08.460]  現在的情況
[00:10:08.460 --> 00:10:10.060]  不過保羅在這裡
[00:10:10.060 --> 00:10:12.860]  其實他想說些什麼呢
[00:10:12.860 --> 00:10:14.460]  保羅其實在這裡
[00:10:14.460 --> 00:10:17.460]  他不是和我們說處理性別的問題
[00:10:17.460 --> 00:10:20.060]  男性可以做什麼 女性可以做什麼
[00:10:20.060 --> 00:10:24.660]  而是在說秩序
[00:10:24.660 --> 00:10:26.660]  當時有些婦女
[00:10:26.660 --> 00:10:28.860]  在先知講道的時候
[00:10:28.860 --> 00:10:30.460]  她就馬上插
[00:10:30.460 --> 00:10:31.860]  嘩 我有問題
[00:10:31.860 --> 00:10:33.060]  我有問題 我有東西想說
[00:10:33.060 --> 00:10:34.060]  我有東西想補充
[00:10:34.060 --> 00:10:35.860]  我有東西想發表
[00:10:35.860 --> 00:10:39.460]  而造成當時的混亂
[00:10:39.460 --> 00:10:41.260]  所以保羅要求他們
[00:10:41.260 --> 00:10:45.460]  特別要在那段時間保持安靜
[00:10:45.460 --> 00:10:47.460]  我相信不是針對女性
[00:10:47.460 --> 00:10:51.660]  而是原則 派系 應用在不同的人身上
[00:10:51.660 --> 00:10:54.460]  任何的人造成混亂
[00:10:54.460 --> 00:10:57.860]  都應該我們要節制自己
[00:10:57.860 --> 00:11:00.260]  留意到嗎 以上三個的例子
[00:11:00.260 --> 00:11:02.460]  都是在說同一樣東西
[00:11:02.460 --> 00:11:04.060]  我們有的屬靈恩賜
[00:11:04.060 --> 00:11:08.860]  必須是在有秩序的框架之下運用出來
[00:11:08.860 --> 00:11:13.060]  才能夠真正造就自己 造就其他的人
[00:11:13.060 --> 00:11:15.860]  原來我們是需要有一個秩序的框架
[00:11:15.860 --> 00:11:17.860]  幫助我們何時適合做這件事
[00:11:17.860 --> 00:11:21.860]  怎樣去做這件事呢
[00:11:21.860 --> 00:11:23.860]  我記得很多年前
[00:11:23.860 --> 00:11:26.860]  我有機會做一個籌備環節
[00:11:26.860 --> 00:11:29.860]  我帶領一隊team 一隊人
[00:11:29.860 --> 00:11:32.860]  當時在香港有一個社區的工作
[00:11:32.860 --> 00:11:35.860]  當時有一些社區活動
[00:11:35.860 --> 00:11:38.860]  接觸很多街坊 很多微信的人
[00:11:38.860 --> 00:11:41.860]  我們就安排一個環節
[00:11:41.860 --> 00:11:44.860]  有人透過表演福音魔術
[00:11:44.860 --> 00:11:46.860]  福音魔術是什麼呢
[00:11:46.860 --> 00:11:49.860]  有人透過福音的小把戲
[00:11:49.860 --> 00:11:54.860]  做一個引子 一路帶入福音的訊息
[00:11:54.860 --> 00:11:59.860]  當時我們team當中有兩個人
[00:11:59.860 --> 00:12:05.860]  其中一個人是弟兄
[00:12:05.860 --> 00:12:08.860]  這個弟兄你見他肥嘟嘟
[00:12:08.860 --> 00:12:11.860]  很可愛但又很笨
[00:12:11.860 --> 00:12:15.860]  說話又不是很流利
[00:12:15.860 --> 00:12:17.860]  做魔術呢
[00:12:17.860 --> 00:12:21.860]  不是我 別誤會 不是我那個
[00:12:21.860 --> 00:12:25.860]  他做起魔術來經常都失手
[00:12:25.860 --> 00:12:29.860]  練了很多次都總是失手
[00:12:29.860 --> 00:12:31.860]  反而有另外一個姐妹
[00:12:31.860 --> 00:12:36.860]  一知道舞台是屬於她的
[00:12:36.860 --> 00:12:39.860]  站出來很淡定 很能壓場
[00:12:39.860 --> 00:12:43.860]  說話非常流暢清晰表達
[00:12:43.860 --> 00:12:49.860]  她做的魔術簡直是零失手
[00:12:49.860 --> 00:12:54.860]  到最後你覺得我選哪一個呢
[00:12:54.860 --> 00:12:58.860]  醒目的姐妹 淪盡的弟兄
[00:12:58.860 --> 00:13:00.860]  這個和性別沒有關係
[00:13:00.860 --> 00:13:04.860]  也不是因為性別的問題
[00:13:04.860 --> 00:13:07.860]  到最後我選了一個弟兄
[00:13:07.860 --> 00:13:11.860]  原因不是弟兄像我
[00:13:11.860 --> 00:13:16.860]  而是姐妹自己自薦
[00:13:16.860 --> 00:13:21.860]  覺得我做的魔術比弟兄做得更好
[00:13:21.860 --> 00:13:25.860]  在這個大場合適合我上去
[00:13:25.860 --> 00:13:26.860]  好過他上去
[00:13:26.860 --> 00:13:30.860]  我能夠做的魔術吸引很多人注意
[00:13:30.860 --> 00:13:35.860]  我能夠講得很順暢的福音
[00:13:35.860 --> 00:13:38.860]  我能夠做到的
[00:13:38.860 --> 00:13:42.860]  甚至比起很多人做不到的我都做到
[00:13:42.860 --> 00:13:44.860]  類似一番的說話
[00:13:44.860 --> 00:13:46.860]  大概這些說話
[00:13:46.860 --> 00:13:51.860]  他是一個很自負甚至很驕傲的人
[00:13:51.860 --> 00:13:54.860]  所以到最後我選了另外一位
[00:13:54.860 --> 00:13:57.860]  這位淪淪盡盡但很有趣很可愛
[00:13:57.860 --> 00:14:01.860]  又很謙卑的弟兄出來
[00:14:01.860 --> 00:14:04.860]  結果怎樣呢
[00:14:04.860 --> 00:14:06.860]  結果真的全場都失守
[00:14:06.860 --> 00:14:07.860]  他做的魔術
[00:14:07.860 --> 00:14:13.860]  差不多沒有哪一個魔術是做得到的
[00:14:13.860 --> 00:14:14.860]  但你知道嗎
[00:14:14.860 --> 00:14:18.860]  就是這樣全場的氣氛一流
[00:14:18.860 --> 00:14:20.860]  帶動到全場的氣氛進入高潮
[00:14:20.860 --> 00:14:23.860]  大家很留心看他做些什麼
[00:14:23.860 --> 00:14:24.860]  笑些什麼
[00:14:24.860 --> 00:14:28.860]  和他講些什麼
[00:14:28.860 --> 00:14:30.860]  很有趣
[00:14:30.860 --> 00:14:31.860]  他好像不是很聰明
[00:14:31.860 --> 00:14:35.860]  說話也不是很聰明 做魔術也不是很聰明
[00:14:35.860 --> 00:14:38.860]  但神那一刻就使用他
[00:14:38.860 --> 00:14:40.860]  他講了完整的福音信息
[00:14:40.860 --> 00:14:46.860]  讓在座很多人開開心心地聽到 接收到
[00:14:46.860 --> 00:14:50.860]  這個就造就了其他人
[00:14:50.860 --> 00:14:52.860]  各位弟兄姊妹
[00:14:52.860 --> 00:14:53.860]  這個例子對我來說
[00:14:53.860 --> 00:14:55.860]  經常都很提醒
[00:14:55.860 --> 00:14:58.860]  有時我們未必需要做一個很聰明的人
[00:14:58.860 --> 00:15:01.860]  但我們需要做一個很謙卑
[00:15:01.860 --> 00:15:03.860]  和我們需要在神面前
[00:15:03.860 --> 00:15:06.860]  我們願意放開自己的手
[00:15:06.860 --> 00:15:09.860]  給神使用的人
[00:15:09.860 --> 00:15:11.860]  我們願意做一個
[00:15:11.860 --> 00:15:14.860]  是讓神使用我們的恩賜
[00:15:14.860 --> 00:15:16.860]  去建立其他人的人
[00:15:16.860 --> 00:15:18.860]  不是要建立自己
[00:15:18.860 --> 00:15:21.860]  不是要讓其他人覺得我這個人真的厲害
[00:15:21.860 --> 00:15:23.860]  不是要其他人肯定我
[00:15:23.860 --> 00:15:25.860]  我真的做到事
[00:15:25.860 --> 00:15:29.860]  而是要建立其他人
[00:15:29.860 --> 00:15:31.860]  所以弟兄姊妹
[00:15:31.860 --> 00:15:34.860]  每一次在我們侍奉 在我們分享的時候
[00:15:34.860 --> 00:15:35.860]  我自己都提醒我自己
[00:15:35.860 --> 00:15:38.860]  我所做的這件事 我所說的這件事
[00:15:38.860 --> 00:15:40.860]  是不是在造就其他人呢
[00:15:40.860 --> 00:15:42.860]  這是一個很大的原則
[00:15:42.860 --> 00:15:45.860]  如果你發現第一個原則已經不達到的時候
[00:15:45.860 --> 00:15:47.860]  就請你停一停
[00:15:47.860 --> 00:15:49.860]  但如果你覺得我做的這件事
[00:15:49.860 --> 00:15:51.860]  是在造就其他人
[00:15:51.860 --> 00:15:54.860]  那你就可以下下一步
[00:15:54.860 --> 00:15:57.860]  第二件事就是信服神
[00:15:57.860 --> 00:16:00.860]  在36-40節我們一起再讀一次
[00:16:00.860 --> 00:16:02.860]  預備 123
[00:16:02.860 --> 00:16:06.860]  神的道理豈是從你們出來嗎
[00:16:06.860 --> 00:16:09.860]  豈是丹林到你們嗎
[00:16:09.860 --> 00:16:13.860]  若有人以為自己是先知或是屬靈的
[00:16:13.860 --> 00:16:18.860]  就該知道我所捨給你們的是主的命令
[00:16:18.860 --> 00:16:20.860]  若有不知道的
[00:16:20.860 --> 00:16:22.860]  就由他不知道吧
[00:16:22.860 --> 00:16:24.860]  所以我弟兄們
[00:16:24.860 --> 00:16:27.860]  你們要切務作先知講道
[00:16:27.860 --> 00:16:30.860]  也不要禁止謊言
[00:16:30.860 --> 00:16:35.860]  凡事都要規規矩矩地按著次序執行
[00:16:35.860 --> 00:16:38.860]  面對當時哥倫多教會
[00:16:38.860 --> 00:16:41.860]  很多弟兄姊妹運用因次運用錯了
[00:16:41.860 --> 00:16:43.860]  產生了很多混亂和驕傲
[00:16:43.860 --> 00:16:45.860]  保羅重新將他們的焦點
[00:16:45.860 --> 00:16:48.860]  回到神的權柄裏面
[00:16:48.860 --> 00:16:50.860]  神的權柄
[00:16:50.860 --> 00:16:53.860]  在36節開始講
[00:16:53.860 --> 00:16:54.860]  保羅問他們
[00:16:54.860 --> 00:16:56.860]  神的道豈是從你們出來嗎
[00:16:56.860 --> 00:16:58.860]  豈是丹林到你們嗎
[00:16:58.860 --> 00:17:01.860]  我看另一個翻譯本
[00:17:01.860 --> 00:17:02.860]  很有趣的
[00:17:02.860 --> 00:17:05.860]  粗俗一點的廣東話
[00:17:05.860 --> 00:17:08.860]  喂你咩料啊
[00:17:08.860 --> 00:17:12.860]  你以為這個世界是圍著你轉的嗎
[00:17:12.860 --> 00:17:14.860]  樣樣東西都是以你為先的嗎
[00:17:14.860 --> 00:17:19.860]  保羅在這裏用反問句問他們
[00:17:19.860 --> 00:17:22.860]  道理是從你們出來的嗎
[00:17:22.860 --> 00:17:24.860]  只是你們才知道這些嗎
[00:17:24.860 --> 00:17:27.860]  你們有什麼資格
[00:17:27.860 --> 00:17:30.860]  來定你們自己的規矩
[00:17:30.860 --> 00:17:34.860]  你們有什麼資格喜歡做什麼就做什麼
[00:17:34.860 --> 00:17:37.860]  保羅說其實你們還不夠班
[00:17:37.860 --> 00:17:40.860]  因為他們屬靈驕傲
[00:17:40.860 --> 00:17:43.860]  在37節保羅也很清楚宣告
[00:17:43.860 --> 00:17:46.860]  他所寫的就是命令
[00:17:46.860 --> 00:17:49.860]  他是根據耶穌基督的福音
[00:17:49.860 --> 00:17:52.860]  提醒這些信徒
[00:17:52.860 --> 00:17:54.860]  如果有人自稱是先知或方言者
[00:17:54.860 --> 00:17:56.860]  他們具有屬靈的權柄
[00:17:56.860 --> 00:17:59.860]  但是他們不服從使徒的教導
[00:17:59.860 --> 00:18:02.860]  就證明他們是有問題的
[00:18:02.860 --> 00:18:03.860]  所以弟兄姊妹
[00:18:03.860 --> 00:18:07.860]  我們的屬靈不是我們外表
[00:18:07.860 --> 00:18:08.860]  做些什麼
[00:18:08.860 --> 00:18:10.860]  我們的表現多麼屬靈
[00:18:10.860 --> 00:18:12.860]  而是我們內心裏面
[00:18:12.860 --> 00:18:14.860]  我們有沒有真真正正
[00:18:14.860 --> 00:18:16.860]  是跟從神
[00:18:16.860 --> 00:18:18.860]  降伏在神的帶領之下
[00:18:18.860 --> 00:18:20.860]  38節這裡更加說
