
[00:00:00.000 --> 00:00:03.060]  一生姊妹平安
[00:09:51.000 --> 00:09:53.000]  神本來頒下這次律法
[00:09:53.000 --> 00:09:55.000]  心意也是這樣
[00:09:55.000 --> 00:09:57.000]  那以利亞這樣求呢
[00:09:57.000 --> 00:09:58.000]  其實對自己
[00:09:58.000 --> 00:10:00.000]  也可能不利的對不對
[00:10:00.000 --> 00:10:01.000]  為什麼對自己
[00:10:01.000 --> 00:10:02.000]  也可能不利啊
[00:10:02.000 --> 00:10:05.000]  哇 求你就按律法頒
[00:10:05.000 --> 00:10:07.000]  就賜下旱災
[00:10:07.000 --> 00:10:08.000]  可能也對自己不利
[00:10:08.000 --> 00:10:10.000]  為什麼呢
[00:10:10.000 --> 00:10:13.000]  你自己住在哪裡啊
[00:10:13.000 --> 00:10:15.000]  其實可能你自己
[00:10:15.000 --> 00:10:17.000]  也受旱災連累
[00:10:17.000 --> 00:10:18.000]  對嗎
[00:10:18.000 --> 00:10:19.000]  你看後來西頓
[00:10:19.000 --> 00:10:22.000]  就是以色列的近鄰
[00:10:22.000 --> 00:10:23.000]  附近的國家
[00:10:23.000 --> 00:10:25.000]  也受到牽連的
[00:10:25.000 --> 00:10:26.000]  那結果是怎麼樣呢
[00:10:26.000 --> 00:10:27.000]  你看下去
[00:10:27.000 --> 00:10:29.000]  我就不每一節讀了
[00:10:29.000 --> 00:10:30.000]  真的是有旱災
[00:10:30.000 --> 00:10:32.000]  那我們可以看為
[00:10:32.000 --> 00:10:34.000]  另外一個事件的開始
[00:10:34.000 --> 00:10:36.000]  這時候你看到十七章
[00:10:36.000 --> 00:10:37.000]  二到三節
[00:10:37.000 --> 00:10:38.000]  二到三節
[00:10:38.000 --> 00:10:40.000]  就看到了神的話
[00:10:40.000 --> 00:10:41.000]  又介入了
[00:10:41.000 --> 00:10:42.000]  神差以利亞
[00:10:42.000 --> 00:10:43.000]  到一條小溪
[00:10:43.000 --> 00:10:44.000]  叫什麼溪啊
[00:10:44.000 --> 00:10:47.000]  你看到叫基利溪
[00:10:47.000 --> 00:10:49.000]  說給烏鴉
[00:10:49.000 --> 00:10:50.000]  派烏鴉
[00:10:50.000 --> 00:10:52.000]  這個也的確比較奇怪
[00:10:52.000 --> 00:10:54.000]  派一隻烏鴉來養你
[00:10:54.000 --> 00:10:56.000]  也說那裡有溪水可以喝
[00:10:56.000 --> 00:10:57.000]  如果是你
[00:10:57.000 --> 00:10:58.000]  你去不去啊
[00:10:58.000 --> 00:11:02.000]  神說派一隻鸚鵡來養你
[00:11:02.000 --> 00:11:04.000]  或者是你喜歡什麼鳥
[00:11:04.000 --> 00:11:05.000]  就什麼鳥吧
[00:11:05.000 --> 00:11:07.000]  鸚鵡比烏鴉漂亮一點
[00:11:07.000 --> 00:11:09.000]  就給你一點食物
[00:11:09.000 --> 00:11:11.000]  你去不去啊
[00:11:11.000 --> 00:11:13.000]  反正都餓啊
[00:11:13.000 --> 00:11:14.000]  如果是我呢
[00:11:14.000 --> 00:11:16.000]  可能首先會問一問
[00:11:16.000 --> 00:11:17.000]  搞清楚情況
[00:11:17.000 --> 00:11:18.000]  不是不去
[00:11:18.000 --> 00:11:19.000]  烏鴉
[00:11:19.000 --> 00:11:20.000]  我知道烏鴉是吃什麼的
[00:11:20.000 --> 00:11:21.000]  腐爛的屍體的
[00:11:21.000 --> 00:11:23.000]  牠不會把這些給我吃的吧
[00:11:23.000 --> 00:11:24.000]  牠知道我吃什麼的嗎
[00:11:24.000 --> 00:11:25.000]  我有胃病的
[00:11:25.000 --> 00:11:26.000]  硬的不能吃的
[00:11:26.000 --> 00:11:29.000]  還有天上這麼多隻烏鴉
[00:11:29.000 --> 00:11:31.000]  怎麼知道哪一隻是你派來的
[00:11:31.000 --> 00:11:33.000]  我好生的手來接
[00:11:33.000 --> 00:11:34.000]  可能很多問題
[00:11:34.000 --> 00:11:37.000]  但是經文十七章五節
[00:11:37.000 --> 00:11:39.000]  其實我們剛才問的問題
[00:11:39.000 --> 00:11:40.000]  都是非常正常的
[00:11:40.000 --> 00:11:41.000]  問明情況
[00:11:41.000 --> 00:11:44.000]  但是十七章五節
[00:11:44.000 --> 00:11:46.000]  看到以利亞沒有說話
[00:11:46.000 --> 00:11:49.000]  你看見一直她就是這樣的
[00:11:49.000 --> 00:11:51.000]  可能經文作者有意這樣鋪排
[00:11:51.000 --> 00:11:53.000]  讓你看到以利亞的順從
[00:11:53.000 --> 00:11:56.000]  她就照著神的話去
[00:11:56.000 --> 00:11:57.000]  沒有猶豫去了
[00:11:57.000 --> 00:11:59.000]  是有點反常
[00:11:59.000 --> 00:12:00.000]  結果呢
[00:12:00.000 --> 00:12:02.000]  真的事件的結果
[00:12:02.000 --> 00:12:03.000]  她的回應就是去
[00:12:03.000 --> 00:12:07.000]  結果就是得到水和餅
[00:12:07.000 --> 00:12:08.000]  後來呢
[00:12:08.000 --> 00:12:10.000]  又有什麼事情發生呢
[00:12:10.000 --> 00:12:11.000]  神給她的供應
[00:12:11.000 --> 00:12:15.000]  也不是說以後就一勞永逸
[00:12:15.000 --> 00:12:17.000]  一直到降下雨
[00:12:17.000 --> 00:12:20.000]  後來又有第二個考驗呢
[00:12:20.000 --> 00:12:21.000]  吸水乾了
[00:12:21.000 --> 00:12:23.000]  可能是自然反應
[00:12:23.000 --> 00:12:25.000]  因為那個旱災越來越嚴重
[00:12:25.000 --> 00:12:26.000]  於是呢
[00:12:26.000 --> 00:12:28.000]  另外一個事件又出現
[00:12:28.000 --> 00:12:31.000]  好像她的磨練一次比一次厲害
[00:12:31.000 --> 00:12:32.000]  神就叫她
[00:12:32.000 --> 00:12:35.000]  你到西頓的撒勒法
[00:12:35.000 --> 00:12:37.000]  剛才已經看到西頓
[00:12:37.000 --> 00:12:38.000]  大概在哪裡
[00:12:38.000 --> 00:12:41.000]  就是在以色列的北邊的禁林
[00:12:41.000 --> 00:12:43.000]  在那個推羅和西頓中間
[00:12:43.000 --> 00:12:45.000]  有一個很小的城市叫撒勒法
[00:12:45.000 --> 00:12:48.000]  也是歸西頓來管的當時
[00:12:48.000 --> 00:12:51.000]  所以叫西頓的小城撒勒法
[00:12:51.000 --> 00:12:54.000]  吩咐一個寡婦來供養你
[00:12:54.000 --> 00:12:56.000]  從前是烏鴉
[00:12:56.000 --> 00:12:57.000]  現在是寡婦
[00:12:57.000 --> 00:12:59.000]  正常的人會怎麼樣
[00:12:59.000 --> 00:13:00.000]  可能你會說
[00:13:00.000 --> 00:13:01.000]  很正常的人說
[00:13:01.000 --> 00:13:02.000]  神啊
[00:13:02.000 --> 00:13:03.000]  你也知道西頓是什麼地方
[00:13:03.000 --> 00:13:07.000]  我剛才講過西頓什麼地方
[00:13:07.000 --> 00:13:10.000]  是偶像的大本營啊
[00:13:10.000 --> 00:13:13.000]  現在我就是要反對那個誰啊
[00:13:13.000 --> 00:13:14.000]  巴黎
[00:13:14.000 --> 00:13:17.000]  然後你就叫我去什麼
[00:13:17.000 --> 00:13:21.000]  你就叫我去巴黎的大本營
[00:13:21.000 --> 00:13:23.000]  你明白我的那個意思嗎
[00:13:23.000 --> 00:13:25.000]  好像就反對
[00:13:25.000 --> 00:13:27.000]  我就去那個觀音廟
[00:13:27.000 --> 00:13:30.000]  還有那個妖后
[00:13:30.000 --> 00:13:31.000]  我就這樣稱呼她
[00:13:31.000 --> 00:13:32.000]  耶西別
[00:13:32.000 --> 00:13:34.000]  也是從那裡出來的
[00:13:34.000 --> 00:13:36.000]  我就是為了對抗這個所謂的
[00:13:36.000 --> 00:13:37.000]  風雨之神
[00:13:37.000 --> 00:13:39.000]  還是巴黎是管風雨的
[00:13:39.000 --> 00:13:41.000]  喚醒以色列民
[00:13:41.000 --> 00:13:42.000]  才搞出今天的旱災
[00:13:42.000 --> 00:13:44.000]  現在你要我去巴黎的陣地
[00:13:44.000 --> 00:13:45.000]  還有寡婦
[00:13:45.000 --> 00:13:46.000]  寡婦
[00:13:46.000 --> 00:13:49.000]  一般的社會的地位是怎麼樣啊
[00:13:49.000 --> 00:13:50.000]  比較低
[00:13:50.000 --> 00:13:51.000]  而且比較窮
[00:13:51.000 --> 00:13:52.000]  因為沒有丈夫
[00:13:52.000 --> 00:13:54.000]  可以依靠
[00:13:54.000 --> 00:13:55.000]  還有第三
[00:13:55.000 --> 00:13:56.000]  第一
[00:13:56.000 --> 00:13:57.000]  那是巴黎的陣地
[00:13:57.000 --> 00:13:58.000]  第二
[00:13:58.000 --> 00:13:59.000]  寡婦是窮的
[00:13:59.000 --> 00:14:00.000]  第三
[00:14:00.000 --> 00:14:01.000]  西頓遠不遠啊
[00:14:01.000 --> 00:14:02.000]  很遠啊
[00:14:02.000 --> 00:14:04.000]  我現在沒水喝啊
[00:14:04.000 --> 00:14:07.000]  哇 走這麼多公里的路
[00:14:07.000 --> 00:14:08.000]  去那邊
[00:14:08.000 --> 00:14:11.000]  所以那個以利亞去到的時候應該是
[00:14:11.000 --> 00:14:13.000]  請你給我一點水喝吧
[00:14:13.000 --> 00:14:15.000]  應該是這樣
[00:14:15.000 --> 00:14:17.000]  結果呢
[00:14:17.000 --> 00:14:18.000]  有什麼事情發生
[00:14:18.000 --> 00:14:19.000]  她的回應就是去
[00:14:19.000 --> 00:14:20.000]  對吧
[00:14:20.000 --> 00:14:22.000]  結果在城門口
[00:14:22.000 --> 00:14:24.000]  城門口是很多人聚集的地方
[00:14:24.000 --> 00:14:25.000]  在迦南
[00:14:25.000 --> 00:14:27.000]  女醫號出現了
[00:14:27.000 --> 00:14:28.000]  不過小心
[00:14:28.000 --> 00:14:30.000]  這女醫跟男醫是沒有愛情關係的
[00:14:30.000 --> 00:14:31.000]  但是女醫出現
[00:14:31.000 --> 00:14:32.000]  寡婦出場
[00:14:32.000 --> 00:14:34.000]  曾經沒有告訴我們
[00:14:34.000 --> 00:14:37.000]  以利亞怎麼知道這個撿柴的女人
[00:14:37.000 --> 00:14:39.000]  就是她要找的寡婦
[00:14:39.000 --> 00:14:40.000]  總之就是知道
[00:14:40.000 --> 00:14:42.000]  神給她一個感應
[00:14:42.000 --> 00:14:43.000]  她就是知道
[00:14:43.000 --> 00:14:44.000]  當時她可能呢
[00:14:44.000 --> 00:14:45.000]  口已經很渴了
[00:14:45.000 --> 00:14:47.000]  因為旱災嘛
[00:14:47.000 --> 00:14:50.000]  她的反應這一回是比較正常的
[00:14:50.000 --> 00:14:51.000]  她不要多
[00:14:51.000 --> 00:14:52.000]  只要一丁點
[00:14:52.000 --> 00:14:54.000]  原文是真的是一丁點的意思
[00:14:54.000 --> 00:14:55.000]  她說
[00:14:55.000 --> 00:14:57.000]  請你給我一點點
[00:14:57.000 --> 00:15:00.000]  一點點的水喝
[00:15:00.000 --> 00:15:02.000]  在古代近東呢
[00:15:02.000 --> 00:15:04.000]  其實待客之道
[00:15:04.000 --> 00:15:06.000]  就是盡量滿足客人的需要
[00:15:06.000 --> 00:15:08.000]  所以客人只要一點點的水
[00:15:08.000 --> 00:15:10.000]  哪怕現在是旱災
[00:15:10.000 --> 00:15:12.000]  也不便去拒絕人
[00:15:12.000 --> 00:15:13.000]  所以那個寡婦呢
[00:15:13.000 --> 00:15:14.000]  也是非常的正常
[00:15:14.000 --> 00:15:15.000]  她就給她怎麼
[00:15:15.000 --> 00:15:17.000]  去拿水了
