
[00:00:00.000 --> 00:00:02.960]  今天想和大家去想一個問題
[00:02:52.480 --> 00:02:53.480]  好了
[00:02:53.480 --> 00:02:55.480]  過去大家都問過這類問題
[00:02:55.480 --> 00:02:56.480]  通常有什麼答案呢?
[00:02:56.480 --> 00:02:58.480]  有什麼答案呢?
[00:02:58.480 --> 00:03:01.480]  有什麼答案呢?
[00:03:01.480 --> 00:03:03.480]  通常當然沒有答案
[00:03:03.480 --> 00:03:04.480]  是不是?
[00:03:04.480 --> 00:03:05.480]  有答案可能你就不會再問了
[00:03:05.480 --> 00:03:06.480]  就是因為沒有答案嘛
[00:03:06.480 --> 00:03:07.480]  問的都覺得
[00:03:07.480 --> 00:03:09.480]  上帝都不回答的
[00:03:09.480 --> 00:03:10.480]  不知道你覺不覺得
[00:03:10.480 --> 00:03:11.480]  我們的上帝是
[00:03:11.480 --> 00:03:14.480]  有時候都十問九不回應的
[00:03:14.480 --> 00:03:16.480]  你覺不覺得?
[00:03:16.480 --> 00:03:18.480]  我很覺得
[00:03:18.480 --> 00:03:19.480]  有時候我上帝
[00:03:19.480 --> 00:03:20.480]  我想問你很多事情
[00:03:20.480 --> 00:03:21.480]  祈求很多事情
[00:03:21.480 --> 00:03:22.480]  為什麼常常叫我等
[00:03:22.480 --> 00:03:23.480]  好像沒有答案
[00:03:23.480 --> 00:03:24.480]  常常都不說話呢?
[00:03:24.480 --> 00:03:27.480]  今天這個題目叫做
[00:03:27.480 --> 00:03:29.480]  你要親眼看見主嗎?
[00:03:29.480 --> 00:03:32.480]  這個圖都好像
[00:03:32.480 --> 00:03:33.480]  很厲害
[00:03:33.480 --> 00:03:34.480]  有些陰森
[00:03:34.480 --> 00:03:36.480]  好像眼睛有些瘋
[00:03:36.480 --> 00:03:39.480]  你想不想親眼看到主呢?
[00:03:39.480 --> 00:03:40.480]  可能你第一個答案就是
[00:03:40.480 --> 00:03:41.480]  都不是很好
[00:03:41.480 --> 00:03:42.480]  我還沒做得很好
[00:03:42.480 --> 00:03:43.480]  又或者很好
[00:03:43.480 --> 00:03:45.480]  見到他我可以問我最想問的問題
[00:03:45.480 --> 00:03:46.480]  因為過去這麼多年
[00:03:46.480 --> 00:03:47.480]  我問過很多事情
[00:03:47.480 --> 00:03:48.480]  都好像沒有答案
[00:03:49.480 --> 00:03:50.480]  很多時候都是
[00:03:50.480 --> 00:03:51.480]  上帝都不是很回答我們
[00:03:51.480 --> 00:03:52.480]  可能我們問十句
[00:03:52.480 --> 00:03:53.480]  他回答一句
[00:03:53.480 --> 00:03:55.480]  都已經很滿足了
[00:03:55.480 --> 00:03:58.480]  但是當我回到聖經
[00:03:58.480 --> 00:03:59.480]  一段很熟悉的經文
[00:03:59.480 --> 00:04:00.480]  《約伯記》裡面
[00:04:00.480 --> 00:04:02.480]  我發覺上帝不止不回答
[00:04:02.480 --> 00:04:03.480]  不止不是不回答
[00:04:03.480 --> 00:04:05.480]  上帝還回答了很多事情
[00:04:05.480 --> 00:04:07.480]  所以今天為什麼大家拿著聖經看
[00:04:07.480 --> 00:04:08.480]  就是因為原來上帝回答了很多事情
[00:04:08.480 --> 00:04:10.480]  我又不想說少了一些
[00:04:10.480 --> 00:04:11.480]  所以想跟大家看完
[00:04:11.480 --> 00:04:13.480]  上帝回答約伯的事情
[00:04:13.480 --> 00:04:15.480]  聖經裡面
[00:04:15.480 --> 00:04:16.480]  在約伯記裡面
[00:04:16.480 --> 00:04:17.480]  說一個人叫做約伯
[00:04:17.480 --> 00:04:18.480]  約伯是什麼人呢?
[00:04:18.480 --> 00:04:19.480]  如果你翻開聖經
[00:04:19.480 --> 00:04:20.480]  舊約約伯記
[00:04:20.480 --> 00:04:22.480]  你會看到一開始就描述了
[00:04:22.480 --> 00:04:24.480]  我手上這個是一個不同的版本
[00:04:24.480 --> 00:04:26.480]  不過類似的描述
[00:04:26.480 --> 00:04:27.480]  聖經裡面描述的是什麼呢?
[00:04:27.480 --> 00:04:29.480]  約伯是一個
[00:04:29.480 --> 00:04:30.480]  生性正直
[00:04:30.480 --> 00:04:32.480]  敬畏上帝
[00:04:32.480 --> 00:04:33.480]  遠離惡事的人
[00:04:33.480 --> 00:04:35.480]  在東方人裡面
[00:04:35.480 --> 00:04:37.480]  數他的家財財產
[00:04:37.480 --> 00:04:38.480]  是第一
[00:04:38.480 --> 00:04:40.480]  意思是什麼呢?
[00:04:40.480 --> 00:04:42.480]  意思就是約伯是一個有錢人
[00:04:42.480 --> 00:04:43.480]  也是一個好人
[00:04:43.480 --> 00:04:45.480]  敬畏上帝
[00:04:45.480 --> 00:04:46.480]  遠離惡事
[00:04:47.480 --> 00:04:48.480]  聖經裡面說
[00:04:48.480 --> 00:04:50.480]  有一次約伯這麼好的時候
[00:04:50.480 --> 00:04:52.480]  上帝就去試一下他
[00:04:52.480 --> 00:04:54.480]  上帝要試一下約伯
[00:04:54.480 --> 00:04:57.480]  上帝將他身上
[00:04:57.480 --> 00:04:59.480]  身邊的所有財產拿走
[00:04:59.480 --> 00:05:01.480]  身邊的所有兒女拿走
[00:05:01.480 --> 00:05:04.480]  甚至令他身上生滿毒瘡
[00:05:04.480 --> 00:05:11.480]  接著約伯就在想為什麼
[00:05:11.480 --> 00:05:12.480]  跟我們一樣
[00:05:12.480 --> 00:05:13.480]  就是生命裡面面對很多難處
[00:05:13.480 --> 00:05:14.480]  我們就想一下為什麼
[00:05:15.480 --> 00:05:17.480]  接著約伯的朋友就出現
[00:05:17.480 --> 00:05:19.480]  約伯記有四十多章
[00:05:19.480 --> 00:05:21.480]  裡面頭一大段
[00:05:21.480 --> 00:05:22.480]  二三十章的內容
[00:05:22.480 --> 00:05:24.480]  都是在說約伯的朋友
[00:05:24.480 --> 00:05:26.480]  就來找約伯
[00:05:26.480 --> 00:05:27.480]  就說
[00:05:27.480 --> 00:05:30.480]  你為什麼會有機會
[00:05:30.480 --> 00:05:32.480]  兒女又離開你
[00:05:32.480 --> 00:05:33.480]  財物又沒有了
[00:05:33.480 --> 00:05:34.480]  你又生毒瘡
[00:05:34.480 --> 00:05:35.480]  原因只有一個
[00:05:35.480 --> 00:05:36.480]  因為你犯罪
[00:05:36.480 --> 00:05:38.480]  因為他們的邏輯就是
[00:05:38.480 --> 00:05:40.480]  人犯罪就會有刑罰
[00:05:40.480 --> 00:05:41.480]  這是必然關係
[00:05:41.480 --> 00:05:42.480]  必然的因果
[00:05:42.480 --> 00:05:44.480]  犯罪就有刑罰
[00:05:44.480 --> 00:05:47.480]  刑罰就是你失去你身邊的東西
[00:05:47.480 --> 00:05:48.480]  失去你的錢財
[00:05:48.480 --> 00:05:49.480]  失去你的家人
[00:05:49.480 --> 00:05:51.480]  甚至你身體有病
[00:05:51.480 --> 00:05:52.480]  在猶太人來說
[00:05:52.480 --> 00:05:54.480]  這就是罪之後的刑罰
[00:05:54.480 --> 00:05:58.480]  當這班朋友見到約伯身上的刑罰
[00:05:58.480 --> 00:05:59.480]  他看是刑罰
[00:05:59.480 --> 00:06:01.480]  因為就是那些狀況
[00:06:01.480 --> 00:06:02.480]  他就推回頭想
[00:06:02.480 --> 00:06:03.480]  你一定有罪
[00:06:03.480 --> 00:06:05.480]  約伯就說不是
[00:06:05.480 --> 00:06:07.480]  我不是沒有犯罪
[00:06:07.480 --> 00:06:08.480]  沒有埋怨上的
[00:06:08.480 --> 00:06:09.480]  什麼都沒有
[00:06:09.480 --> 00:06:12.480]  一路在討論討論討論
[00:06:12.480 --> 00:06:14.480]  討論了三十多章
[00:06:14.480 --> 00:06:17.480]  到了第38章
[00:06:17.480 --> 00:06:19.480]  請大家打開38章
[00:06:19.480 --> 00:06:23.480]  約伯記第38章
[00:06:23.480 --> 00:06:29.480]  到了第38章
[00:06:29.480 --> 00:06:32.480]  就說
[00:06:32.480 --> 00:06:35.480]  上帝就回答約伯
[00:06:35.480 --> 00:06:38.480]  約伯問的一個生命裡最苦的問題就是
[00:06:38.480 --> 00:06:40.480]  為什麼
[00:06:40.480 --> 00:06:41.480]  人生很多的為什麼
[00:06:41.480 --> 00:06:43.480]  可能我們也問很多的為什麼
[00:06:43.480 --> 00:06:45.480]  很多的不明白
[00:06:45.480 --> 00:06:47.480]  上帝就回答他
[00:06:47.480 --> 00:06:48.480]  上帝用了很長的篇幅
[00:06:48.480 --> 00:06:52.480]  由38章回答到41章
[00:06:52.480 --> 00:06:59.480]  用了這四章的經文去回答約伯
[00:06:59.480 --> 00:07:01.480]  好,我會讀
[00:07:01.480 --> 00:07:02.480]  我會跟大家一起看
[00:07:02.480 --> 00:07:04.480]  你手上看的就是和盤修訂版
[00:07:04.480 --> 00:07:05.480]  我讀的是另一個版本
[00:07:05.480 --> 00:07:06.480]  是有些不同的
[00:07:06.480 --> 00:07:08.480]  不過你希望可以跟進
[00:07:08.480 --> 00:07:10.480]  因為我讀的時候想你留心
[00:07:10.480 --> 00:07:11.480]  這篇經文是很長的
[00:07:11.480 --> 00:07:12.480]  所以看一看
[00:07:12.480 --> 00:07:15.480]  究竟上帝正在回答約伯什麼
[00:07:15.480 --> 00:07:17.480]  又或者上帝在回答約伯的內容裡
[00:07:17.480 --> 00:07:18.480]  有沒有回答你的問題
[00:07:18.480 --> 00:07:20.480]  可能你也在問生命的苦的問題
[00:07:20.480 --> 00:07:21.480]  可能你很多掙扎
[00:07:21.480 --> 00:07:22.480]  你很多的追求
[00:07:22.480 --> 00:07:25.480]  你很多的期望落空
[00:07:25.480 --> 00:07:26.480]  甚至努力掙扎
[00:07:26.480 --> 00:07:27.480]  你發覺不行
[00:07:27.480 --> 00:07:30.480]  甚至看到這個世界很多的惡事
[00:07:30.480 --> 00:07:32.480]  可能過去這兩個星期
[00:07:32.480 --> 00:07:34.480]  你看到很多令你心裡很煩的事
[00:07:34.480 --> 00:07:36.480]  看到可能有槍擊事件
[00:07:36.480 --> 00:07:37.480]  看到可能有世界不公平
[00:07:37.480 --> 00:07:39.480]  看到可能有這樣的課程要推出
[00:07:39.480 --> 00:07:41.480]  很多人要上街
[00:07:41.480 --> 00:07:43.480]  可能你看到很多的東西
[00:07:43.480 --> 00:07:44.480]  或者你的生命裡追求很多的東西
[00:07:44.480 --> 00:07:46.480]  上帝好像沒有回答你
[00:07:46.480 --> 00:07:47.480]  上帝現在回答你了
[00:07:47.480 --> 00:07:48.480]  他還很詳盡地回答你
[00:07:48.480 --> 00:07:50.480]  請你留心
[00:07:50.480 --> 00:07:54.480]  忠於耶和華至旋風中答覆約伯
[00:07:54.480 --> 00:07:57.480]  這是誰竟敢屠黑我的旨意
[00:07:57.480 --> 00:07:59.480]  滿口無知妄言
[00:07:59.480 --> 00:08:02.480]  你要速邀學學戰士
[00:08:02.480 --> 00:08:05.480]  我倒要問問你討你的答案
[00:08:05.480 --> 00:08:07.480]  我給大家電機的時候
[00:08:07.480 --> 00:08:09.480]  你在哪裡呢
[00:08:09.480 --> 00:08:10.480]  說吧
[00:08:10.480 --> 00:08:11.480]  既然你這麼聰明
[00:08:11.480 --> 00:08:14.480]  是誰規定了他的尺度
[00:08:14.480 --> 00:08:15.480]  你可知道
[00:08:15.480 --> 00:08:18.480]  又是誰拉直了準繩
[00:08:18.480 --> 00:08:19.480]  第六節
[00:08:19.480 --> 00:08:21.480]  地處立於何處
[00:08:21.480 --> 00:08:23.480]  基石由誰安放
[00:08:23.480 --> 00:08:26.480]  當一火火星辰齊齊的歡暢
[00:08:26.480 --> 00:08:28.480]  神子們眾情的歡呼
[00:08:28.480 --> 00:08:31.480]  當大地噴湧如出母胎
[00:08:31.480 --> 00:08:33.480]  是誰造門將他關起
[00:08:33.480 --> 00:08:36.480]  又是誰以墓給他為衣
[00:08:36.480 --> 00:08:40.480]  用黑雲編他為強保
[00:08:40.480 --> 00:08:42.480]  替他劃定疆界
[00:08:42.480 --> 00:08:43.480]  安上大門
[00:08:43.480 --> 00:08:45.480]  插好門山說
[00:08:45.480 --> 00:08:46.480]  到此為止
[00:08:46.480 --> 00:08:48.480]  不要逾越這裏
[00:08:48.480 --> 00:08:51.480]  你驕傲的浪徒必須停息
[00:08:51.480 --> 00:08:52.480]  十二節
[00:08:52.480 --> 00:08:55.480]  你有生之日可曾對神希下令
[00:08:55.480 --> 00:08:58.480]  亦或為處江子派綱委
[00:08:58.480 --> 00:09:00.480]  讓他抓住大地的四角
[00:09:00.480 --> 00:09:03.480]  將惡人通通抖出
[00:09:03.480 --> 00:09:05.480]  看大地染紅
[00:09:05.480 --> 00:09:08.480]  瘴癘風含韌
[00:09:08.480 --> 00:09:10.480]  萬物如著錦衣
[00:09:10.480 --> 00:09:13.480]  罪孽的人留不住光明
[00:09:13.480 --> 00:09:15.480]  折了高舉的手臂
[00:09:15.480 --> 00:09:16.480]  十六節
[00:09:16.480 --> 00:09:18.480]  你可曾下到海洋的泉眼
[00:09:18.480 --> 00:09:20.480]  在深淵的盡頭漫遊
[00:09:20.480 --> 00:09:23.480]  亦或死亡之門曾為你打開
[00:09:23.480 --> 00:09:25.480]  你見過死嬰的門衛
[00:09:25.480 --> 00:09:29.480]  還有大地的福源你能丈量
[00:09:29.480 --> 00:09:30.480]  告訴我
[00:09:30.480 --> 00:09:32.480]  這些你都曉得
[00:09:32.480 --> 00:09:35.480]  光明的住所往那一條路去
[00:09:35.480 --> 00:09:37.480]  黑暗猶居於何方
[00:09:37.480 --> 00:09:39.480]  你知道他們各自的疆域
[00:09:39.480 --> 00:09:42.480]  會選擇送他回家
[00:09:42.480 --> 00:09:43.480]  你當然知道
[00:09:43.480 --> 00:09:45.480]  因為那時你已經出生
[00:09:45.480 --> 00:09:47.480]  算來歲數正好
[00:09:47.480 --> 00:09:48.480]  二十二節
[00:09:48.480 --> 00:09:52.480]  你可曾探訪大雪的庫房
[00:09:52.480 --> 00:09:55.480]  是否查看過包倉
[00:09:55.480 --> 00:09:58.480]  那時我專為降災之時
[00:09:58.480 --> 00:10:00.480]  為冰之日所預備
[00:10:00.480 --> 00:10:03.480]  叉口的電缸走什麼方向
[00:10:03.480 --> 00:10:05.480]  東方又如何吹遍大地
[00:10:05.480 --> 00:10:08.480]  是誰給漫天洪流開渠
[00:10:08.480 --> 00:10:11.480]  為閃電與雷劈指路
[00:10:11.480 --> 00:10:15.480]  令身配落在荒野
[00:10:15.480 --> 00:10:17.480]  渺無人矣的大漠
[00:10:17.480 --> 00:10:18.480]  二十七節
[00:10:18.480 --> 00:10:21.480]  讓剛確的廢墟解渴
[00:10:21.480 --> 00:10:23.480]  生發亂草餘因
[00:10:23.480 --> 00:10:25.480]  與有沒有父親
[00:10:25.480 --> 00:10:27.480]  誰孕育的老豬
[00:10:27.480 --> 00:10:30.480]  冰又是那家的胎兒
[00:10:30.480 --> 00:10:32.480]  誰擔下的天傷
[00:10:32.480 --> 00:10:33.480]  三十節
[00:10:33.480 --> 00:10:36.480]  當波濤凝動猶如白石
[00:10:36.480 --> 00:10:38.480]  深淵一片冰凌
[00:10:38.480 --> 00:10:42.480]  莫非你能給陀星套上姜繩
[00:10:42.480 --> 00:10:44.480]  替蠢人解開紐結
[00:10:44.480 --> 00:10:47.480]  亦或是金星按時升起
[00:10:47.480 --> 00:10:51.480]  引導群獅、獅母連同獅子
[00:10:51.480 --> 00:10:54.480]  難道你掌握了諸天的法則
[00:10:54.480 --> 00:10:57.480]  可用於管制大地
[00:10:57.480 --> 00:10:59.480]  亦或全令雲端
[00:10:59.480 --> 00:11:02.480]  照大雨盤林曉新
[00:11:02.480 --> 00:11:04.480]  難道閃電也要奉你的指示
[00:11:04.480 --> 00:11:06.480]  挽回你一聲得領
[00:11:06.480 --> 00:11:07.480]  三十六節
[00:11:07.480 --> 00:11:10.480]  是誰將智慧賦予諸路
[00:11:10.480 --> 00:11:13.480]  把聰敏給予雄雞
[00:11:13.480 --> 00:11:16.480]  誰有本事可數點浮雲
[00:11:16.480 --> 00:11:20.480]  天上的水浪又歸誰傾倒
[00:11:20.480 --> 00:11:22.480]  讓塵土化為爛泥
[00:11:22.480 --> 00:11:24.480]  乾地合龍裂鳳
[00:11:24.480 --> 00:11:27.480]  莫非你能為母獅獵取食物
[00:11:27.480 --> 00:11:29.480]  餵飽年幼的獸王
[00:11:29.480 --> 00:11:32.480]  當牠們捲臥洞中
[00:11:32.480 --> 00:11:34.480]  或在樹叢下埋伏
[00:11:34.480 --> 00:11:36.480]  又是誰養活了烏鴉
[00:11:36.480 --> 00:11:39.480]  牠初而一聲聲提喚上帝
[00:11:39.480 --> 00:11:41.480]  伸直了步撥紙求食
[00:11:41.480 --> 00:11:43.480]  三十九章
[00:11:43.480 --> 00:11:48.480]  你可知道野山羊什麼時候下羔產子
[00:11:48.480 --> 00:11:49.480]  可要你照料
[00:11:49.480 --> 00:11:52.480]  你可曾算出牠們懷胎的月數
[00:11:52.480 --> 00:11:54.480]  預知分娩的日期
[00:11:54.480 --> 00:11:57.480]  幾時屈膝臨盤
[00:11:57.480 --> 00:12:00.480]  免出腹中的陣痛
[00:12:00.480 --> 00:12:04.480]  羔羊壯實將來在野地裡長大
[00:12:04.480 --> 00:12:07.480]  離去就不再回家
[00:12:07.480 --> 00:12:08.480]  第五節
[00:12:08.480 --> 00:12:11.480]  是誰讓野奴闖蕩四方
[00:12:11.480 --> 00:12:13.480]  為汗奴除去羈絆
[00:12:13.480 --> 00:12:14.480]  是我
[00:12:14.480 --> 00:12:16.480]  教他在大漠安家
[00:12:16.480 --> 00:12:19.480]  居於江土的鹽地
[00:12:19.480 --> 00:12:21.480]  他癡少成雷的喧嘩
[00:12:21.480 --> 00:12:25.480]  也不必聽趕新畜的哭叫
[00:12:25.480 --> 00:12:26.480]  為尋草場
[00:12:26.480 --> 00:12:28.480]  他群山跑遍
[00:12:28.480 --> 00:12:31.480]  肆意追逐每一片綠葉
[00:12:31.480 --> 00:12:32.480]  第九節
[00:12:32.480 --> 00:12:34.480]  野牛肯不肯為你奴役
[00:12:34.480 --> 00:12:36.480]  夜晚來為你沒草
[00:12:36.480 --> 00:12:39.480]  能不能給他套上木牌
[00:12:39.480 --> 00:12:43.480]  牽著皮索爬山谷泥田
[00:12:43.480 --> 00:12:46.480]  或者利用他的傍臂
[00:12:46.480 --> 00:12:48.480]  幹寵活有個依靠
[00:12:48.480 --> 00:12:50.480]  比如請他搬運物品
[00:12:50.480 --> 00:12:53.480]  將你的禾場堆得高高
[00:12:53.480 --> 00:12:54.480]  十三節
[00:12:54.480 --> 00:12:57.480]  駝了興奮地也拍了翅膀
[00:12:57.480 --> 00:13:00.480]  可那幾斤翅膀怎及得上白鶴
[00:13:00.480 --> 00:13:02.480]  他把自己的蛋吸了大地
[00:13:02.480 --> 00:13:04.480]  又想到沙土溫暖
[00:13:04.480 --> 00:13:07.480]  卻忘了野獸的啼叫
[00:13:07.480 --> 00:13:10.480]  蛋殼卻不要踩破
[00:13:10.480 --> 00:13:12.480]  這麼狠心
[00:13:12.480 --> 00:13:14.480]  那像是代親生兒女
[00:13:14.480 --> 00:13:16.480]  白辛苦一場
[00:13:16.480 --> 00:13:18.480]  他居然毫不介意
[00:13:18.480 --> 00:13:20.480]  只因上帝沒收了智慧
[00:13:20.480 --> 00:13:23.480]  沒有賜他一份聰文
[00:13:23.480 --> 00:13:25.480]  雖然脾氣發作時
[00:13:25.480 --> 00:13:27.480]  他鼓翼昂頭
[00:13:27.480 --> 00:13:30.480]  足可以笑傲馬而和騎手
[00:13:30.480 --> 00:13:32.480]  戰馬勇猛
[00:13:32.480 --> 00:13:34.480]  是拜你所賜
[00:13:34.480 --> 00:13:36.480]  他給你頸上的鐘毛飄逸
[00:13:36.480 --> 00:13:38.480]  是你教他踴躍
[00:13:38.480 --> 00:13:40.480]  是你教他飛昂
[00:13:40.480 --> 00:13:42.480]  二十一節
[00:13:42.480 --> 00:13:44.480]  鐵蹄咆哮山谷
[00:13:44.480 --> 00:13:47.480]  他奮力直奔出去
[00:13:47.480 --> 00:13:50.480]  他癡笑恐懼他不懂
[00:13:50.480 --> 00:13:52.480]  刀劍背來他不退縮
[00:13:52.480 --> 00:13:56.480]  背上統戰陣陣有聲
[00:13:56.480 --> 00:13:58.480]  長矛刺眼的閃亮
[00:13:58.480 --> 00:14:00.480]  他忍不住抖動
[00:14:00.480 --> 00:14:02.480]  恨不得吞下大地
[00:14:02.480 --> 00:14:04.480]  號聲響了他怎能停提
[00:14:04.480 --> 00:14:07.480]  呼呼覺醒他哈哈大笑
[00:14:07.480 --> 00:14:10.480]  遠遠湊著了一場惡戰
[00:14:10.480 --> 00:14:12.480]  聽下將軍雷鳴
[00:14:12.480 --> 00:14:14.480]  隔著陣陣吶喊
[00:14:14.480 --> 00:14:15.480]  由準入雲
[00:14:15.480 --> 00:14:17.480]  輾直南飛
[00:14:17.480 --> 00:14:20.480]  是不是也得借助你的智慧
[00:14:20.480 --> 00:14:22.480]  禿鷹凌空
[00:14:22.480 --> 00:14:24.480]  足巢峭壁
[00:14:24.480 --> 00:14:26.480]  也是奉你的命令
[00:14:26.480 --> 00:14:28.480]  他在山崖上過夜
[00:14:28.480 --> 00:14:31.480]  佔據石縫他要作賽
[00:14:31.480 --> 00:14:34.480]  居高臨下好尋找獵物
[00:14:34.480 --> 00:14:36.480]  犀利的目光遠離追蹤
[00:14:36.480 --> 00:14:38.480]  他的初疑也要視血
[00:14:38.480 --> 00:14:41.480]  那裡有屍體那裡就有禿鷹
[00:14:41.480 --> 00:14:43.480]  好
[00:14:43.480 --> 00:14:45.480]  我讀的版本跟大家不同
[00:14:45.480 --> 00:14:46.480]  可能你追了很辛苦
[00:14:46.480 --> 00:14:48.480]  可能你看了很久都不明白
[00:14:48.480 --> 00:14:49.480]  字都很難
[00:14:49.480 --> 00:14:50.480]  因為我這個版本的字都比較難
[00:14:50.480 --> 00:14:52.480]  可能你的版本容易一點
[00:14:52.480 --> 00:14:54.480]  但無論如何看完
[00:14:54.480 --> 00:14:56.480]  這兩節還有40節
[00:14:56.480 --> 00:14:58.480]  40節我就不再讀
[00:14:58.480 --> 00:14:59.480]  請你回去看
[00:14:59.480 --> 00:15:02.480]  40章和41章請你回去看
[00:15:04.480 --> 00:15:06.480]  一讀兩章經文
[00:15:06.480 --> 00:15:07.480]  可能很長很湧聚
[00:15:07.480 --> 00:15:09.480]  其實後面很類似
[00:15:09.480 --> 00:15:12.480]  約伯一路問一路反問
[00:15:12.480 --> 00:15:15.480]  一路問上帝為什麼會這樣的時候
[00:15:15.480 --> 00:15:16.480]  上帝回答他
[00:15:16.480 --> 00:15:18.480]  也一路問一路反問
[00:15:18.480 --> 00:15:21.480]  耶和華上帝沒有直接用一句話說
[00:15:21.480 --> 00:15:23.480]  解為什麼
[00:15:23.480 --> 00:15:26.480]  一會兒可能我們看回前一點點開始的時候
