
[00:00:00.000 --> 00:00:06.000]  不知大家在人生當中有沒有遇到類似的時刻
[00:02:46.000 --> 00:02:48.000]  爲什麼好像其他人都可以呢
[00:02:48.000 --> 00:02:50.000]  有時我們忽然之間會覺得
[00:02:50.000 --> 00:02:52.000]  好像只剩下我一個
[00:02:52.000 --> 00:02:54.000]  在這裏有這樣的掙扎
[00:02:54.000 --> 00:02:55.000]  好像只剩下我一個
[00:02:55.000 --> 00:02:57.000]  去面對這樣的挑戰
[00:02:57.000 --> 00:02:59.000]  而我沒有任何得勝的把握
[00:02:59.000 --> 00:03:00.000]  爲什麼很多時候
[00:03:00.000 --> 00:03:02.000]  我自己在這裏掙扎
[00:03:02.000 --> 00:03:03.000]  在這裏奮鬥
[00:03:03.000 --> 00:03:05.000]  沒有人能夠幫到我
[00:03:05.000 --> 00:03:09.000]  大家知道爲什麼嗎
[00:03:09.000 --> 00:03:10.000]  爲什麼我們人生裏面
[00:03:10.000 --> 00:03:11.000]  有這麼多的問題
[00:03:11.000 --> 00:03:12.000]  這麼多的矛盾
[00:03:12.000 --> 00:03:13.000]  這麼多的衝突
[00:03:13.000 --> 00:03:15.000]  心裏面有這麼多的爭戰
[00:03:15.000 --> 00:03:17.000]  你知道原因在哪裏嗎
[00:03:17.000 --> 00:03:21.000]  《雅各書》第四章第一到第三節
[00:03:21.000 --> 00:03:23.000]  將答案告訴我們
[00:03:23.000 --> 00:03:26.000]  《雅各書》第一章第一節說
[00:03:26.000 --> 00:03:30.000]  你們當中的衝突爭吵是從哪裏來的呢
[00:03:30.000 --> 00:03:34.000]  是從你們當中爭戰着的慾望來的
[00:03:34.000 --> 00:03:36.000]  你們要找要取
[00:03:36.000 --> 00:03:38.000]  得不到就殺人
[00:03:38.000 --> 00:03:40.000]  你們要貪要濫
[00:03:40.000 --> 00:03:42.000]  兩樣東西來的
[00:03:42.000 --> 00:03:44.000]  得不到就爭就鬥
[00:03:44.000 --> 00:03:46.000]  你們得不到所要的是
[00:03:46.000 --> 00:03:49.000]  因爲你們沒有向上帝求
[00:03:49.000 --> 00:03:51.000]  但是你們求仍然得不到
[00:03:51.000 --> 00:03:53.000]  是因爲你們的動機不好
[00:03:53.000 --> 00:03:54.000]  你們所求的
[00:03:54.000 --> 00:03:56.000]  不過是要揮霍
[00:03:56.000 --> 00:03:58.000]  享樂罷了
[00:03:58.000 --> 00:04:02.000]  《雅各》在這幾節詩裏面來說
[00:04:02.000 --> 00:04:03.000]  將爲什麼人生當中
[00:04:03.000 --> 00:04:05.000]  有這麼多的問題和掙扎
[00:04:05.000 --> 00:04:06.000]  解釋給我們知道
[00:04:06.000 --> 00:04:07.000]  它提到了三件事情
[00:04:07.000 --> 00:04:08.000]  第一件事
[00:04:08.000 --> 00:04:09.000]  它告訴我們
[00:04:09.000 --> 00:04:11.000]  原來我們每天在人生當中
[00:04:11.000 --> 00:04:12.000]  在生活裏面
[00:04:12.000 --> 00:04:14.000]  所面對的挑戰矛盾衝突
[00:04:14.000 --> 00:04:15.000]  掙扎
[00:04:15.000 --> 00:04:17.000]  裏面和外面的
[00:04:17.000 --> 00:04:20.000]  都是來自人的私慾
[00:04:20.000 --> 00:04:24.000]  來自那個會掙扎的慾望
[00:04:24.000 --> 00:04:26.000]  聖經不是說得很清楚嗎
[00:04:26.000 --> 00:04:28.000]  如果是這樣的時候
[00:04:28.000 --> 00:04:30.000]  就是說原來這些矛盾衝突掙扎
[00:04:30.000 --> 00:04:32.000]  我們每天所面對的那些
[00:04:32.000 --> 00:04:33.000]  是自己拿回來的
[00:04:33.000 --> 00:04:35.000]  自己製造出來的
[00:04:35.000 --> 00:04:38.000]  當然我們接着的問題就是
[00:04:38.000 --> 00:04:39.000]  人有慾望的
[00:04:39.000 --> 00:04:41.000]  我們人都有慾望的
[00:04:41.000 --> 00:04:43.000]  沒錯 人都有慾望
[00:04:43.000 --> 00:04:45.000]  這個人有慾望不是問題
[00:04:45.000 --> 00:04:47.000]  但是當我們不去操控我們的慾望
[00:04:47.000 --> 00:04:50.000]  讓我們的慾望不斷的膨脹
[00:04:50.000 --> 00:04:53.000]  當我們放縱我們的慾望的時候
[00:04:53.000 --> 00:04:54.000]  到了一個地步
[00:04:54.000 --> 00:04:55.000]  我們就會做出一些
[00:04:55.000 --> 00:04:58.000]  損人利己的事
[00:04:58.000 --> 00:04:59.000]  沒那麼嚴重
[00:04:59.000 --> 00:05:00.000]  沒那麼誇張
[00:05:00.000 --> 00:05:01.000]  我都受過教育的
[00:05:01.000 --> 00:05:02.000]  OK
[00:05:02.000 --> 00:05:04.000]  我怎麼會這樣呢
[00:05:04.000 --> 00:05:07.000]  幾年前
[00:05:07.000 --> 00:05:08.000]  在灣區
[00:05:08.000 --> 00:05:10.000]  一件很轟動的事
[00:05:10.000 --> 00:05:15.000]  就是前山藩市的州參議員
[00:05:15.000 --> 00:05:16.000]  俞潤良
[00:05:16.000 --> 00:05:17.000]  大家記得他嗎
[00:05:17.000 --> 00:05:19.000]  幾年前發生的事
[00:05:19.000 --> 00:05:20.000]  OK
[00:05:20.000 --> 00:05:21.000]  發生了什麼事
[00:05:21.000 --> 00:05:22.000]  大家記不記得
[00:05:22.000 --> 00:05:25.000]  他本來是州參議員
[00:05:25.000 --> 00:05:27.000]  他做參議員之前
[00:05:27.000 --> 00:05:28.000]  或者應該這麼說
[00:05:28.000 --> 00:05:30.000]  他從政以前
[00:05:30.000 --> 00:05:32.000]  大家知道他是個什麼人嗎
[00:05:32.000 --> 00:05:35.000]  他是一個兒童心理學家
[00:05:35.000 --> 00:05:36.000]  很喜歡小朋友
[00:05:36.000 --> 00:05:37.000]  他的PhD是
[00:05:37.000 --> 00:05:40.000]  兒童心理學
[00:05:40.000 --> 00:05:42.000]  但是從政之後
[00:05:42.000 --> 00:05:44.000]  他致力於
[00:05:44.000 --> 00:05:46.000]  去禁制
[00:05:46.000 --> 00:05:49.000]  管制槍支的法令
[00:05:49.000 --> 00:05:50.000]  爲什麼呢
[00:05:50.000 --> 00:05:51.000]  因爲那段時間
[00:05:51.000 --> 00:05:52.000]  大家記不記得
[00:05:52.000 --> 00:05:54.000]  很多校園槍擊的事件
[00:05:54.000 --> 00:05:55.000]  他曾經在受訪的時候
[00:05:55.000 --> 00:05:57.000]  他覺得很痛心
[00:05:57.000 --> 00:05:59.000]  看到小朋友在學校裏
[00:05:59.000 --> 00:06:00.000]  被人槍殺
[00:06:00.000 --> 00:06:03.000]  所以他致力於
[00:06:03.000 --> 00:06:06.000]  去制定那些
[00:06:06.000 --> 00:06:08.000]  管制槍支的法例
[00:06:08.000 --> 00:06:10.000]  2013年
[00:06:10.000 --> 00:06:11.000]  洛杉磯時報
[00:06:11.000 --> 00:06:14.000]  特別專門去介紹
[00:06:14.000 --> 00:06:15.000]  這個餘運良
[00:06:15.000 --> 00:06:16.000]  這個Leaden Yee
[00:06:16.000 --> 00:06:19.000]  是外族人在美國
[00:06:19.000 --> 00:06:22.000]  完成美國夢的
[00:06:22.000 --> 00:06:25.000]  其中一個明顯的典範
[00:06:25.000 --> 00:06:29.000]  誰不知道2014年的時候
[00:06:29.000 --> 00:06:32.000]  FBI將他起訴
[00:06:32.000 --> 00:06:33.000]  告他什麼
[00:06:33.000 --> 00:06:36.000]  告那些官員通常都是貪污
[00:06:36.000 --> 00:06:38.000]  但不單單是貪污
[00:06:38.000 --> 00:06:40.000]  其中很多的
[00:06:40.000 --> 00:06:41.000]  他的控罪
[00:06:41.000 --> 00:06:46.000]  是他販賣和走私槍支
[00:06:46.000 --> 00:06:48.000]  就是他大力
[00:06:48.000 --> 00:06:50.000]  要立法去禁止的
[00:06:50.000 --> 00:06:52.000]  那個問題
[00:06:52.000 --> 00:06:55.000]  當我看到這個故事的時候
[00:06:55.000 --> 00:06:57.000]  其實就很明顯地
[00:06:57.000 --> 00:06:58.000]  幫我去瞭解到
[00:06:58.000 --> 00:07:00.000]  原來人
[00:07:00.000 --> 00:07:03.000]  放縱人的私慾的時候
[00:07:03.000 --> 00:07:05.000]  帶來的後果
[00:07:05.000 --> 00:07:06.000]  是相當的嚴重
[00:07:06.000 --> 00:07:08.000]  這是一個典型的例子
[00:07:08.000 --> 00:07:10.000]  事實上
[00:07:10.000 --> 00:07:12.000]  我們人與人之間的相處
[00:07:12.000 --> 00:07:15.000]  人與人之間的摩擦都是一樣
[00:07:15.000 --> 00:07:17.000]  我們坐在教會聽道
[00:07:17.000 --> 00:07:19.000]  參加敬拜
[00:07:19.000 --> 00:07:21.000]  大家都不應該是壞人
[00:07:21.000 --> 00:07:23.000]  起碼人家不會覺得我們是壞人
[00:07:23.000 --> 00:07:26.000]  你都不會覺得自己是壞人
[00:07:26.000 --> 00:07:28.000]  我們都是好人
[00:07:28.000 --> 00:07:30.000]  我們都是想對人家好的
[00:07:30.000 --> 00:07:35.000]  但大家知不知道
[00:07:35.000 --> 00:07:37.000]  其實我們每個人都有自己的
[00:07:37.000 --> 00:07:39.000]  習慣和偏好
[00:07:39.000 --> 00:07:40.000]  你有沒有?
[00:07:40.000 --> 00:07:41.000]  我當然有
[00:07:41.000 --> 00:07:42.000]  你有沒有?
[00:07:42.000 --> 00:07:45.000]  所以每個人都有自己的習慣和偏好
[00:07:45.000 --> 00:07:46.000]  不單如此
[00:07:46.000 --> 00:07:48.000]  每個人都有一些我們不喜歡
[00:07:48.000 --> 00:07:50.000]  或者我們難以忍受
[00:07:50.000 --> 00:07:53.000]  不能夠接納的一些生活方式
[00:07:55.000 --> 00:07:58.000]  當中我知道很多男士們放課回家的時候
[00:07:58.000 --> 00:08:00.000]  第一件事就是躺在沙發裏面
[00:08:00.000 --> 00:08:01.000]  然後打開電視機
[00:08:01.000 --> 00:08:04.000]  看電視節目或者玩手機
[00:08:04.000 --> 00:08:06.000]  你會發覺很大問題
[00:08:06.000 --> 00:08:08.000]  因爲老婆看到他躺在那裏的時候
[00:08:08.000 --> 00:08:09.000]  就很激氣
[00:08:09.000 --> 00:08:12.000]  你不是應該回來跟我聊天的嗎?
[00:08:12.000 --> 00:08:14.000]  爲什麼回來就躺在那裏看電視
[00:08:14.000 --> 00:08:15.000]  或者玩手機
[00:08:15.000 --> 00:08:17.000]  不跟我聊天
[00:08:17.000 --> 00:08:19.000]  我們做先生的時候覺得
[00:08:19.000 --> 00:08:21.000]  我回來很辛苦
[00:08:21.000 --> 00:08:22.000]  看電視玩手機
[00:08:22.000 --> 00:08:24.000]  很平常
[00:08:24.000 --> 00:08:26.000]  爲什麼有這麼多聲音和電影
[00:08:26.000 --> 00:08:28.000]  有什麼話就說吧
[00:08:28.000 --> 00:08:30.000]  說着說着的時候
[00:08:30.000 --> 00:08:32.000]  你說的都是無聊的東西
[00:08:32.000 --> 00:08:33.000]  你覺得我看電視無聊
[00:08:33.000 --> 00:08:35.000]  你跟我說什麼無聊的東西
[00:08:35.000 --> 00:08:36.000]  接着慢慢我們就覺得
[00:08:36.000 --> 00:08:37.000]  哎呀
[00:08:37.000 --> 00:08:40.000]  我的妻子進入了我的私人空間
[00:08:40.000 --> 00:08:46.000]  太太佔據了我的私人空間
[00:08:46.000 --> 00:08:48.000]  我的妻子很不體諒我
[00:08:48.000 --> 00:08:52.000]  接着你會覺得很不耐煩
[00:08:53.000 --> 00:08:56.000]  然後埋怨對方
[00:08:56.000 --> 00:08:59.000]  但是做妻子的那個
[00:08:59.000 --> 00:09:01.000]  她看到先生的時候
[00:09:01.000 --> 00:09:03.000]  很想和先生聊天
[00:09:03.000 --> 00:09:04.000]  爲什麼
[00:09:04.000 --> 00:09:06.000]  因爲他是她的先生
[00:09:06.000 --> 00:09:08.000]  我經常都沒有見到他
[00:09:08.000 --> 00:09:11.000]  回來很想和先生聊天
[00:09:11.000 --> 00:09:12.000]  我不和他聊天
[00:09:12.000 --> 00:09:13.000]  他都罵我聊天
[00:09:13.000 --> 00:09:15.000]  但是我現在和他聊天
[00:09:15.000 --> 00:09:16.000]  他當我沒有在
[00:09:16.000 --> 00:09:17.000]  好像當我不存在
[00:09:17.000 --> 00:09:19.000]  聽不到我說話
[00:09:19.000 --> 00:09:21.000]  好像我不在他身邊
[00:09:22.000 --> 00:09:23.000]  然後慢慢我們就發覺
[00:09:23.000 --> 00:09:27.000]  我的先生雖然和我一起
[00:09:27.000 --> 00:09:29.000]  但是令我感到很孤單
[00:09:29.000 --> 00:09:32.000]  不知道我們當中的妻子
[00:09:32.000 --> 00:09:33.000]  有沒有這樣的感覺
[00:09:33.000 --> 00:09:34.000]  每天都見到他
[00:09:34.000 --> 00:09:35.000]  每天都和他一起
[00:09:35.000 --> 00:09:36.000]  甚至一起喫飯
[00:09:36.000 --> 00:09:37.000]  一起睡覺
[00:09:37.000 --> 00:09:39.000]  但是和我老公一起的時候
[00:09:39.000 --> 00:09:40.000]  很孤單
[00:09:40.000 --> 00:09:41.000]  然後慢慢你會覺得
[00:09:41.000 --> 00:09:45.000]  我先生不愛我
[00:09:45.000 --> 00:09:47.000]  這件事很大
[00:09:47.000 --> 00:09:49.000]  先生不愛我
[00:09:49.000 --> 00:09:51.000]  先生不疼愛我
[00:09:53.000 --> 00:09:55.000]  當兩個人有這樣的情況出現的時候
[00:09:55.000 --> 00:09:57.000]  什麼開始
[00:09:57.000 --> 00:10:00.000]  冷戰就開始
[00:10:00.000 --> 00:10:01.000]  開始打仗
[00:10:01.000 --> 00:10:03.000]  不過是無聲的戰爭
[00:10:03.000 --> 00:10:07.000]  我見到很多家庭裏
[00:10:07.000 --> 00:10:09.000]  有這樣的情況出現
[00:10:09.000 --> 00:10:11.000]  然後我再看聖經
[00:10:11.000 --> 00:10:14.000]  聖經裏面怎麼說
[00:10:14.000 --> 00:10:17.000]  你們當中的衝突爭吵
[00:10:17.000 --> 00:10:19.000]  是哪裏來的
[00:10:20.000 --> 00:10:24.000]  是從你們當中爭戰着的慾望來的
[00:10:24.000 --> 00:10:26.000]  聖經裏面說得很清楚
[00:10:26.000 --> 00:10:29.000]  我們都希望我贏取對方
[00:10:29.000 --> 00:10:32.000]  來滿足我們自己的需要
[00:10:32.000 --> 00:10:35.000]  希望對方理解我
[00:10:35.000 --> 00:10:36.000]  瞭解我
[00:10:36.000 --> 00:10:39.000]  滿足我自己的慾望
[00:10:39.000 --> 00:10:40.000]  如果大家都基督徒信耶穌
[00:10:40.000 --> 00:10:42.000]  我相信大家在座都是
[00:10:42.000 --> 00:10:45.000]  起碼你來聚會先
[00:10:45.000 --> 00:10:46.000]  來參加崇拜
[00:10:46.000 --> 00:10:47.000]  你會怎麼做
[00:10:47.000 --> 00:10:49.000]  在教會里面經常教你什麼
[00:10:49.000 --> 00:10:51.000]  就是祈禱
[00:10:51.000 --> 00:10:53.000]  你做先生就祈禱
[00:10:53.000 --> 00:10:55.000]  天父上帝祈求你改變我妻子
[00:10:55.000 --> 00:10:57.000]  讓她尊重我多一點
[00:10:57.000 --> 00:11:00.000]  她不知道男人需要一個通氣口嗎
[00:11:00.000 --> 00:11:02.000]  男人需要自己的空間嗎
[00:11:02.000 --> 00:11:04.000]  天父上帝祈求你幫她明白
[00:11:04.000 --> 00:11:09.000]  然後我做妻子
[00:11:09.000 --> 00:11:12.000]  天父上帝祈求改變我老公
[00:11:12.000 --> 00:11:15.000]  幫助他愛跟我聊天
[00:11:15.000 --> 00:11:17.000]  多於愛看電視和愛玩手機
[00:11:17.000 --> 00:11:19.000]  可以嗎
[00:11:19.000 --> 00:11:23.000]  你覺得上帝會不會聽我們的祈禱呢
[00:11:23.000 --> 00:11:26.000]  如果我們這樣祈禱的時候
[00:11:26.000 --> 00:11:28.000]  你覺得上帝會不會聽你祈禱呢
[00:11:28.000 --> 00:11:32.000]  我們當然希望上帝站在我們那邊
[00:11:32.000 --> 00:11:34.000]  不過我告訴你們
[00:11:34.000 --> 00:11:35.000]  雅各怎麼說
[00:11:35.000 --> 00:11:37.000]  雅各說你們求也得不到
[00:11:37.000 --> 00:11:39.000]  I'm sorry
[00:11:39.000 --> 00:11:40.000]  不是我說 雅各說
[00:11:40.000 --> 00:11:41.000]  你們求也得不到
[00:11:41.000 --> 00:11:44.000]  因爲你們的動機不好
[00:11:44.000 --> 00:11:46.000]  意思是什麼
[00:11:46.000 --> 00:11:48.000]  你是爲了自私的目的
[00:11:48.000 --> 00:11:50.000]  你是出於自私
[00:11:50.000 --> 00:11:51.000]  爲了滿足自己
[00:11:51.000 --> 00:11:52.000]  要自己開心
[00:11:52.000 --> 00:11:54.000]  所以你改變他吧
[00:11:54.000 --> 00:11:55.000]  讓我能夠開心一點
[00:11:55.000 --> 00:11:57.000]  讓我快樂一點
[00:11:57.000 --> 00:12:02.000]  所以上帝說你求也得不到
[00:12:02.000 --> 00:12:08.000]  這是第二個雅各書給我們的提醒
[00:12:08.000 --> 00:12:12.000]  但是牧師你剛纔讀聖經的時候
[00:12:12.000 --> 00:12:14.000]  不是說到雅各叫我們祈禱嗎
[00:12:14.000 --> 00:12:16.000]  我們得不到是因爲我們不求
[00:12:16.000 --> 00:12:17.000]  我現在求了
[00:12:17.000 --> 00:12:18.000]  你說那不行
[00:12:18.000 --> 00:12:20.000]  求是要求的
[00:12:20.000 --> 00:12:22.000]  祈禱是需要祈禱的
[00:12:22.000 --> 00:12:24.000]  但是我們要知道求什麼
[00:12:24.000 --> 00:12:27.000]  明白分別嗎
[00:12:27.000 --> 00:12:28.000]  可能我們求錯了
[00:12:28.000 --> 00:12:29.000]  因爲動機不好
[00:12:29.000 --> 00:12:30.000]  所以求錯了
[00:12:30.000 --> 00:12:32.000]  我們知道要爲什麼祈求
[00:12:32.000 --> 00:12:36.000]  這是雅各第三方面給我們的提醒
[00:12:36.000 --> 00:12:38.000]  如果我們只是求對方尊重我們
[00:12:38.000 --> 00:12:40.000]  我們只是求對方接納我們的時候
[00:12:40.000 --> 00:12:43.000]  或者我們只是求對方要疼愛我們
[00:12:44.000 --> 00:12:46.000]  要很喜歡和我們聊天
[00:12:46.000 --> 00:12:47.000]  上次我告訴你
[00:12:47.000 --> 00:12:49.000]  通常上帝不會聽你祈禱
[00:12:49.000 --> 00:12:50.000]  爲什麼
[00:12:50.000 --> 00:12:51.000]  剛纔說了爲什麼
[00:12:51.000 --> 00:12:55.000]  因爲這是一個自私的禱告
[00:12:55.000 --> 00:12:56.000]  如果你向上帝祈禱
[00:12:56.000 --> 00:12:58.000]  天父上帝祈求你幫助我
[00:12:58.000 --> 00:13:00.000]  去明白 去體諒
[00:13:00.000 --> 00:13:03.000]  其實我太太在家裏很苦悶
[00:13:03.000 --> 00:13:06.000]  特別是你小時候經常和寶寶聊天
[00:13:06.000 --> 00:13:11.000]  回來很多事情不知道和誰申訴
[00:13:12.000 --> 00:13:16.000]  幫助我能夠體諒 瞭解妻子那種苦悶
[00:13:16.000 --> 00:13:17.000]  我們做妻子的
[00:13:17.000 --> 00:13:19.000]  我們祈禱求神幫助我們
[00:13:19.000 --> 00:13:20.000]  能夠去明白
[00:13:20.000 --> 00:13:22.000]  先生在外面做工
[00:13:22.000 --> 00:13:24.000]  其實不只是應付工作的問題
[00:13:24.000 --> 00:13:27.000]  還要應付很多office politics
[00:13:27.000 --> 00:13:32.000]  回來其實是筋疲力盡
[00:13:32.000 --> 00:13:33.000]  不是physical 是emotion
[00:13:33.000 --> 00:13:35.000]  各方面是很exhausted
[00:13:35.000 --> 00:13:37.000]  天父上帝幫助我體諒我先生
[00:13:37.000 --> 00:13:39.000]  需要有這種空間
[00:13:39.000 --> 00:13:42.000]  需要做一些不同的事情
[00:13:42.000 --> 00:13:47.000]  讓我們能夠有一個通氣的地方
[00:13:47.000 --> 00:13:50.000]  如果你這樣去祈禱
[00:13:50.000 --> 00:13:54.000]  我相信天父聽你禱告的機會會大很多
[00:13:54.000 --> 00:13:57.000]  特別當你的祈禱是天父上帝幫助我們
[00:13:57.000 --> 00:13:59.000]  既然你將我們放在一起
[00:13:59.000 --> 00:14:00.000]  我們是夫妻
[00:14:00.000 --> 00:14:05.000]  你教我們如何能夠去互愛和互重
[00:14:05.000 --> 00:14:08.000]  你能夠去互愛互重
[00:14:08.000 --> 00:14:10.000]  求上帝幫助你
[00:14:10.000 --> 00:14:12.000]  這些節目我告訴你
[00:14:12.000 --> 00:14:15.000]  天父上帝一定會聽你的禱告
[00:14:15.000 --> 00:14:18.000]  因爲這不是一個自私的禱告
[00:14:18.000 --> 00:14:21.000]  還有兩節聖經
[00:14:21.000 --> 00:14:23.000]  我想和大家分享
[00:14:23.000 --> 00:14:24.000]  很重要
[00:14:24.000 --> 00:14:27.000]  這是保羅給我們的提醒
[00:14:27.000 --> 00:14:31.000]  《爾弗所書》第六章第十節和十二節
[00:14:31.000 --> 00:14:33.000]  《爾弗所書》第六章第十節說
[00:14:33.000 --> 00:14:34.000]  我還有末了的話
[00:14:34.000 --> 00:14:35.000]  我還沒說完
[00:14:35.000 --> 00:14:37.000]  有些東西很重要我要和你說
[00:14:37.000 --> 00:14:38.000]  有末了的話
[00:14:38.000 --> 00:14:40.000]  你們要靠着主
[00:14:40.000 --> 00:14:41.000]  依賴祂的大能大力
[00:14:41.000 --> 00:14:43.000]  作剛強的人
[00:14:43.000 --> 00:14:46.000]  因我們並不是與屬血氣的爭戰
[00:14:46.000 --> 00:14:50.000]  乃是與乃是執政的掌權的
[00:14:50.000 --> 00:14:52.000]  管轄這幽暗世界的
[00:14:52.000 --> 00:14:56.000]  以及天空屬靈氣的惡魔爭執
[00:14:56.000 --> 00:14:59.000]  沒錯 大家都同意
[00:14:59.000 --> 00:15:01.000]  在人生當中會有很多問題
[00:15:01.000 --> 00:15:03.000]  挑戰 腐爛 爭戰
[00:15:03.000 --> 00:15:06.000]  沒有人可以避免
[00:15:06.000 --> 00:15:09.000]  每天遇到很多
[00:15:09.000 --> 00:15:10.000]  裏裏外外的
[00:15:10.000 --> 00:15:11.000]  生命裏面的
[00:15:11.000 --> 00:15:12.000]  肉體的爭戰
[00:15:12.000 --> 00:15:14.000]  罪惡的爭戰
[00:15:14.000 --> 00:15:17.000]  面對生活 環境 工作 家庭各方面
[00:15:17.000 --> 00:15:18.000]  很多的爭戰
[00:15:18.000 --> 00:15:19.000]  朋友之間的相處
[00:15:19.000 --> 00:15:20.000]  這些是無可避免的
[00:15:20.000 --> 00:15:21.000]  這是現實
[00:15:21.000 --> 00:15:24.000]  但是我們要搞清楚
[00:15:24.000 --> 00:15:25.000]  我們要搞清楚
[00:15:25.000 --> 00:15:26.000]  保羅說
[00:15:26.000 --> 00:15:30.000]  真正的敵人到底是誰
[00:15:30.000 --> 00:15:32.000]  真正的敵人是誰
[00:15:32.000 --> 00:15:34.000]  我們這些掙扎
[00:15:34.000 --> 00:15:38.000]  這些爭戰是爲了什麼原因
[00:15:38.000 --> 00:15:40.000]  有時我們每天都要面對這些
[00:15:40.000 --> 00:15:41.000]  我們都麻木了
[00:15:41.000 --> 00:15:43.000]  根本不會問這個問題
[00:15:43.000 --> 00:15:45.000]  所以保羅說
[00:15:45.000 --> 00:15:48.000]  兄弟妹妹
[00:15:48.000 --> 00:15:49.000]  兄弟妹妹
[00:15:49.000 --> 00:15:50.000]  你要分清楚
[00:15:50.000 --> 00:15:52.000]  我們真正的敵人是
[00:15:52.000 --> 00:15:56.000]  來自幽暗世界的惡魔
[00:15:56.000 --> 00:16:01.000]  我們以爲這些是靈界的東西
