
[00:00:00.000 --> 00:00:02.500]  各位弟兄姐妹,早上平安!
[00:08:54.420 --> 00:08:57.420]  看見魔鬼的寂寞,魔鬼的狡猾。
[00:08:57.420 --> 00:09:01.420]  有光,你就能夠勝過魔鬼撒旦,
[00:09:01.420 --> 00:09:03.420]  而且勝過罪惡。
[00:09:03.420 --> 00:09:04.420]  這段話的上下文,
[00:09:04.420 --> 00:09:10.420]  耶穌其實是針對一對行營時被抓的婦人,
[00:09:10.420 --> 00:09:12.420]  之後對這對猶太人所講的話。
[00:09:12.420 --> 00:09:13.420]  這裏告訴我們說,
[00:09:13.420 --> 00:09:16.420]  這個行營時被抓的婦人被帶到公衆的場所,
[00:09:16.420 --> 00:09:21.420]  然後這些律法主義的人就想要用石頭打死她。
[00:09:21.420 --> 00:09:24.420]  大家真心要拿起石頭打死她的時候,
[00:09:24.420 --> 00:09:25.420]  耶穌怎麼解救她呢?
[00:09:25.420 --> 00:09:26.420]  耶穌就告訴他們說,
[00:09:26.420 --> 00:09:29.420]  你們當中誰是沒有犯過罪的,
[00:09:29.420 --> 00:09:33.420]  先拿第一塊石頭來打她。
[00:09:33.420 --> 00:09:35.420]  耶穌就彎下來在地上寫字。
[00:09:35.420 --> 00:09:36.420]  這裏面告訴我們說,
[00:09:36.420 --> 00:09:40.420]  從老到少,一個一個地離開。
[00:09:40.420 --> 00:09:42.420]  這樣還是老的辣。
[00:09:42.420 --> 00:09:44.420]  現在想一大把年紀幾十歲了,
[00:09:44.420 --> 00:09:46.420]  怎麼會沒有犯過罪呢?
[00:09:46.420 --> 00:09:48.420]  肯定是最早離開的是那些比較年長的,
[00:09:48.420 --> 00:09:52.420]  所以從老到少地一個一個地離開。
[00:09:52.420 --> 00:09:56.420]  耶穌基督後來怎麼對這個行營時被抓的婦人說呢?
[00:09:56.420 --> 00:09:58.420]  我們來看看約翰福音第八章第十節,
[00:09:58.420 --> 00:10:00.420]  耶穌就直起腰來對祂說,
[00:10:00.420 --> 00:10:03.420]  "婦人,那些人在哪裏呢?
[00:10:03.420 --> 00:10:06.420]  沒有人定你的罪嗎?"
[00:10:06.420 --> 00:10:08.420]  這些人都沒有定你的罪,
[00:10:08.420 --> 00:10:11.420]  因爲他們本身也就是犯罪的人。
[00:10:11.420 --> 00:10:13.420]  只有耶穌有資格來定他,
[00:10:13.420 --> 00:10:15.420]  但是耶穌卻沒有。
[00:10:15.420 --> 00:10:17.420]  所以這個婦人說,
[00:10:17.420 --> 00:10:19.420]  "他說,主啊,沒有。
[00:10:19.420 --> 00:10:21.420]  耶穌說,我也不定你的罪,去吧,
[00:10:21.420 --> 00:10:24.420]  從此不要再犯罪了。"
[00:10:24.420 --> 00:10:27.420]  這個婦人說,主啊,沒有。
[00:10:27.420 --> 00:10:29.420]  當她喊出主啊的時候就告訴我們說,
[00:10:29.420 --> 00:10:33.420]  她已經接受了這位耶穌基督舍罪的恩典,
[00:10:33.420 --> 00:10:36.420]  她稱這位耶穌爲主就是神的意思,
[00:10:36.420 --> 00:10:38.420]  主啊,沒有人定我的罪。
[00:10:38.420 --> 00:10:40.420]  然後耶穌告訴她說,
[00:10:40.420 --> 00:10:44.420]  "你去吧,從此以後不要再犯罪了。"
[00:10:44.420 --> 00:10:47.420]  耶穌不但是世界的光,
[00:10:47.420 --> 00:10:49.420]  不但是這位婦人的光,
[00:10:49.420 --> 00:10:51.420]  這個光也帶給她能力,
[00:10:51.420 --> 00:10:56.420]  讓她可以不需要繼續再犯罪。
[00:10:56.420 --> 00:10:59.420]  試探是我們每天生活都會遇到的,
[00:10:59.420 --> 00:11:01.420]  當你遇到試探的時候,
[00:11:01.420 --> 00:11:04.420]  你要知道有耶穌,你就可以勝過試探。
[00:11:04.420 --> 00:11:07.420]  記得改革中之父馬丁路德他說,
[00:11:07.420 --> 00:11:11.420]  當試探來的時候,好像魔鬼來敲你的門,
[00:11:11.420 --> 00:11:13.420]  當魔鬼來敲門的時候,你不要自己去開門,
[00:11:13.420 --> 00:11:15.420]  就請誰?請耶穌去開門。
[00:11:15.420 --> 00:11:17.420]  魔鬼門一開,一看是耶穌,
[00:11:17.420 --> 00:11:20.420]  對不起,對不起,我找錯地方了。
[00:11:20.420 --> 00:11:25.420]  所以有耶穌,你就可以勝過生命中的試探,
[00:11:25.420 --> 00:11:27.420]  你可以勝過罪惡。阿們。
[00:11:27.420 --> 00:11:29.420]  這是聖誕節的第一個意義,
[00:11:29.420 --> 00:11:31.420]  耶穌是黑暗中的大光。
[00:11:31.420 --> 00:11:34.420]  有耶穌,你心中就有平安。阿們。
[00:11:34.420 --> 00:11:38.420]  第二,耶穌是死因之地的盼望,
[00:11:38.420 --> 00:11:39.420]  你可以不再絕望了。
[00:11:39.420 --> 00:11:40.420]  一起來讀一遍來。
[00:11:40.420 --> 00:11:43.420]  耶穌是死因之地的盼望,
[00:11:43.420 --> 00:11:46.420]  你可以不再絕望了。
[00:11:46.420 --> 00:11:49.420]  什麼叫死因之地?
[00:11:49.420 --> 00:11:51.420]  死因之地在原文的意思裏面講說,
[00:11:51.420 --> 00:11:53.420]  非常黑暗,極度黑暗,
[00:11:53.420 --> 00:11:55.420]  比剛纔上面一句話
[00:11:55.420 --> 00:11:58.420]  在黑暗中行走的黑暗更加黑暗,
[00:11:58.420 --> 00:12:02.420]  是極度的黑暗,deep darkness,非常黑暗,
[00:12:02.420 --> 00:12:06.420]  到一種幾乎好像你要隨時面對死亡的威脅,
[00:12:06.420 --> 00:12:08.420]  就好像斯人大衛在《詩篇二十三篇》說,
[00:12:08.420 --> 00:12:10.420]  我行過死因的幽谷,
[00:12:10.420 --> 00:12:16.420]  所以這個死因在非常黑暗,非常恐怖,
[00:12:16.420 --> 00:12:20.420]  讓你感覺到害怕,甚至感覺到絕望的環境。
[00:12:20.420 --> 00:12:23.420]  然後在以色列書第九章第二節告訴我們說,
[00:12:23.420 --> 00:12:27.420]  住在死因之地的人有關招搖他們,
[00:12:27.420 --> 00:12:29.420]  不但他們行走過黑暗,
[00:12:29.420 --> 00:12:32.420]  而且是住在死因之地,
[00:12:32.420 --> 00:12:34.420]  這乃是對以色列人當時,
[00:12:34.420 --> 00:12:37.420]  他們面臨亞述國隨時會攻打他們,
[00:12:37.420 --> 00:12:39.420]  他們好像長期在這種死亡,
[00:12:39.420 --> 00:12:42.420]  國家被毀滅的威脅底下。
[00:12:42.420 --> 00:12:43.420]  你有沒有想過,
[00:12:43.420 --> 00:12:49.420]  當你長期住在一個沒有盼望的環境裏面,
[00:12:49.420 --> 00:12:50.420]  有多可怕?
[00:12:50.420 --> 00:12:52.420]  非常非常的可怕。
[00:12:52.420 --> 00:12:54.420]  隨時都會面臨死亡,
[00:12:54.420 --> 00:12:57.420]  因爲你是在極度的絕望當中。
[00:12:57.420 --> 00:12:59.420]  特別在疫情期間,
[00:12:59.420 --> 00:13:01.420]  我們看到許多的報道告訴我們,
[00:13:01.420 --> 00:13:03.420]  患有抑鬱症的人比以前更多,
[00:13:03.420 --> 00:13:06.420]  自殺的人比以前也更多,
[00:13:06.420 --> 00:13:08.420]  連青少年都不例外。
[00:13:08.420 --> 00:13:09.420]  爲什麼?
[00:13:09.420 --> 00:13:11.420]  因爲當他們在這種困境當中,
[00:13:11.420 --> 00:13:14.420]  被關在家裏,不能夠與朋友一起相處的時候,
[00:13:14.420 --> 00:13:17.420]  他們就好像走入了一個死因的地方,
[00:13:17.420 --> 00:13:20.420]  而且長期住在死因之地,
[00:13:20.420 --> 00:13:22.420]  完全沒有盼望,
[00:13:22.420 --> 00:13:23.420]  沒有希望,
[00:13:23.420 --> 00:13:26.420]  而且魔鬼這時候就在你的家園家處,
[00:13:26.420 --> 00:13:27.420]  就告訴他們說,
[00:13:27.420 --> 00:13:28.420]  你死了算了吧,
[00:13:28.420 --> 00:13:30.420]  活着還有什麼意義?
[00:13:30.420 --> 00:13:32.420]  當你真的是遇到困境的時候,
[00:13:32.420 --> 00:13:33.420]  遇到困難的時候,
[00:13:33.420 --> 00:13:36.420]  魔鬼就會在那裏來用謊言來欺騙你,
[00:13:36.420 --> 00:13:37.420]  告訴你說,
[00:13:37.420 --> 00:13:38.420]  你怎麼行呢?
[00:13:38.420 --> 00:13:40.420]  你還像個基督徒嗎?
[00:13:40.420 --> 00:13:42.420]  教會已經開放那麼久了,
[00:13:42.420 --> 00:13:43.420]  你還不來教會做禮拜,
[00:13:43.420 --> 00:13:45.420]  你還像個基督徒嗎?
[00:13:45.420 --> 00:13:46.420]  天氣好的時候來,
[00:13:46.420 --> 00:13:47.420]  你就不來了,
[00:13:47.420 --> 00:13:48.420]  你還像個基督徒嗎?
[00:13:48.420 --> 00:13:49.420]  算了吧!
[00:13:49.420 --> 00:13:50.420]  魔鬼就在那裏來,
[00:13:50.420 --> 00:13:53.420]  給你許許多多的謊言,
[00:13:53.420 --> 00:13:55.420]  讓你灰心,
[00:13:55.420 --> 00:13:57.420]  讓你絕望。
[00:13:57.420 --> 00:14:00.420]  所以首先你要拒絕魔鬼的謊言。
[00:14:00.420 --> 00:14:04.420]  你要拒絕魔鬼的謊言。
[00:14:04.420 --> 00:14:07.420]  你要拒絕魔鬼的謊言。
[00:14:07.420 --> 00:14:10.420]  仇敵來就是要偷竊毀壞和殺害,
[00:14:10.420 --> 00:14:12.420]  魔鬼殺彈最厲害的工具,
[00:14:12.420 --> 00:14:15.420]  就是透過謊言來欺騙你,
[00:14:15.420 --> 00:14:19.420]  好讓他可以偷竊和殺害你。
[00:14:19.420 --> 00:14:21.420]  所以我們要來到神的面前,
[00:14:21.420 --> 00:14:24.420]  我們一定要拒絕魔鬼的謊言。
[00:14:24.420 --> 00:14:25.420]  所以耶穌有一次,
[00:14:25.420 --> 00:14:28.420]  面對那些要殺害祂的猶太人,
[00:14:28.420 --> 00:14:30.420]  祂說了這一番話,
[00:14:30.420 --> 00:14:33.420]  在約翰福音第八章第44節,
[00:14:33.420 --> 00:14:35.420]  祂說:你們是處於你們的父,魔鬼。
[00:14:35.420 --> 00:14:37.420]  講到這些要殺害耶穌的猶太人,
[00:14:37.420 --> 00:14:38.420]  是處於他們的父,
[00:14:38.420 --> 00:14:40.420]  因爲殺害是處於魔鬼的。
[00:14:40.420 --> 00:14:43.420]  你們父的私慾,你們偏要行。
[00:14:43.420 --> 00:14:46.420]  魔鬼從起初是殺人的,不守真理,
[00:14:46.420 --> 00:14:48.420]  因他心裏沒有真理。
[00:14:48.420 --> 00:14:53.420]  他說謊是處於自己,因他本是說謊的,
[00:14:53.420 --> 00:14:58.420]  也是說謊之人的父。
[00:14:58.420 --> 00:15:00.420]  耶穌講得很清楚,
[00:15:00.420 --> 00:15:02.420]  說謊是處於魔鬼,
[00:15:02.420 --> 00:15:05.420]  魔鬼就是那說謊之人的父。
[00:15:05.420 --> 00:15:08.420]  因此我們在死陰之地的時候,
[00:15:08.420 --> 00:15:11.420]  魔鬼透過很多的謊言來欺騙我們,
[00:15:11.420 --> 00:15:13.420]  讓我們消沉,
[00:15:13.420 --> 00:15:16.420]  好讓我們灰心,好讓我們絕望。
[00:15:16.420 --> 00:15:19.420]  你要拒絕魔鬼撒旦的謊言。
[00:15:19.420 --> 00:15:20.420]  當你抵擋魔鬼的時候,
[00:15:20.420 --> 00:15:23.420]  魔鬼就快跑離開你。阿們。
[00:15:23.420 --> 00:15:27.420]  記得幾個月前,有個17歲的少年,
[00:15:27.420 --> 00:15:29.420]  他忽然間就暈倒,
[00:15:29.420 --> 00:15:31.420]  被送到醫院的急診室。
[00:15:31.420 --> 00:15:33.420]  當我趕去醫院看他的時候,
[00:15:33.420 --> 00:15:36.420]  他躺在急診室的外面等候,
[00:15:36.420 --> 00:15:38.420]  進去醫生看他的時候,
[00:15:38.420 --> 00:15:39.420]  他呼吸困難,
[00:15:39.420 --> 00:15:41.420]  但是口中裏面不停地在說,
[00:15:41.420 --> 00:15:43.420]  I'm going to die, I'm going to die,
[00:15:43.420 --> 00:15:44.420]  我快要死了,我快要死了,
[00:15:44.420 --> 00:15:48.420]  我現在好好的一個17歲的青年人。
[00:15:48.420 --> 00:15:50.420]  他說,I'm going to die, I'm going to die,
[00:15:50.420 --> 00:15:52.420]  然後我就非常堅定地告訴他說,
[00:15:52.420 --> 00:15:53.420]  You are not going to die,
[00:15:53.420 --> 00:15:54.420]  你不會死的。
[00:15:54.420 --> 00:15:56.420]  因爲什麼?因爲耶穌愛你。
[00:15:56.420 --> 00:15:58.420]  耶穌在你身邊做一個美好的計劃,
[00:15:58.420 --> 00:15:59.420]  你不會死的。
[00:15:59.420 --> 00:16:00.420]  不要聽魔鬼的謊言,
[00:16:00.420 --> 00:16:02.420]  要拒絕魔鬼的謊言。
[00:16:02.420 --> 00:16:05.420]  魔鬼就是如此的可惡。
[00:16:05.420 --> 00:16:06.420]  當你感覺到無助的時候,
[00:16:06.420 --> 00:16:08.420]  他就落井下石,
[00:16:08.420 --> 00:16:10.420]  告訴你說,死了算了吧,
[00:16:10.420 --> 00:16:13.420]  我就要死了,我就要死了。
[00:16:13.420 --> 00:16:15.420]  感謝大美主還帶領他信了耶穌。
[00:16:15.420 --> 00:16:18.420]  當我們走投無路的時候,
[00:16:18.420 --> 00:16:21.420]  千萬要敏銳,
[00:16:21.420 --> 00:16:25.420]  知道仇敵魔鬼會利用謊言來欺騙我們,
[00:16:25.420 --> 00:16:28.420]  好讓我們絕望,好讓我們灰心。
[00:16:28.420 --> 00:16:32.420]  那你說我們怎樣可以不灰心?
[00:16:32.420 --> 00:16:34.420]  當我們眼目望向耶穌的時候,
[00:16:34.420 --> 00:16:35.420]  我們就有盼望。
[00:16:35.420 --> 00:16:37.420]  當你有盼望的時候,
[00:16:37.420 --> 00:16:39.420]  你就知道說,
[00:16:39.420 --> 00:16:42.420]  因爲耶穌在你生命當中是有美好的計劃。
[00:16:42.420 --> 00:16:44.420]  盼望是非常重要的。
[00:16:44.420 --> 00:16:48.420]  盼望就好像我們人所需要的空氣和水一樣,
[00:16:48.420 --> 00:16:50.420]  是我們人生的必需品,
[00:16:50.420 --> 00:16:52.420]  你必須要有盼望。
[00:16:52.420 --> 00:16:58.420]  有一個非常出名的醫生和作家叫Bernie Siegel,
[00:16:58.420 --> 00:17:02.420]  他說他可以知道癌症病人是否可以得到痊癒,
[00:17:02.420 --> 00:17:03.420]  怎麼做呢?
[00:17:03.420 --> 00:17:05.420]  他說,我就要問他們一個問題。
[00:17:05.420 --> 00:17:06.420]  他問癌症病人說,
[00:17:06.420 --> 00:17:08.420]  你要活到一百歲嗎?
[00:17:08.420 --> 00:17:11.420]  當病人回答說,我想要啊!
[00:17:11.420 --> 00:17:15.420]  他說,大多數這樣回答的病人都會好起來的。
[00:17:15.420 --> 00:17:16.420]  爲什麼呢?
[00:17:16.420 --> 00:17:19.420]  因爲他們有盼望嘛!
[00:17:19.420 --> 00:17:21.420]  有盼望就給你力量,
[00:17:21.420 --> 00:17:22.420]  有盼望就給你動力,
[00:17:22.420 --> 00:17:28.420]  有盼望就給你前進的這樣一個勇氣,
[00:17:28.420 --> 00:17:29.420]  求神幫助我們。
