
[00:00:00.000 --> 00:00:07.300]  今天我們要跟大家回到我們去年的要講的加拉太書。
[00:05:01.500 --> 00:05:02.500]  沒有辦法再生了,
[00:05:02.500 --> 00:05:04.500]  他生不出來了,怎麼辦呢?
[00:05:04.500 --> 00:05:05.500]  他自己想了個點子,
[00:05:05.500 --> 00:05:07.500]  找誰生呢?
[00:05:07.500 --> 00:05:12.500]  他就找夏甲去生。
[00:05:12.500 --> 00:05:16.500]  夏甲是誰?
[00:05:16.500 --> 00:05:20.500]  十里,十里是什麼?
[00:05:20.500 --> 00:05:24.500]  是切。
[00:05:24.500 --> 00:05:31.500]  切,切都還不算。
[00:05:31.500 --> 00:05:33.500]  好,那我們來看看,
[00:05:33.500 --> 00:05:35.500]  亞伯拉罕怎麼會這樣子,
[00:05:35.500 --> 00:05:38.500]  糊塗到這種地步,是不是?
[00:05:38.500 --> 00:05:39.500]  你會發現,
[00:05:39.500 --> 00:05:42.500]  人到了一個地步,
[00:05:42.500 --> 00:05:44.500]  很多時候看到絕望了,
[00:05:44.500 --> 00:05:46.500]  他也沒信心了。
[00:05:46.500 --> 00:05:47.500]  所以,
[00:05:47.500 --> 00:05:49.500]  以斯瑪利是按血契生的,
[00:05:49.500 --> 00:05:50.500]  以撒是按聖靈生的,
[00:05:50.500 --> 00:05:51.500]  然後呢?
[00:05:51.500 --> 00:05:53.500]  這裏告訴我們啥?
[00:05:53.500 --> 00:05:55.500]  這個以斯瑪利,
[00:05:55.500 --> 00:05:57.500]  就是在預表着,
[00:05:57.500 --> 00:06:00.500]  他是猶太教的。
[00:06:00.500 --> 00:06:02.500]  這是亞伯拉罕的子孫,
[00:06:02.500 --> 00:06:04.500]  所謂的肉身的子孫。
[00:06:04.500 --> 00:06:14.500]  這個意思就是說,
[00:06:14.500 --> 00:06:17.500]  保羅用這個例子來預表說,
[00:06:17.500 --> 00:06:19.500]  今天猶太教徒,
[00:06:19.500 --> 00:06:24.500]  他還是活在這種律法的觀念裏面,
[00:06:24.500 --> 00:06:27.500]  活在這種血契的裏面。
[00:06:27.500 --> 00:06:29.500]  那麼可是呢?
[00:06:29.500 --> 00:06:31.500]  以撒的後裔呢?
[00:06:31.500 --> 00:06:34.500]  預表着今天我們新約的基督徒,
[00:06:34.500 --> 00:06:36.500]  我們不再是按照律法了,
[00:06:36.500 --> 00:06:38.500]  我們是屬靈的,
[00:06:38.500 --> 00:06:40.500]  因着聖靈的緣故,
[00:06:40.500 --> 00:06:44.500]  所以我們做了亞伯拉罕屬靈的後裔,
[00:06:44.500 --> 00:06:48.500]  懂這意思嗎?
[00:06:48.500 --> 00:06:49.500]  然後呢?
[00:06:49.500 --> 00:06:51.500]  他們是憑血契生的,
[00:06:51.500 --> 00:06:52.500]  憑肉體生的,
[00:06:52.500 --> 00:06:53.500]  以斯瑪利。
[00:06:53.500 --> 00:06:54.500]  那麼,
[00:06:54.500 --> 00:06:55.500]  以撒呢?
[00:06:55.500 --> 00:06:57.500]  是預表着基督。
[00:06:57.500 --> 00:06:58.500]  這是一個對照,
[00:06:58.500 --> 00:07:01.500]  這個對照讓我們看見很清楚的
[00:07:01.500 --> 00:07:03.500]  以斯瑪利跟以撒的分別。
[00:07:03.500 --> 00:07:05.500]  那我現在要跟他講的,
[00:07:05.500 --> 00:07:08.500]  剛纔保羅在這個地方強調的說,
[00:07:08.500 --> 00:07:09.500]  按血契生的,
[00:07:09.500 --> 00:07:10.500]  按聖靈生的。
[00:07:10.500 --> 00:07:13.500]  所以他這邊講了幾種人啊?
[00:07:13.500 --> 00:07:16.500]  幾種人?
[00:07:16.500 --> 00:07:19.500]  一個是按血契生的,
[00:07:19.500 --> 00:07:21.500]  另外一個是按聖靈生的,
[00:07:21.500 --> 00:07:22.500]  有兩種人,
[00:07:22.500 --> 00:07:23.500]  對不對?
[00:07:23.500 --> 00:07:24.500]  那請問你,
[00:07:24.500 --> 00:07:26.500]  你是按血契生的,
[00:07:26.500 --> 00:07:30.500]  還是按聖靈生的?
[00:07:30.500 --> 00:07:34.500]  你問一下你旁邊。
[00:07:34.500 --> 00:07:36.500]  你是按血契生的,
[00:07:36.500 --> 00:07:40.500]  還是按聖靈生的?
[00:07:40.500 --> 00:07:41.500]  那我們首先來看看,
[00:07:41.500 --> 00:07:45.500]  什麼叫做屬血契的?
[00:07:45.500 --> 00:07:47.500]  哥林多前書第二章第十四節,
[00:07:47.500 --> 00:07:48.500]  這裏說,
[00:07:48.500 --> 00:07:51.500]  然而屬血契的人不領會
[00:07:51.500 --> 00:07:53.500]  神聖靈的事,
[00:07:53.500 --> 00:07:57.500]  反倒以爲愚拙。
[00:07:57.500 --> 00:08:00.500]  所以這一個屬血契的人,
[00:08:00.500 --> 00:08:05.500]  指的那些不相信神的人,
[00:08:05.500 --> 00:08:08.500]  你跟那個不信主的人,
[00:08:08.500 --> 00:08:09.500]  可能是你的家人,
[00:08:09.500 --> 00:08:11.500]  可能是你的朋友,
[00:08:11.500 --> 00:08:12.500]  你跟他講屬靈的事情,
[00:08:12.500 --> 00:08:15.500]  他聽得懂嗎?
[00:08:15.500 --> 00:08:18.500]  禮拜天要聚會,
[00:08:18.500 --> 00:08:23.500]  太太還不信主,
[00:08:23.500 --> 00:08:25.500]  先生會怎麼說?
[00:08:25.500 --> 00:08:28.500]  不信主的家人會怎麼說?
[00:08:28.500 --> 00:08:32.500]  禮拜天你跑教會去,
[00:08:32.500 --> 00:08:35.500]  你迷了,
[00:08:35.500 --> 00:08:37.500]  你迷信了,
[00:08:37.500 --> 00:08:39.500]  你跟他講說,
[00:08:39.500 --> 00:08:41.500]  他聽得懂嗎?
[00:08:41.500 --> 00:08:42.500]  聽不懂,
[00:08:42.500 --> 00:08:43.500]  因爲屬血契的人,
[00:08:43.500 --> 00:08:46.500]  不能夠理會神聖靈的事情。
[00:08:46.500 --> 00:08:48.500]  好了,第二種人,
[00:08:48.500 --> 00:08:52.500]  按着聖靈生的。
[00:08:52.500 --> 00:08:54.500]  但是按着聖靈生的,
[00:08:54.500 --> 00:08:58.500]  這裏是指的什麼呢?
[00:08:58.500 --> 00:09:01.500]  你會發現按着聖靈生的,
[00:09:01.500 --> 00:09:04.500]  保羅在這裏講到有兩種,
[00:09:04.500 --> 00:09:05.500]  第一個是什麼?
[00:09:05.500 --> 00:09:08.500]  叫做屬肉體的。
[00:09:08.500 --> 00:09:10.500]  這個屬肉體的人,
[00:09:10.500 --> 00:09:12.500]  他們也相信神,
[00:09:12.500 --> 00:09:15.500]  但是他們在基督裏面是什麼?
[00:09:15.500 --> 00:09:17.500]  這是陰海,
[00:09:17.500 --> 00:09:19.500]  這是屬肉體的。
[00:09:19.500 --> 00:09:20.500]  在另外一方面,
[00:09:20.500 --> 00:09:21.500]  講屬靈是什麼呢?
[00:09:21.500 --> 00:09:22.500]  這裏說什麼?
[00:09:22.500 --> 00:09:27.500]  他說屬靈的人能夠看透萬事,
[00:09:27.500 --> 00:09:29.500]  有沒有?
[00:09:29.500 --> 00:09:31.500]  丟子妹,
[00:09:31.500 --> 00:09:33.500]  不是因爲你PhD,
[00:09:33.500 --> 00:09:37.500]  不是因爲你有很好的豐富知識,
[00:09:37.500 --> 00:09:39.500]  屬靈的人,
[00:09:39.500 --> 00:09:42.500]  可能一個在中國的老太婆,
[00:09:42.500 --> 00:09:43.500]  一個老姐妹,
[00:09:43.500 --> 00:09:45.500]  她從來沒有讀過書,
[00:09:45.500 --> 00:09:48.500]  大志都不是一個,
[00:09:48.500 --> 00:09:52.500]  但是她卻是屬靈的,
[00:09:52.500 --> 00:09:54.500]  她能夠參透萬事。
[00:09:54.500 --> 00:09:57.500]  你懂我的意思嗎?
[00:09:57.500 --> 00:10:00.500]  所以保羅在這裏告訴我們說,
[00:10:00.500 --> 00:10:02.500]  我們要做屬肉體的呢,
[00:10:02.500 --> 00:10:05.500]  還是做屬靈的人呢?
[00:10:05.500 --> 00:10:07.500]  我們來看看,
[00:10:07.500 --> 00:10:11.500]  這有一個表,
[00:10:11.500 --> 00:10:16.500]  左邊最左邊是屬血氣的,
[00:10:16.500 --> 00:10:18.500]  中間是屬肉體的,
[00:10:18.500 --> 00:10:21.500]  右邊是屬靈的。
[00:10:21.500 --> 00:10:23.500]  這個表呢,
[00:10:23.500 --> 00:10:26.500]  我想屬血氣的跟屬靈的比較沒問題,
[00:10:26.500 --> 00:10:27.500]  中間這個屬肉體,
[00:10:27.500 --> 00:10:28.500]  我稍微說明一下,
[00:10:28.500 --> 00:10:31.500]  因爲他這邊講的可能有點misleading,
[00:10:31.500 --> 00:10:34.500]  他這裏說是不信靠神的基督徒,
[00:10:34.500 --> 00:10:36.500]  我想這句話,
[00:10:36.500 --> 00:10:39.500]  因爲這個不是我製作的表,
[00:10:39.500 --> 00:10:41.500]  所以我不知道怎麼去刪它,
[00:10:41.500 --> 00:10:43.500]  如果你們懂的話可以教我,
[00:10:43.500 --> 00:10:45.500]  怎麼把它換成對的。
[00:10:45.500 --> 00:10:47.500]  應該這樣講,
[00:10:47.500 --> 00:10:48.500]  我們嚴格來講,
[00:10:48.500 --> 00:10:49.500]  我們就分兩邊,
[00:10:49.500 --> 00:10:50.500]  一個就是信神,
[00:10:50.500 --> 00:10:52.500]  一個不信神。
[00:10:52.500 --> 00:10:53.500]  第一個區分,
[00:10:53.500 --> 00:10:55.500]  我們先把這兩個分出來。
[00:10:55.500 --> 00:10:57.500]  接着第二個區分,
[00:10:57.500 --> 00:11:00.500]  如果一個人信了耶穌之後呢,
[00:11:00.500 --> 00:11:04.500]  你可以看見在保羅整個的書信裏面他提到,
[00:11:04.500 --> 00:11:09.500]  一個人他如果信了耶穌,
[00:11:09.500 --> 00:11:13.500]  可是他是不是就變成是一個成熟的,
[00:11:13.500 --> 00:11:15.500]  長大成人的基督徒呢?
[00:11:15.500 --> 00:11:16.500]  不是,
[00:11:16.500 --> 00:11:17.500]  是不是?
[00:11:17.500 --> 00:11:19.500]  所以保羅才告訴我們說要喫乾糧,
[00:11:19.500 --> 00:11:20.500]  對不對?
[00:11:20.500 --> 00:11:22.500]  不要像小孩子喫一樣,
[00:11:22.500 --> 00:11:23.500]  要能夠喫乾糧,
[00:11:23.500 --> 00:11:25.500]  不要只是喫奶的嬰孩,
[00:11:25.500 --> 00:11:26.500]  是不是?
[00:11:26.500 --> 00:11:31.500]  跟你旁邊說你不要做喫奶的嬰孩。
[00:11:31.500 --> 00:11:37.500]  每個禮拜天來這邊等牧師拿個大奶瓶,
[00:11:37.500 --> 00:11:42.500]  然後你就喫了一滴,
[00:11:42.500 --> 00:11:48.500]  就靠這一滴來維持我這一個禮拜的生活。
[00:11:48.500 --> 00:11:54.500]  千萬不要做喫奶的嬰孩。
[00:11:54.500 --> 00:11:58.500]  所以保羅在這邊其實在講到一個人信了耶穌之後,
[00:11:58.500 --> 00:12:02.500]  我們裏面就有一個屬靈的生命,
[00:12:02.500 --> 00:12:06.500]  這個生命它需要不斷地成長,
[00:12:06.500 --> 00:12:09.500]  但是有的人他不成長,
[00:12:09.500 --> 00:12:11.500]  是不是?
[00:12:11.500 --> 00:12:14.500]  所以就還是做嬰孩。
[00:12:14.500 --> 00:12:16.500]  有的人持續地成長,
[00:12:16.500 --> 00:12:17.500]  參加門訓,
[00:12:17.500 --> 00:12:19.500]  不單單只是知識的追求,
[00:12:19.500 --> 00:12:22.500]  他也去操練實際的追求,
[00:12:22.500 --> 00:12:26.500]  他的生命就越來越像耶穌基督,
[00:12:26.500 --> 00:12:30.500]  這就成爲屬靈的人。
[00:12:30.500 --> 00:12:44.500]  講到這地方,
[00:12:44.500 --> 00:12:49.500]  我就想到最近可能你也注意到,
[00:12:49.500 --> 00:12:58.500]  美國的司法部把有一個叫做艾普斯坦,
[00:12:58.500 --> 00:13:01.500]  大家都知道嗎?
[00:13:01.500 --> 00:13:04.500]  把他的文件,
[00:13:04.500 --> 00:13:07.500]  聽說有幾百萬,
[00:13:07.500 --> 00:13:08.500]  你可以看看,
[00:13:08.500 --> 00:13:10.500]  我也想這個人真是厲害,
[00:13:10.500 --> 00:13:11.500]  他幹這些事情,
[00:13:11.500 --> 00:13:15.500]  他還都把它記錄起來。
[00:13:15.500 --> 00:13:20.500]  Anyway,
[00:13:20.500 --> 00:13:23.500]  這個公佈裏面,
[00:13:23.500 --> 00:13:26.500]  連我女兒最近都在問說,
[00:13:26.500 --> 00:13:34.500]  Daddy, 你的看法如何?
[00:13:34.500 --> 00:13:38.500]  就是你能不能想象,
[00:13:38.500 --> 00:13:41.500]  這些人,
[00:13:41.500 --> 00:13:44.500]  他們不認識神,
[00:13:44.500 --> 00:13:46.500]  所做的事情,
[00:13:46.500 --> 00:13:48.500]  簡直是連禽獸都不如,
[00:13:48.500 --> 00:13:51.500]  是不是?
[00:13:51.500 --> 00:13:54.500]  但是這些公佈出來的人當中,
[00:13:54.500 --> 00:13:58.500]  有沒有基督徒?
[00:13:58.500 --> 00:14:02.500]  也有啊!
[00:14:02.500 --> 00:14:04.500]  誰是基督徒?
[00:14:04.500 --> 00:14:06.500]  川普是基督徒嗎?
[00:14:06.500 --> 00:14:08.500]  這是一個問號,OK?
[00:14:08.500 --> 00:14:10.500]  還有,你說還有誰?
[00:14:10.500 --> 00:14:13.500]  還有誰?
[00:14:13.500 --> 00:14:18.500]  比爾蓋茨,比爾蓋茨是基督徒嗎?
[00:14:18.500 --> 00:14:20.500]  我都幫他Google了一下,
[00:14:20.500 --> 00:14:25.500]  AI告訴我,
[00:14:25.500 --> 00:14:29.500]  還有一個人叫做克林頓,有沒有?
[00:14:29.500 --> 00:14:31.500]  克林頓,
[00:14:31.500 --> 00:14:33.500]  如果你去Google一下,
[00:14:33.500 --> 00:14:35.500]  AI會告訴你說,
[00:14:35.500 --> 00:14:41.500]  克林頓是,他是一個基督徒。
[00:14:41.500 --> 00:14:44.500]  大家基督徒眼睛馬上亮起來了,
[00:14:44.500 --> 00:14:46.500]  他是一個基督徒,
[00:14:46.500 --> 00:14:50.500]  他是一個長期的美蘭進信會的基督徒,
[00:14:50.500 --> 00:14:54.500]  他在擔任總統期間經常參加教堂禮拜,
[00:14:54.500 --> 00:14:56.500]  他從小在進信會長大,
[00:14:56.500 --> 00:14:59.500]  十歲就接受洗禮,
[00:14:59.500 --> 00:15:01.500]  在格里汗佈道大會當中,
[00:15:01.500 --> 00:15:06.500]  對他的生命產生了重大影響。
[00:15:06.500 --> 00:15:11.500]  他的太太,Hillary,也是一個基督徒,
[00:15:11.500 --> 00:15:14.500]  是虔誠的衛理工會的信徒,
[00:15:14.500 --> 00:15:16.500]  這是AI說的。
[00:15:16.500 --> 00:15:19.500]  那我請問丁五姐妹,
[00:15:19.500 --> 00:15:21.500]  但是這樣子一個人,
[00:15:21.500 --> 00:15:24.500]  克林頓發生什麼事情?
[00:15:24.500 --> 00:15:27.500]  在他做總統的事情,
[00:15:27.500 --> 00:15:28.500]  有沒有?
[00:15:28.500 --> 00:15:31.500]  跟他的實習生髮生了問題,是不是?
[00:15:31.500 --> 00:15:33.500]  那再加上這個東西出來,
[00:15:33.500 --> 00:15:39.500]  所以很多人就對他說他是一個基督徒嗎?
[00:15:39.500 --> 00:15:43.500]  打上了一個很大的問號,是不是?
[00:15:43.500 --> 00:15:46.500]  請問奧巴馬是不是基督徒?
[00:15:46.500 --> 00:15:48.500]  不是啊,爲什麼?
[00:15:48.500 --> 00:15:52.500]  你怎麼說他不是基督徒?
[00:15:52.500 --> 00:15:54.500]  你說他回教徒嗎?
[00:15:54.500 --> 00:15:56.500]  這是誤會,
[00:15:56.500 --> 00:16:00.500]  AI說你誤會他了,
[00:16:00.500 --> 00:16:09.500]  AI說他是一個基督徒。
[00:16:09.500 --> 00:16:15.500]  所以我們今天要把基督徒這個定義搞清楚一點,
[00:16:15.500 --> 00:16:19.500]  等一下我會跟大家分析。
[00:16:19.500 --> 00:16:23.500]  在剛纔講的這段信息裏面,
[00:16:23.500 --> 00:16:28.500]  保羅說,現在也是這樣,
[00:16:28.500 --> 00:16:31.500]  按着血氣生的,逼迫的按着聖靈生的,
[00:16:31.500 --> 00:16:32.500]  現在也是這樣,
[00:16:32.500 --> 00:16:35.500]  然而經上是怎麼說的呢?
[00:16:35.500 --> 00:16:43.500]  是說,把使禮和他兒子趕出去,
[00:16:43.500 --> 00:16:45.500]  這段信息裏面是在講什麼呢?
[00:16:45.500 --> 00:16:48.500]  講到創世紀,
[00:16:48.500 --> 00:16:53.500]  在創世紀裏面提到這一段故事,
[00:16:53.500 --> 00:17:14.500]  當以赦他到了一個斷奶的日子,
[00:17:14.500 --> 00:17:18.500]  請問你們這兒有小孩的,
[00:17:18.500 --> 00:17:20.500]  什麼時候斷奶?
[00:17:20.500 --> 00:17:30.500]  猶太人的斷奶的日子就是指的三歲。
[00:17:30.500 --> 00:17:34.500]  太晚了?
[00:17:34.500 --> 00:17:37.500]  好,不管了,那是猶太人。
[00:17:37.500 --> 00:17:45.500]  這個孩子漸漸長大,
[00:17:45.500 --> 00:17:49.500]  聖經在創世紀二十一章第八節第十節就說了,
[00:17:49.500 --> 00:17:51.500]  孩子漸長就斷了奶,
[00:17:51.500 --> 00:17:53.500]  在這裏講說,
[00:17:53.500 --> 00:17:57.500]  亞伯拉罕就色擺豐盛的宴席,
[00:17:57.500 --> 00:18:02.500]  當時候撒拉看見埃及人下架給亞伯拉罕所生的兒子西孝,
[00:18:02.500 --> 00:18:04.500]  就對亞伯拉罕說,
[00:18:04.500 --> 00:18:08.500]  你把這使禮和他兒子趕出去,
[00:18:08.500 --> 00:18:12.500]  因爲這使禮的兒子不可與我的兒子以撒一同承受產業,
[00:18:12.500 --> 00:18:16.500]  所以這是從創世紀二十一章這個地方來的。
[00:18:16.500 --> 00:18:19.500]  這個上下文裏面就是說,
[00:18:19.500 --> 00:18:23.500]  當以撒三歲他斷奶的時候,
[00:18:23.500 --> 00:18:27.500]  那以實瑪利幾歲呢?
[00:18:27.500 --> 00:18:30.500]  以實瑪利比以撒大十四歲,
[00:18:30.500 --> 00:18:34.500]  所以請問以實瑪利幾歲?
[00:18:34.500 --> 00:18:37.500]  加三歲,十七歲。
[00:18:37.500 --> 00:18:44.500]  所以以實瑪利當時候看見爸爸亞伯拉罕在幫這個兒子,
[00:18:44.500 --> 00:18:48.500]  他的兄弟在擺設宴席的時候聲音上說,
[00:18:48.500 --> 00:18:53.500]  下架的兒子以實瑪利西孝,西孝是什麼?
[00:18:53.500 --> 00:18:56.500]  雞孝,取孝他。
[00:18:56.500 --> 00:18:59.500]  所以撒拉就說什麼?
[00:18:59.500 --> 00:19:03.500]  把這個使禮和他兒子趕出去!
[00:19:03.500 --> 00:19:10.500]  好狠啊!
[00:19:10.500 --> 00:19:13.500]  但是你知道嗎?
[00:19:13.500 --> 00:19:16.500]  在屬靈上面的意義啊,
[00:19:16.500 --> 00:19:18.500]  他意思就是說啊,
[00:19:18.500 --> 00:19:25.500]  因爲以實瑪利他不是按着應許生的,
[00:19:25.500 --> 00:19:28.500]  他是屬肉體,他是屬血氣生的,
[00:19:28.500 --> 00:19:32.500]  所以把他趕出去的意思就是什麼呢?
[00:19:32.500 --> 00:19:37.500]  就是把那一切的血氣肉體趕出去。
[00:19:37.500 --> 00:19:38.500]  西孝就說什麼?
[00:19:38.500 --> 00:19:42.500]  在我們的裏面有沒有血氣?
[00:19:42.500 --> 00:19:44.500]  有沒有肉體?
[00:19:44.500 --> 00:19:46.500]  有。
[00:19:46.500 --> 00:19:52.500]  這個血氣肉體,我們來看一下,
[00:19:52.500 --> 00:19:57.500]  我們來讀這段聖經好不好?
[00:19:57.500 --> 00:20:02.500]  我們讀右邊這個,迦拉太書的,
[00:20:02.500 --> 00:20:08.500]  這個是迦拉太書的第五章,
[00:20:08.500 --> 00:20:09.500]  我們來讀這一段,
[00:20:09.500 --> 00:20:12.500]  情慾的事好不好,我們一起來讀,
[00:20:12.500 --> 00:20:16.500]  情慾的事都是顯而易見的,
[00:20:16.500 --> 00:20:29.500]  嫉妒、醉酒、荒諺等等,
[00:20:29.500 --> 00:20:31.500]  我從前告訴過你們,
[00:20:31.500 --> 00:20:33.500]  現在又告訴你們,
[00:20:33.500 --> 00:20:40.500]  行這樣事的人,必不能承受神的果。
[00:20:40.500 --> 00:20:42.500]  這裏提到說,
[00:20:42.500 --> 00:20:47.500]  行這樣事的人,必不能夠承受上帝的果,
[00:20:47.500 --> 00:20:48.500]  很嚴重,對不對?
[00:20:48.500 --> 00:20:50.500]  好,那請告訴丁毅子妹們,
[00:20:50.500 --> 00:20:52.500]  你有沒有淫亂?
[00:20:52.500 --> 00:20:53.500]  沒有。
[00:20:53.500 --> 00:20:54.500]  沒有?
[00:20:54.500 --> 00:20:56.500]  OK。
[00:20:56.500 --> 00:20:58.500]  從來沒有?
[00:20:58.500 --> 00:21:02.500]  你有沒有誤會?
[00:21:02.500 --> 00:21:04.500]  有沒有放蕩?
[00:21:04.500 --> 00:21:06.500]  有沒有拜偶像?
[00:21:06.500 --> 00:21:07.500]  新邪書?
[00:21:07.500 --> 00:21:08.500]  有沒有仇恨?
[00:21:08.500 --> 00:21:09.500]  有沒有?
[00:21:09.500 --> 00:21:10.500]  有沒有?
[00:21:10.500 --> 00:21:11.500]  有沒有紛爭?
[00:21:11.500 --> 00:21:13.500]  有沒有嫉恨?
[00:21:13.500 --> 00:21:14.500]  有沒有憤怒?
[00:21:14.500 --> 00:21:15.500]  有沒有自私?
[00:21:15.500 --> 00:21:16.500]  有沒有紛爭?
[00:21:16.500 --> 00:21:17.500]  有沒有結黨?
[00:21:17.500 --> 00:21:18.500]  有沒有嫉妒?
[00:21:18.500 --> 00:21:19.500]  有沒有?
