
[00:00:00.000 --> 00:00:07.000]  今天我們會繼續轉化生命的講道系列的第五課
[00:03:46.000 --> 00:03:48.000]  情緒就是一切
[00:03:48.000 --> 00:03:50.000]  最重要我feel good
[00:03:50.000 --> 00:03:51.000]  我做所有的決定
[00:03:51.000 --> 00:03:53.000]  都是為了讓我feel good
[00:03:53.000 --> 00:03:55.000]  只要feel good我就會做
[00:03:55.000 --> 00:03:57.000]  跟著情緒走
[00:03:57.000 --> 00:03:59.000]  我以前大學的時候
[00:03:59.000 --> 00:04:01.000]  有個室友也是跟著情緒走
[00:04:01.000 --> 00:04:03.000]  一天起床
[00:04:03.000 --> 00:04:05.000]  今天突然間有感覺
[00:04:05.000 --> 00:04:07.000]  應該去巴黎
[00:04:07.000 --> 00:04:09.000]  馬上就買機票
[00:04:09.000 --> 00:04:10.000]  那麼一刻就不見人了
[00:04:10.000 --> 00:04:13.000]  是很compulsive
[00:04:13.000 --> 00:04:15.000]  就是跟著情緒走
[00:04:15.000 --> 00:04:17.000]  情緒是很飄忽的
[00:04:17.000 --> 00:04:19.000]  突然間來突然間就沒有了
[00:04:19.000 --> 00:04:22.000]  所以不可能有什麼計劃
[00:04:22.000 --> 00:04:26.000]  另外一種極端叫做stoicism
[00:04:26.000 --> 00:04:28.000]  我們有時候一個人很stoic的時候
[00:04:28.000 --> 00:04:30.000]  就說這個是沒有情緒
[00:04:30.000 --> 00:04:31.000]  有些人相信
[00:04:31.000 --> 00:04:33.000]  人應該是順理智的
[00:04:33.000 --> 00:04:35.000]  尤其是希臘文化
[00:04:35.000 --> 00:04:39.000]  他們推崇哲學思想家
[00:04:39.000 --> 00:04:41.000]  所以他們覺得情緒是很evil的事
[00:04:41.000 --> 00:04:43.000]  情緒是很低能的事
[00:04:43.000 --> 00:04:45.000]  所以人的一生最重要是什麼
[00:04:45.000 --> 00:04:47.000]  壓抑你的情緒
[00:04:47.000 --> 00:04:50.000]  不要讓任何情緒影響你正常的思維
[00:04:50.000 --> 00:04:51.000]  所以情緒不重要
[00:04:51.000 --> 00:04:54.000]  最重要是理性的思想
[00:04:54.000 --> 00:04:56.000]  我們人生都是這兩種人
[00:04:56.000 --> 00:04:59.000]  有些人一天到晚跟著情緒走
[00:04:59.000 --> 00:05:02.000]  有些人一天到晚是沒有情緒的
[00:05:02.000 --> 00:05:04.000]  當然低興節沒有情緒的多
[00:05:04.000 --> 00:05:09.000]  通常stoicism都喜歡跟emotionalism的人結婚
[00:05:09.000 --> 00:05:11.000]  互相吸引
[00:05:11.000 --> 00:05:13.000]  永遠都是這樣
[00:05:13.000 --> 00:05:14.000]  然後就開始吵架
[00:05:14.000 --> 00:05:16.000]  教會也是分兩派
[00:05:16.000 --> 00:05:19.000]  有些宗派有些教會的人
[00:05:19.000 --> 00:05:21.000]  是特別推崇emotionalism
[00:05:21.000 --> 00:05:24.000]  我們不需要理解太多神童
[00:05:24.000 --> 00:05:25.000]  不需要太多思考
[00:05:25.000 --> 00:05:28.000]  最重要唱詩歌的時候夠狂熱
[00:05:28.000 --> 00:05:29.000]  最重要有feel
[00:05:29.000 --> 00:05:34.000]  來到各種燈光音響敬拜的時候
[00:05:34.000 --> 00:05:36.000]  最重要是表達到我的情緒
[00:05:36.000 --> 00:05:37.000]  這個很重要
[00:05:37.000 --> 00:05:41.000]  也有教會是完全不推崇情緒的
[00:05:41.000 --> 00:05:44.000]  最好是冷靜地大家聚在一起
[00:05:44.000 --> 00:05:45.000]  茶經
[00:05:45.000 --> 00:05:46.000]  一天到晚茶經
[00:05:46.000 --> 00:05:49.000]  最重要是理性地分析各種神學
[00:05:49.000 --> 00:05:51.000]  各種理論
[00:05:51.000 --> 00:05:57.000]  通常比較健康就是somewhere in the middle
[00:05:57.000 --> 00:06:02.000]  因為神說你要愛神要盡心加盡意
[00:06:02.000 --> 00:06:04.000]  所以兩邊都需要
[00:06:04.000 --> 00:06:08.000]  如果只有emotion容易偏向宗教狂熱
[00:06:08.000 --> 00:06:12.000]  但如果只是很理性地去研究神的話語
[00:06:12.000 --> 00:06:15.000]  容易變得死氣沉沉沒有生命
[00:06:15.000 --> 00:06:17.000]  整個人完全沒有感覺
[00:06:17.000 --> 00:06:19.000]  來到教會唱詩歌
[00:06:19.000 --> 00:06:21.000]  不覺得神是愛你
[00:06:21.000 --> 00:06:23.000]  你都表達不到向神的那份愛
[00:06:23.000 --> 00:06:25.000]  但理性很清楚
[00:06:25.000 --> 00:06:28.000]  知道沒有用就感受不到
[00:06:28.000 --> 00:06:30.000]  有些人從來不看聖經
[00:06:30.000 --> 00:06:32.000]  但最重要是表達情緒
[00:06:32.000 --> 00:06:35.000]  有時狂熱又不好
[00:06:35.000 --> 00:06:38.000]  所以最好是somewhere in the middle
[00:06:38.000 --> 00:06:39.000]  中庸之道
[00:06:39.000 --> 00:06:45.000]  我覺得我們教會比較偏理性
[00:06:45.000 --> 00:06:47.000]  可能因為Bay Area
[00:06:47.000 --> 00:06:49.000]  理工南比較多
[00:06:49.000 --> 00:06:55.000]  所以我們教會要學會靈陰派的敬拜
[00:06:55.000 --> 00:06:57.000]  靠近一點
[00:06:57.000 --> 00:06:59.000]  學他們如何去敬拜
[00:06:59.000 --> 00:07:01.000]  不要像木篤一樣坐著
[00:07:01.000 --> 00:07:03.000]  不關我的事
[00:07:03.000 --> 00:07:06.000]  學會如何表達你的情緒向神
[00:07:06.000 --> 00:07:08.000]  神你愛我
[00:07:08.000 --> 00:07:10.000]  祈禱的時候也可以表達你的情緒
[00:07:10.000 --> 00:07:13.000]  我們應該move這邊多一點
[00:07:13.000 --> 00:07:15.000]  所以鼓勵我們
[00:07:15.000 --> 00:07:18.000]  希望有一天我們的敬拜氣氛可以越來越好
[00:07:18.000 --> 00:07:20.000]  多一點表達你的情緒
[00:07:20.000 --> 00:07:21.000]  盡心愛神
[00:07:21.000 --> 00:07:23.000]  第二點為何要控制你的情緒
[00:07:23.000 --> 00:07:28.000]  情緒本身和健康有很大的關係
[00:07:28.000 --> 00:07:30.000]  所以情緒不管你
[00:07:30.000 --> 00:07:32.000]  直接影響健康
[00:07:32.000 --> 00:07:34.000]  在針研十七章二十二節
[00:07:34.000 --> 00:07:35.000]  喜樂的心
[00:07:35.000 --> 00:07:37.000]  如果你的情緒好
[00:07:37.000 --> 00:07:39.000]  喜樂的心乃是良藥
[00:07:39.000 --> 00:07:41.000]  最好的藥就是喜樂的心
[00:07:41.000 --> 00:07:45.000]  憂傷的靈使骨都枯乾
[00:07:45.000 --> 00:07:48.000]  這是很大的分別
[00:07:48.000 --> 00:07:51.000]  大家知道神做人很特別
[00:07:51.000 --> 00:07:53.000]  人一喜樂心情一好
[00:07:53.000 --> 00:07:55.000]  免疫力自然提高
[00:07:55.000 --> 00:07:58.000]  人一憂傷一憂鬱
[00:07:58.000 --> 00:08:00.000]  免疫力就下降
[00:08:00.000 --> 00:08:01.000]  所以憂鬱的人
[00:08:01.000 --> 00:08:03.000]  我未見過憂鬱的人身體好
[00:08:03.000 --> 00:08:05.000]  沒有基本上沒有
[00:08:05.000 --> 00:08:07.000]  如果你長期病的話
[00:08:07.000 --> 00:08:09.000]  不要只是看中醫吃藥
[00:08:09.000 --> 00:08:13.000]  你要想一想可能要找一找心理輔導
[00:08:13.000 --> 00:08:15.000]  長期憂鬱的人
[00:08:15.000 --> 00:08:17.000]  心情不好長期壓力
[00:08:17.000 --> 00:08:19.000]  有很多憂慮
[00:08:19.000 --> 00:08:21.000]  不斷擔心這樣擔心那樣
[00:08:21.000 --> 00:08:23.000]  不斷擔心很難身體好
[00:08:23.000 --> 00:08:25.000]  因為一擔心
[00:08:25.000 --> 00:08:27.000]  一覺得怕
[00:08:27.000 --> 00:08:29.000]  免疫力自然下降
[00:08:29.000 --> 00:08:32.000]  你做什麼移植器官手術
[00:08:32.000 --> 00:08:34.000]  移植完器官
[00:08:34.000 --> 00:08:36.000]  身體會有排斥現象
[00:08:36.000 --> 00:08:41.000]  排斥無非是身體免疫力功能開始出來
[00:08:41.000 --> 00:08:44.000]  醫生給你的抗排斥藥是什麼
[00:08:44.000 --> 00:08:46.000]  其實是增加壓力的藥
[00:08:46.000 --> 00:08:49.000]  讓你身體突然覺得很大的壓力
[00:08:49.000 --> 00:08:51.000]  然後你免疫力就失效
[00:08:51.000 --> 00:08:53.000]  然後器官就不排斥
[00:08:53.000 --> 00:08:55.000]  其實是這樣的原理
[00:08:55.000 --> 00:08:57.000]  所以你從醫學的角度來看
[00:08:57.000 --> 00:08:58.000]  只要一個人一憂鬱
[00:08:58.000 --> 00:09:00.000]  一個人壓力大
[00:09:00.000 --> 00:09:01.000]  第一個反應是什麼
[00:09:01.000 --> 00:09:03.000]  免疫力下降
[00:09:03.000 --> 00:09:04.000]  大家知道免疫力下降
[00:09:04.000 --> 00:09:06.000]  什麼病都可以有
[00:09:06.000 --> 00:09:08.000]  其實每個人身體都有癌細胞
[00:09:08.000 --> 00:09:09.000]  一定有一些病毒
[00:09:09.000 --> 00:09:10.000]  各樣都有
[00:09:10.000 --> 00:09:15.000]  平時健康是因為你的免疫力夠強
[00:09:15.000 --> 00:09:17.000]  免疫系統非常健康
[00:09:17.000 --> 00:09:18.000]  你就沒事
[00:09:18.000 --> 00:09:20.000]  但免疫系統一下降
[00:09:20.000 --> 00:09:22.000]  什麼都可以出現
[00:09:22.000 --> 00:09:25.000]  所以心情是直接影響健康
[00:09:25.000 --> 00:09:27.000]  你想免疫力高亢
[00:09:27.000 --> 00:09:29.000]  起落的心
[00:09:29.000 --> 00:09:31.000]  這個就是良藥
[00:09:31.000 --> 00:09:32.000]  Perfect Medicine
[00:09:32.000 --> 00:09:34.000]  能醫百病
[00:09:34.000 --> 00:09:36.000]  所以處理一下你的心情
[00:09:36.000 --> 00:09:38.000]  讓你的身體更健康
[00:09:38.000 --> 00:09:40.000]  第三個
[00:09:40.000 --> 00:09:42.000]  為什麼處理情緒這麼重要
[00:09:42.000 --> 00:09:44.000]  如果你情緒不處理
[00:09:44.000 --> 00:09:46.000]  尤其是負面的情緒
[00:09:46.000 --> 00:09:49.000]  你就容易留下一個空間
[00:09:49.000 --> 00:09:51.000]  被魔鬼去做工
[00:09:51.000 --> 00:09:53.000]  被魔鬼留下地步
[00:09:53.000 --> 00:09:55.000]  在這份所述四章二十六節
[00:09:55.000 --> 00:09:56.000]  二十七節那裡說
[00:09:56.000 --> 00:09:58.000]  生氣卻不要犯罪
[00:09:58.000 --> 00:10:01.000]  聖經知道我們每個人都有憤怒的
[00:10:01.000 --> 00:10:02.000]  我們會有憤怒的情緒
[00:10:02.000 --> 00:10:03.000]  我們會生氣的
[00:10:03.000 --> 00:10:05.000]  聖經說OK的
[00:10:05.000 --> 00:10:06.000]  只不過你生氣歸生氣
[00:10:06.000 --> 00:10:08.000]  你不需要跟著情緒走
[00:10:08.000 --> 00:10:10.000]  你不需要說今天生氣
[00:10:10.000 --> 00:10:12.000]  我一定要報復
[00:10:12.000 --> 00:10:14.000]  我要做一些很邪惡的事
[00:10:14.000 --> 00:10:16.000]  生氣不要犯罪
[00:10:16.000 --> 00:10:18.000]  生氣可以自己找方式
[00:10:18.000 --> 00:10:20.000]  找朋友出來喝杯東西
[00:10:20.000 --> 00:10:21.000]  傾訴一下
[00:10:21.000 --> 00:10:23.000]  做運動跑兩圈
[00:10:23.000 --> 00:10:25.000]  自己發洩了它
[00:10:25.000 --> 00:10:26.000]  處理了它
[00:10:26.000 --> 00:10:28.000]  但不要犯罪
[00:10:28.000 --> 00:10:30.000]  不可含怒到日落
[00:10:30.000 --> 00:10:33.000]  意思是不要讓你的怒氣過夜
[00:10:33.000 --> 00:10:36.000]  今天又今天處理了它
[00:10:36.000 --> 00:10:37.000]  不要讓它過夜
[00:10:37.000 --> 00:10:39.000]  如果這兩天不做
[00:10:39.000 --> 00:10:41.000]  你繼續生氣
[00:10:41.000 --> 00:10:43.000]  你繼續含怒
[00:10:43.000 --> 00:10:46.000]  不斷越來越苦毒的話
[00:10:46.000 --> 00:10:48.000]  讓自己越來越多憤恨
[00:10:48.000 --> 00:10:51.000]  你就會被魔鬼留下地步
[00:10:51.000 --> 00:10:56.000]  魔鬼的攻擊通常很少突然出現
[00:10:56.000 --> 00:10:57.000]  拿著一支叉
[00:10:57.000 --> 00:10:59.000]  魔鬼不是這樣做事
[00:10:59.000 --> 00:11:01.000]  魔鬼攻擊你的時候
[00:11:01.000 --> 00:11:04.000]  通常是藉著你的負面情緒
[00:11:04.000 --> 00:11:08.000]  所以很多被邪靈騷擾的人
[00:11:08.000 --> 00:11:11.000]  通常在未被邪靈騷擾之前
[00:11:11.000 --> 00:11:16.000]  一定已經被一些負面情緒騷擾了很久
[00:11:16.000 --> 00:11:18.000]  一些有情緒問題的人
[00:11:18.000 --> 00:11:21.000]  所以比較會留下一些空間
[00:11:21.000 --> 00:11:24.000]  讓你在魔鬼面前變得很脆弱
[00:11:24.000 --> 00:11:26.000]  留下一個地步給它工作
[00:11:26.000 --> 00:11:27.000]  所以如果不處理情緒
[00:11:27.000 --> 00:11:29.000]  也容易受到撒旦攻擊
[00:11:29.000 --> 00:11:31.000]  這是連在一起的
[00:11:31.000 --> 00:11:33.000]  所以第四點特別重要
[00:11:33.000 --> 00:11:35.000]  這是我相信每一個人的
[00:11:35.000 --> 00:11:36.000]  第四點就是
[00:11:36.000 --> 00:11:38.000]  如果你不處理你的情緒
[00:11:38.000 --> 00:11:41.000]  你不懂得去管理你的情緒
[00:11:41.000 --> 00:11:45.000]  你很容易成為一個被人利用的人
[00:11:45.000 --> 00:11:47.000]  被人利用
[00:11:47.000 --> 00:11:50.000]  在《針研》第25章28節說
[00:11:50.000 --> 00:11:52.000]  人如果不制服
[00:11:52.000 --> 00:11:55.000]  你不管理你的心
[00:11:55.000 --> 00:11:56.000]  你的情緒
[00:11:56.000 --> 00:11:59.000]  就好像毀壞的城牆
[00:11:59.000 --> 00:12:01.000]  沒有牆一樣
[00:12:01.000 --> 00:12:04.000]  如果你不控制你的情緒
[00:12:04.000 --> 00:12:05.000]  不處理
[00:12:05.000 --> 00:12:06.000]  不管理它
[00:12:06.000 --> 00:12:08.000]  你這個人就好像一個
[00:12:08.000 --> 00:12:12.000]  完全沒有任何防禦能力的一座城
[00:12:12.000 --> 00:12:13.000]  任何人都攻得進去
[00:12:13.000 --> 00:12:15.000]  任何人都可以侵犯你
[00:12:15.000 --> 00:12:17.000]  侵略你
[00:12:17.000 --> 00:12:19.000]  在很多年前
[00:12:19.000 --> 00:12:21.000]  我有讀其中一本書
[00:12:21.000 --> 00:12:23.000]  叫做《博弈心理學》
[00:12:23.000 --> 00:12:25.000]  這本書和我平時讀的不一樣
[00:12:25.000 --> 00:12:27.000]  因為平時我讀心理輔導的時候
[00:12:27.000 --> 00:12:30.000]  所有的心理學都是為著別人的好處去讀的
[00:12:30.000 --> 00:12:34.000]  就是讀了讓你怎樣為別人排歐解難
[00:12:34.000 --> 00:12:36.000]  醫治他心理的傷痕
[00:12:36.000 --> 00:12:38.000]  《博弈心理學》不是為了諮詢去讀的
[00:12:38.000 --> 00:12:41.000]  《博弈心理學》是被奸商讀的
[00:12:41.000 --> 00:12:44.000]  是讓你知道別人的心理弱點之後
[00:12:44.000 --> 00:12:47.000]  你抓住然後你可以利用那個人
[00:12:47.000 --> 00:12:48.000]  你可以操控他
[00:12:48.000 --> 00:12:50.000]  然後他就賣你的商品
[00:12:50.000 --> 00:12:53.000]  所以基本上是商業世界讀的心理學
[00:12:53.000 --> 00:12:54.000]  比較邪惡一點
[00:12:54.000 --> 00:12:56.000]  所以我只是參考
[00:12:56.000 --> 00:12:59.000]  裡面其中說到很重要的一點
[00:12:59.000 --> 00:13:02.000]  就是商家原來都不斷在用
[00:13:02.000 --> 00:13:05.000]  就是他們會學懂怎樣抓每一個人的人性
[00:13:05.000 --> 00:13:08.000]  在情緒上最大的弱點
[00:13:08.000 --> 00:13:10.000]  大家知道情緒最大的弱點在哪裡嗎?
[00:13:10.000 --> 00:13:12.000]  罪疚感
[00:13:12.000 --> 00:13:14.000]  你的guilt feeling
[00:13:14.000 --> 00:13:17.000]  是每一個人與生俱來
[00:13:17.000 --> 00:13:20.000]  最大的emotional weakness
[00:13:20.000 --> 00:13:22.000]  商家是會抓住你這個弱點
[00:13:22.000 --> 00:13:25.000]  去不斷賣一些東西給你
[00:13:25.000 --> 00:13:29.000]  我記得去年
[00:13:29.000 --> 00:13:32.000]  我和Shirley兩個去Cancun
[00:13:32.000 --> 00:13:34.000]  在Cancun下飛機
[00:13:34.000 --> 00:13:35.000]  就被一個人抓住
[00:13:35.000 --> 00:13:37.000]  offer一個good deal給我們
[00:13:37.000 --> 00:13:40.000]  就是免費有巴士載你去酒店
[00:13:40.000 --> 00:13:42.000]  明天免費有巴士載你
[00:13:42.000 --> 00:13:45.000]  參觀他們很漂亮的度假村
[00:13:45.000 --> 00:13:48.000]  請你吃一餐很漂亮的免費午餐
[00:13:48.000 --> 00:13:51.000]  然後有人帶你去參觀度假村
[00:13:51.000 --> 00:13:55.000]  然後免費有車載你去參觀一個景點
[00:13:55.000 --> 00:13:59.000]  除此之外還有免費給你一張
[00:13:59.000 --> 00:14:05.000]  去參觀Maya那些金字塔的旅遊券
[00:14:05.000 --> 00:14:06.000]  很便宜的
[00:14:06.000 --> 00:14:09.000]  如果你自己去買可能一百元一個人
[00:14:09.000 --> 00:14:11.000]  他六十元兩個人兩張
[00:14:11.000 --> 00:14:12.000]  good deal
[00:14:12.000 --> 00:14:16.000]  當然這個世界沒有免費的午餐
[00:14:16.000 --> 00:14:17.000]  我要做些什麼呢?
[00:14:17.000 --> 00:14:19.000]  你要聽兩個小時的presentation
[00:14:19.000 --> 00:14:21.000]  我要sell些東西給你
[00:14:21.000 --> 00:14:22.000]  你可以決定不買
[00:14:22.000 --> 00:14:23.000]  不過你要聽
[00:14:23.000 --> 00:14:24.000]  如果你聽完這兩個小時
[00:14:24.000 --> 00:14:25.000]  這個deal是你的
[00:14:25.000 --> 00:14:28.000]  我和Shirley覺得good deal
[00:14:28.000 --> 00:14:29.000]  take it
[00:14:29.000 --> 00:14:30.000]  我們就take了
[00:14:30.000 --> 00:14:32.000]  我就知道明天他會來載我
[00:14:32.000 --> 00:14:34.000]  要聽兩個小時的presentation
[00:14:34.000 --> 00:14:36.000]  當晚我們就做了心理準備
[00:14:36.000 --> 00:14:40.000]  明天要大家博弈心理學
[00:14:40.000 --> 00:14:41.000]  看誰厲害
[00:14:41.000 --> 00:14:44.000]  我們就堅持到底
[00:14:44.000 --> 00:14:45.000]  打死都不買
[00:14:45.000 --> 00:14:47.000]  一分錢都不買
[00:14:47.000 --> 00:14:49.000]  拿了deal就走
[00:14:49.000 --> 00:14:50.000]  兩個小時
[00:14:50.000 --> 00:14:51.000]  第二天早上就去
[00:14:51.000 --> 00:14:54.000]  一早先派兩個人來載你
[00:14:54.000 --> 00:14:56.000]  一個司機一個陪你聊天
[00:14:56.000 --> 00:14:58.000]  已經兩個人serve你了
[00:14:58.000 --> 00:14:59.000]  去到酒店
[00:14:59.000 --> 00:15:02.000]  有人帶你all the way去到他的register前台
[00:15:02.000 --> 00:15:04.000]  前台有人陪你聊天
[00:15:04.000 --> 00:15:06.000]  聊完天register完
[00:15:06.000 --> 00:15:11.000]  有人特別陪你全程去吃一餐很厲害的午餐
[00:15:11.000 --> 00:15:13.000]  吃飯的時候不斷和你聊一些
[00:15:13.000 --> 00:15:14.000]  已經拉近關係
[00:15:14.000 --> 00:15:17.000]  聊了很多東西很關懷你各種的東西
[00:15:17.000 --> 00:15:19.000]  聊完那人就帶你去參觀酒店
[00:15:19.000 --> 00:15:23.000]  參觀完就坐下來和你開始講他的presentation
[00:15:23.000 --> 00:15:24.000]  講完你說不買
[00:15:24.000 --> 00:15:28.000]  director出來和你說offer better deal
[00:15:28.000 --> 00:15:29.000]  director都不work了
[00:15:29.000 --> 00:15:31.000]  你說不買打死都不買
[00:15:31.000 --> 00:15:32.000]  然後他就帶你
[00:15:32.000 --> 00:15:33.000]  你現在可以走了
[00:15:33.000 --> 00:15:35.000]  走的時候去到另外一個station
[00:15:35.000 --> 00:15:37.000]  另外一個人再和你說
[00:15:37.000 --> 00:15:39.000]  我給你一個better deal好嗎
[00:15:39.000 --> 00:15:40.000]  再講一次
[00:15:40.000 --> 00:15:41.000]  你說打死都不買
[00:15:41.000 --> 00:15:43.000]  然後這次真的要走了
[00:15:43.000 --> 00:15:45.000]  帶你出去外面
[00:15:45.000 --> 00:15:47.000]  最後還有一個人在那裏
[00:15:47.000 --> 00:15:49.000]  坐下來坐下來最後一個deal
[00:15:49.000 --> 00:15:50.000]  你聽我講完這個
[00:15:50.000 --> 00:15:52.000]  一定是it's a best deal
[00:15:52.000 --> 00:15:53.000]  講完
[00:15:53.000 --> 00:15:57.000]  你都知道要活著走出來
[00:15:57.000 --> 00:16:00.000]  要過五關斬六將
[00:16:00.000 --> 00:16:04.000]  老實講到最後一關
[00:16:04.000 --> 00:16:10.000]  當那個package從六萬美金降到三千元的時候
[00:16:10.000 --> 00:16:13.000]  其實我的內心是有動搖的
[00:16:13.000 --> 00:16:15.000]  是那一刻
[00:16:15.000 --> 00:16:16.000]  因為老實講
[00:16:16.000 --> 00:16:19.000]  真是the best deal i ever seen
[00:16:19.000 --> 00:16:21.000]  我有動搖
