
[00:00:00.000 --> 00:00:03.460]  我們當然知道故事之下還有其他東西
[00:02:39.700 --> 00:02:43.700]  留給他十取不可責備他
[00:02:43.700 --> 00:02:45.700]  哇!這些簡直就是造假
[00:02:45.700 --> 00:02:47.700]  就是故意留一些給他
[00:02:49.700 --> 00:02:53.700]  這樣路德在田間十取墨遂直到晚上
[00:02:53.700 --> 00:03:00.700]  他把所十取的墨遂打了若有一伊法的大麻
[00:03:00.700 --> 00:03:02.700]  一伊法有多少?
[00:03:02.700 --> 00:03:07.700]  人家說22公升
[00:03:07.700 --> 00:03:08.700]  你回去買一瓶汽水
[00:03:08.700 --> 00:03:10.700]  買22瓶
[00:03:10.700 --> 00:03:14.700]  有人說其實你出來用墨水
[00:03:14.700 --> 00:03:15.700]  大概是30磅
[00:03:15.700 --> 00:03:19.700]  哇!所以路德也很厲害
[00:03:19.700 --> 00:03:21.700]  可以30磅抬回家
[00:03:21.700 --> 00:03:23.700]  但是你看不看到那個進度
[00:03:23.700 --> 00:03:25.700]  他去的時候
[00:03:25.700 --> 00:03:28.700]  他想著希望有一點東西落肚
[00:03:28.700 --> 00:03:31.700]  結果不單止有東西吃
[00:03:31.700 --> 00:03:32.700]  還有剩下的
[00:03:32.700 --> 00:03:34.700]  還是老闆自己私人給他吃的
[00:03:34.700 --> 00:03:39.700]  然後老闆又給他帶回家
[00:03:39.700 --> 00:03:42.700]  還是30磅
[00:03:42.700 --> 00:03:45.700]  他們說他可能足夠兩個人吃兩個星期
[00:03:45.700 --> 00:03:50.700]  所以這個是overflowing grace
[00:03:50.700 --> 00:03:55.700]  當上帝給恩典人的時候
[00:03:55.700 --> 00:03:57.700]  他不是小小給
[00:03:57.700 --> 00:03:59.700]  他是大大給
[00:03:59.700 --> 00:04:01.700]  上帝是大老闆
[00:04:01.700 --> 00:04:02.700]  你明白嗎?
[00:04:02.700 --> 00:04:05.700]  我們經常和上帝計較
[00:04:05.700 --> 00:04:06.700]  你明白嗎?
[00:04:06.700 --> 00:04:09.700]  我給了100元教會
[00:04:09.700 --> 00:04:14.700]  我是不是應該要升職呢?
[00:04:14.700 --> 00:04:17.700]  首先這件事是影子和什麼已經錯了
[00:04:17.700 --> 00:04:19.700]  大家明白這件事
[00:04:19.700 --> 00:04:25.700]  但是你要明白上帝是不會給你虧錢的
[00:04:25.700 --> 00:04:28.700]  我記得我小時候
[00:04:28.700 --> 00:04:29.700]  我有個uncle
[00:04:29.700 --> 00:04:32.700]  就是有錢的
[00:04:32.700 --> 00:04:34.700]  新年的時候
[00:04:34.700 --> 00:04:37.700]  我爸媽就要派利是給他們的家
[00:04:37.700 --> 00:04:39.700]  我經常都覺得很心痛
[00:04:39.700 --> 00:04:40.700]  為什麼呢?
[00:04:40.700 --> 00:04:42.700]  因為他有九個子女
[00:04:42.700 --> 00:04:43.700]  我們只有兩個
[00:04:43.700 --> 00:04:44.700]  只有我家和我
[00:04:44.700 --> 00:04:45.700]  那我死了
[00:04:45.700 --> 00:04:46.700]  那一定虧的
[00:04:46.700 --> 00:04:47.700]  但是你知不知道
[00:04:47.700 --> 00:04:48.700]  永遠不會虧的
[00:04:48.700 --> 00:04:49.700]  為什麼呢?
[00:04:49.700 --> 00:04:52.700]  他一定會把巨盈還給我們
[00:04:52.700 --> 00:04:54.700]  因為他是大老闆
[00:04:54.700 --> 00:04:55.700]  上帝也是這樣
[00:04:55.700 --> 00:04:56.700]  你沒辦法
[00:04:56.700 --> 00:04:57.700]  你沒辦法
[00:04:57.700 --> 00:05:01.700]  你沒辦法比上帝超越他可以還給你的
[00:05:01.700 --> 00:05:02.700]  OK
[00:05:02.700 --> 00:05:03.700]  所以這裡
[00:05:03.700 --> 00:05:05.700]  他講了上帝的恩典是這樣的
[00:05:05.700 --> 00:05:07.700]  所以如果你覺得
[00:05:07.700 --> 00:05:09.700]  你生命裏經常都覺得
[00:05:09.700 --> 00:05:10.700]  為什麼上帝不祝福我
[00:05:10.700 --> 00:05:12.700]  為什麼上帝給他而不給我
[00:05:12.700 --> 00:05:15.700]  你知道這是完全不符合胡錫進的
[00:05:15.700 --> 00:05:16.700]  OK
[00:05:16.700 --> 00:05:17.700]  那問題就是
[00:05:17.700 --> 00:05:21.700]  一定是你在找的東西是找錯了
[00:05:21.700 --> 00:05:22.700]  因為我最後會告訴你
[00:05:22.700 --> 00:05:24.700]  究竟你應該找些什麼
[00:05:24.700 --> 00:05:25.700]  你找錯了
[00:05:25.700 --> 00:05:31.700]  努德把所拾取的乃進成呂去婆婆漢
[00:05:31.700 --> 00:05:35.700]  又把他吃飽所剩的拿出婆婆
[00:05:35.700 --> 00:05:38.700]  婆婆出來就不是好東西
[00:05:38.700 --> 00:05:43.700]  婆婆問他今天哪裏去拾墨遂
[00:05:43.700 --> 00:05:44.700]  哪裏做工
[00:05:44.700 --> 00:05:47.700]  哪裏獲得這麼多福氣
[00:05:47.700 --> 00:05:48.700]  於是努德就直說
[00:05:48.700 --> 00:05:49.700]  我去了哪裏
[00:05:49.700 --> 00:05:50.700]  那個人叫波亞斯
[00:05:50.700 --> 00:05:54.700]  那婆婆就立刻想辦法
[00:05:54.700 --> 00:06:02.700]  願那人夢夜禍華 似乎因為他不斷地因待活人死人
[00:06:02.700 --> 00:06:03.700]  因為他立刻知道
[00:06:03.700 --> 00:06:06.700]  波亞斯是他們的近親
[00:06:06.700 --> 00:06:09.700]  有可能他有機會翻本
[00:06:09.700 --> 00:06:10.700]  你記得嗎
[00:06:10.700 --> 00:06:12.700]  其實我上個星期有沒有說
[00:06:12.700 --> 00:06:16.700]  可能我星期四那天才說
[00:06:16.700 --> 00:06:18.700]  他好像一個賭徒
[00:06:18.700 --> 00:06:21.700]  他已經賭到沒有本錢
[00:06:21.700 --> 00:06:25.700]  他已經很清代
[00:06:25.700 --> 00:06:28.700]  他沒有想到
[00:06:28.700 --> 00:06:31.700]  努德其實可以是他的鑽碼
[00:06:31.700 --> 00:06:32.700]  直到這一步
[00:06:32.700 --> 00:06:33.700]  他想到
[00:06:33.700 --> 00:06:35.700]  原來努德可以做我的鑽碼
[00:06:35.700 --> 00:06:36.700]  所以第三章是壞的
[00:06:36.700 --> 00:06:37.700]  為什麼呢
[00:06:37.700 --> 00:06:40.700]  他想拿努德出去賭一賭
[00:06:40.700 --> 00:06:42.700]  壞人來的
[00:06:42.700 --> 00:06:43.700]  所以他在想
[00:06:43.700 --> 00:06:47.700]  他說因為他不斷地因待
[00:06:47.700 --> 00:06:51.700]  因待就是希伯文最重要的東西叫Hesed
[00:06:51.700 --> 00:06:55.700]  他想的因待就是幫他翻本
[00:06:55.700 --> 00:06:58.700]  最好就是幫他的財產贖回
[00:06:58.700 --> 00:06:59.700]  明治的恢復
[00:06:59.700 --> 00:07:01.700]  這個是他正在想的
[00:07:01.700 --> 00:07:05.700]  在整個努德紀最後的因典上
[00:07:05.700 --> 00:07:06.700]  上帝的因待在哪裡呢
[00:07:06.700 --> 00:07:08.700]  君王的出現
[00:07:08.700 --> 00:07:10.700]  因為努德紀一開始告訴你
[00:07:10.700 --> 00:07:12.700]  以色列最大的問題是什麼呢
[00:07:12.700 --> 00:07:14.700]  國中沒有王
[00:07:14.700 --> 00:07:17.700]  只知道當到統治的時候
[00:07:17.700 --> 00:07:18.700]  這個才是問題
[00:07:18.700 --> 00:07:20.700]  不是他的問題
[00:07:20.700 --> 00:07:22.700]  他把事情想得很細
[00:07:22.700 --> 00:07:25.700]  想得很仔細
[00:07:25.700 --> 00:07:27.700]  他在說的因待
[00:07:27.700 --> 00:07:28.700]  最後他就得到了
[00:07:28.700 --> 00:07:31.700]  不過他只得到那些
[00:07:31.700 --> 00:07:33.700]  但是上帝通過這個
[00:07:33.700 --> 00:07:35.700]  不是很認識上帝的人
[00:07:35.700 --> 00:07:38.700]  結果得到一個因待出來
[00:07:38.700 --> 00:07:42.700]  就是真正的皇帝
[00:07:45.700 --> 00:07:46.700]  南無阿彌又對他說
[00:07:46.700 --> 00:07:48.700]  那人是我們本族的人
[00:07:48.700 --> 00:07:52.700]  是一個可以屬我產業的至親
[00:07:52.700 --> 00:07:54.700]  摩納女子努德說
[00:07:54.700 --> 00:07:56.700]  他還對我說
[00:07:56.700 --> 00:07:58.700]  你要緊跟著我的僕人
[00:07:58.700 --> 00:08:01.700]  去拾取墨水
[00:08:01.700 --> 00:08:04.700]  直到莊稼收完為止
[00:08:04.700 --> 00:08:05.700]  南無阿彌對息虎說
[00:08:05.700 --> 00:08:07.700]  女兒你要跟著
[00:08:07.700 --> 00:08:09.700]  跟著他
[00:08:09.700 --> 00:08:12.700]  免得他在別人裡面很關心
[00:08:12.700 --> 00:08:13.700]  免得被人騷擾
[00:08:13.700 --> 00:08:14.700]  但是他為什麼要跟著他
[00:08:14.700 --> 00:08:16.700]  讓他朝夕相對
[00:08:16.700 --> 00:08:18.700]  看看有沒有可能
[00:08:18.700 --> 00:08:21.700]  結果後來好像都沒有什麼動過
[00:08:21.700 --> 00:08:22.700]  波亞斯
[00:08:22.700 --> 00:08:26.700]  於是他就將她送去黑夜當中
[00:08:26.700 --> 00:08:28.700]  你明白吧
[00:08:28.700 --> 00:08:31.700]  所以這件事是有些問題的
[00:08:31.700 --> 00:08:32.700]  不過我們不理她
[00:08:32.700 --> 00:08:34.700]  她只是配角而已
[00:08:34.700 --> 00:08:35.700]  她真的是配角而已
[00:08:35.700 --> 00:08:40.700]  於是努德緊跟著波亞斯的女僕
[00:08:40.700 --> 00:08:41.700]  其實是波亞斯
[00:08:41.700 --> 00:08:43.700]  直到修葛完畢
[00:08:43.700 --> 00:08:46.700]  努德仍然與婆婆住在
[00:08:46.700 --> 00:08:48.700]  收莫
[00:08:48.700 --> 00:08:50.700]  時間關係
[00:08:50.700 --> 00:08:53.700]  我想和你用一個
[00:08:53.700 --> 00:08:55.700]  十字架影子的角度
[00:08:55.700 --> 00:08:57.700]  去想三個point
[00:08:57.700 --> 00:08:59.700]  你看完這個故事
[00:08:59.700 --> 00:09:01.700]  大家都知道一些東西
[00:09:01.700 --> 00:09:02.700]  我怎麼形容這個故事
[00:09:02.700 --> 00:09:05.700]  這個故事和基督徒有沒有關係
[00:09:05.700 --> 00:09:07.700]  和基督徒有沒有關係
[00:09:07.700 --> 00:09:08.700]  不是說你下次肚餓的時候
[00:09:08.700 --> 00:09:11.700]  可以問問問
[00:09:11.700 --> 00:09:13.700]  第一這個故事我已經說了
[00:09:13.700 --> 00:09:16.700]  這個故事是幫大衛說話的
[00:09:16.700 --> 00:09:18.700]  這個故事告訴你
[00:09:18.700 --> 00:09:21.700]  如果你想以色列像伯比雄那樣
[00:09:21.700 --> 00:09:22.700]  你要選誰呢
[00:09:22.700 --> 00:09:23.700]  選大衛
[00:09:23.700 --> 00:09:25.700]  所以這個故事第一件事
[00:09:25.700 --> 00:09:28.700]  就是掃羅非奸選大衛是賢君
[00:09:28.700 --> 00:09:31.700]  但是如果你繼續看《舊約聖經》
[00:09:31.700 --> 00:09:33.700]  你知道是什麼
[00:09:33.700 --> 00:09:35.700]  大衛乃影子
[00:09:35.700 --> 00:09:37.700]  耶穌才是真救主
[00:09:37.700 --> 00:09:44.700]  因為路德基的作者只看到這裡
[00:09:44.700 --> 00:09:45.700]  他只看到這裡
[00:09:45.700 --> 00:09:47.700]  因為看不到之後
[00:09:47.700 --> 00:09:48.700]  我們看到之後
[00:09:48.700 --> 00:09:50.700]  上帝的大婆話還沒完
[00:09:50.700 --> 00:09:53.700]  於是上帝的大婆話繼續下去的時候
[00:09:53.700 --> 00:09:56.700]  其實就是大衛乃影子
[00:09:56.700 --> 00:09:57.700]  基督為真救主
[00:09:57.700 --> 00:09:58.700]  這是第一件事
[00:09:58.700 --> 00:09:59.700]  第二件事
[00:09:59.700 --> 00:10:01.700]  在第二章裡面
[00:10:01.700 --> 00:10:03.700]  看得最清晰
[00:10:03.700 --> 00:10:05.700]  或者不斷重複的是什麼呢
[00:10:05.700 --> 00:10:09.700]  就是路德已經領受了恩典
[00:10:09.700 --> 00:10:11.700]  不過恩上加恩
[00:10:11.700 --> 00:10:13.700]  你有沒有聽過這句話
[00:10:13.700 --> 00:10:15.700]  《約翰福音》第一章
[00:10:15.700 --> 00:10:18.700]  我們看見道成妖肉身住在我們當中
[00:10:18.700 --> 00:10:20.700]  充充滿滿有恩典有真理
[00:10:20.700 --> 00:10:23.700]  然後從他的豐富裡
[00:10:23.700 --> 00:10:24.700]  第十六節
[00:10:24.700 --> 00:10:25.700]  我們都領受了恩典
[00:10:25.700 --> 00:10:28.700]  而且恩上加恩
[00:10:28.700 --> 00:10:31.700]  所以路德的第二章
[00:10:31.700 --> 00:10:35.700]  就是《約翰福音》第一章的舊版本
[00:10:35.700 --> 00:10:37.700]  恩上加恩
[00:10:37.700 --> 00:10:39.700]  你看到不斷恩上加恩
[00:10:39.700 --> 00:10:41.700]  問題在這裡
[00:10:41.700 --> 00:10:44.700]  恩上加恩是什麼意思呢
[00:10:44.700 --> 00:10:46.700]  我們教會有一首歌
[00:10:46.700 --> 00:10:48.700]  經常有人唱
[00:10:48.700 --> 00:10:51.700]  《Count Your Blessings, Name Them One by One》
[00:10:51.700 --> 00:10:54.700]  主的恩點樣樣都要數
[00:10:54.700 --> 00:10:56.700]  主的恩點樣樣都要數
[00:10:56.700 --> 00:10:58.700]  有沒有聽過這首歌
[00:10:58.700 --> 00:11:01.700]  這首歌我以前在美國會議時
[00:11:01.700 --> 00:11:02.700]  是禁歌來的
[00:11:02.700 --> 00:11:03.700]  不准唱的
[00:11:03.700 --> 00:11:06.700]  因為一有人帶這首歌的時候
[00:11:06.700 --> 00:11:08.700]  大家就開始數恩典
[00:11:08.700 --> 00:11:12.700]  上帝今年如何祝福了我的事業
[00:11:12.700 --> 00:11:13.700]  我的家庭
[00:11:13.700 --> 00:11:14.700]  我的什麼
[00:11:14.700 --> 00:11:16.700]  這些不是新的東西
[00:11:16.700 --> 00:11:18.700]  這些全部是舊的東西
[00:11:18.700 --> 00:11:20.700]  這些全部是影子
[00:11:20.700 --> 00:11:21.700]  OK
[00:11:21.700 --> 00:11:24.700]  你怎麼數主的恩典樣樣都要
[00:11:24.700 --> 00:11:25.700]  怎麼恩上加恩
[00:11:25.700 --> 00:11:28.700]  我給你多一個角度
[00:11:28.700 --> 00:11:30.700]  我們領受了他的恩典
[00:11:30.700 --> 00:11:31.700]  而且恩上加恩
[00:11:31.700 --> 00:11:34.700]  這句話是約翰寫的
[00:11:34.700 --> 00:11:35.700]  約翰福音第一章寫的
[00:11:35.700 --> 00:11:37.700]  約翰寫約翰福音的時候
[00:11:37.700 --> 00:11:40.700]  大概公元九十年
[00:11:40.700 --> 00:11:42.700]  約翰死剩約翰
[00:11:42.700 --> 00:11:44.700]  其他的使徒全部死了
[00:11:44.700 --> 00:11:46.700]  保羅死了
[00:11:46.700 --> 00:11:47.700]  彼得死了
[00:11:47.700 --> 00:11:48.700]  其他所有
[00:11:48.700 --> 00:11:49.700]  他是死剩種來的
[00:11:49.700 --> 00:11:51.700]  而且前面那十一個也好
[00:11:51.700 --> 00:11:52.700]  十二個也好
[00:11:52.700 --> 00:11:53.700]  怎麼算都好
[00:11:53.700 --> 00:11:56.700]  死得很慘的
[00:11:56.700 --> 00:11:58.700]  他不可能是在想
[00:11:58.700 --> 00:12:01.700]  我們現在在想的那些恩上加恩
[00:12:01.700 --> 00:12:03.700]  而且他
[00:12:03.700 --> 00:12:05.700]  而且他
[00:12:05.700 --> 00:12:08.700]  而且他
[00:12:08.700 --> 00:12:09.700]  寫信的時候
[00:12:09.700 --> 00:12:12.700]  大概應該是在拔磨道
[00:12:12.700 --> 00:12:15.700]  就是被流放在拔磨道
[00:12:15.700 --> 00:12:16.700]  OK
[00:12:16.700 --> 00:12:19.700]  他自己都想著自己都快死了
[00:12:19.700 --> 00:12:21.700]  於是就寫了約翰福音
[00:12:21.700 --> 00:12:24.700]  那有沒有可能他在想那些恩典呢
[00:12:24.700 --> 00:12:26.700]  今天吃飯有叉燒吃
[00:12:26.700 --> 00:12:27.700]  沒可能的
[00:12:27.700 --> 00:12:29.700]  以後可以放假
[00:12:29.700 --> 00:12:30.700]  沒可能的
[00:12:30.700 --> 00:12:31.700]  他想著死的
[00:12:31.700 --> 00:12:33.700]  所以他不是在想那些恩典
[00:12:33.700 --> 00:12:34.700]  他是在想自己
[00:12:34.700 --> 00:12:36.700]  做了五六十年的基督徒
[00:12:36.700 --> 00:12:38.700]  又耶穌基督受死復活
[00:12:38.700 --> 00:12:39.700]  然後看了上帝
[00:12:39.700 --> 00:12:42.700]  他不斷去更加認識這個福音
[00:12:42.700 --> 00:12:45.700]  寫了整個新約的寫成之後
[00:12:45.700 --> 00:12:46.700]  不斷思索
[00:12:46.700 --> 00:12:48.700]  好像那群土人一樣
[00:12:48.700 --> 00:12:50.700]  好像那群土人一樣
[00:12:50.700 --> 00:12:52.700]  沒辦法忘記耶穌基督
[00:12:52.700 --> 00:12:54.700]  每天不斷思索
[00:12:54.700 --> 00:12:57.700]  然後慢慢又有新約聖經寫上去
[00:12:57.700 --> 00:13:00.700]  所以當我們去想什麼叫恩賞加恩的時候
[00:13:00.700 --> 00:13:02.700]  令我想到這件事
[00:13:02.700 --> 00:13:04.700]  就在神學上
[00:13:04.700 --> 00:13:10.700]  在系統神學裡面
[00:13:10.700 --> 00:13:13.700]  我們很清晰看新約聖經的時候
[00:13:13.700 --> 00:13:14.700]  聖經告訴我們
[00:13:14.700 --> 00:13:19.700]  我們的救恩有很多層次
[00:13:19.700 --> 00:13:20.700]  很多的角度
[00:13:20.700 --> 00:13:22.700]  很豐富的
[00:13:22.700 --> 00:13:24.700]  今天的人大多數都不知道這些東西
[00:13:24.700 --> 00:13:26.700]  於是說我們得救就得救
[00:13:26.700 --> 00:13:28.700]  但是曾幾何時
[00:13:28.700 --> 00:13:29.700]  認不認真
[00:13:29.700 --> 00:13:33.700]  基督徒是怎樣數算恩典的呢
[00:13:33.700 --> 00:13:35.700]  就是將他們變成
[00:13:35.700 --> 00:13:37.700]  這些所謂的
[00:13:37.700 --> 00:13:38.700]  Systematic Theology
[00:13:38.700 --> 00:13:40.700]  系統神學裡面的東西
[00:13:40.700 --> 00:13:42.700]  聖經怎樣教導我們
[00:13:42.700 --> 00:13:43.700]  當你信主的時候
[00:13:43.700 --> 00:13:44.700]  土人信主的時候
[00:13:44.700 --> 00:13:45.700]  他是不知道
[00:13:45.700 --> 00:13:48.700]  上帝做了什麼令他相信的
[00:13:48.700 --> 00:13:50.700]  你有空就看看保羅的書信
[00:13:50.700 --> 00:13:52.700]  你看看保羅的祈禱等等
[00:13:52.700 --> 00:13:54.700]  保羅讚美上帝他的揀選
[00:13:54.700 --> 00:13:55.700]  他的呼召
[00:13:55.700 --> 00:13:57.700]  重生
[00:13:57.700 --> 00:13:58.700]  《約翰福音》第三章
[00:13:58.700 --> 00:14:01.700]  我們知罪都是恩典
[00:14:01.700 --> 00:14:03.700]  我們可以相信
[00:14:03.700 --> 00:14:04.700]  我們可以悔改
[00:14:04.700 --> 00:14:05.700]  因信清義
[00:14:05.700 --> 00:14:07.700]  成為上帝的兒女
[00:14:07.700 --> 00:14:10.700]  清義和兒女又不一樣
[00:14:10.700 --> 00:14:12.700]  我在上帝面前
[00:14:12.700 --> 00:14:14.700]  清義就是我站立得穩
[00:14:14.700 --> 00:14:16.700]  站立得穩不代表我是他的子女
[00:14:16.700 --> 00:14:19.700]  做了子女又不代表我可以承受
[00:14:19.700 --> 00:14:21.700]  承繼產業
[00:14:21.700 --> 00:14:23.700]  是新約一步一步告訴我們
[00:14:23.700 --> 00:14:28.700]  原來我們整個鄉土的福氣是很豐盛的
[00:14:28.700 --> 00:14:30.700]  我們是後製
[00:14:30.700 --> 00:14:31.700]  為什麼要後製呢
[00:14:31.700 --> 00:14:35.700]  因為唯有後製才可以承繼產業
[00:14:35.700 --> 00:14:37.700]  我們被分別為聖
[00:14:37.700 --> 00:14:38.700]  上帝在結證我們
[00:14:38.700 --> 00:14:40.700]  我們與主聯合
[00:14:40.700 --> 00:14:42.700]  Perseverance of the saint
[00:14:42.700 --> 00:14:43.700]  我們堅定自尊
[00:14:43.700 --> 00:14:44.700]  上帝揀選的
[00:14:44.700 --> 00:14:47.700]  祂會給予他們能力堅持到底
[00:14:47.700 --> 00:14:52.700]  最後我們與上帝得著永遠永遠永遠的榮耀
[00:14:52.700 --> 00:14:53.700]  這些叫做count your blessing
[00:14:53.700 --> 00:14:55.700]  這些叫做name them one by one
[00:14:55.700 --> 00:14:58.700]  主的恩典每一樣都要數
[00:14:58.700 --> 00:15:01.700]  但我們如果你不數這些恩典你就死了
[00:15:01.700 --> 00:15:02.700]  如果你不數這些恩典
[00:15:02.700 --> 00:15:03.700]  我告訴你
[00:15:03.700 --> 00:15:06.700]  你一定會做病蠟和蜜
[00:15:06.700 --> 00:15:08.700]  一定苦瓜乾
[00:15:08.700 --> 00:15:09.700]  你明白嗎
[00:15:09.700 --> 00:15:10.700]  蠟和蜜那種東西
[00:15:10.700 --> 00:15:12.700]  就算他今天種了六合彩
[00:15:12.700 --> 00:15:14.700]  但他填了一陣子
[00:15:14.700 --> 00:15:15.700]  明天發生的事情
[00:15:15.700 --> 00:15:16.700]  他會玩完的
[00:15:16.700 --> 00:15:18.700]  你拿著這些東西
[00:15:18.700 --> 00:15:20.700]  你就真的少填一點
[00:15:20.700 --> 00:15:22.700]  你就填到漏
[00:15:22.700 --> 00:15:23.700]  為什麼呢
[00:15:23.700 --> 00:15:25.700]  因為新約聖經裡面的基督徒
[00:15:25.700 --> 00:15:27.700]  就是拿著這些東西的
[00:15:27.700 --> 00:15:30.700]  他們的環境是絕對差的
[00:15:30.700 --> 00:15:33.700]  我已經提醒我們去做這件事了
[00:15:33.700 --> 00:15:35.700]  我再給你看一件事
[00:15:35.700 --> 00:15:38.700]  我今天找到這件事
[00:15:38.700 --> 00:15:39.700]  這件事很棒的
[00:15:39.700 --> 00:15:41.700]  我在美國的時候
[00:15:41.700 --> 00:15:42.700]  我們的教會
[00:15:42.700 --> 00:15:44.700]  久不久有小朋友受洗
[00:15:44.700 --> 00:15:47.700]  我知道不是每一間教會都有嬰兒洗
[00:15:47.700 --> 00:15:50.700]  你當你嬰兒貢獻也好
[00:15:50.700 --> 00:15:52.700]  或者是小孩子
[00:15:52.700 --> 00:15:55.700]  我們那一年有位小朋友叫Christopher
[00:15:55.700 --> 00:15:59.700]  Christopher兒童洗
[00:15:59.700 --> 00:16:02.700]  我幫他做了一張檢查
[00:16:02.700 --> 00:16:04.700]  我給了他一張檢查
[00:16:04.700 --> 00:16:08.700]  檢查的價值是無限
[00:16:08.700 --> 00:16:10.700]  檢查誰寫了什麼簽名
[00:16:10.700 --> 00:16:12.700]  Father, Son and Holy Spirit
[00:16:12.700 --> 00:16:13.700]  聖父,聖子,聖靈
[00:16:13.700 --> 00:16:14.700]  寫的
[00:16:14.700 --> 00:16:15.700]  寫給Christopher
[00:16:15.700 --> 00:16:19.700]  還有我們教會的名字等等
[00:16:19.700 --> 00:16:21.700]  寫什麼給他
