
[00:00:00.000 --> 00:00:02.000]  各位領事會 早晨
[00:02:15.340 --> 00:02:20.740]  我心裡那時候已經很趕時間了
[00:02:20.740 --> 00:02:23.660]  重要的一個這樣的經歷的時候
[00:02:23.660 --> 00:02:28.420]  神在那一刻都叫我慢慢的動腦
[00:02:28.420 --> 00:02:30.620]  在過程中說要饒恕他
[00:02:30.620 --> 00:02:34.860]  他所做的他不知道
[00:02:34.860 --> 00:02:37.740]  我想在我們生活的裏面
[00:02:37.740 --> 00:02:42.260]  可能我們都會遇到很多類似這樣的遭遇
[00:02:42.260 --> 00:02:44.700]  有時候我們作為基督徒
[00:02:44.700 --> 00:02:47.900]  怎樣去面對這個世代呢
[00:02:47.900 --> 00:02:50.540]  一個既是扭曲了
[00:02:50.540 --> 00:02:53.620]  而我們每一個都是屬神的人
[00:02:53.620 --> 00:02:56.420]  而在我們一直看聖經的時候
[00:02:56.420 --> 00:03:00.300]  聖經都很清楚讓我們知道
[00:03:00.300 --> 00:03:04.140]  罪的根源是甚麼
[00:03:04.140 --> 00:03:07.140]  是人的自我
[00:03:07.140 --> 00:03:12.180]  人的自我 S.I.N.中間的那個I字
[00:03:12.180 --> 00:03:14.100]  其實你和我都有份
[00:03:14.100 --> 00:03:17.740]  以至到我們都活在一個罪的裏面
[00:03:17.740 --> 00:03:18.860]  我們都很感恩
[00:03:18.860 --> 00:03:22.140]  因為我們知道罪不能夠捆綁我們
[00:03:22.140 --> 00:03:27.700]  因為我們將會慶祝耶穌的復活
[00:03:27.700 --> 00:03:30.020]  但是在復活之前
[00:03:30.020 --> 00:03:31.540]  耶穌都為我們受苦
[00:03:31.540 --> 00:03:33.340]  以至到祂的寶血流出
[00:03:33.340 --> 00:03:35.540]  洗淨我們的罪
[00:03:35.540 --> 00:03:38.460]  當耶穌來到這個世界上的時候
[00:03:38.460 --> 00:03:43.700]  祂預言我們會經歷很多的苦
[00:03:43.700 --> 00:03:44.860]  特別我們都知道
[00:03:44.860 --> 00:03:47.700]  其實現在我們都在一個末世的裏面
[00:03:47.700 --> 00:03:50.980]  馬太福音二十四章三到十二節
[00:03:50.980 --> 00:03:53.660]  當時門徒就問祂
[00:03:53.660 --> 00:03:56.740]  世界終結的時候有甚麼預言
[00:03:56.740 --> 00:03:57.620]  耶穌就說
[00:03:57.620 --> 00:03:59.740]  你們要謹慎免得有人迷惑你們
[00:03:59.740 --> 00:04:01.660]  因為將有好色人冒我的名來
[00:04:01.660 --> 00:04:02.860]  說我是基督
[00:04:02.860 --> 00:04:04.380]  並且要迷惑許多人
[00:04:04.380 --> 00:04:07.780]  你們要將聽見打仗和打上的風聲
[00:04:07.780 --> 00:04:09.380]  注意不要驚慌
[00:04:09.380 --> 00:04:11.780]  因為這些事必須發生
[00:04:11.780 --> 00:04:13.540]  但這還不是終結
[00:04:13.540 --> 00:04:14.900]  民要攻打民國
[00:04:14.900 --> 00:04:15.820]  要攻打國
[00:04:15.820 --> 00:04:17.260]  多處必有饑荒
[00:04:17.260 --> 00:04:18.220]  地震
[00:04:18.220 --> 00:04:21.500]  這都是災難的起頭
[00:04:21.500 --> 00:04:25.140]  那時人要使你們陷在患難裏
[00:04:25.140 --> 00:04:27.060]  也要殺害你們
[00:04:27.060 --> 00:04:30.740]  你們又要為我的名被萬民憎恨
[00:04:30.740 --> 00:04:33.100]  那時會有許多人跌倒
[00:04:33.100 --> 00:04:34.580]  亦都會彼此陷害
[00:04:34.580 --> 00:04:35.660]  彼此憎恨
[00:04:35.660 --> 00:04:37.420]  且有好色假先知起來
[00:04:37.420 --> 00:04:38.180]  迷惑許多人
[00:04:38.180 --> 00:04:40.020]  因為不法的事增多
[00:04:40.020 --> 00:04:44.380]  許多人的愛心漸漸冷淡
[00:04:44.380 --> 00:04:47.260]  聖經原來早已預告
[00:04:47.260 --> 00:04:52.380]  我們正正活在一個這樣的處境裏面
[00:04:52.380 --> 00:04:53.300]  世界
[00:04:53.300 --> 00:04:57.300]  我們所活在這個世界只會越來越差
[00:04:57.300 --> 00:04:59.420]  不過亦都
[00:04:59.420 --> 00:05:02.500]  好像提摩太后書三章一節裏面
[00:05:02.500 --> 00:05:06.140]  保羅亦都說定給提摩太子
[00:05:06.140 --> 00:05:11.900]  你該知道末世必有艱難的日子來到
[00:05:11.900 --> 00:05:14.460]  所以我覺得接下來
[00:05:14.460 --> 00:05:16.780]  一會兒我們會去看這一段經文
[00:05:16.780 --> 00:05:21.060]  剛才大興都為我們讀出的時候
[00:05:21.060 --> 00:05:25.220]  我們很認為
[00:05:25.220 --> 00:05:26.980]  在未來的時間
[00:05:26.980 --> 00:05:31.380]  究竟保羅怎樣去勸勉提摩太
[00:05:31.380 --> 00:05:33.340]  在信仰的道路上
[00:05:33.340 --> 00:05:38.020]  怎樣去回應一個不可理喻的世界裏面
[00:05:38.020 --> 00:05:40.540]  既然我們每一個都是屬神的人
[00:05:40.540 --> 00:05:42.900]  理論上我們應該更有把握
[00:05:42.900 --> 00:05:45.660]  去面對這個世界
[00:05:45.660 --> 00:05:47.660]  所以在頭九節裏面
[00:05:47.660 --> 00:05:51.140]  保羅說完一些消極的現象之後
[00:05:51.140 --> 00:05:53.220]  由第十節開始
[00:05:53.220 --> 00:05:55.780]  就從一個積極的角度
[00:05:55.780 --> 00:06:01.180]  要讓提摩太再一次確認她自己的身份和照命
[00:06:01.180 --> 00:06:04.220]  不要跟隨世俗的風氣
[00:06:04.220 --> 00:06:07.500]  所以保羅在這裏提出三個
[00:06:07.500 --> 00:06:11.300]  我會形容為屬靈的操練
[00:06:11.300 --> 00:06:13.660]  原來屬靈是需要操練的
[00:06:13.660 --> 00:06:16.140]  你不會順了注之後突然間
[00:06:16.140 --> 00:06:17.940]  嘩!真的很健美
[00:06:17.940 --> 00:06:20.460]  當你要練到很健碩的時候
[00:06:20.460 --> 00:06:23.900]  你都是要很狠心地去練你的肌肉
[00:06:23.900 --> 00:06:26.460]  同樣在屬靈的生命裏面
[00:06:26.460 --> 00:06:28.060]  都是一樣的
[00:06:28.060 --> 00:06:29.340]  保羅就提示提摩太
[00:06:29.340 --> 00:06:31.740]  亦都同樣提示我們
[00:06:31.740 --> 00:06:33.420]  面對世界
[00:06:33.420 --> 00:06:36.420]  嘩!好像一個紅紅的烈火
[00:06:36.420 --> 00:06:38.900]  裏面有很多苦難,很多的試煉
[00:06:38.900 --> 00:06:42.980]  究竟我們怎樣可以成為貞金一樣的生命
[00:06:42.980 --> 00:06:46.420]  貞金不怕紅爐火呢?
[00:06:46.420 --> 00:06:48.580]  看看你旁邊那個
[00:06:48.580 --> 00:06:51.980]  即是跟他說你是貞金來的
[00:06:51.980 --> 00:06:55.300]  希望你貞金不怕紅爐火
[00:06:55.300 --> 00:06:59.460]  我們一齊看看保羅這三個屬靈的操練
[00:06:59.460 --> 00:07:03.500]  第一個屬靈的操練是一個品格的操練
[00:07:03.500 --> 00:07:07.900]  從師父的榜樣和教導而來
[00:07:07.900 --> 00:07:10.140]  但經文就告訴我們
[00:07:10.140 --> 00:07:12.300]  已經追隨了我的教導行為
[00:07:12.300 --> 00:07:15.060]  志向信心、寬容、愛心、忍耐
[00:07:15.060 --> 00:07:18.100]  以及我在安提阿波爾哥念路斯德
[00:07:18.100 --> 00:07:20.420]  所遭遇的迫害和苦難
[00:07:20.420 --> 00:07:24.740]  我忍受了何等的迫害
[00:07:24.740 --> 00:07:26.300]  在這裏我們看到
[00:07:26.300 --> 00:07:29.380]  提摩太就有保羅這一個生命的師父
[00:07:29.380 --> 00:07:31.460]  成為他的模特兒
[00:07:31.460 --> 00:07:35.700]  提摩太能夠可以很近距離
[00:07:35.700 --> 00:07:38.900]  看到保羅他的言和行
[00:07:38.900 --> 00:07:43.580]  亦都親耳聽過保羅他自己的教導
[00:07:43.580 --> 00:07:46.700]  經文裏面說「追隨了我」
[00:07:46.700 --> 00:07:49.660]  原文的意思如果用廣東話來講
[00:07:49.660 --> 00:07:54.220]  其實你已經跟得我很貼近
[00:07:54.220 --> 00:07:58.940]  所以在提摩太裏面其實他很認識保羅
[00:07:58.940 --> 00:08:02.260]  他很知道保羅所講的、所做的
[00:08:02.260 --> 00:08:04.660]  為何他會這樣去反映呢
[00:08:04.660 --> 00:08:07.500]  對提摩太來講他完全掌握
[00:08:07.500 --> 00:08:11.660]  經文亦都說在這裏我們可以看到
[00:08:11.660 --> 00:08:17.300]  保羅他內在生命的一些素質
[00:08:17.300 --> 00:08:21.380]  在過程裏面這些素質
[00:08:21.380 --> 00:08:25.500]  包括他跟得我這麼貼
[00:08:25.500 --> 00:08:27.780]  就知道我的教導
[00:08:27.780 --> 00:08:31.980]  這些教導就是從耶穌基督而來的教訓
[00:08:31.980 --> 00:08:33.540]  亦都是我們每一個頂子
[00:08:33.540 --> 00:08:36.660]  每一屬靈生命成長的基礎
[00:08:36.660 --> 00:08:40.700]  這些教訓某程度上亦都是來塑造我們
[00:08:40.700 --> 00:08:43.900]  有一個新的價值觀
[00:08:43.900 --> 00:08:48.900]  我們不再按照世界的方法去行事為人
[00:08:48.900 --> 00:08:52.300]  我們會開始學習聖經裏面
[00:08:52.300 --> 00:08:54.660]  神的吩咐而行
[00:08:54.660 --> 00:09:00.060]  所以不單止是這樣,基督徒在保羅的生命裏面
[00:09:00.060 --> 00:09:02.060]  亦都有一個志向
[00:09:02.060 --> 00:09:04.340]  (這麼快了,回頭看)
[00:09:04.340 --> 00:09:06.020]  亦都有一個志向
[00:09:06.020 --> 00:09:09.220]  在志向裏面就是按照神的旨意
[00:09:09.220 --> 00:09:11.620]  很有方向、很有使命感
[00:09:11.620 --> 00:09:14.580]  知道神想我這樣做的時候
[00:09:14.580 --> 00:09:18.260]  我們會見到保羅就全程這樣投入
[00:09:18.260 --> 00:09:22.780]  我們知道保羅的志向就是要還福音的債
[00:09:22.780 --> 00:09:26.820]  以至他不斷地窮一生去外邦人
[00:09:26.820 --> 00:09:30.300]  在外邦人裏面去傳揚福音
[00:09:30.300 --> 00:09:32.260]  可能在我們身邊也有一些頂子妹
[00:09:32.260 --> 00:09:37.300]  我們認識她從神而來有一個很獨特的志向
[00:09:37.300 --> 00:09:40.420]  奮勢地去做
[00:09:40.420 --> 00:09:44.020]  所以在這裏亦都會看到
[00:09:44.020 --> 00:09:48.660]  每個頂子妹可能從神而來有不同的領袖
[00:09:48.660 --> 00:09:55.620]  以至我們是甘願地去為耶穌擺賞
[00:09:55.620 --> 00:09:58.060]  所以同樣在這裏
[00:09:58.060 --> 00:10:03.780]  保羅亦都說到我的信心、寬容、愛心、忍耐
[00:10:03.780 --> 00:10:07.820]  這些全部都是反映在你裏面
[00:10:07.820 --> 00:10:09.140]  剛才我不是說的
[00:10:09.140 --> 00:10:14.980]  提摩太太很認識保羅內在生命的素質
[00:10:14.980 --> 00:10:19.900]  這個信心是對神的信靠
[00:10:19.900 --> 00:10:24.580]  以至他知道在神的裏面他凡事都能做
[00:10:24.580 --> 00:10:30.740]  那份寬容就是當時保羅面對他的同胞的迫害
[00:10:30.740 --> 00:10:36.020]  但他仍然視他們好像在屬靈裏面的骨肉親情
[00:10:36.020 --> 00:10:39.540]  縱使自己被奏助與基督分離
[00:10:39.540 --> 00:10:42.220]  保羅都是甘心情願的
[00:10:42.220 --> 00:10:45.780]  看到那份保羅對這些人的寬容
[00:10:45.780 --> 00:10:48.980]  亦都更加有基督而來的愛心
[00:10:48.980 --> 00:10:52.460]  我們會看到保羅的書信裏面
[00:10:52.460 --> 00:10:55.580]  常常都紀念那些軟弱的肢體
[00:10:55.580 --> 00:11:03.140]  晝夜地透過寫信去將對他們的掛心寫出來
[00:11:03.140 --> 00:11:10.660]  又忍耐很多一切為主而活所帶來的痛苦和患難
[00:11:10.660 --> 00:11:14.180]  因為提摩他已經服從了保羅的教導
[00:11:14.180 --> 00:11:17.580]  品行、志向、信心、寬容、愛心、忍耐
[00:11:17.580 --> 00:11:21.780]  以至他能夠可以好像保羅一樣
[00:11:21.780 --> 00:11:24.220]  縱使面對惡者的攻擊
[00:11:24.220 --> 00:11:27.500]  面對信仰帶來種種的艱難
[00:11:27.500 --> 00:11:29.700]  特別這裏保羅亦都提及到
[00:11:29.700 --> 00:11:35.260]  當時他在安提亞爾哥廉路斯德所面對的那些逼迫
[00:11:35.260 --> 00:11:37.380]  保羅能夠靠著主
[00:11:37.380 --> 00:11:42.300]  或者在他一路去認識主的過程裏面塑造他有這些內在的生命
[00:11:42.300 --> 00:11:45.900]  使他能夠可以捱得過的時候
[00:11:45.900 --> 00:11:50.060]  同樣提摩他當朝著這個方向
[00:11:50.060 --> 00:11:52.460]  一起繼續去面對的時候
[00:11:52.460 --> 00:11:56.940]  他同樣都可以面對
[00:11:56.940 --> 00:12:00.740]  今日神在我們每一個頂子妹的生命裏面
[00:12:00.740 --> 00:12:06.060]  其實都有很多我們身邊很多頂子妹都成為了我們的榜樣
[00:12:06.060 --> 00:12:09.300]  他說他們的生命都告訴我們
[00:12:09.300 --> 00:12:11.820]  沒有錯過去可能我們都會認識
[00:12:11.820 --> 00:12:14.500]  很多頂子妹在不同的人生階段
[00:12:14.500 --> 00:12:18.060]  都面對很多不同的挑戰困難
[00:12:18.060 --> 00:12:22.660]  我們都會發現他能夠靠主能夠渡過
[00:12:22.660 --> 00:12:25.060]  在每一個時代每一個艱難的時候
[00:12:25.060 --> 00:12:29.460]  神都給我們見到一些屬靈的得勝者
[00:12:29.460 --> 00:12:32.020]  成為我們的榜樣成為我們的模範
[00:12:32.020 --> 00:12:36.740]  他們都好像如同雲彩一樣在我們身邊
[00:12:36.740 --> 00:12:38.860]  不知道你有沒有發現
[00:12:38.860 --> 00:12:43.620]  當可能這一刻我們都面對著人生一個很不容易的處境
[00:12:43.620 --> 00:12:46.660]  可能你腦海裏面就會立刻浮現
[00:12:46.660 --> 00:12:49.260]  哪個哪個弟兄哪個哪個姊妹
[00:12:49.260 --> 00:12:51.980]  在何年何月何日的時候
[00:12:51.980 --> 00:12:56.700]  他豈不是同我一樣都經歷過類似這樣的過程嗎
[00:12:56.700 --> 00:13:00.220]  但是透過他的生命都告訴我們
[00:13:00.220 --> 00:13:02.460]  他當時怎樣來到依靠神
[00:13:02.460 --> 00:13:06.380]  怎樣很多弟兄姊妹去禱告去守望的時候
[00:13:06.380 --> 00:13:12.340]  以至到他能夠跨盛生命的歷練
[00:13:12.340 --> 00:13:14.860]  我還記得我剛剛來到恩泉的時候
[00:13:14.860 --> 00:13:16.700]  從那時代討的時候
[00:13:16.700 --> 00:13:19.860]  不是為了一些病患的肢體來禱告的
[00:13:19.860 --> 00:13:25.900]  當時當知道這些弟兄姊妹他們身體裏面有不舒服的時候
[00:13:25.900 --> 00:13:27.460]  其實都很不容易是吧
[00:13:27.460 --> 00:13:29.740]  他們所面對的病不是傷風咳
[00:13:29.740 --> 00:13:31.740]  不是中新冠肺炎
[00:13:31.740 --> 00:13:35.220]  當然傷風咳新冠肺炎都可能會很辛苦
[00:13:35.220 --> 00:13:38.180]  不過不是一般的病
[00:13:38.180 --> 00:13:40.500]  以至到我們真的在每個星期裏面
[00:13:40.500 --> 00:13:43.580]  不斷地為他們禱告去守望
[00:13:43.580 --> 00:13:45.140]  在過程裏面也都見證著
[00:13:45.140 --> 00:13:48.740]  這一班弟兄姊妹他們怎樣來到依靠神
[00:13:48.740 --> 00:13:52.100]  我們很感恩在過程裏面縱使不容易
[00:13:52.100 --> 00:13:56.900]  有時候其實很難用北密或者說你能夠明白
[00:13:56.900 --> 00:13:59.700]  但是我們就一直去看見這些弟兄姊妹
[00:13:59.700 --> 00:14:01.420]  他們很有信心
[00:14:01.420 --> 00:14:06.340]  仍然在過程裏面經歷很多神的恩典
[00:14:06.340 --> 00:14:09.060]  很感恩這些弟兄姊妹此刻
[00:14:09.060 --> 00:14:12.100]  他們都逐步地來康復過來
[00:14:12.100 --> 00:14:17.020]  並且也都再一次投入在不同的崗位裏面去侍奉的時候
[00:14:17.020 --> 00:14:20.740]  這些豈不是我們一些的見證人呢
[00:14:20.740 --> 00:14:23.220]  這些弟兄姊妹裏面我們都會看到
[00:14:23.220 --> 00:14:26.220]  原來他們個人的行為態度
[00:14:26.220 --> 00:14:31.660]  其實是源自於剛才我們所提及的內在生命
[00:14:31.660 --> 00:14:35.220]  所帶來給他們的力量和指引
[00:14:35.220 --> 00:14:40.780]  這些弟兄姊妹都成為了我們生命裏面的屬靈的得勝者
[00:14:40.780 --> 00:14:46.220]  今日神同樣可以透過我們在品格上的操練
[00:14:46.220 --> 00:14:48.460]  當帶來給我們生命的改變的時候
[00:14:48.460 --> 00:14:54.820]  我們都可以成為別人的效法的對象
[00:14:54.820 --> 00:14:59.300]  這豈不是私有同行裏面的其中一環呢
[00:14:59.300 --> 00:15:04.540]  今日原來上帝透過我們這個屬靈的群體
[00:15:04.540 --> 00:15:10.020]  一齊去見證神的恩典在我們當中彰顯
[00:15:10.020 --> 00:15:11.740]  這是第一個的操練
[00:15:11.740 --> 00:15:13.020]  第二個的操練
[00:15:13.020 --> 00:15:15.780]  就是說我們如何在苦難的裏面
[00:15:15.780 --> 00:15:19.060]  能夠經歷主得勝的能力
[00:15:19.060 --> 00:15:21.540]  在經文裏面說到
[00:15:21.540 --> 00:15:26.700]  「其實凡立志在基督耶穌裏競遣到日的
[00:15:26.700 --> 00:15:28.660]  也都將受迫害
[00:15:28.660 --> 00:15:32.260]  只是作惡的和騙人的
[00:15:32.260 --> 00:15:34.700]  將變本加厲
[00:15:34.700 --> 00:15:38.420]  迷惑人也被人迷惑」
[00:15:38.420 --> 00:15:39.860]  在這裏要特別留意
[00:15:39.860 --> 00:15:46.020]  保羅不是說一些不是一般的迫不苦難
[00:15:46.020 --> 00:15:49.780]  而是說因為我們為主傳福音
[00:15:49.780 --> 00:15:52.300]  而受的苦難和逼迫
[00:15:52.300 --> 00:15:54.860]  特別保羅也提及到
[00:15:54.860 --> 00:15:58.100]  在《使徒行傳》十三和十四章裏面
[00:15:58.100 --> 00:16:00.940]  如果有機會我們回到聖經裏面
[00:16:00.940 --> 00:16:04.140]  看看當時保羅究竟面對些甚麼
[00:16:04.140 --> 00:16:06.580]  當保羅開始傳福音的時候
[00:16:06.580 --> 00:16:07.300]  傳道的時候
[00:16:07.300 --> 00:16:08.740]  他被人追殺
[00:16:08.740 --> 00:16:10.140]  被人追趕
[00:16:10.140 --> 00:16:12.780]  甚至有一幕被人用石頭打
[00:16:12.780 --> 00:16:13.660]  扔他
[00:16:13.660 --> 00:16:16.180]  扔到人們以為他死了
[00:16:16.180 --> 00:16:18.060]  誰知他暈倒了
[00:16:18.060 --> 00:16:20.460]  醒來之後就說「我要再回去」
[00:16:20.460 --> 00:16:22.100]  「再來一次」
[00:16:22.100 --> 00:16:24.220]  是一個這樣的處境
[00:16:24.220 --> 00:16:27.500]  保羅這裏提及的其實就是激發
[00:16:27.500 --> 00:16:30.700]  我相信當時的提摩太
[00:16:30.700 --> 00:16:32.820]  同樣他當時應該很小
[00:16:32.820 --> 00:16:34.220]  在路斯德的時候
[00:16:34.220 --> 00:16:37.180]  其實他也可能目睹這一幕
[00:16:37.180 --> 00:16:40.100]  保羅被逼迫的情境
[00:16:40.100 --> 00:16:44.940]  而且也對保羅所面對的艱難
[00:16:44.940 --> 00:16:46.620]  都有深刻的體會
[00:16:46.620 --> 00:16:49.180]  所以在這裏保羅舊事重提
[00:16:49.180 --> 00:16:53.140]  其實容易要去到勉勵提摩太
[00:16:53.140 --> 00:16:55.820]  沒錯,雖然過程很不容易
[00:16:55.820 --> 00:16:57.980]  但保羅仍然在經文裏面
[00:16:57.980 --> 00:16:59.660]  很堅定地說
[00:16:59.660 --> 00:17:01.540]  我們一起讀出來這句經文
[00:17:01.540 --> 00:17:03.740]  預備,一二三起
[00:17:03.740 --> 00:17:06.980]  「但從這一切苦難中
[00:17:06.980 --> 00:17:11.700]  主都把我救了出來」
[00:17:11.700 --> 00:17:14.580]  這句經文很重要
[00:17:14.580 --> 00:17:16.900]  「但從這一切苦難中
[00:17:16.900 --> 00:17:25.300]  主都把我救了出來」
[00:17:25.300 --> 00:17:27.020]  保羅這個經歷
[00:17:27.020 --> 00:17:31.340]  正值向提摩太發出一個鼓勵
[00:17:31.340 --> 00:17:36.020]  叫他用心、用信心去依靠神
[00:17:36.020 --> 00:17:38.500]  因為主怎樣去救拔他
[00:17:38.500 --> 00:17:43.140]  同樣主今天都會救拔提摩太
[00:17:43.140 --> 00:17:46.580]  以及今天在座的我們每一個
[00:17:46.580 --> 00:17:48.180]  耶穌在《馬太福音》
[00:17:48.180 --> 00:17:49.980]  五章十節裏面也這樣說
[00:17:49.980 --> 00:17:53.180]  祂說:「惠義受迫害的人有福了
[00:17:53.180 --> 00:17:56.620]  因為天國是他們的」
[00:17:56.620 --> 00:17:57.740]  不知道大家有沒有想過
[00:17:57.740 --> 00:18:04.660]  為甚麼我們會「惠義」而受到迫害呢?
[00:18:04.660 --> 00:18:05.940]  為甚麼呢?
[00:18:05.940 --> 00:18:08.180]  因為我們從神而來
[00:18:08.180 --> 00:18:11.340]  就是因為從神而來有一個標準
[00:18:11.340 --> 00:18:14.180]  成為了我們人生的一個規範
[00:18:14.180 --> 00:18:18.860]  這個標準和熟悉的生活觀
[00:18:18.860 --> 00:18:22.060]  其實都存有很大的落差
[00:18:22.060 --> 00:18:24.860]  無論在道德標準、信仰底線
[00:18:24.860 --> 00:18:27.620]  或者在價值觀念裏面
[00:18:27.620 --> 00:18:30.620]  沒有信仰的人其實很隨便
[00:18:30.620 --> 00:18:33.620]  沒有甚麼要遵守
[00:18:33.620 --> 00:18:35.020]  「我行我素」
[00:18:35.020 --> 00:18:37.940]  總之就是「我想做就去做」
[00:18:37.940 --> 00:18:42.580]  所以主耶穌用了一個頗恐怖的形容
[00:18:42.580 --> 00:18:51.460]  主耶穌說「猜派我們如同羊進入羊群裏面」
[00:18:51.460 --> 00:18:54.740]  「如同羊進入羊群裏面」當然是正確的
[00:18:54.740 --> 00:18:56.300]  一隻狼進入羊群裏面
[00:18:56.300 --> 00:18:58.100]  想吃哪一隻?吃哪一隻?
[00:18:58.100 --> 00:19:00.100]  但是如果一個這樣的場景
[00:19:00.100 --> 00:19:04.460]  「羊進入羊群裏面」是怎樣的?
[00:19:04.460 --> 00:19:08.820]  甚麼都沒有
[00:19:08.820 --> 00:19:10.940]  所以在一個這樣的處境
[00:19:10.940 --> 00:19:12.540]  耶穌就是這樣來形容
[00:19:12.540 --> 00:19:16.380]  今日每一個跟隨主的人
[00:19:16.380 --> 00:19:20.100]  其實我們都好像這幅圖畫一樣
[00:19:20.100 --> 00:19:23.500]  耶穌說我們十字架的路上
[00:19:23.500 --> 00:19:25.340]  其實都不是容易的
[00:19:25.340 --> 00:19:28.860]  聖經裏面經常說我們不是走闊路
[00:19:28.860 --> 00:19:31.020]  正常的人當然喜歡走闊路
[00:19:31.020 --> 00:19:32.900]  不過我們有少許不正常
[00:19:32.900 --> 00:19:33.980]  為耶穌不正常
[00:19:33.980 --> 00:19:36.060]  所以我們是走「閘路」
[00:19:36.060 --> 00:19:38.500]  「閘路」即是怎樣?
[00:19:38.500 --> 00:19:40.900]  「閘路」即是不容易走
[00:19:40.900 --> 00:19:43.500]  走的時候你都會覺得
[00:19:43.500 --> 00:19:45.340]  可否有其他選擇?
[00:19:45.340 --> 00:19:48.500]  有沒有選擇?有沒有其他選擇?
[00:19:48.500 --> 00:19:50.780]  不過神正正就是這樣呼召我們
[00:19:50.780 --> 00:19:53.340]  其實神沒有騙我們
[00:19:53.340 --> 00:19:55.420]  今日有時候我們講的福音
[00:19:55.420 --> 00:19:58.580]  都講得比較廉價了
[00:19:58.580 --> 00:20:03.220]  沒有想到原來福音是要付代價
[00:20:03.220 --> 00:20:06.940]  耶穌說我們要背起我們的十字架來跟從
[00:20:06.940 --> 00:20:10.260]  在剛剛上一個小組的聚會裏面
[00:20:10.260 --> 00:20:11.780]  我們講到「死」
[00:20:11.780 --> 00:20:14.340]  我們都查過這段經文
[00:20:14.340 --> 00:20:15.940]  究竟今天我們「死透」了沒有?
[00:20:15.940 --> 00:20:17.580]  有時候「死不透」
[00:20:17.580 --> 00:20:21.420]  我們都仍然在學習一個「降福」
[00:20:21.420 --> 00:20:23.300]  即是面對我們的「老我」
[00:20:23.300 --> 00:20:25.340]  我們要繼續去「死透」
[00:20:25.340 --> 00:20:27.420]  所以十字架
[00:20:27.420 --> 00:20:29.660]  今日可能我們又會見到有些人
[00:20:29.660 --> 00:20:32.780]  就當是一些飾物這樣戴在身上
[00:20:32.780 --> 00:20:35.500]  其實是一個「死」的記號
[00:20:35.500 --> 00:20:37.540]  絕對不是一個裝飾物
[00:20:37.540 --> 00:20:39.460]  如果回到耶穌那個時候
[00:20:39.460 --> 00:20:40.860]  祂要被釘
