
[00:00:00.000 --> 00:00:05.000]  OK,我相信做事工,做任何事,我們都需要有信心,是嗎?
[00:03:54.000 --> 00:04:00.000]  由良性變到惡性,到你回天家,都起碼一年半載
[00:04:00.000 --> 00:04:03.000]  如果你現在不吃,明天又不吃,天天都不吃
[00:04:03.000 --> 00:04:05.000]  你兩個星期就不用了
[00:04:05.000 --> 00:04:10.000]  你兩個星期就不在了,那就一起吃吧
[00:04:10.000 --> 00:04:16.000]  人非有信,不能過正常的生活
[00:04:16.000 --> 00:04:18.000]  但是聖經怎麼說呢?
[00:04:18.000 --> 00:04:23.000]  聖經說,人非有信,大家都知道那句是什麼吧?
[00:04:23.000 --> 00:04:26.000]  不能得神的喜悅
[00:04:26.000 --> 00:04:29.000]  簡單來說就是,神喜悅你
[00:04:29.000 --> 00:04:33.000]  神得了喜悅,不是因為你有什麼財貫,有什麼財寶
[00:04:33.000 --> 00:04:36.000]  就是因為你有那份信心
[00:04:36.000 --> 00:04:38.000]  你有那份很單純的信心
[00:04:38.000 --> 00:04:43.000]  羅馬斯也跟我們說過,義人因信得生
[00:04:43.000 --> 00:04:46.000]  本於信,以至於信
[00:04:46.000 --> 00:04:49.000]  此話何解呢?
[00:04:49.000 --> 00:04:53.000]  就是從一個客觀的相信,你一開始就知道神的存在
[00:04:53.000 --> 00:04:59.000]  但是去到一個你自己個人,很主觀的經歷他的信念
[00:04:59.000 --> 00:05:06.000]  從一個你一開始很初信,一步步成為深信
[00:05:06.000 --> 00:05:09.000]  本於信,以至於信
[00:05:09.000 --> 00:05:12.000]  今天你可能要問一下自己,你信心有多少的時候
[00:05:12.000 --> 00:05:16.000]  你要想一下,你的信心生活如何
[00:05:16.000 --> 00:05:18.000]  你的信心生活如何呢?
[00:05:18.000 --> 00:05:23.000]  你會不會覺得自己好像徘徊在這個信心和懷疑的中間
[00:05:23.000 --> 00:05:25.000]  走來走去
[00:05:25.000 --> 00:05:29.000]  有人在這樣的生活下,他有一個表白
[00:05:29.000 --> 00:05:33.000]  他就說,我好像時而在天堂,時而在地獄一樣
[00:05:33.000 --> 00:05:35.000]  這樣的生活
[00:05:35.000 --> 00:05:38.000]  有時候靈性很高漲,敬拜的時候很興奮
[00:05:38.000 --> 00:05:44.000]  但有時候自己就好像和這個世界很友好
[00:05:44.000 --> 00:05:47.000]  做了很多神喜悅的事情
[00:05:47.000 --> 00:05:50.000]  時而在天堂,時而在地獄
[00:05:50.000 --> 00:05:53.000]  當你信心不夠的時候,你就過著正常的生活
[00:05:53.000 --> 00:05:56.000]  我想問一問在座
[00:05:56.000 --> 00:06:00.000]  有誰有足夠的信心可以上天堂?
[00:06:00.000 --> 00:06:05.000]  都有,有足夠的信心可以上天堂
[00:06:05.000 --> 00:06:07.000]  難一點
[00:06:07.000 --> 00:06:11.000]  有誰有足夠的信心從今開始
[00:06:11.000 --> 00:06:14.000]  離開這個現在這麼神聖的時刻
[00:06:14.000 --> 00:06:18.000]  我是可以做一個愛主的基督徒
[00:06:18.000 --> 00:06:20.000]  一個很好的信徒
[00:06:20.000 --> 00:06:24.000]  有誰有足夠的信心?
[00:06:24.000 --> 00:06:26.000]  都有
[00:06:26.000 --> 00:06:28.000]  最後這個最難
[00:06:28.000 --> 00:06:32.000]  如果有一天,又或者今天
[00:06:32.000 --> 00:06:37.000]  你自己,你的子女,或者你的爸爸媽媽
[00:06:37.000 --> 00:06:39.000]  你所愛的人
[00:06:39.000 --> 00:06:42.000]  重病,進了ICU
[00:06:42.000 --> 00:06:50.000]  你有沒有足夠的信心他們可以出來?
[00:06:50.000 --> 00:06:52.000]  沒有嗎?
[00:06:52.000 --> 00:06:54.000]  這個難一點
[00:06:54.000 --> 00:06:56.000]  最近我們有一個姐妹
[00:06:56.000 --> 00:06:59.000]  她的媽媽因為一些手術
[00:06:59.000 --> 00:07:01.000]  她有一個很簡單的手術
[00:07:01.000 --> 00:07:03.000]  但後來就進了ICU
[00:07:03.000 --> 00:07:05.000]  進進出出
[00:07:05.000 --> 00:07:07.000]  我們去探望她的時候
[00:07:07.000 --> 00:07:09.000]  進進出出
[00:07:09.000 --> 00:07:11.000]  你不是出來了嗎?又進去了
[00:07:11.000 --> 00:07:14.000]  你不是出來了嗎?你又進去了
[00:07:14.000 --> 00:07:17.000]  信心會動的,弟兄姊妹
[00:07:17.000 --> 00:07:20.000]  上個星期
[00:07:20.000 --> 00:07:22.000]  剛剛過了這個星期六,日,一
[00:07:22.000 --> 00:07:26.000]  我們教會的一班青年人去了retreat
[00:07:26.000 --> 00:07:29.000]  現在如果你是youth parents
[00:07:29.000 --> 00:07:31.000]  你都知道去了retreat那幾天
[00:07:31.000 --> 00:07:34.000]  因為兩個女兒都是youth
[00:07:34.000 --> 00:07:35.000]  她們都去了retreat
[00:07:35.000 --> 00:07:38.000]  這幾天就很安靜
[00:07:38.000 --> 00:07:41.000]  她們去的時候我說enjoy你的retreat
[00:07:41.000 --> 00:07:44.000]  她都祝福我enjoy你自己在這裡
[00:07:44.000 --> 00:07:47.000]  我們不在的時候,很安靜
[00:07:47.000 --> 00:07:50.000]  但去到星期一的時候她應該回來了
[00:07:50.000 --> 00:07:54.000]  星期一回來原本是想六點回來教會接她
[00:07:54.000 --> 00:07:58.000]  ETA六點鐘,星期一
[00:07:58.000 --> 00:08:00.000]  ETA是什麼?你知道嗎?
[00:08:00.000 --> 00:08:03.000]  Electronic Travel Authority
[00:08:03.000 --> 00:08:04.000]  不是
[00:08:04.000 --> 00:08:07.000]  Estimated Time of Arrival
[00:08:07.000 --> 00:08:08.000]  八點鐘晚上
[00:08:08.000 --> 00:08:12.000]  但後來八點鐘的時候
[00:08:12.000 --> 00:08:14.000]  還在力他號
[00:08:14.000 --> 00:08:15.000]  還在力他號
[00:08:15.000 --> 00:08:17.000]  我們那些WhatsApp就開始
[00:08:17.000 --> 00:08:20.000]  又祈禱,又很多祈禱
[00:08:20.000 --> 00:08:23.000]  還說可能我們要去到segmental去接她
[00:08:23.000 --> 00:08:26.000]  因為司機不可以超過十個小時
[00:08:26.000 --> 00:08:28.000]  大家都知道這件事
[00:08:28.000 --> 00:08:31.000]  有沒有祈禱?有是嗎?
[00:08:31.000 --> 00:08:34.000]  但你會不會懷疑她們今晚能不能回來?
[00:08:34.000 --> 00:08:36.000]  明天要上學
[00:08:36.000 --> 00:08:39.000]  信心會搖動,很多事情,弟兄姊妹
[00:08:39.000 --> 00:08:42.000]  你每一天的生活其實都受了很多的衝擊
[00:08:42.000 --> 00:08:46.000]  去挑戰你自己信心的極限
[00:08:46.000 --> 00:08:48.000]  挑戰著你的
[00:08:48.000 --> 00:08:51.000]  你現在沒有挑戰,大家坐在這裡
[00:08:51.000 --> 00:08:53.000]  正所謂坐在這裡不要痛
[00:08:53.000 --> 00:08:55.000]  但你出去之後
[00:08:55.000 --> 00:08:59.000]  很多的挑戰,每一天都挑戰你信心的生活
[00:08:59.000 --> 00:09:02.000]  但今天你記得耶穌基督跟你說什麼
[00:09:02.000 --> 00:09:03.000]  記住
[00:09:03.000 --> 00:09:07.000]  祂說你只要有一粒芥菜種的信心
[00:09:07.000 --> 00:09:10.000]  你就可以勝過世界
[00:09:10.000 --> 00:09:12.000]  你就可以勝過所有的挑戰
[00:09:12.000 --> 00:09:14.000]  你就有足夠的信心
[00:09:14.000 --> 00:09:16.000]  一粒芥菜種的信心
[00:09:16.000 --> 00:09:18.000]  為什麼耶穌基督說這句話
[00:09:18.000 --> 00:09:20.000]  祂是什麼時候說的呢?
[00:09:20.000 --> 00:09:22.000]  大家都聽過這句話,是嗎?
[00:09:22.000 --> 00:09:24.000]  大家記不記得耶穌是什麼時候說的?
[00:09:24.000 --> 00:09:26.000]  耶穌基督說的時候是有背景的
[00:09:26.000 --> 00:09:28.000]  在《馬太福音》第17章這樣說
[00:09:28.000 --> 00:09:33.000]  耶穌和他的門徒來到群眾那裡
[00:09:33.000 --> 00:09:37.000]  有一個人前來跪下對耶穌說
[00:09:37.000 --> 00:09:39.000]  主啊,可憐我的兒子
[00:09:39.000 --> 00:09:41.000]  他患了癲癇病
[00:09:41.000 --> 00:09:43.000]  非常痛苦
[00:09:43.000 --> 00:09:46.000]  好幾次掉進火和水裡
[00:09:46.000 --> 00:09:48.000]  我帶他去見你的門徒
[00:09:48.000 --> 00:09:51.000]  你的門徒卻不能醫好他
[00:09:51.000 --> 00:09:53.000]  耶穌回答了他
[00:09:53.000 --> 00:10:00.000]  唉,這又不信又怪妙的世代
[00:10:00.000 --> 00:10:04.000]  我要忍受你到什麼時候呢?
[00:10:04.000 --> 00:10:08.000]  我要和你們一起到什麼時候呢?
[00:10:08.000 --> 00:10:10.000]  把小孩子帶來
[00:10:10.000 --> 00:10:13.000]  然後耶穌斥責這個鬼
[00:10:13.000 --> 00:10:16.000]  鬼就從這個孩子身上走出去
[00:10:16.000 --> 00:10:19.000]  那時候兒子就康復了
[00:10:19.000 --> 00:10:22.000]  在這樣的背景,這樣的情況下
[00:10:22.000 --> 00:10:25.000]  耶穌說了剛才的那句話
[00:10:25.000 --> 00:10:27.000]  耶穌對不信的人
[00:10:27.000 --> 00:10:29.000]  剛才說了一句話
[00:10:29.000 --> 00:10:31.000]  他的反應是怎樣呢?
[00:10:31.000 --> 00:10:33.000]  他的反應是
[00:10:33.000 --> 00:10:35.000]  唉,這個不信的世代
[00:10:35.000 --> 00:10:39.000]  我要忍受你們到什麼時候呢?
[00:10:39.000 --> 00:10:41.000]  當耶穌說這句話的時候
[00:10:41.000 --> 00:10:43.000]  他的心在想什麼呢?
[00:10:43.000 --> 00:10:45.000]  他的心是怎樣呢?
[00:10:45.000 --> 00:10:47.000]  當你說這句話的時候
[00:10:47.000 --> 00:10:49.000]  你的心也會怎樣呢?
[00:10:49.000 --> 00:10:50.000]  會不會很失望?
[00:10:50.000 --> 00:10:55.000]  但與此同時,好像耶穌很無奈一樣
[00:10:55.000 --> 00:10:58.000]  不知道今天耶穌基督會不會和你說這句話
[00:10:58.000 --> 00:11:02.000]  我要忍你到什麼時候呢?
[00:11:02.000 --> 00:11:04.000]  我要忍你到什麼時候呢?
[00:11:04.000 --> 00:11:06.000]  或者我這樣問
[00:11:06.000 --> 00:11:08.000]  有沒有人曾經和你說過這句話
[00:11:08.000 --> 00:11:11.000]  我忍了你很久了
[00:11:11.000 --> 00:11:12.000]  有沒有人曾經和你說過
[00:11:12.000 --> 00:11:14.000]  我忍了你很久了
[00:11:14.000 --> 00:11:17.000]  你會怎樣回答呢?
[00:11:17.000 --> 00:11:18.000]  你會怎樣回答呢?
[00:11:18.000 --> 00:11:19.000]  一般只有兩個答案
[00:11:19.000 --> 00:11:20.000]  第一個
[00:11:20.000 --> 00:11:24.000]  我也忍了你很久了
[00:11:24.000 --> 00:11:27.000]  第二個呢
[00:11:27.000 --> 00:11:29.000]  我錯了什麼?
[00:11:29.000 --> 00:11:31.000]  你忍什麼?
[00:11:31.000 --> 00:11:35.000]  你是不是要上廁所?
[00:11:35.000 --> 00:11:36.000]  是這兩個,普遍都是這兩個
[00:11:36.000 --> 00:11:39.000]  可能你有第三個
[00:11:39.000 --> 00:11:41.000]  我想問一下
[00:11:41.000 --> 00:11:42.000]  第一個的話
[00:11:42.000 --> 00:11:47.000]  可不可以合拍頭?
[00:11:47.000 --> 00:11:49.000]  第二個呢?
[00:11:49.000 --> 00:11:53.000]  第二個可以合拍頭嗎?
[00:11:53.000 --> 00:11:54.000]  OK,多謝你們
[00:11:54.000 --> 00:11:57.000]  又再一次驗證了
[00:11:57.000 --> 00:12:01.000]  第二個答案是男人居多
[00:12:01.000 --> 00:12:02.000]  就是當妻子們
[00:12:02.000 --> 00:12:04.000]  你說我忍你很久的時候
[00:12:04.000 --> 00:12:06.000]  通常弟兄們都
[00:12:06.000 --> 00:12:07.000]  什麼事?
[00:12:07.000 --> 00:12:08.000]  你忍我?
[00:12:08.000 --> 00:12:09.000]  你忍什麼?
[00:12:09.000 --> 00:12:11.000]  我錯什麼?
[00:12:11.000 --> 00:12:12.000]  不要介意
[00:12:12.000 --> 00:12:13.000]  通常會是這樣
[00:12:13.000 --> 00:12:16.000]  一般是這兩個反應
[00:12:16.000 --> 00:12:19.000]  耶穌的反應
[00:12:19.000 --> 00:12:22.000]  我們就說祂很失望
[00:12:22.000 --> 00:12:25.000]  祂說這句話的時候很無奈
[00:12:25.000 --> 00:12:27.000]  到底為什麼呢?
[00:12:27.000 --> 00:12:29.000]  剛才我們讀那段經文的時候
[00:12:29.000 --> 00:12:31.000]  到底哪裡出錯呢?
[00:12:31.000 --> 00:12:32.000]  我們分析一下
[00:12:32.000 --> 00:12:33.000]  逐個人分析一下
[00:12:33.000 --> 00:12:34.000]  會不會是那個爸爸
[00:12:34.000 --> 00:12:37.000]  會不會是那個沒有信心的爸爸
[00:12:37.000 --> 00:12:38.000]  但是如果你看一看
[00:12:38.000 --> 00:12:40.000]  這個焦急的爸爸
[00:12:40.000 --> 00:12:41.000]  他見到自己的兒子
[00:12:41.000 --> 00:12:42.000]  如果你是那個爸爸
[00:12:42.000 --> 00:12:44.000]  你見到自己的兒子受痛苦
[00:12:44.000 --> 00:12:46.000]  你就帶他去
[00:12:46.000 --> 00:12:48.000]  希望耶穌的門徒能夠醫好他
[00:12:48.000 --> 00:12:50.000]  這樣很正常的
[00:12:50.000 --> 00:12:51.000]  如果你不相信
[00:12:51.000 --> 00:12:54.000]  你也不會帶他去耶穌的門徒那裡
[00:12:54.000 --> 00:12:56.000]  所以應該我們會發覺
[00:12:56.000 --> 00:12:59.000]  耶穌所說的不是說他這個爸爸
[00:12:59.000 --> 00:13:03.000]  會不會是這個癲癇病的兒子呢?
[00:13:03.000 --> 00:13:06.000]  癲癇病大家知道是什麼嗎?
[00:13:06.000 --> 00:13:07.000]  發羊癲
[00:13:07.000 --> 00:13:09.000]  我們俗稱發羊癲
[00:13:09.000 --> 00:13:11.000]  發羊癲的時候
[00:13:11.000 --> 00:13:13.000]  一般的症狀是怎樣的呢?
[00:13:13.000 --> 00:13:15.000]  不知道你有沒有試過
[00:13:15.000 --> 00:13:16.000]  你有沒有見過
[00:13:16.000 --> 00:13:17.000]  發羊癲的時候
[00:13:17.000 --> 00:13:20.000]  通常都是倒地
[00:13:20.000 --> 00:13:21.000]  抽搐
[00:13:21.000 --> 00:13:24.000]  嘔吐等等
[00:13:24.000 --> 00:13:25.000]  我記得有一次
[00:13:25.000 --> 00:13:27.000]  我很多年前敬拜的時候
[00:13:27.000 --> 00:13:28.000]  真的有一個弟兄
[00:13:28.000 --> 00:13:30.000]  突然之間砰一聲
[00:13:30.000 --> 00:13:32.000]  在發羊癲
[00:13:32.000 --> 00:13:34.000]  很多人很緊張
[00:13:34.000 --> 00:13:36.000]  但是當時的牧師很重要
[00:13:36.000 --> 00:13:37.000]  他好像沒事
[00:13:37.000 --> 00:13:39.000]  他繼續在講道
[00:13:39.000 --> 00:13:41.000]  好像看不到
[00:13:41.000 --> 00:13:43.000]  其實很多時候那些人會很緊張
[00:13:43.000 --> 00:13:45.000]  你想想突然間
[00:13:45.000 --> 00:13:47.000]  你旁邊的人
[00:13:47.000 --> 00:13:50.000]  你會很緊張
[00:13:50.000 --> 00:13:51.000]  但其實
[00:13:51.000 --> 00:13:53.000]  如果我們真的遇到這樣的情況
[00:13:53.000 --> 00:13:54.000]  不用演習
[00:13:54.000 --> 00:13:55.000]  真的遇到這樣的情況
[00:13:55.000 --> 00:13:57.000]  大家不要太緊張
[00:13:57.000 --> 00:13:59.000]  不要想著抬他
[00:13:59.000 --> 00:14:00.000]  抬走他
[00:14:00.000 --> 00:14:01.000]  搬出去
[00:14:01.000 --> 00:14:02.000]  不要妨礙我們敬拜
[00:14:02.000 --> 00:14:03.000]  不要弄他
[00:14:03.000 --> 00:14:06.000]  不要用手指放在他的口裡
[00:14:06.000 --> 00:14:07.000]  怕他咬傷舌頭
[00:14:07.000 --> 00:14:09.000]  放手指在他的口裡
[00:14:09.000 --> 00:14:11.000]  手指會斷掉
[00:14:11.000 --> 00:14:12.000]  千萬不要這樣
[00:14:12.000 --> 00:14:13.000]  不要給他水喝
[00:14:13.000 --> 00:14:15.000]  不要給他藥吃
[00:14:15.000 --> 00:14:16.000]  沒關係
[00:14:16.000 --> 00:14:17.000]  保持冷靜
[00:14:17.000 --> 00:14:18.000]  最重要保持冷靜
[00:14:18.000 --> 00:14:21.000]  如果他旁邊有些硬件
[00:14:21.000 --> 00:14:22.000]  硬物體
[00:14:22.000 --> 00:14:23.000]  或者危險物體
[00:14:23.000 --> 00:14:24.000]  就移開了他
[00:14:24.000 --> 00:14:28.000]  一般其實他會自己自動調節
[00:14:28.000 --> 00:14:30.000]  大概五至十分鐘
[00:14:30.000 --> 00:14:33.000]  他就可能會慢慢蘇醒
[00:14:33.000 --> 00:14:34.000]  或者是精神起來
[00:14:34.000 --> 00:14:35.000]  我不是專業的
[00:14:35.000 --> 00:14:38.000]  我不是專業的牧師
[00:14:38.000 --> 00:14:41.000]  有些可以馬上急救
[00:14:41.000 --> 00:14:42.000]  當然我們在那個時候
[00:14:42.000 --> 00:14:44.000]  都要報警
[00:14:44.000 --> 00:14:45.000]  萬一他五分鐘後
[00:14:45.000 --> 00:14:47.000]  十分鐘後都不行的時候
[00:14:47.000 --> 00:14:49.000]  我怕太遲
[00:14:49.000 --> 00:14:50.000]  但不需要太緊張
[00:14:50.000 --> 00:14:52.000]  不要太緊張
[00:14:52.000 --> 00:14:54.000]  所以我明白為何牧師當日
[00:14:54.000 --> 00:14:56.000]  繼續在講道
[00:14:56.000 --> 00:14:58.000]  當然可能都要給一點指引
[00:14:58.000 --> 00:14:59.000]  兄弟姐妹
[00:14:59.000 --> 00:15:01.000]  這是法輪功的徵狀
[00:15:01.000 --> 00:15:03.000]  但剛才聖經怎樣說呢
[00:15:03.000 --> 00:15:06.000]  聖經說這個法輪功的兒子
[00:15:06.000 --> 00:15:09.000]  他又自己刁在水裏
[00:15:09.000 --> 00:15:12.000]  又刁在火裏
[00:15:12.000 --> 00:15:17.000]  不是一個正常純粹的法輪功
[00:15:17.000 --> 00:15:21.000]  耶穌知道這個孩子被鬼附
[00:15:21.000 --> 00:15:22.000]  這個孩子被鬼附
[00:15:22.000 --> 00:15:24.000]  所以就馬上斥責魔鬼
[00:15:24.000 --> 00:15:27.000]  那個孩子就康復了
[00:15:27.000 --> 00:15:29.000]  所以如果不是那個爸爸
[00:15:29.000 --> 00:15:32.000]  又不是這個有需要的孩子
[00:15:32.000 --> 00:15:35.000]  到底耶穌為何有這麼大的反應
[00:15:35.000 --> 00:15:37.000]  他講這句說話的時候
[00:15:37.000 --> 00:15:39.000]  是甚麼意思呢
[00:15:39.000 --> 00:15:42.000]  很明顯我們看到其實是門徒
[00:15:42.000 --> 00:15:43.000]  是他門徒
[00:15:43.000 --> 00:15:45.000]  當耶穌說這個不信的世代
[00:15:45.000 --> 00:15:46.000]  我要忍你們到何時
[00:15:46.000 --> 00:15:49.000]  是在講那些跟隨著他的門徒
[00:15:49.000 --> 00:15:51.000]  是在講我們這裡每一個
[00:15:51.000 --> 00:15:54.000]  跟隨耶穌的人
[00:15:54.000 --> 00:15:57.000]  因為如果真是耶穌基督
[00:15:57.000 --> 00:15:58.000]  不是真是
[00:15:58.000 --> 00:15:59.000]  已經醫治好了
[00:15:59.000 --> 00:16:02.000]  你覺得當時門徒應該說甚麼
[00:16:02.000 --> 00:16:05.000]  當時門徒
[00:16:05.000 --> 00:16:07.000]  Hallelujah 感謝神
[00:16:07.000 --> 00:16:10.000]  或者是耶穌基督你真棒
[00:16:10.000 --> 00:16:11.000]  你真好
[00:16:11.000 --> 00:16:14.000]  你真是厲害
[00:16:14.000 --> 00:16:15.000]  但不是的
[00:16:15.000 --> 00:16:17.000]  聖經說那些門徒怎樣
[00:16:17.000 --> 00:16:20.000]  門徒覺得很尷尬
[00:16:20.000 --> 00:16:22.000]  他很尷尬
[00:16:22.000 --> 00:16:26.000]  聖經說他們悄悄地前來問耶穌
[00:16:26.000 --> 00:16:27.000]  問一個問題
[00:16:27.000 --> 00:16:30.000]  為何剛才我趕不到
[00:16:30.000 --> 00:16:32.000]  What's wrong 為何我趕不到
[00:16:32.000 --> 00:16:33.000]  意思是甚麼
[00:16:33.000 --> 00:16:34.000]  意思是其實他也不知道
[00:16:34.000 --> 00:16:36.000]  為何耶穌剛才說的那句話
[00:16:36.000 --> 00:16:39.000]  他不知道自己坐在哪裏
[00:16:39.000 --> 00:16:41.000]  他就好像我們剛才說的反應一樣
[00:16:41.000 --> 00:16:42.000]  我坐在哪裏
[00:16:42.000 --> 00:16:44.000]  你在忍甚麼
[00:16:44.000 --> 00:16:46.000]  耶穌說
[00:16:46.000 --> 00:16:49.000]  我要忍你們到何時
[00:16:49.000 --> 00:16:53.000]  就是因為我們沒有祝祂的信心
[00:16:53.000 --> 00:16:54.000]  今天我不知道耶穌
[00:16:54.000 --> 00:16:56.000]  會不會真的跟你說這句話
[00:16:56.000 --> 00:17:01.000]  要忍你到何時
[00:17:01.000 --> 00:17:03.000]  耶穌一針見血說
[00:17:03.000 --> 00:17:08.000]  因為你們的信心太少
[00:17:08.000 --> 00:17:10.000]  可能你會說我信心少
[00:17:10.000 --> 00:17:12.000]  做不到一些事
[00:17:12.000 --> 00:17:14.000]  不關其他人的事
[00:17:14.000 --> 00:17:16.000]  我想告訴你不是
[00:17:16.000 --> 00:17:18.000]  當你信心少的時候
[00:17:18.000 --> 00:17:20.000]  你就用了很多自己的方法
[00:17:20.000 --> 00:17:21.000]  你用了自己的方法的時候
[00:17:21.000 --> 00:17:22.000]  你就做錯了事
[00:17:22.000 --> 00:17:23.000]  或者你有些事應該做
[00:17:23.000 --> 00:17:24.000]  你就沒有做到
[00:17:24.000 --> 00:17:26.000]  全部都是因為你信心少的問題
[00:17:26.000 --> 00:17:29.000]  你信心少不要覺得是自己的問題
[00:17:29.000 --> 00:17:30.000]  只是自己的事
[00:17:30.000 --> 00:17:31.000]  告訴你
[00:17:31.000 --> 00:17:36.000]  耶穌基督上帝很難受
[00:17:36.000 --> 00:17:39.000]  祂要忍你忍到何時
[00:17:39.000 --> 00:17:42.000]  祂內心很難忍
[00:17:42.000 --> 00:17:44.000]  就其實等於你想想
[00:17:44.000 --> 00:17:45.000]  如果你身邊
[00:17:45.000 --> 00:17:47.000]  你想祂信主的人
[00:17:47.000 --> 00:17:50.000]  祂一直一年一年一年都未信主
[00:17:50.000 --> 00:17:51.000]  你看到你的子女
[00:17:51.000 --> 00:17:52.000]  他長大了
[00:17:52.000 --> 00:17:53.000]  開始他離開
[00:17:53.000 --> 00:17:55.000]  信心不夠
