
[00:00:00.000 --> 00:00:06.000]  上個禮拜我們來看羅亞與神同行的經文和訊息
[00:10:46.000 --> 00:10:49.000]  全部的建築是靠什麼?
[00:10:49.000 --> 00:10:51.000]  靠入榫的
[00:10:51.000 --> 00:10:55.000]  靠那些很精確的計算入榫的
[00:10:55.000 --> 00:10:58.000]  那你想想羅亞
[00:10:58.000 --> 00:10:59.000]  羅亞做什麼的呢?
[00:10:59.000 --> 00:11:03.000]  你知不知道羅亞本來是做什麼的?
[00:11:03.000 --> 00:11:04.000]  羅亞是中殖的
[00:11:04.000 --> 00:11:06.000]  所以它是耕田的
[00:11:06.000 --> 00:11:12.000]  我們中國人就說耕田那些滿腳什麼?
[00:11:12.000 --> 00:11:15.000]  就是這樣出生的
[00:11:15.000 --> 00:11:18.000]  滿腳牛屎 泥瓣 鄉下
[00:11:18.000 --> 00:11:21.000]  種菜的 種田的
[00:11:21.000 --> 00:11:23.000]  那何來呢?
[00:11:23.000 --> 00:11:25.000]  會建這麼大的方舟呢?
[00:11:25.000 --> 00:11:28.000]  這麼精密的
[00:11:28.000 --> 00:11:29.000]  不可以漏水的
[00:11:29.000 --> 00:11:31.000]  總之做出來
[00:11:31.000 --> 00:11:35.000]  我們現在說請人做裝修要小心一點
[00:11:35.000 --> 00:11:38.000]  請那些合格的師傅
[00:11:38.000 --> 00:11:39.000]  有license
[00:11:39.000 --> 00:11:42.000]  起碼有人做過 推薦做得好的
[00:11:42.000 --> 00:11:45.000]  你隨便貪便宜的結果是什麼呢?
[00:11:45.000 --> 00:11:47.000]  那些叫做
[00:11:47.000 --> 00:11:50.000]  Mickey Mouse Job
[00:11:50.000 --> 00:11:53.000]  Something like that
[00:11:53.000 --> 00:11:55.000]  那建就建了
[00:11:55.000 --> 00:11:56.000]  啊 糟糕了
[00:11:56.000 --> 00:11:58.000]  一風雨來的時候怎麼樣?
[00:11:58.000 --> 00:11:59.000]  哎呀 漏水了
[00:11:59.000 --> 00:12:01.000]  那就糟糕了
[00:12:01.000 --> 00:12:02.000]  上了方舟就糟糕了
[00:12:02.000 --> 00:12:04.000]  走都沒得走
[00:12:04.000 --> 00:12:06.000]  羅亞能夠建方舟
[00:12:06.000 --> 00:12:09.000]  能夠完成的
[00:12:09.000 --> 00:12:12.000]  一定是上帝指示他的
[00:12:12.000 --> 00:12:15.000]  就好像摩西在西麗山
[00:12:15.000 --> 00:12:16.000]  蒙上帝指示
[00:12:16.000 --> 00:12:17.000]  怎樣做呢?
[00:12:17.000 --> 00:12:19.000]  各樣那些會膜的生物
[00:12:19.000 --> 00:12:21.000]  有天上的樣式
[00:12:21.000 --> 00:12:23.000]  我們相信羅亞也是
[00:12:23.000 --> 00:12:25.000]  但是羅亞本來沒有什麼條件的
[00:12:25.000 --> 00:12:27.000]  如果他不是信服神
[00:12:27.000 --> 00:12:29.000]  不是照著神的吩咐去做
[00:12:29.000 --> 00:12:30.000]  那他根本呢
[00:12:30.000 --> 00:12:32.000]  農夫怎麼可以做木匠呢?
[00:12:32.000 --> 00:12:36.000]  怎麼可以去做船呢?
[00:12:36.000 --> 00:12:38.000]  不要說有木匠
[00:12:38.000 --> 00:12:39.000]  做一張桌子也比較容易
[00:12:39.000 --> 00:12:41.000]  做一艘船是很難的
[00:12:41.000 --> 00:12:42.000]  做船
[00:12:42.000 --> 00:12:45.000]  雖然那艘船不是流線型的
[00:12:45.000 --> 00:12:47.000]  就是四四方方的型
[00:12:47.000 --> 00:12:50.000]  但是起碼你都不可以漏水
[00:12:50.000 --> 00:12:51.000]  起碼都有天窗
[00:12:51.000 --> 00:12:53.000]  起碼有風來進去
[00:12:53.000 --> 00:12:54.000]  有空氣進去
[00:12:54.000 --> 00:12:56.000]  起碼有很多的間隔
[00:12:56.000 --> 00:12:58.000]  能夠安置的食物
[00:12:58.000 --> 00:13:00.000]  不要混合動物
[00:13:00.000 --> 00:13:01.000]  動物又要分類
[00:13:01.000 --> 00:13:02.000]  不是這個吃了那個
[00:13:02.000 --> 00:13:04.000]  那個吃了這個
[00:13:04.000 --> 00:13:06.000]  出來的時候只剩下一隻
[00:13:06.000 --> 00:13:07.000]  這樣就不行了
[00:13:07.000 --> 00:13:14.000]  那麼多的技巧
[00:13:14.000 --> 00:13:16.000]  根本羅亞是沒有條件的
[00:13:16.000 --> 00:13:20.000]  所以在那篇靈修的小品裡
[00:13:20.000 --> 00:13:22.000]  其實他想帶出的一件事
[00:13:22.000 --> 00:13:27.000]  我們不是最重要的
[00:13:27.000 --> 00:13:30.000]  未必是那些經驗、技能
[00:13:30.000 --> 00:13:32.000]  有時候找你侍奉
[00:13:32.000 --> 00:13:33.000]  或者找你做些什麼
[00:13:33.000 --> 00:13:34.000]  你說不行
[00:13:34.000 --> 00:13:35.000]  我不懂得做的
[00:13:35.000 --> 00:13:36.000]  我沒有經驗
[00:13:36.000 --> 00:13:40.000]  經驗是可以累積的
[00:13:40.000 --> 00:13:44.000]  做事是可以學的技巧
[00:13:44.000 --> 00:13:46.000]  但是個人的質素
[00:13:46.000 --> 00:13:48.000]  一個願意來信服神的心
[00:13:48.000 --> 00:13:50.000]  卻是神所看重的
[00:13:50.000 --> 00:13:52.000]  神在那麼多人當中
[00:13:52.000 --> 00:13:54.000]  來揀選羅亞
[00:13:54.000 --> 00:13:56.000]  當然就是因為我們上次說過
[00:13:56.000 --> 00:13:58.000]  他的個人質素
[00:13:58.000 --> 00:14:00.000]  他願意在神面前
[00:14:00.000 --> 00:14:04.000]  來做一個與蒙召的恩相稱的人
[00:14:04.000 --> 00:14:07.000]  他能夠在當時的時代裡
[00:14:07.000 --> 00:14:10.000]  有這種決心和勇敢
[00:14:10.000 --> 00:14:13.000]  來抗衡當時這個時代的
[00:14:13.000 --> 00:14:16.000]  一種犯罪、壞的影響
[00:14:16.000 --> 00:14:18.000]  所以神看重他的心
[00:14:18.000 --> 00:14:19.000]  揀選他
[00:14:19.000 --> 00:14:21.000]  當然這也不是代表
[00:14:21.000 --> 00:14:24.000]  他已經完全完美
[00:14:24.000 --> 00:14:27.000]  很多事情是可以進步的
[00:14:27.000 --> 00:14:29.000]  更重要的事情
[00:14:29.000 --> 00:14:31.000]  就是那些技能
[00:14:31.000 --> 00:14:34.000]  那些知識是可以學習的
[00:14:34.000 --> 00:14:37.000]  而且是能夠有上帝的指示
[00:14:37.000 --> 00:14:41.000]  所以他如果不聽上帝的指示
[00:14:41.000 --> 00:14:42.000]  他是做不到的
[00:14:42.000 --> 00:14:44.000]  但是他聽上帝的指示
[00:14:44.000 --> 00:14:46.000]  他是越做越好的
[00:14:46.000 --> 00:14:48.000]  所以如果神要揀選他
[00:14:48.000 --> 00:14:49.000]  做那件事的時候
[00:14:49.000 --> 00:14:52.000]  最重要的不是他開始的時候就懂得做
[00:14:52.000 --> 00:14:54.000]  最重要的就是
[00:14:54.000 --> 00:14:57.000]  他能夠聽上帝的指示
[00:14:57.000 --> 00:14:59.000]  這就是關鍵
[00:14:59.000 --> 00:15:01.000]  所以我們看到在這裡
[00:15:01.000 --> 00:15:03.000]  給我們一個提醒
[00:15:03.000 --> 00:15:05.000]  今天我們能夠什麼呢?
[00:15:05.000 --> 00:15:07.000]  是與神同工呢?
[00:15:07.000 --> 00:15:09.000]  其實也是用這個信心
[00:15:09.000 --> 00:15:10.000]  這個信心是什麼意思呢?
[00:15:10.000 --> 00:15:13.000]  剛才希伯來書裡
[00:15:13.000 --> 00:15:14.000]  特別講得很清楚
[00:15:14.000 --> 00:15:18.000]  他說他對神生了一個敬畏的心
[00:15:18.000 --> 00:15:20.000]  所以先對神有一個敬畏的心
[00:15:20.000 --> 00:15:23.000]  他就用信心去聽
[00:15:23.000 --> 00:15:26.000]  相信神對他說的話
[00:15:26.000 --> 00:15:28.000]  相信神會有審判
[00:15:28.000 --> 00:15:32.000]  相信要預備一個舊的方法
[00:15:32.000 --> 00:15:33.000]  就是方舟
[00:15:33.000 --> 00:15:35.000]  相信神指示他的方法
[00:15:35.000 --> 00:15:38.000]  如何做這件事是可以行的
[00:15:38.000 --> 00:15:42.000]  然後他就去堅持下去完成
[00:15:42.000 --> 00:15:45.000]  稍後我們會慢慢分析這個信心
[00:15:45.000 --> 00:15:47.000]  但這個信心也是很重要的
[00:15:47.000 --> 00:15:49.000]  就像雅各書所講
[00:15:49.000 --> 00:15:50.000]  我們有了信
[00:15:50.000 --> 00:15:53.000]  就有了我們的行動的配合
[00:15:53.000 --> 00:15:55.000]  這就是信的意思
[00:15:55.000 --> 00:16:00.000]  信就是帶來的結果
[00:16:00.000 --> 00:16:01.000]  就是我們相信
[00:16:01.000 --> 00:16:03.000]  所以我們走出來的時候
[00:16:03.000 --> 00:16:06.000]  就與我們的信心相配合、相稱
[00:16:06.000 --> 00:16:09.000]  所以信耶穌不是說我信耶穌
[00:16:09.000 --> 00:16:12.000]  只是口說的上天堂了
[00:16:12.000 --> 00:16:13.000]  我相信了
[00:16:13.000 --> 00:16:15.000]  而是他信了耶穌之後
[00:16:15.000 --> 00:16:18.000]  他知道有一個永恆的道路
[00:16:18.000 --> 00:16:20.000]  有一個對的道路
[00:16:20.000 --> 00:16:22.000]  所以信了耶穌之後
[00:16:22.000 --> 00:16:24.000]  就配合我們的人生、我們的生活
[00:16:24.000 --> 00:16:27.000]  我們就配合去走出我們信耶穌
[00:16:27.000 --> 00:16:29.000]  我們內心的一個表現
[00:16:29.000 --> 00:16:34.000]  所以這就叫做我們行事為人
[00:16:34.000 --> 00:16:37.000]  與我們蒙召的恩相稱的意思
[00:16:37.000 --> 00:16:39.000]  這就是真的信心
[00:16:39.000 --> 00:16:42.000]  信心不是隨便口說就相信
[00:16:42.000 --> 00:16:45.000]  而是他內心有一個轉化
[00:16:45.000 --> 00:16:46.000]  有一個悔改
[00:16:46.000 --> 00:16:47.000]  有一個決心
[00:16:47.000 --> 00:16:50.000]  有一個相信神所說是真的
[00:16:50.000 --> 00:16:51.000]  既然是真的
[00:16:51.000 --> 00:16:53.000]  我就要這樣走出來
[00:16:53.000 --> 00:16:56.000]  這是真正信心的意思
[00:16:56.000 --> 00:16:58.000]  所以羅亞也是這樣
[00:16:58.000 --> 00:17:00.000]  他先有敬畏的心
[00:17:00.000 --> 00:17:01.000]  就生出這個信心
[00:17:01.000 --> 00:17:03.000]  這個信心帶來的
[00:17:03.000 --> 00:17:06.000]  就是他去遵行神的吩咐
[00:17:06.000 --> 00:17:07.000]  遵行神的指示
[00:17:07.000 --> 00:17:09.000]  所以神體重陽性
[00:17:09.000 --> 00:17:12.000]  其他可能是農夫出身
[00:17:12.000 --> 00:17:13.000]  不會造船
[00:17:13.000 --> 00:17:14.000]  不是木匠
[00:17:14.000 --> 00:17:17.000]  這些都不是很重要
[00:17:17.000 --> 00:17:20.000]  我們在《創世紀載》裏面
[00:17:20.000 --> 00:17:23.000]  很多次看到這個特點
[00:17:23.000 --> 00:17:25.000]  我們由第六章到最後這一節
[00:17:25.000 --> 00:17:26.000]  二十二節
[00:17:26.000 --> 00:17:28.000]  一直到第七章
[00:17:28.000 --> 00:17:30.000]  第一節到第四節
[00:17:30.000 --> 00:17:32.000]  第五節都看到這個特點
[00:17:32.000 --> 00:17:34.000]  神就吩咐他很多事情
[00:17:34.000 --> 00:17:36.000]  到了第六章的結束
[00:17:36.000 --> 00:17:37.000]  最後一節
[00:17:37.000 --> 00:17:39.000]  又是一個交代
[00:17:39.000 --> 00:17:40.000]  聖經說什麼呢?
[00:17:40.000 --> 00:17:41.000]  我們一起讀一讀
[00:17:41.000 --> 00:17:42.000]  請讀
[00:17:42.000 --> 00:17:44.000]  羅亞就這樣行
[00:17:44.000 --> 00:17:47.000]  凡上帝所吩咐的
[00:17:47.000 --> 00:17:50.000]  他都照樣行了
[00:17:50.000 --> 00:17:52.000]  這是最後一節
[00:17:52.000 --> 00:17:53.000]  跳到第七章第一節
[00:17:53.000 --> 00:17:54.000]  請讀
[00:17:54.000 --> 00:17:56.000]  耶和華對羅亞說
[00:17:56.000 --> 00:18:00.000]  你和你的全家都要進入方舟
[00:18:00.000 --> 00:18:03.000]  因為在這世代中
[00:18:03.000 --> 00:18:07.000]  我見你在我面前是二人
[00:18:07.000 --> 00:18:10.000]  這是神揀選他的質素
[00:18:10.000 --> 00:18:13.000]  第二節
[00:18:13.000 --> 00:18:14.000]  OK 聽到
[00:18:14.000 --> 00:18:16.000]  凡潔淨的畜類
[00:18:16.000 --> 00:18:19.000]  你要帶七公七母
[00:18:19.000 --> 00:18:21.000]  不潔淨的畜類
[00:18:21.000 --> 00:18:23.000]  你要帶一公一母
[00:18:23.000 --> 00:18:25.000]  空中的飛鳥
[00:18:25.000 --> 00:18:28.000]  也要帶七公七母
[00:18:28.000 --> 00:18:30.000]  可以留種
[00:18:30.000 --> 00:18:32.000]  活在全地上
[00:18:32.000 --> 00:18:35.000]  因為再過七天
[00:18:35.000 --> 00:18:39.000]  我要降雨在地上四十晝夜
[00:18:39.000 --> 00:18:43.000]  把我所做的各種活物
[00:18:43.000 --> 00:18:45.000]  都從地上除滅
[00:18:45.000 --> 00:18:46.000]  第五節
[00:18:46.000 --> 00:18:52.000]  羅亞就遵著耶和華所吩咐的行了
[00:18:52.000 --> 00:18:54.000]  你聽到這裡文字很清楚
[00:18:54.000 --> 00:18:56.000]  一頭一尾
[00:18:56.000 --> 00:18:58.000]  在第六章完結的時候
[00:18:58.000 --> 00:18:59.000]  是這樣說
[00:18:59.000 --> 00:19:03.000]  第七章再一次說一次
