
[00:00:00.000 --> 00:00:03.080]  聽嘉麗的見證
[00:08:54.560 --> 00:08:59.560]  其實就是我們今天所讀的聖經
[00:08:59.560 --> 00:09:02.960]  大家有沒有拿著呢?
[00:09:02.960 --> 00:09:09.400]  「神愛世人,甚至將他的獨生子賜給他們
[00:09:09.400 --> 00:09:14.840]  叫一切相信他的,不致滅亡,反得永生
[00:09:14.840 --> 00:09:19.320]  約翰福音三章十六節」
[00:09:19.320 --> 00:09:20.960]  這個三一六
[00:09:20.960 --> 00:09:24.840]  就是約翰福音三章十六節
[00:09:24.840 --> 00:09:26.080]  不過前面那些字他不懂
[00:09:26.080 --> 00:09:28.480]  他只懂得三一六
[00:09:28.480 --> 00:09:33.160]  這個三一六就是約翰福音的三章十六節
[00:09:33.160 --> 00:09:34.160]  就是解釋給他聽
[00:09:34.160 --> 00:09:37.520]  為什麼他們要幫這些小朋友呢?
[00:09:37.520 --> 00:09:39.480]  是因為上帝的愛
[00:09:39.480 --> 00:09:41.360]  所以他們來到這個地方
[00:09:41.360 --> 00:09:47.080]  他們接濟幫助這些小朋友
[00:09:47.080 --> 00:09:54.200]  這個金穆斯講到這裡的時候
[00:09:54.200 --> 00:09:56.160]  他就說
[00:09:56.160 --> 00:10:03.040]  你知不知道這個小朋友是誰?
[00:10:03.040 --> 00:10:06.120]  就是我
[00:10:06.120 --> 00:10:08.640]  他說的時候
[00:10:08.640 --> 00:10:13.800]  很有一種感受
[00:10:13.800 --> 00:10:16.000]  這個小朋友就是他
[00:10:16.000 --> 00:10:22.440]  原來當年在街上一直尋找
[00:10:22.440 --> 00:10:24.720]  一直徬徨的那個小朋友
[00:10:24.720 --> 00:10:28.160]  進了這個三百一十六號屋的那個小朋友
[00:10:28.160 --> 00:10:29.360]  就是他
[00:10:29.360 --> 00:10:31.400]  那個從寒冷去到溫暖
[00:10:31.400 --> 00:10:32.960]  從黑暗去到光明
[00:10:32.960 --> 00:10:34.960]  從飢餓去到飽足
[00:10:34.960 --> 00:10:37.440]  從污穢去到乾淨
[00:10:37.440 --> 00:10:42.800]  從疲倦去到安息的那個小朋友就是他
[00:10:42.800 --> 00:10:44.800]  這個不是做夢
[00:10:44.800 --> 00:10:46.640]  是真的
[00:10:46.640 --> 00:10:50.080]  他就在那裡過了一段時間
[00:10:50.080 --> 00:10:52.840]  後來他還有機會受到教育
[00:10:52.840 --> 00:10:55.160]  去了美國
[00:10:55.160 --> 00:10:57.800]  後來他還跟了葛培里
[00:10:57.800 --> 00:11:01.440]  就是進了葛培里的報道團那裡
[00:11:01.440 --> 00:11:04.000]  我好像都聽過或者記得
[00:11:04.000 --> 00:11:08.360]  聽過安德魯拉是幫紅黑王報道會
[00:11:08.360 --> 00:11:14.480]  其實進去一個大的報道團那裡參與
[00:11:14.480 --> 00:11:18.280]  都要有些本事的
[00:11:18.280 --> 00:11:22.600]  因為要處理很多事情
[00:11:22.600 --> 00:11:29.080]  所以這個金牧師其實是一個非常之不凡的人
[00:11:29.080 --> 00:11:31.960]  他跟葛培里一起
[00:11:31.960 --> 00:11:36.960]  但當年他是一個根本就不知道明天的人
[00:11:36.960 --> 00:11:39.240]  這個不是夢
[00:11:39.240 --> 00:11:42.760]  這個是真的
[00:11:42.760 --> 00:11:50.760]  我們有沒有像這個金牧師那樣相似的經驗呢?
[00:11:50.760 --> 00:11:57.160]  我們多數人都沒有那麼坎坷
[00:11:57.160 --> 00:11:59.960]  或者面對一個那麼大的艱難
[00:11:59.960 --> 00:12:01.760]  有些的經歷可能很過癮
[00:12:01.760 --> 00:12:04.960]  好像Angela那個經驗是很過癮的
[00:12:04.960 --> 00:12:09.760]  但我們都有些相似的情況
[00:12:09.760 --> 00:12:14.880]  寒冷會不會冷?
[00:12:14.880 --> 00:12:18.880]  什麼是最冷呢?
[00:12:18.880 --> 00:12:24.440]  孤單是最冷
[00:12:24.440 --> 00:12:29.760]  心裡面沒有溫暖、沒有感情是最冷
[00:12:29.760 --> 00:12:32.760]  現在我們多數都不缺乏衣服
[00:12:32.760 --> 00:12:39.080]  但我們的心裡面可能覺得冰冷
[00:12:39.080 --> 00:12:40.760]  林憶蓮有一首歌
[00:12:40.760 --> 00:12:43.360]  1986年的叫做《放縱》
[00:12:43.360 --> 00:12:46.760]  其中有一句歌詞
[00:12:46.760 --> 00:12:50.160]  「我空虛,我寂寞」
[00:12:50.160 --> 00:12:52.160]  接著那句是什麼?
[00:12:52.160 --> 00:12:56.360]  「我凍」
[00:12:56.360 --> 00:12:59.360]  「我空虛,我寂寞,我凍」
[00:12:59.360 --> 00:13:01.560]  最冷是什麼呢?
[00:13:01.560 --> 00:13:05.760]  最冷就是心裡面的冷
[00:13:05.760 --> 00:13:10.360]  不知道你怎麼樣
[00:13:10.360 --> 00:13:12.160]  黑暗
[00:13:12.160 --> 00:13:15.960]  黑暗是看不到光明
[00:13:15.960 --> 00:13:18.360]  看不到明天
[00:13:18.360 --> 00:13:21.160]  看不到光明
[00:13:21.160 --> 00:13:26.560]  有人說我們時代的顏色是什麼顏色呢?
[00:13:26.560 --> 00:13:34.360]  我們時代的顏色是灰色
[00:13:34.360 --> 00:13:38.360]  我們穿的很多顏色
[00:13:38.360 --> 00:13:42.760]  但我們時代的顏色是灰色
[00:13:42.760 --> 00:13:46.760]  很多人都很灰
[00:13:46.760 --> 00:13:50.160]  好像沒有光明
[00:13:50.160 --> 00:13:52.760]  你會不會有這樣的感受?
[00:13:52.760 --> 00:13:54.560]  我們很少餓
[00:13:54.560 --> 00:13:56.560]  我們食物過剩
[00:13:56.560 --> 00:13:57.960]  隨時都可以吃
[00:13:57.960 --> 00:13:59.160]  去到哪裡都可以吃
[00:13:59.160 --> 00:14:01.160]  怎麼會餓呢?
[00:14:01.160 --> 00:14:03.360]  但是心靈呢?
[00:14:03.360 --> 00:14:08.560]  心靈可能從來都沒有滿足
[00:14:08.560 --> 00:14:13.160]  魏匡,現在比較少人認識他
[00:14:13.160 --> 00:14:17.160]  有沒有人不認識他?
[00:14:17.160 --> 00:14:19.560]  他還是那麼紅
[00:14:19.560 --> 00:14:21.560]  現在的小說就沒有了
[00:14:21.560 --> 00:14:25.560]  他之前是一個很知名的作家
[00:14:25.560 --> 00:14:30.560]  相信很多人都記得他
[00:14:30.560 --> 00:14:41.560]  他曾經說過,生活就好像一張重覆看同一份報紙
[00:14:41.560 --> 00:14:45.560]  生活就好像重覆看同一份報紙
[00:14:45.560 --> 00:14:49.960]  悶到你想死
[00:14:49.960 --> 00:14:55.760]  每一天就重覆重覆重覆
[00:14:55.760 --> 00:14:59.760]  我們的心靈其實很餓
[00:14:59.760 --> 00:15:03.360]  沒有滿足
[00:15:03.360 --> 00:15:07.560]  多數的人就在一個這樣的狀態
[00:15:07.560 --> 00:15:12.160]  福音最難被人接受的原因或者地方
[00:15:12.160 --> 00:15:16.160]  就是說人有罪
[00:15:16.160 --> 00:15:18.560]  福音很不容易被人接受
[00:15:18.560 --> 00:15:19.760]  因為它說我有罪
[00:15:19.760 --> 00:15:22.560]  我哪裡有罪呢?
[00:15:22.560 --> 00:15:24.360]  耶穌有一次
[00:15:24.360 --> 00:15:26.760]  有人抓了一個犯罪的人
[00:15:26.760 --> 00:15:29.160]  要耶穌做一個裁定
[00:15:29.160 --> 00:15:30.960]  耶穌沒有出聲
[00:15:30.960 --> 00:15:34.960]  後來耶穌就問了那些人一句話
[00:15:34.960 --> 00:15:38.560]  祂說你們當中哪一個是沒有罪的
[00:15:38.560 --> 00:15:42.760]  那你們就用石頭釘他吧
[00:15:42.760 --> 00:15:46.360]  所有的人靜靜地全部走了
[00:15:46.360 --> 00:15:48.160]  我們問問自己
[00:15:48.160 --> 00:15:50.760]  是不是真的那麼乾淨呢?
[00:15:50.760 --> 00:15:53.560]  是不是真的沒有罪呢?
[00:15:53.560 --> 00:15:58.760]  是不是不需要潔淨呢?
[00:15:58.760 --> 00:16:02.960]  大家累不累?
[00:16:02.960 --> 00:16:09.560]  不是問你現在
[00:16:09.560 --> 00:16:11.760]  在我們的生活中
[00:16:11.760 --> 00:16:15.560]  我們有沒有一種很累的感覺呢?
[00:16:15.560 --> 00:16:17.160]  很容易覺得
[00:16:17.160 --> 00:16:19.560]  我們看到身邊的人很多都很累
[00:16:19.560 --> 00:16:22.160]  沒有那種精神
[00:16:22.160 --> 00:16:23.960]  很疲倦
[00:16:23.960 --> 00:16:29.760]  累是因為沒有好的休息
[00:16:29.760 --> 00:16:32.160]  如果你坐長途飛機
[00:16:32.160 --> 00:16:33.960]  其實很多人都很怕坐長途飛機
[00:16:33.960 --> 00:16:36.560]  飛歐洲、飛美國、飛遠
[00:16:36.560 --> 00:16:38.960]  差不多十幾個小時
[00:16:38.960 --> 00:16:41.560]  是不是很辛苦?
[00:16:41.560 --> 00:16:42.960]  坐長途飛機
[00:16:42.960 --> 00:16:46.760]  真的很希望隔壁的人走開
[00:16:46.760 --> 00:16:48.560]  最好走兩個就最好了
[00:16:48.560 --> 00:16:50.560]  有三個位置可以睡
[00:16:50.560 --> 00:16:51.960]  我最近一次
[00:16:51.960 --> 00:16:53.560]  隔壁那兩個人不知為何走了
[00:16:53.560 --> 00:16:54.560]  去了另一個地方
[00:16:54.560 --> 00:16:56.160]  我真的很開心
[00:16:56.160 --> 00:16:58.760]  可以睡了
[00:16:58.760 --> 00:17:01.560]  可以休息了
[00:17:01.560 --> 00:17:05.960]  累的時候最需要就是休息
[00:17:05.960 --> 00:17:09.560]  但是我們的心靈是不能休息的
[00:17:09.560 --> 00:17:10.760]  因為心靈的休息
[00:17:10.760 --> 00:17:15.160]  不是你坐著就可以休息的
[00:17:15.160 --> 00:17:16.160]  不可以的
[00:17:16.160 --> 00:17:18.360]  你需要找到一個地方
[00:17:18.360 --> 00:17:21.560]  讓你去依靠才可以休息
[00:17:21.560 --> 00:17:23.760]  在人生的長途那裏
[00:17:23.760 --> 00:17:27.360]  其實我們需要有個位置
[00:17:27.360 --> 00:17:31.960]  讓我們睡一睡
[00:17:31.960 --> 00:17:33.560]  有時候你來我這裏
[00:17:33.560 --> 00:17:36.560]  我可以叫你安息
[00:17:36.560 --> 00:17:39.760]  就像Angela剛才的分享
[00:17:39.760 --> 00:17:41.960]  我也很留心去聽
[00:17:41.960 --> 00:17:45.160]  其實有高高低低、波波折折
[00:17:45.160 --> 00:17:48.160]  要很坦然、很舒暢
[00:17:48.160 --> 00:17:51.160]  其實一點都不容易
[00:17:51.160 --> 00:17:56.960]  不容易的
[00:17:56.960 --> 00:18:00.360]  需要找到一個依靠
[00:18:00.360 --> 00:18:03.160]  才可以睡
[00:18:03.160 --> 00:18:07.360]  這樣你才可以得到安息
[00:18:07.360 --> 00:18:10.760]  這個不是夢來的
[00:18:10.760 --> 00:18:13.160]  這個是真實的
[00:18:13.160 --> 00:18:15.160]  好像那個金穆斯
[00:18:15.160 --> 00:18:16.960]  他那時候以為他在做夢
[00:18:16.960 --> 00:18:17.760]  其實不是
[00:18:17.760 --> 00:18:18.360]  是真的
[00:18:18.360 --> 00:18:21.560]  你醒來的時候那些是完全在的
[00:18:21.560 --> 00:18:23.160]  是真實的
[00:18:23.160 --> 00:18:26.360]  福音不是給你一個夢想
[00:18:26.360 --> 00:18:28.360]  是告訴你
[00:18:28.360 --> 00:18:32.160]  一個真實的人生可以是這樣
[00:18:32.160 --> 00:18:35.160]  為什麼要信福音呢?
[00:18:35.160 --> 00:18:36.560]  因為它是真實的
[00:18:36.560 --> 00:18:38.560]  你怎麼知道它是真實的呢?
[00:18:38.560 --> 00:18:41.360]  你怎麼知道它是真實的?
[00:18:41.360 --> 00:18:42.960]  說一件事是否真實
[00:18:42.960 --> 00:18:44.960]  最基本有兩個條件
[00:18:44.960 --> 00:18:47.360]  或者最重要有兩個條件
[00:18:47.360 --> 00:18:51.360]  它要經過時間的考驗
[00:18:51.360 --> 00:18:55.360]  由耶穌基督到現在二千年了
[00:18:55.360 --> 00:18:56.960]  夠時間了嗎?
[00:18:56.960 --> 00:18:59.160]  夠了時間了
[00:18:59.160 --> 00:19:02.560]  一路傳、一路傳、一路傳
[00:19:02.560 --> 00:19:03.760]  第二
[00:19:03.760 --> 00:19:07.160]  有親身經驗的人
[00:19:07.160 --> 00:19:08.360]  你看看全世界
[00:19:08.360 --> 00:19:09.160]  多少?
[00:19:09.160 --> 00:19:11.360]  今天也有
[00:19:11.360 --> 00:19:15.960]  有很多的人他是親身經驗過
[00:19:15.960 --> 00:19:18.160]  這個是代表真實
[00:19:18.160 --> 00:19:19.760]  福音是很真實
[00:19:19.760 --> 00:19:21.960]  不是一個夢
[00:19:21.960 --> 00:19:25.960]  是很實在的
[00:19:25.960 --> 00:19:30.760]  這一間三百一十六號屋
[00:19:30.760 --> 00:19:34.960]  神愛世人甚至將他的獨生子賜給他
[00:19:34.960 --> 00:19:39.360]  叫一切相信他的不至滅亡凡得永生
[00:19:39.360 --> 00:19:42.760]  今天仍然都是打開這個門
[00:19:42.760 --> 00:19:51.760]  仍然都是邀請那些來敲門的人接受進去
[00:19:51.760 --> 00:19:54.560]  我邀請你
[00:19:54.560 --> 00:19:58.760]  教會就好像這一間屋一樣
[00:19:58.760 --> 00:20:01.360]  邀請你
[00:20:01.360 --> 00:20:03.760]  我不知道今天我們當中
[00:20:03.760 --> 00:20:08.160]  有多少個新朋友來到
[00:20:08.160 --> 00:20:13.960]  你聽了真實的生命的分享
[00:20:13.960 --> 00:20:16.160]  你願意的話
[00:20:16.160 --> 00:20:21.360]  我也要進入這一間屋
[00:20:21.360 --> 00:20:23.760]  我們一起有個祈禱
