
[00:00:00.000 --> 00:00:08.000]  今日是福音主日,我們稍後會看耶穌與撒瑪利亞婦人的經文
[00:13:23.000 --> 00:13:30.000]  她的生命是不道德的,她要找一個很少人的時間,很熱的天氣來打水
[00:13:30.000 --> 00:13:40.000]  其實耶穌是要將生命的活水,福音給她,讓她知道這位就是上帝,她和祂說話的就是上帝
[00:13:40.000 --> 00:13:44.000]  這位女人遇見了耶穌,遇見了福音
[00:13:44.000 --> 00:13:49.000]  這個女人知道之後,真的很感恩,她就相信
[00:13:49.000 --> 00:13:55.000]  她不單止相信,她跑回自己的鄉村,和所有人說
[00:13:55.000 --> 00:14:01.000]  你們快點跟我來看這個人,這個人竟然知道我生命裡發生過的所有事情
[00:14:01.000 --> 00:14:09.000]  我以前不認識他的,他一定就是尼采亞,叫整村的撒瑪利亞人去見耶穌
[00:14:09.000 --> 00:14:17.000]  我們在這件故事裡要學習很多關於我們福音信仰的重要功課
[00:14:17.000 --> 00:14:26.000]  我特別編了幾節經文,我想和大家一起來看這幾節經文,我們一起讀一讀,從21節開始到24節
[00:14:26.000 --> 00:14:28.000]  我們一起讀吧,1,2,3
[00:14:28.000 --> 00:14:38.000]  耶穌說:「夫人,你當信我,時候將到,你們拜父也不在這身上,也不在耶路撒冷
[00:14:38.000 --> 00:14:44.000]  你們所拜的,你們不知道,我們所拜的,我們知道
[00:14:44.000 --> 00:14:50.000]  因為救恩是從猶太人出來的,時候將到,如今就是了
[00:14:50.000 --> 00:14:55.000]  那真正拜神,拜父的,要用心靈和誠實拜他
[00:14:55.000 --> 00:15:00.000]  因為父要這樣的人拜他,神是個靈
[00:15:00.000 --> 00:15:04.000]  所以拜他的,必須用心靈和誠實拜他」
[00:15:04.000 --> 00:15:08.000]  在這幾節經文,我想講出幾樣很重要的東西
[00:15:08.000 --> 00:15:19.000]  第一,在21節,這個婦人在21節說:「耶穌啊,你不可以和我們撒瑪利亞說話,我們沒有來往」
[00:15:19.000 --> 00:15:24.000]  他們的背景是,因為勢敵變成兩派
[00:15:24.000 --> 00:15:35.000]  耶穌和他們說了一句話,「夫人,你當信我,時候將到,你們拜父也不在這身上,也不在耶路撒冷
[00:15:35.000 --> 00:15:42.000]  這身上是指哪個身呢?就是撒瑪利亞人當是宗教聖地的基尼森森」
[00:15:42.000 --> 00:15:46.000]  他們覺得那裡拜的就是聖地
[00:15:46.000 --> 00:15:50.000]  猶太人覺得那裡是聖地呢?耶路撒冷
[00:15:50.000 --> 00:15:54.000]  耶穌說什麼呢?「不在這裡,也不在那裡」
[00:15:54.000 --> 00:15:59.000]  所以耶穌說出的重點是什麼呢?
[00:15:59.000 --> 00:16:06.000]  剛才我們在24節和23節看到,說出的重點是真正拜神的要怎樣呢?
[00:16:06.000 --> 00:16:09.000]  心靈和誠實來拜祂,我們很熟悉
[00:16:09.000 --> 00:16:11.000]  所以耶穌在說什麼呢?
[00:16:11.000 --> 00:16:17.000]  It is not the place where you worship,不是你敬拜,不是那個地方
[00:16:17.000 --> 00:16:24.000]  It is the person 是誰能夠敬拜
[00:16:24.000 --> 00:16:27.000]  換句話說,這段經文在說什麼呢?
[00:16:27.000 --> 00:16:30.000]  誰有資格來敬拜神?
[00:16:30.000 --> 00:16:33.000]  這段經文的重點是問一個問題
[00:16:33.000 --> 00:16:36.000]  而且這就是基督教問的一個很重要的問題
[00:16:36.000 --> 00:16:39.000]  誰有資格來敬拜神?
[00:16:39.000 --> 00:16:42.000]  有時候我們都是很自我,很自大
[00:16:42.000 --> 00:16:45.000]  我們覺得我要來敬拜神
[00:16:45.000 --> 00:16:48.000]  好像我們本身就已經很有資格
[00:16:48.000 --> 00:16:54.000]  但是我們從來都沒有問過,其實誰有資格來敬拜神呢?
[00:16:54.000 --> 00:16:57.000]  神根本就是自有,永有
[00:16:57.000 --> 00:17:00.000]  祂是那位民王之王,民主之主
[00:17:00.000 --> 00:17:06.000]  祂是不需要人的敬拜,祂才存在的,祂才榮耀的
[00:17:06.000 --> 00:17:09.000]  祂根本就是存在,祂根本就是榮耀
[00:17:09.000 --> 00:17:16.000]  反而是我們要更謙卑地問,究竟誰有資格來敬拜這位上帝?
[00:17:16.000 --> 00:17:18.000]  這是我們今天基督教要反省的
[00:17:18.000 --> 00:17:22.000]  我們究竟誰有資格來敬拜上帝?
[00:17:22.000 --> 00:17:27.000]  問到這個問題,我們就看到聖經的答案是很清楚的
[00:17:27.000 --> 00:17:28.000]  清楚到什麼程度呢?
[00:17:28.000 --> 00:17:31.000]  答案就是沒有人有資格
[00:17:31.000 --> 00:17:35.000]  沒有人有資格來敬拜上帝
[00:17:35.000 --> 00:17:37.000]  透過以色列人的歷史我們看到
[00:17:37.000 --> 00:17:41.000]  如何將律法給人,人都是犯罪的
[00:17:41.000 --> 00:17:44.000]  所以每個人都圈在罪裡面
[00:17:44.000 --> 00:17:51.000]  沒有人有資格來敬拜上帝
[00:17:52.000 --> 00:17:55.000]  你如何理解罪呢?
[00:17:55.000 --> 00:18:00.000]  罪當然是包括社會的罪,道德的罪等等
[00:18:00.000 --> 00:18:03.000]  什麼是做錯的,什麼是想錯的
[00:18:03.000 --> 00:18:04.000]  這些都是罪
[00:18:04.000 --> 00:18:07.000]  這些都是聖經所說的罪
[00:18:07.000 --> 00:18:09.000]  但你知不知道聖經所說的罪核心
[00:18:09.000 --> 00:18:13.000]  罪根本的本質的罪是什麼呢?
[00:18:13.000 --> 00:18:16.000]  就在羅馬書第一章我們看到的
[00:18:16.000 --> 00:18:22.000]  我們沒有將神當為神來感謝祂
[00:18:22.000 --> 00:18:24.000]  那是最根本的罪
[00:18:24.000 --> 00:18:28.000]  當人將自己放得最高
[00:18:28.000 --> 00:18:31.000]  不知道有一位創造主
[00:18:31.000 --> 00:18:34.000]  我們是要敬拜的,要感謝的
[00:18:34.000 --> 00:18:35.000]  那就是罪了
[00:18:35.000 --> 00:18:37.000]  就好像一個孩子
[00:18:37.000 --> 00:18:39.000]  父母很愛他讓他成長
[00:18:39.000 --> 00:18:43.000]  有一天他不認自己的父母
[00:18:43.000 --> 00:18:46.000]  罪是一種關係的破裂
[00:18:46.000 --> 00:18:50.000]  罪是一種人不認神的存在
[00:18:50.000 --> 00:18:54.000]  或者不認神對我們有恩
[00:18:54.000 --> 00:18:55.000]  說到父母
[00:18:55.000 --> 00:18:59.000]  我看到自己的生命都是很大的罪
[00:18:59.000 --> 00:19:01.000]  就算我信了耶穌之後
[00:19:01.000 --> 00:19:03.000]  我都是在我反省之後
[00:19:03.000 --> 00:19:05.000]  發覺我是以自我中心
[00:19:05.000 --> 00:19:09.000]  想我的媽媽來信耶穌
[00:19:09.000 --> 00:19:11.000]  我是用我自己的方法
[00:19:11.000 --> 00:19:15.000]  來不斷傳福音給她
[00:19:15.000 --> 00:19:18.000]  有一天當我要去想
[00:19:18.000 --> 00:19:21.000]  什麼叫做孝順父母的時候
[00:19:21.000 --> 00:19:25.000]  上帝藉著聖靈大大的斥責我
[00:19:25.000 --> 00:19:27.000]  祂跟我說
[00:19:27.000 --> 00:19:30.000]  你根本不孝敬你的父母
[00:19:30.000 --> 00:19:32.000]  你怎樣來傳福音給他呢?
[00:19:32.000 --> 00:19:35.000]  我說我哪有不孝敬我的父母
[00:19:35.000 --> 00:19:37.000]  我也很孝敬我的父母
[00:19:37.000 --> 00:19:41.000]  上帝讓我看到聖經說的孝順是什麼呢?
[00:19:41.000 --> 00:19:43.000]  是尊重
[00:19:43.000 --> 00:19:44.000]  我就發覺
[00:19:44.000 --> 00:19:48.000]  我在傳福音給我媽媽的過程裡
[00:19:48.000 --> 00:19:51.000]  原來我看我自己比祂厲害
[00:19:51.000 --> 00:19:54.000]  我以為我自己懂的東西比祂多
[00:19:54.000 --> 00:19:57.000]  上帝叫我自己好好反省
[00:19:57.000 --> 00:19:59.000]  我真的悔改之後
[00:19:59.000 --> 00:20:01.000]  我之後和我媽媽聊天
[00:20:01.000 --> 00:20:04.000]  我只聽她說
[00:20:04.000 --> 00:20:06.000]  慢慢明白她的需要
[00:20:06.000 --> 00:20:08.000]  慢慢明白她的關心
[00:20:08.000 --> 00:20:12.000]  以致有一年
[00:20:12.000 --> 00:20:13.000]  上帝跟我說
[00:20:13.000 --> 00:20:15.000]  今年你可以回新加坡了
[00:20:15.000 --> 00:20:16.000]  但是你媽媽缺志
[00:20:16.000 --> 00:20:18.000]  她會信主的
[00:20:18.000 --> 00:20:19.000]  她真的信主
[00:20:19.000 --> 00:20:22.000]  她阻止信主
[00:20:22.000 --> 00:20:24.000]  我們原來有這麼多的罪
[00:20:24.000 --> 00:20:26.000]  我又想起什麼呢?
[00:20:26.000 --> 00:20:29.000]  我七十八歲的時候
[00:20:29.000 --> 00:20:33.000]  在家裡
[00:20:33.000 --> 00:20:37.000]  我爸爸很愛我們家人
[00:20:37.000 --> 00:20:39.000]  他工作很辛苦
[00:20:39.000 --> 00:20:41.000]  他是一個燒焊的工人
[00:20:41.000 --> 00:20:44.000]  他每天出去工作很辛苦回來
[00:20:44.000 --> 00:20:46.000]  回來之後
[00:20:46.000 --> 00:20:47.000]  因為愛我媽媽
[00:20:47.000 --> 00:20:51.000]  愛我們幾個兄弟姊妹
[00:20:51.000 --> 00:20:52.000]  他又做家務
[00:20:52.000 --> 00:20:55.000]  這麼辛苦之後又回來做家務
[00:20:55.000 --> 00:20:57.000]  是沒有一句怨言的
[00:20:57.000 --> 00:21:00.000]  永遠都是和我們開玩笑
[00:21:00.000 --> 00:21:02.000]  和我們說笑話
[00:21:02.000 --> 00:21:04.000]  脾氣這麼好
[00:21:04.000 --> 00:21:06.000]  別人說他沒有脾氣
[00:21:06.000 --> 00:21:08.000]  很溫馴
[00:21:08.000 --> 00:21:11.000]  但我媽媽比較公強
[00:21:11.000 --> 00:21:13.000]  很多事情都有意見
[00:21:13.000 --> 00:21:16.000]  我和我媽媽不斷在爭辯
[00:21:16.000 --> 00:21:18.000]  十幾歲的時候
[00:21:18.000 --> 00:21:22.000]  有一天我太過分的時候
[00:21:22.000 --> 00:21:25.000]  連這麼溫馴的爸爸也要出手
[00:21:25.000 --> 00:21:27.000]  他也要保護我媽媽
[00:21:27.000 --> 00:21:29.000]  來和我爭論
[00:21:29.000 --> 00:21:32.000]  在爭論的過程中
[00:21:32.000 --> 00:21:34.000]  越說越大聲
[00:21:34.000 --> 00:21:36.000]  不記得發生什麼事
[00:21:36.000 --> 00:21:37.000]  總之越說越大聲
[00:21:37.000 --> 00:21:41.000]  在爭論的過程中
[00:21:41.000 --> 00:21:43.000]  我發現一件事
[00:21:43.000 --> 00:21:47.000]  我第一次在家庭中發現
[00:21:47.000 --> 00:21:52.000]  我的氣力比我爸爸大
[00:21:52.000 --> 00:21:56.000]  我竟然沾沾自喜
[00:21:56.000 --> 00:22:00.000]  我是家人現在最強壯的那個
[00:22:00.000 --> 00:22:03.000]  這是什麼呢?
[00:22:03.000 --> 00:22:07.000]  這是罪
[00:22:07.000 --> 00:22:10.000]  這麼愛我的父母
[00:22:10.000 --> 00:22:14.000]  我不是以一個厚心來對待
[00:22:14.000 --> 00:22:18.000]  我以一個因為罪而扭曲了的思維
[00:22:18.000 --> 00:22:21.000]  來思考
[00:22:21.000 --> 00:22:23.000]  這是罪對我們的影響
[00:22:23.000 --> 00:22:26.000]  上帝給我們的人生是一個很美麗的人生
[00:22:26.000 --> 00:22:28.000]  上帝要給我們
[00:22:28.000 --> 00:22:30.000]  要成就我們這個人
[00:22:30.000 --> 00:22:32.000]  是一個很美麗的人
[00:22:32.000 --> 00:22:33.000]  但是罪的緣故
[00:22:33.000 --> 00:22:35.000]  我們在這方面扭曲
[00:22:35.000 --> 00:22:36.000]  那方面扭曲
[00:22:36.000 --> 00:22:43.000]  罪也是造成我們社會很多不同的破壞
[00:22:43.000 --> 00:22:47.000]  上帝本來給人要管理這個世界
[00:22:47.000 --> 00:22:51.000]  但是當我們和神隔離之後
[00:22:51.000 --> 00:22:56.000]  我們失去了那種智慧來管理
[00:22:56.000 --> 00:23:00.000]  所以我們在社會各個層面都出了問題
[00:23:00.000 --> 00:23:02.000]  我們自己管理不了自己
[00:23:02.000 --> 00:23:05.000]  我們自己管理不了我們和人的人際關係
[00:23:05.000 --> 00:23:08.000]  社會管理不了社會的秩序
[00:23:08.000 --> 00:23:12.000]  世界的環保管理不了我們的資源
[00:23:12.000 --> 00:23:14.000]  我們濫用很多資源
[00:23:14.000 --> 00:23:19.000]  以致我們整個社會地球出現了問題
[00:23:19.000 --> 00:23:28.000]  只不過是上帝的慈悲憐憫托住延長了這個過程
[00:23:28.000 --> 00:23:31.000]  我希望我們能夠明白
[00:23:31.000 --> 00:23:36.000]  上帝和我們說的是誰有資格來敬拜他
[00:23:36.000 --> 00:23:41.000]  讓我們看到我們有這個罪而沒有資格來敬拜上帝
[00:23:41.000 --> 00:23:44.000]  二十二節教導我們另一件事
[00:23:44.000 --> 00:23:46.000]  你看二十二節他們說什麼呢
[00:23:46.000 --> 00:23:49.000]  他們說你們所拜的你們不知道
[00:23:49.000 --> 00:23:50.000]  我們所拜的我們知道
[00:23:50.000 --> 00:23:53.000]  因為救恩是從猶太人出來的
[00:23:53.000 --> 00:23:56.000]  本來耶穌是說不是在這個山
[00:23:56.000 --> 00:23:57.000]  不是在耶路撒冷
[00:23:57.000 --> 00:24:03.000]  但是在第二十二節他強調的是猶太人
[00:24:03.000 --> 00:24:08.000]  這裡有很重要的訊息給世人知道
[00:24:08.000 --> 00:24:14.000]  因為猶太人就是出耶穌的地方
[00:24:14.000 --> 00:24:16.000]  而耶穌就是猶太人
[00:24:16.000 --> 00:24:20.000]  而猶太人有一個獨特的歷史
[00:24:20.000 --> 00:24:21.000]  怎樣獨特呢
[00:24:21.000 --> 00:24:29.000]  上帝揀選了這個民族來和全世界說他的族位
[00:24:29.000 --> 00:24:31.000]  說他的屬性
[00:24:31.000 --> 00:24:32.000]  揀選了這個民族
[00:24:32.000 --> 00:24:36.000]  以前我有一個大陸的朋友來香港讀書
[00:24:36.000 --> 00:24:37.000]  他問我一個問題
[00:24:37.000 --> 00:24:41.000]  為什麼上帝不揀選我們中國人
[00:24:41.000 --> 00:24:44.000]  我們有很多人
[00:24:44.000 --> 00:24:49.000]  我們不是很容易完成這個福音的工作
[00:24:49.000 --> 00:24:51.000]  我越看聖經
[00:24:51.000 --> 00:24:52.000]  或者你越看聖經
[00:24:52.000 --> 00:24:55.000]  你也越熟悉上帝的作為
[00:24:55.000 --> 00:24:58.000]  往往都是顛覆的
[00:24:58.000 --> 00:25:01.000]  耶西的兒子裡面
[00:25:01.000 --> 00:25:04.000]  七個最帥最高大
[00:25:04.000 --> 00:25:06.000]  不是揀選他做王
[00:25:06.000 --> 00:25:07.000]  是揀選誰呢
[00:25:07.000 --> 00:25:16.000]  他爸爸也沒有叫他來認真的大位
[00:25:16.000 --> 00:25:20.000]  上帝是在軟弱揀選他的大能
[00:25:20.000 --> 00:25:24.000]  世人就知道上帝的存在
[00:25:24.000 --> 00:25:27.000]  以色列是一個很小的地方
[00:25:27.000 --> 00:25:29.000]  當過兵的就知道
[00:25:29.000 --> 00:25:32.000]  以色列這個地形很難保護
[00:25:32.000 --> 00:25:37.000]  它好像一個皮底那麼長那麼瘦
[00:25:37.000 --> 00:25:39.000]  如果你要攻打它
[00:25:39.000 --> 00:25:43.000]  它很難防守
[00:25:43.000 --> 00:25:46.000]  特別是以前的戰爭的總體
[00:25:46.000 --> 00:25:50.000]  1948年以色列竟然能夠復國
[00:25:50.000 --> 00:25:52.000]  上帝是透過這個復國
[00:25:52.000 --> 00:25:54.000]  跟全世界說一件事情
[00:25:54.000 --> 00:25:56.000]  我存在
[00:25:56.000 --> 00:25:57.000]  為什麼呢
