
[00:00:00.000 --> 00:00:03.320]  我們嘗試看今天的主題
[00:06:21.680 --> 00:06:22.400]  不是有一天
[00:06:22.400 --> 00:06:24.360]  剛剛第一個週末
[00:06:24.360 --> 00:06:27.600]  剛剛擺設了這些聖誕裝飾之後
[00:06:27.600 --> 00:06:31.280]  我還記得說完之後在外面
[00:06:31.280 --> 00:06:32.680]  遇到有一個弟兄
[00:06:32.680 --> 00:06:34.040]  我不是很熟的
[00:06:34.040 --> 00:06:35.160]  但他走來跟我說
[00:06:35.160 --> 00:06:36.600]  他說林牧師
[00:06:36.600 --> 00:06:37.880]  我很開心
[00:06:37.880 --> 00:06:39.320]  回到廣福堂
[00:06:39.320 --> 00:06:41.280]  我雖然來到這裡不是很久
[00:06:41.280 --> 00:06:43.400]  我是第一個聖誕節在這裡過
[00:06:43.400 --> 00:06:44.640]  我說好啊
[00:06:44.640 --> 00:06:45.800]  歡迎你
[00:06:45.800 --> 00:06:46.720]  他說
[00:06:46.720 --> 00:06:47.800]  我很興奮
[00:06:47.800 --> 00:06:51.960]  因為一進來見到你們有聖誕裝飾
[00:06:51.960 --> 00:06:53.640]  我看到有聖誕樹
[00:06:53.640 --> 00:06:55.080]  看到有一個鹿
[00:06:55.080 --> 00:06:58.720]  看到有些裝飾物
[00:06:58.720 --> 00:07:00.560]  但我很失望
[00:07:00.560 --> 00:07:02.320]  我說你失望什麼?
[00:07:02.320 --> 00:07:03.040]  他說
[00:07:03.040 --> 00:07:05.240]  我找不到馬槽
[00:07:05.240 --> 00:07:07.040]  我找不到有耶穌
[00:07:07.040 --> 00:07:08.440]  有聖嬰
[00:07:08.440 --> 00:07:12.800]  他說現在我來到教堂也找不到這些東西
[00:07:12.800 --> 00:07:14.800]  我被他這樣說的時候
[00:07:14.800 --> 00:07:15.640]  我就說
[00:07:15.640 --> 00:07:16.640]  多謝你
[00:07:16.640 --> 00:07:17.920]  多謝你這個提醒
[00:07:17.920 --> 00:07:19.600]  這個提醒真的很好
[00:07:19.600 --> 00:07:22.600]  接著我馬上帶回去同工會
[00:07:22.600 --> 00:07:24.040]  我就跟同工說
[00:07:24.040 --> 00:07:27.800]  這位弟兄的提醒非常好
[00:07:27.800 --> 00:07:29.920]  現在周圍的購物中心
[00:07:29.920 --> 00:07:32.640]  已經是去聖誕節了
[00:07:32.640 --> 00:07:38.280]  掃走聖誕節的真正意思
[00:07:38.280 --> 00:07:42.120]  你去聖誕節的商場
[00:07:42.120 --> 00:07:46.720]  很少還會找到馬槽
[00:07:46.720 --> 00:07:48.560]  有天使在播放佳音
[00:07:48.560 --> 00:07:50.520]  沒有歌手唱
[00:07:50.520 --> 00:07:51.600]  那怎麼辦?
[00:07:51.600 --> 00:07:54.320]  我們來到教堂也找不到這些東西
[00:07:54.320 --> 00:07:56.280]  這樣不是很好
[00:07:56.280 --> 00:07:57.720]  我馬上叫同工
[00:07:57.720 --> 00:07:58.800]  有沒有辦法
[00:07:58.800 --> 00:08:01.520]  我們去找一個馬槽回來
[00:08:01.520 --> 00:08:02.920]  做也來不及
[00:08:02.920 --> 00:08:05.000]  馬上去買馬槽回來
[00:08:05.000 --> 00:08:07.240]  結果大家如果有記得
[00:08:07.240 --> 00:08:11.160]  去年聖誕節真的出現了馬槽在外面
[00:08:11.160 --> 00:08:13.680]  一個家裡是需要交流
[00:08:13.680 --> 00:08:14.880]  需要溝通
[00:08:14.880 --> 00:08:16.880]  需要彼此接納
[00:08:16.880 --> 00:08:18.680]  我見過一個見證
[00:08:18.680 --> 00:08:21.520]  也令我心裡很感動
[00:08:21.520 --> 00:08:25.240]  大家都很認識一位很著名的牧師
[00:08:25.240 --> 00:08:26.320]  在加州
[00:08:26.320 --> 00:08:29.040]  就是華里克牧師
[00:08:29.040 --> 00:08:31.120]  他在2013年的時候
[00:08:31.120 --> 00:08:36.120]  他的小兒子Matthew自殺
[00:08:36.120 --> 00:08:38.200]  其實他這個兒子
[00:08:38.200 --> 00:08:44.680]  已經經過很多年的情緒抑鬱
[00:08:44.680 --> 00:08:46.960]  也有精神病
[00:08:46.960 --> 00:08:49.400]  但華里克牧師和師母
[00:08:49.400 --> 00:08:53.520]  他們因為這個小兒子的困難
[00:08:53.520 --> 00:08:55.720]  他們仍然不離不棄
[00:08:55.720 --> 00:08:57.840]  他們仍然用最大的愛心
[00:08:57.840 --> 00:08:59.640]  付出最大的代價
[00:08:59.640 --> 00:09:04.440]  甚至他推卻很多外邀的聚會
[00:09:04.440 --> 00:09:06.440]  他不能夠出席
[00:09:06.440 --> 00:09:08.920]  或者在當中去參與
[00:09:08.920 --> 00:09:10.960]  甚至去講道
[00:09:10.960 --> 00:09:15.120]  是因為他這個小兒子的緣故
[00:09:15.120 --> 00:09:16.680]  他放了這麼多心機
[00:09:16.680 --> 00:09:17.880]  但換來的
[00:09:17.880 --> 00:09:21.480]  是他這個兒子最後吞槍自殺
[00:09:21.480 --> 00:09:23.360]  當然這個對父母來說
[00:09:23.360 --> 00:09:27.280]  是一個最沉重的打擊
[00:09:27.280 --> 00:09:30.240]  但華牧師和師母
[00:09:30.240 --> 00:09:32.800]  他們仍然是靠賴主的恩典
[00:09:32.800 --> 00:09:36.680]  他們也在這種悲痛和苦難裡面
[00:09:36.680 --> 00:09:39.720]  他們學習去依靠上帝
[00:09:39.720 --> 00:09:41.400]  依靠上帝的人
[00:09:41.400 --> 00:09:44.360]  其實不是代表他們的生命
[00:09:44.360 --> 00:09:46.920]  一定是一帆風順
[00:09:46.920 --> 00:09:48.080]  但相反
[00:09:48.080 --> 00:09:50.720]  在這些暴風雨裡面
[00:09:50.720 --> 00:09:53.000]  他們仍然可以屹立不倒
[00:09:53.000 --> 00:09:55.320]  是因為他們敬畏上帝
[00:09:55.320 --> 00:09:58.280]  所以讓我們今天一起來看這首詩篇
[00:09:58.280 --> 00:10:01.120]  我們一起去當中學習這個功課
[00:10:01.120 --> 00:10:02.080]  短短的六節
[00:10:02.080 --> 00:10:03.800]  我很想和大家一起讀
[00:10:03.800 --> 00:10:05.640]  這個新譯本的經文
[00:10:05.640 --> 00:10:07.080]  我們一起讀
[00:10:07.080 --> 00:10:08.560]  敬畏耶和華
[00:10:08.560 --> 00:10:11.760]  遵行他的道的人是有福的
[00:10:11.760 --> 00:10:15.080]  你必吃你親手勞碌得來的
[00:10:15.080 --> 00:10:18.080]  你必享福事事順利
[00:10:18.080 --> 00:10:20.360]  你的妻子在你的內室
[00:10:20.360 --> 00:10:23.440]  好像多結果子的葡萄樹
[00:10:23.440 --> 00:10:26.640]  你的兒女環繞著你的雀子
[00:10:26.640 --> 00:10:29.760]  好像橄欖樹的枝條
[00:10:29.760 --> 00:10:30.720]  看吶
[00:10:30.720 --> 00:10:32.640]  敬畏耶和華的人
[00:10:32.640 --> 00:10:34.320]  必這樣蒙福
[00:10:34.320 --> 00:10:37.720]  願耶和華從錫安賜福給你
[00:10:37.720 --> 00:10:42.400]  願你一生一世得見耶路撒冷的繁榮
[00:10:42.400 --> 00:10:45.440]  願你得見你兒女的兒女
[00:10:45.440 --> 00:10:48.720]  願平安歸於以色列
[00:10:48.720 --> 00:10:51.200]  這首詩其實很工整
[00:10:51.200 --> 00:10:53.520]  如果你有留意
[00:10:53.520 --> 00:10:57.440]  我這個slide已經highlight了一些顏色
[00:10:57.440 --> 00:10:58.880]  給大家看見
[00:10:58.880 --> 00:11:03.040]  就是講到這個有福的人
[00:11:03.040 --> 00:11:07.840]  其實是帶來他整個家庭的蒙福
[00:11:07.840 --> 00:11:11.520]  這個有福的人會是誰呢?
[00:11:11.520 --> 00:11:14.080]  就是那些敬畏耶和華的人
[00:11:14.080 --> 00:11:18.920]  包括可能是一個家裏的爸爸或者媽媽
[00:11:18.920 --> 00:11:20.680]  他們作帶領的時候
[00:11:20.680 --> 00:11:24.040]  要讓兒女自幼認識神
[00:11:24.040 --> 00:11:26.840]  以及行在神的道路當中
[00:11:26.840 --> 00:11:29.040]  他們自己就是一個榜樣
[00:11:29.040 --> 00:11:31.240]  他們不只是教小孩子
[00:11:31.240 --> 00:11:33.120]  你要翻兒童主義學
[00:11:33.120 --> 00:11:36.040]  他們自己本身就是以身作則
[00:11:36.040 --> 00:11:37.600]  他們要告訴兒子
[00:11:37.600 --> 00:11:40.160]  哇 你讀書很大壓力
[00:11:40.160 --> 00:11:41.560]  不過我們要信得過
[00:11:41.560 --> 00:11:44.480]  上帝給我們有救用的恩典
[00:11:44.480 --> 00:11:47.560]  當他們自己面對自己工作的困難
[00:11:47.560 --> 00:11:49.200]  他們能否勝過呢?
[00:11:49.200 --> 00:11:53.520]  這正是考驗我們今天作父母的
[00:11:53.520 --> 00:11:58.520]  我們在家裏要樹立這個敬畏神的榜樣
[00:11:58.520 --> 00:12:01.400]  在這六節裏面
[00:12:01.400 --> 00:12:03.960]  其實是一個很工整的結構
[00:12:03.960 --> 00:12:07.360]  我們一起看下一張slide裏面
[00:12:07.360 --> 00:12:12.400]  你會看見一個分佈圖
[00:12:12.400 --> 00:12:17.400]  頭三節和尾三節其實是彼此對比的
[00:12:17.400 --> 00:12:22.680]  這裏分成四個段落
[00:12:22.680 --> 00:12:26.480]  大家會看見這首詩的一開始
[00:12:26.480 --> 00:12:31.760]  是講明哪些人是有真正的福氣
[00:12:31.760 --> 00:12:35.360]  讓我們可以看到
[00:12:35.360 --> 00:12:38.920]  這份福氣正正在這首詩裏面
[00:12:38.920 --> 00:12:44.040]  這首詩篇我們可以一起來學習
[00:12:44.040 --> 00:12:47.080]  首先它說到頭兩節都有提到
[00:12:47.080 --> 00:12:49.840]  那個「有福」
[00:12:49.840 --> 00:12:52.480]  四到六節所說的是「蒙福」
[00:12:52.480 --> 00:12:55.200]  兩個希伯來文的字是有些不同的
[00:12:55.200 --> 00:12:58.600]  但都說明了一樣很重要的意思
[00:12:58.600 --> 00:13:04.560]  就是頭兩節是說這個敬畏神的人
[00:13:04.560 --> 00:13:06.120]  他是定義
[00:13:06.120 --> 00:13:07.880]  他是立定心志
[00:13:07.880 --> 00:13:10.320]  要行神的心意
[00:13:10.320 --> 00:13:12.720]  他的心志是說
[00:13:12.720 --> 00:13:16.600]  我要以神為我的生命的中心
[00:13:16.600 --> 00:13:18.960]  這個是成為一個「有福」的人
[00:13:18.960 --> 00:13:21.920]  第四節時我們看到
[00:13:21.920 --> 00:13:25.000]  說到「看!敬畏耶和華的人
[00:13:25.000 --> 00:13:27.240]  是必這樣蒙福」
[00:13:27.240 --> 00:13:30.640]  「蒙福」是另外一個希伯來文的字
[00:13:30.640 --> 00:13:34.360]  說的是從神而來的一種賜福
[00:13:34.360 --> 00:13:37.000]  就好像來自君王祭司
[00:13:37.000 --> 00:13:43.160]  為他的人民百姓祈福一樣
[00:13:43.160 --> 00:13:47.640]  祝福真正的源頭是來自神的
[00:13:47.640 --> 00:13:50.520]  無論人花上多大的力氣
[00:13:50.520 --> 00:13:52.320]  想去得著任何東西
[00:13:52.320 --> 00:13:54.600]  若然不是出於耶和華的時候
[00:13:54.600 --> 00:13:56.320]  我們都不會得到
[00:13:56.320 --> 00:14:00.520]  所以真正學習謙卑和依靠神的人
[00:14:00.520 --> 00:14:03.320]  他肯去敬畏神
[00:14:03.320 --> 00:14:07.920]  敬畏是因為上帝值得我們這樣尊崇
[00:14:07.920 --> 00:14:10.600]  因為上帝不單創造天地萬有
[00:14:10.600 --> 00:14:13.560]  上帝同樣在我們的人生裡面
[00:14:13.560 --> 00:14:15.520]  每天都引導我們
[00:14:15.520 --> 00:14:19.120]  每天都供應我們所需要的一切
[00:14:19.120 --> 00:14:23.480]  所以當我們懂得用這種態度
[00:14:23.480 --> 00:14:26.880]  我們去畏懼神
[00:14:26.880 --> 00:14:32.480]  畏懼的意思不是因為審判的緣故
[00:14:32.480 --> 00:14:37.440]  畏懼是因為你覺得神是那種威嚴
[00:14:37.440 --> 00:14:40.920]  和上帝祂自己那種權能
[00:14:40.920 --> 00:14:42.600]  你在祂的面前
[00:14:42.600 --> 00:14:46.720]  其實若然我們不是被耶穌的保佑所遮蓋的話
[00:14:46.720 --> 00:14:49.520]  我們根本不能夠站立得住
[00:14:49.520 --> 00:14:54.240]  所以我們各人存這一份對神的一種尊崇
[00:14:54.240 --> 00:14:57.240]  敬畏都是出於一份愛
[00:14:57.240 --> 00:15:00.840]  你看到第三個層面的時候
[00:15:00.840 --> 00:15:02.520]  這個敬畏神的人
[00:15:02.520 --> 00:15:06.840]  他得著的是有兩方面的福氣
[00:15:06.840 --> 00:15:09.440]  第一 他凡事順利
[00:15:09.440 --> 00:15:12.200]  這裡說的是他的工作
[00:15:12.200 --> 00:15:14.200]  他手裡的工作
[00:15:14.200 --> 00:15:17.800]  他是能夠吃他親手掏出來的
[00:15:17.800 --> 00:15:19.600]  而且他能夠享用
[00:15:19.600 --> 00:15:24.040]  這個他看見他的工作能夠事事順利
[00:15:24.040 --> 00:15:26.640]  是看到上帝的恩典
[00:15:26.640 --> 00:15:28.400]  你看到好像舊約裡面
[00:15:28.400 --> 00:15:32.080]  這個藥室被兄弟出賣
[00:15:32.080 --> 00:15:33.960]  賣到埃及
[00:15:33.960 --> 00:15:36.000]  去到波提佛的家
[00:15:36.000 --> 00:15:38.680]  但他又被波提佛賞識
[00:15:38.680 --> 00:15:43.840]  當他後來又被他的主母陷害
[00:15:43.840 --> 00:15:44.880]  誣告
[00:15:44.880 --> 00:15:46.880]  他又做到階下囚
[00:15:46.880 --> 00:15:48.480]  但在監獄裡面
[00:15:48.480 --> 00:15:51.200]  你看到聖經是這樣形容
[00:15:51.200 --> 00:15:53.960]  他又得蒙耶和華的恩惠
[00:15:53.960 --> 00:15:59.480]  他又得到監獄的監獄長
[00:15:59.480 --> 00:16:02.560]  特別的憐愛他
[00:16:02.560 --> 00:16:05.920]  這一切我們看見都是因為藥室對神
[00:16:05.920 --> 00:16:07.840]  那份敬畏
[00:16:07.840 --> 00:16:08.960]  我們今天說
[00:16:08.960 --> 00:16:11.880]  我們工作要有果效
[00:16:11.880 --> 00:16:14.480]  其實到頭來都是在說
[00:16:14.480 --> 00:16:19.040]  不單止你自己付出了應該有的本份
[00:16:19.040 --> 00:16:21.560]  我們還需要的是敬畏神
[00:16:21.560 --> 00:16:23.680]  來依靠神去成就
[00:16:23.680 --> 00:16:25.640]  最後我們看
[00:16:25.640 --> 00:16:26.920]  這個家庭裡面
[00:16:26.920 --> 00:16:29.720]  不單止工作是蒙恩典
[00:16:29.720 --> 00:16:32.440]  他的家庭也是蒙很大的恩典
[00:16:32.440 --> 00:16:37.120]  他的太太好像多結果子的葡萄樹
[00:16:37.120 --> 00:16:41.640]  葡萄樹可以出產很多的果子
[00:16:41.640 --> 00:16:47.520]  這些葡萄出產後又可以釀成美酒
[00:16:47.520 --> 00:16:51.480]  而這些兒女又好像橄欖樹的枝條
[00:16:51.480 --> 00:16:56.600]  橄欖樹有一種很強韌的生命力
[00:16:56.600 --> 00:16:59.240]  當他說這些很多的枝條
[00:16:59.240 --> 00:17:02.160]  即是說他有很多的兒女
[00:17:02.160 --> 00:17:04.760]  Multiple Children
[00:17:04.760 --> 00:17:10.040]  這個好像很符合我們中國人那種對福氣的看法
[00:17:10.040 --> 00:17:12.000]  事事順利
[00:17:12.000 --> 00:17:16.080]  太太就是多子多女
[00:17:16.080 --> 00:17:20.840]  最好現在有些人說不要那麼多
[00:17:20.840 --> 00:17:23.160]  一打太多了
[00:17:23.160 --> 00:17:25.640]  或者起碼兩個
[00:17:25.640 --> 00:17:26.960]  兩個一個兒子一個女兒
[00:17:26.960 --> 00:17:28.000]  一個好字
[00:17:28.000 --> 00:17:31.720]  中國人會用這些看法為福氣
[00:17:31.720 --> 00:17:33.520]  你看這首詩
[00:17:33.520 --> 00:17:35.200]  你就這樣看下去的時候
[00:17:35.200 --> 00:17:38.400]  就好像覺得似乎都是在說這些東西
[00:17:38.400 --> 00:17:41.000]  但是我想和大家探討
[00:17:41.000 --> 00:17:43.480]  如果只是說這件事
[00:17:43.480 --> 00:17:46.440]  其實不需要用詩篇和我們說
[00:17:46.440 --> 00:17:50.400]  很多的「揮春」都可以說
[00:17:50.400 --> 00:17:52.480]  但是在聖經神的話語裏面
[00:17:52.480 --> 00:17:55.440]  舊約的猶太人的傳統裏面
[00:17:55.440 --> 00:17:59.240]  我就要和大家重新發現
[00:17:59.240 --> 00:18:01.560]  在這首詩裏面
[00:18:01.560 --> 00:18:03.680]  那個精義
[00:18:03.680 --> 00:18:08.240]  其實是比這些所謂多子多孫的福氣而異
[00:18:08.240 --> 00:18:09.920]  在右邊你看到
[00:18:09.920 --> 00:18:13.720]  張國定博士將這份大綱
[00:18:13.720 --> 00:18:15.880]  我覺得很工整地比較出來
[00:18:15.880 --> 00:18:17.320]  讓我們可以看到
[00:18:17.320 --> 00:18:19.640]  敬畏神的人也是蒙福的
[00:18:19.640 --> 00:18:23.600]  而他們三方面不是以工作作為福氣
[00:18:23.600 --> 00:18:25.400]  他是說他們身處的
[00:18:25.400 --> 00:18:27.280]  他們猶太人
[00:18:27.280 --> 00:18:29.920]  他們整個生活的中心
[00:18:29.920 --> 00:18:31.320]  他們的城市
[00:18:31.320 --> 00:18:32.480]  耶路撒冷
[00:18:32.480 --> 00:18:34.520]  就是神和他們所納的約
[00:18:34.520 --> 00:18:35.960]  在石安山
[00:18:35.960 --> 00:18:39.800]  他們敬拜的地方所在
[00:18:39.800 --> 00:18:42.360]  在這個所生活的城市
[00:18:42.360 --> 00:18:44.160]  是會有繁榮
[00:18:44.160 --> 00:18:47.120]  而且他們可以見證到
[00:18:47.120 --> 00:18:48.840]  他們兒女的兒女
[00:18:48.840 --> 00:18:51.400]  即是說不單止有兒女
[00:18:51.400 --> 00:18:52.840]  是有孫
[00:18:52.840 --> 00:18:55.080]  有第二代、第三代
[00:18:55.080 --> 00:18:57.560]  一直延續這個福氣下去
[00:18:57.560 --> 00:18:59.560]  這個很美麗的圖畫
[00:18:59.560 --> 00:19:03.720]  讓我們再去探究一下
[00:19:03.720 --> 00:19:06.880]  究竟我一直在思想這首詩
[00:19:06.880 --> 00:19:10.280]  如果我們說是一個蒙福的家
[00:19:10.280 --> 00:19:13.400]  只是說我們多子多女多孫
[00:19:13.400 --> 00:19:17.160]  是不是這樣就叫做福氣呢?
[00:19:17.160 --> 00:19:19.720]  我想和大家再探討下去
[00:19:19.720 --> 00:19:25.240]  我就參考另外一位舊約學者
[00:19:25.240 --> 00:19:27.280]  陳錦柔牧師
[00:19:27.280 --> 00:19:30.560]  他在這一首詩裡面
