
[00:00:00.000 --> 00:00:01.720]  各位主內大兄姊妹早晨
[00:02:48.320 --> 00:02:51.920]  是一個變成中國人聚居的地方
[00:02:51.920 --> 00:02:53.440]  一個比較繁榮的地方
[00:02:53.440 --> 00:02:56.720]  當時大約有五百人的市民
[00:02:56.720 --> 00:02:59.120]  中國人在那裡居住
[00:02:59.120 --> 00:03:03.120]  看回最近都有一個報告
[00:03:03.120 --> 00:03:06.200]  有一篇文章記述說
[00:03:06.200 --> 00:03:11.120]  現在都有當地的Yuta那裡的議員
[00:03:11.120 --> 00:03:15.640]  都開始嘗試去重整當時的歷史故事
[00:03:15.640 --> 00:03:17.520]  能夠記載下來
[00:03:17.520 --> 00:03:22.040]  他們有一個考古的工場
[00:03:22.040 --> 00:03:23.200]  在那裡發掘
[00:03:23.200 --> 00:03:26.400]  找到當時生活的狀況
[00:03:26.400 --> 00:03:28.080]  原來那裡的店鋪有店鋪
[00:03:28.080 --> 00:03:29.320]  又有Library
[00:03:29.320 --> 00:03:31.240]  有一千本書都在Library
[00:03:31.240 --> 00:03:33.960]  有各樣的店鋪在那裡完成
[00:03:33.960 --> 00:03:35.960]  我們有幾幅照片
[00:03:35.960 --> 00:03:36.960]  我們看到這個時候
[00:03:36.960 --> 00:03:39.000]  都看到原來我們中國人
[00:03:39.000 --> 00:03:43.800]  都有一個人生所追求的生命的改變
[00:03:43.800 --> 00:03:46.880]  我們追求的是各樣的生活的質素
[00:03:46.880 --> 00:03:51.720]  或者各樣的生活的改變
[00:03:51.720 --> 00:03:52.920]  我們看到這幅照片
[00:03:52.920 --> 00:03:56.360]  就是Terence Yuta現在的照片
[00:03:56.360 --> 00:03:59.160]  這裡旁邊看到一條現在的路
[00:03:59.160 --> 00:04:02.480]  都是以前當時的大約的位置
[00:04:02.480 --> 00:04:05.160]  大家看到中間有個圓圈的位置
[00:04:05.160 --> 00:04:09.360]  大家知道這是什麼嗎
[00:04:09.360 --> 00:04:11.200]  我們小朋友小時候
[00:04:11.200 --> 00:04:13.520]  都買Thomas的貨車
[00:04:13.520 --> 00:04:14.840]  那些路軌有沒有買過
[00:04:14.840 --> 00:04:17.840]  可能是買給子女玩
[00:04:17.840 --> 00:04:18.760]  可能是孫女
[00:04:18.760 --> 00:04:20.240]  沒有 買這些東西
[00:04:20.240 --> 00:04:23.400]  都玩一些砌的積木貨車
[00:04:23.400 --> 00:04:24.880]  我們買的配件
[00:04:24.880 --> 00:04:29.280]  其中一個就叫做Round Table
[00:04:29.280 --> 00:04:31.560]  那個Round Table是什麼來的呢
[00:04:31.560 --> 00:04:32.800]  那個Round Table
[00:04:32.800 --> 00:04:34.880]  現在你看回現在的照片
[00:04:34.880 --> 00:04:40.000]  現在的這個Museum是在Bortomore
[00:04:40.000 --> 00:04:41.720]  這個Bortomore 馬里蘭Bortomore
[00:04:41.720 --> 00:04:43.360]  Bortomore有條鐵路
[00:04:43.360 --> 00:04:45.840]  就搏去Kevlin Ohio
[00:04:45.840 --> 00:04:47.040]  兩個的中站
[00:04:47.040 --> 00:04:50.560]  是一個鐵路的總站
[00:04:50.560 --> 00:04:51.640]  他們鐵路的總站
[00:04:51.640 --> 00:04:55.200]  有個叫Round Table的旋轉台
[00:04:55.200 --> 00:04:56.920]  就好像我們吃飯
[00:04:56.920 --> 00:04:58.520]  放在中國餐館
[00:04:58.520 --> 00:05:00.920]  中間有個Round Table轉的
[00:05:00.920 --> 00:05:02.480]  是放一輛火車下去
[00:05:02.480 --> 00:05:05.160]  當時的蒸汽火車是非常發達
[00:05:05.160 --> 00:05:06.840]  剛剛發明蒸汽火車
[00:05:06.840 --> 00:05:08.280]  變成起鐵路
[00:05:08.280 --> 00:05:15.280]  1830年代開始有這個鐵路的想法
[00:05:15.280 --> 00:05:18.360]  這個Round Table就把火車頭
[00:05:18.360 --> 00:05:21.080]  不用繞一個大圈轉彎
[00:05:21.080 --> 00:05:24.760]  就駛上那個旋轉盤
[00:05:24.760 --> 00:05:26.520]  那個旋轉盤就轉
[00:05:26.520 --> 00:05:29.920]  就把火車頭轉去另一個方向
[00:05:29.920 --> 00:05:33.280]  其實我們人生的路程上
[00:05:33.280 --> 00:05:36.680]  我們看到剛才大家所讀的經文當中
[00:05:36.680 --> 00:05:38.360]  我們藉著主耶穌基督
[00:05:38.360 --> 00:05:39.560]  這個救恩的計劃
[00:05:39.560 --> 00:05:42.680]  我們生命就180度
[00:05:42.680 --> 00:05:44.640]  好像個旋轉台一樣
[00:05:44.640 --> 00:05:46.240]  火車頭就帶到我們
[00:05:46.240 --> 00:05:48.560]  向另一個方向而行
[00:05:48.560 --> 00:05:49.760]  所以大家問
[00:05:49.760 --> 00:05:51.600]  究竟我們為什麼要
[00:05:51.600 --> 00:05:55.640]  以耶穌基督為我們的中心呢
[00:05:55.640 --> 00:05:59.520]  其實就是藉著這件的選擇
[00:05:59.520 --> 00:06:00.520]  我們的選擇
[00:06:00.520 --> 00:06:02.720]  以耶穌基督為我們的中心
[00:06:02.720 --> 00:06:05.080]  就給我們一個豐盛的生命
[00:06:05.080 --> 00:06:08.840]  我們的生命 我們想追的夢
[00:06:08.840 --> 00:06:10.920]  有不同的目標
[00:06:10.920 --> 00:06:12.640]  我們所追求的
[00:06:12.640 --> 00:06:16.160]  就會給我們有個真正豐盛的生命
[00:06:16.160 --> 00:06:17.280]  我們齊低頭祈禱
[00:06:17.280 --> 00:06:21.640]  我們繼續去讀今天學習的經文
[00:06:21.640 --> 00:06:23.400]  我們主耶穌基督我們感謝祢
[00:06:23.400 --> 00:06:26.440]  感謝祢次下來到我們當中
[00:06:26.440 --> 00:06:28.480]  道成肉身 住在我們中間
[00:06:28.480 --> 00:06:31.400]  祢的話語記載在聖經上
[00:06:31.400 --> 00:06:34.000]  神啊 祢的話語是何等寶貴
[00:06:34.000 --> 00:06:35.800]  求祢幫助我們從經文當中
[00:06:35.800 --> 00:06:39.520]  學習主耶穌基督祢的真像
[00:06:39.520 --> 00:06:42.160]  好使我們能夠繼續去
[00:06:42.160 --> 00:06:43.680]  跟著聖靈的帶領
[00:06:43.680 --> 00:06:47.520]  繼續去活得跟著祢主耶穌基督祢
[00:06:47.520 --> 00:06:50.240]  求祢幫助我們去明白聖經的話語
[00:06:50.240 --> 00:06:51.240]  我們以上的禱告
[00:06:51.240 --> 00:06:53.400]  是奉主耶穌得聖年節祈求
[00:06:53.400 --> 00:06:55.280]  阿們
[00:06:55.280 --> 00:06:58.400]  我們看到經文的時候
[00:06:58.400 --> 00:07:03.360]  剛才讀哥羅西書的十二節開始
[00:07:03.360 --> 00:07:08.120]  其實哥羅西書一開始是一個很長的句子
[00:07:08.120 --> 00:07:10.320]  由第一章開始下去
[00:07:10.320 --> 00:07:12.080]  去到第十二節的時候
[00:07:12.080 --> 00:07:14.360]  提到我們感謝的原因
[00:07:14.360 --> 00:07:15.640]  其中一個原因
[00:07:15.640 --> 00:07:20.120]  就說我們感謝父神
[00:07:20.120 --> 00:07:24.080]  是因為我們從光明中得到一個基業
[00:07:24.080 --> 00:07:26.440]  我們有一個 inheritance
[00:07:26.440 --> 00:07:27.720]  我們要承繼這個基業
[00:07:27.720 --> 00:07:29.800]  我們的生命是會完全去
[00:07:29.800 --> 00:07:31.800]  一百八十度去扭轉了
[00:07:31.800 --> 00:07:34.760]  因為從黑暗的權勢
[00:07:34.760 --> 00:07:36.280]  藉著主耶穌基督
[00:07:36.280 --> 00:07:38.920]  去進到神的國裡面
[00:07:38.920 --> 00:07:40.760]  這個轉變
[00:07:40.760 --> 00:07:44.120]  就因為愛子主耶穌基督的緣故
[00:07:44.120 --> 00:07:47.680]  所以我們今天從第十五節看下去
[00:07:47.680 --> 00:07:49.680]  就看下去的時候
[00:07:49.680 --> 00:07:51.400]  我們藉著主耶穌基督
[00:07:51.400 --> 00:07:52.880]  得亡赦免
[00:07:52.880 --> 00:07:54.760]  得到救贖的計劃
[00:07:54.760 --> 00:07:57.640]  這個究竟愛子主耶穌基督
[00:07:57.640 --> 00:08:03.120]  祂的真相 祂的性情
[00:08:03.120 --> 00:08:05.680]  祂的身份是什麼呢
[00:08:05.680 --> 00:08:06.720]  其實我們上個禮拜
[00:08:06.720 --> 00:08:09.040]  從希伯來書都看到一些
[00:08:09.040 --> 00:08:10.920]  我們繼續去看十五節的時候
[00:08:10.920 --> 00:08:13.560]  我們還有一個重新的確定
[00:08:13.560 --> 00:08:15.760]  確定主耶穌基督的超越性
[00:08:15.760 --> 00:08:18.040]  我們明白到原來主耶穌基督
[00:08:18.040 --> 00:08:21.640]  不是一個人那麼簡單
[00:08:21.640 --> 00:08:22.840]  在他們的當中
[00:08:22.840 --> 00:08:24.240]  是神的形象
[00:08:24.240 --> 00:08:29.960]  好像一個 英文叫Icon
[00:08:29.960 --> 00:08:30.600]  怎樣呢
[00:08:30.600 --> 00:08:32.120]  可以印下去
[00:08:32.120 --> 00:08:33.960]  將祂完完全全
[00:08:33.960 --> 00:08:35.960]  直著祂的形象
[00:08:35.960 --> 00:08:37.160]  我們人的形象
[00:08:37.160 --> 00:08:40.360]  我們看到神在我們面前
[00:08:40.360 --> 00:08:42.200]  在《約翰福心》中都提到
[00:08:42.200 --> 00:08:42.960]  祂來到我們當中
[00:08:42.960 --> 00:08:47.880]  祂的樣式就顯示給我們看得清楚
[00:08:47.880 --> 00:08:50.080]  祂是一切被造之物
[00:08:50.080 --> 00:08:53.560]  因為神已經是一路都存在的
[00:08:53.560 --> 00:08:56.880]  祂不是突然間被造出來的
[00:08:56.880 --> 00:08:59.760]  祂是首先祂的次序
[00:08:59.760 --> 00:09:02.280]  祂已經在我們當中
[00:09:02.280 --> 00:09:03.400]  祂是Alpha
[00:09:03.400 --> 00:09:06.760]  是漢子城中的我們的真神
[00:09:06.760 --> 00:09:13.800]  我們明白到祂在萬物創造之前
[00:09:13.800 --> 00:09:20.800]  已經在我們當中
[00:09:20.800 --> 00:09:30.360]  祂是因為萬有 所有東西都被祂所造
[00:09:30.360 --> 00:09:34.320]  在天上地下所有的事物
[00:09:34.320 --> 00:09:36.200]  人 當然是人
[00:09:36.200 --> 00:09:37.560]  創造人之前
[00:09:37.560 --> 00:09:39.680]  祂創造了各樣的動物
[00:09:39.680 --> 00:09:41.200]  無論是天上的飛鳥
[00:09:41.200 --> 00:09:42.000]  地上的走獸
[00:09:42.000 --> 00:09:43.080]  海裡的魚
[00:09:43.080 --> 00:09:44.880]  沒有一樣東西不是祂所創造
[00:09:44.880 --> 00:09:48.000]  沒有一樣東西不是祂所管理的
[00:09:48.000 --> 00:09:49.680]  所以除了祂以外
[00:09:49.680 --> 00:09:52.000]  真的沒有其他的真神
[00:09:52.000 --> 00:09:54.960]  祂所創造的 神所創造的
[00:09:54.960 --> 00:09:56.520]  都是「For Him」
[00:09:56.520 --> 00:09:59.400]  經過藉著主耶穌基督而創造
[00:09:59.400 --> 00:10:01.440]  還有「For Him」
[00:10:01.440 --> 00:10:03.800]  是為祂所造
[00:10:03.800 --> 00:10:05.920]  所以主耶穌基督祂的身份
[00:10:05.920 --> 00:10:08.680]  是一個無可比喻的身份
[00:10:08.680 --> 00:10:14.440]  祂是一個除了神的形象之外
[00:10:14.440 --> 00:10:16.480]  祂是創造前所生的
[00:10:16.480 --> 00:10:20.800]  祂是宇宙的創造者
[00:10:20.800 --> 00:10:21.840]  是萬有之先
[00:10:21.840 --> 00:10:24.480]  祂已經靠祂所而立
[00:10:24.480 --> 00:10:27.280]  除了祂是創造的主之外
[00:10:27.280 --> 00:10:30.360]  祂也是教會的頭
[00:10:30.360 --> 00:10:30.960]  教會的頭
[00:10:30.960 --> 00:10:31.800]  我們教會
[00:10:31.800 --> 00:10:34.280]  能夠大英姊妹聚在一起
[00:10:34.280 --> 00:10:36.400]  是因為主耶穌基督的緣故
[00:10:36.400 --> 00:10:38.800]  祂是教會的元首
[00:10:38.800 --> 00:10:44.440]  所以我們所處理的事情
[00:10:44.440 --> 00:10:47.320]  或者所傳揚的福音的時候
[00:10:47.320 --> 00:10:51.080]  我們都是以為主耶穌基督的福音的信息
[00:10:51.080 --> 00:10:54.680]  為我們的方向
[00:10:54.680 --> 00:10:56.040]  跟著祂就是
[00:10:56.040 --> 00:10:57.880]  一切的事情都是
[00:10:57.880 --> 00:11:01.040]  使得可以同神和好的原因
[00:11:01.040 --> 00:11:02.680]  是藉著主耶穌基督
[00:11:02.680 --> 00:11:04.680]  所以祂是成為一個
[00:11:04.680 --> 00:11:08.040]  我們能夠有一個豐盛的生命
[00:11:08.040 --> 00:11:09.840]  做一個完全的生命
[00:11:09.840 --> 00:11:16.160]  但是這裡提到的這件事就是
[00:11:16.160 --> 00:11:18.480]  提到這裡就是
[00:11:18.480 --> 00:11:19.520]  十五節的時候
[00:11:19.520 --> 00:11:21.400]  祂是一切被做的時候
[00:11:21.400 --> 00:11:24.120]  我們透過祂能夠有一個豐盛的生命
[00:11:24.120 --> 00:11:25.240]  那我們想起
[00:11:25.240 --> 00:11:28.960]  我們這個身份這麼特別的時候
[00:11:28.960 --> 00:11:34.280]  我們要有一個特別的選擇
[00:11:34.280 --> 00:11:37.520]  既然主耶穌基督是創造宇宙萬物的神
[00:11:37.520 --> 00:11:39.280]  是教會的頭的時候
[00:11:39.280 --> 00:11:40.760]  我們的處理
[00:11:40.760 --> 00:11:42.480]  做人處事的時候
[00:11:42.480 --> 00:11:46.800]  我們是不是應該要以祂為中心呢
[00:11:46.800 --> 00:11:48.080]  這個當然是
[00:11:48.080 --> 00:11:49.520]  我們為此而感謝神
[00:11:49.520 --> 00:11:54.000]  因為我們看到第十二十一節的時候
[00:11:54.000 --> 00:11:57.600]  因為我們從前是同神隔絕的
[00:11:57.600 --> 00:11:58.800]  我們未信主耶穌基督
[00:11:58.800 --> 00:12:00.320]  未認識神的時候
[00:12:00.320 --> 00:12:02.320]  我們因為罪的緣故
[00:12:02.320 --> 00:12:04.360]  我們跟神有個距離
[00:12:04.360 --> 00:12:07.840]  但是我們往往都是用罪行
[00:12:07.840 --> 00:12:09.920]  用因著罪惡的惡行
[00:12:09.920 --> 00:12:12.360]  心裡語去為敵
[00:12:12.360 --> 00:12:15.640]  原來我們所犯我們的言語行為
[00:12:15.640 --> 00:12:18.200]  我們大兄姊妹相處
[00:12:18.200 --> 00:12:21.280]  或者跟一些未認識神的朋友
[00:12:21.280 --> 00:12:23.200]  家人相處的時候
[00:12:23.200 --> 00:12:25.840]  我們外面所謂的行為
[00:12:25.840 --> 00:12:26.720]  見證過
[00:12:26.720 --> 00:12:28.800]  無論是口 手做
[00:12:28.800 --> 00:12:31.640]  或者是行動
[00:12:31.640 --> 00:12:33.040]  或者所幹的事
[00:12:33.040 --> 00:12:37.760]  其實是從內心影響到
[00:12:37.760 --> 00:12:41.040]  是心裡面的問題
[00:12:41.040 --> 00:12:47.080]  我們在羅馬書第十二章第二節提醒我們
[00:12:47.080 --> 00:12:49.240]  我們不要效法這個世界
[00:12:49.240 --> 00:12:52.160]  我們要心意更新而變化
[00:12:52.160 --> 00:12:54.240]  叫我們實現神
[00:12:54.240 --> 00:12:58.760]  可謂神的善良 順傳和可喜的旨意
[00:12:58.760 --> 00:13:00.760]  我們看到這個時候
[00:13:00.760 --> 00:13:02.080]  我們所做的
[00:13:02.080 --> 00:13:06.000]  所要有個改變的時候
[00:13:06.000 --> 00:13:08.560]  我們叫心要改變
[00:13:08.560 --> 00:13:10.600]  很多時候我們看到
[00:13:10.600 --> 00:13:13.880]  有時候就算自己住一間房子
[00:13:13.880 --> 00:13:15.360]  其實提醒我們
[00:13:15.360 --> 00:13:18.920]  我們建樓先建了一個殼
[00:13:18.920 --> 00:13:21.920]  接著裡面怎樣裝修
[00:13:21.920 --> 00:13:24.280]  就慢慢去判斷
[00:13:24.280 --> 00:13:27.400]  怎樣那個廚房有什麼家具
[00:13:27.400 --> 00:13:30.000]  究竟那個煮食爐是機器好
[00:13:30.000 --> 00:13:31.960]  還是用電爐
[00:13:31.960 --> 00:13:33.320]  是之後才建的
[00:13:33.320 --> 00:13:37.240]  你不會建了一個廚房 才建一個家
[00:13:37.240 --> 00:13:39.560]  但是在這裡提醒我們
[00:13:39.560 --> 00:13:40.720]  這個是人的做法
[00:13:40.720 --> 00:13:42.360]  是世俗的做法
[00:13:42.360 --> 00:13:46.840]  但是說這個世界除了建房子那麼簡單之外
[00:13:46.840 --> 00:13:50.080]  我們要用心去想清楚
[00:13:50.080 --> 00:13:53.360]  去想清楚究竟我們做的選擇
[00:13:53.360 --> 00:13:57.200]  是否要改 怎樣可以心裡面得到改變
[00:13:57.200 --> 00:14:01.360]  去配合神的良善 順傳
[00:14:01.360 --> 00:14:04.040]  以及去喜悅的意義
[00:14:04.040 --> 00:14:05.160]  這裡提醒我們
[00:14:05.160 --> 00:14:06.720]  再進一步提醒我們
[00:14:06.720 --> 00:14:09.560]  我們近來看到新聞
[00:14:09.560 --> 00:14:11.320]  西岸的新聞
[00:14:11.320 --> 00:14:13.160]  剛剛上個禮拜
[00:14:13.160 --> 00:14:19.160]  就有幾個地方都有陷落
[00:14:19.160 --> 00:14:22.560]  有星號 陷入那條路
[00:14:22.560 --> 00:14:24.080]  就算我們當中有些
[00:14:24.080 --> 00:14:26.480]  大軒節目在佛羅里達退休
[00:14:26.480 --> 00:14:28.280]  佛羅里達的Temple Bay那裡
[00:14:28.280 --> 00:14:32.480]  你如果看過美國的Geological Society
[00:14:32.480 --> 00:14:36.480]  地質學會的報告都好
[00:14:36.480 --> 00:14:38.000]  其實佛羅里達都是
[00:14:38.000 --> 00:14:41.560]  有些地方是有這些危機
[00:14:41.560 --> 00:14:44.400]  我們所建築的
[00:14:44.400 --> 00:14:47.480]  世界上世俗的
[00:14:47.480 --> 00:14:53.160]  我們就算我們長大了去做事都好
[00:14:53.160 --> 00:14:56.200]  我們很重視的
[00:14:56.200 --> 00:14:58.920]  是一些可以測度的
[00:14:58.920 --> 00:15:01.920]  可以量度的功績
[00:15:01.920 --> 00:15:04.640]  怎樣為之可以測度和量度呢
[00:15:04.640 --> 00:15:05.680]  一出世
[00:15:05.680 --> 00:15:09.000]  入大學之前就看GPA
[00:15:09.000 --> 00:15:10.440]  你拿多少分
[00:15:10.440 --> 00:15:13.440]  可以量度可以measurable的東西
[00:15:13.440 --> 00:15:14.360]  去到出來做工
[00:15:14.360 --> 00:15:16.120]  我以前做工一出來
[00:15:16.120 --> 00:15:18.640]  首先計算一下你每年
[00:15:18.640 --> 00:15:22.720]  你可以有多少份論文出來
[00:15:22.720 --> 00:15:24.200]  有些重要的
[00:15:24.200 --> 00:15:26.320]  要麼publish要麼perish
[00:15:26.320 --> 00:15:30.280]  你不publish就消失了
[00:15:30.280 --> 00:15:33.440]  要麼就要刊登成績出來
[00:15:33.440 --> 00:15:35.400]  要麼就自動消失
[00:15:35.400 --> 00:15:37.400]  這些是很measurable
[00:15:37.400 --> 00:15:40.880]  可以量度所謂的metric
[00:15:40.880 --> 00:15:43.040]  我們升職加薪
[00:15:43.040 --> 00:15:44.720]  都是靠這些東西很多時
[00:15:44.720 --> 00:15:48.040]  但是很多當中都會有時會看到
[00:15:48.040 --> 00:15:51.640]  究竟你的impact是甚麼
[00:15:51.640 --> 00:15:52.760]  究竟你的貢獻
[00:15:52.760 --> 00:15:55.120]  你對影響力是多少
[00:15:55.120 --> 00:15:56.760]  是有時這些影響力
[00:15:56.760 --> 00:15:58.920]  是未必可以測度到
[00:15:58.920 --> 00:16:01.920]  但是就算是我們做基督徒的
[00:16:01.920 --> 00:16:04.160]  以基督徒為中心的時候
[00:16:04.160 --> 00:16:06.440]  我們很多東西不是說
[00:16:06.440 --> 00:16:11.160]  我們換多少個屋是多麼大
[00:16:11.160 --> 00:16:12.600]  以尺數來計算
[00:16:12.600 --> 00:16:14.480]  或者你升到哪個位
[00:16:14.480 --> 00:16:17.280]  升到職場上面的
[00:16:17.280 --> 00:16:18.800]  多麼有成就
[00:16:18.800 --> 00:16:20.720]  或者你讀哪間大學
[00:16:20.720 --> 00:16:24.240]  你的子女升到哪間大學讀書
[00:16:24.240 --> 00:16:27.840]  這些就是世俗上的想法
[00:16:27.840 --> 00:16:29.400]  這裡提醒我們
[00:16:29.400 --> 00:16:30.840]  如果我們做基督徒的
[00:16:30.840 --> 00:16:32.320]  看到很多measurable
[00:16:32.320 --> 00:16:33.600]  可以測量的東西
[00:16:33.600 --> 00:16:40.720]  原來內心世界就好像一個洞一樣
[00:16:40.720 --> 00:16:44.080]  當打風落雨的時候
[00:16:44.080 --> 00:16:47.400]  外面的環境出了很嚴重的影響之後
[00:16:47.400 --> 00:16:55.800]  或者是酸性融化了下面的岩石的時候
[00:16:55.800 --> 00:17:02.920]  我們不知不覺突然間就會倒下
[00:17:02.920 --> 00:17:06.560]  選擇離開神
[00:17:06.560 --> 00:17:08.680]  所以我們看到這個第一點的時候
[00:17:08.680 --> 00:17:09.600]  我們遇到
[00:17:09.600 --> 00:17:13.720]  如果真是以主耶穌基督為中心的時候
[00:17:13.720 --> 00:17:14.920]  我們的內心
[00:17:14.920 --> 00:17:17.280]  就是真的要充滿主耶穌基督
[00:17:17.280 --> 00:17:25.360]  不要只看到外面可以測量的數字
[00:17:25.360 --> 00:17:27.640]  外面可以測量的數字
[00:17:27.640 --> 00:17:28.800]  我們當然希望
[00:17:28.800 --> 00:17:31.760]  我們不只是看程序表的數字
[00:17:31.760 --> 00:17:33.440]  我們永遠都是期望
[00:17:33.440 --> 00:17:36.440]  我們所謂的主耶穌的出席人數
[00:17:36.440 --> 00:17:39.400]  有多少人出席主耶穌
[00:17:39.400 --> 00:17:42.160]  究竟我們的內心
[00:17:42.160 --> 00:17:46.320]  是否真是被主耶穌基督而充滿
[00:17:46.320 --> 00:17:49.560]  是否以主耶穌基督為中心呢
[00:17:49.560 --> 00:17:53.080]  這些所測量到的數字
[00:17:53.080 --> 00:17:57.520]  往往都不是反映真實的情況
[00:17:57.520 --> 00:18:00.040]  所以我們真是要警醒
[00:18:00.040 --> 00:18:01.520]  放在禱告當中
[00:18:01.520 --> 00:18:06.920]  究竟我們內心的世界的景況是怎樣
[00:18:06.920 --> 00:18:09.000]  在羅馬書繼續看下去的時候
[00:18:09.000 --> 00:18:09.880]  第十二節
[00:18:09.880 --> 00:18:10.800]  同一章
[00:18:10.800 --> 00:18:12.360]  看到第十二節的時候
[00:18:12.360 --> 00:18:18.240]  原來如果我們真是在主耶穌基督為我們為中心的時候
[00:18:18.240 --> 00:18:22.920]  我們看到世俗的東西
[00:18:22.920 --> 00:18:27.560]  我們真是可以心意更新而變化的時候
[00:18:27.560 --> 00:18:29.960]  我們做一個選擇
[00:18:29.960 --> 00:18:31.080]  跟隨主耶穌基督
[00:18:31.080 --> 00:18:33.400]  以主耶穌基督為中心的時候
[00:18:33.400 --> 00:18:36.680]  我們生命就會有指望
[00:18:36.680 --> 00:18:38.920]  這個指望是福音的指望
[00:18:38.920 --> 00:18:42.840]  我們一會兒會看到哥羅西書最後的時候
[00:18:42.840 --> 00:18:45.960]  去到第二十五節的時候看到
[00:18:45.960 --> 00:18:48.760]  原來這個福音的指望當中
[00:18:48.760 --> 00:18:52.320]  會帶給我們真正的喜樂
[00:18:52.320 --> 00:18:56.520]  我們所看到的數字
[00:18:56.520 --> 00:19:00.520]  很可能是帶給我們世俗上的快樂
[00:19:00.520 --> 00:19:01.840]  我們多少人工
[00:19:01.840 --> 00:19:03.600]  Paycheck戶口多少
[00:19:03.600 --> 00:19:04.920]  儲到多少錢
[00:19:04.920 --> 00:19:06.200]  退休戶口多少
[00:19:06.200 --> 00:19:11.920]  可以去到Foreign 買到一個過冬的家
[00:19:11.920 --> 00:19:14.360]  這些是外面的數字
[00:19:14.360 --> 00:19:15.960]  我們原來
[00:19:15.960 --> 00:19:18.560]  如果真是主耶穌基督為我們為中心的時候
[00:19:18.560 --> 00:19:20.640]  我們會帶有喜樂
[00:19:20.640 --> 00:19:22.480]  在這個英文說
[00:19:22.480 --> 00:19:25.520]  Joyful in hope
[00:19:25.520 --> 00:19:27.240]  我們這個喜樂的生命
