
[00:00:00.000 --> 00:00:03.000]  弟姐妹平安 晚安
[00:02:48.080 --> 00:02:52.160]  往將來要承受為基業的地方去
[00:02:52.160 --> 00:02:56.920]  他出去的時間 還不知往那裡去」
[00:02:56.920 --> 00:03:00.960]  第十七節就是講「因著信 阿伯拉罕
[00:03:00.960 --> 00:03:05.480]  被考驗的時間 把以撒獻上
[00:03:05.480 --> 00:03:08.520]  這就是那領受了應許的人
[00:03:08.520 --> 00:03:13.400]  甘心把自己獨生的兒子獻上」
[00:03:13.400 --> 00:03:17.160]  在這兩件事情所反映的是
[00:03:17.160 --> 00:03:19.160]  阿伯拉罕他的信
[00:03:19.160 --> 00:03:22.560]  不單止是將自己的過去放下
[00:03:22.560 --> 00:03:26.680]  也將他的未來放下
[00:03:26.680 --> 00:03:31.280]  在我們信徒生命成長的歷程當中
[00:03:31.280 --> 00:03:35.840]  我們會不會有時有一種感覺就是
[00:03:35.840 --> 00:03:41.280]  我們都很想擁有他那麼驚人的信心
[00:03:41.280 --> 00:03:43.960]  就是說因為他相信上帝
[00:03:43.960 --> 00:03:48.160]  他就願意去放下他的一切
[00:03:48.160 --> 00:03:49.680]  我們是不是很渴望
[00:03:49.680 --> 00:03:53.520]  我們都能夠跟隨上帝的吩咐
[00:03:53.520 --> 00:03:58.440]  不明所以我們就死跟著做呢
[00:03:58.440 --> 00:03:59.640]  在今天的講道
[00:03:59.640 --> 00:04:04.480]  我也希望大家帶著多一個問題去思考
[00:04:04.480 --> 00:04:07.880]  就是我們過去對阿伯蘭
[00:04:07.880 --> 00:04:10.240]  或者阿伯拉罕的認識
[00:04:10.240 --> 00:04:15.200]  對他的信心是不是唯一表現的方式呢
[00:04:15.200 --> 00:04:18.120]  原來今天這一段的經文裡面
[00:04:18.120 --> 00:04:23.240]  阿伯蘭他也曾經有經歷過被試煉的時間
[00:04:23.240 --> 00:04:29.400]  甚至他也有去坦誠地質疑神給他的那份應許
[00:04:29.400 --> 00:04:34.080]  或者神給他作一些保證的時間
[00:04:34.080 --> 00:04:39.120]  不過這是不是等於沒有信心的表現
[00:04:39.120 --> 00:04:41.200]  是不是很快我們就要
[00:04:41.200 --> 00:04:48.200]  將他從過去的五星點評一下子到一星的負評呢
[00:04:48.200 --> 00:04:51.120]  我們今天很希望透過經文
[00:04:51.120 --> 00:04:55.360]  去嘗試學習阿伯蘭他對於後裔
[00:04:55.360 --> 00:05:00.480]  以及土地的應許和試煉的事件上面
[00:05:00.480 --> 00:05:04.360]  看看他縱使有時充滿疑問
[00:05:04.360 --> 00:05:08.880]  或者有很多自己的假設和想法
[00:05:08.880 --> 00:05:15.680]  但他仍然選擇持續地相信和信靠神
[00:05:15.680 --> 00:05:19.600]  讓我們回到今天的經文當中
[00:05:19.600 --> 00:05:24.640]  在《創世紀》第十五章第一節的時候
[00:05:24.640 --> 00:05:29.720]  記載了上帝和阿伯蘭他們第一次的對話
[00:05:29.720 --> 00:05:31.800]  終於不用像以前那樣
[00:05:31.800 --> 00:05:38.600]  單方面接收上帝對阿伯蘭宣告自己的心意
[00:05:38.600 --> 00:05:42.840]  之後就等阿伯蘭去遵從和吩咐
[00:05:42.840 --> 00:05:49.000]  在意象當中上帝在第一節就對阿伯蘭這樣說
[00:05:49.000 --> 00:05:51.800]  阿伯蘭啊 不要懼怕
[00:05:51.800 --> 00:05:53.960]  我是你的盾牌
[00:05:53.960 --> 00:05:58.800]  你必得豐富的賞賜
[00:05:58.800 --> 00:06:00.400]  我是你的盾牌
[00:06:00.400 --> 00:06:04.680]  正正就是回應了上一章的時候
[00:06:04.680 --> 00:06:07.600]  第十四章的戰爭過後
[00:06:07.600 --> 00:06:12.920]  上帝應許要成為阿伯蘭的盾牌和他的保護
[00:06:12.920 --> 00:06:16.800]  如果你有印象或者在上次聽到的時間
[00:06:16.800 --> 00:06:19.800]  你應該都會記得上一章
[00:06:19.800 --> 00:06:23.400]  第十四章的後尾是發生了什麼事
[00:06:23.400 --> 00:06:29.480]  就是當時阿伯蘭直接拒絕了所多瑪王的禮物
[00:06:29.480 --> 00:06:31.440]  然後在第十五章
[00:06:31.440 --> 00:06:36.280]  耶和華就提到阿伯蘭的賞賜將會非常豐富
[00:06:36.280 --> 00:06:38.480]  如果你是阿伯蘭的話
[00:06:38.480 --> 00:06:41.480]  你代入他去思考
[00:06:41.480 --> 00:06:45.360]  當你聽到必得豐富的賞賜的時候
[00:06:45.360 --> 00:06:47.800]  你會有什麼感受
[00:06:47.800 --> 00:06:52.880]  理論上你應該都會覺得很滿足或者很開心
[00:06:52.880 --> 00:07:00.280]  因為原來我持守了對耶和華的忠誠
[00:07:00.280 --> 00:07:01.760]  都會有一些回報
[00:07:01.760 --> 00:07:07.400]  以及得到極大的賞賜和應許
[00:07:07.400 --> 00:07:12.680]  不過阿伯蘭在第二和第三節這樣回應
[00:07:12.680 --> 00:07:14.040]  他這樣說
[00:07:14.040 --> 00:07:18.080]  「我還沒有兒子,你能賜我什麼?」
[00:07:18.080 --> 00:07:22.920]  「承受我家業的是大馬士革人,以利以謝」
[00:07:22.920 --> 00:07:26.240]  「看,你沒有給我後寺」
[00:07:26.240 --> 00:07:31.280]  「你看,那身在我家中的人,要繼承我」
[00:07:31.280 --> 00:07:34.360]  其實我們看回聖經的時候
[00:07:34.360 --> 00:07:39.440]  阿伯蘭在那時候的財富已經是非常極之多
[00:07:39.440 --> 00:07:43.000]  在《創世紀》第十三章正正指出
[00:07:43.000 --> 00:07:50.400]  因為他和羅德的財物是多到在迦南地都裝不下
[00:07:50.400 --> 00:07:52.440]  所以他們才能分洋標
[00:07:52.440 --> 00:07:54.680]  所以理論上在那一刻
[00:07:54.680 --> 00:08:00.000]  他已經是一個相當有財富和相當有家產的人
[00:08:00.000 --> 00:08:06.880]  所以阿伯蘭似乎不是再需要神在物質上的賜福
[00:08:06.880 --> 00:08:11.560]  他要的是繼承,就是能夠繼承自己的後裔
[00:08:11.560 --> 00:08:15.800]  也是之前神應他成為大國的應許
[00:08:15.800 --> 00:08:22.600]  他似乎仍然很介懷沒有從自己所生出的後裔
[00:08:22.600 --> 00:08:25.120]  在預備這次講道的時候
[00:08:25.120 --> 00:08:28.200]  我也回想自己一些的歷程
[00:08:28.200 --> 00:08:32.240]  其中一樣經文和我生命的對話就是
[00:08:32.240 --> 00:08:36.360]  那句說話就是「你能賜我些什麼呢?」
[00:08:36.360 --> 00:08:41.480]  似乎有時我也覺得自己和阿伯蘭會有點相似
[00:08:41.480 --> 00:08:46.080]  就是似乎在我過去成長的歷程
[00:08:46.080 --> 00:08:48.440]  我好像沒有太多的欠缺
[00:08:48.440 --> 00:08:50.680]  我也不會想
[00:08:50.680 --> 00:08:53.880]  其實上帝還可以賜我些什麼呢?
[00:08:53.880 --> 00:09:00.400]  好像我也可以自己處理好,或者要的東西也挺豐富
[00:09:00.400 --> 00:09:05.080]  也不需要再惹禍或賜我太多的東西
[00:09:05.080 --> 00:09:08.560]  有時我唯有專門去找一些
[00:09:08.560 --> 00:09:12.200]  上帝還沒有給我的東西去受犯
[00:09:12.200 --> 00:09:20.080]  而不是專心去仰望曾經所受到的一些恩典和神的應許
[00:09:20.080 --> 00:09:24.200]  我不知道你的反思又是怎樣呢?
[00:09:24.200 --> 00:09:31.040]  當然,我又不是完全不明白阿伯蘭的景況和狀態
[00:09:31.040 --> 00:09:35.200]  需要理解由《創世紀》第十二章開始
[00:09:35.200 --> 00:09:44.200]  耶和華已經談及阿伯蘭會蒙應他得到後裔這件事情
[00:09:44.200 --> 00:09:49.400]  正如,我不知道你暴露年齡的時間
[00:09:49.400 --> 00:09:53.280]  不知道你過去有沒有看過一套電影
[00:09:53.280 --> 00:09:56.400]  一套經典的電影叫《無間道》
[00:09:56.400 --> 00:10:01.280]  裡面梁朝偉的一對台詞就是這樣說
[00:10:01.280 --> 00:10:06.680]  明明說三年,三年之後又三年,三年之後又三年
[00:10:06.680 --> 00:10:08.840]  老闆,十年都快要到頭了
[00:10:08.840 --> 00:10:11.280]  究竟還要等多久呢?
[00:10:11.280 --> 00:10:19.320]  雖然聖經當中沒有很明確地說到阿伯蘭在這裡等了多少年
[00:10:19.320 --> 00:10:23.680]  不過你見阿伯蘭提出的疑問或者質疑
[00:10:23.680 --> 00:10:29.040]  其實不多不少都帶有一種灰心
[00:10:29.040 --> 00:10:31.440]  我們看回過去《創世紀》
[00:10:31.440 --> 00:10:36.600]  其實基本上是沒有什麼記載阿伯蘭向神發問
[00:10:36.600 --> 00:10:39.040]  通常阿伯蘭都是二話不說
[00:10:39.040 --> 00:10:42.640]  就照著神的吩咐去做
[00:10:42.640 --> 00:10:48.400]  所以這次應該都真的等到有些無計可施的情況之下
[00:10:48.400 --> 00:10:53.760]  唯有用人的頭腦、有限的智慧
[00:10:53.760 --> 00:11:00.240]  以及用人的角度去了解神所給他的賞賜
[00:11:00.240 --> 00:11:06.560]  很明顯的是阿伯蘭對於賞賜的理解和耶和華有些不同
[00:11:06.560 --> 00:11:08.480]  因為經文提到
[00:11:08.480 --> 00:11:11.520]  看啊,你沒有給我後智
[00:11:11.520 --> 00:11:16.320]  你看,那身在我家中的人要繼承我
[00:11:16.320 --> 00:11:19.200]  那句「那身在我家中的人」
[00:11:19.200 --> 00:11:23.600]  在原文可以直接翻譯成「我家中的兒子」
[00:11:23.600 --> 00:11:25.680]  或者是我家中的人
[00:11:25.680 --> 00:11:30.800]  不同的學者對於家中繼承的人都有不同的理解
[00:11:30.800 --> 00:11:36.400]  主要的討論可以說是「羅德」或者是「以利以謝」
[00:11:36.400 --> 00:11:39.440]  一方面,如果我們看《尚文夏理》
[00:11:39.440 --> 00:11:42.640]  就會見到在第十四章
[00:11:42.640 --> 00:11:47.920]  阿伯蘭對於拯救羅德的獄警程度
[00:11:47.920 --> 00:11:56.000]  可以估計有機會是阿伯蘭重視羅德是自己的繼承人
[00:11:56.000 --> 00:12:02.720]  另外也有一些學者從古近東的文獻去研究
[00:12:02.720 --> 00:12:09.840]  當時如果有人沒有後裔可以領養他的僕人做兒子
[00:12:09.840 --> 00:12:13.040]  即是繼承他的家業或者產業
[00:12:13.040 --> 00:12:17.440]  而當時這個也是很普遍的一個風俗習慣
[00:12:17.440 --> 00:12:19.760]  所以也有很多人覺得
[00:12:19.760 --> 00:12:25.200]  「以利以謝」是阿伯蘭心目中的繼承人
[00:12:25.200 --> 00:12:30.800]  不過有時候人都是只能靠猜測
[00:12:30.800 --> 00:12:33.040]  對於阿伯蘭這次的回應
[00:12:33.040 --> 00:12:38.000]  上帝在第四節就很清楚地指出
[00:12:38.000 --> 00:12:45.680]  「這人不會繼承你,你本身所生的才會繼承你」
[00:12:45.680 --> 00:12:50.800]  我在一直看這段經文的時候
[00:12:50.800 --> 00:12:53.360]  見到耶和華這個回應
[00:12:53.360 --> 00:12:56.560]  其實我也不知道是很憤怒還是很好笑
[00:12:56.560 --> 00:12:59.120]  因為對於阿伯蘭來說
[00:12:59.120 --> 00:13:03.360]  這個喜不是更加難去達成嗎?
[00:13:03.360 --> 00:13:09.120]  因為我如果找羅德或者「以利以謝」我還有一絲希望
[00:13:09.120 --> 00:13:13.600]  但是如果要是我自己出的後裔似乎更難
[00:13:13.600 --> 00:13:15.920]  不過我們正面地看
[00:13:15.920 --> 00:13:19.360]  這次神很具體地指出了一點
[00:13:19.360 --> 00:13:25.680]  就是成為大國所需的後裔就是阿伯蘭本身所出的
[00:13:25.680 --> 00:13:30.240]  之後上帝就帶著阿伯蘭去外面數星星
[00:13:30.240 --> 00:13:37.680]  指出他的後裔將會好像星星的數目一樣數之不盡
[00:13:37.680 --> 00:13:40.480]  經文繼續說下去
[00:13:40.480 --> 00:13:48.640]  在第六節就說到「阿伯蘭信耶和華,耶和華就以此算他為義」
[00:13:48.640 --> 00:13:55.120]  「信」這個字是第一次出現在《創世記》當中
[00:13:55.120 --> 00:13:58.160]  如果我們看回一些用法
[00:13:58.160 --> 00:14:02.000]  可以理解這是一個經常出現的狀態
[00:14:02.000 --> 00:14:09.040]  就是說耶和華阿伯蘭持續地經常地相信上帝
[00:14:09.040 --> 00:14:15.600]  而因為阿伯蘭的信神就以此為他的義
[00:14:15.600 --> 00:14:18.640]  我們剛剛看完這幾節的經文
[00:14:18.640 --> 00:14:23.200]  我們看到上帝和阿伯蘭的互動當中
[00:14:23.200 --> 00:14:30.480]  其實我們看到一個要點就是阿伯蘭很坦然地跟上帝表達
[00:14:30.480 --> 00:14:37.280]  和期望有自己所出產的後裔
[00:14:37.280 --> 00:14:42.400]  而上帝就是這樣去應許了阿伯蘭
[00:14:42.400 --> 00:14:48.560]  經文在當中好像都沒有去質疑阿伯蘭為一個不信者
[00:14:48.560 --> 00:14:50.960]  沒有說他不信從神
[00:14:50.960 --> 00:14:56.080]  反而很清楚地在第六節就說了信耶和華
[00:14:56.080 --> 00:15:00.160]  以及耶和華就以此算為他的義
[00:15:00.160 --> 00:15:04.800]  在剛剛的這一小段對話當中
[00:15:04.800 --> 00:15:10.560]  耶和華沒有要求阿伯蘭有超乎常人能力的信心
[00:15:10.560 --> 00:15:15.840]  反而容許他信著對日常生活的理解
[00:15:15.840 --> 00:15:21.200]  比如當時的文化就是有機會是羅德或者伊利爾謝
[00:15:21.200 --> 00:15:27.360]  作為自己的後裔來達到成為大國的應許
[00:15:27.360 --> 00:15:31.840]  今天我很想和大家去關注一個問題
[00:15:31.840 --> 00:15:41.440]  就是我們怎樣在我們所能夠理解到神的應許仍然未到成就之前
[00:15:41.440 --> 00:15:45.280]  我們怎樣仍然帶著信心去生活
[00:15:45.280 --> 00:15:49.760]  以及怎樣去信靠神的應許
[00:15:49.760 --> 00:15:56.080]  阿伯蘭的提醒正正就是原來對神有信心
[00:15:56.080 --> 00:16:02.480]  或者有時候是說信靠神不一定就等於沒有自己的想法
[00:16:02.480 --> 00:16:10.560]  我們在生命的成長過程之中能夠誠實地去面對自己的需要
[00:16:10.560 --> 00:16:15.360]  我們勇於承認我們人性的限制
[00:16:15.360 --> 00:16:20.560]  並且你帶著信心去和上帝傾心吐意
[00:16:20.560 --> 00:16:25.760]  學習未見的成果都可以成為相信神的帶領
[00:16:25.760 --> 00:16:30.160]  可能都是我們持續要學習的功課
[00:16:30.160 --> 00:16:41.040]  接下來經文在第七至到第二十一節將焦點由後裔轉到關於土地的議題
[00:16:41.040 --> 00:16:45.520]  神在第七節指出了我是耶和華
[00:16:45.520 --> 00:16:53.840]  「陳領你出迦勒底的吾爾,為要把這地賜你為業」
[00:16:53.840 --> 00:17:00.560]  其實在這一句經文中耶和華沒有太多新的說法
[00:17:00.560 --> 00:17:05.200]  他只是重申由始至終的應許
[00:17:05.200 --> 00:17:10.960]  不過我們又看到阿伯蘭在這裡再次反問神
[00:17:10.960 --> 00:17:17.280]  再次質疑我怎樣知道你給我的這一個地
[00:17:17.280 --> 00:17:25.200]  是你會給我的而不是一個空頭支票空口說白話
[00:17:25.200 --> 00:17:32.080]  想不到耶和華的回應是很徹底地去回應
[00:17:32.080 --> 00:17:35.600]  耶和華按著當時的文化習俗
[00:17:35.600 --> 00:17:43.680]  用切動物的方式去和他立約和回應阿伯蘭的問題
[00:17:43.680 --> 00:17:51.040]  在經文中我們看到神要阿伯蘭將一頭三歲的母牛毒
[00:17:51.040 --> 00:17:54.080]  一隻三歲的母山羊
[00:17:54.080 --> 00:17:57.200]  一隻三歲的公綿羊
[00:17:57.200 --> 00:18:01.280]  一隻斑溝切開兩半
[00:18:01.280 --> 00:18:05.200]  根據古近東的習俗
[00:18:05.200 --> 00:18:09.760]  我們就知道宗主國和附屬國
[00:18:09.760 --> 00:18:13.760]  當兩邊要結盟或者立約的時候
[00:18:13.760 --> 00:18:16.880]  他們就會將動物切成兩半
[00:18:16.880 --> 00:18:22.320]  如果有一邊沒有履行當中的約定
[00:18:22.320 --> 00:18:24.640]  或者他們協商好的東西
[00:18:24.640 --> 00:18:27.440]  他們一邊就要承受奏助
[00:18:27.440 --> 00:18:35.200]  那些下場就像動物一樣會被劈成兩半的狀態
[00:18:35.200 --> 00:18:41.600]  我們看到這裡其實是問完耶和華
[00:18:41.600 --> 00:18:43.360]  耶和華又回他
[00:18:43.360 --> 00:18:47.040]  似乎這就是一個大團圓的結局
[00:18:47.040 --> 00:18:49.520]  是一個Happy Ending
[00:18:49.520 --> 00:18:52.960]  阿伯蘭就可以執拾誓丸
[00:18:52.960 --> 00:19:01.280]  準備安居在神所賜給他的土地和產業當中
[00:19:01.280 --> 00:19:05.360]  不過最弔詭的是話鋒一轉
[00:19:05.360 --> 00:19:10.480]  在這一章剩下的經文當中
[00:19:10.480 --> 00:19:14.000]  耶和華再次在異象之中
[00:19:14.000 --> 00:19:19.520]  去告訴阿伯蘭關於土地的問題
[00:19:19.520 --> 00:19:23.200]  就是 也挺峰迴路轉的
[00:19:23.200 --> 00:19:27.440]  原來耶和華說應許所賜給他的地
[00:19:27.440 --> 00:19:32.880]  不是在阿伯蘭有生之年就可以擁有
[00:19:32.880 --> 00:19:38.080]  而是要等到他將來的後裔來繼承
[00:19:38.080 --> 00:19:42.640]  我估計這個對於當時的阿伯蘭來說
[00:19:42.640 --> 00:19:45.920]  又再一次是當頭棒喝
[00:19:45.920 --> 00:19:49.760]  嘩 原來整件事說了這麼多年
[00:19:49.760 --> 00:19:52.480]  是沒有我的份的
[00:19:52.480 --> 00:19:59.040]  經文在第十三至第十六節繼續說耶和華
[00:19:59.040 --> 00:20:03.040]  他用一個很強調的語氣說了一句
[00:20:03.040 --> 00:20:05.680]  「你要確實知道」
[00:20:05.680 --> 00:20:08.000]  你要確實知道什麼?
[00:20:08.000 --> 00:20:14.240]  就是阿伯蘭終於知道了神賜給他的後裔
[00:20:14.240 --> 00:20:19.280]  以及土地這個應許要耽誤四百年這麼久
[00:20:19.280 --> 00:20:27.600]  而且期間阿伯蘭他的後裔將要被離開應許之地
[00:20:27.600 --> 00:20:31.120]  寄居在一個不屬於他們的地方
[00:20:31.120 --> 00:20:35.680]  還要成為奴僕 被苦待
[00:20:35.680 --> 00:20:41.520]  耶和華也說明應許最終會懲罰國家
[00:20:41.520 --> 00:20:48.320]  以及阿伯蘭的後裔會從中帶走很多的財物和財富
[00:20:48.320 --> 00:20:50.880]  得到最終的勝利
[00:20:50.880 --> 00:20:55.360]  至於阿伯蘭的下場或者他的未來
[00:20:55.360 --> 00:21:00.880]  就是雖然他沒有辦法去經歷以上種種的應許
[00:21:00.880 --> 00:21:07.520]  不過他可以有平安在美好的晚年中歸到祖先的當中
[00:21:07.520 --> 00:21:12.640]  不需要經歷四百年圍爐的時間
[00:21:12.640 --> 00:21:19.040]  最後聖經在第十七節就記載到日落天黑的時候
[00:21:19.040 --> 00:21:26.960]  看啊!有冒煙的爐和燒著的火把從那些玉塊中經過
[00:21:26.960 --> 00:21:32.880]  煙和火在這裡可以說是象徵著神的顯現
[00:21:32.880 --> 00:21:36.720]  神親自從玉塊中經過
[00:21:36.720 --> 00:21:43.120]  表示跟阿伯蘭納約的誠意和內容必定成就
[00:21:43.120 --> 00:21:48.000]  如果你記得剛才我們說的納約的方式
[00:21:48.000 --> 00:21:50.800]  通常就是兩邊一起去做
[00:21:50.800 --> 00:21:52.080]  因為這樣才公平
[00:21:52.080 --> 00:21:54.400]  如果某一方反悔
[00:21:54.400 --> 00:21:58.480]  其中一方就會被踢成兩半
[00:21:58.480 --> 00:22:02.320]  但是你會見到在這裡有趣的地方就是
[00:22:02.320 --> 00:22:06.880]  神選擇是自己從玉塊中的經過
[00:22:06.880 --> 00:22:11.280]  而經文沒有提到阿伯蘭也要經過
[00:22:11.280 --> 00:22:17.680]  這個就好像是神鄭重這樣指著自己去發誓一樣
[00:22:17.680 --> 00:22:22.800]  而他沒有需要阿伯蘭去做那個程序
[00:22:22.800 --> 00:22:25.120]  我們見到神的納約
[00:22:25.120 --> 00:22:29.200]  就已經說明已賜土地給阿伯蘭的後裔
[00:22:29.200 --> 00:22:34.320]  亦都很清楚有了時間表和路線圖
[00:22:34.320 --> 00:22:37.120]  有說地從哪裏到哪裏
[00:22:37.120 --> 00:22:42.000]  以及裏面牽涉了什麼人
[00:22:42.000 --> 00:22:44.560]  到了這個時間
[00:22:44.560 --> 00:22:50.320]  阿伯蘭和耶和華的對話似乎告一段落了
[00:22:50.320 --> 00:22:53.520]  雖然在觀感的上面
[00:22:53.520 --> 00:22:59.920]  我們發覺那種環境似乎沒有很多的變化
[00:22:59.920 --> 00:23:05.040]  阿伯蘭所一直聽到的應許
[00:23:05.040 --> 00:23:11.440]  沒有立刻一聲就變了出來
[00:23:11.440 --> 00:23:15.280]  他沒有立刻在明天收到一個喜訊
[00:23:15.280 --> 00:23:20.400]  就是他老婆真的有了
[00:23:20.400 --> 00:23:24.240]  他亦都沒有一個狀態就是
[00:23:24.240 --> 00:23:29.120]  我下個禮拜就可以得到那些土地
[00:23:29.120 --> 00:23:36.000]  而今天和耶和華談完這次的對話
[00:23:36.000 --> 00:23:38.320]  反而那個應許的實現
[00:23:38.320 --> 00:23:45.120]  似乎仍然是遙不可及很遠
[00:23:45.120 --> 00:23:47.920]  我們在阿伯蘭的身上
[00:23:47.920 --> 00:23:51.120]  正正是剛剛這段經文學到
[00:23:51.120 --> 00:23:54.080]  隨著事情發展
[00:23:54.080 --> 00:23:59.440]  我們所經歷的事可能都有很多不同的變化
[00:23:59.440 --> 00:24:02.640]  我們心目中那個很理想
[00:24:02.640 --> 00:24:05.840]  很想要得到的人與事
[00:24:05.840 --> 00:24:10.320]  似乎有時都未有多久可以實現
[00:24:10.320 --> 00:24:14.800]  但正如阿伯蘭就是願意帶著疑問
[00:24:14.800 --> 00:24:18.880]  去選擇相信和信靠上帝
[00:24:18.880 --> 00:24:25.040]  會去回應神所跟他說的應許
[00:24:25.040 --> 00:24:27.600]  而我們都見到阿伯蘭
[00:24:27.600 --> 00:24:31.680]  他繼續是按著對日常生活的理解
[00:24:31.680 --> 00:24:35.920]  順其自然去持續相信上帝
[00:24:35.920 --> 00:24:38.480]  其實我們想深一層
[00:24:38.480 --> 00:24:40.400]  正如剛剛所說的是
[00:24:40.400 --> 00:24:44.240]  上帝和阿伯蘭所立的約
[00:24:44.240 --> 00:24:47.040]  都是無條件的
[00:24:47.040 --> 00:24:50.400]  都是一種白白的祝福
[00:24:50.400 --> 00:24:54.240]  他沒有要求阿伯蘭你要做些什麼
[00:24:54.240 --> 00:24:58.560]  去贏得神所賜的土地和侯蕊
[00:24:58.560 --> 00:25:02.400]  就是這樣給了他
[00:25:02.400 --> 00:25:07.280]  今日如果我們都有一些在生命中
[00:25:07.280 --> 00:25:13.680]  我們覺得神說會應許或者會給我們的東西
[00:25:13.680 --> 00:25:16.480]  我們又怎樣去理解呢?
[00:25:16.480 --> 00:25:20.080]  我們會不會都可以在這裏參考了
[00:25:20.080 --> 00:25:23.680]  阿伯蘭一些他的功課
[00:25:23.680 --> 00:25:26.480]  或者他怎樣去思考呢?
[00:25:26.480 --> 00:25:30.320]  可能有時我們都未必需要每一下
[00:25:30.320 --> 00:25:34.160]  都需要有超越常人那份的信心
[00:25:34.160 --> 00:25:37.360]  反而是我們會不會都去想
[00:25:37.360 --> 00:25:40.560]  我們有沒有信心去穩步
[00:25:40.560 --> 00:25:44.080]  這樣按著我們所經歷的處境
[00:25:44.080 --> 00:25:48.000]  我們順應而行呢?
[00:25:48.000 --> 00:25:50.800]  最後來到總結的部分
[00:25:50.800 --> 00:25:55.440]  當我們再去追問阿伯蘭或者阿伯拉罕
[00:25:55.440 --> 00:26:00.240]  他有一個怎樣的信心之父的時候
[00:26:00.240 --> 00:26:04.080]  他怎樣在好像那些應許越來越遠
[00:26:04.080 --> 00:26:06.800]  或者是遙不可及的時候
[00:26:06.800 --> 00:26:11.280]  他仍然是帶著信心繼續去過去的生活
[00:26:11.280 --> 00:26:18.960]  繼續走下去和繼續信靠主呢?
[00:26:18.960 --> 00:26:23.200]  很多時那種的期盼
[00:26:23.200 --> 00:26:27.280]  究竟我們又是怎樣去理解呢?
[00:26:27.280 --> 00:26:30.480]  我想正如剛剛所說的是
[00:26:30.480 --> 00:26:34.960]  我們對於上帝那份持續不斷的信心
[00:26:34.960 --> 00:26:39.760]  有時都只能夠出於對日常生活經驗
[00:26:39.760 --> 00:26:41.760]  對神的理解
[00:26:41.760 --> 00:26:46.000]  正如阿伯蘭一樣保持一種的開放性
[00:26:46.000 --> 00:26:47.760]  就算此路不通
[00:26:47.760 --> 00:26:52.800]  我們卻是繼續調整自己既有的一些想法
