
[00:00:00.000 --> 00:00:03.040]  大家好,我們首先有一個禱告
[00:05:45.420 --> 00:05:48.220]  信了主的人應該將生命委身給神
[00:05:48.220 --> 00:05:53.420]  或者我們一起看《羅馬書》第十二章第二節
[00:05:53.420 --> 00:05:55.020]  是很重要的一節的聖經
[00:05:55.020 --> 00:05:57.420]  它說不要效法這個世界
[00:05:57.420 --> 00:05:59.820]  只要心意更生而變化
[00:05:59.820 --> 00:06:06.020]  叫你們測驗何謂神的善良、純全、可欺欲的旨意
[00:06:06.020 --> 00:06:07.420]  我們經常就是這樣
[00:06:07.420 --> 00:06:09.820]  我們不是讓社會進入我們那裡
[00:06:09.820 --> 00:06:12.820]  反而我們要心意更生而變化
[00:06:12.820 --> 00:06:14.020]  出回到社會裡面
[00:06:14.020 --> 00:06:18.020]  這才是真正的信徒生命的特質
[00:06:18.020 --> 00:06:19.620]  或者我們看這段經文
[00:06:19.620 --> 00:06:23.420]  我們首先看第九節到第十三節
[00:06:23.420 --> 00:06:27.620]  我們首先看看教會裡面的愛是怎樣的
[00:06:27.620 --> 00:06:29.620]  這個愛是真誠的
[00:06:29.620 --> 00:06:32.220]  教會裡面的弟兄姐妹彼此相愛
[00:06:32.220 --> 00:06:33.820]  我相信大家很熟悉這段經文
[00:06:33.820 --> 00:06:35.820]  不過我們實踐起來
[00:06:35.820 --> 00:06:39.820]  很需要神的憐憫和加添我們的力量
[00:06:39.820 --> 00:06:41.220]  我們一起讀好嗎?
[00:06:41.220 --> 00:06:44.020]  第九節到第十三節
[00:06:44.020 --> 00:06:46.620]  愛不可虛假
[00:06:46.620 --> 00:06:48.020]  惡要厭惡
[00:06:48.020 --> 00:06:49.820]  善要親近
[00:06:49.820 --> 00:06:52.620]  愛弟兄要相親相愛
[00:06:52.620 --> 00:06:54.820]  恭敬人要彼此推讓
[00:06:54.820 --> 00:06:56.820]  殷勤不可懶惰
[00:06:56.820 --> 00:06:58.220]  要淩旅火熱
[00:06:58.220 --> 00:07:00.020]  上上服侍主
[00:07:00.020 --> 00:07:02.020]  在盼望中要喜樂
[00:07:02.020 --> 00:07:04.020]  在患難中要忍耐
[00:07:04.020 --> 00:07:05.620]  禱告要行切
[00:07:05.620 --> 00:07:08.220]  聖徒有缺乏要供給
[00:07:08.220 --> 00:07:11.420]  以鄉下要殷勤款待
[00:07:11.420 --> 00:07:13.620]  我們讀到這裡
[00:07:13.620 --> 00:07:15.820]  這裡首先講愛
[00:07:15.820 --> 00:07:17.020]  我們會看到
[00:07:17.020 --> 00:07:19.420]  愛有兩節的描寫
[00:07:19.420 --> 00:07:22.220]  他說愛不可虛假
[00:07:22.220 --> 00:07:24.420]  你發覺愛很容易會虛假
[00:07:24.420 --> 00:07:25.620]  可以演戲
[00:07:25.620 --> 00:07:27.620]  你可以用很多東西表達你的愛
[00:07:27.620 --> 00:07:29.220]  你送的禮物
[00:07:29.220 --> 00:07:32.020]  你的樣子表達很關懷
[00:07:32.020 --> 00:07:33.420]  你有些行動
[00:07:33.420 --> 00:07:34.620]  去做一些事
[00:07:34.620 --> 00:07:36.220]  很有表情
[00:07:36.220 --> 00:07:39.220]  但你的內心只有你自己知道
[00:07:39.220 --> 00:07:40.220]  很容易會虛假
[00:07:40.220 --> 00:07:41.420]  這裡特別提到一件事
[00:07:41.420 --> 00:07:43.620]  怎樣測試我們是否虛假
[00:07:43.620 --> 00:07:45.220]  他就說
[00:07:45.220 --> 00:07:46.420]  惡要厭惡
[00:07:46.420 --> 00:07:48.220]  善要親近
[00:07:48.220 --> 00:07:49.820]  兩個極端
[00:07:49.820 --> 00:07:53.420]  惡的東西我們非常極度厭惡
[00:07:53.420 --> 00:07:55.220]  好的東西我們親近
[00:07:55.220 --> 00:07:57.020]  拉得很近
[00:07:57.020 --> 00:07:59.220]  黏在我們身邊
[00:07:59.220 --> 00:08:01.820]  兩個很相極的說法
[00:08:01.820 --> 00:08:04.220]  意思是說愛裡面有真理
[00:08:04.220 --> 00:08:05.620]  我們不是好人士
[00:08:05.620 --> 00:08:06.620]  什麼都好
[00:08:06.620 --> 00:08:08.020]  好人士什麼都行
[00:08:08.020 --> 00:08:09.220]  我們就相愛
[00:08:09.220 --> 00:08:10.820]  相愛裡面有一個真誠
[00:08:10.820 --> 00:08:13.220]  有一個真理在裡面
[00:08:13.220 --> 00:08:15.620]  如果對方有些錯誤的時候
[00:08:15.620 --> 00:08:19.220]  我們就以愛心去提出來
[00:08:19.220 --> 00:08:21.620]  你不親的人你不會說他
[00:08:21.620 --> 00:08:22.620]  如果你不愛這個人
[00:08:22.620 --> 00:08:26.620]  你也不要緊
[00:08:26.620 --> 00:08:28.020]  特別我們基督徒很重要
[00:08:28.020 --> 00:08:28.820]  因為我們知道
[00:08:28.820 --> 00:08:31.420]  神會在我們的生命裡面工作
[00:08:31.420 --> 00:08:32.620]  會紀律我們
[00:08:32.620 --> 00:08:34.620]  如果我們不小心的時候
[00:08:34.620 --> 00:08:36.620]  我們落在神的紀律裡面
[00:08:36.620 --> 00:08:39.220]  或者我們的生命也很成問題
[00:08:39.220 --> 00:08:40.220]  我們肉緊
[00:08:40.220 --> 00:08:42.620]  我們才會真正去說人
[00:08:42.620 --> 00:08:43.620]  否則的話
[00:08:43.620 --> 00:08:45.020]  我們只是去於一個
[00:08:45.020 --> 00:08:51.420]  很表面的一個客客氣氣的關係
[00:08:51.420 --> 00:08:54.220]  教會很容易會成為一個這樣的關係
[00:08:54.220 --> 00:08:55.820]  不想得罪人
[00:08:55.820 --> 00:08:58.620]  明知某某弟兄或者姊妹
[00:08:58.620 --> 00:09:00.820]  有些事做得有點問題
[00:09:00.820 --> 00:09:03.420]  我們不去說他
[00:09:03.420 --> 00:09:04.620]  不去提他
[00:09:04.620 --> 00:09:06.820]  我們就由他這樣算
[00:09:06.820 --> 00:09:09.620]  我不是說我們毫不敏感地
[00:09:09.620 --> 00:09:11.620]  人家錯立刻抓住人家
[00:09:11.620 --> 00:09:14.820]  我不是叫大家做一個審判官
[00:09:14.820 --> 00:09:17.020]  但是如果你對弟兄姊妹
[00:09:17.020 --> 00:09:18.220]  某一種關愛
[00:09:18.220 --> 00:09:20.020]  要提醒的態度
[00:09:20.020 --> 00:09:21.620]  其實你的愛
[00:09:21.620 --> 00:09:23.620]  你都很虛假
[00:09:23.620 --> 00:09:25.020]  你好我好
[00:09:25.020 --> 00:09:26.020]  我們今天回來
[00:09:26.020 --> 00:09:29.620]  你不想得罪Andy
[00:09:29.620 --> 00:09:32.620]  有什麼事你就不說
[00:09:32.620 --> 00:09:34.220]  是很表面
[00:09:34.220 --> 00:09:36.020]  虛假
[00:09:36.020 --> 00:09:37.820]  有時我都會做傳道人
[00:09:37.820 --> 00:09:40.220]  用什麼說得罪了會友
[00:09:40.220 --> 00:09:42.620]  是不可以的
[00:09:42.620 --> 00:09:44.020]  我都要學習
[00:09:44.020 --> 00:09:46.820]  但這很重要我們不要虛假
[00:09:46.820 --> 00:09:49.420]  最近我相信大家都留意到一個新聞
[00:09:49.420 --> 00:09:51.220]  一位牧者
[00:09:51.220 --> 00:09:53.620]  是犯了一些性的醜聞
[00:09:53.620 --> 00:09:55.020]  大家如果留意
[00:09:55.020 --> 00:09:57.620]  都很大篇幅
[00:09:57.620 --> 00:09:59.420]  那個情況就是
[00:09:59.420 --> 00:10:00.220]  有人投訴
[00:10:00.220 --> 00:10:02.620]  但是這個牧者否認
[00:10:02.620 --> 00:10:03.620]  結果
[00:10:03.620 --> 00:10:05.420]  那些人就沒怎麼理會
[00:10:05.420 --> 00:10:08.220]  後來有一位姊妹
[00:10:08.220 --> 00:10:10.220]  就繼續堅持
[00:10:10.220 --> 00:10:12.820]  指證這位牧師做了一些不軌的
[00:10:12.820 --> 00:10:15.420]  一個罪行出來
[00:10:15.420 --> 00:10:19.620]  這位牧師就是向一些年輕一點的信徒
[00:10:19.620 --> 00:10:23.020]  做一些性的罪行
[00:10:23.020 --> 00:10:30.020]  一些使人受傷害
[00:10:30.020 --> 00:10:32.620]  結果教會就將他辭退
[00:10:32.620 --> 00:10:34.820]  他後來也承認自己有錯
[00:10:34.820 --> 00:10:36.820]  為什麼我提出來呢
[00:10:36.820 --> 00:10:39.620]  我不是說這個很差這個很差
[00:10:39.620 --> 00:10:42.020]  而是我們更加提醒我們自己
[00:10:42.020 --> 00:10:44.020]  作為牧師作為牧者
[00:10:44.020 --> 00:10:46.220]  不要以為就免疫
[00:10:46.220 --> 00:10:48.420]  我們自己要小心我們的生命是怎樣
[00:10:48.420 --> 00:10:50.020]  教會是一個聖潔的地方
[00:10:50.020 --> 00:10:53.020]  彼此的督責彼此的提醒
[00:10:53.020 --> 00:10:54.620]  這個很重要
[00:10:54.620 --> 00:10:57.020]  牧師今次犯了這件罪
[00:10:57.020 --> 00:10:58.020]  我們為他禱告
[00:10:58.020 --> 00:11:00.020]  希望他正如他自己所說
[00:11:00.020 --> 00:11:02.420]  迴轉歸向神
[00:11:02.420 --> 00:11:04.420]  在神的正路當中
[00:11:04.420 --> 00:11:07.220]  我們若然生命裡面有什麼問題的時候
[00:11:07.220 --> 00:11:09.220]  我們都是要成長歸正
[00:11:09.220 --> 00:11:12.820]  這個教會才是一個真正的聖潔的群體
[00:11:12.820 --> 00:11:15.820]  所以這裏就說除了這個
[00:11:15.820 --> 00:11:18.820]  這個愛很特別
[00:11:18.820 --> 00:11:25.220]  有種特質除了是一個很有真理正義的愛
[00:11:25.220 --> 00:11:28.820]  還有愛弟兄要相親相愛
[00:11:28.820 --> 00:11:30.820]  愛弟兄原本是一個字
[00:11:30.820 --> 00:11:32.820]  意思就是說一種家族裡面
[00:11:32.820 --> 00:11:35.820]  彼此弟兄姐妹相親相愛的那種愛
[00:11:35.820 --> 00:11:37.820]  或者英文叫brotherly love
[00:11:37.820 --> 00:11:41.420]  那怎樣去彼此相親相愛呢
[00:11:41.420 --> 00:11:43.420]  就一個字很熱切的
[00:11:43.420 --> 00:11:46.420]  這裏中文翻譯為要相親相愛
[00:11:46.420 --> 00:11:50.420]  很有感情投放的一個愛
[00:11:50.420 --> 00:11:52.420]  還有具體一點來說
[00:11:52.420 --> 00:11:54.420]  公敬人要彼此推讓
[00:11:54.420 --> 00:11:55.420]  什麼意思呢
[00:11:55.420 --> 00:12:00.420]  就是說我們不要讓別人搶先尊敬我
[00:12:00.420 --> 00:12:01.420]  或者尊重我
[00:12:01.420 --> 00:12:03.420]  我要先人一步
[00:12:03.420 --> 00:12:08.420]  很快的見到別人有什麼好的讚賞的
[00:12:08.420 --> 00:12:14.420]  或者值得我們去講他一些好的東西
[00:12:14.420 --> 00:12:17.420]  盡快的說一句話就是尊重
[00:12:17.420 --> 00:12:19.420]  當你尊重一個人的時候
[00:12:19.420 --> 00:12:20.420]  你就會愛
[00:12:20.420 --> 00:12:22.420]  你試一下這樣
[00:12:22.420 --> 00:12:23.420]  所有的弟兄姐妹
[00:12:23.420 --> 00:12:25.420]  你不論他什麼背景
[00:12:25.420 --> 00:12:27.420]  我們有一個尊重的態度
[00:12:27.420 --> 00:12:29.420]  無論他是什麼身份
[00:12:29.420 --> 00:12:31.420]  我們尊重他
[00:12:31.420 --> 00:12:33.420]  就能夠有一個愛的態度
[00:12:33.420 --> 00:12:34.420]  一視同仁
[00:12:34.420 --> 00:12:36.420]  千萬不要在教會裏面
[00:12:36.420 --> 00:12:38.420]  我們有一些偏見
[00:12:38.420 --> 00:12:41.420]  或者有一些口齒薄皮
[00:12:41.420 --> 00:12:43.420]  這個不是教會的
[00:12:43.420 --> 00:12:47.420]  所以我們要去彼此推讓
[00:12:47.420 --> 00:12:50.420]  接著這種信徒的生命特質是怎樣呢
[00:12:50.420 --> 00:12:52.420]  第十一節就講了
[00:12:52.420 --> 00:12:54.420]  這個愛的表現
[00:12:54.420 --> 00:12:56.420]  但是裏面的生命的內涵又怎樣呢
[00:12:56.420 --> 00:12:58.420]  因勤不可懶惰
[00:12:58.420 --> 00:13:01.420]  要心裏火熱常常服侍主
[00:13:01.420 --> 00:13:02.420]  很簡單的說
[00:13:02.420 --> 00:13:03.420]  這個很特別的
[00:13:03.420 --> 00:13:05.420]  他就說你要因勤
[00:13:05.420 --> 00:13:07.420]  基督徒的生命就是要因勤
[00:13:07.420 --> 00:13:08.420]  什麼叫做因勤呢
[00:13:08.420 --> 00:13:09.420]  你要很趕很急的
[00:13:09.420 --> 00:13:10.420]  很急的
[00:13:10.420 --> 00:13:12.420]  很勤力的去做那些事
[00:13:12.420 --> 00:13:13.420]  然後就說
[00:13:13.420 --> 00:13:15.420]  加上不要懶惰
[00:13:15.420 --> 00:13:17.420]  保羅說了一件事
[00:13:17.420 --> 00:13:21.420]  接著就將相反的完全去拆除
[00:13:21.420 --> 00:13:23.420]  就是說一點懶惰都不可以
[00:13:23.420 --> 00:13:24.420]  簡單來說
[00:13:24.420 --> 00:13:25.420]  我們的信徒的生命
[00:13:25.420 --> 00:13:27.420]  不可以懶惰的過
[00:13:27.420 --> 00:13:29.420]  所以就可能有個感覺
[00:13:29.420 --> 00:13:31.420]  是不是神叫我們一味做
[00:13:31.420 --> 00:13:32.420]  一味做
[00:13:32.420 --> 00:13:33.420]  做到累了
[00:13:33.420 --> 00:13:35.420]  這樣就叫做好
[00:13:35.420 --> 00:13:37.420]  是不是這樣
[00:13:37.420 --> 00:13:39.420]  只有個做字
[00:13:39.420 --> 00:13:42.420]  聖經裏面很強調叫我們安息
[00:13:42.420 --> 00:13:44.420]  真正的侍奉神的人
[00:13:44.420 --> 00:13:45.420]  懂得在主裏面安息
[00:13:45.420 --> 00:13:48.420]  我們在用主的能力
[00:13:48.420 --> 00:13:49.420]  我們去侍奉神
[00:13:49.420 --> 00:13:51.420]  這個絕對不是說
[00:13:51.420 --> 00:13:53.420]  我們要一邊做一邊做
[00:13:53.420 --> 00:13:55.420]  而是在說什麼呢
[00:13:55.420 --> 00:13:57.420]  在說我們人生有個方向
[00:13:57.420 --> 00:13:58.420]  有個目標
[00:13:58.420 --> 00:14:00.420]  你為了神的各道美善
[00:14:00.420 --> 00:14:03.420]  我們知道神給我們一個使命的時候
[00:14:03.420 --> 00:14:05.420]  你就不容怠慢
[00:14:05.420 --> 00:14:07.420]  我知道這個是緊張的
[00:14:07.420 --> 00:14:09.420]  我們用時間去競賽
[00:14:09.420 --> 00:14:11.420]  神叫我們好好將福音傳去
[00:14:11.420 --> 00:14:14.420]  好好的警醒在我們的生命裏面
[00:14:14.420 --> 00:14:15.420]  去服侍弟兄姊妹
[00:14:15.420 --> 00:14:17.420]  我們就不要怠慢
[00:14:17.420 --> 00:14:18.420]  人生有目標
[00:14:18.420 --> 00:14:20.420]  有方向
[00:14:20.420 --> 00:14:21.420]  很重要
[00:14:21.420 --> 00:14:22.420]  還有
[00:14:22.420 --> 00:14:25.420]  他講到要淩旅火熱
[00:14:25.420 --> 00:14:26.420]  經常都火熱
[00:14:26.420 --> 00:14:31.420]  這個火熱不是說你自己要做到很盡
[00:14:31.420 --> 00:14:32.420]  不是
[00:14:32.420 --> 00:14:33.420]  是聖靈裏面
[00:14:33.420 --> 00:14:35.420]  給你心靈裏面一種火熱
[00:14:35.420 --> 00:14:37.420]  好像在煮水那種
[00:14:37.420 --> 00:14:40.420]  不知道大家的生命是不是這樣
[00:14:40.420 --> 00:14:42.420]  你想一下這句話
[00:14:42.420 --> 00:14:43.420]  不是你
[00:14:43.420 --> 00:14:44.420]  是聖靈
[00:14:44.420 --> 00:14:45.420]  容讓聖靈在我們心靈裏面
[00:14:45.420 --> 00:14:48.420]  我們不要做一個不冷不熱的基督徒
[00:14:48.420 --> 00:14:50.420]  我們有目標
[00:14:50.420 --> 00:14:52.420]  有一個迫切感
[00:14:52.420 --> 00:14:53.420]  侍奉神
[00:14:53.420 --> 00:14:55.420]  有一種火熱的心
[00:14:55.420 --> 00:14:58.420]  不要說這個叫我做我就做
[00:14:58.420 --> 00:15:01.420]  好像不關我的事
[00:15:01.420 --> 00:15:02.420]  是很上心
[00:15:02.420 --> 00:15:03.420]  還有呢
[00:15:03.420 --> 00:15:04.420]  他這裏就講到
[00:15:04.420 --> 00:15:06.420]  是常常服侍主
[00:15:06.420 --> 00:15:08.420]  我們不是說大顯身手
[00:15:08.420 --> 00:15:09.420]  我們做很多事
[00:15:09.420 --> 00:15:10.420]  覺得你看我多行
[00:15:10.420 --> 00:15:12.420]  要做什麼就做什麼
[00:15:12.420 --> 00:15:15.420]  我們服侍的對象就是主
[00:15:15.420 --> 00:15:16.420]  要服侍主
[00:15:16.420 --> 00:15:18.420]  是一個很清楚的對象
[00:15:18.420 --> 00:15:20.420]  我們是謙卑做神的僕人
[00:15:20.420 --> 00:15:22.420]  這樣的路向
[00:15:22.420 --> 00:15:24.420]  如果你拉上了上文的話
[00:15:24.420 --> 00:15:25.420]  如果我們要愛
[00:15:25.420 --> 00:15:27.420]  我們就加了這個
[00:15:27.420 --> 00:15:31.420]  這種熱切的心去愛人
[00:15:31.420 --> 00:15:32.420]  因為愛人的時候
[00:15:32.420 --> 00:15:35.420]  你就有這個路向
[00:15:35.420 --> 00:15:37.420]  我以前在一個
[00:15:37.420 --> 00:15:38.420]  實習的時候
[00:15:38.420 --> 00:15:40.420]  去了另一個教會
[00:15:40.420 --> 00:15:42.420]  當我還沒有來窩福的時候
[00:15:42.420 --> 00:15:43.420]  我還年輕的時候
[00:15:43.420 --> 00:15:46.420]  我就去一個教會侍奉
[00:15:46.420 --> 00:15:49.420]  我就有一個經驗
[00:15:49.420 --> 00:15:50.420]  有一個小組
[00:15:50.420 --> 00:15:51.420]  有一個組長
[00:15:51.420 --> 00:15:52.420]  很勤力的
[00:15:52.420 --> 00:15:55.420]  他先生是一個醫生
[00:15:55.420 --> 00:15:57.420]  有一次他有分享
[00:15:57.420 --> 00:15:59.420]  他說我先生很忙碌
[00:15:59.420 --> 00:16:01.420]  有一次在浴缸裏
[00:16:01.420 --> 00:16:03.420]  累得睡著了
[00:16:03.420 --> 00:16:04.420]  這樣啊
[00:16:04.420 --> 00:16:06.420]  那時候我在美國
[00:16:06.420 --> 00:16:08.420]  回來做實習
[00:16:08.420 --> 00:16:11.420]  香港人的生活這麼忙碌
[00:16:11.420 --> 00:16:13.420]  這樣睡著了
[00:16:13.420 --> 00:16:16.420]  你的先生這樣
[00:16:16.420 --> 00:16:18.420]  其實那個姐妹也是醫生
[00:16:18.420 --> 00:16:20.420]  又是這樣去做工
[00:16:20.420 --> 00:16:22.420]  我就自己告訴自己
[00:16:22.420 --> 00:16:24.420]  我明天回來教會侍奉
[00:16:24.420 --> 00:16:25.420]  無論香港在哪裏
[00:16:25.420 --> 00:16:26.420]  特別是香港
[00:16:26.420 --> 00:16:27.420]  可能很忙碌
[00:16:27.420 --> 00:16:28.420]  我主要是
[00:16:28.420 --> 00:16:30.420]  叫弟兄姐妹回來最好
[00:16:30.420 --> 00:16:32.420]  我就多做一些事情
[00:16:32.420 --> 00:16:34.420]  這個算是這樣
[00:16:34.420 --> 00:16:36.420]  因為香港人很忙碌
[00:16:36.420 --> 00:16:39.420]  我就有這個概念回來香港
[00:16:39.420 --> 00:16:42.420]  當然我的想法是極之偏差
[00:16:42.420 --> 00:16:45.420]  做牧者不是要代替
[00:16:45.420 --> 00:16:47.420]  弟兄姐妹的工作
[00:16:47.420 --> 00:16:48.420]  侍奉
[00:16:48.420 --> 00:16:49.420]  而是幫助弟兄姐妹
[00:16:49.420 --> 00:16:51.420]  找到她的恩賜
[00:16:51.420 --> 00:16:54.420]  過一個均衡生活的侍奉
[00:16:54.420 --> 00:16:55.420]  每一個信徒
[00:16:55.420 --> 00:16:58.420]  若然我們只是回來教會
[00:16:58.420 --> 00:16:59.420]  我們不熱切的侍奉主
[00:16:59.420 --> 00:17:01.420]  沒有一個侍奉主的目標
[00:17:01.420 --> 00:17:04.420]  你不會很懂得主動愛弟兄姐妹
[00:17:04.420 --> 00:17:05.420]  你也不會去留意
[00:17:05.420 --> 00:17:06.420]  弟兄姐妹淑寧的光景
[00:17:06.420 --> 00:17:09.420]  以至於你督責她
[00:17:09.420 --> 00:17:10.420]  一個教會的群體
[00:17:10.420 --> 00:17:13.420]  就是要這樣去燒著緊
[00:17:13.420 --> 00:17:14.420]  每個人都應該這樣
[00:17:14.420 --> 00:17:16.420]  我們還看看內涵
[00:17:16.420 --> 00:17:18.420]  這個不只是工作
[00:17:18.420 --> 00:17:21.420]  而是內心與神的緊密關係
[00:17:21.420 --> 00:17:23.420]  才產生出來的熱力
[00:17:23.420 --> 00:17:25.420]  這裡怎麼說
[00:17:25.420 --> 00:17:27.420]  在盼望中要喜樂
[00:17:27.420 --> 00:17:29.420]  在患難中要忍耐
[00:17:29.420 --> 00:17:31.420]  禱告要行切
[00:17:31.420 --> 00:17:33.420]  這個淑寧的心靈很重要
[00:17:33.420 --> 00:17:35.420]  她說
[00:17:35.420 --> 00:17:37.420]  盼望裏面有喜樂
[00:17:37.420 --> 00:17:40.420]  信徒雖然熱血沸騰
[00:17:40.420 --> 00:17:42.420]  但他們經常有一個喜樂的心
[00:17:42.420 --> 00:17:44.420]  這個喜樂是來自一個盼望
[00:17:44.420 --> 00:17:46.420]  你和我一定有
[00:17:46.420 --> 00:17:47.420]  所有信耶穌基督的人
