
[00:00:00.000 --> 00:00:05.220]  今天我們一起看羅馬書第十章
[00:05:40.960 --> 00:05:46.680]  保羅強調以色列人應該是以耶穌基督作為遵守律法的最終目標
[00:05:46.680 --> 00:05:50.200]  不是努力不懈的
[00:05:50.200 --> 00:05:52.880]  千方百計的
[00:05:52.880 --> 00:05:57.760]  想方設法的去遵行律法
[00:05:57.760 --> 00:06:01.720]  你是要將信心放在耶穌基督身上
[00:06:01.720 --> 00:06:05.080]  你是要把自己的信心放在耶穌基督之上
[00:06:05.080 --> 00:06:12.160]  因為只有凡信他的都得著義
[00:06:12.160 --> 00:06:15.640]  所以以色列人是誤解了神賜律法的心意
[00:06:15.640 --> 00:06:18.680]  以色列人誤解了神賜律法的心意
[00:06:18.680 --> 00:06:21.760]  接著在十章五至七節保羅這樣說
[00:06:21.760 --> 00:06:25.120]  保羅在羅馬書五章七節下面說
[00:06:25.120 --> 00:06:28.360]  摩西寫著說人若行出於律法的意
[00:06:28.360 --> 00:06:30.120]  就必因此活著
[00:06:30.120 --> 00:06:32.360]  唯有出於信心的意如此說
[00:06:32.360 --> 00:06:35.960]  你不要心裡說誰要升到天上去呢
[00:06:35.960 --> 00:06:37.920]  就是要領下基督來
[00:06:37.920 --> 00:06:39.520]  誰要下到陰間去呢
[00:06:39.520 --> 00:06:42.160]  就是要領基督從死裡上來
[00:06:42.160 --> 00:06:45.840]  保羅寫信給羅馬教會
[00:06:45.840 --> 00:06:50.320]  一方面想幫助當地的信徒
[00:06:50.320 --> 00:06:53.160]  兼顧他們的信仰
[00:06:53.160 --> 00:07:01.640]  另一方面他希望能夠得到羅馬教會的支持
[00:07:01.640 --> 00:07:06.280]  協助他去西班牙傳道
[00:07:06.280 --> 00:07:14.480]  因為西班牙是當時羅馬世界已知的最遠的地方
[00:07:14.480 --> 00:07:19.560]  羅馬教會不是保羅創立的
[00:07:19.560 --> 00:07:24.480]  當中有些信徒是保羅認識的
[00:07:24.480 --> 00:07:26.560]  有些是希臘人或者羅馬人
[00:07:26.560 --> 00:07:28.120]  即是外邦人
[00:07:28.120 --> 00:07:30.400]  有些是希臘人或羅馬人
[00:07:30.400 --> 00:07:32.400]  我們統稱為外邦人
[00:07:32.400 --> 00:07:35.160]  有些是猶太人
[00:07:35.160 --> 00:07:42.720]  相信有些猶太人仍然很嚴守律法
[00:07:42.720 --> 00:07:48.400]  不認同保羅對舊約聖經的觀點
[00:07:48.400 --> 00:07:55.440]  所以保羅在第十章第五節
[00:07:55.440 --> 00:08:02.240]  引用了利昧記第十八章第五節
[00:08:02.240 --> 00:08:05.960]  來和他們辯解
[00:08:05.960 --> 00:08:16.480]  他說神藉著摩西所頒布的律法不是難守的
[00:08:16.480 --> 00:08:23.000]  其實以色列人不需要靠行為來得救
[00:08:23.000 --> 00:08:27.920]  他們也不需要上天下地
[00:08:27.920 --> 00:08:37.040]  可以尋找方法來令自己在神面前得稱為義
[00:08:37.040 --> 00:08:42.560]  因為他們如果要得到神的義
[00:08:42.560 --> 00:08:48.320]  正確的方法其實很簡單
[00:08:48.320 --> 00:08:51.040]  就是要把目標投放在耶穌基督身上
[00:08:51.040 --> 00:08:53.720]  只要相信祂就可以了
[00:08:53.720 --> 00:08:59.120]  然後我們再看十章第八節
[00:08:59.120 --> 00:09:00.440]  他到底怎麼說呢
[00:09:00.440 --> 00:09:03.680]  他說道理離你不遠
[00:09:03.680 --> 00:09:06.280]  就在你口裡在你心裡
[00:09:06.280 --> 00:09:08.680]  就是我們所傳信主的道
[00:09:08.680 --> 00:09:12.600]  原來這道離我們不遠
[00:09:12.600 --> 00:09:18.080]  道可以解為話語
[00:09:18.080 --> 00:09:19.440]  保羅指出
[00:09:19.440 --> 00:09:24.720]  這個可以使人得到神的義的從神而來的話語
[00:09:24.720 --> 00:09:28.080]  保羅指出這個可以使人得到神的義
[00:09:28.080 --> 00:09:29.960]  是從神而來的話語
[00:09:29.960 --> 00:09:37.160]  原來正是在我們的口裡和心裡
[00:09:37.160 --> 00:09:44.880]  而這就是我們所傳信主的道
[00:09:44.880 --> 00:09:46.240]  意思就是說
[00:09:46.240 --> 00:09:51.920]  神已經為我們預備了耶穌基督
[00:09:51.920 --> 00:09:56.120]  只要我們相信祂和祂的話語
[00:09:56.120 --> 00:09:59.280]  就可以得到神的義
[00:09:59.280 --> 00:10:01.320]  因此而得救
[00:10:01.320 --> 00:10:05.320]  保羅和使徒們所傳揚的福音
[00:10:05.320 --> 00:10:08.120]  就是這個信主的道
[00:10:08.120 --> 00:10:10.400]  保羅和使徒們所傳揚的福音
[00:10:10.400 --> 00:10:12.200]  就是這信主的道
[00:10:12.200 --> 00:10:16.920]  所以我們總結一下
[00:10:16.920 --> 00:10:19.960]  信主的道是什麼意思呢?
[00:10:19.960 --> 00:10:22.320]  信主的道是指什麼意思?
[00:10:22.320 --> 00:10:27.520]  就是指人可以藉著相信主而得救的神的話語
[00:10:27.520 --> 00:10:32.080]  就是指人可以藉著相信主而得救的神的話語
[00:10:32.080 --> 00:10:35.040]  也就是福音
[00:10:35.040 --> 00:10:38.720]  還記不記得主耶穌出來傳道的時候所說的話?
[00:10:38.720 --> 00:10:41.680]  還記得主耶穌出來傳道時所說的話嗎?
[00:10:41.680 --> 00:10:44.800]  記得《馬可福音》第一章十五節嗎?
[00:10:44.800 --> 00:10:46.760]  《馬可福音》一章十五節裡面說
[00:10:46.760 --> 00:10:51.320]  耶穌說:日子滿了,日子晚了
[00:10:51.320 --> 00:10:57.240]  神的國近了,你們當悔改
[00:10:57.240 --> 00:10:59.960]  信福音
[00:10:59.960 --> 00:11:03.000]  我們應該怎樣回應信主的道呢?
[00:11:03.000 --> 00:11:06.040]  我們應該怎樣回應信主的道呢?
[00:11:06.040 --> 00:11:10.000]  第一點就是要用口承認耶穌是主
[00:11:10.000 --> 00:11:12.720]  第一點我們需要用口承認耶穌是主
[00:11:12.720 --> 00:11:14.880]  羅馬書第十章九節這樣說
[00:11:14.880 --> 00:11:17.520]  羅馬書十章九節這麼說
[00:11:17.520 --> 00:11:20.040]  你若口裡認耶穌為主
[00:11:20.040 --> 00:11:22.320]  你若口裡認耶穌為主
[00:11:22.320 --> 00:11:25.960]  心裡信神叫他從死裡復活就必得救
[00:11:25.960 --> 00:11:30.800]  心裡信神叫他從死裡復活就必得救
[00:11:30.800 --> 00:11:35.920]  我們要用口承認耶穌是主
[00:11:35.920 --> 00:11:38.840]  我們要用口承認耶穌是我們的主
[00:11:38.840 --> 00:11:42.080]  所以就算很多人說不要講耶穌
[00:11:42.080 --> 00:11:44.360]  就算很多人說我們不要信耶穌
[00:11:44.360 --> 00:11:45.320]  不要講耶穌
[00:11:45.320 --> 00:11:46.520]  我們都要講耶穌
[00:11:46.520 --> 00:11:47.760]  我們都要講耶穌
[00:11:47.760 --> 00:11:49.800]  因為耶穌是我們的主
[00:11:49.800 --> 00:11:51.240]  因為耶穌是我們的主
[00:11:51.240 --> 00:11:53.640]  是我們的神
[00:11:53.640 --> 00:11:58.520]  如果你看菲律賓書第十章十一節
[00:11:58.520 --> 00:12:03.480]  我們看菲律賓書第二章十到十一節
[00:12:03.480 --> 00:12:07.520]  叫一切在天上的、地上的和地底下的
[00:12:07.520 --> 00:12:10.400]  因耶穌的名無不屈膝
[00:12:10.400 --> 00:12:13.040]  無不口稱耶穌基督為主
[00:12:13.040 --> 00:12:15.440]  使榮耀歸於父神
[00:12:15.440 --> 00:12:17.600]  大家看到嗎?
[00:12:17.600 --> 00:12:22.320]  將來無不口稱耶穌基督為主
[00:12:22.320 --> 00:12:25.520]  將來無不口稱基督耶穌為主
[00:12:25.520 --> 00:12:27.680]  現在讓我們看一個標記
[00:12:27.680 --> 00:12:29.080]  現在讓我們看一個標記
[00:12:29.080 --> 00:12:31.480]  這個標記好像一條魚
[00:12:31.480 --> 00:12:34.000]  這個標記像一尾魚
[00:12:34.000 --> 00:12:36.000]  大家有沒有看過這個標記?
[00:12:36.000 --> 00:12:40.600]  有啊 有很多紀念品都有這個標記
[00:12:40.600 --> 00:12:41.880]  很多紀念品是有這個標記
[00:12:41.880 --> 00:12:46.240]  原來這個是早期基督信仰的一個標記
[00:12:46.240 --> 00:12:49.000]  原來這是早期基督信仰的標記
[00:12:49.000 --> 00:12:53.600]  原來每一個字母都有一個意思
[00:12:53.600 --> 00:12:55.720]  原來每一個字母都有一個意思
[00:12:55.720 --> 00:12:59.840]  它是第一個字母 接著有五個字
[00:12:59.840 --> 00:13:01.480]  我們看一看解釋
[00:13:01.480 --> 00:13:03.760]  我們看下面的解釋
[00:13:03.760 --> 00:13:06.360]  原來分別是
[00:13:06.360 --> 00:13:11.960]  耶穌基督神的兒子和救世主
[00:13:11.960 --> 00:13:13.600]  原來五個字母是
[00:13:13.600 --> 00:13:17.920]  耶穌基督神的兒子就是主
[00:13:17.920 --> 00:13:21.240]  有人認為耶穌是主
[00:13:21.240 --> 00:13:22.880]  有人認為耶穌是主
[00:13:22.880 --> 00:13:25.520]  這句話
[00:13:25.520 --> 00:13:30.760]  就是當時信徒受浸的時候要說的話
[00:13:30.760 --> 00:13:33.800]  是當時信徒受浸的時候要說的話
[00:13:33.800 --> 00:13:35.720]  歷史上有很多的基督徒
[00:13:35.720 --> 00:13:41.640]  因為不願意承認其他的名號為主而被殺
[00:13:41.640 --> 00:13:43.480]  歷史上有許多基督徒
[00:13:43.480 --> 00:13:49.520]  因為不願意承認其他的名號為主而受死
[00:13:49.520 --> 00:13:51.600]  譬如說在日治時期
[00:13:51.600 --> 00:14:01.360]  在韓國有很多牧師不願意向天皇下拜而殉道
[00:14:01.360 --> 00:14:05.600]  很多牧師不願意向天皇下拜而殉道
[00:14:05.600 --> 00:14:08.120]  他們堅決地承認
[00:14:08.120 --> 00:14:13.440]  他們堅決承認唯有耶穌基督是他們的主
[00:14:13.440 --> 00:14:16.040]  唯有耶穌基督是他們的主
[00:14:16.040 --> 00:14:17.560]  耶穌是救主
[00:14:17.560 --> 00:14:18.760]  耶穌是救主
[00:14:18.760 --> 00:14:21.720]  也是神的兒子
[00:14:21.720 --> 00:14:27.000]  我很高興跟大家分享
[00:14:27.000 --> 00:14:34.800]  在46年前我糊里糊塗地信了耶穌
[00:14:34.800 --> 00:14:37.560]  但我那時候怎麼說呢?
[00:14:37.560 --> 00:14:39.200]  當我決志信主的那一刻
[00:14:39.200 --> 00:14:40.200]  我就這麼說
[00:14:40.200 --> 00:14:41.600]  當我決志信主的那一刻
[00:14:41.600 --> 00:14:42.480]  我這麼說
[00:14:42.480 --> 00:14:44.600]  主耶穌啊
[00:14:44.600 --> 00:14:46.920]  我承認祢是神的兒子
[00:14:46.920 --> 00:14:49.800]  我承認祢是神的兒子
[00:14:49.800 --> 00:14:50.960]  求祢救我
[00:14:50.960 --> 00:14:52.880]  求祢救我
[00:14:52.880 --> 00:14:55.000]  好像亂闖亂撞
[00:14:55.000 --> 00:14:56.560]  好像亂闖亂撞
[00:14:56.560 --> 00:14:58.800]  撞到正
[00:14:58.800 --> 00:15:01.480]  撞到對
[00:15:01.480 --> 00:15:03.160]  為什麼呢?
[00:15:03.160 --> 00:15:07.880]  因為一個人得救最重要一點就是承認耶穌基督
[00:15:07.880 --> 00:15:09.880]  為一個人得救最重要一點是怎樣?
[00:15:09.880 --> 00:15:15.440]  必須要口裡宣稱承認耶穌是神的兒子
[00:15:15.440 --> 00:15:17.000]  要承認祂是神的兒子
[00:15:17.000 --> 00:15:19.320]  神的兒子就是神自己
[00:15:19.320 --> 00:15:21.120]  神的兒子就是祂神自己
[00:15:21.120 --> 00:15:24.880]  第二點呢?
[00:15:24.880 --> 00:15:27.960]  我們怎樣回應信主的道呢?
[00:15:27.960 --> 00:15:30.520]  我們如何回應信主的道呢?
[00:15:30.520 --> 00:15:32.240]  就是要心裡相信神
[00:15:32.240 --> 00:15:34.720]  叫耶穌從死裡復活
[00:15:34.720 --> 00:15:36.760]  就是心裡相信神
[00:15:36.760 --> 00:15:38.920]  叫耶穌從死裡復活
[00:15:38.920 --> 00:15:41.520]  就是剛才羅馬書十章九節
[00:15:41.520 --> 00:15:44.760]  你要口裡認耶穌為主
[00:15:44.760 --> 00:15:48.240]  就是剛才提到的羅馬書十章九節
[00:15:48.240 --> 00:15:54.000]  你若口裡認耶穌為主
[00:15:54.000 --> 00:15:56.600]  心裡相信神叫祂從死裡復活
[00:15:56.600 --> 00:15:58.920]  心裡相信神叫祂從死裡復活
[00:15:58.920 --> 00:16:02.440]  就必得救
[00:16:02.440 --> 00:16:05.640]  我們很多時候就以為耶穌死了就算了
[00:16:05.640 --> 00:16:08.320]  我們有時候會覺得耶穌死了就算了
[00:16:08.320 --> 00:16:11.360]  但是祂是死而復活的
[00:16:11.360 --> 00:16:13.400]  祂是死而復活
[00:16:13.400 --> 00:16:16.440]  證明了祂是神
[00:16:16.440 --> 00:16:19.840]  祂是生命的主宰
[00:16:19.840 --> 00:16:23.240]  第三點我們要回應信主的道
[00:16:23.240 --> 00:16:28.840]  就是要傳揚主的福音
[00:16:28.840 --> 00:16:33.000]  第十章十四節這麼說
[00:16:33.000 --> 00:16:39.320]  然而人未曾信祂怎能求祂呢?
[00:16:39.320 --> 00:16:44.480]  未曾聽見祂怎能信祂呢?
[00:16:44.480 --> 00:16:49.840]  沒有傳道的怎能聽見呢?
[00:16:49.840 --> 00:16:54.120]  我們要傳揚主的福音
[00:16:54.120 --> 00:17:01.040]  讓未信者聽到福音之後可以相信
[00:17:01.040 --> 00:17:08.360]  願意悔改求神赦免,以致得救
[00:17:08.360 --> 00:17:16.320]  說到傳福音,有些事我們一定要首先認識和知道
[00:17:16.320 --> 00:17:23.920]  第一個信徒傳福音時應有的認知是什麼呢?
[00:17:23.920 --> 00:17:27.120]  因為傳福音是神救人的計劃
[00:17:27.120 --> 00:17:32.240]  所以必定會成功
[00:17:32.240 --> 00:17:35.160]  我們不應該懷疑
[00:17:35.160 --> 00:17:39.520]  意思是祂必定有能力令到一些人得救
[00:17:39.520 --> 00:17:44.600]  意思是我們相信祂會讓我們有能力去得救
[00:17:44.600 --> 00:17:48.800]  傳遞基督的話的過程是有一定的模式
[00:17:48.800 --> 00:17:52.320]  這個傳遞基督的話的過程是有一定的模式
[00:17:52.320 --> 00:17:55.080]  大家可以看到有很多箭咀
[00:17:55.080 --> 00:17:58.120]  大家看到很多箭頭
[00:17:58.120 --> 00:18:03.120]  十章十五節上說:若沒有奉差遣怎能傳道呢?
[00:18:03.120 --> 00:18:07.320]  十章十五節上說:若沒有奉差遣怎能傳道呢?
[00:18:07.320 --> 00:18:14.720]  所以神先使一些人奉差遣
[00:18:14.720 --> 00:18:18.680]  然後讓那些人去傳道
[00:18:18.680 --> 00:18:22.160]  令到有些人聽到之後
[00:18:22.160 --> 00:18:24.680]  他就可以信耶穌
[00:18:24.680 --> 00:18:30.160]  信耶穌之後他就可以求告神
[00:18:30.160 --> 00:18:33.960]  求神赦免接納
[00:18:33.960 --> 00:18:37.720]  神到最後就令到他得救
[00:18:37.720 --> 00:18:42.400]  神差遣主耶穌來到這個世上來傳救恩的道理
[00:18:42.400 --> 00:18:45.760]  神差遣主耶穌到世上來傳救恩的道理
[00:18:45.760 --> 00:18:50.120]  同樣祂也差遣門徒將福音傳給萬民
[00:18:50.120 --> 00:18:54.640]  同樣祂也差遣門徒把福音傳給萬民
[00:18:54.640 --> 00:18:59.480]  第二個傳福音的時候應有的認知是什麼呢?
[00:18:59.480 --> 00:19:02.560]  第二個傳福音的時候應有的認知是什麼呢?
[00:19:02.560 --> 00:19:06.280]  人信主得救之後
[00:19:06.280 --> 00:19:09.440]  是得到主所賜的新的生命
[00:19:09.440 --> 00:19:12.000]  就會得到主所賜的新生命
[00:19:12.000 --> 00:19:17.040]  內裡的聖靈會指引人怎樣去過新生活
[00:19:17.040 --> 00:19:20.440]  內住的聖靈會指引人如何去過新的生活
[00:19:20.440 --> 00:19:24.000]  記得董超臨離開我們的時候
[00:19:24.000 --> 00:19:27.160]  記得董超姊妹離開我們之前
[00:19:27.160 --> 00:19:29.960]  她在這個台上說了一點見證
[00:19:29.960 --> 00:19:30.920]  大家記不記得?
[00:19:30.920 --> 00:19:32.240]  她在台上做見證
[00:19:32.240 --> 00:19:33.000]  大家記得嗎?
[00:19:33.000 --> 00:19:33.640]  好
[00:19:33.640 --> 00:19:37.440]  她說信主受禁起初
[00:19:37.440 --> 00:19:41.480]  她實行十一奉獻是有困難的
[00:19:41.480 --> 00:19:43.960]  她說信主受禁後
[00:19:43.960 --> 00:19:46.760]  剛開始實行十一奉獻是她覺得有困難
[00:19:46.760 --> 00:19:50.800]  但後來下定決心實行十一奉獻
[00:19:50.800 --> 00:19:52.160]  但後來下定決心之後
[00:19:52.160 --> 00:19:54.760]  她覺得其實挺行的
[00:19:54.760 --> 00:19:58.360]  另外有一次她帶領國內的親人
[00:19:58.360 --> 00:20:01.640]  來參加我們教會的報道主日
[00:20:01.640 --> 00:20:03.320]  有一次她帶領國內的家人
[00:20:03.320 --> 00:20:05.720]  來到我們教會來參加主日
[00:20:05.720 --> 00:20:09.280]  包括她的爸爸媽媽和其他的親人
[00:20:09.280 --> 00:20:11.640]  包括她的爸爸媽媽和其他親人
[00:20:11.640 --> 00:20:14.920]  我知道她爸爸起初
[00:20:14.920 --> 00:20:18.520]  不太想走上來我們教會
[00:20:18.520 --> 00:20:21.400]  我知道當時她的父親不太願意來教會
[00:20:21.400 --> 00:20:23.320]  但到最後他都上來了
[00:20:23.320 --> 00:20:24.280]  最後他還是上來了
[00:20:24.280 --> 00:20:28.440]  感謝主當日她的家人都決志信主
[00:20:28.440 --> 00:20:31.240]  感謝主當天她的家人都決志信主
[00:20:31.240 --> 00:20:34.800]  所以我們相信這些是聖靈在背後作功的
[00:20:34.800 --> 00:20:37.080]  我深信這是聖靈在背後動功
[00:20:37.080 --> 00:20:38.800]  不是我們可以做些什麼
[00:20:38.800 --> 00:20:39.840]  不是我們做的
[00:20:39.840 --> 00:20:41.080]  我們可以配合
[00:20:41.080 --> 00:20:42.120]  我們可以配合聖靈
[00:20:42.120 --> 00:20:46.640]  但主要的能力是從聖靈而來
[00:20:46.640 --> 00:20:48.880]  但主要的能力是從聖靈而來
[00:20:48.880 --> 00:20:51.000]  第三點認知是什麼呢
[00:20:51.000 --> 00:20:52.680]  第三點認知是什麼呢
[00:20:52.680 --> 00:20:56.920]  人不是都聽從福音
[00:20:56.920 --> 00:21:02.560]  所以不要氣餒膽怯或者難過
[00:21:02.560 --> 00:21:05.960]  我們看第十六節
[00:21:05.960 --> 00:21:10.600]  只是人沒有都聽從福音
[00:21:10.600 --> 00:21:12.240]  只是人沒有都聽從福音
[00:21:12.240 --> 00:21:13.520]  因為以賽亞說
[00:21:13.520 --> 00:21:16.880]  因為以賽亞說
[00:21:16.880 --> 00:21:19.480]  主啊!我們所傳的有誰信呢
[00:21:19.480 --> 00:21:23.160]  連先知以賽亞傳講神的道
[00:21:23.160 --> 00:21:25.000]  都沒有人相信
[00:21:25.000 --> 00:21:28.600]  連先知以賽亞傳講主的道都沒有人相信
[00:21:28.600 --> 00:21:33.320]  所以不是所有人都會聽從福音
[00:21:33.320 --> 00:21:35.880]  所以並不是每個人都能聽從福音
[00:21:35.880 --> 00:21:38.800]  我記得我媽媽信主的過程都很崎嶇的
[00:21:38.800 --> 00:21:43.640]  我記得我媽媽信主的過程也是很崎嶇的
[00:21:43.640 --> 00:21:50.680]  起初有一次她進醫院醫病的時候我就向她講福音
[00:21:50.680 --> 00:21:53.800]  於是她患病住院
[00:21:53.800 --> 00:21:55.520]  我當時向她傳福音
[00:21:55.520 --> 00:21:56.720]  那好嗎
[00:21:56.720 --> 00:21:58.080]  大家覺得好不好
[00:21:58.080 --> 00:22:03.160]  趁你病
[00:22:03.160 --> 00:22:05.240]  送你命
[00:22:05.240 --> 00:22:09.720]  這要翻嗎
[00:22:09.720 --> 00:22:11.600]  送個永生給你
[00:22:11.600 --> 00:22:15.520]  讓你認識福音
[00:22:15.520 --> 00:22:18.240]  所以你們記得
[00:22:18.240 --> 00:22:19.360]  怎樣都好
[00:22:19.360 --> 00:22:22.680]  讓你的親人認識我們教會的人
[00:22:22.680 --> 00:22:26.640]  所以大家要記得要讓你們的親人認識我們教會的人
[00:22:26.640 --> 00:22:28.240]  最重要認識是馮牧師
[00:22:28.240 --> 00:22:30.200]  就叫認識馮牧師
[00:22:30.200 --> 00:22:34.040]  然後到時你的親人如果病的時候
[00:22:34.040 --> 00:22:34.840]  他就認得了
[00:22:34.840 --> 00:22:36.680]  啊!馮牧師你來探我
[00:22:36.680 --> 00:22:39.160]  所以你們的親人如果一旦患病的話
[00:22:39.160 --> 00:22:42.640]  就認識馮牧師他會幫你祈禱
[00:22:42.640 --> 00:22:44.280]  這是非常重要的
[00:22:44.280 --> 00:22:47.400]  我向她傳福音她就相信了
[00:22:47.400 --> 00:22:49.760]  我向我媽媽傳福音她竟然相信了
[00:22:49.760 --> 00:22:51.880]  我很高興又寫見證了
[00:22:51.880 --> 00:22:53.760]  我當時非常高興又寫見證了
[00:22:53.760 --> 00:22:57.440]  但後來回到家發現她原來是拜神的
[00:22:57.440 --> 00:23:02.560]  後來發現她回到家還是能去拜那些偶像
[00:23:02.560 --> 00:23:03.720]  我很不高興
[00:23:03.720 --> 00:23:06.040]  你們快點移走她
[00:23:06.040 --> 00:23:09.680]  我非常生氣來驅逐她趕快把她扔了
[00:23:09.680 --> 00:23:15.680]  但都仍然發現她暗中收藏香燭
[00:23:15.680 --> 00:23:18.400]  結果還是發現她原來暗中收藏一些香燭
[00:23:18.400 --> 00:23:19.600]  因為在長者來說
[00:23:19.600 --> 00:23:22.920]  很多時候信耶穌是信多過神的意思
[00:23:22.920 --> 00:23:23.960]  對於很多長者來說
[00:23:23.960 --> 00:23:25.960]  信耶穌只是多信了一個神
[00:23:25.960 --> 00:23:29.080]  他不是信耶穌是唯一的神
[00:23:29.080 --> 00:23:30.000]  唯一的救主
[00:23:30.000 --> 00:23:33.440]  他不是相信信耶穌等於信一個唯一的主
[00:23:33.440 --> 00:23:34.320]  唯一的神
[00:23:34.320 --> 00:23:39.240]  最後她是怎樣真的相信呢?
[00:23:39.240 --> 00:23:43.080]  最後她是怎樣才相信呢?
[00:23:43.080 --> 00:23:46.040]  要多謝我太太師母
[00:23:46.040 --> 00:23:47.360]  要多謝我太太師母
[00:23:47.360 --> 00:23:53.520]  因為她帶了她參加一個為長者而設的聚會
[00:23:53.520 --> 00:23:58.400]  她帶了她參加我教會所舉辦的為長者而設的聚會
[00:23:58.400 --> 00:24:02.000]  我講話的影響力很低
[00:24:02.000 --> 00:24:04.040]  我講話的影響力很低
[00:24:04.040 --> 00:24:07.480]  但是她總是誇她的媳婦是最好的
[00:24:07.480 --> 00:24:11.320]  她誇我的媳婦是很行的
[00:24:11.320 --> 00:24:13.720]  所以當師母說
[00:24:13.720 --> 00:24:16.360]  「你去教會,我陪你」
[00:24:16.360 --> 00:24:19.400]  但師母說「你去教會了,我陪你」
[00:24:19.400 --> 00:24:22.040]  她真的每次都出席
[00:24:22.040 --> 00:24:23.880]  我媽媽也最後每次都出席
[00:24:23.880 --> 00:24:27.960]  在弟兄姊妹、傳統牧者的引導之下
