
[00:00:00.000 --> 00:00:02.000]  靚姊妹早晨
[00:03:29.920 --> 00:03:31.920]  其實是一個什麼樣的時代呢
[00:03:31.920 --> 00:03:37.920]  它是描寫著猶大國和以色列國已經亡國
[00:03:37.920 --> 00:03:42.920]  所有的國內精英都被擄到巴比倫
[00:03:42.920 --> 00:03:44.920]  而以西傑先知
[00:03:44.920 --> 00:03:46.920]  也是被擄到巴比倫之後
[00:03:46.920 --> 00:03:52.920]  上帝就在巴比倫向以西傑顯現
[00:03:52.920 --> 00:03:56.920]  其實一開始我們看以西傑書第一章
[00:03:56.920 --> 00:03:59.920]  其實已經是一個很突破性的記載
[00:03:59.920 --> 00:04:03.920]  因為在古代中東世界的信仰觀裡面
[00:04:03.920 --> 00:04:06.920]  他們所信仰的神明
[00:04:06.920 --> 00:04:12.920]  是和當時民族的地結連在一起
[00:04:12.920 --> 00:04:14.920]  很少突破地域
[00:04:14.920 --> 00:04:18.920]  不過當以西傑先知在巴比倫地
[00:04:18.920 --> 00:04:23.920]  見到上帝的顯現的時候
[00:04:23.920 --> 00:04:25.920]  其實就是在說什麼呢
[00:04:25.920 --> 00:04:28.920]  就是在說巴比倫的神明
[00:04:28.920 --> 00:04:33.920]  都不夠耶和華去到這麼突破
[00:04:33.920 --> 00:04:39.920]  甚至也突破了當時的以色列人對信仰的看法
[00:04:39.920 --> 00:04:44.920]  然後當上帝不斷呼召以西傑
[00:04:44.920 --> 00:04:47.920]  去到說出不同的預言的時候
[00:04:47.920 --> 00:04:49.920]  預言就是先知的說話
[00:04:49.920 --> 00:04:53.920]  這個預言的方式是充滿著戲劇
[00:04:53.920 --> 00:04:55.920]  或者我經常這樣說
[00:04:55.920 --> 00:04:58.920]  就是以西傑先知其實是一個戲劇大師
[00:04:58.920 --> 00:05:00.920]  他就用一個戲劇的方式
[00:05:00.920 --> 00:05:04.920]  去到表達上帝他的預言
[00:05:04.920 --> 00:05:06.920]  他的遺像
[00:05:06.920 --> 00:05:12.920]  而今天說的經文37章1至14節
[00:05:12.920 --> 00:05:18.920]  也是以西傑書裡面很有名的枯骨復甦的遺像
[00:05:18.920 --> 00:05:21.920]  如果我們看第一節的時候
[00:05:21.920 --> 00:05:26.920]  我們就見到上帝的手按在以西傑上面
[00:05:26.920 --> 00:05:31.920]  上帝的靈帶以西傑去到平原的當中
[00:05:31.920 --> 00:05:33.920]  為什麼要去到平原呢
[00:05:33.920 --> 00:05:38.920]  平原呢 昨天林孫說到的時候
[00:05:38.920 --> 00:05:40.920]  也有說過可以是谷
[00:05:40.920 --> 00:05:43.920]  也可以翻譯做山谷的谷
[00:05:43.920 --> 00:05:45.920]  也可以是一個平原
[00:05:45.920 --> 00:05:47.920]  平原在古代裡面
[00:05:47.920 --> 00:05:51.920]  是一個軍隊對戰的主戰場
[00:05:51.920 --> 00:05:54.920]  多數都會在平原當中發生
[00:05:54.920 --> 00:05:57.920]  譬如我們看啟示錄
[00:05:57.920 --> 00:06:02.920]  有一場大戰叫做哈米吉多頓大戰
[00:06:02.920 --> 00:06:06.920]  其實米吉多是一個出名的平原
[00:06:06.920 --> 00:06:08.920]  專用來打仗的
[00:06:08.920 --> 00:06:10.920]  很常在米吉多這個平原打仗
[00:06:10.920 --> 00:06:13.920]  所以就有哈米吉多頓大戰的這個說法
[00:06:13.920 --> 00:06:15.920]  而平原呢
[00:06:15.920 --> 00:06:20.920]  很多時候都是軍隊對壘之間的一個地方
[00:06:20.920 --> 00:06:23.920]  所以當上帝帶以西傑去到平原
[00:06:23.920 --> 00:06:26.920]  其實是帶了他去一個戰場的當中
[00:06:26.920 --> 00:06:28.920]  而按經文
[00:06:28.920 --> 00:06:31.920]  這個平原遍滿了骸骨
[00:06:31.920 --> 00:06:33.920]  而且極其枯乾
[00:06:33.920 --> 00:06:37.920]  就是說這些人已經死了一段時間
[00:06:37.920 --> 00:06:39.920]  如果是剛剛死的話
[00:06:39.920 --> 00:06:41.920]  他應該有血有肉
[00:06:41.920 --> 00:06:43.920]  但是如果他是死了一段時間
[00:06:43.920 --> 00:06:46.920]  他才會成為一個枯乾的骸骨
[00:06:46.920 --> 00:06:49.920]  以西傑作為一個骷髏
[00:06:49.920 --> 00:06:51.920]  他被擄到巴比倫
[00:06:51.920 --> 00:06:55.920]  他一定知道上帝帶他去這個平原裡面
[00:06:55.920 --> 00:06:57.920]  是一個什麼意思
[00:06:57.920 --> 00:06:59.920]  就是這個平原是象徵著
[00:06:59.920 --> 00:07:04.920]  以色列人和巴比倫人打仗的平原
[00:07:04.920 --> 00:07:08.920]  而以色列就是戰敗的那一方
[00:07:08.920 --> 00:07:12.920]  那些骸骨就正正是以色列人
[00:07:12.920 --> 00:07:14.920]  這一班以色列的軍隊
[00:07:14.920 --> 00:07:17.920]  他們都戰死沙場
[00:07:17.920 --> 00:07:20.920]  葬身在這個平原的當中
[00:07:20.920 --> 00:07:24.920]  上帝帶以西傑去到這個平原
[00:07:24.920 --> 00:07:28.920]  其實是去到一個以色列民不堪回首
[00:07:28.920 --> 00:07:31.920]  不敢去忘的一個地方
[00:07:31.920 --> 00:07:33.920]  是一個他們經歷失敗
[00:07:33.920 --> 00:07:35.920]  恥辱
[00:07:35.920 --> 00:07:40.920]  甚至是令他們絕望的一個地方
[00:07:40.920 --> 00:07:44.920]  不知道大家有沒有經歷過失敗
[00:07:44.920 --> 00:07:46.920]  我都經歷不少的
[00:07:46.920 --> 00:07:48.920]  我都經歷不少失敗
[00:07:48.920 --> 00:07:51.920]  也都或多或少
[00:07:51.920 --> 00:07:56.920]  我們都可能有一些不敢回望的經歷
[00:07:56.920 --> 00:08:02.920]  又或者我們都曾經感受到過一種絕望的時候
[00:08:02.920 --> 00:08:04.920]  不知道到現在為止
[00:08:04.920 --> 00:08:08.920]  大家會怎樣看待這些經歷呢
[00:08:08.920 --> 00:08:12.920]  可能我們會當是我們自己心的秘密
[00:08:12.920 --> 00:08:13.920]  收起來
[00:08:13.920 --> 00:08:16.920]  塵封在我們的心底裏面
[00:08:16.920 --> 00:08:20.920]  又或者可能是設法忘記了這些經歷
[00:08:20.920 --> 00:08:26.920]  但我們可能會發現越是想忘記就越是忘記不了
[00:08:26.920 --> 00:08:30.920]  但忘記就想自己好過一點
[00:08:30.920 --> 00:08:35.920]  也都有可能是當我們受過這些經歷打擊之後
[00:08:35.920 --> 00:08:38.920]  我們就被這些經歷影響了我們整個人
[00:08:38.920 --> 00:08:40.920]  整個人的人生
[00:08:40.920 --> 00:08:43.920]  我們不敢再做任何的改變
[00:08:43.920 --> 00:08:49.920]  甚至乎去改變任何實現意象的一些想法
[00:08:49.920 --> 00:08:51.920]  得過且過地去過活
[00:08:51.920 --> 00:08:53.920]  現實就是這樣的
[00:08:53.920 --> 00:08:55.920]  都是放棄
[00:08:55.920 --> 00:08:59.920]  讓我們可能成為一條鹹魚
[00:08:59.920 --> 00:09:03.920]  又或者我們看似活著
[00:09:03.920 --> 00:09:08.920]  但其實只是極其枯乾的骸骨
[00:09:08.920 --> 00:09:11.920]  但如果我們從經文裏面我們看得見
[00:09:11.920 --> 00:09:15.920]  上帝並不是想我們被過去的失敗
[00:09:15.920 --> 00:09:17.920]  受過的恥辱
[00:09:17.920 --> 00:09:19.920]  去束縛著
[00:09:19.920 --> 00:09:25.920]  而祂也帶領著我們和祂一起去面對這些經歷
[00:09:25.920 --> 00:09:27.920]  所以我們可以說
[00:09:27.920 --> 00:09:32.920]  救恩並不止於死後和上帝一起
[00:09:32.920 --> 00:09:34.920]  基督教信仰的救恩
[00:09:34.920 --> 00:09:37.920]  不止於死後和上帝一起過
[00:09:37.920 --> 00:09:39.920]  上天堂這麼簡單
[00:09:39.920 --> 00:09:46.920]  救恩也是將我們從過去的種種經歷去拯救出來
[00:09:46.920 --> 00:09:49.920]  我們回到經文裏面
[00:09:49.920 --> 00:09:51.920]  上帝問以西傑
[00:09:51.920 --> 00:09:54.920]  這些骸骨能不能夠活過來
[00:09:54.920 --> 00:09:56.920]  於是以西傑就說
[00:09:56.920 --> 00:09:59.920]  主耶和說:你是知道的
[00:09:59.920 --> 00:10:02.920]  接著上帝就叫以西傑
[00:10:02.920 --> 00:10:05.920]  向這些骸骨說預言
[00:10:05.920 --> 00:10:08.920]  骸骨與骨彼此相連
[00:10:08.920 --> 00:10:11.920]  骸骨上面有根長了肉
[00:10:11.920 --> 00:10:13.920]  再包上皮
[00:10:13.920 --> 00:10:17.920]  從骸骨重新成為一個人形
[00:10:17.920 --> 00:10:23.920]  這個人形就有點像創世紀
[00:10:23.920 --> 00:10:27.920]  創世紀裏面上帝用泥土做人
[00:10:27.920 --> 00:10:29.920]  不過只有一個人形
[00:10:29.920 --> 00:10:32.920]  他沒有任何的氣息
[00:10:32.920 --> 00:10:35.920]  所以按著以色列人的信仰
[00:10:35.920 --> 00:10:38.920]  或者按著我們基督教的信仰
[00:10:38.920 --> 00:10:43.920]  一個完整的人並不止於只有肉體
[00:10:43.920 --> 00:10:48.920]  更加有上帝的氣息在人的裏面
[00:10:48.920 --> 00:10:51.920]  如果我們在希伯來文的原文當中
[00:10:51.920 --> 00:10:54.920]  氣息可以翻譯成甚麼呢
[00:10:54.920 --> 00:10:56.920]  可以翻譯成風
[00:10:56.920 --> 00:10:58.920]  也可以翻譯成靈
[00:10:58.920 --> 00:11:00.920]  所以當我們去看這段經文的時候
[00:11:00.920 --> 00:11:04.920]  我們會發現又有風又有氣息又有靈的時候
[00:11:04.920 --> 00:11:07.920]  我們就會知道其實這段經文
[00:11:07.920 --> 00:11:09.920]  是一段充滿著活力
[00:11:09.920 --> 00:11:12.920]  充滿著生氣的一段經文
[00:11:12.920 --> 00:11:15.920]  所以說氣息、風和靈
[00:11:15.920 --> 00:11:18.920]  可以說是生命
[00:11:18.920 --> 00:11:22.920]  上帝令到生命重新注入去這些骸骨
[00:11:22.920 --> 00:11:24.920]  變成肉體
[00:11:24.920 --> 00:11:26.920]  再從這些生命裏
[00:11:26.920 --> 00:11:29.920]  再為這些肉體注入生命
[00:11:29.920 --> 00:11:32.920]  令到骸骨重新成為活人
[00:11:32.920 --> 00:11:37.920]  而且經文裏面還說到用腳站起來
[00:11:37.920 --> 00:11:41.920]  我們可能年長的弟兄姊妹就會知道
[00:11:41.920 --> 00:11:46.920]  用腳站起來是需要一定的力氣
[00:11:46.920 --> 00:11:49.920]  但是如果我們說這段經文
[00:11:49.920 --> 00:11:51.920]  這段用腳站起來
[00:11:51.920 --> 00:11:54.920]  其實還要成為極大的軍隊
[00:11:54.920 --> 00:11:55.920]  是怎樣呢
[00:11:55.920 --> 00:11:56.920]  其實就好像這樣
[00:11:56.920 --> 00:12:01.920]  夠力嗎
[00:12:01.920 --> 00:12:02.920]  聽到吧
[00:12:02.920 --> 00:12:04.920]  不知道後面的弟兄姊妹聽不聽到
[00:12:04.920 --> 00:12:05.920]  聽到吧
[00:12:05.920 --> 00:12:07.920]  應該沒有跌的
[00:12:07.920 --> 00:12:12.920]  是用腳站起來成為極大的軍隊
[00:12:12.920 --> 00:12:15.920]  所以上帝的氣息是令到那個人
[00:12:15.920 --> 00:12:17.920]  充滿著生命力、充滿著力量
[00:12:17.920 --> 00:12:19.920]  成為一支軍隊
[00:12:19.920 --> 00:12:21.920]  這支軍隊是要做什麼
[00:12:21.920 --> 00:12:24.920]  這支軍隊是要以色列的全家
[00:12:24.920 --> 00:12:28.920]  他們是被上帝帶領離開墳墓
[00:12:28.920 --> 00:12:31.920]  兼且他們有一個意象
[00:12:31.920 --> 00:12:34.920]  就是重新回到以色列
[00:12:34.920 --> 00:12:37.920]  在當時是從秘魯的地方
[00:12:37.920 --> 00:12:39.920]  重新回到以色列
[00:12:39.920 --> 00:12:43.920]  上帝是令到他們不再說出那個
[00:12:43.920 --> 00:12:45.920]  看啊,我們的骨頭枯乾了
[00:12:45.920 --> 00:12:47.920]  我們的指望失去了
[00:12:47.920 --> 00:12:50.920]  我們滅絕正盡了
[00:12:50.920 --> 00:12:54.920]  上帝令到他們不再說這句話
[00:12:54.920 --> 00:12:58.920]  上帝令到他們不再被過去束縛著
[00:12:58.920 --> 00:13:00.920]  被絕望籠罩著
[00:13:00.920 --> 00:13:04.920]  而是令到他們成為充滿著生命力
[00:13:04.920 --> 00:13:06.920]  有盼望、有意象
[00:13:06.920 --> 00:13:09.920]  重返以色列地的軍隊
[00:13:09.920 --> 00:13:13.920]  這支軍隊是以色列全家
[00:13:13.920 --> 00:13:18.920]  上帝藉著祂的話、祂的靈和祂的應許
[00:13:18.920 --> 00:13:22.920]  去醫治以色列人過去的傷痛
[00:13:22.920 --> 00:13:25.920]  也賜予了他們將來的盼望
[00:13:25.920 --> 00:13:28.920]  重新復興他們
[00:13:28.920 --> 00:13:30.920]  我們在這裡可以看到
[00:13:30.920 --> 00:13:32.920]  一個復活的生命
[00:13:32.920 --> 00:13:37.920]  真的不只是將來在天國裡面
[00:13:37.920 --> 00:13:40.920]  而是在醫治著我們過去
[00:13:40.920 --> 00:13:43.920]  令到我們不再受束縛
[00:13:43.920 --> 00:13:45.920]  也令到我們能夠有力
[00:13:45.920 --> 00:13:51.920]  有一份力量去實踐上帝給我們的意象
[00:13:51.920 --> 00:13:54.920]  不知道鄧英姐妹
[00:13:54.920 --> 00:13:57.920]  你有沒有上帝給你的意象
[00:13:57.920 --> 00:14:00.920]  可能那種意象是
[00:14:00.920 --> 00:14:04.920]  你怎樣努力去愛你身邊的人
[00:14:04.920 --> 00:14:06.920]  可能那種意象是
[00:14:06.920 --> 00:14:12.920]  你很想去改變一些現實的不公義的事情
[00:14:12.920 --> 00:14:14.920]  可能那個意象是
[00:14:14.920 --> 00:14:19.920]  你很想去服侍教會、服侍上帝
[00:14:19.920 --> 00:14:25.920]  又或者可能那個意象是有不同種種的
[00:14:25.920 --> 00:14:29.920]  我不知道大家有沒有這些意象
[00:14:29.920 --> 00:14:32.920]  或者可能曾經有過這些意象
[00:14:32.920 --> 00:14:35.920]  但是你有沒有放棄過這些意象
[00:14:35.920 --> 00:14:39.920]  或者是不是放棄了這些意象
[00:14:39.920 --> 00:14:43.920]  可能放棄的原因可以很多
[00:14:43.920 --> 00:14:46.920]  可以是過去失敗、過去的經歷
[00:14:46.920 --> 00:14:49.920]  不過我想說
[00:14:49.920 --> 00:14:51.920]  在這段經文裡面
[00:14:51.920 --> 00:14:53.920]  正正就是提及到上帝的靈
[00:14:53.920 --> 00:14:56.920]  是賜給我們生命力
[00:14:56.920 --> 00:15:00.920]  去克服過去對我們的傷害
[00:15:00.920 --> 00:15:04.920]  以及讓我們有一個指望
[00:15:04.920 --> 00:15:08.920]  去為那個意象去努力
[00:15:08.920 --> 00:15:11.920]  在大齋期的時間
[00:15:11.920 --> 00:15:15.920]  我們一方面可能在預備我們的新生靈
[00:15:15.920 --> 00:15:18.920]  使我們可以好好預備迎接
[00:15:18.920 --> 00:15:21.920]  耶穌基督的受苦和復活
[00:15:21.920 --> 00:15:24.920]  我想說耶穌基督的復活
[00:15:24.920 --> 00:15:26.920]  是作為基督信仰的核心
[00:15:26.920 --> 00:15:28.920]  所以從來都是這樣說的
[00:15:28.920 --> 00:15:32.920]  就是復活節是大過聖誕節的
[00:15:32.920 --> 00:15:35.920]  雖然復活節的假期就比聖誕節的假期短
[00:15:35.920 --> 00:15:37.920]  不過復活節是大過聖誕節的
[00:15:37.920 --> 00:15:39.920]  因為沒有復活
[00:15:39.920 --> 00:15:43.920]  我們整個基督信仰就是沒有的
[00:15:43.920 --> 00:15:48.920]  但是復活作為基督信仰的核心
[00:15:48.920 --> 00:15:50.920]  不只指向將來
[00:15:50.920 --> 00:15:53.920]  復活也涉及到我們的過去
[00:15:53.920 --> 00:15:56.920]  令到我們能夠有一個從上帝而來的目光
[00:15:56.920 --> 00:15:59.920]  去看待過去種種的經歷
[00:15:59.920 --> 00:16:01.920]  去給上帝醫治
[00:16:01.920 --> 00:16:05.920]  去重新賦予一份生命力給我們
[00:16:05.920 --> 00:16:08.920]  過去的失敗絕望
[00:16:08.920 --> 00:16:16.920]  反而能夠成為上帝使用祂施恩的工具
[00:16:16.920 --> 00:16:21.920]  我們有沒有一些地方傷痛
[00:16:21.920 --> 00:16:25.920]  是不願意被上帝觸碰和醫治的呢?
[00:16:25.920 --> 00:16:28.920]  我們不想回望的呢?
[00:16:28.920 --> 00:16:31.920]  我們不妨在這個大齋期當中
[00:16:31.920 --> 00:16:34.920]  我們去開放我們的內心
[00:16:34.920 --> 00:16:39.920]  去給上帝醫治觸碰這些傷痛
[00:16:39.920 --> 00:16:43.920]  不只觸碰而是給上帝轉化
[00:16:43.920 --> 00:16:47.920]  令到我們不再受這些經歷束縛
[00:16:47.920 --> 00:16:49.920]  同一時間
[00:16:49.920 --> 00:16:51.920]  今天的講題是復活的生命
[00:16:51.920 --> 00:16:56.920]  復活的生命不再是一條鹹魚
[00:16:56.920 --> 00:16:58.920]  我會說是一條鮮魚
[00:16:58.920 --> 00:17:00.920]  也可以這樣說
[00:17:00.920 --> 00:17:02.920]  我們是一個有力
[00:17:02.920 --> 00:17:06.920]  特地的一個有力的軍隊
[00:17:06.920 --> 00:17:10.920]  我們不再只是為生存而活
[00:17:10.920 --> 00:17:14.920]  而是叫我們能夠擁抱異象
[00:17:14.920 --> 00:17:16.920]  擁抱上帝給我們的異象
[00:17:16.920 --> 00:17:19.920]  有力地站起來
[00:17:19.920 --> 00:17:23.920]  為上帝賜給我們的異象而活
[00:17:23.920 --> 00:17:28.920]  等著我們一同禱告
[00:17:28.920 --> 00:17:32.920]  父上我們向你獻上感謝和祈求
[00:17:32.920 --> 00:17:34.920]  我們感謝你
[00:17:34.920 --> 00:17:36.920]  因為你藉著先知的異象
[00:17:36.920 --> 00:17:38.920]  在你的話語
[00:17:38.920 --> 00:17:39.920]  在你的聖靈
[00:17:39.920 --> 00:17:41.920]  在你的應許當中
[00:17:41.920 --> 00:17:44.920]  使我們能夠有復活的生命
[00:17:44.920 --> 00:17:48.920]  讓我們能夠勇敢面對過去
[00:17:48.920 --> 00:17:51.920]  有力地活在現在
[00:17:51.920 --> 00:17:55.920]  有盼望地面對將來
[00:17:55.920 --> 00:17:59.920]  父上你是賜生命和異象的主
[00:17:59.920 --> 00:18:04.920]  求你使我們能夠擁抱你賜予的異象
[00:18:04.920 --> 00:18:08.920]  成為一個滿有生命力的基督跟隨者
[00:18:08.920 --> 00:18:12.920]  讓我們為你的異象而活
[00:18:12.920 --> 00:18:15.920]  努力地跟隨基督
[00:18:15.920 --> 00:18:20.920]  我們的祈禱是靠那位死而復活
[00:18:20.920 --> 00:18:25.920]  而且最終得勝的耶穌基督的名
