
[00:00:00.000 --> 00:00:04.000]  今日我們要思考教會和團契的關係
[00:04:10.000 --> 00:04:15.000]  要開始教導兒女在學校如何去面對欺凌
[00:04:16.000 --> 00:04:19.000]  被欺凌的時候如何去反應呢?
[00:04:19.000 --> 00:04:24.000]  無論如何 其實人的父母是很有限制的
[00:04:24.000 --> 00:04:28.000]  人會生病 人也會死
[00:04:28.000 --> 00:04:31.000]  如果父母不在的時候
[00:04:31.000 --> 00:04:36.000]  我們豈不是變成了天地間的孤兒 孤苦伶仃
[00:04:36.000 --> 00:04:41.000]  尤其是中國來的八十後的都是獨生子女
[00:04:42.000 --> 00:04:48.000]  如果父母不在 我們一切都要自己去單獨面對
[00:04:48.000 --> 00:04:52.000]  但是約翰一書三章一節告訴我們
[00:04:52.000 --> 00:04:57.000]  我們是天父的兒女 事實上我們就是他的兒女
[00:04:57.000 --> 00:04:59.000]  信徒都是上帝的兒女
[00:04:59.000 --> 00:05:03.000]  所有信上帝的人都變成了上帝的兒女
[00:05:03.000 --> 00:05:09.000]  這樣就會和上帝和其他的弟兄姊妹有一個團契
[00:05:10.000 --> 00:05:16.000]  在教會的團契裡面 不是我們去照顧上帝
[00:05:16.000 --> 00:05:21.000]  而是這位無所不在又有能力創造天地的上帝
[00:05:21.000 --> 00:05:24.000]  是時時會照顧我們
[00:05:24.000 --> 00:05:28.000]  當我們認識這個有關生命的真理之後
[00:05:28.000 --> 00:05:31.000]  我們一定會喜樂的
[00:05:31.000 --> 00:05:34.000]  如果有人不喜樂怎麼辦呢?
[00:05:34.000 --> 00:05:39.000]  應該是生活上出了一些問題
[00:05:40.000 --> 00:05:43.000]  如果你信了主不喜樂 很可能是和你的生活有關
[00:05:43.000 --> 00:05:45.000]  生活上出了問題
[00:05:45.000 --> 00:05:47.000]  出了什麼問題呢?
[00:05:47.000 --> 00:05:50.000]  我們一起再看第一章五到十節
[00:05:50.000 --> 00:05:55.000]  解釋一位和上帝有團契的人應該怎樣生活
[00:05:55.000 --> 00:06:02.000]  在第五節說 上帝是光 他完全沒有黑暗
[00:06:02.000 --> 00:06:05.000]  光在這裡很明顯是一個比喻
[00:06:05.000 --> 00:06:08.000]  光是代表什麼呢?
[00:06:09.000 --> 00:06:13.000]  根據第六節的經文 光應該是代表真理
[00:06:13.000 --> 00:06:18.000]  和由於認識真理而產生的好行為
[00:06:18.000 --> 00:06:22.000]  《約翰一書》的作者約翰福音
[00:06:22.000 --> 00:06:28.000]  他也很喜歡用光來代表真理和好行為
[00:06:28.000 --> 00:06:31.000]  我們看兩節約翰福音的經文
[00:06:31.000 --> 00:06:34.000]  三章十九節至二十節
[00:06:35.000 --> 00:06:40.000]  光來到世上 世人因為自己的壞行為
[00:06:40.000 --> 00:06:45.000]  行為壞就不愛光而愛黑暗
[00:06:45.000 --> 00:06:48.000]  他們被定罪的原因就在這裡
[00:06:48.000 --> 00:06:53.000]  做壞事的都恨光 不接近光
[00:06:53.000 --> 00:06:57.000]  因為怕他們的壞行為被揭露出來
[00:06:57.000 --> 00:07:04.000]  因此由於上帝是光 和他有團契的人就不應該有壞行為
[00:07:05.000 --> 00:07:09.000]  所以第六節說 如果我們說根本有團契
[00:07:09.000 --> 00:07:12.000]  卻仍然生活在黑暗中
[00:07:12.000 --> 00:07:18.000]  我們就是撒謊 行為不合真理
[00:07:18.000 --> 00:07:26.000]  一個信了耶穌的人是不可能長時間活在黑暗裡
[00:07:26.000 --> 00:07:31.000]  因為在他心裡一定會產生一個很大的矛盾
[00:07:31.000 --> 00:07:34.000]  令他非常不喜樂
[00:07:35.000 --> 00:07:38.000]  或者我舉一個新約的人物為例子
[00:07:38.000 --> 00:07:42.000]  就是耶穌其中一位的使徒猶大
[00:07:42.000 --> 00:07:46.000]  當他出賣主耶穌的時候
[00:07:46.000 --> 00:07:49.000]  在約翰福音十三章二十節記載
[00:07:49.000 --> 00:07:52.000]  猶大吃了那塊餅立刻出去
[00:07:52.000 --> 00:07:54.000]  那時候正是黑夜
[00:07:54.000 --> 00:07:59.000]  當時主耶穌和十二位門徒一起吃如月節的晚餐
[00:07:59.000 --> 00:08:02.000]  我們一般叫做最後晚餐
[00:08:03.000 --> 00:08:08.000]  說明是晚餐 應該是晚上的時候吃的
[00:08:08.000 --> 00:08:15.000]  為什麼約翰要特別強調猶大出去的時候正是黑夜呢?
[00:08:15.000 --> 00:08:19.000]  就是因為猶大出去做壞事
[00:08:19.000 --> 00:08:24.000]  他是要帶人來捉拿主耶穌
[00:08:24.000 --> 00:08:30.000]  正是黑夜就是代表他行在黑暗當中
[00:08:31.000 --> 00:08:34.000]  猶大本來和主耶穌是有團契的人
[00:08:34.000 --> 00:08:38.000]  他卻是走在黑暗當中要出賣耶穌
[00:08:38.000 --> 00:08:41.000]  這種人的心靈一定是很痛苦的
[00:08:41.000 --> 00:08:44.000]  甚至可能會精神分裂
[00:08:44.000 --> 00:08:48.000]  所以在馬太福音二十七章五節講到後來
[00:08:48.000 --> 00:08:51.000]  猶大走出去上吊自殺
[00:08:51.000 --> 00:08:53.000]  他頂不住
[00:08:54.000 --> 00:09:01.000]  在伊斯蘭卷一章十八節補充 猶大用他的作惡賺來的錢買了一塊地皮
[00:09:01.000 --> 00:09:04.000]  就在那裏 他沒有講明
[00:09:04.000 --> 00:09:08.000]  他上吊 上吊之後墜下 五臟並列而死
[00:09:08.000 --> 00:09:13.000]  真正與主耶穌有團契的人
[00:09:13.000 --> 00:09:16.000]  是要生活在光明中
[00:09:16.000 --> 00:09:19.000]  正如今天經文第七節說
[00:09:19.000 --> 00:09:21.000]  如果我們生活在光明中
[00:09:22.000 --> 00:09:24.000]  正如上帝在光明中
[00:09:24.000 --> 00:09:26.000]  我們彼此有團契
[00:09:26.000 --> 00:09:30.000]  而他的兒子耶穌的血洗淨我們一切的罪
[00:09:30.000 --> 00:09:33.000]  一個真正認識上帝的人
[00:09:33.000 --> 00:09:38.000]  是與上帝和其他基督徒有團契的人
[00:09:38.000 --> 00:09:42.000]  一定會在生活上有好行為
[00:09:42.000 --> 00:09:47.000]  不過不是我們來到教會的人
[00:09:47.000 --> 00:09:50.000]  都全部變成聖徒 聖人
[00:09:51.000 --> 00:09:53.000]  頭上可以有個光環
[00:09:53.000 --> 00:09:57.000]  由於我們有一個身份的轉變
[00:09:57.000 --> 00:10:03.000]  我們一定會脫離過去生活在黑暗裏的行為
[00:10:03.000 --> 00:10:06.000]  這裏再一次提醒大家
[00:10:06.000 --> 00:10:08.000]  不是我們要靠好行為得救
[00:10:08.000 --> 00:10:12.000]  我們得救是靠上帝為我們預備了的恩典
[00:10:12.000 --> 00:10:16.000]  藉著我們相信聽見的福音而得救
[00:10:16.000 --> 00:10:20.000]  而主耶穌基督的血會洗淨我們一切的罪
[00:10:21.000 --> 00:10:23.000]  我相信這裏講一切的罪
[00:10:23.000 --> 00:10:26.000]  就是你信主以前一切所犯的罪
[00:10:26.000 --> 00:10:29.000]  信了主之後應該不會犯罪
[00:10:29.000 --> 00:10:33.000]  我們可以藉著主耶穌寫在十字架上流的血
[00:10:33.000 --> 00:10:35.000]  而得到上帝的赦免
[00:10:35.000 --> 00:10:40.000]  很多時候傳福音發現很多人都自覺自己不是罪人
[00:10:40.000 --> 00:10:42.000]  我就和他們解釋
[00:10:42.000 --> 00:10:45.000]  聖經裏面所講的罪人
[00:10:45.000 --> 00:10:47.000]  不是指一個人殺人放火
[00:10:47.000 --> 00:10:50.000]  或者觸犯了社會法律的罪
[00:10:51.000 --> 00:10:54.000]  而是一種明知道有上帝的存在
[00:10:54.000 --> 00:10:59.000]  卻不肯承認上帝和違背上帝的人
[00:10:59.000 --> 00:11:02.000]  聖經中對罪的觀念
[00:11:02.000 --> 00:11:06.000]  很像華人的五逆的觀念
[00:11:06.000 --> 00:11:11.000]  五逆上帝的人就是罪人
[00:11:11.000 --> 00:11:14.000]  這就是聖經對罪人的觀念
[00:11:14.000 --> 00:11:18.000]  但由於人不肯承認上帝之後
[00:11:19.000 --> 00:11:24.000]  其實自己很容易變成上帝
[00:11:24.000 --> 00:11:27.000]  人將自己變成上帝
[00:11:27.000 --> 00:11:31.000]  於是為所欲為而發展了很多的罪行
[00:11:31.000 --> 00:11:36.000]  在羅馬書一章二十一至三十一節描寫得很好
[00:11:36.000 --> 00:11:41.000]  他們雖然知道上帝卻不把榮耀歸給他
[00:11:41.000 --> 00:11:43.000]  也不感謝他
[00:11:43.000 --> 00:11:46.000]  他們的思想開始荒唐
[00:11:47.000 --> 00:11:49.000]  心自暗媒
[00:11:49.000 --> 00:11:52.000]  那麼上帝如何對待他們呢?
[00:11:52.000 --> 00:11:54.000]  就是任憑他們
[00:11:54.000 --> 00:11:57.000]  上帝任憑他們放縱自己的情慾
[00:11:57.000 --> 00:12:01.000]  不但女人以反自然的性行為
[00:12:01.000 --> 00:12:03.000]  替代自然的性關係
[00:12:03.000 --> 00:12:07.000]  男人也放棄跟女人自然的性關係
[00:12:07.000 --> 00:12:09.000]  彼此浴火中燒
[00:12:09.000 --> 00:12:11.000]  男人跟男人做可恥的事
[00:12:11.000 --> 00:12:16.000]  結果招來這種敗行所應得的懲罰
[00:12:17.000 --> 00:12:21.000]  此外他們充滿各樣的不義
[00:12:21.000 --> 00:12:24.000]  邪惡貪婪毒行
[00:12:24.000 --> 00:12:28.000]  也充滿嫉妒兇殺爭鬥詭詐和陰謀
[00:12:28.000 --> 00:12:31.000]  他們造謠彼此毀謗互相侮辱
[00:12:31.000 --> 00:12:34.000]  傲慢自誇惹是生非
[00:12:34.000 --> 00:12:37.000]  不孝順父母喪盡天良
[00:12:37.000 --> 00:12:39.000]  言而無信
[00:12:39.000 --> 00:12:43.000]  沒有愛心沒有同情心
[00:12:44.000 --> 00:12:47.000]  這不僅是二千年前羅馬社會的情況
[00:12:47.000 --> 00:12:52.000]  也是我們今天很多社會的情況
[00:12:52.000 --> 00:12:55.000]  同性戀不是什麼新事物
[00:12:55.000 --> 00:12:57.000]  昔日的羅馬社會也有
[00:12:57.000 --> 00:12:59.000]  不過我們現在更進一步
[00:12:59.000 --> 00:13:01.000]  不要叫它做同性戀
[00:13:01.000 --> 00:13:03.000]  將來合法化就可以了
[00:13:03.000 --> 00:13:05.000]  所以有同性的合法婚姻
[00:13:05.000 --> 00:13:07.000]  最近中國新聞又提到
[00:13:07.000 --> 00:13:11.000]  在摩西破獲了一個製毒的工場
[00:13:11.000 --> 00:13:13.000]  那裡的毒品製出來
[00:13:14.000 --> 00:13:15.000]  是以噸位計算
[00:13:15.000 --> 00:13:18.000]  澳洲也時時抓到製冰毒的人
[00:13:18.000 --> 00:13:20.000]  也搞破了一些
[00:13:20.000 --> 00:13:23.000]  在政府森林或者國家公園裡
[00:13:23.000 --> 00:13:26.000]  大規模種植毒品的案件
[00:13:26.000 --> 00:13:29.000]  販毒的人大概都是為了錢
[00:13:29.000 --> 00:13:34.000]  而做出這些邪惡貪婪兇殺爭鬥的事
[00:13:34.000 --> 00:13:39.000]  如果沒有犯這些罪
[00:13:39.000 --> 00:13:41.000]  我相信大概很多人
[00:13:42.000 --> 00:13:46.000]  還是會犯了傲慢、自誇、言而無信
[00:13:46.000 --> 00:13:50.000]  沒有愛心、沒有同情心的罪
[00:13:50.000 --> 00:13:53.000]  和上帝有團契的人
[00:13:53.000 --> 00:13:56.000]  就不應該故意去犯罪
[00:13:56.000 --> 00:13:58.000]  如果有罪的人
[00:13:58.000 --> 00:14:00.000]  要怎樣才能脫離黑暗
[00:14:00.000 --> 00:14:02.000]  進入上帝的光明呢
[00:14:02.000 --> 00:14:05.000]  走在真理裡面
[00:14:05.000 --> 00:14:08.000]  今日經文第九節真的很好
[00:14:08.000 --> 00:14:10.000]  如果我們向上帝認罪
[00:14:11.000 --> 00:14:12.000]  他是信實公義的
[00:14:12.000 --> 00:14:14.000]  他要赦免我們的罪
[00:14:14.000 --> 00:14:17.000]  洗淨我們所犯的各種過錯
[00:14:17.000 --> 00:14:20.000]  要成為上帝的兒女
[00:14:20.000 --> 00:14:22.000]  要做的事是很簡單的
[00:14:22.000 --> 00:14:25.000]  是要認罪和全心悔改
[00:14:25.000 --> 00:14:28.000]  一個真正認罪的人
[00:14:28.000 --> 00:14:31.000]  是必定會願意悔改的
[00:14:31.000 --> 00:14:33.000]  有些人會問
[00:14:33.000 --> 00:14:37.000]  假如一個人認完罪之後又去犯罪
[00:14:38.000 --> 00:14:41.000]  犯完罪之後又回來認罪
[00:14:41.000 --> 00:14:44.000]  那麼上帝的赦罪
[00:14:44.000 --> 00:14:48.000]  就好像一張犯罪通行證
[00:14:48.000 --> 00:14:50.000]  免死金牌
[00:14:50.000 --> 00:14:52.000]  犯完又可以再犯
[00:14:52.000 --> 00:14:55.000]  犯完又認
[00:14:55.000 --> 00:14:57.000]  認完又可以犯
[00:14:57.000 --> 00:14:59.000]  那怎麼辦呢
[00:14:59.000 --> 00:15:01.000]  其實如果我們單單看第九節
[00:15:01.000 --> 00:15:04.000]  真的很可能會產生這個錯覺
[00:15:05.000 --> 00:15:08.000]  如果我們先看第六節就好一點
[00:15:08.000 --> 00:15:10.000]  第九節在第六節後面
[00:15:10.000 --> 00:15:12.000]  所以我們要先看第六節
[00:15:12.000 --> 00:15:14.000]  第六節說
[00:15:14.000 --> 00:15:17.000]  如果我們跟他有團契
[00:15:17.000 --> 00:15:19.000]  他仍然生活在黑暗中
[00:15:19.000 --> 00:15:22.000]  我們就是撒謊、行為、不合真理
[00:15:22.000 --> 00:15:26.000]  撒謊的人就和上帝沒有團契
[00:15:26.000 --> 00:15:30.000]  他仍然是生活在黑暗裏面
[00:15:30.000 --> 00:15:32.000]  所以如果一個人說
[00:15:33.000 --> 00:15:35.000]  認完罪又犯罪的那些
[00:15:35.000 --> 00:15:37.000]  又不悔改的那些
[00:15:37.000 --> 00:15:39.000]  他和上帝是沒有團契的
[00:15:39.000 --> 00:15:41.000]  他仍然是生活在黑暗中
[00:15:41.000 --> 00:15:44.000]  那麼耶穌的血就不會洗淨他的罪
[00:15:44.000 --> 00:15:49.000]  另外一點就是這節經文說
[00:15:49.000 --> 00:15:52.000]  洗淨我們所犯的各種過錯
[00:15:52.000 --> 00:15:57.000]  是說上帝不會再由於那個罪
[00:15:57.000 --> 00:16:01.000]  而將認罪的人當作罪人
[00:16:02.000 --> 00:16:04.000]  並不是說犯罪的人
[00:16:04.000 --> 00:16:08.000]  是不用承擔犯罪的後果
[00:16:08.000 --> 00:16:12.000]  犯了罪的人是要承擔後果
[00:16:12.000 --> 00:16:14.000]  是要接受懲罰的
[00:16:14.000 --> 00:16:18.000]  只不過不會影響我們和上帝的團契
[00:16:18.000 --> 00:16:20.000]  那個關係不會影響
[00:16:20.000 --> 00:16:22.000]  如果我用聖經裏面
[00:16:22.000 --> 00:16:26.000]  大衛犯奸淫和殺人的例子
[00:16:26.000 --> 00:16:29.000]  可能大家會容易明白一點
[00:16:29.000 --> 00:16:31.000]  在大衛犯罪之後
[00:16:32.000 --> 00:16:36.000]  上帝就派先知拿丹去斥責他
[00:16:36.000 --> 00:16:38.000]  指出他的罪
[00:16:38.000 --> 00:16:40.000]  拿丹去見皇帝
[00:16:40.000 --> 00:16:43.000]  不敢直接說你犯了罪
[00:16:43.000 --> 00:16:45.000]  他就說一個故事
[00:16:45.000 --> 00:16:47.000]  很聰明的
[00:16:47.000 --> 00:16:49.000]  拿丹先知就說一個故事
[00:16:49.000 --> 00:16:51.000]  大衛就很生氣
[00:16:51.000 --> 00:16:53.000]  那個真的是罪人
[00:16:53.000 --> 00:16:55.000]  真的要四倍去懲罰他
[00:16:55.000 --> 00:16:57.000]  先知就說
[00:16:57.000 --> 00:16:59.000]  你就是那個人
[00:17:00.000 --> 00:17:04.000]  於是大衛就真的要
[00:17:04.000 --> 00:17:07.000]  受了上帝四重的懲罰
[00:17:07.000 --> 00:17:09.000]  不夠時間說
[00:17:09.000 --> 00:17:11.000]  你想知道大衛受了多少懲罰
[00:17:11.000 --> 00:17:13.000]  是不是四重
[00:17:13.000 --> 00:17:15.000]  你自己回去看聖經
[00:17:15.000 --> 00:17:17.000]  但是又很奇怪
[00:17:17.000 --> 00:17:19.000]  當大衛向上帝認罪的時候
[00:17:19.000 --> 00:17:21.000]  上帝又赦免他的罪
[00:17:21.000 --> 00:17:23.000]  那怎樣才算是赦免呢
[00:17:23.000 --> 00:17:25.000]  懲罰照舊
[00:17:25.000 --> 00:17:27.000]  又可以赦免
[00:17:28.000 --> 00:17:30.000]  就是當上帝赦免他的罪的時候
[00:17:30.000 --> 00:17:33.000]  他和上帝是可以有團契的
[00:17:33.000 --> 00:17:35.000]  不過
[00:17:35.000 --> 00:17:37.000]  佛一定要照舊
[00:17:37.000 --> 00:17:41.000]  讓我做一個總結
[00:17:41.000 --> 00:17:43.000]  教會可以說是
[00:17:43.000 --> 00:17:46.000]  和上帝有團契的大家庭
[00:17:46.000 --> 00:17:48.000]  所以我們能夠認識上帝
[00:17:48.000 --> 00:17:50.000]  來到教會團契
[00:17:50.000 --> 00:17:52.000]  是一件很喜樂的事
[00:17:52.000 --> 00:17:54.000]  如果你不喜樂
[00:17:54.000 --> 00:17:56.000]  就要檢討一下自己的生活行為
[00:17:57.000 --> 00:17:59.000]  或者檢討一下自己對團契的認識
[00:17:59.000 --> 00:18:01.000]  我做牧師
[00:18:01.000 --> 00:18:03.000]  我是很喜樂的
[00:18:03.000 --> 00:18:05.000]  我看到大家來教會
[00:18:05.000 --> 00:18:07.000]  又在真道上長進
[00:18:07.000 --> 00:18:09.000]  我是最喜樂的
[00:18:09.000 --> 00:18:11.000]  今天Michael洗禮
[00:18:11.000 --> 00:18:13.000]  我又很喜樂
[00:18:13.000 --> 00:18:15.000]  想要和上帝有團契的人
[00:18:15.000 --> 00:18:17.000]  一定要認罪悔改
[00:18:17.000 --> 00:18:20.000]  使我們的身份可以改變
[00:18:20.000 --> 00:18:22.000]  成為上帝的兒女
[00:18:22.000 --> 00:18:24.000]  和上帝有團契的人
[00:18:25.000 --> 00:18:27.000]  就應該有好的生活行為
[00:18:27.000 --> 00:18:30.000]  行在光明中
[00:18:30.000 --> 00:18:32.000]  有時候有一個問題
[00:18:32.000 --> 00:18:34.000]  很多信徒問
[00:18:34.000 --> 00:18:36.000]  我怎麼知道我這樣做
[00:18:36.000 --> 00:18:38.000]  是不是上帝的旨意呢
[00:18:38.000 --> 00:18:40.000]  其實是很容易的
[00:18:40.000 --> 00:18:42.000]  不是所有東西在聖經裡面都有講
[00:18:42.000 --> 00:18:44.000]  你自己問一個問題
[00:18:44.000 --> 00:18:47.000]  我這樣做是不是行在光明中呢
[00:18:47.000 --> 00:18:49.000]  我想節省一點稅
[00:18:49.000 --> 00:18:51.000]  強行增加開支
[00:18:51.000 --> 00:18:53.000]  那你就想一想
[00:18:54.000 --> 00:18:55.000]  你不用找聖經
[00:18:55.000 --> 00:18:59.000]  聖經沒有講你應不應該漏稅
[00:18:59.000 --> 00:19:01.000]  但你可以問
[00:19:01.000 --> 00:19:05.000]  這個行為是不是行在光明中
[00:19:05.000 --> 00:19:08.000]  我們當中如果有人未信主
[00:19:08.000 --> 00:19:10.000]  又很想成為上主的兒女
[00:19:10.000 --> 00:19:13.000]  使我們得到上帝在今生的帶領
[00:19:13.000 --> 00:19:16.000]  和有永生的盼望的話
[00:19:16.000 --> 00:19:18.000]  請你在散會之後告訴我
[00:19:18.000 --> 00:19:20.000]  或者告訴梁牧師
[00:19:20.000 --> 00:19:22.000]  我們會幫助你的
[00:19:23.000 --> 00:19:24.000]  我們已經信主的弟兄姊妹
[00:19:24.000 --> 00:19:27.000]  和今天剛剛受洗的Michael弟兄
[00:19:27.000 --> 00:19:29.000]  我鼓勵我們大家
[00:19:29.000 --> 00:19:31.000]  要生活在上帝的光裡面
[00:19:31.000 --> 00:19:36.000]  共享主耶穌基督和上帝的團契
[00:19:36.000 --> 00:19:38.000]  我們一起祈禱
[00:19:38.000 --> 00:19:40.000]  親愛的師父感謝你
[00:19:40.000 --> 00:19:42.000]  讓我們直接相信耶穌基督
[00:19:42.000 --> 00:19:44.000]  成為你的家人
[00:19:44.000 --> 00:19:47.000]  求你幫助我們享受主裡面的團契
[00:19:47.000 --> 00:19:50.000]  和弟兄姊妹一起活出真光
[00:19:50.000 --> 00:19:52.000]  照亮這個黑暗的世界
[00:19:53.000 --> 00:19:55.000]  求你的聖靈感動我們中間
[00:19:55.000 --> 00:19:57.000]  未信耶穌的朋友
[00:19:57.000 --> 00:19:59.000]  讓他們早日相信你
[00:19:59.000 --> 00:20:01.000]  而得到人生最大的福氣
[00:20:01.000 --> 00:20:03.000]  奉耶穌基督的名祈禱
[00:20:03.000 --> 00:20:05.000]  阿門
