
[00:00:00.000 --> 00:00:04.780]  讀一段聖經,在佛所說第四章,第22到24節
[00:04:51.480 --> 00:04:55.080]  聖靈就要成為我們的幫助
[00:04:55.080 --> 00:04:57.880]  因為聖經說聖靈就是我們的保衛師
[00:04:57.880 --> 00:04:59.480]  祂就是安慰師
[00:04:59.480 --> 00:05:02.680]  祂就是引導者、輔導我們的那一位
[00:05:02.680 --> 00:05:04.080]  聖靈來要幫助
[00:05:04.080 --> 00:05:08.880]  就是在我們的軟弱當中祂要來幫助我們
[00:05:08.880 --> 00:05:11.880]  羅馬書五章第三節到第五節這裡說不但如此
[00:05:11.880 --> 00:05:14.480]  就在患難中也是歡歡喜喜
[00:05:14.480 --> 00:05:16.280]  因為知道患難生忍耐
[00:05:16.280 --> 00:05:17.680]  忍耐生老練
[00:05:17.680 --> 00:05:19.280]  老練生盼望
[00:05:19.280 --> 00:05:21.080]  第五節我們一同來念
[00:05:21.080 --> 00:05:23.280]  盼望不至於羞恥
[00:05:23.280 --> 00:05:25.280]  因為所賜給我們的聖靈
[00:05:25.280 --> 00:05:28.680]  將神的愛澆灌在我們心裡
[00:05:28.680 --> 00:05:29.280]  Hallelujah
[00:05:29.280 --> 00:05:32.680]  這裡講到聖靈不但是幫助我們的
[00:05:32.680 --> 00:05:33.880]  光照我們的
[00:05:33.880 --> 00:05:36.680]  祂更是我們的醫治者
[00:05:36.680 --> 00:05:39.280]  這裡講到神賜給我們的聖靈
[00:05:39.280 --> 00:05:42.880]  能把神的愛澆灌在我們心裡
[00:05:42.880 --> 00:05:49.080]  神能用祂的愛來撫平我們心靈中一切的創傷
[00:05:49.080 --> 00:05:51.280]  我很喜歡用沙灘做一個比喻
[00:05:51.280 --> 00:05:54.480]  有時候當你走在沙灘上的時候
[00:05:54.480 --> 00:05:58.880]  你看見有人在沙灘上在挖沙坑、在堆沙堡
[00:05:58.880 --> 00:06:02.680]  整個沙灘上就是凹凹凸凸的
[00:06:02.680 --> 00:06:05.680]  重要的是我們心靈裡面的光景不也是就是這樣嗎
[00:06:05.680 --> 00:06:09.880]  充滿了各樣的創傷、各樣的困鎖
[00:06:09.880 --> 00:06:13.080]  可是什麼時候當海浪一衝上來的時候
[00:06:13.080 --> 00:06:15.080]  嘩一聲
[00:06:15.080 --> 00:06:19.280]  一切的凹凸都被撫平了
[00:06:19.280 --> 00:06:22.280]  同樣的神的愛就像海浪一樣
[00:06:22.280 --> 00:06:25.680]  跟你們說神的愛就像海浪一樣
[00:06:25.680 --> 00:06:28.880]  當我們歡迎聖靈來工作的時候
[00:06:28.880 --> 00:06:33.280]  神的愛就像海浪一樣撫平我們生命當中
[00:06:33.280 --> 00:06:35.480]  一切的凹凹凸凸
[00:06:35.480 --> 00:06:38.880]  神的愛能夠來醫治我們、更新我們
[00:06:38.880 --> 00:06:41.680]  並且重建我們
[00:06:41.680 --> 00:06:45.280]  所以第一個我們一定要歡迎聖靈來
[00:06:45.280 --> 00:06:48.480]  讓聖靈重新在我們身上能夠工作
[00:06:48.480 --> 00:06:50.880]  重新來掌權
[00:06:50.880 --> 00:06:51.880]  第二
[00:06:51.880 --> 00:06:54.680]  我們要決心離開過去的陰影
[00:06:54.680 --> 00:06:56.880]  跟你們說決心離開過去的陰影
[00:06:56.880 --> 00:07:00.080]  跟他說
[00:07:00.080 --> 00:07:07.680]  弟兄姐今天你要知道做一個基督徒我們是可以不必活在過去的陰影當中
[00:07:07.680 --> 00:07:12.680]  因為主耶穌在十字架上已經親自擔當我們一切的憂患
[00:07:12.680 --> 00:07:15.280]  背負我們一切的痛苦了
[00:07:15.280 --> 00:07:20.280]  在基督裡面我們是已經擁有得勝的生命了
[00:07:20.280 --> 00:07:22.480]  只要我們願意
[00:07:22.480 --> 00:07:27.080]  我們是可以離開生命中一切過去的陰影
[00:07:27.080 --> 00:07:32.480]  你說牧師有誰會不願意離開過去的陰影呢
[00:07:32.480 --> 00:07:35.080]  你還記得有一次主耶穌在畢氏大祠
[00:07:35.080 --> 00:07:38.680]  遇到一個病了38年的瘸腿
[00:07:38.680 --> 00:07:40.680]  主問他一句話
[00:07:40.680 --> 00:07:43.280]  你要得痊癒嗎
[00:07:43.280 --> 00:07:44.480]  這不是廢話嗎
[00:07:44.480 --> 00:07:47.480]  請問有誰不想得痊癒的
[00:07:47.480 --> 00:07:51.480]  但你要知道主是很認真在問這個問題
[00:07:51.480 --> 00:07:53.880]  你想得痊癒嗎
[00:07:53.880 --> 00:07:56.480]  你真的想得痊癒嗎
[00:07:56.480 --> 00:07:59.880]  還是你覺得維持現狀也不錯呢
[00:07:59.880 --> 00:08:02.480]  每天有人把你抬到水池邊
[00:08:02.480 --> 00:08:03.480]  不用工作了
[00:08:03.480 --> 00:08:04.680]  又有人週記了
[00:08:04.680 --> 00:08:07.680]  三朋五友天天聚在一起不亦樂乎
[00:08:07.680 --> 00:08:11.480]  你真的想得痊癒嗎
[00:08:11.480 --> 00:08:13.280]  如果你真的想得痊癒
[00:08:13.280 --> 00:08:18.680]  你就得決心離開過去一切的陰影
[00:08:18.680 --> 00:08:21.080]  那你說怎麼離開法呢
[00:08:21.080 --> 00:08:27.480]  第一個你一定要誠實面對自己的軟弱
[00:08:27.480 --> 00:08:31.880]  要誠實的面對自己的軟弱
[00:08:31.880 --> 00:08:33.280]  要想離開過去的陰影
[00:08:33.280 --> 00:08:37.080]  第一件事情你一定要誠實面對自己
[00:08:37.080 --> 00:08:40.280]  不要再為自己遮掩了
[00:08:40.280 --> 00:08:44.280]  不要再找別的理由來解釋了
[00:08:44.280 --> 00:08:48.280]  甚至也不要再去責怪別人了
[00:08:48.280 --> 00:08:52.280]  無論別人有多麼不對的地方
[00:08:52.280 --> 00:08:55.680]  無論環境有多麼的惡劣
[00:08:55.680 --> 00:08:59.680]  我們必須承認我們自己也是活在黑暗當中
[00:08:59.680 --> 00:09:03.880]  需要主的憐憫
[00:09:03.880 --> 00:09:06.280]  就像大胃王一樣
[00:09:06.280 --> 00:09:10.880]  當大胃王犯了姦淫罪軟弱跌倒的時候
[00:09:10.880 --> 00:09:13.480]  當他來到神的面前
[00:09:13.480 --> 00:09:15.480]  他沒有責怪別人
[00:09:15.480 --> 00:09:20.080]  都是巴士巴洗澡 為什麼在那邊洗澡呢
[00:09:20.080 --> 00:09:21.680]  對不對
[00:09:21.680 --> 00:09:26.080]  他沒有責怪環境打仗艱難的事情
[00:09:26.080 --> 00:09:28.080]  沒有
[00:09:28.080 --> 00:09:29.880]  他只是來到神的面
[00:09:29.880 --> 00:09:35.080]  坦然的承認他的罪跟過犯
[00:09:35.080 --> 00:09:37.480]  四篇五十一篇第四節講
[00:09:37.480 --> 00:09:42.880]  主啊我向你犯罪唯獨得罪了你啊
[00:09:42.880 --> 00:09:45.680]  在四篇五十一篇他的悔罪詩裡面
[00:09:45.680 --> 00:09:51.880]  你看他裡面真的是充滿了一個憂傷痛悔的心
[00:09:51.880 --> 00:09:57.080]  一個真正憂傷痛悔的心主必不輕看
[00:09:57.080 --> 00:10:04.680]  所以你一定要學習誠實的面對你自己的軟弱
[00:10:04.680 --> 00:10:07.880]  第二要選擇饒恕
[00:10:07.880 --> 00:10:11.680]  跟你們一樣要選擇饒恕
[00:10:11.680 --> 00:10:14.480]  饒恕是個選擇
[00:10:14.480 --> 00:10:19.880]  每當你在面對過去生命中的挫折跟傷害的時候
[00:10:19.880 --> 00:10:22.280]  你有兩個選擇
[00:10:22.280 --> 00:10:25.880]  一個選擇就是不去饒恕別人
[00:10:25.880 --> 00:10:27.680]  你可以說我有權利
[00:10:27.680 --> 00:10:30.880]  我有權利不去饒恕他
[00:10:30.880 --> 00:10:32.680]  但當你不去饒恕他的時候
[00:10:32.680 --> 00:10:35.880]  請問你真正受害的人是誰啊
[00:10:35.880 --> 00:10:38.080]  就是你自己啊
[00:10:38.080 --> 00:10:41.080]  所以我常說一個不能夠饒恕別人的人
[00:10:41.080 --> 00:10:46.880]  就好像自己在喝毒藥卻希望別人死掉一樣
[00:10:46.880 --> 00:10:50.880]  其實真正受害的是你自己
[00:10:50.880 --> 00:10:54.680]  但事實上你還有另外一種選擇
[00:10:54.680 --> 00:10:59.480]  那個選擇就是可以選擇去饒恕別人
[00:10:59.480 --> 00:11:01.080]  你說怎麼去饒恕法
[00:11:01.080 --> 00:11:05.480]  明明我心裡充滿了怨恨怎麼去饒恕呢
[00:11:05.480 --> 00:11:07.480]  馬太福音五章第四節
[00:11:07.480 --> 00:11:09.680]  我們一同來念主耶穌的話說
[00:11:09.680 --> 00:11:12.080]  只是我告訴你們要愛你們的仇敵
[00:11:12.080 --> 00:11:15.680]  為那逼迫你們的禱告
[00:11:15.680 --> 00:11:17.880]  主很清楚的教導我們一件事情
[00:11:17.880 --> 00:11:19.880]  怎麼樣去愛仇敵
[00:11:19.880 --> 00:11:24.480]  怎麼去饒恕那些傷害我們的人
[00:11:24.480 --> 00:11:29.680]  很簡單就是為那逼迫你們的禱告
[00:11:29.680 --> 00:11:34.080]  換句話說愛不是一種感覺
[00:11:34.080 --> 00:11:39.280]  愛是一種順服神的行動
[00:11:39.280 --> 00:11:43.480]  想想看當主耶穌為我們走上十字架道路的時候
[00:11:43.480 --> 00:11:44.880]  我請問你
[00:11:44.880 --> 00:11:49.280]  耶穌是不是因為心裡面充滿了愛的感覺
[00:11:49.280 --> 00:11:52.880]  才為我們走上十字架的道路的
[00:11:52.880 --> 00:11:54.880]  其實不是
[00:11:54.880 --> 00:11:57.480]  你還記得主耶穌在克西瑪尼園的時候
[00:11:57.480 --> 00:12:00.480]  祂禱告的時候祂對父神說什麼
[00:12:00.480 --> 00:12:02.280]  祂說父王若是可行
[00:12:02.280 --> 00:12:05.880]  將這杯怎麼樣除去啊
[00:12:05.880 --> 00:12:08.280]  而且不只是說一次說了三次
[00:12:08.280 --> 00:12:11.280]  可見得耶穌基督上十字架
[00:12:11.280 --> 00:12:15.280]  不是因為祂裡面充滿了一種愛的感覺
[00:12:15.280 --> 00:12:20.080]  而是因為祂對父神的順服
[00:12:20.080 --> 00:12:22.280]  所以祂才三次對父神說
[00:12:22.280 --> 00:12:24.480]  但是不是按照我的意思
[00:12:24.480 --> 00:12:28.880]  是按照父你的意思來行
[00:12:28.880 --> 00:12:32.080]  當耶穌順從父神的心意
[00:12:32.080 --> 00:12:35.080]  為我們的罪被釘在十字架上的時候
[00:12:35.080 --> 00:12:37.480]  因為祂的順服
[00:12:37.480 --> 00:12:41.880]  一個偉大的愛就彰顯出來了
[00:12:41.880 --> 00:12:43.680]  所以主耶穌在這裡教導我們
[00:12:43.680 --> 00:12:45.480]  怎麼去愛
[00:12:45.480 --> 00:12:47.480]  怎麼去饒恕
[00:12:47.480 --> 00:12:51.280]  就是要選擇去順服神
[00:12:51.280 --> 00:12:56.080]  選擇去為祂逼迫你的禱告
[00:12:56.080 --> 00:12:58.480]  事實上當耶穌被釘在十字架上的時候
[00:12:58.480 --> 00:13:01.480]  祂給我們一個最好的榜樣不是嗎
[00:13:01.480 --> 00:13:03.280]  祂在十字架裡面上的時候
[00:13:03.280 --> 00:13:04.680]  第一句話祂就說
[00:13:04.680 --> 00:13:07.280]  父啊赦免他們
[00:13:07.280 --> 00:13:08.480]  因為他們所做的
[00:13:08.480 --> 00:13:10.880]  他們不知道
[00:13:10.880 --> 00:13:12.880]  祂選擇了饒恕
[00:13:12.880 --> 00:13:16.880]  祂選擇為逼迫他的人禱告
[00:13:16.880 --> 00:13:18.480]  你說牧師因為祂是耶穌
[00:13:18.480 --> 00:13:21.080]  祂當然可以這樣
[00:13:21.080 --> 00:13:23.880]  但事實上在初代教會當中
[00:13:23.880 --> 00:13:26.480]  有一個信徒叫斯提法
[00:13:26.480 --> 00:13:30.080]  在他被眾人用石頭打死的時候
[00:13:30.080 --> 00:13:32.280]  他也效法主耶穌的榜樣
[00:13:32.280 --> 00:13:35.880]  為那逼迫他的人禱告
[00:13:35.880 --> 00:13:38.280]  實論現在第七章六十節這裡說
[00:13:38.280 --> 00:13:40.280]  他有跪下大聲喊著說
[00:13:40.280 --> 00:13:44.080]  主啊不要將這罪歸於他們
[00:13:44.080 --> 00:13:45.680]  說了這話就睡了
[00:13:45.680 --> 00:13:49.480]  掃羅也喜悅他被害
[00:13:49.480 --> 00:13:50.880]  當他說這句話的時候
[00:13:50.880 --> 00:13:52.880]  掃羅就是保羅了
[00:13:52.880 --> 00:13:55.080]  也站在旁邊觀看
[00:13:55.080 --> 00:13:59.080]  雖然那個時候的保羅很喜悅斯提法受害
[00:13:59.080 --> 00:14:00.480]  但我深深的相信
[00:14:00.480 --> 00:14:02.680]  這個饒恕的禱告
[00:14:02.680 --> 00:14:05.480]  深深的影響了保羅
[00:14:05.480 --> 00:14:08.680]  自終保羅歸向耶穌基督
[00:14:08.680 --> 00:14:10.480]  生命完全被改變
[00:14:10.480 --> 00:14:12.680]  我們看見就是因為斯提法
[00:14:12.680 --> 00:14:16.880]  在神面前這樣一個饒恕的禱告
[00:14:16.880 --> 00:14:21.280]  禱告是一個順服神的行動
[00:14:21.280 --> 00:14:23.880]  當我們開始為那逼迫我們禱告的時候
[00:14:23.880 --> 00:14:27.480]  就表明我們願意 let go
[00:14:27.480 --> 00:14:29.280]  放手
[00:14:29.280 --> 00:14:33.080]  放下我們自己的想法跟意念
[00:14:33.080 --> 00:14:35.880]  而且願意 let God
[00:14:35.880 --> 00:14:40.080]  讓神按照祂的心意來成全
[00:14:40.080 --> 00:14:44.280]  讓神在我們生命當中來掌權
[00:14:44.280 --> 00:14:45.680]  一旦你順服下來
[00:14:45.680 --> 00:14:47.480]  你就會發現忽然間
[00:14:47.480 --> 00:14:49.880]  你的心靈可以得到釋放了
[00:14:49.880 --> 00:14:51.880]  Hallelujah
[00:14:51.880 --> 00:14:53.680]  因為你知道自終
[00:14:53.680 --> 00:14:58.480]  神才是你心靈真正的滿足
[00:14:58.480 --> 00:15:02.280]  而且神也必定為你預備出路
[00:15:02.280 --> 00:15:07.880]  你的心就可以不再被怨恨所捆綁了
[00:15:07.880 --> 00:15:09.880]  所以你一定要選擇饒恕
[00:15:09.880 --> 00:15:12.480]  無論你的過去是如何
[00:15:12.480 --> 00:15:14.280]  選擇饒恕
[00:15:14.280 --> 00:15:21.080]  第三個要宣告斷開黑暗權勢
[00:15:21.080 --> 00:15:24.880]  第二點今天你不但要心中選擇去饒恕
[00:15:24.880 --> 00:15:25.880]  而且很重要
[00:15:25.880 --> 00:15:32.080]  你口裡要宣告斷開過去的困鎖
[00:15:32.080 --> 00:15:36.280]  這是一個沒有人可以代替你做的事情
[00:15:36.280 --> 00:15:39.080]  因為你可以請牧師為你禱告
[00:15:39.080 --> 00:15:42.080]  你也可以請牧師為你斥責仇敵的工作
[00:15:42.080 --> 00:15:47.080]  但自終仇敵還是要看你的反應
[00:15:47.080 --> 00:15:50.680]  只要你不開口宣告斷開仇敵的工作
[00:15:50.680 --> 00:15:51.280]  我告訴你
[00:15:51.280 --> 00:15:55.280]  仇敵就知道他還可以挾持你的
[00:15:55.280 --> 00:15:59.280]  但什麼時候你親自開口宣告
[00:15:59.280 --> 00:16:03.080]  你要有過去的困鎖斷開的時候
[00:16:03.080 --> 00:16:08.680]  你就能夠經歷心靈的釋放跟自由
[00:16:08.680 --> 00:16:11.880]  宣告是很重要的弟兄姐妹
[00:16:11.880 --> 00:16:17.280]  就好像你在美國宣誓做美國公民的時候
[00:16:17.280 --> 00:16:19.480]  為什麼不是填個表就算了
[00:16:19.480 --> 00:16:21.280]  有什麼了不起填個表就好了
[00:16:21.280 --> 00:16:25.480]  為什麼要你開口宣誓
[00:16:25.480 --> 00:16:30.280]  因為口中的話語是帶著權柄的
[00:16:30.280 --> 00:16:35.080]  當你開口宣誓斷開過去存訪的權勢的時候
[00:16:35.080 --> 00:16:41.080]  神的靈就要帶領你從黑暗的國度進入到光明的國度來
[00:16:41.080 --> 00:16:46.480]  讓你心裡面經歷神的自由與釋放
[00:16:46.480 --> 00:16:51.280]  所以第二個你一定要決心離開過去的陰影
[00:16:51.280 --> 00:16:55.880]  不要停留弟兄姐妹不要停留
[00:16:55.880 --> 00:16:58.080]  無論過去是如何
[00:16:58.080 --> 00:17:01.080]  無論過去有多少的創傷
[00:17:01.080 --> 00:17:03.080]  多少的苦讀
[00:17:03.080 --> 00:17:06.480]  你一定要決心離開
[00:17:06.480 --> 00:17:12.480]  不要容許你自己在停留在那種苦讀怨恨當中
[00:17:12.480 --> 00:17:13.880]  今天作為一個基督徒
[00:17:13.880 --> 00:17:17.880]  你是可以經歷神的自由跟釋放的
[00:17:17.880 --> 00:17:19.280]  Amen
[00:17:19.280 --> 00:17:21.680]  第三要除去消極的思想
[00:17:21.680 --> 00:17:26.080]  跟你們說要除去消極的思想
[00:17:26.080 --> 00:17:28.280]  今天當我們看見美國的社會就會發現
[00:17:28.280 --> 00:17:33.480]  美國到處充滿了各式各樣的受害者
[00:17:33.480 --> 00:17:35.080]  有種族歧視的受害者
[00:17:35.080 --> 00:17:36.880]  有貧富不均的受害者
[00:17:36.880 --> 00:17:38.680]  家庭破碎受害者
[00:17:38.680 --> 00:17:41.280]  現在還有疫情的受害者
[00:17:41.280 --> 00:17:45.880]  難怪有人說今天美國是受害者的天堂
[00:17:45.880 --> 00:17:48.080]  但事實上今天我們所信的神
[00:17:48.080 --> 00:17:52.680]  是位掌管萬事萬物的神
[00:17:52.680 --> 00:17:54.680]  羅馬書第八章二十八節怎麼說呢
[00:17:54.680 --> 00:17:56.680]  我們曉得萬事都互相效力
[00:17:56.680 --> 00:17:58.480]  叫愛神能怎麼樣
[00:17:58.480 --> 00:18:01.280]  得益處
[00:18:01.280 --> 00:18:04.080]  既然是萬事
[00:18:04.080 --> 00:18:07.880]  就表明是我們眼中看為好的事
[00:18:07.880 --> 00:18:12.280]  也包括我們眼中看為不大好的事情不是嗎
[00:18:12.280 --> 00:18:13.880]  這些經文清楚告訴我們
[00:18:13.880 --> 00:18:16.280]  無論好與不好
[00:18:16.280 --> 00:18:20.880]  神都能夠使用這一切發生在我們身上的事
[00:18:20.880 --> 00:18:23.280]  來成為我們的幫助
[00:18:23.280 --> 00:18:25.080]  來成為我們的助力
[00:18:25.080 --> 00:18:27.280]  讓我們有益處
[00:18:27.280 --> 00:18:29.280]  Amen
[00:18:29.280 --> 00:18:32.480]  這是為什麼保羅能夠在格林多後書
[00:18:32.480 --> 00:18:36.080]  第四章第八節到第九節這裡說
[00:18:36.080 --> 00:18:38.880]  他說我們四面受敵
[00:18:38.880 --> 00:18:41.080]  卻不被困住
[00:18:41.080 --> 00:18:42.680]  心理作難
[00:18:42.680 --> 00:18:44.480]  卻不致失望
[00:18:44.480 --> 00:18:45.680]  遭逼迫
[00:18:45.680 --> 00:18:47.680]  卻不被丟棄
[00:18:47.680 --> 00:18:48.680]  打倒了
[00:18:48.680 --> 00:18:50.880]  卻不致死亡
[00:18:50.880 --> 00:18:54.480]  這四個卻太重要了
[00:18:54.480 --> 00:18:56.880]  這四個卻
[00:18:56.880 --> 00:19:00.280]  表明了保羅有一個堅定的信念
[00:19:00.280 --> 00:19:02.280]  你知道嗎
[00:19:02.280 --> 00:19:03.880]  那就是無論任何環境
[00:19:03.880 --> 00:19:09.280]  他絕對不讓任何消極的思想來主導他的生命
[00:19:09.280 --> 00:19:11.680]  他堅持的相信
[00:19:11.680 --> 00:19:16.480]  神能夠在任何環境當中為他來開道路
[00:19:16.480 --> 00:19:18.680]  你也要堅持來相信
[00:19:18.680 --> 00:19:20.880]  神能夠在任何環境
[00:19:20.880 --> 00:19:24.280]  我再次說任何環境中
[00:19:24.280 --> 00:19:26.880]  為你開道路
[00:19:26.880 --> 00:19:29.680]  第二點今天我們所信的神
[00:19:29.680 --> 00:19:33.080]  是一位偉大奇妙的真神
[00:19:33.080 --> 00:19:34.680]  不但過去如此
[00:19:34.680 --> 00:19:37.480]  現在仍然是如此
[00:19:37.480 --> 00:19:39.280]  在他沒有改變
[00:19:39.280 --> 00:19:43.480]  在神也沒有難成的事
[00:19:43.480 --> 00:19:45.480]  今天我看見太多的基督徒
[00:19:45.480 --> 00:19:47.680]  在現實的環境當中
[00:19:47.680 --> 00:19:50.080]  不再有夢想
[00:19:50.080 --> 00:19:52.680]  我看見我們中間很多的中年的弟兄姊妹
[00:19:52.680 --> 00:19:54.680]  面對現實的人生
[00:19:54.680 --> 00:19:57.680]  也不再有所期待
[00:19:57.680 --> 00:20:02.880]  千萬不要以為中年不成晚年又太晚
[00:20:02.880 --> 00:20:06.680]  事實上保羅是在中年才信主的
[00:20:06.680 --> 00:20:09.880]  摩西什麼時候開始被神所使用
[00:20:09.880 --> 00:20:14.480]  80歲你還早
[00:20:14.480 --> 00:20:16.280]  提摩太被稱為年輕人
[00:20:16.280 --> 00:20:20.880]  事實上提摩太當時也是將近40歲
[00:20:20.880 --> 00:20:24.080]  所以不要被你的環境所限制
[00:20:24.080 --> 00:20:26.680]  也不要為你的年齡所限制
[00:20:26.680 --> 00:20:33.280]  你所信的神能夠使你重新有所夢想
[00:20:33.280 --> 00:20:36.480]  就好像詩篇126篇
[00:20:36.480 --> 00:20:39.080]  當神將以色列人從貝魯之地
[00:20:39.080 --> 00:20:41.480]  帶回到耶路撒冷的時候
