
[00:00:00.000 --> 00:00:02.800]  犧牲節前三個月
[00:02:55.320 --> 00:02:56.360]  聖經學者告訴我們
[00:02:56.360 --> 00:02:58.880]  及倫溪是在及倫谷的裏面
[00:02:58.880 --> 00:03:01.800]  而及倫谷就是將耶路撒冷
[00:03:01.800 --> 00:03:05.680]  城東的一邊是聖殿山
[00:03:05.680 --> 00:03:07.200]  另一邊是鑒嵐山
[00:03:07.200 --> 00:03:10.080]  將兩個山分開
[00:03:10.080 --> 00:03:13.520]  在及倫谷的側邊有一個原子
[00:03:13.520 --> 00:03:15.520]  在《馬可福音》和《馬太福音》
[00:03:15.520 --> 00:03:18.240]  我們知道這個原子叫做「赫西瑪利」
[00:03:18.240 --> 00:03:21.240]  在這個原子裏面
[00:03:21.240 --> 00:03:22.840]  三次的禱告
[00:03:22.840 --> 00:03:25.240]  三次的憂愁
[00:03:25.240 --> 00:03:28.400]  三次的馴服
[00:03:28.400 --> 00:03:30.960]  在這個原子裏面
[00:03:30.960 --> 00:03:33.680]  耶穌的門徒說和祂一起
[00:03:33.680 --> 00:03:38.920]  但我們知道其中一個門徒沒有在當中
[00:03:38.920 --> 00:03:41.720]  這個門徒叫做「尤大」
[00:03:41.720 --> 00:03:44.080]  他當時沒有和其他門徒一起
[00:03:44.080 --> 00:03:48.360]  不過我們知道尤大很快就會歸隊
[00:03:48.360 --> 00:03:49.840]  第十八章第二節這樣說
[00:03:49.840 --> 00:03:53.280]  「出賣耶穌的尤大也知道那地方
[00:03:53.280 --> 00:03:57.840]  因為耶穌和門徒屢次在那裏聚會」
[00:03:57.840 --> 00:04:01.040]  吃完飯之後尤大出去做了一些事
[00:04:01.040 --> 00:04:02.680]  當他回來的時候
[00:04:02.680 --> 00:04:06.280]  他帶了很多的新朋友
[00:04:06.280 --> 00:04:07.400]  第三節這樣說
[00:04:07.400 --> 00:04:09.720]  「尤大領了一隊兵
[00:04:09.720 --> 00:04:14.160]  以及祭司長和法利塞人的聖殿警衛
[00:04:14.160 --> 00:04:19.360]  拿著燈籠、火把和兵器來到園裏」
[00:04:19.360 --> 00:04:22.680]  尤大帶了很多很熟悉的朋友
[00:04:22.680 --> 00:04:27.040]  有祭司長、法利塞人的聖殿警衛
[00:04:27.040 --> 00:04:28.640]  這些是猶太人
[00:04:28.640 --> 00:04:31.200]  但他也帶了一些新的朋友
[00:04:31.200 --> 00:04:34.480]  這裏說的一隊兵是羅馬的兵丁
[00:04:34.480 --> 00:04:36.120]  如果你讀你的中文聖經
[00:04:36.120 --> 00:04:37.880]  或者你讀你的英文聖經
[00:04:37.880 --> 00:04:42.200]  其實你是不知道這隊兵有多大
[00:04:42.200 --> 00:04:45.680]  通常我們想像可能都是十多二十個
[00:04:45.680 --> 00:04:47.840]  但是如果你去看原文的時候
[00:04:47.840 --> 00:04:50.920]  希臘文是用了一個專有名詞
[00:04:50.920 --> 00:04:53.320]  在這個專有名詞的這隊兵
[00:04:53.320 --> 00:04:54.320]  整個學者告訴我
[00:04:54.320 --> 00:04:59.520]  代表了很有可能是有六百個兵士
[00:04:59.520 --> 00:05:01.000]  六百個兵士
[00:05:01.000 --> 00:05:04.200]  你可以想像這個場面是多偉大
[00:05:04.200 --> 00:05:06.600]  六百個羅馬的兵士
[00:05:06.600 --> 00:05:08.840]  並不是普通的豆腐兵
[00:05:08.840 --> 00:05:11.400]  每一個都是武功高強
[00:05:11.400 --> 00:05:15.840]  訓練有素羅馬的鬥士
[00:05:15.840 --> 00:05:20.360]  而這班人全部聚集包圍著
[00:05:20.360 --> 00:05:20.960]  數多少?
[00:05:20.960 --> 00:05:23.040]  你知道六百人有多少?
[00:05:23.040 --> 00:05:24.760]  你想想如果你這裏坐滿了
[00:05:24.760 --> 00:05:26.080]  坐到很擠
[00:05:26.080 --> 00:05:28.640]  坐滿了樓下、樓上、一樓
[00:05:28.640 --> 00:05:31.520]  可能加起來差不多有六百人
[00:05:31.520 --> 00:05:34.320]  這六百人、六百個戰士
[00:05:34.320 --> 00:05:39.960]  來要圍毆十個師班的男丁
[00:05:39.960 --> 00:05:45.400]  你可以想像那個場面嗎?
[00:05:45.400 --> 00:05:50.160]  十二、三個手無寸鐵的漁夫、農夫
[00:05:50.160 --> 00:05:53.920]  是不是有一點小題大作了呢?
[00:05:53.920 --> 00:05:55.120]  一點都不是
[00:05:55.120 --> 00:05:56.800]  如果你知道當時的背景
[00:05:56.800 --> 00:05:58.920]  當時的時候是逾越節
[00:05:58.920 --> 00:06:03.480]  逾越節是紀念以色列人出埃及上帝戴能
[00:06:03.480 --> 00:06:06.160]  懲罰埃及上帝戴能的手
[00:06:06.160 --> 00:06:09.040]  將以色列人從埃及領出來
[00:06:09.040 --> 00:06:12.080]  於是每一年當他們去到逾越節的時候
[00:06:12.080 --> 00:06:14.440]  其實猶太人都是等待著一樣東西
[00:06:14.440 --> 00:06:16.640]  就是歷史重演
[00:06:16.640 --> 00:06:18.840]  但這次再不是出埃及
[00:06:18.840 --> 00:06:22.280]  而是猶太人等待著重演的是
[00:06:22.280 --> 00:06:24.200]  勝過羅馬人
[00:06:24.200 --> 00:06:27.800]  猶太人等著上帝再次發力
[00:06:27.800 --> 00:06:30.400]  顯一個更偉大的神蹟
[00:06:30.400 --> 00:06:34.600]  通過上帝所應許的君王
[00:06:34.600 --> 00:06:38.240]  可以讓他們勝過統治他們的羅馬人
[00:06:38.240 --> 00:06:41.600]  你可以想像當時的情況
[00:06:41.600 --> 00:06:43.120]  那些人愛國的熱情
[00:06:43.120 --> 00:06:45.280]  那些宗教的狂熱
[00:06:45.280 --> 00:06:48.560]  猶太人分散在天下的猶太人
[00:06:48.560 --> 00:06:52.120]  全部聚集在耶路撒冷
[00:06:52.120 --> 00:06:53.960]  而在當中有一個很特別的人
[00:06:53.960 --> 00:06:56.040]  他叫做耶穌
[00:06:56.040 --> 00:06:58.320]  如果你之前知道約翰福音
[00:06:58.320 --> 00:06:59.720]  或者其他福音書的時候
[00:06:59.720 --> 00:07:01.200]  耶穌每到一個地方
[00:07:01.200 --> 00:07:04.560]  都已經有一大群的猶太人跟著祂
[00:07:04.560 --> 00:07:06.720]  人們說祂是先知
[00:07:06.720 --> 00:07:09.120]  祂所傳的是天國的福音
[00:07:09.120 --> 00:07:12.680]  祂所做的每一件事都是神蹟奇事
[00:07:12.680 --> 00:07:14.880]  人們說祂是猶太人的君王
[00:07:14.880 --> 00:07:16.680]  祂是大衛的後裔
[00:07:16.680 --> 00:07:19.920]  祂是那個應許的君王
[00:07:19.920 --> 00:07:23.160]  於是在這樣的情況之下
[00:07:23.160 --> 00:07:28.800]  他們帶了六百個兵丁來圍繞著耶穌
[00:07:28.800 --> 00:07:31.680]  你想想如果你去拍一套戲的時候
[00:07:31.680 --> 00:07:34.520]  那個場面是多麼的震撼
[00:07:34.520 --> 00:07:39.120]  有六百多個兵丁在黑夜的時候
[00:07:39.120 --> 00:07:40.320]  他們帶著武器
[00:07:40.320 --> 00:07:41.560]  帶著火把
[00:07:41.560 --> 00:07:43.760]  帶著燈籠
[00:07:43.760 --> 00:07:46.440]  有一點像中秋節的氣氛
[00:07:46.440 --> 00:07:49.920]  來圍繞著耶穌
[00:07:49.920 --> 00:07:52.000]  如果你是一個普通人的話
[00:07:52.000 --> 00:07:54.600]  我想你一定會有一點害怕
[00:07:54.600 --> 00:07:56.360]  但是耶穌不是普通人
[00:07:56.360 --> 00:08:00.000]  耶穌當晚祂異常的冷靜
[00:08:00.000 --> 00:08:01.080]  第四節這麼說
[00:08:01.080 --> 00:08:04.920]  「耶穌對他們說,你們找誰?」
[00:08:04.920 --> 00:08:07.320]  我想我應該這樣加一句字
[00:08:07.320 --> 00:08:10.440]  我說「耶穌勇敢地對他們說」
[00:08:10.440 --> 00:08:12.720]  當你面對六百人的時候
[00:08:12.720 --> 00:08:15.200]  祂竟然是這麼冷靜
[00:08:15.200 --> 00:08:16.840]  「你們找誰?」
[00:08:16.840 --> 00:08:18.720]  為什麼耶穌這麼冷靜
[00:08:18.720 --> 00:08:21.520]  為什麼耶穌這麼勇敢
[00:08:21.520 --> 00:08:25.120]  原因是因為我蓋了這一支字
[00:08:25.120 --> 00:08:26.720]  耶穌之所以這麼勇敢
[00:08:26.720 --> 00:08:28.000]  之所以這麼冷靜
[00:08:28.000 --> 00:08:32.640]  是因為耶穌知道將要臨到自己的一切時
[00:08:32.640 --> 00:08:34.960]  就出來對他們說
[00:08:34.960 --> 00:08:37.080]  「你們找誰?」
[00:08:37.080 --> 00:08:40.920]  耶穌知道將要臨到祂的事情
[00:08:40.920 --> 00:08:44.200]  耶穌知道祂難逃一劫
[00:08:44.200 --> 00:08:45.600]  耶穌一早已經知道
[00:08:45.600 --> 00:08:48.040]  於是祂做好了心理準備
[00:08:48.040 --> 00:08:50.920]  所以祂臨危不亂
[00:08:50.920 --> 00:08:51.720]  很可惜的
[00:08:51.720 --> 00:08:55.320]  就算祂已經知道之後要發生的事情
[00:08:55.320 --> 00:08:59.440]  祂仍然沒有辦法改變祂的命運
[00:08:59.440 --> 00:09:00.800]  是不是呢?
[00:09:00.800 --> 00:09:03.640]  是不是耶穌知道將要發生的事情
[00:09:03.640 --> 00:09:09.000]  但是祂沒有辦法改變祂的命運呢?
[00:09:09.000 --> 00:09:11.920]  如果你有機會去看整本《楊仁福音》
[00:09:11.920 --> 00:09:15.080]  你會發覺耶穌什麼都知道
[00:09:15.080 --> 00:09:19.800]  你會發覺耶穌一早就已經知道所有的事情
[00:09:19.800 --> 00:09:21.640]  在第十三章第一節
[00:09:21.640 --> 00:09:23.280]  那裏約翰這樣說
[00:09:23.280 --> 00:09:27.000]  「耶穌知道自己離世,歸附的時候,到了」
[00:09:27.000 --> 00:09:27.960]  十一節這樣說
[00:09:27.960 --> 00:09:31.680]  「耶穌知道要出賣他的屍髓」
[00:09:31.680 --> 00:09:33.120]  耶穌知道
[00:09:33.120 --> 00:09:35.200]  在十三章裏面已經知道
[00:09:35.200 --> 00:09:39.080]  可能你會說去到十八章才知道已經太遲了
[00:09:39.080 --> 00:09:41.320]  但是耶穌不是去到十八章才知道
[00:09:41.320 --> 00:09:43.840]  耶穌在十三章已經知道
[00:09:43.840 --> 00:09:48.400]  祂已經知道祂其中一個門徒會出賣祂
[00:09:48.400 --> 00:09:50.440]  甚至如果你看回第十三章
[00:09:50.440 --> 00:09:55.400]  就是耶穌自己指派猶太人出去
[00:09:55.400 --> 00:09:58.000]  以至猶太人可以出賣祂
[00:09:58.000 --> 00:10:00.320]  耶穌什麼都知道
[00:10:00.320 --> 00:10:04.480]  耶穌完全掌控著自己的命運
[00:10:04.480 --> 00:10:06.080]  我甚至可以這樣說
[00:10:06.080 --> 00:10:09.520]  耶穌掌控著你和我的命運
[00:10:09.520 --> 00:10:13.560]  耶穌掌控著全人類的命運
[00:10:13.560 --> 00:10:15.520]  耶穌是誰?
[00:10:15.520 --> 00:10:20.200]  祂是那個偉大、全能、獨一的真神
[00:10:20.200 --> 00:10:22.800]  這個偉大、全能、獨一的真神
[00:10:22.800 --> 00:10:25.800]  在這群好像很多人的
[00:10:25.800 --> 00:10:30.400]  六百人的羅馬兵面前祂說
[00:10:30.400 --> 00:10:32.200]  「你們找誰?」
[00:10:32.200 --> 00:10:35.240]  祂根本一點都不害怕
[00:10:35.240 --> 00:10:36.520]  如果耶穌不願意
[00:10:36.520 --> 00:10:37.960]  沒有人可以逮捕祂
[00:10:37.960 --> 00:10:39.160]  如果耶穌不願意
[00:10:39.160 --> 00:10:41.320]  沒有人可以征服祂
[00:10:41.320 --> 00:10:44.720]  耶穌說「你們找誰?」
[00:10:44.720 --> 00:10:50.560]  這個問題帶我們去到整個故事的高潮
[00:10:50.560 --> 00:10:52.000]  耶穌說「你們找誰?」
[00:10:52.000 --> 00:10:55.520]  他們回答「他算那撒勒人耶穌」
[00:10:55.520 --> 00:10:58.360]  耶穌對他們說
[00:10:58.360 --> 00:10:59.880]  「我就是」
[00:10:59.880 --> 00:11:05.720]  出賣他的猶太也和他們站在一起
[00:11:05.720 --> 00:11:08.480]  我們的中文翻譯是「我就是」
[00:11:08.480 --> 00:11:12.560]  這是一個比較直接的翻譯
[00:11:12.560 --> 00:11:15.320]  但是我想一個更好的翻譯
[00:11:15.320 --> 00:11:20.040]  更加反映到當時的意義的翻譯是「我是」
[00:11:20.040 --> 00:11:21.640]  如果你拿著你的聖經
[00:11:21.640 --> 00:11:25.520]  可以用手指按一按那個「就」
[00:11:25.520 --> 00:11:27.280]  不是「我就是」
[00:11:27.280 --> 00:11:29.040]  而是「我是」
[00:11:29.040 --> 00:11:32.080]  如果你平時有讀開聖經的時候
[00:11:32.080 --> 00:11:34.000]  你看過《約翰福音》
[00:11:34.000 --> 00:11:35.400]  或者你在教會一段時間
[00:11:35.400 --> 00:11:38.520]  你知道《約翰福音》裏面有很多「我是」
[00:11:38.520 --> 00:11:39.760]  或者我們通常會說
[00:11:39.760 --> 00:11:40.480]  《約翰福音》裏面
[00:11:40.480 --> 00:11:44.080]  耶穌說了七個偉大的「我是」
[00:11:44.080 --> 00:11:45.160]  在第六章裏面
[00:11:45.160 --> 00:11:47.360]  耶穌是生命的糧
[00:11:47.360 --> 00:11:48.520]  「我是生命的糧」
[00:11:48.520 --> 00:11:51.360]  第八章「我是世界的光」
[00:11:51.360 --> 00:11:54.120]  第十章第八節「我是陽的門」
[00:11:54.120 --> 00:11:57.160]  第十章第一節「我是好木人」
[00:11:57.160 --> 00:12:01.480]  第十一章二十五節「我就是復活與生命」
[00:12:01.480 --> 00:12:05.040]  第十四章第六節「我是道路真理生命」
[00:12:05.040 --> 00:12:09.360]  第十五章第一節「我是真葡萄樹」
[00:12:09.360 --> 00:12:11.280]  如果你看看你的中文翻譯
[00:12:11.280 --> 00:12:13.200]  它有時翻譯成「我是」
[00:12:13.200 --> 00:12:15.960]  但有時也翻譯成「我就是」
[00:12:15.960 --> 00:12:16.880]  我告訴你
[00:12:16.880 --> 00:12:19.560]  正確的翻譯不是「我就是」
[00:12:19.560 --> 00:12:21.600]  是「我是」
[00:12:21.600 --> 00:12:22.840]  耶穌說「我是」
[00:12:22.840 --> 00:12:27.040]  很多時候當我們看耶穌說「我是…」的時候
[00:12:27.040 --> 00:12:30.440]  我們很多時候將我們的焦點放在後面
[00:12:30.440 --> 00:12:31.880]  我們說耶穌是好木人
[00:12:31.880 --> 00:12:32.720]  我是祂的羊
[00:12:32.720 --> 00:12:34.400]  我覺得很溫馨
[00:12:34.400 --> 00:12:36.240]  但我們從來沒有想過
[00:12:36.240 --> 00:12:38.720]  重要的不是後面那一部分
[00:12:38.720 --> 00:12:41.120]  重要的是前面那一部分
[00:12:41.120 --> 00:12:43.400]  重要的是在《約翰福音》裏面
[00:12:43.400 --> 00:12:45.240]  耶穌重覆又重覆
[00:12:45.240 --> 00:12:49.840]  重覆又重覆地說「我是」
[00:12:49.840 --> 00:12:52.480]  「我是」
[00:12:52.480 --> 00:12:56.720]  在希臘文的原文「我是」是Ego aiming
[00:12:56.720 --> 00:13:02.160]  這句希臘的原文竟然是舊約希伯來文
[00:13:02.160 --> 00:13:04.320]  耶和華名字的翻譯
[00:13:04.320 --> 00:13:07.080]  所以當主耶穌基督說「我是」
[00:13:07.080 --> 00:13:09.320]  當耶穌說「Ego aiming」的時候
[00:13:09.320 --> 00:13:13.080]  祂不是單單說「我就是某某人」
[00:13:13.080 --> 00:13:16.560]  耶穌是在呼喚上帝的名字
[00:13:16.560 --> 00:13:19.360]  耶穌在引用上帝的名字
[00:13:19.360 --> 00:13:21.600]  祂說「那是我的名字」
[00:13:21.600 --> 00:13:24.920]  「Ego aiming」是我的名字
[00:13:24.920 --> 00:13:26.400]  耶穌是誰
[00:13:26.400 --> 00:13:28.800]  祂是舊約裏面的耶和華
[00:13:28.800 --> 00:13:32.800]  祂就是上帝
[00:13:32.800 --> 00:13:36.680]  我想你留意當耶穌呼喚上帝的名字
[00:13:36.680 --> 00:13:39.640]  或者將祂自己真正的身份
[00:13:39.640 --> 00:13:42.520]  啟示給眾人的時候
[00:13:42.520 --> 00:13:46.000]  眾人有甚麼反應
[00:13:46.000 --> 00:13:48.040]  第十八章第六節這樣說
[00:13:48.040 --> 00:13:50.200]  耶穌一對他們說「我是」
[00:13:50.200 --> 00:13:51.440]  不是「我就是」
[00:13:51.440 --> 00:13:55.640]  耶穌一對他們說「我是」的時候
[00:13:55.640 --> 00:13:59.840]  他們就退後倒在地上
[00:13:59.840 --> 00:14:03.040]  你看不看到耶穌的威力
[00:14:03.040 --> 00:14:06.160]  當耶穌說「我是」的時候
[00:14:06.160 --> 00:14:09.480]  上帝的聖名在眾人裏面
[00:14:09.480 --> 00:14:15.400]  在那六百個羅馬的兵士面前展開的時候
[00:14:15.400 --> 00:14:18.080]  上帝的聖名是何等的強大
[00:14:18.080 --> 00:14:20.440]  於是那六百個兵士
[00:14:20.440 --> 00:14:23.880]  我不是說一兩個很接近耶穌那些
[00:14:23.880 --> 00:14:27.760]  我是說你想想所有六百個兵士
[00:14:27.760 --> 00:14:29.120]  全部倒地
[00:14:29.120 --> 00:14:30.120]  他們退後
[00:14:30.120 --> 00:14:31.360]  他們倒地
[00:14:31.360 --> 00:14:32.680]  他們死了
[00:14:32.680 --> 00:14:33.640]  他們沒有了
[00:14:33.640 --> 00:14:34.600]  他們滅了
[00:14:34.600 --> 00:14:38.360]  他們全部進了棺材
[00:14:38.360 --> 00:14:42.320]  我知道《聖經》是沒有這樣說的
[00:14:42.320 --> 00:14:45.960]  但是你應該是這樣想像
[00:14:45.960 --> 00:14:50.600]  《聖經》是帶你走向那個方向
[00:14:50.600 --> 00:14:51.640]  他們死了
[00:14:51.640 --> 00:14:52.600]  他們沒有了
[00:14:52.600 --> 00:14:53.520]  他們滅了
[00:14:53.520 --> 00:14:55.760]  他們全部進了棺材
[00:14:55.760 --> 00:14:56.960]  為甚麼
[00:14:56.960 --> 00:15:01.840]  因為站在他們面前的是聖潔的上帝
[00:15:01.840 --> 00:15:04.160]  是上帝祂自己
[00:15:04.160 --> 00:15:05.200]  如果你熟悉《聖經》的話
[00:15:05.200 --> 00:15:07.400]  你大概知道在《爾賽亞書第六章》
[00:15:07.400 --> 00:15:10.080]  有一個我們很熟悉的故事
[00:15:10.080 --> 00:15:11.800]  上帝在他的聖殿裏面
[00:15:11.800 --> 00:15:17.680]  將他自己彰顯給他中心的先知爾賽亞
[00:15:17.680 --> 00:15:20.600]  當時爾賽亞的反應是甚麼
[00:15:20.600 --> 00:15:22.000]  爾賽亞的反應不是很好
[00:15:22.000 --> 00:15:23.800]  我終於見到你了上帝
[00:15:23.800 --> 00:15:25.720]  很久沒有和你聊天了
[00:15:25.720 --> 00:15:27.440]  爾賽亞的反應是
[00:15:27.440 --> 00:15:28.480]  禍災
[00:15:28.480 --> 00:15:29.600]  我滅了
[00:15:29.600 --> 00:15:30.400]  禍災
[00:15:30.400 --> 00:15:31.120]  我滅了
[00:15:31.120 --> 00:15:32.560]  我是一個不潔的人
[00:15:32.560 --> 00:15:35.760]  我住在一個不潔的民族當中
[00:15:35.760 --> 00:15:39.240]  這是爾賽亞中心先知的回應
[00:15:39.240 --> 00:15:42.200]  如果以色列人中心的先知
[00:15:42.200 --> 00:15:45.880]  在聖潔的上帝面前
[00:15:45.880 --> 00:15:47.560]  沒有辦法站立得穩
[00:15:47.560 --> 00:15:51.360]  我想請問這班叛逆不信的外邦人
[00:15:51.360 --> 00:15:52.560]  這班羅馬人
[00:15:52.560 --> 00:15:58.280]  怎麼可能在耶穌面前站立得穩
[00:15:58.280 --> 00:16:01.120]  於是他們全部倒地
[00:16:01.120 --> 00:16:02.920]  他們退後
[00:16:02.920 --> 00:16:07.560]  被耶穌的威力所完全的濃罩
[00:16:07.560 --> 00:16:10.760]  你可不可以想想不是一兩個
[00:16:10.760 --> 00:16:11.960]  我知道如果今天拍片
[00:16:11.960 --> 00:16:13.560]  很多時候可能一兩個之前
[00:16:13.560 --> 00:16:14.960]  我會被耶穌嚇一嚇
[00:16:14.960 --> 00:16:16.680]  可能他大聲公
[00:16:16.680 --> 00:16:17.600]  然後嚇了兩個
[00:16:17.600 --> 00:16:18.240]  跌了兩個
[00:16:18.240 --> 00:16:18.760]  不是
[00:16:18.760 --> 00:16:20.320]  我不是在想一兩個
[00:16:20.320 --> 00:16:23.200]  我是在想所有六百個人
[00:16:23.200 --> 00:16:25.280]  可能是七百、八百個人
[00:16:25.280 --> 00:16:27.400]  加上所有的祭司
[00:16:27.400 --> 00:16:30.720]  所有的法理賽人
[00:16:30.720 --> 00:16:33.560]  全部倒地
[00:16:33.560 --> 00:16:35.120]  耶穌是誰
[00:16:35.120 --> 00:16:37.800]  耶穌究竟是誰
[00:16:37.800 --> 00:16:42.520]  祂是一個無力反抗的猶太拉比
[00:16:42.520 --> 00:16:47.480]  祂是一個勇敢卻被征服了的先知
[00:16:47.480 --> 00:16:50.240]  還是祂是一個掌管一切
[00:16:50.240 --> 00:16:54.520]  掌管祂生命的真神
[00:16:54.520 --> 00:16:58.800]  耶穌完全掌管著祂自己的命運
[00:16:58.800 --> 00:17:01.320]  耶穌掌管著你和我的命運
[00:17:01.320 --> 00:17:04.800]  耶穌掌管著全人類的命運
[00:17:04.800 --> 00:17:06.600]  耶穌是誰
[00:17:06.600 --> 00:17:09.600]  耶穌是颶風
[00:17:09.600 --> 00:17:11.560]  耶穌是洪水
[00:17:11.560 --> 00:17:16.440]  沒有人可以在颶風之下站立得穩
[00:17:16.440 --> 00:17:17.640]  耶穌是颶風
[00:17:17.640 --> 00:17:18.920]  耶穌是洪水
[00:17:18.920 --> 00:17:22.640]  耶穌是獅王
[00:17:22.640 --> 00:17:24.880]  我們見到的這一段聖經
[00:17:24.880 --> 00:17:28.960]  我們所見證的是獅王的咆哮
[00:17:28.960 --> 00:17:30.760]  當獅王咆哮的時候
[00:17:30.760 --> 00:17:32.800]  祂的怒火彰顯
[00:17:32.800 --> 00:17:37.840]  獅王的審判
[00:17:37.840 --> 00:17:40.240]  我想當中一定有些人會說
[00:17:40.240 --> 00:17:41.600]  林牧師你真的搞錯了
[00:17:41.600 --> 00:17:44.400]  你幻想力太豐富
[00:17:44.400 --> 00:17:47.080]  其實祂是沒有事的
[00:17:47.080 --> 00:17:48.680]  跌一跌就起來了
[00:17:48.680 --> 00:17:51.800]  結果祂抓了耶穌
[00:17:51.800 --> 00:17:53.040]  沒錯 祂們是沒有事的
[00:17:53.040 --> 00:17:54.880]  祂真的站了起來
[00:17:54.880 --> 00:17:57.000]  但是我想你記住這個場景
[00:17:57.000 --> 00:18:00.800]  這個場景沒有人在耶穌面前站立得穩
[00:18:00.800 --> 00:18:04.040]  這個場景是一個警告
[00:18:04.040 --> 00:18:07.280]  這個場景是一個預告
[00:18:07.280 --> 00:18:10.640]  預告最終的審判
[00:18:10.640 --> 00:18:12.960]  有一天耶穌會再回來
[00:18:12.960 --> 00:18:15.200]  當祂回來審判眾人的時候
[00:18:15.200 --> 00:18:19.600]  沒有人可以在耶穌面前站立得穩
[00:18:19.600 --> 00:18:25.120]  這個是獅王的咆哮 獅王的怒氣
[00:18:25.120 --> 00:18:30.160]  獅王的審判
[00:18:30.160 --> 00:18:34.680]  我不知道你有沒有看過周星馳的《喜劇之王》
[00:18:34.680 --> 00:18:39.240]  我不知道你有沒有看過他新的一齣《喜劇之王》
[00:18:39.240 --> 00:18:42.120]  兩套戲裏面都講述了
[00:18:42.120 --> 00:18:44.840]  有一個很喜歡演戲的卡拉佛
[00:18:44.840 --> 00:18:47.920]  這個很喜歡演戲的卡拉佛有一個特質
[00:18:47.920 --> 00:18:49.840]  就是他過分投入
[00:18:49.840 --> 00:18:52.560]  在他演一個很小的角色中
[00:18:52.560 --> 00:18:54.280]  突然間會爆氣
[00:18:54.280 --> 00:18:55.840]  演多了
