
[00:00:00.000 --> 00:00:04.700]  今天這個題目叫「心中富有」是我選擇的
[00:01:56.120 --> 00:01:58.280]  家裏人告訴我的
[00:01:58.280 --> 00:02:04.440]  家裏貧窮 媽媽病了也沒錢醫
[00:02:04.440 --> 00:02:08.400]  所以到我出生不久她就去世了
[00:02:08.400 --> 00:02:11.600]  應該這個名字是我爺爺改的
[00:02:11.600 --> 00:02:17.200]  希望其實我腳頭真的一般般
[00:02:17.200 --> 00:02:21.320]  希望我可以為我的家庭帶來富有之中
[00:02:21.320 --> 00:02:24.040]  帶來永遠的富有
[00:02:24.040 --> 00:02:28.720]  所以我的人生其實真的是追求富足的
[00:02:28.720 --> 00:02:32.520]  所以你們請我來講是絕對找對的人的
[00:02:32.520 --> 00:02:34.560]  不過如果今天在座有朋友
[00:02:34.560 --> 00:02:36.200]  是想著我講完之後
[00:02:36.200 --> 00:02:39.760]  你是可以在袋袋裏面或者銀行
[00:02:39.760 --> 00:02:41.840]  或者股票升多兩個價位
[00:02:41.840 --> 00:02:43.920]  那你是想多了的
[00:02:43.920 --> 00:02:45.920]  那就真的請錯人了
[00:02:45.920 --> 00:02:49.680]  心中富有
[00:02:49.680 --> 00:02:51.840]  我想起一個小故事
[00:02:51.840 --> 00:02:59.400]  我認為可以看得出誰是貧窮 誰是富足
[00:02:59.400 --> 00:03:01.520]  今天也有些小朋友在這裏
[00:03:01.520 --> 00:03:04.280]  講一下小朋友的故事
[00:03:04.280 --> 00:03:12.920]  有一個小朋友他和他媽媽搬到一個住宅裏面
[00:03:12.920 --> 00:03:14.360]  一個單位
[00:03:14.360 --> 00:03:17.480]  對面就有一個女士
[00:03:17.480 --> 00:03:23.240]  這個女士當然大家都是在一個平民的地方
[00:03:23.240 --> 00:03:25.000]  不會怎樣富貴
[00:03:25.000 --> 00:03:28.680]  當然她每天都看著自己有多少錢
[00:03:28.680 --> 00:03:31.360]  而且要繼續賺多一點
[00:03:31.360 --> 00:03:34.960]  自然就看到對面單位
[00:03:34.960 --> 00:03:42.560]  有一個寡婦帶著兩個小朋友進去這個單位
[00:03:42.560 --> 00:03:47.360]  這個晚上突然間停電
[00:03:47.360 --> 00:03:52.080]  停了電自然就馬上鎖門
[00:03:52.080 --> 00:03:53.680]  鎖門的時候
[00:03:53.680 --> 00:03:58.600]  這個對面的小朋友就走過來敲門
[00:03:58.600 --> 00:04:04.840]  他說太太你有沒有蠟燭?
[00:04:04.840 --> 00:04:08.000]  這個女士果然猜中了
[00:04:08.000 --> 00:04:11.760]  一定是窮到出汁了
[00:04:11.760 --> 00:04:13.640]  連蠟燭都沒有
[00:04:13.640 --> 00:04:14.880]  我不會給你的
[00:04:14.880 --> 00:04:18.800]  你剛剛搬來就要問我拿蠟燭
[00:04:18.800 --> 00:04:22.400]  明天又問我拿鹽 後天拿醬油
[00:04:22.400 --> 00:04:24.840]  我們小時候的倫理關係是挺好的
[00:04:24.840 --> 00:04:27.440]  沒有的話 媽媽就說過去隔壁借鹽
[00:04:27.440 --> 00:04:30.600]  又會給你的 很開心的
[00:04:30.600 --> 00:04:33.640]  說不行的 借到什麼時候?
[00:04:33.640 --> 00:04:36.560]  於是就和這個小朋友說 沒有了
[00:04:36.560 --> 00:04:39.480]  想關門之際這個小朋友就說
[00:04:39.480 --> 00:04:43.880]  太太 媽媽叫我拿兩支蠟燭過來給你
[00:04:43.880 --> 00:04:47.720]  她怕你沒有蠟燭
[00:04:47.720 --> 00:04:52.400]  這個太太真是想找個洞鑽
[00:04:52.400 --> 00:04:56.320]  誰貧窮呢? 誰富足呢?
[00:04:56.320 --> 00:05:00.200]  誰是心靈貧乏呢?
[00:05:00.200 --> 00:05:03.880]  原來不是真的在說我們袋袋裏面
[00:05:03.880 --> 00:05:06.840]  或者我們的銀行戶口裏面
[00:05:06.840 --> 00:05:10.560]  或者你開著一部什麼名貴的房車
[00:05:10.560 --> 00:05:15.200]  來標誌著你有多麼的富足
[00:05:15.200 --> 00:05:19.320]  而且原來你心中是有愛的
[00:05:19.320 --> 00:05:22.680]  而這份愛 我在想這個小朋友這樣成長
[00:05:22.680 --> 00:05:25.400]  我們做父母應該很放心
[00:05:25.400 --> 00:05:32.440]  尤其是這個家庭 雖然寡婦
[00:05:32.440 --> 00:05:35.360]  但是她仍然將她這份家庭的愛
[00:05:35.360 --> 00:05:37.360]  好好地延伸給小朋友
[00:05:37.360 --> 00:05:41.080]  甚至是延伸到她的近鄰那裏
[00:05:41.080 --> 00:05:49.040]  這份愛才能夠讓我們認認真真地過一個富足的生活
[00:05:49.040 --> 00:05:53.600]  也有一個小朋友 這個小朋友很離奇的
[00:05:53.600 --> 00:05:57.840]  就是牧師 牧師就說
[00:05:57.840 --> 00:06:00.480]  當然了 上個星期我來過這裏
[00:06:00.480 --> 00:06:04.200]  今天又不一樣了 上個星期真的下了狗屎
[00:06:04.200 --> 00:06:07.360]  今天我直接不帶雨傘出街了
[00:06:07.360 --> 00:06:09.520]  天氣不似預期
[00:06:09.520 --> 00:06:13.800]  在這個地方的教堂裏面的城市
[00:06:13.800 --> 00:06:17.320]  已經有一段時間沒有下雨了
[00:06:17.320 --> 00:06:19.320]  應該是旱災來的
[00:06:19.320 --> 00:06:23.360]  所以牧師在這個星期的崇拜
[00:06:23.360 --> 00:06:28.040]  就叫一些小朋友 叫一些家長 叫一些會眾回來
[00:06:28.040 --> 00:06:30.040]  我們一起為什麼祈禱?
[00:06:30.040 --> 00:06:31.560]  為天氣祈禱
[00:06:31.560 --> 00:06:34.680]  可能我們過去的好幾天
[00:06:34.680 --> 00:06:37.440]  其實我心裏面都是不斷祈禱的
[00:06:37.440 --> 00:06:40.440]  我說不要再下了 下夠了吧
[00:06:40.440 --> 00:06:42.920]  因為我的生意跌了20%
[00:06:42.920 --> 00:06:46.720]  可能附近這裏影響不大
[00:06:46.720 --> 00:06:52.440]  因為你是不肯遮風擋雨 你就可以買到東西
[00:06:52.440 --> 00:06:58.160]  零售業已經雪上加霜 接著再來十天下雨
[00:06:58.160 --> 00:06:59.760]  你是不是想死?
[00:06:59.760 --> 00:07:02.120]  所以我都沒有找同事一起祈禱
[00:07:02.120 --> 00:07:04.800]  我心裏面祈禱 不要再下了
[00:07:04.800 --> 00:07:10.800]  原來我們真的要知道自己的能力所限
[00:07:10.800 --> 00:07:12.880]  所以很多時候我們都會想起
[00:07:12.880 --> 00:07:14.880]  會不會有一個更大的力量
[00:07:14.880 --> 00:07:16.880]  我們需要呼求它
[00:07:16.880 --> 00:07:21.080]  牧師就發個電郵 弄個Facebook 弄個短信
[00:07:21.080 --> 00:07:25.600]  就叫所有會友回來大家祈禱
[00:07:25.600 --> 00:07:27.880]  大家都很努力祈禱
[00:07:27.880 --> 00:07:30.800]  在人群裏面又有一個小朋友
[00:07:30.800 --> 00:07:33.360]  身影非常細粒
[00:07:33.360 --> 00:07:41.400]  但這個小朋友和其他的會眾有什麼分別呢?
[00:07:41.400 --> 00:07:44.720]  原來這個小朋友帶著雨傘回來
[00:07:44.720 --> 00:07:47.080]  其他會眾個個都在那裏祈禱
[00:07:47.080 --> 00:07:51.960]  但這個小朋友帶著雨傘回來
[00:07:51.960 --> 00:07:56.480]  你覺不覺得這個畫面是一個應該我們追求的畫面呢?
[00:07:56.480 --> 00:08:00.920]  原來最大的信心在這個小朋友身上
[00:08:00.920 --> 00:08:05.080]  這個小朋友知道如果我們祈禱
[00:08:05.080 --> 00:08:07.000]  上帝應許就會下大雨
[00:08:07.000 --> 00:08:09.080]  所以要帶著雨傘
[00:08:09.080 --> 00:08:14.600]  原來清心的人在聖經講是有福的
[00:08:14.600 --> 00:08:17.960]  我們有時候想事情真的太複雜了
[00:08:17.960 --> 00:08:23.160]  而且慢慢地就拿走了我們本來的喜樂
[00:08:23.160 --> 00:08:26.120]  所以聖經都教導我們
[00:08:26.120 --> 00:08:27.280]  在剛才這個故事
[00:08:27.280 --> 00:08:30.360]  在之前的《馬太福音》第十一章
[00:08:30.360 --> 00:08:34.480]  講到原來耶穌真是這樣說的
[00:08:34.480 --> 00:08:38.160]  祂說這個好消息
[00:08:38.160 --> 00:08:41.800]  永恆生命的道理
[00:08:41.800 --> 00:08:45.240]  都是向那些人聽不入耳
[00:08:45.240 --> 00:08:46.480]  看不到的
[00:08:46.480 --> 00:08:48.560]  哪些人好像隱藏了一樣
[00:08:48.560 --> 00:08:51.600]  就是那些自以為是
[00:08:51.600 --> 00:08:53.040]  裝有尊嚴
[00:08:53.040 --> 00:08:55.040]  死要面子
[00:08:55.040 --> 00:08:58.720]  是不是好像那些女士現在聽起來特別開心
[00:08:58.720 --> 00:08:59.720]  因為你對號入座
[00:08:59.720 --> 00:09:02.280]  好像在說我們這些男人一樣
[00:09:02.280 --> 00:09:04.800]  我們這些男人其實很多時候都是外表風光
[00:09:04.800 --> 00:09:07.160]  內裡滄桑
[00:09:07.160 --> 00:09:09.960]  其實我們都是死要面子
[00:09:09.960 --> 00:09:11.800]  不認識又不講
[00:09:11.800 --> 00:09:15.400]  所以很多時候有一些很簡單的道理
[00:09:15.400 --> 00:09:18.920]  就是我們是聽不入耳的
[00:09:18.920 --> 00:09:21.400]  那麼耶穌又怎麼說呢?
[00:09:21.400 --> 00:09:26.000]  祂說反而真理是向哪些人顯明呢?
[00:09:26.000 --> 00:09:28.240]  就是向鷹孩
[00:09:28.240 --> 00:09:30.240]  向孩童顯明
[00:09:30.240 --> 00:09:32.000]  道理在哪裡呢?
[00:09:32.000 --> 00:09:33.760]  其實我邀請大家今天
[00:09:33.760 --> 00:09:36.000]  花一點點時間跟我一起
[00:09:36.000 --> 00:09:41.240]  嘗試放下自己心裡所有的東西
[00:09:41.240 --> 00:09:43.440]  即使你有多少的成就
[00:09:43.440 --> 00:09:47.080]  即使你有多少的勞苦受煩
[00:09:47.080 --> 00:09:49.880]  又或者你有多少的自以為是
[00:09:49.880 --> 00:09:51.880]  稍微放下它
[00:09:51.880 --> 00:09:56.200]  事實上當我們的心靈好像鷹孩一樣
[00:09:56.200 --> 00:09:59.680]  其實鷹孩真的未被污染的
[00:09:59.680 --> 00:10:02.280]  我是真的經歷過的
[00:10:02.280 --> 00:10:04.920]  當然我真的經歷過鷹孩
[00:10:04.920 --> 00:10:08.400]  我經歷過我兒子出生的時候
[00:10:08.400 --> 00:10:15.120]  醫生就說你可以進去支持一下你太太
[00:10:15.120 --> 00:10:16.920]  其實我很怕血的
[00:10:16.920 --> 00:10:18.440]  所以沒有眼睛看
[00:10:18.440 --> 00:10:22.000]  但是醫生就清醒我的兒子
[00:10:22.000 --> 00:10:24.000]  已經從肚子裡拿出來了
[00:10:24.000 --> 00:10:26.520]  然後就說這個是我的兒子
[00:10:26.520 --> 00:10:30.680]  我真的發現原來雞都不如的
[00:10:30.680 --> 00:10:33.320]  因為我想雞都有雞毛的
[00:10:33.320 --> 00:10:35.320]  它是真的什麼都沒有的
[00:10:35.320 --> 00:10:38.600]  為什麼我這麼介意這回事呢?
[00:10:38.600 --> 00:10:42.720]  因為我是在負資產
[00:10:42.720 --> 00:10:45.520]  心理不平衡的時候
[00:10:45.520 --> 00:10:47.520]  我兒子出生
[00:10:47.520 --> 00:10:49.720]  有一天我太太跟我說
[00:10:49.720 --> 00:10:51.080]  她說老公你站住
[00:10:51.080 --> 00:10:52.080]  我說什麼事?
[00:10:52.080 --> 00:10:53.720]  她說他懷孕了
[00:10:53.720 --> 00:10:56.000]  結果我是生病了10天
[00:10:56.000 --> 00:10:59.000]  睡床又睡了一個星期
[00:10:59.000 --> 00:11:00.520]  我接受不了
[00:11:00.520 --> 00:11:02.840]  結果我兒子出生的時候
[00:11:02.840 --> 00:11:05.160]  我真的想看看他帶了什麼來
[00:11:05.160 --> 00:11:07.160]  原來是接受不了的
[00:11:07.160 --> 00:11:08.640]  心理不平衡的
[00:11:08.640 --> 00:11:09.520]  估計不到的
[00:11:09.520 --> 00:11:11.280]  原來紙尿片、奶粉都沒有的
[00:11:11.280 --> 00:11:13.280]  就來了這個世界
[00:11:13.280 --> 00:11:17.240]  我發現最不被污染
[00:11:17.240 --> 00:11:19.600]  而且是最可愛
[00:11:19.600 --> 00:11:23.440]  而且是最能夠知道什麼
[00:11:23.440 --> 00:11:27.000]  你很簡單的小朋友
[00:11:27.000 --> 00:11:29.240]  大家在座很多家長
[00:11:29.240 --> 00:11:30.400]  我想你一天裡面
[00:11:30.400 --> 00:11:31.680]  如果是很多壓力
[00:11:31.680 --> 00:11:33.480]  工作很勞碌
[00:11:33.480 --> 00:11:41.480]  男人如果在白天對著無能、低能的上司
[00:11:41.480 --> 00:11:42.280]  不要緊的
[00:11:42.280 --> 00:11:43.800]  爭取早點回家
[00:11:43.800 --> 00:11:46.800]  你看到小朋友一進門口
[00:11:46.800 --> 00:11:48.800]  那種可愛
[00:11:48.800 --> 00:11:52.480]  你就什麼想殺人的情緒都沒有了
[00:11:52.480 --> 00:11:56.160]  太太去學校接小朋友放學
[00:11:56.160 --> 00:11:58.520]  你會看到那一刻是最美麗的
[00:11:58.520 --> 00:12:02.040]  因為小朋友是蹦蹦跳跳地走出來的
[00:12:02.040 --> 00:12:06.760]  有沒有見過小朋友是死老爸這樣走出來的呢?
[00:12:06.760 --> 00:12:09.720]  你應該投訴那個校長
[00:12:09.720 --> 00:12:13.320]  或者離開那間幼稚園
[00:12:13.320 --> 00:12:17.080]  他把你的小朋友弄得這麼快就死老爸
[00:12:17.080 --> 00:12:19.760]  微心劫死了一隻蒼蠅
[00:12:19.760 --> 00:12:21.040]  蒼蠅已經到處飛了
[00:12:21.040 --> 00:12:24.800]  我們大人是拿著這樣睡覺
[00:12:24.800 --> 00:12:27.200]  做夢都是做一些惡夢去斬人的
[00:12:27.200 --> 00:12:28.520]  但是你看到小朋友是怎樣的
[00:12:28.520 --> 00:12:30.120]  睡著都是咩咩嘴笑的
[00:12:30.120 --> 00:12:37.400]  很肯定他心中是充滿了所有喜樂、美麗
[00:12:37.400 --> 00:12:40.560]  但是究竟什麼拿走了
[00:12:40.560 --> 00:12:48.200]  我們從孩童上來一直成長的那一份喜樂呢?
[00:12:48.200 --> 00:12:50.000]  是什麼呢?
[00:12:50.000 --> 00:12:53.560]  有一個故事可以大致上講到
[00:12:53.560 --> 00:12:56.520]  其實大家真的要很小心
[00:12:56.520 --> 00:12:58.080]  有一天有一個婆婆
[00:12:58.080 --> 00:13:03.080]  這個婆婆住在類似新界的村屋
[00:13:03.080 --> 00:13:07.480]  她每天下午都要睡午覺的
[00:13:07.480 --> 00:13:10.680]  睡午覺睡得很開心的
[00:13:10.680 --> 00:13:12.560]  很寧靜的在新界村屋
[00:13:12.560 --> 00:13:16.160]  不知道為什麼有一天就來一幫小朋友
[00:13:16.160 --> 00:13:19.320]  十歲、八歲、千真萬硬的
[00:13:19.320 --> 00:13:21.040]  五、六、七、八歲的
[00:13:21.040 --> 00:13:27.000]  這些小朋友玩是很自由釋放的
[00:13:27.000 --> 00:13:28.800]  是不是過得嘻嘻哈哈的?
[00:13:28.800 --> 00:13:31.360]  所以我們大人不要說「小聲點」這樣不行的
[00:13:31.360 --> 00:13:32.840]  你看到有些學校
[00:13:32.840 --> 00:13:35.840]  不知道為什麼永遠都不讓小朋友
[00:13:35.840 --> 00:13:37.840]  好像機械人一樣
[00:13:37.840 --> 00:13:40.480]  一打鐘就要像機械人一樣停在那裡
[00:13:40.480 --> 00:13:44.560]  小朋友其實原來很開心的
[00:13:44.560 --> 00:13:45.840]  當他玩的時候
[00:13:45.840 --> 00:13:47.080]  小皮球、香蕉油
[00:13:47.080 --> 00:13:48.520]  就是我那個年代
[00:13:48.520 --> 00:13:51.760]  是不需要有任何的工具的
[00:13:51.760 --> 00:13:56.200]  給他一支粉筆在地上畫那些十字架豆腐
[00:13:56.200 --> 00:13:57.520]  跳飛機
[00:13:57.520 --> 00:13:59.720]  已經玩得很開心的了
[00:13:59.720 --> 00:14:01.640]  嘻嘻哈哈的
[00:14:01.640 --> 00:14:04.400]  這個婆婆睡得著嗎?
[00:14:04.400 --> 00:14:06.120]  睡不著了
[00:14:06.120 --> 00:14:08.200]  這個婆婆就很生氣
[00:14:08.200 --> 00:14:10.040]  阻礙著我的睡眠
[00:14:10.040 --> 00:14:13.480]  這個婆婆就走出來了
[00:14:13.480 --> 00:14:15.960]  「小朋友你們玩得這麼開心」
[00:14:15.960 --> 00:14:19.840]  「來來來 每人給十塊錢」
[00:14:19.840 --> 00:14:21.600]  於是每人給了十塊錢
[00:14:21.600 --> 00:14:23.480]  小朋友開心嗎?
[00:14:23.480 --> 00:14:24.520]  開心 是吧
[00:14:24.520 --> 00:14:26.400]  小朋友從來沒有想過
[00:14:26.400 --> 00:14:30.240]  玩和笑都有錢的嗎?
[00:14:30.240 --> 00:14:31.960]  於是就拿了十塊錢
[00:14:31.960 --> 00:14:34.080]  是不是笑得更開心?
[00:14:34.080 --> 00:14:35.640]  就是那些分貝特別大
[00:14:35.640 --> 00:14:37.000]  因為受了人家的錢
[00:14:37.000 --> 00:14:38.760]  要加足功課的 是不是
[00:14:38.760 --> 00:14:41.560]  要特別開心
[00:14:41.560 --> 00:14:42.600]  就走了
[00:14:42.600 --> 00:14:43.720]  明天還來不來?
[00:14:43.720 --> 00:14:44.840]  各位小朋友
[00:14:44.840 --> 00:14:47.680]  你果然懂得計算
[00:14:47.680 --> 00:14:49.920]  明天又來了
[00:14:49.920 --> 00:14:51.760]  特別開心
[00:14:51.760 --> 00:14:54.000]  一直等婆婆出來
[00:14:54.000 --> 00:14:55.800]  婆婆真的出來了
[00:14:55.800 --> 00:14:59.600]  婆婆今天出來就給五塊錢
[00:14:59.600 --> 00:15:01.840]  小朋友開心嗎?
[00:15:01.840 --> 00:15:05.640]  有些人馬上搖頭
[00:15:05.640 --> 00:15:06.560]  接受不了
[00:15:06.560 --> 00:15:09.040]  婆婆你計算錯了嗎?
[00:15:09.040 --> 00:15:12.400]  你不懂得計算嗎?
[00:15:12.400 --> 00:15:13.000]  我幫你計算
[00:15:13.000 --> 00:15:13.560]  昨天十塊錢
[00:15:13.560 --> 00:15:15.120]  沒理由今天我們這麼大力
[00:15:15.120 --> 00:15:17.920]  交功課也只有十五塊錢
[00:15:17.920 --> 00:15:23.360]  所以她的用力、力度、笑聲
[00:15:23.360 --> 00:15:26.120]  都開始減回一半了
[00:15:26.120 --> 00:15:27.080]  是不是
[00:15:27.080 --> 00:15:30.920]  當然也有些人覺得很不開心
[00:15:30.920 --> 00:15:32.680]  總之交功課就算了
[00:15:32.680 --> 00:15:33.480]  明天還來不來?
[00:15:33.480 --> 00:15:35.240]  各位小朋友
[00:15:35.240 --> 00:15:38.360]  我看到仍然有人搖頭
[00:15:38.360 --> 00:15:40.120]  果然是我們香港人
[00:15:40.120 --> 00:15:41.600]  都好 有五塊錢
[00:15:41.600 --> 00:15:43.840]  本來沒有的 是不是
[00:15:43.840 --> 00:15:47.040]  有小部分就不來了
[00:15:47.040 --> 00:15:49.560]  因為她懂得計算
[00:15:49.560 --> 00:15:53.920]  今天婆婆出來給一塊錢
[00:15:53.920 --> 00:15:57.160]  你會不會接受得到?
[00:15:57.160 --> 00:15:59.840]  自然有我這些多嘴的人
[00:15:59.840 --> 00:16:01.120]  你傻了嗎?
[00:16:01.120 --> 00:16:02.080]  你老懵懂了
[00:16:02.080 --> 00:16:04.160]  你不懂得計算
[00:16:04.160 --> 00:16:06.160]  兩天就減到一塊錢
[00:16:06.160 --> 00:16:07.640]  接著我就扔回給他們
[00:16:07.640 --> 00:16:09.720]  待穩它
[00:16:09.720 --> 00:16:11.840]  有部分小朋友真的走了
[00:16:11.840 --> 00:16:15.040]  也有少量的小朋友就嘻嘻哈哈
[00:16:15.040 --> 00:16:16.680]  裝作開心
[00:16:16.680 --> 00:16:18.040]  不過實質上
[00:16:18.040 --> 00:16:22.000]  已經和第一天的開心是不一樣的
[00:16:22.000 --> 00:16:23.960]  明天還來不來?
[00:16:23.960 --> 00:16:24.600]  不來了
[00:16:24.600 --> 00:16:29.240]  婆婆有沒有一個寧靜的下午睡覺?
[00:16:29.240 --> 00:16:31.440]  自然有
[00:16:31.440 --> 00:16:34.800]  你會發現其實我們人生
[00:16:34.800 --> 00:16:37.840]  何嘗不是這樣經歷呢?
[00:16:37.840 --> 00:16:41.640]  當我們一直這樣成長的時候
[00:16:41.640 --> 00:16:47.240]  我們越來越離開了上帝創造的一切的微善
[00:16:47.240 --> 00:16:50.040]  和我們一切的喜樂
[00:16:50.040 --> 00:16:52.600]  都慢慢用了什麼去衡量呢?
[00:16:52.600 --> 00:16:57.560]  用了我們的工作賺多少錢
[00:16:57.560 --> 00:17:00.960]  小朋友入哪一間學校
[00:17:00.960 --> 00:17:03.880]  你不要以為他Band 1你開心
[00:17:03.880 --> 00:17:05.400]  因為當他留學的時候
[00:17:05.400 --> 00:17:08.200]  他去不了哈佛你又很不開心
[00:17:08.200 --> 00:17:10.320]  在香港你入到最知名的大學
[00:17:10.320 --> 00:17:12.800]  我入不到劍橋
[00:17:12.800 --> 00:17:18.040]  你會發現我們慢慢用很多的量化
[00:17:18.040 --> 00:17:19.440]  成就
[00:17:19.440 --> 00:17:24.520]  來不斷讓我們去了那個方向
[00:17:24.520 --> 00:17:27.800]  最搞笑的就是我們以為這些東西
[00:17:27.800 --> 00:17:32.160]  才是我們一生裡面追求的滿足感
[00:17:32.160 --> 00:17:36.480]  但是也有更多的人告訴我們
[00:17:36.480 --> 00:17:39.680]  其實是有錢沒命享的
[00:17:39.680 --> 00:17:46.240]  你知道香港那些地產或者一些物業的廣告
[00:17:46.240 --> 00:17:48.000]  是真是很好看的
[00:17:48.000 --> 00:17:50.520]  因為你看已經以為是了
[00:17:50.520 --> 00:17:56.360]  你買這個單位你就買了這個法國紅酒的莊園
[00:17:56.360 --> 00:17:58.680]  整個葡萄園買進來了
[00:17:58.680 --> 00:18:02.320]  然後那個廣告就會有溫馨的家庭
[00:18:02.320 --> 00:18:06.040]  或者就是一個俊男美女
[00:18:06.040 --> 00:18:08.960]  坐在一個露台
[00:18:08.960 --> 00:18:11.520]  然後背山面海
[00:18:11.520 --> 00:18:13.360]  在喝紅酒
[00:18:13.360 --> 00:18:16.320]  想告訴你你買了這層樓
[00:18:16.320 --> 00:18:22.000]  你就一切的幸福美滿都來了
[00:18:22.000 --> 00:18:24.000]  你猜是不是呢?
[00:18:24.000 --> 00:18:27.640]  那條面前的河原來是坑渠
[00:18:27.640 --> 00:18:29.640]  就是不用說了
[00:18:29.640 --> 00:18:32.440]  然後原來你正在看的
[00:18:32.440 --> 00:18:34.320]  基本上現在有一點點的風景
[00:18:34.320 --> 00:18:35.520]  其實前面是一個地盤
[00:18:35.520 --> 00:18:37.280]  然後就阻礙著你了
[00:18:37.280 --> 00:18:40.040]  更加多的經歷是什麼呢?
[00:18:40.040 --> 00:18:42.640]  原來你由那天開始
[00:18:42.640 --> 00:18:46.000]  你不要以為你是可以看到日出日落
[00:18:46.000 --> 00:18:48.600]  你是有上班沒有下班的
[00:18:48.600 --> 00:18:50.000]  你千萬不要得罪
[00:18:50.000 --> 00:18:51.680]  雖然是低能無能上司
[00:18:51.680 --> 00:18:53.080]  他會解僱你的
[00:18:53.080 --> 00:18:57.840]  所以早出晚歸
[00:18:57.840 --> 00:19:01.120]  這層樓誰享受多一點呢?
[00:19:01.120 --> 00:19:03.120]  工人
[00:19:03.120 --> 00:19:06.720]  菲傭和家裏的小狗
[00:19:06.720 --> 00:19:08.720]  你會發現
[00:19:08.720 --> 00:19:15.440]  原來我們很多時候都是想一個美滿的生命
[00:19:15.440 --> 00:19:17.440]  可以遲一點
[00:19:17.440 --> 00:19:20.880]  我們先追求了事業的成功
[00:19:20.880 --> 00:19:24.240]  或者銀行有多少的財富
[00:19:24.240 --> 00:19:29.520]  但是原來我們負上有很多的代價是追不上的
[00:19:29.520 --> 00:19:36.120]  大家有沒有看過一本書叫做《窮得只剩下錢》
[00:19:36.120 --> 00:19:39.920]  這本書曾經是挺有名的
[00:19:39.920 --> 00:19:46.480]  當然也隨著這個主角開始大家都不是怎麼留意它了
[00:19:46.480 --> 00:19:50.240]  原來這本書是怎麼出名的呢?
[00:19:50.240 --> 00:19:52.800]  就是陳水扁
[00:19:52.800 --> 00:19:56.720]  陳水扁他入了監
[00:19:56.720 --> 00:20:01.320]  當他兒子要去探望他爸爸的時候
[00:20:01.320 --> 00:20:05.520]  陳水扁的年幼時期
[00:20:05.520 --> 00:20:10.320]  在少年後來一起讀大學的一個同學
[00:20:10.320 --> 00:20:14.680]  大家在大學的時候陳水扁讀法律
[00:20:14.680 --> 00:20:16.360]  後來做了律師
[00:20:16.360 --> 00:20:20.080]  而這個同學讀工程
[00:20:20.080 --> 00:20:23.080]  但後來就變成了牧師
[00:20:23.080 --> 00:20:26.640]  牧師同學就跟他的兒子說
[00:20:26.640 --> 00:20:28.080]  你去探望你爸爸的時候
[00:20:28.080 --> 00:20:30.040]  麻煩你送一本書給他
[00:20:30.040 --> 00:20:31.200]  是我寫的
[00:20:31.200 --> 00:20:36.480]  這本書的名字就叫做《窮得只剩下錢》
[00:20:36.480 --> 00:20:40.240]  是不是不看都覺得
[00:20:40.240 --> 00:20:43.800]  你現在是不是在挖苦我呢?
[00:20:43.800 --> 00:20:48.080]  事實上陳水扁家裡可能衣櫃、牆上
[00:20:48.080 --> 00:20:50.320]  還有很多隱蔽處、還有很多錢的
[00:20:50.320 --> 00:20:51.800]  他可不可以花呢?
[00:20:51.800 --> 00:20:53.240]  他是不可以花的
[00:20:53.240 --> 00:20:55.760]  他是被封閉
[00:20:55.760 --> 00:20:58.960]  不僅僅是被心靈封閉
[00:20:58.960 --> 00:21:03.120]  而且也沒有自由可以用
